SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,1,1,8,12,0,19-01700,N,8269
1,1,6,1,8,8,0,19-01700,1,8535
1,6,1,0,1,1,0,13-04600,9,4394
1,N,1,1,N,3,4,08-00803,N,25793
2,N,2,0,9,1,0,32-00405,9,23004
2,6,2,2,4,7,0,26-02702,12,11167
1,1,1,1,8,8,0,24-01004,14,10725
2,N,1,1,9,3,0,51-01301,9,25015
2,6,2,2,6,7,0,17-03529,14,6472
1,1,8,1,6,4,1,32-00405,3,15213
2,1,1,2,8,8,0,01-01301,5,1216
2,6,2,0,1,5,0,17-03529,N,5353
2,4,2,2,6,6,0,36-03710,11,16242
2,1,1,1,6,9,0,38-00100,11,18051
2,5,1,2,3,5,1,32-00405,14,16132
1,N,2,1,N,3,0,36-04010,N,24753
2,N,1,1,9,2,0,29-01901,9,26733
1,1,2,1,6,7,0,51-01301,1,20205
2,6,1,2,3,9,0,29-01901,12,12780
2,1,1,1,8,9,0,51-01301,10,23513
2,6,6,1,0,3,0,06-08507,9,2656
1,6,1,2,0,3,0,38-00100,N,18911
1,1,1,1,6,4,0,29-01901,6,13629
1,6,6,1,0,6,0,08-00803,5,3778
2,N,9,1,9,12,0,24-01004,9,26365
2,3,1,2,3,7,0,24-01004,11,10740
2,4,2,1,6,4,0,36-03710,11,16598
2,N,6,2,N,1,0,06-07502,N,24660
2,1,1,1,7,10,0,30-00600,N,13913
2,1,1,2,3,6,1,06-08507,12,2577
1,4,1,1,7,9,0,51-01301,8,22772
2,1,1,2,3,9,0,24-01004,13,10225
1,N,2,1,N,3,0,29-01901,N,27149
2,N,9,1,N,2,0,06-08507,N,24322
1,N,6,2,N,3,1,32-00405,N,23749
2,6,6,1,5,9,0,24-01004,10,11563
1,5,2,0,1,5,0,51-01301,4,20874
1,N,1,1,9,12,0,29-01901,9,26731
2,1,3,1,0,6,0,29-01901,13,13605
1,6,2,2,2,4,0,29-01901,N,12899
2,6,9,1,1,5,0,01-01301,14,409
1,1,5,1,4,7,0,38-00100,16,19700
1,N,2,0,9,9,0,32-00405,9,22499
1,4,2,2,9,5,0,17-03529,7,7400
2,1,1,1,8,10,0,24-01004,13,9250
2,1,1,1,8,6,0,29-01901,0,13444
1,6,6,2,2,6,0,01-01301,13,1372
2,6,1,2,7,8,0,01-01301,8,2047
1,4,1,2,3,4,0,28-01100,10,11566
2,6,2,2,3,4,0,17-03529,12,8149
1,1,1,1,6,1,0,24-01004,9,10694
1,6,2,0,0,3,0,28-01100,9,12238
2,N,1,1,9,9,0,26-02702,9,26479
1,N,1,1,9,2,0,51-01301,9,25534
1,1,1,1,8,10,0,08-00803,10,4062
1,N,1,1,N,N,0,06-08507,N,24112
1,6,6,2,0,4,0,06-08507,N,2600
2,4,1,1,3,6,0,29-01901,2,13228
2,3,2,1,2,9,0,13-04600,16,4705
1,1,6,2,9,10,0,24-01004,16,10532
2,6,1,1,0,4,0,40-00200,N,20344
2,3,2,1,1,3,0,26-02702,9,11008
1,6,6,2,6,8,0,51-01301,15,20458
1,6,1,0,3,2,0,38-00100,9,19504
2,N,1,1,N,3,0,51-01301,N,25930
1,6,1,2,6,8,0,30-00600,0,15054
2,6,6,2,6,9,0,51-01301,10,21947
1,1,6,1,6,10,0,24-01004,N,8990
1,1,1,1,8,8,0,19-01700,1,7613
1,6,2,2,2,1,0,26-02702,6,11019
1,4,1,2,7,8,0,24-01004,8,10615
2,1,1,1,8,10,0,06-08507,11,2946
1,6,9,1,1,4,0,30-00600,N,14861
2,1,6,2,5,6,0,01-01301,6,1741
2,N,5,1,N,3,0,38-00100,N,24508
2,6,6,2,9,9,0,06-07502,10,2487
1,1,2,1,8,9,0,28-01100,16,12693
2,1,1,1,6,8,0,17-03531,10,7081
2,6,1,0,0,6,0,08-00803,9,3913
2,6,1,2,6,8,0,40-00200,7,21105
2,1,1,1,0,7,0,38-00100,N,20005
2,1,1,1,0,8,0,06-08507,1,2841
2,3,2,1,1,3,0,36-03710,9,16845
1,1,2,2,4,5,0,51-51255,14,22146
1,6,1,2,8,9,0,51-01301,9,21084
1,1,6,1,8,10,0,06-08507,4,3040
2,3,1,2,3,4,0,36-04010,9,18355
2,2,1,1,0,6,0,36-04010,1,18792
2,N,2,2,9,2,0,32-00405,9,23181
1,4,1,1,4,5,0,32-00405,N,16254
1,5,2,2,2,5,0,29-01901,N,13138
1,N,6,1,N,1,0,24-01004,N,26622
1,1,1,1,9,9,0,51-01301,11,22347
2,1,2,2,2,4,0,30-00600,9,14933
1,1,1,1,9,9,0,24-01004,14,9316
1,N,1,1,N,3,1,32-00405,N,23909
2,6,2,0,0,4,0,29-01901,N,12815
1,6,1,1,1,4,0,06-08507,6,2623
1,6,2,0,0,4,0,29-01901,N,13384
1,N,6,2,9,9,0,06-07502,9,23641
2,1,1,1,7,11,0,28-01100,13,12945
2,3,2,1,2,1,0,01-01301,N,687
2,6,2,1,2,4,0,36-03710,9,15868
1,N,1,1,9,1,0,29-01901,9,26560
2,6,1,2,7,9,0,51-51255,12,23050
1,1,2,1,3,4,0,36-03710,9,16471
2,N,1,2,9,2,0,08-00803,9,24643
2,1,1,1,4,1,0,51-01301,1,22110
2,1,1,1,0,8,0,29-01901,14,13530
1,6,2,0,0,4,0,36-03710,N,17118
2,1,3,1,5,7,0,38-00100,1,19821
1,N,9,2,N,N,1,32-00405,N,24370
1,6,1,1,7,7,0,06-07502,6,1787
2,3,1,2,8,9,0,51-51255,9,21255
2,5,1,2,4,3,1,29-01901,14,13361
2,4,1,2,1,10,0,38-00100,N,19010
2,6,1,2,1,7,0,51-51255,6,21019
2,1,1,1,1,4,0,29-01901,9,14455
2,6,2,1,8,9,0,13-04600,16,4870
1,1,1,1,5,8,0,19-01700,9,9992
1,3,1,1,9,9,0,06-08507,N,2490
2,1,1,1,7,9,0,38-00100,6,19947
2,N,1,1,9,9,0,40-00200,9,25777
2,6,1,2,6,9,0,51-51255,9,21894
1,4,2,1,5,6,0,28-01100,15,12130
2,3,8,1,0,3,1,32-00405,N,16942
1,6,1,2,4,8,0,17-03531,8,7464
2,1,1,2,0,5,0,30-00600,11,14866
2,1,1,1,3,5,0,19-01700,5,8224
2,1,5,1,0,4,0,40-00200,6,20678
2,3,2,1,8,10,0,17-03531,N,7147
2,N,1,1,N,3,0,24-01004,N,26927
2,6,9,1,5,4,0,36-04010,10,17962
2,1,6,1,5,5,0,06-08507,15,2667
1,6,2,1,2,4,0,01-01301,N,651
1,N,3,1,N,1,0,30-00600,N,27252
1,6,1,2,7,1,0,13-04600,3,5128
2,1,1,1,2,1,0,19-01700,10,7757
2,3,2,1,5,5,0,17-03531,N,5842
2,N,1,1,N,3,0,17-03529,N,25720
1,6,1,0,1,6,0,36-04010,5,16748
2,1,1,2,2,9,0,30-00600,13,15528
1,6,1,2,6,1,1,32-00405,7,16511
1,6,3,1,1,10,0,24-01004,15,8745
1,4,2,1,8,8,0,36-04010,14,16976
1,6,2,0,0,4,0,26-02702,9,11176
1,2,2,1,3,4,0,13-04600,6,5420
1,1,1,1,1,8,0,38-00100,10,18593
1,1,1,1,5,8,0,19-01700,9,9982
2,3,1,2,8,11,0,51-51255,9,21621
1,3,1,1,5,5,0,24-01004,9,10867
1,1,1,1,8,8,0,29-01901,1,13835
2,1,1,2,6,1,0,40-00200,11,20830
1,6,1,1,1,4,0,28-01100,10,13210
1,N,1,1,N,3,0,24-01004,N,26387
1,4,1,2,7,8,0,51-01301,16,21218
2,6,1,2,7,10,0,51-01301,10,22808
2,N,1,2,N,2,0,51-51255,N,26221
2,6,1,0,3,7,0,28-01100,6,12134
1,6,1,2,0,6,0,30-00600,9,15699
2,3,1,1,2,5,0,38-00100,N,19946
2,3,1,1,3,6,0,38-00100,N,18492
1,N,9,1,N,2,0,51-01301,N,25996
1,1,6,2,4,8,0,19-01700,4,8335
1,1,1,1,6,8,0,19-01700,N,8272
2,N,2,1,9,9,0,17-03529,9,24820
2,6,1,2,6,9,3,51-51255,9,22605
1,2,2,1,5,10,0,17-03529,N,5887
2,4,1,2,9,8,0,32-00405,N,15584
2,1,3,2,3,5,0,38-00100,11,19619
1,6,1,1,7,9,0,24-01004,10,9927
1,6,1,1,6,8,0,26-02702,11,11123
1,4,1,2,1,4,0,30-00600,9,15348
2,6,2,2,3,4,0,29-01901,5,13182
1,1,1,1,4,5,0,40-00200,N,20629
2,4,2,2,4,5,0,01-01301,11,31
2,1,1,1,7,10,0,26-02702,11,10954
1,6,2,1,0,3,0,19-01700,9,8423
2,1,2,1,2,4,0,36-04010,N,16678
1,3,6,2,4,9,0,51-51255,8,21232
1,1,6,2,6,9,0,06-07502,14,2252
1,4,2,2,2,1,0,08-00803,1,3827
2,1,1,1,6,8,0,38-00100,10,18136
2,1,1,1,1,5,0,38-00100,9,19877
2,6,1,0,0,6,0,36-03710,9,15481
2,N,2,2,9,12,0,28-01100,9,26464
1,1,3,1,3,7,1,30-00600,N,13739
2,1,1,1,3,8,0,06-08507,9,3711
1,6,1,1,8,4,0,36-04010,0,18558
2,4,8,2,2,5,4,32-00405,11,15805
1,2,2,0,0,4,0,36-03710,4,16917
2,6,1,0,0,4,0,30-00600,1,14203
1,N,1,1,9,2,0,51-01301,9,25399
1,6,1,2,7,8,0,06-08507,1,2988
1,6,1,1,3,5,0,06-08507,10,2060
2,6,2,0,0,6,0,08-00803,9,3117
2,1,2,1,5,8,0,17-03531,N,6718
2,1,2,1,9,11,0,36-04010,16,16680
1,1,2,2,0,5,4,36-04010,15,17719
2,6,2,1,0,6,0,17-03529,12,5203
1,1,1,1,9,9,0,30-00600,11,13655
2,6,2,2,0,4,0,29-01901,N,13982
2,6,6,0,1,7,0,29-01901,11,12820
2,6,1,2,7,10,0,51-01301,15,22409
2,5,2,2,0,3,0,28-01100,11,12658
1,6,1,0,2,6,0,40-00200,5,19597
1,4,2,1,7,8,0,13-04600,16,4700
1,1,1,1,8,4,0,29-01901,0,13053
1,6,1,2,5,8,0,51-01301,5,22267
1,6,2,1,2,4,0,08-00803,9,4774
1,4,2,1,8,5,0,29-01901,4,13610
2,1,2,2,8,7,0,36-04010,12,17294
2,6,2,1,7,8,0,08-00803,12,4918
2,1,1,1,2,5,0,38-00100,9,19780
1,1,6,1,6,2,0,01-01301,9,1617
1,N,1,1,N,2,0,51-01301,N,26543
1,6,6,2,2,1,0,28-01100,10,12487
2,1,1,2,8,10,0,24-01004,11,9389
2,6,1,1,7,11,0,08-00803,16,3638
2,6,2,2,2,8,0,26-02702,5,10839
1,1,1,1,5,7,0,38-00100,0,18293
2,1,6,2,3,4,0,06-07502,12,1508
2,1,1,2,0,5,0,19-01700,N,8686
2,6,1,2,1,8,0,51-01301,9,22226
1,6,1,2,4,6,1,32-00405,5,16460
2,6,2,2,8,9,0,17-03529,12,6654
2,4,2,1,5,8,0,08-00803,10,4253
1,N,1,2,N,3,0,08-00803,N,25444
1,1,1,1,2,6,1,17-03531,7,7435
2,6,2,2,3,6,0,08-00803,5,4373
2,N,1,2,N,1,0,30-00600,N,27252
2,1,1,1,8,10,0,24-01004,10,9208
1,1,2,1,1,11,0,06-08507,9,2945
1,4,2,2,4,7,0,29-01901,6,13308
2,4,2,1,6,7,0,29-01901,N,13057
2,N,2,2,9,2,0,13-04600,9,25207
1,1,1,1,6,9,0,08-00803,7,4668
2,5,1,2,0,8,1,06-07502,14,2294
1,6,6,1,0,4,0,06-08507,N,2621
1,N,1,1,9,9,0,06-08507,9,23699
1,6,2,1,3,7,0,28-01100,13,12934
2,6,1,0,0,6,0,08-00803,1,2968
1,6,2,1,4,9,0,36-04010,8,17075
1,6,3,1,0,4,0,30-00600,N,15247
2,1,2,2,4,3,0,13-04600,13,5102
2,5,2,1,4,1,0,36-03710,9,16224
1,1,1,1,9,10,0,24-01004,15,9583
2,1,1,1,2,8,0,13-04600,12,4681
2,1,1,2,3,8,0,30-00600,13,14051
2,1,1,1,2,8,0,17-03531,9,7808
2,3,2,2,1,4,0,17-03531,14,6511
1,N,1,1,N,3,0,06-07502,N,25462
1,4,2,0,2,6,0,13-04600,N,5225
2,1,1,1,7,10,0,17-03531,15,7062
2,6,1,0,4,6,0,24-01004,5,9376
1,6,1,1,2,8,0,17-03531,1,7398
1,4,2,1,2,4,0,17-03529,9,5031
1,1,1,1,8,1,0,40-00200,1,20888
1,1,1,1,8,10,0,19-01700,11,7715
1,6,1,2,1,7,0,08-00803,6,3858
2,6,1,1,0,3,0,29-01901,0,14534
2,3,1,1,9,7,0,08-00803,N,3884
1,1,1,1,3,6,0,19-01700,2,9683
1,N,6,1,N,3,0,06-08507,N,24554
2,4,1,1,7,10,0,24-01004,N,10987
2,3,2,1,4,4,0,36-04010,12,17449
1,3,1,1,9,7,0,30-00600,N,14784
2,6,1,2,4,9,0,08-00803,12,4437
1,6,8,2,3,7,1,36-04010,14,18778
2,N,2,2,9,2,0,01-01301,9,23305
1,3,1,1,8,8,0,06-07502,9,2220
1,1,1,1,3,3,0,38-00100,13,20258
1,1,1,1,8,8,0,36-04010,15,18102
1,N,1,2,9,2,0,36-03710,9,23162
1,4,1,2,7,1,0,06-07502,10,2465
2,6,1,1,0,6,0,17-03531,12,7478
2,3,1,2,3,4,0,36-04010,9,18456
2,5,2,1,0,1,0,01-01301,10,255
1,1,1,1,7,5,0,38-00100,18,19103
2,N,2,2,9,2,0,01-01301,9,23326
2,6,1,0,0,6,0,28-01100,1,11402
2,6,2,1,3,4,0,26-02702,9,10943
1,1,1,1,9,11,0,19-01700,10,7600
2,3,2,2,3,5,0,01-01301,13,354
2,6,2,2,1,5,0,13-04600,N,5546
1,N,1,1,N,N,0,28-01100,N,27042
2,N,2,1,9,2,0,36-03710,9,23537
1,3,1,0,1,7,0,19-01700,N,8664
1,N,1,1,N,3,0,24-01004,N,26665
2,1,6,1,9,11,0,24-01004,17,10285
2,2,1,1,6,8,0,17-03531,9,8041
1,6,2,0,0,6,0,08-00803,9,3981
2,N,1,2,N,N,0,08-00803,N,24596
1,1,1,2,8,8,0,19-01700,1,8661
1,1,1,1,8,6,0,36-04010,1,18387
1,1,1,1,8,10,0,19-01700,9,9019
1,6,1,0,1,7,0,08-00803,12,3161
1,1,1,1,9,9,0,26-02702,10,11149
2,4,6,2,4,9,0,32-00405,N,15629
1,1,1,2,2,6,0,06-08507,9,2670
1,6,1,2,5,9,0,51-51255,6,23449
2,1,1,1,5,8,0,29-01901,15,13073
2,6,2,1,8,10,0,17-03529,11,6582
1,6,2,1,2,8,0,36-03710,8,14750
1,1,1,1,8,1,0,51-01301,15,20976
1,1,1,1,8,8,0,19-01700,8,8587
1,6,1,2,5,5,0,38-00100,12,19233
2,1,2,1,0,4,0,28-01100,N,12312
2,N,1,1,N,1,0,24-01004,N,26488
1,6,1,2,6,8,0,40-00200,1,20371
1,6,1,2,4,11,1,19-01700,1,9435
2,6,2,1,2,4,0,01-01301,N,665
2,1,1,1,4,7,0,38-00100,12,18720
2,6,2,1,4,6,0,13-04600,1,4910
1,1,6,1,8,4,0,06-08507,3,2763
1,N,1,1,N,1,0,19-01700,N,25412
1,1,2,2,0,8,0,17-03531,3,6979
1,6,1,1,8,8,0,19-01700,9,8358
2,6,2,1,5,8,0,08-00803,3,4089
2,6,2,2,6,7,0,29-01901,6,12885
1,N,1,2,9,12,0,32-00405,9,23595
1,3,1,1,6,4,0,36-04010,8,17101
2,N,9,2,N,2,1,32-00405,N,24162
1,1,1,1,9,10,0,17-03529,12,6973
1,1,3,1,9,7,0,40-00200,6,20780
1,N,1,1,9,9,4,13-04600,9,24769
2,4,1,1,9,9,0,19-01700,16,7794
2,1,1,1,3,4,0,36-04010,15,18156
2,1,1,1,3,10,0,26-02702,N,11240
2,6,1,1,2,8,0,17-03531,10,7366
1,N,1,1,N,N,0,24-01004,N,26689
1,1,1,1,8,10,0,24-01004,12,9978
1,4,1,0,0,3,0,06-08507,9,2824
1,6,1,0,7,6,0,24-01004,10,10568
1,1,1,1,2,6,0,26-02702,13,11625
1,6,1,1,7,3,0,38-00100,3,18371
2,N,1,2,N,2,0,51-51255,N,26353
2,6,1,2,7,9,0,51-51255,15,22998
1,N,1,1,N,N,0,19-01700,N,25475
1,6,1,2,8,9,0,29-01901,10,13301
2,6,2,0,2,7,0,40-00200,14,20503
2,1,1,1,7,8,0,19-01700,3,7920
2,6,1,2,7,8,0,01-01301,13,1851
2,6,1,2,0,3,4,19-01700,9,9689
1,2,1,1,0,8,0,36-04010,9,18192
1,6,1,2,5,8,0,17-03531,1,6107
1,N,1,2,9,1,2,32-00405,9,23186
1,6,1,2,8,8,0,40-00200,8,21429
2,1,2,2,1,5,0,13-04600,14,4828
1,1,1,2,9,12,0,24-01004,N,9601
1,1,2,1,7,11,0,51-01301,1,22032
1,5,2,1,3,5,0,17-03529,3,7937
2,1,1,1,9,9,0,24-01004,6,9961
1,1,6,1,9,11,0,24-01004,12,10241
2,1,1,1,6,9,0,51-01301,3,22309
1,1,1,1,9,11,0,06-08507,9,1067
2,6,1,2,8,8,0,01-01301,1,1701
2,4,1,1,2,4,0,30-00600,9,14381
1,1,1,1,9,12,0,28-01100,6,12265
2,6,2,2,4,4,0,36-03710,6,16353
2,3,1,0,2,8,0,17-03531,9,7079
2,N,3,1,N,3,0,40-00200,N,25169
1,6,9,1,5,8,4,51-51255,10,21081
1,6,1,2,4,6,1,01-01301,1,1831
2,4,1,2,8,8,0,40-00200,1,21207
1,N,1,1,N,3,0,24-01004,N,26831
1,N,1,1,N,2,0,51-01301,N,26252
2,1,1,1,1,3,0,38-00100,9,19960
2,4,1,2,3,1,0,06-08507,10,2572
2,3,1,2,1,8,0,30-00600,9,15481
2,1,1,1,0,6,0,17-03531,9,7105
2,N,6,1,N,3,0,24-01004,N,26449
1,6,1,1,6,7,0,36-04010,0,19518
1,6,1,2,1,1,2,32-00405,9,15888
2,1,1,1,7,7,0,36-04010,9,18668
1,3,2,2,5,4,0,29-01901,3,13395
1,1,1,1,9,7,0,24-01004,9,10455
2,N,1,1,N,3,0,19-01700,N,25608
2,1,1,1,4,1,0,19-01700,9,8431
2,1,6,1,5,12,0,06-08507,11,1452
1,1,6,2,1,11,0,26-02702,11,11286
2,3,1,1,8,1,0,51-01301,1,21246
2,3,2,1,9,8,0,36-04010,12,18374
1,N,1,1,N,1,0,24-01004,N,26690
2,6,1,0,1,7,4,08-00803,11,3655
1,N,3,1,9,12,0,38-00100,9,24788
1,3,6,1,5,2,0,19-01700,9,9548
2,4,2,2,0,3,0,28-01100,9,11906
2,1,1,1,3,9,0,28-01100,N,12548
2,1,1,1,6,8,0,06-08507,1,2105
2,6,2,1,2,6,0,17-03531,11,7584
1,1,1,1,6,6,0,38-00100,9,19413
2,6,2,2,6,5,0,01-01301,6,976
2,1,1,1,7,10,1,06-08507,1,2607
1,4,1,0,6,5,0,06-08507,N,750
1,N,2,1,9,2,0,01-01301,9,22548
2,1,8,1,8,8,2,36-03710,12,17372
1,1,2,2,5,10,0,13-04600,11,4675
1,1,1,1,6,6,0,51-01301,15,19190
2,N,9,2,9,2,0,19-01700,9,26300
2,N,1,1,N,3,0,19-01700,N,25699
2,N,1,2,9,9,0,13-04600,9,24938
1,6,2,1,0,4,0,01-01301,3,0
1,2,1,0,0,3,1,32-00405,2,15790
1,1,1,1,9,9,0,17-03529,9,8189
2,6,5,1,0,5,4,32-00405,N,16133
2,6,1,1,9,10,0,24-01004,15,9247
1,6,1,0,0,6,0,08-00803,9,3461
1,6,2,2,6,4,0,26-02702,2,11569
2,4,1,2,6,5,0,30-00600,4,14266
2,N,3,1,N,1,1,30-00600,N,27252
1,6,6,2,4,11,0,01-01301,5,492
2,3,1,1,3,6,0,17-03531,8,6355
2,N,1,2,N,3,0,32-00405,N,23321
1,1,1,1,7,7,0,38-00100,0,18123
2,6,1,1,1,5,0,51-51255,N,23566
2,4,5,1,5,8,0,38-00100,12,19198
1,6,1,0,0,5,0,40-00200,5,19939
1,1,1,1,8,6,0,29-01901,0,13174
1,2,2,2,7,4,0,17-03529,15,6106
2,1,1,1,5,8,0,51-01301,15,21856
2,6,2,2,3,7,0,32-00405,6,16292
2,3,6,1,2,4,0,06-08507,5,3739
1,1,1,2,6,1,0,51-01301,13,21884
1,N,1,1,9,12,0,19-01700,9,25803
2,1,1,1,9,10,0,24-01004,8,9844
1,6,1,1,9,9,0,19-01700,9,8019
1,6,1,2,9,9,0,06-07502,4,2510
2,1,1,1,0,6,0,36-04010,9,17606
2,N,1,1,N,2,0,24-01004,N,26419
1,6,6,2,0,10,0,08-00803,N,4217
1,1,2,1,7,5,0,29-01901,2,13328
2,1,6,2,8,1,0,06-07502,1,2657
2,1,1,1,7,7,0,06-08507,4,1391
2,1,1,1,0,6,0,36-04010,9,17851
1,N,2,2,N,2,0,36-04010,N,24019
1,6,2,1,0,3,0,19-01700,9,9097
2,N,1,1,9,2,0,01-01301,9,23643
2,4,1,1,7,1,0,06-08507,14,2969
2,6,2,2,4,7,0,17-03531,12,6645
2,N,1,2,9,9,0,06-08507,9,24301
1,6,1,2,7,5,0,30-00600,4,15203
2,1,8,2,2,6,1,32-00405,1,16023
2,6,1,2,6,7,0,06-07502,10,1584
2,6,9,2,0,6,0,06-08507,10,3353
1,1,6,1,0,1,0,06-07502,9,1195
1,N,1,1,N,N,0,08-00803,N,25433
2,1,1,1,4,5,0,08-00803,12,4186
2,N,1,1,9,9,1,30-00600,9,23103
1,1,1,1,4,9,0,24-01004,10,10704
2,1,1,1,7,9,0,51-01301,10,22544
1,1,1,1,9,7,0,24-01004,9,10078
1,6,1,0,1,7,0,19-01700,14,8110
2,1,6,2,1,2,0,01-01301,9,2271
2,3,1,1,6,9,0,19-01700,N,7739
1,6,1,1,6,8,0,26-02702,2,11677
1,1,1,1,8,10,0,40-00200,15,22142
2,6,2,2,0,7,0,28-01100,6,13306
2,N,1,1,N,3,0,24-01004,N,26852
2,1,1,1,7,8,1,30-00600,6,15604
1,6,2,0,1,6,0,01-01301,9,529
1,3,1,1,5,5,0,24-01004,9,11090
2,1,1,2,0,4,0,36-04010,5,18142
1,1,2,1,7,9,0,17-03531,N,8216
2,1,1,1,2,7,0,36-04010,1,18206
2,1,1,1,8,8,0,30-00600,12,13781
1,6,1,2,9,9,0,06-07502,8,1225
1,4,1,1,9,9,0,51-01301,9,22373
1,6,1,1,4,7,0,32-00405,10,15615
2,1,1,1,9,11,0,06-08507,11,2436
2,4,2,1,6,9,0,29-01901,9,13505
2,4,1,1,3,8,0,17-03531,9,7120
2,N,1,2,9,2,0,06-07502,9,23929
2,1,1,1,2,10,0,19-01700,10,9486
2,N,1,1,9,2,0,40-00200,9,24757
2,4,1,0,2,4,0,30-00600,9,13907
2,1,1,1,9,10,0,24-01004,10,9349
1,1,9,1,5,10,0,51-51255,10,23035
1,4,1,1,8,5,0,38-00100,3,19465
1,6,1,2,1,7,0,26-02702,10,12139
2,5,2,1,0,3,0,36-03710,9,16078
2,6,1,2,8,10,0,51-51255,16,22274
1,N,1,1,N,3,1,32-00405,N,24150
1,1,1,1,8,1,0,51-01301,15,22232
2,4,2,2,7,8,0,08-00803,15,4452
1,1,1,1,8,1,0,40-00200,1,22545
1,1,1,1,9,9,0,06-08507,10,1852
1,1,2,2,0,8,0,13-04600,8,4497
2,5,1,2,1,3,2,32-00405,9,16750
1,1,1,1,0,1,0,06-08507,1,2813
1,6,2,1,7,4,0,36-03710,6,16317
2,2,2,0,3,5,0,24-01004,N,8615
1,1,1,1,8,8,0,26-02702,1,11533
1,6,1,1,0,3,0,19-01700,10,8061
2,4,1,1,8,10,0,06-08507,11,2514
1,6,1,2,6,5,0,29-01901,6,12005
2,N,8,1,N,3,0,24-01004,N,26803
2,4,2,2,0,7,0,36-03710,7,15937
2,1,1,1,7,10,0,17-03531,9,8015
2,N,1,1,N,3,0,24-01004,N,26357
1,1,1,1,8,10,0,26-02702,10,11052
2,4,6,1,6,2,0,38-00100,13,19762
2,6,2,2,0,3,0,36-03710,9,17185
2,N,1,1,9,2,0,51-01301,9,25305
2,N,2,2,N,3,0,13-04600,N,25396
1,1,1,1,5,1,0,06-08507,13,3170
2,6,1,1,2,5,0,06-07502,13,2375
2,6,1,1,6,10,0,51-01301,N,23395
1,N,1,1,N,3,0,08-00803,N,24852
1,3,1,1,2,6,0,29-01901,9,13359
2,6,1,1,7,9,0,38-00100,0,19022
1,1,6,2,2,3,0,01-01301,9,1376
2,4,2,2,1,6,0,17-03529,9,5054
2,6,2,0,0,6,0,08-00803,9,3727
2,1,2,2,2,4,0,36-03710,1,15624
1,4,2,2,5,9,0,17-03531,7,5535
1,6,1,1,1,5,0,06-08507,11,1738
1,1,1,1,6,6,0,17-03531,8,8193
2,3,1,2,1,4,0,36-04010,9,16955
1,1,8,1,6,4,1,32-00405,3,16025
2,1,1,1,8,9,0,24-01004,10,9330
2,4,1,1,9,12,0,51-51255,10,23827
1,6,1,1,0,3,0,17-03531,9,5959
1,1,8,2,0,8,0,13-04600,1,6977
1,1,1,1,2,8,0,30-00600,5,15098
2,1,1,2,2,1,0,28-01100,3,12309
1,1,2,1,7,3,0,26-02702,3,11264
2,6,1,0,0,6,0,08-00803,9,3672
1,4,1,1,6,11,0,29-01901,11,13508
2,3,2,1,4,8,0,17-03531,15,7739
2,6,1,2,7,10,0,24-01004,11,10521
2,1,1,1,2,5,0,40-00200,N,20412
2,N,2,1,N,3,0,19-01700,N,25627
2,1,1,1,1,9,0,51-01301,N,22066
2,6,1,1,0,4,0,26-02702,N,11178
1,6,2,2,1,4,1,32-00405,13,15482
1,1,3,1,2,5,0,38-00100,9,20179
1,1,1,2,0,1,0,24-01004,10,10135
1,1,1,1,9,9,0,24-01004,16,10530
2,6,1,2,8,10,0,06-08507,8,2732
1,6,5,1,5,1,0,40-00200,N,21177
2,1,1,1,8,8,0,51-01301,1,21948
1,1,1,1,9,11,0,24-01004,16,8953
1,6,2,2,6,10,4,51-51255,13,21608
2,6,2,2,2,7,0,36-04010,16,17117
1,6,1,2,7,9,0,51-51255,4,22219
2,6,9,2,2,9,0,26-02702,10,11660
2,1,1,1,7,5,0,40-00200,4,20610
2,6,1,2,1,8,0,24-01004,10,10365
1,1,1,1,4,6,0,06-07502,3,2364
1,3,6,2,3,7,0,32-00405,N,15434
1,6,1,0,1,3,0,29-01901,N,13009
1,6,2,2,2,4,0,17-03531,N,8702
2,N,1,1,9,2,0,36-04010,9,23547
1,6,1,0,0,6,0,24-01004,18,9851
1,1,6,2,8,9,0,06-08507,4,1404
1,1,1,1,8,10,0,19-01700,1,10185
2,3,2,1,2,4,0,28-01100,N,11925
1,N,2,1,9,9,0,36-03710,9,22596
1,6,1,2,6,8,1,51-01301,14,20767
2,6,2,2,7,9,0,17-03529,12,5885
2,1,1,1,6,8,0,51-51255,10,23612
2,6,2,1,2,7,0,17-03529,6,5853
1,1,1,1,9,10,0,24-01004,9,9748
2,1,6,1,0,8,0,06-07502,9,1509
2,1,6,1,5,7,0,06-07502,1,993
2,1,1,1,7,4,0,36-04010,9,17913
1,N,2,2,N,N,0,17-03529,N,25468
2,6,1,1,7,10,0,30-00600,11,14659
2,2,1,1,9,9,0,51-01301,N,23157
2,6,9,1,7,8,0,51-01301,10,21914
1,6,1,1,0,3,0,38-00100,N,18335
2,N,2,2,9,2,0,26-02702,9,26477
2,6,1,2,7,10,0,40-00200,15,20756
2,6,1,1,1,1,0,17-03531,9,6289
2,6,1,2,7,9,0,51-51255,3,21529
1,3,3,2,4,3,0,38-00100,16,19498
1,6,1,2,8,10,0,26-02702,11,11103
1,1,6,1,7,10,0,06-08507,N,2118
2,6,2,2,8,9,0,17-03529,11,6091
2,4,2,2,3,1,0,51-01301,9,20545
