AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
27,1,6,2,1,1,N,2,4
11,1,N,1,1,2,N,N,3
20,2,6,2,1,2,N,2,7
80,1,4,1,1,2,N,7,9
62,1,1,2,1,1,N,9,5
50,1,6,1,1,2,N,7,9
59,1,1,1,1,1,N,7,9
38,1,1,2,1,1,N,9,9
75,1,4,2,1,1,N,2,7
52,1,1,1,1,1,N,8,10
23,1,6,1,1,1,N,2,9
48,1,1,1,1,1,N,8,9
47,9,1,2,1,1,N,8,9
51,1,4,2,1,1,N,6,11
59,1,1,1,1,1,N,1,9
58,1,1,2,1,2,N,4,9
16,1,6,2,1,1,N,1,4
91,1,4,1,1,1,N,3,5
11,1,N,1,1,1,N,N,3
63,1,4,2,1,2,N,0,9
36,1,1,2,1,1,N,0,9
83,1,1,1,1,1,N,2,4
3,6,N,2,1,1,N,N,1
71,1,1,2,1,1,N,9,9
11,1,N,1,1,1,4,N,3
48,1,1,1,1,2,N,8,10
2,1,N,1,1,1,N,N,N
18,1,6,2,1,1,N,1,5
6,1,N,2,1,1,N,N,2
67,1,1,2,1,2,N,7,7
26,2,6,2,1,2,N,6,9
35,1,3,2,1,1,N,8,9
38,1,1,1,1,1,N,7,9
30,1,6,1,1,1,N,8,9
3,1,N,1,1,1,N,N,1
14,1,N,2,1,1,N,N,3
84,1,3,1,1,1,N,3,5
63,1,5,1,1,1,N,6,5
44,1,1,1,1,1,N,8,10
62,1,4,2,1,1,N,9,7
43,1,4,1,1,2,N,7,8
10,1,N,1,1,1,N,N,3
7,1,6,2,1,1,N,N,3
44,6,1,1,1,1,N,8,9
61,2,1,1,1,1,N,4,7
62,1,1,2,1,1,N,3,8
53,1,4,1,1,1,N,9,10
51,1,1,2,1,1,N,7,9
18,1,6,2,1,1,N,0,7
26,1,6,1,1,2,N,3,9
20,6,6,2,3,0,2,3,5
26,1,6,1,3,0,N,6,10
81,1,6,2,1,1,N,5,9
74,8,3,2,1,2,N,8,7
10,2,N,2,1,1,N,N,3
41,1,1,2,1,1,N,9,10
19,1,6,2,1,2,N,1,7
75,1,1,1,1,1,N,7,11
21,2,6,1,1,1,N,2,7
34,1,6,1,2,0,N,9,5
26,1,6,1,1,1,N,3,5
54,1,1,2,1,2,N,6,8
28,1,6,1,1,1,N,5,9
30,1,2,1,3,0,N,9,8
60,1,2,2,1,2,N,9,10
58,1,1,2,1,1,N,2,10
3,1,N,1,1,1,N,N,10
51,1,1,2,1,1,N,8,12
18,9,6,1,1,1,N,4,7
64,1,6,1,3,0,N,9,1
38,1,1,2,1,1,N,8,10
5,1,N,2,1,1,N,N,2
50,1,1,1,1,1,N,9,8
36,1,6,2,1,2,N,4,10
70,1,5,2,1,1,N,6,7
61,1,4,1,1,1,N,5,7
13,6,N,1,1,1,N,N,3
59,1,1,1,1,1,N,6,9
67,1,1,1,1,1,N,3,10
26,1,N,2,1,1,N,4,5
67,1,1,2,1,1,N,9,10
18,1,6,2,1,1,N,0,1
87,1,1,2,1,1,N,4,8
8,9,N,2,1,1,N,N,12
73,1,1,2,1,1,N,4,8
65,1,4,1,1,1,N,5,9
65,1,1,1,1,1,N,7,5
55,1,1,1,1,1,N,9,5
35,1,1,1,1,1,N,8,7
65,1,N,2,1,1,N,3,9
78,1,1,2,1,1,N,3,5
20,1,6,2,1,2,N,2,5
16,1,1,1,1,1,N,1,4
66,1,6,1,1,1,N,7,8
23,1,6,2,1,1,N,2,12
1,6,N,2,1,2,N,2,N
55,1,6,2,1,1,N,4,5
73,1,1,1,1,1,N,7,10
57,1,1,1,1,1,N,5,5
23,1,6,2,1,1,N,4,9
83,1,6,1,1,1,N,2,9
66,1,1,2,1,1,N,3,12
59,1,1,2,1,1,N,4,9
24,1,6,1,1,1,N,4,9
39,1,N,1,1,2,N,5,9
17,1,6,2,1,1,N,1,4
20,1,6,2,1,1,N,2,5
28,1,1,2,1,1,N,7,10
70,1,1,2,1,1,N,6,10
21,1,6,2,1,2,N,4,7
16,1,6,1,1,1,N,1,4
27,1,6,2,1,2,2,2,7
20,1,6,2,1,1,N,1,7
0,1,N,2,1,1,N,N,N
65,1,1,1,1,2,N,4,12
67,1,1,2,1,1,N,2,5
65,1,1,2,1,1,N,7,10
50,1,4,2,1,1,N,5,7
69,1,1,2,1,1,N,6,7
1,1,N,2,1,1,N,N,N
12,1,N,1,1,1,N,N,3
21,6,6,1,1,2,5,4,7
23,1,6,2,1,1,N,4,9
19,1,6,1,1,1,N,1,5
24,9,6,2,1,1,N,5,9
12,6,N,1,1,1,N,N,3
60,1,1,2,1,2,N,3,9
60,1,1,1,1,1,N,0,5
46,6,1,1,1,1,N,1,9
78,1,1,1,1,2,N,6,12
78,6,4,2,1,1,N,7,12
62,2,1,2,1,1,N,7,11
9,6,6,1,1,2,N,N,3
59,1,1,2,1,1,N,3,5
43,1,1,2,1,2,N,N,8
8,6,N,2,1,1,N,N,3
29,1,6,1,1,2,N,4,7
7,1,N,1,1,1,N,N,2
69,1,1,2,1,1,N,5,9
27,1,6,2,1,1,N,8,8
11,2,N,2,1,1,N,N,3
63,2,6,1,1,2,N,8,7
8,1,N,1,1,1,N,N,3
46,1,1,1,1,1,N,7,9
20,1,4,1,1,1,N,1,7
65,1,1,1,1,1,N,0,5
52,1,4,1,1,2,N,6,6
32,1,1,2,1,1,N,0,7
32,1,6,1,3,0,N,2,7
44,1,1,2,1,1,N,9,9
22,1,6,2,1,1,N,1,7
28,1,1,1,1,2,N,7,10
88,1,3,1,1,2,N,9,4
20,1,6,1,1,1,N,1,7
62,1,N,1,1,1,N,9,7
12,1,N,1,1,1,N,N,3
52,1,1,1,1,2,N,5,8
52,1,6,2,1,2,N,3,8
54,1,1,2,1,1,N,7,6
56,1,1,2,1,1,N,9,5
43,1,1,2,1,1,N,4,4
58,1,1,2,1,1,N,9,5
94,1,3,2,3,0,N,2,7
78,1,3,2,1,1,N,3,10
31,1,1,2,1,2,N,8,10
57,1,6,1,1,2,N,8,7
53,1,6,1,1,1,N,2,8
2,1,N,1,1,1,N,N,N
47,1,1,1,1,1,N,8,9
8,1,1,2,1,1,N,N,3
90,1,1,2,1,1,N,0,10
5,1,N,2,1,1,N,N,2
72,1,1,1,1,1,N,2,9
38,1,1,1,1,1,N,0,11
7,1,N,2,1,2,N,N,3
32,1,1,1,1,1,N,8,5
1,6,N,2,1,1,6,N,N
8,1,N,2,1,1,N,3,3
37,1,1,2,1,1,N,0,8
56,1,5,1,1,1,N,9,7
24,1,N,2,1,1,N,5,9
57,1,1,2,1,1,N,8,5
69,1,1,1,1,1,N,8,8
13,1,N,2,1,1,N,N,3
51,9,1,2,1,1,N,8,8
43,1,1,1,1,1,N,8,10
49,1,2,2,1,1,N,7,9
17,1,6,2,1,1,N,0,4
13,1,N,1,1,1,N,N,3
33,1,6,1,1,1,N,0,9
23,1,6,2,1,1,N,1,9
33,1,1,2,1,1,N,8,9
22,6,6,1,1,1,N,6,9
66,1,1,1,1,1,N,9,12
9,1,N,1,1,1,N,N,3
60,1,2,2,1,1,N,4,9
74,1,1,2,1,1,N,3,9
64,1,6,2,1,2,N,2,5
32,1,1,2,1,1,N,5,7
39,1,1,1,1,2,N,7,5
66,1,N,1,1,1,N,9,8
57,1,1,2,1,1,N,5,5
70,9,3,1,1,2,N,7,7
32,1,6,1,1,1,N,6,9
26,1,6,2,1,2,N,4,7
44,1,4,1,1,1,N,8,9
13,1,N,1,1,1,N,9,3
13,1,N,2,1,1,N,N,3
86,1,3,2,1,1,N,4,8
19,1,6,2,1,1,N,2,5
19,1,6,2,1,2,N,2,7
16,1,6,2,1,2,N,0,4
7,1,N,2,1,1,N,N,2
4,1,N,2,1,1,N,N,1
1,1,6,2,1,2,N,N,N
51,1,1,2,1,1,N,9,9
18,1,6,1,2,0,N,3,7
21,1,6,1,1,2,N,4,7
8,1,2,1,1,2,N,N,3
61,1,6,1,1,2,N,7,9
75,1,3,2,1,1,N,0,9
23,1,6,1,1,1,N,1,5
23,1,6,2,3,0,N,5,9
33,1,1,1,1,2,N,5,10
27,1,6,1,1,1,2,6,2
76,1,6,2,1,1,N,5,9
39,6,1,1,1,1,N,N,9
21,1,N,1,1,1,N,2,7
5,1,N,2,1,2,N,N,2
5,1,N,1,1,2,N,N,2
87,1,3,1,1,1,N,4,11
49,1,1,1,1,1,N,9,9
12,1,N,2,1,1,N,N,3
47,1,1,1,1,1,N,7,8
62,1,4,1,1,1,N,6,5
61,2,4,2,1,1,N,3,9
1,1,N,1,1,1,N,N,10
51,9,6,1,1,1,N,9,7
73,1,4,2,1,2,N,4,10
47,1,4,1,1,1,N,5,9
67,6,1,1,1,1,N,4,8
72,2,4,2,1,1,N,2,8
29,1,6,1,1,1,N,7,4
54,1,1,1,1,1,N,2,7
49,1,1,2,1,1,N,N,5
44,1,6,1,1,1,N,8,9
81,1,1,1,1,1,N,9,5
1,1,N,1,1,1,N,N,N
2,1,N,1,1,1,N,N,N
23,1,6,2,1,1,N,3,9
81,1,6,1,1,1,N,4,9
49,6,1,2,1,2,N,7,7
16,1,6,1,1,1,N,0,4
54,1,4,2,1,2,N,4,10
58,6,1,2,1,1,N,5,10
7,9,6,1,3,0,N,N,2
48,1,1,2,1,1,N,0,4
37,1,1,1,1,1,N,8,10
47,6,6,1,1,2,N,9,9
29,6,6,2,1,1,N,7,9
63,1,1,2,1,1,N,3,7
36,1,1,2,1,2,N,7,5
48,1,6,1,1,1,N,5,10
14,1,N,1,1,1,N,N,3
37,1,1,1,1,1,N,5,8
9,1,N,2,1,2,N,1,3
41,1,3,1,1,1,N,4,9
4,1,N,1,1,1,N,N,2
49,1,1,1,1,1,N,9,9
58,1,6,1,1,1,N,9,7
38,1,1,1,1,2,N,7,9
47,6,6,1,1,1,N,8,10
68,1,1,1,1,2,N,5,9
37,1,1,1,1,1,N,8,9
94,1,2,2,1,1,N,2,5
65,1,1,2,1,1,N,0,9
57,1,4,2,1,1,N,6,5
60,1,1,1,1,1,N,8,7
29,1,6,2,1,1,N,1,7
40,2,6,1,1,1,N,4,5
62,1,1,2,1,1,N,6,9
15,1,6,1,1,1,N,0,4
27,6,6,1,1,1,N,2,7
26,1,6,2,3,0,N,5,5
91,1,3,2,1,1,N,3,8
75,9,6,1,1,2,N,8,9
52,1,6,1,1,2,N,1,10
58,2,4,1,1,2,N,9,9
19,1,6,2,2,0,N,0,7
15,1,6,2,1,2,N,0,4
70,1,1,2,1,1,N,3,6
50,1,1,1,1,2,N,8,7
74,1,1,2,1,1,N,4,10
6,1,N,2,1,2,N,N,3
48,1,1,2,1,1,N,8,11
72,1,4,2,1,1,N,2,9
55,1,1,1,1,1,N,9,5
45,1,1,1,1,1,N,8,5
29,1,1,2,1,1,N,3,9
71,2,6,1,1,1,N,1,7
1,1,N,2,1,1,N,N,12
45,1,1,1,1,1,N,8,7
26,1,6,2,1,1,N,0,7
6,6,N,2,1,1,4,N,2
30,1,1,1,1,1,N,3,4
61,1,1,1,1,1,N,8,10
62,1,1,1,1,1,N,9,8
48,6,3,1,3,0,N,9,10
45,1,6,2,1,1,N,3,9
1,6,N,2,1,1,6,N,N
64,6,1,1,1,1,N,4,9
72,1,1,1,1,1,N,1,7
24,1,6,2,1,1,N,1,9
30,1,1,1,1,1,N,8,8
11,6,N,1,1,1,N,N,3
58,6,1,1,1,1,N,2,9
9,6,3,2,1,1,N,1,3
30,1,6,2,3,0,N,3,9
55,1,4,2,1,1,N,9,5
60,1,1,2,1,1,N,8,7
67,1,1,2,1,1,N,2,3
53,1,1,1,1,1,N,8,10
29,1,6,1,1,1,N,2,9
75,1,3,2,1,2,N,7,5
62,1,4,2,1,1,N,9,10
50,1,1,1,1,1,N,8,9
18,1,6,2,1,1,N,1,7
68,1,1,1,1,1,N,4,9
61,1,1,2,1,1,N,8,7
40,1,1,1,1,1,N,7,10
39,1,6,1,1,2,N,8,10
52,1,6,2,1,1,N,6,8
75,1,3,1,1,2,N,1,8
21,2,6,2,2,0,N,3,12
71,1,1,2,1,1,N,4,10
26,8,6,2,1,1,N,5,5
52,1,1,1,1,1,N,7,10
23,1,6,1,1,1,N,8,9
29,1,6,2,1,2,N,7,10
56,1,6,1,1,1,N,9,8
16,1,6,1,1,1,N,1,4
17,1,6,1,1,1,N,0,4
45,1,1,1,1,1,N,9,12
53,1,1,2,1,1,N,8,9
66,1,4,2,1,1,N,3,8
50,1,1,2,1,1,N,5,10
0,1,5,1,1,1,N,N,N
77,1,1,2,1,2,N,3,5
21,1,6,1,1,2,N,2,7
7,9,N,2,1,1,N,N,3
68,1,1,2,1,1,N,3,7
54,1,1,2,1,1,N,2,9
34,1,1,2,1,1,N,5,9
73,1,4,1,1,1,N,7,7
21,1,6,1,3,0,N,1,5
11,1,N,2,1,1,N,4,3
46,1,1,1,1,1,N,9,5
57,1,1,2,1,1,N,2,9
54,1,6,1,1,1,N,4,10
73,1,1,2,1,2,N,5,5
69,1,1,1,1,1,N,2,10
50,9,1,1,1,1,N,6,5
40,1,1,1,1,1,N,4,5
46,1,4,2,1,2,N,7,7
67,1,1,1,1,1,N,9,10
31,1,4,1,1,1,N,7,7
26,1,6,1,1,1,N,3,7
56,1,1,2,1,1,N,2,6
69,1,6,1,1,1,N,7,9
43,1,1,1,1,1,N,8,8
11,1,N,1,1,1,N,N,3
59,1,1,1,1,1,N,7,10
18,1,6,2,3,0,N,4,5
8,1,6,2,1,1,N,N,3
12,1,N,2,1,1,N,N,3
26,1,1,1,1,2,N,3,10
40,1,5,2,1,1,N,1,5
38,1,6,2,1,2,N,0,9
76,1,1,1,1,1,N,3,3
11,1,N,1,1,1,N,7,3
19,1,6,2,1,1,N,2,7
77,1,4,2,1,1,N,2,7
35,1,6,1,1,1,N,7,7
36,1,6,1,3,0,N,9,7
59,1,1,1,1,1,N,7,9
11,1,N,2,1,1,N,N,3
94,1,4,1,1,2,N,2,6
15,1,6,1,1,1,N,0,4
36,1,1,2,1,1,N,5,5
59,1,1,2,1,1,N,8,11
23,1,6,1,1,1,N,7,1
82,1,3,2,1,2,N,1,5
60,1,1,1,1,1,N,3,5
19,1,6,2,1,1,N,1,7
26,2,1,2,1,1,N,7,9
65,1,6,1,1,1,N,9,9
50,1,6,2,1,2,N,1,9
12,1,N,1,1,1,N,N,6
10,1,N,2,1,1,N,N,3
61,1,1,2,1,1,N,6,7
41,1,1,2,1,1,N,4,10
15,1,6,2,1,1,N,0,3
10,1,N,1,1,1,N,N,3
80,1,2,1,1,1,N,7,9
64,6,1,1,1,1,N,4,7
67,1,6,1,1,1,N,9,9
1,1,N,2,1,1,N,5,N
68,1,6,2,1,1,N,3,9
18,1,6,1,1,1,N,1,7
94,1,3,2,1,1,N,3,5
62,1,6,2,1,1,N,8,8
36,1,6,2,1,1,N,6,7
89,1,3,2,1,1,N,6,8
14,1,N,2,1,2,N,N,3
44,1,1,2,1,2,N,0,9
25,1,2,2,1,1,N,5,7
60,1,4,1,1,1,N,0,5
38,6,1,1,1,1,N,N,7
27,1,6,2,1,1,N,2,7
23,1,6,2,1,2,N,6,7
19,1,6,2,1,2,N,1,7
54,6,1,1,1,1,N,9,10
31,6,6,1,1,2,N,8,10
6,1,N,2,1,1,N,N,2
77,1,3,1,1,1,N,9,7
28,1,6,2,1,1,N,5,7
10,1,3,1,3,0,N,N,3
46,1,1,2,1,1,N,3,9
22,6,6,2,1,2,N,1,7
14,1,N,2,1,2,N,N,3
78,1,6,1,1,1,N,3,9
43,1,1,1,1,1,N,9,8
22,1,1,1,1,1,N,4,9
36,1,1,2,1,1,N,7,9
43,6,6,2,1,1,N,4,4
48,1,1,2,1,1,N,8,4
49,1,4,1,1,1,N,7,3
49,1,1,1,1,1,N,9,9
35,1,1,2,1,1,N,9,12
94,1,N,2,1,2,N,4,5
76,8,3,2,1,2,N,5,5
76,1,1,2,1,1,N,0,12
31,1,6,1,1,1,N,8,9
4,1,N,1,1,2,N,N,1
58,1,1,2,1,1,N,3,5
86,6,3,1,3,1,N,4,9
67,1,1,2,1,1,N,2,10
27,6,6,1,1,2,N,2,5
6,1,1,2,1,1,N,N,2
84,1,3,2,1,2,N,1,5
15,1,6,1,1,1,N,0,4
53,1,1,1,1,1,N,8,9
24,2,6,1,1,1,N,5,11
20,6,6,2,3,0,N,1,7
26,1,6,1,1,2,N,5,7
72,1,1,2,1,2,N,7,11
43,1,1,1,1,1,N,9,4
63,1,4,2,1,1,N,7,12
5,1,N,2,1,1,N,N,2
10,2,N,2,1,1,N,N,3
38,1,1,2,1,1,N,N,8
72,1,4,2,1,1,N,2,10
38,1,1,1,1,1,N,0,7
60,1,4,2,1,1,N,0,12
45,1,1,1,1,1,N,9,9
51,9,4,1,1,1,N,8,9
34,1,6,2,1,2,N,8,7
3,1,3,2,1,1,N,N,N
71,1,N,1,1,1,N,8,8
5,1,N,2,1,1,N,N,2
63,1,4,1,1,1,N,0,9
75,1,1,1,1,1,N,3,10
53,1,1,2,1,2,N,3,5
46,1,1,1,1,1,N,7,9
59,1,1,2,1,1,N,6,9
0,1,4,2,1,2,N,N,N
52,1,1,2,1,1,N,9,5
56,1,1,1,1,1,N,8,4
51,1,4,2,1,2,4,4,9
0,1,N,2,1,1,N,N,3
40,1,1,2,1,1,N,4,10
84,1,1,2,1,1,N,7,8
39,1,1,1,1,1,N,4,10
53,1,4,2,1,1,N,4,9
49,1,1,2,3,1,N,3,10
26,1,N,2,1,1,N,6,9
49,1,1,1,1,1,N,9,9
37,8,1,2,1,1,N,0,12
27,1,3,2,1,2,N,6,9
41,1,1,2,1,1,N,9,9
87,6,1,2,1,1,N,3,9
32,1,1,1,1,1,N,9,5
11,1,N,1,1,1,N,N,3
40,1,1,2,1,1,N,6,9
89,1,3,2,1,1,N,6,12
21,1,6,1,2,0,N,1,7
3,6,N,2,1,1,N,N,1
69,1,1,2,1,1,N,5,5
84,1,1,1,1,1,N,0,10
65,2,4,1,1,2,N,6,9
52,1,6,2,1,1,N,9,12
55,1,1,1,1,1,N,6,3
76,1,1,2,1,1,N,0,5
65,1,1,1,1,1,N,9,1
48,1,3,1,3,0,N,9,9
36,8,1,2,1,1,N,0,5
28,1,6,2,1,2,N,7,7
57,1,4,2,1,2,N,3,8
73,1,1,1,1,2,N,3,5
61,1,6,2,1,1,N,N,7
25,1,6,1,1,2,N,8,5
15,7,6,1,1,1,N,0,4
14,1,N,2,1,1,N,N,3
41,1,6,2,2,0,N,5,9
75,1,1,2,1,1,N,8,8
18,1,6,1,1,1,N,1,5
4,1,N,1,1,1,N,N,1
44,1,4,1,1,2,N,9,10
59,1,6,1,1,1,N,9,5
57,1,4,1,1,1,N,5,8
43,6,4,1,1,1,N,9,5
52,1,4,1,1,1,N,N,9
63,1,1,2,1,1,N,8,10
17,1,6,2,1,1,N,0,4
39,1,6,2,1,1,N,9,5
4,1,N,1,1,1,N,N,2
71,2,1,1,1,1,N,7,8
16,1,6,2,1,1,N,0,4
55,1,1,2,1,2,N,9,9
65,1,1,2,1,1,N,1,9
13,1,N,1,1,1,N,N,4
65,1,1,1,1,2,N,6,10
64,6,1,1,1,2,N,9,5
5,1,N,2,1,2,N,N,2
51,1,1,1,1,1,N,8,9
65,1,4,2,2,0,N,5,8
84,1,1,2,1,1,N,7,5
35,6,1,1,1,1,N,9,9
94,2,4,2,1,1,N,1,7
82,1,3,1,1,2,N,2,9
50,6,4,2,1,2,N,9,7
75,9,1,2,1,1,N,2,9
39,6,6,2,1,1,N,0,9
71,1,1,2,1,1,N,6,10
30,1,6,1,1,1,N,6,9
66,1,4,2,1,2,N,1,7
72,1,4,2,1,1,N,7,8
28,1,1,2,1,1,N,5,10
64,1,1,1,1,1,N,5,9
17,1,6,1,1,1,N,0,5
36,1,1,2,1,1,N,5,10
40,1,1,2,1,1,N,1,12
10,2,N,2,1,1,N,N,3
78,1,1,1,1,1,N,7,5
57,1,4,2,1,1,N,2,7
14,2,N,2,1,1,N,N,4
81,1,1,1,1,1,N,6,5
37,6,6,1,1,1,N,0,5
48,1,1,2,1,1,N,8,9
86,6,1,1,1,1,N,8,9
50,1,1,2,1,1,N,9,9
70,1,5,1,1,1,N,7,7
19,1,6,2,1,1,N,1,7
66,1,1,1,1,1,N,2,10
63,1,1,1,1,1,N,5,10
35,6,6,1,3,0,N,8,8
55,1,6,2,1,2,N,1,9
53,1,1,1,1,1,N,9,5
23,1,6,1,1,1,N,2,9
60,1,2,2,1,1,N,8,7
61,1,6,2,3,0,N,8,7
1,1,6,1,1,1,N,N,N
68,1,1,1,1,1,N,7,10
29,1,2,1,1,1,N,1,7
74,1,1,2,1,1,N,4,11
28,1,2,1,3,0,N,7,9
35,1,1,1,1,1,N,6,9
32,1,6,1,1,2,N,8,8
60,1,1,1,1,1,N,8,9
32,1,1,1,1,1,N,9,9
24,1,6,2,1,2,N,6,9
10,1,N,1,1,1,N,N,3
44,6,1,1,1,1,N,5,12
61,1,1,1,1,1,N,0,10
36,1,6,1,1,1,N,1,10
91,1,1,2,1,1,N,3,3
91,1,4,2,1,2,N,3,2
6,1,N,1,1,1,N,N,2
66,1,1,2,1,1,N,2,5
32,1,1,1,1,1,N,8,9
91,1,1,1,1,1,N,3,10
19,1,6,1,1,1,N,2,7
32,1,6,2,1,1,N,8,9
15,1,6,1,1,1,N,9,3
4,1,N,1,1,2,N,N,2
12,1,N,1,1,1,N,N,3
55,1,1,2,1,1,N,5,7
48,1,1,1,1,1,N,7,4
76,1,1,2,1,1,N,3,5
64,1,1,1,1,1,N,6,5
19,1,6,2,1,2,N,1,7
21,1,6,2,3,0,N,1,7
34,1,6,2,1,1,N,0,9
34,1,1,2,1,1,2,5,7
75,1,4,2,1,2,N,2,11
5,1,N,1,1,2,N,N,2
31,1,6,2,1,1,N,0,9
58,1,1,1,1,1,N,1,1
49,1,1,1,1,1,N,9,3
10,1,N,2,1,2,N,N,3
50,6,1,1,1,1,N,5,10
45,1,1,2,1,1,N,4,10
39,1,1,2,1,1,N,0,5
59,1,1,2,1,1,N,2,5
34,1,1,2,1,2,N,2,4
46,1,1,2,1,1,N,9,10
72,1,6,1,1,1,N,8,5
52,1,1,1,1,1,N,5,12
33,1,1,2,1,2,N,8,9
2,6,N,1,1,1,N,N,N
36,1,1,2,1,1,N,5,9
51,1,1,1,1,1,N,9,11
49,6,1,2,1,1,N,9,9
46,6,4,2,1,1,N,5,9
43,1,1,1,1,1,N,7,7
12,1,N,2,1,1,N,N,3
48,1,6,2,1,1,N,7,9
1,1,N,1,1,1,N,N,N
9,6,N,1,1,1,N,N,3
51,1,1,1,1,1,N,5,5
2,1,N,1,1,1,N,N,N
27,6,2,2,1,1,N,3,9
44,1,1,2,1,2,N,4,10
6,9,N,1,1,1,N,4,2
0,1,N,1,1,2,N,N,N
6,1,N,2,1,1,N,6,2
54,1,1,2,1,1,N,3,6
41,1,1,2,1,1,N,5,8
77,1,6,2,1,1,N,4,9
19,1,6,1,1,1,N,1,7
12,1,N,1,1,2,N,N,3
71,1,6,2,3,0,N,8,7
42,1,2,1,2,0,N,8,9
43,1,6,1,1,2,N,7,7
85,1,3,1,1,2,N,3,9
14,1,N,1,1,1,N,N,3
63,1,1,2,1,1,N,8,8
15,1,6,1,1,2,N,6,4
67,6,2,1,1,1,N,6,5
48,6,1,2,1,1,N,0,9
49,1,1,1,1,2,N,N,9
40,1,1,2,1,1,N,6,10
18,1,6,2,2,0,N,0,4
2,1,N,1,1,2,N,N,N
1,1,N,1,1,1,N,N,12
15,1,6,2,1,1,N,0,4
59,1,1,1,1,1,N,7,9
50,1,6,1,1,1,N,7,8
42,1,1,2,1,1,N,0,10
49,1,1,2,1,1,N,9,10
1,1,N,2,1,2,N,N,12
56,1,1,2,1,2,N,2,5
31,1,6,1,2,0,N,0,7
29,1,6,1,1,2,N,3,5
64,1,1,1,1,1,N,6,9
54,1,2,1,3,0,N,2,8
43,1,4,1,1,1,N,4,5
62,1,6,1,1,1,N,3,9
21,2,6,2,1,1,N,4,5
7,1,6,2,1,1,N,N,3
27,1,6,2,3,0,N,5,9
26,1,1,2,1,1,N,0,9
21,1,N,1,1,1,N,2,4
12,6,N,1,1,1,N,N,3
52,1,6,1,1,1,N,8,5
46,1,6,1,1,1,N,5,9
61,1,4,2,1,1,N,4,10
28,1,1,1,1,1,N,7,9
44,6,1,2,1,1,N,8,10
35,1,1,2,1,1,N,5,9
15,1,6,2,1,1,N,0,4
61,2,1,2,1,2,N,9,10
53,1,1,2,1,1,N,7,9
8,9,N,2,1,1,N,N,3
38,8,1,1,1,1,N,8,10
43,1,1,1,1,1,N,9,10
37,6,1,1,1,1,N,5,10
77,1,4,2,3,0,N,2,7
83,6,4,2,1,2,N,8,5
52,1,1,2,1,1,N,8,9
67,1,6,2,1,1,N,6,10
45,1,1,2,1,1,N,5,10
24,1,6,1,1,1,N,6,9
59,1,4,1,1,1,N,8,9
47,1,1,2,1,1,N,7,10
86,1,1,2,1,1,N,N,5
59,1,1,2,1,1,N,8,9
49,1,1,2,1,1,N,9,10
0,1,N,2,1,1,N,N,N
55,1,4,2,1,1,N,9,9
36,1,1,2,1,1,N,7,9
63,1,1,1,1,1,N,6,12
1,1,6,2,3,0,N,N,N
52,1,6,1,1,1,N,3,8
68,1,1,1,1,1,N,1,7
39,1,1,2,1,1,N,6,10
60,1,2,1,1,1,N,5,5
68,1,1,2,1,1,N,1,10
94,1,3,1,1,2,N,1,5
1,1,N,1,1,1,6,N,N
18,9,6,1,1,1,N,1,4
8,1,N,2,1,1,N,3,7
7,1,N,2,1,1,N,N,3
19,1,6,1,1,1,N,0,5
91,1,4,2,1,2,N,3,5
34,1,1,1,1,1,N,4,9
35,1,1,2,1,1,N,3,11
73,1,1,1,1,1,N,4,5
59,1,1,2,1,1,N,9,8
87,1,1,2,1,1,N,2,5
33,1,6,2,1,2,N,6,7
17,1,6,2,1,2,N,1,7
36,1,6,2,1,2,N,5,10
45,6,6,1,3,0,N,9,9
60,1,1,2,1,1,N,3,10
20,6,6,2,1,1,N,2,7
35,1,1,1,1,1,N,9,9
41,1,1,2,1,1,N,1,9
57,1,1,1,1,1,N,6,9
46,1,1,1,1,1,N,9,9
58,1,4,1,1,1,N,9,7
11,1,N,2,1,1,N,N,3
51,1,1,2,1,1,N,7,5
73,1,1,2,1,1,N,6,9
40,1,1,2,1,1,N,5,10
22,1,6,1,1,1,N,1,7
0,1,N,2,1,1,N,N,3
81,1,3,2,1,1,N,5,8
59,1,6,1,1,1,N,9,5
88,1,3,2,1,2,N,3,4
76,1,1,2,1,1,N,7,10
11,1,3,1,1,1,N,8,3
35,1,1,1,1,1,N,5,9
56,1,1,1,1,1,N,1,10
56,1,1,1,1,1,N,9,10
67,1,2,2,1,1,N,1,9
29,2,1,2,1,1,N,2,9
60,1,4,2,1,1,N,0,10
44,1,1,2,1,1,N,9,10
65,1,1,1,1,1,N,1,7
20,6,6,1,1,1,N,3,5
1,1,N,2,1,1,N,N,N
60,1,1,1,1,1,N,8,10
79,1,4,2,1,1,N,0,9
64,1,3,2,1,1,N,6,3
19,1,6,2,1,1,N,1,5
16,1,1,1,1,1,N,0,9
57,1,1,1,1,1,N,9,9
56,9,1,2,1,1,N,2,N
57,1,1,2,1,2,N,9,5
38,1,1,1,1,1,N,7,9
14,6,N,1,1,1,N,N,3
76,8,1,1,1,1,N,0,5
94,1,3,1,1,1,N,1,6
74,1,1,2,1,1,N,2,7
19,1,6,1,1,1,N,1,7
41,1,6,1,1,2,N,2,10
5,1,N,2,1,1,N,N,2
16,1,6,1,3,0,N,6,4
54,1,4,2,1,2,N,3,7
30,1,N,1,1,1,N,5,7
77,1,4,2,1,1,4,0,9
42,1,1,2,1,1,N,6,9
81,1,3,2,1,1,N,5,11
