,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
1131,25-00503,49,1,1,0,1,0,2,1,1,3020.7999999999997,9,12,208500.0,9,501,4,2,2,2,2
1132,25-00703,86,1,1,0,1,1,3,1,1,2099.2,18,9,433000.0,9,444,N,2,2,2,2
1133,25-00503,12,2,N,0,1,0,4,1,1,3020.7999999999997,N,N,N,N,501,N,N,1,2,2
1134,25-00703,59,2,1,0,1,0,2,1,1,2099.2,8,6,60020.0,9,501,N,2,2,2,2
1135,25-01000,34,1,6,0,1,0,N,1,1,2406.4,15,8,59250.0,5,501,N,2,2,2,2
1136,25-00703,84,2,1,0,1,1,3,1,1,2099.2,N,8,491000.0,8,501,N,2,2,2,2
1137,25-00503,64,2,6,0,1,N,N,1,1,3020.7999999999997,4,5,73800.0,7,315,N,2,2,2,2
1138,25-00703,65,2,6,0,1,0,2,1,1,2099.2,N,10,0.0,0,225,N,2,N,2,2
1139,25-01000,32,1,1,0,1,0,2,1,2,2406.4,10,9,243300.0,7,501,N,2,2,2,2
1140,25-01000,57,2,1,0,1,0,2,1,1,2406.4,11,10,46800.0,7,501,N,2,2,2,2
1141,25-01000,42,1,N,0,1,2,4,1,1,2406.4,N,3,N,N,501,N,2,2,2,1
1142,25-01000,56,2,6,0,1,0,N,3,2,2406.4,14,7,19070.0,1,426,N,2,2,2,2
1143,25-01000,64,1,1,0,1,2,4,1,1,2406.4,14,5,51400.0,1,218,N,2,2,2,2
1144,25-02800,55,1,4,0,5,0,N,1,1,3635.2000000000003,16,5,19900.0,7,501,N,2,2,2,2
1145,25-02800,32,2,N,0,1,3,5,1,1,3635.2000000000003,N,2,N,N,109,N,1,2,2,2
1146,25-01300,73,1,N,0,1,1,3,1,1,1484.8000000000002,N,3,N,N,501,N,2,2,2,2
1147,25-00703,63,1,6,0,1,0,N,1,1,2099.2,12,8,28600.0,4,493,N,2,2,2,2
1148,25-01000,9,2,2,0,1,N,N,1,1,2406.4,1,4,138000.0,2,423,N,2,2,2,2
1149,25-01000,73,2,1,0,6,0,2,1,1,2406.4,N,7,0.0,0,501,N,2,1,2,1
1150,25-01300,40,2,6,0,1,0,3,2,0,1484.8000000000002,15,7,0.0,0,216,N,2,2,2,2
1151,25-02800,81,1,1,0,1,0,4,1,1,3635.2000000000003,16,9,535000.0,8,501,N,2,2,2,2
1152,25-00703,49,1,6,0,1,2,4,1,2,2099.2,N,7,102200.0,2,501,N,2,2,2,2
1153,25-01000,18,2,6,0,1,1,3,1,1,2406.4,N,4,0.0,0,0,N,1,2,2,2
1154,25-01000,37,2,6,0,1,0,N,1,1,2406.4,14,9,19170.0,7,501,N,2,2,2,2
1155,25-01300,11,2,4,0,1,1,3,1,2,1484.8000000000002,1,9,349000.0,9,501,N,2,2,2,2
1156,25-02800,51,1,N,0,6,2,4,1,1,3635.2000000000003,N,3,N,N,501,N,2,N,2,2
1157,25-00703,76,1,N,0,1,3,5,1,1,2099.2,N,3,N,N,281,N,2,2,2,2
1158,25-00503,82,2,N,0,1,0,4,1,1,3020.7999999999997,6,3,N,N,501,N,2,2,2,2
1159,25-01300,22,2,6,0,1,1,6,1,1,1484.8000000000002,11,7,122200.0,1,501,N,N,2,2,2
1160,25-01300,54,2,N,0,6,N,5,1,0,1484.8000000000002,N,11,N,N,339,N,2,N,2,2
1161,25-00503,29,2,1,0,1,0,2,1,1,3020.7999999999997,7,4,0.0,0,501,N,2,2,2,2
1162,25-00503,70,1,1,0,8,3,6,1,1,3020.7999999999997,16,5,20000.0,3,501,N,2,2,2,2
1163,25-01300,43,1,6,2,6,2,4,1,1,1484.8000000000002,9,9,34240.0,7,501,N,2,2,2,2
1164,25-00703,7,2,1,0,1,0,3,1,2,2099.2,9,12,29060.0,9,501,5,2,2,2,2
1165,25-00703,43,1,1,2,1,0,2,1,1,2099.2,4,7,382000.0,7,501,N,2,2,2,2
1166,25-02800,40,2,1,0,1,0,2,3,1,3635.2000000000003,10,10,31910.0,5,426,N,2,2,2,2
1167,25-01300,88,1,1,0,1,0,2,1,1,1484.8000000000002,10,8,242000.0,8,501,N,2,2,2,2
1168,25-01300,30,2,2,0,2,0,N,1,2,1484.8000000000002,13,7,7500.0,1,168,N,2,2,2,2
1169,25-01000,21,1,1,0,1,0,2,1,1,2406.4,N,10,72300.0,8,501,N,2,2,2,2
1170,25-02800,13,1,6,0,6,2,4,1,1,3635.2000000000003,3,7,N,7,501,N,1,2,2,2
1171,25-00503,29,1,4,0,1,0,N,1,1,1484.8000000000002,10,8,44200.0,7,501,N,2,2,2,2
1172,25-01300,0,2,6,0,1,0,N,1,1,1484.8000000000002,6,3,380000.0,5,482,N,2,2,2,2
1173,25-01300,15,1,1,0,1,2,4,1,2,1484.8000000000002,9,10,43600.0,2,153,N,2,1,2,2
1174,25-00703,24,1,N,0,1,2,4,1,1,2099.2,N,8,54600.0,N,501,N,2,2,2,2
1175,25-00503,9,1,6,0,1,N,N,1,1,3020.7999999999997,14,9,80600.0,8,501,N,2,2,2,2
1176,25-00703,1,2,6,0,1,0,N,1,1,2099.2,N,10,9500.0,3,361,N,2,1,2,2
1177,25-00503,21,2,6,0,6,0,N,1,2,3020.7999999999997,14,7,89500.0,6,312,N,2,2,2,2
1178,25-00703,39,2,1,0,1,N,5,3,2,2099.2,N,7,204000.0,2,N,N,2,2,2,2
1179,25-00703,45,1,1,0,1,0,2,1,1,2099.2,3,5,26920.0,4,27,N,2,2,2,2
1180,25-00503,2,1,1,0,1,0,2,1,1,3020.7999999999997,10,10,94200.0,9,501,N,2,2,2,2
1181,25-01300,73,2,1,0,1,4,2,1,1,1484.8000000000002,1,10,106000.0,9,501,N,2,2,2,2
1182,25-02800,16,1,1,0,1,0,3,1,1,3635.2000000000003,14,8,44200.0,4,501,N,2,2,2,2
1183,25-00703,23,2,1,0,2,0,2,1,1,2099.2,13,2,148200.0,8,501,N,2,2,2,2
1184,25-00703,36,2,1,0,1,1,3,1,1,2099.2,N,9,45600.0,2,501,N,2,2,2,2
1185,25-01000,94,2,N,0,1,3,5,1,2,2406.4,N,3,N,N,501,N,2,N,2,2
1186,25-02800,56,1,5,0,1,0,2,1,2,3635.2000000000003,N,7,0.0,0,501,N,1,2,2,2
1187,25-01000,35,2,6,0,1,0,2,1,1,2406.4,4,10,155300.0,7,501,N,2,2,2,2
1188,25-01000,68,2,6,0,1,0,N,1,1,2406.4,N,3,83000.0,3,214,N,2,2,2,2
1189,25-02800,13,1,1,0,1,2,4,1,1,2099.2,10,9,77200.0,9,501,N,2,2,2,2
1190,25-01000,68,1,N,0,1,2,4,1,1,2406.4,N,3,N,N,501,N,N,2,2,2
1191,25-01300,56,2,1,0,1,1,2,1,1,1484.8000000000002,N,N,47140.0,7,501,N,2,2,2,2
1192,25-00703,70,2,4,0,1,0,3,1,2,2099.2,13,10,65400.0,8,501,N,2,2,2,2
1193,25-00703,65,2,N,0,1,0,7,1,1,2099.2,14,7,104900.0,6,467,N,1,2,2,2
1194,25-00703,41,1,N,0,6,0,4,1,2,2099.2,N,3,N,N,480,N,2,2,2,2
1195,25-00703,14,2,6,0,6,2,4,1,1,2099.2,4,10,30.0,7,501,N,2,2,2,2
1196,25-01300,38,1,6,0,1,N,N,1,1,1484.8000000000002,6,8,271000.0,5,204,N,2,2,2,2
1197,25-01300,86,2,6,0,1,0,N,1,1,1484.8000000000002,11,9,54200.0,5,499,N,2,2,2,2
1198,25-00503,56,2,1,0,1,1,3,1,1,3020.7999999999997,10,12,111900.0,8,501,N,2,2,2,2
1199,25-00503,57,2,6,0,2,N,N,1,2,2099.2,13,9,65020.0,1,197,N,1,2,2,2
1200,25-01300,38,2,1,0,1,0,2,1,1,1484.8000000000002,12,9,155300.0,8,501,N,2,2,2,2
1201,25-00703,79,2,1,0,1,1,2,1,1,2099.2,1,9,30200.0,8,501,N,2,2,2,2
1202,25-00703,38,1,1,0,1,0,3,1,1,2099.2,0,5,69200.0,5,239,N,2,2,2,2
1203,25-01000,28,1,1,0,1,2,4,1,1,2406.4,6,7,8980.0,2,496,N,2,2,2,2
1204,25-01000,23,2,6,0,1,N,N,1,1,2406.4,N,7,74100.0,2,501,N,2,2,2,2
1205,25-02800,19,1,6,0,1,0,4,1,1,3635.2000000000003,14,7,197000.0,1,377,N,2,2,2,2
1206,25-01000,22,2,N,0,1,0,3,1,1,2406.4,N,3,N,N,501,N,2,2,2,2
1207,25-02800,67,1,6,0,1,1,3,1,2,3635.2000000000003,12,4,225000.0,1,124,N,2,2,2,2
1208,25-02800,23,1,1,0,2,0,4,1,1,3635.2000000000003,10,10,116400.0,7,360,N,2,2,2,2
1209,25-02800,33,1,1,0,1,3,5,1,1,3635.2000000000003,16,12,378100.0,9,501,N,2,2,2,2
1210,25-00503,74,1,1,0,1,0,2,3,0,3020.7999999999997,10,5,627500.0,3,N,N,2,2,2,2
1211,25-02800,76,2,1,0,1,2,4,1,1,3635.2000000000003,7,9,52100.0,7,501,N,2,2,2,2
1212,25-00503,64,1,1,0,1,0,2,1,2,3020.7999999999997,14,8,22830.0,4,238,N,2,2,2,2
1213,25-01300,38,1,1,0,1,0,2,1,1,1484.8000000000002,11,9,10390.0,7,501,N,2,2,2,2
1214,25-01300,56,1,6,0,1,0,N,2,0,1484.8000000000002,2,7,0.0,0,216,N,2,2,2,2
1215,25-01300,82,1,5,0,1,2,5,1,1,1484.8000000000002,N,10,103200.0,9,501,N,1,2,2,2
1216,25-00703,64,2,6,0,1,0,2,1,2,2099.2,N,7,0.0,0,379,N,2,2,2,2
1217,25-02800,64,2,6,0,1,1,3,1,1,3635.2000000000003,N,1,97030.0,8,501,N,1,N,2,2
1218,25-02800,9,2,6,0,1,1,3,1,1,1792.0,4,10,278000.0,3,501,N,2,2,2,2
1219,25-00503,12,1,6,0,1,0,2,1,1,3020.7999999999997,10,7,63400.0,1,501,N,2,2,2,2
1220,25-02800,25,1,3,0,1,N,N,1,1,3635.2000000000003,12,5,9280.0,1,389,N,2,2,2,2
1221,25-00503,7,2,6,0,1,2,3,1,1,3020.7999999999997,17,9,68800.0,9,501,N,2,2,2,2
1222,25-00503,56,1,3,0,1,0,2,1,1,3020.7999999999997,14,9,105020.0,7,501,N,2,2,2,2
1223,25-01300,69,2,4,0,1,1,N,1,1,1484.8000000000002,12,9,55200.0,9,501,N,2,2,2,2
1224,25-00503,83,2,4,0,1,0,3,1,2,3020.7999999999997,11,9,13800.0,6,362,N,2,2,2,2
1225,25-00703,70,1,1,0,1,1,3,1,1,2099.2,N,4,2300.0,2,363,N,2,2,2,2
1226,25-01000,29,2,6,0,1,0,N,1,1,2406.4,N,9,631300.0,2,193,N,2,2,2,2
1227,25-02800,75,1,1,0,1,2,4,1,2,3635.2000000000003,16,7,100500.0,3,364,N,2,2,2,2
1228,25-00703,41,1,1,0,1,1,2,1,1,2099.2,4,9,27900.0,3,190,N,2,2,2,1
1229,25-02800,21,2,1,0,1,0,2,1,1,3635.2000000000003,14,7,155250.0,2,501,N,2,2,2,2
1230,25-00703,2,2,6,0,1,0,N,1,1,2099.2,4,9,60010.0,7,501,N,2,2,2,1
1231,25-02800,14,1,1,0,1,2,3,1,2,3635.2000000000003,12,3,60000.0,1,344,N,2,2,2,2
1232,25-01300,24,2,N,0,1,2,4,1,1,1484.8000000000002,N,3,N,N,325,N,1,2,2,2
1233,25-01300,91,2,4,0,1,1,3,1,1,1484.8000000000002,N,9,181700.0,7,501,N,2,1,2,2
1234,25-01000,94,1,5,0,1,3,5,1,1,2406.4,6,10,9600.0,3,501,N,2,2,2,2
1235,25-01300,84,2,N,0,1,0,6,1,2,1484.8000000000002,N,7,76000.0,N,501,N,2,2,2,2
1236,25-00703,24,2,1,0,6,2,4,1,1,2099.2,14,7,44400.0,4,501,N,2,2,2,2
1237,25-02800,52,2,1,0,1,N,5,1,1,3635.2000000000003,12,10,169000.0,8,501,N,2,2,2,2
1238,25-02800,72,1,5,0,1,0,5,1,1,3635.2000000000003,10,9,57400.0,9,501,N,2,2,2,2
1239,25-01300,42,2,5,0,1,0,2,1,1,1484.8000000000002,N,3,N,N,158,N,2,2,2,2
1240,25-01300,45,2,N,0,1,2,4,1,1,1484.8000000000002,N,1,N,N,501,N,N,N,2,2
1241,25-02800,25,2,1,0,1,3,6,1,1,3635.2000000000003,9,5,74400.0,2,276,N,2,2,2,2
1242,25-00703,52,2,1,0,1,0,2,1,1,2099.2,4,7,341000.0,7,501,N,2,2,2,2
1243,25-00503,29,2,N,0,1,0,4,1,1,3020.7999999999997,N,3,0.0,N,501,N,2,2,2,2
1244,25-00703,70,2,1,0,1,3,5,1,1,2099.2,6,9,243000.0,6,21,N,2,2,2,2
1245,25-01000,49,2,1,0,1,1,3,1,1,2406.4,5,5,56400.0,3,501,N,2,2,2,2
1246,25-02800,7,2,6,0,1,4,N,1,1,3635.2000000000003,6,4,65570.0,1,240,N,2,2,2,2
1247,25-00703,62,2,1,0,1,2,4,1,1,2099.2,9,3,28010.0,1,501,N,2,1,2,2
1248,25-02800,14,1,1,0,1,0,2,1,1,3635.2000000000003,N,10,105300.0,9,501,N,2,N,2,2
1249,25-00703,27,2,6,0,1,2,4,1,1,2099.2,N,10,0.0,0,501,N,2,2,2,2
1250,25-01300,83,2,N,0,1,1,3,1,2,1484.8000000000002,N,3,N,N,250,N,2,2,2,2
1251,25-02800,79,2,1,0,1,1,3,1,2,3635.2000000000003,14,5,5520.0,6,24,N,2,2,2,2
1252,25-00503,44,1,1,0,1,0,4,1,1,3020.7999999999997,16,N,49500.0,9,501,N,2,2,2,2
1253,25-00703,10,1,2,0,1,1,2,1,1,2099.2,N,7,46700.0,2,501,N,2,2,2,2
1254,25-00703,26,1,6,0,1,2,4,1,1,2099.2,N,5,153700.0,4,342,N,2,2,2,2
1255,25-00503,12,2,N,0,1,0,7,1,1,1484.8000000000002,N,8,N,N,501,N,2,2,2,2
1256,25-02800,5,2,1,0,1,0,2,1,2,3635.2000000000003,12,7,188500.0,6,22,N,2,2,2,2
1257,25-00503,55,2,6,0,1,0,N,1,2,3020.7999999999997,11,8,229200.0,5,207,N,2,2,2,2
1258,25-00703,63,2,6,0,7,0,N,1,2,2099.2,12,12,53200.0,4,152,N,2,2,2,2
1259,25-01000,10,2,1,0,1,2,4,1,2,2406.4,N,7,12600.0,2,375,N,2,2,2,2
1260,25-00703,49,2,N,0,1,2,4,1,2,2099.2,N,11,N,N,501,N,N,2,2,2
1261,25-00703,91,2,N,0,1,3,6,1,1,2099.2,N,8,N,N,187,N,2,1,2,2
1262,25-01300,24,1,4,0,1,0,N,1,1,1484.8000000000002,6,9,622000.0,5,501,N,2,2,2,2
1263,25-01300,74,2,4,0,6,1,3,1,1,1484.8000000000002,13,10,31910.0,7,501,N,2,2,2,2
1264,25-01300,84,2,1,0,1,0,2,1,1,1484.8000000000002,10,1,85200.0,8,501,N,2,2,2,2
1265,25-00703,19,1,6,0,1,0,N,1,1,1177.6,3,N,73400.0,3,38,N,2,2,2,2
1266,25-01300,73,1,5,0,1,0,5,1,1,1484.8000000000002,12,9,9080.0,9,501,N,2,2,2,2
1267,25-00703,57,2,1,0,1,0,2,1,1,2099.2,11,N,107600.0,7,403,N,2,2,2,2
1268,25-01000,39,2,6,0,2,0,3,1,1,2406.4,11,10,6500.0,6,501,N,2,2,2,2
1269,25-01300,64,2,N,0,1,1,3,1,1,1484.8000000000002,N,2,15300.0,N,501,N,N,1,2,1
1270,25-00503,89,1,1,3,1,0,2,1,2,3020.7999999999997,4,5,6020.0,3,445,N,2,2,2,2
1271,25-02800,86,1,1,0,1,0,2,1,0,3635.2000000000003,N,10,0.0,0,N,N,2,N,2,2
1272,25-00503,34,2,1,0,6,1,3,1,1,3020.7999999999997,2,10,28400.0,3,501,N,2,2,2,2
1273,25-00703,23,2,N,0,1,3,6,1,1,2099.2,N,3,87200.0,N,501,N,2,2,2,2
1274,25-00703,87,1,5,0,1,3,5,1,1,2099.2,N,3,N,N,501,N,2,1,2,2
1275,25-00503,49,1,6,2,1,1,N,1,1,3020.7999999999997,4,10,2830.0,7,501,N,2,2,2,2
1276,25-01300,19,2,6,0,1,0,3,1,1,1484.8000000000002,10,10,1690.0,5,501,N,2,2,2,2
1277,25-02800,68,2,1,0,1,0,2,1,1,3635.2000000000003,6,9,19600.0,4,158,N,2,2,2,2
1278,25-01000,42,1,N,0,1,0,5,1,1,2406.4,N,3,N,N,501,N,2,2,2,2
1279,25-00503,56,1,4,0,1,N,N,1,1,3020.7999999999997,N,10,12600.0,8,501,N,N,2,2,2
1280,25-00703,82,2,6,0,1,1,3,1,2,2099.2,2,9,0.0,0,501,N,2,2,2,2
1281,25-01000,50,1,1,0,1,0,2,1,1,2406.4,6,4,16700.0,2,256,N,2,2,2,2
1282,25-01000,72,2,2,0,1,0,2,1,2,2406.4,6,3,28800.0,5,499,N,2,2,2,2
1283,25-00703,84,2,4,0,1,0,N,1,1,2099.2,N,5,209000.0,3,312,N,N,2,2,2
1284,25-00703,3,1,4,0,1,0,N,1,2,2099.2,11,7,58300.0,7,120,N,2,2,2,2
1285,25-01300,55,2,N,0,1,3,5,1,1,1484.8000000000002,N,3,N,N,490,N,2,2,2,2
1286,25-00703,69,2,1,0,1,3,6,1,1,2099.2,12,5,18900.0,6,145,N,2,2,2,2
1287,25-01000,68,2,4,0,6,0,3,1,1,2406.4,4,10,233130.0,7,501,N,2,2,2,2
1288,25-02800,60,1,6,0,6,4,N,1,1,3635.2000000000003,9,9,150380.0,1,501,N,2,2,2,2
1289,25-00703,50,1,1,0,1,0,2,1,1,2099.2,4,N,53400.0,7,501,N,2,2,2,2
1290,25-01000,77,1,1,0,1,1,2,1,2,2406.4,10,9,78500.0,7,284,N,2,2,2,2
1291,25-02800,37,1,1,0,1,2,4,1,2,3635.2000000000003,3,5,175100.0,3,194,N,1,2,2,2
1292,25-01000,25,1,N,0,1,0,4,1,1,2406.4,N,3,N,N,501,N,1,2,2,2
1293,25-00503,48,2,1,0,1,0,4,1,2,3020.7999999999997,N,5,0.0,0,156,N,2,2,2,2
1294,25-02800,26,2,1,0,1,0,2,1,1,3635.2000000000003,N,5,52000.0,2,501,N,2,N,2,2
1295,25-01300,17,1,N,0,1,0,3,1,1,1484.8000000000002,N,3,N,N,501,N,2,2,2,2
1296,25-01300,69,1,N,0,1,0,3,1,1,1484.8000000000002,N,3,N,N,501,N,1,2,2,2
1297,25-02800,66,1,1,0,1,0,2,1,1,3635.2000000000003,7,9,150220.0,9,501,N,2,2,2,2
1298,25-02800,3,1,N,0,1,0,4,1,1,3635.2000000000003,N,6,N,N,501,N,2,2,2,2
1299,25-02800,11,1,6,0,1,0,N,1,1,3635.2000000000003,10,8,37000.0,4,237,N,2,2,2,2
1300,25-01000,11,2,6,0,1,0,N,1,2,2406.4,6,10,84140.0,8,501,N,2,2,2,2
1301,25-01300,3,1,N,0,1,0,4,1,1,1484.8000000000002,N,8,N,N,169,N,2,2,2,2
1302,25-01000,29,2,N,1,1,2,5,1,1,2406.4,N,3,N,N,408,N,2,2,2,2
1303,25-01300,79,2,1,0,1,2,5,1,1,1484.8000000000002,11,5,50800.0,7,501,N,2,2,2,2
1304,25-02800,10,1,1,0,2,0,2,1,1,3635.2000000000003,10,9,81280.0,9,501,N,2,2,2,2
1305,25-00503,33,2,1,0,1,0,2,1,2,3020.7999999999997,10,1,80800.0,9,444,N,2,2,2,2
1306,25-00703,53,1,N,0,1,2,4,1,1,2099.2,N,3,N,N,501,N,N,1,2,2
1307,25-00503,76,1,1,0,1,0,3,1,1,3020.7999999999997,16,12,60200.0,9,501,N,2,2,2,2
1308,25-01000,11,2,1,0,1,1,3,1,1,2406.4,4,10,61060.0,7,501,N,2,2,2,2
1309,25-00503,34,1,4,0,1,N,N,1,1,3020.7999999999997,10,5,88300.0,5,501,N,2,2,2,2
1310,25-00703,11,2,1,0,1,0,2,1,1,2099.2,12,12,29900.0,8,501,N,2,2,2,2
1311,25-01000,24,2,1,0,1,0,2,1,1,2406.4,14,9,90530.0,7,501,N,1,2,2,2
1312,25-02800,51,1,6,0,1,0,N,1,1,3635.2000000000003,3,5,378100.0,2,501,N,1,2,2,2
1313,25-00703,13,2,4,0,1,0,N,1,2,2099.2,12,9,26000.0,6,501,N,2,2,2,2
1314,25-00503,78,2,1,0,1,0,2,1,2,3020.7999999999997,4,4,99000.0,6,501,N,2,2,2,2
1315,25-00503,23,1,4,0,1,0,N,1,1,3020.7999999999997,8,3,426000.0,5,501,N,2,2,2,2
1316,25-01000,40,1,1,0,1,0,3,3,0,2406.4,10,10,39600.0,5,426,N,2,2,2,2
1317,25-00703,41,2,1,0,1,0,4,1,1,2099.2,13,7,-800.0,6,501,N,1,2,2,2
1318,25-02800,43,1,6,0,1,0,N,1,1,2406.4,18,9,65030.0,0,501,N,2,2,2,2
1319,25-00703,60,2,1,0,1,0,2,1,1,2099.2,6,9,714000.0,6,501,N,2,2,2,2
1320,25-02800,39,2,4,0,2,N,N,1,2,3635.2000000000003,11,5,15900.0,6,501,N,2,2,2,2
1321,25-00703,18,1,N,0,1,3,5,1,1,2099.2,N,N,N,N,501,N,2,2,2,2
1322,25-02800,90,2,N,0,1,3,5,1,1,3635.2000000000003,N,3,N,N,501,N,2,2,2,2
1323,25-01300,19,1,1,1,1,0,2,1,1,1484.8000000000002,18,9,27100.0,8,501,N,2,2,2,2
1324,25-01300,74,2,6,0,1,0,N,1,1,1484.8000000000002,N,9,60110.0,8,501,N,2,1,2,2
1325,25-01000,67,1,1,0,1,1,2,1,1,2406.4,6,5,3800.0,4,501,N,2,2,2,1
1326,25-01300,67,1,1,0,1,0,2,1,1,1484.8000000000002,10,7,0.0,0,501,N,2,2,2,2
1327,25-02800,58,1,1,0,5,1,4,1,1,3635.2000000000003,16,9,166060.0,8,501,N,2,2,2,2
1328,25-00703,3,2,3,0,1,N,N,1,1,2099.2,6,8,503500.0,4,430,N,2,2,2,2
1329,25-02800,58,1,6,0,1,0,N,1,1,3635.2000000000003,10,9,75870.0,3,501,N,2,2,2,2
1330,25-00703,81,2,6,0,6,0,N,1,1,2099.2,4,N,353000.0,7,501,N,2,2,2,2
1331,25-00703,46,2,6,0,1,2,3,1,1,2099.2,N,10,0.0,0,501,N,2,N,2,2
1332,25-00703,5,2,1,0,1,2,4,1,1,2099.2,9,10,25900.0,6,501,N,2,2,2,2
1333,25-01300,64,2,N,0,1,1,3,1,2,1484.8000000000002,N,3,N,N,29,N,2,2,2,1
1334,25-01300,83,2,1,0,1,0,2,1,1,1484.8000000000002,N,5,71900.0,2,343,N,2,2,1,2
1335,25-02800,62,1,N,0,1,0,4,1,1,3635.2000000000003,N,3,N,N,501,N,2,2,2,2
1336,25-01000,42,2,4,0,1,N,N,1,1,2406.4,4,5,8250.0,7,501,N,2,2,2,1
1337,25-00503,69,2,4,0,1,0,N,1,1,3020.7999999999997,11,9,27200.0,5,501,N,2,2,2,1
1338,25-00703,15,1,6,0,1,1,3,1,1,2099.2,9,10,12280.0,8,501,N,2,2,2,2
1339,25-00703,87,2,6,0,1,0,N,1,1,2099.2,N,7,94400.0,2,501,N,2,2,2,2
1340,25-01000,91,2,6,0,1,0,5,1,1,2406.4,11,11,50180.0,8,501,N,2,2,2,2
1341,25-00703,51,2,3,0,1,0,N,1,1,2099.2,11,9,361300.0,7,501,N,2,2,2,2
1342,25-00703,12,1,2,0,1,0,N,1,1,2099.2,1,4,0.0,0,501,N,2,2,2,2
1343,25-00503,19,1,1,0,1,0,2,1,1,3020.7999999999997,16,10,151350.0,9,501,N,2,2,2,2
1344,25-01300,5,2,1,2,1,2,4,1,1,1484.8000000000002,10,7,55000.0,1,106,N,2,2,2,2
1345,25-00703,90,2,4,0,1,0,N,1,1,2099.2,14,9,1300.0,7,501,N,2,2,2,2
1346,25-01000,11,1,N,0,1,2,4,1,1,2406.4,N,8,N,N,91,N,2,2,2,2
1347,25-01300,29,1,6,0,1,0,N,1,2,1484.8000000000002,5,9,67200.0,5,373,N,2,2,2,2
1348,25-00703,60,2,3,0,1,0,N,1,1,2099.2,6,9,150500.0,4,501,N,2,1,2,2
1349,25-01300,56,1,4,0,1,0,N,3,2,1484.8000000000002,6,9,92000.0,5,426,N,2,2,2,2
1350,25-00703,2,1,1,0,1,0,2,1,1,2099.2,17,7,42010.0,2,501,N,2,2,2,2
1351,25-01000,68,1,N,0,1,0,6,1,1,3635.2000000000003,N,3,N,N,253,N,2,2,2,2
1352,25-00703,26,1,3,0,1,0,2,1,1,2099.2,6,9,127100.0,8,501,N,2,2,2,2
1353,25-00503,89,1,1,0,1,1,6,1,1,3020.7999999999997,N,12,25280.0,4,501,N,N,N,2,2
1354,25-00503,56,2,2,0,1,0,N,1,1,3020.7999999999997,10,10,9700.0,9,501,N,2,2,2,2
1355,25-01300,30,1,N,0,1,N,5,1,1,1484.8000000000002,N,5,N,N,N,N,2,2,2,2
1356,25-00503,24,2,1,0,1,0,2,1,1,3020.7999999999997,4,7,142800.0,7,319,N,2,2,2,2
1357,25-02800,38,1,1,0,1,2,4,1,1,3942.4,3,5,9500.0,3,481,N,2,2,2,2
1358,25-01000,22,1,1,0,1,0,2,1,2,2406.4,N,7,14700.0,2,501,N,2,2,2,2
1359,25-00703,46,1,1,0,1,0,2,1,1,2099.2,N,10,147600.0,2,190,N,2,2,2,2
1360,25-02800,45,1,1,0,1,0,2,1,1,3635.2000000000003,10,9,58300.0,4,501,N,2,2,2,2
1361,25-01000,9,2,6,0,1,0,N,1,1,2406.4,N,5,0.0,0,444,N,2,1,2,2
1362,25-00703,63,1,2,0,1,0,2,1,1,2099.2,16,10,279500.0,9,501,N,2,2,2,2
1363,25-00703,70,1,6,0,1,1,N,1,2,2099.2,N,5,30800.0,5,501,N,2,2,2,2
1364,25-01300,19,1,N,0,1,3,5,1,1,1484.8000000000002,N,N,N,N,501,N,N,2,2,2
1365,25-02800,47,1,4,0,2,1,N,1,1,3635.2000000000003,11,9,73800.0,6,501,N,2,2,2,2
1366,25-00503,94,2,3,0,1,0,N,1,1,3020.7999999999997,11,9,37000.0,5,501,N,2,2,2,1
1367,25-00503,77,2,3,0,2,N,N,1,1,3020.7999999999997,14,10,61500.0,7,501,N,2,2,2,2
1368,25-01300,13,2,1,0,1,0,2,1,1,1484.8000000000002,10,9,11940.0,7,501,N,2,2,2,2
1369,25-00503,36,1,1,0,1,0,4,1,2,3020.7999999999997,N,9,67200.0,2,112,N,2,2,2,2
1370,25-01300,17,1,1,0,6,0,5,1,1,1484.8000000000002,N,7,0.0,0,75,N,2,N,2,2
1371,25-01000,63,2,1,0,6,0,2,1,1,2406.4,14,3,96300.0,1,501,N,2,2,2,2
1372,25-00503,15,2,1,0,1,0,2,1,2,3020.7999999999997,11,4,45200.0,6,410,N,2,2,2,2
1373,25-01000,63,2,6,0,1,0,7,1,1,2406.4,N,9,50500.0,2,501,N,N,1,2,2
1374,25-00503,62,1,6,0,1,0,N,1,1,3020.7999999999997,14,9,N,7,501,N,2,2,2,2
1375,25-01000,81,2,1,0,6,0,5,1,2,2406.4,14,N,2800.0,7,264,N,2,2,1,2
1376,25-01000,87,1,1,0,1,1,2,1,1,2406.4,10,10,89200.0,8,501,N,2,2,2,2
1377,25-00503,66,1,1,0,1,1,2,1,1,3020.7999999999997,16,10,378100.0,9,501,5,2,2,2,2
1378,25-01000,63,2,1,0,1,0,2,1,1,2406.4,6,3,15800.0,3,153,N,2,2,2,2
1379,25-01000,85,2,4,0,1,N,N,1,1,2406.4,0,12,41000.0,9,501,N,2,2,2,2
