,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
1325,25-00703,5,1,N,0,1,2,4,1,1,2099.2,N,10,125000.0,9,501,N,2,2,2,2
1326,25-00503,10,2,N,0,1,1,4,1,1,3020.7999999999997,N,3,4000.0,1,93,N,2,2,2,2
1327,25-00703,13,2,N,0,1,4,4,1,1,2099.2,N,3,N,N,501,N,2,2,2,2
1328,25-01300,10,1,N,0,1,3,5,2,0,1484.8000000000002,N,3,1200.0,1,N,N,2,2,2,2
1329,25-01300,19,2,6,0,1,N,N,1,1,1484.8000000000002,11,5,332500.0,9,501,N,2,2,2,2
1330,25-00703,60,2,6,0,1,0,2,1,1,2099.2,11,5,-4560.0,8,501,N,2,2,2,2
1331,25-00703,19,2,6,0,1,N,N,3,0,2099.2,9,7,0.0,0,N,N,2,2,2,2
1332,25-02800,36,1,1,0,1,1,2,1,2,3635.2000000000003,16,10,36900.0,6,420,N,2,2,2,2
1333,25-01300,51,1,1,0,1,0,4,1,2,1484.8000000000002,5,10,40000.0,5,480,N,2,2,2,2
1334,25-00503,2,1,N,0,1,2,5,1,1,3020.7999999999997,N,N,N,N,501,N,N,N,2,2
1335,25-01000,54,1,1,0,1,0,2,1,2,2406.4,10,9,5000.0,1,501,N,2,2,2,2
1336,25-00703,7,2,N,0,1,2,4,1,1,2099.2,N,12,N,N,501,N,N,2,2,2
1337,25-01000,61,2,1,0,1,0,N,1,2,2406.4,11,5,8100.0,5,501,N,2,2,2,2
1338,25-00503,18,1,6,0,1,1,3,1,1,3020.7999999999997,14,7,44050.0,5,501,N,2,2,2,2
1339,25-00503,73,1,1,0,1,N,N,1,1,3020.7999999999997,N,4,156000.0,9,501,N,2,2,2,2
1340,25-01000,72,1,4,0,1,1,2,1,1,2406.4,N,12,30800.0,9,501,N,2,2,2,2
1341,25-02800,69,2,4,0,1,0,2,1,1,3635.2000000000003,9,9,45000.0,5,147,N,2,2,2,2
1342,25-01300,10,2,N,2,1,1,2,1,1,1484.8000000000002,N,3,N,N,501,N,2,2,2,2
1343,25-02800,25,1,6,0,1,0,3,1,2,3635.2000000000003,13,7,N,N,178,N,2,1,2,2
1344,25-00503,66,2,1,0,1,0,4,1,2,3020.7999999999997,14,7,14100.0,9,501,N,2,2,2,2
1345,25-01300,0,2,1,0,1,2,4,1,1,1484.8000000000002,N,N,N,N,53,N,2,N,2,2
1346,25-00703,57,1,6,0,1,0,2,1,2,2099.2,6,8,361300.0,9,501,N,2,2,2,2
1347,25-01300,47,2,1,0,1,0,N,1,1,1484.8000000000002,6,9,169100.0,3,501,N,2,2,2,2
1348,25-00503,35,1,1,0,1,0,N,1,1,3020.7999999999997,N,7,110000.0,8,501,N,2,2,2,2
1349,25-00703,60,1,1,0,1,N,N,1,1,2099.2,N,7,36080.0,6,501,N,2,2,2,2
1350,25-00703,47,2,6,0,8,2,4,1,1,2099.2,10,10,127000.0,9,501,N,2,2,2,2
1351,25-01300,61,2,1,0,1,0,4,1,0,1484.8000000000002,12,12,41400.0,2,102,N,2,2,2,1
1352,25-02800,79,2,1,0,1,0,2,1,2,3635.2000000000003,N,9,69700.0,6,335,N,2,2,2,2
1353,25-02800,52,2,1,0,1,0,2,1,0,3635.2000000000003,12,10,0.0,0,52,N,2,2,2,2
1354,25-00503,38,2,6,0,1,3,5,1,2,3020.7999999999997,14,9,29800.0,4,115,N,2,2,2,2
1355,25-01000,80,1,3,0,1,0,3,1,1,2406.4,N,7,60900.0,3,501,N,2,1,2,2
1356,25-02800,37,2,1,0,1,0,2,1,2,3635.2000000000003,10,10,36600.0,5,501,N,2,2,2,1
1357,25-00703,32,1,6,0,1,0,3,1,2,2099.2,11,5,51100.0,9,501,N,2,2,2,2
1358,25-00503,18,2,6,0,1,1,6,1,1,3020.7999999999997,N,7,1100.0,4,206,N,2,2,2,2
1359,25-01000,61,2,1,0,1,0,7,1,1,2406.4,N,9,61600.0,8,501,N,2,2,2,2
1360,25-00703,17,2,6,0,1,1,2,1,1,2099.2,N,4,125400.0,1,501,N,2,2,2,2
1361,25-00503,47,1,6,2,1,2,4,1,2,3020.7999999999997,8,7,32400.0,2,501,N,1,2,2,2
1362,25-02800,17,2,6,0,1,1,3,1,1,3635.2000000000003,N,4,89500.0,6,501,N,2,2,2,2
1363,25-00703,51,2,6,0,1,0,N,1,1,2099.2,6,10,80000.0,7,501,N,1,2,2,2
1364,25-00703,16,2,6,0,1,2,4,1,1,2099.2,12,4,120800.0,9,501,N,2,2,2,2
1365,25-00703,77,1,1,0,1,0,N,1,1,2099.2,N,9,25000.0,4,18,N,2,1,2,2
1366,25-01300,0,2,N,0,1,1,3,1,1,1484.8000000000002,N,N,N,N,501,N,2,N,1,2
1367,25-01300,35,2,1,0,1,2,4,1,1,1484.8000000000002,5,9,50000.0,6,497,N,2,2,2,2
1368,25-00703,10,1,N,0,1,0,N,1,1,2099.2,N,3,N,N,501,N,2,2,2,2
1369,25-01300,25,2,6,4,1,0,2,1,1,1484.8000000000002,15,9,26000.0,4,501,N,2,N,2,2
1370,25-00503,11,2,N,1,1,2,4,1,1,3020.7999999999997,N,12,150000.0,5,194,N,2,2,2,2
1371,25-00703,74,1,3,0,1,0,N,1,2,2099.2,3,9,20000.0,3,140,N,2,2,2,2
1372,25-02800,53,2,1,0,1,0,2,1,1,3635.2000000000003,10,7,50000.0,6,501,N,2,2,2,2
1373,25-00703,19,1,6,0,1,1,7,1,1,2099.2,4,5,25000.0,4,360,N,2,2,2,2
1374,25-01300,25,2,6,0,1,2,4,1,1,1484.8000000000002,11,5,200000.0,9,501,N,2,2,2,2
1375,25-00503,57,2,1,0,1,0,3,1,1,3020.7999999999997,8,8,36400.0,7,501,N,2,2,2,2
1376,25-01000,68,2,4,0,1,0,N,1,1,2406.4,10,10,9900.0,8,427,N,2,N,2,2
1377,25-01300,7,2,N,0,1,3,5,1,2,1484.8000000000002,N,11,N,N,501,N,2,2,2,2
1378,25-00503,66,2,1,0,6,0,3,1,2,3020.7999999999997,3,9,169500.0,3,454,N,2,2,2,2
1379,25-00703,11,2,N,0,1,4,6,1,1,2099.2,8,3,N,N,501,N,2,2,2,2
1380,25-01300,33,2,6,0,1,1,3,1,1,1484.8000000000002,9,12,156020.0,7,501,N,2,2,2,1
1381,25-01300,40,1,1,0,1,1,4,1,2,1484.8000000000002,7,9,142100.0,1,455,N,2,2,2,2
1382,25-00703,89,2,3,0,1,0,2,1,1,2099.2,10,10,40000.0,5,428,N,2,1,2,2
1383,25-02800,2,2,N,0,1,2,4,1,1,3635.2000000000003,N,N,N,N,432,N,2,N,2,2
1384,25-00703,34,2,6,0,1,0,2,1,1,2099.2,N,12,3000.0,1,49,N,2,2,2,2
1385,25-01300,34,2,1,0,1,1,4,1,1,1484.8000000000002,10,7,30000.0,4,491,N,2,2,2,2
1386,25-00703,74,2,3,0,1,1,6,1,1,2099.2,N,1,11500.0,3,501,N,2,2,2,2
1387,25-00703,55,2,6,0,1,0,N,1,2,2099.2,13,4,30000.0,1,501,N,2,2,2,2
1388,25-00503,42,2,1,0,1,2,4,1,2,3020.7999999999997,8,9,80000.0,7,172,N,2,2,2,2
1389,25-01300,42,2,1,0,1,4,5,1,1,1484.8000000000002,4,4,350.0,9,501,N,2,2,2,2
1390,25-00703,85,2,1,0,1,0,N,1,0,2099.2,N,4,300500.0,5,48,N,2,1,2,2
1391,25-00703,37,2,6,0,1,1,5,1,1,2099.2,N,5,38920.0,2,501,N,2,2,2,2
1392,25-02800,73,2,1,0,1,0,2,1,1,3635.2000000000003,N,9,65900.0,5,501,N,2,2,2,2
1393,25-01300,57,2,3,0,1,0,3,1,1,1484.8000000000002,8,8,80000.0,7,501,N,2,2,2,2
1394,25-00503,69,2,1,0,1,0,3,1,1,3020.7999999999997,9,10,393700.0,8,152,N,2,2,2,2
1395,25-00703,12,2,6,0,1,2,4,1,1,2099.2,N,3,N,N,501,N,2,2,2,2
1396,25-02800,10,2,N,0,1,3,N,1,1,3635.2000000000003,N,3,N,N,501,N,2,2,2,2
1397,25-01300,24,1,6,0,1,0,2,1,1,1484.8000000000002,4,5,212000.0,1,275,N,2,2,2,2
1398,25-02800,38,2,6,0,1,2,4,1,1,3635.2000000000003,11,9,177000.0,9,501,N,2,2,2,2
1399,25-00503,63,2,1,4,1,0,2,1,1,3020.7999999999997,N,9,105300.0,9,501,N,2,2,2,2
1400,25-00703,41,1,3,0,1,N,N,1,2,2099.2,7,9,24000.0,4,266,N,2,2,2,2
1401,25-01300,68,1,1,0,1,0,2,1,0,1484.8000000000002,7,7,61600.0,3,269,N,2,2,1,2
1402,25-01300,48,1,6,0,1,0,2,1,2,1484.8000000000002,9,12,13000.0,7,401,N,2,2,2,2
1403,25-01000,16,2,6,0,6,2,4,1,1,2406.4,N,4,0.0,0,297,N,2,2,2,2
1404,25-00703,94,2,3,0,1,0,N,1,1,2099.2,12,11,55000.0,6,501,N,2,2,2,2
1405,25-00703,13,2,1,4,9,1,4,1,1,2099.2,N,3,N,N,501,N,N,2,2,2
1406,25-00703,57,1,1,0,1,1,3,3,2,2099.2,10,9,101000.0,1,193,N,2,2,2,2
1407,25-01300,14,1,N,0,1,2,4,1,1,1484.8000000000002,N,3,N,N,501,N,N,2,2,2
1408,25-00503,27,2,6,0,1,0,2,1,1,3020.7999999999997,N,9,40000.0,5,501,N,2,2,2,2
1409,25-01000,77,2,4,0,1,0,N,1,1,2406.4,N,9,714000.0,8,501,N,2,1,2,2
1410,25-00703,89,2,3,0,1,0,3,1,1,2099.2,10,12,7100.0,9,501,N,2,N,2,2
1411,25-01300,49,1,1,0,1,3,5,1,1,1484.8000000000002,10,9,91500.0,7,501,N,2,2,2,2
1412,25-01000,68,1,1,0,1,0,2,3,2,2406.4,12,10,296600.0,4,240,N,2,2,2,2
1413,25-01000,71,2,6,0,9,N,N,1,1,2406.4,N,8,214980.0,4,351,N,1,2,2,2
1414,25-00503,29,1,6,0,2,0,2,1,2,3020.7999999999997,10,5,30000.0,4,8,N,2,2,2,2
1415,25-00703,25,2,6,0,1,2,4,1,2,2099.2,14,9,84900.0,8,501,N,2,2,2,2
1416,25-02800,1,2,N,0,1,1,2,1,1,3635.2000000000003,N,N,1000.0,1,276,N,2,N,2,2
1417,25-00703,41,1,1,0,1,2,5,1,2,2099.2,9,8,12000.0,2,228,N,2,2,2,2
1418,25-00503,34,2,1,0,1,1,3,1,1,3020.7999999999997,12,12,30.0,8,501,N,2,2,2,2
1419,25-01300,30,1,6,0,1,0,2,1,1,1484.8000000000002,6,9,0.0,0,501,N,2,2,2,2
1420,25-02800,21,1,6,0,1,N,N,1,1,3635.2000000000003,15,7,627000.0,9,501,N,2,2,2,2
1421,25-00703,60,2,6,0,1,0,N,1,1,2099.2,4,5,102800.0,5,501,N,2,2,2,2
1422,25-01300,39,1,3,0,1,2,4,1,2,1484.8000000000002,11,9,87100.0,2,141,N,2,2,2,2
1423,25-02800,53,2,4,0,1,0,4,1,2,3635.2000000000003,N,4,40000.0,5,259,N,2,2,2,2
1424,25-01000,0,2,N,0,1,4,6,1,1,2406.4,N,N,N,N,501,N,2,N,2,2
1425,25-01300,3,2,N,0,1,2,4,1,1,1484.8000000000002,N,2,N,N,501,N,N,N,2,2
1426,25-00703,40,2,1,0,1,2,4,1,0,2099.2,11,5,0.0,0,108,N,2,2,2,2
1427,25-00503,49,1,1,0,1,3,5,1,0,3020.7999999999997,4,10,6100.0,1,492,N,2,2,2,2
1428,25-01000,49,1,6,0,1,0,N,1,1,2406.4,4,8,352200.0,5,501,N,2,2,2,2
1429,25-02800,67,1,4,0,1,0,3,1,1,3635.2000000000003,3,7,0.0,0,307,N,2,2,2,2
1430,25-01300,18,2,6,0,1,1,3,1,2,1484.8000000000002,15,7,151350.0,6,437,N,2,2,2,2
1431,25-01300,56,1,4,0,1,0,2,1,1,1484.8000000000002,N,10,325200.0,1,501,N,2,2,2,2
1432,25-01300,18,1,6,0,6,1,3,3,2,1484.8000000000002,N,5,0.0,0,481,N,1,2,2,2
1433,25-02800,32,2,6,0,1,0,2,1,1,3635.2000000000003,10,10,10000.0,2,501,N,2,2,2,2
1434,25-00503,16,2,6,0,6,2,5,1,1,3020.7999999999997,N,4,150000.0,9,501,N,2,2,2,2
1435,25-01300,59,1,6,0,1,0,3,1,1,1484.8000000000002,6,5,83200.0,9,501,N,2,2,2,2
1436,25-00503,38,1,1,0,1,3,5,1,1,3020.7999999999997,14,9,155100.0,5,94,N,2,2,2,2
1437,25-02800,58,1,1,0,1,0,2,1,1,3635.2000000000003,4,5,27000.0,6,501,N,2,2,2,2
1438,25-02800,68,2,4,0,1,0,5,1,2,3635.2000000000003,N,9,151600.0,3,459,N,2,2,2,2
1439,25-01000,78,1,1,0,1,0,N,1,1,2406.4,N,4,109200.0,8,501,N,2,2,2,2
1440,25-00503,19,1,6,0,2,0,2,1,1,3020.7999999999997,N,7,0.0,0,0,N,2,2,2,2
1441,25-01300,41,2,6,0,1,N,N,1,2,1484.8000000000002,9,7,97800.0,8,501,N,2,2,2,2
1442,25-01300,31,2,1,0,1,1,4,1,1,1484.8000000000002,11,5,55000.0,6,353,N,2,2,2,2
1443,25-02800,52,1,4,0,1,0,2,1,2,3635.2000000000003,15,9,106200.0,7,328,N,2,2,2,2
1444,25-02800,2,2,N,0,1,1,3,1,1,3635.2000000000003,15,N,85000.0,8,501,N,2,N,2,2
1445,25-01000,59,1,1,0,2,1,2,1,1,2406.4,14,10,100000.0,8,501,N,2,2,2,2
1446,25-00503,28,1,6,0,1,0,N,1,1,3020.7999999999997,9,9,48000.0,8,501,N,2,2,2,2
1447,25-02800,22,1,6,0,1,0,2,1,1,3635.2000000000003,10,9,53000.0,6,501,N,2,2,2,2
1448,25-01300,70,1,2,0,1,0,2,1,1,1484.8000000000002,8,10,22000.0,3,86,N,2,2,2,2
1449,25-01000,3,1,N,0,1,2,4,1,1,2406.4,N,1,N,N,443,N,2,N,2,2
1450,25-00703,4,1,N,0,1,N,N,1,1,2099.2,N,1,N,N,192,N,2,N,2,2
1451,25-00703,67,2,1,0,1,0,3,1,1,2099.2,N,10,213500.0,8,501,N,2,2,2,2
1452,25-01300,85,1,3,0,1,0,7,1,1,1484.8000000000002,N,5,90000.0,8,501,N,2,1,2,2
1453,25-00703,29,2,6,0,1,0,2,1,1,2099.2,8,11,279500.0,4,483,N,2,2,2,2
1454,25-01300,79,2,4,0,1,0,2,1,1,1484.8000000000002,N,9,26000.0,4,247,N,2,2,2,1
1455,25-00503,61,1,1,0,1,0,N,1,1,3020.7999999999997,N,9,6000.0,1,23,N,2,2,2,2
1456,25-00703,89,2,3,4,1,N,N,1,1,2099.2,N,5,11800.0,9,501,N,2,2,2,2
1457,25-01300,81,1,3,0,1,0,5,1,1,1484.8000000000002,14,9,27000.0,8,501,N,2,2,1,2
1458,25-00703,51,2,N,0,1,0,2,1,1,2099.2,12,9,30000.0,4,269,N,2,2,2,2
1459,25-00703,7,1,N,0,1,2,4,1,2,2099.2,4,2,N,N,501,N,2,2,2,2
1460,25-01000,75,2,1,0,1,0,2,1,1,2406.4,N,10,27500.0,5,339,N,2,2,2,2
1461,25-02800,2,1,N,0,1,2,4,1,1,3635.2000000000003,N,N,N,N,501,N,2,N,2,2
1462,25-00703,50,2,4,0,1,0,5,1,2,2099.2,12,9,127100.0,3,501,N,2,2,2,2
1463,25-01300,52,2,1,0,1,0,2,1,2,1484.8000000000002,12,5,27850.0,9,501,N,2,2,2,2
1464,25-00703,60,2,1,0,1,0,2,1,1,2099.2,N,5,29900.0,2,240,N,2,2,2,2
1465,25-01300,45,2,1,0,1,2,4,1,1,1484.8000000000002,8,6,36000.0,3,430,N,2,2,2,2
1466,25-00703,60,2,1,0,1,0,2,1,1,2099.2,4,5,11480.0,9,501,N,2,2,2,2
1467,25-01000,94,2,1,0,1,N,N,1,1,2406.4,N,9,65020.0,7,304,N,2,1,2,2
1468,25-01300,83,2,3,0,1,0,2,1,2,1484.8000000000002,N,7,66570.0,5,234,N,2,1,2,1
1469,25-00703,18,1,6,0,1,N,N,1,1,2099.2,N,5,62750.0,9,501,N,2,2,2,2
1470,25-01000,53,1,6,0,1,0,N,1,2,2406.4,4,8,21400.0,9,501,N,2,2,2,2
1471,25-00503,90,2,N,0,1,0,N,1,2,3020.7999999999997,N,7,31600.0,8,396,N,2,1,2,2
1472,25-02800,58,2,1,0,1,0,2,1,1,3635.2000000000003,N,10,40000.0,5,458,N,2,2,2,2
1473,25-02800,57,2,2,0,1,0,N,1,2,3635.2000000000003,6,3,80000.0,7,501,N,2,2,2,2
1474,25-00503,79,1,1,0,1,0,2,1,2,3020.7999999999997,N,12,24260.0,5,17,N,2,2,2,1
1475,25-01000,8,2,N,0,1,0,N,1,1,2406.4,N,3,N,N,501,N,N,2,2,2
1476,25-01300,50,1,4,0,1,1,4,1,1,1484.8000000000002,6,9,5000.0,1,465,N,2,2,2,2
1477,25-00503,54,2,1,0,1,0,N,1,0,3020.7999999999997,16,1,0.0,0,471,N,1,2,2,2
1478,25-00703,6,1,N,0,1,1,3,1,1,2099.2,N,2,N,N,501,N,N,2,2,2
1479,25-02800,78,1,1,0,1,0,N,1,0,3635.2000000000003,10,10,1000.0,1,448,N,2,2,2,2
1480,25-00703,51,2,1,0,1,0,N,3,0,2099.2,N,3,0.0,0,N,N,2,2,2,2
1481,25-00503,47,1,6,0,6,2,4,1,1,3020.7999999999997,10,3,110500.0,5,501,N,2,2,2,2
1482,25-00503,27,2,1,0,1,0,2,1,1,3020.7999999999997,11,9,N,N,501,N,2,2,2,2
1483,25-00503,4,2,N,0,1,1,3,1,2,3020.7999999999997,N,1,N,N,196,N,2,N,2,2
1484,25-01300,3,2,N,0,1,1,3,1,1,1484.8000000000002,16,2,N,N,501,N,2,N,2,2
1485,25-00703,47,2,1,0,1,0,N,1,1,2099.2,10,10,150000.0,9,501,N,2,2,2,2
1486,25-00703,35,2,6,0,1,2,4,1,1,2099.2,N,10,0.0,0,501,N,2,2,2,2
1487,25-00703,45,2,1,0,1,0,4,1,1,2099.2,4,9,110000.0,8,501,N,2,2,2,2
1488,25-00703,11,2,N,0,6,2,3,1,1,2099.2,N,3,N,N,501,N,N,2,2,2
1489,25-01000,74,2,3,0,1,0,2,1,2,2406.4,N,7,30590.0,1,477,N,2,2,2,2
1490,25-01000,68,2,3,0,1,0,2,1,1,2406.4,10,10,191000.0,9,501,N,2,2,2,2
1491,25-00703,61,1,4,0,1,0,N,1,1,2099.2,N,12,35300.0,7,501,N,2,1,2,2
1492,25-00503,19,1,6,0,1,N,N,1,1,3020.7999999999997,6,7,29600.0,3,206,N,2,2,2,2
1493,25-01000,81,2,6,0,1,N,N,1,1,2406.4,14,7,48500.0,8,152,N,2,2,2,2
1494,25-01300,8,2,N,4,9,1,3,1,2,1484.8000000000002,15,4,N,N,41,N,N,2,2,2
1495,25-01000,30,2,1,0,1,0,N,1,1,2406.4,9,9,96000.0,8,501,N,2,2,2,2
1496,25-01000,56,1,1,0,1,0,2,1,2,2406.4,4,8,26100.0,2,501,N,2,2,1,2
1497,25-00703,48,2,4,0,1,0,5,1,2,2099.2,10,12,30000.0,4,175,N,1,2,2,2
1498,25-00503,21,2,6,0,1,N,N,1,1,3020.7999999999997,11,5,235000.0,4,501,N,2,2,2,2
1499,25-01300,39,2,1,0,1,0,4,1,2,1484.8000000000002,14,10,0.0,0,0,N,2,2,2,2
1500,25-00703,7,2,N,4,9,2,6,1,1,2099.2,N,3,N,N,501,N,2,2,2,2
1501,25-00703,23,1,6,0,1,N,N,1,1,2099.2,15,9,13000.0,7,205,N,2,2,2,2
1502,25-00503,21,1,6,0,1,0,N,1,1,3020.7999999999997,N,7,627000.0,9,501,N,2,2,2,2
1503,25-00503,72,2,1,0,1,0,4,1,1,3020.7999999999997,N,9,N,N,144,N,2,2,2,2
1504,25-00703,49,1,1,0,1,0,2,1,1,2099.2,4,10,35000.0,5,216,N,2,2,2,2
1505,25-01000,64,2,1,0,1,0,4,1,1,2406.4,9,10,25500.0,6,501,N,2,1,1,2
1506,25-00503,66,2,1,0,1,0,N,1,1,3020.7999999999997,4,5,50000.0,6,263,N,2,2,2,2
1507,25-01000,66,2,1,0,1,0,3,1,1,2406.4,14,10,19500.0,1,501,N,1,2,1,2
1508,25-00703,70,2,4,0,6,0,3,1,1,2099.2,10,9,115300.0,1,191,N,2,2,2,2
1509,25-00703,54,1,1,0,1,0,N,1,2,2099.2,10,7,62800.0,6,501,N,2,2,2,2
1510,25-00503,31,1,6,0,1,0,2,1,1,3020.7999999999997,8,9,4020.0,5,501,N,2,2,2,2
1511,25-00703,12,2,N,0,1,3,5,1,1,2099.2,N,3,N,N,481,N,N,2,2,2
1512,25-02800,59,2,1,0,1,0,2,1,2,3635.2000000000003,10,5,51010.0,6,27,N,2,2,2,2
1513,25-00703,7,1,N,0,1,4,6,1,1,2099.2,N,3,N,N,501,N,N,2,2,2
1514,25-00703,42,2,1,0,1,2,5,1,1,2099.2,4,10,65000.0,7,501,N,2,2,2,2
1515,25-02800,25,2,6,0,1,0,2,1,1,3635.2000000000003,11,9,19400.0,3,501,N,2,2,2,2
1516,25-00503,45,1,1,0,1,2,4,1,1,3020.7999999999997,12,9,50000.0,6,151,N,2,2,2,2
1517,25-02800,12,1,N,0,1,N,N,1,1,3635.2000000000003,N,3,N,N,501,N,2,2,2,2
1518,25-00503,41,1,1,0,1,1,3,1,1,3020.7999999999997,5,10,4900.0,1,269,N,2,2,2,2
1519,25-00703,36,1,6,4,1,0,4,1,2,2099.2,12,9,N,N,501,N,2,2,2,2
1520,25-02800,34,2,6,0,1,0,4,1,1,3635.2000000000003,11,9,46300.0,8,501,N,2,2,2,2
1521,25-00703,77,1,1,0,1,0,N,1,1,2099.2,6,7,67500.0,2,501,N,2,2,2,2
1522,25-00503,5,1,N,0,1,2,4,1,2,3020.7999999999997,N,9,N,N,305,N,2,2,2,2
1523,25-00703,80,2,6,0,6,2,4,1,1,2099.2,11,3,3500.0,9,501,N,2,2,1,2
1524,25-01300,1,1,N,0,1,3,6,1,1,1484.8000000000002,N,N,N,N,501,N,2,N,2,2
1525,25-01300,75,1,1,0,1,0,3,1,2,1484.8000000000002,N,9,27500.0,8,501,N,2,2,2,2
1526,25-00703,0,2,N,0,1,0,2,1,1,2099.2,12,N,N,N,7,N,2,N,2,2
1527,25-01300,16,1,6,0,1,0,N,1,1,1484.8000000000002,N,4,40000.0,5,255,N,2,2,2,2
1528,25-00703,84,2,1,0,1,0,2,1,1,2099.2,N,7,174400.0,6,501,N,2,1,2,2
1529,25-00503,22,2,6,0,1,0,3,1,0,3020.7999999999997,10,7,15600.0,4,498,N,2,2,2,2
1530,25-00503,56,2,1,0,1,0,N,1,1,3020.7999999999997,4,5,55000.0,6,501,N,2,2,2,2
1531,25-02800,27,2,4,0,1,0,4,1,1,3635.2000000000003,11,7,20000.0,3,501,N,2,2,2,2
1532,25-00703,87,1,3,4,6,0,N,1,2,2099.2,N,12,0.0,0,431,N,2,2,2,2
1533,25-00503,43,2,1,0,6,3,5,1,1,3020.7999999999997,8,12,0.0,0,501,N,2,2,2,2
1534,25-00703,4,2,N,0,1,0,6,1,2,2099.2,N,1,N,N,235,N,N,N,2,2
1535,25-01300,54,2,3,0,9,0,N,1,2,1484.8000000000002,N,9,90100.0,6,474,N,2,2,2,2
1536,25-00703,15,2,6,0,1,2,4,1,1,2099.2,N,4,0.0,0,501,N,2,2,2,2
1537,25-01300,12,1,N,0,1,2,4,1,2,1484.8000000000002,N,5,30000.0,4,443,N,2,2,2,2
1538,25-01300,56,1,1,0,1,0,2,3,0,1484.8000000000002,2,10,11800.0,7,N,N,2,2,2,2
1539,25-01000,62,2,3,0,6,0,2,1,1,2406.4,10,10,30900.0,7,501,N,2,2,2,2
1540,25-01000,2,2,N,0,1,1,3,1,2,2406.4,N,N,N,N,235,N,2,N,2,2
1541,25-00703,8,2,N,4,1,N,N,1,2,2099.2,N,3,N,N,501,N,2,2,2,2
1542,25-01000,63,2,1,2,1,0,2,1,1,2406.4,10,9,75000.0,7,245,N,2,2,2,2
1543,25-01300,78,2,3,0,1,0,4,1,1,1484.8000000000002,12,10,40000.0,5,501,N,2,2,2,2
1544,25-00703,64,1,4,0,1,0,2,1,1,2099.2,11,9,64020.0,9,501,N,2,2,2,2
1545,25-00703,49,1,1,0,1,2,3,1,1,2099.2,15,9,28010.0,9,501,N,2,2,2,2
1546,25-01000,55,2,1,0,1,0,N,1,1,2406.4,13,9,3750.0,9,501,N,2,2,2,2
1547,25-01000,63,2,1,0,1,0,N,1,1,2406.4,10,7,75000.0,7,501,N,2,2,2,2
1548,25-00503,36,2,6,0,1,0,3,1,1,3020.7999999999997,N,7,20400.0,8,501,N,2,2,2,1
1549,25-00503,37,2,1,0,2,2,4,1,1,3020.7999999999997,11,N,91000.0,8,501,N,2,2,2,2
1550,25-01300,60,2,4,0,1,0,4,1,1,1484.8000000000002,11,9,0.0,0,0,N,2,2,2,2
1551,25-00703,48,2,4,0,1,1,2,1,1,2099.2,9,12,22470.0,2,501,N,2,2,1,2
1552,25-00703,19,2,6,0,1,N,N,1,1,2099.2,13,5,5100.0,5,257,N,2,2,2,2
1553,25-00703,35,2,1,2,1,0,4,1,2,2099.2,12,7,50000.0,6,409,N,2,2,2,2
1554,25-02800,20,1,6,0,1,N,N,3,1,3635.2000000000003,2,7,17800.0,1,470,N,2,2,2,1
1555,25-00703,61,2,1,0,1,0,2,1,1,2099.2,14,5,53000.0,6,437,N,2,2,2,2
1556,25-00503,56,1,1,0,1,3,4,1,1,3020.7999999999997,4,10,4000.0,1,43,N,2,2,2,2
1557,25-00703,24,2,6,0,1,0,2,1,1,2099.2,6,9,60000.0,6,470,N,2,2,2,2
1558,25-01300,13,1,N,0,1,0,4,1,1,1484.8000000000002,N,3,N,N,501,N,2,1,2,2
1559,25-01300,56,1,1,0,1,0,N,1,1,1484.8000000000002,5,12,120000.0,8,501,N,2,2,2,2
1560,25-00503,32,1,6,0,1,0,2,1,2,3020.7999999999997,10,10,127000.0,4,439,N,2,2,2,2
1561,25-02800,34,1,1,0,1,0,N,1,1,3635.2000000000003,9,7,60000.0,6,501,N,2,2,2,2
1562,25-00503,60,2,1,0,1,0,3,1,2,3020.7999999999997,N,5,42000.0,5,460,N,2,2,2,2
1563,25-00503,43,2,6,0,1,0,2,1,1,3020.7999999999997,N,9,120090.0,8,501,N,2,2,2,2
1564,25-02800,5,2,N,0,1,3,5,1,1,3635.2000000000003,N,10,N,N,234,N,N,2,2,2
1565,25-00703,34,1,1,0,1,0,N,1,1,2099.2,10,1,0.0,0,501,N,2,2,2,2
1566,25-00503,18,2,6,0,1,1,2,1,1,3020.7999999999997,N,4,123220.0,6,88,N,2,2,2,2
1567,25-01000,77,1,1,0,1,0,5,1,2,2406.4,N,10,25000.0,8,501,N,2,2,2,2
1568,25-01300,84,1,6,0,1,0,2,1,1,1484.8000000000002,N,7,64020.0,9,501,N,2,2,2,2
1569,25-01000,38,2,1,0,1,3,5,1,1,2406.4,11,7,60000.0,6,322,N,2,2,2,2
1570,25-00703,35,2,1,0,1,1,3,1,1,2099.2,5,9,41300.0,7,501,N,2,2,2,2
1571,25-00703,70,1,4,0,1,0,N,1,1,2099.2,10,8,111400.0,7,501,N,2,2,2,2
1572,25-02800,57,1,1,0,6,0,N,1,1,3635.2000000000003,9,5,80000.0,7,501,N,2,2,2,2
1573,25-01300,67,2,1,0,1,0,N,1,1,1484.8000000000002,10,8,7000.0,5,501,N,2,2,2,2
