,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
1915,2,N,9,0,8,2,25-01000,3,0,3,240
1916,2,1,5,1,5,0,25-00703,57,N,7,255
1917,2,6,1,2,0,3,25-00503,78,N,6,253
1918,2,5,9,0,7,3,25-00503,70,0,N,251
1919,2,6,1,1,3,3,25-00503,42,2,3,345
1920,1,4,3,0,7,1,25-01000,36,1,3,454
1921,1,2,7,0,6,1,25-01000,43,0,9,343
1922,2,1,3,1,6,3,25-01000,32,N,7,420
1923,2,N,6,0,5,0,25-00703,78,3,6,59
1924,2,5,8,1,1,3,25-02800,73,0,7,466
1925,2,N,7,0,4,2,25-01000,5,N,7,175
1926,1,3,7,0,3,2,25-00503,72,2,9,468
1927,1,5,6,1,6,2,25-02800,11,3,9,201
1928,2,2,5,2,2,0,25-01300,0,2,5,177
1929,1,5,1,1,9,0,25-01300,52,5,4,54
1930,2,1,8,0,6,0,25-01300,0,1,6,121
1931,2,2,6,1,6,2,25-01300,10,4,6,187
1932,2,5,1,1,9,1,25-00703,94,5,2,226
1933,2,N,5,0,3,2,25-00503,16,0,7,121
1934,2,N,5,2,9,0,25-01300,50,4,4,24
1935,2,N,6,1,9,0,25-01000,13,N,3,45
1936,1,2,7,2,5,0,25-01300,10,4,N,371
1937,2,1,1,2,9,0,25-01300,11,3,6,76
1938,2,1,5,0,2,3,25-01000,40,4,3,257
1939,2,N,5,1,1,3,25-00703,73,N,6,498
1940,2,N,2,1,N,0,25-00703,74,1,2,444
1941,1,5,7,0,N,0,25-00503,14,0,3,348
1942,2,1,3,1,7,2,25-02800,21,3,3,433
1943,2,5,6,1,3,2,25-00503,1,1,2,314
1944,1,1,8,1,4,2,25-01300,29,5,4,317
1945,2,6,3,1,8,0,25-00703,8,1,9,198
1946,1,N,9,1,5,0,25-01300,16,3,4,491
1947,2,6,5,1,8,3,25-01300,48,4,4,68
1948,2,2,9,1,N,0,25-01300,19,N,2,43
1949,2,3,8,1,8,0,25-01000,38,4,2,284
1950,1,2,8,1,N,2,25-00503,13,3,7,496
1951,1,1,1,2,2,1,25-02800,23,1,9,103
1952,1,5,3,1,2,0,25-00703,65,N,N,386
1953,1,4,9,0,0,3,25-01000,19,1,2,257
1954,1,1,9,1,6,1,25-00503,17,4,6,26
1955,2,N,7,2,1,2,25-00703,94,2,4,94
1956,1,1,1,1,1,1,25-02800,33,2,2,10
1957,1,N,7,1,7,0,25-01000,11,5,5,406
1958,1,N,1,1,6,0,25-00703,41,4,7,71
1959,1,N,6,1,4,4,25-02800,3,4,2,499
1960,2,N,7,1,8,2,25-00703,90,5,2,148
1961,1,2,3,0,7,0,25-02800,44,2,N,75
1962,2,1,5,1,6,1,25-01000,56,N,3,124
1963,2,6,3,0,1,3,25-01000,29,3,4,391
1964,2,2,1,0,9,1,25-00503,94,N,N,355
1965,1,5,2,2,9,1,25-01300,52,3,9,53
1966,1,5,7,0,4,2,25-01300,13,0,3,70
1967,1,1,9,2,6,4,25-01000,68,4,5,102
1968,1,6,7,0,9,0,25-01000,64,3,2,104
1969,2,6,8,0,0,2,25-01300,69,1,2,147
1970,2,6,8,1,4,4,25-01300,55,N,N,323
1971,1,3,8,2,4,2,25-02800,5,2,2,53
1972,2,1,3,1,8,2,25-02800,44,3,N,182
1973,2,N,6,0,8,0,25-01000,40,2,3,211
1974,1,2,2,2,0,0,25-02800,87,1,9,2
1975,2,2,9,1,8,4,25-00503,63,5,3,129
1976,2,6,5,1,7,2,25-00703,18,3,N,254
1977,1,2,2,1,0,2,25-02800,26,1,4,27
1978,1,1,3,0,6,0,25-00503,53,5,4,336
1979,2,1,6,0,N,3,25-00503,72,3,5,498
1980,1,4,2,0,2,0,25-00503,47,3,4,86
1981,2,N,2,0,7,0,25-02800,34,0,9,66
1982,1,3,8,0,9,1,25-01000,81,N,2,24
1983,2,2,6,2,N,0,25-02800,20,3,6,280
1984,2,5,9,1,7,1,25-01000,73,2,4,243
1985,1,4,8,1,4,1,25-00503,48,N,5,143
1986,1,4,9,1,7,1,25-00503,29,5,9,140
1987,1,N,3,1,3,3,25-01000,12,0,2,107
1988,1,4,6,0,N,4,25-01000,55,4,3,89
1989,1,N,3,2,3,1,25-00703,11,0,5,36
1990,2,N,7,1,3,2,25-01300,27,0,3,271
1991,2,4,7,1,9,1,25-01000,62,N,6,259
1992,1,4,9,1,1,0,25-00703,66,0,4,185
1993,1,6,7,1,5,2,25-01000,23,4,5,174
1994,2,1,8,2,5,1,25-02800,55,4,7,450
1995,1,4,5,0,9,4,25-00503,39,4,7,265
1996,1,1,6,2,1,3,25-00703,91,N,7,275
1997,2,3,2,1,5,0,25-02800,9,N,4,280
1998,2,3,3,1,2,1,25-01300,12,4,5,360
1999,1,5,5,0,5,1,25-00703,24,2,4,131
2000,2,3,5,0,3,3,25-00503,51,N,3,286
2001,2,1,8,2,6,0,25-00703,74,3,7,352
2002,2,3,9,2,3,4,25-00503,28,1,5,354
2003,1,2,2,1,6,0,25-02800,49,5,5,70
2004,1,1,2,1,6,0,25-00503,38,N,7,107
2005,2,N,9,0,3,0,25-00703,72,2,4,47
2006,2,N,9,0,0,0,25-01300,15,4,7,447
2007,2,4,9,1,7,1,25-00503,52,4,5,104
2008,1,2,6,0,1,1,25-01000,73,0,N,250
2009,2,3,1,0,N,2,25-02800,69,2,2,469
2010,2,5,2,1,9,1,25-00703,54,3,2,184
2011,2,4,6,1,9,0,25-02800,25,1,3,109
2012,1,1,8,2,N,0,25-02800,4,4,7,72
2013,1,2,1,1,2,0,25-02800,13,0,6,148
2014,1,4,7,0,3,2,25-00503,86,2,2,317
2015,1,1,3,1,2,2,25-01300,37,0,6,47
2016,1,3,8,1,7,0,25-01300,58,4,N,452
2017,1,N,2,2,6,1,25-00703,6,4,N,363
2018,1,1,9,1,8,3,25-01300,12,5,N,175
2019,2,N,8,0,2,2,25-00703,14,0,2,257
2020,2,3,7,1,9,1,25-01000,90,5,2,253
2021,2,N,8,0,2,0,25-00503,36,1,4,253
2022,1,6,7,1,8,4,25-00503,16,5,5,232
2023,2,4,6,1,9,1,25-02800,45,1,4,444
2024,1,5,9,2,4,0,25-00703,66,4,7,58
2025,1,N,8,0,3,4,25-00503,3,5,3,230
2026,1,5,6,2,4,3,25-00503,54,1,4,73
2027,1,4,1,2,3,0,25-00503,36,3,4,150
2028,2,N,7,0,2,3,25-00503,37,4,4,58
2029,2,1,8,0,2,4,25-01300,8,2,3,219
2030,2,2,9,0,0,4,25-00703,38,N,2,500
2031,1,2,5,2,9,4,25-01300,48,N,3,394
2032,2,4,1,2,N,1,25-02800,32,3,4,379
2033,2,1,8,0,2,3,25-00703,60,N,N,442
2034,1,1,1,0,9,2,25-01000,59,5,7,470
2035,2,1,6,2,3,4,25-01000,43,2,3,484
2036,2,1,1,1,4,0,25-01300,55,3,7,291
2037,2,2,1,2,2,2,25-01000,43,N,4,238
2038,2,1,2,1,2,3,25-00503,13,4,5,481
2039,2,1,6,2,4,2,25-01300,7,5,9,210
2040,1,2,7,0,2,0,25-00503,34,0,2,42
2041,1,1,1,1,9,1,25-01000,88,5,4,366
2042,2,2,1,2,8,0,25-00503,48,5,4,313
2043,2,2,3,2,4,0,25-02800,83,1,N,83
2044,2,3,5,2,N,2,25-00703,87,N,6,141
2045,1,1,7,2,3,2,25-01300,13,5,7,148
2046,1,N,9,1,3,3,25-01300,46,2,9,304
2047,1,N,6,2,6,0,25-00703,78,N,2,290
2048,2,4,2,1,8,0,25-00503,24,5,2,123
2049,1,6,9,1,N,0,25-00503,34,0,6,442
2050,2,4,3,2,7,2,25-01300,24,N,5,200
2051,1,5,6,1,6,0,25-00503,87,1,4,344
2052,1,5,5,2,6,4,25-01000,51,5,7,39
2053,2,N,8,1,9,0,25-00703,68,3,7,186
2054,1,5,5,1,6,1,25-02800,0,0,2,226
2055,1,4,6,2,8,3,25-00503,84,5,3,168
2056,1,4,9,1,9,2,25-00503,46,3,4,228
2057,2,3,5,0,2,1,25-01000,49,2,3,494
2058,2,2,1,1,6,3,25-01300,23,2,4,296
2059,2,N,5,2,0,0,25-00703,37,4,N,212
2060,1,1,8,0,7,2,25-00503,86,4,5,182
2061,1,3,5,0,2,1,25-02800,73,4,4,68
2062,2,5,5,1,1,1,25-00503,65,0,4,183
2063,2,4,1,0,8,1,25-01300,15,5,9,159
2064,2,6,1,1,7,4,25-00703,34,0,5,12
2065,2,N,5,2,3,3,25-02800,47,4,2,355
2066,1,N,8,1,1,2,25-00503,50,3,5,301
2067,1,1,3,1,N,2,25-01300,0,0,9,218
2068,2,N,3,1,9,3,25-01000,72,0,9,365
2069,2,2,1,1,5,2,25-02800,91,1,2,184
2070,1,N,1,1,4,3,25-02800,13,4,3,106
2071,2,5,7,2,N,2,25-00503,58,1,9,492
2072,2,3,8,1,0,0,25-01000,12,N,N,364
2073,2,1,1,2,4,1,25-00703,82,0,6,371
2074,2,2,1,0,9,0,25-00503,72,4,2,431
2075,1,3,1,0,3,0,25-00703,12,1,9,162
2076,1,N,9,2,5,2,25-02800,75,4,7,154
2077,2,3,2,0,2,0,25-01000,47,4,3,141
2078,1,5,3,1,9,0,25-01300,62,2,7,126
2079,2,6,8,0,N,4,25-01000,16,5,N,230
2080,2,N,3,2,8,3,25-00703,69,5,4,76
2081,1,5,2,0,4,0,25-01300,76,N,N,263
2082,2,2,6,1,7,1,25-00703,43,3,2,140
2083,2,1,7,2,6,0,25-01000,87,N,4,96
2084,2,6,1,1,0,0,25-01300,24,0,5,20
2085,1,1,6,2,3,4,25-00703,84,N,4,55
2086,2,3,9,2,5,3,25-00703,69,4,5,469
2087,2,N,1,2,3,2,25-00503,51,4,4,462
2088,1,N,6,0,2,2,25-00703,60,5,4,277
2089,2,5,6,0,N,4,25-02800,56,1,7,235
2090,2,N,6,1,3,4,25-01000,44,2,7,253
2091,2,N,5,2,3,3,25-01000,13,4,7,471
2092,2,4,6,1,3,1,25-00703,8,5,9,395
2093,2,6,9,0,N,3,25-01000,48,1,4,189
2094,1,N,2,1,2,3,25-02800,83,4,2,316
2095,2,1,6,2,2,4,25-02800,14,N,4,141
2096,2,N,6,0,N,2,25-02800,2,2,6,216
2097,1,1,5,0,2,3,25-01000,62,5,5,248
2098,1,N,6,2,7,3,25-01300,80,0,4,82
2099,2,4,9,1,6,2,25-01000,44,N,9,234
2100,2,N,3,0,9,0,25-00703,2,N,4,77
2101,2,5,6,1,5,2,25-02800,81,2,N,138
2102,2,4,3,1,N,3,25-00703,86,0,3,414
2103,1,4,1,1,3,4,25-00503,23,1,5,104
2104,2,5,5,1,1,0,25-01000,11,3,N,315
2105,1,2,8,0,0,2,25-01300,37,4,5,120
2106,2,3,1,2,9,1,25-00503,41,3,7,305
2107,2,N,9,1,1,2,25-01000,30,2,5,257
2108,2,N,8,0,0,1,25-02800,53,3,N,262
2109,2,N,8,0,9,1,25-01300,51,2,3,109
2110,2,3,8,2,3,2,25-02800,3,N,5,234
2111,2,1,7,2,6,1,25-01300,42,5,3,197
2112,1,1,1,0,1,2,25-02800,39,4,N,332
2113,1,1,9,1,4,3,25-00703,48,5,3,485
2114,1,2,6,1,9,0,25-02800,54,0,6,57
2115,1,1,5,0,0,1,25-00703,27,2,5,206
2116,2,1,3,1,5,0,25-00503,68,1,4,430
2117,2,5,3,2,9,4,25-02800,59,1,7,172
2118,2,2,3,0,9,3,25-00703,56,2,4,398
2119,2,1,1,1,3,1,25-00703,68,0,7,470
2120,2,2,2,2,8,1,25-02800,45,N,4,69
2121,1,2,2,1,0,0,25-01000,50,1,9,289
2122,2,3,8,1,3,4,25-00703,15,0,2,447
2123,2,1,6,1,3,3,25-00703,3,3,4,160
2124,2,1,9,0,9,3,25-02800,22,3,N,321
2125,2,4,1,1,9,4,25-00703,85,5,6,403
2126,1,4,1,1,3,2,25-00503,35,1,N,98
2127,2,6,8,2,N,3,25-00703,58,3,2,84
2128,2,4,5,0,5,1,25-01300,38,1,5,136
2129,2,4,8,1,0,3,25-00703,4,N,4,70
2130,2,1,6,0,4,4,25-02800,65,N,2,191
2131,2,1,1,2,4,0,25-00503,50,2,9,240
2132,2,3,7,1,0,3,25-00703,48,4,5,235
2133,2,1,7,1,5,2,25-00703,83,2,2,337
2134,2,4,8,2,N,0,25-01000,36,5,9,183
2135,2,2,3,2,N,0,25-00503,15,2,3,315
2136,1,N,7,1,0,2,25-01300,34,2,N,137
2137,1,2,6,1,2,4,25-00703,7,5,N,300
2138,2,2,6,0,3,2,25-02800,34,2,7,20
2139,2,2,6,1,N,4,25-01300,35,1,N,495
2140,2,6,3,1,N,2,25-00703,94,2,2,351
2141,2,4,5,2,7,3,25-02800,75,1,4,95
2142,2,5,5,2,1,2,25-01000,82,2,9,128
2143,1,4,1,2,7,0,25-00703,61,N,N,63
2144,1,2,1,2,8,3,25-02800,60,2,6,342
2145,1,6,7,0,4,3,25-00503,11,5,3,203
2146,2,5,8,0,9,0,25-00703,81,4,4,460
2147,2,5,3,0,7,4,25-01300,37,0,4,265
2148,1,3,1,1,4,1,25-01300,47,0,4,82
2149,1,N,5,1,7,3,25-00503,0,1,6,478
2150,2,2,8,1,4,0,25-02800,88,3,N,441
2151,1,6,9,0,4,3,25-02800,22,2,4,335
2152,1,3,9,1,1,4,25-02800,24,2,4,359
2153,2,5,9,2,5,3,25-02800,23,1,4,192
2154,2,2,6,1,6,3,25-01300,91,N,3,304
2155,2,1,1,2,9,2,25-01000,51,4,N,460
2156,1,6,9,1,9,3,25-00703,16,0,3,224
2157,2,5,9,1,7,0,25-00703,56,1,2,247
2158,2,5,2,2,3,2,25-00703,91,2,4,454
2159,1,6,8,0,9,1,25-02800,53,2,3,83
2160,1,2,9,1,5,4,25-02800,87,2,2,419
2161,1,N,2,2,2,0,25-00703,83,N,3,408
2162,2,5,7,2,4,1,25-02800,38,4,3,280
2163,2,N,6,0,1,3,25-02800,20,N,5,84
2164,2,5,8,1,3,2,25-02800,31,3,5,160
2165,2,4,5,0,1,0,25-00503,82,2,4,304
2166,2,N,6,1,7,3,25-00503,15,5,N,121
2167,2,3,3,1,0,2,25-02800,46,3,N,177
2168,2,6,2,1,7,4,25-00503,89,4,5,163
2169,2,3,7,0,1,1,25-00703,9,3,4,420
2170,1,3,7,1,7,3,25-01000,45,N,3,399
2171,2,N,8,0,2,1,25-01000,11,N,N,304
2172,1,1,2,0,N,4,25-01300,11,3,N,484
2173,2,6,6,0,9,2,25-01000,42,N,3,300
2174,2,1,2,0,2,0,25-02800,46,0,5,19
2175,2,3,5,1,0,3,25-02800,39,1,7,372
2176,1,N,8,2,3,1,25-00703,49,0,2,273
2177,1,4,2,1,7,3,25-00503,70,4,4,469
2178,2,2,1,1,4,2,25-00703,24,0,7,275
2179,2,1,2,2,0,1,25-00503,24,0,9,307
2180,2,5,5,2,7,0,25-02800,2,N,N,93
2181,2,4,6,0,7,4,25-01300,10,4,6,247
2182,2,N,5,2,5,1,25-00703,74,0,9,489
2183,2,N,6,2,6,0,25-00503,35,3,7,474
2184,1,2,5,0,9,1,25-02800,63,N,6,334
2185,1,1,1,1,1,2,25-01300,47,2,4,451
2186,1,N,7,2,6,0,25-00703,87,5,4,251
2187,2,5,2,0,N,2,25-00703,16,1,2,421
2188,2,N,2,0,3,2,25-01300,70,0,3,111
2189,1,1,9,2,0,0,25-01300,11,5,5,125
2190,2,4,5,1,1,0,25-00503,8,1,N,193
2191,2,6,9,2,2,1,25-02800,9,0,6,240
2192,2,5,1,2,4,0,25-02800,77,N,4,423
2193,2,1,8,2,1,0,25-00503,37,1,3,251
2194,1,1,5,1,0,0,25-02800,39,4,3,127
2195,1,N,5,2,6,2,25-02800,94,2,3,290
2196,1,5,5,0,7,1,25-01300,94,2,5,212
2197,1,2,6,2,7,0,25-00703,58,N,2,172
2198,2,4,9,1,2,2,25-00503,72,N,2,408
2199,1,3,9,1,1,1,25-01300,39,1,2,355
2200,2,1,5,0,5,4,25-00503,64,0,5,215
2201,2,2,8,0,9,3,25-00703,36,1,N,144
2202,1,N,6,1,9,1,25-02800,15,4,5,8
2203,1,3,7,0,0,3,25-01000,81,5,4,264
2204,2,1,7,2,6,0,25-01300,6,2,4,303
2205,1,2,8,2,7,3,25-02800,76,0,2,189
2206,1,6,1,1,N,0,25-00703,38,4,4,464
2207,1,N,3,1,3,0,25-00703,75,4,3,483
2208,2,1,3,1,3,4,25-00503,32,5,9,269
2209,1,2,6,2,3,3,25-02800,24,5,5,83
2210,2,2,7,1,N,4,25-01000,56,0,3,34
2211,1,4,6,0,2,4,25-00703,20,1,9,227
2212,2,2,7,2,N,3,25-00703,19,N,3,212
2213,1,6,5,1,1,0,25-02800,16,5,7,474
2214,1,N,1,2,8,0,25-02800,16,0,4,318
2215,1,3,7,0,0,0,25-00703,42,2,5,241
2216,2,1,3,0,9,2,25-02800,67,1,3,438
2217,2,1,1,1,3,1,25-00503,53,2,5,444
2218,1,2,2,2,3,1,25-01300,62,N,4,359
2219,2,3,8,1,6,2,25-01000,67,1,6,284
2220,2,6,3,1,5,1,25-00703,25,3,N,112
2221,1,5,6,2,2,0,25-01300,31,1,2,323
2222,1,2,9,1,5,0,25-00503,56,2,N,418
2223,1,1,1,0,9,0,25-01300,86,5,7,24
2224,2,1,5,1,4,0,25-01000,67,1,7,195
2225,2,4,6,2,3,4,25-01000,3,5,5,298
2226,1,4,8,0,5,0,25-00703,48,4,7,500
2227,2,4,7,0,8,3,25-01000,23,1,6,78
2228,1,1,3,0,6,3,25-00703,30,3,4,16
2229,2,2,3,2,2,2,25-01000,13,4,9,405
2230,2,2,7,0,1,4,25-00703,24,2,3,204
2231,1,N,5,1,1,3,25-00703,71,3,4,117
2232,2,N,8,1,3,0,25-02800,53,0,3,18
2233,1,4,1,2,5,2,25-01300,73,5,4,410
2234,1,1,7,0,2,2,25-00703,55,1,6,259
2235,2,6,5,2,4,4,25-00703,44,N,N,243
2236,2,4,5,1,4,3,25-01000,88,4,2,156
2237,1,1,2,0,9,4,25-01000,0,4,6,75
2238,1,2,3,1,9,1,25-01000,16,1,6,449
2239,2,2,7,1,9,1,25-00703,76,4,N,354
2240,1,6,6,0,1,3,25-00703,17,0,6,205
2241,2,4,2,2,3,1,25-00703,65,5,4,248
2242,2,3,3,0,4,2,25-01000,34,4,6,456
2243,1,1,8,1,8,3,25-01000,15,5,2,78
2244,1,N,5,1,5,0,25-00503,29,2,N,484
2245,1,5,8,1,4,1,25-01300,6,2,5,166
2246,2,2,8,1,5,0,25-00503,7,N,6,192
2247,1,4,2,2,9,0,25-01000,11,2,6,275
2248,2,3,7,0,9,4,25-01300,82,4,4,488
2249,2,N,7,1,3,0,25-00503,32,1,6,332
2250,2,N,5,2,9,0,25-01300,43,0,2,191
2251,2,N,9,0,0,0,25-00503,51,0,N,103
2252,2,N,7,0,1,2,25-01300,16,2,6,41
2253,1,6,3,2,1,0,25-02800,84,1,7,288
2254,1,1,2,2,6,0,25-01300,32,N,4,217
2255,2,6,9,0,6,2,25-01000,52,0,5,315
2256,2,4,7,1,4,3,25-01300,18,0,4,228
2257,2,6,5,1,N,2,25-00503,8,1,5,68
2258,2,5,7,0,1,1,25-02800,66,5,N,242
2259,2,6,9,2,7,0,25-00703,29,4,N,457
2260,1,3,6,1,1,0,25-01300,64,2,4,82
2261,2,N,6,1,4,3,25-00503,81,4,7,69
2262,1,3,1,1,4,4,25-00503,69,0,4,225
2263,2,6,3,1,9,0,25-01000,89,3,3,271
2264,2,N,2,0,4,4,25-01000,74,5,4,448
2265,2,N,1,1,3,0,25-01300,17,2,5,34
2266,2,N,9,2,7,2,25-02800,15,2,N,240
2267,1,5,8,0,8,0,25-01300,11,N,N,258
2268,1,4,5,0,6,1,25-01000,7,2,4,128
2269,2,2,1,1,5,0,25-02800,51,3,N,279
2270,1,N,8,0,0,0,25-00703,45,2,2,115
2271,2,3,9,1,9,0,25-02800,11,2,4,92
2272,2,N,1,2,N,3,25-01000,58,4,N,19
2273,2,2,1,1,3,0,25-00503,78,0,3,394
2274,1,2,7,2,6,1,25-00503,49,0,9,194
2275,2,2,1,2,0,4,25-00503,51,0,N,349
2276,1,N,6,0,5,1,25-02800,75,3,2,229
2277,1,4,9,2,7,3,25-00703,50,0,2,59
2278,1,3,1,1,5,4,25-00703,19,5,7,7
2279,1,N,7,1,5,1,25-00503,65,2,N,127
2280,2,4,1,1,9,0,25-00503,90,3,4,441
2281,1,N,1,1,8,1,25-00503,28,4,5,499
2282,1,N,5,2,8,2,25-02800,31,0,N,106
2283,1,4,5,2,8,0,25-01000,5,N,N,391
2284,1,1,2,2,6,2,25-02800,36,2,4,368
2285,1,N,8,1,9,2,25-01000,24,0,4,332
2286,1,4,1,1,N,3,25-00503,83,0,4,184
2287,1,1,5,2,N,1,25-00703,91,5,5,230
2288,2,5,8,0,2,4,25-01000,21,5,7,336
2289,2,5,3,1,5,2,25-02800,12,5,3,486
2290,2,N,9,1,4,0,25-00703,0,2,N,45
2291,1,6,2,1,7,2,25-00703,2,N,4,197
2292,2,4,1,1,0,4,25-02800,32,N,7,190
2293,1,N,3,0,6,2,25-00503,61,1,7,53
2294,2,6,5,1,7,2,25-00703,79,0,6,317
2295,2,N,1,2,7,0,25-00703,56,N,6,392
2296,1,2,6,2,N,2,25-01300,46,1,4,296
2297,2,6,6,2,0,4,25-00503,72,2,7,421
2298,2,N,6,2,2,1,25-00503,34,2,4,59
2299,1,1,1,0,2,0,25-01000,48,4,6,123
2300,2,5,9,1,6,1,25-02800,46,N,7,185
2301,2,1,8,2,3,0,25-01300,91,5,3,129
2302,1,N,1,1,3,4,25-00503,14,2,5,500
2303,1,2,3,0,4,0,25-00703,39,2,3,407
2304,1,3,3,2,5,2,25-02800,61,3,9,10
2305,1,5,5,2,6,2,25-01000,38,2,3,58
2306,2,1,6,1,6,0,25-00703,22,4,N,232
2307,1,1,6,1,3,2,25-00703,0,5,5,418
2308,2,6,1,1,2,0,25-00703,12,N,7,209
2309,2,5,1,0,8,3,25-01300,50,4,4,16
2310,2,1,2,1,1,1,25-00703,60,3,N,266
2311,1,N,7,1,3,4,25-00703,83,N,3,297
2312,2,3,1,0,0,3,25-02800,81,0,5,324
2313,2,4,6,2,N,0,25-02800,39,N,9,170
2314,1,1,2,1,6,0,25-00503,57,3,5,124
2315,2,3,6,1,N,3,25-01000,4,4,7,458
2316,2,2,3,2,7,0,25-00503,19,2,9,365
2317,1,1,7,1,4,0,25-00703,46,4,4,450
2318,1,1,7,0,9,4,25-00503,15,N,N,66
2319,2,3,3,0,9,0,25-01300,2,0,N,433
2320,1,1,7,1,3,2,25-02800,43,2,5,420
2321,1,6,1,0,N,1,25-00503,76,1,5,239
2322,1,1,7,0,9,4,25-02800,48,0,4,311
2323,1,5,6,2,9,3,25-02800,73,N,N,474
2324,2,3,8,2,1,0,25-00703,32,2,4,196
2325,1,1,9,0,3,2,25-01000,51,3,4,246
2326,2,2,1,1,N,1,25-00703,17,4,2,192
2327,1,N,6,2,9,4,25-00503,72,0,2,423
2328,2,2,6,2,6,4,25-00703,22,5,N,199
2329,1,1,8,1,6,1,25-01300,40,4,N,179
2330,2,2,7,1,7,0,25-02800,37,2,N,247
2331,2,5,1,0,N,0,25-00703,16,4,6,407
2332,2,5,7,1,0,2,25-01300,70,3,6,456
2333,2,1,6,1,1,0,25-00703,33,4,7,421
2334,1,1,3,1,7,2,25-00503,55,2,5,402
2335,1,6,3,1,1,0,25-00703,81,4,4,65
2336,2,5,2,2,9,3,25-01000,77,2,3,169
2337,1,2,6,1,8,4,25-00703,52,2,3,3
2338,1,2,1,1,0,2,25-00703,27,0,4,308
2339,2,N,7,1,1,3,25-00703,13,2,3,145
2340,1,2,6,1,9,3,25-01000,43,3,N,161
2341,2,2,3,2,4,0,25-00703,41,N,6,308
2342,1,4,6,2,8,1,25-00703,68,N,4,468
2343,1,4,7,0,1,1,25-01300,43,1,N,265
2344,1,6,6,1,N,1,25-01000,45,4,9,236
2345,2,5,3,1,1,4,25-01000,63,0,2,450
2346,1,N,7,1,8,3,25-00503,80,2,4,151
2347,2,2,7,1,1,4,25-00503,32,1,N,432
2348,1,1,2,2,9,3,25-00703,51,4,3,381
2349,2,N,1,1,7,1,25-01300,76,2,6,170
2350,1,6,6,1,7,2,25-00703,13,4,3,198
2351,2,5,3,0,7,0,25-01000,1,N,3,461
2352,2,6,6,2,8,2,25-01000,79,2,3,398
2353,1,3,6,2,1,0,25-00503,88,0,3,366
2354,2,N,1,0,6,0,25-00703,91,0,2,402
2355,2,6,2,2,N,3,25-02800,4,4,9,267
2356,1,N,6,2,6,0,25-00503,60,4,3,258
2357,2,5,1,1,9,4,25-00703,0,0,7,175
2358,1,4,9,1,3,3,25-01300,34,4,9,101
2359,1,1,3,2,9,0,25-00703,70,4,2,124
2360,2,1,1,2,5,0,25-00703,24,1,N,407
2361,1,N,9,1,3,0,25-01300,50,5,4,185
2362,1,1,8,0,7,0,25-02800,30,N,N,303
2363,1,2,1,0,9,0,25-00503,2,2,N,225
2364,2,3,8,0,9,3,25-00503,11,5,2,231
2365,2,2,3,0,N,1,25-00503,73,1,3,486
2366,2,N,3,2,7,1,25-00503,45,2,5,175
2367,2,3,8,0,5,3,25-00703,33,4,4,227
2368,1,N,5,2,7,4,25-01300,59,1,2,161
2369,2,N,9,1,8,0,25-00503,23,3,3,244
2370,2,N,8,2,8,2,25-00703,22,2,2,77
2371,2,1,7,2,8,1,25-01000,33,1,3,109
2372,2,N,3,1,7,2,25-02800,82,N,2,374
2373,1,1,6,2,8,1,25-01000,32,2,9,161
2374,2,N,5,0,6,3,25-00703,18,5,4,350
2375,1,2,6,1,3,1,25-00703,68,2,2,332
2376,2,4,1,1,1,0,25-01300,23,1,2,348
2377,2,2,1,1,2,4,25-01000,20,2,4,197
2378,1,1,8,1,5,2,25-00703,33,1,5,391
2379,2,6,2,1,5,3,25-02800,43,3,5,276
2380,2,3,8,0,N,0,25-00703,67,4,2,142
2381,2,3,6,0,6,2,25-00703,62,1,7,160
2382,2,6,3,2,N,0,25-01300,17,3,7,484
2383,1,6,1,1,3,1,25-00703,68,4,5,472
2384,1,1,8,0,6,0,25-02800,81,3,7,410
2385,2,1,6,2,6,4,25-00503,8,5,5,374
2386,2,N,1,0,N,3,25-00703,86,2,3,265
2387,2,1,1,1,0,0,25-01000,28,2,3,164
2388,2,2,8,1,4,0,25-01000,47,0,4,408
2389,2,3,6,2,5,3,25-02800,69,2,5,293
2390,2,4,5,1,5,1,25-00703,45,N,N,410
2391,1,6,8,1,N,2,25-01300,28,0,7,464
2392,1,3,8,1,6,4,25-01000,3,5,4,17
2393,2,4,6,1,2,1,25-00703,52,1,4,11
2394,1,4,7,1,6,3,25-00703,44,4,2,457
2395,2,5,1,1,0,1,25-00703,30,4,3,406
2396,1,N,6,1,9,3,25-00503,78,4,7,352
2397,2,N,8,1,9,3,25-02800,15,4,3,461
2398,1,2,8,0,7,0,25-01000,91,N,N,0
2399,2,5,5,1,9,0,25-00503,0,3,3,492
2400,2,1,8,1,3,0,25-01300,25,3,2,91
2401,1,3,1,0,N,4,25-01000,18,5,2,112
2402,2,5,1,2,2,4,25-02800,52,4,3,81
2403,1,4,9,1,N,2,25-01000,75,3,3,206
2404,1,1,6,1,6,0,25-01000,17,0,6,153
2405,1,N,7,1,4,0,25-00503,22,N,4,83
2406,2,N,1,1,3,0,25-02800,86,N,7,62
2407,2,5,9,2,5,4,25-00703,56,4,7,209
2408,2,N,3,0,2,0,25-02800,22,3,3,281
2409,1,3,2,1,8,3,25-01000,82,2,2,420
2410,1,2,7,1,7,0,25-00703,80,0,4,108
2411,1,5,9,0,0,0,25-01300,31,0,N,83
