,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
2330,25-01000,21,2,1,0,1,0,4,1,1,1390.7817687988281,11,1,275000.0,8,477,N,2,2,2,2
2331,25-02800,54,1,1,0,1,0,5,1,1,3547.750457763672,N,5,20300.0,4,501,N,2,2,2,2
2332,25-00703,29,1,1,0,6,0,2,1,1,2136.969467163086,9,10,40000.0,9,501,N,2,2,2,2
2333,25-00503,12,2,1,0,1,0,2,1,1,2921.232208251953,15,10,60000.0,6,501,N,2,2,2,2
2334,25-00703,74,2,1,0,1,0,4,1,1,1519.2930603027344,9,1,40.0,3,501,N,2,2,2,2
2335,25-01300,41,1,1,0,1,2,2,1,1,1581.6997985839844,N,5,75000.0,0,501,N,2,2,2,2
2336,25-00703,61,1,4,0,1,3,3,1,1,2890.2479248046875,9,8,400.0,7,501,N,2,2,2,2
2337,25-00503,48,1,2,0,1,2,3,2,2,2720.541530609131,4,5,40000.0,3,501,N,2,2,2,2
2338,25-00703,64,1,4,0,1,0,2,1,1,2139.549331665039,9,8,235000.0,1,501,N,2,2,2,2
2339,25-00703,56,1,1,0,1,0,4,1,1,1466.5704956054688,3,7,18500.0,8,501,N,2,2,2,2
2340,25-01000,43,2,6,0,1,1,2,1,1,2459.2770233154297,7,12,20000.0,2,501,N,2,2,2,2
2341,25-01000,53,1,1,0,6,0,2,1,1,2622.5606784820557,6,10,109600.0,6,415,N,2,2,2,2
2342,25-02800,53,1,N,0,9,0,N,1,1,2457.278667449951,3,7,7100.0,9,309,N,2,2,2,2
2343,25-00703,21,2,1,0,6,0,4,1,1,2254.6734161376953,9,5,7400.0,4,32,N,2,2,2,2
2344,25-00703,24,2,1,0,1,0,N,1,1,2722.4235801696777,15,4,0.0,7,501,N,2,2,2,2
2345,25-01000,34,2,4,0,1,2,4,1,1,2005.6891632080078,15,2,N,4,466,N,2,2,2,2
2346,25-02800,31,2,1,0,1,2,2,1,1,3525.6473388671875,14,7,8010.0,2,501,N,2,2,2,2
2347,25-00703,23,2,1,0,1,1,3,1,1,2894.7083282470703,16,5,56400.0,7,276,N,2,2,1,2
2348,25-02800,9,2,1,0,1,2,5,1,2,2509.11549949646,12,7,122000.0,4,257,N,2,2,2,2
2349,25-01300,67,1,4,0,1,0,4,1,1,3007.231903076172,N,5,4200.0,4,501,N,2,2,2,2
2350,25-00703,62,2,1,0,1,0,6,1,1,1942.5984802246094,11,9,95000.0,8,501,N,2,2,2,2
2351,25-00503,24,1,1,0,1,0,2,1,1,3444.536834716797,6,2,32400.0,7,N,N,2,2,2,2
2352,25-01000,58,1,1,0,1,0,2,1,1,1908.8696746826172,6,8,4000.0,N,501,N,2,2,2,2
2353,25-00503,60,2,4,0,1,0,N,1,1,2934.1948623657227,9,3,63000.0,5,501,N,2,2,2,2
2354,25-02800,54,2,1,0,1,0,2,1,1,3612.842254638672,N,10,32000.0,5,501,N,2,2,2,2
2355,25-00503,61,1,1,0,1,0,5,1,1,1824.5422821044922,N,4,151000.0,4,501,N,2,2,2,2
2356,25-00703,3,1,1,0,1,0,N,1,2,2460.2339210510254,7,10,3040.0,5,233,N,2,2,2,2
2357,25-00503,37,1,2,0,1,2,4,1,2,2797.670120239258,9,7,0.0,4,501,N,2,2,2,2
2358,25-01000,40,1,4,0,1,0,4,1,1,2701.0991859436035,6,2,111000.0,9,305,N,2,2,2,2
2359,25-00503,69,1,3,0,6,1,2,1,1,3062.8965606689453,15,5,15000.0,1,501,N,2,2,2,2
2360,25-01300,63,1,1,0,1,1,3,1,1,2082.8267364501953,N,7,56200.0,3,501,N,2,2,2,2
2361,25-00503,37,1,6,0,1,0,N,1,1,2886.8457565307617,13,5,48000.0,5,501,N,2,1,2,2
2362,25-00703,72,2,1,0,1,3,2,1,2,2678.6388626098633,N,7,47000.0,2,501,N,1,2,2,2
2363,25-00703,20,2,1,0,1,0,4,1,2,2369.4677963256836,12,6,25900.0,4,130,N,2,2,2,2
2364,25-01000,42,1,1,0,6,0,4,1,1,2650.3239879608154,N,9,12500.0,5,501,N,2,2,2,2
2365,25-00703,64,1,6,0,1,0,6,1,1,2064.0206604003906,10,9,10.0,3,447,N,2,2,2,2
2366,25-00503,57,2,2,0,1,1,2,1,1,2696.179988861084,10,9,39000.0,3,501,N,2,N,2,2
2367,25-01300,57,2,6,0,1,0,6,1,1,3035.1651000976562,6,9,33250.0,1,265,N,2,2,2,2
2368,25-00703,24,1,1,0,1,0,2,1,1,2426.948081970215,N,7,120000.0,9,501,N,2,2,2,2
2369,25-00503,36,2,1,0,1,0,2,1,1,1850.5948944091797,12,8,42800.0,2,465,N,2,2,2,2
2370,25-00503,68,1,6,0,1,0,2,1,1,2430.316421508789,4,5,39900.0,3,501,N,2,2,2,2
2371,25-00703,24,1,4,0,1,0,3,1,1,1692.3952026367188,10,1,90010.0,8,173,N,2,2,2,2
2372,25-00703,74,2,1,0,1,1,6,1,2,1926.5602264404297,14,5,12000.0,8,501,N,2,2,2,2
2373,25-00703,54,2,2,0,1,0,4,1,1,2336.3136444091797,14,3,86800.0,0,137,N,2,2,2,2
2374,25-01000,52,2,2,0,1,1,3,1,1,1902.4795684814453,10,7,32300.0,4,501,N,2,2,2,2
2375,25-01000,63,2,N,0,1,3,N,1,1,2789.4450454711914,4,9,250000.0,5,501,N,2,2,2,2
2376,25-00703,46,2,6,0,1,2,2,1,1,2376.807876586914,10,7,0.0,4,501,N,2,2,2,2
2377,25-00703,51,1,1,0,1,0,3,1,1,2527.31489276886,4,6,52000.0,5,501,N,2,2,2,2
2378,25-02800,87,2,1,0,1,0,4,1,1,3434.4349975585938,6,4,4600.0,9,501,N,2,2,2,2
2379,25-01300,53,1,2,0,1,3,2,1,1,2423.552070617676,N,8,78000.0,4,440,N,2,2,2,2
2380,25-02800,48,1,1,1,1,0,N,1,1,3077.202407836914,12,10,93000.0,4,501,N,2,2,2,2
2381,25-00703,81,1,1,0,1,0,N,1,1,2337.8993606567383,3,2,5900.0,9,306,N,2,2,2,2
2382,25-00703,33,1,6,0,1,0,2,1,2,2422.056785583496,N,10,10900.0,2,275,N,2,2,2,2
2383,25-02800,46,2,1,0,1,0,4,1,1,3012.2413940429688,9,9,23200.0,8,501,N,2,2,2,2
2384,25-00703,26,2,6,0,1,0,3,1,1,2043.7581176757812,15,5,100200.0,4,501,N,2,2,2,2
2385,25-00703,54,2,6,0,1,0,N,1,1,2386.716594696045,13,7,44000.0,6,501,N,2,2,2,2
2386,25-01300,47,2,1,0,1,0,2,1,1,2725.5755577087402,10,10,7270.0,3,487,N,2,2,2,2
2387,25-02800,60,2,4,0,1,0,2,1,1,3147.3262634277344,6,10,240000.0,0,242,N,2,2,2,2
2388,25-00503,24,2,1,0,1,0,N,1,1,1930.0385437011719,N,10,60.0,9,501,N,2,2,2,2
2389,25-01000,45,2,6,0,1,0,2,1,1,2202.524703979492,11,10,44000.0,6,501,N,2,2,1,2
2390,25-01300,54,1,1,0,1,0,3,1,1,2358.547019958496,4,7,14800.0,6,501,N,2,2,2,2
2391,25-00503,24,2,4,0,1,0,2,1,1,3401.130859375,11,3,28900.0,1,267,N,2,2,2,2
2392,25-02800,32,1,3,0,1,0,N,1,2,2640.0065383911133,2,5,12000.0,9,324,N,2,2,2,2
2393,25-00703,60,2,6,0,1,0,2,1,2,1832.5214233398438,N,10,25000.0,5,243,N,2,2,2,2
2394,25-01000,21,2,3,0,1,0,2,1,1,2961.950653076172,11,9,0.0,3,N,N,2,2,2,2
2395,25-00703,67,2,1,0,1,1,4,1,2,1605.1367492675781,12,9,14300.0,6,465,N,2,2,2,2
2396,25-00503,30,1,1,0,1,0,2,1,1,2711.4300537109375,12,9,0.0,7,501,N,2,2,2,2
2397,25-00503,54,1,1,0,6,0,2,1,1,2270.035301208496,N,7,170000.0,5,398,N,2,2,2,2
2398,25-01000,52,1,1,0,1,2,4,1,1,2693.966484069824,9,9,79940.0,6,501,N,2,2,2,2
2399,25-01000,30,2,1,0,1,1,N,1,1,2256.731819152832,15,7,272500.0,2,501,N,2,2,2,2
2400,25-00503,72,2,6,0,6,3,2,1,1,2218.139663696289,5,7,8500.0,3,501,N,2,2,2,2
2401,25-00703,54,1,1,0,1,1,N,1,1,2540.0411705970764,13,10,48000.0,2,501,N,2,2,2,2
2402,25-00503,36,2,1,0,1,2,2,1,1,2913.6939849853516,N,5,76600.0,3,501,N,2,2,2,2
2403,25-01000,62,1,1,0,1,1,2,1,1,3181.5142517089844,9,3,30000.0,7,217,N,2,2,2,2
2404,25-00703,57,1,1,0,1,0,3,1,1,2002.1768341064453,N,5,107000.0,1,343,N,2,2,2,2
2405,25-01000,57,1,4,0,1,0,3,1,2,2474.5399684906006,2,1,76000.0,0,38,N,2,2,2,2
2406,25-01000,34,2,1,0,1,0,4,1,1,2470.5849933624268,11,9,2000.0,6,501,N,2,2,2,2
2407,25-01300,34,1,1,0,1,1,6,1,1,1678.9701843261719,9,9,4700.0,3,327,N,2,2,2,2
2408,25-01300,13,1,1,0,1,0,4,1,1,1298.1463317871094,6,7,423000.0,6,324,N,2,2,2,2
2409,25-02800,39,2,4,0,1,1,2,1,1,3118.9569549560547,6,9,97100.0,6,501,N,2,2,2,2
2410,25-00503,61,2,1,0,6,0,2,1,1,3127.8797302246094,12,5,9100.0,5,501,N,2,2,2,2
2411,25-00703,62,1,6,0,1,0,4,1,1,2220.5472259521484,16,7,121700.0,4,417,N,2,2,2,2
2412,25-02800,52,1,4,0,9,1,4,1,1,2861.992027282715,15,10,155060.0,6,339,N,2,2,2,2
2413,25-01000,62,1,1,0,1,0,N,1,1,2737.7538108825684,7,12,7000.0,4,501,N,2,2,2,2
2414,25-02800,16,1,1,0,1,0,4,1,2,2399.6121520996094,10,10,12050.0,6,501,N,2,2,2,2
2415,25-00703,58,2,4,0,1,0,2,1,1,1788.867431640625,10,10,100000.0,2,454,N,2,2,2,2
2416,25-02800,57,1,1,0,1,0,2,1,1,3065.914596557617,3,9,20000.0,2,329,N,2,2,2,2
2417,25-02800,17,2,4,0,1,0,2,1,1,2706.6222076416016,6,9,47000.0,4,N,N,2,2,2,2
2418,25-01000,63,2,5,0,1,1,4,1,2,2774.152603149414,11,9,11000.0,4,137,N,2,2,2,2
2419,25-01000,38,1,1,0,1,0,3,1,1,2195.104721069336,14,5,1600.0,3,501,N,2,2,2,2
2420,25-00703,34,1,3,0,1,0,2,1,1,1315.8285522460938,N,7,120800.0,7,501,N,2,2,2,2
2421,25-00503,31,2,1,0,1,2,3,1,2,3029.508743286133,10,9,494500.0,5,143,N,2,2,2,2
2422,25-00703,43,2,6,0,1,1,4,1,1,1936.2711334228516,3,7,43100.0,1,501,N,2,2,2,2
2423,25-00703,60,2,1,2,1,0,5,1,1,3275.9348754882812,7,4,84400.0,6,501,N,2,2,2,2
2424,25-00503,28,1,1,0,1,0,6,1,1,3673.5767822265625,3,6,N,6,501,N,2,2,2,2
2425,25-00503,7,1,6,0,1,0,2,1,1,3210.579635620117,15,5,37020.0,3,320,N,2,2,2,2
2426,25-02800,23,2,4,0,1,0,2,1,1,3592.900146484375,11,10,150000.0,5,501,N,2,2,2,2
2427,25-01300,72,2,1,0,1,0,2,1,1,2856.3610076904297,11,10,112000.0,6,501,N,2,2,2,2
2428,25-00703,31,2,1,0,6,4,2,1,1,2663.763557434082,11,7,19100.0,3,243,N,2,2,2,2
2429,25-01300,22,2,6,0,1,1,2,1,1,3113.357406616211,N,5,40000.0,3,24,N,1,2,2,2
2430,25-01000,82,2,6,0,1,0,4,1,1,1440.5732727050781,N,9,26000.0,5,501,N,2,2,2,2
2431,25-01000,34,2,1,0,9,0,3,1,2,2250.6412506103516,N,10,52000.0,4,501,N,2,2,2,2
2432,25-00503,70,2,1,0,1,0,2,1,2,2134.366256713867,12,N,800.0,4,501,N,2,2,2,2
2433,25-01300,81,1,6,0,1,0,3,1,1,2582.195266723633,9,5,6700.0,9,501,N,2,2,2,2
2434,25-00703,60,2,2,0,1,1,3,1,1,2102.2291412353516,5,10,0.0,9,449,N,2,2,2,2
2435,25-02800,72,2,4,0,1,0,4,1,1,3523.2198181152344,3,9,135000.0,3,501,N,2,2,2,2
2436,25-00703,35,1,4,0,1,0,3,1,1,2876.557014465332,N,5,33000.0,4,142,N,2,2,2,2
2437,25-01300,53,2,6,0,6,1,4,1,1,2575.456655025482,N,9,32600.0,7,501,N,2,2,2,2
2438,25-00503,32,2,6,0,1,0,4,1,1,1705.1053771972656,6,12,30800.0,2,501,N,2,2,2,2
2439,25-00503,60,2,1,0,1,0,2,1,1,3785.988800048828,7,1,7900.0,8,501,N,2,2,2,2
2440,25-00703,56,1,1,0,1,2,2,1,1,2474.3241844177246,N,9,57400.0,5,3,N,2,2,2,2
2441,25-00703,64,1,1,0,1,0,2,1,1,1851.0715637207031,18,9,12500.0,3,501,N,2,2,2,2
2442,25-02800,37,1,6,0,1,N,3,1,1,2780.9085083007812,3,5,60360.0,4,501,N,2,2,2,2
2443,25-01000,73,2,1,0,1,0,3,1,2,2575.741226673126,12,9,75200.0,9,0,N,2,2,2,2
2444,25-02800,65,1,6,0,1,1,5,1,2,3344.8629150390625,9,9,225600.0,2,147,N,2,2,2,2
2445,25-00703,79,2,1,0,1,0,4,1,1,2261.747604370117,6,9,42000.0,3,501,N,2,2,2,2
2446,25-01000,63,1,6,0,1,0,2,1,1,1452.18994140625,2,10,47000.0,1,463,N,2,2,2,2
2447,25-00703,40,1,1,0,1,0,2,1,1,1952.3087005615234,11,10,44000.0,2,501,N,2,2,2,2
2448,25-00703,25,1,6,0,1,1,2,1,1,3077.199020385742,N,9,31600.0,4,501,N,2,2,2,2
2449,25-00503,25,1,1,0,1,0,3,1,1,2772.093193054199,N,6,50000.0,9,219,N,2,2,2,2
2450,25-01000,58,2,4,0,1,2,3,1,1,2208.823257446289,7,5,37100.0,0,274,N,2,2,2,2
2451,25-02800,63,2,6,0,1,0,N,1,1,3116.775115966797,9,9,4000.0,7,408,2,2,2,2,2
2452,25-02800,44,1,1,0,6,0,3,1,1,2382.748790740967,9,9,39000.0,0,501,N,2,2,2,2
2453,25-00703,38,2,6,0,1,0,N,1,1,1510.0738830566406,3,11,34240.0,3,37,N,2,2,2,2
2454,25-01000,45,2,1,0,1,0,4,1,1,2649.9728260040283,N,6,36000.0,7,495,N,2,2,2,1
2455,25-00503,26,2,1,0,1,1,2,1,1,2269.5606231689453,12,5,82000.0,2,501,N,2,2,2,2
2456,25-00703,32,2,1,0,1,0,4,1,1,2397.4314346313477,14,8,113600.0,1,501,N,2,1,2,2
2457,25-00503,27,2,1,0,1,0,2,1,1,3127.098602294922,7,9,5300.0,1,501,N,2,2,2,2
2458,25-00503,56,1,6,0,1,0,2,1,1,3009.262176513672,3,10,4500.0,1,423,N,2,2,2,2
2459,25-00503,59,2,6,0,1,0,2,1,1,3228.4027557373047,10,8,15600.0,3,501,N,2,2,2,2
2460,25-00703,61,2,6,0,9,0,4,1,1,2528.8982887268066,12,10,11600.0,5,501,N,2,2,2,2
2461,25-02800,21,1,6,0,2,2,4,1,2,3098.782440185547,9,10,0.0,9,471,N,2,2,1,2
2462,25-00703,34,2,4,0,1,0,4,1,1,1962.9527130126953,14,9,68000.0,7,416,N,2,2,2,2
2463,25-00503,81,1,1,0,1,1,2,1,1,3449.799835205078,10,9,50200.0,7,429,N,2,2,2,2
2464,25-01000,18,1,4,0,1,0,3,1,1,2888.6331634521484,9,5,55000.0,6,454,N,2,1,2,2
2465,25-01300,57,1,1,0,1,0,2,1,2,1637.0733642578125,10,10,32500.0,7,215,N,2,2,2,1
2466,25-01300,55,1,2,0,1,2,5,1,1,2035.9695434570312,N,5,13000.0,1,501,N,2,2,2,2
2467,25-02800,64,1,1,0,1,0,N,1,1,2356.586166381836,14,9,43000.0,1,501,N,2,2,2,2
2468,25-01000,34,2,4,0,1,0,4,1,1,2751.966365814209,12,4,32200.0,0,402,N,2,2,2,2
2469,25-00703,68,1,6,0,1,0,7,1,1,1949.9595031738281,4,10,68000.0,4,501,N,2,2,2,2
2470,25-02800,67,2,6,0,9,0,2,1,2,2123.516159057617,N,10,58000.0,8,501,N,2,2,2,2
2471,25-00703,59,2,1,0,1,0,2,1,1,1563.0194702148438,14,5,39000.0,4,246,N,2,2,2,1
2472,25-01300,46,2,4,0,1,0,2,1,1,2596.676076889038,7,7,9000.0,4,375,N,2,2,2,2
2473,25-01300,40,2,1,0,1,4,5,1,1,2606.9504051208496,6,5,-1600.0,7,160,N,2,2,2,2
2474,25-00503,71,1,1,0,6,0,2,1,1,3136.8260345458984,N,9,30900.0,3,106,N,2,2,2,2
2475,25-01000,80,2,6,0,1,1,N,1,1,2046.3617401123047,N,10,21500.0,7,501,N,2,2,2,2
2476,25-01000,24,1,1,0,1,0,2,1,1,1718.6376037597656,11,7,20200.0,1,0,N,2,2,2,2
2477,25-01300,24,2,1,0,1,0,2,1,2,1728.5093688964844,N,10,4000.0,8,501,N,2,2,2,2
2478,25-00703,83,1,1,0,1,0,3,1,1,2661.598403930664,8,5,66900.0,9,501,N,2,2,2,2
2479,25-01300,58,2,5,0,1,0,3,1,1,1950.0539855957031,N,8,18800.0,2,501,N,2,2,2,2
2480,25-00703,28,1,4,0,1,0,N,1,1,1394.3706359863281,9,9,51100.0,3,501,N,2,2,2,2
2481,25-02800,49,2,1,0,1,0,3,1,1,3507.7743225097656,10,9,5490.0,4,184,N,2,2,2,2
2482,25-01000,29,1,6,0,1,0,4,1,1,2231.9142303466797,11,7,45000.0,2,501,N,2,2,2,2
2483,25-00703,47,1,1,0,1,0,4,1,1,2335.215286254883,11,6,11480.0,5,0,N,2,2,2,2
2484,25-00703,42,1,6,0,1,0,9,1,1,1973.4132995605469,0,8,19000.0,4,501,N,2,2,2,2
2485,25-01000,28,1,6,0,1,0,4,1,2,1730.3763122558594,11,9,54800.0,1,227,N,2,2,2,2
2486,25-01300,34,2,1,0,1,0,5,1,1,1712.4955139160156,16,5,75000.0,9,501,N,2,2,2,2
2487,25-02800,53,2,1,0,1,0,3,1,1,3458.159698486328,N,7,81000.0,5,501,N,2,2,2,2
2488,25-00703,52,2,1,0,1,3,2,1,2,1814.7723236083984,10,9,72000.0,1,501,N,2,2,2,2
2489,25-00503,28,1,6,0,1,0,2,1,1,3580.6092834472656,18,7,N,7,473,N,2,2,2,2
2490,25-00503,65,1,6,0,1,0,4,1,1,3022.412628173828,3,9,21200.0,5,257,N,2,2,2,2
2491,25-02800,35,1,6,0,1,1,2,1,1,3185.4778900146484,8,9,23000.0,6,30,N,2,2,2,2
2492,25-00703,6,2,6,0,1,0,2,1,1,1831.1450653076172,10,9,26400.0,9,501,N,2,2,2,2
2493,25-00503,21,2,6,0,1,0,N,1,2,2247.7907791137695,13,5,200840.0,5,64,N,2,2,2,2
2494,25-00503,65,1,6,0,1,1,2,1,2,2993.5026092529297,N,9,45000.0,4,501,N,2,2,2,2
2495,25-00703,51,1,1,0,1,1,3,1,1,2512.895694732666,N,6,20000.0,2,501,N,2,2,2,2
2496,25-02800,39,1,6,0,1,0,2,1,2,3106.397705078125,5,10,34600.0,3,0,N,2,2,2,2
2497,25-00703,49,1,4,0,1,2,4,1,2,2821.8095092773438,6,7,-1600.0,0,214,N,2,2,2,1
2498,25-01000,41,2,1,0,1,0,2,1,1,1751.8208923339844,11,9,65000.0,7,479,N,2,2,2,2
2499,25-00703,38,1,1,0,1,0,2,1,1,1376.285400390625,14,5,10000.0,7,472,N,1,2,2,2
2500,25-00703,52,2,3,0,1,0,3,1,1,2103.443130493164,6,3,60300.0,5,264,N,2,2,2,2
2501,25-01000,32,2,1,0,1,0,N,1,1,2177.0214767456055,3,9,3400.0,8,308,N,2,2,2,2
2502,25-00703,52,1,1,0,1,0,2,1,2,3271.6625213623047,N,7,50000.0,3,498,N,2,2,2,2
2503,25-00503,88,2,1,0,1,0,7,1,1,2300.1876220703125,12,9,140000.0,0,501,N,2,2,2,2
2504,25-01000,78,2,4,0,1,1,6,1,1,2667.208206176758,9,3,0.0,3,501,N,2,2,2,2
2505,25-02800,24,1,4,0,1,0,4,1,1,2477.6360244750977,3,9,13200.0,9,326,N,2,2,2,2
2506,25-00503,64,2,1,0,1,0,N,1,1,3549.9326171875,4,10,291000.0,4,501,N,2,2,2,2
2507,25-02800,77,2,2,0,1,1,2,1,1,2853.2900314331055,6,5,36200.0,1,348,N,2,2,2,2
2508,25-00703,48,1,1,0,1,1,4,1,1,2948.336166381836,3,9,172000.0,5,501,N,N,2,2,2
2509,25-01000,55,2,1,0,1,1,2,1,2,3336.6427612304688,6,9,25000.0,9,501,N,2,2,2,2
2510,25-00703,65,2,1,0,1,0,4,1,1,2346.106170654297,4,10,30000.0,6,339,N,2,2,2,2
2511,25-00703,25,2,1,0,1,3,5,1,2,2439.4682273864746,10,11,91000.0,1,242,N,2,2,2,2
2512,25-00503,55,1,6,0,1,0,2,1,1,3088.3111877441406,N,7,122000.0,3,450,N,2,2,2,2
2513,25-00703,34,1,6,0,1,1,3,1,1,2684.404739379883,N,8,39000.0,0,352,N,1,2,2,2
2514,25-00503,76,1,1,0,1,1,4,1,1,2789.6238708496094,N,4,111900.0,2,487,N,2,2,2,2
2515,25-01000,77,2,1,0,1,0,5,1,1,2095.1414489746094,6,6,73000.0,1,501,N,2,2,2,2
2516,25-01000,50,1,1,0,1,0,2,1,1,1467.6139221191406,11,6,50200.0,8,501,N,2,2,2,2
2517,25-00703,38,1,4,0,1,0,3,1,1,1861.372573852539,N,7,0.0,2,76,N,2,2,2,2
2518,25-00703,22,1,1,0,1,0,5,1,1,1166.6150817871094,N,7,55000.0,5,501,N,2,2,2,2
2519,25-01300,35,1,1,0,1,2,4,1,1,3067.9032592773438,9,8,29000.0,3,230,N,2,2,2,2
2520,25-02800,51,2,6,0,1,0,3,1,1,2778.351692199707,N,7,10000.0,5,501,N,2,2,2,2
2521,25-00503,4,2,1,0,1,0,6,1,1,2066.2362365722656,12,7,33000.0,1,501,N,2,2,2,2
2522,25-02800,43,1,3,0,1,1,3,1,2,1924.2005920410156,6,9,19170.0,N,208,N,2,2,2,2
2523,25-01300,59,1,1,0,1,0,2,1,1,3085.1968841552734,11,9,93900.0,4,501,N,2,2,2,2
2524,25-01000,71,2,4,0,1,0,N,1,1,2148.9112396240234,7,5,62500.0,6,194,N,2,2,2,2
2525,25-00503,49,2,1,0,8,0,2,1,1,2975.302520751953,14,10,42000.0,0,182,N,2,2,2,2
2526,25-00503,47,1,6,0,1,0,2,1,1,2557.601155102253,N,10,53000.0,2,501,N,2,2,2,2
2527,25-00503,33,1,6,0,1,0,2,1,1,2340.7600631713867,N,5,127500.0,6,154,N,2,2,2,2
2528,25-00703,66,1,6,4,1,0,3,1,1,1739.7637634277344,5,8,58700.0,9,366,N,2,2,2,2
2529,25-02800,52,2,6,0,1,0,2,1,1,2383.4296913146973,N,9,150000.0,7,382,N,2,2,2,2
2530,25-00703,27,1,1,0,1,0,2,1,1,2443.0565452575684,3,9,61400.0,6,501,N,2,2,2,2
2531,25-00703,27,1,1,0,1,0,2,1,1,1521.8670654296875,14,5,77000.0,0,501,N,2,2,2,2
2532,25-02800,3,2,5,0,1,0,3,1,1,3676.600311279297,4,9,50000.0,7,501,N,2,2,2,2
2533,25-00703,19,2,3,0,1,1,2,1,1,2501.614492416382,N,9,22470.0,7,359,N,2,2,2,2
2534,25-00703,54,2,1,0,1,0,3,1,1,2209.7518310546875,6,9,84500.0,3,353,N,2,2,2,2
2535,25-00503,41,1,6,0,1,0,4,1,1,2074.970962524414,12,7,0.0,1,280,N,2,2,2,2
2536,25-01000,36,2,6,0,1,0,3,1,2,3071.577590942383,11,4,271000.0,4,496,N,1,1,2,2
2537,25-01300,27,1,1,0,1,0,4,1,1,1902.0658874511719,N,7,30000.0,4,501,N,2,1,2,2
2538,25-00703,46,2,1,4,1,1,2,1,1,1548.3692016601562,4,6,3000.0,7,501,N,2,2,2,2
2539,25-00703,60,2,N,0,1,0,4,1,1,1771.2371215820312,N,5,0.0,3,275,N,2,2,2,2
2540,25-00503,25,2,1,0,1,2,5,1,1,2975.4693756103516,4,7,19420.0,6,501,N,2,2,2,2
2541,25-00703,70,1,6,0,1,N,N,1,1,1625.3523254394531,N,6,73000.0,8,218,N,2,2,2,2
2542,25-00703,57,1,4,0,1,1,2,1,2,2977.8031463623047,N,6,71000.0,2,501,N,2,2,2,2
2543,25-00503,57,1,4,0,1,0,2,1,1,2027.4683227539062,14,8,86800.0,N,336,N,1,2,2,2
2544,25-00703,60,1,2,0,1,0,N,1,1,2261.380615234375,N,3,10000.0,2,438,N,2,2,2,2
2545,25-00703,67,1,3,0,1,0,3,1,2,2394.90669631958,7,7,0.0,5,501,N,2,2,2,2
2546,25-00703,16,2,1,0,1,0,3,1,1,1852.2299346923828,4,9,41500.0,3,337,N,2,2,2,2
2547,25-01000,35,2,6,0,1,0,2,1,1,2538.210211753845,N,7,40600.0,3,501,N,2,2,2,2
2548,25-00503,29,1,1,0,1,0,4,1,1,3117.084747314453,9,3,60000.0,4,337,N,2,2,2,2
2549,25-00703,26,1,6,0,8,0,4,1,2,2473.27020072937,6,7,94310.0,5,501,N,2,2,2,2
2550,25-02800,30,2,3,0,1,0,2,1,2,3017.0374755859375,11,9,67000.0,0,501,N,2,2,2,2
2551,25-01300,40,2,1,0,1,1,4,1,2,1206.2705078125,N,5,45000.0,1,501,N,2,2,2,2
2552,25-00703,60,2,6,0,1,0,2,1,2,2122.5284423828125,8,10,60500.0,3,234,N,2,2,2,2
2553,25-00703,33,2,6,0,1,0,2,1,2,3064.449020385742,12,7,55000.0,8,501,N,1,2,2,2
2554,25-00703,34,2,3,0,1,0,N,1,1,1702.3467102050781,12,5,299000.0,6,501,N,2,2,2,2
2555,25-01300,69,2,6,4,1,0,4,1,2,2257.051109313965,14,3,2200.0,4,501,N,2,1,2,2
2556,25-01000,72,1,4,0,1,3,4,1,1,2753.5611114501953,N,5,80400.0,1,263,N,2,2,2,2
2557,25-00703,40,1,1,0,1,0,2,1,1,2411.958507537842,N,5,1000.0,2,501,N,2,2,2,2
2558,25-01000,18,1,1,0,1,2,3,1,1,2472.759937286377,12,12,44400.0,5,333,N,2,2,2,2
2559,25-00503,65,1,1,0,1,0,2,1,1,2397.2855911254883,N,10,56000.0,8,143,N,2,2,2,2
2560,25-02800,61,1,3,0,1,0,4,1,2,2098.538604736328,10,9,77200.0,1,378,N,2,2,2,2
2561,25-02800,54,2,6,0,1,1,3,1,1,2446.865676879883,4,10,50900.0,3,344,N,2,2,2,2
2562,25-00703,61,1,6,0,1,0,4,1,1,2419.8196716308594,6,7,200000.0,4,407,N,2,2,2,2
2563,25-00703,70,1,1,0,1,0,3,1,1,2294.69132232666,11,7,110000.0,8,306,N,2,2,2,2
2564,25-00503,50,2,1,0,1,1,2,1,1,2760.845458984375,14,5,361300.0,3,0,N,2,2,2,2
2565,25-00503,27,1,1,0,1,0,2,1,1,1762.3917541503906,12,9,21000.0,6,501,N,2,2,2,2
2566,25-01000,68,1,4,0,1,0,3,1,1,2150.7594604492188,11,8,19000.0,5,501,N,2,2,2,2
2567,25-01000,61,2,1,0,1,1,2,1,1,1526.2945556640625,9,5,65800.0,3,501,N,2,2,2,2
2568,25-01000,39,2,6,0,6,2,4,1,1,2098.046417236328,6,9,20800.0,4,501,N,1,2,2,2
2569,25-01300,33,2,6,0,1,1,N,1,1,1721.89404296875,N,N,201000.0,2,240,N,2,2,2,2
2570,25-01000,53,2,4,0,1,0,6,1,1,2517.877296447754,12,7,50900.0,3,501,N,2,2,2,2
