,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
1744,25-01300,37,1,3,1,2,0,2,2,2,2969.9488830566406,17,2,64020.0,7,336,N,1,1,2,2
1745,25-00503,51,2,2,0,1,5,3,3,1,1918.3406219482422,18,2,22300.0,7,51,6,1,2,2,1
1746,25-01000,41,1,3,4,2,0,5,2,1,2931.9780502319336,10,1,113200.0,2,8,6,2,2,2,2
1747,25-00503,69,1,3,1,8,1,5,2,2,2375.1251945495605,5,12,627600.0,0,429,1,1,1,2,1
1748,25-00703,61,1,6,2,1,0,6,1,0,2180.624900817871,18,9,25800.0,4,159,N,1,N,1,2
1749,25-00703,4,2,2,2,6,0,2,2,0,2572.839886188507,10,N,390000.0,7,269,5,2,2,1,2
1750,25-01000,14,2,5,0,1,1,2,2,1,2806.200798034668,4,N,87800.0,6,493,4,N,2,2,1
1751,25-00703,42,2,3,1,3,4,N,3,2,2471.2377700805664,1,9,202000.0,9,49,3,2,2,2,1
1752,25-01000,49,2,2,1,9,5,9,3,1,2712.7197799682617,18,4,39100.0,N,482,6,2,1,1,1
1753,25-02800,66,1,5,1,9,N,4,3,2,2966.9256744384766,16,1,135500.0,6,481,2,1,1,1,2
1754,25-01000,52,2,1,3,9,1,6,1,1,3050.3331909179688,12,N,29500.0,0,19,4,2,2,1,2
1755,25-00503,94,1,4,4,3,1,9,1,1,2415.931930541992,7,9,76700.0,N,474,N,1,1,2,2
1756,25-00503,18,1,4,4,3,N,2,2,1,2953.4222412109375,16,9,66570.0,5,316,2,N,N,2,2
1757,25-02800,67,1,2,1,9,4,6,3,2,2065.372116088867,8,8,33900.0,1,440,6,N,N,1,1
1758,25-00503,42,1,6,1,5,4,2,1,1,2443.7197074890137,4,11,53500.0,4,47,5,2,2,1,2
1759,25-01000,1,1,N,4,7,5,N,2,0,3315.327590942383,10,12,33700.0,N,112,N,1,1,1,2
1760,25-01000,39,2,6,0,3,5,9,2,0,2635.4244270324707,10,1,102500.0,1,372,4,2,2,2,1
1761,25-01000,1,2,2,1,9,1,4,1,0,2517.9756956100464,N,6,26200.0,N,480,1,2,2,2,2
1762,25-00703,80,2,4,3,8,2,6,1,2,2539.8230805397034,6,11,87800.0,5,165,1,2,2,2,1
1763,25-00503,94,2,3,3,7,5,5,1,0,2136.9578399658203,16,8,52500.0,3,178,3,2,1,2,2
1764,25-00703,66,2,3,0,3,1,7,2,0,2598.909866333008,7,12,17800.0,0,64,N,1,2,2,1
1765,25-00703,66,2,5,0,6,3,2,1,2,2705.9717140197754,6,4,94200.0,1,370,N,N,2,1,1
1766,25-00503,37,2,2,0,3,4,9,3,2,2431.386089324951,0,2,633200.0,2,38,6,1,2,2,2
1767,25-02800,12,2,1,3,9,1,3,1,2,2648.836582183838,2,1,62300.0,3,447,1,1,2,2,1
1768,25-00503,23,2,6,2,3,0,N,3,0,2331.1561584472656,16,12,50500.0,0,98,1,N,1,1,2
1769,25-01000,57,2,5,1,7,5,9,3,2,2292.1207962036133,13,8,650800.0,0,439,1,2,1,1,1
1770,25-01000,89,1,6,4,2,2,3,1,1,1838.342529296875,2,7,35820.0,5,N,3,2,N,2,1
1771,25-01300,14,2,6,4,1,0,N,3,1,2477.7111320495605,18,7,46700.0,5,343,3,1,1,1,2
1772,25-02800,23,1,1,0,8,5,4,2,0,2884.572021484375,9,3,77060.0,N,101,5,N,N,1,1
1773,25-00503,65,1,4,4,7,N,6,3,1,2565.3419489860535,17,10,110100.0,9,12,4,N,N,2,2
1774,25-00503,61,2,4,3,3,3,7,2,1,2284.817840576172,8,10,125100.0,2,142,2,2,1,2,2
1775,25-00703,58,1,6,0,3,2,N,3,1,2466.465721130371,14,6,26300.0,5,377,6,2,N,1,1
1776,25-00703,35,1,3,0,1,3,2,1,1,2556.051682472229,1,8,80500.0,7,478,N,2,1,2,2
1777,25-01300,59,1,1,2,1,0,7,2,2,2778.537498474121,16,3,89200.0,9,282,6,N,2,2,1
1778,25-00703,51,2,N,1,1,3,7,3,0,3332.8041381835938,8,8,50600.0,2,109,N,1,1,2,2
1779,25-01000,26,2,3,0,6,1,6,2,0,1997.9760284423828,16,7,229200.0,7,439,3,2,1,1,2
1780,25-01000,34,1,4,2,5,2,7,1,1,2442.466842651367,11,3,110500.0,5,332,3,1,N,2,2
1781,25-01300,94,2,4,0,9,0,9,3,1,2854.2436904907227,6,N,80000.0,3,447,6,N,N,2,2
1782,25-00703,37,2,3,3,6,5,N,2,0,2244.298385620117,6,9,125100.0,0,419,5,2,N,2,1
1783,25-00503,49,2,1,0,3,N,7,1,2,2610.369104385376,10,4,174600.0,0,456,5,1,N,2,1
1784,25-00503,23,1,2,0,9,5,9,2,0,2492.7074584960938,11,1,31000.0,3,173,6,N,1,2,1
1785,25-00503,7,2,4,1,3,2,7,2,0,2078.796676635742,15,5,35500.0,4,334,N,2,N,2,1
1786,25-01000,43,2,4,1,5,3,4,1,2,2555.5015234947205,14,N,46700.0,3,169,3,2,2,1,1
1787,25-02800,22,1,4,1,5,1,6,1,2,2251.930633544922,9,9,114300.0,N,168,1,1,2,1,1
1788,25-02800,84,2,5,1,2,0,4,2,1,3098.4867248535156,0,1,20800.0,3,107,5,N,1,2,2
1789,25-01000,65,2,6,2,8,1,3,2,0,2898.373550415039,2,7,8200.0,7,418,5,1,2,1,1
1790,25-01000,16,1,2,4,1,4,9,1,0,2824.0488891601562,16,N,8300.0,6,407,6,2,N,1,1
1791,25-01000,17,2,5,1,1,N,6,2,0,2643.913190841675,8,6,181700.0,0,477,6,2,2,2,2
1792,25-01000,4,2,N,3,5,4,7,2,1,2344.3386764526367,3,4,26800.0,5,473,5,2,1,2,2
1793,25-00703,52,2,6,0,6,1,6,1,0,2362.192970275879,12,7,62750.0,9,3,6,2,2,1,2
1794,25-01000,15,1,1,3,6,0,7,1,2,2778.529327392578,17,8,87800.0,3,15,3,1,2,1,1
1795,25-01300,76,2,4,3,1,1,9,1,2,2486.8016834259033,0,12,49300.0,3,200,N,2,1,2,1
1796,25-02800,40,1,4,0,5,N,3,1,2,2632.7380752563477,16,11,251200.0,2,267,4,1,1,2,1
1797,25-01300,86,2,N,4,8,2,3,1,2,2679.112934112549,1,1,55100.0,6,373,6,1,2,1,2
1798,25-01300,89,1,6,1,8,3,9,2,0,2650.1989669799805,N,4,36700.0,5,306,4,1,1,1,2
1799,25-00703,94,1,3,2,3,3,9,3,1,2360.9084854125977,2,4,191000.0,7,285,N,2,2,2,1
1800,25-01300,19,1,5,4,8,5,6,2,0,2440.87642288208,11,7,61700.0,6,304,5,N,1,2,2
1801,25-00703,52,2,3,3,6,3,7,1,2,2437.0292739868164,16,1,27600.0,4,63,N,2,1,1,2
1802,25-01000,3,2,6,1,7,4,2,3,1,2156.5034790039062,3,7,46700.0,2,361,1,1,N,2,2
1803,25-00703,81,1,5,0,3,4,7,2,1,2584.050148010254,4,1,50900.0,N,44,2,2,N,2,1
1804,25-02800,46,1,N,4,9,N,2,1,0,2463.3799018859863,1,6,175000.0,9,69,1,1,2,1,1
1805,25-01300,54,2,4,1,2,4,N,1,1,2198.9794158935547,6,1,58800.0,8,377,6,2,N,2,2
1806,25-01000,81,2,N,0,7,5,4,2,1,2376.051181793213,10,8,66900.0,9,170,3,N,2,2,1
1807,25-01000,9,1,4,0,3,4,4,2,2,2359.5233154296875,3,11,10700.0,6,463,1,2,N,2,1
1808,25-02800,94,2,2,0,1,2,5,3,1,2480.398914337158,4,11,25280.0,6,323,2,N,2,1,2
1809,25-01300,1,1,3,4,3,0,4,1,1,3150.0180053710938,15,5,180000.0,7,51,1,2,2,2,1
1810,25-01000,64,2,5,1,6,3,9,3,1,2125.2246704101562,18,10,14000.0,3,265,6,1,2,1,1
1811,25-01300,47,2,5,3,8,3,4,2,0,2474.7510261535645,0,4,-800.0,7,219,4,N,1,1,1
1812,25-00703,75,1,5,1,1,1,N,3,2,3043.2705841064453,N,7,28700.0,1,191,3,2,2,1,1
1813,25-01000,53,2,6,3,3,0,9,3,1,3006.621566772461,7,1,132100.0,6,329,3,1,N,1,1
1814,25-00503,23,2,6,1,2,0,7,3,0,2758.4189224243164,18,10,105300.0,1,143,3,1,N,2,2
1815,25-02800,86,1,1,2,1,5,N,2,1,3098.369125366211,8,2,54700.0,8,401,N,2,2,2,2
1816,25-00703,52,2,5,0,6,2,4,1,2,1774.5374145507812,11,10,352200.0,3,72,N,N,2,1,2
1817,25-01300,94,1,6,0,6,1,4,2,2,2376.327362060547,16,10,29330.0,0,113,4,2,N,2,1
1818,25-01000,48,2,N,0,7,2,6,3,2,2554.0311847925186,0,6,12300.0,1,318,N,2,1,2,2
1819,25-00503,29,2,2,3,1,2,N,2,1,2757.1884536743164,11,8,58000.0,0,421,N,2,2,2,2
1820,25-02800,83,1,N,4,3,2,7,1,1,2511.8240642547607,5,12,278500.0,5,247,1,N,2,2,1
1821,25-02800,50,2,3,3,6,0,2,1,1,2623.0968284606934,8,9,2700.0,7,206,4,1,N,1,1
1822,25-00703,36,2,5,1,7,3,3,3,2,2071.4356079101562,2,6,34200.0,6,82,1,N,1,2,1
1823,25-01000,59,1,N,4,9,5,7,1,2,2226.1995544433594,8,7,500.0,4,394,1,1,2,2,2
1824,25-01000,81,2,2,1,9,4,5,3,1,2044.236068725586,16,2,99600.0,7,399,5,1,2,1,2
1825,25-02800,4,2,4,1,6,N,4,2,1,2367.4878311157227,15,1,40560.0,8,101,5,2,N,2,2
1826,25-02800,86,2,4,2,1,1,9,1,2,2739.2799949645996,N,3,34500.0,3,236,N,2,N,2,2
1827,25-01300,31,1,4,3,7,3,5,3,2,2684.2171592712402,14,4,49900.0,5,482,1,N,1,1,1
1828,25-01000,48,1,5,1,3,2,2,1,1,2434.5704193115234,1,8,100250.0,4,403,N,1,N,1,1
1829,25-00703,2,2,6,1,8,4,2,3,0,2641.2576866149902,4,9,27800.0,8,474,5,2,N,2,1
1830,25-00703,84,2,4,3,5,5,2,1,1,2447.8463439941406,N,3,1140.0,6,51,4,2,N,1,2
1831,25-00503,29,2,2,3,5,2,4,1,0,2320.6406173706055,5,9,28400.0,3,400,6,N,N,2,1
1832,25-01000,6,2,6,4,7,5,9,1,0,2431.9719009399414,14,9,24020.0,5,241,1,2,N,1,1
1833,25-00503,12,2,6,4,6,2,4,1,0,2685.775993347168,2,3,77000.0,0,341,N,N,1,2,2
1834,25-00703,82,2,5,0,3,3,6,2,2,2263.41544342041,15,12,40600.0,N,299,5,N,2,1,1
1835,25-01300,14,1,1,1,8,N,3,1,2,2476.453248977661,16,9,316000.0,1,68,4,2,2,2,2
1836,25-01000,6,2,1,2,9,5,N,2,0,2490.155237197876,4,N,27850.0,N,281,4,2,1,2,1
1837,25-02800,26,1,5,1,1,5,N,3,0,2925.2388305664062,7,9,69010.0,1,141,5,N,1,2,2
1838,25-01300,11,1,4,0,6,2,5,2,1,2933.4397354125977,12,11,1800.0,N,421,1,2,N,2,1
1839,25-02800,43,2,4,4,3,0,6,1,2,2234.630645751953,7,1,32000.0,9,163,N,N,1,2,1
1840,25-02800,67,1,N,0,3,4,2,1,0,2574.727385997772,15,4,8600.0,1,225,1,1,N,1,1
1841,25-02800,36,2,5,1,5,2,4,1,2,2346.0876998901367,5,N,3300.0,0,64,3,2,1,1,1
1842,25-02800,10,2,3,2,5,1,2,3,0,2561.262643545866,18,N,41100.0,3,243,4,2,1,2,2
1843,25-01300,56,1,N,2,8,5,2,1,0,2400.374671936035,14,9,44100.0,N,470,N,2,2,2,2
1844,25-00703,9,2,6,0,8,5,7,2,2,2552.4547765254974,2,3,75100.0,N,1,5,1,N,2,1
1845,25-00703,42,2,5,2,8,4,3,1,2,2095.396926879883,7,6,15000.0,4,82,5,1,N,1,2
1846,25-02800,32,1,4,0,2,1,5,1,1,2269.9238357543945,6,3,18200.0,8,52,N,2,N,2,1
1847,25-01000,37,2,1,2,6,0,3,2,2,2759.0995483398438,4,9,24950.0,7,56,1,N,2,2,2
1848,25-02800,8,2,6,4,9,2,4,3,1,1887.5196228027344,13,2,500.0,1,329,N,1,N,1,1
1849,25-01300,48,2,3,1,3,2,7,2,1,2408.821430206299,17,11,9280.0,3,115,4,2,N,1,2
1850,25-02800,83,2,4,0,9,3,3,2,1,2544.0134420394897,6,2,76900.0,2,201,6,2,2,1,2
1851,25-00703,56,2,6,3,9,3,7,3,1,2530.2889890670776,11,3,104500.0,8,271,6,1,2,2,2
1852,25-00703,39,2,N,0,1,1,4,3,0,2053.382095336914,10,2,240600.0,1,140,6,1,2,2,1
1853,25-02800,43,2,5,1,3,1,9,1,2,3004.391891479492,4,4,2230.0,3,187,N,2,N,2,1
1854,25-00503,67,2,1,0,5,4,9,1,1,2560.2821197509766,6,5,43600.0,7,179,6,1,1,2,1
1855,25-00503,62,1,1,1,8,0,N,1,2,2123.6547241210938,13,2,20400.0,1,76,2,2,1,2,2
1856,25-00703,75,2,3,3,1,0,7,3,1,2545.577072620392,12,4,47140.0,0,128,1,N,2,2,2
1857,25-00503,72,1,6,0,1,5,4,3,0,2449.951370239258,11,N,19250.0,5,279,2,1,1,1,2
1858,25-00503,32,2,6,1,9,3,2,1,0,2492.9908142089844,4,7,151400.0,3,11,3,1,2,2,1
1859,25-01300,20,2,4,2,8,0,9,3,2,2921.4231872558594,9,12,1200.0,3,350,5,N,2,2,1
1860,25-01000,80,2,6,2,1,N,9,2,1,2414.3750190734863,10,7,427000.0,9,2,2,N,1,1,1
1861,25-01000,90,1,3,1,1,1,4,3,2,2579.9807691574097,16,4,9510.0,1,12,2,1,2,2,2
1862,25-00703,83,2,N,0,8,3,2,2,2,2583.0566477775574,8,10,7700.0,0,55,2,1,1,1,1
1863,25-00503,87,2,3,2,3,1,4,2,1,2306.163200378418,15,10,396000.0,6,264,5,2,N,1,2
1864,25-02800,24,2,6,0,5,5,2,1,1,2212.8329010009766,9,6,36080.0,4,3,4,N,1,2,1
1865,25-00703,0,1,3,4,5,0,9,2,1,1819.0249481201172,1,12,29900.0,6,195,3,2,2,1,1
1866,25-00703,11,1,2,4,9,0,7,2,1,2735.0894317626953,2,N,120010.0,2,324,N,N,1,2,1
1867,25-00503,3,1,6,4,5,3,6,2,2,2563.8091123104095,7,10,1900.0,3,126,3,N,2,1,2
1868,25-00703,4,2,5,4,6,N,N,2,0,2814.888946533203,16,12,289000.0,2,196,6,N,2,1,2
1869,25-01000,57,2,N,4,7,1,5,2,1,2494.5830249786377,9,9,415000.0,1,49,6,1,1,2,2
1870,25-00503,54,2,6,4,9,5,3,1,1,2452.323902130127,15,8,188500.0,0,243,2,N,N,2,1
1871,25-01000,17,1,N,4,3,1,5,1,0,2544.1731901168823,10,9,75050.0,1,15,4,2,1,1,2
1872,25-01000,19,2,N,1,5,5,9,3,1,2569.618020296097,15,7,40600.0,3,486,1,1,1,2,2
1873,25-02800,48,2,5,1,2,4,7,2,1,2576.8829350471497,3,9,40030.0,2,495,N,2,1,1,2
1874,25-01300,50,1,5,1,2,1,6,1,1,2857.5109786987305,8,11,173000.0,5,415,4,2,2,2,2
1875,25-00503,35,1,N,1,6,2,5,1,1,2694.5042419433594,10,4,145800.0,1,299,3,1,N,1,1
1876,25-00503,89,2,1,3,1,2,5,2,0,2765.0272903442383,10,8,69200.0,N,276,1,N,1,1,1
1877,25-00703,90,2,1,3,6,3,4,1,2,2429.8481063842773,5,10,63400.0,7,431,4,2,1,1,1
1878,25-02800,80,2,1,2,1,N,5,3,0,2778.433059692383,12,3,110100.0,1,352,2,N,2,2,1
1879,25-00503,47,2,3,2,7,2,3,3,0,2459.3461685180664,9,2,2900.0,5,471,2,2,N,2,1
1880,25-01000,38,1,5,0,7,1,9,3,0,2592.2233295440674,17,6,33400.0,6,299,4,1,2,1,1
1881,25-02800,35,2,6,2,8,2,5,2,2,2494.9943771362305,17,7,90000.0,5,26,6,N,1,1,2
1882,25-01300,76,1,6,0,2,1,6,1,2,2039.0614166259766,3,8,175000.0,4,237,4,2,1,1,1
1883,25-02800,53,1,5,1,8,3,4,2,2,2773.144218444824,15,11,19900.0,3,323,4,2,2,2,2
1884,25-01300,59,1,6,4,7,2,7,2,1,3249.9064331054688,4,2,82010.0,7,327,3,1,N,2,1
1885,25-02800,35,2,3,3,1,3,3,3,2,2978.6807250976562,16,11,7690.0,1,214,3,2,1,2,2
1886,25-00503,13,2,N,2,2,1,7,2,1,3028.6292419433594,3,7,10300.0,2,69,1,1,1,2,1
1887,25-00503,6,1,5,0,3,2,3,2,1,2545.850110054016,7,10,51010.0,6,388,3,1,1,2,2
1888,25-00703,32,1,6,3,5,0,5,2,1,2672.4194564819336,6,10,114300.0,5,224,6,N,2,1,1
1889,25-01000,5,1,4,2,3,2,7,1,2,3022.6029205322266,2,8,116000.0,1,487,4,1,2,2,1
1890,25-00503,83,1,6,0,1,4,9,3,2,2497.0764350891113,17,12,6500.0,8,370,2,1,1,2,1
1891,25-00703,75,1,N,2,8,3,5,3,0,2879.507392883301,3,6,49250.0,0,336,N,1,N,2,2
1892,25-01000,80,2,N,1,7,0,5,1,0,2863.680534362793,10,10,5000.0,2,236,2,N,2,1,1
1893,25-02800,68,1,N,2,3,0,5,2,2,3014.6131591796875,10,6,189500.0,6,269,3,N,1,2,2
1894,25-00703,2,1,1,2,7,2,3,3,0,1924.80859375,11,3,70100.0,2,431,2,2,N,2,2
1895,25-00703,6,1,5,4,9,1,3,1,1,2489.001941680908,12,2,7300.0,6,386,6,1,2,1,2
1896,25-00703,34,2,1,4,9,0,7,1,2,2636.688684463501,N,4,7200.0,8,339,5,N,2,1,2
1897,25-01000,76,1,N,4,8,0,4,1,2,2307.140937805176,9,11,45600.0,N,82,5,N,1,2,1
1898,25-01300,37,1,1,3,2,5,6,1,1,2343.2403411865234,2,9,57630.0,9,297,N,N,N,1,1
1899,25-01300,6,2,N,0,2,3,3,1,2,2928.4919509887695,3,11,1800.0,3,29,2,1,1,1,2
1900,25-01000,10,1,6,1,8,4,7,2,0,2767.060562133789,18,7,4800.0,6,487,1,1,2,2,2
1901,25-00703,47,1,5,0,9,3,4,1,1,2179.4493865966797,7,3,40600.0,0,448,5,1,N,1,2
1902,25-00503,43,2,1,4,7,2,6,2,0,2617.1559085845947,7,9,6010.0,N,155,N,2,1,1,1
1903,25-02800,56,1,1,2,6,2,4,1,1,2228.2788314819336,4,11,63010.0,3,45,1,2,1,1,1
1904,25-01000,30,1,2,1,6,0,N,2,1,2425.123275756836,N,9,19170.0,0,401,4,1,N,2,2
1905,25-02800,31,2,N,3,5,3,2,1,1,2664.5711097717285,13,4,31900.0,0,210,6,2,1,1,1
1906,25-01300,5,2,1,2,3,3,6,1,2,2092.4581756591797,17,9,19800.0,2,499,N,1,1,2,2
1907,25-01300,88,2,2,0,2,3,4,1,1,2863.146255493164,12,10,380000.0,0,343,5,2,N,2,2
1908,25-00503,80,2,4,3,6,3,5,3,0,2458.5242309570312,4,8,147500.0,6,195,1,N,2,1,1
1909,25-00703,17,2,5,0,1,1,2,3,1,2583.3178749084473,11,4,42400.0,1,302,1,N,1,2,2
1910,25-01300,1,2,4,2,2,0,3,3,0,2480.968858718872,14,12,93900.0,6,94,5,N,2,1,2
1911,25-02800,71,2,5,1,5,2,9,3,0,2335.5548553466797,9,8,352000.0,2,194,2,2,2,1,2
1912,25-01300,15,2,1,0,9,1,2,3,2,2414.081512451172,4,2,631300.0,0,371,1,1,N,2,1
1913,25-01300,22,1,2,3,8,3,6,1,1,2930.9510345458984,3,2,267800.0,8,350,N,1,1,1,1
1914,25-01300,87,2,4,0,1,2,6,1,2,2564.6165598630905,16,1,45600.0,9,113,N,1,1,2,1
1915,25-00503,21,2,5,4,3,4,6,1,1,2186.944808959961,7,2,54300.0,N,434,6,N,N,2,1
1916,25-00703,64,2,3,3,2,4,6,1,1,1905.06396484375,3,9,155300.0,7,406,2,N,N,1,1
1917,25-01300,69,2,1,3,5,2,6,1,0,2484.899892807007,13,4,78400.0,2,295,N,N,2,1,1
1918,25-00503,8,2,2,2,1,2,7,1,2,3055.0763549804688,6,11,76100.0,3,371,4,1,N,1,1
1919,25-01300,42,2,1,1,7,3,4,1,2,2102.8744506835938,11,4,125100.0,7,419,1,1,2,1,2
1920,25-00503,5,2,1,2,3,N,4,2,2,2385.189826965332,4,11,76900.0,3,416,1,N,N,1,2
1921,25-01000,69,2,5,2,2,2,2,1,1,2694.131862640381,6,8,62100.0,N,23,3,N,N,1,2
1922,25-02800,68,1,2,2,3,1,3,2,1,2228.3288650512695,1,3,24000.0,6,501,4,2,1,2,1
1923,25-01300,56,1,6,0,2,N,7,3,1,1872.3113403320312,9,7,535000.0,7,451,3,1,1,2,1
1924,25-02800,46,2,1,1,5,4,N,2,1,2568.964680671692,12,7,16700.0,1,131,4,1,1,2,2
1925,25-02800,19,2,5,4,2,0,9,1,0,2910.4375915527344,4,2,78900.0,2,488,4,N,1,1,2
1926,25-00703,50,2,N,1,3,1,9,1,2,2603.867735862732,8,3,87800.0,4,329,6,2,N,2,1
1927,25-00503,75,2,1,3,1,3,9,1,0,2415.405616760254,2,11,124500.0,4,43,N,1,2,2,1
1928,25-01000,1,1,5,2,9,1,3,2,1,2554.6326912641525,4,9,484000.0,1,208,N,N,1,1,2
1929,25-01300,59,1,1,4,2,2,3,1,1,1909.0906372070312,6,N,105490.0,3,466,5,2,2,2,2
1930,25-01300,51,2,1,4,9,2,2,2,2,2135.5855560302734,7,8,19000.0,8,29,3,1,1,2,1
1931,25-00703,54,1,6,2,7,5,N,2,0,2982.622344970703,12,9,5100.0,1,429,4,2,1,1,2
1932,25-01000,10,1,1,3,5,5,2,1,2,2791.953544616699,2,5,16400.0,9,9,6,N,2,1,1
1933,25-01300,72,2,1,0,2,4,3,3,2,2129.6680908203125,17,11,41000.0,4,264,1,2,2,1,2
1934,25-00503,71,1,4,2,8,4,4,1,0,2909.9692993164062,N,7,76600.0,9,11,1,2,N,1,1
1935,25-01300,9,1,3,2,3,5,4,3,2,2841.01180267334,4,9,85700.0,7,448,6,2,2,1,1
1936,25-01300,94,2,4,3,3,1,7,1,0,2349.340934753418,4,8,160000.0,5,234,1,2,2,1,1
1937,25-00503,58,2,4,0,2,0,6,3,1,2418.2578048706055,11,1,29000.0,3,308,5,N,2,1,2
1938,25-01300,49,2,1,2,1,1,3,3,0,3006.0437774658203,6,10,790.0,5,297,N,2,N,1,1
1939,25-01300,35,1,2,4,3,4,3,3,1,2135.293960571289,16,11,77400.0,6,319,5,N,N,2,1
1940,25-00703,82,2,1,1,7,0,N,3,1,2417.7088203430176,6,8,627430.0,9,56,2,1,2,2,2
1941,25-00503,41,2,5,1,8,0,7,2,1,2395.463348388672,16,12,58300.0,3,385,N,2,2,1,2
1942,25-00703,21,2,5,2,1,3,4,3,2,2878.890350341797,10,12,82830.0,N,307,3,1,N,2,2
1943,25-00703,34,1,6,1,5,5,6,2,2,2343.309326171875,18,12,31500.0,5,176,3,1,N,2,2
1944,25-01000,63,2,6,2,6,5,5,3,2,2422.9015312194824,3,9,47500.0,7,479,N,1,2,2,1
1945,25-01300,43,1,5,0,3,2,7,2,0,2687.1437454223633,14,4,2500.0,5,184,3,1,N,2,1
1946,25-00703,83,2,3,3,8,3,9,1,2,2614.786678314209,8,10,627200.0,2,493,1,1,2,2,2
1947,25-01300,4,2,N,2,1,1,6,1,2,2510.0077381134033,12,11,30.0,1,64,3,N,2,2,2
1948,25-00703,64,1,1,2,8,4,4,3,1,3210.778854370117,3,6,74900.0,7,94,N,2,N,1,1
1949,25-00703,36,2,6,2,5,4,6,3,1,2235.4664306640625,13,3,33300.0,0,283,2,2,1,1,2
1950,25-00503,35,1,4,0,2,N,N,3,2,2897.264045715332,12,4,108000.0,6,34,6,N,2,2,2
1951,25-02800,50,2,5,3,1,5,4,3,0,2631.8263301849365,6,4,171920.0,0,298,3,1,2,2,2
1952,25-02800,19,2,1,0,1,1,7,1,2,2372.929599761963,17,N,64300.0,7,43,6,2,2,2,2
1953,25-00703,51,2,2,1,2,N,N,1,0,2864.614486694336,14,9,38000.0,1,90,N,N,1,1,1
1954,25-02800,46,2,5,0,9,3,7,3,1,2861.3381118774414,4,12,21300.0,5,264,4,1,1,1,2
1955,25-01300,51,1,5,4,9,1,7,3,2,2342.992988586426,16,4,57630.0,3,494,2,2,1,2,1
1956,25-01000,55,1,1,2,5,N,7,2,0,2420.292095184326,14,4,11900.0,3,271,1,N,N,1,1
1957,25-01000,34,2,1,4,5,5,5,1,2,2631.6385440826416,0,2,66000.0,N,58,6,2,N,2,2
1958,25-01300,54,1,2,3,3,1,7,1,0,2194.6047973632812,6,3,61060.0,7,1,1,1,2,2,1
1959,25-00703,49,1,4,1,6,2,4,2,1,2312.9872436523438,14,8,76900.0,7,173,1,2,N,1,1
1960,25-01300,1,2,2,3,2,1,9,1,2,3170.257110595703,15,1,225000.0,9,309,6,1,1,1,2
1961,25-00503,52,2,N,2,7,0,4,3,1,2464.78413772583,N,8,3200.0,N,257,N,N,2,2,2
1962,25-02800,49,2,5,0,3,N,4,3,1,2384.5622329711914,6,2,169500.0,6,118,N,N,1,1,1
1963,25-02800,69,2,6,0,1,2,5,1,1,2228.651679992676,2,9,62750.0,5,439,3,1,N,2,1
1964,25-01300,51,2,1,0,8,3,2,1,1,2786.585464477539,4,6,42010.0,N,30,3,N,1,1,2
1965,25-00703,16,2,3,4,5,5,2,3,0,2276.722816467285,16,6,23300.0,3,447,2,1,2,2,2
1966,25-00503,24,2,6,4,5,5,6,1,0,2637.2935276031494,7,9,9800.0,8,244,1,N,N,1,2
1967,25-00703,33,2,N,3,6,1,6,3,1,2320.1614303588867,14,6,19170.0,2,375,N,1,1,2,2
1968,25-01000,39,1,4,3,5,0,5,2,0,3117.186325073242,16,N,22830.0,1,191,6,N,1,2,1
1969,25-01000,37,2,5,4,2,3,2,1,1,2793.457847595215,6,6,137000.0,0,246,5,1,N,2,1
1970,25-00503,73,1,6,2,3,2,N,3,0,2956.485595703125,4,3,6000.0,5,138,4,2,N,2,2
1971,25-01000,35,1,3,2,7,0,9,2,1,2612.0120067596436,8,5,173400.0,6,117,1,1,N,2,1
1972,25-01300,76,2,6,1,5,4,9,3,2,2454.7571334838867,16,9,93500.0,3,386,5,1,1,2,1
1973,25-02800,16,2,6,0,5,1,6,3,2,2795.6540603637695,3,N,58300.0,1,183,4,2,N,1,1
1974,25-00503,8,1,1,0,6,3,7,1,1,2453.631000518799,1,1,226200.0,7,467,1,N,N,2,2
1975,25-02800,68,2,5,4,9,1,6,3,2,2243.8155364990234,11,4,28700.0,0,251,3,N,1,1,1
1976,25-00703,12,1,4,2,6,1,9,3,2,2340.312370300293,14,10,125100.0,5,21,1,1,2,2,1
1977,25-01300,17,2,3,0,3,N,4,1,0,2403.0548553466797,3,2,10900.0,9,349,2,N,1,1,1
1978,25-00503,55,1,4,4,9,3,9,3,0,2399.585739135742,6,11,329500.0,8,243,4,1,2,2,2
1979,25-01000,73,1,5,0,9,N,7,3,1,2793.0024642944336,5,5,89800.0,N,152,3,1,2,2,1
1980,25-00503,33,2,5,3,3,3,9,3,1,2496.610815048218,8,1,19000.0,7,360,4,2,2,2,2
1981,25-02800,68,2,5,4,9,2,2,2,0,2909.5705184936523,14,10,16000.0,2,273,6,2,1,1,1
1982,25-01000,48,1,N,2,1,3,5,1,0,2488.7976989746094,12,3,79900.0,N,118,3,2,1,2,1
1983,25-01000,15,2,N,4,1,4,5,1,2,2655.4592781066895,11,7,20600.0,3,492,2,1,1,1,2
1984,25-01300,73,2,1,2,6,5,3,2,0,2086.010940551758,7,10,156000.0,3,263,N,1,1,1,2
