,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
335,64,0,4,0,9,2,3,151,28-01100,9,2,46,0,N,3,96,40.0
336,4,1,N,2,4,1,N,501,26-02702,1,1,4,2,4,N,501,100.0
337,59,0,6,0,N,2,3,87,13-04600,5,1,59,0,N,3,87,100.0
338,47,4,5,1,6,1,7,496,51-51255,8,2,45,1,6,7,480,60.0
339,15,0,N,1,2,2,N,133,36-04010,6,2,14,1,2,N,130,60.0
340,60,0,1,0,2,1,8,501,38-00100,8,1,59,0,2,8,501,80.0
341,46,4,4,0,2,1,7,366,30-00600,9,1,46,0,2,7,366,100.0
342,64,1,4,0,N,1,0,105,24-01004,8,2,61,0,N,0,0,60.0
343,45,1,1,2,5,2,0,208,13-04600,8,2,45,2,5,0,207,80.0
344,27,1,6,2,2,2,1,432,01-01301,3,2,30,2,3,2,45,20.0
345,43,4,3,0,9,2,3,180,36-03710,2,2,62,0,2,1,94,20.0
346,30,1,6,1,3,2,2,51,51-51255,8,1,26,1,3,2,501,60.0
347,50,1,1,3,5,2,5,308,06-07502,5,1,48,3,5,5,291,60.0
348,67,4,4,2,4,2,4,188,51-51255,1,2,64,2,4,4,174,60.0
349,44,4,4,0,3,2,0,442,36-03710,2,1,44,0,3,0,44,80.0
350,3,0,N,2,4,2,N,213,24-01004,5,2,1,2,4,N,193,60.0
351,49,0,1,2,4,1,8,501,06-08507,8,2,48,2,4,8,501,80.0
352,2,1,N,1,3,1,N,N,38-00100,3,2,1,1,3,N,N,80.0
353,55,4,3,0,2,1,6,477,51-51255,9,2,55,0,2,6,474,80.0
354,55,0,2,0,N,1,8,501,17-03529,1,1,54,0,N,8,501,80.0
355,48,4,6,2,3,2,4,113,06-08507,9,2,47,2,3,4,109,60.0
356,64,4,1,0,12,1,1,109,36-03710,2,2,50,0,2,4,298,20.0
