SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,1,2,5,6,0,48-02101,13,2577
1,N,1,1,9,10,0,48-02507,9,3165
2,1,2,1,8,10,0,48-02510,13,786
2,1,9,1,9,1,0,48-02102,9,2623
1,1,1,1,9,10,0,48-02510,9,2815
2,6,1,1,9,10,0,48-02507,9,3726
2,1,1,1,5,10,0,48-02510,12,2547
1,1,1,0,8,10,0,48-02510,13,6672
2,1,1,1,8,7,1,48-02101,3,2359
1,N,1,2,9,10,0,48-02510,9,8864
1,1,1,2,8,5,0,48-02102,1,2295
1,6,1,2,0,10,0,48-02507,9,901
2,6,1,1,8,11,0,48-02510,11,3444
2,1,1,2,8,7,0,48-02510,13,2276
1,1,1,1,5,10,0,48-02507,3,3107
1,6,1,2,0,1,0,48-02507,9,8768
2,1,1,1,7,7,0,48-02510,1,2391
1,1,1,2,7,10,0,48-02510,11,2804
2,1,1,1,8,10,0,48-02510,14,2380
2,1,1,1,8,10,0,48-02510,1,2553
1,1,1,2,8,7,0,48-02510,12,2371
2,1,1,2,7,7,0,48-02510,12,2392
1,1,1,1,5,5,0,48-02507,2,2592
1,N,1,1,9,10,0,48-02507,9,8792
2,1,1,1,5,7,0,48-02510,13,2397
2,3,1,1,8,7,0,48-02507,5,2158
2,1,1,0,5,8,0,48-02102,14,2396
2,6,1,2,5,6,0,48-02510,14,527
1,1,1,1,8,7,0,48-02101,12,2092
1,N,1,1,9,1,0,48-02507,9,9226
2,1,1,2,8,7,0,48-02510,14,2498
1,N,1,2,9,10,0,48-02507,9,8951
2,1,1,2,4,10,0,48-02510,13,2401
1,6,1,2,8,10,0,48-02510,9,2534
1,1,1,2,4,10,0,48-02510,13,2063
1,1,1,1,9,10,0,48-02507,9,2584
2,1,1,2,8,10,0,48-02507,10,3152
1,1,1,1,5,7,0,48-02510,3,6797
1,6,1,1,9,10,0,48-02507,9,823
1,6,8,1,8,7,0,48-02516,4,2642
1,1,1,2,8,10,1,48-02101,13,2024
1,1,1,1,5,6,0,48-02507,14,2181
1,1,1,1,5,5,0,48-02510,4,2804
1,1,1,1,4,1,0,48-02510,13,1785
1,1,1,1,8,7,0,48-02510,5,404
1,N,1,2,9,10,0,48-02507,9,3216
1,6,1,2,8,10,0,48-02510,13,2924
1,6,1,2,8,7,0,48-02510,13,2181
1,1,1,2,8,7,0,48-02507,13,2391
1,1,1,1,5,10,2,48-02510,13,6555
1,6,1,2,8,10,0,48-02101,9,2346
1,1,2,2,8,10,0,48-02507,14,1593
2,1,1,2,5,7,0,48-02510,13,2360
2,1,1,2,8,10,0,48-02101,3,2899
1,1,1,2,8,10,0,48-02510,17,2292
1,1,1,2,8,10,0,48-02510,13,2520
1,N,1,2,9,10,0,48-02507,9,8884
1,1,1,1,5,10,0,48-02510,12,2989
1,1,1,1,7,10,0,48-02510,11,2065
2,6,1,1,8,7,0,48-02510,10,2643
1,1,1,1,8,10,0,48-02507,4,2433
2,6,1,2,4,7,0,48-02510,13,2170
1,1,1,1,8,10,0,48-02101,3,2158
1,6,1,2,8,10,0,48-02507,13,2793
2,6,1,2,4,7,0,48-02101,14,684
1,4,1,2,6,5,0,48-02510,10,592
2,1,2,1,8,7,0,48-02507,10,536
2,1,1,2,4,1,0,48-02510,1,2740
2,6,1,1,8,7,0,48-02510,5,2130
1,1,1,1,8,10,0,48-02510,1,2834
1,1,1,2,8,10,0,48-02507,17,2530
2,1,1,1,N,5,0,48-02507,9,2498
1,1,1,1,3,7,0,48-02510,12,2400
1,N,1,2,9,10,0,48-02507,9,9275
1,1,1,1,8,1,0,48-02510,12,2437
1,1,1,1,8,7,0,48-02510,11,2263
1,6,1,2,8,10,0,48-02507,14,1786
2,1,1,2,8,7,0,48-02516,1,2317
2,1,1,0,8,8,0,48-02515,9,2529
1,6,6,1,8,7,0,48-02102,4,2352
1,6,1,2,8,10,0,48-02507,12,2557
1,1,1,2,7,7,0,48-02510,13,2872
1,1,1,2,8,1,0,48-02510,9,651
1,N,1,1,9,1,0,48-02507,9,9275
2,1,1,2,4,10,0,48-02101,13,2572
2,6,3,2,0,10,0,48-02510,9,2217
1,1,1,2,4,7,0,48-02507,12,2654
1,6,6,2,8,7,0,48-02516,14,1903
1,1,1,1,4,10,0,48-02510,11,2209
1,1,1,2,4,10,0,48-02510,12,2586
1,6,1,2,9,10,0,48-02507,9,3102
2,6,1,2,5,10,1,48-02510,14,487
2,1,1,1,4,10,0,48-02510,12,2857
1,6,1,2,7,10,0,48-02507,13,2208
2,1,1,1,8,7,0,48-02510,3,1942
1,6,1,1,8,10,0,48-02507,13,2216
1,1,1,2,1,10,0,48-02101,9,2487
2,6,1,2,8,5,0,48-02507,13,2682
2,1,1,2,8,10,0,48-02510,4,2445
2,1,1,1,8,1,0,48-02101,4,2215
2,1,1,1,5,6,0,48-02510,13,2531
1,N,1,2,9,3,0,48-02507,9,9040
1,1,1,1,7,10,0,48-02507,13,1944
1,1,1,2,5,7,0,48-02507,1,6623
1,1,1,1,5,5,0,48-02101,14,2355
1,1,1,1,8,7,0,48-02510,13,2327
1,6,1,1,8,10,0,48-02510,13,2423
1,1,1,2,7,10,0,48-02101,12,2432
1,3,1,2,8,5,0,48-02515,1,746
1,1,1,1,8,7,0,48-02101,14,2494
1,1,1,2,4,10,0,48-02510,12,2510
1,6,1,1,4,1,0,48-02510,4,2418
1,6,1,2,8,10,0,48-02507,9,3054
1,1,1,1,4,7,0,48-02510,13,2751
1,6,1,2,0,5,0,48-02507,9,2650
1,1,1,2,8,10,0,48-02510,13,2477
1,6,1,1,8,7,0,48-02510,13,2316
2,1,1,2,8,10,0,48-02510,3,2539
1,N,1,2,9,9,0,48-02507,9,8755
1,1,1,1,5,10,0,48-02510,2,2455
1,N,1,2,0,10,0,48-02507,9,853
1,1,1,1,8,1,0,48-02510,3,2273
2,1,1,2,8,1,0,48-02510,13,2700
2,6,1,2,4,5,0,48-02507,15,823
1,N,1,2,9,1,0,48-02507,9,9275
1,1,1,1,8,10,0,48-02510,17,2892
2,5,1,1,8,7,0,48-02510,10,476
1,6,1,2,7,10,0,48-02507,9,2980
1,1,1,1,8,7,0,48-02101,13,2092
2,1,1,0,8,1,0,48-02510,13,2619
1,N,1,1,9,3,0,48-02515,9,9275
1,6,1,2,0,7,0,48-02507,13,2473
2,1,1,1,8,10,0,48-02510,3,2146
2,1,1,1,7,7,0,48-02510,0,2358
1,1,1,1,4,7,0,48-02510,13,2711
1,1,1,1,5,5,1,48-02507,10,2223
1,6,2,2,9,10,0,48-02507,9,1007
1,1,1,1,4,7,0,48-02510,12,2213
2,1,1,1,7,10,0,48-02507,1,1912
1,6,1,1,4,7,0,48-02102,10,1901
1,N,1,2,9,1,0,48-02507,9,8816
2,1,1,2,8,7,0,48-02507,13,2245
2,1,1,2,5,8,0,48-02510,14,2477
1,6,1,2,9,10,0,48-02510,9,3012
2,1,2,1,2,10,0,48-02101,14,2080
1,1,1,1,8,7,0,48-02507,2,2847
1,1,1,1,1,10,0,48-02510,4,2596
2,6,1,2,0,10,0,48-02510,12,3041
1,1,1,2,8,10,0,48-02510,12,2282
1,1,1,1,8,10,0,48-02510,14,2107
2,1,1,1,6,9,0,48-02507,14,2158
1,1,1,1,8,10,0,48-02101,5,2073
2,6,1,1,9,10,0,48-02507,9,3415
1,6,1,2,4,10,0,48-02507,13,2674
1,1,1,2,8,10,0,48-02510,13,2362
1,1,1,2,8,10,0,48-02507,1,1462
1,1,1,2,2,10,0,48-02507,10,423
2,4,1,1,5,9,0,48-02510,15,412
1,1,1,0,4,1,0,48-02507,14,2451
1,1,1,1,8,10,0,48-02510,13,1807
1,1,2,2,8,9,0,48-02507,3,2371
1,1,1,1,4,7,0,48-02510,11,2228
1,1,1,2,8,10,0,48-02510,3,2438
1,1,1,1,8,10,0,48-02510,3,2296
1,1,1,1,4,10,0,48-02510,13,1829
1,1,1,1,4,7,0,48-02507,2,1998
1,1,1,1,7,10,0,48-02510,13,2121
1,1,1,1,8,7,0,48-02507,13,2264
1,1,1,1,5,10,0,48-02510,1,2773
1,1,1,1,8,7,0,48-02510,13,2474
1,1,1,1,4,10,0,48-02510,14,533
2,1,1,1,7,1,0,48-02101,14,2350
1,6,1,2,2,10,1,48-02507,9,2714
1,1,1,1,7,7,0,48-02510,11,2160
2,1,1,1,8,7,0,48-02510,14,2052
2,1,1,2,4,10,0,48-02101,14,2495
1,6,4,2,5,5,0,48-02101,4,6383
1,3,1,2,8,10,0,48-02510,14,2183
2,5,1,1,8,1,0,48-02510,10,2624
2,6,1,2,8,10,0,48-02510,12,2478
1,1,1,2,8,10,0,48-02507,13,2884
1,1,1,2,8,10,0,48-02101,18,2570
1,1,1,2,7,10,0,48-02507,11,2781
1,1,2,2,4,7,3,48-02101,4,2182
1,1,1,1,8,7,0,48-02101,2,2057
1,1,1,1,8,7,0,48-02510,2,2028
1,1,1,2,8,10,0,48-02507,13,2667
2,1,1,2,6,10,0,48-02510,4,2988
2,1,1,1,4,10,0,48-02510,18,2406
1,1,1,2,8,1,0,48-02510,14,2046
1,1,1,2,8,10,0,48-02510,12,2247
1,N,1,1,9,3,0,48-02507,9,8828
2,1,1,2,4,7,0,48-02510,11,2047
1,1,1,2,8,10,0,48-02510,14,574
1,1,1,1,5,5,0,48-02510,13,2289
1,1,1,2,5,7,0,48-02510,13,2055
2,1,1,2,5,10,0,48-02510,13,2592
1,N,1,2,9,4,0,48-02507,9,9203
1,6,6,2,2,8,1,48-02516,9,2180
1,6,1,1,8,7,0,48-02102,14,2353
2,4,1,2,5,7,0,48-02510,10,663
1,N,1,2,9,10,0,48-02507,9,9189
1,1,1,1,8,7,0,48-02510,4,2181
1,1,1,2,8,10,0,48-02510,12,2835
2,1,8,1,8,10,0,48-02510,13,2272
2,1,1,1,7,7,0,48-02507,1,2345
1,1,1,1,9,3,0,48-02101,9,8688
1,6,1,1,8,10,0,48-02510,9,2971
2,4,1,1,4,10,0,48-02507,10,2248
2,1,1,2,8,10,0,48-02507,13,2399
2,6,1,2,1,1,1,48-02507,14,4521
2,1,1,2,7,7,0,48-02510,13,4335
2,6,1,0,8,10,0,48-02510,5,2420
1,1,1,2,4,10,0,48-02510,11,2290
1,1,1,1,4,7,0,48-02510,13,2112
2,1,1,2,8,10,0,48-02510,14,2320
1,1,1,2,8,9,0,48-02507,11,6133
2,1,1,1,5,1,0,48-02510,14,4554
1,1,1,2,5,10,0,48-02507,13,2269
2,1,1,1,7,7,0,48-02510,11,2740
1,6,1,1,8,7,0,48-02101,4,2756
1,6,1,1,8,10,0,48-02507,10,2303
2,1,1,2,5,5,0,48-02507,14,588
2,1,1,2,8,10,0,48-02510,13,2972
1,1,1,2,8,10,0,48-02101,9,2603
2,6,1,2,8,7,0,48-02510,1,2325
1,1,1,2,3,10,0,48-02510,12,2590
1,1,1,2,8,10,0,48-02507,18,2172
1,1,1,2,8,1,0,48-02507,13,2656
2,1,3,1,8,7,0,48-02510,5,615
2,1,1,2,5,7,0,48-02510,9,2546
1,6,1,2,4,10,0,48-02510,13,1880
1,1,1,0,8,8,0,48-02510,5,722
2,6,1,1,9,10,1,48-02507,14,986
2,1,1,2,8,7,0,48-02510,13,2377
2,1,2,1,8,7,0,48-02507,11,2065
1,1,1,1,7,10,0,48-02510,12,2603
1,3,9,2,8,10,0,48-02510,9,810
2,1,1,2,7,7,0,48-02510,13,2177
1,1,1,2,4,10,0,48-02510,13,1949
2,1,1,1,5,9,0,48-02510,5,2363
2,1,1,1,5,10,0,48-02510,13,1994
1,6,1,2,1,10,0,48-02507,12,2319
1,1,1,2,7,10,0,48-02510,18,2225
2,6,1,1,5,1,0,48-02101,10,526
1,6,1,1,1,10,0,48-02507,9,203
2,1,1,2,7,1,0,48-02510,3,2549
2,6,1,2,9,5,0,48-02516,4,2926
1,1,1,2,5,1,0,48-02510,13,2368
1,1,1,1,5,10,0,48-02510,14,1604
2,1,1,2,8,7,0,48-02510,12,748
1,1,1,2,8,10,0,48-02507,13,2143
2,1,1,1,4,7,0,48-02510,13,1960
1,3,2,2,2,10,0,48-02507,1,886
2,1,1,1,8,10,0,48-02510,4,2509
2,1,1,1,0,7,1,48-02510,11,4074
2,1,1,0,8,1,0,48-02510,10,1927
1,1,1,1,7,10,0,48-02510,13,2660
1,1,1,1,5,5,0,48-02101,4,6541
2,6,1,1,7,10,0,48-02507,13,2308
1,5,1,1,9,3,0,48-02510,5,2209
2,1,1,1,4,7,0,48-02507,13,2360
1,1,1,2,8,5,0,48-02507,14,2384
1,6,1,2,5,9,0,48-02510,4,2134
1,N,1,2,9,10,0,48-02101,9,9136
1,1,1,2,8,10,0,48-02507,10,1781
2,1,1,2,8,5,0,48-02510,14,460
1,1,1,2,8,10,0,48-02510,9,3168
2,1,1,1,4,10,0,48-02510,14,2737
1,1,1,1,7,10,0,48-02507,0,2540
1,1,1,1,8,10,0,48-02510,12,2605
1,N,1,2,9,10,0,48-02101,9,9185
1,N,1,2,9,10,0,48-02101,9,1130
1,6,1,1,5,10,0,48-02510,13,698
1,1,1,2,8,10,0,48-02516,9,697
2,1,1,1,8,10,0,48-02101,14,1822
2,1,1,1,8,1,0,48-02507,9,2309
1,1,1,1,8,9,0,48-02510,5,793
2,1,1,2,7,10,0,48-02510,18,2330
1,1,1,1,4,10,0,48-02510,13,2489
1,1,1,2,5,10,0,48-02510,1,2217
1,1,1,2,8,1,0,48-02507,5,836
2,1,1,2,5,7,0,48-02510,10,2224
1,1,1,1,9,10,0,48-02101,9,6905
1,1,1,1,7,10,0,48-02510,2,1639
1,1,1,1,7,10,0,48-02510,1,2477
1,6,1,2,0,10,0,48-02507,9,8409
2,1,1,2,8,7,0,48-02510,13,426
1,1,1,1,5,10,0,48-02510,13,2521
1,6,1,2,4,10,0,48-02507,10,2784
1,6,1,1,8,10,0,48-02101,9,8604
1,1,1,1,4,10,0,48-02101,14,2765
2,1,1,1,7,7,0,48-02510,11,2285
1,1,5,1,8,10,0,48-02515,9,2584
1,1,1,1,5,10,1,48-02510,13,2522
1,N,1,2,9,3,0,48-02510,9,3086
1,N,1,2,9,1,0,48-02101,9,8853
1,1,1,1,5,7,0,48-02507,10,2138
1,1,1,1,5,6,0,48-02507,14,2259
2,3,1,1,7,10,0,48-02101,9,5110
2,6,1,2,0,10,0,48-02510,13,714
2,1,1,1,8,10,0,48-02510,13,2205
1,1,1,2,8,10,0,48-02510,13,2135
2,1,1,1,8,10,0,48-02507,3,2373
1,1,8,2,8,10,0,48-02507,4,1861
2,1,1,2,7,7,0,48-02507,2,2417
1,1,1,2,5,10,0,48-02507,13,2325
1,5,2,2,9,5,0,48-02507,9,8617
2,1,1,1,8,10,0,48-02510,1,2057
1,1,1,2,5,10,0,48-02510,13,2939
2,1,1,2,8,10,0,48-02510,3,1864
1,1,1,1,8,1,0,48-02510,14,2504
2,1,1,0,5,5,0,48-02507,5,2524
1,1,1,2,8,7,0,48-02102,2,2652
2,1,1,2,8,10,0,48-02101,4,2574
1,1,1,1,2,10,0,48-02510,14,4386
1,1,1,1,6,1,0,48-02510,10,2053
2,1,1,1,2,10,0,48-02510,10,2756
1,1,1,1,8,10,0,48-02510,4,2537
2,1,1,2,5,10,0,48-02507,1,2778
1,1,1,2,3,7,0,48-02510,12,2366
1,1,1,2,8,10,0,48-02510,1,1948
1,1,1,1,5,7,0,48-02507,13,1647
1,1,1,1,8,9,0,48-02102,13,2485
1,1,1,2,5,1,0,48-02510,13,2776
1,1,1,2,8,7,0,48-02507,13,2266
2,1,1,2,7,7,0,48-02101,13,2360
1,1,1,2,5,10,0,48-02510,2,2822
1,1,1,1,8,1,0,48-02507,3,2454
2,1,1,2,8,10,0,48-02510,13,2201
1,1,1,2,8,1,0,48-02507,1,2861
2,1,1,1,5,10,0,48-02101,13,2649
1,1,1,1,2,1,0,48-02507,10,2469
1,1,1,1,8,7,0,48-02510,13,981
1,1,1,1,4,7,0,48-02507,13,2107
1,1,1,1,8,9,0,48-02516,13,2294
2,1,1,1,8,7,0,48-02507,3,1898
1,1,1,2,0,10,0,48-02510,9,1133
1,1,1,1,8,10,0,48-02101,9,710
1,6,1,2,2,10,0,48-02510,14,2257
1,6,1,1,5,10,0,48-02510,9,553
2,1,1,2,4,7,0,48-02510,12,2288
2,1,1,1,8,10,0,48-02510,13,2466
1,6,1,1,8,5,0,48-02102,9,4609
1,1,1,2,7,5,0,48-02510,13,1782
1,1,5,2,5,5,0,48-02507,14,1626
2,6,1,2,8,10,0,48-02507,3,920
2,1,1,1,4,7,0,48-02510,12,2514
1,3,1,1,5,7,0,48-02507,10,2351
1,N,1,2,9,3,0,48-02101,9,8895
1,1,1,2,5,7,0,48-02510,4,2553
1,3,1,2,9,1,0,48-02101,9,1029
1,6,1,2,8,10,0,48-02510,14,3212
1,6,1,2,7,10,0,48-02510,13,2605
1,N,1,1,9,3,0,48-02507,9,8648
2,1,1,2,1,1,0,48-02101,10,2065
2,6,1,2,8,1,0,48-02507,10,732
1,1,1,1,8,5,0,48-02510,4,2383
1,1,1,2,8,1,0,48-02507,9,878
1,1,1,1,8,1,0,48-02507,13,2567
1,N,1,2,9,3,1,48-02507,9,9146
2,1,1,2,4,10,0,48-02516,13,2367
2,1,1,1,5,7,0,48-02510,13,2869
1,N,1,1,9,10,0,48-02507,9,8892
1,1,1,1,8,7,0,48-02510,13,2562
2,6,1,2,0,5,1,48-02510,14,1895
1,6,1,2,8,10,0,48-02510,14,2129
1,6,1,1,8,10,0,48-02510,2,2069
2,1,1,1,6,10,0,48-02510,13,1598
1,1,1,2,8,1,0,48-02101,14,2673
1,6,1,1,8,7,0,48-02510,13,2114
1,1,1,1,6,7,0,48-02102,3,551
1,1,5,1,8,5,0,48-02510,13,2758
1,1,1,1,8,7,0,48-02507,12,2700
2,1,1,1,7,7,0,48-02510,1,1715
1,1,1,2,7,10,0,48-02510,13,1967
2,1,1,1,8,9,0,48-02510,5,2351
1,1,1,2,7,7,0,48-02510,11,2478
1,1,1,0,1,10,0,48-02101,10,2595
1,1,1,1,7,10,0,48-02510,12,2232
1,1,1,1,7,10,0,48-02510,13,609
1,1,1,2,8,10,0,48-02510,14,2270
1,6,1,1,5,10,0,48-02507,9,2385
1,6,1,2,7,10,0,48-02507,9,3583
2,1,1,2,8,10,0,48-02507,9,2272
1,6,1,2,7,1,0,48-02510,12,2091
1,3,6,1,5,5,0,48-02101,10,1829
2,1,1,2,8,10,0,48-02507,1,2396
1,1,1,1,8,10,0,48-02510,9,2475
2,1,1,1,3,7,0,48-02510,1,2447
1,1,1,1,8,10,0,48-02507,4,572
1,6,1,2,9,1,0,48-02507,9,678
1,1,1,2,8,10,0,48-02507,3,1991
2,6,1,2,4,7,0,48-02510,3,2620
1,1,1,1,8,9,0,48-02510,12,2857
1,1,1,2,4,5,0,48-02507,14,1638
1,1,1,2,2,6,0,48-02516,14,2006
1,1,1,1,7,7,0,48-02510,10,2190
2,1,1,1,7,10,0,48-02507,12,2918
2,1,1,2,4,10,1,48-02507,13,2696
1,6,1,1,9,1,0,48-02101,9,8541
1,1,1,2,0,10,0,48-02516,9,2319
1,1,1,1,8,10,0,48-02510,11,1488
1,1,1,1,7,11,0,48-02510,11,2227
1,1,1,1,0,10,0,48-02101,9,2260
1,1,1,1,6,4,1,48-02507,13,7021
1,1,1,1,5,10,0,48-02510,13,1905
2,1,1,1,8,10,0,48-02510,1,3499
2,6,1,1,8,1,0,48-02507,1,2128
1,6,1,2,8,10,0,48-02510,10,2534
1,1,1,1,7,10,0,48-02510,2,3024
1,6,1,1,8,10,0,48-02515,13,2560
1,6,9,2,0,9,0,48-02516,14,754
1,1,1,1,7,7,0,48-02510,2,1895
1,1,1,1,8,1,0,48-02507,3,1857
1,6,1,2,8,1,0,48-02507,13,8711
2,6,5,2,8,1,0,48-02516,14,2069
1,1,1,1,4,10,0,48-02507,9,2898
1,N,1,1,9,3,0,48-02507,9,8905
1,1,1,1,8,7,0,48-02510,2,2481
1,1,1,1,8,7,0,48-02507,1,1891
2,1,1,1,5,10,0,48-02510,13,2378
1,1,1,1,4,10,0,48-02510,13,2661
2,1,1,1,4,7,0,48-02510,10,2487
1,1,1,1,5,6,0,48-02510,14,2376
2,6,1,1,0,6,0,48-02510,14,1628
1,6,1,1,8,10,0,48-02515,14,1924
2,1,1,2,8,1,0,48-02507,10,2425
2,1,1,2,5,9,0,48-02510,10,4681
1,1,1,2,7,7,0,48-02510,12,2105
1,1,1,2,8,10,0,48-02507,0,2782
1,1,1,2,4,7,0,48-02510,12,2486
2,1,1,1,8,10,0,48-02507,14,2282
2,1,1,1,8,1,0,48-02510,13,2438
1,1,1,2,8,5,0,48-02510,12,2130
1,1,1,1,8,7,0,48-02507,13,2289
1,6,1,1,9,10,0,48-02507,9,2902
1,1,1,2,7,10,0,48-02510,11,2577
2,1,1,1,8,10,0,48-02507,9,2297
1,6,2,1,8,10,0,48-02510,10,2041
1,4,1,2,5,10,0,48-02510,14,6158
2,1,1,1,8,10,0,48-02510,9,2478
1,1,1,1,8,10,0,48-02510,9,463
2,1,1,1,8,10,0,48-02507,3,2314
1,1,1,1,0,10,0,48-02515,15,868
2,6,1,2,8,10,0,48-02510,13,2970
1,6,1,1,8,10,0,48-02507,4,2908
1,6,1,2,4,10,1,48-02510,13,2367
1,1,1,2,2,5,1,48-02507,14,2031
2,1,1,1,5,5,0,48-02510,3,2584
1,1,1,2,8,10,0,48-02510,14,2157
1,1,1,1,7,7,0,48-02510,12,2099
2,6,1,1,9,3,0,48-02507,9,8996
2,1,1,2,4,8,0,48-02102,14,422
1,1,1,2,8,7,0,48-02510,13,2248
2,1,1,2,4,10,0,48-02510,13,2578
2,1,1,2,8,10,0,48-02510,12,2546
2,1,1,1,4,7,0,48-02510,12,1861
1,2,1,2,8,7,0,48-02510,3,2346
1,6,1,1,9,10,0,48-02507,9,8738
1,1,1,2,8,10,0,48-02510,14,461
2,1,1,1,8,6,0,48-02510,13,2253
1,6,1,2,5,10,0,48-02510,10,2073
2,1,1,2,5,6,0,48-02510,13,1941
2,6,1,1,4,9,0,48-02510,1,2314
1,1,1,1,8,7,0,48-02510,14,2132
1,1,8,1,8,10,0,48-02510,17,2800
1,1,1,1,8,5,0,48-02101,14,2934
2,6,1,0,8,10,0,48-02507,10,6739
1,6,1,1,8,10,0,48-02510,9,2425
1,6,1,1,8,10,0,48-02510,12,2443
1,6,1,2,9,10,0,48-02507,9,2668
2,1,1,1,4,10,0,48-02510,13,2440
2,1,1,0,5,7,1,48-02507,13,2257
1,3,1,2,5,7,0,48-02510,13,2423
1,1,1,1,8,7,0,48-02507,13,2563
1,4,1,2,0,10,0,48-02510,14,492
1,1,1,1,4,10,0,48-02507,12,3171
2,1,1,2,7,10,0,48-02510,12,2323
2,1,1,1,8,10,0,48-02510,12,2661
2,6,1,1,8,1,0,48-02101,4,2758
2,6,1,2,9,10,0,48-02101,4,2355
2,1,1,2,7,10,0,48-02510,3,2571
1,1,1,2,4,10,0,48-02510,3,875
1,1,2,2,8,4,0,48-02510,14,2287
2,1,1,1,7,7,0,48-02507,12,2291
2,1,1,2,8,5,0,48-02510,11,2345
1,1,1,1,5,10,0,48-02507,12,2576
1,6,1,1,3,10,0,48-02507,3,2271
1,1,1,2,8,10,0,48-02507,1,2408
1,6,1,1,5,10,0,48-02507,13,2203
2,1,1,2,8,10,0,48-02510,2,2666
1,1,2,2,8,7,0,48-02510,10,610
1,1,1,1,4,10,0,48-02510,1,2426
2,1,1,1,8,10,0,48-02510,14,3152
1,1,1,1,8,7,0,48-02510,3,2649
1,1,1,2,9,1,0,48-02507,9,3620
1,6,1,2,5,10,0,48-02516,13,210
1,1,1,2,8,10,0,48-02510,13,2244
1,1,1,2,3,10,0,48-02507,9,2784
1,N,1,1,9,3,0,48-02507,9,8868
1,1,1,2,8,10,0,48-02507,13,2545
1,N,1,2,9,10,0,48-02507,9,8931
2,1,1,2,8,10,0,48-02510,3,1999
1,6,1,2,0,5,0,48-02510,9,2434
1,1,1,0,8,4,0,48-02510,10,2566
1,1,1,2,8,7,0,48-02510,18,2804
1,1,1,2,7,11,0,48-02510,11,2277
1,1,1,1,7,10,0,48-02507,13,2948
1,1,1,2,8,10,0,48-02510,13,2572
1,6,1,2,8,7,0,48-02507,13,2777
2,1,1,2,8,10,0,48-02510,12,3120
1,1,1,1,8,1,0,48-02101,9,8715
1,1,1,2,8,5,0,48-02507,13,2421
1,6,1,1,8,5,0,48-02507,4,4123
1,1,1,2,7,7,0,48-02507,13,2927
1,1,1,2,4,5,0,48-02510,13,2442
1,6,1,2,5,5,0,48-02101,12,2641
1,6,1,2,8,10,0,48-02510,10,1858
1,1,1,1,8,10,0,48-02510,9,1015
2,6,1,2,8,10,0,48-02510,9,2650
1,6,1,2,5,10,0,48-02101,13,2370
2,1,1,1,5,7,0,48-02101,2,2718
1,1,1,2,7,10,0,48-02510,13,2771
1,1,1,1,4,10,0,48-02507,16,2310
1,1,1,1,9,10,0,48-02510,9,8665
1,1,1,0,5,1,0,48-02510,2,2523
2,1,1,2,0,10,0,48-02507,10,730
1,1,1,1,7,7,0,48-02101,13,1954
1,1,1,1,8,1,4,48-02510,13,2105
1,1,1,2,4,5,0,48-02510,12,2642
2,6,1,2,5,10,0,48-02510,5,1959
1,1,1,0,9,3,0,48-02507,9,3515
1,1,1,2,8,10,0,48-02101,9,2214
2,1,1,1,8,1,0,48-02101,9,3287
1,6,8,0,8,9,0,48-02507,4,1793
1,1,1,1,8,7,0,48-02510,4,2318
1,1,1,1,8,9,0,48-02510,13,2661
2,1,1,1,3,7,0,48-02101,12,2407
2,1,1,2,8,1,0,48-02516,4,1951
1,1,1,2,9,10,0,48-02507,9,910
1,1,1,2,8,10,0,48-02101,10,2020
1,1,1,2,8,7,0,48-02510,3,7022
1,1,1,1,4,5,0,48-02507,3,1897
1,3,1,1,9,3,4,48-02507,N,670
2,1,1,2,8,1,0,48-02507,9,3144
1,6,1,2,5,10,0,48-02507,10,1773
2,1,1,2,8,7,0,48-02510,13,2249
1,1,1,2,0,1,0,48-02101,9,1905
2,1,1,1,5,7,0,48-02101,14,2393
1,1,1,1,8,10,0,48-02510,9,3306
1,1,6,2,4,7,0,48-02516,1,4573
1,6,1,1,9,10,0,48-02510,9,3077
2,6,1,1,0,10,1,48-02507,9,7249
1,1,2,0,8,5,0,48-02507,13,1688
1,6,1,1,8,10,0,48-02516,5,2172
1,1,1,1,8,5,0,48-02507,12,2587
1,1,1,2,8,9,0,48-02507,13,2419
2,1,1,2,5,7,0,48-02507,10,2033
2,1,1,2,4,5,0,48-02510,1,2063
1,6,1,2,5,10,0,48-02507,13,2970
2,1,1,2,9,1,0,48-02101,N,7120
1,6,1,2,9,10,0,48-02510,9,3049
1,N,1,2,9,10,0,48-02507,9,9182
1,1,1,2,7,10,0,48-02510,12,3192
1,1,1,1,3,7,0,48-02510,0,2474
2,1,1,1,3,7,0,48-02510,12,2546
2,6,1,1,1,1,0,48-02510,15,2104
1,6,1,2,9,10,0,48-02510,9,2351
1,1,1,2,5,7,0,48-02101,13,5526
1,6,1,1,5,9,0,48-02507,9,2391
1,1,1,1,5,7,0,48-02510,1,2351
2,6,2,2,8,10,0,48-02510,10,667
1,6,1,2,0,10,0,48-02510,13,6914
1,1,1,1,8,10,0,48-02510,12,1823
2,1,1,1,4,7,0,48-02510,12,2456
1,3,1,1,8,10,0,48-02507,13,2133
1,N,1,2,9,3,0,48-02507,9,1223
1,6,1,1,5,7,1,48-02507,12,2242
1,6,1,2,2,5,0,48-02101,4,2043
1,1,1,1,7,10,0,48-02101,13,1941
1,1,1,1,8,7,0,48-02101,3,1951
1,1,1,2,1,10,0,48-02101,13,673
