SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
2,3,1,1,1,0,48-02516,92,0,2,6,1628
2,6,5,1,0,0,48-02515,77,1,5,5,3306
2,6,1,1,0,0,48-02516,32,0,2,283,0
2,1,1,1,3,0,48-02101,72,0,2,5,2224
1,6,2,1,0,0,48-02507,92,0,5,267,3306
1,1,1,1,8,0,48-02515,65,0,N,63,5269
1,1,6,1,N,0,48-02507,47,3,2,64,6721
1,6,1,2,0,0,48-02507,73,0,2,251,3059
2,6,8,2,0,1,48-02507,46,1,3,465,4007
2,1,8,1,0,0,48-02507,58,2,2,57,6142
2,1,1,1,1,0,48-02510,71,1,3,58,5200
1,6,3,2,0,2,48-02102,65,1,2,320,5489
1,6,1,1,2,1,48-02507,77,0,6,251,4331
1,1,1,1,9,1,48-02102,65,1,6,61,4246
1,6,1,2,1,0,48-02507,53,2,N,158,4827
1,4,1,1,N,0,48-02507,77,0,N,61,6493
1,1,1,1,8,0,48-02101,77,1,2,65,1144
2,6,1,1,0,0,48-02102,77,0,4,490,997
1,1,7,1,6,2,48-02102,67,0,2,500,795
1,6,1,1,0,0,48-02101,92,0,N,279,3306
1,1,1,1,N,0,48-02515,77,1,2,66,6119
1,1,1,2,0,0,48-02101,88,1,3,431,679
2,1,1,1,0,1,48-02515,77,3,4,420,3718
2,1,1,1,1,1,48-02102,83,0,2,170,3641
1,1,1,1,5,0,48-02516,52,1,3,52,4194
2,3,9,2,5,1,48-02101,77,0,4,358,5255
1,6,1,1,2,0,48-02516,58,0,3,412,7444
1,6,3,1,4,0,48-02516,83,0,2,480,2327
1,1,6,1,7,0,48-02101,77,2,4,63,0
2,6,1,1,0,0,48-02507,77,0,N,251,3306
1,1,1,1,9,0,48-02101,80,0,2,60,7637
2,1,1,1,8,0,48-02516,77,3,5,64,4093
1,1,1,1,0,1,48-02102,92,2,5,386,3441
2,1,1,0,8,0,48-02516,77,1,3,66,6023
2,3,3,1,0,0,48-02101,38,0,2,52,1937
2,3,1,1,0,0,48-02102,92,0,3,66,2802
1,1,1,1,2,4,48-02101,92,0,2,60,8202
2,6,2,1,0,2,48-02507,77,3,N,251,3892
2,1,9,1,N,0,48-02101,42,0,7,434,7513
2,1,1,1,0,0,48-02101,89,0,2,18,3118
1,4,1,1,1,0,48-02102,75,0,N,397,0
2,6,6,1,1,0,48-02510,65,1,N,N,105
1,1,1,1,0,0,48-02102,92,0,2,61,0
2,1,1,1,3,0,48-02102,77,0,4,45,4055
2,3,1,1,2,3,48-02101,92,0,4,66,7189
2,1,1,1,0,1,48-02102,92,3,5,53,997
2,4,5,1,0,0,48-02101,65,1,3,251,5711
2,6,1,1,2,0,48-02507,30,1,6,57,4221
2,6,2,1,2,0,48-02507,38,0,N,52,5713
2,6,1,1,1,0,48-02507,67,0,3,270,5070
1,1,1,1,8,0,48-02516,53,0,2,263,4883
1,4,1,1,0,0,48-02101,82,0,5,66,3398
2,4,1,2,2,0,48-02101,90,0,N,58,5588
2,4,9,2,0,0,48-02101,66,0,3,199,4061
2,1,1,1,7,0,48-02101,77,1,4,56,1705
2,1,2,1,1,0,48-02507,80,0,2,499,3579
2,4,1,1,2,0,48-02507,92,0,3,172,1538
2,1,1,1,0,0,48-02101,92,0,2,53,6088
2,6,1,1,3,0,48-02101,43,0,3,338,674
2,1,1,1,8,0,48-02510,68,0,4,58,5726
2,1,1,1,7,1,48-02515,74,0,5,60,3306
1,1,1,1,9,0,48-02102,56,2,3,58,5431
2,6,1,1,0,0,48-02507,77,0,5,232,0
2,4,1,1,0,1,48-02101,92,0,2,468,1079
1,6,1,1,3,0,48-02102,71,0,2,5,672
2,6,3,1,6,0,48-02516,92,0,2,63,3306
1,1,4,1,4,0,48-02101,60,0,2,298,6110
2,4,1,1,2,0,48-02101,92,0,2,190,1829
2,6,1,1,0,0,48-02515,92,0,N,303,3306
2,6,1,1,5,0,48-02515,77,1,4,66,3628
2,6,1,1,0,0,48-02507,77,0,N,52,4673
1,4,1,2,0,0,48-02102,92,0,3,59,0
2,6,1,2,3,1,48-02102,92,1,2,192,3899
1,4,1,1,7,0,48-02101,70,0,4,53,3690
2,6,1,1,0,0,48-02101,92,0,N,171,1468
2,1,1,1,0,0,48-02101,75,1,2,57,0
2,1,1,1,4,0,48-02102,77,0,3,498,1797
2,3,8,1,3,0,48-02507,92,0,N,186,6487
1,4,1,1,0,0,48-02102,77,5,2,59,0
1,6,1,1,0,1,48-02507,91,0,2,16,0
2,3,1,1,0,4,48-02507,77,3,5,66,5780
1,6,1,1,0,1,48-02102,77,0,2,66,3932
2,1,1,1,5,1,48-02101,44,1,8,9,4953
1,1,1,1,0,0,48-02516,85,0,2,66,5620
1,1,1,1,7,0,48-02516,92,0,3,66,5409
2,5,1,1,0,0,48-02516,92,0,2,56,1179
1,1,1,1,8,0,48-02101,40,1,3,498,1821
1,1,1,1,5,4,48-02507,61,1,4,N,6394
1,6,1,1,4,1,48-02102,72,0,5,8,70
2,1,1,1,4,0,48-02101,70,0,2,213,1359
2,1,1,1,9,0,48-02516,91,0,2,59,7207
2,1,1,1,0,0,48-02101,92,0,2,151,3306
2,3,1,2,1,0,48-02515,92,0,2,82,3574
2,6,1,2,0,1,48-02102,65,0,5,53,3306
2,6,1,1,0,0,48-02516,77,0,5,501,3440
1,1,1,1,4,0,48-02101,67,0,2,58,0
1,4,1,2,0,4,48-02101,91,3,3,58,7139
1,1,1,1,8,0,48-02101,44,1,3,499,5111
1,1,6,1,0,0,48-02101,75,0,2,64,1051
1,6,6,2,N,0,48-02507,50,0,3,75,1392
2,6,8,1,5,4,48-02507,58,3,2,58,7369
2,6,1,1,0,0,48-02516,72,0,N,463,1971
1,1,1,1,8,1,48-02101,65,2,5,52,0
2,6,1,1,0,1,48-02516,77,2,3,66,3306
2,6,1,1,9,0,48-02101,68,0,3,64,4030
1,3,6,1,0,1,48-02507,74,3,7,254,5617
1,1,5,1,0,0,48-02102,77,3,5,207,3306
2,6,2,1,0,1,48-02101,77,11,13,N,0
2,1,1,1,8,0,48-02516,92,0,2,6,2843
1,3,2,2,5,0,48-02102,22,1,7,43,5651
2,6,1,2,0,0,48-02510,92,0,N,268,3306
1,6,1,1,2,0,48-02102,45,0,N,261,4276
2,6,1,1,3,0,48-02101,92,0,N,420,5541
1,4,1,1,5,0,48-02101,65,2,3,328,0
2,4,1,1,1,0,48-02101,92,0,2,251,3306
2,1,1,1,0,1,48-02516,32,3,5,57,3306
1,1,1,1,1,0,48-02101,57,0,N,59,5879
1,1,1,1,6,0,48-02510,77,1,5,59,2650
2,1,1,1,0,1,48-02101,77,1,5,403,5394
1,1,1,1,0,0,48-02102,92,0,5,499,3306
1,6,8,0,0,0,48-02515,92,0,N,470,5261
2,6,1,1,8,0,48-02101,79,0,5,498,5210
2,3,1,1,0,0,48-02507,22,1,6,148,0
2,1,1,1,8,0,48-02101,84,0,2,501,4155
1,1,1,1,0,4,48-02101,65,3,2,253,3306
2,4,4,1,0,0,48-02101,20,1,2,100,5957
1,1,1,2,8,1,48-02516,65,2,7,66,5399
2,1,1,1,0,0,48-02102,89,0,2,5,3306
1,1,1,1,4,0,48-02507,25,5,5,330,6554
2,6,1,1,0,0,48-02515,92,3,2,6,3964
1,4,1,1,0,0,48-02516,66,0,3,209,3306
2,6,1,1,0,0,48-02507,92,0,2,5,0
2,6,1,1,3,0,48-02515,87,0,N,59,3923
1,6,6,1,0,0,48-02516,92,N,6,57,235
2,6,1,2,0,3,48-02102,43,0,5,455,3931
2,1,1,1,8,4,48-02515,87,0,2,6,3002
2,1,1,1,6,0,48-02515,69,0,2,500,2638
1,4,1,1,N,0,48-02101,27,0,N,27,4086
2,6,1,1,0,0,48-02101,77,2,4,60,3306
2,1,1,1,0,0,48-02101,77,0,5,250,3306
2,1,4,2,0,0,48-02515,77,2,4,142,3306
2,1,1,1,7,0,48-02101,77,0,2,66,0
1,6,1,1,0,0,48-02516,57,2,3,52,3087
1,1,1,1,4,0,48-02101,92,3,2,420,4254
1,1,1,1,0,1,48-02515,77,0,2,292,3306
2,1,1,1,3,0,48-02102,52,0,6,57,1639
1,1,1,2,3,0,48-02510,42,1,3,499,5540
2,1,1,1,5,0,48-02516,90,0,5,61,6379
1,1,1,1,4,0,48-02516,61,0,2,498,3209
1,1,1,1,5,0,48-02101,43,0,6,430,5438
2,1,1,1,0,0,48-02101,76,0,5,355,0
1,6,7,1,0,0,48-02101,92,0,N,129,273
2,6,1,1,0,0,48-02507,92,0,6,6,8160
2,1,1,1,5,0,48-02102,62,0,2,52,4550
2,1,1,1,0,0,48-02101,92,0,2,60,4909
1,1,1,2,6,0,48-02515,40,0,6,174,4181
1,6,1,2,0,0,48-02101,82,0,5,275,4012
2,4,8,1,3,0,48-02507,75,1,6,300,6007
1,1,1,1,9,0,48-02102,67,1,2,463,6659
1,4,1,1,0,1,48-02101,77,0,5,66,5244
2,6,1,2,6,0,48-02102,65,0,N,53,3306
1,6,1,1,5,1,48-02101,77,0,5,66,0
1,1,1,1,9,0,48-02102,88,0,3,473,5218
2,4,1,1,0,0,48-02102,92,0,3,215,0
2,1,1,1,7,0,48-02102,82,2,11,63,0
1,1,1,1,3,0,48-02102,63,0,5,440,4161
2,6,1,1,0,0,48-02507,92,0,2,65,0
2,6,1,1,0,0,48-02515,65,0,N,453,3306
1,6,1,1,0,0,48-02102,90,0,3,59,3306
1,1,1,1,5,0,48-02102,57,2,4,63,6713
2,1,1,1,4,0,48-02507,68,0,2,52,4346
1,2,1,1,0,0,48-02507,32,5,3,6,5523
1,1,1,1,6,0,48-02510,62,0,11,56,7481
2,1,1,1,0,1,48-02507,45,0,5,149,3462
2,6,1,1,0,0,48-02102,69,0,4,56,0
2,1,1,2,2,0,48-02102,73,0,N,28,736
1,4,1,1,3,3,48-02101,73,0,3,64,6575
2,6,8,1,0,0,48-02507,77,2,3,65,0
1,1,1,1,7,0,48-02101,44,2,4,52,4492
2,4,1,1,9,0,48-02101,77,1,3,66,3344
1,1,1,1,0,0,48-02101,16,3,6,498,2361
2,1,1,1,7,0,48-02101,92,0,2,66,5241
1,1,1,1,7,0,48-02510,77,1,7,58,3306
1,1,1,1,0,0,48-02507,92,0,2,N,3306
2,4,1,1,0,0,48-02101,80,0,N,439,2554
1,1,1,1,8,0,48-02510,90,0,2,52,6136
2,4,1,1,6,0,48-02101,89,0,2,56,3306
2,4,2,1,4,0,48-02516,86,0,2,30,7106
1,1,1,1,9,0,48-02510,41,0,4,356,4988
1,6,1,2,N,0,48-02516,53,0,3,384,7821
2,1,1,1,0,0,48-02101,59,0,5,63,6633
2,6,2,1,0,1,48-02507,92,3,5,60,6207
2,4,1,1,3,1,48-02102,70,0,5,216,4773
1,6,6,1,1,0,48-02101,65,5,2,21,3306
1,6,2,2,0,0,48-02515,55,0,N,57,5321
1,1,2,1,2,0,48-02101,49,0,6,56,4115
2,4,1,1,0,0,48-02101,82,0,N,500,3306
2,6,1,1,3,0,48-02102,59,0,2,501,191
2,1,1,2,2,1,48-02102,47,0,N,158,6107
2,1,1,1,0,0,48-02101,92,1,5,N,3306
1,1,1,1,1,0,48-02101,88,0,2,501,403
1,6,1,1,1,0,48-02507,92,0,N,63,4263
2,2,1,1,0,2,48-02101,92,1,2,56,3340
1,6,1,1,7,0,48-02516,57,0,6,501,4055
2,6,1,1,4,0,48-02507,77,0,N,53,4800
2,1,1,1,0,1,48-02102,77,1,5,66,3306
2,1,1,1,0,1,48-02516,92,0,5,63,5027
2,1,1,1,7,0,48-02102,89,0,2,59,2948
1,1,1,1,8,0,48-02516,63,0,2,500,3099
2,4,1,1,6,0,48-02507,72,0,3,348,4097
2,6,1,1,1,1,48-02515,92,0,6,N,2972
2,1,1,1,5,0,48-02516,43,0,5,460,1068
2,1,1,1,3,0,48-02102,77,2,4,66,3557
1,4,4,2,6,1,48-02101,51,1,5,413,7550
1,6,1,1,0,1,48-02101,65,0,5,239,997
1,6,1,1,3,0,48-02102,67,0,N,440,7248
1,4,2,1,0,1,48-02102,53,0,N,N,6967
1,1,1,1,8,0,48-02516,92,0,2,88,3068
2,6,1,2,7,0,48-02507,65,N,3,363,525
1,6,2,2,8,0,48-02507,62,0,2,61,3654
1,6,4,1,6,0,48-02102,22,0,5,500,6849
1,1,1,1,3,0,48-02515,92,0,2,225,3093
1,1,2,1,0,0,48-02101,77,0,2,154,0
1,1,1,1,6,0,48-02101,92,0,5,53,3306
2,1,1,1,7,0,48-02507,92,0,13,56,2775
2,2,7,1,0,0,48-02516,77,1,13,65,152
1,1,1,1,7,0,48-02515,70,2,7,484,2230
2,1,1,1,0,0,48-02102,92,0,2,N,6415
2,4,1,2,7,1,48-02507,77,0,8,66,3643
2,6,1,1,0,1,48-02101,92,2,3,320,4586
1,1,1,1,9,1,48-02516,57,0,6,6,5410
2,4,8,1,1,0,48-02102,92,0,2,66,3347
1,1,1,2,0,1,48-02515,32,0,7,N,3306
2,6,9,1,0,0,48-02102,92,3,5,66,3306
2,1,1,1,0,0,48-02507,62,0,N,396,3306
1,2,2,1,4,0,48-02101,90,0,5,52,3945
1,6,1,0,7,0,48-02515,76,0,2,61,1830
2,6,1,1,3,1,48-02507,71,3,5,66,2436
2,3,1,1,7,0,48-02102,67,0,5,53,1309
2,6,1,1,6,1,48-02101,87,3,2,52,2315
2,1,3,1,7,0,48-02101,71,0,2,500,3700
1,1,1,1,0,0,48-02507,60,0,5,488,4470
1,6,1,2,0,1,48-02101,59,1,3,60,2595
1,2,1,2,5,0,48-02507,51,0,N,182,4795
2,1,1,1,0,0,48-02101,92,0,5,53,3306
2,4,3,1,3,0,48-02102,92,0,6,18,0
1,1,1,1,9,1,48-02101,62,0,2,322,5239
2,4,1,1,0,0,48-02516,92,0,N,61,3306
1,2,8,1,0,0,48-02510,77,1,2,5,3306
1,1,1,1,6,0,48-02515,54,4,2,440,0
1,6,1,1,5,0,48-02101,45,0,2,171,3381
1,1,1,1,4,0,48-02507,76,0,2,381,5664
1,6,1,1,8,0,48-02102,49,3,3,59,4977
2,6,1,1,0,0,48-02102,77,0,4,43,3306
1,6,1,1,8,0,48-02102,40,0,3,318,6346
2,3,1,2,8,0,48-02102,83,0,N,58,4672
2,6,1,2,0,1,48-02507,65,2,6,251,1491
1,1,1,1,1,0,48-02102,72,0,2,52,937
2,4,1,2,0,0,48-02101,51,2,4,492,2670
2,6,1,1,0,0,48-02507,92,0,N,6,3417
2,4,9,1,8,0,48-02507,92,0,2,65,5947
2,1,1,1,1,0,48-02516,81,0,2,57,2139
2,5,1,2,2,0,48-02516,62,1,3,294,933
1,1,1,1,6,1,48-02102,77,2,4,56,0
1,6,8,1,0,0,48-02101,65,2,5,406,4548
1,4,1,1,0,0,48-02515,92,0,N,443,3306
1,6,1,0,7,0,48-02101,83,1,2,72,7723
1,1,9,2,9,1,48-02507,21,0,2,162,5662
1,1,1,2,9,1,48-02516,60,0,5,60,7438
2,6,6,1,0,1,48-02101,92,0,6,57,2791
2,6,1,1,0,0,48-02515,92,0,N,162,997
1,6,1,1,3,1,48-02102,62,0,3,163,1150
1,6,1,1,0,0,48-02101,61,1,5,265,1352
2,1,1,1,6,0,48-02515,77,0,2,56,3306
2,1,1,1,6,0,48-02102,77,0,2,6,2162
2,6,1,1,0,0,48-02515,85,0,5,52,4506
2,6,2,2,8,0,48-02507,32,0,5,59,8041
2,1,1,1,0,1,48-02510,65,0,2,498,3306
2,1,1,1,6,0,48-02101,65,2,6,493,3306
1,6,2,2,0,0,48-02102,77,1,3,238,0
2,6,1,1,1,2,48-02507,65,1,3,65,4729
2,6,1,1,0,0,48-02101,92,0,2,59,0
2,6,1,1,0,0,48-02507,77,0,3,66,2759
2,1,1,1,1,0,48-02516,20,1,3,494,3877
2,1,1,1,0,0,48-02507,92,0,2,66,3306
2,1,1,1,0,1,48-02515,92,0,6,17,3397
1,6,1,1,0,1,48-02101,77,3,6,327,3033
2,6,1,2,0,0,48-02102,77,0,6,61,997
1,6,3,1,0,0,48-02102,62,3,5,161,3494
1,6,1,0,1,1,48-02515,92,0,N,63,3629
2,1,1,1,8,0,48-02507,55,0,N,500,1773
2,6,1,1,0,1,48-02515,77,3,4,N,3719
2,1,1,1,7,0,48-02101,77,3,3,53,3306
1,1,1,2,6,0,48-02101,80,1,3,57,4673
2,1,1,1,5,0,48-02507,92,0,N,58,4799
2,1,1,1,7,0,48-02516,86,2,N,58,5667
1,1,1,1,8,1,48-02102,54,1,5,53,863
1,1,1,1,6,0,48-02102,92,0,2,6,5745
2,4,2,1,7,0,48-02507,45,4,2,500,5187
2,6,1,1,3,1,48-02507,50,2,3,58,4457
1,1,8,1,8,0,48-02507,50,2,5,498,3592
2,6,1,1,8,0,48-02507,89,0,5,417,4213
1,1,1,1,0,0,48-02102,92,2,2,56,0
2,6,1,1,1,3,48-02102,40,3,4,501,4888
2,1,1,1,3,0,48-02102,58,0,N,134,847
2,1,1,1,2,0,48-02507,92,0,2,64,4044
2,1,1,1,0,1,48-02101,65,2,3,226,3306
2,1,1,1,0,2,48-02101,92,0,5,166,4350
1,6,1,1,2,2,48-02516,64,1,5,346,0
1,1,1,2,8,0,48-02101,67,0,2,59,2537
2,4,1,1,1,0,48-02101,77,0,N,475,3773
2,1,1,1,3,0,48-02507,92,0,2,13,5736
1,1,1,1,0,0,48-02516,92,0,6,501,997
2,1,1,1,9,1,48-02101,47,1,3,60,1373
1,1,1,1,5,0,48-02510,70,0,2,53,4618
2,1,1,1,2,0,48-02102,86,0,3,133,1473
2,3,1,1,0,0,48-02101,92,0,2,N,3306
2,1,1,1,3,0,48-02515,92,0,2,499,3438
1,6,1,1,2,0,48-02507,92,0,4,441,0
2,3,1,1,1,0,48-02510,58,3,N,13,4938
2,6,1,1,0,0,48-02101,92,0,2,57,1835
2,6,1,1,2,1,48-02515,26,0,N,56,6653
1,1,9,2,N,0,48-02102,92,0,5,496,4437
2,1,1,1,0,0,48-02102,92,0,2,200,2713
2,6,1,1,0,0,48-02516,63,0,5,316,1891
2,3,1,1,6,0,48-02515,92,0,3,497,3978
2,4,1,2,6,1,48-02101,35,0,3,425,7236
1,6,1,2,1,0,48-02101,75,0,2,61,5596
2,1,1,1,0,0,48-02102,77,1,3,496,0
2,1,1,2,4,0,48-02515,84,N,6,63,2069
2,6,1,1,0,1,48-02102,77,5,3,66,1003
2,6,1,1,0,0,48-02102,92,2,4,96,0
2,6,1,1,0,0,48-02510,77,0,3,44,3306
1,6,2,1,0,1,48-02101,65,3,5,339,997
2,1,1,1,9,0,48-02507,92,0,3,56,4978
2,1,1,1,0,0,48-02515,92,0,2,131,3306
1,1,1,1,7,0,48-02516,84,1,3,171,7058
1,1,1,1,1,0,48-02101,24,0,2,270,1649
1,1,1,1,0,0,48-02510,92,0,3,56,3306
2,1,1,1,1,0,48-02101,68,0,2,58,4629
2,3,1,1,0,1,48-02515,77,0,2,52,1592
1,1,1,1,7,0,48-02102,74,0,6,58,3983
2,6,1,2,0,0,48-02102,65,0,2,53,3853
2,6,1,1,1,0,48-02102,64,0,N,452,3837
1,6,9,1,0,3,48-02507,44,2,5,164,4025
2,1,8,1,8,0,48-02507,92,0,3,65,4445
2,6,1,1,0,0,48-02516,61,0,5,240,3993
1,1,1,1,0,0,48-02515,77,0,3,59,0
2,1,1,2,0,1,48-02507,64,2,4,60,1230
1,6,1,1,0,0,48-02101,92,0,N,5,3230
2,6,1,1,1,0,48-02101,92,0,5,N,5049
2,3,1,1,2,0,48-02101,92,0,7,240,4184
1,1,1,1,0,0,48-02516,91,0,2,57,67
2,1,1,1,0,0,48-02101,77,0,N,189,3306
2,6,1,1,3,0,48-02515,65,0,N,283,0
2,1,1,1,8,0,48-02101,92,0,5,64,5165
2,1,6,1,2,0,48-02510,23,0,5,163,5091
2,4,1,1,3,0,48-02516,68,1,3,499,5569
1,1,1,1,5,0,48-02102,92,0,2,57,725
2,3,1,2,9,0,48-02507,61,3,N,386,5923
1,1,1,2,5,0,48-02102,52,2,5,56,4782
1,6,2,2,1,0,48-02507,24,2,N,N,2964
1,1,1,1,0,4,48-02101,60,1,3,6,1340
1,1,1,1,2,0,48-02101,22,1,5,58,6587
1,1,1,1,8,0,48-02516,92,0,2,66,6044
2,N,1,1,9,0,48-02507,18,1,3,309,895
1,1,6,1,0,0,48-02101,69,0,N,195,6444
2,6,1,1,0,0,48-02515,65,0,N,3,3306
1,1,1,1,7,0,48-02507,92,0,3,58,3306
1,1,1,1,3,0,48-02507,92,0,N,151,5785
2,1,1,1,0,0,48-02515,77,3,5,150,3306
2,1,1,1,2,0,48-02101,85,0,2,500,6243
2,6,1,1,6,0,48-02101,77,3,6,56,3306
2,1,2,1,0,0,48-02507,68,0,7,436,5602
2,3,1,2,0,0,48-02516,92,0,6,330,3306
2,1,3,1,4,0,48-02102,92,1,3,319,4810
2,1,1,1,7,0,48-02101,77,3,3,56,0
1,1,1,1,N,0,48-02507,65,0,6,61,3175
2,1,1,1,4,0,48-02510,82,0,2,5,5084
1,1,1,1,8,0,48-02507,75,0,2,424,6548
1,1,8,1,0,0,48-02101,55,3,5,171,4169
2,6,2,1,0,1,48-02516,32,0,4,53,3306
2,5,1,1,0,0,48-02516,55,0,5,198,4378
1,3,1,1,9,0,48-02102,92,0,2,N,5666
2,6,8,1,0,0,48-02102,92,0,N,392,3306
2,1,1,1,8,0,48-02515,74,1,3,59,3455
2,6,1,1,0,0,48-02102,92,0,2,52,2786
2,1,1,1,7,0,48-02510,60,0,6,5,4332
1,3,1,1,6,4,48-02101,92,0,2,75,4787
2,6,1,2,9,0,48-02102,84,0,2,456,4866
2,1,1,2,3,0,48-02102,60,0,5,154,5339
2,4,1,1,0,0,48-02507,92,0,2,56,3306
1,1,1,1,8,0,48-02102,75,2,2,61,3918
2,5,2,1,9,0,48-02101,65,1,2,392,0
2,6,1,1,2,0,48-02516,92,2,6,348,2853
2,1,1,1,4,0,48-02516,61,0,2,59,1071
2,6,1,1,4,0,48-02516,49,3,5,60,565
1,1,1,1,0,0,48-02516,69,0,3,501,3306
1,1,1,1,7,0,48-02102,77,0,2,66,3306
1,6,1,1,6,0,48-02101,65,0,3,144,997
1,1,6,1,8,0,48-02102,71,0,2,56,198
1,3,1,1,4,0,48-02507,92,0,N,6,4765
1,6,1,1,0,0,48-02101,32,3,11,249,5392
1,6,1,1,0,0,48-02102,65,0,3,N,0
2,1,1,1,0,0,48-02515,92,0,5,5,3306
1,6,2,1,0,0,48-02507,53,0,5,59,2758
2,1,3,2,9,0,48-02515,70,3,2,58,3740
2,6,1,1,6,0,48-02515,90,0,7,489,6648
2,1,1,1,3,0,48-02507,92,0,2,60,4230
1,6,1,1,6,1,48-02507,36,0,5,251,6821
2,1,1,1,1,0,48-02102,75,0,6,197,1521
2,6,1,1,3,1,48-02101,92,0,4,66,5116
2,4,1,1,4,0,48-02510,69,0,N,277,3666
1,1,1,1,0,0,48-02507,77,0,2,65,4881
2,1,1,1,0,0,48-02507,92,0,2,66,5953
2,4,1,2,7,0,48-02101,92,0,N,66,0
1,6,1,1,7,0,48-02102,71,0,3,58,4793
1,3,2,1,4,0,48-02102,92,11,5,245,4961
1,1,1,1,0,3,48-02101,66,3,3,N,1749
2,1,1,1,0,0,48-02101,57,2,6,443,3446
1,1,1,1,8,0,48-02510,79,0,2,53,5764
2,6,1,2,0,1,48-02507,77,3,3,251,281
1,6,1,1,7,0,48-02101,65,4,7,366,3306
1,6,3,1,0,0,48-02102,43,1,3,370,2976
2,3,7,2,3,0,48-02515,80,3,3,56,5566
1,6,1,1,2,1,48-02102,61,2,5,N,1953
1,1,1,1,8,0,48-02516,86,0,2,52,4491
2,2,2,1,0,0,48-02507,92,0,5,66,1452
1,4,1,1,2,0,48-02101,92,0,N,64,4970
1,1,8,1,0,0,48-02101,92,0,2,419,3306
2,6,1,1,9,0,48-02507,73,0,2,219,4429
2,6,1,1,8,0,48-02507,87,1,5,57,5874
1,1,1,1,0,0,48-02101,92,0,5,472,997
2,1,1,2,3,0,48-02507,31,1,5,498,4436
2,4,1,2,4,0,48-02101,46,2,4,81,2165
1,4,1,1,4,0,48-02101,54,0,4,59,6407
2,1,1,1,2,0,48-02102,71,1,3,53,1832
1,1,1,1,9,0,48-02101,74,0,2,6,1360
2,3,1,1,0,0,48-02507,92,0,3,189,0
2,1,1,1,5,0,48-02516,43,0,4,251,6338
1,1,1,1,7,1,48-02101,65,N,5,21,0
2,1,1,1,0,1,48-02510,92,0,2,59,0
1,6,1,2,0,0,48-02102,59,0,N,1,0
2,1,1,1,6,0,48-02516,64,1,7,52,2927
1,6,1,1,8,0,48-02101,77,1,3,6,4772
1,1,1,1,9,0,48-02102,72,0,2,59,4790
2,1,1,1,0,0,48-02101,77,1,3,63,28
2,1,8,1,1,1,48-02510,74,2,4,496,2271
2,1,1,1,0,0,48-02515,88,0,5,493,0
2,4,3,1,6,1,48-02515,63,0,N,78,4866
1,6,1,1,8,0,48-02101,47,0,2,53,3167
2,6,1,1,0,0,48-02510,92,0,N,5,2393
2,1,1,1,0,0,48-02507,87,0,3,5,4254
2,6,1,2,0,0,48-02101,77,2,4,235,2914
2,1,2,1,0,0,48-02101,60,7,2,500,6334
1,1,1,1,9,1,48-02516,58,3,6,59,4706
2,6,1,1,2,0,48-02507,77,2,5,66,1688
2,1,1,1,2,0,48-02510,92,0,2,59,822
1,1,1,1,6,0,48-02101,92,1,2,6,2070
2,6,1,1,0,0,48-02516,92,0,4,138,3392
2,1,1,1,9,0,48-02102,37,0,2,371,1420
1,1,1,1,N,0,48-02102,70,3,2,61,5259
2,2,1,1,6,0,48-02515,92,0,N,57,7144
2,1,1,1,0,0,48-02102,92,0,2,64,5855
2,1,1,1,0,0,48-02101,92,0,3,501,1655
1,6,1,1,2,0,48-02102,38,1,2,275,4779
2,1,1,1,3,0,48-02101,80,0,2,112,628
2,1,1,1,0,0,48-02101,61,0,2,58,3120
2,6,1,1,0,0,48-02507,92,0,2,66,4829
1,6,1,2,3,3,48-02507,77,0,2,65,1611
1,1,1,1,8,0,48-02101,69,2,3,59,782
2,1,1,1,0,0,48-02516,68,0,2,N,3806
2,6,1,2,0,0,48-02515,56,0,7,111,4511
2,6,2,2,1,1,48-02507,32,0,2,140,177
1,6,1,2,0,0,48-02516,5,0,5,148,12
1,1,1,1,7,0,48-02101,65,0,5,56,4175
2,4,2,1,0,0,48-02102,76,0,2,56,5512
1,6,1,1,6,0,48-02507,92,0,2,N,3852
1,1,2,1,0,1,48-02515,32,0,7,499,3306
2,6,1,1,8,0,48-02510,81,2,3,53,5482
1,1,1,1,7,0,48-02515,92,0,3,501,4914
1,6,1,2,1,0,48-02101,62,0,2,315,4030
1,1,1,1,5,0,48-02510,49,0,5,360,3439
2,6,4,1,4,1,48-02507,58,1,3,278,1451
1,3,2,2,4,1,48-02101,92,0,3,217,4148
2,1,1,1,3,0,48-02510,88,0,3,431,3445
2,1,1,1,8,0,48-02101,61,0,2,52,4157
1,6,8,1,0,0,48-02515,92,0,2,58,3306
1,6,1,1,8,0,48-02101,89,0,N,303,7665
2,6,1,1,0,0,48-02516,52,0,2,57,4027
1,3,1,1,0,1,48-02102,68,1,4,204,318
2,6,1,1,0,1,48-02516,32,5,5,5,3826
2,1,4,2,7,0,48-02510,70,N,3,52,59
2,6,1,1,6,0,48-02102,56,0,6,499,3306
1,6,1,1,2,1,48-02510,23,7,2,219,5123
1,1,7,1,6,0,48-02102,52,2,5,59,6230
1,1,1,1,8,1,48-02516,92,3,5,500,563
1,1,1,2,3,0,48-02507,74,N,N,191,3721
2,6,5,1,7,0,48-02102,15,2,6,174,6409
1,1,1,1,5,0,48-02516,79,0,2,467,1047
