PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
48-02101,60,2,1,1,1,1,2,1,1,3731.1,7370,10,5,59050.0,4,223,N,2,2,2,2,164,77,1608
48-02516,64,2,3,0,1,0,3,1,2,1338.4,9920,9,2,14700.0,1,59,N,2,1,2,2,406,111,6304
48-02507,42,2,1,0,1,0,3,1,1,3731.1,4560,5,9,53000.0,9,364,N,2,2,2,2,68,80,7150
48-02102,22,1,6,1,1,0,5,1,2,2134.8,3370,4,9,30900.0,5,377,N,2,2,2,2,194,237,4178
48-02507,59,1,1,0,1,0,2,1,1,3731.1,9870,12,4,17800.0,5,59,N,2,2,2,2,26,64,9170
48-02101,42,1,6,0,1,1,4,1,2,2134.8,7880,14,5,N,7,467,N,2,2,2,2,22,52,6085
48-02516,31,2,1,0,1,N,N,1,2,1338.4,8790,12,1,70030.0,8,345,N,2,2,2,2,387,397,6144
48-02507,39,2,1,0,9,2,6,1,2,3731.1,8564,1,7,22000.0,8,471,N,2,2,2,2,125,104,6387
48-02101,12,2,6,0,1,2,N,1,1,357.4,N,9,12,-1300.0,0,328,N,2,2,2,2,68,122,8171
48-02102,55,1,1,0,1,0,13,1,2,3731.1,N,N,5,29900.0,4,338,N,2,2,2,2,3,42,6116
48-02507,45,1,6,0,1,0,N,1,1,3731.1,8891,N,1,103000.0,0,58,N,2,2,2,2,62,60,8126
48-02102,40,2,4,0,1,0,2,1,2,450.9,8561,11,4,60500.0,5,359,N,2,2,2,2,175,176,7131
48-02515,54,1,6,0,1,0,N,1,2,2134.8,N,13,5,2650.0,5,465,N,2,2,2,2,52,29,7115
48-02102,46,2,1,0,1,0,2,1,1,450.9,5580,5,5,30300.0,6,137,N,2,2,2,2,44,33,4736
48-02102,29,1,1,1,1,3,5,1,1,450.9,3291,4,7,10000.0,0,501,N,2,2,2,2,32,124,5625
48-02516,47,2,1,0,1,0,3,1,1,2134.8,7270,10,6,690.0,7,53,N,2,2,2,2,293,387,4987
48-02515,70,1,1,0,1,3,6,1,1,2134.8,4470,17,10,14300.0,8,501,N,2,2,2,2,45,13,3474
48-02101,44,2,1,0,1,1,2,1,1,357.4,9790,1,6,127000.0,7,59,N,2,2,2,2,71,123,8435
48-02507,46,2,4,0,1,0,3,1,1,3731.1,9870,10,5,39400.0,4,52,N,2,2,2,1,46,62,8292
48-02102,68,1,1,3,4,11,2,1,1,450.9,N,9,5,104900.0,0,365,N,2,2,1,2,53,133,3567
48-02507,72,1,6,0,1,0,N,1,1,3731.1,N,9,5,47800.0,8,60,5,2,2,2,2,34,51,7964
48-02515,65,2,6,0,1,0,2,1,1,3092.4,N,N,3,46300.0,3,400,N,2,2,2,2,31,3,398
48-02102,40,2,6,1,1,3,6,1,1,450.9,8290,1,1,19100.0,1,278,N,2,2,2,2,31,64,4990
48-02515,70,2,3,0,1,0,N,1,1,450.9,N,9,10,20300.0,6,236,N,2,2,2,2,42,28,4513
48-02102,47,2,6,0,1,0,2,1,1,357.4,8270,1,7,25000.0,6,222,N,2,2,2,2,41,47,3552
48-02102,55,2,4,0,1,0,2,1,1,450.9,4795,6,6,186700.0,4,476,N,2,1,2,2,38,53,4515
48-02101,54,1,1,0,1,1,2,1,1,357.4,3380,13,1,77600.0,8,60,N,2,2,2,2,10,42,8345
48-02102,40,2,1,0,1,2,3,1,1,450.9,2180,1,8,66400.0,8,59,N,2,2,2,2,108,88,6963
48-02516,59,2,1,0,1,0,2,1,1,1338.4,N,14,5,30400.0,5,497,N,2,2,2,2,102,436,4068
48-02101,73,1,6,0,1,0,3,1,2,2134.8,9490,13,4,6120.0,2,206,N,2,2,2,2,79,78,8881
48-02515,69,1,4,0,1,0,2,1,2,2134.8,3875,2,4,150600.0,5,5,N,2,1,2,2,339,119,7596
48-02510,61,2,1,1,1,0,5,1,2,3092.4,N,9,4,20650.0,5,296,N,2,2,2,2,101,787,6706
48-02101,22,2,1,0,1,1,2,1,1,357.4,8660,1,7,315600.0,6,498,N,2,2,2,1,153,249,3725
48-02516,45,2,1,1,1,3,4,1,1,1338.4,8590,10,5,26000.0,5,265,N,2,2,2,2,65,75,3106
48-02510,26,2,1,4,2,2,6,1,1,3092.4,8770,10,5,102500.0,2,427,N,2,2,2,2,174,117,6939
48-02507,54,1,4,0,1,0,N,1,1,2134.8,N,9,1,13000.0,6,64,N,2,2,2,2,57,114,9275
48-02510,53,1,1,0,1,0,2,1,1,3092.4,6992,10,7,30300.0,3,5,N,2,2,2,2,92,62,4989
48-02510,74,2,6,0,1,0,N,1,2,3092.4,N,9,8,58010.0,5,319,N,2,1,2,2,34,44,6403
48-02507,31,1,6,1,1,0,5,1,1,3731.1,4180,5,5,28100.0,2,56,N,2,2,2,2,88,40,3477
48-02507,57,2,1,0,1,0,2,1,2,2134.8,N,8,7,151100.0,8,5,N,2,2,2,2,21,29,8271
48-02101,31,1,1,0,1,1,4,1,1,357.4,1070,6,5,0.0,0,400,N,2,2,2,2,72,93,5435
48-02516,40,1,6,0,1,N,5,1,2,1338.4,5090,3,4,16300.0,7,387,N,2,2,2,2,354,105,6770
48-02516,8,1,6,0,2,0,4,1,2,1338.4,7970,7,5,3200.0,1,13,N,2,2,1,2,76,79,2392
48-02507,47,2,6,0,1,5,4,1,1,3731.1,9170,13,9,20000.0,6,384,N,2,2,2,2,53,43,2609
48-02101,20,2,6,0,2,0,5,1,2,450.9,7970,13,5,2100.0,5,394,N,2,2,2,2,114,70,7051
48-02102,73,2,1,0,1,0,2,1,2,450.9,N,9,3,100000.0,1,404,N,2,1,2,2,15,175,1643
48-02102,56,1,6,0,1,0,2,1,1,450.9,7370,16,4,20700.0,5,6,N,2,1,2,2,7,30,9139
48-02515,82,1,1,0,1,0,2,1,1,2134.8,N,9,2,55200.0,2,57,N,2,2,1,2,10,53,7746
48-02515,29,2,6,0,1,3,4,1,1,450.9,7870,4,10,880.0,4,59,N,2,2,2,2,46,39,3670
48-02516,14,2,6,0,1,0,2,1,1,1338.4,8564,1,8,153650.0,7,276,N,2,2,2,2,55,393,7400
48-02101,7,2,6,1,1,1,6,1,1,357.4,N,9,3,-1300.0,0,279,N,2,2,2,2,54,107,4910
48-02515,49,1,1,0,1,0,N,1,2,2134.8,N,9,8,-400.0,8,58,1,2,2,2,2,112,79,7522
48-02510,56,2,1,0,1,3,2,1,2,3092.4,8470,0,8,185200.0,8,165,N,2,2,2,2,234,224,7243
48-02510,62,2,6,0,1,0,N,1,1,3092.4,9080,N,7,7900.0,2,63,N,2,1,2,2,85,54,5412
48-02510,37,2,1,1,1,0,2,1,1,3092.4,4170,0,1,26100.0,8,6,N,2,2,2,2,60,91,8322
48-02510,31,1,1,0,1,2,4,1,1,3092.4,370,3,8,30000.0,5,208,N,2,2,2,2,44,66,3369
48-02102,79,2,1,0,1,1,5,1,1,2134.8,6672,14,6,25200.0,5,191,N,2,2,2,2,3,24,5986
48-02102,68,1,5,0,1,0,3,1,1,450.9,3380,4,4,221000.0,4,380,N,2,2,2,2,33,62,5621
48-02510,27,1,1,0,1,0,5,1,1,3092.4,3970,4,4,20900.0,5,58,N,2,2,2,2,72,102,8612
48-02510,51,2,4,0,1,0,2,1,2,3092.4,6570,18,8,593000.0,2,325,N,2,2,2,2,84,710,2386
48-02507,28,1,1,0,4,2,3,1,2,3731.1,N,12,5,17500.0,7,60,N,2,2,2,2,54,47,3032
48-02102,48,2,1,0,1,1,3,1,2,450.9,7780,0,5,57200.0,1,501,N,2,2,2,2,86,69,7116
48-02516,39,2,6,0,1,3,4,1,1,357.4,7670,10,5,22330.0,0,499,N,2,2,2,2,149,122,5331
48-02101,76,1,1,0,1,2,N,1,1,357.4,N,N,5,320.0,6,410,N,2,2,2,2,80,40,5885
48-02510,30,1,1,4,1,0,5,1,2,3092.4,2980,5,5,14400.0,8,367,N,2,2,2,2,100,96,239
48-02515,55,2,1,0,1,3,13,1,1,1338.4,9920,9,5,26400.0,1,53,N,2,2,2,2,201,325,3758
48-02507,55,2,N,0,1,0,4,1,2,3731.1,N,9,4,-6300.0,1,356,N,2,1,2,2,25,53,5729
48-02515,26,1,1,2,1,3,4,1,2,2134.8,3365,6,10,108500.0,0,321,N,2,2,2,2,106,102,4075
48-02101,30,2,1,0,1,4,2,1,2,357.4,9770,2,6,10300.0,5,182,N,2,2,2,2,61,85,9000
48-02102,77,2,1,0,1,0,2,1,1,450.9,N,N,4,-1300.0,0,320,N,2,2,2,2,3,4,7232
48-02516,54,2,1,0,1,0,2,1,1,1338.4,9170,18,4,195800.0,8,6,N,2,2,2,2,66,140,3908
48-02101,84,1,1,0,1,0,2,1,1,3731.1,9920,N,2,0.0,0,52,N,2,2,2,1,61,57,4838
48-02516,12,2,6,0,1,3,4,1,1,2134.8,8562,5,6,26550.0,6,270,N,2,2,2,2,103,190,8170
48-02507,62,1,1,0,1,1,4,1,2,3731.1,9170,13,1,117000.0,8,60,N,2,2,2,2,67,114,4314
48-02101,73,1,3,0,1,0,4,1,1,357.4,N,9,6,276200.0,0,367,N,1,1,2,2,42,57,5640
48-02102,45,1,1,0,1,3,4,1,1,450.9,3070,4,6,32500.0,6,470,N,2,2,2,2,78,96,5941
48-02516,66,1,1,0,1,0,2,1,2,1338.4,N,9,3,-1300.0,2,56,N,2,2,2,2,17,17,8078
48-02510,50,1,6,0,2,0,2,1,1,3092.4,4972,10,9,60200.0,8,52,N,2,2,2,2,98,83,4226
48-02515,21,2,6,1,3,2,4,1,1,2134.8,9170,4,2,-1300.0,0,369,N,2,2,2,2,3,24,1835
48-02515,25,2,3,0,1,0,N,1,1,2134.8,N,9,2,101700.0,3,N,4,2,2,2,2,24,30,6823
48-02507,58,2,1,0,1,0,2,1,1,3731.1,N,9,6,-1300.0,0,6,N,2,2,2,2,75,42,3037
48-02102,8,2,1,0,1,0,6,1,1,450.9,N,N,3,10500.0,0,230,N,2,2,2,2,87,34,6481
48-02515,33,1,6,0,8,3,5,1,1,2134.8,N,9,4,-1300.0,2,27,N,2,2,2,2,36,66,6349
48-02102,35,2,4,0,1,0,2,1,1,450.9,7470,11,6,27100.0,0,57,N,2,2,2,2,10,56,3200
48-02102,77,2,1,0,1,0,2,1,2,450.9,9920,9,4,179000.0,4,469,N,1,2,2,2,79,124,7346
48-02507,31,2,1,0,1,3,3,1,1,3731.1,8891,14,6,151000.0,0,59,N,2,2,2,2,17,9,8706
48-02102,67,1,1,0,1,0,4,1,1,450.9,N,9,4,42500.0,7,5,N,2,2,2,2,70,152,4911
48-02515,29,2,1,0,1,0,2,1,1,2134.8,8690,3,7,129900.0,2,59,N,2,2,2,2,3,64,6103
48-02101,63,1,4,0,2,0,N,1,1,357.4,8790,N,3,66440.0,5,464,N,2,1,2,1,15,28,1154
48-02102,12,1,1,1,1,1,4,1,1,2134.8,9920,9,4,-6300.0,0,130,N,2,2,2,2,87,279,6522
48-02102,12,1,3,0,1,1,2,1,1,450.9,8370,1,8,19500.0,5,377,N,2,2,2,1,52,14,2176
48-02102,34,1,6,0,1,0,3,1,1,450.9,2880,5,4,27000.0,5,450,6,2,2,2,2,58,84,3538
48-02101,38,1,1,0,2,0,5,1,1,357.4,8891,14,4,3350.0,0,346,N,2,2,2,2,74,135,7040
48-02516,8,2,1,0,1,0,2,1,1,1338.4,N,3,6,488000.0,8,491,N,1,2,2,2,174,321,6847
48-02516,31,1,4,0,1,1,2,1,1,1338.4,N,1,4,65800.0,2,59,N,2,1,2,2,55,104,7315
48-02102,12,1,1,0,6,1,3,1,2,357.4,N,10,2,-1300.0,0,60,N,2,2,2,2,108,316,5006
48-02102,20,1,4,0,1,11,2,1,1,450.9,6290,9,7,19180.0,5,66,N,2,2,2,2,87,137,9275
48-02516,25,1,6,0,1,0,N,1,1,3731.1,6672,6,5,317000.0,2,288,N,2,2,2,2,184,19,7479
48-02516,57,2,1,0,1,0,2,1,1,1338.4,9070,0,8,40100.0,8,53,N,2,2,2,2,169,226,7287
48-02102,22,2,1,0,1,0,8,1,1,2134.8,3390,5,5,41700.0,5,161,N,2,2,2,2,55,159,6118
48-02515,73,1,1,0,1,0,2,1,1,2134.8,N,N,1,115000.0,5,417,N,2,2,2,1,49,61,5554
48-02515,42,2,1,0,1,2,3,1,0,2134.8,5670,13,2,2200.0,0,373,N,2,2,2,2,55,66,5889
48-02510,67,2,1,0,6,0,5,1,1,3731.1,7680,14,10,109000.0,0,488,N,2,2,2,2,25,52,4974
48-02510,28,1,1,0,1,2,4,1,1,3092.4,N,9,2,-1300.0,0,86,N,2,2,2,2,99,90,4880
48-02102,46,1,6,4,1,2,4,1,1,3092.4,8562,12,1,25100.0,4,43,N,2,2,2,2,134,109,4980
48-02507,36,1,1,0,1,0,3,1,2,2134.8,4590,13,1,39200.0,5,57,N,2,2,1,2,42,89,8433
48-02101,11,2,2,0,2,0,6,1,0,357.4,8290,11,7,37600.0,5,211,N,2,2,2,2,92,226,7499
48-02101,55,2,1,0,1,0,2,1,1,357.4,5480,3,6,30900.0,1,24,N,2,2,2,2,22,34,5536
48-02101,46,2,2,0,1,1,N,1,2,2134.8,8370,11,1,59600.0,0,59,N,2,2,2,2,70,57,7968
48-02507,22,2,6,0,1,3,3,1,2,3731.1,N,10,8,185900.0,4,311,N,2,2,2,2,221,133,8545
48-02516,40,2,1,0,1,0,7,1,1,1338.4,7470,N,7,79480.0,1,333,N,2,2,2,2,85,85,3888
48-02516,9,2,1,0,1,3,3,1,1,1338.4,8870,1,6,-1300.0,2,45,N,2,2,2,2,116,44,6054
48-02101,23,2,1,0,1,1,4,1,1,357.4,N,0,2,127000.0,1,8,N,2,2,2,2,150,229,7159
48-02101,27,1,6,0,1,0,N,1,2,357.4,9070,0,5,190000.0,1,313,N,2,2,2,2,62,97,3213
48-02515,41,1,1,0,8,0,N,1,1,2134.8,2780,4,5,96100.0,3,242,5,1,2,2,2,38,368,8036
48-02101,62,1,1,0,1,0,2,1,1,357.4,6190,10,5,78060.0,8,58,N,2,2,2,2,33,67,3191
48-02510,74,1,1,0,1,11,4,1,1,3092.4,5391,1,8,158070.0,8,288,5,2,2,2,2,95,115,9275
48-02507,17,1,6,0,1,3,5,1,1,3731.1,9190,13,7,58520.0,1,242,N,2,2,2,2,394,227,4970
48-02101,17,2,1,0,1,0,2,1,1,357.4,8580,1,6,54700.0,4,59,N,2,2,2,2,99,89,7184
48-02102,62,1,6,0,1,0,5,1,1,2134.8,3170,4,7,33900.0,4,71,N,2,2,1,2,74,64,1993
48-02101,33,2,1,1,1,2,6,1,1,357.4,N,0,4,-1300.0,0,N,N,2,2,2,2,54,55,8686
48-02507,31,1,6,0,1,0,5,1,1,3092.4,8470,5,3,-1300.0,0,155,N,2,2,2,2,96,122,4602
48-02507,85,2,1,0,1,0,11,1,1,3731.1,9920,N,5,31200.0,1,234,N,2,2,2,2,134,78,5293
48-02515,56,2,4,0,1,0,2,1,1,450.9,9070,15,5,330.0,5,404,N,2,2,2,2,14,49,3926
48-02516,79,1,6,0,2,0,N,1,1,3731.1,9180,9,12,176600.0,3,302,N,2,2,2,2,53,137,9070
48-02102,59,2,1,0,1,0,2,1,1,2134.8,N,9,6,-1300.0,0,263,N,2,2,2,2,36,27,8126
48-02510,65,1,3,0,6,0,N,1,1,3092.4,8180,4,9,27180.0,8,498,N,2,2,2,2,173,83,8042
48-02507,63,2,1,4,1,0,2,1,1,3731.1,8192,11,7,64600.0,5,278,N,2,2,2,2,25,63,5277
48-02510,87,1,1,0,1,3,4,1,1,450.9,N,N,5,0.0,0,288,N,2,2,2,1,33,187,5141
48-02510,31,2,1,0,1,0,6,1,2,3092.4,N,9,1,32410.0,6,341,N,2,2,2,2,90,88,7730
48-02101,64,2,1,0,1,0,2,1,1,357.4,N,9,4,191800.0,1,57,N,2,2,2,2,43,96,7858
48-02102,72,1,4,0,1,0,N,1,1,1338.4,N,N,3,0.0,0,374,N,2,1,2,2,21,93,6496
48-02515,10,1,1,0,1,0,5,1,2,2134.8,8561,17,5,152500.0,5,441,N,2,2,2,2,68,58,8051
48-02510,26,2,1,0,1,0,N,1,1,3092.4,8562,1,6,9500.0,8,500,N,2,2,2,2,48,39,2988
48-02516,39,1,1,0,1,2,4,1,1,450.9,8080,1,5,101200.0,9,280,N,2,2,2,2,166,205,5502
48-02102,39,1,1,0,1,2,5,1,1,450.9,7980,10,8,485000.0,0,294,N,2,2,2,2,77,112,4782
48-02510,61,2,1,0,1,0,2,1,1,3092.4,8870,1,6,60600.0,8,6,N,2,2,2,2,18,59,8860
48-02102,53,2,1,0,1,0,5,1,1,450.9,7860,11,9,17800.0,8,498,N,2,2,2,2,69,91,7652
48-02102,57,2,1,0,8,0,N,1,2,3092.4,6970,18,4,18200.0,6,98,N,2,2,2,2,68,230,9275
48-02101,80,2,1,0,1,6,N,1,1,357.4,9920,17,2,15500.0,4,362,N,2,2,2,1,56,895,795
48-02101,50,2,2,0,1,2,4,1,2,357.4,8660,13,5,39600.0,5,418,N,2,2,2,2,91,111,4468
48-02510,68,2,3,0,1,0,2,1,1,3092.4,9680,9,4,39000.0,7,59,N,2,2,2,2,74,55,8056
48-02101,26,2,1,1,2,2,6,1,1,3731.1,7280,4,8,169000.0,3,221,N,2,2,2,2,106,112,4540
48-02507,33,1,1,0,1,0,8,1,1,3731.1,6590,2,1,47000.0,8,59,N,2,2,2,2,57,97,8075
48-02515,52,1,4,0,1,0,3,1,1,357.4,4971,2,9,597000.0,8,57,N,1,2,2,2,39,22,2461
48-02510,27,2,6,0,1,0,2,1,2,1338.4,5680,4,5,37100.0,5,383,N,2,2,2,2,312,251,4114
48-02516,39,1,1,0,1,3,5,1,1,1338.4,6570,6,8,31300.0,6,274,N,2,2,2,2,132,119,7500
48-02102,26,2,3,0,1,3,2,1,1,450.9,7890,7,5,41400.0,6,262,N,2,2,2,2,20,11,3134
48-02101,53,1,6,0,1,0,N,1,1,357.4,9920,9,7,10.0,N,305,N,2,2,2,2,41,115,6578
48-02507,55,1,4,0,1,0,N,1,1,3731.1,7980,10,7,125400.0,5,451,N,2,2,2,2,100,84,1954
48-02516,20,2,6,1,1,2,N,1,1,1338.4,8192,4,6,6900.0,5,413,N,2,2,2,2,188,71,5195
48-02507,62,2,1,0,1,0,3,1,1,3731.1,1070,5,1,51800.0,7,59,N,2,2,2,2,94,85,5024
48-02507,56,1,1,0,1,0,2,1,2,3731.1,8970,13,4,483000.0,1,211,N,2,2,2,2,210,112,4753
48-02516,66,2,1,0,1,0,6,1,2,1338.4,3895,N,1,26600.0,9,500,N,2,1,2,2,233,53,4863
48-02101,65,2,1,1,6,0,4,1,1,357.4,N,9,4,100000.0,0,56,N,1,2,2,2,49,27,8923
48-02516,28,2,1,0,1,1,2,1,1,2134.8,N,14,6,101500.0,0,60,N,2,2,2,2,43,58,9023
48-02101,36,1,1,0,1,3,6,1,2,357.4,N,1,4,568000.0,2,449,N,2,2,2,2,68,106,7339
48-02101,38,1,1,0,1,0,2,1,1,2134.8,N,0,1,136000.0,8,N,N,2,2,2,2,5,41,5004
48-02102,47,2,1,0,1,0,2,1,1,450.9,N,13,1,68900.0,2,310,N,2,2,2,2,12,76,1658
48-02101,58,1,1,0,1,0,2,1,1,357.4,N,9,6,276200.0,7,58,N,2,2,2,2,20,17,9275
48-02515,74,2,3,0,1,0,2,1,1,2134.8,N,9,1,-1300.0,3,140,N,2,2,2,2,15,62,4046
48-02507,81,2,1,0,1,0,2,1,1,1338.4,9920,N,1,75300.0,6,501,N,1,2,2,2,24,12,4984
48-02101,21,2,3,0,1,2,2,1,1,357.4,8590,1,1,219700.0,1,319,N,2,2,2,2,19,74,5611
48-02507,71,2,3,0,1,2,N,1,2,3731.1,N,9,8,5100.0,0,N,N,1,2,2,1,45,42,848
48-02102,20,1,6,0,3,2,4,1,1,450.9,6290,13,6,520.0,1,243,N,2,2,2,2,48,83,8755
48-02515,26,1,6,0,1,2,4,1,1,450.9,9480,11,10,72300.0,0,57,N,2,2,2,2,32,62,9275
48-02101,62,1,1,0,1,0,2,1,1,450.9,9670,3,6,58400.0,5,422,N,2,2,2,2,11,36,7683
48-02101,55,2,4,0,1,0,2,1,2,357.4,7590,13,8,58500.0,3,407,N,2,2,2,2,23,76,2294
48-02515,33,2,1,0,2,3,4,1,1,1338.4,9180,12,5,58010.0,9,58,N,2,N,2,2,234,227,5468
48-02515,58,1,2,0,1,0,2,1,2,2134.8,5593,4,8,31960.0,6,6,N,2,2,2,2,22,6,6913
48-02510,67,2,6,0,1,0,N,1,1,3092.4,N,9,8,-1300.0,7,59,N,2,2,2,2,75,131,9208
48-02102,63,1,1,0,1,0,5,1,1,450.9,N,14,5,6230.0,4,330,N,2,2,2,2,78,73,7283
48-02516,68,2,1,0,1,0,2,1,1,3092.4,N,9,6,-2100.0,0,240,N,2,2,2,2,108,117,3691
48-02510,59,1,1,0,7,2,4,1,1,1338.4,6190,9,6,100900.0,0,291,N,2,2,2,2,33,76,9202
48-02516,55,2,1,0,1,0,2,1,1,1338.4,8660,11,8,63300.0,7,497,N,2,2,2,2,4,41,4407
48-02102,59,1,6,1,1,0,4,1,1,450.9,7870,2,8,189400.0,4,428,N,2,2,2,2,70,105,8137
48-02515,70,1,6,0,1,0,N,1,1,2134.8,N,N,4,268000.0,0,404,N,2,2,2,2,161,274,263
48-02102,75,1,1,0,1,0,2,1,1,1338.4,N,9,1,10.0,5,9,N,2,2,2,2,19,21,6636
48-02515,61,2,1,0,1,0,2,1,1,2134.8,7880,10,7,27900.0,5,56,N,2,2,2,2,37,74,2668
48-02101,16,1,1,0,1,1,3,1,1,357.4,370,5,1,64000.0,8,498,N,2,2,2,2,40,91,2162
48-02507,44,2,4,0,1,0,N,1,1,3731.1,3070,2,6,63000.0,8,73,N,2,2,2,2,23,59,5629
48-02516,55,2,1,0,1,0,2,1,1,1338.4,N,9,9,119400.0,1,330,N,2,2,2,2,33,65,2742
48-02101,80,2,3,0,1,0,N,1,1,357.4,9920,9,4,40600.0,6,307,N,2,2,2,2,28,45,6108
48-02102,51,2,1,1,1,0,2,1,1,2134.8,8070,1,6,198000.0,4,501,N,2,2,2,2,58,70,5621
48-02516,54,2,4,0,1,0,N,1,1,1338.4,6570,1,7,34800.0,8,5,N,2,2,2,1,369,56,6355
48-02516,26,1,1,0,1,1,3,1,1,1338.4,9290,10,1,27100.0,8,56,N,2,2,2,2,236,277,5898
48-02515,5,1,1,0,1,11,5,1,2,1338.4,N,9,8,-1300.0,0,83,N,2,2,2,2,65,72,7998
48-02515,61,2,5,0,1,11,4,1,1,2134.8,N,9,4,12700.0,3,434,N,2,2,2,2,9,77,6308
48-02516,43,1,1,0,1,1,13,1,1,1338.4,5670,1,5,13000.0,5,443,N,2,2,2,2,139,120,5160
48-02515,35,2,1,1,1,0,2,1,1,2134.8,4470,15,8,57600.0,5,246,N,2,2,2,2,334,58,326
48-02101,68,1,3,0,1,0,N,1,2,357.4,N,N,8,145670.0,6,59,N,2,1,1,2,260,83,5018
48-02507,55,1,1,0,1,0,2,1,1,3731.1,6070,3,7,357200.0,5,363,N,2,2,2,2,81,81,8351
48-02101,63,1,1,0,1,0,N,1,1,357.4,5080,5,7,33500.0,5,501,N,2,2,2,2,16,202,4166
48-02507,25,2,6,0,9,2,7,1,1,3731.1,N,9,1,-1300.0,2,364,N,2,2,2,2,51,106,5921
48-02510,75,1,1,0,1,0,4,1,1,2134.8,7181,7,1,56300.0,7,5,N,2,2,2,2,21,45,5164
48-02507,64,1,6,0,1,0,N,1,2,3731.1,N,0,4,15100.0,5,N,N,2,2,2,2,64,122,4167
48-02102,74,2,3,0,1,0,N,1,2,450.9,N,9,2,76600.0,2,462,N,2,2,2,2,59,26,1876
48-02101,39,2,1,0,1,0,4,1,1,357.4,5670,3,1,64100.0,8,60,N,2,2,2,2,65,85,6252
48-02516,28,2,6,0,1,0,2,1,1,1338.4,8970,3,4,66100.0,1,493,N,2,2,2,2,141,209,5700
48-02102,6,1,1,0,1,11,3,1,1,450.9,8180,10,3,50900.0,7,56,N,2,2,2,2,87,99,6107
48-02102,49,2,6,0,1,0,2,1,1,357.4,9920,9,5,19600.0,0,350,N,2,2,1,2,44,24,5576
48-02515,62,2,1,0,1,0,6,1,1,2134.8,7980,11,7,487700.0,6,52,N,2,2,2,2,39,11,5554
48-02507,6,2,6,0,1,3,4,1,1,2134.8,N,9,4,-1300.0,0,59,N,2,2,2,2,17,65,8101
48-02516,59,1,1,0,1,1,3,1,1,1338.4,9920,9,4,59600.0,2,156,N,2,2,2,1,77,92,3219
48-02101,31,2,2,1,2,2,4,1,1,357.4,8790,10,7,428000.0,5,38,N,2,2,2,2,55,35,1306
48-02102,24,2,1,1,1,5,2,1,1,450.9,5490,5,5,27620.0,1,497,N,2,2,2,2,116,164,6096
48-02101,61,2,1,0,1,0,2,1,1,2134.8,N,9,5,37100.0,7,411,N,2,2,2,2,82,189,1264
48-02516,37,2,1,0,2,0,2,1,1,1338.4,N,N,4,-1300.0,5,57,N,2,2,2,2,87,112,4081
48-02101,37,2,1,0,1,0,7,1,2,357.4,N,13,4,14700.0,1,217,N,2,2,2,2,26,62,6323
48-02510,26,2,6,0,1,4,N,1,2,1338.4,5381,3,6,6100.0,5,469,N,2,2,2,2,131,55,6389
48-02510,18,1,1,1,1,1,5,1,1,3092.4,4880,2,3,12600.0,0,501,N,2,2,2,2,106,98,6667
48-02515,39,1,1,0,1,1,5,1,1,2134.8,8290,2,10,-1300.0,0,400,N,2,2,2,2,50,79,5830
48-02101,37,1,1,1,1,0,5,1,1,357.4,7770,3,5,304300.0,0,3,N,2,2,2,2,82,105,3895
48-02515,78,2,1,0,1,0,2,1,1,2134.8,9920,9,4,256000.0,3,327,N,2,2,2,2,27,61,3468
48-02515,57,2,4,0,1,0,2,1,1,3092.4,N,9,6,221600.0,2,56,N,2,2,2,2,65,68,7399
48-02507,18,1,4,0,4,0,N,1,1,450.9,4585,4,7,30000.0,8,501,N,2,2,2,2,44,34,6026
48-02102,33,1,1,0,1,0,2,1,1,450.9,6992,18,6,33300.0,6,400,N,2,2,2,2,56,64,9275
48-02102,67,2,1,0,1,2,2,1,1,357.4,8580,11,1,39000.0,1,261,N,2,2,2,2,81,113,7355
48-02510,50,2,1,0,1,0,N,1,1,3092.4,4770,5,5,3300.0,7,500,N,2,2,2,2,59,91,5625
48-02510,56,2,1,0,1,0,5,1,1,3092.4,8680,9,6,53200.0,8,216,N,2,2,2,2,28,44,7366
48-02510,25,2,1,0,1,0,2,1,1,3731.1,4880,0,4,11400.0,2,59,N,2,2,2,2,106,157,9275
48-02101,52,2,1,0,1,0,2,1,1,357.4,9370,18,6,180.0,1,75,N,2,2,2,2,36,109,9275
48-02102,42,2,1,0,1,0,2,1,1,3092.4,N,1,4,30700.0,8,58,N,2,2,2,2,68,58,4210
48-02102,62,1,3,0,1,2,6,1,1,450.9,N,14,5,15700.0,9,59,2,N,1,2,2,55,28,7742
48-02510,77,1,3,0,1,0,4,1,1,450.9,N,9,4,96400.0,2,96,N,2,2,2,2,83,95,3513
48-02102,42,2,1,0,1,1,3,1,2,357.4,1170,4,5,25800.0,1,252,N,2,2,2,2,224,479,3116
48-02102,26,1,1,0,6,2,3,1,0,450.9,9170,12,4,12510.0,8,2,N,2,2,2,2,58,121,872
48-02516,28,1,6,0,4,3,4,1,2,357.4,7680,10,3,230.0,4,216,N,2,2,2,2,36,218,7039
48-02102,56,1,1,0,1,0,N,1,1,450.9,N,5,5,33400.0,1,24,N,2,2,2,2,30,38,4196
