SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,1,1,6,8,0,24-01004,11,12939
2,3,5,1,0,4,0,08-00803,9,1043
2,1,1,1,9,8,0,38-00100,N,17575
1,6,1,1,3,8,0,13-04600,14,2138
1,6,1,1,7,10,0,24-01004,7,25775
2,1,1,2,6,8,1,30-00600,11,13431
1,6,1,2,6,8,4,51-01301,14,19899
1,6,2,2,1,4,0,36-03710,9,12696
2,6,1,1,1,4,0,51-51255,11,20204
1,6,1,1,7,8,0,30-00600,10,13035
1,6,1,2,6,8,3,24-01004,3,7323
2,1,1,1,3,8,1,32-00405,10,13832
1,1,1,1,7,8,0,24-01004,10,13533
1,6,6,2,7,8,0,08-00803,10,23357
1,N,1,1,N,2,0,19-01700,N,25572
1,1,1,1,7,8,4,29-01901,7,12377
1,1,1,1,4,4,0,38-00100,11,18753
1,6,2,2,1,8,0,08-00803,N,4047
2,6,2,2,1,8,1,30-00600,N,14962
1,1,1,1,8,8,0,19-01700,10,8138
1,1,1,2,4,4,0,40-00200,11,19864
2,3,1,0,0,8,0,51-01301,7,1615
2,1,1,1,7,8,0,38-00100,10,20799
2,6,1,1,4,4,0,38-00100,9,7953
1,1,1,1,0,6,1,19-01700,3,13765
1,1,1,1,7,8,0,19-01700,10,13086
2,6,1,2,7,1,0,06-08507,11,2074
1,1,1,1,1,6,0,17-03529,N,6534
1,1,1,2,9,8,0,51-01301,3,21042
1,N,1,2,9,2,1,19-01700,9,24966
1,1,1,2,9,8,0,24-01004,11,7126
2,1,1,1,4,8,0,24-01004,10,13749
2,6,1,1,2,3,0,51-01301,N,16946
2,6,1,2,1,8,0,29-01901,N,15262
2,1,1,1,9,8,0,51-01301,10,22150
1,N,1,2,N,8,0,19-01700,N,25749
2,6,1,2,9,10,0,51-01301,N,21213
1,N,1,1,9,2,0,38-00100,N,21591
1,1,1,1,6,8,0,24-01004,7,15240
1,6,1,1,1,3,0,38-00100,N,15043
1,1,1,1,6,1,0,06-08507,11,6692
1,1,1,1,3,4,0,30-00600,11,12442
1,N,1,1,1,8,0,24-01004,N,19450
2,N,1,1,9,2,0,38-00100,N,25462
1,1,1,1,0,4,0,38-00100,N,19277
1,N,1,1,9,2,0,36-04010,N,25456
2,1,1,1,9,8,0,29-01901,7,2702
1,N,1,2,N,2,0,36-04010,N,26916
1,6,1,2,7,8,0,51-51255,3,20477
1,6,1,2,4,8,0,13-04600,N,5518
2,1,1,1,4,10,0,17-03529,7,1614
2,1,1,1,9,8,0,24-01004,15,21490
2,6,1,0,1,8,0,32-00405,11,13132
1,1,1,2,6,8,0,24-01004,14,11152
2,1,1,2,7,8,0,24-01004,10,6625
2,6,1,2,1,8,0,38-00100,N,20195
1,1,5,2,1,8,0,51-01301,N,20845
1,6,1,1,4,3,0,17-03529,11,7229
1,1,1,1,1,4,0,51-51255,N,18367
1,1,1,2,9,8,0,38-00100,3,19911
1,6,1,2,2,4,0,30-00600,N,12323
2,1,1,2,7,8,0,51-01301,11,21538
1,1,1,2,9,10,1,51-51255,11,21596
1,1,1,1,8,1,0,06-07502,10,2489
2,3,1,2,4,8,1,38-00100,N,21569
2,1,1,2,4,8,0,08-00803,N,1717
1,6,1,2,9,6,0,38-00100,10,18852
2,6,2,0,0,4,0,13-04600,N,4069
1,3,1,2,1,2,0,30-00600,N,14941
1,1,1,2,6,8,1,30-00600,1,12458
2,6,1,2,2,8,0,38-00100,11,20398
1,N,1,1,N,8,0,36-04010,N,25792
2,1,1,1,9,8,0,24-01004,11,14192
1,6,1,2,1,3,0,17-03529,N,6425
1,1,1,1,9,1,0,19-01700,7,6408
1,N,1,2,N,8,0,38-00100,N,25068
1,N,1,2,N,2,0,38-00100,9,25644
1,N,1,1,N,2,0,38-00100,N,25857
1,1,1,2,7,8,0,32-00405,7,13014
1,6,2,2,1,6,0,13-04600,N,6802
1,N,1,2,9,8,0,13-04600,9,1225
1,1,1,2,2,3,0,38-00100,N,17890
1,6,1,1,9,8,0,19-01700,7,1544
1,1,2,2,9,8,0,24-01004,10,2057
1,1,1,1,7,8,0,19-01700,11,14900
2,1,1,0,9,8,0,24-01004,N,5928
1,2,9,1,1,2,0,17-03529,N,7123
1,N,1,2,N,2,4,38-00100,9,24338
2,1,1,1,9,8,0,38-00100,7,19663
1,1,1,1,9,8,1,24-01004,10,14147
2,1,1,2,7,4,4,51-51255,10,21190
1,1,1,2,1,4,0,38-00100,N,17328
1,1,1,1,9,2,0,08-00803,N,6040
1,3,1,2,4,8,0,06-08507,10,1324
1,1,1,1,9,8,0,51-01301,10,20760
1,6,1,2,1,8,0,24-01004,N,6279
1,6,1,1,1,4,0,17-03531,15,5691
1,N,1,1,9,2,0,36-04010,N,25677
2,6,1,1,9,4,0,24-01004,10,6459
1,1,1,1,6,4,0,51-01301,11,19516
2,6,2,2,1,6,0,24-01004,10,4612
1,1,1,1,9,8,0,06-08507,N,1329
1,1,1,1,4,3,0,38-00100,N,18971
1,1,1,2,4,1,0,24-01004,10,12072
1,6,1,1,6,6,0,19-01700,7,4833
1,N,1,2,N,2,0,36-04010,N,21357
1,N,1,1,N,2,0,36-04010,N,26529
1,N,6,1,1,4,0,38-00100,3,18343
2,1,1,1,9,10,0,24-01004,11,9291
1,6,1,1,4,4,0,38-00100,11,17561
1,1,1,1,1,8,0,32-00405,14,6223
1,N,1,2,N,2,0,36-04010,N,25558
1,N,1,2,9,8,0,36-04010,N,25528
1,2,1,1,6,2,0,13-04600,3,7100
1,6,1,2,7,8,0,36-03710,11,15124
1,1,8,2,1,8,0,30-00600,N,15406
1,1,1,1,9,8,0,24-01004,10,9106
1,1,1,1,9,8,0,24-01004,3,7822
1,1,1,2,1,8,2,51-01301,6,21059
1,1,1,1,9,8,0,19-01700,10,10005
1,1,1,2,9,8,1,38-00100,14,21504
1,6,1,1,1,4,0,36-04010,N,18705
1,6,2,2,1,3,0,30-00600,N,13425
1,N,1,1,9,2,0,36-04010,N,24600
1,1,1,2,1,8,0,32-00405,10,12839
1,1,1,1,7,8,0,30-00600,3,13542
1,N,1,1,N,2,0,36-04010,N,25979
2,1,1,1,2,3,0,40-00200,N,16529
2,N,1,2,9,9,0,24-01004,N,26491
1,1,1,2,0,4,0,36-04010,N,16150
1,1,1,2,9,1,0,24-01004,10,8145
2,6,1,2,1,8,0,13-04600,11,7323
1,1,5,2,9,4,1,29-01901,3,13692
1,N,1,1,9,8,0,24-01004,N,26022
1,1,1,2,4,8,1,51-01301,10,20688
1,4,1,2,1,8,0,26-02702,10,19924
2,1,2,2,4,8,0,38-00100,7,5666
1,1,1,2,9,8,0,38-00100,11,21398
1,1,1,1,8,8,0,24-01004,3,7611
1,1,1,1,6,4,0,13-04600,10,7520
1,6,1,1,0,8,0,08-00803,11,19275
1,1,6,2,4,8,1,38-00100,9,11397
2,3,2,1,1,1,0,08-00803,N,5431
1,6,1,0,1,6,0,24-01004,3,8860
2,N,1,1,N,2,0,36-04010,N,20093
1,N,1,1,N,2,0,19-01700,N,25624
1,6,1,1,1,8,0,19-01700,11,13078
1,1,1,2,1,4,0,38-00100,N,18983
1,6,2,0,0,8,0,38-00100,9,3772
2,1,1,1,8,4,0,38-00100,10,19567
1,N,1,1,9,2,0,38-00100,N,25244
1,1,1,2,7,8,0,51-51255,11,19426
2,1,1,2,4,1,1,40-00200,11,19723
2,1,1,2,1,8,4,51-51255,N,18958
2,1,2,1,4,4,2,29-01901,14,13018
1,1,1,1,7,10,0,08-00803,11,2367
1,N,1,1,N,8,0,36-04010,N,24674
2,5,2,1,6,8,0,24-01004,11,13089
1,1,1,1,2,4,0,38-00100,11,18915
1,1,1,2,4,9,1,38-00100,N,19073
1,1,1,2,9,8,0,51-01301,11,20675
1,1,1,1,7,8,0,32-00405,10,13312
1,1,1,1,9,8,0,24-01004,11,8363
1,1,1,1,1,1,0,38-00100,10,18860
2,6,1,2,8,8,0,38-00100,11,20195
1,1,1,1,9,8,0,38-00100,11,20612
1,1,1,2,1,8,0,36-04010,7,18818
2,6,1,2,3,6,1,29-01901,3,15740
1,N,1,2,9,2,1,38-00100,N,26966
2,6,1,1,1,8,0,13-04600,N,6343
1,1,1,1,4,6,0,17-03529,11,7227
2,1,6,2,4,1,0,08-00803,11,1751
1,6,1,2,4,4,0,24-01004,3,1288
1,N,1,1,N,2,0,38-00100,N,20994
2,1,1,1,7,4,0,38-00100,N,18446
1,6,1,1,1,4,0,24-01004,N,5483
2,1,1,2,7,10,0,13-04600,3,1716
2,1,1,2,1,8,0,38-00100,11,18470
2,N,1,2,9,2,0,51-01301,N,22553
1,1,1,2,4,8,4,32-00405,10,11223
2,1,1,1,1,8,0,38-00100,9,25666
1,N,1,2,N,2,0,36-04010,N,25799
1,1,1,2,8,9,0,30-00600,10,12611
1,N,1,2,N,2,0,36-04010,N,26034
1,2,1,1,1,8,0,24-01004,15,5933
1,6,1,2,7,8,0,51-51255,10,21596
1,1,1,1,7,4,0,13-04600,N,9565
1,6,1,0,4,8,0,08-00803,7,5659
2,1,1,1,6,10,0,24-01004,11,14124
1,6,1,2,7,9,2,38-00100,11,19517
2,1,1,1,4,1,0,06-08507,11,1776
1,6,2,1,0,3,0,13-04600,N,965
1,6,1,1,0,4,0,38-00100,6,5843
1,N,1,1,N,2,0,19-01700,N,26106
2,1,1,1,9,8,0,24-01004,11,2580
2,4,1,2,2,3,0,30-00600,15,15648
2,1,1,1,4,4,1,38-00100,14,19045
2,1,6,2,6,4,0,38-00100,N,19775
1,N,1,1,9,2,0,19-01700,9,25501
1,1,1,1,6,8,4,24-01004,3,5292
1,N,1,1,9,2,0,38-00100,15,21829
1,1,1,2,8,1,0,38-00100,11,18263
1,1,1,1,7,10,0,13-04600,10,5665
1,1,6,2,1,8,0,38-00100,11,19682
1,1,1,2,9,10,0,38-00100,10,21644
1,N,1,2,N,8,0,40-00200,N,20454
2,6,2,2,4,4,0,36-04010,9,19051
1,1,1,2,1,8,1,06-08507,10,2503
2,6,1,0,9,9,0,24-01004,10,1919
1,6,1,2,1,4,0,40-00200,15,11771
1,6,6,2,7,8,0,51-01301,10,2555
2,1,1,1,9,2,0,06-08507,11,6157
1,6,1,2,9,4,1,30-00600,6,14644
1,N,1,0,9,8,1,24-01004,N,25411
1,N,1,2,9,8,0,38-00100,15,21766
1,6,1,2,1,4,0,38-00100,9,17998
1,1,1,2,6,8,0,38-00100,3,21583
1,6,6,0,1,4,0,13-04600,9,1195
1,4,3,2,1,4,0,38-00100,7,20345
1,3,1,1,2,8,0,06-08507,N,1744
1,1,1,1,9,4,0,08-00803,6,6710
1,6,1,1,1,4,0,38-00100,N,18273
2,1,1,2,2,3,0,38-00100,11,18524
1,1,1,1,7,8,0,24-01004,11,13843
1,1,1,2,8,4,0,38-00100,11,20420
1,6,1,2,1,4,0,19-01700,14,12804
1,N,1,2,9,2,0,13-04600,9,24615
2,N,1,1,9,8,1,08-00803,N,26366
1,N,1,1,9,9,4,08-00803,9,25850
2,6,6,2,3,9,0,13-04600,14,6464
1,1,1,1,3,10,0,08-00803,3,7602
1,6,1,2,1,6,0,13-04600,14,6881
2,1,1,2,9,8,0,38-00100,11,22913
2,4,2,1,1,2,0,08-00803,N,5547
1,1,6,2,1,4,0,40-00200,10,18747
1,1,1,1,6,8,0,26-02702,11,21483
2,1,1,2,3,8,0,30-00600,11,13559
1,N,1,1,9,3,2,24-01004,N,24743
2,6,1,2,9,8,4,24-01004,14,25722
1,6,1,1,3,4,0,38-00100,N,16761
1,6,1,2,3,8,1,32-00405,11,13707
1,5,1,2,9,8,0,24-01004,7,13786
1,N,1,2,2,2,0,36-04010,N,19833
2,N,1,1,9,2,0,36-04010,N,26441
2,1,1,2,7,8,0,38-00100,15,22389
1,1,1,2,8,3,0,38-00100,11,18577
1,1,1,1,1,8,0,51-51255,11,21790
1,6,1,1,7,4,0,38-00100,7,17412
1,6,1,0,1,6,0,13-04600,3,8100
2,1,2,2,9,8,0,08-00803,10,2501
1,1,1,2,7,8,0,51-01301,10,23694
1,1,1,1,9,8,0,24-01004,3,12688
1,6,1,2,1,6,0,17-03529,9,4904
1,1,1,2,1,8,0,32-00405,11,18266
2,1,1,1,1,6,0,17-03531,N,5544
2,3,2,1,1,4,0,08-00803,N,2559
2,1,1,1,3,8,1,38-00100,N,19863
2,1,1,1,9,8,0,38-00100,11,20279
1,1,1,1,6,8,4,51-51255,11,21196
1,N,1,1,9,8,0,24-01004,N,25654
2,N,1,2,9,2,0,51-01301,N,22720
2,6,1,2,1,6,0,13-04600,9,1682
2,6,1,1,1,3,0,38-00100,9,18169
2,1,1,1,4,4,0,06-07502,N,5148
1,6,1,2,1,8,0,24-01004,3,8032
2,1,1,2,7,8,0,51-01301,11,22179
1,1,1,2,7,8,0,24-01004,3,7063
1,6,1,1,0,6,0,24-01004,9,5427
2,1,8,2,9,8,1,38-00100,7,26242
1,6,1,2,1,4,0,17-03531,9,7543
1,6,1,0,0,4,0,17-03529,9,4589
1,1,1,2,9,8,0,24-01004,N,24454
1,6,1,0,2,6,0,38-00100,7,18693
1,1,1,2,7,8,4,38-00100,3,21814
2,1,1,2,3,6,0,38-00100,N,14110
1,1,1,1,6,6,0,24-01004,3,6524
1,1,1,1,9,8,0,29-01901,N,14027
2,1,1,0,1,6,0,30-00600,15,15188
1,6,1,2,2,8,1,30-00600,11,13407
1,N,1,2,9,2,0,06-08507,N,25009
2,1,1,1,9,10,0,24-01004,8,14251
1,1,2,2,0,4,0,38-00100,6,19137
1,1,1,1,5,10,0,26-02702,3,9058
2,6,2,1,1,4,0,13-04600,N,6246
2,1,1,1,1,8,4,29-01901,11,13330
1,N,1,1,9,8,0,38-00100,N,20061
2,2,1,2,7,4,0,40-00200,10,19612
2,6,1,2,8,6,0,51-01301,N,19932
1,6,6,2,0,4,0,13-04600,14,5169
2,2,1,1,9,4,0,29-01901,N,25650
1,3,1,1,9,8,0,24-01004,N,24533
1,N,1,1,9,8,0,08-00803,N,25952
1,N,1,2,9,2,0,38-00100,9,24787
2,1,1,1,6,8,0,24-01004,7,6795
2,N,1,1,9,8,0,06-08507,N,24468
1,1,1,1,1,4,0,24-01004,3,13291
1,1,1,1,7,4,0,38-00100,7,17439
2,1,1,2,7,8,1,51-01301,11,21893
1,1,1,2,6,8,0,51-51255,7,20483
1,N,1,1,2,2,0,38-00100,N,25072
2,6,1,2,5,1,3,08-00803,9,1150
1,5,1,1,9,8,0,24-01004,11,22858
1,N,1,2,N,8,0,38-00100,N,26223
1,6,2,2,1,8,0,19-01700,N,5341
2,6,2,2,3,4,0,24-01004,9,8504
1,1,1,1,1,4,1,38-00100,9,19098
2,6,2,2,1,8,0,24-01004,11,12550
1,1,1,2,3,9,0,13-04600,9,5312
1,6,1,2,6,8,1,38-00100,N,18873
1,N,1,2,9,8,0,19-01700,9,9416
1,N,1,1,9,8,0,24-01004,9,25964
1,1,1,2,9,10,4,24-01004,10,6857
2,1,1,2,9,8,0,24-01004,4,14824
2,N,1,2,9,8,1,29-01901,N,26671
1,3,1,1,1,8,0,30-00600,N,14195
1,1,1,1,8,8,0,24-01004,11,12797
1,N,1,2,N,7,4,38-00100,N,21617
1,6,1,2,9,8,0,38-00100,N,20453
1,1,1,1,9,1,0,24-01004,4,7532
1,6,1,2,0,8,0,29-01901,10,13522
2,6,1,1,1,4,3,38-00100,1,20427
1,1,1,1,6,8,0,32-00405,15,12591
2,6,1,0,1,3,0,38-00100,N,6185
2,N,1,1,N,8,0,19-01700,N,25029
1,1,1,2,9,8,0,51-01301,11,20638
1,1,1,1,0,8,0,30-00600,11,13010
1,6,1,2,0,8,1,19-01700,N,11819
2,4,8,1,5,8,0,30-00600,8,14022
2,1,1,2,7,4,4,38-00100,15,19926
2,6,1,2,4,8,0,51-01301,11,20095
1,1,1,1,1,4,0,32-00405,N,11957
1,6,1,2,1,1,0,38-00100,11,21936
1,1,1,2,0,6,0,17-03531,3,7548
1,1,1,1,9,8,0,32-00405,3,12525
1,1,1,2,7,8,0,51-01301,10,20999
1,N,1,2,N,2,0,36-04010,N,25432
1,1,1,2,6,6,0,24-01004,14,6264
1,N,1,2,9,8,0,24-01004,11,25480
1,6,1,2,0,8,1,29-01901,N,14693
1,6,1,1,3,8,0,24-01004,10,7843
2,6,1,2,0,4,0,38-00100,N,19331
1,1,1,1,1,8,0,30-00600,N,15058
1,1,1,2,2,3,0,38-00100,12,18816
1,N,1,2,9,2,1,30-00600,N,23326
1,1,1,1,9,8,0,51-51255,11,22848
1,N,1,1,N,8,0,19-01700,N,25402
1,1,1,2,1,8,0,38-00100,11,19656
2,6,1,1,1,8,0,24-01004,N,7494
1,1,1,2,7,8,0,38-00100,7,19512
2,1,1,1,1,4,0,38-00100,10,15630
1,1,1,1,6,1,0,24-01004,11,2511
2,1,1,2,1,2,0,38-00100,N,20497
1,6,1,2,7,4,0,51-51255,10,20358
1,6,1,1,3,8,0,30-00600,3,13280
2,6,6,2,7,10,4,32-00405,10,2481
1,6,6,2,7,4,0,06-08507,10,6864
1,4,1,2,9,10,0,19-01700,10,13463
1,3,1,2,9,2,0,36-04010,9,19614
1,6,1,2,0,4,0,13-04600,11,1906
1,6,1,2,1,3,0,38-00100,N,17176
1,6,1,0,1,8,0,08-00803,N,13523
2,N,1,1,N,2,0,38-00100,N,24714
1,6,1,2,1,8,4,26-02702,7,11246
1,6,1,2,7,10,0,13-04600,3,22024
1,6,1,1,7,8,2,30-00600,10,12859
1,6,1,1,3,1,3,30-00600,N,14064
1,1,1,1,9,8,0,29-01901,10,12192
2,1,1,2,1,8,0,32-00405,11,13868
1,1,1,1,9,8,0,38-00100,7,20461
2,1,1,2,9,8,1,38-00100,11,21081
2,6,1,0,1,8,0,38-00100,N,4866
1,1,1,2,6,8,4,32-00405,11,13439
1,6,1,1,0,10,0,19-01700,7,8825
1,N,1,2,N,2,1,24-01004,N,24829
1,6,1,1,1,4,0,08-00803,7,6008
2,1,1,2,8,4,0,51-01301,7,18980
2,1,1,2,9,1,0,51-51255,11,22326
1,1,1,2,7,1,0,08-00803,3,1333
1,6,1,1,9,8,0,19-01700,3,7656
2,1,1,2,8,8,0,51-51255,11,22483
2,N,9,1,9,2,1,24-01004,N,25440
2,1,1,1,1,8,0,51-51255,15,20738
1,6,6,2,1,4,1,30-00600,6,13291
1,1,1,1,9,10,0,24-01004,3,25196
1,2,6,1,1,6,0,19-01700,N,12143
1,N,1,1,9,8,0,19-01700,N,25463
1,1,1,1,6,8,0,24-01004,15,8109
1,1,1,1,4,8,0,29-01901,N,12227
1,1,1,2,7,8,0,24-01004,10,13752
1,6,2,0,1,4,0,13-04600,N,5682
2,N,1,2,0,2,0,38-00100,N,20536
1,1,1,2,7,8,0,17-03531,9,8587
1,6,1,0,0,3,0,08-00803,N,9494
2,1,1,1,4,2,0,38-00100,3,18717
1,1,1,1,9,8,0,24-01004,N,12308
1,1,1,1,7,8,0,24-01004,10,15141
1,6,1,0,1,4,0,13-04600,9,7354
1,1,1,2,4,8,2,19-01700,10,13440
2,1,1,1,4,1,0,08-00803,11,3383
1,1,1,2,6,10,0,51-01301,11,20876
1,1,1,2,3,8,0,40-00200,3,20848
1,6,1,1,4,8,0,32-00405,10,13449
2,1,1,2,6,8,0,51-01301,11,20803
1,6,1,1,7,8,0,38-00100,11,18628
1,N,1,2,2,2,0,36-04010,N,18420
1,1,1,1,9,10,0,19-01700,11,7571
2,1,1,2,8,4,0,40-00200,11,19421
1,1,1,2,1,4,0,06-08507,9,323
1,1,1,2,4,4,4,40-00200,11,16622
1,N,1,1,9,2,0,36-04010,N,25742
2,4,1,2,6,10,4,13-04600,11,20775
1,1,1,2,9,8,0,38-00100,10,6251
1,N,1,2,N,8,1,19-01700,N,26397
1,1,1,1,2,2,0,38-00100,N,26155
1,1,1,1,9,8,0,24-01004,15,8226
2,6,1,2,7,8,4,30-00600,11,21933
2,1,1,1,1,9,0,13-04600,3,6368
2,1,1,2,8,8,0,51-51255,12,20265
1,1,1,1,9,4,0,38-00100,7,24933
2,1,1,1,1,8,0,38-00100,10,5230
2,6,1,2,0,8,0,38-00100,N,12914
2,1,1,1,8,8,0,06-07502,7,1938
1,1,1,1,1,8,0,24-01004,3,6195
2,6,1,2,1,4,0,38-00100,15,20902
1,1,1,1,6,6,0,08-00803,3,5928
2,6,1,2,4,4,0,36-04010,N,18231
2,4,6,2,9,2,0,08-00803,7,1807
1,1,1,2,7,8,0,38-00100,10,6658
1,1,1,1,9,8,0,26-02702,11,8173
1,1,1,1,9,2,0,19-01700,N,8064
2,6,1,1,7,8,0,19-01700,10,1925
1,6,1,2,6,8,0,17-03529,N,6195
1,1,1,1,8,8,0,19-01700,10,8257
1,4,1,2,3,10,0,38-00100,3,7227
1,6,1,0,7,4,1,13-04600,14,10499
2,6,1,1,3,8,0,32-00405,8,14092
1,1,1,2,7,1,0,24-01004,7,14003
1,1,1,2,7,4,0,38-00100,10,19689
1,N,1,1,9,8,0,24-01004,N,24336
2,1,2,1,1,4,0,08-00803,10,3601
1,N,1,2,N,2,0,38-00100,N,20080
1,N,1,1,N,2,0,36-04010,N,25747
1,1,1,1,7,4,0,38-00100,N,16990
2,6,1,2,1,4,0,17-03529,15,2547
1,1,1,1,4,4,0,38-00100,9,642
2,1,1,1,5,2,0,08-00803,N,1459
1,1,1,2,3,8,1,51-01301,11,20816
1,1,1,1,7,4,0,38-00100,3,18257
1,1,1,1,9,8,0,24-01004,11,14615
1,1,1,1,3,4,0,24-01004,10,13658
2,N,1,1,N,2,0,24-01004,N,25348
1,1,1,2,9,8,0,51-51255,11,21964
2,1,1,1,1,4,0,40-00200,N,21972
1,1,1,1,4,8,0,51-01301,7,19063
2,1,1,2,1,4,0,32-00405,N,14257
1,4,1,0,9,10,0,24-01004,10,6116
2,4,1,2,1,8,0,51-51255,10,21954
1,1,1,2,6,8,0,19-01700,10,13787
1,N,1,1,N,8,4,06-08507,10,865
2,2,1,1,4,3,0,30-00600,N,15019
1,3,1,1,4,4,0,29-01901,9,14180
2,6,5,2,4,4,4,38-00100,N,21182
2,1,1,1,6,8,0,24-01004,8,20299
2,6,2,2,2,2,1,13-04600,N,5193
2,6,1,2,1,6,0,17-03529,3,6863
2,3,1,2,0,4,1,30-00600,6,13601
1,1,1,1,3,6,1,38-00100,3,18896
1,1,1,1,9,8,0,24-01004,11,10684
1,1,1,1,6,8,0,24-01004,10,14201
1,N,1,2,0,2,0,08-00803,N,24049
1,6,1,2,1,8,0,30-00600,N,12903
1,6,2,1,1,4,0,17-03531,N,5737
2,6,1,2,1,4,4,30-00600,N,20163
1,6,1,1,1,4,0,36-03710,14,13597
1,1,1,1,8,8,0,24-01004,N,9268
1,1,1,1,0,4,0,24-01004,N,7612
1,N,1,2,9,8,0,36-04010,9,25369
1,1,1,1,9,8,0,24-01004,11,13964
2,3,1,2,4,8,0,06-08507,N,15390
1,1,1,2,7,4,0,38-00100,N,18193
1,4,1,1,9,8,0,24-01004,N,25646
2,2,1,2,1,8,0,51-01301,15,21655
1,6,1,2,7,4,0,13-04600,10,7497
2,1,1,1,7,1,0,06-08507,11,3459
1,1,1,1,1,4,0,38-00100,11,18646
1,N,1,1,N,2,0,19-01700,N,25941
1,N,1,1,9,9,0,38-00100,N,25166
1,N,1,1,N,8,0,17-03531,N,26595
2,3,6,1,4,4,0,36-04010,9,3932
1,1,1,2,1,4,0,38-00100,11,18066
1,1,1,1,9,10,0,24-01004,11,5543
2,6,2,2,1,6,0,17-03529,11,5528
1,N,1,2,9,8,0,36-04010,9,22402
1,6,1,2,0,4,1,38-00100,N,15670
1,N,1,1,N,2,0,38-00100,N,25073
2,6,1,2,7,8,1,32-00405,10,17148
1,N,1,1,9,2,0,19-01700,N,25597
1,1,1,1,7,8,0,51-01301,3,21305
1,1,1,1,9,10,0,24-01004,8,9891
2,6,1,2,1,4,1,51-01301,10,19148
2,6,1,0,7,8,0,13-04600,10,6858
1,3,1,0,3,6,1,24-01004,14,5014
1,5,1,2,1,1,0,13-04600,7,6084
1,1,1,1,3,3,0,24-01004,11,10989
2,5,1,1,1,8,3,29-01901,10,12292
2,2,1,1,1,1,0,24-01004,11,12108
1,1,1,2,7,8,0,38-00100,3,20116
1,N,1,1,N,2,1,38-00100,9,25774
2,N,2,1,9,2,0,19-01700,N,25409
1,1,1,1,3,8,0,24-01004,11,14790
1,1,1,1,6,8,1,17-03531,11,3266
1,1,1,2,7,8,0,51-51255,3,19737
1,1,1,2,1,8,0,36-04010,10,18362
1,6,1,1,3,8,0,32-00405,3,12713
1,N,1,1,N,8,0,38-00100,N,25311
1,N,1,1,N,2,0,36-04010,N,25819
1,1,1,2,6,8,0,38-00100,3,19814
1,N,1,1,N,2,0,38-00100,N,26840
1,N,1,1,9,1,0,06-08507,9,26284
1,1,8,2,0,8,0,32-00405,3,10520
1,6,1,2,1,8,0,51-51255,7,20198
2,6,1,2,3,8,0,13-04600,7,5748
1,N,1,1,9,8,4,38-00100,N,22216
1,N,1,2,1,8,4,38-00100,9,21034
1,1,1,2,1,8,0,26-02702,11,8615
1,1,1,2,1,8,0,38-00100,8,19272
2,6,1,2,8,8,4,36-03710,11,21312
1,N,1,2,N,2,0,38-00100,N,18702
2,6,1,0,1,6,0,26-02702,10,6292
1,1,1,1,9,1,0,19-01700,3,6617
1,6,1,1,1,9,0,38-00100,N,20841
1,6,2,2,0,4,1,08-00803,9,6123
1,6,1,2,7,8,0,13-04600,3,1714
1,1,1,1,9,8,0,19-01700,3,21563
1,6,1,1,7,8,0,17-03529,11,8020
1,1,1,2,1,2,0,38-00100,N,20420
2,6,8,2,8,4,1,38-00100,11,22029
1,6,1,2,4,1,0,08-00803,11,2404
1,1,1,1,2,8,0,38-00100,15,21822
1,N,1,1,N,8,0,36-04010,9,25464
1,N,1,2,N,8,0,38-00100,N,25955
1,1,1,1,7,8,0,24-01004,11,14389
1,4,1,0,1,8,0,17-03531,N,4424
1,4,6,1,9,8,0,38-00100,9,22225
1,3,1,2,9,8,0,19-01700,N,26128
2,1,1,1,4,4,0,38-00100,7,20702
1,6,6,1,1,8,4,38-00100,N,12294
1,6,1,0,0,6,0,24-01004,N,14621
2,1,1,2,4,8,0,30-00600,11,20512
1,N,1,1,N,8,0,36-04010,N,26327
2,1,1,1,7,1,0,51-01301,10,2218
1,1,1,1,8,8,0,24-01004,10,5574
1,1,1,1,6,9,0,24-01004,10,14850
1,6,1,2,1,4,2,30-00600,10,13773
1,2,1,1,1,8,0,38-00100,7,12817
1,N,1,1,N,2,0,38-00100,N,25367
1,N,1,1,N,2,0,19-01700,N,26224
1,N,1,2,9,8,0,06-08507,N,25494
1,1,1,1,4,1,0,13-04600,3,2278
1,1,1,1,1,4,0,26-02702,11,6158
1,1,1,1,7,8,0,51-01301,10,21467
1,6,1,2,0,8,0,38-00100,N,914
1,1,1,1,9,10,0,24-01004,10,5932
2,2,2,2,4,1,0,06-08507,7,1996
2,1,1,2,4,8,4,51-01301,10,19958
2,1,1,1,6,10,0,51-51255,11,24724
1,1,1,1,7,8,0,30-00600,10,13177
2,1,1,2,8,10,0,17-03529,10,9117
1,6,1,2,1,8,0,19-01700,N,8229
1,6,6,0,0,6,0,17-03531,N,12298
1,N,2,1,9,2,0,13-04600,9,24287
2,N,1,2,N,8,0,36-04010,N,25076
1,1,1,1,8,8,0,24-01004,11,14703
1,6,1,0,1,8,0,13-04600,10,5373
1,1,1,2,9,1,0,29-01901,10,12955
2,1,1,1,7,8,0,30-00600,9,14693
1,6,1,2,4,4,0,08-00803,N,1138
1,1,1,2,4,8,0,51-01301,11,20734
1,6,1,2,9,8,0,40-00200,11,19219
2,N,1,1,4,2,0,24-01004,N,26262
1,3,1,0,0,6,0,38-00100,9,19115
