,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
2272,23,8,6,2,1,2,N,6,4
2273,70,1,1,2,1,1,N,9,6
2274,51,1,4,1,1,1,N,7,7
2275,69,1,1,2,1,1,N,5,9
2276,75,1,1,1,1,1,N,8,3
2277,33,1,1,1,1,1,N,9,7
2278,53,1,1,1,1,1,N,6,7
2279,47,1,1,1,1,1,N,0,7
2280,35,8,4,2,1,2,N,4,5
2281,49,2,1,1,1,1,N,3,9
2282,44,1,4,2,1,2,N,7,9
2283,16,1,6,1,1,1,N,0,4
2284,15,1,6,1,1,1,N,0,4
2285,51,1,1,1,1,1,N,5,6
2286,52,1,4,1,1,1,N,4,9
2287,46,1,1,2,1,1,N,7,7
2288,33,1,6,1,1,1,N,7,8
2289,24,1,4,2,1,1,N,4,7
2290,5,1,N,1,1,1,N,N,2
2291,24,1,6,1,1,1,N,7,7
2292,18,1,6,2,1,1,N,3,4
2293,48,1,4,1,1,2,N,9,3
2294,57,1,1,2,1,1,N,4,9
2295,23,1,6,1,1,1,N,2,7
2296,49,1,6,2,1,1,N,0,9
2297,62,1,1,1,1,1,N,8,1
2298,73,1,3,1,1,2,N,9,5
2299,79,1,4,1,1,1,N,6,4
2300,26,1,4,2,1,2,N,5,7
2301,8,1,2,1,1,1,N,N,3
2302,80,1,4,1,1,1,N,6,5
2303,55,1,1,1,1,1,N,8,5
2304,33,1,1,1,1,1,N,5,4
2305,13,2,N,1,1,2,N,N,3
2306,66,1,1,1,1,1,N,8,7
2307,86,1,1,2,1,1,N,2,5
2308,29,1,6,1,1,2,N,8,7
2309,7,1,N,2,1,1,N,N,3
2310,63,1,2,1,1,2,N,9,4
2311,11,1,N,1,1,1,N,N,3
2312,29,1,6,2,1,1,N,5,10
2313,31,1,1,2,1,2,N,6,10
2314,75,1,1,1,1,2,N,6,5
2315,57,8,4,2,1,1,N,6,4
2316,62,1,1,1,1,1,N,6,1
2317,65,8,1,2,1,1,N,0,5
2318,11,1,N,2,1,1,N,N,3
2319,72,2,4,1,1,1,N,5,12
2320,26,1,6,2,1,2,N,3,5
2321,65,1,1,2,1,1,N,2,11
2322,62,1,1,1,1,1,N,3,8
2323,37,1,2,1,1,2,N,1,9
2324,72,9,2,2,1,2,N,5,7
2325,51,1,4,2,1,2,N,3,5
2326,42,1,1,2,1,1,N,9,5
2327,47,3,5,1,1,2,N,8,10
2328,59,1,1,1,1,2,N,9,5
2329,7,1,N,1,1,2,N,N,3
2330,12,1,N,1,1,1,N,N,3
2331,18,1,6,2,1,2,N,2,4
2332,7,6,N,1,1,1,N,N,3
2333,70,1,1,1,1,1,N,9,7
2334,63,1,1,2,1,1,N,N,4
2335,48,1,6,1,1,1,N,2,10
2336,66,1,1,1,1,1,N,6,7
2337,1,1,N,2,1,1,N,N,N
2338,18,1,6,1,1,1,N,9,7
2339,52,1,1,2,1,1,N,2,8
2340,41,2,1,2,1,1,N,4,9
2341,47,1,4,2,1,2,N,6,10
2342,47,1,1,2,1,1,N,8,7
2343,38,1,1,2,1,1,N,4,8
2344,22,9,2,2,1,2,N,0,5
2345,27,1,6,2,1,1,N,0,N
2346,28,1,1,1,1,1,N,9,10
2347,36,1,1,2,1,1,N,4,8
2348,69,1,1,2,1,1,N,4,7
2349,39,1,1,2,1,2,N,3,9
2350,64,6,1,2,1,1,N,7,7
2351,55,1,4,1,1,1,5,9,8
2352,32,1,1,1,1,1,2,7,9
2353,55,1,4,1,1,1,N,5,7
2354,42,1,1,2,1,1,N,5,8
2355,14,9,N,1,1,2,N,N,3
2356,5,1,N,1,1,1,N,N,2
2357,77,1,3,1,1,2,N,3,7
2358,52,1,1,1,1,1,N,7,7
2359,40,1,1,1,1,1,N,9,9
2360,4,1,N,1,1,1,N,N,2
2361,35,1,1,1,1,2,N,8,7
2362,23,1,6,2,1,1,N,3,9
2363,71,1,1,2,1,1,N,3,10
2364,92,1,3,1,1,1,N,4,5
2365,16,1,6,2,1,1,N,2,4
2366,47,2,1,2,1,1,N,9,9
2367,48,1,1,2,1,1,N,6,9
2368,64,1,1,2,1,1,N,8,7
2369,53,1,3,2,1,2,N,9,7
2370,30,1,1,2,1,1,N,7,9
2371,28,1,6,1,1,2,N,7,9
2372,45,1,6,2,1,2,N,5,5
2373,30,1,6,2,1,2,N,5,5
2374,11,1,N,1,1,1,N,N,3
2375,68,1,1,2,1,1,N,3,5
2376,58,1,1,1,1,1,N,6,7
2377,46,1,1,1,1,1,N,4,9
2378,36,1,1,1,1,2,N,0,5
2379,31,1,6,1,1,1,N,7,9
2380,40,1,5,2,1,1,N,0,7
2381,2,1,N,2,1,1,N,1,N
2382,40,1,1,1,1,1,N,9,7
2383,13,1,N,2,1,2,N,N,3
2384,14,1,N,1,1,1,N,N,3
2385,16,9,6,1,1,2,N,0,4
2386,52,2,1,1,1,1,N,8,5
2387,48,1,4,1,1,1,N,9,9
2388,11,2,N,1,1,1,N,N,3
2389,9,1,N,2,1,1,N,N,3
2390,46,1,1,1,1,1,N,7,8
2391,5,1,N,2,1,1,N,N,2
2392,77,1,3,1,1,1,N,5,5
2393,34,1,1,1,1,1,N,7,7
2394,28,1,1,2,1,1,N,0,5
2395,30,2,6,1,1,1,N,7,7
2396,1,1,5,1,1,2,N,N,5
2397,51,1,1,2,1,1,N,4,5
2398,22,1,6,2,1,2,N,4,7
2399,60,1,1,2,1,1,N,7,10
2400,60,6,4,2,1,1,N,4,10
2401,50,1,1,2,1,1,N,6,7
2402,36,1,6,1,1,1,N,0,7
2403,64,1,1,2,1,1,2,0,10
2404,48,1,6,1,1,1,N,6,7
2405,25,1,6,1,1,1,N,0,5
2406,40,8,1,2,1,2,N,3,9
2407,40,1,2,1,1,2,N,4,3
2408,43,1,2,2,1,2,N,6,9
2409,32,1,1,1,1,2,N,8,7
2410,57,1,4,2,1,1,N,0,7
2411,3,1,N,2,1,1,N,N,1
2412,17,1,6,1,2,0,N,0,4
2413,18,1,6,1,1,2,N,3,4
2414,17,1,6,1,1,1,N,2,4
2415,49,1,1,2,1,1,4,5,9
2416,50,2,1,2,1,1,N,7,10
2417,56,2,1,2,1,1,N,2,4
2418,60,1,4,1,1,1,N,0,7
2419,75,1,1,1,1,1,N,6,6
2420,65,1,1,1,1,1,N,9,9
2421,50,1,1,1,1,1,N,1,10
2422,4,1,N,1,1,1,N,N,2
2423,33,1,1,1,1,1,N,2,9
2424,53,1,1,2,1,1,N,0,7
2425,47,1,6,2,1,2,N,6,7
2426,6,1,N,1,1,1,N,N,3
2427,75,1,1,2,1,1,N,3,9
2428,54,1,5,2,1,1,N,0,7
2429,49,1,4,1,1,1,N,6,9
2430,50,1,6,2,1,2,N,1,9
2431,63,1,1,1,1,2,N,6,10
2432,26,1,6,1,1,2,N,2,8
2433,1,1,N,1,1,1,N,6,N
2434,11,1,N,2,1,1,N,N,3
2435,55,2,1,2,1,1,N,0,5
2436,57,1,6,1,1,2,N,3,7
2437,39,1,1,2,1,1,N,0,7
2438,56,1,1,1,1,1,N,0,7
2439,80,1,1,2,1,1,N,6,5
2440,8,1,N,1,1,1,N,N,5
2441,81,1,4,1,1,1,N,7,11
2442,2,1,N,1,1,2,N,N,N
2443,16,1,6,1,1,2,N,7,4
2444,56,1,1,2,1,1,N,7,5
2445,7,1,N,2,1,1,N,N,3
2446,19,2,6,2,1,2,N,1,7
2447,68,1,3,1,1,1,N,7,9
2448,12,1,N,1,1,1,N,N,3
2449,2,2,N,2,1,1,N,N,N
2450,68,1,1,2,1,1,N,5,7
2451,34,1,1,1,1,1,N,9,7
2452,18,1,6,1,1,2,N,0,4
2453,2,1,N,2,1,2,N,N,N
2454,65,1,6,2,1,1,N,2,8
2455,57,1,2,2,1,2,N,5,9
2456,1,1,N,2,1,1,N,N,N
2457,29,9,6,2,1,1,N,5,7
2458,72,1,4,2,1,2,N,4,9
2459,36,1,1,2,1,1,N,7,5
2460,62,1,1,1,1,1,N,8,5
2461,17,1,6,1,1,1,N,0,9
2462,8,1,N,2,1,1,N,N,3
2463,40,1,1,2,1,1,N,3,8
2464,7,1,N,2,1,1,N,N,2
2465,5,1,N,2,1,2,N,N,1
2466,66,1,3,1,1,1,N,3,5
2467,11,1,N,2,1,1,N,N,3
2468,84,1,4,1,1,1,N,5,6
2469,12,1,N,1,1,1,N,N,3
2470,78,1,1,2,1,1,N,4,8
2471,71,1,1,2,1,1,N,5,4
2472,45,1,1,1,1,1,N,9,9
2473,52,8,1,2,1,1,N,6,5
2474,9,1,N,2,1,1,N,N,3
2475,27,1,4,1,1,2,N,6,9
2476,30,2,4,2,1,1,N,4,6
2477,65,1,1,1,1,1,N,9,5
2478,62,1,1,2,1,1,N,9,5
2479,7,1,N,2,1,2,N,N,3
2480,23,1,6,1,1,1,N,4,9
2481,9,9,N,1,1,1,N,N,3
2482,13,1,N,2,1,1,N,N,3
2483,28,1,1,1,1,1,N,0,5
2484,54,1,6,1,1,2,N,7,7
2485,4,1,N,2,1,2,N,N,1
2486,30,1,6,1,1,2,N,3,9
2487,38,1,1,1,1,2,N,0,10
2488,44,1,4,2,1,1,N,8,8
2489,78,1,1,2,1,1,N,3,6
2490,68,1,1,1,1,1,N,7,7
2491,41,1,1,2,1,1,N,9,8
2492,9,1,N,1,1,1,N,N,3
2493,36,1,4,2,1,1,N,2,10
2494,49,3,1,2,1,1,N,6,7
2495,45,9,1,1,1,1,N,6,5
2496,30,1,2,1,1,1,N,7,7
2497,5,1,N,1,1,2,N,N,2
2498,34,1,6,2,1,1,N,5,6
2499,17,1,6,2,1,1,N,2,4
2500,47,3,5,2,1,2,N,8,7
2501,41,1,1,1,1,1,N,8,8
2502,29,1,1,1,1,2,N,6,4
2503,12,1,N,1,1,2,N,N,3
2504,16,1,6,2,1,1,N,6,4
2505,54,1,1,1,1,1,N,4,9
2506,50,1,4,2,1,1,N,8,5
2507,19,8,6,1,1,2,N,1,7
2508,73,1,1,1,1,1,N,9,10
2509,29,1,1,2,1,1,N,0,5
2510,57,1,1,2,1,1,N,3,10
2511,6,1,N,1,1,1,3,5,2
2512,11,1,N,1,1,2,N,N,3
2513,4,1,N,1,1,2,N,N,1
2514,3,1,N,2,1,1,N,N,1
2515,58,1,1,2,1,1,N,N,6
2516,63,6,4,1,1,1,N,8,8
2517,57,2,1,2,1,1,N,3,7
2518,47,1,1,1,1,2,N,8,9
2519,77,1,1,2,1,1,N,3,4
2520,45,1,6,1,1,1,N,6,7
2521,28,1,1,2,1,1,N,8,2
2522,71,1,3,2,1,1,N,8,6
2523,46,1,6,2,1,1,N,1,7
2524,9,1,N,2,1,1,N,N,3
2525,40,1,1,2,1,1,N,7,7
2526,32,1,1,1,1,2,N,7,9
2527,12,1,2,2,1,1,N,N,4
2528,74,1,1,1,1,1,N,9,8
2529,61,1,1,2,1,1,N,7,7
2530,9,1,N,2,1,1,N,N,3
2531,50,1,1,2,1,1,N,N,3
2532,42,1,1,1,1,1,N,0,7
2533,25,1,6,2,1,1,N,1,9
2534,54,1,4,2,1,2,N,0,6
2535,12,1,N,2,1,2,N,N,3
2536,48,1,1,2,1,1,N,0,10
2537,56,1,1,2,1,1,N,8,10
2538,34,1,1,1,1,2,N,8,8
2539,69,1,3,1,1,1,N,2,8
2540,19,1,6,2,1,2,N,1,5
2541,69,1,1,1,1,1,N,3,5
2542,28,1,6,2,1,1,N,4,7
2543,42,1,4,1,1,1,N,7,7
2544,26,1,1,1,1,1,N,4,8
2545,42,1,2,2,1,1,N,7,7
2546,31,2,1,2,1,1,N,0,5
2547,55,1,1,2,1,1,N,4,9
2548,13,1,N,1,1,1,N,N,3
2549,69,1,1,1,1,1,N,5,1
2550,72,1,1,2,1,1,N,2,10
2551,67,1,3,1,1,1,N,8,9
2552,55,1,1,1,1,1,N,8,5
2553,39,1,1,1,1,1,N,3,5
2554,29,2,1,2,1,1,N,5,9
2555,3,6,N,1,1,2,N,N,7
2556,15,1,6,2,1,1,N,0,4
2557,27,1,1,1,1,2,N,7,10
2558,74,1,1,1,1,1,N,6,7
2559,67,1,1,1,1,1,N,2,7
2560,49,1,1,1,1,1,N,9,7
2561,63,1,1,1,1,1,2,9,5
2562,74,1,3,2,1,1,N,3,7
2563,25,9,6,2,1,1,N,6,7
2564,12,1,N,1,1,1,N,N,3
2565,40,1,4,1,1,1,N,7,4
2566,23,2,6,2,1,1,N,2,9
2567,2,1,N,2,1,1,N,N,N
2568,80,1,3,2,1,2,N,6,5
2569,57,1,1,2,1,1,N,8,9
2570,70,1,4,1,1,1,N,3,7
2571,66,1,6,1,1,1,N,3,9
2572,38,2,6,1,1,1,N,9,8
2573,72,1,4,2,1,2,N,5,9
2574,62,2,4,1,1,1,N,5,7
2575,5,1,N,2,1,1,N,N,2
2576,25,1,6,2,1,1,N,5,9
2577,64,1,1,1,1,1,N,7,6
2578,50,1,1,2,1,1,N,1,7
2579,67,1,1,1,1,1,N,9,5
2580,40,1,1,1,1,1,N,8,8
2581,23,2,6,2,1,1,N,5,6
2582,64,9,4,2,1,1,N,8,5
2583,33,1,1,2,1,1,N,6,7
2584,26,2,6,1,1,1,N,2,9
2585,28,1,4,2,2,0,N,8,9
2586,64,1,1,1,1,1,N,7,10
2587,31,1,1,1,1,1,N,8,7
2588,72,1,1,1,1,1,N,8,5
2589,76,1,4,1,1,1,N,4,7
2590,86,1,2,2,1,1,N,5,5
2591,84,1,1,2,1,1,N,7,6
2592,1,1,N,2,2,1,N,N,N
2593,1,1,N,1,1,1,N,N,N
2594,45,6,1,1,1,2,N,3,9
2595,47,2,6,1,1,2,N,6,10
2596,40,1,6,2,1,2,N,3,9
2597,10,9,N,1,1,1,N,N,3
2598,73,1,3,1,1,2,N,7,9
2599,57,1,1,2,1,1,N,6,4
2600,6,2,N,1,1,1,N,N,2
2601,60,1,1,2,1,1,N,0,5
2602,13,1,N,2,1,1,N,2,3
2603,39,1,1,1,1,2,N,8,9
2604,79,1,1,1,1,1,N,5,4
2605,41,9,1,2,1,1,N,4,9
2606,65,1,2,1,1,1,N,7,7
2607,36,2,1,1,1,1,N,7,7
2608,84,1,3,2,3,0,N,6,5
2609,7,6,N,1,1,1,N,N,3
2610,46,1,4,1,1,1,N,6,9
2611,29,1,6,1,1,1,N,5,9
2612,30,1,1,2,1,1,N,4,5
2613,22,1,6,1,1,2,N,6,5
2614,28,2,1,1,1,1,N,5,8
2615,40,1,1,1,1,1,N,9,8
2616,10,1,N,1,1,1,N,N,3
2617,62,1,4,2,1,1,N,3,7
2618,59,8,1,2,1,1,N,3,9
2619,45,1,1,2,1,1,N,5,7
2620,55,1,1,1,1,1,N,8,9
2621,70,1,1,2,1,2,N,4,5
2622,25,1,1,2,1,1,N,0,9
2623,57,2,1,1,1,1,N,2,4
2624,69,1,1,2,1,2,N,4,9
2625,62,1,1,1,1,1,N,5,10
2626,34,1,1,1,1,1,N,7,8
2627,0,2,N,1,1,1,N,N,N
2628,73,1,2,2,2,0,N,3,9
2629,5,1,N,2,1,2,N,N,2
2630,16,1,6,2,1,1,N,0,4
2631,55,1,4,2,1,1,N,6,5
2632,16,2,6,1,1,2,N,1,4
2633,50,1,1,2,1,1,N,4,5
2634,8,1,N,2,1,1,N,N,3
2635,27,1,2,2,1,1,N,5,6
2636,63,1,3,2,1,1,N,8,8
2637,58,1,1,2,1,2,N,4,7
2638,35,1,1,1,1,2,N,6,9
2639,73,1,1,1,1,2,N,6,7
2640,28,1,1,1,1,1,N,6,7
2641,18,1,6,2,1,1,N,0,7
2642,25,1,6,1,1,2,N,1,9
2643,17,1,6,2,1,2,N,3,7
2644,13,9,N,2,1,1,N,N,3
2645,64,1,1,1,1,1,N,9,9
2646,6,1,N,2,1,1,N,N,2
2647,13,1,N,1,1,1,N,N,3
2648,15,2,2,1,1,2,N,0,4
2649,63,8,4,2,1,1,N,0,4
2650,11,1,N,2,1,2,N,N,3
2651,34,1,4,2,1,1,N,9,9
2652,64,1,1,2,1,1,N,5,7
2653,54,1,1,1,1,1,N,4,9
2654,76,1,3,1,1,1,N,9,9
2655,71,1,3,2,1,1,N,6,9
2656,19,1,6,2,2,0,N,3,7
2657,46,1,1,2,1,1,N,7,3
2658,36,1,4,2,2,0,N,6,7
2659,24,2,6,1,1,2,N,5,5
2660,20,1,2,2,1,1,N,0,5
2661,32,1,1,1,1,1,N,3,10
2662,71,1,4,1,1,2,N,9,11
2663,1,1,N,2,1,2,N,N,N
2664,56,1,3,1,1,1,N,4,7
2665,61,1,1,1,1,1,N,9,4
2666,38,1,4,1,1,2,N,0,4
2667,34,1,1,1,1,1,N,6,7
2668,61,1,1,1,1,1,N,7,11
2669,67,1,1,1,1,1,N,9,9
2670,51,1,4,1,1,2,N,8,5
2671,28,1,6,1,1,1,N,4,9
2672,64,1,1,2,1,1,N,4,6
2673,31,1,1,1,1,1,N,7,9
2674,58,1,1,2,1,1,N,0,5
2675,17,2,6,2,1,1,N,0,4
2676,60,1,3,2,1,1,N,9,7
2677,20,1,6,1,1,2,N,2,4
2678,8,1,N,2,1,1,N,N,6
2679,13,1,N,1,1,1,N,N,3
2680,39,1,6,2,1,1,N,6,9
2681,12,1,N,1,1,1,N,1,3
2682,67,1,1,1,1,2,N,9,7
2683,19,1,6,2,1,2,N,1,5
2684,16,1,6,2,1,1,N,0,4
2685,58,1,1,1,1,1,N,8,9
2686,68,1,1,2,1,1,N,4,10
2687,1,1,N,1,1,1,N,N,N
2688,71,1,1,2,1,1,N,7,9
2689,5,1,N,1,1,1,N,N,2
2690,63,1,1,2,1,1,N,4,9
2691,31,1,6,2,1,1,N,N,6
2692,11,1,N,1,1,1,N,N,3
2693,4,1,N,1,1,1,N,N,1
2694,32,2,1,2,1,1,N,7,5
2695,55,1,4,2,1,1,N,6,5
2696,44,2,1,1,1,1,N,8,9
2697,50,1,4,2,1,2,N,5,9
2698,62,1,1,1,1,1,N,8,7
2699,59,1,6,1,1,1,N,9,9
2700,60,1,1,2,1,1,N,0,7
2701,32,1,1,1,1,1,N,6,5
2702,52,1,1,1,1,1,N,9,10
2703,67,1,1,2,1,1,N,4,5
2704,26,1,6,1,1,1,N,4,9
2705,25,8,1,2,1,1,N,7,5
2706,55,1,1,1,1,1,N,8,5
2707,5,1,N,1,1,2,N,N,2
2708,71,1,1,1,1,1,N,5,6
2709,36,1,5,1,1,1,N,8,5
2710,61,1,4,2,1,1,N,6,7
2711,43,1,1,2,1,1,N,5,5
2712,4,1,N,1,1,2,N,N,1
2713,80,1,3,1,1,2,N,8,1
2714,79,1,1,2,1,1,N,0,8
2715,12,1,N,2,1,1,5,N,4
2716,18,1,6,2,1,1,N,3,4
2717,92,1,4,2,1,1,N,5,7
2718,15,1,6,2,1,1,N,0,3
2719,14,1,N,1,1,1,N,N,9
2720,44,6,6,1,1,1,N,9,7
2721,16,9,6,1,1,1,N,2,4
2722,66,1,6,1,1,1,N,6,4
2723,64,1,1,2,1,2,N,9,6
2724,4,9,N,1,1,1,N,N,1
2725,38,1,1,1,1,1,N,6,7
2726,30,8,1,2,1,1,N,4,9
2727,69,1,1,1,1,1,N,5,9
2728,42,2,1,1,1,1,N,5,5
2729,34,1,6,1,1,1,N,4,5
2730,11,2,N,2,1,1,N,4,3
2731,72,1,1,1,1,1,N,9,5
2732,28,1,6,1,1,1,N,5,5
2733,92,1,1,2,1,1,N,4,5
2734,63,2,1,2,1,1,N,7,9
2735,25,1,6,2,1,1,N,7,7
2736,15,1,6,2,1,2,N,0,3
2737,37,1,1,1,1,1,N,8,7
2738,79,8,3,2,1,1,N,2,5
2739,1,1,N,2,1,2,N,N,N
2740,3,1,N,1,1,1,N,N,1
2741,27,1,6,2,1,1,N,3,7
2742,63,1,1,1,1,2,N,0,6
2743,11,1,N,1,1,1,N,N,3
2744,48,8,1,1,1,1,N,8,6
2745,13,1,N,1,1,1,N,N,3
2746,29,1,6,1,1,2,N,1,7
2747,28,1,1,2,1,1,N,2,6
2748,36,1,1,2,1,1,N,2,5
2749,70,8,5,1,3,0,N,7,10
2750,59,1,1,1,1,1,N,7,10
2751,71,1,1,1,1,1,N,6,10
2752,61,1,1,2,1,2,N,2,9
2753,65,1,1,1,1,2,N,3,9
2754,60,2,6,2,1,2,N,6,9
2755,60,2,6,1,1,1,N,8,5
2756,11,1,N,1,1,2,N,N,3
2757,36,1,1,1,1,1,N,7,5
2758,83,1,3,2,1,1,N,2,5
2759,65,1,1,1,1,1,N,9,7
2760,86,1,4,1,1,1,N,5,5
2761,12,1,6,2,1,1,N,N,3
2762,10,1,N,2,1,1,N,N,3
2763,88,1,1,1,1,1,N,3,5
2764,69,1,1,1,1,1,N,7,4
2765,68,9,1,2,1,1,N,6,5
2766,46,1,4,2,1,1,N,7,5
2767,73,1,1,1,1,1,N,3,7
2768,55,1,4,1,1,1,N,9,7
2769,60,1,1,1,1,1,N,8,9
2770,50,1,1,2,1,2,N,4,7
2771,39,1,1,2,1,1,N,1,10
2772,64,1,1,2,1,1,N,6,5
2773,39,1,1,1,1,1,N,7,4
2774,26,1,6,1,1,1,N,3,9
2775,57,1,1,2,1,1,N,8,9
2776,52,8,4,2,1,1,2,0,9
2777,88,1,1,2,1,1,N,9,2
2778,21,1,5,2,3,0,N,2,7
2779,65,1,3,1,1,2,N,4,11
2780,15,1,6,2,1,1,N,0,4
2781,59,1,1,2,1,1,N,3,7
2782,64,1,1,2,1,1,N,2,7
2783,34,1,5,1,1,1,N,0,6
2784,33,1,1,2,1,1,N,5,9
2785,62,1,1,1,1,1,N,6,7
2786,17,9,6,1,1,1,N,2,4
2787,28,1,6,1,1,1,N,5,5
2788,67,1,1,2,1,1,N,8,4
2789,27,1,1,2,1,1,N,4,9
2790,60,1,3,1,1,1,N,5,9
2791,29,1,1,2,1,1,N,0,8
2792,65,1,1,2,1,1,N,3,5
2793,38,1,1,1,1,1,N,5,7
2794,19,1,6,2,1,1,N,3,4
2795,60,2,1,2,1,1,N,3,6
2796,33,8,6,1,1,2,N,5,5
2797,70,1,1,1,1,1,N,9,6
2798,56,2,1,2,1,1,N,0,7
2799,61,1,2,2,1,1,N,9,10
2800,16,1,6,1,1,2,N,0,4
2801,58,1,1,1,1,1,N,9,10
2802,41,2,1,1,1,1,N,7,8
2803,81,1,3,1,1,1,N,4,5
2804,48,1,4,2,1,1,N,4,6
2805,60,1,1,1,1,1,N,0,5
2806,58,1,1,1,1,2,N,7,7
2807,61,9,4,1,1,1,N,0,9
2808,11,6,N,1,1,1,N,N,3
2809,43,1,6,1,1,1,N,5,6
2810,56,1,1,1,1,1,N,9,7
2811,56,1,4,1,1,1,N,5,5
2812,3,1,N,2,1,1,N,N,2
2813,80,1,3,2,1,1,N,3,5
2814,64,1,1,2,1,1,N,0,9
2815,44,1,1,1,1,2,N,5,8
2816,61,1,1,1,1,1,N,2,5
2817,17,1,6,2,1,2,N,1,4
2818,70,1,1,1,1,1,N,4,7
2819,52,1,1,2,1,2,N,3,5
2820,35,1,4,1,1,2,N,9,10
2821,54,2,1,2,1,1,N,9,5
2822,56,1,1,2,1,1,N,2,7
2823,40,1,1,1,1,1,N,9,7
2824,70,1,1,1,1,1,N,6,9
2825,52,1,5,2,1,2,N,5,8
2826,81,1,4,1,1,1,N,6,11
2827,11,1,N,1,1,1,N,4,3
2828,54,1,4,1,1,1,N,2,8
2829,60,1,4,2,1,2,N,9,8
2830,55,1,1,1,1,1,N,8,1
2831,13,1,N,2,1,1,N,N,3
2832,30,1,1,1,1,1,N,3,5
2833,8,6,N,2,1,2,N,N,3
2834,43,1,1,2,1,1,N,3,7
2835,12,1,N,1,1,1,N,N,3
2836,41,2,1,2,1,1,N,6,9
2837,66,1,1,2,1,1,N,7,5
2838,1,1,N,1,1,1,N,N,N
2839,57,1,4,1,1,2,N,4,9
2840,68,1,4,2,2,0,N,6,9
2841,30,1,6,2,1,1,N,7,9
2842,31,1,6,1,1,2,N,7,9
2843,36,2,6,1,1,2,N,2,6
2844,0,9,N,1,1,1,N,N,N
2845,37,1,1,2,1,1,N,5,9
2846,1,8,N,1,1,1,N,N,N
2847,68,1,1,2,1,2,N,2,9
2848,11,1,N,2,1,2,N,N,3
2849,34,1,1,2,1,1,N,7,6
2850,49,1,4,1,2,0,N,5,7
2851,33,1,1,2,1,1,N,7,5
2852,14,1,N,2,1,1,N,N,3
2853,65,1,1,2,1,1,N,9,7
2854,56,1,1,1,1,1,N,8,10
2855,12,1,N,1,1,1,N,N,3
2856,29,1,6,2,2,0,N,3,5
2857,39,8,2,1,1,1,N,9,9
2858,37,1,6,2,1,2,N,0,7
2859,11,1,N,2,1,2,N,N,3
2860,38,1,1,1,1,1,N,8,5
2861,64,1,4,2,1,1,N,7,5
2862,84,1,1,2,1,1,N,6,3
2863,11,1,N,1,1,1,N,N,3
2864,53,1,1,2,1,1,N,1,5
2865,2,1,N,2,1,1,N,N,N
2866,10,1,N,2,1,1,N,N,3
2867,56,1,1,2,1,1,N,8,9
2868,25,1,6,1,1,1,N,N,5
2869,11,1,N,2,1,1,N,N,3
2870,19,9,6,1,1,1,N,0,5
2871,36,1,1,2,1,1,N,7,8
2872,64,6,1,1,1,2,N,9,8
2873,14,1,N,1,1,1,N,N,3
2874,40,1,1,2,1,1,N,3,10
2875,60,2,1,1,1,1,N,7,12
2876,14,9,N,1,1,1,N,N,3
2877,6,1,N,1,1,1,N,N,6
2878,11,1,N,2,1,1,N,N,3
2879,0,1,N,1,1,2,N,N,N
2880,37,1,1,2,1,1,N,4,6
2881,64,1,4,1,1,1,N,5,7
2882,44,1,1,2,1,2,N,5,9
2883,70,1,1,2,1,1,N,3,8
2884,73,1,4,2,1,2,5,7,7
2885,54,1,1,1,1,1,N,8,9
2886,78,1,1,2,1,1,N,7,8
2887,8,1,N,2,1,1,N,N,3
2888,1,1,N,2,1,1,N,N,N
2889,23,1,6,2,1,1,N,2,5
2890,50,1,6,2,1,1,N,4,9
2891,6,1,N,1,1,2,N,N,7
2892,60,2,1,2,1,1,N,0,10
2893,8,1,N,1,1,1,N,N,3
2894,0,9,N,1,1,1,N,N,N
2895,1,1,N,2,1,1,N,N,N
2896,21,1,6,1,1,1,N,2,4
2897,66,1,2,2,1,2,N,8,7
2898,34,1,4,2,1,1,N,2,4
2899,57,1,6,1,1,1,N,7,9
2900,41,1,6,2,1,2,N,8,10
2901,45,8,1,1,1,1,N,6,9
2902,6,1,N,2,1,1,N,N,5
2903,13,1,N,2,1,1,N,N,3
2904,19,1,4,2,1,1,N,0,7
2905,42,1,1,1,1,1,N,0,9
2906,10,2,N,1,1,2,N,N,3
2907,9,1,N,1,1,1,N,N,6
2908,5,1,N,1,1,1,N,N,2
2909,66,1,1,1,1,1,N,7,5
2910,1,1,N,1,1,1,N,N,N
2911,51,1,1,1,1,1,N,8,10
2912,24,1,6,2,1,1,N,3,4
2913,4,1,N,2,1,1,N,N,1
2914,39,1,4,2,1,1,N,9,7
2915,13,1,N,1,1,1,N,N,3
2916,28,1,6,2,1,2,N,7,8
2917,58,1,1,1,1,1,N,6,11
2918,5,1,N,1,1,1,N,N,2
2919,42,1,1,2,1,1,N,8,5
2920,92,1,3,1,1,2,N,4,9
2921,22,9,6,1,1,1,N,3,6
2922,26,1,1,2,1,1,N,4,7
2923,49,1,1,2,1,1,N,7,9
2924,60,2,1,2,1,1,N,5,7
2925,11,9,N,1,1,2,N,N,3
2926,0,1,N,2,1,2,N,N,5
2927,1,6,N,1,1,2,N,N,N
2928,32,2,1,1,1,2,N,2,9
2929,61,1,1,2,1,1,N,7,10
2930,11,1,N,2,1,1,N,N,3
2931,36,1,4,2,1,1,N,5,10
2932,68,1,1,2,1,2,N,5,10
2933,43,1,4,2,1,2,N,4,7
2934,55,1,1,1,1,1,N,4,5
