,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
2561,48-02507,88,2,N,0,1,3,5,1,1,3904.0,N,2,N,N,468,N,2,2,2,2
2562,48-02516,67,1,N,0,9,2,4,1,1,1216.0,9,N,N,N,285,N,2,2,2,2
2563,48-02516,54,1,1,0,1,0,5,1,2,1216.0,N,5,0.0,0,376,N,2,2,2,2
2564,48-02510,24,1,N,0,1,0,3,1,1,3136.0,N,N,N,N,145,N,2,2,2,2
2565,48-02510,70,2,4,0,1,0,N,1,1,3136.0,11,7,79200.0,6,501,N,2,2,2,2
2566,48-02515,4,2,1,0,1,0,2,1,1,1984.0,14,7,6800.0,9,501,N,2,2,2,2
2567,48-02516,87,1,1,0,1,0,3,1,1,1216.0,N,10,89400.0,6,35,N,2,2,2,1
2568,48-02507,47,2,6,0,1,2,3,1,1,3904.0,N,7,129900.0,2,501,N,2,2,2,2
2569,48-02101,16,2,6,0,1,6,6,1,1,448.0,N,6,12500.0,4,405,N,2,2,1,2
2570,48-02516,18,2,1,0,1,2,4,1,1,1216.0,11,7,27180.0,6,501,N,2,2,2,2
2571,48-02102,37,2,1,0,1,1,2,1,1,448.0,9,9,96850.0,9,501,N,2,2,1,2
2572,48-02507,44,2,5,1,1,0,N,1,1,1216.0,N,10,16500.0,3,251,N,2,2,2,2
2573,48-02515,8,1,6,0,1,0,N,1,2,1984.0,3,4,0.0,0,377,N,2,2,1,2
2574,48-02515,56,1,1,0,1,1,4,1,2,1984.0,7,7,41980.0,4,303,N,2,2,2,2
2575,48-02102,60,2,5,1,1,0,2,1,2,448.0,6,5,44500.0,3,192,N,2,2,2,2
2576,48-02510,3,2,1,0,1,1,5,1,2,3136.0,14,5,45500.0,9,473,N,2,2,2,2
2577,48-02507,7,1,6,0,1,0,N,1,2,3904.0,4,9,483250.0,8,501,N,2,2,2,2
2578,48-02516,20,1,1,0,1,0,2,1,2,1216.0,3,4,0.0,0,501,N,2,2,2,2
2579,48-02507,19,1,1,0,6,0,2,1,1,3904.0,12,7,17500.0,6,501,N,2,2,2,2
2580,48-02101,60,1,5,0,1,0,2,1,1,448.0,N,6,41100.0,7,45,N,2,2,2,2
2581,48-02101,64,2,6,0,1,N,N,1,1,448.0,6,4,0.0,0,501,N,2,2,2,2
2582,48-02515,80,1,N,0,1,0,3,1,1,1984.0,N,3,N,N,501,N,2,2,2,2
2583,48-02515,56,2,1,0,1,3,5,1,2,1984.0,9,10,73200.0,9,501,N,1,2,2,1
2584,48-02101,35,1,1,0,9,2,4,1,1,448.0,6,10,36300.0,5,396,N,2,2,2,2
2585,48-02516,71,2,N,1,1,3,5,1,1,1216.0,N,2,N,N,459,N,2,2,2,2
2586,48-02102,30,2,4,0,2,0,N,1,1,448.0,11,9,44200.0,7,501,N,2,2,2,2
2587,48-02101,80,2,1,0,1,0,2,1,1,448.0,10,N,19180.0,4,284,N,2,2,2,2
2588,48-02516,55,2,1,0,1,3,7,1,1,1216.0,12,5,10070.0,5,501,N,2,2,2,2
2589,48-02102,48,1,3,0,1,3,5,1,1,448.0,14,4,44500.0,3,68,N,2,2,2,2
2590,48-02102,45,1,N,0,1,0,2,1,2,448.0,N,7,N,N,110,N,2,2,2,1
2591,48-02507,14,1,1,0,1,0,4,1,1,3904.0,5,7,320000.0,3,365,N,2,2,2,2
2592,48-02507,64,1,1,0,1,0,2,1,1,3904.0,3,5,1100.0,6,369,N,2,1,2,2
2593,48-02102,59,1,6,1,1,2,4,1,1,448.0,N,N,98200.0,4,37,N,1,1,2,2
2594,48-02510,35,2,6,1,1,0,N,1,1,3136.0,1,4,0.0,0,81,N,2,2,2,2
2595,48-02516,21,2,N,0,6,0,3,1,1,1216.0,N,3,N,N,448,N,N,N,2,2
2596,48-02516,55,2,N,0,9,1,6,1,1,1216.0,N,3,N,N,208,N,N,N,2,2
2597,48-02516,17,1,4,0,6,1,N,1,1,1216.0,11,9,88270.0,7,501,N,2,2,2,2
2598,48-02507,79,2,3,0,2,0,2,1,1,1216.0,12,10,184700.0,6,501,N,2,2,2,2
2599,48-02510,1,1,4,0,1,0,N,1,1,3136.0,14,5,214900.0,3,366,N,2,2,2,2
2600,48-02510,8,2,1,0,1,1,2,1,1,3136.0,15,4,280.0,1,426,N,2,2,2,2
2601,48-02101,13,1,N,0,9,2,4,1,1,448.0,9,N,N,N,360,N,2,2,2,2
2602,48-02101,61,2,6,0,1,0,2,1,1,448.0,5,8,0.0,0,375,N,2,2,2,2
2603,48-02101,18,2,1,0,1,0,3,1,2,448.0,N,9,132000.0,9,501,N,2,2,2,2
2604,48-02515,41,1,N,1,1,0,4,1,2,1984.0,N,3,N,N,24,N,2,2,2,2
2605,48-02515,9,1,6,0,1,0,N,1,1,1984.0,3,7,5300.0,8,501,N,2,2,2,2
2606,48-02510,25,1,1,1,1,2,4,1,1,3136.0,4,9,43300.0,9,501,N,2,2,2,1
2607,48-02515,33,1,1,4,9,2,5,1,1,1984.0,12,5,485800.0,5,135,N,2,2,2,2
2608,48-02507,46,1,N,0,1,2,4,1,1,3904.0,N,3,N,N,501,N,2,2,2,2
2609,48-02516,50,1,1,1,1,2,3,1,1,1216.0,6,10,154000.0,9,501,N,2,2,1,2
2610,48-02507,59,1,1,0,1,4,3,1,1,3904.0,6,4,1400.0,2,88,N,2,2,2,2
2611,48-02101,37,1,6,0,1,3,4,1,2,448.0,N,N,N,N,171,N,N,N,2,2
2612,48-02510,42,2,N,0,2,2,4,1,1,3136.0,N,1,N,N,210,N,2,2,2,1
2613,48-02102,2,2,3,0,1,0,N,1,1,448.0,N,N,N,N,206,N,2,2,2,2
2614,48-02515,60,2,N,0,1,2,5,1,2,1984.0,N,3,N,N,21,N,2,2,2,2
2615,48-02510,42,1,4,1,1,0,N,1,1,3136.0,N,7,25800.0,3,189,N,2,2,2,2
2616,48-02515,63,2,1,0,1,0,2,1,2,448.0,10,10,58240.0,9,501,N,2,2,2,2
2617,48-02516,14,1,1,0,1,0,2,1,1,1216.0,11,9,134600.0,9,501,N,2,2,2,2
2618,48-02510,10,1,1,1,1,0,2,1,1,1216.0,4,9,16800.0,7,501,N,2,2,2,2
2619,48-02510,39,2,1,0,1,1,3,1,1,3136.0,15,5,107400.0,7,501,N,2,2,2,2
2620,48-02510,65,1,4,0,1,0,N,1,1,3136.0,10,9,175600.0,8,501,N,2,2,2,2
2621,48-02515,26,1,1,0,1,0,2,1,1,1984.0,9,10,68400.0,9,501,N,2,2,2,2
2622,48-02516,81,1,6,0,1,0,N,1,1,1216.0,4,7,117000.0,5,288,N,2,2,2,2
2623,48-02507,6,1,N,1,8,0,N,1,2,3904.0,N,3,N,N,413,2,N,N,2,2
2624,48-02516,82,1,N,0,1,1,4,1,2,1216.0,N,3,N,N,235,N,2,2,2,2
2625,48-02102,7,1,N,0,1,2,5,1,1,448.0,9,3,N,N,151,N,2,2,2,2
2626,48-02102,10,1,1,0,1,0,2,1,1,448.0,N,4,0.0,0,501,N,1,1,2,2
2627,48-02510,66,2,4,0,9,3,8,1,2,3136.0,N,7,78100.0,3,160,N,2,2,2,2
2628,48-02516,80,2,N,0,2,0,4,1,1,1216.0,N,3,N,N,4,N,N,N,2,2
2629,48-02102,78,2,N,1,1,0,4,1,1,448.0,N,3,N,N,37,N,2,2,2,2
2630,48-02507,17,1,1,1,1,0,4,1,1,3904.0,7,1,46110.0,2,276,N,2,2,2,2
2631,48-02101,57,1,1,1,1,0,2,1,1,448.0,4,10,26550.0,9,501,N,2,2,2,2
2632,48-02507,6,2,1,0,1,5,3,1,2,3904.0,N,6,41980.0,0,355,5,2,2,2,2
2633,48-02510,58,2,1,1,1,0,3,1,1,3136.0,11,8,209000.0,8,501,N,2,2,2,2
2634,48-02516,17,2,4,0,1,2,4,1,2,1216.0,10,10,42000.0,3,190,N,2,2,2,2
2635,48-02507,69,1,1,0,1,0,2,1,2,3904.0,N,5,150000.0,4,160,N,2,2,2,2
2636,48-02515,52,2,4,0,1,N,13,1,2,1984.0,11,9,9010.0,8,501,N,2,2,2,2
2637,48-02507,31,2,N,0,1,2,4,1,2,3904.0,N,3,N,N,202,N,N,N,2,2
2638,48-02102,77,2,1,0,1,1,2,1,1,448.0,N,4,28000.0,6,383,N,2,2,2,2
2639,48-02101,71,1,1,0,1,0,7,1,1,448.0,9,4,92700.0,6,501,N,2,2,2,2
2640,48-02507,44,2,4,1,1,0,N,1,1,3904.0,11,7,44800.0,8,501,N,2,2,2,2
2641,48-02516,24,1,N,0,1,2,4,1,1,1216.0,N,3,N,N,466,N,2,2,2,2
2642,48-02510,59,2,1,0,2,0,2,1,1,3136.0,N,5,59500.0,5,392,N,2,2,2,2
2643,48-02101,2,1,6,0,1,5,6,1,1,448.0,7,5,189400.0,4,396,N,2,2,2,2
2644,48-02515,87,1,4,0,1,N,N,1,1,1984.0,2,7,10070.0,5,357,N,2,1,2,2
2645,48-02102,32,1,1,0,1,0,2,1,1,448.0,14,5,176000.0,2,321,N,2,2,2,2
2646,48-02101,68,1,1,0,1,1,3,1,1,448.0,N,4,48100.0,3,501,N,2,2,2,2
2647,48-02101,51,1,1,0,1,0,3,1,1,448.0,N,7,75080.0,8,501,N,2,2,2,2
2648,48-02101,81,2,1,0,6,0,2,1,1,448.0,N,9,186300.0,1,501,N,2,2,2,2
2649,48-02102,24,1,4,0,1,0,N,1,1,448.0,10,5,55600.0,2,337,N,2,2,2,1
2650,48-02507,44,2,1,0,1,0,3,1,1,3904.0,11,9,246700.0,7,501,N,2,2,2,2
2651,48-02516,7,1,N,0,8,0,3,1,1,1216.0,N,N,N,N,147,N,2,2,2,2
2652,48-02507,21,1,1,0,1,0,2,1,1,3904.0,4,9,8500.0,8,501,N,2,2,2,2
2653,48-02510,76,2,6,1,1,0,2,1,1,3136.0,12,9,151450.0,6,443,N,2,2,2,2
2654,48-02507,63,1,1,0,1,0,3,1,1,3904.0,6,5,307000.0,6,501,N,2,2,2,2
2655,48-02515,86,1,4,0,1,2,4,1,1,1984.0,12,5,147000.0,5,171,N,2,2,2,2
2656,48-02102,63,2,4,0,1,0,N,1,1,448.0,8,9,80.0,1,487,N,2,2,2,2
2657,48-02101,60,1,1,0,1,0,2,1,1,448.0,3,7,59500.0,7,501,N,2,2,2,2
2658,48-02515,12,1,6,0,2,0,3,1,1,1984.0,6,10,23700.0,3,379,N,2,2,2,2
2659,48-02516,80,1,4,1,1,0,N,1,2,1216.0,N,7,2600.0,6,363,N,2,2,2,2
2660,48-02101,8,2,1,1,2,2,4,1,1,448.0,15,5,46010.0,1,501,N,2,2,2,2
2661,48-02510,17,2,1,0,1,3,6,1,1,3136.0,16,7,22900.0,8,501,N,2,2,2,2
2662,48-02515,50,1,1,0,1,0,2,1,1,1984.0,16,5,131250.0,6,501,N,2,2,2,2
2663,48-02510,11,2,6,0,1,0,2,1,1,3136.0,N,7,112900.0,2,501,N,2,2,2,2
2664,48-02101,10,2,1,0,1,0,3,1,1,448.0,11,6,44200.0,7,135,N,2,2,2,2
2665,48-02510,8,1,1,4,1,0,2,1,1,3136.0,3,7,247000.0,6,181,N,2,2,2,2
2666,48-02515,85,2,3,0,2,0,4,1,1,1984.0,6,11,970.0,3,443,N,2,2,2,2
2667,48-02102,53,2,1,0,2,0,2,1,1,448.0,N,7,517700.0,7,501,N,N,1,2,2
2668,48-02515,61,2,6,0,1,0,N,1,1,1984.0,N,9,202000.0,5,57,N,1,2,2,2
2669,48-02507,6,2,N,0,1,N,N,1,2,3904.0,N,N,N,N,253,3,2,2,2,2
2670,48-02516,68,1,1,1,1,0,2,1,1,1216.0,13,9,12900.0,7,501,N,1,1,2,2
2671,48-02102,49,1,1,0,1,1,2,1,1,448.0,0,9,29100.0,7,498,N,2,2,2,2
2672,48-02515,33,1,3,4,1,0,N,1,1,1984.0,7,9,111700.0,9,501,N,2,2,2,2
2673,48-02516,1,1,1,0,1,0,2,1,1,1216.0,3,9,0.0,0,101,N,2,2,2,2
2674,48-02515,86,2,1,0,1,2,4,1,1,1984.0,7,8,46110.0,8,501,N,2,2,2,2
2675,48-02516,17,2,6,0,1,0,4,1,1,1216.0,7,7,27860.0,4,501,N,2,2,2,2
2676,48-02507,50,1,6,0,1,0,N,1,2,3904.0,N,6,45400.0,2,87,N,2,2,2,2
2677,48-02515,86,1,1,1,1,1,3,1,1,448.0,12,5,52210.0,5,327,N,2,2,2,2
2678,48-02507,47,2,1,0,1,0,4,1,1,3904.0,4,7,34700.0,7,501,N,2,2,2,1
2679,48-02510,83,1,6,0,1,0,4,1,2,3136.0,N,5,34700.0,3,60,N,2,2,2,2
2680,48-02102,13,2,N,0,1,0,N,1,1,448.0,N,3,N,N,501,4,2,2,2,2
2681,48-02515,33,1,1,3,1,0,7,1,1,1984.0,N,5,11400.0,5,160,N,2,2,2,2
2682,48-02101,68,2,1,0,1,0,2,1,1,448.0,N,6,0.0,0,501,N,2,2,2,2
2683,48-02101,54,1,4,0,1,N,N,1,1,448.0,N,5,27140.0,4,149,N,1,1,2,2
2684,48-02510,25,2,6,1,1,0,N,1,1,3136.0,2,3,124500.0,5,9,N,2,1,2,2
2685,48-02101,16,2,1,0,6,0,2,1,2,448.0,N,5,41980.0,0,241,N,2,2,2,2
2686,48-02101,61,2,6,0,1,1,3,1,1,448.0,6,4,0.0,0,501,N,2,2,2,2
2687,48-02516,49,2,1,0,1,0,2,1,1,1216.0,N,8,0.0,0,326,N,2,2,2,2
2688,48-02515,3,1,3,0,1,3,6,1,2,1984.0,6,10,143000.0,3,254,N,1,2,2,2
2689,48-02510,38,2,1,0,1,2,3,1,1,3136.0,14,7,56700.0,9,501,N,2,2,2,2
2690,48-02510,7,2,N,0,1,2,3,1,1,3136.0,N,3,N,N,479,N,2,2,2,2
2691,48-02102,75,1,6,0,1,0,2,1,2,448.0,10,5,5450.0,4,242,N,2,2,2,2
2692,48-02101,65,2,1,0,1,0,2,1,2,448.0,9,9,220000.0,9,501,N,2,2,2,1
2693,48-02101,29,1,1,0,1,2,4,1,1,448.0,6,9,0.0,0,501,N,1,2,2,2
2694,48-02102,77,1,N,0,1,0,4,1,1,448.0,N,3,N,N,405,N,N,N,2,2
2695,48-02102,70,1,1,0,1,0,2,1,1,448.0,16,9,118400.0,8,501,N,2,2,2,2
2696,48-02101,10,1,1,0,1,1,4,1,2,448.0,16,7,400.0,8,501,N,2,2,2,2
2697,48-02101,53,1,N,0,1,2,4,1,1,448.0,N,3,N,N,450,N,1,1,2,2
2698,48-02515,56,2,6,0,9,0,2,1,1,1984.0,N,8,41980.0,0,501,N,2,1,2,2
2699,48-02102,59,2,1,0,1,0,4,2,1,448.0,6,5,36700.0,9,501,N,1,2,2,2
2700,48-02516,84,2,6,0,1,1,4,1,1,1216.0,9,10,370.0,6,395,N,2,2,2,2
2701,48-02515,33,2,1,2,9,2,4,1,1,1984.0,15,9,54500.0,8,501,N,2,2,2,2
2702,48-02102,42,1,1,0,1,0,2,1,1,448.0,16,5,51700.0,6,501,N,2,2,2,2
2703,48-02102,3,1,6,0,1,3,6,2,1,448.0,10,10,95730.0,1,480,N,2,1,2,2
2704,48-02101,38,1,N,0,1,2,3,1,2,448.0,N,3,N,N,376,N,N,N,2,2
2705,48-02515,4,1,1,0,8,2,4,1,1,1984.0,7,8,176800.0,4,166,N,2,2,2,2
2706,48-02516,26,2,6,0,1,2,4,1,1,1216.0,6,5,37800.0,3,337,N,2,2,2,1
2707,48-02102,49,1,1,0,1,1,3,1,1,448.0,6,9,58240.0,9,501,N,2,2,2,2
2708,48-02507,74,2,1,0,1,3,5,1,1,3904.0,11,7,151000.0,7,501,N,1,2,2,2
2709,48-02101,35,2,6,0,1,2,5,1,1,448.0,2,7,20700.0,3,501,N,2,2,2,2
2710,48-02101,52,2,N,1,2,1,3,1,1,448.0,N,2,N,N,501,N,2,2,2,2
2711,48-02507,38,1,4,0,1,3,5,1,1,1216.0,N,9,41200.0,5,214,N,2,2,2,2
2712,48-02507,42,2,6,0,1,1,3,1,1,3904.0,N,5,26740.0,2,130,N,2,1,2,2
2713,48-02515,9,1,1,0,2,0,2,1,1,448.0,7,5,25400.0,3,250,N,2,2,2,2
2714,48-02510,80,2,1,0,1,0,2,1,1,3136.0,N,5,0.0,0,426,N,2,2,2,2
2715,48-02101,57,2,1,0,1,0,4,1,1,448.0,N,4,35600.0,3,231,N,2,2,2,2
2716,48-02102,85,2,N,0,1,1,4,1,1,448.0,N,3,N,N,501,N,N,N,2,2
2717,48-02101,0,1,5,0,8,0,N,1,1,448.0,4,7,156000.0,7,501,N,2,1,2,2
2718,48-02507,50,1,1,0,2,2,4,1,1,3136.0,4,7,48500.0,8,501,N,2,2,2,2
2719,48-02102,60,2,3,0,1,0,N,1,2,448.0,12,5,20800.0,4,10,N,2,2,2,2
2720,48-02101,61,1,6,0,1,0,5,1,1,448.0,N,8,0.0,0,501,N,2,2,2,2
2721,48-02507,53,2,1,0,1,0,3,1,1,3904.0,N,1,57200.0,2,41,N,2,2,2,2
2722,48-02516,29,2,6,0,1,11,3,1,1,1216.0,N,5,41980.0,0,322,N,2,2,2,2
2723,48-02516,19,1,6,0,1,N,N,1,1,1216.0,4,7,5800.0,8,501,N,2,2,2,2
2724,48-02516,3,2,3,0,1,0,7,1,1,1216.0,N,9,111000.0,1,305,N,2,2,2,2
2725,48-02102,40,1,6,0,9,0,N,1,2,448.0,6,4,46140.0,4,141,N,2,2,1,2
2726,48-02516,24,1,1,1,1,11,6,1,1,1216.0,10,7,568000.0,8,318,N,2,2,2,2
2727,48-02507,52,2,3,0,1,2,4,1,1,3904.0,N,7,77500.0,3,58,N,2,2,2,2
2728,48-02510,88,2,6,1,1,0,N,1,2,3136.0,N,8,180100.0,4,328,N,2,2,2,2
2729,48-02515,85,2,1,0,9,3,5,1,1,1984.0,10,5,66700.0,1,387,N,2,2,2,2
2730,48-02510,0,1,1,0,1,0,2,1,1,3136.0,16,5,-600.0,6,46,N,2,2,2,2
2731,48-02101,51,2,1,1,1,2,4,1,1,448.0,6,9,78060.0,9,501,N,2,2,2,2
2732,48-02102,54,2,4,0,6,N,N,1,0,448.0,N,9,72200.0,1,N,N,2,2,2,2
2733,48-02510,73,2,3,0,1,0,7,1,2,1216.0,3,9,0.0,0,282,N,2,2,2,2
2734,48-02101,16,1,1,0,1,0,3,1,1,448.0,14,5,31800.0,4,154,N,2,2,2,1
2735,48-02516,61,2,3,0,1,0,N,2,1,1216.0,N,4,0.0,0,501,N,2,2,2,2
2736,48-02507,58,1,1,0,1,1,3,2,2,3136.0,4,9,40000.0,9,469,N,2,2,2,2
2737,48-02102,4,1,6,0,1,0,N,1,1,448.0,N,8,0.0,0,501,N,2,2,2,2
2738,48-02102,70,2,1,0,1,1,2,1,1,448.0,12,9,70500.0,5,501,4,2,2,2,1
2739,48-02507,6,2,N,1,1,2,4,1,2,3904.0,N,1,N,N,274,4,2,2,2,2
2740,48-02507,44,1,N,0,1,1,5,1,1,3904.0,N,3,N,N,501,N,2,2,2,2
2741,48-02507,60,1,6,1,1,2,3,1,2,3904.0,6,8,0.0,0,56,N,2,2,2,2
2742,48-02507,51,2,1,0,9,2,4,1,1,3904.0,4,9,15600.0,8,501,N,2,2,2,2
2743,48-02507,53,2,3,1,1,0,N,1,1,3904.0,N,7,77100.0,4,32,N,2,2,1,2
2744,48-02507,54,1,4,0,1,1,3,1,1,3904.0,N,5,136000.0,4,129,N,2,2,2,2
2745,48-02510,70,1,1,2,2,0,2,1,1,3136.0,N,9,790.0,8,467,N,2,1,2,2
2746,48-02101,64,2,5,0,1,0,2,1,2,448.0,N,4,57600.0,3,328,N,2,2,2,2
2747,48-02516,35,1,4,0,1,0,N,1,1,1216.0,N,6,0.0,0,500,N,2,1,2,2
2748,48-02102,28,1,1,0,1,2,5,1,1,448.0,3,6,0.0,0,257,N,2,2,2,2
2749,48-02507,57,2,N,0,1,2,4,1,1,3904.0,N,7,N,N,230,N,2,2,2,1
2750,48-02510,42,1,N,0,1,0,5,1,1,3136.0,N,2,N,N,501,N,2,2,2,2
2751,48-02515,58,1,1,1,9,0,2,1,1,1984.0,4,5,92600.0,9,501,N,2,2,2,2
2752,48-02510,7,1,1,0,1,0,4,2,2,3136.0,7,5,41980.0,4,319,N,2,2,2,2
2753,48-02515,49,2,1,0,1,0,2,1,1,1216.0,9,10,43120.0,6,501,N,2,2,2,2
2754,48-02516,36,2,6,1,1,0,N,1,2,1216.0,3,5,41980.0,0,405,N,2,2,2,2
2755,48-02102,75,2,4,0,1,5,13,1,1,448.0,3,9,134600.0,8,501,N,2,2,2,2
2756,48-02515,20,2,6,0,1,0,N,1,1,1984.0,14,1,980.0,2,501,N,N,1,2,2
2757,48-02101,61,1,4,0,1,3,2,1,1,448.0,N,7,29200.0,8,462,N,2,2,2,2
2758,48-02102,21,2,1,0,1,2,3,1,1,448.0,7,2,0.0,0,489,N,2,2,2,2
2759,48-02516,17,2,1,1,2,0,2,1,1,1216.0,6,10,102100.0,9,501,N,2,2,2,2
2760,48-02515,14,1,5,0,2,0,N,1,1,1984.0,6,10,176000.0,3,112,N,2,2,2,2
2761,48-02515,51,2,N,0,1,2,4,1,2,1984.0,9,2,N,N,393,N,2,2,2,2
2762,48-02102,32,1,1,0,1,0,2,1,0,448.0,N,1,34000.0,2,N,N,2,2,2,2
2763,48-02101,5,1,N,1,1,2,5,1,1,448.0,N,3,N,N,413,N,2,2,2,2
2764,48-02102,79,1,6,4,1,6,6,1,2,448.0,N,N,43300.0,2,13,N,2,2,2,2
2765,48-02515,82,2,1,0,1,0,2,1,1,1984.0,N,5,53600.0,4,275,N,1,1,2,2
2766,48-02101,10,1,1,0,1,4,6,1,1,448.0,16,10,47290.0,7,58,N,2,2,2,1
2767,48-02515,74,1,3,0,1,0,N,1,2,1984.0,9,9,5100.0,6,438,N,2,2,2,2
2768,48-02101,13,1,N,0,9,4,6,2,1,448.0,N,3,N,N,487,N,2,2,2,2
2769,48-02507,43,2,1,0,1,0,2,1,1,3904.0,12,7,41900.0,4,111,N,2,2,2,2
2770,48-02102,41,2,6,1,6,0,3,1,1,3904.0,14,5,0.0,0,501,N,2,2,2,2
2771,48-02516,55,1,6,0,1,7,6,1,1,1216.0,N,9,0.0,0,326,N,2,1,2,2
2772,48-02507,24,1,1,1,1,1,4,1,2,3904.0,4,5,160000.0,5,214,N,2,2,2,2
2773,48-02101,41,1,6,1,1,0,2,1,1,448.0,3,5,41700.0,2,426,N,2,2,2,2
2774,48-02102,64,2,1,0,1,0,2,1,1,448.0,N,4,0.0,0,501,N,2,2,2,2
2775,48-02102,31,1,6,0,1,1,N,1,2,448.0,3,N,61800.0,2,449,N,2,1,2,2
2776,48-02102,3,1,N,0,1,0,5,1,1,448.0,N,3,N,N,312,N,2,2,2,2
2777,48-02102,34,1,N,1,2,0,3,1,1,448.0,N,2,N,N,485,N,2,2,2,2
2778,48-02507,62,2,6,0,1,2,5,1,1,3904.0,14,5,2200.0,2,63,N,2,2,2,2
2779,48-02516,25,1,1,0,1,3,5,1,1,1216.0,3,4,0.0,0,148,N,2,2,2,2
2780,48-02515,44,2,N,0,1,N,N,1,1,1984.0,N,7,N,N,501,N,N,N,2,2
2781,48-02510,5,2,1,0,1,3,5,1,1,3136.0,11,N,59400.0,9,501,N,2,2,2,2
2782,48-02515,73,1,1,0,1,0,2,1,1,1984.0,7,10,188000.0,9,501,N,2,2,2,2
2783,48-02510,23,2,N,0,6,1,6,1,1,1216.0,N,3,N,N,286,N,2,2,2,2
2784,48-02507,57,1,1,1,1,1,4,1,1,3904.0,10,10,43500.0,9,501,N,2,2,2,2
2785,48-02510,6,1,N,0,1,0,4,1,2,3520.0,N,N,N,N,7,N,N,N,2,1
2786,48-02515,7,2,1,1,1,2,4,1,1,1984.0,14,10,56300.0,9,501,N,2,2,2,2
2787,48-02515,21,1,4,0,1,N,N,1,1,1984.0,3,9,31200.0,8,298,N,2,2,2,2
2788,48-02101,21,1,1,0,1,0,2,1,1,448.0,6,4,0.0,0,501,N,2,2,2,2
2789,48-02510,75,1,1,1,1,0,2,1,2,3136.0,13,7,81900.0,2,98,N,2,2,2,2
2790,48-02510,41,1,1,0,1,0,2,1,1,3136.0,6,7,12510.0,8,501,N,2,2,2,2
2791,48-02510,61,1,1,0,1,2,3,1,1,3136.0,6,5,390600.0,1,481,N,2,2,2,2
2792,48-02516,86,2,N,0,1,3,13,1,1,1216.0,N,3,N,N,308,N,2,2,2,2
2793,48-02101,82,1,1,0,1,4,6,1,1,448.0,7,10,265000.0,9,501,N,2,2,2,2
2794,48-02102,69,1,6,1,2,3,5,1,1,448.0,11,4,81400.0,6,501,N,2,2,2,2
2795,48-02510,57,2,1,0,1,0,3,1,1,3136.0,6,7,84000.0,5,441,N,2,2,2,2
2796,48-02102,16,2,1,0,1,2,4,1,1,448.0,14,6,0.0,0,501,N,1,2,2,2
2797,48-02516,84,2,1,0,1,2,4,1,1,1216.0,11,7,90200.0,7,109,N,2,2,2,2
2798,48-02101,19,1,5,1,1,0,N,1,1,448.0,7,5,10800.0,3,491,N,2,2,2,2
2799,48-02510,46,1,1,0,1,0,2,1,1,3136.0,10,5,83000.0,7,254,N,2,2,2,2
2800,48-02516,11,1,1,0,8,2,4,1,2,1216.0,4,9,33500.0,9,162,N,2,2,2,2
2801,48-02102,57,2,1,0,1,3,5,1,1,448.0,6,5,85700.0,4,67,N,2,2,2,2
2802,48-02507,12,1,1,0,2,N,11,1,1,3904.0,10,8,487700.0,8,480,N,2,1,2,2
2803,48-02515,37,1,1,0,1,0,3,1,1,1984.0,3,9,14300.0,6,53,N,2,2,2,2
2804,48-02516,46,2,6,0,1,0,2,1,1,1216.0,13,9,179970.0,1,5,N,2,2,2,2
2805,48-02507,0,1,1,0,1,3,5,1,1,3136.0,5,8,670.0,7,439,N,2,2,2,2
2806,48-02101,11,2,1,0,1,0,2,1,2,448.0,11,7,176000.0,8,456,N,2,2,2,2
2807,48-02101,83,1,1,0,1,2,5,1,1,448.0,8,5,10500.0,7,96,N,2,2,2,2
2808,48-02101,32,2,1,0,1,0,2,1,1,448.0,16,10,150010.0,6,501,N,2,2,2,2
2809,48-02102,16,1,1,0,1,0,4,1,1,448.0,N,5,11130.0,2,77,N,2,2,2,2
2810,48-02510,72,1,N,0,1,0,5,1,1,3136.0,N,3,N,N,501,N,2,2,2,2
2811,48-02515,2,2,1,0,1,0,2,1,1,448.0,N,9,130500.0,8,501,N,2,2,2,2
2812,48-02101,69,1,1,0,9,2,4,1,1,448.0,11,5,57000.0,9,501,N,2,2,2,2
2813,48-02507,23,2,1,0,1,0,2,1,2,3904.0,6,7,40100.0,8,315,N,2,2,2,2
2814,48-02515,17,1,6,1,1,2,3,1,2,1984.0,10,7,32410.0,2,294,N,2,2,2,2
2815,48-02516,4,2,N,0,1,0,5,1,1,1216.0,N,N,N,N,375,N,2,2,2,2
2816,48-02516,34,2,4,0,1,0,N,1,1,1216.0,16,7,4300.0,7,501,N,2,2,2,2
2817,48-02101,83,1,1,0,1,1,3,1,1,448.0,N,7,25650.0,8,501,N,2,2,2,2
2818,48-02510,10,1,6,0,1,1,3,1,1,3136.0,3,3,142700.0,1,109,N,2,2,2,2
2819,48-02102,27,2,6,1,1,2,4,1,1,448.0,N,9,0.0,0,188,N,2,2,2,2
2820,48-02507,6,1,N,1,1,2,4,1,1,3904.0,N,3,N,N,317,3,N,N,2,2
2821,48-02101,18,2,N,0,1,1,3,1,2,1216.0,N,7,N,N,358,N,N,N,2,2
2822,48-02515,33,1,1,2,1,2,4,1,1,1984.0,7,9,27200.0,7,188,N,2,2,2,2
