,Unnamed: 0,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,PUMA
5592,16235,47,2,N,0,6,2,4,1,1,N,N,3,N,N,180,N,2,2,2,2,605,160,13-04600
5593,11945,65,1,6,0,2,N,N,3,0,770,N,7,14626,1,N,N,2,2,2,2,142,56,29-01901
5594,24245,48,2,4,0,3,0,2,1,1,N,N,6,33745,2,131,N,2,1,1,2,47,52,08-00803
5595,14140,26,2,6,0,3,0,7,1,2,9290,12,5,160114,1,115,N,2,2,2,2,96,354,17-03531
5596,12875,30,2,6,0,2,N,N,3,0,7870,13,7,7373,2,N,N,1,2,2,2,135,0,36-03710
5597,10826,27,2,2,0,2,N,N,2,0,7860,13,7,24367,3,N,N,2,2,2,2,92,0,29-01901
5598,17799,65,2,6,0,2,5,3,1,1,3390,12,7,426,0,485,N,2,2,2,2,92,72,38-00100
5599,25786,52,2,N,4,8,2,3,1,2,N,N,12,N,N,109,N,2,N,2,2,370,218,51-51255
5600,1890,28,1,3,0,2,N,N,3,0,8191,8,5,12418,5,N,N,1,2,2,2,71,0,28-01100
5601,25223,36,1,N,1,3,5,4,1,2,N,N,3,N,N,128,N,2,2,2,2,379,455,19-01700
5602,19958,60,1,6,0,3,0,N,1,2,7860,11,5,8643,1,400,N,2,2,2,2,156,104,38-00100
5603,18800,43,1,6,0,9,0,2,1,1,N,15,5,28794,2,501,N,2,2,2,2,68,55,40-00200
5604,19965,61,2,6,0,2,0,2,1,1,7860,12,8,41819,5,151,N,2,2,2,2,53,42,01-01301
5605,9248,62,1,6,0,1,0,6,1,1,7870,10,8,9808,4,246,N,2,2,2,2,314,155,38-00100
5606,22788,67,2,6,0,1,0,3,1,1,9590,9,10,499226,9,501,N,2,2,2,2,67,15,17-03529
5607,2831,5,1,6,0,1,N,N,2,0,490,15,9,7014,1,N,N,2,2,2,2,123,0,51-51255
5608,16712,52,2,N,0,1,2,4,1,1,N,N,12,N,N,375,N,2,N,2,2,378,41,30-00600
5609,26707,42,1,N,0,1,2,3,1,1,N,N,12,N,N,501,N,2,2,2,2,67,99,32-00405
5610,13670,43,1,1,0,1,2,2,1,1,9470,10,10,179343,7,501,N,2,2,2,2,44,59,38-00100
5611,17850,28,2,1,0,1,0,7,1,1,9370,10,11,179544,9,433,N,2,2,2,2,103,71,08-00803
5612,11859,6,2,3,0,1,0,2,1,1,N,N,9,508745,7,501,N,2,2,2,2,96,60,24-01004
5613,18404,67,1,1,0,1,3,4,1,1,9590,12,1,89,0,501,N,2,2,2,2,56,171,38-00100
5614,24752,88,2,6,4,1,5,3,1,2,N,N,3,N,0,103,N,2,2,2,2,95,260,08-00803
5615,14013,5,1,N,1,8,4,6,1,2,N,N,3,N,N,90,N,2,2,2,2,363,304,30-00600
5616,26030,73,2,N,0,2,0,5,1,1,N,N,3,N,N,501,N,2,2,2,2,69,76,28-01100
5617,10760,84,2,6,0,2,N,N,3,0,N,N,7,92,6,N,N,2,2,2,2,117,0,06-07502
5618,17252,30,1,6,1,1,N,N,2,0,5391,13,7,4846,1,N,N,2,2,2,2,24,0,32-00405
5619,16984,74,1,1,0,1,0,3,1,2,N,N,12,58136,2,185,N,N,N,1,1,164,120,28-01100
5620,24159,5,2,N,0,2,0,4,1,1,N,N,2,N,N,501,N,N,N,2,2,70,71,28-01100
5621,25842,31,1,N,0,1,2,4,1,2,N,N,3,N,N,115,N,2,2,2,2,299,294,19-01700
5622,13695,3,1,4,0,2,0,2,1,2,N,N,4,9763,4,98,N,2,2,2,2,291,226,24-01004
5623,9004,69,1,N,0,1,3,5,1,1,N,N,12,N,N,501,N,N,2,2,2,50,57,38-00100
5624,4820,19,1,6,0,2,N,N,2,0,N,N,5,262,0,N,N,2,2,2,2,40,0,06-07502
5625,26224,78,2,4,0,1,0,2,1,1,180,10,3,132075,4,501,N,2,2,2,2,49,101,13-04600
5626,7335,33,1,N,0,1,2,7,1,2,N,N,3,N,N,408,N,2,2,2,2,184,130,24-01004
5627,5742,28,2,4,0,1,0,2,1,1,N,10,9,38610,3,142,N,2,1,2,2,110,48,51-01301
5628,20191,67,1,1,0,3,0,3,1,1,8680,12,5,236,0,201,N,2,2,2,2,49,65,38-00100
5629,19291,31,1,N,4,3,3,5,1,1,N,N,3,N,N,323,N,2,2,2,2,554,345,38-00100
5630,2494,18,1,6,0,2,N,N,2,0,7870,6,5,8078,1,N,N,2,2,2,2,124,0,36-03710
5631,22127,26,1,N,0,1,1,3,1,1,N,N,3,N,N,81,N,2,2,2,2,132,111,51-01301
5632,20840,16,1,N,0,1,2,7,1,1,N,N,3,N,N,501,N,2,2,2,2,65,99,30-00600
5633,1622,53,2,1,0,2,0,3,1,1,N,N,4,40825,4,114,N,2,2,2,2,88,113,17-03531
5634,13396,29,1,6,0,1,N,N,2,0,N,N,7,26062,1,N,N,1,2,2,2,15,0,29-01901
5635,20695,73,2,1,0,1,0,2,1,1,N,N,10,32915,2,135,N,2,2,2,2,83,43,08-00803
5636,23853,32,2,N,0,1,1,3,1,1,N,N,3,N,N,501,N,2,2,2,2,106,123,08-00803
5637,25607,47,1,N,0,1,2,3,1,1,N,N,9,N,N,501,N,2,2,2,2,19,116,19-01700
5638,24609,46,2,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2,103,58,17-03529
5639,5255,61,2,4,0,2,0,2,1,1,N,N,5,4598,2,122,N,2,2,2,2,84,85,13-04600
5640,15901,75,1,N,0,2,4,3,1,2,N,N,12,N,N,210,N,1,1,2,2,196,134,17-03531
5641,9589,27,1,6,0,1,0,N,1,2,7390,15,4,9415,2,183,N,2,2,2,2,138,105,24-01004
5642,4814,33,1,6,0,6,N,N,3,0,N,16,5,8952,1,N,N,2,2,2,2,65,0,06-08507
5643,6508,74,2,4,0,1,0,2,1,1,N,N,10,31565,2,501,N,2,1,2,2,58,57,13-04600
5644,27173,49,1,N,0,2,1,6,1,1,N,N,3,N,N,437,N,2,2,2,2,63,79,17-03531
5645,2823,19,2,6,0,2,N,N,3,0,N,N,7,99,0,N,N,2,2,2,2,109,0,01-01301
5646,26669,4,2,N,0,1,5,7,1,1,7380,13,10,79289,N,172,N,2,2,2,2,12,94,08-00803
5647,8910,28,2,6,0,1,1,3,1,2,7460,4,7,127024,6,158,N,2,2,2,2,109,145,06-08507
5648,18171,43,1,1,0,3,3,6,1,1,7390,12,1,122,0,501,N,2,2,2,2,68,43,38-00100
5649,14934,27,1,3,0,3,2,7,1,1,7390,14,5,10371,7,457,N,2,2,2,2,74,146,06-08507
5650,16069,3,1,N,0,1,0,4,1,1,N,N,12,N,N,263,N,N,N,2,2,123,85,24-01004
5651,26638,74,1,N,0,1,0,2,1,1,N,N,12,N,N,501,N,N,N,2,1,66,94,28-01100
5652,23428,7,1,N,0,1,2,3,1,1,N,N,N,N,N,323,N,N,N,2,2,83,94,24-01004
5653,18067,41,2,1,0,1,0,2,1,1,6370,10,10,344258,9,501,N,2,2,2,2,96,141,51-01301
5654,22275,1,2,6,0,2,0,N,1,1,N,N,7,7787,2,69,N,2,2,2,2,65,38,40-00200
5655,2463,82,1,6,0,1,N,N,3,0,770,13,7,6734,1,N,N,2,2,2,2,39,0,26-02702
5656,25573,48,2,N,4,1,4,7,1,2,N,N,3,N,N,179,N,2,2,2,2,99,30,19-01700
5657,6426,7,2,4,0,2,0,N,1,1,4270,12,7,20106,8,N,N,2,2,2,2,78,55,29-01901
5658,23717,39,1,N,0,3,3,6,1,1,N,N,3,N,N,371,N,2,2,2,2,168,74,28-01100
5659,26859,11,1,N,0,1,1,3,1,1,N,N,3,N,N,122,N,2,2,2,2,100,51,24-01004
5660,10553,6,2,6,0,1,N,N,2,0,N,N,5,227,0,N,N,1,2,2,2,62,74,13-04600
5661,11137,18,1,6,0,2,N,N,3,0,770,14,7,11121,4,N,N,2,2,2,2,130,0,01-01301
5662,8844,28,2,6,0,1,0,N,1,1,8270,N,5,134698,6,437,N,2,2,2,2,99,49,24-01004
5663,13167,64,1,6,0,2,N,N,2,0,N,N,7,10021,1,N,N,1,2,2,2,81,0,36-03710
5664,20251,62,2,6,0,1,N,7,3,0,9570,0,5,7459,1,N,N,2,2,2,2,86,0,38-00100
5665,2619,54,1,4,0,1,N,N,2,0,6470,N,9,35265,2,N,N,1,2,2,2,71,0,06-08507
5666,5330,20,2,6,0,2,0,N,1,0,N,N,4,-325,0,N,N,2,2,2,2,53,38,01-01301
5667,25696,46,2,N,1,1,4,3,1,2,N,N,3,N,N,141,N,2,2,2,2,122,11,32-00405
5668,4080,59,2,6,0,2,0,2,1,1,7390,N,5,58570,4,227,N,2,2,2,2,48,44,17-03531
5669,14598,69,2,6,0,3,0,3,1,2,N,N,4,-373,0,325,N,2,2,2,2,47,45,01-01301
5670,16133,14,2,N,0,2,4,3,1,1,N,N,12,N,N,395,N,2,2,2,2,49,226,13-04600
5671,5208,21,1,4,0,1,0,2,1,2,3960,11,5,9236,6,132,N,2,2,2,2,195,161,17-03529
5672,22254,21,2,1,0,1,0,4,1,1,8380,16,10,217187,9,501,N,2,2,2,2,54,58,13-04600
5673,17994,39,1,1,0,3,0,2,1,1,N,N,5,73,0,501,N,2,2,2,2,78,68,28-01100
5674,8182,89,2,6,0,2,N,N,3,0,4470,6,7,9203,0,N,N,2,2,2,2,63,0,06-07502
5675,10966,58,1,6,0,1,N,N,2,0,3390,14,4,9971,1,N,N,1,2,2,2,105,0,29-01901
5676,26407,1,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,N,2,2,2,148,69,30-00600
5677,26689,3,1,N,0,1,2,4,1,1,N,N,3,N,N,410,N,2,N,2,2,303,115,38-00100
5678,18195,81,2,1,0,1,0,2,1,1,8290,15,5,157794,9,501,N,2,2,2,2,78,106,38-00100
5679,15489,49,2,N,1,1,4,7,1,2,N,N,3,N,N,66,N,2,2,2,2,148,127,19-01700
5680,4390,89,1,6,0,1,N,N,3,0,8670,6,7,8518,1,N,N,2,2,2,2,163,0,19-01700
5681,24028,14,2,N,0,2,2,4,1,1,N,N,12,N,N,501,N,2,2,2,2,82,97,40-00200
5682,3200,25,1,4,0,2,0,2,1,2,N,N,4,29513,4,158,N,2,2,2,2,13,99,24-01004
5683,22706,12,2,4,1,2,1,3,1,2,9920,10,3,9873,5,84,N,2,2,2,2,51,69,17-03529
5684,14000,19,1,6,0,3,N,N,2,0,N,14,7,-425,0,N,N,2,2,2,2,100,0,51-01301
5685,14036,53,1,N,0,1,3,4,1,2,N,N,6,N,N,501,N,2,2,2,2,79,81,38-00100
5686,16207,24,1,6,4,2,N,N,2,0,N,N,4,-11,0,N,N,2,2,2,2,21,61,01-01301
5687,5543,27,1,3,0,1,0,3,1,2,8660,13,10,856,6,109,N,2,2,2,2,70,22,51-51255
5688,11807,28,2,6,0,2,N,N,2,0,N,N,4,-624,0,N,N,2,2,2,2,63,0,01-01301
5689,24467,53,1,N,0,3,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2,121,68,38-00100
5690,26608,47,2,N,0,3,2,3,1,2,N,N,2,N,N,501,N,N,N,2,2,449,441,51-51255
5691,13387,29,2,6,0,1,0,3,1,1,6080,6,9,110401,1,101,N,2,2,2,2,24,85,24-01004
5692,15893,43,1,N,0,1,1,3,1,1,N,N,12,N,N,188,N,N,2,2,2,29,83,19-01700
5693,22703,21,2,6,0,1,0,3,1,1,3580,10,7,12943,1,47,N,2,2,2,2,137,65,51-01301
5694,26472,47,1,N,0,1,3,3,1,1,N,N,3,N,N,163,N,2,2,2,2,93,102,38-00100
5695,6774,84,2,6,0,1,N,N,3,0,7860,14,7,-42,1,N,N,2,2,2,2,70,0,13-04600
5696,3537,54,1,2,0,1,0,2,1,1,170,10,7,33218,7,501,N,2,2,2,2,45,41,13-04600
5697,25685,74,1,N,0,1,1,3,1,1,N,N,12,N,N,173,N,1,1,2,2,219,366,51-51255
5698,25966,14,2,N,0,2,2,4,1,2,N,N,12,N,N,71,N,N,N,2,2,250,215,17-03529
5699,26405,17,1,N,1,3,4,6,1,2,N,N,3,N,N,132,N,2,2,2,2,134,331,06-07502
5700,9193,75,2,1,0,3,0,2,1,1,5170,12,10,7984,4,501,N,2,2,2,2,87,98,38-00100
5701,26821,13,1,N,0,1,3,7,1,2,N,N,3,N,N,91,N,2,2,2,2,164,79,19-01700
5702,19666,25,2,6,0,2,0,3,1,2,N,N,4,7686,0,0,N,2,2,2,2,109,39,01-01301
5703,7656,6,1,1,0,1,0,2,1,1,9590,15,10,47278,3,501,N,1,1,2,2,42,88,24-01004
5704,15088,13,1,1,0,6,0,N,1,2,770,9,5,87111,4,449,N,2,2,2,2,192,64,08-00803
5705,16808,13,1,N,0,1,3,5,1,1,N,N,12,N,N,501,N,N,N,2,2,369,370,51-51255
5706,12871,18,1,6,0,2,N,N,2,0,7380,8,7,12962,6,N,N,2,2,2,2,20,0,26-02702
5707,25868,2,1,N,0,1,3,5,1,2,N,N,8,58693,N,501,N,1,1,2,2,17,130,19-01700
5708,11019,62,1,4,0,1,0,N,1,2,7970,11,3,20567,2,451,N,2,1,2,2,188,130,29-01901
5709,26554,69,2,N,1,1,2,4,1,2,N,N,3,N,N,241,N,2,2,2,2,89,116,19-01700
5710,25695,42,1,N,0,1,2,5,1,1,N,N,3,N,N,501,N,2,2,2,2,69,120,28-01100
5711,5199,8,2,1,0,2,0,2,1,1,N,N,10,148229,9,436,N,2,2,2,2,69,104,36-04010
5712,9491,19,1,6,0,1,N,N,3,0,6190,8,7,9739,1,N,N,2,2,2,2,70,0,24-01004
5713,24064,13,2,N,0,1,1,3,1,1,N,N,3,N,N,15,N,2,2,1,2,121,103,32-00405
5714,26969,0,1,N,0,1,1,3,1,1,N,N,12,N,N,197,N,1,N,2,2,421,498,32-00405
5715,23317,73,2,4,0,2,0,N,1,1,N,N,5,28765,2,95,N,1,2,2,2,49,126,28-01100
5716,13065,27,1,6,0,1,N,N,2,0,7870,6,5,9168,1,N,N,2,2,2,2,120,0,32-00405
5717,4357,36,2,2,0,1,0,N,1,1,7071,16,10,151444,9,501,N,2,2,2,2,132,65,06-08507
5718,9057,49,2,1,0,3,0,5,1,1,7071,15,1,39494,4,199,N,2,2,2,2,52,58,38-00100
5719,15599,22,1,N,0,1,2,4,1,1,N,N,3,N,N,173,N,N,N,2,2,115,148,51-51255
5720,25349,49,2,1,0,3,0,2,1,1,7890,12,5,36119,1,501,N,2,2,2,2,28,39,40-00200
5721,25620,51,2,N,0,1,2,7,1,1,N,N,3,N,N,229,N,2,2,2,2,16,46,06-08507
5722,10177,47,1,1,0,1,0,2,1,1,N,N,5,58516,2,243,N,2,1,2,2,29,155,38-00100
5723,2684,92,1,6,0,6,N,N,3,0,6890,13,5,10347,0,N,N,2,2,2,2,148,0,36-03710
5724,14097,57,2,1,0,3,3,2,1,2,N,N,7,399,0,393,N,2,2,2,2,49,112,13-04600
5725,16849,51,1,N,4,1,5,7,1,1,N,N,3,N,N,48,N,2,2,2,2,288,163,30-00600
5726,10945,67,2,6,0,1,N,N,2,0,5580,6,7,7542,3,N,N,1,2,2,2,30,0,19-01700
5727,25723,33,1,6,0,1,0,N,1,1,7580,4,5,82975,9,176,N,2,2,2,2,132,107,13-04600
5728,21637,47,1,1,0,1,2,4,1,1,4971,N,10,280523,0,501,N,2,2,2,2,58,61,32-00405
5729,17733,12,2,6,0,1,N,N,2,1,8590,N,9,-90,0,N,N,2,2,2,2,73,87,38-00100
5730,23698,9,2,6,0,2,0,4,1,1,N,N,5,435,0,156,N,2,2,2,2,44,69,26-02702
5731,131,33,2,6,0,2,0,3,1,2,8090,12,5,-340,0,N,N,2,2,2,2,37,74,36-04010
5732,20513,42,1,N,0,6,2,4,1,1,N,N,3,N,N,328,N,2,2,2,2,89,124,32-00405
5733,26935,43,1,N,0,1,3,3,1,1,N,N,3,N,N,501,N,2,2,2,2,50,57,24-01004
5734,2655,20,2,6,0,1,N,N,3,0,2190,8,7,12536,1,N,N,2,2,2,2,51,0,06-07502
5735,3710,58,2,1,0,6,0,2,1,1,7580,15,10,42957,9,501,N,2,2,2,2,125,109,13-04600
5736,12181,65,2,6,0,3,N,N,3,0,7860,14,5,13595,2,N,N,1,2,2,2,10,0,06-07502
5737,18384,37,2,6,0,3,3,2,1,1,8680,12,7,9033,0,N,N,2,2,2,2,208,101,38-00100
5738,5877,30,2,6,0,6,N,N,2,0,N,N,7,11223,6,N,N,1,2,2,2,92,0,29-01901
5739,10008,63,1,6,0,1,N,N,2,0,8563,9,5,45545,1,N,N,2,2,2,2,132,0,24-01004
5740,25075,56,2,6,0,1,0,5,1,1,7870,10,1,97818,9,501,N,2,2,2,2,51,60,32-00405
5741,6720,29,1,4,0,1,0,N,1,1,8470,0,5,122823,8,501,N,2,2,2,2,132,12,13-04600
5742,21917,41,2,N,0,2,1,5,1,1,N,N,3,N,N,219,N,2,2,2,2,109,65,13-04600
5743,7451,60,2,6,0,1,N,N,2,0,7870,9,5,10809,6,N,N,1,2,2,2,122,0,24-01004
5744,18149,4,1,1,0,1,0,2,1,1,6180,15,9,97645,7,501,N,2,2,2,2,56,40,38-00100
5745,19109,22,1,1,0,3,2,2,1,1,7870,10,6,51140,9,501,N,2,2,2,2,87,68,38-00100
5746,27160,9,2,N,0,3,2,3,1,1,N,N,3,N,N,152,N,2,2,2,2,115,43,06-07502
5747,23129,17,2,N,0,2,1,3,1,1,N,N,3,N,N,139,N,2,2,2,2,74,50,13-04600
5748,21938,70,2,N,0,1,1,3,1,2,N,N,3,N,N,501,N,2,2,2,2,27,73,51-51255
5749,6436,38,1,6,0,2,0,3,1,2,9470,12,5,588,7,59,N,2,2,2,2,52,290,17-03529
5750,27151,6,1,N,0,3,1,4,1,1,N,N,3,N,N,126,N,N,2,2,2,265,258,19-01700
5751,6078,64,2,6,0,2,0,2,1,1,N,N,7,-136,2,99,N,2,2,2,2,92,64,13-04600
5752,1058,18,1,6,0,2,N,N,1,0,N,N,7,9831,2,N,N,1,1,2,2,102,0,01-01301
5753,9658,58,2,6,0,1,N,N,2,0,7380,14,9,168956,8,N,N,2,2,2,2,114,0,51-01301
5754,26427,10,2,N,0,1,2,3,1,1,N,N,12,N,N,164,N,2,2,2,2,94,88,19-01700
5755,3959,58,1,2,0,2,0,N,1,1,8170,15,9,38827,9,501,N,2,2,2,2,110,88,17-03529
5756,15364,2,1,1,0,1,0,2,1,1,N,N,12,47001,7,501,N,2,1,2,2,73,93,06-07502
5757,11787,43,1,6,0,2,N,N,2,0,N,N,4,9339,2,N,N,2,1,2,2,37,0,36-03710
5758,26220,6,1,N,0,2,1,3,1,1,N,N,3,N,N,501,N,2,N,2,2,65,240,19-01700
5759,8026,21,1,6,0,1,N,N,2,0,9390,0,7,10963,6,N,N,1,2,2,2,120,0,51-51255
5760,26706,14,2,2,0,1,0,3,1,2,N,N,10,N,4,491,N,1,2,2,2,320,197,19-01700
5761,217,79,1,6,0,1,N,N,2,0,N,N,5,53133,6,N,N,1,1,2,2,41,0,24-01004
5762,10732,18,1,6,0,2,N,N,3,0,N,12,7,-127,0,N,N,2,2,2,2,164,0,17-03531
5763,21824,77,1,1,0,1,0,3,1,1,N,N,1,13335,4,97,N,2,2,2,2,309,105,40-00200
5764,14743,47,1,4,0,3,N,N,2,0,N,N,12,58143,6,N,N,1,1,2,2,54,0,51-01301
5765,23099,82,1,N,0,2,0,2,1,1,N,N,12,N,N,130,N,N,N,1,2,417,99,17-03531
5766,7333,6,1,3,0,1,0,N,1,1,N,N,9,27502,5,481,N,1,1,2,2,70,95,24-01004
5767,14886,32,1,6,4,2,N,N,2,0,N,12,4,112,0,N,N,2,2,2,2,91,0,17-03531
5768,14738,49,1,1,0,1,2,2,1,1,7680,10,10,45021,9,501,N,2,2,2,2,101,41,38-00100
5769,1125,26,2,3,0,1,0,2,1,1,8090,11,8,171672,9,501,N,2,2,2,2,143,36,06-08507
5770,27202,74,1,2,0,2,0,N,1,2,N,N,4,19795,4,122,N,2,1,2,2,79,80,17-03529
5771,4165,30,2,1,0,2,0,3,1,1,5391,15,7,576747,8,501,5,2,2,2,2,48,54,17-03529
5772,12028,60,2,6,0,6,0,N,1,1,7580,10,7,33009,5,249,N,2,2,2,2,76,96,06-07502
5773,10584,62,1,6,0,1,N,N,3,0,9290,11,7,6536,1,N,N,2,2,2,2,91,0,08-00803
5774,15762,43,2,N,0,1,2,4,1,1,N,N,12,N,N,501,N,N,N,2,2,718,434,51-01301
5775,15648,43,1,N,0,3,4,6,1,1,N,N,3,N,N,N,N,2,N,2,2,660,209,36-03710
5776,1475,30,2,6,0,1,N,N,2,0,7690,14,5,9950,1,N,N,2,2,2,2,73,0,08-00803
5777,13703,70,2,6,0,1,5,N,2,1,N,N,3,13,0,N,N,2,2,2,2,22,43,38-00100
5778,15600,39,1,6,0,3,5,7,1,2,7860,10,4,29788,5,160,N,2,2,2,2,397,196,51-01301
5779,10623,8,1,3,0,1,1,3,1,2,N,N,12,31364,3,250,N,1,1,2,2,175,210,19-01700
5780,26690,73,1,1,0,2,0,2,1,1,7860,12,9,29591,7,501,N,2,2,2,2,35,96,28-01100
5781,3889,20,2,6,0,1,N,N,3,0,N,N,7,-413,0,N,N,2,2,2,2,101,0,28-01100
5782,26262,47,2,N,0,1,2,5,1,1,N,N,3,N,N,115,N,2,N,2,2,135,32,40-00200
5783,25483,59,1,1,0,2,0,2,1,1,6370,12,7,100485,8,501,N,2,2,2,2,62,48,06-07502
5784,430,75,2,3,0,2,0,7,1,1,N,N,5,218,0,94,N,2,2,2,2,69,21,17-03531
5785,20701,48,1,N,1,1,2,4,1,1,8980,N,3,N,N,420,N,2,2,2,2,439,209,19-01700
5786,25040,53,2,N,0,1,2,3,1,1,N,N,3,N,N,409,N,2,2,2,2,35,103,19-01700
5787,783,2,2,1,0,2,0,4,1,1,N,N,5,-55,0,118,N,1,1,2,2,47,56,19-01700
5788,11294,74,1,6,0,2,0,N,1,2,N,N,5,36005,4,118,N,1,1,2,2,113,175,17-03531
5789,7103,20,1,6,0,1,N,N,2,0,4770,13,7,82586,8,N,N,2,2,2,2,157,0,24-01004
5790,21333,63,1,6,0,6,N,N,3,0,770,9,5,11,0,N,N,2,2,2,2,44,0,26-02702
5791,13135,27,2,6,0,2,0,N,1,2,N,13,5,9889,1,147,N,2,2,2,2,25,94,26-02702
5792,8886,27,2,1,0,1,0,2,1,1,6991,4,1,85822,9,501,N,2,2,2,2,51,52,38-00100
5793,20535,17,1,N,0,6,1,3,1,2,N,N,12,N,N,0,N,N,2,2,2,215,266,19-01700
5794,7324,55,1,6,0,1,0,N,1,2,8191,8,5,89919,8,501,N,1,2,2,1,121,16,24-01004
5795,4228,28,1,6,0,2,0,N,1,1,770,3,7,27943,2,107,N,1,2,2,2,53,80,06-08507
5796,10631,90,2,6,0,6,N,N,2,0,7390,10,7,26773,6,N,N,1,1,2,2,23,0,26-02702
5797,4564,55,2,N,0,1,2,4,1,1,N,N,3,N,N,422,N,2,2,2,2,19,76,28-01100
5798,24371,7,2,N,0,1,0,6,1,2,N,N,12,N,N,501,N,N,N,2,2,318,34,51-01301
5799,22359,28,2,6,0,1,0,3,1,1,9170,10,10,38720,6,501,N,2,2,2,2,67,45,08-00803
5800,6671,36,2,6,0,2,0,7,1,2,8370,15,10,7880,8,456,N,2,2,2,2,142,119,17-03531
5801,3422,21,2,6,0,2,0,2,1,1,N,N,9,131539,4,501,N,2,2,2,2,19,70,17-03529
5802,11966,22,2,6,0,1,N,N,3,0,370,N,7,-117,0,N,N,2,2,2,2,112,0,08-00803
5803,13092,70,1,6,0,2,N,N,2,0,8680,11,7,8571,2,N,N,2,2,2,2,121,0,36-03710
5804,9081,60,1,1,0,1,0,3,1,1,8570,10,9,385,0,484,N,2,2,2,2,11,72,38-00100
5805,2764,43,2,6,2,2,N,N,2,0,N,N,5,198,4,N,N,2,2,2,2,115,0,36-03710
5806,26350,54,1,1,0,1,2,4,1,1,N,N,1,42390,9,501,N,2,1,1,2,74,66,24-01004
5807,2015,79,2,6,0,3,0,2,1,1,N,N,5,29317,6,92,N,2,1,2,2,125,51,26-02702
5808,3571,47,1,4,0,1,0,2,1,1,N,N,12,61458,4,501,N,2,1,2,2,68,88,17-03531
5809,22809,19,1,6,0,2,N,N,3,0,N,N,7,360,0,N,N,2,2,2,2,88,0,01-01301
5810,14511,21,1,6,0,3,N,N,2,0,8370,N,7,-35,0,N,N,2,2,2,2,98,0,06-07502
5811,5518,75,1,3,0,2,0,2,1,1,N,N,1,58509,2,206,N,2,2,2,2,286,27,28-01100
5812,6060,47,2,1,0,1,0,2,1,1,8590,10,10,164251,8,501,N,2,2,2,2,83,55,17-03529
5813,24859,11,2,N,0,1,2,3,1,1,N,N,3,N,N,390,N,2,2,2,2,78,93,30-00600
5814,27211,24,1,1,1,1,0,3,1,2,8590,9,4,30582,5,494,N,2,2,2,2,76,242,17-03531
5815,14634,9,2,1,0,3,2,4,1,1,N,N,4,137,0,0,N,2,2,2,2,67,69,13-04600
5816,1439,86,2,6,0,1,N,N,3,0,6370,6,7,7613,1,N,N,2,2,2,2,76,0,26-02702
5817,6082,7,2,1,0,3,0,2,1,1,7470,13,5,135500,9,501,N,2,2,2,2,73,69,36-04010
5818,9269,65,2,1,0,1,0,2,1,1,9470,12,7,88565,1,476,N,2,2,2,2,67,61,38-00100
5819,26146,2,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2,52,56,24-01004
5820,9265,24,1,6,0,1,N,N,2,0,7380,13,7,7203,1,N,N,2,2,2,2,91,0,38-00100
5821,14606,41,1,4,0,3,2,6,1,1,170,15,6,N,N,495,N,2,2,2,2,207,226,38-00100
5822,6090,5,2,6,0,2,0,N,1,2,N,N,5,9040,2,54,N,2,1,2,2,47,195,28-01100
5823,26850,45,2,4,0,1,0,N,1,1,6870,15,10,92260,5,482,N,1,2,2,2,103,30,08-00803
5824,16025,70,1,N,0,1,2,4,1,1,N,N,3,N,N,199,N,2,2,2,2,51,73,06-07502
5825,19364,64,1,2,0,2,N,N,2,0,N,6,7,217,6,N,N,2,2,2,2,68,0,36-04010
5826,4207,63,2,3,0,2,0,4,1,1,9590,9,10,37624,4,501,N,2,2,2,2,47,27,17-03529
5827,24826,51,2,N,0,2,3,5,1,1,N,N,3,N,N,480,N,2,2,2,2,288,68,28-01100
5828,17982,28,1,1,0,3,0,2,1,1,7870,11,7,81151,8,501,N,2,2,2,2,88,37,38-00100
5829,14824,25,2,6,4,3,0,3,1,2,6170,11,5,25406,4,158,N,2,2,2,2,299,159,17-03531
5830,21507,55,1,N,0,1,2,4,1,1,N,N,3,N,N,338,N,2,2,2,2,112,51,30-00600
5831,11917,78,1,6,0,1,0,N,1,2,N,N,5,13728,6,436,N,1,1,2,2,30,46,17-03529
5832,14000,28,1,6,0,3,1,3,1,1,7390,6,5,8001,2,29,N,2,2,2,2,148,149,36-04010
5833,14926,17,2,N,0,1,2,7,1,1,N,N,3,N,N,501,N,2,2,2,2,56,106,38-00100
5834,14096,70,2,N,0,1,3,7,1,1,N,N,3,N,N,434,N,2,2,2,2,130,202,08-00803
5835,12474,36,1,6,0,1,1,7,1,2,7570,12,5,34885,1,213,N,2,2,2,2,8,136,32-00405
5836,22153,18,1,6,0,2,N,N,3,0,N,N,4,-163,0,N,N,2,2,2,2,40,0,06-07502
5837,12888,2,1,6,0,2,N,N,2,0,N,N,5,193,0,N,N,2,2,2,2,65,0,36-03710
5838,21963,82,1,N,0,1,2,4,1,1,N,N,1,N,N,200,N,1,N,2,2,23,35,13-04600
