SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
1,1,1,1,9,0,24-01004,55,3,5,501
1,4,2,1,6,0,28-01100,49,0,N,305
2,6,2,2,5,0,13-04600,68,0,4,408
2,1,6,1,8,0,06-08507,36,2,4,501
2,6,1,1,0,1,32-00405,13,1,3,465
2,1,1,1,8,0,06-07502,45,2,4,501
2,6,1,2,0,0,32-00405,19,0,N,0
2,6,2,2,0,0,28-01100,19,0,N,0
2,1,1,1,5,0,24-01004,33,1,3,501
1,6,6,2,8,0,06-07502,38,0,N,501
1,1,1,1,9,0,26-02702,64,0,2,501
2,4,2,1,3,0,28-01100,71,0,N,105
1,1,6,2,9,0,06-08507,32,0,2,501
1,N,1,2,N,0,30-00600,0,2,4,58
2,1,8,2,4,4,36-03710,51,0,3,187
2,6,1,2,3,0,17-03529,22,0,N,30
2,4,1,1,6,0,19-01700,51,0,2,356
2,4,2,2,5,0,17-03529,72,0,2,253
1,1,1,1,8,0,38-00100,31,0,2,501
2,6,2,2,0,0,01-01301,19,1,3,239
1,1,1,1,9,0,51-51255,40,2,4,501
1,N,1,1,N,0,51-01301,12,4,5,501
1,1,1,1,9,0,06-08507,54,0,2,501
1,6,1,1,8,0,06-08507,71,0,N,501
2,6,1,1,0,0,24-01004,14,2,4,501
2,6,1,1,N,0,24-01004,13,2,4,501
2,6,2,2,0,0,29-01901,17,0,N,0
1,N,1,2,N,1,32-00405,10,2,3,212
1,6,1,2,4,0,38-00100,37,0,N,114
2,1,6,1,6,0,06-08507,38,0,3,501
2,1,1,1,8,0,19-01700,67,0,3,501
1,N,2,2,0,0,01-01301,13,0,N,0
1,1,1,1,3,0,40-00200,42,0,2,261
2,N,1,1,N,0,30-00600,2,4,5,501
2,6,6,2,8,0,06-07502,22,0,N,501
2,1,2,1,5,0,01-01301,78,0,3,393
1,N,1,1,N,0,51-51255,24,4,5,501
2,6,2,2,4,0,17-03529,42,0,2,190
2,6,6,2,1,4,06-07502,18,0,N,229
2,6,1,2,0,0,19-01700,21,4,4,124
2,4,1,2,4,0,06-08507,57,0,N,355
2,6,2,1,2,0,28-01100,39,0,2,105
2,1,1,1,0,0,32-00405,58,0,3,314
2,1,1,2,0,1,32-00405,49,3,4,124
2,1,1,2,5,0,51-51255,27,0,2,501
2,1,1,1,8,0,24-01004,59,0,2,501
2,N,2,1,N,0,28-01100,0,1,2,213
2,6,1,1,6,0,38-00100,39,0,N,305
1,1,1,1,8,0,30-00600,56,0,2,501
2,3,2,1,6,0,29-01901,80,0,N,339
2,N,3,1,N,0,30-00600,2,4,5,186
2,1,1,1,7,0,30-00600,57,0,2,501
1,4,1,1,6,0,08-00803,65,0,N,501
2,1,8,2,6,1,32-00405,49,0,4,501
1,1,6,1,9,0,24-01004,52,2,4,501
2,4,1,2,4,0,32-00405,55,0,2,190
2,4,1,1,4,0,30-00600,68,0,N,195
2,N,3,1,N,0,30-00600,12,2,4,186
2,6,2,0,1,0,17-03531,18,N,N,N
2,1,6,1,0,0,06-08507,63,2,4,501
2,6,1,2,3,0,19-01700,57,0,N,113
1,1,1,1,9,0,30-00600,40,4,5,501
1,4,1,1,4,0,40-00200,50,0,N,263
2,1,2,1,2,0,01-01301,75,0,3,293
1,3,1,1,6,0,06-08507,74,0,N,501
2,6,2,1,4,0,13-04600,62,0,N,271
2,1,2,2,6,0,17-03529,42,3,5,230
1,6,6,2,9,0,06-07502,26,0,N,501
2,3,1,1,2,0,24-01004,74,0,3,501
1,N,1,2,0,0,08-00803,13,0,N,N
2,6,1,2,4,0,32-00405,29,0,2,190
2,6,1,2,2,0,29-01901,31,0,N,76
2,6,3,1,5,0,30-00600,30,0,4,321
2,N,1,1,N,0,51-51255,12,2,4,108
2,N,6,1,N,0,06-08507,9,1,3,501
1,6,1,1,0,0,24-01004,17,1,3,501
2,1,1,1,7,0,40-00200,29,2,4,321
2,3,1,2,5,0,24-01004,73,0,N,304
2,6,1,2,4,0,26-02702,28,0,N,152
1,4,1,1,8,0,26-02702,79,0,N,501
2,1,1,1,0,0,30-00600,46,0,4,144
2,1,1,2,7,0,24-01004,35,1,2,501
1,6,1,2,6,0,51-51255,71,N,N,422
2,N,1,1,N,0,06-08507,14,1,3,501
2,1,1,1,4,0,08-00803,35,0,2,267
1,6,8,0,0,4,36-03710,20,N,N,0
1,1,1,1,9,0,51-51255,55,1,3,501
2,6,1,1,0,1,30-00600,18,4,5,196
1,6,2,2,5,0,36-03710,63,N,N,304
2,1,1,1,4,0,19-01700,46,1,3,207
1,4,1,0,4,0,28-01100,61,N,N,N
2,6,2,1,0,0,36-04010,17,0,3,501
2,6,3,1,0,0,28-01100,18,1,3,180
1,1,1,1,9,0,30-00600,35,4,5,501
2,6,1,2,8,0,51-51255,23,0,N,501
1,N,2,2,0,0,13-04600,11,0,N,N
2,N,2,2,N,0,01-01301,10,0,3,122
1,N,1,1,N,0,06-08507,12,1,3,501
2,6,1,2,0,0,30-00600,63,0,N,0
2,6,1,2,6,0,06-07502,26,0,N,267
2,4,2,2,5,0,29-01901,67,0,N,227
2,1,1,1,7,0,30-00600,64,3,5,501
2,6,2,2,0,0,13-04600,61,0,2,70
2,4,1,2,3,0,19-01700,69,0,N,98
1,1,1,1,7,0,28-01100,67,0,5,501
1,N,1,1,N,0,38-00100,11,0,2,501
1,6,2,1,0,0,01-01301,18,4,5,326
1,6,8,2,0,1,32-00405,23,0,6,0
1,6,1,2,6,0,08-00803,36,0,N,301
2,1,1,1,8,0,51-01301,44,2,4,501
2,6,1,1,0,0,30-00600,16,1,3,300
2,6,1,2,4,0,08-00803,50,0,N,190
2,N,1,1,N,0,51-01301,16,1,3,501
1,N,1,1,N,0,24-01004,10,2,5,501
2,N,1,1,N,0,24-01004,16,4,5,230
1,1,1,1,8,0,30-00600,51,0,4,501
2,1,1,1,4,0,32-00405,41,1,3,366
2,6,1,2,5,0,17-03529,28,0,N,229
1,4,3,1,5,0,40-00200,36,0,N,226
2,N,1,2,N,0,19-01700,6,4,5,252
2,6,2,2,2,4,36-03710,41,0,2,0
2,1,2,1,2,0,01-01301,51,0,2,146
2,6,1,2,6,0,51-51255,34,0,2,374
2,N,1,1,N,0,30-00600,14,4,5,196
2,1,1,1,5,0,51-01301,30,1,3,501
2,4,2,1,8,0,13-04600,65,0,N,501
2,6,8,2,0,4,32-00405,43,0,2,0
2,1,1,1,4,0,38-00100,69,0,2,315
2,1,1,2,6,1,32-00405,41,0,2,401
2,1,2,2,2,0,36-03710,74,0,3,177
1,1,1,1,8,0,26-02702,49,3,5,501
2,6,1,2,0,0,30-00600,30,1,2,0
1,6,1,2,6,0,51-51255,41,0,N,416
2,6,1,2,2,0,38-00100,26,0,N,0
2,1,8,2,0,4,24-01004,29,2,5,501
1,1,1,1,9,0,17-03529,82,0,3,501
2,6,1,2,0,0,08-00803,23,1,2,0
2,4,2,2,4,0,36-04010,73,0,N,115
1,6,1,1,8,0,51-51255,54,0,N,501
2,6,2,2,3,0,17-03529,45,0,N,15
1,6,2,0,8,0,13-04600,26,N,N,326
2,1,1,1,6,0,08-00803,69,0,2,501
2,1,1,2,7,0,51-01301,23,0,2,501
2,1,8,2,7,4,36-04010,45,2,4,501
2,1,1,2,4,0,32-00405,23,1,2,379
2,6,8,2,0,1,32-00405,24,0,4,166
1,1,1,1,8,0,28-01100,50,2,4,501
2,6,1,2,2,0,32-00405,54,0,N,68
2,1,2,1,6,0,13-04600,48,0,3,501
1,N,1,0,0,0,13-04600,11,N,N,N
1,6,2,0,3,0,13-04600,20,N,N,N
2,1,1,1,0,0,06-07502,62,0,2,0
2,6,1,2,1,0,08-00803,18,0,N,229
2,1,1,1,6,0,24-01004,52,0,3,501
2,6,1,1,0,0,19-01700,19,1,3,277
2,1,1,1,6,0,19-01700,53,2,5,199
2,1,8,2,5,4,36-03710,41,2,4,187
2,6,2,2,7,0,17-03529,31,0,N,501
2,1,1,1,0,0,38-00100,33,0,3,127
1,6,1,1,6,0,06-08507,64,0,N,501
1,1,1,1,8,0,30-00600,36,2,4,501
2,1,2,2,5,0,51-51255,52,2,4,174
2,1,1,1,2,0,19-01700,75,0,2,501
1,6,1,1,0,0,30-00600,13,4,5,246
2,6,1,0,0,0,32-00405,35,N,N,N
2,6,2,2,0,0,17-03529,18,0,4,199
1,1,1,1,9,0,06-07502,59,0,2,501
1,N,1,2,N,1,32-00405,14,4,5,N
2,1,1,1,0,0,06-08507,57,0,2,59
2,6,1,2,4,0,29-01901,78,N,N,151
2,6,1,1,0,0,51-01301,16,1,3,501
1,1,1,1,8,0,26-02702,89,0,2,501
2,6,1,2,0,0,40-00200,45,0,4,0
2,3,2,2,3,0,29-01901,71,0,N,99
1,6,3,1,0,0,30-00600,38,0,N,0
1,6,2,0,0,0,01-01301,26,N,N,N
2,4,2,0,2,0,28-01100,74,N,N,N
1,1,3,1,4,0,30-00600,55,0,4,202
2,N,1,1,N,0,24-01004,9,4,5,204
2,N,2,2,0,0,17-03529,10,1,N,N
1,N,1,1,9,0,51-01301,5,0,N,501
2,4,2,2,2,0,29-01901,60,0,N,68
2,6,2,2,2,0,28-01100,19,0,N,91
2,N,1,2,0,0,19-01700,9,1,2,0
2,1,2,1,5,0,51-51255,50,0,3,501
1,6,1,1,9,0,24-01004,15,0,3,501
2,N,2,2,N,0,28-01100,9,1,3,0
2,6,2,2,0,0,36-03710,29,0,3,0
2,6,2,2,0,0,36-04010,24,2,4,453
2,6,1,1,0,0,30-00600,14,0,4,136
2,4,2,2,5,0,29-01901,71,0,N,164
2,6,1,1,0,0,19-01700,13,3,5,105
2,1,1,1,7,0,19-01700,56,0,3,501
2,6,1,2,1,0,26-02702,22,0,N,229
1,6,1,2,6,0,51-01301,56,0,N,501
1,1,1,1,9,0,06-08507,52,0,3,501
1,6,1,0,5,0,08-00803,19,N,N,N
2,6,2,1,0,0,01-01301,54,0,3,104
2,6,1,2,1,0,08-00803,21,0,N,38
2,6,1,1,1,0,19-01700,20,0,3,501
2,3,1,1,8,0,51-51255,77,0,N,501
2,1,1,1,2,0,24-01004,73,0,2,501
1,1,1,1,9,0,30-00600,63,0,3,501
1,1,1,1,7,0,30-00600,53,0,2,501
2,1,1,1,2,0,38-00100,66,0,N,127
2,6,1,2,3,0,26-02702,35,0,N,76
2,6,1,2,2,0,40-00200,37,0,N,75
1,6,2,0,3,0,28-01100,46,N,N,N
2,N,2,2,0,0,13-04600,19,1,N,0
2,1,2,1,7,0,51-51255,56,0,2,501
1,6,1,2,6,0,38-00100,61,0,N,501
1,N,2,0,0,0,17-03529,10,N,N,N
2,6,2,2,2,0,29-01901,59,0,N,68
2,6,1,2,0,0,08-00803,23,1,2,0
2,1,1,1,2,0,06-07502,76,0,2,178
1,1,1,1,8,0,30-00600,36,2,4,501
2,1,2,1,8,0,17-03529,46,0,2,501
1,1,1,1,9,0,06-08507,59,0,2,501
2,6,2,2,0,0,17-03529,22,0,N,0
1,1,1,1,9,0,06-08507,45,2,4,501
2,6,1,2,0,0,40-00200,46,0,N,0
2,6,1,2,5,0,17-03529,23,0,N,229
2,1,8,1,8,4,36-03710,51,0,3,501
2,1,2,1,5,0,01-01301,50,0,4,199
1,4,1,1,8,0,24-01004,62,0,N,501
2,1,1,1,6,0,24-01004,62,0,2,501
2,3,1,1,3,0,30-00600,76,0,N,124
2,1,1,1,5,0,19-01700,29,2,4,214
1,1,1,1,9,0,51-51255,40,0,2,501
2,6,2,1,0,0,36-04010,23,0,4,501
1,1,1,1,9,0,06-08507,31,0,2,501
2,6,8,2,4,1,06-08507,36,0,4,355
2,N,1,1,N,0,38-00100,2,4,5,501
2,6,1,2,4,0,19-01700,24,0,N,267
1,N,2,2,N,0,01-01301,13,0,6,89
2,6,1,2,0,1,32-00405,19,4,5,281
2,6,6,2,0,0,06-07502,20,0,3,501
2,1,2,1,2,0,29-01901,67,0,2,0
2,1,2,1,8,0,13-04600,36,0,4,501
2,6,1,1,0,0,29-01901,12,0,3,501
1,4,1,1,8,0,06-08507,67,0,N,501
2,1,2,2,0,0,51-51255,35,4,5,38
1,6,2,0,1,0,17-03529,20,N,N,N
1,6,2,0,0,0,01-01301,15,N,N,N
2,1,3,1,2,0,30-00600,46,0,3,202
2,N,1,1,N,1,32-00405,6,2,4,178
2,6,2,2,0,4,36-03710,21,1,3,217
2,1,1,1,2,0,40-00200,63,0,2,0
2,1,8,2,4,1,32-00405,45,0,3,355
1,1,1,1,9,0,51-01301,62,0,4,501
2,1,1,1,5,0,38-00100,47,2,4,188
1,1,1,1,8,0,51-51255,50,0,2,501
2,6,2,2,1,0,17-03529,30,0,N,91
2,1,1,1,0,0,06-08507,57,0,2,122
2,1,1,1,3,0,40-00200,70,0,3,242
1,6,1,2,6,0,29-01901,29,N,N,264
2,6,2,1,0,0,13-04600,17,3,5,238
2,6,1,1,0,0,38-00100,15,4,5,183
1,N,1,1,N,0,30-00600,8,2,3,501
1,6,1,1,8,0,51-51255,59,0,N,501
2,6,1,0,3,0,26-02702,21,N,N,N
2,6,2,2,2,0,17-03529,59,0,N,70
1,6,1,0,0,0,08-00803,20,N,N,N
1,1,1,1,8,0,06-08507,61,0,4,501
1,1,2,2,2,2,36-03710,22,4,5,0
1,1,1,1,8,0,38-00100,36,4,5,328
2,4,3,1,0,0,40-00200,62,0,N,75
1,6,1,0,1,0,30-00600,41,N,N,N
1,1,1,1,8,0,06-08507,54,0,2,501
2,1,1,1,6,0,38-00100,61,0,2,501
2,N,2,2,N,0,36-04010,7,0,N,N
2,1,1,2,2,1,32-00405,36,0,2,17
2,1,3,1,5,0,40-00200,48,0,4,194
1,1,1,1,0,0,19-01700,20,2,5,501
2,6,8,2,4,4,36-03710,50,0,2,190
2,1,1,1,5,0,32-00405,63,0,2,309
1,4,1,1,8,0,08-00803,53,0,N,501
1,6,2,2,8,0,17-03529,51,0,N,501
2,6,2,2,2,0,01-01301,60,0,N,76
1,N,1,1,N,0,30-00600,13,0,N,95
2,6,1,1,0,0,51-51255,27,2,4,501
1,6,2,0,0,0,13-04600,22,N,N,N
2,6,1,2,1,4,32-00405,29,0,N,90
2,6,2,2,0,2,36-03710,37,0,3,0
1,6,1,2,6,0,26-02702,30,0,N,264
2,3,1,1,6,0,32-00405,80,0,N,422
2,6,2,2,2,0,13-04600,45,0,N,91
1,6,6,1,0,0,06-08507,17,1,4,501
2,1,1,1,4,0,30-00600,55,0,2,190
2,6,1,2,0,0,19-01700,23,0,2,0
2,1,1,2,5,1,32-00405,47,1,4,174
2,4,1,1,3,0,19-01700,64,0,N,217
2,N,2,2,N,0,17-03529,17,1,3,501
2,4,1,1,3,0,19-01700,71,0,N,119
1,6,2,0,1,0,17-03529,22,N,N,N
2,1,2,1,4,0,28-01100,44,0,2,220
1,1,1,1,9,0,51-01301,41,2,5,501
2,4,1,1,4,0,40-00200,57,0,N,155
1,1,1,1,9,0,06-08507,67,0,2,501
2,1,1,1,7,0,26-02702,53,2,5,501
2,1,1,1,6,0,51-01301,34,0,2,501
2,1,1,1,6,0,06-08507,30,1,3,501
2,1,1,1,8,0,24-01004,42,2,4,501
1,N,3,1,N,0,30-00600,13,2,4,202
1,6,2,1,5,0,28-01100,44,0,N,228
2,1,1,1,6,0,19-01700,46,2,4,159
1,1,1,1,9,0,06-08507,38,5,5,501
1,6,2,2,4,0,17-03529,23,0,N,152
1,1,1,1,9,0,24-01004,52,0,3,501
1,6,2,2,5,0,13-04600,40,0,N,251
1,1,1,1,9,0,24-01004,47,2,4,501
1,6,1,0,2,0,36-03710,34,N,N,N
1,1,1,1,9,0,26-02702,43,0,2,501
1,6,2,0,0,0,28-01100,46,N,N,N
2,6,1,2,0,0,32-00405,14,1,3,366
1,1,2,1,8,0,17-03529,57,0,2,501
2,1,2,1,5,0,01-01301,81,0,2,501
2,6,2,2,5,4,36-03710,25,0,N,339
1,6,2,2,3,0,01-01301,37,3,5,133
2,6,1,1,1,0,26-02702,26,0,2,501
2,1,2,1,5,0,36-04010,75,0,3,403
2,6,1,2,4,0,08-00803,39,0,N,152
2,1,8,2,2,4,32-00405,66,0,2,0
1,N,1,1,N,0,24-01004,11,2,5,501
2,1,1,1,4,0,06-08507,55,0,2,315
2,6,8,2,0,1,06-08507,40,0,3,366
2,6,2,1,0,0,13-04600,15,0,3,243
2,6,1,1,1,0,30-00600,13,2,4,501
2,N,1,1,N,0,24-01004,0,2,4,501
2,6,2,2,0,0,32-00405,84,0,3,0
2,1,2,2,2,0,36-03710,56,0,3,177
2,1,1,1,6,0,24-01004,46,2,4,501
2,6,2,0,0,0,17-03529,62,N,N,0
1,6,1,2,7,0,19-01700,34,0,N,379
2,1,1,1,8,0,38-00100,32,0,2,501
1,1,6,1,9,0,06-08507,67,0,3,501
2,6,1,2,1,0,51-51255,26,1,2,17
2,1,1,1,0,0,38-00100,55,0,3,366
2,3,1,1,3,0,08-00803,69,0,N,99
1,1,1,1,9,0,06-08507,71,0,4,501
2,6,2,2,0,0,01-01301,15,2,3,0
1,N,3,1,N,0,30-00600,5,1,3,501
2,1,2,1,6,0,28-01100,61,0,2,309
2,6,3,1,0,0,30-00600,23,0,4,202
1,6,1,2,8,0,06-08507,70,0,N,501
2,6,2,1,0,0,28-01100,16,0,4,239
2,6,2,2,4,0,01-01301,29,1,3,210
2,1,1,1,4,0,32-00405,35,1,3,366
2,N,2,1,N,0,13-04600,15,2,5,105
2,1,2,1,6,0,13-04600,36,3,5,153
1,6,1,0,4,0,08-00803,19,N,N,N
1,1,2,1,9,0,51-51255,44,1,3,501
2,6,2,2,0,0,29-01901,57,0,N,0
1,4,1,1,5,0,06-08507,66,0,N,266
1,1,3,1,5,0,08-00803,33,0,3,494
1,3,1,1,6,0,40-00200,72,0,N,472
2,6,2,2,5,0,29-01901,59,0,N,190
2,4,2,1,5,0,01-01301,62,0,N,227
2,1,6,1,9,0,24-01004,61,1,4,501
2,4,1,2,6,0,51-51255,49,0,2,374
1,6,8,2,0,1,32-00405,13,3,5,135
2,N,3,1,N,0,40-00200,2,0,4,186
2,6,2,2,0,0,17-03529,56,0,N,0
2,1,1,1,0,0,06-07502,49,4,5,422
1,1,1,1,3,0,30-00600,73,0,2,501
2,6,2,2,0,0,13-04600,22,5,4,0
2,3,2,1,2,0,28-01100,79,0,4,0
2,6,6,2,1,0,06-07502,22,0,N,38
2,6,1,2,0,1,32-00405,20,2,4,124
2,6,8,2,0,4,36-03710,21,1,2,17
1,6,1,2,6,0,32-00405,43,0,N,416
2,1,6,1,9,0,06-08507,33,2,4,501
1,1,1,1,9,0,06-08507,64,0,4,501
1,6,2,1,8,0,13-04600,58,0,2,501
2,N,1,1,N,0,51-51255,3,2,4,501
1,1,1,1,9,0,51-01301,28,0,3,501
2,6,1,2,0,0,08-00803,21,1,2,0
1,1,1,1,9,0,08-00803,32,2,4,501
2,N,1,1,N,0,19-01700,2,1,3,315
2,1,2,1,3,0,01-01301,65,0,3,293
1,6,2,0,0,0,17-03529,37,N,N,N
2,1,1,1,3,0,19-01700,69,0,2,140
2,1,1,1,8,0,51-01301,48,1,3,501
2,1,2,2,2,0,17-03529,42,1,2,217
2,6,2,2,0,0,17-03529,12,0,N,70
1,1,1,1,9,0,26-02702,71,3,5,501
1,N,2,2,N,0,13-04600,10,3,4,0
1,N,2,2,N,2,36-03710,10,3,4,0
2,1,2,1,8,0,13-04600,71,0,2,501
1,1,1,1,8,0,06-08507,36,0,3,501
2,1,1,1,6,0,24-01004,37,0,4,501
2,6,1,2,2,0,08-00803,25,1,2,0
2,1,1,1,5,0,30-00600,68,0,4,362
1,1,1,1,9,0,30-00600,58,0,2,501
1,1,6,1,9,0,06-08507,69,0,3,501
1,1,1,1,9,0,06-08507,77,0,3,501
2,6,1,2,6,0,06-07502,50,0,N,366
2,1,1,1,2,0,24-01004,72,0,4,501
2,6,2,2,0,0,36-03710,27,4,4,181
2,6,1,2,7,0,51-01301,29,0,N,501
1,1,1,1,7,0,28-01100,59,0,2,501
1,6,1,0,1,0,08-00803,25,N,N,N
2,1,2,1,2,0,13-04600,68,0,2,501
2,1,1,1,2,0,40-00200,68,0,N,76
1,1,3,1,0,0,06-08507,49,0,3,202
2,6,2,2,0,0,13-04600,21,0,2,0
2,6,2,2,5,0,13-04600,31,2,4,152
1,4,1,1,8,0,08-00803,65,0,N,501
2,1,2,1,6,0,13-04600,46,0,4,199
1,1,1,1,9,0,24-01004,56,2,5,501
2,6,2,2,0,4,36-03710,24,1,3,0
1,1,2,1,9,0,36-04010,59,0,2,501
2,6,1,2,5,0,51-01301,26,0,N,229
2,1,8,2,2,0,06-07502,67,0,2,217
2,1,1,1,0,0,24-01004,70,0,2,501
2,1,1,1,7,0,29-01901,24,0,2,501
2,1,1,1,7,0,28-01100,38,3,5,266
2,N,1,2,N,1,06-08507,9,0,3,0
2,6,1,1,0,0,24-01004,16,4,5,501
2,1,1,1,6,0,30-00600,66,0,2,501
2,1,8,2,6,4,06-07502,47,0,2,501
1,N,6,1,N,0,06-08507,2,2,3,501
2,6,1,1,0,0,06-08507,17,5,6,188
1,1,1,1,9,0,08-00803,53,0,2,501
2,1,1,1,3,0,24-01004,74,0,2,501
2,6,2,1,7,0,29-01901,36,0,N,501
1,4,1,1,3,0,38-00100,49,0,N,136
1,1,1,1,9,0,08-00803,74,0,3,501
2,1,1,1,2,0,51-01301,66,0,3,501
2,6,2,2,1,4,36-03710,22,0,2,17
2,1,1,1,8,0,51-51255,47,1,3,501
2,1,1,1,7,0,30-00600,40,0,4,501
2,1,8,2,4,4,36-03710,51,0,2,401
1,6,1,2,6,0,26-02702,32,0,N,501
2,4,2,2,0,0,28-01100,78,0,N,0
1,6,1,0,0,0,08-00803,28,N,N,N
2,6,1,2,3,0,38-00100,25,0,N,114
2,1,8,2,0,4,36-03710,31,4,5,149
2,N,1,2,0,1,32-00405,14,0,3,0
2,6,1,2,6,0,51-51255,64,N,N,501
2,1,8,2,4,4,36-03710,68,0,2,297
2,1,1,1,8,0,06-08507,38,2,4,501
2,1,1,1,6,0,38-00100,42,0,4,417
2,1,2,1,6,0,13-04600,38,2,5,352
2,6,1,2,1,0,26-02702,16,0,N,68
2,6,2,2,0,0,36-03710,31,2,3,0
2,6,2,2,0,0,17-03529,51,0,N,0
2,6,1,1,0,0,38-00100,19,4,5,196
2,6,3,2,0,0,30-00600,18,7,9,0
2,3,2,1,4,0,01-01301,80,0,N,180
2,N,1,1,N,0,24-01004,13,2,4,501
2,1,1,1,8,0,24-01004,55,1,3,501
2,1,2,1,5,0,36-04010,71,0,2,501
1,1,1,1,8,0,51-01301,25,1,3,501
1,4,1,1,8,0,38-00100,64,0,N,501
1,6,1,0,0,0,28-01100,45,N,N,N
2,N,1,2,N,1,19-01700,12,4,4,196
2,6,2,2,2,0,13-04600,66,0,N,70
2,1,1,1,8,0,01-01301,57,0,4,501
2,1,1,1,6,0,08-00803,43,2,4,501
2,1,1,1,6,0,19-01700,47,4,5,159
2,3,1,1,6,0,30-00600,66,0,N,501
2,1,6,1,8,4,24-01004,53,0,4,501
2,1,1,1,6,0,19-01700,62,2,4,501
2,1,2,1,3,0,28-01100,74,0,2,501
1,1,1,1,2,0,30-00600,69,0,2,207
1,6,1,2,5,0,08-00803,21,N,N,226
1,6,3,1,0,0,30-00600,12,4,5,165
1,1,2,1,8,0,28-01100,68,0,2,501
2,1,1,1,7,0,19-01700,56,0,3,501
2,1,2,1,3,0,29-01901,71,0,N,158
2,6,1,2,2,0,06-07502,63,0,N,68
2,3,2,0,3,0,01-01301,80,N,N,N
1,1,2,1,8,0,13-04600,65,0,3,501
1,6,2,0,0,0,17-03529,58,N,N,N
2,1,1,2,2,0,19-01700,27,0,2,190
2,1,1,1,5,0,32-00405,63,2,4,100
1,1,1,1,9,0,24-01004,50,2,5,501
2,1,1,1,8,0,06-07502,66,0,2,501
2,N,2,2,N,0,13-04600,14,0,2,229
2,1,1,1,2,0,08-00803,38,1,2,218
2,6,3,2,0,0,40-00200,14,7,9,N
2,3,1,2,0,0,32-00405,69,0,N,0
2,6,6,2,6,0,06-07502,21,0,N,394
1,1,1,1,9,0,26-02702,66,0,2,501
2,6,1,1,0,0,40-00200,19,2,4,465
2,1,1,1,7,0,40-00200,43,0,4,501
2,6,1,2,2,0,08-00803,20,0,N,75
2,1,1,1,4,0,40-00200,73,0,2,361
2,6,2,2,0,0,40-00200,40,5,4,0
1,1,1,1,8,0,51-51255,37,0,2,501
2,6,1,0,0,0,28-01100,67,N,N,N
2,6,1,2,4,0,19-01700,25,0,N,152
2,1,1,1,7,0,19-01700,68,0,N,501
2,N,1,1,N,0,30-00600,10,2,4,176
2,6,1,1,0,0,30-00600,25,1,2,0
2,6,1,2,6,0,08-00803,45,0,N,379
2,1,1,2,2,0,24-01004,38,4,5,421
1,1,1,1,9,0,06-08507,54,0,3,501
2,4,2,2,3,0,13-04600,70,0,N,91
1,3,1,1,8,0,30-00600,73,0,N,501
2,1,8,2,5,4,36-03710,58,0,3,480
2,6,2,1,2,0,28-01100,30,0,N,91
2,6,2,2,0,0,13-04600,46,0,N,0
2,1,2,2,0,0,32-00405,48,2,4,116
2,1,2,1,4,0,01-01301,44,0,2,220
2,1,1,1,2,0,32-00405,59,0,2,315
2,N,1,1,N,0,06-07502,10,4,5,501
2,1,1,1,6,0,08-00803,47,2,4,501
2,1,2,2,3,0,13-04600,37,4,5,18
1,1,1,1,8,0,06-08507,57,0,2,501
2,1,1,1,7,0,08-00803,55,0,2,501
1,1,1,1,8,0,38-00100,60,0,2,501
1,1,6,2,9,0,06-08507,34,0,3,501
2,1,1,1,3,0,24-01004,63,0,2,501
1,1,1,1,9,0,51-51255,36,4,5,501
2,N,2,2,N,0,01-01301,13,2,4,0
2,1,2,1,5,0,36-04010,64,0,3,199
2,6,2,2,1,0,17-03529,43,0,N,91
2,6,1,2,4,0,08-00803,30,0,2,267
2,6,1,1,0,0,38-00100,19,0,3,384
1,6,8,0,1,4,36-03710,42,N,N,N
2,6,2,2,5,0,36-04010,49,0,N,190
2,4,1,1,7,0,40-00200,65,0,N,501
2,1,6,1,8,0,24-01004,44,0,2,501
2,1,1,1,2,0,24-01004,67,0,2,501
1,3,1,1,8,0,08-00803,70,0,N,501
2,6,2,2,7,2,17-03529,60,0,2,501
1,N,1,1,9,0,51-51255,18,0,N,501
2,N,1,1,N,0,08-00803,17,1,3,170
2,6,2,0,1,0,13-04600,28,N,N,N
1,1,6,1,9,0,06-08507,56,0,2,501
1,6,2,1,8,0,13-04600,17,0,2,501
1,N,1,1,N,0,51-01301,17,4,5,501
1,1,1,1,6,0,38-00100,36,0,2,501
2,6,2,0,0,0,13-04600,74,N,N,N
1,4,1,1,8,0,24-01004,67,0,N,501
2,6,2,0,1,0,29-01901,19,N,N,N
2,1,1,1,0,0,06-07502,64,0,2,501
2,6,1,1,0,0,08-00803,15,4,5,362
1,N,1,1,N,0,30-00600,15,0,3,501
1,1,1,1,9,0,24-01004,38,2,4,501
2,1,1,1,4,0,40-00200,49,0,2,368
2,6,2,2,0,0,36-04010,14,2,4,329
2,1,1,1,5,0,19-01700,79,0,N,501
2,1,2,2,7,0,36-04010,48,0,4,501
2,3,2,2,6,0,36-03710,64,0,N,387
1,6,1,0,5,0,26-02702,23,N,N,N
2,6,1,2,0,0,19-01700,19,4,5,0
1,1,1,1,3,0,30-00600,54,0,2,136
2,6,1,0,5,0,24-01004,70,N,N,164
2,1,1,1,7,4,24-01004,51,0,2,501
1,1,1,1,9,0,51-01301,52,1,3,501
2,1,1,1,6,0,30-00600,78,0,2,501
2,1,2,1,5,0,51-51255,52,0,2,253
2,6,8,2,0,4,24-01004,24,1,3,501
2,1,2,1,3,0,36-04010,76,0,4,199
