SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
2,6,2.0,1,9,8,63,1,N,2
2,4,2.0,1,2,9,32,1,N,2
2,6,2.0,1,7,9,30,1,N,2
2,6,2.0,2,6,9,42,1,N,2
2,4,2.0,1,3,10,69,1,N,2
2,6,2.0,2,5,5,76,1,N,1
1,1,2.0,1,4,7,76,1,N,2
2,1,2.0,1,3,4,73,1,N,2
1,6,1.0,1,8,10,33,1,N,2
2,6,2.0,2,4,8,49,1,N,2
1,6,2.0,2,0,7,30,1,N,2
2,6,2.0,2,0,8,60,1,N,2
1,6,2.0,2,2,7,26,1,N,2
2,4,2.0,2,3,4,70,1,N,2
2,6,2.0,1,3,4,62,1,N,2
1,6,2.0,1,9,8,60,1,N,2
2,6,2.0,1,2,5,68,1,N,2
1,4,2.0,2,7,6,65,1,N,2
2,6,2.0,2,0,6,60,1,N,2
2,6,2.0,2,2,4,60,1,N,2
2,1,2.0,1,4,9,81,1,N,2
1,1,2.0,1,7,9,76,1,N,2
2,1,2.0,1,6,7,63,1,N,1
1,1,2.0,1,1,1,68,1,N,2
2,6,2.0,1,4,10,45,1,N,2
1,4,2.0,1,6,10,39,1,N,2
2,3,2.0,1,7,10,65,1,N,2
2,4,2.0,1,2,7,61,1,N,2
1,4,2.0,1,2,5,74,1,N,2
2,4,2.0,1,3,5,92,1,N,2
1,4,2.0,2,7,9,74,1,5,2
2,4,2.0,1,9,7,69,1,N,2
2,2,2.0,1,0,5,84,1,N,2
1,6,2.0,1,6,5,28,1,N,2
1,6,2.0,1,0,5,28,1,N,2
2,6,2.0,2,1,5,45,1,N,2
1,3,2.0,2,3,5,75,1,N,2
1,5,2.0,2,1,5,52,1,N,2
2,1,2.0,1,3,5,49,1,N,2
1,1,9.0,1,8,5,49,1,N,2
1,6,2.0,2,8,7,39,1,N,2
1,6,2.0,2,1,7,64,1,N,2
1,6,2.0,2,2,5,25,1,N,2
1,6,2.0,2,0,5,32,1,N,2
2,2,2.0,2,2,7,65,1,N,1
1,4,2.0,2,4,7,54,1,N,2
1,6,2.0,2,3,7,20,1,N,2
1,6,2.0,2,2,7,20,1,N,2
1,4,2.0,1,5,9,47,1,N,2
2,4,2.0,1,6,8,45,1,N,2
1,1,2.0,1,9,5,69,1,N,2
2,1,2.0,1,6,7,59,1,N,2
2,6,2.0,2,2,5,54,1,N,1
2,6,2.0,2,0,4,38,1,N,2
1,6,2.0,2,2,4,18,1,N,2
1,6,2.0,2,0,4,15,1,N,2
2,4,2.0,2,8,10,68,1,N,2
1,2,2.0,1,6,7,40,1,N,2
2,2,2.0,1,5,8,39,1,N,2
2,6,2.0,1,4,7,59,1,N,2
1,6,2.0,1,6,5,59,1,N,2
1,6,1.0,1,8,9,39,1,N,2
1,6,2.0,2,3,7,21,1,N,2
2,1,2.0,1,2,4,80,1,N,2
1,1,2.0,1,2,1,78,1,N,2
2,4,2.0,2,2,7,66,1,N,2
2,4,2.0,1,5,5,67,1,N,2
1,6,2.0,1,9,5,58,1,N,2
1,6,2.0,1,0,7,50,1,N,2
1,6,1.0,1,8,7,27,1,N,2
1,4,2.0,1,6,8,56,1,N,2
2,3,2.0,1,4,7,65,1,N,2
1,3,2.0,2,6,7,65,1,N,2
2,3,2.0,1,8,10,84,1,N,2
2,1,6.0,2,4,10,45,1,N,2
1,1,6.0,2,2,1,60,1,N,2
1,6,2.0,2,8,5,40,1,N,2
1,4,1.0,1,9,8,42,1,N,2
2,6,1.0,2,3,9,30,1,N,2
2,6,2.0,2,2,5,64,1,N,2
1,1,2.0,1,8,8,50,1,N,2
2,1,2.0,1,9,9,44,1,N,2
1,6,2.0,2,0,5,45,1,N,2
2,4,2.0,2,2,5,65,1,N,2
2,1,2.0,1,8,12,75,1,N,2
1,1,2.0,1,4,7,83,1,N,2
1,6,2.0,1,4,7,63,1,N,2
1,6,2.0,1,0,9,64,1,N,2
1,6,2.0,1,4,7,60,1,N,2
1,2,2.0,1,2,7,60,1,N,2
2,6,1.0,0,1,6,27,3,N,2
2,6,1.0,0,2,4,94,2,N,1
2,6,1.0,0,1,9,22,3,N,2
1,6,1.0,0,2,7,19,3,N,2
1,6,1.0,0,2,3,17,2,N,2
1,6,2.0,0,0,7,52,3,N,2
2,6,2.0,0,0,5,52,3,N,2
1,6,1.0,0,0,5,85,3,N,2
2,6,6.0,0,2,7,19,3,N,2
1,6,1.0,0,0,7,19,3,N,2
1,6,2.0,0,0,4,17,2,N,2
1,6,1.0,0,0,8,81,3,N,2
2,6,1.0,0,2,7,20,3,N,2
1,6,2.0,0,1,4,59,2,N,2
2,6,1.0,0,2,10,77,3,N,2
1,6,8.0,0,1,3,17,3,N,2
2,6,1.0,0,1,7,19,3,N,2
1,6,1.0,0,6,9,25,3,N,2
2,6,2.0,0,2,5,53,3,N,2
2,6,1.0,0,0,7,19,3,N,2
2,6,1.0,0,2,10,77,3,N,2
1,6,1.0,0,0,7,19,3,N,2
2,6,1.0,0,0,5,56,3,N,2
2,6,6.0,0,1,7,18,3,N,2
2,6,2.0,0,1,5,94,2,N,2
1,6,1.0,0,1,7,20,3,N,2
2,6,1.0,0,3,10,30,3,N,2
1,6,1.0,0,2,7,20,3,N,2
1,6,6.0,0,0,7,21,3,N,2
1,6,1.0,0,0,7,20,3,N,2
1,4,2.0,0,1,4,59,2,N,2
1,4,1.0,0,1,7,63,3,N,2
1,6,6.0,0,0,7,21,3,N,2
2,6,1.0,0,1,7,19,3,N,2
2,4,1.0,0,2,7,70,3,N,1
1,2,1.0,0,1,5,57,3,N,2
1,6,1.0,0,0,8,81,3,N,2
1,6,2.0,0,2,4,33,3,N,2
1,6,1.0,0,0,7,18,3,N,1
1,6,6.0,0,0,7,23,3,N,2
1,6,6.0,0,0,7,19,3,N,2
2,6,6.0,0,0,7,18,3,N,2
1,6,6.0,0,0,7,23,3,N,2
1,6,1.0,0,0,7,19,3,N,2
1,6,1.0,0,0,1,55,3,N,1
2,6,2.0,0,1,5,21,3,N,2
1,6,1.0,0,0,7,19,3,N,2
1,6,1.0,0,1,3,34,3,N,2
1,4,2.0,0,0,6,61,3,N,2
2,6,1.0,0,1,9,83,3,N,2
2,6,1.0,0,2,7,21,3,N,2
1,6,6.0,0,3,7,21,3,N,2
1,6,2.0,0,2,9,20,3,N,2
1,6,1.0,0,1,7,19,3,N,2
2,6,2.0,0,4,5,33,3,N,2
1,6,2.0,0,1,3,66,2,N,1
2,6,6.0,0,1,9,24,3,N,2
1,6,2.0,0,0,5,56,2,N,1
2,6,1.0,0,0,7,19,3,N,2
1,6,1.0,0,3,8,30,3,N,2
2,6,1.0,0,3,6,54,2,N,2
1,6,2.0,0,1,4,64,2,N,2
2,6,2.0,0,1,7,59,2,N,2
1,6,1.0,0,2,1,58,3,N,2
2,6,2.0,0,0,4,59,2,N,2
2,6,1.0,0,1,7,21,3,N,2
2,6,1.0,0,0,7,18,3,N,2
2,6,1.0,0,0,9,20,3,N,2
1,6,8.0,0,1,3,17,3,N,2
2,6,2.0,0,1,7,18,3,N,2
2,6,2.0,0,1,5,94,2,N,2
1,6,1.0,0,0,7,19,3,N,2
1,6,1.0,0,1,7,18,3,N,2
1,6,6.0,0,3,7,21,3,N,2
1,6,1.0,0,4,5,27,3,N,2
2,6,1.0,0,0,6,53,3,N,2
2,6,2.0,0,1,5,64,2,N,2
1,6,2.0,0,1,4,56,2,N,2
2,6,1.0,0,2,10,77,3,N,2
2,6,1.0,0,0,9,57,3,N,2
2,4,1.0,0,1,7,71,2,N,2
2,6,6.0,0,0,9,20,3,N,2
1,6,1.0,0,2,7,19,3,N,2
2,6,2.0,0,0,4,57,3,N,2
2,6,6.0,0,0,7,19,3,N,2
1,6,2.0,0,0,4,64,2,N,2
2,6,1.0,0,0,9,20,3,N,2
1,6,2.0,0,0,9,61,2,N,2
1,4,2.0,0,3,4,80,2,N,2
1,6,2.0,0,1,4,42,2,N,2
2,6,2.0,0,0,7,19,3,N,2
2,6,1.0,0,1,5,54,2,N,2
2,6,1.0,0,0,7,19,3,N,2
2,6,2.0,0,0,4,16,3,N,2
2,6,2.0,0,1,4,69,2,N,2
1,6,1.0,0,1,5,60,2,N,2
1,6,1.0,0,0,7,19,3,N,2
2,6,1.0,0,2,7,21,3,N,2
2,6,1.0,0,0,7,20,3,N,2
2,6,1.0,0,1,7,18,3,N,2
1,6,1.0,0,1,5,19,3,N,2
1,6,1.0,0,0,7,20,3,N,2
2,6,2.0,0,2,5,67,3,N,2
1,6,2.0,0,1,3,28,3,N,2
2,6,1.0,0,1,7,17,3,N,2
2,6,1.0,0,1,7,19,3,N,2
1,6,6.0,0,0,7,23,3,N,2
1,6,2.0,0,1,7,18,3,N,2
1,6,1.0,0,0,10,40,3,N,2
2,6,2.0,0,1,7,67,2,N,2
1,6,2.0,0,1,5,94,2,N,1
1,6,1.0,0,1,9,22,3,N,2
1,6,1.0,0,1,7,19,3,N,2
2,6,1.0,0,0,7,18,3,N,2
2,6,2.0,0,1,4,39,3,N,2
1,6,1.0,0,1,7,24,3,N,2
1,6,1.0,0,2,7,20,3,N,2
2,6,1.0,0,0,7,19,3,N,2
2,6,1.0,0,0,10,30,3,N,2
2,6,2.0,0,2,5,76,2,N,2
2,6,6.0,0,0,7,19,3,N,2
2,6,6.0,0,1,9,22,3,N,2
2,6,2.0,0,1,4,31,3,N,2
2,6,2.0,0,1,5,60,2,N,2
1,6,2.0,0,1,6,45,2,N,2
2,6,1.0,0,0,9,23,3,N,2
1,6,1.0,0,1,7,18,3,N,2
2,6,9.0,0,0,7,20,3,N,2
2,6,1.0,0,1,7,18,3,N,2
1,6,1.0,0,0,9,20,3,N,2
2,6,2.0,0,0,7,58,2,N,2
1,6,1.0,0,7,10,88,3,N,2
2,6,1.0,0,0,7,18,3,N,2
1,6,1.0,0,0,7,20,3,N,2
1,6,9.0,0,0,7,20,3,N,2
2,6,2.0,0,1,5,49,2,N,2
1,6,6.0,0,0,7,22,3,N,2
2,6,1.0,0,0,9,20,3,N,2
1,6,2.0,0,1,6,65,2,N,2
1,6,1.0,0,1,7,18,3,N,2
1,1,2.0,2,2,9,55,1,N,2
2,1,2.0,2,2,6,43,1,N,2
1,6,2.0,2,0,4,19,1,N,2
2,6,2.0,2,0,4,15,1,N,2
2,6,2.0,2,0,4,15,1,N,2
1,1,2.0,1,7,9,33,1,N,2
2,1,2.0,1,6,10,32,1,N,2
1,1,2.0,2,4,7,32,1,N,2
2,1,2.0,2,0,9,30,1,N,2
2,3,2.0,2,2,5,74,1,N,2
1,1,2.0,1,7,9,60,1,N,2
2,1,2.0,1,5,7,61,1,N,2
1,1,1.0,1,6,10,62,1,N,2
2,1,1.0,1,2,10,71,1,N,2
1,1,2.0,1,5,9,65,1,N,2
2,1,6.0,1,9,9,60,1,N,2
2,6,9.0,1,7,7,26,1,N,2
2,5,2.0,2,1,5,64,1,N,1
1,6,6.0,2,2,9,24,1,N,2
2,3,2.0,2,7,10,67,1,N,2
1,6,2.0,2,2,7,30,1,N,2
1,6,2.0,2,6,9,24,1,N,2
1,6,2.0,2,5,7,30,1,N,2
1,6,2.0,2,8,7,29,1,N,2
2,3,2.0,1,1,7,94,1,N,2
1,5,2.0,1,1,4,68,1,N,2
2,3,2.0,1,5,9,62,1,N,2
1,6,9.0,2,7,9,28,1,N,2
1,6,1.0,2,8,9,27,1,N,2
1,6,2.0,2,0,5,58,1,N,2
2,6,1.0,2,1,7,20,1,N,2
1,6,2.0,2,2,4,55,1,N,2
2,6,2.0,1,7,10,54,1,N,2
1,6,2.0,2,5,5,41,1,N,2
2,6,2.0,2,1,4,47,1,N,2
2,3,2.0,1,7,5,84,1,N,2
2,4,2.0,1,4,5,61,1,N,2
2,1,2.0,1,4,5,73,1,N,2
1,1,2.0,1,8,4,77,1,N,1
2,6,2.0,2,3,8,56,1,N,2
2,6,1.0,2,1,10,27,1,N,2
2,6,1.0,1,5,9,22,1,N,2
2,6,1.0,1,5,9,25,1,N,2
2,4,2.0,2,3,10,65,1,N,1
2,1,2.0,1,9,11,44,1,N,2
1,1,2.0,1,6,10,51,1,N,2
2,4,2.0,2,2,7,71,1,N,2
2,3,2.0,1,4,7,72,1,N,2
1,6,2.0,1,3,7,42,1,N,2
1,6,2.0,1,3,7,35,1,N,2
1,6,1.0,1,9,9,31,1,N,2
1,6,1.0,1,7,9,32,1,N,2
1,6,1.0,2,4,7,27,1,N,1
2,6,2.0,2,6,9,35,1,N,2
2,1,2.0,1,5,9,60,1,N,2
1,1,2.0,1,6,8,63,1,N,2
1,6,2.0,2,5,5,32,1,N,2
2,6,2.0,2,6,10,27,1,N,2
1,6,2.0,2,4,8,38,1,N,2
2,6,2.0,1,9,10,53,1,N,2
2,4,2.0,2,2,3,94,1,N,1
1,6,2.0,2,2,5,38,1,N,2
2,3,1.0,1,9,10,83,1,N,2
1,6,1.0,1,3,9,50,1,N,2
1,6,2.0,2,2,6,59,1,N,1
2,1,2.0,1,6,8,53,1,N,2
1,1,2.0,1,0,5,51,1,N,2
1,6,2.0,1,0,7,20,1,N,2
1,1,2.0,1,2,5,47,1,N,2
2,1,2.0,1,4,5,53,1,N,2
2,4,2.0,2,5,7,47,1,N,2
2,6,2.0,2,4,7,38,1,N,2
2,6,2.0,2,2,8,27,1,N,2
2,6,2.0,1,2,4,65,1,N,2
2,6,2.0,1,1,7,30,1,N,2
1,4,2.0,1,3,4,78,1,N,2
1,6,2.0,2,9,7,67,1,N,2
2,4,2.0,2,0,4,51,1,N,2
1,6,2.0,2,0,4,17,1,N,2
2,6,2.0,2,0,3,15,1,N,2
1,6,2.0,2,2,4,29,1,N,2
2,6,2.0,2,7,7,30,1,N,2
2,3,2.0,1,7,1,70,1,N,2
1,2,2.0,1,2,5,39,1,N,2
2,3,2.0,2,2,7,48,1,N,2
1,6,2.0,2,0,4,18,1,N,2
1,6,2.0,2,1,4,17,1,N,2
1,6,2.0,2,1,3,15,1,N,2
2,4,2.0,2,9,5,62,1,N,2
2,4,2.0,2,3,9,68,1,N,2
2,6,2.0,2,6,7,33,1,N,2
1,6,2.0,2,0,4,16,1,N,2
2,4,2.0,1,8,10,81,1,N,2
1,4,2.0,2,5,9,26,1,N,2
2,6,2.0,2,4,7,21,1,N,2
1,6,1.0,2,2,4,61,1,N,2
1,6,2.0,2,7,10,41,1,N,2
2,1,9.0,1,8,10,35,1,N,2
1,1,2.0,1,9,9,37,1,N,2
1,6,2.0,2,1,6,61,1,N,2
1,6,2.0,2,5,7,21,1,N,2
2,6,2.0,1,5,7,72,1,N,2
1,6,2.0,2,4,7,58,1,N,2
2,6,2.0,2,2,10,69,1,N,2
2,4,2.0,2,8,7,59,1,N,2
2,6,2.0,2,2,10,33,1,N,2
2,6,2.0,2,1,7,42,1,N,2
1,6,2.0,2,4,5,43,1,N,1
1,6,2.0,2,1,5,61,1,N,2
2,6,2.0,2,0,7,63,1,N,2
1,6,6.0,1,0,5,21,1,N,2
2,6,6.0,2,1,10,24,1,N,2
2,4,2.0,2,4,8,57,1,N,2
1,6,2.0,2,5,9,25,1,N,2
2,6,2.0,2,1,7,19,1,N,2
2,6,2.0,2,2,10,73,1,N,2
2,1,2.0,2,5,4,36,1,N,2
1,1,2.0,2,6,7,32,1,N,2
2,6,2.0,2,0,4,15,1,N,2
2,4,2.0,2,5,8,67,1,N,2
2,4,2.0,1,9,9,34,1,N,2
1,1,2.0,2,1,5,72,1,N,2
2,1,2.0,2,2,5,74,1,N,2
2,4,2.0,2,4,7,48,1,N,2
1,1,1.0,1,7,10,31,1,N,2
2,1,1.0,1,7,10,32,1,N,2
1,6,1.0,1,1,7,20,1,N,2
2,6,6.0,1,1,5,20,1,N,2
2,4,2.0,1,7,9,56,1,N,2
2,6,2.0,1,8,12,30,1,N,2
1,3,2.0,1,6,4,85,1,N,2
1,1,1.0,1,5,10,62,1,N,2
2,1,1.0,1,8,9,44,1,N,1
2,4,2.0,1,0,5,94,1,N,2
2,5,2.0,2,5,7,36,1,N,2
2,6,2.0,1,7,9,66,1,N,2
1,4,2.0,1,7,9,72,1,N,2
1,2,2.0,1,4,5,74,1,N,2
1,5,2.0,1,4,4,85,1,N,1
1,6,2.0,1,0,5,63,1,N,1
1,5,2.0,2,4,5,54,1,N,2
1,1,2.0,1,8,9,56,1,N,2
2,1,2.0,1,1,9,55,1,N,2
1,6,2.0,1,3,9,94,1,2,1
1,4,2.0,2,1,6,66,1,N,2
1,6,2.0,2,5,7,32,1,N,1
2,1,2.0,1,9,11,43,1,N,2
1,1,2.0,1,8,10,45,1,N,2
2,4,2.0,1,8,10,79,1,N,2
2,3,2.0,2,1,4,64,1,N,2
2,4,2.0,1,3,5,58,1,N,2
2,6,2.0,2,5,7,30,1,N,2
1,6,2.0,1,5,7,56,1,N,2
1,3,2.0,1,7,5,60,1,N,2
2,6,2.0,2,7,9,41,1,N,2
1,1,2.0,1,2,9,70,1,N,2
2,1,2.0,1,3,10,69,1,N,2
2,1,2.0,1,6,10,30,1,N,2
1,1,2.0,1,4,7,32,1,N,2
2,6,2.0,2,2,7,70,1,N,2
1,1,2.0,2,1,9,51,1,5,2
2,1,2.0,2,0,10,51,1,N,2
1,6,2.0,2,1,4,20,1,N,2
1,4,2.0,2,2,7,58,1,N,2
2,6,2.0,2,3,4,56,1,N,2
1,6,2.0,2,2,3,31,1,N,2
2,3,2.0,1,2,5,85,1,N,1
2,6,2.0,2,7,10,36,1,N,2
1,6,6.0,2,2,9,23,1,N,2
2,3,2.0,1,3,5,81,1,N,2
1,4,2.0,1,2,5,58,1,N,2
2,5,2.0,2,7,7,55,1,N,2
1,6,2.0,1,6,7,62,1,N,2
2,6,2.0,2,2,7,63,1,N,2
1,1,2.0,1,9,7,45,1,N,2
2,1,2.0,1,2,8,33,1,N,2
1,6,1.0,2,6,10,28,1,N,2
2,6,1.0,2,6,10,26,1,N,2
2,6,1.0,2,7,7,53,1,N,2
1,6,1.0,2,1,10,25,1,N,2
2,6,2.0,2,4,5,36,1,N,2
2,6,2.0,2,9,9,50,1,N,2
2,6,2.0,2,3,4,65,1,N,2
1,5,2.0,2,2,4,36,1,N,2
2,6,2.0,2,2,7,34,1,N,1
1,1,2.0,2,4,5,32,1,N,2
2,1,2.0,2,2,8,34,1,N,2
2,4,2.0,2,2,6,74,1,N,2
2,1,2.0,2,2,8,67,1,N,2
1,1,2.0,2,4,5,77,1,N,2
1,1,2.0,1,8,9,77,1,N,2
2,1,2.0,1,9,9,66,1,N,2
2,4,2.0,1,6,7,56,1,N,2
1,6,2.0,1,0,4,17,1,N,2
1,6,2.0,2,2,10,30,1,N,2
2,1,1.0,1,8,11,77,1,N,2
1,1,1.0,1,9,11,82,1,N,2
1,1,2.0,1,8,9,36,1,N,2
2,1,2.0,1,0,10,37,1,N,2
1,6,2.0,1,9,10,50,1,N,2
1,6,2.0,2,5,5,38,1,N,2
2,6,2.0,1,0,10,61,1,N,2
1,5,2.0,2,3,7,71,1,N,2
2,4,2.0,2,4,7,59,1,N,2
1,1,2.0,1,6,12,57,1,N,2
2,1,2.0,1,7,4,57,1,N,2
2,6,2.0,2,3,5,67,1,N,2
1,6,2.0,2,2,7,26,1,N,2
1,6,2.0,1,9,9,57,1,N,2
2,6,2.0,1,2,4,30,1,N,2
1,4,2.0,1,6,7,38,1,N,2
1,6,2.0,2,2,3,82,1,N,2
1,4,2.0,2,6,7,46,1,N,2
2,3,2.0,2,4,7,69,1,N,2
1,1,2.0,1,7,4,67,1,N,2
2,1,1.0,1,0,4,64,1,N,2
2,6,2.0,2,3,7,39,1,N,2
1,4,2.0,1,6,7,65,1,N,2
1,1,2.0,2,6,7,52,1,N,2
2,1,2.0,2,4,6,44,1,N,2
2,6,2.0,2,6,9,30,1,N,2
2,6,2.0,2,3,9,26,1,N,2
2,6,2.0,2,0,8,24,1,N,2
2,6,2.0,1,6,7,58,1,N,2
2,3,2.0,2,7,9,71,1,N,2
1,6,1.0,1,2,5,28,1,N,2
2,3,1.0,2,7,10,94,1,N,1
2,3,1.0,2,3,10,94,1,N,1
2,3,2.0,1,4,4,86,1,N,2
2,6,2.0,2,3,5,50,1,N,2
2,4,2.0,1,6,9,80,1,N,2
2,6,2.0,1,1,12,55,1,N,2
2,6,2.0,1,2,4,16,1,N,2
2,6,2.0,1,0,4,15,1,N,2
2,6,6.0,2,8,10,43,1,N,2
2,1,2.0,1,8,10,40,1,N,2
1,1,2.0,1,6,12,48,1,N,2
1,6,2.0,2,2,6,62,1,N,2
2,6,2.0,2,2,4,36,1,N,2
1,6,2.0,2,0,4,19,1,N,2
2,6,2.0,2,2,4,18,1,N,2
2,6,2.0,2,7,5,81,1,N,2
2,6,2.0,2,1,7,51,1,N,2
1,6,2.0,2,4,7,50,1,N,2
2,6,2.0,2,0,7,41,1,N,2
1,1,2.0,1,1,10,83,1,N,2
2,1,2.0,1,6,9,80,1,N,2
2,3,2.0,2,2,7,89,1,N,2
1,1,2.0,2,9,7,32,1,N,2
2,1,2.0,2,5,7,30,1,N,2
1,1,2.0,1,6,5,59,1,N,2
2,1,2.0,1,2,5,63,1,N,2
2,6,2.0,1,3,5,38,1,N,2
1,6,2.0,1,0,3,15,1,N,2
2,1,1.0,1,8,10,38,1,N,2
1,1,1.0,1,9,9,43,1,N,2
1,6,1.0,1,3,5,21,1,N,2
1,5,2.0,2,9,5,66,1,5,2
2,3,2.0,1,2,1,60,1,N,2
2,6,2.0,1,2,5,25,1,N,2
2,6,2.0,2,2,4,61,1,N,1
2,4,2.0,2,4,7,63,1,N,2
2,6,2.0,2,5,9,47,1,N,2
1,1,2.0,1,6,8,80,1,N,2
2,1,2.0,1,7,8,50,1,N,2
1,6,2.0,1,6,9,29,1,N,2
1,6,2.0,2,8,8,51,1,N,2
2,3,2.0,1,7,5,65,1,N,2
1,6,2.0,2,1,6,64,1,N,2
2,2,2.0,1,6,5,45,1,N,2
1,6,2.0,1,3,7,19,1,N,2
2,6,1.0,2,1,7,21,1,N,2
2,6,1.0,2,1,7,21,1,N,2
2,1,2.0,1,9,10,59,1,N,2
1,1,2.0,1,9,11,60,1,N,2
1,6,2.0,1,6,9,24,1,N,2
2,4,2.0,1,6,5,78,1,N,2
2,4,2.0,1,9,5,47,1,N,2
1,6,2.0,1,1,7,19,1,N,2
2,3,2.0,1,4,5,81,1,N,2
2,6,2.0,2,5,7,39,1,N,2
1,6,1.0,1,6,7,31,1,N,2
2,3,1.0,1,6,6,71,1,N,2
1,6,2.0,2,3,10,64,1,N,2
2,6,2.0,2,4,8,34,1,N,2
2,6,2.0,2,1,7,18,1,N,2
2,4,2.0,2,0,6,52,1,N,2
2,6,2.0,2,3,3,75,1,N,2
1,4,2.0,2,1,7,73,1,N,2
1,6,2.0,2,2,10,50,1,N,2
1,6,1.0,2,8,7,53,1,N,2
2,6,2.0,2,3,7,35,1,N,2
2,4,2.0,2,1,7,64,1,N,2
2,3,2.0,1,3,7,80,1,N,2
2,5,2.0,1,2,7,60,1,N,2
1,6,2.0,1,9,8,58,1,N,2
1,6,2.0,1,8,6,56,1,6,2
2,5,2.0,1,0,7,54,1,N,2
1,4,2.0,1,1,4,46,1,N,2
1,5,2.0,1,3,4,77,1,N,2
1,6,2.0,1,0,4,33,1,N,2
2,2,2.0,2,7,7,32,1,N,2
1,6,2.0,2,8,5,26,1,N,2
2,2,2.0,2,4,7,57,1,N,2
1,6,2.0,2,0,7,57,1,N,2
2,3,2.0,1,2,7,77,1,N,2
1,6,2.0,1,3,5,48,1,N,2
2,4,2.0,1,3,7,53,1,N,2
1,6,2.0,1,5,4,33,1,N,2
2,4,2.0,1,8,10,72,1,N,2
2,4,2.0,2,2,7,69,1,N,2
2,6,2.0,2,0,7,50,1,N,2
2,1,2.0,1,4,9,40,1,N,2
1,1,2.0,1,0,11,46,1,N,1
1,6,2.0,1,6,9,72,1,N,2
2,6,2.0,1,6,10,72,1,N,2
1,5,2.0,2,2,4,55,1,N,1
1,6,2.0,2,6,7,30,1,N,2
1,6,2.0,1,7,9,55,1,N,2
2,3,2.0,2,2,5,94,1,N,2
1,6,2.0,1,2,9,54,1,N,2
2,3,2.0,1,2,7,53,1,N,2
1,6,2.0,1,3,5,36,1,N,2
2,6,2.0,1,3,5,31,1,N,2
2,6,2.0,2,8,9,40,1,N,2
2,6,2.0,1,7,9,43,1,N,2
1,6,2.0,1,4,9,25,1,N,2
1,6,2.0,1,3,7,22,1,N,2
1,4,2.0,1,9,5,49,1,N,2
1,6,1.0,2,5,10,24,1,N,2
2,4,1.0,2,5,10,32,1,N,2
2,4,2.0,1,4,9,77,1,N,2
1,6,2.0,1,1,9,53,1,N,2
2,6,2.0,1,9,9,53,1,N,2
1,4,2.0,2,7,7,53,1,N,2
2,4,2.0,2,3,6,49,1,N,2
1,6,2.0,1,1,7,22,1,N,2
1,6,2.0,2,2,7,59,1,N,2
1,1,2.0,1,6,7,58,1,N,2
2,1,2.0,1,0,6,56,1,N,2
2,4,2.0,1,3,7,80,1,N,2
2,6,2.0,2,1,10,45,1,N,2
2,6,2.0,2,0,4,16,1,N,2
1,6,2.0,2,1,5,53,1,N,2
2,6,2.0,2,3,7,43,1,N,2
2,6,2.0,2,0,4,15,1,N,2
2,6,2.0,2,2,7,29,1,N,2
2,1,2.0,2,1,10,40,1,N,2
2,6,2.0,2,4,7,31,1,N,2
2,6,1.0,2,2,7,19,1,N,2
2,6,1.0,2,1,5,19,1,N,2
1,1,2.0,1,5,9,65,1,N,2
2,1,2.0,1,4,5,60,1,N,2
1,4,2.0,1,3,10,52,1,N,2
1,6,2.0,2,2,7,63,1,N,2
1,6,2.0,2,2,4,65,1,N,2
1,6,2.0,2,4,4,65,1,N,2
2,1,2.0,1,5,9,34,1,N,2
1,1,2.0,1,8,9,36,1,2,2
2,6,2.0,1,4,9,50,1,N,2
1,1,2.0,1,6,3,82,1,N,2
2,1,2.0,1,5,5,71,1,N,2
2,5,2.0,2,4,8,40,1,N,2
2,6,2.0,2,0,4,16,1,N,2
2,6,2.0,2,2,4,15,1,N,2
1,6,2.0,2,5,7,41,1,N,2
2,6,2.0,1,2,10,45,1,N,2
2,1,1.0,1,2,7,80,1,N,2
1,1,1.0,1,8,12,80,1,N,2
1,1,1.0,1,9,11,45,1,N,2
2,1,1.0,1,9,11,45,1,N,2
2,1,2.0,2,8,10,45,1,N,2
1,1,2.0,2,8,9,44,1,N,2
2,6,2.0,2,0,4,15,1,N,2
2,1,6.0,1,6,8,51,1,N,2
1,1,6.0,1,6,5,58,1,N,2
1,6,6.0,2,0,9,33,1,N,2
2,3,2.0,1,5,5,80,1,N,2
2,6,2.0,1,0,5,55,1,N,2
1,6,2.0,1,2,5,21,1,N,2
2,6,2.0,1,0,7,54,1,N,2
2,1,1.0,2,8,11,64,1,N,2
1,1,1.0,2,8,9,71,1,N,2
2,4,2.0,2,4,4,68,1,N,2
2,6,2.0,2,2,5,47,1,N,2
2,1,2.0,1,6,7,76,1,N,2
1,1,2.0,1,3,7,76,1,N,2
2,3,2.0,1,1,10,87,1,N,2
2,6,2.0,2,2,5,57,1,N,2
2,1,2.0,1,4,9,33,1,N,2
1,1,2.0,1,5,9,34,1,N,2
2,6,2.0,1,7,9,37,1,N,2
1,6,2.0,1,1,4,47,1,N,2
2,1,2.0,2,6,8,67,1,N,2
1,6,2.0,1,6,9,62,1,N,2
1,6,2.0,1,2,4,59,1,N,2
2,6,1.0,2,2,7,22,1,N,2
2,6,1.0,2,2,7,21,1,N,2
2,6,9.0,2,0,7,20,1,N,2
2,6,1.0,2,2,8,20,1,N,2
2,6,2.0,2,7,9,26,1,N,2
2,6,2.0,2,1,5,24,1,N,2
2,1,2.0,1,3,7,52,1,N,2
