SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2.0,1,1.0,1.0,9,0.0,06-08507,72,0,2,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,32,0,N,501.0
2.0,6,1.0,2.0,8,0.0,06-07502,25,0,N,501.0
2.0,6,1.0,2.0,8,0.0,06-07502,24,0,N,501.0
1.0,6,6.0,2.0,9,0.0,06-07502,32,0,N,501.0
2.0,6,1.0,2.0,9,0.0,06-07502,33,0,N,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,83,0,2,501.0
2.0,6,1.0,2.0,8,0.0,06-07502,28,0,N,501.0
1.0,6,1.0,2.0,8,0.0,06-07502,28,0,N,501.0
1.0,6,6.0,2.0,9,0.0,06-07502,24,0,N,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,57,0,3,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,29,0,N,501.0
1.0,1,1.0,1.0,8,0.0,06-08507,67,0,2,501.0
1.0,1,1.0,2.0,9,0.0,06-07502,36,0,2,501.0
2.0,1,1.0,2.0,9,0.0,06-07502,37,0,2,501.0
1.0,1,6.0,1.0,9,0.0,06-08507,57,0,2,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,69,0,2,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,38,2,4,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,27,0,N,501.0
2.0,6,1.0,2.0,8,0.0,06-07502,27,0,N,501.0
2.0,1,6.0,1.0,0,0.0,06-08507,64,0,2,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,53,2,4,501.0
1.0,1,6.0,1.0,9,0.0,06-08507,52,2,4,501.0
2.0,6,1.0,2.0,9,0.0,06-07502,43,0,N,501.0
1.0,6,1.0,2.0,8,0.0,06-07502,31,0,N,501.0
2.0,6,1.0,2.0,9,0.0,06-07502,33,0,N,501.0
1.0,1,1.0,1.0,8,0.0,06-08507,66,0,2,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,56,2,4,501.0
1.0,1,1.0,2.0,9,0.0,06-07502,45,0,2,501.0
1.0,6,6.0,2.0,9,0.0,06-07502,39,0,N,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,27,0,N,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,27,0,N,501.0
2.0,1,6.0,1.0,9,0.0,06-08507,64,0,2,501.0
1.0,1,6.0,2.0,9,0.0,06-08507,34,2,4,501.0
1.0,1,6.0,1.0,9,0.0,06-08507,55,2,4,501.0
2.0,6,1.0,2.0,7,0.0,06-07502,74,0,N,501.0
1.0,1,6.0,1.0,9,0.0,06-08507,54,2,4,501.0
2.0,6,1.0,2.0,9,0.0,06-07502,59,0,N,501.0
2.0,6,1.0,2.0,9,0.0,06-07502,34,0,N,501.0
2.0,6,1.0,2.0,8,0.0,06-07502,32,0,N,501.0
2.0,6,1.0,2.0,8,0.0,06-07502,24,0,N,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,38,0,N,501.0
2.0,6,1.0,2.0,8,0.0,06-07502,32,0,N,501.0
2.0,6,1.0,2.0,7,0.0,06-07502,30,0,N,458.0
2.0,6,1.0,2.0,7,0.0,06-07502,26,0,N,420.0
2.0,1,6.0,1.0,0,0.0,06-08507,45,0,2,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,37,0,N,501.0
2.0,6,1.0,2.0,9,0.0,06-07502,29,0,N,501.0
1.0,6,1.0,2.0,7,0.0,06-07502,22,0,N,461.0
2.0,6,1.0,2.0,9,0.0,06-07502,70,0,N,501.0
1.0,6,1.0,2.0,8,0.0,06-07502,38,0,N,501.0
1.0,1,6.0,1.0,9,0.0,06-08507,50,1,3,501.0
2.0,6,1.0,2.0,9,0.0,06-07502,33,0,N,501.0
1.0,6,1.0,2.0,7,0.0,06-07502,37,0,N,501.0
2.0,6,1.0,2.0,9,0.0,06-07502,60,0,N,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,27,0,N,501.0
2.0,6,1.0,2.0,8,0.0,06-07502,29,0,N,501.0
1.0,6,1.0,2.0,8,0.0,06-07502,25,0,N,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,57,0,2,501.0
1.0,1,1.0,2.0,9,0.0,06-07502,50,0,2,501.0
1.0,1,1.0,1.0,8,0.0,06-08507,74,0,2,501.0
1.0,1,1.0,2.0,9,0.0,06-07502,29,0,2,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,35,0,N,501.0
2.0,6,1.0,2.0,9,0.0,06-07502,33,0,N,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,89,0,2,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,50,0,3,501.0
1.0,1,1.0,1.0,9,0.0,06-07502,88,0,2,501.0
1.0,1,6.0,1.0,9,0.0,06-08507,54,2,4,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,48,0,2,501.0
2.0,1,6.0,1.0,9,0.0,06-08507,47,0,2,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,28,0,N,501.0
1.0,1,6.0,1.0,9,0.0,06-08507,62,0,2,501.0
1.0,1,6.0,2.0,9,0.0,06-08507,44,2,4,501.0
1.0,6,6.0,2.0,9,0.0,06-07502,34,0,N,501.0
1.0,1,1.0,1.0,9,0.0,06-07502,67,0,2,501.0
1.0,1,6.0,1.0,9,0.0,06-08507,37,2,4,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,66,0,2,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,59,0,3,501.0
2.0,6,1.0,2.0,9,0.0,06-07502,32,0,N,501.0
1.0,6,1.0,2.0,9,0.0,06-07502,25,0,N,501.0
1.0,1,6.0,2.0,9,0.0,06-08507,48,2,4,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,69,0,3,501.0
1.0,6,6.0,2.0,9,0.0,06-07502,38,0,N,501.0
1.0,1,6.0,2.0,9,0.0,06-08507,42,2,4,501.0
1.0,1,1.0,1.0,9,0.0,06-08507,61,2,4,501.0
1.0,6,1.0,0.0,1,0.0,08-00803,18,N,N,11.0
1.0,1,1.0,1.0,9,0.0,08-00803,42,2,4,501.0
1.0,6,1.0,2.0,3,0.0,08-00803,23,0,N,166.0
1.0,6,1.0,2.0,4,0.0,08-00803,26,0,N,190.0
2.0,6,1.0,2.0,1,0.0,08-00803,23,0,N,54.0
1.0,6,1.0,2.0,5,0.0,08-00803,24,0,N,272.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,36.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,18.0
1.0,6,1.0,2.0,3,0.0,08-00803,20,0,N,113.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,32.0
1.0,1,1.0,1.0,9,0.0,08-00803,68,0,2,501.0
1.0,6,1.0,2.0,3,0.0,08-00803,21,0,N,177.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,53.0
1.0,6,1.0,2.0,3,0.0,08-00803,21,0,N,151.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,45.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,21.0
1.0,6,1.0,2.0,5,0.0,08-00803,28,0,N,328.0
1.0,6,1.0,2.0,1,0.0,08-00803,25,0,N,7.0
2.0,6,1.0,2.0,4,0.0,08-00803,29,0,N,243.0
1.0,1,1.0,1.0,9,0.0,08-00803,64,0,2,501.0
1.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,45.0
1.0,1,1.0,1.0,9,0.0,08-00803,54,2,4,473.0
1.0,1,1.0,1.0,9,0.0,08-00803,59,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,65,0,2,501.0
1.0,6,1.0,2.0,5,0.0,08-00803,23,0,N,264.0
2.0,1,1.0,1.0,8,0.0,08-00803,34,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,36,0,2,501.0
1.0,6,1.0,2.0,5,0.0,08-00803,30,0,N,273.0
2.0,1,1.0,1.0,8,0.0,08-00803,57,0,2,469.0
1.0,6,1.0,2.0,8,0.0,08-00803,29,0,N,501.0
1.0,6,1.0,2.0,3,0.0,08-00803,22,0,N,152.0
1.0,6,1.0,2.0,5,0.0,08-00803,27,0,N,303.0
2.0,6,1.0,2.0,4,0.0,08-00803,27,0,N,226.0
1.0,1,1.0,1.0,9,0.0,08-00803,70,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,87,0,2,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,23,0,N,6.0
1.0,1,1.0,1.0,9,0.0,08-00803,39,2,4,501.0
2.0,6,1.0,2.0,4,0.0,08-00803,21,0,N,226.0
1.0,6,1.0,2.0,3,0.0,08-00803,23,0,N,166.0
2.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,39.0
2.0,1,1.0,1.0,8,0.0,08-00803,36,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,34,0,2,501.0
1.0,6,1.0,2.0,4,0.0,08-00803,28,0,N,213.0
1.0,6,1.0,2.0,4,0.0,08-00803,51,0,N,214.0
1.0,6,1.0,2.0,8,0.0,08-00803,22,0,N,501.0
1.0,6,1.0,2.0,6,0.0,08-00803,38,0,N,376.0
2.0,6,1.0,2.0,4,0.0,08-00803,24,0,N,188.0
2.0,6,1.0,2.0,4,0.0,08-00803,29,0,N,206.0
1.0,6,1.0,2.0,4,0.0,08-00803,29,0,N,235.0
1.0,1,1.0,1.0,9,0.0,08-00803,69,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,71,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,53,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,73,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,65,0,2,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,38.0
1.0,6,1.0,2.0,5,0.0,08-00803,25,0,N,274.0
2.0,6,1.0,2.0,1,0.0,08-00803,58,0,N,53.0
2.0,1,1.0,1.0,8,0.0,08-00803,73,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,79,0,2,501.0
1.0,6,1.0,2.0,3,0.0,08-00803,30,0,N,150.0
1.0,6,1.0,2.0,5,0.0,08-00803,40,0,N,286.0
1.0,6,1.0,2.0,5,0.0,08-00803,28,0,N,301.0
1.0,6,1.0,2.0,4,0.0,08-00803,28,0,N,226.0
1.0,1,1.0,1.0,9,0.0,08-00803,45,0,2,501.0
2.0,1,1.0,1.0,8,0.0,08-00803,44,0,2,501.0
1.0,6,1.0,2.0,8,0.0,08-00803,35,0,N,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,37,2,4,501.0
1.0,6,1.0,2.0,4,0.0,08-00803,28,0,N,230.0
1.0,6,1.0,2.0,6,0.0,08-00803,26,0,N,416.0
2.0,6,1.0,2.0,4,0.0,08-00803,27,0,N,251.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,38.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,3.0
2.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,45.0
1.0,6,1.0,2.0,1,0.0,08-00803,32,0,N,38.0
1.0,1,1.0,1.0,9,0.0,08-00803,44,2,4,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,37.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,22.0
1.0,6,1.0,2.0,3,0.0,08-00803,20,0,N,113.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,53.0
1.0,6,1.0,2.0,1,0.0,08-00803,19,0,N,19.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,15.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,19.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,19.0
2.0,1,1.0,1.0,8,0.0,08-00803,40,0,2,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,22.0
1.0,1,1.0,1.0,9,0.0,08-00803,53,0,2,501.0
2.0,1,1.0,1.0,8,0.0,08-00803,48,0,2,501.0
1.0,6,1.0,2.0,3,0.0,08-00803,74,0,N,194.0
1.0,6,1.0,2.0,1,0.0,08-00803,23,0,N,41.0
2.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,34.0
1.0,1,1.0,1.0,9,0.0,08-00803,68,0,2,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,29,0,N,38.0
2.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,30.0
1.0,6,1.0,2.0,6,0.0,08-00803,25,0,N,380.0
1.0,6,1.0,2.0,5,0.0,08-00803,27,0,N,304.0
1.0,1,1.0,1.0,9,0.0,08-00803,65,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,52,0,2,501.0
2.0,1,1.0,1.0,8,0.0,08-00803,56,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,53,0,2,501.0
1.0,6,1.0,2.0,5,0.0,08-00803,27,0,N,258.0
1.0,6,1.0,2.0,1,0.0,08-00803,19,0,N,28.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,0.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,15.0
2.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,38.0
2.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,6.0
2.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,53.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,19.0
1.0,1,1.0,1.0,9,0.0,08-00803,72,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,61,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,65,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,63,0,2,501.0
1.0,6,1.0,2.0,1,0.0,08-00803,33,0,N,3.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,33.0
1.0,6,1.0,2.0,1,0.0,08-00803,45,0,N,7.0
1.0,6,1.0,2.0,8,0.0,08-00803,28,0,N,501.0
1.0,6,1.0,2.0,8,0.0,08-00803,30,0,N,501.0
1.0,6,1.0,2.0,8,0.0,08-00803,29,0,N,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,74,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,55,2,4,501.0
1.0,6,1.0,2.0,4,0.0,08-00803,27,0,N,227.0
2.0,6,1.0,2.0,4,0.0,08-00803,44,0,N,188.0
2.0,6,1.0,2.0,4,0.0,08-00803,27,0,N,212.0
1.0,1,1.0,1.0,9,0.0,08-00803,55,2,4,501.0
1.0,6,1.0,2.0,3,0.0,08-00803,31,0,N,152.0
1.0,6,1.0,2.0,3,0.0,08-00803,24,0,N,166.0
2.0,6,1.0,2.0,4,0.0,08-00803,23,0,N,181.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,39.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,35.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,35.0
2.0,1,1.0,1.0,8,0.0,08-00803,54,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,75,0,2,501.0
2.0,1,1.0,1.0,8,0.0,08-00803,67,0,2,501.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,7.0
1.0,1,1.0,1.0,9,0.0,08-00803,43,2,4,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,67,0,2,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,41.0
1.0,6,1.0,2.0,5,0.0,08-00803,23,0,N,285.0
1.0,1,1.0,1.0,9,0.0,08-00803,66,0,2,501.0
1.0,6,1.0,2.0,5,0.0,08-00803,22,0,N,303.0
1.0,1,1.0,1.0,9,0.0,08-00803,52,2,4,501.0
1.0,6,1.0,2.0,4,0.0,08-00803,33,0,N,227.0
1.0,6,1.0,2.0,5,0.0,08-00803,23,0,N,273.0
1.0,6,1.0,2.0,6,0.0,08-00803,25,0,N,388.0
1.0,6,1.0,2.0,6,0.0,08-00803,29,0,N,342.0
1.0,1,1.0,1.0,9,0.0,08-00803,67,0,2,501.0
2.0,1,1.0,1.0,8,0.0,08-00803,40,0,2,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,15.0
1.0,6,1.0,2.0,3,0.0,08-00803,22,0,N,145.0
1.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,30.0
1.0,1,1.0,1.0,9,0.0,08-00803,73,0,2,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,34.0
1.0,6,1.0,2.0,8,0.0,08-00803,30,0,N,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,0.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,30.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,37.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,5.0
1.0,6,1.0,2.0,8,0.0,08-00803,54,0,N,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,55,2,4,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,38,2,4,501.0
2.0,1,1.0,1.0,8,0.0,08-00803,79,0,2,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,13.0
2.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,33.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,7.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,7.0
2.0,6,1.0,2.0,4,0.0,08-00803,25,0,N,228.0
1.0,6,1.0,2.0,1,0.0,08-00803,26,0,N,43.0
2.0,1,1.0,1.0,8,0.0,08-00803,57,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,61,0,2,501.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,15.0
1.0,6,1.0,2.0,6,0.0,08-00803,26,0,N,343.0
2.0,6,1.0,2.0,4,0.0,08-00803,30,0,N,198.0
1.0,6,1.0,2.0,4,0.0,08-00803,33,0,N,209.0
1.0,6,1.0,2.0,3,0.0,08-00803,28,0,N,175.0
1.0,6,1.0,2.0,3,0.0,08-00803,21,0,N,152.0
2.0,1,1.0,1.0,8,0.0,08-00803,74,0,2,501.0
1.0,6,1.0,2.0,8,0.0,08-00803,29,0,N,501.0
1.0,6,1.0,2.0,4,0.0,08-00803,27,0,N,252.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,7.0
1.0,6,1.0,2.0,1,0.0,08-00803,19,0,N,7.0
1.0,6,1.0,2.0,1,0.0,08-00803,19,0,N,27.0
2.0,6,1.0,2.0,4,0.0,08-00803,23,0,N,229.0
1.0,1,1.0,1.0,9,0.0,08-00803,49,2,4,501.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,30.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,15.0
1.0,6,1.0,2.0,1,0.0,08-00803,19,0,N,9.0
1.0,6,1.0,2.0,1,0.0,08-00803,19,0,N,37.0
1.0,6,1.0,2.0,4,0.0,08-00803,25,0,N,233.0
1.0,6,1.0,2.0,6,0.0,08-00803,25,0,N,420.0
1.0,6,1.0,2.0,4,0.0,08-00803,25,0,N,229.0
1.0,6,1.0,2.0,6,0.0,08-00803,24,0,N,344.0
2.0,6,1.0,2.0,4,0.0,08-00803,25,0,N,229.0
2.0,6,1.0,2.0,1,0.0,08-00803,27,0,N,6.0
2.0,1,1.0,1.0,8,0.0,08-00803,27,0,2,501.0
1.0,6,1.0,2.0,5,0.0,08-00803,29,0,N,308.0
2.0,6,1.0,2.0,4,0.0,08-00803,24,0,N,228.0
1.0,6,1.0,2.0,1,0.0,08-00803,23,0,N,34.0
1.0,6,1.0,2.0,6,0.0,08-00803,23,0,N,407.0
1.0,1,1.0,1.0,9,0.0,08-00803,44,0,2,501.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,45.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,15.0
2.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,3.0
1.0,1,1.0,1.0,9,0.0,08-00803,63,0,2,501.0
1.0,6,1.0,2.0,8,0.0,08-00803,32,0,N,501.0
2.0,6,1.0,2.0,4,0.0,08-00803,24,0,N,226.0
1.0,6,1.0,2.0,4,0.0,08-00803,24,0,N,226.0
1.0,6,1.0,2.0,6,0.0,08-00803,27,0,N,380.0
1.0,6,1.0,2.0,4,0.0,08-00803,32,0,N,231.0
1.0,6,1.0,2.0,6,0.0,08-00803,27,0,N,382.0
1.0,1,1.0,1.0,9,0.0,08-00803,63,0,2,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,46,2,4,501.0
1.0,6,1.0,2.0,6,0.0,08-00803,31,0,N,375.0
1.0,6,1.0,2.0,8,0.0,08-00803,45,0,N,501.0
1.0,6,1.0,2.0,6,0.0,08-00803,30,0,N,362.0
2.0,6,1.0,2.0,1,0.0,08-00803,22,0,N,22.0
2.0,6,1.0,2.0,4,0.0,08-00803,22,0,N,183.0
1.0,6,1.0,2.0,8,0.0,08-00803,30,0,N,501.0
1.0,6,1.0,2.0,6,0.0,08-00803,27,0,N,342.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,37.0
1.0,6,1.0,2.0,5,0.0,08-00803,32,0,N,267.0
1.0,1,1.0,1.0,9,0.0,08-00803,38,2,4,501.0
1.0,1,1.0,1.0,9,0.0,08-00803,32,0,2,501.0
1.0,6,1.0,2.0,8,0.0,08-00803,28,0,N,501.0
1.0,6,1.0,2.0,8,0.0,08-00803,33,0,N,501.0
2.0,1,1.0,1.0,8,0.0,08-00803,51,0,2,501.0
1.0,6,1.0,2.0,1,0.0,08-00803,23,0,N,38.0
1.0,6,1.0,2.0,6,0.0,08-00803,25,0,N,344.0
1.0,6,1.0,2.0,3,0.0,08-00803,24,0,N,114.0
1.0,6,1.0,2.0,3,0.0,08-00803,23,0,N,152.0
1.0,1,1.0,1.0,9,0.0,08-00803,53,0,2,501.0
1.0,6,1.0,2.0,1,0.0,08-00803,21,0,N,7.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,45.0
1.0,6,1.0,2.0,1,0.0,08-00803,20,0,N,19.0
1.0,1,1.0,1.0,9,0.0,08-00803,58,0,2,501.0
1.0,6,1.0,2.0,8,0.0,08-00803,47,0,N,501.0
2.0,6,2.0,0.0,0,0.0,13-04600,22,N,N,0.0
1.0,6,2.0,0.0,0,0.0,13-04600,34,N,N,0.0
1.0,6,2.0,0.0,0,0.0,13-04600,34,N,N,0.0
1.0,6,2.0,0.0,0,0.0,13-04600,24,N,N,0.0
1.0,6,2.0,0.0,0,0.0,13-04600,52,N,N,0.0
1.0,6,2.0,0.0,0,0.0,13-04600,52,N,N,0.0
2.0,6,2.0,2.0,2,0.0,13-04600,53,0,N,70.0
2.0,6,2.0,2.0,2,0.0,13-04600,36,0,N,62.0
2.0,6,2.0,2.0,2,0.0,13-04600,65,0,N,77.0
2.0,6,2.0,2.0,2,0.0,13-04600,59,0,N,75.0
2.0,6,2.0,2.0,2,0.0,13-04600,53,0,N,68.0
2.0,6,2.0,2.0,2,0.0,13-04600,61,0,N,69.0
2.0,6,2.0,2.0,2,0.0,13-04600,68,0,N,74.0
2.0,6,2.0,2.0,2,0.0,13-04600,58,0,N,38.0
2.0,6,2.0,2.0,2,0.0,13-04600,63,0,N,71.0
2.0,6,2.0,2.0,2,0.0,13-04600,26,0,N,76.0
2.0,6,2.0,2.0,2,0.0,13-04600,60,0,N,64.0
2.0,6,2.0,2.0,2,0.0,13-04600,54,0,N,69.0
2.0,6,2.0,2.0,2,0.0,13-04600,64,0,N,67.0
1.0,6,1.0,0.0,0,0.0,17-03529,81,N,N,0.0
2.0,6,1.0,0.0,0,0.0,17-03529,56,N,N,0.0
1.0,6,1.0,0.0,0,0.0,17-03529,81,N,N,0.0
1.0,6,1.0,0.0,0,0.0,17-03529,55,N,N,0.0
2.0,6,1.0,0.0,0,0.0,17-03529,53,N,N,0.0
1.0,6,1.0,0.0,0,0.0,17-03529,74,N,N,0.0
1.0,6,1.0,0.0,0,0.0,17-03529,74,N,N,0.0
1.0,6,2.0,2.0,2,0.0,17-03529,55,0,N,68.0
2.0,6,2.0,2.0,3,0.0,17-03529,56,0,N,136.0
2.0,4,2.0,2.0,2,0.0,17-03529,71,0,N,98.0
1.0,6,2.0,2.0,2,0.0,17-03529,59,0,N,70.0
2.0,6,2.0,2.0,2,0.0,17-03529,69,0,N,101.0
2.0,6,2.0,2.0,2,0.0,17-03529,33,0,N,52.0
2.0,6,2.0,2.0,2,0.0,17-03529,73,0,N,65.0
2.0,6,2.0,2.0,2,0.0,17-03529,70,0,N,78.0
2.0,6,2.0,2.0,2,0.0,17-03529,63,0,N,96.0
2.0,6,2.0,2.0,2,0.0,17-03529,34,0,N,68.0
2.0,4,2.0,2.0,2,0.0,17-03529,74,0,N,76.0
1.0,6,2.0,2.0,2,0.0,17-03529,30,0,N,68.0
2.0,6,2.0,2.0,3,0.0,17-03529,67,0,N,145.0
1.0,6,2.0,2.0,2,0.0,17-03529,26,0,N,52.0
1.0,6,2.0,2.0,2,0.0,17-03529,82,0,N,102.0
2.0,6,2.0,2.0,3,0.0,17-03529,39,0,N,139.0
2.0,6,2.0,2.0,3,0.0,17-03529,50,0,N,122.0
1.0,6,2.0,2.0,2,0.0,17-03529,62,0,N,68.0
2.0,6,2.0,2.0,2,0.0,17-03529,61,0,N,67.0
1.0,6,2.0,2.0,2,0.0,17-03529,50,0,N,76.0
2.0,4,2.0,2.0,2,0.0,17-03529,69,0,N,99.0
1.0,6,2.0,2.0,2,0.0,17-03529,59,0,N,90.0
1.0,6,2.0,2.0,2,0.0,17-03529,63,0,N,70.0
1.0,6,2.0,2.0,2,0.0,17-03529,65,0,N,98.0
2.0,6,2.0,2.0,2,0.0,17-03529,57,0,N,70.0
2.0,6,2.0,2.0,1,0.0,17-03529,24,0,N,45.0
2.0,6,2.0,2.0,2,0.0,17-03529,59,0,N,68.0
2.0,6,2.0,2.0,2,0.0,17-03529,40,0,N,70.0
2.0,4,2.0,2.0,2,0.0,17-03529,57,0,N,75.0
2.0,6,2.0,2.0,1,0.0,17-03529,64,0,N,13.0
2.0,6,2.0,2.0,1,0.0,17-03529,62,0,N,12.0
2.0,6,2.0,2.0,3,0.0,17-03529,27,0,N,153.0
2.0,6,2.0,2.0,1,0.0,17-03529,82,0,N,46.0
2.0,6,2.0,2.0,3,0.0,17-03529,42,0,N,113.0
2.0,6,2.0,2.0,2,0.0,17-03529,59,0,N,90.0
2.0,4,2.0,2.0,2,0.0,17-03529,66,0,N,83.0
2.0,6,2.0,2.0,2,0.0,17-03529,56,0,N,73.0
2.0,6,2.0,2.0,2,0.0,17-03529,62,0,N,67.0
2.0,6,2.0,2.0,1,0.0,17-03529,30,0,N,33.0
2.0,6,2.0,2.0,1,0.0,17-03529,68,0,N,39.0
2.0,6,2.0,2.0,3,0.0,17-03529,66,0,N,140.0
2.0,6,2.0,2.0,3,0.0,17-03529,22,0,N,114.0
2.0,6,2.0,2.0,3,0.0,17-03529,55,0,N,151.0
1.0,6,2.0,2.0,2,0.0,17-03529,84,0,N,74.0
2.0,6,2.0,2.0,1,0.0,17-03529,60,0,N,22.0
2.0,6,2.0,2.0,2,0.0,17-03529,58,0,N,62.0
2.0,6,2.0,2.0,2,0.0,17-03529,76,0,N,75.0
2.0,6,2.0,2.0,2,0.0,17-03529,84,0,N,91.0
1.0,6,2.0,2.0,2,0.0,17-03529,94,0,N,82.0
2.0,4,2.0,2.0,2,0.0,17-03529,76,0,N,102.0
1.0,6,2.0,2.0,2,0.0,17-03529,39,0,N,54.0
2.0,6,2.0,2.0,2,0.0,17-03529,74,0,N,69.0
1.0,6,2.0,2.0,2,0.0,17-03529,53,0,N,83.0
