PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
29-01901,29,1,6,0,2,0,6,1,1,5434.8,5391,6,8,0.0,0,180,N,2,2,2,2,57,39,13092
51-51255,35,1,1,0,1,2,4,1,1,11224.3,6970,9,9,777000.0,9,501,N,2,2,2,2,66,66,21738
17-03529,20,1,6,0,1,N,N,3,0,15097.5,8670,14,7,11500.0,2,N,N,2,2,2,2,77,0,5162
19-01700,25,1,6,0,1,0,N,1,2,3572.3,6991,9,9,22000.0,4,168,N,2,2,2,2,142,144,7486
24-01004,20,1,6,0,1,2,5,1,1,4187.9,N,N,7,0.0,0,501,N,1,2,2,2,142,100,9594
38-00100,58,1,1,0,1,0,2,1,1,73.0,8870,15,4,20000.0,3,352,N,2,2,2,2,87,54,19108
17-03531,61,2,1,0,2,0,2,1,2,11171.6,6480,8,5,45000.0,6,358,N,2,2,2,2,38,39,7158
38-00100,16,1,6,0,1,1,2,1,1,73.0,7770,10,3,400.0,0,312,N,1,2,2,2,74,108,18163
40-00200,79,1,1,0,1,0,2,1,1,90.7,770,3,5,10300.0,3,307,N,2,2,2,2,50,53,19962
40-00200,20,2,6,0,1,0,4,1,1,90.7,N,N,7,0.0,0,388,N,2,2,2,2,344,149,20011
51-01301,84,2,1,0,1,0,2,1,1,11162.8,N,N,9,9600.0,2,501,N,2,2,2,2,141,166,22795
38-00100,17,2,6,0,1,1,3,1,1,73.0,5090,6,4,4500.0,1,501,N,2,2,2,2,29,58,18169
26-02702,25,1,6,0,1,0,N,1,2,4817.2,6770,8,9,17600.0,3,134,N,2,2,2,2,133,133,11038
26-02702,64,1,1,0,1,0,2,1,1,4817.2,7870,11,12,360000.0,9,501,N,2,2,2,2,111,111,11217
17-03531,84,2,3,0,2,0,2,1,1,11171.6,N,N,5,14400.0,3,501,N,2,2,2,2,87,73,6626
26-02702,18,1,6,0,6,N,N,3,0,4817.2,8680,14,7,15500.0,3,N,N,2,2,2,2,37,0,10477
06-08507,23,1,6,0,6,0,N,1,2,3305.1,3365,4,10,5000.0,2,38,N,2,2,2,2,45,45,2593
30-00600,38,1,1,0,1,0,7,1,1,16.3,180,0,8,100000.0,9,501,N,2,2,2,2,27,38,13948
29-01901,19,2,6,0,2,0,2,1,1,5434.8,N,N,5,0.0,0,435,N,2,2,2,2,152,93,12545
19-01700,36,1,6,1,1,0,2,1,1,3572.3,6170,7,9,70000.0,8,501,N,2,2,2,2,63,63,7995
40-00200,7,1,N,1,1,2,4,1,1,90.7,N,N,2,N,N,188,N,2,2,2,2,39,49,24798
32-00405,33,2,6,0,2,1,2,1,2,7990.5,7590,10,7,5800.0,1,33,N,2,2,2,2,63,62,15253
24-01004,63,2,1,4,1,0,2,1,1,4187.9,9470,16,12,2010.0,1,501,N,2,2,2,2,50,42,8758
38-00100,2,1,N,0,5,0,9,1,1,73.0,N,N,N,N,N,41,N,N,N,2,2,63,96,24506
24-01004,68,1,1,0,1,0,2,1,1,4187.9,7390,10,10,90000.0,8,501,N,2,2,2,2,71,71,9951
19-01700,69,2,1,0,1,0,2,1,1,3572.3,7280,10,7,24500.0,4,431,N,2,2,2,2,119,120,7475
08-00803,25,2,6,0,1,0,N,1,2,3393.2,9380,16,9,18000.0,3,137,N,2,2,2,2,277,238,3763
17-03529,67,1,6,0,2,3,5,1,2,15097.5,7780,10,7,102300.0,9,381,N,2,2,2,2,51,51,5366
32-00405,9,2,N,1,1,0,4,1,2,7990.5,N,N,3,N,N,0,N,2,2,2,2,80,64,23235
38-00100,76,1,6,0,1,0,N,1,1,73.0,N,N,9,5000.0,1,41,N,2,2,2,2,16,16,18876
30-00600,38,2,1,0,1,2,4,1,1,16.3,7390,10,9,22000.0,4,329,N,2,2,2,2,37,37,14689
36-03710,43,2,4,4,2,2,3,1,2,52864.7,8470,13,5,43000.0,6,211,N,2,2,2,2,97,97,17545
29-01901,63,2,1,0,2,0,3,1,1,5434.8,N,N,5,13600.0,3,323,N,1,1,2,2,66,47,12634
40-00200,3,1,N,0,1,2,4,1,2,90.7,N,N,1,N,N,194,N,N,N,2,2,45,28,24818
38-00100,44,2,1,0,1,2,4,1,2,73.0,8191,12,10,8000.0,1,501,N,2,2,2,2,109,107,18059
38-00100,36,2,1,0,1,3,5,1,1,73.0,8180,12,8,33700.0,5,378,N,2,2,2,2,69,60,17952
01-01301,27,2,6,0,2,0,3,1,1,2731.2,3990,4,5,30000.0,5,228,N,2,2,2,2,226,214,299
26-02702,19,2,6,0,1,N,N,3,0,4817.2,7870,11,7,80500.0,8,N,N,2,2,2,2,14,0,10542
28-01100,45,2,1,0,2,0,5,1,1,2674.3,9470,16,9,24000.0,5,257,N,2,2,2,2,179,174,12339
17-03529,62,2,1,0,1,0,2,1,1,15097.5,7860,11,10,59000.0,7,501,N,2,2,2,2,96,68,6623
19-01700,33,2,5,0,1,0,N,1,2,3572.3,6991,9,9,35000.0,5,267,N,2,2,1,2,57,57,7640
40-00200,37,1,4,0,3,0,3,1,1,90.7,N,N,10,8200.0,2,126,N,2,2,2,2,31,22,19884
30-00600,39,2,1,0,1,1,3,1,1,16.3,7860,11,9,35800.0,6,501,N,2,2,2,2,76,77,13476
19-01700,20,1,6,0,6,0,3,1,1,3572.3,7860,11,5,36000.0,5,501,N,2,2,2,2,72,101,8070
19-01700,32,2,1,0,1,2,5,1,2,3572.3,5580,6,7,23000.0,4,286,N,2,2,2,2,81,81,7513
19-01700,36,1,1,0,9,1,3,1,1,3572.3,N,N,5,5800.0,1,37,N,2,2,2,2,188,109,7680
26-02702,23,2,6,0,1,0,N,1,2,4817.2,8670,14,9,12500.0,3,94,N,2,2,2,2,147,147,11244
36-03710,48,1,1,1,8,0,3,1,2,52864.7,6370,7,7,52000.0,6,309,N,2,2,2,2,112,113,17577
51-51255,0,2,N,0,1,1,3,1,1,11224.3,N,N,N,N,N,501,N,N,N,2,2,106,79,25631
30-00600,13,1,N,0,1,3,5,1,1,16.3,N,N,3,N,N,232,N,2,2,2,2,65,67,27052
01-01301,39,1,6,0,2,0,3,1,1,2731.2,N,N,5,9000.0,2,263,N,1,2,2,2,71,56,539
51-01301,9,1,N,0,1,0,7,1,1,11162.8,N,N,3,N,N,324,N,2,2,2,2,115,72,25677
51-51255,35,2,1,0,1,1,3,1,1,11224.3,7870,11,10,62000.0,7,501,N,2,2,2,2,63,63,21277
24-01004,43,1,1,0,1,1,3,1,1,4187.9,5180,6,9,559300.0,9,501,N,2,2,2,2,59,59,9767
36-03710,17,1,6,0,2,2,4,1,2,52864.7,8370,13,3,250.0,1,275,N,2,2,2,2,78,76,16667
40-00200,72,2,1,0,1,0,2,1,1,90.7,N,N,5,6300.0,2,501,N,2,2,2,2,47,47,20039
13-04600,63,1,6,0,2,0,4,1,1,3670.4,7770,10,5,38000.0,6,286,N,2,2,2,2,128,88,4839
24-01004,38,1,1,0,6,1,3,1,2,4187.9,6970,9,9,19000.0,3,385,N,2,2,2,2,67,67,10219
36-04010,75,2,1,0,1,0,2,1,1,50441.6,8470,13,5,41000.0,6,383,N,2,2,2,2,40,40,17421
38-00100,69,1,1,0,1,0,2,1,1,73.0,N,N,7,29300.0,4,418,N,2,1,2,2,12,13,18279
30-00600,94,2,3,0,1,0,N,1,1,16.3,N,N,7,58800.0,8,485,N,2,2,2,1,39,39,14045
06-07502,28,2,6,0,1,0,N,1,2,33632.6,6672,8,9,60000.0,7,454,N,2,2,2,2,30,30,1068
28-01100,70,1,4,0,2,0,2,1,2,2674.3,N,N,12,19200.0,4,270,N,2,2,2,2,38,39,12280
51-51255,17,2,6,0,1,1,3,1,1,11224.3,N,N,4,0.0,0,501,N,2,2,2,2,45,37,22077
36-03710,22,2,6,2,9,3,4,1,2,52864.7,7690,10,4,16000.0,3,62,N,2,2,2,2,91,91,17670
36-04010,39,2,2,0,6,1,2,1,2,50441.6,8170,12,6,23000.0,4,130,N,2,2,2,2,197,197,16177
13-04600,0,2,N,0,2,0,7,1,2,3670.4,N,N,N,N,N,208,N,N,N,2,2,104,78,24989
51-01301,6,1,N,0,2,1,2,1,2,11162.8,N,N,2,N,N,0,N,2,2,2,2,86,76,25698
38-00100,74,1,4,0,1,0,N,1,1,73.0,8570,14,5,15600.0,3,128,N,2,2,2,2,2,117,18266
36-03710,35,2,6,0,2,N,N,2,0,52864.7,N,N,5,0.0,0,N,N,2,2,2,2,61,0,15958
36-04010,2,2,N,0,2,0,4,1,2,50441.6,N,N,N,N,N,182,N,N,N,2,2,71,65,23712
29-01901,6,1,N,0,2,0,3,1,2,5434.8,N,N,2,N,N,138,N,2,2,2,2,155,106,26803
06-08507,23,1,6,0,1,0,3,1,1,3305.1,3380,4,9,65000.0,7,501,N,2,2,2,2,116,83,1861
38-00100,78,1,4,0,1,0,N,1,2,73.0,N,N,3,18000.0,3,147,N,2,1,2,1,28,27,19581
51-51255,35,2,2,0,2,0,3,1,2,11224.3,9090,15,7,25000.0,4,190,N,2,2,2,2,81,43,21421
13-04600,18,2,6,0,1,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,109,0,4289
19-01700,85,1,4,0,2,0,N,1,2,3572.3,N,N,4,18400.0,3,151,N,2,1,2,1,70,70,7705
17-03529,21,1,6,0,6,0,N,1,1,15097.5,N,N,5,0.0,0,0,N,2,2,2,2,33,33,5401
06-08507,51,2,1,0,1,2,4,1,2,3305.1,N,N,9,0.0,0,501,N,2,2,2,2,52,54,1562
32-00405,5,2,N,1,1,3,5,1,2,7990.5,N,N,2,N,N,99,N,2,2,2,2,59,106,23169
30-00600,4,1,N,0,1,3,5,1,1,16.3,N,N,2,N,N,501,N,N,N,2,2,57,69,26899
24-01004,7,2,N,0,6,3,5,1,1,4187.9,N,N,2,N,N,501,N,2,2,2,2,56,63,26430
26-02702,10,1,N,0,1,3,5,1,1,4817.2,N,N,3,N,N,248,N,2,2,2,2,104,77,26509
36-03710,14,1,N,0,2,1,2,1,2,52864.7,N,N,3,N,N,0,N,1,2,2,2,70,75,23543
38-00100,27,2,1,0,1,2,4,1,1,73.0,7980,12,8,35000.0,5,292,N,2,2,2,2,55,56,19289
51-51255,64,2,6,0,2,0,N,1,1,11224.3,7280,10,11,72000.0,7,501,N,2,2,2,2,61,62,22573
38-00100,52,1,1,0,1,1,3,1,2,73.0,8290,12,5,39000.0,5,236,N,2,2,2,2,52,53,18492
51-01301,42,1,4,0,1,1,2,1,2,11162.8,8680,14,6,50000.0,6,288,N,2,2,2,2,92,92,20977
30-00600,66,1,4,0,1,0,N,1,1,16.3,8191,12,9,46000.0,7,381,N,2,2,2,2,128,129,13927
24-01004,10,1,N,0,1,2,4,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,40,35,26470
28-01100,47,1,4,0,2,0,3,1,2,2674.3,6170,7,5,30000.0,6,256,N,2,2,2,2,174,175,11527
24-01004,49,2,1,0,6,1,3,1,1,4187.9,9570,16,12,120000.0,8,501,N,2,2,2,2,85,85,8995
32-00405,35,2,6,1,8,3,4,1,2,7990.5,4971,6,4,20000.0,4,77,N,2,2,2,2,80,80,15005
30-00600,68,1,1,0,1,0,2,1,1,16.3,2290,4,9,51600.0,7,501,N,2,2,2,2,54,74,14445
28-01100,35,1,6,0,1,0,2,1,1,2674.3,5391,6,5,32300.0,6,501,N,2,2,2,2,220,177,11884
24-01004,75,1,1,0,1,0,2,1,1,4187.9,N,N,9,38000.0,5,501,N,2,2,2,2,93,92,10248
19-01700,7,1,N,0,2,3,4,1,2,3572.3,N,N,3,N,N,87,N,1,2,2,2,246,505,25335
06-07502,86,1,1,0,6,0,3,1,2,33632.6,N,N,1,11400.0,3,182,N,2,2,2,2,71,71,772
17-03529,22,2,6,0,2,1,4,1,2,15097.5,6570,8,7,3700.0,1,54,N,2,2,2,2,298,185,5957
08-00803,21,2,6,0,1,N,N,3,0,3393.2,8660,14,9,10000.0,2,75,N,2,2,2,2,43,0,2871
29-01901,9,1,N,0,2,3,4,1,2,5434.8,N,N,3,N,N,124,N,2,2,2,2,89,98,26808
17-03529,38,2,1,0,2,2,4,1,2,15097.5,7670,10,10,40000.0,6,430,N,2,2,2,2,63,94,6926
19-01700,24,2,6,1,1,2,3,1,2,3572.3,4270,5,4,25000.0,4,123,N,2,2,2,2,141,140,7929
06-07502,36,2,1,0,6,1,3,1,2,33632.6,8680,14,10,92000.0,8,454,N,2,2,2,2,396,382,2840
24-01004,59,2,1,0,1,0,2,1,1,4187.9,9470,16,11,165070.0,9,501,N,2,2,2,2,59,59,9685
13-04600,19,1,6,0,6,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,88,0,4218
40-00200,37,1,1,0,3,3,5,1,1,90.7,N,N,4,10500.0,3,102,N,1,2,2,2,62,62,20552
36-04010,64,2,1,0,6,0,2,1,1,50441.6,8191,12,7,40000.0,5,404,N,2,2,2,2,229,229,16282
30-00600,36,1,1,0,1,2,4,1,1,16.3,180,0,8,48000.0,7,269,N,2,2,2,2,49,48,13507
26-02702,18,1,6,1,1,N,N,3,0,4817.2,8680,14,7,79000.0,8,N,N,2,2,2,2,62,0,10507
29-01901,71,2,1,0,1,0,2,1,1,5434.8,N,N,7,11400.0,2,501,N,2,2,2,2,71,65,12673
24-01004,29,1,6,0,1,0,N,1,2,4187.9,9590,16,10,52000.0,6,396,N,2,2,2,2,104,104,9522
51-01301,43,2,1,0,1,2,4,1,1,11162.8,9160,15,10,30000.0,4,501,N,2,2,2,2,71,71,21576
51-51255,27,2,1,0,1,0,2,1,2,11224.3,8680,14,10,27000.0,4,344,N,2,2,2,2,109,99,22570
06-07502,34,1,1,0,6,0,2,1,2,33632.6,6672,8,9,230000.0,9,501,N,2,2,2,2,100,100,1805
08-00803,21,1,6,0,1,N,N,3,0,3393.2,7460,10,7,6000.0,1,N,N,2,2,2,2,99,0,2988
26-02702,13,2,N,0,9,3,5,1,1,4817.2,N,N,3,N,N,501,N,2,2,2,2,89,60,26552
08-00803,72,2,3,0,1,0,N,1,1,3393.2,4770,6,8,18600.0,3,153,N,2,2,2,2,102,102,3535
51-51255,7,1,N,0,1,2,4,1,1,11224.3,N,N,3,N,N,501,N,2,2,2,2,59,76,25704
30-00600,7,2,N,0,1,0,3,1,1,16.3,N,N,3,N,N,501,N,2,2,2,2,51,40,26915
32-00405,11,2,N,1,8,0,6,1,1,7990.5,N,N,3,N,N,352,N,2,2,2,2,245,277,23230
17-03529,70,1,1,0,2,0,2,1,1,15097.5,N,N,10,56900.0,7,501,N,2,2,2,2,53,63,6761
28-01100,58,1,1,0,2,3,5,1,1,2674.3,6170,7,4,48000.0,7,346,N,2,2,2,2,37,37,12269
51-01301,41,2,1,0,1,2,4,1,1,11162.8,8590,14,11,17000.0,3,501,N,2,2,2,2,56,56,21445
30-00600,27,1,6,0,1,0,3,1,1,16.3,8090,12,9,7400.0,2,501,N,2,2,2,2,130,125,14029
19-01700,11,1,N,0,1,3,5,1,1,3572.3,N,N,3,N,N,332,N,2,2,2,2,101,158,25520
51-01301,34,1,1,0,1,1,3,1,2,11162.8,670,2,10,80000.0,7,501,N,2,2,2,2,41,49,21461
24-01004,71,2,1,0,1,0,2,1,1,4187.9,8191,12,12,153000.0,9,501,N,2,2,2,2,73,86,9333
32-00405,41,1,4,0,1,0,N,1,2,7990.5,N,N,4,9300.0,2,71,N,2,2,2,1,165,165,15038
13-04600,19,2,6,0,2,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,98,0,4125
28-01100,12,1,N,0,2,0,9,1,1,2674.3,N,N,3,N,N,180,N,2,2,2,2,149,86,26732
06-08507,8,2,N,0,1,2,4,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,50,54,24037
32-00405,17,1,6,0,2,2,3,1,2,7990.5,N,N,4,0.0,0,43,N,2,2,2,2,44,55,15819
06-08507,47,1,1,0,6,1,3,1,2,3305.1,7460,10,9,153300.0,9,501,N,2,2,2,2,106,105,1415
17-03529,24,1,6,0,2,0,N,1,1,15097.5,7870,11,7,21420.0,4,162,N,2,2,2,2,106,62,6968
17-03529,56,2,1,0,1,2,4,1,1,15097.5,N,N,10,0.0,0,501,N,2,2,2,2,124,124,6602
30-00600,61,2,1,0,1,0,3,1,1,16.3,7860,11,5,20000.0,4,277,N,2,2,2,2,35,35,14747
40-00200,83,2,3,0,1,0,N,1,1,90.7,N,N,5,17300.0,4,143,N,2,1,2,2,70,70,20270
08-00803,57,1,1,0,1,0,3,1,1,3393.2,7390,10,9,490000.0,9,501,N,2,2,2,2,76,70,3726
24-01004,35,1,1,0,1,0,2,1,1,4187.9,5070,6,11,128000.0,9,501,N,2,2,2,2,75,74,9253
38-00100,35,1,4,0,1,0,N,1,1,73.0,9470,16,9,54000.0,7,411,N,2,2,2,2,361,362,19479
40-00200,62,2,6,0,3,0,4,1,1,90.7,9160,15,7,22600.0,5,472,N,2,2,2,2,65,10,19797
32-00405,29,1,6,1,1,0,2,1,2,7990.5,7770,10,5,30000.0,5,353,N,2,2,2,2,144,145,15433
06-08507,54,2,4,0,1,0,N,1,2,3305.1,8191,12,12,127910.0,9,501,N,2,2,2,2,43,43,2613
19-01700,50,1,4,0,2,1,2,1,2,3572.3,8370,13,9,47000.0,7,358,N,2,2,2,2,172,120,7677
28-01100,69,1,4,0,2,0,2,1,1,2674.3,N,N,5,24200.0,5,214,4,2,2,2,2,111,113,12224
32-00405,43,1,1,0,1,0,2,1,1,7990.5,4670,6,5,43000.0,6,501,N,2,2,2,2,70,56,15896
19-01700,52,2,1,0,1,0,3,1,1,3572.3,4971,6,7,26000.0,4,425,N,2,2,2,2,119,99,8104
51-51255,50,1,1,0,2,4,6,1,2,11224.3,9590,16,9,29200.0,4,86,N,2,2,2,2,193,193,21796
30-00600,46,1,4,0,1,0,N,1,1,16.3,770,3,5,23000.0,4,174,N,2,2,2,2,133,134,14076
32-00405,58,1,6,0,1,0,N,1,2,7990.5,N,N,7,0.0,0,0,N,2,2,2,2,75,74,15808
06-08507,61,2,4,1,1,N,N,2,0,3305.1,N,N,5,11300.0,3,N,N,2,1,2,2,85,0,672
13-04600,21,2,6,0,2,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,118,0,4277
28-01100,25,1,6,0,2,0,N,1,2,2674.3,3291,4,5,35000.0,6,266,N,2,2,2,2,66,65,11912
36-04010,24,1,6,4,9,0,3,1,1,50441.6,7380,10,9,30000.0,5,501,N,2,2,2,2,81,75,17404
30-00600,61,1,4,0,1,0,N,1,1,16.3,770,3,5,28800.0,5,218,N,2,2,2,2,204,205,14511
32-00405,69,1,5,0,2,0,2,1,2,7990.5,N,N,4,9000.0,2,58,N,2,2,2,2,153,152,15217
40-00200,37,2,4,0,3,2,3,1,1,90.7,5391,6,7,24800.0,5,122,N,2,2,2,2,73,74,19682
51-01301,34,2,2,0,2,0,N,1,2,11162.8,9390,16,10,91000.0,8,501,N,2,2,2,2,93,93,22007
24-01004,67,2,1,0,1,0,2,1,1,4187.9,N,N,7,262000.0,9,501,N,2,1,2,2,71,71,9952
51-51255,27,2,6,0,1,0,N,1,2,11224.3,7290,10,9,47000.0,6,355,N,2,2,2,2,64,64,21494
32-00405,70,2,6,0,1,0,N,1,1,7990.5,N,N,9,58400.0,7,479,N,2,2,2,2,52,52,15173
01-01301,64,2,6,0,1,0,4,1,1,2731.2,6870,9,9,39000.0,6,394,N,2,2,2,2,111,118,245
30-00600,78,2,1,0,1,0,2,1,1,16.3,N,N,4,14400.0,3,93,N,2,2,2,2,35,35,14090
32-00405,56,1,1,1,1,2,5,1,1,7990.5,8660,14,3,40000.0,6,206,N,2,2,2,2,112,94,15842
40-00200,79,1,1,0,1,0,2,1,1,90.7,N,N,7,12000.0,3,116,N,2,2,2,2,107,108,20448
26-02702,55,2,1,0,1,0,2,1,1,4817.2,8564,14,9,13000.0,3,501,N,2,2,2,2,83,83,11284
30-00600,53,1,1,0,1,0,2,1,1,16.3,770,3,7,15000.0,3,340,N,2,2,2,2,71,59,14617
40-00200,13,2,N,0,1,0,3,1,1,90.7,N,N,3,N,N,465,N,2,2,2,2,187,122,24785
36-03710,37,2,6,0,2,0,N,1,2,52864.7,8170,12,5,35000.0,5,263,N,2,2,2,2,274,274,16605
30-00600,0,1,N,0,1,0,5,1,1,16.3,N,N,N,N,N,N,N,N,N,2,2,19,9,26942
19-01700,18,1,6,0,1,N,N,3,0,3572.3,770,3,7,2000.0,1,N,N,2,2,2,2,56,0,7244
28-01100,77,1,1,0,2,0,3,1,1,2674.3,N,N,5,12000.0,3,151,N,2,1,2,2,31,37,11455
51-51255,11,1,N,0,1,3,5,1,2,11224.3,N,N,3,N,N,230,N,2,2,2,2,56,66,25863
19-01700,26,1,6,0,1,1,2,1,1,3572.3,7770,10,7,37000.0,6,213,N,2,2,2,2,122,122,8320
38-00100,51,2,1,0,1,0,4,1,1,73.0,7860,11,5,20000.0,3,501,N,2,2,2,2,37,22,19165
51-01301,51,2,1,0,1,1,3,1,1,11162.8,7860,11,9,17000.0,3,501,N,2,2,2,2,99,99,22611
24-01004,53,1,1,0,1,1,3,1,1,4187.9,9480,16,9,133000.0,9,501,N,2,2,2,2,76,82,8463
24-01004,14,2,N,0,1,1,3,1,1,4187.9,N,N,3,N,N,245,N,2,2,2,2,116,120,26291
24-01004,58,2,1,0,1,0,2,1,2,4187.9,7380,10,9,98000.0,8,501,N,2,2,2,2,45,45,9794
24-01004,54,2,1,0,6,0,2,1,1,4187.9,7380,10,11,577000.0,9,501,N,2,2,2,2,65,66,9857
36-03710,18,2,6,0,1,N,N,2,0,52864.7,N,N,4,9300.0,2,N,N,1,2,2,2,12,0,16094
06-08507,63,2,1,0,6,0,4,1,1,3305.1,3370,4,10,170600.0,9,501,N,2,2,2,2,69,64,2827
51-51255,36,1,1,0,1,1,3,1,1,11224.3,9570,16,10,130000.0,9,501,N,2,2,2,2,95,96,21645
24-01004,64,1,1,0,1,0,2,1,1,4187.9,6991,9,5,11500.0,2,501,N,2,2,2,2,93,90,9653
28-01100,37,1,6,0,2,0,N,1,2,2674.3,6080,7,7,85000.0,9,501,N,2,2,2,2,524,523,11906
13-04600,5,2,N,0,2,0,5,1,1,3670.4,N,N,1,N,N,176,N,2,2,2,2,79,60,25009
19-01700,12,1,N,0,2,5,7,1,2,3572.3,N,N,3,N,N,98,N,2,2,2,2,236,590,25562
28-01100,60,2,4,0,2,0,N,1,2,2674.3,N,N,5,9900.0,3,75,N,2,2,1,2,38,37,12201
51-01301,52,1,1,0,1,3,5,1,1,11162.8,7390,10,10,120000.0,8,501,N,2,2,2,2,296,297,21430
30-00600,29,2,1,0,1,3,5,1,1,16.3,6370,7,7,33050.0,5,316,N,2,2,2,2,21,21,14426
06-07502,67,2,6,1,1,0,N,1,2,33632.6,7870,11,9,34800.0,5,284,N,2,2,2,2,81,81,1438
32-00405,75,2,4,4,8,0,N,1,2,7990.5,N,N,3,9600.0,2,79,N,2,1,2,2,92,93,15396
24-01004,16,1,6,0,1,2,4,1,1,4187.9,8590,14,4,2500.0,1,501,N,2,2,2,2,29,23,9305
13-04600,40,1,1,0,2,3,5,1,1,3670.4,6080,7,9,73000.0,8,241,N,2,2,2,2,58,58,4574
51-01301,30,2,6,0,1,0,N,1,2,11162.8,8680,14,8,30000.0,4,228,N,2,2,2,2,78,86,20849
17-03529,63,2,6,0,6,0,N,1,2,15097.5,8191,12,12,52020.0,7,393,N,2,2,2,2,51,51,6140
51-51255,28,2,6,0,1,0,N,1,1,11224.3,7280,10,9,121000.0,8,501,N,2,2,2,2,60,60,20921
51-51255,32,2,1,0,9,2,4,1,2,11224.3,N,N,6,0.0,0,274,N,2,2,2,2,224,138,21869
51-01301,43,2,6,0,1,0,2,1,2,11162.8,5170,6,5,40000.0,5,302,N,2,2,2,2,51,44,22726
51-51255,33,1,6,0,2,0,N,1,2,11224.3,9480,16,12,82000.0,8,501,N,2,2,2,2,51,51,21120
51-51255,36,2,1,0,9,0,2,1,1,11224.3,8080,12,9,100000.0,8,501,N,2,2,2,2,67,107,22933
17-03531,94,2,3,0,2,0,2,1,1,11171.6,N,N,7,1500.0,1,18,N,1,1,2,2,76,75,5311
38-00100,71,2,3,0,1,0,N,1,1,73.0,6870,9,8,197400.0,9,501,N,2,2,2,2,23,23,18772
17-03529,67,1,3,0,2,0,N,1,2,15097.5,N,N,6,8100.0,2,66,N,1,1,2,2,89,89,6391
26-02702,2,1,N,0,1,2,4,1,1,4817.2,N,N,N,N,N,501,N,N,N,2,2,70,75,26548
40-00200,6,2,N,0,3,0,6,1,1,90.7,N,N,3,N,N,261,N,2,2,2,2,101,56,24856
29-01901,89,2,3,0,2,0,2,1,2,5434.8,N,N,6,17900.0,3,256,N,2,1,2,2,40,50,13162
01-01301,60,2,3,0,2,0,N,1,2,2731.2,8680,14,7,1000.0,1,7,N,2,2,2,2,82,82,100
38-00100,40,2,4,0,1,0,N,1,1,73.0,8680,14,7,0.0,0,0,N,2,2,2,2,14,20,18016
28-01100,21,1,6,0,2,0,3,1,1,2674.3,N,N,4,7200.0,2,116,N,2,2,2,2,28,18,11989
30-00600,76,2,3,0,1,0,N,1,1,16.3,N,N,9,8900.0,2,72,N,2,2,1,2,28,28,14303
17-03531,43,1,6,0,2,0,5,1,1,11171.6,N,N,5,10950.0,2,324,N,1,2,2,2,101,62,6022
38-00100,61,1,4,0,1,0,N,1,1,73.0,4890,6,5,28110.0,4,214,N,2,2,2,2,16,17,18826
32-00405,20,2,6,1,1,1,3,1,1,7990.5,7590,10,4,22000.0,4,291,N,2,2,1,2,58,56,15771
51-51255,45,1,1,0,6,0,2,1,2,11224.3,8660,14,4,60000.0,7,496,N,2,2,2,2,92,93,22373
30-00600,22,1,6,0,1,0,3,1,1,16.3,8370,13,5,8920.0,2,365,N,1,1,2,2,47,39,13889
40-00200,58,1,4,0,1,0,N,1,1,90.7,8770,15,4,14000.0,3,105,N,2,1,2,2,232,232,20167
17-03529,13,2,N,0,2,0,2,1,1,15097.5,N,N,3,N,N,N,N,2,2,2,2,155,144,25225
24-01004,9,1,N,0,1,4,6,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,66,63,26309
24-01004,41,1,1,0,1,0,2,1,1,4187.9,7290,10,10,120120.0,8,501,N,2,2,2,2,82,81,9532
24-01004,33,1,1,0,1,1,4,1,1,4187.9,7860,11,10,120000.0,8,501,N,2,2,2,2,60,60,10311
40-00200,75,1,3,0,1,0,N,1,1,90.7,6290,7,10,54000.0,8,443,N,2,2,2,2,180,181,20611
32-00405,26,2,6,1,8,0,N,1,2,7990.5,4795,6,5,50000.0,7,377,N,2,2,2,2,61,62,15538
01-01301,1,1,N,0,2,0,4,1,1,2731.2,N,N,N,N,N,73,N,N,N,2,2,257,115,23347
32-00405,64,1,4,2,1,0,N,1,2,7990.5,7870,11,9,4700.0,1,35,N,1,2,2,2,52,52,15673
29-01901,59,2,6,0,2,0,N,1,2,5434.8,N,N,5,9500.0,2,72,N,1,1,1,2,343,343,13156
51-51255,39,2,1,0,1,0,2,1,2,11224.3,N,N,6,15000.0,3,424,N,2,2,2,2,111,111,22619
13-04600,34,2,6,0,2,4,5,1,2,3670.4,7870,11,4,20200.0,4,68,N,2,2,2,2,109,108,4604
17-03529,76,2,1,0,1,0,2,1,1,15097.5,N,N,12,77000.0,8,501,N,2,2,2,2,35,55,6127
38-00100,40,1,4,0,1,0,N,1,1,73.0,7860,11,6,39000.0,5,294,N,2,2,2,2,110,131,17869
32-00405,70,1,1,0,1,0,3,1,1,7990.5,N,N,7,41100.0,6,501,N,1,2,2,2,73,67,15510
