,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
1341,2,4,2,1,0,2,48-02102,10,2,4,24
1342,2,4,9,1,8,1,48-02101,65,0,5,347
1343,2,4,5,1,4,4,48-02507,53,3,4,347
1344,2,N,4,0,2,1,48-02510,62,7,7,175
1345,2,3,1,1,7,0,48-02510,27,4,2,104
1346,1,4,3,1,8,3,48-02510,23,N,3,416
1347,2,N,9,0,5,2,48-02101,12,2,5,304
1348,1,3,1,1,2,2,48-02515,23,6,2,90
1349,2,5,9,2,7,1,48-02102,73,11,2,189
1350,1,6,2,1,0,4,48-02516,56,0,N,63
1351,2,5,2,0,N,0,48-02101,30,2,11,159
1352,2,4,8,1,1,4,48-02101,37,N,2,128
1353,2,2,2,0,6,4,48-02516,31,4,11,73
1354,1,6,7,2,3,0,48-02516,79,0,11,155
1355,2,N,9,2,8,3,48-02516,50,7,4,407
1356,1,1,1,0,2,3,48-02516,62,2,8,196
1357,1,N,5,1,8,3,48-02510,36,5,N,149
1358,2,1,1,1,N,1,48-02516,57,11,3,52
1359,2,N,2,0,8,0,48-02101,86,4,8,181
1360,1,1,9,1,2,1,48-02510,38,7,3,417
1361,2,6,5,2,9,2,48-02507,72,3,2,425
1362,1,5,9,1,1,0,48-02101,57,7,6,192
1363,1,4,2,1,1,4,48-02516,14,0,4,21
1364,1,1,6,0,0,0,48-02102,35,2,7,12
1365,2,5,3,1,8,1,48-02516,11,11,2,474
1366,1,N,2,2,7,1,48-02516,18,5,7,7
1367,1,6,8,2,3,1,48-02515,69,2,5,350
1368,1,5,3,0,N,0,48-02510,62,6,6,202
1369,2,1,9,1,3,2,48-02101,86,4,2,102
1370,2,N,5,1,3,1,48-02510,70,6,3,16
1371,2,3,7,1,9,0,48-02101,32,N,2,27
1372,1,6,9,1,N,0,48-02507,3,3,8,445
1373,1,1,3,0,8,3,48-02515,81,5,5,47
1374,2,1,5,2,N,2,48-02510,61,4,3,483
1375,1,4,1,1,8,0,48-02515,13,6,N,69
1376,1,1,2,1,8,2,48-02516,67,1,11,479
1377,2,6,7,1,7,3,48-02510,87,2,3,77
1378,2,1,1,1,N,1,48-02102,0,7,7,474
1379,1,1,6,1,5,0,48-02507,45,11,6,98
1380,2,6,4,1,N,1,48-02510,81,3,2,12
1381,1,6,5,2,7,3,48-02507,33,N,N,361
1382,2,3,7,1,2,1,48-02101,55,0,11,31
1383,2,1,6,1,6,3,48-02510,26,3,N,391
1384,1,6,7,1,N,0,48-02101,63,4,N,273
1385,1,N,1,2,4,1,48-02516,36,2,11,297
1386,2,6,8,2,0,3,48-02516,13,2,7,83
1387,2,6,1,1,7,2,48-02515,60,5,2,418
1388,2,5,8,0,1,4,48-02507,56,11,6,342
1389,1,1,4,2,4,3,48-02101,19,4,5,209
1390,1,5,5,0,0,0,48-02101,31,7,13,303
1391,2,6,4,2,0,0,48-02507,24,2,8,205
1392,2,4,6,2,5,0,48-02101,29,11,5,147
1393,2,3,4,0,4,4,48-02515,33,1,2,44
1394,1,1,6,1,1,3,48-02515,29,11,3,84
1395,1,1,9,1,3,0,48-02510,57,1,7,410
1396,1,5,1,2,9,2,48-02515,10,11,5,230
1397,1,5,1,1,3,0,48-02102,28,5,11,136
1398,2,3,9,1,9,1,48-02510,52,0,11,464
1399,1,6,4,0,N,3,48-02507,16,1,2,316
1400,1,6,8,1,8,4,48-02510,12,3,6,444
1401,2,N,1,1,3,0,48-02516,58,7,2,177
1402,1,3,4,1,2,0,48-02101,52,2,N,102
1403,1,1,2,2,4,2,48-02510,78,7,N,428
1404,1,6,1,1,0,0,48-02507,86,N,6,353
1405,1,2,1,1,7,0,48-02101,67,3,2,205
1406,1,6,1,1,9,1,48-02101,55,N,3,280
1407,2,1,5,1,N,4,48-02510,35,0,3,322
1408,2,1,7,0,0,4,48-02101,13,7,N,230
1409,2,4,3,1,0,4,48-02101,63,6,7,7
1410,1,1,3,2,7,4,48-02507,49,11,11,352
1411,2,N,8,2,0,0,48-02507,78,1,5,314
1412,2,6,2,1,5,4,48-02510,27,2,7,189
1413,1,N,1,1,5,1,48-02516,44,2,6,118
1414,1,4,8,1,N,0,48-02507,31,5,7,120
1415,1,1,2,1,0,4,48-02516,40,6,4,105
1416,1,3,4,1,9,1,48-02516,53,2,4,300
1417,2,6,2,1,6,0,48-02101,31,7,4,220
1418,1,4,3,2,3,3,48-02102,41,N,3,49
1419,1,6,2,2,7,1,48-02510,51,3,3,175
1420,2,N,4,0,2,0,48-02101,74,2,6,205
1421,1,6,3,2,1,4,48-02516,26,N,11,166
1422,1,3,4,2,N,1,48-02102,66,11,5,487
1423,1,4,2,0,2,1,48-02101,28,3,4,28
1424,1,6,7,1,1,1,48-02102,39,3,4,446
1425,2,5,2,1,0,3,48-02516,88,3,7,87
1426,2,6,5,0,0,2,48-02507,0,5,7,199
1427,1,6,7,0,4,1,48-02516,60,3,N,411
1428,2,4,9,1,7,3,48-02101,28,0,11,304
1429,2,3,8,2,2,1,48-02102,84,2,2,463
1430,2,2,1,2,4,4,48-02101,18,3,11,238
1431,1,2,8,2,6,4,48-02510,46,3,N,98
1432,1,N,2,2,8,0,48-02510,61,2,4,127
1433,1,N,7,1,3,1,48-02510,29,1,11,390
1434,2,6,9,1,2,0,48-02101,84,2,2,495
1435,2,N,8,0,5,4,48-02507,80,0,6,90
1436,1,5,6,0,4,3,48-02507,53,1,8,374
1437,1,1,7,1,3,1,48-02101,50,1,4,120
1438,1,3,4,2,3,2,48-02102,17,0,5,21
1439,2,3,6,1,8,3,48-02516,54,N,N,65
1440,2,4,3,0,7,4,48-02515,34,N,5,451
1441,2,3,8,1,N,2,48-02507,78,0,6,284
1442,2,N,3,2,7,3,48-02516,23,3,8,496
1443,1,3,4,0,6,0,48-02101,22,11,2,198
1444,2,2,5,2,1,4,48-02101,65,7,13,229
1445,2,4,1,0,2,3,48-02101,12,0,2,463
1446,1,4,5,1,6,3,48-02101,84,2,N,456
1447,1,4,3,2,2,4,48-02515,55,3,11,200
1448,1,4,4,0,5,1,48-02507,50,N,7,401
1449,1,4,8,0,9,1,48-02101,76,1,6,372
1450,2,N,2,2,6,2,48-02102,29,11,2,63
1451,1,3,6,0,2,1,48-02516,6,1,3,461
1452,2,N,6,2,0,4,48-02516,54,2,2,272
1453,1,N,4,0,2,2,48-02101,2,7,3,413
1454,2,1,9,2,0,0,48-02515,88,6,3,236
1455,2,1,2,1,8,4,48-02101,28,N,13,464
1456,2,5,7,1,0,1,48-02510,66,2,7,26
1457,2,2,9,1,2,1,48-02515,73,7,7,201
1458,2,1,3,1,8,3,48-02101,31,0,4,345
1459,1,5,8,0,7,4,48-02101,92,4,N,318
1460,2,2,6,2,3,2,48-02102,45,N,3,163
1461,2,3,2,1,8,1,48-02101,32,6,4,409
1462,1,1,6,0,5,3,48-02510,73,3,2,N
1463,1,5,2,1,N,3,48-02102,44,3,6,291
1464,2,5,6,0,3,1,48-02102,52,4,13,209
1465,1,4,5,1,8,0,48-02101,10,4,11,60
1466,1,5,6,1,9,4,48-02510,59,0,3,366
1467,1,6,6,2,3,0,48-02101,32,1,11,135
1468,2,1,3,2,5,1,48-02102,47,1,2,21
1469,1,3,6,2,1,2,48-02101,17,1,5,46
1470,2,5,6,1,1,2,48-02507,0,3,2,230
1471,1,6,2,2,7,3,48-02515,53,2,4,402
1472,2,6,8,1,0,2,48-02507,14,11,N,185
1473,2,3,7,2,8,2,48-02101,88,3,3,280
1474,2,6,6,1,2,0,48-02101,68,5,N,404
1475,2,6,6,2,0,0,48-02102,29,2,6,245
1476,1,4,8,1,5,3,48-02507,69,N,2,143
1477,2,5,6,2,3,0,48-02515,6,7,5,338
1478,1,5,8,0,3,0,48-02515,76,2,4,131
1479,1,3,2,2,3,3,48-02101,2,4,8,105
1480,1,6,4,1,0,4,48-02516,76,0,4,53
1481,2,4,1,1,3,0,48-02102,68,2,5,474
1482,2,2,6,1,7,2,48-02101,47,7,11,238
1483,2,6,5,1,4,3,48-02515,10,N,8,398
1484,2,4,1,1,6,1,48-02515,74,3,3,417
1485,2,N,4,1,5,3,48-02515,17,11,11,284
1486,2,1,5,0,0,0,48-02515,33,3,5,415
1487,2,6,9,1,0,3,48-02101,46,2,4,472
1488,2,N,7,0,1,1,48-02101,92,1,13,308
1489,1,3,4,1,7,3,48-02510,15,6,11,485
1490,2,3,6,2,3,3,48-02515,83,2,N,80
1491,2,1,6,2,5,2,48-02507,63,1,11,405
1492,1,3,4,1,N,3,48-02507,86,0,3,485
1493,1,3,7,1,N,3,48-02507,65,0,2,304
1494,1,N,2,1,3,1,48-02516,25,5,6,163
1495,2,1,6,1,0,3,48-02516,92,0,6,360
1496,2,4,3,1,9,1,48-02102,50,3,3,182
1497,1,1,5,1,9,3,48-02101,61,11,4,412
1498,1,3,8,2,6,0,48-02507,24,3,2,61
1499,1,6,5,2,3,4,48-02101,59,3,2,423
1500,1,4,9,2,2,1,48-02507,55,5,3,457
1501,2,3,5,0,6,1,48-02102,1,11,11,100
1502,1,3,5,2,5,4,48-02507,47,3,4,190
1503,2,N,3,2,1,4,48-02102,13,4,3,337
1504,1,3,7,1,0,2,48-02101,51,4,N,151
1505,2,5,6,0,7,4,48-02101,50,N,6,265
1506,1,1,3,2,3,2,48-02516,65,2,13,377
1507,1,4,9,2,4,0,48-02101,21,1,N,289
1508,1,2,8,2,0,2,48-02101,88,3,5,123
1509,2,1,1,0,N,0,48-02515,30,3,5,268
1510,2,1,4,1,4,1,48-02101,25,7,11,370
1511,2,2,2,1,4,2,48-02507,55,0,8,421
1512,1,6,9,2,7,4,48-02515,32,0,4,440
1513,2,3,1,2,8,1,48-02516,18,6,N,383
1514,1,6,3,2,N,1,48-02515,52,3,4,361
1515,1,3,8,0,N,0,48-02515,82,0,2,493
1516,2,6,3,2,N,3,48-02507,92,0,8,138
1517,1,3,8,2,9,2,48-02507,51,N,11,343
1518,1,5,4,2,7,1,48-02515,85,0,2,330
1519,2,4,1,1,5,3,48-02516,57,5,2,450
1520,1,4,2,0,N,3,48-02102,36,6,4,267
1521,2,N,9,2,3,4,48-02102,32,2,4,435
1522,2,3,1,1,1,3,48-02102,2,1,N,490
1523,2,N,2,0,8,1,48-02510,31,7,4,83
1524,2,4,7,0,6,3,48-02102,85,6,5,122
1525,2,3,3,2,3,3,48-02102,31,6,8,313
1526,1,N,6,1,8,0,48-02515,39,2,4,284
1527,2,6,8,0,1,0,48-02507,50,4,5,117
1528,1,6,3,1,7,1,48-02507,41,11,3,470
1529,2,6,7,1,N,4,48-02101,20,1,8,27
1530,2,6,7,2,8,1,48-02507,19,6,3,171
1531,2,3,4,1,4,4,48-02507,58,N,2,265
1532,1,1,7,0,2,4,48-02102,70,2,3,227
1533,1,3,8,1,7,2,48-02507,76,11,11,279
1534,2,2,2,1,2,0,48-02516,87,3,3,386
1535,2,4,6,1,5,2,48-02510,32,3,6,150
1536,1,N,1,0,N,2,48-02101,17,N,4,60
1537,1,4,5,1,5,4,48-02101,51,3,13,92
1538,1,1,4,1,5,1,48-02515,10,3,2,406
1539,1,N,2,1,4,1,48-02102,41,0,13,437
1540,1,2,8,1,0,4,48-02101,9,11,7,113
1541,2,6,2,2,0,3,48-02510,66,6,2,334
1542,1,6,8,0,3,0,48-02507,92,0,4,193
1543,2,5,7,1,6,4,48-02101,69,0,7,3
1544,1,1,8,1,3,0,48-02516,67,7,6,133
1545,2,N,8,2,0,1,48-02515,36,2,7,14
1546,1,6,5,1,6,4,48-02102,16,0,7,291
1547,1,1,6,0,5,0,48-02102,85,1,2,332
1548,2,N,8,1,0,0,48-02507,8,5,N,467
1549,2,4,2,0,7,3,48-02516,18,4,N,436
1550,2,N,6,2,4,1,48-02515,30,2,N,464
1551,2,6,2,2,N,1,48-02102,27,6,8,153
1552,2,3,7,2,8,2,48-02510,20,2,11,73
1553,2,1,6,2,6,3,48-02516,72,2,11,351
1554,1,N,8,0,0,3,48-02101,66,5,11,483
1555,1,5,9,2,4,3,48-02101,51,6,3,354
1556,1,1,4,0,4,1,48-02510,28,N,5,99
1557,2,1,5,1,6,4,48-02515,35,0,6,283
1558,1,6,8,1,2,1,48-02515,5,2,N,186
1559,2,2,5,2,7,1,48-02101,92,1,3,335
1560,2,6,9,1,N,0,48-02102,47,0,2,461
1561,2,4,7,2,N,0,48-02507,72,2,4,207
1562,2,N,7,1,2,2,48-02507,32,7,4,166
1563,1,1,9,2,7,2,48-02101,83,3,2,355
1564,2,3,5,1,8,0,48-02507,86,1,6,80
1565,1,N,1,2,0,3,48-02507,82,1,N,185
1566,1,4,3,1,8,2,48-02516,48,2,3,443
1567,2,N,9,1,8,1,48-02101,69,7,13,451
1568,2,6,4,1,3,3,48-02515,16,1,4,76
1569,1,1,8,1,0,0,48-02510,83,2,N,238
1570,2,2,2,0,8,0,48-02101,11,6,7,497
1571,1,1,4,2,2,1,48-02101,20,2,6,182
1572,2,2,5,0,0,3,48-02102,48,3,2,332
1573,2,1,1,0,0,1,48-02102,59,6,2,274
1574,2,4,6,0,8,2,48-02516,62,N,2,315
1575,2,N,8,1,6,3,48-02510,79,11,11,295
1576,2,3,8,0,1,0,48-02102,48,N,13,480
1577,2,4,2,1,0,1,48-02102,75,5,13,153
1578,1,1,9,2,9,1,48-02102,9,7,4,388
1579,2,2,8,1,8,4,48-02101,65,2,2,110
1580,2,4,2,1,2,3,48-02102,92,3,6,280
1581,1,3,1,0,8,3,48-02516,56,2,2,469
1582,1,1,2,2,0,3,48-02101,13,3,4,461
1583,2,1,2,1,1,1,48-02510,54,N,N,101
1584,1,6,6,1,2,3,48-02507,10,6,5,213
1585,1,4,8,1,7,1,48-02515,22,1,3,224
1586,1,4,6,2,N,4,48-02507,50,3,2,178
1587,2,3,3,0,4,3,48-02515,52,1,2,331
1588,2,3,6,0,0,0,48-02516,38,1,N,56
1589,1,6,8,1,5,4,48-02101,37,2,N,71
1590,2,1,4,1,7,3,48-02101,33,N,4,416
1591,1,4,5,2,7,3,48-02515,51,11,6,187
1592,2,3,8,1,7,4,48-02101,55,5,13,159
1593,2,6,7,2,5,0,48-02515,50,2,5,178
1594,2,1,2,0,4,4,48-02510,49,2,7,134
1595,2,N,8,1,7,4,48-02101,63,N,6,442
1596,1,1,9,2,4,0,48-02515,62,1,N,323
1597,1,1,3,1,5,4,48-02516,23,5,5,37
1598,2,6,2,1,5,0,48-02515,39,1,11,347
1599,1,4,9,1,8,3,48-02510,84,11,3,459
1600,1,N,2,2,2,2,48-02507,6,11,7,390
1601,1,N,4,2,0,1,48-02516,33,1,11,280
1602,2,2,6,0,2,4,48-02515,23,4,8,185
1603,1,N,5,1,0,0,48-02510,17,7,4,411
1604,1,4,9,2,3,0,48-02515,76,5,11,291
1605,1,5,1,1,7,1,48-02510,22,4,11,259
1606,2,3,6,0,5,1,48-02515,4,11,7,225
1607,2,1,3,1,2,1,48-02101,8,1,7,72
1608,2,3,2,2,8,4,48-02101,81,4,N,86
1609,1,1,6,0,6,1,48-02516,92,5,6,331
1610,2,1,3,1,3,1,48-02510,39,3,7,244
1611,2,3,5,0,8,0,48-02102,64,N,5,109
1612,2,3,4,0,0,0,48-02510,76,1,5,447
1613,1,1,2,0,7,3,48-02507,27,6,N,371
1614,1,4,4,1,8,4,48-02101,9,0,4,56
1615,2,N,5,2,1,2,48-02515,39,N,11,471
1616,2,N,1,1,N,0,48-02507,57,1,5,302
1617,2,N,4,1,9,0,48-02507,69,1,2,419
1618,1,N,1,0,1,4,48-02101,54,11,N,379
1619,1,N,9,2,6,0,48-02515,86,3,3,118
1620,2,1,2,2,2,2,48-02101,15,0,3,355
1621,2,1,3,0,4,3,48-02515,33,3,5,66
1622,2,1,3,1,9,0,48-02516,14,3,13,388
1623,1,5,3,1,4,4,48-02516,1,1,8,473
1624,1,N,3,1,5,3,48-02510,57,2,N,473
1625,2,1,2,2,9,1,48-02516,73,4,5,303
1626,1,6,3,0,9,4,48-02510,61,11,7,35
1627,2,N,1,2,8,1,48-02102,22,6,6,94
1628,1,5,9,2,1,4,48-02507,82,N,7,16
1629,1,5,5,1,3,0,48-02101,73,N,4,302
1630,1,2,4,1,2,4,48-02101,87,N,8,221
1631,1,4,6,1,8,4,48-02102,30,N,7,294
1632,2,3,3,0,1,0,48-02101,8,2,13,305
1633,2,4,4,0,3,4,48-02102,30,1,11,406
1634,1,2,1,2,9,0,48-02102,8,N,8,378
1635,1,6,7,1,N,0,48-02101,69,3,N,93
1636,2,6,7,1,3,1,48-02507,40,3,6,405
1637,1,1,1,1,8,0,48-02510,66,N,7,116
1638,1,2,5,1,9,1,48-02101,68,4,7,61
1639,1,4,8,2,9,1,48-02507,19,0,5,312
1640,2,6,3,1,5,1,48-02507,42,6,4,399
1641,2,6,3,2,3,2,48-02102,74,6,4,309
1642,1,4,6,2,4,0,48-02507,28,0,7,47
1643,1,3,8,1,7,0,48-02101,50,N,4,117
1644,2,6,7,2,3,0,48-02516,43,5,5,8
1645,1,4,2,1,3,3,48-02515,31,3,5,308
1646,2,3,1,1,3,3,48-02507,25,2,N,278
1647,2,3,2,2,3,3,48-02510,8,11,N,373
1648,2,N,1,1,5,4,48-02507,46,2,2,97
1649,1,2,8,0,8,3,48-02101,38,0,7,129
1650,2,6,1,1,5,3,48-02102,39,2,6,210
1651,2,2,3,1,3,0,48-02507,43,7,4,373
1652,1,N,2,2,2,0,48-02516,73,3,2,117
1653,2,1,2,0,6,0,48-02515,87,1,N,125
1654,1,3,4,1,9,1,48-02515,45,11,3,293
1655,1,6,7,1,0,4,48-02101,33,2,2,381
1656,2,2,8,0,6,1,48-02101,23,7,5,228
1657,2,4,4,2,3,3,48-02101,40,2,5,228
1658,2,N,4,1,3,3,48-02102,11,1,13,132
1659,2,5,9,1,N,0,48-02510,75,5,3,450
1660,2,6,9,2,9,3,48-02101,28,3,4,329
1661,2,1,9,1,7,1,48-02510,24,4,3,104
1662,1,6,4,2,4,0,48-02101,25,0,6,458
1663,1,1,2,1,1,1,48-02516,34,2,N,311
1664,1,3,5,1,9,3,48-02516,62,4,4,17
1665,1,6,6,1,3,1,48-02515,41,2,5,206
1666,2,5,5,0,7,1,48-02102,5,N,6,84
1667,2,5,6,1,6,3,48-02510,78,3,11,430
1668,2,4,1,1,7,3,48-02101,10,3,13,393
1669,2,6,6,1,N,2,48-02507,45,0,7,185
1670,2,4,8,1,9,0,48-02102,1,3,3,99
1671,2,1,1,1,1,0,48-02102,81,6,3,223
1672,2,3,4,2,7,1,48-02102,65,3,8,155
1673,2,4,4,0,N,0,48-02101,75,0,7,388
1674,1,1,2,1,8,0,48-02515,45,N,N,461
1675,1,2,2,1,5,1,48-02515,13,N,6,406
1676,1,2,1,1,9,3,48-02101,32,3,8,257
1677,1,N,7,1,N,1,48-02515,39,11,N,329
1678,2,4,6,2,7,1,48-02507,56,2,11,285
1679,2,6,3,2,5,4,48-02516,76,0,N,244
1680,1,6,4,0,2,1,48-02101,28,1,8,150
1681,1,6,5,1,N,1,48-02507,59,3,N,325
1682,1,6,9,1,3,1,48-02516,23,11,2,185
1683,2,2,3,1,1,2,48-02102,32,7,11,477
1684,1,6,1,2,0,4,48-02515,81,7,4,344
1685,2,6,7,0,7,4,48-02102,11,0,4,130
1686,2,2,2,2,2,4,48-02102,64,7,7,388
1687,1,1,3,2,0,4,48-02515,86,0,8,381
1688,2,6,8,1,N,4,48-02101,47,1,4,416
1689,1,1,8,2,5,2,48-02510,4,2,7,22
1690,1,3,8,1,7,0,48-02101,26,4,N,13
1691,1,5,2,2,2,3,48-02101,12,5,N,77
1692,1,1,5,2,0,0,48-02510,12,2,13,254
1693,2,5,1,1,6,3,48-02507,10,2,2,189
1694,1,1,4,0,7,0,48-02101,39,4,5,172
1695,2,6,9,2,6,3,48-02507,72,0,3,401
1696,2,4,1,1,1,0,48-02102,45,4,11,498
1697,1,1,4,1,7,3,48-02510,62,4,6,57
1698,1,N,8,0,2,2,48-02507,65,3,13,322
1699,1,4,7,1,6,0,48-02101,9,6,7,448
1700,1,4,8,1,N,0,48-02102,85,7,5,494
1701,1,N,7,1,4,0,48-02102,56,0,4,394
1702,1,1,6,1,0,0,48-02515,71,5,7,367
1703,2,1,2,1,0,0,48-02510,86,6,4,166
1704,2,6,2,1,2,4,48-02516,29,6,2,431
1705,2,3,6,1,N,0,48-02102,68,1,7,313
1706,1,3,5,2,7,1,48-02102,9,5,11,441
1707,2,1,3,0,3,3,48-02102,87,0,3,247
1708,1,4,5,1,7,1,48-02515,16,3,5,271
1709,1,6,9,1,1,1,48-02516,22,6,11,200
1710,1,2,9,2,0,1,48-02101,1,1,5,352
1711,1,2,5,2,6,0,48-02102,57,3,13,409
1712,2,N,5,0,N,2,48-02101,3,1,N,45
1713,1,N,2,2,2,1,48-02516,1,1,5,290
1714,2,4,2,2,7,0,48-02507,6,N,N,7
1715,2,5,5,0,N,1,48-02507,59,2,11,358
1716,1,N,1,1,1,3,48-02510,63,6,2,366
1717,1,N,5,0,0,1,48-02516,28,4,13,399
1718,1,3,6,1,3,4,48-02102,38,0,4,95
1719,1,4,4,2,7,1,48-02101,51,N,N,293
1720,2,1,3,0,N,2,48-02515,83,11,4,331
1721,2,6,1,1,1,2,48-02516,38,1,2,223
1722,2,5,7,1,2,1,48-02515,67,2,2,17
1723,1,N,3,2,7,1,48-02510,10,6,N,2
1724,2,3,9,1,2,3,48-02510,50,7,6,426
1725,2,6,2,1,8,3,48-02507,74,2,4,281
1726,2,6,3,1,3,0,48-02101,87,7,4,459
1727,1,3,2,2,5,4,48-02101,6,0,N,222
1728,2,6,8,1,5,4,48-02510,34,1,N,275
1729,1,4,2,2,2,1,48-02102,8,5,N,172
1730,2,N,1,1,4,4,48-02515,28,0,N,474
1731,1,4,6,1,3,0,48-02507,79,0,4,372
1732,1,N,9,1,8,1,48-02515,75,5,6,228
1733,1,4,4,2,2,3,48-02507,45,5,5,227
1734,2,3,1,1,6,3,48-02102,11,0,3,267
1735,2,6,5,1,N,2,48-02515,37,7,2,379
1736,2,2,7,0,N,0,48-02515,26,2,6,38
1737,2,2,9,1,4,0,48-02515,41,3,3,63
1738,1,N,3,2,8,3,48-02516,85,6,6,350
1739,1,N,7,1,0,0,48-02507,49,0,3,195
1740,1,3,5,2,8,1,48-02102,2,N,N,462
1741,2,4,3,1,9,4,48-02102,56,11,13,81
1742,1,4,8,2,6,2,48-02102,41,11,13,309
1743,1,5,6,1,8,0,48-02516,6,4,2,403
1744,2,2,5,2,N,0,48-02510,15,2,11,327
1745,1,1,3,1,7,1,48-02101,23,0,11,15
1746,2,4,9,1,7,4,48-02507,4,7,3,81
1747,1,6,5,0,1,3,48-02515,92,0,11,199
1748,2,1,2,0,0,0,48-02516,10,2,6,278
1749,1,1,8,0,4,1,48-02516,0,2,8,256
1750,2,5,1,0,6,0,48-02101,69,11,8,371
1751,2,4,9,1,0,1,48-02516,31,N,8,91
1752,1,3,1,1,7,4,48-02102,10,1,13,348
1753,2,5,6,2,5,3,48-02507,46,0,N,293
1754,2,6,4,0,5,0,48-02510,31,4,13,303
1755,1,5,9,1,8,0,48-02507,41,3,N,162
1756,2,4,2,1,N,2,48-02101,43,2,4,251
1757,1,2,2,2,N,0,48-02515,5,2,N,102
1758,2,N,2,2,7,2,48-02102,74,5,3,247
1759,2,4,4,2,2,0,48-02507,25,1,8,426
1760,1,5,5,0,4,4,48-02516,6,3,7,260
1761,1,1,2,1,N,3,48-02510,36,0,4,74
1762,1,6,6,1,7,4,48-02510,23,3,11,13
1763,2,6,4,1,3,1,48-02507,85,1,3,348
1764,1,4,6,2,2,3,48-02515,54,2,4,458
1765,1,5,9,2,2,0,48-02507,21,3,6,131
1766,2,3,2,2,8,1,48-02101,32,4,4,132
1767,1,N,7,0,8,0,48-02101,87,N,2,423
1768,1,6,7,1,1,1,48-02515,71,1,5,134
1769,1,N,3,1,5,0,48-02510,23,1,13,370
1770,2,1,6,1,8,3,48-02101,52,6,5,341
1771,1,N,1,1,9,2,48-02515,0,2,2,497
1772,1,4,8,2,7,2,48-02101,74,4,8,290
1773,2,6,9,2,1,0,48-02510,43,N,11,389
1774,2,4,3,0,8,3,48-02101,51,5,11,60
1775,2,4,1,0,1,0,48-02515,60,2,3,331
1776,1,1,3,1,N,0,48-02516,3,6,7,380
1777,1,1,6,2,4,0,48-02515,66,2,13,61
1778,2,3,2,2,6,4,48-02516,38,3,N,270
1779,1,4,9,0,N,3,48-02101,69,2,11,366
1780,1,N,8,1,6,0,48-02101,80,6,4,126
1781,1,2,2,1,6,0,48-02101,55,0,8,150
1782,1,4,4,1,5,4,48-02516,37,3,8,340
1783,2,4,4,1,4,4,48-02515,75,3,5,160
1784,1,1,5,1,2,1,48-02515,92,0,13,103
1785,2,2,3,1,8,2,48-02102,82,3,N,410
1786,1,6,8,0,4,3,48-02515,75,0,4,368
1787,2,N,8,0,7,2,48-02507,86,N,N,280
1788,2,5,3,1,9,1,48-02515,71,1,2,320
1789,1,4,4,1,1,1,48-02515,20,5,8,299
1790,1,6,2,1,N,0,48-02515,18,N,7,28
1791,1,2,4,1,5,0,48-02102,64,0,3,317
1792,2,4,8,0,5,0,48-02102,71,5,N,9
1793,1,N,7,2,4,0,48-02507,61,2,13,312
1794,1,3,8,0,6,3,48-02507,27,4,6,112
1795,2,6,2,1,3,3,48-02515,43,6,6,372
1796,1,N,2,1,0,0,48-02507,84,3,6,45
1797,1,2,1,1,5,4,48-02507,4,5,N,68
1798,2,6,1,1,2,1,48-02507,12,0,11,406
1799,2,1,2,2,5,2,48-02516,46,1,6,315
1800,2,N,6,0,8,4,48-02515,26,6,5,367
1801,1,5,3,0,N,4,48-02507,17,2,4,451
1802,1,4,2,1,8,1,48-02507,45,7,11,124
1803,2,N,6,1,7,0,48-02101,66,0,13,496
1804,2,4,1,2,9,1,48-02516,54,0,3,172
1805,1,3,9,0,3,1,48-02510,3,3,3,310
1806,2,6,9,2,5,0,48-02515,45,4,N,329
1807,1,3,9,1,6,0,48-02102,36,7,8,179
1808,2,4,5,2,6,4,48-02510,49,6,3,461
1809,1,4,7,1,5,4,48-02507,43,5,4,148
1810,1,2,1,2,3,4,48-02516,28,7,8,30
1811,1,4,3,1,7,3,48-02507,62,4,8,26
1812,1,2,5,1,0,3,48-02101,2,3,13,395
1813,1,1,2,2,3,4,48-02507,46,2,7,183
1814,2,2,7,1,N,0,48-02507,76,3,5,19
1815,1,2,2,2,5,3,48-02515,27,0,11,57
1816,2,4,1,2,8,0,48-02507,86,4,N,444
1817,2,5,5,1,4,4,48-02102,64,3,6,77
1818,2,4,1,2,N,1,48-02102,43,0,N,294
1819,1,N,1,1,4,0,48-02101,40,3,6,261
1820,1,2,6,1,9,1,48-02515,58,N,N,255
1821,1,4,4,2,8,3,48-02507,26,7,11,92
1822,2,3,6,2,8,0,48-02516,42,11,3,499
1823,1,6,8,1,N,2,48-02515,61,11,4,303
1824,1,1,3,0,5,3,48-02515,70,6,13,145
1825,2,3,8,0,0,3,48-02516,1,11,4,169
1826,2,3,2,2,3,1,48-02516,19,1,3,59
1827,2,4,5,1,9,1,48-02510,24,7,4,166
1828,1,N,1,2,0,0,48-02510,30,N,3,63
1829,1,3,8,2,7,0,48-02515,43,2,N,383
1830,1,6,4,0,7,2,48-02515,56,1,11,211
1831,2,N,6,2,7,0,48-02515,77,N,7,286
1832,1,5,2,2,9,4,48-02510,63,0,5,381
1833,1,5,9,0,4,2,48-02102,19,1,5,116
1834,2,N,6,2,2,1,48-02510,87,6,N,415
1835,1,2,4,1,1,4,48-02102,49,3,N,313
1836,2,5,1,2,7,4,48-02516,50,7,6,391
1837,2,6,4,2,3,4,48-02510,48,6,11,301
