,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
2053,2,6,7,0,2,10,3,48-02510,3
2054,1,5,1,0,0,8,4,48-02515,2
2055,2,3,5,1,N,5,4,48-02102,13
2056,2,4,6,0,4,10,1,48-02102,4
2057,1,4,3,1,8,5,4,48-02515,2
2058,2,5,5,0,6,9,1,48-02101,9
2059,2,4,1,1,0,5,2,48-02102,1
2060,2,1,2,1,1,4,4,48-02510,18
2061,2,4,1,2,7,11,0,48-02515,1
2062,1,4,7,1,9,2,1,48-02516,16
2063,1,2,6,1,4,7,0,48-02101,12
2064,2,1,6,1,8,11,0,48-02516,N
2065,1,3,3,0,5,N,4,48-02102,5
2066,1,2,3,2,2,4,3,48-02507,0
2067,1,2,3,0,3,8,1,48-02510,18
2068,1,3,5,1,N,11,4,48-02515,16
2069,2,1,3,1,1,11,2,48-02510,3
2070,2,4,3,1,4,5,0,48-02101,4
2071,2,5,3,1,0,N,3,48-02102,0
2072,2,1,4,1,1,3,0,48-02507,13
2073,2,3,7,2,9,4,1,48-02510,14
2074,1,3,2,2,8,N,2,48-02102,0
2075,2,4,6,1,9,1,0,48-02510,17
2076,1,5,8,0,3,7,4,48-02101,4
2077,2,5,3,1,N,8,2,48-02507,8
2078,1,5,5,1,6,3,3,48-02507,15
2079,1,4,3,2,2,4,1,48-02102,9
2080,2,6,1,0,2,5,1,48-02516,17
2081,1,4,1,1,2,5,0,48-02516,7
2082,1,3,6,1,2,8,2,48-02515,12
2083,1,6,5,1,0,8,0,48-02516,14
2084,1,5,9,0,4,1,0,48-02515,18
2085,1,N,2,1,8,9,2,48-02102,10
2086,1,N,6,2,1,2,0,48-02101,6
2087,2,N,1,0,2,8,2,48-02516,13
2088,1,1,4,1,3,9,1,48-02507,5
2089,1,6,7,1,0,12,4,48-02515,1
2090,1,1,1,0,N,2,1,48-02516,17
2091,2,3,3,0,0,5,4,48-02507,2
2092,1,1,1,2,2,12,4,48-02102,3
2093,1,3,6,1,9,12,1,48-02102,14
2094,2,N,3,1,3,3,0,48-02507,6
2095,1,3,1,2,N,10,2,48-02515,3
2096,1,1,5,1,6,4,4,48-02102,12
2097,1,1,4,2,8,12,4,48-02102,16
2098,2,4,6,1,6,6,0,48-02510,5
2099,2,2,6,1,7,N,4,48-02516,0
2100,2,4,1,1,6,3,4,48-02102,6
2101,2,6,1,1,6,4,0,48-02507,11
2102,2,N,1,1,6,7,0,48-02101,5
2103,2,5,8,2,3,6,1,48-02101,10
2104,2,6,3,0,6,9,1,48-02102,8
2105,1,4,4,1,6,3,4,48-02515,12
2106,2,6,8,0,3,8,0,48-02101,16
2107,2,1,2,1,7,N,3,48-02507,N
2108,1,N,3,1,7,5,1,48-02101,16
2109,2,2,5,2,4,4,2,48-02507,18
2110,2,4,1,0,9,8,2,48-02510,1
2111,1,N,3,1,4,9,0,48-02507,8
2112,1,5,1,0,4,1,4,48-02510,13
2113,1,2,1,2,2,9,0,48-02515,11
2114,2,5,1,1,9,3,2,48-02102,3
2115,1,1,2,2,6,1,2,48-02102,6
2116,1,5,9,1,6,6,1,48-02507,5
2117,2,6,7,1,8,3,0,48-02102,8
2118,2,5,1,2,5,12,0,48-02507,12
2119,1,3,4,2,9,5,2,48-02507,3
2120,1,1,1,1,8,3,2,48-02510,4
2121,1,3,6,0,N,1,2,48-02101,5
2122,1,2,3,2,0,6,3,48-02515,12
2123,2,1,2,1,0,1,3,48-02515,15
2124,1,1,1,1,3,5,1,48-02507,6
2125,1,5,8,2,9,8,4,48-02102,9
2126,1,5,9,1,4,4,0,48-02516,15
2127,2,5,6,2,0,3,0,48-02515,12
2128,2,4,7,0,5,12,4,48-02515,4
2129,1,N,7,2,3,4,0,48-02510,N
2130,1,N,2,0,0,9,4,48-02515,10
2131,2,3,6,0,7,1,3,48-02510,11
2132,1,5,7,0,N,11,4,48-02507,2
2133,1,3,3,2,7,9,0,48-02102,3
2134,2,5,6,2,1,11,4,48-02515,12
2135,2,1,6,2,0,9,0,48-02507,6
2136,1,6,7,2,0,10,2,48-02510,4
2137,2,3,1,0,4,7,0,48-02516,13
2138,1,1,5,2,7,2,4,48-02507,12
2139,2,4,8,2,N,12,1,48-02510,10
2140,2,4,1,0,9,4,4,48-02507,9
2141,2,4,1,0,N,9,4,48-02510,N
2142,2,3,1,2,6,9,0,48-02516,10
2143,2,4,9,1,8,5,0,48-02510,N
2144,2,4,1,0,5,7,1,48-02510,15
2145,1,6,9,0,5,9,1,48-02101,14
2146,2,2,4,2,9,5,0,48-02515,14
2147,1,N,5,1,7,12,1,48-02510,10
2148,2,3,2,2,0,12,4,48-02102,7
2149,2,N,6,2,7,8,2,48-02507,15
2150,2,N,7,1,8,5,3,48-02101,8
2151,2,2,2,1,1,9,0,48-02102,7
2152,1,5,9,2,5,1,4,48-02102,8
2153,1,3,1,1,3,1,0,48-02516,18
2154,2,6,8,0,N,7,1,48-02515,11
2155,2,5,4,1,9,9,0,48-02510,16
2156,2,N,2,0,7,5,0,48-02510,16
2157,2,2,7,1,1,11,0,48-02516,N
2158,1,6,6,0,3,5,0,48-02515,6
2159,1,3,1,2,2,9,0,48-02515,11
2160,1,N,2,1,5,4,2,48-02516,14
2161,1,6,8,1,2,7,0,48-02516,14
2162,1,1,5,0,7,8,4,48-02101,11
2163,1,1,2,0,0,2,0,48-02101,9
2164,1,4,2,0,2,9,2,48-02507,13
2165,2,6,1,1,3,5,4,48-02102,4
2166,2,2,3,1,5,5,4,48-02101,4
2167,1,5,2,0,4,4,0,48-02102,3
2168,1,4,2,2,5,7,0,48-02507,7
2169,1,6,7,0,5,9,1,48-02510,15
2170,2,2,8,2,6,3,1,48-02510,6
2171,1,1,9,1,0,2,4,48-02507,9
2172,1,3,8,2,N,7,1,48-02515,12
2173,1,2,8,1,7,11,1,48-02510,16
2174,2,4,2,0,2,6,0,48-02102,11
2175,1,5,1,1,1,4,2,48-02102,5
2176,2,1,7,1,8,4,4,48-02510,N
2177,1,1,8,2,4,3,1,48-02515,7
2178,2,1,1,2,N,8,0,48-02516,10
2179,1,5,1,1,4,4,0,48-02102,7
2180,2,3,7,2,N,12,4,48-02507,6
2181,2,1,4,1,N,3,4,48-02516,14
2182,1,5,6,1,0,1,0,48-02510,18
2183,1,1,1,1,8,3,4,48-02101,5
2184,2,3,2,2,9,5,0,48-02101,7
2185,2,N,7,2,2,3,3,48-02102,17
2186,2,1,4,2,0,5,0,48-02102,11
2187,1,6,6,1,1,9,1,48-02101,0
2188,2,6,1,2,N,6,0,48-02101,16
2189,1,5,4,0,2,8,1,48-02516,10
2190,2,1,9,0,2,5,2,48-02101,6
2191,2,6,1,0,0,6,3,48-02516,12
2192,1,1,6,1,7,5,0,48-02510,0
2193,1,2,9,1,9,N,4,48-02102,2
2194,1,4,2,1,N,3,2,48-02102,2
2195,1,2,8,2,N,7,3,48-02102,5
2196,1,5,1,2,9,12,2,48-02102,16
2197,1,6,4,0,3,4,1,48-02510,9
2198,2,6,1,1,3,5,0,48-02101,8
2199,1,5,2,1,4,7,4,48-02510,N
2200,2,5,1,1,N,9,0,48-02101,17
2201,2,5,7,2,7,8,1,48-02102,7
2202,2,4,7,1,6,7,4,48-02102,17
2203,2,5,5,1,9,N,2,48-02515,13
2204,2,5,4,2,1,4,1,48-02102,13
2205,2,3,1,2,1,1,4,48-02507,18
2206,1,N,6,2,1,8,0,48-02102,15
2207,1,4,1,1,8,8,3,48-02102,7
2208,1,1,4,2,9,4,0,48-02510,11
2209,1,3,6,2,5,9,2,48-02510,0
2210,2,2,8,1,N,9,4,48-02101,16
2211,1,5,7,2,6,4,1,48-02516,N
2212,1,6,1,1,1,11,2,48-02102,17
2213,2,5,8,2,9,11,3,48-02516,14
2214,1,4,1,1,1,5,4,48-02102,1
2215,2,5,7,0,7,8,1,48-02516,18
2216,1,5,1,0,1,8,1,48-02516,3
2217,1,4,7,2,1,5,1,48-02515,10
2218,1,4,1,2,2,11,4,48-02516,14
2219,2,3,5,2,1,1,4,48-02510,6
2220,2,N,4,0,0,1,4,48-02515,16
2221,1,5,1,1,4,8,1,48-02516,16
2222,2,5,5,0,4,3,0,48-02515,N
2223,2,5,8,1,2,9,2,48-02102,1
2224,2,5,1,1,7,4,0,48-02507,2
2225,2,1,7,0,6,12,2,48-02515,15
2226,2,1,6,1,5,2,0,48-02515,13
2227,1,6,6,0,8,10,2,48-02507,12
2228,1,1,3,0,N,5,4,48-02507,11
2229,2,N,8,2,1,11,4,48-02516,9
2230,2,6,2,2,4,10,0,48-02515,2
2231,2,N,8,0,0,8,3,48-02507,2
2232,1,4,5,1,3,2,1,48-02516,0
2233,2,N,6,1,1,N,3,48-02102,1
2234,1,4,5,1,0,3,2,48-02515,5
2235,2,3,7,1,0,5,3,48-02510,5
2236,2,6,8,0,4,4,4,48-02510,9
2237,2,3,7,1,0,9,0,48-02102,17
2238,1,6,7,0,3,5,0,48-02102,18
2239,2,2,7,1,2,5,2,48-02507,17
2240,1,1,8,0,4,5,4,48-02516,3
2241,1,2,5,0,4,2,0,48-02101,0
2242,1,4,9,2,8,4,3,48-02516,3
2243,1,6,2,0,4,11,2,48-02516,16
2244,1,1,2,2,5,10,2,48-02102,3
2245,2,6,6,2,8,4,0,48-02510,8
2246,2,1,9,0,7,1,0,48-02102,15
2247,1,6,7,1,4,4,0,48-02510,7
2248,1,1,1,1,6,1,1,48-02507,12
2249,1,4,5,2,0,12,2,48-02507,0
2250,2,1,1,1,2,2,4,48-02510,N
2251,1,N,1,1,0,3,0,48-02516,7
2252,1,5,5,1,N,8,1,48-02515,11
2253,1,5,3,2,5,3,4,48-02102,16
2254,1,5,9,1,5,8,1,48-02515,11
2255,1,1,8,1,3,11,1,48-02101,16
2256,1,2,4,1,2,9,0,48-02516,2
2257,1,6,8,0,1,8,1,48-02510,0
2258,2,4,4,0,6,5,3,48-02510,0
2259,1,6,6,0,9,5,0,48-02510,10
2260,1,5,5,2,9,2,3,48-02507,3
2261,2,5,7,2,6,5,4,48-02516,8
2262,1,4,1,1,1,3,1,48-02510,11
2263,1,2,7,1,0,6,3,48-02101,16
2264,2,3,7,0,2,7,1,48-02507,14
2265,1,6,7,2,6,4,2,48-02102,16
2266,2,2,7,1,3,N,1,48-02101,10
2267,1,2,5,2,1,3,0,48-02102,7
2268,1,6,2,1,9,6,4,48-02507,13
2269,1,6,6,0,N,N,3,48-02102,3
2270,1,N,8,1,9,5,0,48-02516,N
2271,1,N,9,0,4,10,4,48-02515,N
2272,1,1,1,2,N,9,2,48-02516,4
2273,1,5,3,2,5,4,2,48-02507,12
2274,2,N,3,0,1,10,2,48-02507,5
2275,1,2,2,0,9,12,4,48-02515,14
2276,1,4,6,1,0,5,1,48-02515,18
2277,1,N,8,2,9,8,3,48-02510,N
2278,2,5,7,0,N,4,0,48-02516,11
2279,2,4,2,2,N,5,1,48-02102,4
2280,2,1,8,1,4,3,3,48-02516,3
2281,1,6,6,2,N,N,2,48-02515,14
2282,2,N,2,2,6,8,0,48-02101,7
2283,1,1,1,2,5,10,2,48-02101,17
2284,1,3,1,2,2,10,4,48-02102,2
2285,2,3,1,0,4,3,1,48-02515,4
2286,2,6,8,0,4,9,2,48-02507,11
2287,1,2,7,1,7,10,1,48-02516,7
2288,1,5,8,0,N,5,3,48-02516,11
2289,1,2,9,0,0,12,0,48-02102,0
2290,2,3,3,2,4,9,4,48-02510,7
2291,1,4,1,0,3,11,0,48-02515,15
2292,2,6,7,1,8,9,4,48-02510,5
2293,2,1,1,1,7,3,0,48-02515,12
2294,1,6,7,0,7,11,4,48-02507,5
2295,2,5,7,1,7,6,0,48-02102,11
2296,2,3,5,0,N,2,0,48-02101,13
2297,2,1,9,0,6,4,4,48-02102,9
2298,1,6,8,2,0,5,3,48-02515,7
2299,2,1,9,0,7,5,4,48-02102,5
2300,1,5,2,2,1,10,0,48-02101,5
2301,2,1,7,2,6,11,1,48-02101,8
2302,2,5,3,1,6,1,4,48-02510,9
2303,1,6,2,2,1,10,1,48-02101,14
2304,2,N,6,2,6,10,0,48-02507,5
2305,1,5,7,1,9,7,4,48-02102,9
2306,1,4,7,2,2,3,4,48-02515,2
2307,2,2,1,2,2,4,4,48-02515,7
2308,2,4,6,1,5,5,4,48-02515,5
2309,2,6,3,2,6,4,4,48-02507,14
2310,1,6,4,1,4,5,1,48-02510,13
2311,1,5,7,1,3,4,2,48-02516,14
2312,2,6,7,0,5,3,3,48-02507,11
2313,2,6,6,1,6,9,1,48-02515,12
2314,2,4,9,0,8,12,0,48-02101,11
2315,1,1,7,1,7,5,0,48-02101,3
2316,2,1,4,2,2,N,0,48-02515,14
2317,2,6,5,1,2,11,4,48-02507,11
2318,1,N,6,1,2,8,0,48-02101,N
2319,1,3,1,1,N,7,0,48-02515,11
2320,1,5,7,0,6,5,0,48-02510,0
2321,2,5,3,0,1,N,2,48-02507,17
2322,1,3,7,1,1,3,3,48-02102,12
2323,2,N,7,1,3,5,0,48-02101,16
2324,2,3,7,1,5,N,4,48-02510,4
2325,2,N,6,0,6,8,4,48-02102,13
2326,1,6,1,2,0,3,0,48-02102,8
2327,2,N,3,2,5,12,4,48-02516,16
2328,1,6,1,0,4,4,0,48-02507,5
2329,2,1,9,0,3,8,0,48-02515,7
2330,2,5,6,2,9,4,4,48-02101,11
2331,1,6,7,2,4,4,4,48-02516,3
2332,1,5,2,2,4,N,2,48-02101,13
2333,1,3,3,1,8,10,2,48-02515,6
2334,2,1,3,0,2,2,0,48-02101,11
2335,1,2,8,1,6,5,3,48-02102,15
2336,1,N,1,1,8,5,0,48-02101,0
2337,1,2,1,2,7,5,4,48-02515,7
2338,2,3,7,0,0,5,0,48-02507,12
2339,2,6,1,1,2,5,4,48-02102,5
2340,1,3,4,2,0,3,4,48-02507,18
2341,2,3,7,2,9,9,2,48-02102,14
2342,2,N,5,1,4,6,0,48-02102,3
2343,1,4,8,0,9,8,1,48-02510,9
2344,1,5,1,2,4,7,1,48-02102,13
2345,2,5,4,1,5,7,1,48-02510,12
2346,1,1,2,1,7,10,1,48-02101,15
2347,2,5,8,2,9,12,1,48-02101,18
2348,1,3,9,0,0,5,1,48-02102,2
2349,2,N,2,0,8,N,4,48-02515,0
2350,2,6,4,1,1,5,4,48-02510,12
2351,2,N,1,0,5,N,4,48-02507,12
2352,1,1,7,2,8,6,4,48-02516,13
2353,2,4,5,2,9,8,0,48-02516,9
2354,2,6,9,1,2,9,1,48-02507,14
2355,1,1,2,0,1,1,1,48-02515,14
2356,1,3,7,0,1,9,4,48-02515,13
2357,2,4,1,2,3,3,4,48-02102,4
2358,2,4,1,1,N,6,0,48-02510,12
2359,2,6,7,0,9,5,0,48-02102,11
2360,1,1,4,1,5,5,4,48-02101,6
2361,1,1,2,1,3,9,0,48-02515,5
2362,1,6,7,1,N,8,4,48-02515,6
2363,2,5,1,0,9,6,4,48-02516,17
2364,2,6,9,2,3,12,4,48-02101,12
2365,2,2,6,2,8,1,2,48-02101,12
2366,1,2,8,0,2,8,4,48-02102,15
2367,2,1,9,1,5,11,0,48-02102,3
2368,1,5,4,0,7,1,2,48-02102,14
2369,1,3,9,0,0,2,0,48-02510,15
2370,2,6,1,1,8,4,0,48-02515,0
2371,1,2,7,2,8,7,4,48-02516,12
2372,1,2,4,2,5,4,1,48-02510,14
2373,2,5,1,0,5,11,2,48-02516,16
2374,2,6,1,2,N,5,3,48-02516,1
2375,2,4,4,1,0,12,4,48-02102,6
2376,2,6,6,0,0,9,4,48-02516,9
2377,2,6,9,0,1,5,4,48-02102,12
2378,2,6,7,1,8,4,4,48-02101,9
2379,2,2,5,2,0,5,1,48-02515,13
2380,1,4,1,1,0,1,2,48-02102,15
2381,2,6,1,2,N,7,0,48-02515,11
2382,2,3,7,0,2,N,0,48-02507,15
2383,1,5,4,2,2,5,0,48-02516,4
2384,1,4,1,1,2,11,4,48-02101,N
2385,2,4,5,1,4,5,1,48-02510,15
2386,2,4,4,1,2,6,4,48-02510,16
2387,2,2,8,1,0,8,1,48-02101,16
2388,1,6,1,1,9,N,3,48-02510,16
2389,2,6,5,0,0,9,4,48-02101,4
2390,2,3,3,1,1,8,0,48-02510,1
2391,1,N,7,2,N,11,3,48-02507,16
2392,2,1,1,0,1,11,2,48-02102,N
2393,1,5,2,2,2,N,1,48-02102,17
2394,1,3,8,2,4,12,2,48-02515,7
2395,2,5,2,2,N,5,0,48-02101,17
2396,2,5,7,2,9,7,0,48-02102,6
2397,2,4,3,0,7,N,2,48-02510,10
2398,2,6,1,0,7,2,0,48-02102,1
2399,1,3,7,2,3,11,0,48-02102,9
2400,1,5,8,2,2,12,3,48-02507,6
2401,2,1,1,2,0,1,0,48-02101,2
2402,1,4,1,0,0,5,4,48-02516,N
2403,1,5,5,2,1,7,0,48-02102,N
2404,2,5,7,2,6,4,1,48-02510,8
2405,1,1,1,1,N,2,0,48-02102,8
2406,2,5,6,2,4,11,0,48-02507,3
2407,1,5,1,0,6,11,0,48-02510,N
2408,1,3,2,1,2,3,4,48-02510,9
2409,1,4,8,1,3,11,4,48-02510,13
2410,2,4,6,1,4,11,2,48-02515,18
2411,2,6,7,0,1,2,2,48-02102,8
2412,1,4,1,1,2,8,0,48-02507,12
2413,2,N,6,0,1,4,1,48-02510,12
2414,2,5,4,0,2,8,1,48-02102,14
2415,2,N,1,1,2,11,4,48-02507,5
2416,2,3,6,0,0,3,0,48-02102,N
2417,1,6,1,0,1,4,1,48-02515,N
2418,1,5,6,2,4,4,2,48-02507,14
2419,2,N,2,2,3,3,4,48-02102,N
2420,2,N,1,1,7,3,4,48-02507,2
2421,2,1,8,2,2,5,4,48-02516,11
2422,1,1,5,2,N,2,0,48-02507,12
2423,2,N,3,2,1,10,4,48-02510,18
2424,2,6,8,2,5,N,1,48-02515,7
2425,1,6,1,0,6,9,1,48-02102,13
2426,1,N,6,0,1,11,2,48-02516,7
2427,1,6,1,1,7,1,1,48-02507,10
2428,2,6,3,2,4,1,3,48-02515,7
2429,2,6,1,0,9,5,4,48-02515,6
2430,2,4,7,2,4,12,0,48-02510,17
2431,2,5,1,2,6,1,0,48-02507,7
2432,1,6,1,1,0,N,4,48-02102,4
2433,1,6,8,2,3,12,0,48-02101,14
2434,1,5,2,1,3,5,2,48-02102,0
2435,2,3,9,2,9,10,2,48-02507,0
2436,2,4,1,2,1,8,1,48-02516,2
2437,2,3,1,2,0,4,1,48-02516,9
2438,2,5,3,1,4,10,1,48-02515,1
2439,1,2,1,1,5,3,2,48-02510,9
2440,2,1,2,0,2,10,4,48-02102,10
2441,1,4,7,0,2,7,4,48-02102,17
2442,2,2,3,2,1,12,0,48-02102,2
2443,1,1,1,0,9,11,2,48-02101,5
2444,1,5,2,1,6,8,4,48-02510,11
2445,1,4,8,0,6,8,3,48-02516,3
2446,2,1,2,2,4,3,2,48-02510,4
2447,1,5,7,1,0,2,0,48-02515,11
2448,2,6,8,0,2,10,1,48-02102,13
2449,2,N,9,0,3,1,0,48-02507,9
2450,2,2,6,0,0,8,1,48-02102,11
2451,1,4,1,2,9,9,0,48-02507,6
2452,1,1,2,0,5,11,4,48-02102,10
2453,1,5,7,2,3,6,4,48-02516,13
2454,1,6,7,0,4,11,0,48-02507,15
2455,1,4,7,2,6,4,0,48-02515,12
2456,1,3,6,1,N,8,0,48-02101,16
2457,1,5,3,0,0,1,0,48-02507,N
2458,2,1,1,1,9,7,2,48-02516,15
2459,1,6,5,1,6,7,3,48-02510,10
2460,2,2,7,2,2,N,3,48-02507,14
2461,2,6,7,2,3,N,1,48-02516,8
2462,1,1,6,1,4,N,3,48-02516,2
2463,2,5,1,0,1,8,2,48-02101,0
2464,1,1,1,1,2,3,4,48-02101,16
2465,1,5,3,1,8,5,4,48-02516,14
2466,1,N,6,2,7,5,0,48-02516,1
2467,2,2,6,1,9,5,4,48-02510,8
2468,1,6,6,1,6,12,0,48-02515,6
2469,2,6,3,0,3,4,2,48-02510,9
2470,1,5,1,1,4,5,1,48-02515,17
2471,1,N,1,0,9,4,0,48-02516,3
2472,2,5,2,1,7,6,4,48-02510,6
2473,1,1,4,2,2,11,0,48-02102,14
2474,2,2,8,0,2,8,1,48-02515,12
2475,1,5,8,1,N,11,2,48-02101,12
2476,2,2,2,1,9,12,3,48-02102,14
2477,2,1,1,2,0,9,0,48-02507,18
2478,1,2,7,1,6,12,0,48-02507,14
2479,1,3,2,0,2,7,0,48-02515,10
2480,2,2,5,2,9,N,0,48-02515,12
2481,1,N,8,2,5,1,4,48-02102,17
2482,1,1,7,2,6,8,0,48-02101,6
2483,1,4,7,1,8,6,4,48-02516,0
2484,2,1,7,2,4,N,4,48-02515,9
2485,1,6,1,1,N,12,1,48-02102,8
2486,2,5,1,2,3,4,1,48-02507,13
2487,2,N,5,1,4,1,2,48-02516,3
2488,1,4,2,0,5,12,1,48-02510,17
2489,1,6,6,2,3,N,1,48-02516,18
2490,2,6,3,1,N,11,0,48-02102,7
2491,1,N,8,2,9,5,3,48-02507,15
2492,1,3,7,1,N,9,1,48-02516,3
2493,1,6,5,1,N,8,0,48-02510,14
2494,1,4,7,2,9,3,2,48-02101,0
2495,2,2,2,0,2,2,2,48-02515,3
2496,2,6,7,1,2,N,0,48-02510,9
2497,2,2,1,2,2,6,2,48-02516,6
2498,1,3,6,0,0,1,0,48-02507,7
2499,1,4,2,1,6,2,2,48-02102,9
2500,2,6,1,0,7,11,2,48-02516,10
2501,2,5,1,2,5,1,4,48-02510,7
2502,2,6,6,2,4,5,4,48-02507,16
2503,1,1,3,1,3,4,4,48-02507,12
2504,1,4,2,2,4,6,1,48-02102,12
2505,2,4,2,0,4,3,1,48-02510,11
2506,2,3,1,1,2,2,1,48-02507,14
2507,2,1,9,2,2,6,2,48-02510,13
2508,1,4,7,1,8,8,1,48-02507,15
2509,2,4,3,2,1,11,4,48-02510,8
2510,2,6,3,2,6,5,3,48-02507,17
2511,1,3,3,2,9,8,0,48-02507,10
2512,2,6,7,2,8,8,0,48-02101,14
2513,2,6,7,0,6,9,3,48-02515,15
2514,1,6,3,1,0,12,0,48-02510,2
2515,1,6,1,1,5,7,4,48-02510,0
2516,1,1,1,1,8,2,2,48-02515,5
2517,1,1,9,1,6,12,2,48-02101,11
2518,1,3,2,0,8,3,4,48-02102,0
2519,2,6,3,1,6,4,2,48-02516,5
2520,2,6,5,1,9,4,0,48-02515,11
2521,2,2,5,2,9,3,4,48-02101,11
2522,2,N,1,1,0,N,4,48-02515,N
2523,2,1,2,2,5,12,0,48-02507,11
2524,2,5,9,0,4,8,0,48-02507,11
2525,1,6,9,1,1,5,2,48-02510,15
2526,1,N,8,1,5,1,3,48-02510,9
2527,1,N,9,2,2,7,0,48-02507,10
2528,1,1,9,2,N,12,4,48-02102,14
2529,1,4,3,2,0,12,2,48-02101,18
2530,2,1,6,1,9,4,0,48-02516,16
2531,2,3,6,1,N,10,2,48-02102,N
2532,2,N,4,2,9,1,1,48-02515,4
2533,1,5,9,0,N,5,1,48-02102,4
2534,1,5,3,1,4,8,1,48-02515,3
2535,1,5,1,0,3,6,2,48-02102,1
2536,1,5,8,1,8,4,2,48-02510,14
2537,2,4,3,1,8,6,3,48-02515,2
2538,2,1,1,2,6,12,0,48-02507,3
2539,2,N,9,0,0,2,0,48-02102,0
2540,1,N,7,1,8,2,3,48-02102,13
2541,1,5,2,0,9,11,2,48-02510,4
2542,1,N,9,1,3,7,1,48-02102,1
2543,2,6,5,1,N,3,0,48-02515,14
2544,2,5,1,0,1,4,2,48-02510,0
2545,2,2,4,2,1,9,2,48-02507,15
2546,2,6,1,1,5,12,2,48-02101,11
2547,1,1,4,1,1,3,4,48-02516,14
2548,2,6,2,2,6,10,4,48-02507,3
2549,1,5,6,1,7,12,3,48-02102,4
2550,2,1,1,0,4,5,0,48-02516,13
2551,1,3,9,0,0,N,2,48-02101,1
2552,2,4,7,2,0,3,2,48-02101,11
2553,1,5,1,2,0,9,0,48-02507,14
2554,2,N,3,1,2,11,0,48-02515,17
2555,2,3,4,0,3,1,0,48-02515,4
2556,2,5,6,1,7,12,1,48-02510,16
2557,1,3,9,1,5,10,2,48-02510,6
2558,2,N,6,2,1,9,3,48-02102,0
2559,2,5,6,0,8,12,0,48-02507,5
2560,2,4,3,1,4,4,1,48-02510,11
2561,2,5,7,2,N,3,0,48-02515,3
2562,1,5,7,1,N,2,1,48-02510,9
2563,2,2,7,1,0,6,0,48-02102,4
2564,2,N,7,0,3,5,4,48-02515,15
2565,1,4,7,1,6,7,2,48-02507,5
2566,2,N,2,1,6,7,0,48-02102,10
2567,2,6,3,2,2,N,3,48-02515,14
2568,1,6,4,2,0,5,0,48-02516,3
2569,1,N,4,0,5,9,3,48-02102,11
2570,1,1,1,0,6,11,3,48-02510,13
2571,1,5,5,2,1,8,1,48-02510,11
2572,1,3,9,1,8,5,2,48-02516,N
2573,1,4,8,1,7,5,1,48-02102,1
2574,2,1,7,2,8,9,2,48-02515,10
2575,1,5,9,0,9,6,0,48-02507,8
2576,2,5,4,1,7,9,1,48-02507,9
2577,1,4,1,2,9,11,3,48-02102,9
2578,1,5,2,2,3,5,3,48-02516,5
2579,1,3,1,0,1,4,4,48-02101,3
2580,1,6,4,1,0,6,2,48-02510,13
2581,1,5,7,0,4,1,2,48-02507,16
2582,1,1,1,0,2,6,3,48-02102,18
2583,2,3,4,2,5,5,1,48-02515,6
2584,2,1,7,1,4,3,1,48-02516,7
2585,2,1,1,2,N,1,2,48-02102,2
2586,2,3,2,2,2,5,3,48-02507,7
2587,2,2,1,2,9,8,4,48-02515,15
2588,1,3,8,2,5,5,0,48-02102,0
2589,1,1,6,0,2,7,1,48-02507,0
2590,2,5,8,0,N,6,0,48-02507,0
2591,2,5,5,2,2,3,2,48-02101,16
2592,1,5,5,1,N,N,0,48-02515,8
2593,2,N,2,0,9,9,0,48-02515,7
2594,1,1,1,1,0,12,1,48-02515,7
2595,2,4,3,1,6,9,3,48-02516,7
2596,1,3,8,1,0,6,1,48-02102,N
2597,2,3,5,0,2,5,1,48-02516,N
2598,2,5,7,2,2,4,2,48-02515,9
2599,2,2,7,1,1,11,2,48-02516,6
2600,2,3,9,2,6,2,3,48-02507,0
2601,2,4,5,0,6,4,0,48-02516,11
2602,2,2,9,0,2,5,4,48-02102,N
2603,1,2,6,2,4,7,2,48-02516,10
2604,2,5,2,2,8,4,2,48-02507,7
2605,1,N,1,0,5,12,4,48-02516,8
2606,2,6,3,1,4,2,3,48-02510,6
2607,1,1,7,1,4,4,0,48-02516,12
2608,2,1,4,1,5,3,0,48-02516,4
2609,2,1,9,2,3,12,4,48-02507,5
2610,1,1,1,2,8,12,1,48-02507,N
2611,1,4,8,0,9,6,1,48-02102,N
2612,1,3,7,0,3,9,0,48-02102,16
2613,1,5,8,1,8,5,1,48-02516,2
2614,2,4,5,1,N,7,1,48-02516,15
2615,2,6,7,1,7,6,3,48-02507,9
2616,2,2,8,2,4,4,1,48-02516,17
2617,2,1,6,1,3,4,1,48-02516,12
2618,2,6,2,2,9,1,1,48-02515,17
2619,2,1,6,2,0,6,0,48-02101,11
2620,2,4,4,1,0,1,0,48-02102,8
2621,2,4,8,1,0,3,0,48-02507,15
2622,2,3,5,1,3,3,3,48-02516,15
2623,2,6,4,1,1,4,2,48-02101,6
2624,2,2,3,1,9,3,0,48-02516,10
2625,2,3,3,0,8,8,0,48-02507,2
2626,2,4,2,1,2,4,0,48-02516,9
2627,1,6,7,0,3,8,0,48-02510,12
2628,2,4,3,1,2,1,4,48-02101,16
2629,1,6,6,1,2,12,3,48-02102,5
2630,1,1,9,0,0,3,0,48-02102,7
2631,2,3,1,1,5,3,4,48-02516,14
2632,1,1,7,2,9,7,3,48-02101,8
2633,1,5,1,1,5,7,0,48-02516,5
