AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
38,1,1,1,1,1,N,8,5
56,2,4,1,1,1,N,3,7
18,1,1,2,1,1,N,3,10
60,1,1,1,1,1,N,3,6
28,1,1,2,1,1,N,0,5
18,1,6,2,1,2,N,6,11
49,1,1,2,1,1,N,5,6
37,1,1,1,1,1,1,3,9
75,1,4,1,1,1,N,3,9
32,1,3,1,1,1,N,2,9
56,1,1,2,1,1,N,0,7
68,1,4,2,1,1,N,7,5
92,1,1,2,1,1,N,5,5
30,1,1,1,1,1,N,7,10
75,1,1,1,1,1,N,4,8
59,1,1,1,1,1,N,4,4
59,1,1,2,1,1,N,0,8
59,1,4,2,1,2,N,5,4
43,1,6,1,1,1,N,6,5
57,1,6,1,1,2,N,0,9
50,8,6,1,1,1,N,4,7
39,2,1,2,1,1,N,8,5
54,1,1,1,1,1,6,5,11
17,1,1,1,1,2,N,5,12
43,1,1,2,1,1,N,0,5
66,6,6,2,1,1,N,7,4
57,1,1,1,1,1,N,2,3
5,1,6,2,1,1,N,5,7
92,1,6,2,1,1,N,6,8
41,1,6,1,1,1,N,8,6
67,1,6,2,1,1,N,0,6
58,1,4,1,1,1,N,5,4
57,1,4,2,1,1,N,4,5
70,1,4,1,1,1,6,0,9
59,1,1,1,1,1,N,N,5
80,1,1,2,1,1,N,2,5
38,1,1,1,1,2,N,4,9
51,1,1,1,1,1,N,1,9
88,1,4,1,1,1,5,9,4
74,1,1,1,1,1,N,7,7
88,1,4,1,1,1,N,5,7
24,1,1,1,1,2,N,5,7
48,1,1,1,1,2,N,2,5
57,1,6,1,1,1,N,1,10
32,1,1,1,1,1,N,0,10
67,1,1,2,1,1,N,8,7
34,1,1,2,1,1,N,7,7
46,1,1,2,1,1,N,6,9
37,1,4,1,1,1,4,7,9
62,1,1,1,1,1,N,4,9
87,1,3,1,1,1,N,4,7
28,1,3,2,1,1,N,9,8
76,1,1,1,1,0,2,4,9
26,1,1,2,1,0,N,2,7
57,1,3,1,1,1,N,9,7
65,1,1,1,1,2,N,2,7
92,1,1,2,1,1,N,4,5
29,1,5,2,1,1,N,2,7
45,2,1,1,1,1,N,4,8
79,1,1,2,1,1,N,3,7
35,2,6,2,1,1,N,9,5
63,1,2,2,1,1,6,8,7
58,1,4,2,1,2,N,5,8
70,1,1,2,1,1,N,5,5
11,1,1,1,1,1,2,8,11
33,1,4,2,1,1,N,6,7
1,1,1,2,1,1,N,6,11
42,6,1,2,1,1,N,3,3
60,1,1,2,1,1,N,0,4
27,1,4,2,1,1,N,6,4
63,2,1,1,1,1,N,9,9
67,2,1,1,1,1,N,6,9
42,1,3,1,1,2,N,7,7
26,1,1,1,1,2,4,5,7
25,6,4,2,1,2,N,4,3
61,1,1,2,1,1,N,2,5
23,1,1,1,1,2,N,0,7
57,1,1,2,1,1,N,5,9
21,1,1,2,1,1,N,8,5
19,1,6,1,2,1,N,8,5
30,2,1,1,1,2,N,3,8
76,1,4,2,1,1,N,5,5
71,1,1,1,1,1,1,7,5
73,1,1,2,1,1,N,8,7
50,1,2,2,1,1,N,2,7
70,2,1,1,1,2,N,6,7
25,1,1,2,1,1,N,3,7
21,1,6,1,1,2,N,9,12
63,1,1,2,1,1,2,6,5
21,3,6,1,1,2,N,0,4
73,1,1,1,1,2,N,6,5
52,6,3,1,1,1,N,6,7
47,1,1,2,1,1,N,7,9
56,1,1,1,1,1,N,9,10
35,1,4,1,1,1,N,8,5
34,1,1,1,1,2,N,2,10
57,1,1,2,1,2,N,9,7
67,6,1,2,1,1,N,7,6
59,1,1,1,1,1,N,7,9
54,1,1,1,1,1,N,6,10
43,1,1,1,1,2,N,5,7
50,1,1,1,1,1,N,0,7
61,1,1,2,1,1,N,0,10
84,1,1,1,1,1,N,6,9
5,1,N,2,1,2,N,3,3
66,1,1,1,1,1,N,0,7
59,1,1,1,1,2,N,3,8
52,1,1,2,1,1,N,0,9
51,1,1,1,1,1,N,6,7
40,1,1,1,1,1,N,9,7
65,1,1,1,1,1,N,4,9
70,1,4,2,1,1,N,2,8
72,1,1,2,1,2,N,6,9
18,1,1,1,1,2,N,0,7
46,1,1,2,1,1,N,4,10
78,5,1,2,1,2,N,6,5
6,1,1,2,1,2,N,4,7
78,1,4,1,1,1,N,5,7
66,1,1,1,1,2,N,8,5
92,1,1,1,1,1,N,4,7
62,1,1,1,1,1,N,4,9
63,1,1,1,1,1,N,0,5
46,1,1,2,1,1,N,3,7
52,1,1,1,1,1,N,2,8
32,6,1,2,1,1,N,6,7
50,1,1,1,1,1,N,4,9
59,1,1,1,1,1,N,8,7
33,1,1,2,1,1,N,3,5
14,1,1,1,1,1,N,7,5
61,1,1,2,1,2,N,7,7
41,1,6,1,1,2,N,6,4
56,1,4,2,1,1,N,6,9
20,3,6,1,1,1,N,5,7
78,1,1,1,1,1,N,5,N
65,2,1,2,1,2,N,9,7
27,1,1,2,1,1,N,5,8
26,1,2,2,1,1,N,0,7
60,1,1,2,1,1,N,7,6
43,9,4,1,1,1,N,7,5
59,1,6,1,1,1,N,0,8
66,1,4,2,1,1,N,0,6
82,1,1,1,1,1,N,0,6
34,2,N,2,1,1,N,4,5
34,1,5,1,1,1,N,9,9
63,1,4,2,1,1,N,2,5
66,1,1,2,1,2,N,8,7
82,1,1,2,1,1,N,8,11
73,1,1,1,1,1,N,4,9
46,1,4,2,1,1,N,2,7
43,1,1,1,1,1,N,6,5
72,2,4,1,1,1,N,6,5
39,1,3,1,1,1,N,5,4
14,1,4,2,1,1,N,9,7
25,1,1,2,1,1,N,0,5
1,9,1,2,1,1,N,1,3
49,1,1,1,1,2,N,3,7
45,1,4,2,1,1,N,0,9
41,1,1,2,1,1,N,8,8
51,1,1,1,1,2,N,6,4
72,1,1,1,1,1,N,0,11
21,1,N,2,1,1,N,8,9
28,1,6,1,1,1,N,3,3
28,1,1,2,1,1,N,7,5
60,9,1,1,1,1,N,2,5
64,1,1,2,1,1,N,0,6
60,1,1,1,1,2,N,4,7
62,1,5,2,1,2,N,3,4
74,1,1,1,1,1,N,4,5
64,1,6,2,1,2,N,6,7
30,6,3,2,1,2,N,5,5
63,1,1,2,1,1,N,5,10
27,1,6,1,1,1,N,3,10
25,3,3,2,1,1,N,4,7
23,7,6,2,1,1,N,8,7
47,9,1,1,1,2,N,9,5
72,1,1,2,1,1,N,7,5
82,1,1,2,1,1,N,2,11
92,1,1,2,1,2,N,5,5
3,1,1,2,1,1,N,7,9
65,1,1,2,1,2,N,7,9
54,1,4,1,1,1,N,0,5
33,1,6,2,1,1,N,3,7
62,1,4,1,1,1,N,4,8
69,8,1,1,1,2,N,5,9
13,1,1,1,1,2,N,4,7
61,6,3,2,1,1,N,0,3
56,1,1,2,1,2,N,7,9
45,1,4,2,1,1,N,8,3
68,1,4,2,1,1,N,5,9
74,1,5,2,1,1,2,5,10
63,1,2,1,1,1,N,6,8
30,1,1,1,1,2,N,8,6
65,1,6,2,1,2,N,4,7
40,2,6,2,1,1,N,7,7
28,1,1,2,1,1,N,7,6
58,8,6,1,1,2,N,8,9
47,5,6,1,1,1,N,0,4
36,1,1,1,1,1,N,8,7
59,1,1,2,1,1,N,5,5
54,1,1,1,1,1,N,0,6
41,1,1,1,1,1,2,7,5
71,1,1,1,1,1,N,2,5
71,1,4,1,1,1,N,5,3
33,1,6,1,1,1,N,9,9
20,1,6,2,1,1,N,8,7
63,1,1,2,1,1,2,0,6
57,1,4,1,1,1,N,3,5
31,1,1,1,1,1,N,6,8
0,7,1,2,1,1,N,6,7
63,1,1,1,1,1,N,9,8
85,1,1,2,1,1,N,6,9
60,1,1,1,1,1,N,8,1
66,1,1,2,1,1,N,7,7
15,1,1,2,1,1,N,4,10
38,1,6,2,1,1,N,8,3
21,1,1,1,1,2,N,7,5
54,1,1,2,1,2,N,6,9
68,1,6,2,1,1,N,4,7
0,1,1,1,1,2,N,7,7
56,1,1,2,1,2,N,7,10
54,1,4,2,1,1,N,4,9
8,1,1,2,1,1,1,4,6
38,1,1,2,1,2,N,8,4
32,5,4,1,1,1,N,6,7
57,1,1,2,1,2,N,4,12
47,1,1,2,1,1,N,6,10
51,1,1,2,1,1,N,0,5
75,1,4,2,1,1,N,0,7
86,1,1,2,1,1,N,9,7
62,1,1,1,1,1,N,2,9
68,1,1,1,1,1,N,6,5
82,1,4,1,1,1,N,5,5
59,1,1,1,1,0,N,8,5
21,1,4,2,1,1,N,3,7
12,1,4,1,1,1,N,5,5
21,1,1,1,1,1,N,3,7
69,9,1,2,1,2,N,6,8
68,1,1,1,1,2,N,8,5
51,1,6,2,1,1,N,4,5
60,1,2,2,1,2,N,4,10
61,1,1,1,2,1,N,2,7
48,1,1,1,1,1,N,9,5
92,1,5,1,1,1,N,1,4
79,1,1,2,1,2,N,5,9
25,1,1,2,2,1,N,9,N
55,1,6,1,1,1,N,8,8
37,1,1,2,1,1,N,7,9
71,1,2,2,1,1,N,0,7
40,3,1,2,1,1,N,1,8
28,1,4,1,1,1,2,3,6
72,1,4,2,1,2,N,2,9
64,1,1,2,1,1,N,9,9
52,1,1,1,1,1,N,5,6
60,1,1,2,1,1,N,6,11
49,1,3,2,1,1,N,6,7
79,1,1,1,1,1,N,7,4
52,4,1,2,1,2,N,7,7
25,1,1,1,1,1,N,6,8
37,1,1,1,1,1,N,3,7
48,1,1,1,1,1,N,6,5
63,8,4,1,1,2,N,6,9
51,1,1,2,1,1,N,8,9
32,1,4,2,1,2,N,4,5
61,1,1,2,1,2,N,0,5
63,6,1,1,1,1,N,6,7
29,1,1,1,1,1,N,3,8
24,1,4,2,1,1,N,2,7
16,1,6,1,1,2,N,7,10
60,2,1,2,1,2,N,9,10
56,1,6,1,1,2,N,4,4
7,1,1,2,1,2,N,6,9
78,1,1,2,1,1,N,3,5
73,6,6,1,1,1,N,5,7
65,1,1,1,1,2,N,7,5
21,1,1,1,1,1,N,6,7
6,9,1,2,1,1,N,5,7
48,1,1,2,1,2,N,5,7
16,1,1,1,1,1,N,5,7
44,1,5,1,1,1,N,0,8
40,1,6,1,1,1,N,5,10
64,1,2,2,1,1,N,8,5
50,1,1,2,1,1,N,6,5
31,1,1,2,1,2,N,5,7
30,1,1,2,1,1,N,9,5
16,1,4,2,1,1,N,8,8
13,1,4,1,1,1,N,8,5
61,8,1,2,1,1,N,1,7
70,1,4,1,1,1,N,4,11
40,1,1,2,1,1,N,6,12
39,1,1,2,1,1,N,4,10
33,1,6,2,1,1,N,3,7
48,1,6,2,1,1,1,4,5
72,1,1,2,1,2,N,6,7
92,1,1,2,1,1,N,5,5
33,1,1,1,1,2,N,6,10
41,1,1,1,1,1,6,4,9
43,1,1,2,1,1,N,8,10
38,1,1,2,1,1,N,4,7
81,1,6,1,1,1,N,8,8
32,1,4,1,1,1,N,8,9
58,1,5,2,1,1,N,6,7
66,1,1,2,1,1,5,0,7
48,1,1,2,1,2,N,9,7
79,1,6,2,1,1,N,5,11
0,1,5,1,1,1,N,5,4
43,2,1,1,1,2,N,4,7
70,1,1,2,1,1,N,3,6
39,1,1,1,1,1,N,8,7
51,1,1,1,1,1,N,8,6
53,1,6,2,1,1,N,8,10
37,1,4,1,1,2,N,2,5
63,5,1,2,1,1,N,5,4
7,1,1,2,1,1,N,2,7
61,1,1,2,1,1,N,6,9
52,1,1,1,1,2,N,2,10
34,1,1,1,1,1,N,3,5
37,1,1,2,1,1,3,8,7
37,1,1,2,1,1,N,0,9
54,1,1,2,1,2,4,4,1
64,1,1,2,1,1,N,4,9
44,9,6,1,1,2,N,8,8
59,1,1,2,1,1,N,3,3
52,9,1,2,1,1,N,6,5
52,1,1,1,1,1,N,9,8
46,2,6,2,1,2,N,5,6
30,1,4,1,1,1,N,9,12
57,1,4,2,1,2,N,0,4
51,1,1,2,1,1,N,6,5
64,1,2,2,1,1,N,8,7
53,1,4,2,1,1,N,6,4
73,1,1,2,1,1,N,9,6
44,1,1,2,1,1,N,6,4
30,8,1,1,1,2,N,4,6
67,1,1,2,1,1,N,4,5
60,8,1,2,1,1,N,3,7
47,9,6,1,1,1,N,5,5
66,1,3,2,1,2,N,4,5
60,1,1,1,1,1,N,8,6
43,1,1,1,1,1,N,0,5
65,7,5,1,1,1,N,1,5
53,1,3,1,1,2,N,5,5
55,1,1,1,1,1,1,2,5
29,1,5,2,1,1,N,9,7
69,6,1,2,1,1,N,7,5
48,1,1,2,1,1,N,5,9
55,1,1,1,1,1,N,9,9
45,1,1,2,1,2,N,0,9
74,1,1,2,2,2,N,0,6
49,1,4,2,1,1,N,9,7
46,1,1,2,1,1,N,0,7
27,1,1,2,1,1,N,6,9
73,2,1,1,1,1,N,5,7
63,1,1,2,1,1,N,2,6
47,1,4,2,1,1,N,9,9
35,1,1,2,1,1,N,7,4
69,1,4,2,1,1,N,9,8
26,1,1,1,1,1,N,9,5
49,1,4,2,1,1,N,7,9
25,1,1,1,1,1,N,0,6
47,2,1,1,1,1,N,8,5
67,9,6,1,1,1,N,3,4
24,1,6,1,1,1,N,9,6
59,1,1,2,1,1,N,1,7
50,1,1,1,1,1,N,9,8
71,1,1,2,1,1,N,7,8
77,1,4,1,1,1,N,5,7
55,2,1,2,1,1,N,3,7
53,1,6,1,1,1,N,7,9
2,1,5,2,1,1,N,6,3
70,1,6,1,1,1,N,8,6
53,1,6,2,1,1,N,6,6
29,1,1,1,1,1,N,7,7
55,1,3,2,1,1,N,8,9
55,1,1,1,1,1,N,3,7
51,1,6,2,1,1,N,8,9
61,1,2,1,1,1,N,3,5
73,1,4,1,1,1,N,6,10
17,1,1,2,1,2,N,4,12
29,8,6,2,1,1,N,8,5
37,1,4,2,1,1,N,8,5
3,1,3,2,1,1,N,8,5
46,1,4,1,1,1,N,6,7
75,1,1,1,1,1,1,7,8
81,1,1,2,1,1,N,9,12
45,1,4,2,1,1,N,6,7
42,1,1,1,1,1,N,9,5
16,1,1,1,1,1,1,3,9
72,1,6,2,1,1,6,5,N
59,1,6,1,1,1,N,1,9
72,6,1,2,1,1,N,8,9
57,1,1,2,1,1,N,0,5
27,9,3,1,1,1,N,4,9
77,2,6,2,1,1,N,2,7
27,1,3,2,1,2,N,2,4
92,1,2,1,1,1,N,2,1
86,1,4,1,1,1,N,8,9
21,1,4,2,1,1,N,7,3
33,5,1,2,1,1,N,6,7
17,2,1,2,1,2,N,0,1
18,1,1,2,1,1,N,6,9
32,2,1,2,1,1,N,6,6
73,1,1,1,1,2,N,4,7
37,8,1,1,1,1,N,3,10
82,1,1,2,1,1,N,9,9
37,1,1,2,1,1,N,1,7
62,1,1,2,1,2,N,1,9
35,1,1,1,1,1,N,4,7
58,1,1,2,1,1,N,7,5
57,1,2,2,1,2,N,0,10
46,1,1,1,1,1,N,4,9
22,1,1,2,1,2,N,2,5
42,1,5,2,1,1,N,4,8
67,1,2,2,3,1,1,4,10
47,1,1,2,1,1,N,8,9
56,1,1,2,1,1,2,8,6
15,1,1,1,1,1,N,4,7
58,1,3,2,1,2,N,2,5
69,1,1,2,1,2,N,3,10
48,1,4,1,1,2,N,2,9
62,1,1,2,1,1,N,2,9
5,1,1,2,1,1,N,4,9
80,1,1,1,1,1,N,9,5
65,1,1,1,1,1,N,8,7
44,1,6,1,1,2,N,6,5
79,1,1,2,1,2,N,1,7
35,1,3,2,1,1,N,2,5
82,1,1,1,1,2,N,8,7
9,1,4,2,1,1,N,9,7
30,1,1,1,1,1,N,7,7
60,1,1,2,1,1,N,5,5
50,8,1,2,1,1,N,4,3
60,2,4,2,1,1,N,5,3
51,1,6,1,1,1,N,8,7
64,1,1,1,1,1,N,7,5
52,1,4,2,1,1,N,N,5
33,1,5,1,1,1,N,3,9
65,1,1,2,1,1,N,3,7
48,1,1,2,1,1,N,4,10
61,6,1,2,1,1,N,4,9
54,2,1,1,1,1,N,7,9
35,1,5,1,1,1,N,8,7
32,1,1,2,1,2,N,4,9
54,1,3,2,1,1,N,9,5
63,9,1,2,1,1,N,7,3
28,9,1,1,1,1,N,8,9
56,1,6,2,1,1,N,8,7
52,1,3,2,1,1,N,4,5
88,1,1,1,1,1,N,9,7
30,1,1,2,1,1,N,9,5
67,2,6,2,1,1,N,7,9
52,1,4,2,1,1,N,8,3
60,1,1,2,1,1,N,3,8
49,1,4,2,1,1,N,3,4
7,1,4,2,1,2,N,5,4
23,6,1,2,1,1,N,8,10
30,8,4,2,1,1,N,3,4
59,1,1,1,1,1,N,9,8
53,1,3,1,1,1,N,3,9
24,9,1,2,1,1,N,5,9
39,1,4,1,1,1,N,3,5
60,1,3,1,3,1,N,6,8
66,9,3,2,3,2,N,5,7
28,1,1,2,1,1,N,2,3
28,1,2,2,1,1,N,4,5
33,1,6,2,1,1,N,0,10
25,1,5,1,1,1,N,6,7
75,1,3,2,1,1,N,9,9
43,1,1,2,1,1,N,6,8
67,1,1,2,1,2,N,4,7
62,1,1,2,1,1,N,9,9
37,1,1,1,1,2,N,7,4
72,1,6,2,1,1,N,5,7
58,1,4,2,1,1,N,5,7
54,1,1,2,1,1,N,0,7
63,1,3,1,1,1,N,4,9
69,6,1,2,1,1,N,8,7
61,1,N,1,1,1,N,0,7
58,1,6,2,1,1,N,2,7
69,1,1,2,1,1,N,9,6
65,1,1,1,1,2,N,9,3
71,1,1,2,1,1,N,1,7
69,1,1,1,1,2,N,4,9
40,1,1,1,1,1,N,6,9
29,2,3,1,1,2,N,7,5
18,1,1,1,1,1,N,6,3
36,1,1,1,1,1,N,5,3
58,1,1,2,1,1,N,9,8
40,9,6,2,1,2,N,8,3
57,1,1,2,1,1,N,4,9
48,3,1,1,1,1,N,8,7
54,1,1,2,1,1,N,6,4
21,1,1,2,1,2,N,6,5
65,1,3,1,1,1,N,9,5
42,1,1,2,1,2,N,3,12
78,4,1,1,1,1,5,N,6
54,1,3,1,1,1,N,9,6
42,1,1,1,1,1,N,9,10
61,1,1,2,1,1,N,5,9
76,1,6,1,1,1,N,8,4
28,1,1,1,1,2,N,9,5
84,3,4,1,1,2,N,6,3
43,1,1,2,1,1,N,6,4
36,1,6,2,1,1,N,8,8
41,6,1,1,1,1,N,6,3
67,1,2,2,1,2,N,5,9
43,1,1,1,1,1,N,2,6
60,1,1,2,1,1,6,0,5
7,1,6,2,1,2,2,0,9
38,1,3,2,1,2,N,8,5
29,1,1,2,1,1,N,1,9
67,1,6,1,1,1,2,4,5
11,1,1,1,1,1,N,9,8
28,1,1,2,1,1,N,4,9
57,1,1,2,1,2,N,9,9
50,1,1,2,1,1,N,8,9
31,2,1,1,1,1,N,8,5
31,1,6,2,1,1,N,8,6
8,1,1,2,1,1,N,7,1
42,1,1,1,1,2,N,7,7
55,1,3,1,1,1,N,8,8
58,1,4,1,1,1,N,5,5
92,1,1,1,1,1,N,0,7
68,1,6,1,1,1,N,3,5
52,1,1,1,1,1,N,6,5
62,1,1,1,1,1,N,3,5
37,2,6,1,1,1,1,4,7
77,1,1,2,1,2,N,5,5
56,1,6,2,1,2,N,3,7
3,1,6,2,1,1,N,3,7
44,6,1,1,1,1,N,6,7
63,1,4,2,1,1,N,5,7
51,8,3,2,1,1,N,4,12
12,1,1,2,1,1,N,6,5
66,1,1,2,1,2,N,7,5
64,2,1,2,1,1,N,4,9
65,1,1,2,1,1,N,5,8
63,1,2,1,1,1,N,9,4
53,1,1,1,1,1,N,8,7
58,1,1,2,1,1,N,6,7
30,1,1,2,1,1,N,6,9
53,1,1,2,1,1,N,6,6
88,5,1,2,1,1,1,3,9
27,1,1,2,1,1,N,4,9
47,2,1,1,1,1,N,6,10
66,1,6,2,1,1,N,8,9
71,1,6,1,1,1,N,3,9
30,1,1,2,1,1,N,6,4
55,1,1,2,1,1,N,5,7
83,1,4,2,1,1,N,1,7
30,1,4,2,1,1,N,4,4
55,1,1,2,3,2,N,8,8
51,1,1,2,1,1,N,2,7
81,2,3,2,1,1,N,9,9
63,1,1,2,1,2,N,8,9
26,1,1,1,1,1,N,3,3
37,1,4,2,1,1,6,4,7
66,1,1,1,1,1,N,4,9
65,1,1,2,1,1,N,3,9
30,1,1,2,1,1,N,9,7
42,1,1,1,1,1,N,9,5
65,1,1,1,1,1,N,0,5
37,1,1,2,1,2,N,8,11
26,1,1,1,1,2,N,6,6
63,1,1,2,1,1,N,6,9
56,6,1,1,1,1,N,7,3
22,1,1,2,1,1,N,3,9
71,1,1,1,1,2,N,3,5
63,1,3,1,1,1,N,3,9
63,1,6,1,1,1,N,7,8
47,1,4,2,1,1,N,3,5
40,2,1,1,1,1,N,9,9
41,1,1,1,1,1,N,5,8
70,1,1,2,1,2,N,4,7
75,1,1,1,1,1,N,6,1
39,1,6,1,1,1,N,6,7
76,1,1,1,1,1,4,7,7
43,1,1,2,1,2,N,7,7
82,1,4,1,1,1,N,5,5
20,1,1,1,1,1,N,7,10
45,1,1,1,1,1,N,9,5
30,1,1,2,1,1,N,6,3
36,1,1,2,1,2,N,8,8
35,1,3,2,1,1,N,5,4
61,1,1,1,1,2,N,6,5
48,1,1,2,1,2,N,6,8
37,1,1,2,1,1,N,3,6
47,1,6,2,1,1,N,9,7
54,1,1,1,1,1,N,4,10
84,1,1,1,1,1,N,2,5
22,1,1,1,1,1,N,8,5
50,1,1,2,1,1,N,6,7
7,1,6,1,1,1,N,7,5
79,1,6,2,1,2,N,4,12
63,2,1,2,1,1,N,2,3
24,1,1,2,1,1,N,3,7
56,1,6,2,1,1,N,8,12
54,1,1,1,1,1,N,6,5
0,1,6,1,1,1,N,7,5
52,1,1,1,1,1,N,7,8
50,1,1,1,1,1,2,4,9
60,1,1,2,1,1,N,8,8
60,1,3,2,1,1,N,3,7
54,1,N,2,1,1,N,4,6
63,2,1,1,1,1,5,0,12
35,1,6,2,1,1,N,4,5
32,6,1,1,1,1,N,2,9
76,1,1,1,1,1,N,2,10
57,1,1,1,1,1,N,8,N
47,1,1,2,1,1,N,7,8
40,1,1,1,1,1,N,2,5
51,1,1,1,1,1,N,5,5
66,1,4,1,1,2,N,4,9
39,1,4,1,1,1,5,1,9
48,1,1,2,1,1,N,4,7
42,1,4,1,1,1,N,0,2
87,1,1,2,1,1,N,0,6
18,1,5,1,1,1,N,8,8
71,1,6,1,1,1,N,5,8
63,1,1,1,1,2,N,5,7
17,1,1,2,1,1,N,8,5
27,6,1,2,1,1,3,1,7
69,1,1,2,1,1,N,5,6
7,1,1,2,1,1,N,7,5
72,1,1,1,1,2,N,0,5
62,1,4,1,1,1,N,2,10
69,1,1,2,1,2,N,3,9
44,2,1,2,1,1,N,8,5
28,8,4,1,1,1,N,5,8
63,1,4,2,1,2,N,6,7
79,1,1,2,1,1,N,8,7
92,1,6,2,1,1,N,6,7
48,1,3,2,1,1,N,0,5
65,1,1,2,1,1,N,4,5
29,1,1,1,1,1,N,4,9
52,1,1,1,1,1,2,9,9
70,1,1,2,1,1,N,1,5
18,1,4,1,1,1,N,3,9
51,2,1,1,1,1,N,2,4
28,1,1,1,1,1,N,2,5
50,1,6,2,1,2,N,5,5
57,1,6,2,1,1,N,5,7
53,1,1,2,1,1,N,8,4
62,1,1,2,1,1,N,1,9
11,1,1,2,1,1,N,4,8
49,1,1,1,1,0,N,7,10
66,1,3,1,1,1,N,8,9
57,1,6,1,1,1,N,4,5
72,1,1,1,1,1,N,3,9
57,1,1,1,1,1,N,6,5
41,2,2,2,1,2,N,6,7
67,1,6,1,3,2,N,9,10
79,9,2,2,1,1,N,7,9
17,1,1,2,1,1,N,4,9
37,8,1,1,1,1,N,2,9
43,8,1,1,2,1,N,0,6
24,1,1,2,1,1,N,4,7
5,1,6,2,1,1,N,5,5
49,1,1,1,1,1,N,8,10
37,1,4,2,1,1,N,0,9
46,1,1,2,1,1,N,0,5
78,1,6,1,1,1,N,7,7
36,3,1,1,1,1,N,3,7
13,1,6,1,1,1,N,6,7
62,1,1,1,1,1,N,0,9
47,1,1,2,1,1,N,0,5
21,2,1,1,2,1,N,5,5
72,1,2,1,1,1,N,5,7
72,1,1,2,1,1,N,6,8
48,1,4,1,1,1,N,5,5
49,1,3,2,1,2,N,4,7
51,1,1,1,1,2,N,6,9
45,8,1,1,3,1,5,3,7
75,1,6,2,1,1,N,9,7
63,1,6,2,1,1,N,8,8
60,1,1,1,1,1,N,5,12
55,1,6,2,1,2,N,7,8
0,1,4,2,1,1,N,0,10
40,2,1,1,1,1,N,2,9
62,1,1,2,1,2,4,6,5
53,2,2,1,1,2,N,6,7
68,6,1,1,1,1,2,4,4
56,1,6,1,1,1,N,5,10
43,2,6,2,1,1,N,2,8
37,1,1,1,1,1,N,9,9
40,1,3,2,1,1,N,9,6
53,1,1,1,1,1,N,5,8
55,1,N,2,1,1,3,3,4
73,1,1,1,1,1,N,2,3
7,1,1,1,1,1,N,8,9
26,1,1,1,1,1,N,6,4
29,1,1,1,1,1,N,8,8
43,1,1,1,1,1,N,5,9
56,1,1,2,1,2,N,5,12
31,9,2,1,1,1,N,6,4
74,1,1,2,1,1,N,5,5
21,1,1,1,1,2,3,8,4
28,1,1,2,1,1,N,3,3
25,1,1,1,1,2,N,8,4
64,8,1,1,1,1,N,7,9
64,8,6,2,1,1,N,6,7
37,1,1,1,1,1,N,0,4
70,6,1,2,1,1,N,6,5
21,1,1,2,1,1,N,3,5
61,1,6,1,1,1,N,7,7
51,1,6,2,1,1,N,8,9
15,6,1,1,1,1,N,3,9
40,1,1,2,1,2,N,9,5
75,1,1,2,1,2,N,9,N
52,1,1,1,1,1,N,6,9
77,1,1,2,1,1,N,9,7
52,1,2,2,1,2,N,5,4
32,1,4,2,1,1,N,8,9
59,2,N,2,1,1,N,6,10
63,1,4,2,1,2,N,8,5
67,1,1,2,1,1,N,9,7
20,1,1,2,1,2,6,7,3
47,9,1,2,1,1,N,5,7
43,1,3,2,1,1,N,8,8
76,8,6,1,1,1,N,6,N
41,1,1,1,1,1,2,5,10
68,1,1,2,1,1,N,5,6
57,1,1,2,1,1,N,2,5
60,1,N,1,1,1,N,6,5
65,1,4,2,1,2,N,2,5
49,1,1,2,1,1,N,8,7
67,1,1,2,1,1,N,2,11
33,2,6,2,1,1,N,3,5
38,2,1,2,2,1,2,2,1
57,1,1,2,1,1,N,6,1
47,1,N,2,1,2,N,7,6
39,8,1,1,1,2,N,4,5
32,2,6,1,1,1,N,7,N
75,1,6,1,1,2,N,5,7
58,1,1,2,1,1,N,7,5
66,1,1,1,1,1,N,6,7
25,1,5,1,1,1,N,4,8
51,1,1,2,1,2,N,0,7
42,1,4,2,1,1,N,6,8
49,8,1,2,1,2,N,7,4
54,1,6,1,1,2,N,4,7
54,1,2,2,1,2,N,6,7
71,1,3,1,1,1,N,3,5
61,2,1,2,2,1,N,8,5
59,1,1,2,1,2,N,4,7
29,1,1,1,1,1,N,4,5
29,1,4,1,1,1,N,4,7
57,2,4,1,1,1,N,4,5
66,8,1,2,1,1,N,8,9
65,1,1,1,1,1,N,2,5
57,1,1,1,1,1,N,3,5
59,1,6,1,1,1,N,6,8
77,1,1,1,1,2,N,6,10
30,1,4,1,1,1,N,8,10
57,5,1,2,1,1,N,7,8
37,1,3,2,1,1,N,8,5
3,1,2,1,1,2,N,6,7
62,6,1,2,1,1,N,0,7
31,9,6,1,1,1,N,7,7
52,1,1,1,1,1,N,6,9
70,6,1,2,1,2,6,0,1
60,1,6,2,1,1,N,0,9
68,1,1,1,1,1,N,3,7
51,1,4,1,1,1,N,2,5
48,1,3,2,1,1,N,8,3
63,1,6,1,1,1,N,4,9
53,1,1,2,1,1,N,5,7
55,1,5,2,1,1,N,3,7
39,9,1,2,1,2,N,3,5
31,1,1,2,1,1,N,8,7
30,1,2,1,1,1,N,6,7
5,1,6,1,1,1,N,4,4
47,1,2,1,1,2,N,8,7
70,1,4,2,1,1,N,2,3
35,9,1,2,1,1,N,5,12
