,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
1543,48-02510,43,2,N,4,9,4,4,1,1,1661.5160331726074,3,3,96700.0,4,393,2,N,1,1,2
1544,48-02516,33,1,5,2,1,11,6,3,0,1826.4236507415771,N,10,127700.0,9,368,5,N,1,2,2
1545,48-02507,54,1,2,3,4,1,13,1,1,2374.4216690063477,9,N,20500.0,5,104,1,1,1,2,2
1546,48-02102,76,1,6,1,8,3,5,1,1,1788.4753284454346,4,4,20400.0,8,92,N,1,2,2,1
1547,48-02507,88,1,N,3,5,5,2,2,2,1564.3310890197754,15,2,278000.0,1,287,N,2,N,2,2
1548,48-02101,31,2,5,0,4,7,13,3,2,1509.2965660095215,13,7,31700.0,3,112,6,N,2,1,1
1549,48-02510,24,1,5,2,1,N,8,3,0,2062.6935563087463,14,3,21400.0,8,46,2,2,1,1,1
1550,48-02515,2,2,N,2,4,6,6,3,1,1805.8776149749756,12,8,107400.0,2,356,2,2,1,1,1
1551,48-02102,38,1,4,0,2,3,8,3,1,1670.6903038024902,7,9,175600.0,3,140,6,2,1,2,2
1552,48-02515,71,1,N,0,5,1,2,2,1,1871.7590770721436,4,7,344000.0,N,173,3,1,2,2,2
1553,48-02507,68,1,2,0,3,4,7,3,1,1182.7145156860352,15,1,32700.0,0,199,2,2,2,1,1
1554,48-02102,21,1,5,4,7,4,7,3,0,2571.6365871429443,N,12,44650.0,5,183,N,N,N,2,1
1555,48-02510,45,1,2,2,8,N,4,1,2,1811.0286865234375,4,9,73140.0,0,6,6,2,N,1,2
1556,48-02507,88,1,6,3,8,4,13,1,0,2052.0134649276733,16,4,132000.0,0,497,N,1,2,1,1
1557,48-02515,26,1,2,2,2,2,4,1,2,2303.5253343582153,11,9,18000.0,2,495,6,N,N,1,1
1558,48-02507,33,1,3,4,7,6,N,3,1,1881.895652770996,1,11,46000.0,2,116,N,N,N,2,2
1559,48-02102,48,2,1,1,7,0,5,2,0,1865.1886806488037,3,6,74200.0,7,24,2,N,N,2,1
1560,48-02510,45,2,6,0,7,11,3,1,0,2068.324070930481,3,1,390600.0,9,155,N,2,2,2,2
1561,48-02507,50,1,3,0,1,0,8,3,0,2355.2862606048584,13,11,119400.0,7,64,5,2,N,1,1
1562,48-02515,46,2,2,0,8,6,4,2,1,2017.8111515045166,1,N,16200.0,4,151,1,1,1,2,1
1563,48-02510,17,2,3,2,9,7,4,3,2,2125.5598113536835,12,2,137000.0,5,206,3,1,1,2,2
1564,48-02102,61,2,N,4,6,N,8,1,2,2168.5601114332676,12,6,460.0,0,477,4,2,N,2,1
1565,48-02515,63,1,2,2,2,6,8,1,1,1780.5335292816162,10,N,43600.0,8,395,1,1,2,1,1
1566,48-02101,41,2,2,0,2,2,7,2,0,2288.8635787963867,10,12,180900.0,N,294,5,2,1,2,2
1567,48-02510,1,1,4,0,6,1,11,1,2,2030.034013748169,13,6,29900.0,0,126,3,2,N,2,2
1568,48-02507,55,2,3,3,7,2,8,2,1,1628.3396110534668,N,8,96500.0,5,210,3,2,2,2,2
1569,48-02515,1,1,N,0,5,0,4,1,0,1601.0794982910156,13,8,22220.0,7,385,4,N,N,1,1
1570,48-02101,25,1,5,0,6,3,3,3,0,1728.2166347503662,10,9,42700.0,N,404,1,2,N,1,1
1571,48-02515,40,2,6,3,2,6,11,3,0,1365.1064453125,15,1,46010.0,9,449,3,1,2,1,2
1572,48-02515,25,2,6,1,8,6,3,3,2,1990.6506309509277,16,7,182900.0,4,247,6,2,N,2,2
1573,48-02102,9,1,6,1,2,0,13,1,0,1840.2548656463623,14,N,255000.0,6,35,2,N,N,2,1
1574,48-02516,39,1,1,2,1,5,5,2,2,2176.474704504013,N,7,16000.0,1,212,N,N,N,2,2
1575,48-02510,82,1,1,0,1,1,4,2,1,1399.947925567627,13,3,168800.0,N,250,3,2,2,2,2
1576,48-02101,38,1,2,0,5,7,N,2,1,2006.4745054244995,12,N,150600.0,0,231,N,N,N,2,1
1577,48-02515,6,1,3,1,9,6,11,1,0,1434.1977462768555,10,3,52250.0,N,53,6,N,2,2,1
1578,48-02102,85,1,3,4,1,7,6,2,2,2088.6018571853638,2,5,497400.0,8,489,1,N,N,2,1
1579,48-02510,6,1,6,1,7,11,13,3,1,1757.8149757385254,15,10,39500.0,0,304,N,N,N,1,2
1580,48-02516,51,1,2,0,6,2,13,3,2,1545.4126319885254,2,9,56100.0,3,302,6,1,2,2,1
1581,48-02102,44,1,5,0,5,7,2,1,0,1471.4110145568848,17,8,142700.0,8,438,N,N,1,2,1
1582,48-02515,18,2,5,0,5,7,3,2,2,1489.856430053711,2,6,53200.0,9,374,2,1,1,2,2
1583,48-02101,54,2,6,3,2,0,8,3,2,2868.615489959717,4,7,109000.0,2,137,1,1,N,2,1
1584,48-02516,80,1,N,1,3,6,2,2,2,1985.4349002838135,5,10,53700.0,4,261,1,1,N,1,2
1585,48-02510,75,1,3,3,8,7,6,2,0,1389.3006858825684,13,1,103970.0,0,453,N,2,2,1,2
1586,48-02510,15,1,3,3,4,11,11,3,0,2025.6152067184448,3,10,950.0,N,94,N,2,N,2,1
1587,48-02507,24,1,1,0,1,0,7,3,1,1627.5520286560059,12,N,22600.0,8,434,5,2,1,2,1
1588,48-02507,60,1,1,0,9,4,8,3,1,2224.6329305171967,12,N,81240.0,2,371,2,2,N,2,1
1589,48-02102,76,2,5,2,4,4,5,1,1,1512.91650390625,4,5,219000.0,3,387,4,2,2,2,1
1590,48-02507,48,2,2,0,7,5,8,1,1,1793.4120235443115,13,2,133800.0,5,28,N,1,2,2,1
1591,48-02507,81,2,1,1,5,0,11,2,1,1591.802059173584,10,2,44500.0,9,111,N,N,N,1,2
1592,48-02510,4,1,6,0,6,0,N,2,1,2383.6291704177856,7,1,27200.0,N,247,N,2,1,2,2
1593,48-02507,40,1,1,1,2,N,N,1,1,2266.922601222992,16,6,62500.0,4,255,N,2,1,2,1
1594,48-02516,24,1,3,2,4,2,8,1,0,2174.564046546817,10,8,189400.0,3,250,5,2,1,2,2
1595,48-02507,10,1,N,4,1,5,6,3,2,2614.801441192627,0,12,49400.0,7,437,1,2,1,2,1
1596,48-02510,75,1,N,1,6,1,6,3,0,1855.9169063568115,15,6,56000.0,8,181,N,1,2,1,2
1597,48-02515,61,1,5,1,6,1,6,2,2,2429.8052940368652,6,12,40400.0,7,296,N,2,1,2,2
1598,48-02101,3,2,6,1,1,1,6,2,1,1701.8821487426758,10,6,93400.0,1,472,N,N,N,1,2
1599,48-02516,70,1,2,0,1,2,N,1,0,1629.4696006774902,N,10,107000.0,7,109,1,N,N,2,1
1600,48-02516,33,1,5,4,1,11,5,3,0,2207.550238132477,12,12,1000.0,8,137,5,1,2,2,1
1601,48-02510,57,2,6,4,5,6,6,1,2,1313.9016304016113,12,7,73200.0,3,442,3,2,2,2,2
1602,48-02515,36,1,3,1,3,0,11,3,0,2062.418025493622,10,1,189500.0,N,341,1,2,N,2,1
1603,48-02102,38,2,1,1,8,2,11,1,2,1546.992832183838,9,4,171000.0,0,12,3,2,2,2,2
1604,48-02101,77,1,3,1,8,3,6,3,0,1046.422592163086,N,1,63800.0,9,429,N,N,N,1,2
1605,48-02507,58,1,4,4,4,0,2,3,1,1700.1193580627441,11,10,85920.0,1,14,5,2,2,1,1
1606,48-02102,50,1,1,2,7,N,7,1,2,1989.2077741622925,15,12,43600.0,6,135,4,2,2,1,2
1607,48-02516,52,1,N,1,1,2,11,2,2,2165.870962202549,15,1,16500.0,8,67,4,2,1,2,1
1608,48-02101,32,2,6,4,2,4,11,1,2,2044.1693840026855,10,6,68900.0,8,477,3,N,2,2,2
1609,48-02102,13,1,4,0,1,6,4,2,2,1818.3473834991455,5,6,81900.0,1,397,4,2,N,2,1
1610,48-02515,50,2,1,3,1,7,2,2,1,1447.4291191101074,13,9,79000.0,5,43,2,N,2,2,1
1611,48-02102,7,2,N,1,2,1,5,3,2,1928.8041553497314,12,5,54800.0,4,69,6,2,N,2,1
1612,48-02516,10,2,3,2,3,3,8,3,1,1328.4056434631348,6,5,151100.0,0,483,4,2,1,2,2
1613,48-02510,5,1,N,1,6,N,2,2,0,1289.2761192321777,6,5,202000.0,6,283,6,2,1,2,1
1614,48-02507,23,1,N,3,9,5,4,1,1,2259.921456336975,11,9,143000.0,3,445,5,2,2,1,1
1615,48-02515,47,2,3,3,8,0,4,3,2,1583.5068664550781,12,3,74000.0,3,485,1,2,N,1,2
1616,48-02101,45,2,4,2,3,5,7,3,2,2512.5178394317627,11,12,14300.0,N,199,6,N,2,1,2
1617,48-02510,70,1,3,1,1,6,7,2,0,1144.5880661010742,15,11,130000.0,1,266,4,N,2,1,1
1618,48-02507,78,1,6,1,1,0,N,2,0,1641.8244705200195,15,12,101200.0,N,133,3,2,2,2,2
1619,48-02510,60,1,N,1,9,N,N,2,0,1251.255298614502,1,12,12400.0,5,466,1,2,2,1,1
1620,48-02515,18,1,4,0,6,6,N,2,0,1589.6605834960938,6,11,95730.0,8,477,3,N,N,1,2
1621,48-02510,77,1,6,2,3,11,6,2,1,1791.690631866455,14,4,18000.0,1,370,N,N,1,1,1
1622,48-02507,24,2,N,0,3,7,13,3,2,1451.422248840332,11,8,32410.0,2,394,1,2,N,2,2
1623,48-02510,16,2,3,1,8,5,8,1,1,2060.7893023490906,0,5,201200.0,0,471,3,N,1,2,1
1624,48-02516,74,2,6,1,3,6,11,1,0,1988.274250984192,6,6,70000.0,N,320,4,N,2,1,1
1625,48-02507,70,2,N,2,2,11,4,2,0,2058.7196526527405,1,2,530.0,4,333,5,2,2,2,2
1626,48-02102,38,2,1,0,4,7,13,1,2,1562.6130447387695,1,6,49210.0,8,333,1,2,2,1,2
1627,48-02510,86,1,N,2,6,N,2,3,0,1575.4925117492676,2,3,86000.0,1,211,1,1,2,2,1
1628,48-02515,71,1,N,0,3,11,13,2,1,2169.26003074646,3,3,37100.0,9,5,3,N,N,2,1
1629,48-02510,1,1,5,2,4,6,8,3,1,2337.255135536194,2,4,95000.0,3,447,1,2,1,1,1
1630,48-02507,15,1,1,2,7,4,6,2,2,1736.3000831604004,12,5,22300.0,5,297,2,2,1,2,1
1631,48-02510,66,1,1,3,7,6,N,2,0,1904.3291625976562,1,9,80400.0,8,321,2,2,2,1,2
1632,48-02101,42,1,N,4,5,11,N,1,2,2317.3554191589355,11,1,14300.0,6,209,4,2,1,2,1
1633,48-02510,83,1,4,0,3,5,6,2,0,1690.4461250305176,3,4,134000.0,1,375,5,2,1,2,2
1634,48-02516,36,2,4,1,2,0,6,2,1,1677.0454940795898,0,8,980.0,N,382,5,2,1,2,2
1635,48-02515,56,1,1,1,6,1,7,3,2,1377.806869506836,16,2,850.0,1,376,4,2,2,2,1
1636,48-02510,14,1,6,2,5,7,2,2,2,2183.167787849903,4,2,55200.0,N,241,5,N,2,2,1
1637,48-02516,84,1,4,2,1,4,4,1,2,1731.8070468902588,7,N,23300.0,6,138,4,2,1,2,1
1638,48-02507,23,2,4,1,4,1,2,2,0,1601.9737968444824,7,7,2300.0,7,109,3,N,1,2,2
1639,48-02102,37,1,6,0,1,7,8,3,1,1419.7788200378418,18,11,25600.0,7,251,N,N,1,1,1
1640,48-02515,21,1,1,2,7,N,13,2,0,2160.0334570407867,2,3,3600.0,7,0,N,1,N,2,2
1641,48-02510,9,1,3,3,1,4,11,1,1,1788.3633193969727,3,5,169000.0,1,373,1,1,2,2,2
1642,48-02102,4,1,6,1,5,3,3,3,2,1282.4953231811523,17,N,24600.0,5,63,2,2,2,2,2
1643,48-02510,41,2,1,4,6,6,6,3,0,1223.6532936096191,9,11,69000.0,2,21,4,N,2,2,2
1644,48-02516,5,1,5,0,6,5,8,2,2,1757.9563102722168,10,N,25700.0,9,57,1,N,2,2,2
1645,48-02507,82,2,2,3,6,1,2,1,2,1050.1704177856445,9,5,66400.0,3,385,1,1,N,2,2
1646,48-02516,35,1,1,0,2,11,7,1,0,1136.2978515625,6,3,46150.0,2,262,5,1,N,2,2
1647,48-02516,72,2,5,1,1,7,8,3,1,1880.5366954803467,12,9,164400.0,3,162,3,N,1,2,1
1648,48-02515,78,2,N,1,3,1,8,1,2,1739.908290863037,17,N,76300.0,9,194,1,1,1,1,2
1649,48-02102,18,2,1,1,3,7,11,1,0,2012.9620752334595,4,11,20810.0,7,296,N,N,N,1,2
1650,48-02516,23,2,2,3,9,11,4,3,2,2113.666063308716,1,5,45200.0,N,210,3,N,2,1,1
1651,48-02515,23,2,5,1,9,11,6,2,0,1781.6803131103516,9,6,83200.0,7,204,4,N,2,2,2
1652,48-02510,62,2,1,4,6,3,2,3,2,1595.8568725585938,6,7,155020.0,N,196,5,N,2,2,1
1653,48-02510,84,1,4,2,5,N,13,3,1,1769.4276676177979,16,5,349100.0,4,317,5,1,N,2,2
1654,48-02102,14,1,N,0,9,5,4,2,1,1762.6454982757568,0,4,52600.0,3,446,N,N,N,2,1
1655,48-02515,25,2,4,0,2,11,3,3,0,2129.691439628601,14,2,209000.0,8,387,3,2,N,1,1
1656,48-02510,82,2,4,0,5,5,6,3,1,2299.863854408264,13,10,29920.0,6,122,3,N,N,2,2
1657,48-02101,25,2,4,2,4,5,13,2,1,1588.0540618896484,14,1,16600.0,1,64,2,2,N,1,2
1658,48-02101,47,1,4,2,2,6,7,3,0,1979.7888431549072,12,9,135100.0,2,390,2,2,2,1,1
1659,48-02507,43,1,3,0,6,3,8,1,1,1677.0235214233398,6,10,96000.0,7,214,6,N,N,1,1
1660,48-02507,71,2,5,2,4,2,4,2,1,1592.2896919250488,8,9,117000.0,N,488,5,1,2,2,1
1661,48-02515,40,1,2,0,3,4,6,1,1,1823.6130676269531,7,9,30800.0,N,212,4,N,2,1,2
1662,48-02507,61,1,N,1,1,0,7,3,1,1722.1773014068604,18,3,16700.0,0,268,3,2,1,2,1
1663,48-02510,85,2,3,1,8,7,3,1,2,2429.840341567993,6,8,74800.0,1,103,N,2,N,2,1
1664,48-02515,34,2,4,4,3,1,6,1,2,2029.9024925231934,6,7,40590.0,N,104,3,2,1,1,2
1665,48-02102,58,2,N,0,5,N,3,2,1,2302.697325706482,6,8,44890.0,4,292,N,1,2,2,2
1666,48-02507,77,1,N,4,7,5,13,2,1,1869.248701095581,10,5,25000.0,8,427,1,1,N,1,2
1667,48-02510,16,1,N,0,9,0,4,2,1,2726.7687187194824,4,6,102900.0,3,331,4,1,2,1,1
1668,48-02101,10,2,4,2,5,N,3,1,2,1907.6016006469727,12,5,28400.0,4,135,4,N,1,1,2
1669,48-02510,6,1,3,2,7,0,2,2,0,1218.483081817627,N,1,18100.0,7,277,2,2,2,2,2
1670,48-02101,30,2,2,1,6,N,N,2,1,1880.4493770599365,2,8,151300.0,5,107,1,2,N,2,1
1671,48-02101,69,2,N,4,6,0,11,3,1,2056.8484148979187,3,7,334700.0,4,149,3,N,N,1,2
1672,48-02515,16,1,4,3,8,5,5,3,2,1746.7509422302246,18,3,98200.0,9,304,2,1,2,2,2
1673,48-02510,0,1,3,3,2,3,8,3,0,2134.3924651145935,18,11,31300.0,N,302,5,2,1,2,2
1674,48-02101,64,1,3,1,9,7,2,3,1,2255.500195980072,0,8,90500.0,7,462,3,N,2,2,2
1675,48-02510,51,1,1,4,7,5,8,1,0,1605.055004119873,16,3,33000.0,3,180,N,2,1,1,2
1676,48-02101,34,2,6,3,5,5,11,2,1,1968.014045715332,1,3,87500.0,4,53,1,N,2,1,2
1677,48-02507,14,1,2,0,8,N,6,3,0,1913.5888061523438,2,9,19180.0,3,328,6,2,2,2,1
1678,48-02507,3,1,N,2,7,11,3,3,1,1628.3108863830566,18,2,129000.0,3,94,N,1,N,2,1
1679,48-02507,24,2,1,0,1,1,6,3,0,1739.4541034698486,8,12,40000.0,0,257,4,2,2,1,2
1680,48-02516,34,2,5,2,6,3,4,2,2,2037.5406227111816,9,4,79520.0,7,146,5,1,2,2,2
1681,48-02101,42,2,4,1,2,7,3,1,2,1528.3295211791992,5,2,94200.0,3,437,2,N,1,2,2
1682,48-02515,36,1,4,4,4,11,6,1,2,2199.6818832159042,5,5,7200.0,6,127,4,1,1,2,2
1683,48-02510,53,2,5,0,5,6,7,3,1,1640.7772789001465,10,4,7600.0,2,407,1,1,1,1,1
1684,48-02102,66,2,6,2,8,11,6,3,2,1578.0564460754395,16,1,13800.0,8,361,4,N,1,1,1
1685,48-02102,38,1,3,4,3,2,7,3,2,1812.8526458740234,N,9,43900.0,4,N,N,N,1,1,1
1686,48-02510,76,2,5,3,4,4,N,3,1,1730.3717002868652,11,5,29100.0,6,193,2,2,N,2,2
1687,48-02516,30,1,5,1,1,0,N,3,2,2753.3653602600098,7,N,90610.0,3,83,5,2,2,2,1
1688,48-02102,33,1,1,2,1,5,11,3,1,1928.8814601898193,12,6,11800.0,N,272,6,2,1,2,1
1689,48-02101,42,2,N,2,4,3,6,2,2,1510.6762657165527,16,2,63040.0,2,326,N,2,1,2,1
1690,48-02516,78,2,5,2,3,6,13,3,0,1465.0129089355469,5,3,8600.0,N,63,3,N,1,1,1
1691,48-02101,36,2,4,1,9,1,13,1,0,2226.3769850730896,13,2,60.0,9,473,2,N,1,1,1
1692,48-02102,24,1,5,0,8,11,8,3,1,2480.373302459717,18,7,70900.0,2,45,5,2,N,1,1
1693,48-02101,58,2,N,0,8,N,N,2,2,2917.4583015441895,7,11,41700.0,4,116,5,2,N,1,2
1694,48-02507,37,1,1,0,2,N,3,2,2,1669.592872619629,4,4,47900.0,N,203,3,2,N,2,1
1695,48-02516,81,1,6,2,1,0,13,2,2,2335.043321609497,12,4,64500.0,4,263,3,N,1,2,1
1696,48-02515,85,1,1,0,3,0,4,1,1,2092.6354846954346,6,1,12000.0,3,178,N,N,2,1,1
1697,48-02515,2,2,N,3,1,2,N,1,1,2427.0319328308105,5,11,80050.0,7,105,4,1,N,2,1
1698,48-02507,20,1,1,1,1,2,11,2,2,2050.188075065613,3,9,78200.0,9,4,1,2,1,1,1
1699,48-02101,79,1,1,2,1,0,11,1,2,1993.7769708633423,12,2,13000.0,3,112,N,2,2,2,1
1700,48-02102,64,1,6,4,7,N,4,1,1,1497.5861129760742,1,N,105000.0,2,175,N,N,2,1,2
1701,48-02102,2,1,5,4,1,3,13,3,0,1871.2985382080078,11,10,45700.0,2,9,2,2,2,2,1
1702,48-02516,61,2,6,0,3,3,6,2,2,2046.2942657470703,17,N,23600.0,0,158,1,2,N,2,1
1703,48-02101,40,1,5,3,4,6,7,3,1,1649.7418937683105,8,4,170000.0,N,135,5,2,N,2,1
1704,48-02507,15,1,4,4,8,0,2,2,0,1901.081901550293,11,7,54060.0,4,128,2,N,N,2,2
1705,48-02510,21,1,5,1,8,5,8,1,0,1851.2838230133057,5,9,27180.0,3,120,4,1,2,1,1
1706,48-02507,41,2,1,3,3,6,7,2,0,1836.713176727295,6,12,130600.0,3,8,N,1,1,2,2
1707,48-02510,71,2,6,4,1,1,7,2,2,1662.3648414611816,4,3,15000.0,5,314,2,2,2,2,1
1708,48-02510,19,2,4,2,9,4,7,1,0,1288.868423461914,N,9,61000.0,2,240,6,2,N,2,2
1709,48-02510,61,2,N,3,4,0,2,3,1,1567.4599609375,11,1,31300.0,0,240,2,N,N,1,2
1710,48-02510,88,1,4,0,9,N,4,2,1,986.6489562988281,10,2,5300.0,1,52,N,2,N,2,2
1711,48-02515,88,1,4,0,6,3,2,3,1,2631.2777576446533,3,4,115000.0,1,265,N,N,2,2,2
1712,48-02102,9,1,2,0,4,0,6,2,1,2479.297529220581,12,7,86400.0,1,107,3,N,1,2,1
1713,48-02515,75,1,3,2,3,11,2,2,1,1917.5995597839355,4,8,27020.0,6,487,6,N,N,1,1
1714,48-02102,25,2,N,0,1,6,13,1,2,2218.5183272361755,11,7,30100.0,4,357,4,2,1,1,2
1715,48-02515,29,1,2,0,6,1,8,1,1,1596.317440032959,18,5,63900.0,3,61,5,1,1,1,1
1716,48-02516,85,1,1,0,4,0,4,1,0,2027.4859008789062,11,11,80400.0,3,440,5,N,2,2,2
1717,48-02102,54,2,5,3,8,1,4,1,1,1989.9894485473633,6,10,112000.0,8,175,3,2,2,1,1
1718,48-02516,67,2,5,3,4,4,2,1,0,2230.2062747478485,12,6,39000.0,9,76,4,1,N,1,2
1719,48-02515,69,2,6,3,9,5,N,2,2,1703.5935554504395,8,3,38400.0,9,427,5,2,N,1,1
1720,48-02510,31,1,N,1,8,0,3,2,0,2154.6901837587357,1,9,71200.0,6,373,4,1,1,2,2
1721,48-02510,14,1,3,4,8,7,7,3,0,2261.9862565994263,7,6,6100.0,N,422,1,2,N,1,2
1722,48-02516,54,1,1,0,8,0,2,1,1,1533.3264694213867,17,N,4400.0,4,203,2,2,1,2,2
1723,48-02101,1,2,4,4,2,6,11,3,2,1299.203067779541,7,2,39100.0,9,107,4,N,N,1,2
1724,48-02101,54,1,3,2,8,4,N,1,0,1546.486831665039,16,8,40300.0,4,258,N,1,1,1,2
1725,48-02515,1,2,2,2,2,7,7,2,2,1211.1783752441406,1,8,125400.0,N,421,2,1,1,1,2
1726,48-02510,40,1,5,0,1,5,3,3,2,1835.6756839752197,7,4,48700.0,N,388,4,1,1,2,1
1727,48-02516,79,2,4,1,7,1,7,2,2,1294.5624885559082,11,3,70400.0,9,357,5,2,N,2,1
1728,48-02102,63,1,3,2,8,6,N,1,2,1492.7139625549316,5,1,98510.0,3,191,6,N,2,1,1
1729,48-02507,26,2,5,0,9,5,8,2,0,1900.5389938354492,10,9,39930.0,7,485,4,2,2,2,2
1730,48-02507,21,2,6,2,1,4,5,3,1,1920.4392395019531,15,11,53600.0,9,172,4,2,N,1,1
1731,48-02102,12,2,1,1,7,5,2,3,1,1907.1867237091064,11,1,11300.0,7,416,6,2,N,2,2
1732,48-02101,60,1,N,4,6,2,6,3,0,2355.1981983184814,1,N,68200.0,5,359,N,2,1,2,1
1733,48-02507,63,1,2,3,8,11,11,3,0,1147.8742370605469,7,4,58500.0,4,121,3,1,1,2,2
1734,48-02507,12,1,1,0,2,5,N,2,2,1846.2968311309814,3,3,68030.0,6,296,3,2,N,2,2
1735,48-02516,21,2,6,4,2,3,11,2,2,1155.5393753051758,6,7,15900.0,3,83,N,1,2,1,1
1736,48-02101,58,2,1,4,6,0,N,3,1,2293.2965478897095,8,9,58500.0,8,395,1,2,1,2,2
1737,48-02515,60,1,N,4,1,5,6,3,0,2076.367386341095,0,6,122900.0,2,186,5,2,1,2,2
1738,48-02510,1,2,3,0,1,11,8,1,1,1971.853624343872,0,9,22330.0,5,287,4,N,2,2,2
1739,48-02101,78,1,N,3,1,2,7,1,1,1465.4802856445312,0,1,79500.0,4,27,1,1,2,2,2
1740,48-02102,37,2,3,1,7,0,11,3,0,2398.1909189224243,3,12,168800.0,3,118,1,2,2,1,2
1741,48-02516,10,1,N,2,4,7,13,1,2,1484.1221961975098,N,1,2700.0,9,418,1,N,1,2,2
1742,48-02510,68,2,6,0,2,5,8,1,0,2180.4072945415974,1,5,62800.0,9,356,3,N,2,2,1
1743,48-02102,6,1,N,1,1,3,6,3,1,1946.642261505127,11,6,18000.0,9,7,1,N,1,2,2
1744,48-02516,44,1,4,1,1,7,11,3,0,2233.0102667808533,N,7,27600.0,4,407,4,N,1,2,1
1745,48-02507,73,2,4,0,1,2,8,2,2,1970.2298936843872,12,1,182900.0,0,322,5,1,2,2,1
1746,48-02102,52,2,2,0,9,1,11,1,0,1723.1705913543701,15,1,8590.0,8,283,1,1,N,2,1
1747,48-02102,48,1,1,4,5,6,3,2,0,1829.4071826934814,6,N,57200.0,0,102,2,N,1,2,1
1748,48-02515,66,2,6,3,4,11,5,1,2,1961.9885883331299,4,6,144100.0,4,257,N,2,2,2,2
1749,48-02102,64,1,N,3,8,0,6,1,2,1216.6415557861328,5,3,72700.0,7,266,N,2,N,2,1
1750,48-02515,85,1,6,0,8,N,N,1,1,1881.2248573303223,17,5,225060.0,0,272,3,1,1,2,2
1751,48-02515,18,1,6,1,4,7,N,1,1,2289.27299118042,8,2,517700.0,2,493,2,2,1,2,1
1752,48-02515,4,1,5,0,5,6,5,3,0,1903.124843597412,5,9,205200.0,6,391,1,2,2,2,2
1753,48-02516,50,2,4,3,1,1,5,3,1,2008.0589399337769,15,3,30300.0,3,72,2,1,1,1,1
1754,48-02507,68,2,5,1,4,0,2,2,1,2635.5245456695557,12,1,64100.0,7,214,4,N,2,2,1
1755,48-02515,64,2,1,0,1,3,2,1,0,1697.8342304229736,11,11,65800.0,4,129,5,2,1,1,2
1756,48-02510,3,1,3,4,7,5,N,2,0,1499.7527084350586,9,7,118400.0,N,456,2,N,2,2,1
1757,48-02515,53,2,2,1,6,2,6,3,0,1834.5309314727783,16,4,241800.0,4,383,2,N,N,2,2
1758,48-02507,14,2,5,0,2,7,N,3,1,1973.245740890503,3,5,72030.0,9,13,3,2,2,1,2
1759,48-02102,54,2,1,1,3,4,11,3,0,1800.117774963379,5,11,374000.0,0,306,4,2,1,1,1
1760,48-02102,78,2,5,3,6,11,3,3,2,1844.5626220703125,N,1,44100.0,0,159,1,2,1,1,2
1761,48-02516,79,2,1,0,2,0,3,3,2,1830.707431793213,17,1,96600.0,6,345,1,N,1,2,1
1762,48-02510,43,2,5,1,7,0,4,3,1,1784.8202857971191,2,6,15940.0,6,242,N,N,1,2,2
1763,48-02516,10,2,5,0,9,N,6,1,1,1543.7241134643555,13,9,2600.0,8,95,1,1,2,1,1
1764,48-02507,10,1,6,0,4,7,2,3,2,1680.403076171875,5,3,22060.0,4,363,2,1,1,2,1
1765,48-02507,85,1,4,3,2,7,N,1,0,1610.5755767822266,1,N,9400.0,7,102,4,2,1,1,1
1766,48-02102,48,1,N,1,1,2,N,3,1,1874.3827209472656,7,12,26900.0,0,238,3,2,N,2,1
1767,48-02102,49,1,3,2,3,4,11,3,1,1515.2058372497559,17,9,41200.0,3,175,5,2,N,2,2
1768,48-02516,11,2,5,0,5,2,N,1,2,1165.920310974121,3,1,23500.0,5,156,N,1,N,1,2
1769,48-02101,27,1,2,0,5,N,13,3,0,1916.9557437896729,N,5,4100.0,8,226,N,1,2,1,2
1770,48-02515,71,2,N,0,5,1,N,1,1,1655.7413444519043,0,10,6300.0,8,365,5,N,2,1,2
1771,48-02516,37,2,3,1,2,3,2,3,0,2558.7586936950684,18,7,31960.0,0,436,N,1,1,2,2
1772,48-02102,73,1,1,0,7,6,5,3,1,2046.4098653793335,12,5,27140.0,4,155,3,2,N,1,2
1773,48-02515,77,1,6,1,7,0,6,1,0,2160.5842665433884,N,5,35000.0,5,393,3,1,N,1,1
1774,48-02515,77,2,3,0,3,0,2,2,2,1392.4612007141113,17,1,75030.0,3,458,1,1,N,2,1
1775,48-02101,6,1,2,1,2,3,3,2,1,1560.088249206543,1,5,117000.0,0,330,1,N,1,1,2
1776,48-02101,43,2,4,2,8,4,N,3,1,1426.7717323303223,7,7,176300.0,7,49,2,2,1,1,1
1777,48-02507,54,2,5,2,2,3,13,3,2,2470.5875453948975,10,5,99300.0,6,267,4,2,1,1,1
1778,48-02510,5,1,5,0,1,3,5,2,1,1945.1530561447144,4,3,33100.0,7,314,4,2,2,1,2
1779,48-02101,33,2,5,0,8,7,13,1,1,2358.1224212646484,14,2,30350.0,N,365,N,1,N,1,2
1780,48-02101,43,1,1,2,7,1,13,1,0,2579.759002685547,5,7,568000.0,8,366,1,2,N,2,2
1781,48-02516,7,2,3,1,6,6,N,2,1,1779.6559963226318,13,6,33160.0,6,425,1,1,2,1,1
1782,48-02101,20,1,5,0,9,2,3,2,2,1429.5017776489258,N,N,156000.0,N,440,5,2,1,1,1
