,DENSITY,count_target,count_deidentified
2751,8875,0.0,1.0
2752,8878,0.0,1.0
2753,8881,0.0,2.0
2754,8884,0.0,2.0
2755,8832,0.0,1.0
2756,8886,0.0,1.0
2757,8887,0.0,1.0
2758,8889,0.0,1.0
2759,8891,0.0,1.0
2760,8892,0.0,2.0
2761,8895,0.0,1.0
2762,8896,0.0,1.0
2763,8898,0.0,1.0
2764,8866,0.0,1.0
2765,8861,0.0,1.0
2766,8860,0.0,2.0
2767,8858,0.0,1.0
2768,8833,0.0,1.0
2769,8835,0.0,1.0
2770,8836,0.0,2.0
2771,8837,0.0,2.0
2772,8838,0.0,2.0
2773,8839,0.0,1.0
2774,8840,0.0,1.0
2775,8843,0.0,1.0
2776,8845,0.0,1.0
2777,8846,0.0,3.0
2778,8847,0.0,4.0
2779,8848,0.0,2.0
2780,8849,0.0,2.0
2781,8852,0.0,2.0
2782,8855,0.0,1.0
2783,8856,0.0,2.0
2784,8857,0.0,3.0
2785,12075,0.0,1.0
2786,12084,0.0,1.0
2787,12082,0.0,1.0
2788,35711,0.0,2.0
2789,35691,0.0,1.0
2790,35694,0.0,2.0
2791,35698,0.0,1.0
2792,35700,0.0,1.0
2793,35701,0.0,1.0
2794,35704,0.0,1.0
2795,35706,0.0,1.0
2796,35708,0.0,1.0
2797,35715,0.0,1.0
2798,35673,0.0,1.0
2799,35760,0.0,1.0
2800,35766,0.0,1.0
2801,35775,0.0,1.0
2802,35784,0.0,1.0
2803,35786,0.0,1.0
2804,35787,0.0,1.0
2805,35791,0.0,1.0
2806,35805,0.0,1.0
2807,35682,0.0,1.0
2808,35672,0.0,1.0
2809,35541,0.0,1.0
2810,35603,0.0,1.0
2811,35552,0.0,1.0
2812,35560,0.0,1.0
2813,35562,0.0,1.0
2814,35580,0.0,1.0
2815,35584,0.0,1.0
2816,35588,0.0,1.0
2817,35592,0.0,1.0
2818,35602,0.0,1.0
2819,35615,0.0,1.0
2820,35664,0.0,1.0
2821,35616,0.0,1.0
2822,35623,0.0,1.0
2823,35624,0.0,1.0
2824,35628,0.0,1.0
2825,35637,0.0,1.0
2826,35644,0.0,1.0
2827,35656,0.0,1.0
2828,35659,0.0,1.0
2829,35807,0.0,1.0
2830,35811,0.0,1.0
2831,35812,0.0,2.0
2832,36065,0.0,1.0
2833,36014,0.0,1.0
2834,36015,0.0,1.0
2835,36032,0.0,1.0
2836,36037,0.0,1.0
2837,36046,0.0,1.0
2838,36060,0.0,1.0
2839,36063,0.0,1.0
2840,36064,0.0,1.0
2841,36086,0.0,1.0
2842,35822,0.0,1.0
2843,36091,0.0,1.0
2844,36105,0.0,1.0
2845,36123,0.0,1.0
2846,36124,0.0,2.0
2847,36126,0.0,1.0
2848,36131,0.0,1.0
2849,36133,0.0,1.0
2850,36164,0.0,1.0
2851,36009,0.0,1.0
2852,35996,0.0,1.0
2853,35977,0.0,1.0
2854,35973,0.0,1.0
2855,35835,0.0,1.0
2856,35840,0.0,1.0
2857,35846,0.0,1.0
2858,35855,0.0,1.0
2859,35880,0.0,1.0
2860,35882,0.0,1.0
2861,35891,0.0,1.0
2862,35924,0.0,1.0
2863,35930,0.0,1.0
2864,35932,0.0,1.0
2865,35936,0.0,1.0
2866,35947,0.0,1.0
2867,35954,0.0,2.0
2868,35961,0.0,1.0
2869,35962,0.0,1.0
2870,35964,0.0,1.0
2871,35967,0.0,1.0
2872,35542,0.0,1.0
2873,35537,0.0,1.0
2874,36167,0.0,1.0
2875,35233,0.0,1.0
2876,35182,0.0,1.0
2877,35188,0.0,1.0
2878,35206,0.0,1.0
2879,35208,0.0,1.0
2880,35211,0.0,1.0
2881,35212,0.0,1.0
2882,35213,0.0,1.0
2883,35226,0.0,1.0
2884,35245,0.0,1.0
2885,35173,0.0,1.0
2886,35259,0.0,1.0
2887,35264,0.0,1.0
2888,35269,0.0,1.0
2889,35271,0.0,2.0
2890,35273,0.0,1.0
2891,35276,0.0,1.0
2892,35284,0.0,1.0
2893,35292,0.0,1.0
2894,35177,0.0,1.0
2895,35171,0.0,1.0
2896,35531,0.0,1.0
2897,35102,0.0,1.0
2898,35071,0.0,1.0
2899,35072,0.0,1.0
2900,35075,0.0,1.0
2901,35081,0.0,1.0
2902,35082,0.0,1.0
2903,35089,0.0,1.0
2904,35094,0.0,2.0
2905,35096,0.0,1.0
2906,35105,0.0,1.0
2907,35166,0.0,1.0
2908,35110,0.0,1.0
2909,35113,0.0,1.0
2910,35118,0.0,1.0
2911,35128,0.0,1.0
2912,35134,0.0,1.0
2913,35150,0.0,1.0
2914,35154,0.0,1.0
2915,35155,0.0,1.0
2916,35295,0.0,1.0
2917,35296,0.0,1.0
2918,35305,0.0,2.0
2919,35452,0.0,1.0
2920,35398,0.0,1.0
2921,35404,0.0,1.0
2922,35407,0.0,1.0
2923,35410,0.0,1.0
2924,35411,0.0,1.0
2925,35413,0.0,1.0
2926,35416,0.0,1.0
2927,35446,0.0,1.0
2928,35459,0.0,1.0
2929,35308,0.0,1.0
2930,35460,0.0,1.0
2931,35465,0.0,1.0
2932,35466,0.0,1.0
2933,35476,0.0,1.0
2934,35501,0.0,1.0
2935,35505,0.0,1.0
2936,35507,0.0,1.0
2937,35516,0.0,1.0
2938,35397,0.0,1.0
2939,35396,0.0,1.0
2940,35391,0.0,1.0
2941,35390,0.0,1.0
2942,35313,0.0,1.0
2943,35314,0.0,1.0
2944,35322,0.0,1.0
2945,35326,0.0,1.0
2946,35330,0.0,1.0
2947,35335,0.0,1.0
2948,35338,0.0,3.0
2949,35357,0.0,1.0
2950,35358,0.0,1.0
2951,35363,0.0,1.0
2952,35364,0.0,1.0
2953,35366,0.0,1.0
2954,35374,0.0,1.0
2955,35376,0.0,1.0
2956,35382,0.0,2.0
2957,35383,0.0,2.0
2958,35389,0.0,1.0
2959,36166,0.0,1.0
2960,36181,0.0,1.0
2961,49011,0.0,1.0
2962,48274,0.0,1.0
2963,48082,0.0,1.0
2964,48098,0.0,1.0
2965,48118,0.0,1.0
2966,48121,0.0,1.0
2967,48149,0.0,1.0
2968,48157,0.0,1.0
2969,48170,0.0,1.0
2970,48204,0.0,1.0
2971,48333,0.0,1.0
2972,48048,0.0,1.0
2973,48360,0.0,1.0
2974,48398,0.0,1.0
2975,48405,0.0,1.0
2976,48429,0.0,1.0
2977,48432,0.0,1.0
2978,48460,0.0,1.0
2979,48469,0.0,1.0
2980,48474,0.0,1.0
2981,48070,0.0,1.0
2982,48002,0.0,1.0
2983,47281,0.0,1.0
2984,47701,0.0,1.0
2985,47355,0.0,1.0
2986,47356,0.0,1.0
2987,47387,0.0,1.0
2988,47548,0.0,1.0
2989,47584,0.0,1.0
2990,47633,0.0,1.0
2991,47664,0.0,1.0
2992,47700,0.0,1.0
2993,47715,0.0,1.0
2994,47993,0.0,1.0
2995,47720,0.0,1.0
2996,47737,0.0,1.0
2997,47770,0.0,1.0
2998,47810,0.0,1.0
2999,47874,0.0,1.0
3000,47896,0.0,1.0
3001,47897,0.0,1.0
3002,47912,0.0,1.0
3003,48484,0.0,1.0
3004,48487,0.0,1.0
3005,48494,0.0,1.0
3006,48886,0.0,1.0
3007,48804,0.0,1.0
3008,48806,0.0,1.0
3009,48829,0.0,1.0
3010,48840,0.0,1.0
3011,48860,0.0,1.0
3012,48861,0.0,1.0
3013,48866,0.0,1.0
3014,48874,0.0,1.0
3015,48889,0.0,1.0
3016,48499,0.0,1.0
3017,48920,0.0,1.0
3018,48927,0.0,1.0
3019,48942,0.0,1.0
3020,48944,0.0,1.0
3021,48963,0.0,1.0
3022,48970,0.0,1.0
3023,48981,0.0,1.0
3024,48988,0.0,1.0
3025,48803,0.0,1.0
3026,48783,0.0,1.0
3027,48773,0.0,1.0
3028,48772,0.0,1.0
3029,48526,0.0,1.0
3030,48527,0.0,1.0
3031,48533,0.0,1.0
3032,48534,0.0,1.0
3033,48535,0.0,1.0
3034,48585,0.0,1.0
3035,48614,0.0,1.0
3036,48631,0.0,1.0
3037,48634,0.0,1.0
3038,48638,0.0,1.0
3039,48662,0.0,1.0
3040,48689,0.0,1.0
3041,48696,0.0,1.0
3042,48703,0.0,1.0
3043,48711,0.0,1.0
3044,48731,0.0,1.0
3045,48737,0.0,1.0
3046,47294,0.0,1.0
3047,47266,0.0,1.0
3048,36186,0.0,1.0
3049,36449,0.0,1.0
3050,36410,0.0,1.0
3051,36413,0.0,1.0
3052,36414,0.0,1.0
3053,36416,0.0,1.0
3054,36417,0.0,1.0
3055,36430,0.0,1.0
3056,36438,0.0,1.0
3057,36448,0.0,1.0
3058,36465,0.0,1.0
3059,36403,0.0,1.0
3060,36481,0.0,1.0
3061,36497,0.0,1.0
3062,36501,0.0,1.0
3063,36528,0.0,1.0
3064,36540,0.0,1.0
3065,36547,0.0,1.0
3066,36553,0.0,1.0
3067,36626,0.0,1.0
3068,36404,0.0,1.0
3069,36387,0.0,1.0
3070,47227,0.0,1.0
3071,36263,0.0,1.0
3072,36190,0.0,1.0
3073,36204,0.0,1.0
3074,36212,0.0,1.0
3075,36223,0.0,1.0
3076,36235,0.0,1.0
3077,36238,0.0,1.0
3078,36239,0.0,1.0
3079,36241,0.0,1.0
3080,36265,0.0,1.0
3081,36379,0.0,1.0
3082,36314,0.0,1.0
3083,36319,0.0,1.0
3084,36324,0.0,1.0
3085,36325,0.0,1.0
3086,36339,0.0,1.0
3087,36341,0.0,1.0
3088,36353,0.0,1.0
3089,36369,0.0,1.0
3090,36654,0.0,1.0
3091,36657,0.0,1.0
3092,36719,0.0,1.0
3093,46815,0.0,1.0
3094,37413,0.0,8.0
3095,45057,0.0,1.0
3096,45835,0.0,1.0
3097,46336,0.0,1.0
3098,46469,0.0,1.0
3099,46526,0.0,1.0
3100,46600,0.0,1.0
3101,46619,0.0,1.0
3102,46840,0.0,1.0
3103,36721,0.0,1.0
3104,46856,0.0,1.0
3105,46888,0.0,1.0
3106,46911,0.0,1.0
3107,46992,0.0,1.0
3108,47011,0.0,1.0
3109,47060,0.0,1.0
3110,47173,0.0,1.0
3111,47221,0.0,1.0
3112,37407,0.0,1.0
3113,37308,0.0,1.0
3114,37274,0.0,1.0
3115,37237,0.0,1.0
3116,36754,0.0,1.0
3117,36797,0.0,1.0
3118,36803,0.0,1.0
3119,36820,0.0,1.0
3120,36834,0.0,1.0
3121,36846,0.0,1.0
3122,36871,0.0,1.0
3123,36886,0.0,1.0
3124,36901,0.0,1.0
3125,36908,0.0,1.0
3126,36921,0.0,1.0
3127,36928,0.0,1.0
3128,37038,0.0,1.0
3129,37047,0.0,1.0
3130,37098,0.0,1.0
3131,37120,0.0,1.0
3132,37135,0.0,1.0
3133,35065,0.0,1.0
3134,35049,0.0,1.0
3135,35048,0.0,1.0
3136,34105,0.0,2.0
3137,34044,0.0,1.0
3138,34054,0.0,1.0
3139,34057,0.0,2.0
3140,34075,0.0,1.0
3141,34078,0.0,1.0
3142,34087,0.0,1.0
3143,34092,0.0,2.0
3144,34094,0.0,1.0
3145,34108,0.0,1.0
3146,34032,0.0,1.0
3147,34111,0.0,1.0
3148,34116,0.0,1.0
3149,34120,0.0,2.0
3150,34128,0.0,1.0
3151,34134,0.0,3.0
3152,34137,0.0,1.0
3153,34139,0.0,1.0
3154,34140,0.0,1.0
3155,34034,0.0,1.0
3156,34020,0.0,1.0
3157,33936,0.0,1.0
3158,33981,0.0,1.0
3159,33943,0.0,3.0
3160,33944,0.0,1.0
3161,33952,0.0,1.0
3162,33963,0.0,1.0
3163,33965,0.0,1.0
3164,33971,0.0,2.0
3165,33976,0.0,1.0
3166,33977,0.0,1.0
3167,33988,0.0,1.0
3168,34015,0.0,1.0
3169,33989,0.0,1.0
3170,33992,0.0,1.0
3171,33993,0.0,1.0
3172,34000,0.0,1.0
3173,34004,0.0,1.0
3174,34008,0.0,1.0
3175,34009,0.0,1.0
3176,34012,0.0,1.0
3177,34143,0.0,1.0
3178,34157,0.0,1.0
3179,34159,0.0,2.0
3180,34280,0.0,1.0
3181,34231,0.0,1.0
3182,34250,0.0,1.0
3183,34252,0.0,1.0
3184,34256,0.0,1.0
3185,34260,0.0,1.0
3186,34265,0.0,1.0
3187,34274,0.0,2.0
3188,34276,0.0,1.0
3189,34282,0.0,1.0
3190,34162,0.0,1.0
3191,34286,0.0,1.0
3192,34291,0.0,1.0
3193,34292,0.0,1.0
3194,34293,0.0,1.0
3195,34295,0.0,1.0
3196,34308,0.0,1.0
3197,34314,0.0,1.0
3198,34319,0.0,1.0
3199,34225,0.0,1.0
3200,34222,0.0,1.0
3201,34216,0.0,1.0
3202,34214,0.0,2.0
3203,34164,0.0,1.0
3204,34166,0.0,1.0
3205,34168,0.0,1.0
3206,34169,0.0,1.0
3207,34172,0.0,1.0
3208,34174,0.0,1.0
3209,34180,0.0,1.0
3210,34183,0.0,1.0
3211,34187,0.0,1.0
3212,34191,0.0,1.0
3213,34192,0.0,3.0
3214,34197,0.0,1.0
3215,34199,0.0,1.0
3216,34200,0.0,1.0
3217,34205,0.0,1.0
3218,34208,0.0,1.0
3219,34210,0.0,1.0
3220,33940,0.0,1.0
3221,33928,0.0,1.0
3222,35047,0.0,1.0
3223,33722,0.0,1.0
3224,33699,0.0,1.0
3225,33700,0.0,1.0
3226,33706,0.0,1.0
3227,33709,0.0,1.0
3228,33712,0.0,1.0
3229,33713,0.0,1.0
3230,33718,0.0,1.0
3231,33721,0.0,2.0
3232,33725,0.0,1.0
3233,33688,0.0,3.0
3234,33730,0.0,1.0
3235,33734,0.0,1.0
3236,33753,0.0,1.0
3237,33755,0.0,1.0
3238,33757,0.0,1.0
3239,33758,0.0,2.0
3240,33760,0.0,1.0
3241,33769,0.0,1.0
3242,33694,0.0,3.0
3243,33686,0.0,2.0
3244,33927,0.0,1.0
3245,33634,0.0,1.0
3246,33602,0.0,1.0
3247,33609,0.0,1.0
3248,33614,0.0,1.0
3249,33617,0.0,1.0
3250,33619,0.0,1.0
3251,33627,0.0,1.0
3252,33628,0.0,1.0
3253,33630,0.0,1.0
3254,33636,0.0,1.0
3255,33685,0.0,1.0
3256,33647,0.0,2.0
3257,33649,0.0,1.0
3258,33655,0.0,1.0
3259,33665,0.0,1.0
3260,33673,0.0,1.0
3261,33674,0.0,1.0
3262,33676,0.0,1.0
3263,33683,0.0,2.0
3264,33773,0.0,2.0
3265,33776,0.0,1.0
3266,33778,0.0,1.0
3267,33896,0.0,1.0
3268,33857,0.0,1.0
3269,33860,0.0,1.0
3270,33861,0.0,2.0
3271,33866,0.0,1.0
3272,33868,0.0,1.0
3273,33873,0.0,1.0
3274,33875,0.0,1.0
3275,33887,0.0,1.0
3276,33899,0.0,1.0
3277,33779,0.0,1.0
3278,33903,0.0,1.0
3279,33908,0.0,1.0
3280,33909,0.0,1.0
3281,33910,0.0,1.0
3282,33912,0.0,1.0
3283,33913,0.0,1.0
3284,33917,0.0,1.0
3285,33922,0.0,1.0
3286,33844,0.0,1.0
3287,33840,0.0,1.0
3288,33839,0.0,1.0
3289,33834,0.0,1.0
3290,33785,0.0,2.0
3291,33786,0.0,1.0
3292,33791,0.0,2.0
3293,33793,0.0,1.0
3294,33794,0.0,1.0
3295,33799,0.0,2.0
3296,33800,0.0,1.0
3297,33804,0.0,1.0
3298,33810,0.0,1.0
3299,33812,0.0,1.0
3300,33813,0.0,1.0
3301,33817,0.0,2.0
3302,33820,0.0,1.0
3303,33825,0.0,1.0
3304,33827,0.0,1.0
3305,33828,0.0,1.0
3306,33832,0.0,2.0
3307,34324,0.0,1.0
3308,34325,0.0,2.0
3309,34327,0.0,1.0
3310,34828,0.0,2.0
3311,34786,0.0,1.0
3312,34789,0.0,1.0
3313,34793,0.0,1.0
3314,34803,0.0,1.0
3315,34806,0.0,1.0
3316,34807,0.0,1.0
3317,34813,0.0,1.0
3318,34818,0.0,1.0
3319,34830,0.0,1.0
3320,34777,0.0,1.0
3321,34846,0.0,1.0
3322,34850,0.0,1.0
3323,34854,0.0,1.0
3324,34856,0.0,1.0
3325,34861,0.0,1.0
3326,34863,0.0,1.0
3327,34864,0.0,1.0
3328,34865,0.0,2.0
3329,34783,0.0,1.0
3330,34774,0.0,1.0
3331,34328,0.0,1.0
3332,34730,0.0,1.0
3333,34692,0.0,1.0
3334,34707,0.0,1.0
3335,34708,0.0,2.0
3336,34710,0.0,1.0
3337,34714,0.0,1.0
3338,34722,0.0,2.0
3339,34725,0.0,1.0
3340,34726,0.0,1.0
3341,34731,0.0,1.0
3342,34772,0.0,1.0
3343,34732,0.0,1.0
3344,34738,0.0,1.0
3345,34740,0.0,1.0
3346,34749,0.0,1.0
3347,34755,0.0,1.0
3348,34757,0.0,1.0
3349,34760,0.0,1.0
3350,34766,0.0,2.0
3351,34868,0.0,1.0
3352,34877,0.0,1.0
3353,34881,0.0,1.0
3354,34992,0.0,2.0
3355,34967,0.0,1.0
3356,34968,0.0,1.0
3357,34970,0.0,1.0
3358,34973,0.0,1.0
3359,34977,0.0,1.0
3360,34981,0.0,1.0
3361,34987,0.0,1.0
3362,34989,0.0,2.0
3363,34995,0.0,1.0
3364,34885,0.0,2.0
3365,35000,0.0,1.0
3366,35009,0.0,1.0
3367,35013,0.0,1.0
3368,35037,0.0,2.0
3369,35039,0.0,1.0
3370,35040,0.0,1.0
3371,35043,0.0,1.0
3372,35044,0.0,1.0
3373,34965,0.0,1.0
3374,34958,0.0,1.0
3375,34957,0.0,1.0
3376,34948,0.0,2.0
3377,34886,0.0,1.0
3378,34888,0.0,1.0
3379,34890,0.0,1.0
3380,34903,0.0,2.0
3381,34906,0.0,1.0
3382,34909,0.0,1.0
3383,34910,0.0,1.0
3384,34916,0.0,2.0
3385,34918,0.0,1.0
3386,34919,0.0,1.0
3387,34920,0.0,1.0
3388,34921,0.0,1.0
3389,34922,0.0,2.0
3390,34929,0.0,1.0
3391,34932,0.0,2.0
3392,34936,0.0,1.0
3393,34938,0.0,1.0
3394,34683,0.0,1.0
3395,34681,0.0,2.0
3396,34674,0.0,1.0
3397,34435,0.0,1.0
3398,34409,0.0,1.0
3399,34410,0.0,1.0
3400,34418,0.0,1.0
3401,34419,0.0,1.0
3402,34421,0.0,2.0
3403,34422,0.0,1.0
3404,34424,0.0,1.0
3405,34429,0.0,1.0
3406,34437,0.0,1.0
3407,34480,0.0,1.0
3408,34438,0.0,1.0
3409,34439,0.0,1.0
3410,34441,0.0,2.0
3411,34443,0.0,1.0
3412,34449,0.0,1.0
3413,34450,0.0,1.0
3414,34451,0.0,1.0
3415,34462,0.0,1.0
3416,34400,0.0,1.0
3417,34398,0.0,1.0
3418,34392,0.0,2.0
3419,34390,0.0,1.0
3420,34331,0.0,1.0
3421,34346,0.0,1.0
3422,34347,0.0,1.0
3423,34348,0.0,1.0
3424,34349,0.0,1.0
3425,34350,0.0,1.0
3426,34351,0.0,1.0
3427,34353,0.0,1.0
3428,34354,0.0,1.0
3429,34355,0.0,1.0
3430,34356,0.0,1.0
3431,34357,0.0,1.0
3432,34360,0.0,1.0
3433,34365,0.0,1.0
3434,34369,0.0,1.0
3435,34380,0.0,1.0
3436,34388,0.0,1.0
3437,34470,0.0,1.0
3438,34482,0.0,1.0
3439,34672,0.0,1.0
3440,34613,0.0,1.0
3441,34592,0.0,1.0
3442,34598,0.0,2.0
3443,34601,0.0,2.0
3444,34605,0.0,1.0
3445,34606,0.0,1.0
3446,34607,0.0,1.0
3447,34610,0.0,1.0
3448,34611,0.0,1.0
3449,34625,0.0,1.0
3450,34491,0.0,1.0
3451,34643,0.0,1.0
3452,34644,0.0,1.0
3453,34646,0.0,1.0
3454,34647,0.0,1.0
3455,34654,0.0,1.0
3456,34658,0.0,1.0
3457,34659,0.0,1.0
3458,34663,0.0,1.0
3459,34587,0.0,1.0
3460,34583,0.0,1.0
3461,34581,0.0,1.0
3462,34564,0.0,1.0
3463,34493,0.0,1.0
3464,34495,0.0,1.0
3465,34500,0.0,2.0
3466,34506,0.0,1.0
3467,34511,0.0,2.0
3468,34518,0.0,1.0
3469,34520,0.0,1.0
3470,34521,0.0,1.0
3471,34526,0.0,1.0
3472,34528,0.0,1.0
3473,34529,0.0,1.0
3474,34534,0.0,1.0
3475,34535,0.0,3.0
3476,34540,0.0,1.0
3477,34550,0.0,1.0
3478,34557,0.0,1.0
3479,34559,0.0,1.0
3480,48991,0.0,1.0
3481,49015,0.0,1.0
3482,33593,0.0,1.0
3483,52024,0.0,1.0
3484,51975,0.0,1.0
3485,51979,0.0,1.0
3486,51992,0.0,1.0
3487,51996,0.0,1.0
3488,52007,0.0,1.0
3489,52008,0.0,1.0
3490,52013,0.0,1.0
3491,52015,0.0,2.0
3492,52027,0.0,1.0
3493,51973,0.0,2.0
3494,52030,0.0,1.0
3495,52031,0.0,3.0
3496,52032,0.0,1.0
3497,52034,0.0,1.0
3498,52037,0.0,1.0
3499,52038,0.0,1.0
3500,52044,0.0,1.0
3501,52053,0.0,1.0
3502,51974,0.0,1.0
3503,51969,0.0,1.0
3504,51871,0.0,1.0
3505,51911,0.0,2.0
3506,51876,0.0,1.0
3507,51882,0.0,1.0
3508,51892,0.0,1.0
3509,51896,0.0,1.0
3510,51898,0.0,1.0
3511,51902,0.0,1.0
3512,51903,0.0,1.0
3513,51906,0.0,1.0
3514,51917,0.0,1.0
3515,51968,0.0,1.0
3516,51923,0.0,1.0
3517,51934,0.0,1.0
3518,51945,0.0,1.0
3519,51953,0.0,1.0
3520,51956,0.0,1.0
3521,51963,0.0,1.0
3522,51966,0.0,1.0
3523,51967,0.0,2.0
3524,52055,0.0,1.0
3525,52057,0.0,1.0
3526,52065,0.0,1.0
3527,52191,0.0,1.0
3528,52153,0.0,1.0
3529,52156,0.0,1.0
3530,52158,0.0,1.0
3531,52165,0.0,1.0
3532,52171,0.0,1.0
3533,52182,0.0,1.0
3534,52183,0.0,1.0
3535,52188,0.0,1.0
3536,52192,0.0,1.0
3537,52070,0.0,1.0
3538,52196,0.0,1.0
3539,52199,0.0,1.0
3540,52200,0.0,1.0
3541,52204,0.0,2.0
3542,52219,0.0,1.0
3543,52221,0.0,2.0
3544,52222,0.0,1.0
3545,52227,0.0,2.0
3546,52141,0.0,1.0
3547,52137,0.0,1.0
3548,52134,0.0,1.0
3549,52132,0.0,1.0
3550,52072,0.0,1.0
3551,52074,0.0,1.0
3552,52078,0.0,1.0
3553,52080,0.0,1.0
3554,52082,0.0,1.0
3555,52083,0.0,1.0
3556,52088,0.0,1.0
3557,52093,0.0,1.0
3558,52098,0.0,1.0
3559,52102,0.0,2.0
3560,52106,0.0,1.0
3561,52108,0.0,1.0
3562,52109,0.0,1.0
3563,52112,0.0,1.0
3564,52118,0.0,1.0
3565,52127,0.0,1.0
3566,52130,0.0,1.0
3567,51875,0.0,1.0
3568,51868,0.0,1.0
3569,52229,0.0,1.0
3570,51665,0.0,1.0
3571,51636,0.0,1.0
3572,51637,0.0,1.0
3573,51644,0.0,2.0
3574,51647,0.0,1.0
3575,51649,0.0,1.0
3576,51653,0.0,1.0
3577,51654,0.0,1.0
3578,51655,0.0,1.0
3579,51667,0.0,1.0
3580,51619,0.0,1.0
3581,51669,0.0,1.0
3582,51670,0.0,1.0
3583,51681,0.0,1.0
3584,51685,0.0,1.0
3585,51688,0.0,1.0
3586,51695,0.0,1.0
3587,51696,0.0,1.0
3588,51704,0.0,1.0
3589,51629,0.0,2.0
3590,51614,0.0,1.0
3591,51861,0.0,2.0
3592,51569,0.0,1.0
3593,51508,0.0,1.0
3594,51512,0.0,1.0
3595,51523,0.0,1.0
3596,51530,0.0,1.0
3597,51543,0.0,1.0
3598,51546,0.0,1.0
3599,51555,0.0,1.0
3600,51564,0.0,1.0
3601,51573,0.0,2.0
3602,51611,0.0,1.0
3603,51574,0.0,1.0
3604,51576,0.0,1.0
3605,51577,0.0,1.0
3606,51581,0.0,1.0
3607,51587,0.0,1.0
3608,51588,0.0,1.0
3609,51594,0.0,1.0
3610,51610,0.0,2.0
3611,51705,0.0,1.0
3612,51715,0.0,1.0
3613,51716,0.0,2.0
3614,51833,0.0,1.0
3615,51803,0.0,1.0
3616,51813,0.0,1.0
3617,51814,0.0,1.0
3618,51818,0.0,1.0
3619,51822,0.0,1.0
3620,51823,0.0,1.0
3621,51825,0.0,1.0
3622,51831,0.0,1.0
3623,51836,0.0,1.0
3624,51719,0.0,1.0
3625,51838,0.0,1.0
3626,51842,0.0,2.0
3627,51843,0.0,1.0
3628,51844,0.0,1.0
3629,51846,0.0,1.0
3630,51853,0.0,1.0
3631,51855,0.0,2.0
3632,51857,0.0,1.0
3633,51792,0.0,1.0
3634,51788,0.0,1.0
3635,51779,0.0,1.0
3636,51778,0.0,1.0
3637,51725,0.0,1.0
3638,51726,0.0,1.0
3639,51729,0.0,1.0
3640,51731,0.0,1.0
3641,51739,0.0,2.0
3642,51745,0.0,1.0
3643,51748,0.0,1.0
3644,51751,0.0,1.0
3645,51755,0.0,1.0
3646,51756,0.0,1.0
3647,51758,0.0,1.0
3648,51762,0.0,2.0
3649,51763,0.0,1.0
3650,51764,0.0,1.0
3651,51765,0.0,1.0
3652,51766,0.0,1.0
3653,51768,0.0,1.0
3654,52228,0.0,1.0
3655,52232,0.0,1.0
3656,49018,0.0,1.0
3657,52692,0.0,1.0
3658,52661,0.0,1.0
3659,52671,0.0,1.0
3660,52673,0.0,1.0
3661,52677,0.0,1.0
3662,52678,0.0,1.0
3663,52683,0.0,1.0
3664,52688,0.0,1.0
3665,52689,0.0,1.0
3666,52693,0.0,1.0
3667,52645,0.0,1.0
3668,52697,0.0,1.0
3669,52698,0.0,1.0
3670,52701,0.0,1.0
3671,52709,0.0,1.0
3672,52714,0.0,3.0
3673,52717,0.0,1.0
3674,52722,0.0,2.0
3675,52723,0.0,1.0
3676,52655,0.0,1.0
3677,52644,0.0,1.0
3678,52561,0.0,1.0
3679,52597,0.0,2.0
3680,52570,0.0,1.0
3681,52578,0.0,1.0
3682,52584,0.0,1.0
3683,52585,0.0,1.0
3684,52587,0.0,1.0
3685,52589,0.0,1.0
3686,52591,0.0,1.0
3687,52595,0.0,1.0
3688,52607,0.0,1.0
3689,52642,0.0,1.0
3690,52608,0.0,1.0
3691,52616,0.0,1.0
3692,52620,0.0,2.0
3693,52622,0.0,1.0
3694,52627,0.0,1.0
3695,52630,0.0,1.0
3696,52634,0.0,1.0
3697,52637,0.0,1.0
3698,52726,0.0,1.0
3699,52728,0.0,1.0
3700,52729,0.0,1.0
3701,52846,0.0,1.0
3702,52824,0.0,1.0
3703,52828,0.0,1.0
3704,52830,0.0,2.0
3705,52835,0.0,1.0
3706,52838,0.0,1.0
3707,52840,0.0,1.0
3708,52843,0.0,1.0
3709,52845,0.0,1.0
3710,52847,0.0,1.0
3711,52732,0.0,1.0
3712,52848,0.0,1.0
3713,52849,0.0,1.0
3714,52851,0.0,1.0
3715,52853,0.0,1.0
3716,52854,0.0,1.0
3717,52858,0.0,1.0
3718,52859,0.0,1.0
3719,52862,0.0,1.0
3720,52809,0.0,1.0
3721,52804,0.0,1.0
3722,52800,0.0,1.0
3723,52799,0.0,1.0
3724,52738,0.0,2.0
3725,52743,0.0,1.0
3726,52744,0.0,1.0
3727,52756,0.0,1.0
3728,52758,0.0,1.0
3729,52761,0.0,1.0
3730,52766,0.0,1.0
3731,52767,0.0,1.0
3732,52774,0.0,1.0
3733,52776,0.0,1.0
3734,52777,0.0,2.0
3735,52779,0.0,1.0
3736,52784,0.0,1.0
3737,52790,0.0,1.0
3738,52793,0.0,1.0
3739,52796,0.0,1.0
3740,52797,0.0,1.0
3741,52565,0.0,1.0
3742,52560,0.0,1.0
3743,52233,0.0,1.0
3744,52358,0.0,1.0
3745,52333,0.0,2.0
3746,52334,0.0,1.0
3747,52338,0.0,1.0
3748,52341,0.0,1.0
