SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
2,6,2,2,4,9,0,36-04010,6,17156
1,N,2,2,N,2,0,01-01301,N,26312
2,3,1,0,0,8,0,06-08507,9,4100
1,6,2,1,6,7,0,36-03710,9,16822
2,1,2,1,6,11,0,28-01100,N,12062
2,6,1,2,4,7,0,08-00803,14,4441
2,1,1,1,2,9,0,26-02702,6,12423
2,2,1,1,1,3,0,38-00100,0,19443
1,1,1,2,2,8,0,32-00405,N,17028
1,N,1,1,9,2,0,38-00100,9,26122
1,1,6,1,3,1,0,19-01700,16,8514
1,1,1,2,0,3,0,29-01901,0,14760
1,1,8,2,0,2,1,17-03529,9,15585
2,1,1,1,7,8,0,38-00100,10,18938
1,6,2,0,7,4,0,01-01301,5,1294
2,1,1,2,0,2,0,38-00100,13,18868
1,1,1,1,6,4,0,19-01700,5,7909
2,4,8,2,1,2,1,32-00405,N,16918
1,6,1,1,6,1,0,13-04600,12,4744
2,1,6,1,0,9,0,36-04010,N,16277
1,1,1,1,8,10,0,01-01301,10,1647
2,6,1,1,0,6,0,29-01901,N,8228
2,1,2,1,8,8,0,17-03529,10,8387
2,1,1,1,8,4,0,24-01004,14,9506
2,N,2,2,N,12,0,17-03529,9,25769
1,6,1,2,8,10,0,51-01301,12,22941
2,1,1,1,3,10,0,24-01004,9,9531
1,6,2,2,0,4,0,17-03529,9,6371
2,N,1,2,N,2,0,38-00100,9,19782
2,6,2,2,0,7,0,17-03529,N,4737
2,3,6,2,6,9,0,06-08507,15,1473
1,1,1,1,8,7,0,38-00100,9,18227
1,N,1,1,9,2,1,30-00600,N,25927
1,6,1,1,8,8,0,36-04010,8,11252
1,6,1,1,0,3,0,38-00100,N,20327
2,1,1,1,3,4,0,29-01901,0,13775
1,N,2,0,N,2,0,36-04010,N,24358
1,4,1,1,8,11,0,24-01004,8,9484
2,N,2,1,9,11,0,13-04600,9,3897
1,6,2,2,0,5,0,51-01301,6,15319
1,6,9,0,1,6,0,13-04600,3,4675
1,N,6,2,9,9,0,06-07502,9,23771
2,1,1,1,6,9,0,38-00100,10,20064
1,6,6,2,6,8,0,06-08507,10,4195
1,6,2,2,6,4,0,30-00600,1,13404
2,6,3,1,5,6,0,30-00600,5,13966
1,4,1,1,6,2,0,06-08507,9,3704
2,4,1,0,0,6,0,38-00100,9,7643
1,1,2,1,8,5,0,13-04600,10,6606
1,1,1,1,0,2,1,29-01901,9,16143
1,6,2,0,0,3,0,32-00405,9,16552
1,1,2,2,6,5,0,17-03529,13,7807
2,1,2,1,7,1,0,13-04600,N,6976
2,1,6,2,6,1,0,01-01301,3,22580
1,4,2,1,8,5,0,01-01301,1,1186
2,6,1,1,0,3,0,30-00600,13,13736
2,5,2,2,3,8,0,36-03710,12,11414
1,1,1,2,4,9,0,38-00100,10,19468
2,4,9,2,2,4,1,01-01301,9,1036
2,4,1,2,2,5,0,01-01301,9,11454
1,6,9,1,6,9,0,26-02702,10,13191
2,6,6,2,1,6,0,28-01100,13,13579
1,6,1,2,3,4,0,38-00100,6,19796
2,4,2,2,5,7,0,36-03710,6,16513
2,5,2,1,0,6,0,36-03710,11,15839
1,6,1,2,1,8,0,19-01700,14,8057
2,1,9,2,4,4,0,30-00600,10,13557
1,N,2,2,N,9,0,30-00600,9,23502
1,1,1,1,8,1,0,38-00100,9,19682
2,4,1,1,1,5,1,32-00405,5,16725
2,3,1,1,3,6,0,19-01700,9,1292
1,N,1,1,9,4,0,30-00600,9,14276
2,N,1,1,9,2,0,06-07502,9,26144
2,1,1,1,4,5,0,36-04010,N,8310
1,6,1,1,7,1,0,19-01700,10,7920
2,1,1,1,9,6,0,26-02702,N,10676
1,1,1,2,5,9,0,28-01100,9,13767
1,6,1,1,0,4,0,19-01700,N,7929
1,1,1,1,8,1,0,36-04010,3,18180
2,4,2,1,6,9,0,26-02702,12,11529
2,1,1,1,4,10,0,19-01700,10,9394
2,N,1,1,N,3,0,36-04010,N,24050
2,N,2,2,9,2,2,36-03710,N,23663
1,1,1,2,0,8,0,38-00100,14,20163
2,3,2,2,1,3,0,30-00600,9,16391
2,6,2,2,8,5,0,13-04600,13,7752
2,2,1,1,0,1,0,06-08507,N,3731
2,1,6,1,0,3,0,26-02702,5,14155
1,1,6,2,1,4,0,01-01301,9,1291
1,1,1,2,4,6,0,01-01301,9,4854
2,1,1,1,3,9,0,01-01301,9,1397
2,4,2,1,3,1,0,17-03529,9,7068
2,N,1,2,N,3,0,36-03710,9,25850
2,1,1,1,4,4,0,36-04010,9,18951
1,1,1,1,7,8,0,51-01301,10,19744
2,1,1,1,1,5,0,29-01901,10,14482
1,1,1,2,6,3,1,30-00600,3,14062
2,6,2,2,0,5,0,17-03529,5,4622
1,6,9,2,3,6,0,26-02702,14,16646
1,6,6,0,0,8,0,06-08507,N,953
1,1,1,1,9,8,0,51-01301,N,6689
2,N,2,1,9,2,0,17-03529,9,25949
1,N,1,2,9,2,0,30-00600,9,26099
2,1,1,1,5,8,0,19-01700,8,8046
2,6,2,1,0,2,0,36-03710,N,23171
2,1,1,1,9,1,0,01-01301,12,1811
2,3,1,1,3,4,0,26-02702,9,8084
2,4,1,1,3,4,0,19-01700,14,7080
1,6,2,1,6,6,0,06-07502,10,1428
2,6,1,1,0,5,0,26-02702,6,11285
2,4,2,2,1,10,0,13-04600,13,5050
2,1,1,1,8,7,0,38-00100,5,19254
2,6,1,2,8,1,0,06-08507,10,1439
1,1,1,1,1,10,0,32-00405,6,16905
2,4,2,1,4,5,0,08-00803,18,5587
1,2,2,1,8,9,0,28-01100,10,12791
2,1,2,1,3,7,0,30-00600,1,16746
1,1,1,1,3,9,1,32-00405,9,16591
2,5,2,1,0,9,0,51-51255,6,22778
2,6,1,1,9,9,0,38-00100,10,18478
2,6,2,2,5,1,0,26-02702,14,11171
1,N,2,2,9,9,0,28-01100,9,26488
1,2,1,1,6,8,0,06-07502,10,1378
1,1,1,1,0,9,0,36-04010,9,19007
2,6,2,0,3,4,0,26-02702,N,11959
2,4,1,1,0,9,0,38-00100,10,19889
1,6,2,1,0,1,0,28-01100,9,17553
2,6,1,1,1,6,0,40-00200,10,22628
1,6,2,1,6,9,0,30-00600,14,15435
2,3,1,1,6,4,0,30-00600,9,14032
2,2,2,1,0,3,0,32-00405,9,16818
2,2,1,1,7,7,0,36-04010,8,18152
2,6,1,1,4,9,0,24-01004,6,11068
2,4,1,1,3,5,0,28-01100,10,12754
2,1,1,1,0,4,0,01-01301,9,1652
1,1,2,1,6,6,0,26-02702,16,23460
1,6,1,1,4,3,0,06-08507,3,4449
2,4,2,2,5,2,0,26-02702,9,11177
2,6,2,2,7,11,0,28-01100,11,13969
1,6,2,2,3,7,0,17-03529,12,6388
2,6,1,2,6,9,2,51-01301,10,22211
1,6,1,1,8,9,0,51-01301,10,19759
2,1,1,1,9,8,0,19-01700,15,9771
2,1,2,2,9,9,0,28-01100,1,10220
1,6,1,1,0,3,0,06-08507,N,4001
2,6,1,0,1,4,0,17-03531,9,6216
1,1,3,2,6,9,0,38-00100,N,19201
1,3,1,0,0,7,0,06-07502,9,3862
2,3,8,2,3,5,1,32-00405,N,16262
2,N,2,2,9,2,0,36-04010,N,22515
1,N,2,1,9,2,0,17-03529,9,25917
2,4,8,2,3,5,1,32-00405,10,16929
2,N,1,1,N,2,0,40-00200,9,25027
2,6,1,2,6,7,0,51-01301,10,16284
2,1,2,2,2,12,0,26-02702,12,11932
1,N,1,1,N,1,0,01-01301,N,24141
1,1,1,1,8,7,0,51-01301,9,8735
2,6,1,2,4,7,0,19-01700,16,7807
2,6,2,2,2,9,0,26-02702,9,10711
2,1,1,1,6,9,0,51-01301,3,22588
2,6,1,1,8,1,0,13-04600,14,4289
2,1,3,1,3,4,0,30-00600,9,15696
2,6,2,1,1,6,0,26-02702,12,11147
1,1,1,2,6,1,0,38-00100,16,19510
1,4,1,1,0,6,0,19-01700,9,10218
1,1,1,1,8,8,0,19-01700,1,9378
2,4,1,2,0,6,0,26-02702,8,10597
1,6,1,2,4,9,0,36-04010,9,18843
1,6,1,2,5,9,0,19-01700,13,1574
1,6,1,2,8,11,0,06-08507,12,2897
1,1,2,2,1,5,0,32-00405,6,17474
2,3,1,1,6,5,0,30-00600,N,1533
2,1,1,2,8,8,0,51-01301,11,22147
2,1,1,1,1,6,0,36-04010,N,18556
2,6,2,0,0,7,0,28-01100,9,11689
1,6,6,1,9,1,0,51-01301,14,7961
2,1,1,1,8,5,0,36-04010,N,18199
2,N,2,2,9,3,0,36-04010,9,22804
1,1,1,1,8,7,0,38-00100,9,19083
2,N,1,1,9,3,0,38-00100,N,25861
1,1,1,1,8,12,0,28-01100,1,10588
2,1,1,1,8,12,0,36-04010,10,18731
2,4,8,2,1,4,4,32-00405,N,16778
2,1,1,2,N,9,0,28-01100,N,26094
2,2,1,0,0,6,0,06-08507,12,3784
1,4,2,2,0,1,0,28-01100,N,13231
1,6,6,0,0,9,0,06-08507,9,23812
1,4,2,2,5,7,0,28-01100,N,16598
2,4,1,1,6,9,0,13-04600,6,22624
1,6,1,1,6,1,0,19-01700,9,9814
2,6,9,2,3,8,0,38-00100,13,20320
1,6,2,1,6,6,0,40-00200,10,21004
1,6,1,0,1,7,0,51-51255,1,21750
1,1,1,1,2,4,0,30-00600,6,13636
1,4,2,0,0,5,0,01-01301,3,695
1,4,2,1,8,8,0,13-04600,3,833
2,1,2,1,3,4,0,28-01100,9,7714
1,6,1,1,6,9,0,01-01301,1,1244
2,1,6,1,8,9,0,51-01301,10,9849
2,5,3,2,8,10,0,30-00600,12,13778
2,6,1,1,0,8,0,06-07502,14,3678
2,4,3,2,4,12,0,30-00600,10,17001
1,5,9,2,0,6,0,36-03710,16,17178
1,6,1,1,4,4,0,06-07502,9,10454
1,6,6,2,4,5,0,19-01700,11,12048
1,1,1,2,4,8,1,06-07502,N,3439
2,1,1,1,1,8,0,36-03710,N,1343
2,N,9,1,N,7,0,06-08507,9,23410
1,6,1,1,0,5,0,06-08507,9,4624
1,N,2,1,N,3,0,01-01301,9,24104
2,1,1,1,7,12,0,51-01301,16,3280
1,6,1,0,3,1,0,51-01301,9,23013
2,4,1,1,8,1,0,01-01301,10,1581
1,1,1,1,4,1,0,06-08507,16,9632
1,6,6,2,3,4,0,51-01301,N,5612
2,1,6,2,0,4,0,28-01100,16,13970
1,1,3,1,6,4,0,29-01901,0,16058
2,6,2,1,2,5,0,19-01700,N,10707
2,3,2,1,0,10,0,30-00600,6,14082
1,6,2,0,0,4,0,28-01100,3,13339
2,N,2,1,N,2,0,01-01301,N,22855
2,6,2,1,0,7,0,36-04010,9,16911
2,N,1,1,9,9,0,51-01301,N,25505
2,1,9,1,6,4,0,32-00405,15,16543
2,1,1,1,4,6,0,29-01901,11,13747
1,6,1,1,3,6,0,24-01004,1,9453
2,6,1,2,1,9,0,01-01301,9,3487
2,1,2,2,3,9,0,17-03529,9,5024
1,1,1,1,8,10,0,38-00100,3,20148
2,1,6,1,2,8,0,24-01004,1,9106
2,4,2,2,0,5,0,36-03710,3,16428
2,6,8,0,0,4,1,32-00405,5,16321
1,4,1,2,5,7,0,51-01301,10,16461
2,1,1,1,0,9,0,06-08507,6,18618
1,5,1,1,7,7,0,38-00100,N,20671
1,4,9,1,5,1,0,24-01004,14,9529
2,5,3,2,3,7,1,30-00600,10,13752
2,6,1,0,4,7,0,38-00100,11,15881
2,2,1,2,3,2,0,51-01301,6,19817
2,4,2,1,6,11,0,13-04600,1,7717
1,2,2,1,1,6,0,32-00405,15,16659
2,1,2,1,5,9,0,36-04010,10,12990
2,6,6,2,0,5,0,26-02702,N,10627
1,6,1,1,2,5,0,19-01700,9,8775
2,4,2,1,1,11,0,28-01100,N,10927
2,6,1,1,0,9,0,36-03710,N,974
2,1,1,1,0,1,0,24-01004,N,9265
2,6,2,2,2,4,0,01-01301,10,10706
1,1,2,1,8,10,0,24-01004,1,17149
2,6,2,2,3,5,0,36-03710,1,16951
1,6,1,1,6,9,0,40-00200,10,19997
1,6,1,2,2,9,0,01-01301,10,2174
1,1,1,1,8,9,0,38-00100,9,18431
2,1,1,1,0,4,0,51-01301,9,19071
2,6,2,2,1,9,0,17-03529,6,23264
1,3,1,1,6,9,0,24-01004,N,10841
2,6,2,1,6,4,0,28-01100,N,12173
1,1,1,1,0,7,0,17-03529,9,1507
2,3,1,2,N,2,0,32-00405,N,22950
1,4,2,1,8,7,0,32-00405,1,16412
1,N,1,1,9,9,0,01-01301,9,13958
1,6,1,2,1,7,0,13-04600,10,16591
1,1,1,2,8,11,0,19-01700,10,8531
2,1,2,1,2,7,0,17-03531,9,25124
2,3,1,1,0,3,1,19-01700,9,7900
2,4,1,1,0,6,0,01-01301,N,10531
1,6,1,2,0,2,0,36-04010,9,18673
1,6,1,1,4,9,0,30-00600,6,17252
1,1,2,1,6,7,0,06-08507,10,4354
1,6,2,2,0,9,0,36-03710,9,16446
2,4,2,2,4,1,0,19-01700,9,8790
2,N,1,1,N,4,0,06-07502,9,23206
2,N,6,1,N,2,0,28-01100,N,26656
2,1,1,1,8,6,0,19-01700,9,8304
1,6,9,1,0,3,0,38-00100,N,19781
2,6,1,1,3,4,0,28-01100,14,11157
1,6,2,2,1,7,4,17-03529,6,7739
1,6,8,0,0,4,0,32-00405,9,16577
1,1,1,2,4,4,1,30-00600,3,17530
2,3,2,1,3,1,0,51-01301,10,22370
2,N,1,2,9,9,0,51-01301,N,25762
1,6,2,0,7,6,0,13-04600,14,4531
1,N,1,2,N,9,0,26-02702,N,26587
2,6,1,0,2,9,0,26-02702,6,11535
1,4,1,2,9,8,0,51-01301,10,5868
1,N,1,2,9,2,0,19-01700,9,25736
2,N,1,1,9,2,0,51-01301,N,25830
1,1,2,2,4,7,0,08-00803,14,4480
1,6,1,1,6,6,0,29-01901,1,14542
1,N,8,2,9,2,0,51-01301,9,23176
2,1,8,1,1,3,1,06-08507,3,22913
1,N,1,2,9,7,4,28-01100,N,12031
1,6,1,1,8,9,0,32-00405,3,17100
2,N,2,1,9,2,0,17-03529,9,25423
1,N,1,2,9,2,0,51-01301,N,22182
1,6,1,1,6,9,0,51-01301,1,23329
2,6,1,1,6,9,0,06-08507,10,4442
2,1,1,2,4,8,0,06-08507,16,3873
2,4,1,2,3,6,0,13-04600,12,4306
1,N,1,1,9,9,0,17-03529,9,25806
2,N,6,2,9,3,0,26-02702,N,26312
1,N,1,2,9,4,0,36-04010,9,23503
2,6,1,2,0,1,0,06-08507,14,4551
2,1,1,2,N,7,0,29-01901,9,13953
1,N,1,2,9,3,0,13-04600,9,4541
2,N,1,2,9,5,0,32-00405,9,17063
2,1,2,2,3,4,0,36-04010,9,16235
1,5,9,2,6,1,0,01-01301,3,1474
2,1,1,1,4,6,0,06-08507,9,1471
2,3,1,2,2,9,0,17-03529,11,6380
2,1,1,1,2,9,0,19-01700,N,8430
2,6,1,1,0,3,1,38-00100,13,16072
2,1,1,1,6,1,0,19-01700,10,8812
2,6,1,1,1,1,0,24-01004,8,17076
1,2,1,1,6,7,0,36-04010,6,18832
1,N,1,2,9,3,0,28-01100,9,23856
1,N,1,1,9,9,0,29-01901,9,26522
1,6,2,1,4,5,0,36-04010,1,16705
1,6,1,2,0,9,0,06-08507,13,3777
2,6,2,0,5,4,0,51-01301,8,19676
2,6,1,0,0,4,0,32-00405,9,16059
1,4,2,2,8,11,0,06-07502,8,1058
1,6,2,2,3,8,0,26-02702,10,9018
1,N,1,1,9,N,0,36-04010,9,24255
1,6,1,2,4,7,0,06-08507,10,2781
1,N,2,1,9,5,0,01-01301,N,1834
1,1,1,1,9,1,0,32-00405,16,16544
1,4,2,2,2,7,0,26-02702,3,10816
2,2,2,2,3,4,0,36-04010,6,16229
2,1,1,1,6,4,0,38-00100,6,19381
1,4,2,2,3,9,0,29-01901,9,13014
2,1,1,1,0,11,4,24-01004,N,9156
2,4,1,1,7,12,0,24-01004,10,10888
2,N,1,1,N,2,0,19-01700,9,25714
2,1,1,1,8,1,0,19-01700,12,9503
2,3,1,1,5,7,0,19-01700,N,16383
2,N,2,1,4,2,0,13-04600,N,25649
2,1,2,1,8,7,0,30-00600,11,14114
1,4,1,1,3,4,0,08-00803,3,1546
1,6,2,2,0,9,0,51-01301,6,22817
2,1,1,1,0,7,0,38-00100,9,19215
1,6,2,1,7,1,0,36-03710,10,16596
2,6,1,1,1,4,0,06-08507,14,3541
1,1,1,1,6,6,0,19-01700,9,10958
2,1,1,1,0,5,1,30-00600,N,14816
1,6,1,2,0,7,1,30-00600,9,16567
1,4,1,0,1,6,0,01-01301,6,1270
1,N,1,1,N,3,0,19-01700,9,25994
2,3,8,1,2,7,4,30-00600,14,16557
1,1,1,1,7,11,0,06-08507,14,3315
2,6,2,2,4,7,0,51-01301,10,21640
1,N,1,1,N,2,0,24-01004,9,25693
2,3,1,2,7,9,0,51-01301,11,22153
2,1,1,1,7,3,0,38-00100,9,18842
1,6,1,1,6,2,0,38-00100,9,19199
2,1,1,1,0,6,0,38-00100,14,20314
2,N,1,2,N,2,0,30-00600,9,26473
1,6,2,0,0,7,0,17-03529,14,7265
2,4,8,2,6,3,2,36-03710,9,16785
1,6,2,2,0,6,0,32-00405,9,17183
2,3,8,1,6,6,1,17-03531,10,7159
1,6,2,0,4,9,0,30-00600,6,15151
1,6,6,2,4,3,0,01-01301,1,2256
2,4,1,1,1,1,1,19-01700,6,942
2,6,2,2,4,9,0,26-02702,N,16213
1,1,1,1,8,12,0,51-01301,10,23472
2,6,1,1,8,1,0,51-01301,10,22273
2,1,1,1,1,3,0,28-01100,9,13221
1,6,1,1,0,9,0,17-03529,10,4665
2,6,1,0,0,4,0,06-08507,N,1106
2,1,1,1,3,2,0,13-04600,N,3872
2,6,1,2,2,6,0,38-00100,12,16511
2,6,1,2,8,6,0,06-08507,10,4160
1,6,1,2,4,7,0,36-03710,14,16680
2,6,1,2,0,6,0,06-08507,N,19686
1,6,1,0,0,5,1,06-08507,14,3373
2,N,9,1,9,7,0,36-04010,9,17583
2,3,1,1,6,9,0,08-00803,9,19821
1,6,3,1,0,2,0,38-00100,N,23068
1,1,1,1,9,1,0,26-02702,10,11442
2,3,1,1,2,9,0,36-04010,9,18063
2,1,1,2,8,9,0,51-01301,10,22857
2,1,1,1,8,6,0,29-01901,11,14018
1,1,1,1,3,3,0,32-00405,9,20241
2,6,1,2,1,1,0,30-00600,10,15254
1,1,1,1,9,8,0,30-00600,5,13400
2,1,1,1,8,11,0,36-04010,10,1039
1,6,1,2,6,9,0,01-01301,8,3716
2,N,1,1,N,2,0,19-01700,9,26436
1,1,1,1,8,8,0,30-00600,1,14512
1,6,1,1,9,1,0,26-02702,17,11637
2,3,6,2,0,5,0,38-00100,N,10907
1,6,2,1,2,4,0,51-01301,6,1578
1,1,1,1,3,8,0,19-01700,9,7604
1,1,1,1,8,10,0,19-01700,0,8398
1,1,1,1,7,1,0,51-01301,6,4732
1,6,2,1,6,5,0,01-01301,16,1401
2,4,2,1,6,7,0,13-04600,10,7691
1,N,2,1,5,7,0,13-04600,9,6092
1,N,6,2,9,3,0,01-01301,9,24481
1,2,8,2,4,2,1,32-00405,14,16518
1,6,1,1,9,8,0,19-01700,3,8706
1,N,6,1,0,2,0,51-01301,9,25031
1,1,3,1,7,12,0,30-00600,16,14137
2,1,1,1,3,1,0,26-02702,9,11167
1,1,1,1,7,5,0,28-01100,8,11590
2,1,6,1,8,10,0,19-01700,12,9834
1,N,9,2,N,2,1,17-03529,9,25931
1,4,1,1,0,6,0,26-02702,17,10603
1,1,1,2,6,9,0,51-51255,3,22198
2,4,1,2,1,9,0,26-02702,8,11234
1,6,1,2,1,4,0,36-04010,9,18626
2,3,9,1,0,4,0,13-04600,9,4953
2,6,2,2,1,9,0,13-04600,N,5376
1,5,9,2,0,7,0,06-08507,9,16268
2,1,1,1,8,1,0,19-01700,12,8533
1,1,1,1,6,7,0,19-01700,N,9052
2,6,1,1,7,7,0,13-04600,9,5005
2,6,3,1,0,4,0,38-00100,9,19343
1,N,1,1,N,2,0,30-00600,9,26049
1,5,2,2,1,3,0,01-01301,N,1829
1,6,6,1,8,9,0,26-02702,8,11422
2,4,2,2,1,5,0,32-00405,6,16379
2,4,1,1,8,9,0,36-04010,9,18610
1,6,2,1,2,8,0,17-03529,8,4201
1,6,1,0,1,2,0,30-00600,N,16480
1,6,1,2,9,8,0,28-01100,1,1874
1,2,2,2,7,2,0,29-01901,N,12974
2,1,1,1,1,10,0,06-07502,14,1513
1,6,2,0,0,6,0,26-02702,6,11488
2,1,1,1,9,1,0,13-04600,10,8087
1,6,2,2,1,3,0,32-00405,17,16239
1,1,1,2,3,1,1,32-00405,10,16914
1,3,2,1,0,7,0,13-04600,9,6483
1,5,1,2,3,9,0,51-01301,3,22558
1,3,1,2,3,7,0,51-51255,9,19992
1,1,1,1,9,10,0,13-04600,1,8697
2,6,8,2,0,3,0,38-00100,N,22898
2,N,1,2,9,2,1,19-01700,9,25700
2,6,9,2,6,9,2,32-00405,6,16177
1,1,1,1,7,1,0,51-01301,6,22294
1,6,1,1,0,4,0,38-00100,N,1544
2,1,2,1,3,7,0,06-07502,9,1486
2,3,1,1,7,1,0,06-07502,9,1456
2,6,1,2,6,9,0,51-01301,10,22630
1,1,1,1,3,4,0,29-01901,9,18488
2,6,1,2,4,7,0,06-07502,10,13959
2,1,1,1,2,4,0,51-01301,N,16404
1,1,1,2,9,8,0,26-02702,10,10833
1,1,1,1,6,6,0,38-00100,6,18910
1,6,2,1,6,1,0,51-01301,18,22498
1,6,1,1,8,11,0,26-02702,1,11498
2,1,1,1,6,3,0,38-00100,6,19116
2,3,1,2,7,8,0,01-01301,11,3176
2,3,8,1,6,4,0,06-08507,3,1885
1,6,2,1,8,9,0,36-04010,11,17908
2,6,1,1,4,5,0,38-00100,9,18104
2,1,1,1,6,9,0,06-08507,1,4584
2,6,1,2,8,8,0,38-00100,10,19165
1,1,1,1,8,4,0,28-01100,1,13065
2,6,2,1,0,7,0,17-03529,10,6024
2,4,1,1,0,4,1,29-01901,6,7858
1,6,6,2,3,5,0,06-07502,10,4346
1,4,2,0,3,6,0,17-03529,3,5914
1,1,9,1,9,1,0,51-01301,N,22484
1,6,1,1,2,4,0,38-00100,6,19316
2,1,1,2,3,9,0,38-00100,9,18752
1,6,1,2,2,7,0,28-01100,12,13730
2,6,1,0,1,5,0,01-01301,10,1319
2,6,1,1,6,6,4,32-00405,10,16915
1,1,2,2,2,11,0,17-03531,9,6069
2,1,1,1,3,9,0,19-01700,9,8899
2,1,2,2,1,5,0,17-03529,9,6143
2,3,1,1,1,3,0,38-00100,9,19300
1,6,1,1,9,4,0,06-08507,6,3657
2,1,1,2,6,9,0,28-01100,9,13949
2,N,2,2,N,9,0,13-04600,9,25373
1,6,9,2,6,3,0,32-00405,8,16685
1,2,1,1,7,3,0,38-00100,N,19841
1,6,2,2,0,2,0,13-04600,9,4805
2,1,6,1,6,8,0,13-04600,8,7138
2,3,2,1,5,5,0,19-01700,N,11404
2,6,2,1,0,5,0,01-01301,9,1081
1,1,2,1,8,11,0,26-02702,15,1578
1,N,1,1,N,9,0,24-01004,N,26347
1,6,1,2,3,9,0,29-01901,9,14503
1,1,1,1,6,8,0,36-04010,N,17919
2,N,1,1,9,2,0,24-01004,9,25286
1,1,1,1,N,2,0,38-00100,9,19511
1,2,1,0,1,7,0,32-00405,9,17220
1,2,1,2,0,9,0,30-00600,11,13939
2,4,2,2,2,5,0,30-00600,10,16176
2,6,2,2,0,5,0,28-01100,N,10858
1,6,2,2,0,5,0,51-01301,9,22842
2,5,2,1,0,4,0,28-01100,9,12118
2,1,1,1,6,1,0,51-01301,10,23443
1,1,1,1,6,5,0,36-04010,14,17358
1,4,3,1,7,6,0,51-01301,15,8359
1,6,2,1,9,2,0,36-04010,N,23179
1,6,1,2,1,9,0,01-01301,13,1216
2,1,1,1,3,4,0,29-01901,13,13772
2,6,1,2,3,3,0,51-01301,5,22648
2,1,2,2,9,3,0,17-03529,5,7404
1,N,1,1,N,3,0,24-01004,9,26269
2,6,2,0,0,6,0,17-03529,9,22613
1,1,1,1,8,4,0,51-51255,9,3911
2,N,1,1,N,2,0,51-01301,9,25718
1,6,2,2,6,3,0,30-00600,13,14432
1,1,1,1,8,6,0,38-00100,15,18888
2,6,2,1,6,7,0,19-01700,N,15783
2,1,1,1,6,5,0,38-00100,10,18895
1,1,1,2,8,9,0,26-02702,10,11189
2,N,1,0,9,4,0,19-01700,N,8366
1,6,3,2,0,3,0,38-00100,3,19970
1,6,2,2,4,8,0,32-00405,9,18004
2,1,1,1,6,11,0,19-01700,13,9183
1,N,1,1,N,2,0,51-51255,9,26150
1,4,1,1,6,4,1,30-00600,10,14251
2,1,1,1,1,4,0,19-01700,14,1225
2,1,1,1,4,9,0,06-07502,9,3652
2,1,1,2,8,9,0,51-01301,10,5303
1,1,2,2,6,7,0,51-01301,1,22782
2,6,1,1,3,4,0,30-00600,N,13838
2,4,1,1,3,11,0,13-04600,10,4569
2,1,1,1,7,8,0,01-01301,1,4501
1,N,1,1,N,2,0,51-01301,N,25805
2,3,1,1,1,7,0,06-07502,6,2928
2,4,1,0,0,1,0,17-03529,N,5136
2,1,1,1,8,8,0,06-08507,10,4200
2,1,1,1,8,1,0,51-01301,16,22779
2,3,9,2,0,7,0,06-08507,9,4593
1,1,1,2,4,10,0,06-08507,5,4242
2,N,2,1,N,2,0,06-08507,N,23662
1,N,1,1,9,9,0,36-03710,N,23604
1,6,6,1,6,8,0,19-01700,3,8901
1,6,1,1,4,9,0,51-01301,9,4345
1,1,2,1,9,11,0,24-01004,8,4427
1,6,1,1,3,5,0,38-00100,9,18858
1,6,1,0,0,3,0,01-01301,9,897
2,1,1,1,0,7,0,38-00100,6,19770
2,6,1,2,0,4,0,26-02702,N,10952
1,6,1,1,0,2,0,13-04600,N,4697
1,1,1,1,9,1,0,28-01100,1,10639
2,6,1,1,6,7,0,06-08507,10,23282
1,1,2,2,1,1,0,01-01301,10,1634
1,3,1,1,8,8,0,26-02702,12,10753
1,1,1,1,6,8,0,36-04010,9,19015
2,4,2,1,0,7,0,26-02702,6,11345
1,1,2,2,6,4,0,28-01100,9,11164
2,4,6,2,9,11,0,26-02702,10,10824
2,6,1,2,1,3,1,28-01100,9,13632
2,1,1,2,0,4,0,36-04010,0,18059
1,N,1,2,9,3,0,51-51255,9,25734
1,1,2,1,9,1,0,28-01100,N,11615
1,N,2,1,N,3,0,26-02702,N,24163
2,6,1,1,1,4,0,01-01301,10,16207
1,1,1,1,0,2,0,19-01700,N,10439
2,N,1,1,9,3,0,01-01301,N,23677
1,1,1,1,6,2,0,30-00600,9,26026
1,6,2,0,0,5,0,01-01301,10,643
2,1,1,1,3,1,0,19-01700,14,8248
1,6,1,1,8,1,0,13-04600,10,5390
2,1,1,1,8,9,0,24-01004,9,10406
2,1,1,1,7,12,0,13-04600,16,8562
2,N,1,2,N,2,0,30-00600,9,26757
2,1,2,1,6,7,0,36-04010,13,17121
1,6,8,1,3,1,0,38-00100,10,17766
1,N,1,1,9,3,0,06-08507,9,23868
2,1,1,1,1,9,0,38-00100,9,8238
2,1,1,1,8,1,0,24-01004,15,9169
2,1,1,1,8,1,0,17-03529,9,7695
2,N,8,2,N,2,1,40-00200,9,25936
2,1,1,1,7,8,0,51-01301,N,1212
1,1,1,1,2,4,0,32-00405,5,1729
1,6,2,2,0,4,0,17-03529,9,8790
1,4,2,2,4,7,0,26-02702,9,11154
2,6,2,1,5,1,0,01-01301,N,972
1,N,2,2,9,2,4,17-03529,9,25891
2,1,1,1,1,8,0,17-03531,14,7666
2,6,1,0,2,2,1,01-01301,14,659
2,N,1,1,9,9,0,36-04010,9,18889
