PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
19-01700,85,2,6,0,1,0,N,1,1,16.3,8170,5,7,278000.0,2,22,N,2,2,2,2,15,562,19407
51-51255,23,1,5,3,8,3,4,1,1,11094.580900343579,7780,11,4,45800.0,0,241,N,2,2,2,2,101,75,21263
36-04010,15,2,6,0,2,1,4,1,1,49993.74180451606,9170,15,3,10080.0,0,N,N,2,2,2,2,94,28,20839
32-00405,83,1,6,0,2,0,9,3,1,52864.7,N,N,5,259000.0,7,0,N,1,2,1,2,135,199,14051
30-00600,67,2,1,0,1,N,6,1,1,16.3,N,N,3,209600.0,0,362,N,2,2,2,2,1,22,21140
30-00600,39,2,1,0,1,0,4,1,1,50868.501884426885,8390,12,9,63700.0,6,33,N,2,2,2,2,111,163,14915
36-03710,18,2,6,0,1,1,7,1,1,2418.6001042879307,N,N,4,-5100.0,1,N,N,2,2,2,2,1,45,16314
38-00100,89,2,1,0,1,0,4,1,1,16.3,N,9,11,225200.0,3,0,N,2,2,2,2,55,162,19454
28-01100,32,2,6,0,1,0,9,1,0,50749.52637183189,N,16,6,152800.0,6,58,N,2,2,2,2,35,164,12244
17-03529,47,1,1,0,1,0,2,1,1,3097.6716590405113,9920,9,1,20800.0,9,95,N,2,2,2,2,82,91,8087
38-00100,38,2,6,1,1,0,3,1,2,16.3,5070,6,7,317000.0,3,367,N,2,2,2,2,97,68,17382
19-01700,76,2,1,0,1,0,2,1,1,8092.797176729002,2780,10,11,235000.0,5,390,N,2,2,2,2,25,138,19100
36-04010,60,2,1,2,2,7,2,1,1,3253.5142329141418,8090,3,6,32700.0,5,85,N,2,2,2,2,160,266,11224
51-01301,69,1,6,0,1,N,9,2,2,10112.95532082826,N,9,6,16000.0,0,418,N,2,2,2,2,97,111,20189
28-01100,68,2,1,0,1,0,6,1,1,1846.400254472055,N,N,6,100500.0,2,40,N,2,1,2,2,47,89,15994
30-00600,75,1,1,0,1,0,2,1,1,23.53389530934782,9920,N,8,102200.0,4,36,N,2,2,2,2,69,45,17742
38-00100,49,2,N,0,1,1,N,1,1,88.92195906972351,9780,10,4,723000.0,2,72,N,2,2,2,2,122,464,20331
06-08507,38,2,6,0,2,0,N,1,0,3670.7235814083224,N,N,9,73500.0,3,71,N,2,1,1,2,37,65,5686
24-01004,26,1,6,0,6,3,N,1,1,5126.545206591081,9480,3,6,131020.0,0,61,N,2,2,2,2,23,46,7780
36-04010,45,2,3,0,1,6,9,1,2,9651.344226254447,N,11,9,151700.0,7,228,N,2,2,1,2,104,133,18385
06-08507,75,2,6,0,2,0,9,1,2,4350.469582872327,590,10,4,305200.0,3,64,N,2,2,2,2,94,346,4078
51-51255,31,1,6,0,1,0,9,1,2,12146.578638847472,N,N,6,101500.0,3,489,N,1,2,2,2,431,111,22382
17-03531,71,1,1,0,1,0,N,1,1,3612.715555413594,6870,N,7,N,9,63,N,2,2,2,2,53,113,6835
40-00200,68,1,1,0,1,0,2,1,1,16.3,8680,11,6,74940.0,0,500,N,2,2,2,1,1,121,19580
08-00803,35,1,6,0,2,0,3,1,2,4277.565260384189,9190,11,6,16080.0,3,80,N,2,2,2,2,74,89,7123
28-01100,24,1,6,0,1,0,4,1,2,4627.537486849672,9190,13,7,-100.0,7,115,N,2,2,2,2,47,103,3700
36-03710,77,1,1,1,1,0,12,1,1,16.3,8180,6,8,18000.0,8,357,N,2,2,2,2,14,104,18447
13-04600,63,2,3,0,1,0,9,1,2,3045.500642748093,8770,10,7,140020.0,3,162,N,2,2,2,2,87,264,2618
51-51255,30,2,3,2,1,N,3,1,1,8643.916961977604,N,N,4,101400.0,0,102,N,2,1,2,2,22,104,13929
24-01004,52,2,6,0,6,0,N,1,1,3338.519386401735,8090,11,7,162800.0,2,5,N,2,2,2,2,66,121,6174
38-00100,37,1,6,0,3,3,3,1,1,16.3,7190,5,5,283000.0,1,497,N,2,2,2,2,32,118,14518
19-01700,46,1,1,0,1,2,4,1,0,3450.80361252029,8270,N,8,21750.0,6,83,N,2,2,2,1,16,21,8053
51-51255,94,1,6,3,1,N,9,2,1,2509.180405692381,N,9,5,55020.0,1,103,N,2,2,2,1,19,120,3073
40-00200,53,2,3,0,8,3,5,1,1,49628.32085442563,N,N,2,64240.0,0,100,N,2,1,2,2,19,141,20558
06-08507,42,1,6,0,6,N,9,1,0,3207.3569240876877,7870,9,2,100150.0,0,9,N,2,2,2,2,16,35,3963
30-00600,4,1,6,0,2,1,4,1,2,2902.8889170338894,8690,13,5,-100.0,0,139,N,2,2,2,2,78,84,12452
17-03529,31,2,6,2,2,N,N,2,0,6476.684439036338,N,N,1,102300.0,0,8,N,2,2,2,2,1,72,5281
40-00200,35,2,6,0,7,3,4,1,1,2659.3133123847224,8690,N,8,135500.0,3,175,3,2,2,2,2,92,226,25042
36-03710,34,1,6,0,2,0,3,1,1,50294.63306875834,7072,7,5,20360.0,2,115,N,2,2,2,2,104,325,12111
51-51255,71,2,1,1,1,1,9,1,1,4962.369938964434,N,13,9,172000.0,3,44,N,2,2,2,2,1,165,19392
51-51255,41,2,1,0,1,0,5,1,1,10944.696939966134,7480,10,10,136800.0,9,72,N,2,2,2,2,106,103,8631
08-00803,95,2,6,0,8,0,N,1,2,2924.380456258675,N,N,8,143250.0,3,112,N,2,2,2,2,67,131,369
36-04010,53,1,1,0,6,1,2,1,1,16.3,7860,3,3,-100.0,0,45,N,2,2,2,2,89,165,24262
51-01301,70,1,1,0,1,0,12,1,1,70.01260317275346,7990,15,4,149000.0,0,244,N,2,2,2,2,86,219,19649
38-00100,27,1,6,0,1,N,9,1,2,13980.513210092911,N,9,7,-100.0,0,53,N,2,2,2,2,96,126,11159
13-04600,52,2,6,0,8,2,4,1,1,2636.5553459951016,N,N,1,52040.0,9,61,N,2,1,1,2,21,75,11045
26-02702,21,2,6,0,1,1,9,1,1,2965.075369859919,N,9,8,76280.0,8,48,N,2,2,2,2,1,71,3529
40-00200,46,2,6,2,2,3,2,1,1,47700.232216761346,N,9,7,61500.0,0,460,N,2,1,2,2,46,354,8305
19-01700,24,1,6,0,1,N,N,1,1,3662.466700646091,7860,2,4,100000.0,9,91,N,2,2,2,2,8,106,5907
36-03710,80,1,1,3,1,1,4,1,1,16.3,9920,9,4,22620.0,2,139,N,2,2,2,2,75,121,25172
51-01301,39,2,N,3,1,0,4,1,2,8320.590538686396,9180,15,4,153700.0,3,435,N,2,2,2,2,116,129,16126
38-00100,36,1,3,0,1,0,N,1,0,16.3,9370,4,6,80500.0,2,74,N,2,2,2,2,1,73,16880
36-04010,26,2,6,0,8,3,3,1,0,31071.1172536717,N,18,5,100000.0,0,0,N,2,2,2,2,49,146,9430
17-03529,22,2,6,0,9,0,N,1,2,15578.971601931857,7980,11,8,50000.0,4,79,N,2,2,2,2,55,15,2305
40-00200,59,1,1,0,1,3,N,1,1,16.3,7071,1,8,144800.0,8,89,N,2,2,2,2,9,74,12764
19-01700,10,1,1,0,1,1,9,1,1,4626.361077375674,190,13,4,364000.0,0,57,N,2,2,2,2,128,166,7449
17-03529,15,2,6,0,1,0,2,1,1,3436.4203580672342,7380,10,8,237000.0,0,433,N,2,2,2,2,122,76,14526
24-01004,92,1,1,3,1,0,12,1,1,3853.609513684174,N,9,5,-5100.0,0,483,N,2,1,2,1,92,171,4557
06-08507,51,1,1,0,1,0,N,1,2,3602.1402291338504,8290,17,1,N,6,N,N,2,2,2,2,21,103,16174
19-01700,58,2,6,0,1,1,4,1,2,2919.3550526514823,7870,11,6,98400.0,7,27,N,2,2,2,2,62,89,7721
40-00200,52,2,1,0,2,0,3,1,2,7577.474039384956,9920,4,2,N,7,N,N,2,2,2,2,43,42,24931
51-51255,51,2,1,0,1,0,9,1,1,5813.184866980942,8270,10,8,98010.0,7,5,N,2,2,2,2,5,48,21250
13-04600,59,2,4,0,2,0,N,1,2,49624.71662755146,N,N,6,85300.0,0,147,N,2,1,2,2,16,146,14102
51-01301,31,2,6,0,1,0,3,1,2,50721.966353837604,N,9,7,-5100.0,0,393,N,2,2,2,2,248,214,4232
51-01301,39,1,1,0,1,0,5,1,1,16.3,9380,5,7,240000.0,5,170,N,2,2,2,2,6,165,18274
08-00803,72,1,6,0,2,4,2,3,2,8166.664076490628,N,N,5,-7600.0,3,91,N,N,1,2,2,87,63,5234
40-00200,72,1,1,0,1,3,3,1,1,16.3,N,4,7,167050.0,0,5,N,2,2,2,2,80,291,17876
13-04600,89,1,1,0,1,0,12,1,1,2273.6330693822333,N,1,2,81800.0,1,384,N,1,2,2,2,27,116,3853
30-00600,73,2,1,0,1,0,2,1,1,2181.768724645991,6880,7,8,572000.0,8,486,N,2,2,2,2,11,111,14103
40-00200,38,1,1,0,1,0,2,1,1,27.77632144704966,1990,2,9,440.0,8,62,N,2,2,2,2,44,78,22162
38-00100,28,2,6,0,1,0,3,1,2,16.3,8660,14,5,-100.0,0,67,N,2,2,2,2,11,62,18025
38-00100,77,2,1,0,2,0,12,1,1,16.3,N,9,4,-2100.0,5,32,N,2,2,2,2,35,95,18613
24-01004,24,2,6,0,1,0,2,1,2,3864.446868918494,8170,1,9,100130.0,2,141,N,2,2,2,2,215,247,3185
40-00200,44,2,6,0,1,0,9,1,1,16.3,8270,4,6,63200.0,5,323,N,2,2,2,2,72,119,23079
17-03529,94,1,6,0,1,1,4,1,1,49956.39765246013,N,N,3,-100.0,0,183,N,2,2,2,2,14,165,23603
32-00405,52,1,6,0,2,1,9,1,2,51883.58000164128,8370,11,6,2700.0,7,194,N,2,1,2,2,87,139,13508
32-00405,78,2,3,0,1,0,N,1,1,16.3,N,9,7,39900.0,0,352,N,1,1,2,2,1,56,15775
36-04010,69,2,1,0,1,0,12,1,1,16.3,8080,1,7,16200.0,5,61,N,2,2,2,2,21,15,18373
51-01301,20,2,1,0,1,0,4,1,1,16.3,8891,1,8,3400.0,9,95,N,2,2,2,2,39,26,21635
40-00200,53,2,1,0,1,2,2,1,1,16.3,9290,2,7,89500.0,2,474,N,2,2,2,2,65,118,15554
40-00200,89,2,3,0,3,0,9,1,1,16.3,N,N,7,60800.0,2,10,N,2,2,2,1,31,193,17565
36-04010,66,1,6,0,2,0,2,1,1,7535.610419072898,5370,8,8,102790.0,0,399,N,2,2,2,2,39,314,21592
40-00200,52,2,4,0,2,0,5,1,2,51187.227316295015,7890,14,4,96400.0,2,175,N,2,2,2,2,98,308,20446
36-03710,60,1,1,0,1,0,5,1,1,16.3,5480,5,3,55800.0,7,168,N,2,2,2,2,40,60,14572
38-00100,74,1,3,0,2,2,2,1,1,16.3,8290,0,9,163600.0,2,494,N,2,2,2,2,33,174,14325
38-00100,42,1,6,0,6,3,4,1,1,16.3,N,9,4,10080.0,0,65,N,2,2,2,2,104,159,17331
40-00200,52,1,1,0,1,0,3,1,1,197.7984297118274,6992,8,6,730.0,6,N,N,2,2,2,1,66,130,22213
06-07502,61,1,4,0,2,1,N,1,2,3037.7774753530166,7870,3,8,N,5,N,N,2,2,2,2,21,31,2324
51-01301,61,2,1,0,9,0,2,1,1,11075.099910105055,9920,14,8,190.0,9,67,N,2,2,2,2,55,63,22215
51-51255,74,2,2,0,1,0,N,1,1,10497.568438197271,8570,12,1,N,5,501,N,2,2,2,2,7,112,19875
19-01700,31,2,6,0,1,1,3,1,1,9771.987694775948,8191,15,6,55020.0,4,249,N,2,2,2,2,82,101,22512
36-04010,48,1,2,2,1,0,12,1,1,48480.005067208935,7670,3,7,103600.0,3,481,N,2,2,2,2,41,64,16558
38-00100,40,2,1,0,2,0,N,1,1,16.3,7390,1,4,2600.0,9,92,N,2,2,2,2,47,61,18575
36-03710,48,1,3,0,2,1,12,1,1,6535.437990849975,4880,5,6,8300.0,4,51,N,2,2,1,2,296,143,14495
29-01901,87,1,6,0,1,N,3,1,2,16.3,N,N,4,104400.0,0,49,N,2,1,2,2,1,218,11219
40-00200,28,2,1,0,1,0,12,1,1,16.3,6070,6,8,328000.0,5,488,N,2,2,2,2,46,145,18961
51-01301,38,2,6,0,2,1,2,1,1,16.3,6780,7,7,32300.0,7,433,N,2,2,2,2,3,114,20791
29-01901,85,2,4,0,1,0,N,1,1,3269.7762146806413,7980,1,5,320000.0,2,89,N,2,2,2,2,32,68,15623
51-51255,44,2,1,0,1,4,3,1,1,477.7530964776232,3170,N,9,N,7,50,N,2,2,2,2,61,42,21840
38-00100,66,1,4,0,1,0,12,1,1,16.3,N,N,5,70000.0,6,53,N,2,2,2,1,35,47,20200
19-01700,55,1,1,0,6,0,3,1,1,3699.808028694179,N,N,8,432000.0,9,183,N,1,2,2,2,88,160,799
17-03531,62,2,6,0,1,1,4,1,0,2715.106941230255,N,14,8,99030.0,2,493,N,2,2,2,2,62,251,10189
36-03710,31,2,6,1,2,2,3,3,2,3676.780816255403,9780,6,5,230000.0,3,107,N,2,2,2,2,141,289,3763
40-00200,71,1,1,0,1,3,N,1,1,38.62130080172806,9920,N,6,93700.0,0,N,N,2,2,2,2,31,6,23343
28-01100,9,2,6,1,8,N,9,1,0,3559.5292806823354,9370,15,10,100700.0,0,128,N,2,2,2,2,223,30,14790
17-03529,23,2,6,0,1,2,3,1,1,2572.5227926569937,8170,4,9,63900.0,8,47,N,2,2,2,2,95,179,837
30-00600,86,2,1,4,2,0,4,1,2,16.3,N,N,4,1700.0,0,281,N,2,2,2,2,235,62,17292
36-03710,36,1,6,0,1,N,9,1,2,1966.5832793256204,9370,12,9,14900.0,1,19,N,2,2,2,2,1,122,10509
38-00100,80,1,2,0,2,0,9,1,1,51244.82486817186,9920,4,3,145150.0,3,464,N,N,2,2,2,41,50,4126
38-00100,43,2,1,0,8,0,2,1,1,2926.127039262133,5370,6,11,217000.0,4,39,N,2,2,2,2,108,134,4394
19-01700,93,1,6,0,2,0,N,1,2,2453.1039958631345,8564,10,9,100190.0,5,260,N,2,2,2,2,1,77,12610
26-02702,45,1,1,0,1,0,3,1,2,3804.6810711179305,9920,16,8,451000.0,1,485,N,2,2,2,2,39,1406,5716
29-01901,47,2,6,0,1,7,N,1,1,50601.89937582868,9920,9,6,86000.0,9,76,N,2,2,2,2,85,28,12901
13-04600,25,2,3,2,3,2,4,1,0,2180.6676680955716,9920,9,4,103200.0,0,78,N,2,2,2,2,46,71,6441
51-01301,40,2,1,0,1,1,6,1,1,3735.2318923077664,N,N,6,82200.0,0,71,N,2,2,2,2,2,105,20646
38-00100,41,1,1,0,1,3,3,1,1,16.3,8090,4,9,1000.0,0,501,N,2,2,2,2,18,120,18890
17-03531,36,2,6,0,1,N,N,1,2,16.3,N,3,8,2800.0,2,128,N,2,2,2,2,95,101,18905
19-01700,46,2,3,0,1,2,3,1,2,3554.475677373325,N,9,10,16580.0,1,64,N,2,2,2,2,95,139,6255
24-01004,40,2,6,0,2,0,N,3,0,4568.1484997826265,7460,10,2,180080.0,9,55,N,2,2,2,2,45,112,6716
40-00200,43,1,1,0,1,0,2,1,1,52315.92109506971,N,N,6,141900.0,3,203,N,2,1,2,2,122,275,7883
38-00100,79,2,3,0,2,3,9,3,1,16.3,9290,9,7,130.0,2,408,N,2,2,2,2,35,53,16313
38-00100,16,2,6,0,3,0,9,1,1,343.1584286139839,7080,0,8,-100.0,1,54,N,2,2,2,2,56,69,16110
32-00405,34,1,3,0,1,7,3,1,1,3361.050740633174,N,9,5,112800.0,3,351,N,2,2,1,2,48,86,12704
30-00600,37,1,6,4,2,2,4,1,1,51746.49868269593,7290,2,1,19500.0,1,237,N,2,N,2,2,75,56,14673
32-00405,13,2,6,1,9,5,2,1,1,16.3,9920,13,4,100.0,0,482,N,2,2,2,2,287,79,14055
36-03710,29,1,3,0,1,1,2,1,1,16.3,3095,3,5,185000.0,2,287,N,2,2,2,2,27,88,12190
40-00200,53,1,1,0,1,0,12,1,1,16.3,N,9,4,432000.0,3,469,N,2,1,2,2,55,89,18794
51-51255,65,2,1,0,1,1,3,1,2,8271.694608474707,N,15,9,302500.0,6,57,N,2,2,2,2,9,123,21095
40-00200,59,1,6,1,1,N,4,1,1,2778.385780870086,N,9,5,-1070.0,0,0,N,N,1,2,2,62,211,20112
06-08507,76,2,6,0,8,0,N,1,2,2293.323793634082,8580,12,8,13700.0,2,166,N,2,2,2,2,59,179,6992
13-04600,89,2,6,0,1,0,2,1,1,4291.919669516743,N,N,8,140030.0,1,51,N,2,2,1,2,155,91,6103
24-01004,70,1,1,0,1,0,2,1,1,9770.050523780395,6470,10,8,600.0,6,49,N,2,2,2,2,11,95,20786
51-51255,56,1,1,0,1,5,2,1,1,8624.12014095747,6890,3,9,29440.0,5,469,N,2,2,2,2,40,128,19807
08-00803,57,1,1,0,2,0,4,1,1,4722.778232842216,7460,10,4,456000.0,9,74,N,2,2,2,2,114,105,6697
51-01301,68,2,1,0,1,0,12,1,1,492.473672832576,2380,1,9,60400.0,3,476,N,2,2,2,2,85,74,18700
06-08507,88,2,3,0,2,0,N,1,2,3691.0028274420597,8590,N,6,N,9,71,N,2,2,2,2,95,261,546
51-01301,43,1,1,0,1,0,12,1,1,10151.162668737614,7770,0,8,11360.0,6,482,1,2,2,2,2,73,155,109
13-04600,89,1,6,0,2,0,N,1,1,51695.5441065384,N,N,4,91000.0,1,12,N,2,2,2,2,32,75,7235
38-00100,93,1,1,0,9,3,2,1,1,16.3,8170,2,N,20200.0,8,485,N,2,2,2,2,34,103,14035
32-00405,80,1,3,0,2,2,N,1,2,16.3,N,9,4,103200.0,0,161,N,2,2,2,2,48,46,14350
51-51255,87,2,1,0,1,0,9,1,1,6994.388440054243,7860,0,9,18800.0,6,478,N,2,2,2,2,136,99,20267
30-00600,47,2,1,0,8,1,4,1,2,1793.8743784813844,6690,7,6,460.0,2,200,N,2,2,2,2,32,125,15502
51-51255,23,1,5,0,1,N,9,1,1,5373.5660170020465,6170,5,9,9810.0,9,482,N,1,2,2,2,127,159,24653
19-01700,95,1,6,0,6,0,12,1,0,3180.2942951206314,N,9,7,85050.0,0,74,N,2,2,2,2,67,71,10389
36-04010,32,1,6,0,2,4,9,1,1,3008.8975681365737,N,9,5,-100.0,0,0,N,1,2,2,2,67,165,11136
40-00200,23,2,1,4,5,1,4,1,1,10192.401916615405,7780,1,5,41200.0,9,482,N,2,2,2,2,37,67,671
51-51255,49,2,1,0,1,0,3,1,1,8101.055268852599,8290,1,N,-100.0,8,474,N,2,2,2,2,12,106,19753
19-01700,71,1,1,0,1,0,4,1,1,3621.759877685903,7990,12,1,360.0,9,N,N,2,2,2,2,2,0,2446
40-00200,66,1,1,0,1,0,5,1,1,334.2009115361562,9190,14,4,138900.0,1,68,N,2,2,2,2,37,106,18894
28-01100,27,1,6,3,2,1,2,1,0,48835.97341189896,N,7,6,10240.0,0,60,N,2,2,1,2,78,139,5493
51-51255,85,2,1,0,1,1,9,1,1,16.3,2690,18,9,103000.0,8,481,N,2,2,2,2,98,105,16720
51-01301,31,2,1,0,1,0,N,1,2,7109.461201217014,7870,12,8,61200.0,6,55,N,2,2,2,2,60,102,24929
29-01901,56,1,6,0,1,0,N,1,1,1810.3675378524765,9470,15,6,37100.0,0,233,N,2,2,2,2,1,91,14024
51-51255,48,1,1,0,1,0,N,1,1,3332.973337441291,8070,3,9,90000.0,5,67,N,2,2,2,2,1,74,1275
40-00200,54,1,1,0,1,0,3,1,1,16.3,6180,5,5,568800.0,2,227,N,2,2,2,2,116,113,13757
17-03529,83,1,1,0,1,N,N,2,0,3761.8226460722713,9470,15,7,40220.0,1,85,N,2,2,2,2,6,27,14154
51-01301,76,2,6,0,1,9,12,1,1,16.3,8891,10,9,61600.0,4,445,N,2,2,2,2,56,150,17413
51-01301,75,1,1,0,1,0,12,1,1,10883.484005830509,N,9,5,609000.0,0,44,N,2,2,2,2,38,146,15876
17-03531,31,1,6,0,1,N,4,1,1,3463.950184383608,N,9,8,-100.0,4,257,N,2,2,2,2,74,452,5998
38-00100,76,1,1,0,1,0,2,1,1,16.3,N,N,8,472000.0,8,76,N,2,2,2,2,1,43,15788
17-03529,59,2,6,0,1,2,4,1,1,6379.570883047962,9690,14,1,219000.0,8,496,N,2,2,2,2,1,119,19120
29-01901,20,2,6,0,1,4,4,2,1,1185.252227285588,7380,2,5,10180.0,0,284,N,2,2,2,2,107,159,12365
38-00100,64,1,1,0,1,0,2,1,1,210.78233589337046,9180,16,6,57790.0,4,267,N,2,2,2,2,16,36,23591
30-00600,90,1,2,0,2,1,9,1,1,2639.7124213612296,7970,0,9,100600.0,0,483,N,2,2,2,2,67,123,0
51-01301,93,1,3,0,2,0,N,1,2,9472.409782351375,N,N,4,81030.0,8,86,N,2,2,1,2,36,250,21970
38-00100,47,1,6,0,1,3,4,1,1,16.3,5370,6,5,16700.0,0,35,N,2,2,2,2,138,92,18634
36-03710,50,1,1,0,8,0,2,1,1,16.3,9470,11,5,109500.0,6,223,N,2,2,2,2,79,101,8516
28-01100,72,2,1,0,1,0,N,1,1,16.3,9920,9,6,9790.0,1,99,N,2,2,2,2,18,54,7587
51-01301,44,1,6,0,8,1,3,1,2,51377.049457443696,8470,13,8,21500.0,1,281,N,2,2,2,2,41,95,24461
36-03710,87,1,1,0,1,0,N,1,0,8528.105468367803,N,9,6,100.0,0,65,N,2,1,2,2,15,68,20179
17-03529,23,2,1,0,1,2,4,1,2,16.3,N,N,4,105100.0,0,87,N,2,2,2,2,353,238,22105
08-00803,40,1,6,0,1,1,N,1,1,2858.418517598218,8090,3,1,77610.0,3,9,N,2,2,2,2,49,34,2015
36-04010,14,2,1,0,1,3,4,1,2,52035.646287575124,7370,16,7,-100.0,5,29,N,2,2,2,2,114,115,23002
13-04600,31,2,1,0,2,0,2,1,2,4112.221715837078,6672,13,8,710.0,5,91,N,2,2,2,2,78,274,10122
36-04010,16,1,6,0,2,0,3,1,2,5641.81948479433,6890,5,4,-100.0,2,0,N,2,2,2,2,93,180,13653
30-00600,70,1,1,0,6,2,6,1,1,2198.258194767458,7970,8,7,173610.0,2,181,N,2,2,2,2,32,116,14982
36-04010,38,1,6,0,8,7,4,1,2,48782.57673752263,N,N,8,-100.0,0,489,N,2,2,2,2,56,183,12053
36-03710,31,2,6,0,3,0,N,1,1,87.73465258653191,2690,N,6,98920.0,6,338,N,2,2,2,2,40,229,15234
32-00405,95,2,3,0,1,0,7,1,2,16.3,N,N,3,22940.0,0,93,N,2,1,2,2,1,91,19391
38-00100,69,2,6,0,2,0,2,1,1,49908.5668413223,N,N,8,73800.0,0,51,N,2,2,2,2,186,171,19043
51-01301,32,2,1,0,6,2,3,1,1,10685.640957149082,8270,13,8,89000.0,7,77,N,2,2,2,2,120,176,13474
17-03531,35,1,1,0,1,0,2,1,1,3011.7507876805075,770,12,8,67700.0,7,N,N,2,2,2,2,65,51,14221
40-00200,52,1,6,0,2,2,N,1,1,16.3,N,9,6,83200.0,6,54,N,2,2,2,2,145,139,21012
06-08507,80,2,1,0,1,0,3,1,1,2948.0633175291473,N,N,8,172090.0,9,77,N,2,2,2,2,81,102,2430
51-01301,69,2,1,0,1,0,2,1,1,16.3,8563,1,N,144100.0,8,135,N,2,2,2,2,49,219,18442
24-01004,5,1,6,0,1,0,9,1,0,3563.9190496370447,4770,6,6,187700.0,2,79,N,2,2,2,2,27,6,6121
26-02702,47,1,4,0,1,0,N,1,2,3958.4557283458125,8192,11,7,N,5,74,N,2,2,2,2,107,110,16367
17-03531,81,2,1,0,2,0,9,1,1,3638.196164968253,8080,10,3,28300.0,3,118,N,2,1,2,2,82,153,4568
38-00100,60,1,1,0,4,0,12,3,1,16.3,6380,9,1,10050.0,4,0,N,2,2,2,2,139,133,4682
36-04010,37,2,6,0,2,1,4,1,2,16.3,7770,12,4,61300.0,2,86,N,2,2,1,2,25,211,20405
38-00100,39,2,6,0,2,0,N,1,1,48499.46649719223,9180,9,7,14160.0,0,49,N,2,2,2,2,58,313,18128
36-03710,30,1,6,0,2,3,N,1,1,10153.07121196247,6480,13,7,-100.0,2,206,N,2,1,2,2,26,104,13483
36-04010,39,1,6,0,1,0,3,1,1,3383.7918748213833,9080,15,8,186100.0,8,68,N,2,2,2,2,58,65,6740
24-01004,77,2,N,0,5,0,2,1,1,4502.56692275845,8690,4,8,N,6,64,N,2,2,2,2,77,175,20081
51-51255,54,1,1,2,1,2,2,1,1,5036.335638525724,9180,13,7,74700.0,5,487,N,2,2,2,2,1,185,4722
30-00600,64,1,6,0,2,0,N,1,2,12719.861303927122,5381,9,8,52900.0,6,21,N,2,2,2,2,143,425,24171
36-03710,90,1,3,0,1,0,12,1,1,3450.0388541309503,N,9,6,-100.0,4,307,N,2,N,2,2,98,281,11101
26-02702,58,2,6,0,5,0,12,1,1,12218.69811157131,7770,0,9,214000.0,7,372,N,2,2,2,2,81,113,10860
29-01901,91,2,1,0,1,0,3,1,1,9913.436376768283,N,N,11,62160.0,8,489,N,2,2,2,2,46,219,20805
17-03529,79,1,4,0,1,0,4,1,1,16.3,N,N,4,227000.0,0,193,N,2,1,2,2,22,89,20992
40-00200,23,2,6,0,2,3,3,1,2,7745.670878760939,N,9,8,100120.0,0,271,N,N,2,2,2,125,633,24764
40-00200,17,2,6,0,6,3,2,1,2,247.8279536989036,2090,5,5,-100.0,6,14,N,2,2,2,1,101,156,10812
38-00100,64,1,1,0,1,0,12,1,1,16.3,7380,1,9,7040.0,7,497,N,2,2,2,2,37,50,11569
36-03710,23,1,6,0,8,2,N,1,1,16.3,N,10,6,9210.0,9,88,N,2,1,2,2,55,117,21433
40-00200,71,2,4,0,1,0,3,1,1,16.3,N,N,7,186300.0,2,160,N,1,2,2,2,1,47,22876
40-00200,77,2,1,0,1,0,7,1,1,16.3,N,17,4,54200.0,6,495,N,2,1,2,2,127,494,21236
28-01100,51,2,2,0,2,0,3,1,2,2234.120744748109,6470,10,8,946000.0,6,72,N,2,2,2,2,122,143,1089
30-00600,47,2,6,0,2,0,3,1,2,48808.75465181234,1890,2,7,20400.0,1,405,N,2,2,2,2,209,317,117
36-04010,22,1,6,4,1,1,2,2,0,194.68617089843792,8780,13,5,155900.0,1,65,N,2,2,2,2,202,106,14459
01-01301,37,2,4,0,1,0,N,1,1,4292.217530308298,7290,11,8,N,8,70,N,2,1,2,2,53,6,7150
51-01301,25,2,6,1,1,0,9,1,1,9838.060287406284,7770,7,6,814000.0,9,406,1,2,2,2,2,94,171,1709
51-01301,75,2,1,0,1,0,2,1,1,50.344618549111715,7990,8,8,35300.0,5,390,N,2,2,2,2,58,114,21293
51-01301,68,2,1,0,1,0,3,1,1,6822.670460417453,6470,3,5,186100.0,0,500,N,2,2,2,2,174,353,19687
24-01004,14,1,6,0,2,3,3,1,1,3946.5346329764984,N,N,8,100500.0,0,253,N,2,2,2,2,27,22,16793
24-01004,74,2,3,0,1,0,9,1,1,3485.141372573343,8380,10,9,21520.0,6,454,N,2,2,2,2,81,171,11247
40-00200,41,1,6,0,1,0,2,1,1,16.3,8290,0,5,13280.0,6,497,N,2,N,2,2,1,191,18899
26-02702,48,2,1,0,1,2,3,1,1,50679.29819292366,5480,8,8,N,5,82,N,2,2,2,2,80,182,16044
40-00200,85,1,1,0,2,0,2,1,1,16.3,N,N,9,10110.0,1,189,N,2,2,2,2,94,183,19168
06-07502,30,2,6,4,2,0,N,1,2,48855.178393632115,8561,3,8,102700.0,0,399,N,2,2,2,2,152,218,4853
38-00100,8,2,6,0,1,N,2,1,0,4044.6484512875186,5080,9,4,-5100.0,0,61,N,2,2,2,2,17,45,19704
13-04600,33,1,6,0,2,0,3,1,2,50868.36076446103,7780,7,7,37760.0,1,468,N,2,2,2,2,6,50,19348
