,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
5186,67,1,2,1,1,2,N,0,4
5187,22,8,6,2,1,2,N,9,12
5188,18,3,6,1,1,2,N,2,6
5189,66,6,1,1,1,1,N,N,2
5190,25,2,6,1,1,1,N,N,1
5191,30,1,6,2,1,1,N,2,5
5192,6,6,N,2,1,2,N,N,2
5193,16,1,6,2,1,2,N,3,9
5194,80,2,1,2,1,2,N,0,7
5195,23,2,1,1,1,2,N,N,N
5196,6,6,N,2,1,1,N,6,7
5197,48,1,1,2,1,2,N,9,8
5198,49,2,4,2,1,1,N,8,9
5199,69,1,1,2,1,2,N,4,5
5200,50,1,6,2,1,1,N,6,7
5201,6,1,1,2,1,1,N,9,10
5202,72,1,1,2,1,1,N,3,4
5203,9,8,N,2,1,2,N,5,6
5204,71,1,4,1,1,2,N,N,3
5205,55,3,1,2,1,1,N,1,9
5206,83,3,4,2,1,2,N,N,3
5207,79,1,1,2,1,1,N,4,5
5208,50,6,6,2,1,2,N,N,N
5209,31,2,6,1,1,1,N,1,5
5210,31,1,1,2,1,1,N,0,3
5211,42,2,1,2,1,1,N,3,7
5212,34,3,6,1,1,1,N,6,9
5213,48,1,1,2,1,2,N,2,7
5214,14,1,N,1,1,2,N,4,3
5215,62,2,6,1,1,1,N,0,4
5216,60,1,1,2,1,1,N,N,1
5217,86,1,3,2,1,1,N,0,5
5218,4,2,N,1,1,1,N,9,10
5219,17,1,6,2,1,2,N,6,9
5220,22,1,6,2,1,1,N,8,10
5221,61,1,1,2,1,2,N,8,10
5222,2,1,N,1,1,1,N,2,5
5223,67,1,4,1,1,1,N,2,6
5224,53,1,1,1,1,1,N,5,7
5225,5,2,N,2,1,1,N,4,5
5226,55,9,6,2,1,1,N,9,7
5227,64,1,6,2,1,2,N,7,4
5228,36,1,3,2,1,2,N,0,10
5229,83,1,1,1,1,1,N,N,3
5230,20,1,6,2,1,1,N,2,6
5231,76,1,1,2,1,2,N,2,6
5232,24,1,6,2,1,1,N,9,9
5233,26,1,6,1,1,2,N,5,7
5234,12,2,N,1,1,1,N,N,N
5235,37,6,6,1,1,1,N,3,5
5236,34,2,6,2,1,2,N,2,10
5237,61,2,N,2,1,2,N,N,3
5238,34,1,1,1,1,1,N,2,5
5239,12,1,N,2,1,1,N,7,5
5240,65,3,1,2,1,1,N,7,9
5241,49,1,1,2,1,1,N,5,7
5242,19,2,6,2,1,2,N,2,4
5243,19,2,6,2,1,1,N,1,4
5244,40,6,1,1,1,1,N,0,5
5245,76,2,1,1,1,1,N,N,N
5246,10,1,N,2,1,1,N,4,9
5247,28,1,6,2,1,1,N,9,9
5248,71,9,1,2,1,1,N,N,3
5249,16,2,6,1,3,0,N,0,4
5250,3,1,N,1,1,1,N,9,11
5251,24,2,6,1,1,2,N,4,9
5252,64,1,4,1,1,1,N,N,3
5253,20,2,6,2,1,1,N,N,3
5254,25,1,6,2,1,2,5,1,9
5255,12,3,N,1,1,1,N,1,7
5256,4,2,N,2,1,1,N,7,8
5257,15,1,6,2,1,1,N,8,9
5258,38,1,6,1,2,0,N,9,9
5259,66,1,1,2,1,1,N,N,3
5260,32,1,4,2,1,1,N,0,10
5261,46,1,1,2,3,0,N,5,5
5262,70,1,6,1,1,1,N,9,9
5263,13,2,N,2,1,2,N,N,1
5264,3,1,N,2,1,2,N,7,5
5265,35,2,4,1,1,1,N,2,3
5266,24,6,6,2,1,2,N,1,7
5267,15,2,6,2,1,1,N,9,9
5268,43,1,1,2,1,1,N,4,5
5269,21,2,6,1,1,1,N,1,5
5270,65,7,3,2,1,1,N,8,9
5271,50,1,6,1,1,1,N,5,9
5272,14,1,N,1,1,2,N,0,7
5273,14,1,N,1,3,0,N,9,12
5274,94,1,3,1,1,2,N,7,5
5275,45,1,1,1,1,1,N,7,7
5276,24,1,6,1,2,0,N,5,10
5277,23,3,6,2,1,2,N,5,8
5278,69,1,3,2,1,1,N,3,4
5279,33,2,6,2,1,2,N,6,8
5280,3,3,N,1,1,1,N,8,8
5281,5,2,N,2,1,1,N,8,10
5282,34,2,6,1,3,0,N,4,4
5283,58,1,4,2,1,1,N,6,9
5284,41,1,4,1,1,2,N,1,4
5285,29,1,N,1,1,2,N,0,5
5286,61,1,6,2,1,1,N,N,1
5287,62,1,1,1,1,1,N,5,7
5288,6,3,N,1,1,1,N,5,4
5289,9,1,N,1,1,1,N,N,3
5290,30,2,6,2,1,1,N,0,5
5291,9,1,N,1,1,1,N,N,2
5292,18,1,6,1,1,1,N,8,8
5293,5,2,N,2,1,2,N,0,6
5294,75,2,4,2,1,1,2,8,9
5295,45,1,1,1,1,2,N,0,3
5296,12,1,N,1,1,1,N,N,3
5297,5,1,N,2,1,1,N,0,4
5298,32,1,1,2,1,1,N,3,7
5299,0,2,N,2,1,2,N,N,3
5300,82,2,3,1,1,1,N,9,9
5301,15,9,6,2,1,1,N,5,9
5302,67,9,1,1,1,1,N,8,3
5303,11,2,N,1,1,1,N,9,9
5304,56,2,4,1,1,1,N,6,7
5305,34,1,6,2,1,1,N,3,5
5306,67,1,1,2,1,2,N,2,5
5307,33,1,1,2,1,2,N,N,3
5308,2,2,N,2,1,1,N,9,11
5309,33,1,1,1,1,1,N,3,5
5310,31,2,4,1,1,2,N,2,5
5311,37,2,3,1,1,2,N,0,7
5312,21,1,6,2,1,1,N,9,9
5313,75,1,1,2,1,1,N,0,5
5314,71,1,1,2,1,2,N,8,9
5315,23,1,6,1,1,1,N,2,5
5316,60,3,1,2,1,1,N,3,7
5317,73,1,1,1,1,1,N,5,7
5318,62,1,3,2,1,1,N,2,7
5319,49,1,1,1,1,1,N,8,3
5320,0,1,N,2,1,1,N,2,7
5321,48,2,1,1,3,0,N,0,9
5322,58,1,2,1,1,1,N,0,4
5323,22,1,6,1,1,2,N,6,9
5324,13,1,N,2,1,2,N,N,N
5325,22,1,6,1,1,1,5,2,4
5326,76,1,1,1,3,0,N,N,3
5327,30,1,6,1,1,1,N,N,3
5328,75,2,4,1,1,1,N,1,4
5329,41,1,1,2,1,1,N,6,8
5330,14,1,N,2,1,2,N,N,N
5331,10,1,N,2,1,2,N,5,9
5332,41,6,6,1,1,1,N,N,3
5333,20,6,6,1,2,0,N,5,7
5334,7,1,N,2,1,2,N,4,4
5335,15,1,6,2,1,1,N,N,3
5336,56,1,1,1,1,1,N,5,4
5337,65,1,1,2,1,2,N,N,2
5338,18,2,6,1,1,1,N,9,9
5339,6,2,N,1,1,1,N,N,1
5340,11,1,N,2,1,1,N,9,9
5341,32,1,6,2,2,0,N,0,9
5342,0,2,N,2,1,1,N,0,5
5343,47,2,5,1,1,1,N,8,8
5344,60,1,1,2,1,2,N,0,4
5345,28,2,6,2,1,1,N,6,9
5346,59,1,6,1,1,2,N,3,3
5347,5,6,N,2,1,1,N,N,3
5348,5,1,N,2,1,1,N,0,5
5349,43,1,1,1,1,1,N,N,N
5350,66,9,1,2,1,2,N,7,6
5351,73,6,1,2,1,1,N,6,9
5352,29,1,1,2,1,2,N,N,2
5353,35,1,1,1,1,2,N,6,5
5354,54,6,1,2,1,2,N,N,N
5355,39,2,N,2,1,2,N,1,3
5356,14,1,N,2,1,1,N,N,3
5357,59,2,2,1,1,1,N,4,10
5358,30,1,1,2,1,1,N,N,3
5359,72,1,1,2,1,1,N,0,8
5360,59,1,4,1,1,2,N,9,9
5361,37,1,2,1,1,1,N,2,5
5362,79,1,1,2,1,1,N,1,7
5363,36,2,6,2,1,2,N,2,7
5364,66,2,6,1,1,1,N,0,4
5365,63,6,1,2,1,1,N,N,3
5366,78,2,3,2,1,2,N,N,3
5367,58,3,4,1,1,1,N,9,9
5368,29,2,6,1,1,2,N,2,10
5369,82,1,1,1,1,2,N,3,9
5370,22,1,6,2,1,1,N,4,5
5371,78,2,3,2,1,1,N,1,7
5372,73,1,1,1,1,2,N,9,10
5373,58,2,4,1,1,1,N,6,5
5374,71,2,6,1,1,2,N,8,9
5375,17,1,6,1,1,2,N,8,9
5376,22,1,6,2,1,2,N,1,4
5377,18,2,6,1,3,0,N,3,9
5378,47,2,6,1,1,2,N,1,7
5379,51,2,5,1,1,2,N,2,7
5380,6,1,1,1,1,2,N,3,9
5381,4,2,N,2,1,1,N,N,2
5382,26,3,6,1,1,2,N,N,3
5383,94,1,3,2,1,1,N,8,9
5384,50,1,1,2,1,1,N,3,5
5385,60,1,2,2,1,2,N,2,7
5386,44,8,1,2,1,2,N,3,5
5387,71,1,1,1,1,2,N,1,11
5388,30,1,1,2,1,1,N,7,6
5389,18,6,6,1,2,0,N,N,3
5390,68,2,1,2,1,1,N,0,9
5391,12,2,N,2,1,2,N,0,4
5392,12,6,N,1,3,0,N,6,7
5393,25,1,6,1,1,2,N,8,9
5394,25,1,6,1,1,2,4,9,9
5395,6,1,N,2,1,1,N,0,9
5396,50,1,2,2,1,2,N,6,8
5397,34,1,6,1,1,1,N,N,2
5398,13,1,N,1,1,1,N,7,5
5399,48,1,1,2,1,2,N,8,10
5400,31,6,1,2,1,2,N,7,7
5401,16,1,6,1,1,1,N,1,8
5402,37,1,4,2,1,1,N,2,1
5403,69,1,6,2,1,2,N,9,7
5404,28,6,4,1,1,1,N,0,4
5405,39,1,6,2,1,2,N,6,10
5406,59,1,6,1,1,2,N,9,11
5407,41,1,1,2,1,2,N,2,4
5408,63,2,6,2,1,2,N,5,5
5409,66,1,5,1,1,1,N,8,12
5410,87,2,3,1,1,1,N,N,3
5411,74,1,1,2,1,2,N,0,4
5412,55,1,1,2,1,2,N,0,7
5413,10,1,N,1,1,2,N,9,12
5414,36,2,6,2,1,1,N,0,9
5415,19,2,6,1,1,2,N,9,10
5416,12,2,N,2,1,2,N,7,9
5417,41,1,3,2,1,1,N,6,9
5418,5,1,N,2,1,2,N,8,5
5419,49,3,1,1,1,1,N,6,4
5420,19,1,6,2,1,1,N,4,3
5421,56,2,6,1,1,2,N,3,5
5422,18,1,1,1,1,1,N,7,9
5423,50,6,6,1,2,0,N,5,7
5424,87,2,3,2,2,0,N,8,8
5425,10,1,N,1,1,1,N,N,3
5426,34,1,1,2,1,2,N,8,10
5427,65,1,1,2,1,1,N,4,8
5428,52,9,6,1,3,0,N,8,10
5429,72,1,3,2,1,1,N,N,3
5430,55,8,6,2,1,1,N,1,7
5431,52,8,5,2,1,1,N,0,3
5432,64,1,6,2,1,2,N,N,1
5433,69,1,6,2,1,1,N,0,7
5434,71,1,6,2,1,2,N,8,10
5435,5,9,N,1,1,1,N,N,3
5436,37,1,1,2,1,1,N,9,9
5437,41,1,1,2,1,2,N,5,9
5438,18,1,6,1,1,1,N,8,5
5439,50,1,3,1,1,2,N,1,7
5440,43,1,6,2,1,1,N,9,7
5441,74,1,6,2,1,1,N,N,3
5442,17,2,6,2,1,1,N,6,5
5443,22,1,4,2,1,1,N,6,5
5444,18,1,6,2,1,1,N,8,9
5445,21,8,6,2,1,2,N,6,8
5446,3,8,N,2,1,1,N,0,9
5447,25,1,1,2,1,1,N,3,6
5448,57,1,6,2,1,1,N,7,5
5449,14,2,N,2,1,1,N,9,11
5450,4,1,N,2,1,1,N,5,8
5451,72,1,4,1,1,2,N,N,2
5452,30,8,6,1,1,1,N,2,7
5453,60,2,1,1,1,1,N,0,4
5454,21,1,6,2,1,1,N,1,1
5455,63,1,1,2,1,1,N,3,9
5456,51,8,N,2,1,2,N,N,2
5457,38,1,1,2,1,1,N,N,1
5458,45,1,1,2,1,1,N,N,3
5459,62,1,1,2,1,1,N,8,10
5460,29,1,1,2,1,2,N,6,5
5461,4,2,N,1,1,2,N,3,5
5462,77,2,6,2,1,1,N,7,10
5463,75,1,1,2,1,1,N,6,5
5464,67,2,1,1,1,1,N,5,5
5465,27,8,6,1,1,1,6,8,9
5466,58,1,6,2,1,1,N,5,8
5467,72,1,1,2,1,1,N,0,4
5468,19,1,6,2,3,0,N,8,10
5469,33,1,6,1,1,1,N,2,5
5470,62,2,5,2,1,1,N,N,2
5471,32,1,1,2,1,2,N,6,5
5472,46,2,2,2,1,2,N,9,9
5473,70,3,1,1,1,1,N,0,4
5474,67,2,1,2,1,2,N,9,9
5475,16,2,6,2,1,1,N,1,7
5476,44,2,3,2,1,1,N,7,7
5477,6,1,N,2,1,1,N,N,1
5478,46,2,6,1,1,1,N,8,7
5479,50,3,6,1,1,1,N,1,7
5480,52,2,1,1,1,2,N,6,12
5481,37,3,6,2,1,1,N,4,7
5482,47,1,1,1,1,2,N,7,9
5483,62,1,1,1,1,1,N,1,7
5484,18,2,6,2,1,1,N,2,5
5485,4,1,N,2,1,2,N,1,7
5486,67,2,5,2,1,1,N,5,10
5487,0,2,N,2,1,2,N,2,9
5488,2,1,N,1,1,1,N,8,9
5489,25,2,6,2,1,1,N,3,7
5490,33,3,1,1,1,2,N,2,5
5491,49,1,2,2,1,2,N,1,4
5492,62,1,1,2,3,0,N,1,4
5493,18,2,6,2,1,1,N,6,10
5494,70,2,1,2,1,1,N,6,10
5495,14,2,N,1,1,2,N,0,9
5496,58,1,1,1,1,2,N,N,1
5497,13,2,N,1,1,1,N,3,3
5498,20,1,6,1,1,1,N,0,12
5499,62,2,6,2,1,1,N,7,2
5500,18,1,6,1,1,1,N,0,8
5501,25,1,1,1,1,1,N,5,8
5502,67,2,3,2,1,2,N,4,9
5503,32,1,6,2,1,1,N,1,5
5504,50,2,1,1,1,1,N,9,12
5505,1,1,N,1,1,2,N,0,4
5506,68,2,3,2,1,1,N,0,4
5507,55,2,2,1,1,2,N,2,7
5508,51,1,1,2,1,1,N,6,5
5509,18,1,6,1,1,1,N,N,3
5510,60,1,1,1,1,2,N,8,10
5511,4,2,N,2,1,1,N,0,4
5512,27,9,1,2,1,2,N,N,1
5513,25,1,6,2,1,1,N,4,12
5514,22,1,6,2,3,0,N,3,5
5515,80,6,1,1,1,1,N,3,8
5516,35,3,1,2,1,1,N,7,9
5517,33,6,2,1,1,2,N,5,10
5518,62,1,4,1,1,2,N,N,2
5519,56,9,1,1,2,0,N,8,9
5520,58,2,6,2,1,1,N,0,10
5521,57,1,1,2,3,0,N,3,8
5522,3,2,N,1,1,1,5,6,5
5523,54,1,5,1,1,2,N,1,4
5524,4,9,N,1,1,2,N,N,3
5525,37,2,5,1,1,1,N,8,7
5526,17,2,4,2,1,1,N,6,8
5527,65,1,1,1,1,1,N,6,5
5528,84,2,3,1,1,1,N,N,3
5529,6,1,N,2,1,2,N,N,N
5530,0,1,N,1,1,1,N,0,9
5531,28,2,6,1,1,1,N,7,9
5532,57,1,6,2,1,1,N,0,7
5533,42,2,1,2,1,2,N,N,1
5534,67,2,4,1,1,1,N,N,1
5535,3,2,N,1,1,1,N,2,7
5536,6,2,2,2,1,1,N,7,7
5537,75,1,6,1,1,2,N,2,4
5538,49,2,6,2,1,1,N,7,5
5539,44,1,4,1,1,1,N,N,3
5540,27,3,6,2,1,2,N,0,4
5541,27,1,6,1,1,1,N,N,1
5542,72,1,1,2,1,1,N,9,11
5543,81,1,6,2,1,2,N,4,7
5544,10,2,N,2,1,1,N,1,4
5545,55,1,1,1,1,1,N,3,5
5546,45,1,1,1,1,2,N,N,N
5547,65,1,1,1,1,1,N,5,7
5548,48,1,4,1,1,1,N,8,7
5549,53,1,1,1,1,2,N,6,7
5550,56,2,4,1,1,1,N,N,3
5551,48,1,1,1,1,1,N,7,12
5552,36,1,1,1,1,2,N,7,10
5553,45,1,1,1,1,2,N,0,6
5554,40,2,1,2,1,2,N,N,2
5555,77,1,3,1,1,2,N,N,N
5556,29,1,6,1,3,0,N,3,10
5557,27,3,6,1,1,2,N,7,9
5558,74,1,1,1,1,2,N,3,5
5559,35,1,1,1,1,2,N,0,4
5560,4,1,N,2,1,1,N,9,12
5561,19,2,6,2,1,1,N,1,5
5562,37,1,1,1,1,1,N,7,9
5563,75,2,4,1,1,2,N,5,5
5564,20,1,6,1,1,1,N,1,4
5565,27,2,6,1,1,1,N,4,5
5566,89,1,6,1,1,2,N,9,8
5567,53,2,6,1,1,2,N,9,10
5568,30,1,6,1,1,1,N,2,5
5569,80,2,6,1,1,1,N,7,8
5570,19,8,6,1,1,2,N,7,12
5571,67,1,1,2,1,2,N,4,3
5572,41,2,6,1,1,1,N,7,9
5573,71,2,3,2,1,2,N,1,5
5574,78,9,1,1,1,2,N,9,5
5575,12,1,N,2,1,1,N,6,7
5576,16,1,6,2,1,1,N,0,4
5577,12,2,N,1,1,1,N,7,10
5578,33,1,1,1,1,2,N,7,7
5579,41,2,5,1,1,1,N,0,7
5580,32,1,6,2,1,1,N,3,9
5581,11,1,N,2,1,2,N,4,9
5582,68,1,1,1,1,2,N,N,3
5583,79,2,6,1,1,2,N,4,7
5584,38,2,6,1,1,2,N,5,8
5585,43,1,4,2,1,1,N,3,5
5586,59,1,2,1,1,2,N,1,7
5587,48,1,6,1,1,1,N,8,11
5588,56,1,6,1,1,2,N,5,5
5589,21,2,6,2,1,1,N,5,6
5590,66,1,1,2,1,1,N,9,8
5591,65,1,4,2,1,1,N,7,5
5592,1,2,N,2,1,2,N,9,10
5593,8,9,N,2,1,1,N,7,8
5594,65,1,1,2,1,2,N,4,10
5595,63,1,1,1,1,1,N,4,7
5596,57,2,5,1,1,2,N,5,5
5597,80,1,3,1,1,2,N,N,3
5598,63,3,6,1,1,1,N,4,5
5599,49,1,1,2,1,1,N,5,5
5600,54,2,6,1,1,1,N,0,7
5601,91,1,6,1,1,1,N,5,9
5602,25,1,6,2,1,2,N,8,7
5603,73,1,1,2,1,2,N,6,7
5604,6,1,N,2,1,1,N,2,7
5605,4,1,N,2,1,1,N,5,7
5606,69,6,4,2,1,1,N,5,12
5607,10,1,N,1,1,2,N,N,N
5608,16,2,3,1,1,1,N,N,3
5609,32,1,6,1,1,1,N,1,10
5610,58,1,6,1,1,1,N,6,7
5611,48,1,1,1,1,2,N,5,5
5612,7,1,N,1,1,1,N,3,5
5613,64,1,1,1,1,2,N,9,7
5614,33,1,6,1,1,1,N,5,9
5615,16,1,6,1,1,1,N,9,10
5616,29,1,1,2,1,2,N,6,9
5617,67,1,1,1,1,1,N,4,3
5618,6,6,N,1,1,2,N,0,4
5619,73,6,1,2,1,2,N,7,7
5620,9,1,N,1,1,1,N,5,5
5621,44,1,4,2,1,1,N,8,10
5622,64,1,4,2,1,2,N,8,7
5623,65,2,1,1,3,0,N,1,7
5624,78,1,3,1,1,1,N,5,7
5625,43,1,1,2,1,1,N,5,4
5626,2,2,N,1,1,1,N,7,2
5627,49,6,N,1,1,1,N,N,1
5628,69,1,1,2,1,1,N,N,N
5629,28,8,6,2,1,1,N,5,7
5630,29,2,6,1,1,1,N,5,4
5631,5,1,N,1,1,1,N,0,5
5632,34,1,1,1,1,2,N,1,4
5633,20,1,6,1,1,1,N,9,11
5634,28,1,1,1,1,1,N,7,7
5635,38,1,1,2,1,1,4,8,9
5636,63,1,4,1,1,2,N,9,5
5637,35,9,1,2,1,1,N,4,11
5638,24,1,6,2,1,1,N,5,5
5639,21,1,6,1,1,1,N,4,4
5640,2,1,N,1,1,1,N,5,7
5641,18,2,6,2,1,1,N,7,10
5642,53,1,1,1,1,2,N,2,5
5643,37,1,6,2,1,2,N,N,2
5644,20,1,6,2,1,1,N,3,7
5645,68,1,4,2,1,1,N,5,9
5646,69,3,1,1,1,1,N,4,10
5647,64,1,4,1,1,1,N,0,5
5648,73,1,4,1,1,2,N,7,12
5649,5,1,N,2,1,1,N,0,5
5650,60,1,1,1,1,2,N,7,9
5651,75,1,1,2,1,1,N,3,5
5652,33,2,6,1,1,1,N,N,2
5653,19,1,6,1,2,0,N,0,7
5654,45,1,4,2,1,2,5,9,10
5655,34,9,6,1,1,2,N,N,2
5656,67,2,4,2,1,1,N,0,5
5657,49,2,6,1,1,1,N,2,6
5658,47,1,1,1,1,2,N,8,7
5659,76,2,4,1,1,2,N,N,3
5660,62,1,1,1,1,2,N,6,10
5661,66,2,N,2,1,1,N,0,6
5662,20,9,6,1,1,2,N,8,10
5663,10,1,6,2,1,1,N,0,10
5664,56,1,1,1,1,2,N,0,4
5665,50,1,1,1,1,1,N,N,2
5666,65,1,1,2,1,1,N,8,9
5667,64,1,1,2,1,1,N,0,8
5668,20,1,6,1,1,2,N,7,10
5669,44,1,1,2,1,1,N,7,9
5670,58,1,1,1,1,2,N,3,7
5671,24,1,6,2,1,2,N,N,3
5672,71,2,N,2,1,2,N,0,4
5673,61,1,1,1,1,1,N,5,5
5674,67,2,2,1,1,1,N,7,7
5675,66,1,6,2,1,2,N,7,10
5676,26,2,6,2,1,2,N,N,3
5677,22,6,6,2,1,1,N,0,7
5678,41,2,6,1,1,1,N,7,10
5679,11,1,N,2,1,1,N,7,5
5680,16,2,6,1,1,2,N,N,2
5681,50,1,6,1,1,2,N,0,8
5682,13,9,N,1,1,2,N,5,5
5683,72,1,1,1,1,2,N,0,7
5684,76,1,1,2,1,2,N,1,4
5685,0,2,N,2,1,2,N,6,7
5686,6,1,N,1,1,1,N,6,9
5687,63,2,4,2,1,1,N,5,8
5688,59,2,1,2,1,1,N,4,5
5689,18,1,6,1,1,1,N,8,9
5690,16,2,6,1,1,1,N,9,9
5691,40,3,1,2,1,2,N,4,5
5692,48,1,1,2,1,1,N,N,N
5693,66,2,6,2,1,2,N,8,7
5694,46,1,1,1,1,1,N,7,9
5695,66,6,N,2,1,1,N,9,10
5696,29,1,N,2,1,2,N,5,5
5697,39,1,1,1,1,2,N,9,9
5698,29,3,6,2,1,2,N,2,11
5699,19,2,6,1,1,2,N,5,5
5700,77,1,3,1,1,2,N,9,9
5701,55,2,N,2,1,1,N,6,8
5702,52,1,1,2,1,2,N,9,9
5703,3,2,N,1,1,2,N,3,11
5704,11,1,N,1,1,2,N,N,N
5705,56,2,1,1,1,1,N,8,7
5706,13,3,N,1,1,1,N,1,7
5707,55,1,2,1,1,1,N,1,4
5708,38,9,6,1,1,2,N,6,5
5709,81,2,1,1,1,2,N,7,12
5710,40,2,6,2,1,2,N,0,7
5711,60,1,1,2,1,1,N,9,9
5712,34,1,1,1,1,1,N,6,9
5713,32,2,6,2,1,2,N,0,7
5714,35,1,N,2,1,1,N,6,8
5715,50,1,1,2,1,2,N,N,N
5716,16,1,6,2,1,2,N,6,5
5717,44,2,6,2,1,1,N,4,7
5718,28,1,6,2,1,2,N,0,9
5719,27,1,6,1,1,2,N,6,7
5720,17,1,6,1,1,1,N,0,7
5721,25,8,6,2,1,2,N,0,7
5722,58,1,1,2,1,1,N,1,9
5723,37,8,1,2,1,2,N,6,10
5724,16,1,6,2,1,1,N,9,9
5725,66,2,4,1,1,2,N,4,5
5726,2,1,N,2,1,1,N,5,5
5727,26,2,6,2,1,1,N,4,7
5728,58,6,1,2,1,2,N,N,1
5729,15,1,6,2,1,1,N,0,7
5730,15,1,6,2,1,1,N,4,6
5731,58,6,2,1,1,2,N,6,9
5732,68,1,4,2,1,2,N,7,9
5733,61,3,1,1,1,1,N,5,5
5734,20,2,6,1,2,0,N,2,5
5735,36,2,6,2,1,1,N,0,9
5736,73,1,4,2,1,1,N,0,7
5737,35,1,1,1,1,2,N,N,3
5738,56,1,4,1,1,2,N,9,11
5739,8,1,N,2,1,1,N,5,5
5740,24,2,6,2,1,1,N,7,9
5741,36,2,6,2,1,1,N,6,7
5742,1,1,N,2,1,2,N,0,4
5743,26,1,6,1,1,2,N,N,2
5744,82,1,3,1,1,2,N,0,4
5745,9,1,N,1,1,1,N,5,8
5746,67,1,1,2,1,1,N,9,9
5747,3,9,N,2,1,2,N,0,4
5748,39,1,6,1,3,0,N,8,12
5749,21,1,6,2,1,2,N,5,10
5750,49,1,1,2,1,2,N,7,9
5751,21,1,6,2,1,1,N,N,N
5752,21,6,6,2,1,1,N,8,12
5753,71,1,1,1,1,2,N,9,10
5754,32,1,1,2,1,1,N,9,8
5755,8,1,N,1,1,2,N,9,9
5756,16,2,6,2,1,1,N,8,9
5757,23,1,6,1,1,1,N,6,7
5758,23,1,6,2,1,2,N,2,5
5759,18,1,6,2,1,1,N,0,10
5760,61,1,1,2,1,1,N,1,7
5761,17,2,2,1,1,1,5,8,12
5762,62,1,4,2,1,2,N,4,9
5763,70,1,2,1,1,1,N,N,3
5764,37,2,3,1,1,1,N,N,2
5765,53,2,3,1,1,2,N,N,3
5766,22,2,6,2,1,1,N,N,3
5767,0,1,N,1,1,2,N,9,3
5768,56,1,1,2,1,1,N,6,5
5769,6,2,N,1,1,2,N,6,7
5770,42,1,4,1,1,1,N,N,4
5771,73,1,1,1,1,2,N,N,N
5772,64,1,6,1,1,1,N,6,10
5773,6,1,N,1,3,0,N,6,8
5774,2,9,N,1,1,2,N,7,9
5775,33,1,1,2,1,2,N,N,3
5776,58,1,1,1,1,1,N,6,7
5777,36,2,6,1,1,2,N,9,10
5778,4,2,N,2,1,2,N,N,3
5779,67,2,4,2,2,0,N,0,4
5780,79,1,1,2,3,0,N,4,5
5781,9,1,N,1,1,2,N,N,1
5782,59,1,3,2,1,2,N,7,9
5783,55,1,1,2,1,1,N,9,9
5784,24,6,6,2,1,1,N,0,5
5785,29,6,1,2,1,1,N,2,9
5786,22,2,6,2,1,1,N,0,4
5787,54,6,1,1,1,1,N,8,9
5788,11,6,2,1,1,2,N,4,7
5789,20,1,6,1,2,0,N,8,9
5790,16,6,6,1,1,2,N,0,4
5791,0,6,1,2,1,2,N,4,7
5792,14,1,N,2,1,2,N,9,8
5793,7,1,N,1,1,2,N,5,7
5794,68,1,1,2,3,0,N,0,3
5795,44,1,1,1,1,1,N,0,4
5796,72,1,1,1,1,1,N,N,3
5797,71,1,1,1,1,1,N,0,9
5798,33,8,1,1,1,2,N,0,5
5799,26,1,6,1,1,2,N,2,5
5800,58,1,1,1,1,1,N,N,3
5801,47,2,6,2,1,1,N,N,N
5802,69,1,1,1,1,1,N,3,4
5803,32,1,6,1,1,2,N,0,7
5804,7,6,1,1,1,1,N,4,5
5805,12,2,N,2,1,1,N,8,11
5806,28,1,1,2,1,1,N,N,2
5807,29,1,N,2,1,2,N,9,8
5808,16,2,6,1,1,1,N,9,7
5809,32,6,6,2,1,2,N,N,1
5810,34,2,6,2,1,2,N,6,9
5811,58,1,6,1,1,2,N,3,1
5812,55,8,1,2,3,0,N,5,10
5813,39,2,6,1,1,1,N,4,7
5814,60,1,1,2,1,1,N,0,9
5815,66,9,6,2,1,1,N,0,7
5816,95,1,6,2,1,1,N,9,9
5817,15,2,6,1,1,1,N,5,1
5818,48,1,1,1,1,2,N,9,10
5819,76,1,1,2,1,2,N,1,10
5820,10,2,N,1,1,1,N,N,2
5821,30,1,1,1,1,1,N,N,1
5822,12,2,N,1,1,2,N,9,9
5823,45,1,1,2,1,1,N,2,5
5824,58,2,1,1,1,2,N,N,3
5825,45,1,1,2,1,2,N,5,5
5826,56,1,6,2,1,1,N,9,11
5827,13,9,N,2,1,1,N,4,10
5828,60,6,6,1,1,2,N,1,7
5829,70,1,4,2,1,1,N,N,3
5830,19,1,6,2,1,2,N,9,5
5831,3,1,N,2,1,1,N,0,10
5832,29,1,6,1,1,2,N,8,12
5833,71,1,1,1,1,1,N,N,N
5834,40,1,1,1,1,1,N,N,2
5835,60,1,1,2,1,2,N,1,4
5836,26,1,6,2,1,1,N,5,7
5837,35,1,6,2,1,2,N,4,7
5838,13,1,N,1,1,1,N,9,10
5839,4,9,N,2,1,1,N,6,7
5840,64,1,6,2,1,1,N,6,10
5841,20,1,6,1,1,1,N,0,10
5842,65,1,1,1,1,1,N,1,5
5843,54,1,1,1,1,1,N,6,7
5844,22,1,6,1,1,2,N,N,3
5845,5,1,N,2,1,1,N,7,4
5846,35,1,1,1,1,2,N,5,9
5847,51,8,4,2,1,1,N,1,5
5848,31,1,6,2,1,1,N,N,3
