SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
1,4,2,2,3,4,17-03531,35,0,5,211
2,6,9,2,0,2,06-07502,49,N,2,170
1,2,9,1,4,0,26-02702,72,0,2,9
1,1,6,2,8,3,06-08507,36,4,6,342
1,3,2,2,7,1,13-04600,48,N,N,184
1,1,9,1,5,4,19-01700,60,N,N,271
2,6,4,2,7,1,30-00600,24,N,N,400
1,4,2,2,1,4,40-00200,3,N,2,139
2,N,2,2,6,4,36-03710,56,1,5,305
1,5,8,2,8,4,36-03710,20,2,3,244
1,N,2,2,7,4,36-03710,74,4,3,296
2,N,2,2,8,3,36-03710,53,1,9,48
2,1,3,2,9,2,17-03531,64,0,N,199
2,N,9,2,1,4,19-01700,29,2,4,434
2,N,7,2,N,4,28-01100,14,1,8,214
1,2,9,2,2,4,19-01700,19,4,2,154
2,6,5,2,9,3,26-02702,11,0,2,67
2,4,2,2,8,3,36-04010,53,4,5,293
1,5,6,2,6,2,01-01301,54,2,5,N
1,1,2,2,5,2,06-08507,54,2,N,195
1,5,2,2,7,4,24-01004,25,N,N,332
2,3,9,2,8,2,01-01301,44,0,N,84
1,N,9,2,3,3,38-00100,61,3,9,45
1,N,9,2,N,4,32-00405,25,0,3,45
1,6,2,2,3,4,51-01301,42,0,2,146
2,6,9,2,0,0,06-07502,49,0,N,128
1,4,8,2,9,3,17-03529,29,2,3,193
2,3,7,2,8,3,36-04010,4,0,6,146
1,3,2,2,2,2,06-07502,63,N,N,52
2,5,9,2,9,3,24-01004,47,3,5,408
1,5,2,2,7,0,01-01301,5,2,N,190
2,6,2,2,3,2,24-01004,85,0,N,427
1,6,2,2,0,4,32-00405,80,0,2,479
1,2,8,2,6,4,38-00100,33,4,6,100
1,6,2,2,3,4,17-03529,19,0,N,145
1,3,3,2,3,3,13-04600,30,4,4,253
1,4,9,2,7,3,32-00405,22,0,2,328
2,3,9,2,8,4,17-03531,21,0,4,126
2,1,4,2,3,4,24-01004,38,2,5,264
1,5,2,2,8,1,29-01901,19,2,8,271
1,5,2,2,N,4,17-03529,60,0,N,248
2,5,8,1,5,4,36-03710,33,0,8,189
1,5,2,1,2,2,19-01700,11,2,4,419
2,1,3,2,1,1,40-00200,19,3,6,386
2,5,8,2,1,4,29-01901,21,0,2,305
2,2,2,2,1,3,26-02702,60,0,2,437
2,5,9,2,7,3,51-51255,26,4,5,429
1,4,2,2,4,4,24-01004,61,0,N,86
1,4,9,2,5,4,32-00405,16,4,3,19
2,6,8,2,3,4,30-00600,81,0,2,320
1,2,2,2,9,4,06-07502,10,0,2,209
1,1,9,2,N,4,17-03531,6,3,3,369
2,5,3,2,7,1,36-04010,66,0,3,76
1,4,9,2,3,3,17-03529,78,4,2,71
2,4,8,2,3,2,26-02702,76,2,N,168
1,5,9,2,6,4,19-01700,31,0,3,154
1,1,2,1,1,3,29-01901,26,4,3,194
1,6,4,1,6,4,08-00803,50,0,N,N
2,2,9,1,1,3,51-51255,64,N,N,N
2,6,2,1,0,3,30-00600,40,0,2,N
2,N,5,2,N,4,01-01301,38,2,2,N
1,3,7,2,5,4,01-01301,23,2,3,365
1,3,9,2,9,1,01-01301,11,0,2,155
1,1,2,2,4,4,32-00405,60,3,5,N
1,2,2,1,0,3,06-07502,39,N,N,372
1,5,2,2,N,3,30-00600,54,0,2,414
1,6,7,2,6,0,32-00405,17,N,N,492
2,3,7,2,N,4,17-03529,21,2,2,186
2,1,2,2,N,3,01-01301,2,7,4,310
1,3,2,2,6,2,38-00100,33,4,4,0
1,1,2,2,5,4,01-01301,9,2,4,N
2,2,2,1,7,3,28-01100,32,0,3,231
2,N,2,2,N,2,51-01301,14,2,5,128
1,4,8,2,6,3,17-03529,48,2,2,439
1,6,2,2,5,4,36-03710,66,N,N,388
2,N,3,2,N,3,29-01901,11,4,4,197
2,2,2,2,1,3,17-03529,79,N,N,145
2,2,6,2,6,2,06-08507,62,0,4,313
2,2,6,2,4,4,38-00100,25,5,4,18
1,3,4,2,5,4,40-00200,0,4,5,34
2,3,9,2,0,4,08-00803,69,0,2,69
2,N,9,2,N,4,51-01301,24,1,2,20
1,5,9,1,7,4,36-04010,20,N,3,N
2,6,8,2,0,4,28-01100,33,N,N,65
1,6,9,2,6,4,28-01100,8,0,2,482
1,3,5,2,6,3,17-03529,37,0,2,185
1,3,2,2,6,4,38-00100,7,4,3,446
1,4,2,2,1,3,32-00405,70,2,2,184
1,6,9,2,0,2,32-00405,88,0,N,67
1,4,2,2,6,4,29-01901,24,2,4,184
2,5,4,2,8,4,40-00200,42,2,4,498
1,N,9,1,9,4,29-01901,58,N,N,N
1,N,9,2,7,2,30-00600,29,4,3,65
1,1,3,2,9,4,32-00405,23,2,2,274
1,2,2,1,N,2,01-01301,22,0,N,184
1,N,2,2,4,2,08-00803,34,4,3,380
2,6,7,2,0,2,08-00803,44,N,N,3
1,4,2,2,1,2,51-51255,32,2,5,63
2,6,8,2,5,4,26-02702,34,N,N,238
1,3,6,2,3,4,30-00600,21,0,2,464
1,4,2,1,1,1,51-51255,61,N,N,105
2,4,2,2,3,3,36-04010,37,2,4,281
2,1,2,2,N,1,01-01301,3,1,5,238
1,2,9,2,4,4,30-00600,44,2,2,455
1,5,4,2,5,3,17-03531,42,0,2,218
1,4,9,2,7,2,13-04600,26,4,2,138
2,4,8,2,6,1,38-00100,18,0,3,135
1,N,3,2,6,2,30-00600,71,5,11,408
1,6,9,2,2,4,30-00600,5,4,5,143
1,5,2,2,1,4,51-01301,14,2,2,282
2,6,9,2,0,4,40-00200,56,0,N,160
1,5,2,2,N,4,30-00600,60,0,2,113
1,4,2,2,7,3,28-01100,3,4,3,113
1,N,3,2,N,4,01-01301,22,0,3,160
1,4,2,2,3,3,51-01301,38,1,N,193
1,3,2,1,8,3,06-07502,85,0,N,351
2,6,2,2,8,1,19-01700,82,N,2,186
2,6,9,2,0,4,17-03531,60,N,N,110
1,4,2,2,8,4,51-01301,31,1,5,265
1,3,9,2,3,4,51-51255,58,2,8,123
2,3,9,2,N,4,06-07502,8,4,5,172
1,2,2,1,4,2,28-01100,31,0,2,34
1,N,8,2,2,3,13-04600,36,0,3,N
2,4,9,2,4,3,36-04010,13,0,4,180
1,6,2,2,6,4,06-08507,41,N,N,121
1,2,2,2,4,4,32-00405,67,0,N,84
1,5,6,2,9,1,19-01700,27,3,8,60
1,2,9,2,7,4,17-03531,49,0,N,222
1,6,9,2,0,2,38-00100,90,0,N,267
2,3,2,2,4,4,40-00200,18,2,N,70
2,N,3,2,3,2,38-00100,60,2,5,366
2,1,9,2,9,1,17-03529,19,3,6,401
2,5,9,2,3,1,06-07502,51,5,8,350
2,4,2,2,5,2,32-00405,75,0,3,288
2,4,2,2,2,4,36-03710,61,0,2,9
2,3,9,2,0,4,08-00803,52,0,3,N
1,4,9,2,7,1,17-03531,24,1,5,407
1,6,2,2,4,1,29-01901,83,N,N,500
1,2,4,2,5,4,19-01700,51,0,N,273
2,2,2,2,3,2,19-01700,66,2,2,166
1,1,9,2,5,3,26-02702,24,1,3,160
1,N,8,2,9,1,08-00803,56,0,5,105
2,5,5,2,0,4,32-00405,30,4,6,96
2,N,7,2,7,2,26-02702,43,5,11,184
2,4,2,1,5,4,19-01700,24,0,2,143
1,N,9,2,2,0,08-00803,32,0,8,250
2,4,2,2,6,0,01-01301,57,4,2,65
2,3,2,2,0,1,17-03529,34,0,4,304
2,5,2,2,6,4,36-04010,64,N,2,457
2,3,2,2,6,4,28-01100,9,0,2,92
2,6,9,2,0,2,29-01901,56,N,N,N
2,2,9,2,9,2,30-00600,14,2,5,472
1,6,2,2,3,4,30-00600,67,0,N,285
2,3,7,2,N,4,29-01901,25,0,N,29
2,2,2,2,4,4,30-00600,25,1,3,380
1,N,2,2,N,4,51-51255,25,2,5,128
1,1,7,2,N,2,36-03710,30,1,8,334
2,1,9,2,1,4,06-08507,2,4,4,467
1,2,2,2,7,4,13-04600,6,0,2,297
2,6,5,2,3,4,06-08507,4,0,N,7
2,5,3,2,6,4,38-00100,36,0,2,189
2,4,3,2,2,3,06-07502,25,2,6,290
1,4,2,2,N,1,17-03531,41,0,N,65
2,6,8,2,7,4,40-00200,6,2,N,143
1,2,9,2,4,4,17-03531,56,1,8,235
1,1,3,2,4,4,51-51255,35,0,N,146
2,5,9,2,0,4,38-00100,42,2,5,252
2,3,2,1,0,2,06-07502,79,0,N,314
2,5,3,2,N,4,13-04600,5,0,2,11
1,N,3,2,1,3,36-03710,52,2,5,56
2,6,7,2,0,1,08-00803,25,0,3,273
2,N,9,2,2,4,17-03531,49,0,4,437
2,4,8,2,7,3,24-01004,9,3,6,126
1,4,2,2,N,4,06-08507,1,2,5,77
1,N,2,2,N,2,30-00600,18,5,4,211
1,4,9,2,5,3,19-01700,23,7,8,13
2,4,4,2,2,3,29-01901,27,0,3,1
1,4,2,2,4,4,24-01004,57,0,3,128
2,1,2,2,7,1,29-01901,3,0,2,11
1,2,2,2,4,3,26-02702,33,0,2,25
1,5,9,2,5,4,01-01301,45,3,4,20
2,2,9,2,6,4,28-01100,71,N,N,107
2,6,9,2,0,1,01-01301,18,0,N,0
1,5,2,2,8,4,51-51255,33,4,3,232
2,6,2,2,8,3,30-00600,34,N,N,N
2,3,2,2,6,2,08-00803,68,0,N,103
1,5,2,1,5,4,29-01901,22,2,3,0
2,N,9,2,7,1,28-01100,27,4,4,116
2,6,9,2,4,1,19-01700,30,N,N,465
2,1,4,2,5,4,51-01301,75,4,5,103
2,2,2,2,8,2,08-00803,27,2,2,54
2,2,9,2,1,4,06-07502,27,1,3,139
2,5,9,2,N,4,13-04600,14,2,N,284
1,5,3,2,7,2,08-00803,16,4,6,49
1,2,2,2,6,2,30-00600,22,2,2,44
2,N,9,2,1,0,29-01901,31,2,11,478
2,3,9,2,7,0,17-03529,43,N,2,61
2,1,2,2,N,2,51-51255,19,2,2,434
2,2,2,2,7,2,06-08507,4,0,5,3
2,N,8,2,5,2,36-04010,65,4,4,324
2,4,9,2,6,4,26-02702,36,0,5,N
1,6,9,2,3,3,36-04010,57,2,3,161
2,N,2,1,N,0,36-03710,58,2,8,178
1,2,2,2,2,3,24-01004,71,2,5,4
1,2,9,2,3,4,32-00405,71,0,N,116
2,1,5,2,9,4,36-04010,20,0,5,110
1,N,9,2,N,2,26-02702,34,2,4,452
2,6,8,2,4,4,24-01004,40,0,2,369
1,1,8,2,8,1,51-01301,50,1,5,9
1,4,2,2,8,2,51-51255,36,N,N,N
1,6,2,2,0,4,06-07502,67,0,2,139
1,4,9,2,8,3,36-04010,13,1,6,215
1,N,7,2,1,3,51-51255,16,1,4,52
2,2,2,2,4,3,30-00600,56,0,N,422
2,5,8,2,8,0,17-03531,28,N,2,164
2,2,2,2,7,1,32-00405,13,4,4,1
2,2,2,2,5,0,24-01004,84,0,N,415
2,2,9,2,8,2,28-01100,32,4,5,115
2,4,3,2,N,3,51-01301,44,2,2,320
2,5,8,2,7,4,26-02702,3,1,5,462
2,6,9,2,0,2,06-08507,63,0,N,277
1,N,2,2,2,3,36-03710,40,0,3,184
1,N,2,2,N,4,19-01700,2,3,8,478
1,N,2,2,9,3,40-00200,79,2,3,389
1,1,9,2,8,2,17-03531,37,2,3,262
1,2,9,2,5,4,17-03531,8,0,3,214
2,5,2,2,N,3,29-01901,32,3,8,143
2,N,5,2,7,2,30-00600,23,1,4,73
2,N,9,2,N,2,32-00405,46,0,N,189
1,2,2,2,6,4,36-04010,63,0,N,22
2,5,3,2,9,3,13-04600,3,3,7,187
2,N,2,2,N,0,17-03529,86,2,3,155
1,4,2,2,6,4,08-00803,9,4,8,61
2,2,9,2,6,4,51-51255,29,0,5,407
1,2,2,2,4,3,28-01100,43,0,5,N
2,4,9,2,0,3,29-01901,47,0,N,202
1,5,2,2,N,1,17-03529,37,2,3,57
1,2,2,2,N,1,40-00200,2,3,4,1
1,6,8,2,3,3,26-02702,58,N,N,N
1,5,2,2,1,4,40-00200,43,2,4,N
1,5,4,2,7,2,19-01700,22,0,N,389
2,3,2,2,0,4,19-01700,81,N,2,115
1,3,2,2,1,4,36-04010,56,0,N,202
2,1,9,2,1,2,06-08507,51,0,3,4
2,2,2,2,4,2,51-51255,64,0,5,313
2,5,2,2,3,4,29-01901,60,0,5,371
2,6,2,2,6,4,13-04600,71,0,N,76
1,5,2,1,9,4,24-01004,72,N,N,7
1,2,9,2,5,2,51-01301,17,0,3,36
1,N,2,2,N,3,17-03529,11,4,4,127
1,6,9,2,5,4,24-01004,46,0,N,4
1,5,3,2,7,4,24-01004,30,2,3,449
1,1,2,2,N,4,38-00100,53,0,2,342
2,4,6,2,1,2,51-01301,52,1,8,90
1,2,9,2,3,4,01-01301,81,0,N,32
1,4,7,2,N,4,06-08507,46,0,N,1
1,4,2,2,3,4,08-00803,21,2,8,N
2,6,9,2,0,3,06-07502,87,N,N,N
2,N,8,2,1,2,29-01901,32,2,N,27
1,2,9,2,1,4,17-03531,26,0,2,61
2,3,9,2,4,4,29-01901,63,0,2,36
1,3,9,1,0,4,06-07502,91,N,N,0
1,3,9,2,1,3,24-01004,72,0,N,116
1,6,2,2,0,1,36-03710,88,N,N,0
1,4,9,2,8,2,28-01100,18,0,2,501
1,3,9,2,2,4,06-07502,16,2,2,54
1,5,7,2,8,4,36-04010,8,0,N,174
1,3,5,2,0,0,51-51255,66,0,2,0
2,5,6,2,4,3,38-00100,73,0,3,27
1,6,9,1,5,2,06-08507,44,N,2,412
2,2,9,2,4,2,32-00405,42,0,3,135
2,3,2,1,5,4,17-03531,59,0,2,0
2,2,2,2,8,4,08-00803,70,0,2,177
1,4,9,2,2,4,08-00803,1,4,5,235
1,4,8,2,6,4,17-03529,34,N,2,239
1,3,2,2,6,3,38-00100,52,N,N,218
1,2,9,2,0,4,36-04010,77,4,8,227
2,1,4,2,8,3,26-02702,37,N,N,368
1,2,9,2,0,1,17-03529,87,2,2,310
1,N,9,2,9,4,40-00200,24,2,2,4
1,5,2,2,9,1,32-00405,9,2,8,314
1,2,3,2,0,4,01-01301,79,0,2,255
1,1,2,2,0,4,13-04600,6,3,4,113
2,3,2,2,3,4,06-07502,16,0,4,241
1,1,9,2,3,3,26-02702,47,0,2,134
1,6,9,2,0,4,30-00600,72,N,N,390
1,4,2,2,N,2,36-03710,25,0,2,160
2,6,9,2,1,0,13-04600,24,4,N,156
2,1,2,2,0,3,19-01700,87,N,5,268
1,N,5,2,9,3,28-01100,42,2,8,189
2,1,9,2,6,4,36-04010,85,2,8,54
2,3,2,2,5,3,28-01100,30,2,5,382
2,2,2,2,0,4,51-51255,62,2,2,171
2,2,2,2,8,0,19-01700,40,N,2,85
2,5,8,2,7,4,51-51255,42,0,5,188
1,6,3,2,4,3,30-00600,92,N,N,76
2,1,8,2,N,3,51-01301,19,0,5,167
2,6,2,2,3,3,51-01301,37,N,N,N
2,5,9,2,1,3,28-01100,32,3,4,222
2,5,2,2,2,1,26-02702,18,0,2,320
1,1,2,2,N,4,28-01100,63,0,3,N
2,1,2,2,N,4,13-04600,17,1,4,0
2,6,3,2,1,4,26-02702,51,N,2,271
2,2,9,2,1,4,51-01301,29,1,2,28
2,5,9,2,N,3,28-01100,6,4,5,207
2,4,2,1,1,0,28-01100,27,4,2,67
1,5,9,2,N,4,01-01301,34,N,N,4
2,6,2,2,0,4,51-51255,58,N,N,20
2,3,8,2,0,4,29-01901,52,0,5,392
2,3,9,2,0,0,36-03710,87,0,2,27
2,6,6,2,0,4,32-00405,64,N,3,116
1,6,6,2,0,4,08-00803,77,0,N,122
1,3,9,2,5,4,06-07502,47,4,N,495
2,1,2,1,1,4,51-51255,6,2,2,143
2,4,2,2,6,3,36-04010,25,0,4,1
2,4,6,2,0,3,36-03710,23,N,4,453
1,5,9,2,N,1,51-51255,28,2,3,239
1,3,9,2,2,4,26-02702,15,2,3,29
1,5,2,2,7,4,51-01301,12,3,6,17
2,1,2,2,N,4,51-01301,28,5,3,155
1,5,3,2,2,3,32-00405,14,4,3,1
2,1,9,2,8,4,36-03710,7,2,3,184
1,5,9,2,N,0,17-03531,4,0,N,106
2,3,2,2,4,3,06-07502,54,0,N,373
2,3,2,2,5,4,17-03529,36,0,N,51
1,4,6,2,5,0,28-01100,14,1,6,67
1,1,2,2,9,2,36-03710,8,4,3,1
2,2,2,2,7,1,26-02702,27,2,N,397
2,1,3,2,5,3,01-01301,35,2,N,306
1,N,9,2,7,4,17-03531,22,5,6,386
1,5,9,2,2,4,29-01901,25,2,3,111
1,2,2,1,0,3,30-00600,86,N,2,342
1,1,9,1,1,3,06-07502,53,0,2,184
2,N,3,2,5,0,32-00405,63,0,N,N
2,5,2,2,9,3,06-08507,66,N,N,76
1,3,2,2,7,1,17-03529,45,0,N,224
1,6,2,2,1,0,38-00100,64,0,N,0
2,2,2,2,N,1,40-00200,22,2,3,110
1,1,2,2,7,4,06-08507,39,N,N,116
2,N,9,2,N,4,51-51255,14,2,8,65
1,3,7,1,N,4,40-00200,17,N,N,101
2,2,2,2,4,3,06-08507,79,0,N,186
2,N,9,2,3,3,32-00405,59,2,3,387
2,6,2,2,0,2,01-01301,30,N,2,65
2,1,8,2,9,3,26-02702,6,0,3,435
1,N,2,2,N,1,38-00100,50,4,7,60
2,4,9,2,7,3,19-01700,49,2,N,417
1,1,5,2,1,3,36-03710,69,2,2,74
1,2,9,2,2,4,06-07502,21,4,3,211
1,2,2,2,2,2,24-01004,58,N,N,27
1,6,9,2,4,1,29-01901,44,4,2,127
2,6,9,2,0,3,01-01301,61,0,2,123
1,N,2,2,N,1,24-01004,34,2,N,1
2,3,9,2,1,3,19-01700,72,0,N,162
2,6,2,2,2,3,40-00200,54,N,N,N
2,4,9,2,5,3,19-01700,33,4,8,179
1,3,2,2,7,2,13-04600,31,0,N,65
1,2,4,1,8,1,19-01700,27,N,N,31
2,5,3,2,7,1,29-01901,53,2,8,193
2,4,9,2,9,3,08-00803,29,2,3,255
1,5,2,0,5,2,28-01100,51,N,2,176
2,3,3,2,4,4,32-00405,33,N,N,58
1,N,3,2,N,4,17-03529,4,2,5,73
1,4,9,2,8,3,06-07502,55,0,3,0
2,6,2,2,4,1,36-03710,56,0,2,262
1,5,3,2,5,3,28-01100,45,0,3,160
1,1,9,2,0,4,36-03710,76,0,5,184
1,5,9,2,2,4,28-01100,20,0,5,321
1,1,9,2,4,4,40-00200,23,4,8,392
1,6,8,2,6,4,32-00405,3,3,N,207
1,1,2,2,N,4,51-01301,60,2,2,468
1,N,9,2,N,4,08-00803,6,2,4,244
2,6,3,1,6,4,38-00100,15,N,N,151
2,2,2,2,3,4,40-00200,47,2,N,N
2,3,4,2,1,3,40-00200,29,0,2,242
1,4,2,2,N,3,19-01700,33,2,3,364
2,4,3,2,6,4,40-00200,73,0,2,90
2,5,3,2,N,1,26-02702,16,2,3,145
1,4,9,2,3,1,26-02702,88,0,N,194
1,N,7,2,N,4,40-00200,12,5,8,0
1,2,2,2,6,4,51-51255,56,0,2,279
2,3,2,2,0,4,17-03529,74,N,N,150
1,5,2,2,7,3,51-51255,79,N,N,116
1,5,2,2,7,4,13-04600,38,0,N,436
1,3,2,2,9,4,32-00405,54,2,N,438
1,6,2,2,0,1,08-00803,88,N,N,1
1,3,2,2,1,2,38-00100,19,2,N,46
1,N,2,2,9,2,51-01301,17,4,5,96
1,1,2,1,5,3,36-04010,79,0,N,67
2,N,2,2,N,0,28-01100,24,2,3,N
2,1,2,2,5,1,51-51255,38,2,5,432
1,N,9,1,N,2,13-04600,9,3,6,501
2,4,2,2,N,2,32-00405,8,0,2,428
1,4,8,2,5,3,29-01901,47,0,3,138
1,6,2,2,4,4,17-03531,32,0,N,297
2,N,3,2,N,4,17-03531,4,2,5,286
1,1,4,2,7,3,38-00100,43,2,5,193
2,4,2,2,N,1,17-03531,10,0,2,169
2,5,9,2,2,3,36-03710,71,N,3,188
1,3,2,2,8,4,30-00600,15,0,2,125
1,6,2,2,3,3,36-04010,24,N,N,126
2,3,2,2,2,4,51-51255,23,N,N,N
1,2,6,2,1,3,51-01301,31,2,N,313
2,3,2,2,3,3,13-04600,73,0,N,45
1,6,9,2,0,4,51-01301,39,N,2,202
1,3,2,2,6,4,01-01301,36,N,N,68
1,N,2,2,3,3,51-51255,51,2,5,290
1,6,3,2,4,2,06-08507,48,N,N,N
2,3,2,2,8,1,29-01901,36,0,N,147
1,N,2,2,9,3,17-03531,39,0,2,77
2,1,7,2,8,1,24-01004,43,4,N,1
2,5,9,2,5,1,30-00600,19,1,8,349
1,2,6,2,0,3,51-51255,63,N,N,372
1,4,9,2,0,2,06-08507,84,0,3,29
1,2,9,2,5,3,51-51255,28,0,5,184
1,N,4,1,7,4,40-00200,37,0,8,84
1,N,2,2,N,2,36-03710,72,0,2,203
1,4,9,2,6,4,17-03529,3,3,10,410
1,3,2,2,2,4,24-01004,9,2,2,19
1,4,7,2,2,3,51-01301,67,N,2,155
1,2,9,2,2,1,17-03529,12,N,N,N
1,5,9,2,N,3,08-00803,16,2,2,N
1,6,8,2,0,4,17-03529,65,0,N,191
1,6,2,2,8,2,08-00803,10,N,N,1
1,N,9,2,8,4,29-01901,44,1,4,10
2,1,2,2,2,1,30-00600,89,0,N,467
2,3,9,2,4,4,32-00405,51,0,4,264
1,6,2,2,1,1,28-01100,39,N,2,11
1,N,2,2,N,0,38-00100,54,4,5,452
2,6,2,2,3,4,17-03531,76,0,N,453
1,3,2,2,2,4,28-01100,2,0,5,126
1,N,3,1,N,0,32-00405,23,N,5,287
2,6,2,2,7,1,26-02702,19,2,2,91
2,N,9,2,5,1,17-03531,29,1,4,115
1,1,9,2,5,3,24-01004,61,2,5,456
1,3,9,2,7,3,06-07502,20,4,5,270
1,6,2,2,3,3,38-00100,46,0,5,183
2,6,4,2,6,4,17-03531,42,N,N,N
1,3,2,1,5,1,28-01100,48,0,2,220
2,N,2,2,N,3,40-00200,41,4,3,N
1,1,3,2,7,4,32-00405,6,0,2,45
1,4,4,2,2,2,24-01004,71,0,N,397
2,4,8,2,8,4,13-04600,19,0,5,501
2,5,3,2,2,4,30-00600,17,1,2,387
1,1,5,2,7,0,08-00803,13,4,4,96
2,5,5,2,1,1,06-08507,37,0,3,151
2,4,2,2,3,3,24-01004,76,4,2,397
1,N,9,2,N,4,51-51255,23,4,N,128
2,4,9,2,4,4,01-01301,55,2,N,0
1,N,5,2,N,2,13-04600,2,4,5,303
2,6,9,2,3,1,51-51255,37,N,N,199
1,3,9,2,2,1,29-01901,17,0,5,11
1,5,8,2,N,2,06-08507,15,2,8,324
1,5,9,2,8,1,06-08507,26,4,4,291
2,1,2,2,9,4,36-03710,9,2,8,451
2,4,4,2,4,4,51-01301,23,2,2,348
1,2,3,2,1,4,38-00100,45,2,5,37
2,6,9,2,9,1,24-01004,87,N,2,184
1,3,3,2,2,4,26-02702,82,2,2,76
1,6,3,2,3,4,08-00803,56,0,N,65
2,5,8,2,N,3,51-51255,33,0,2,322
1,5,6,2,5,3,19-01700,38,0,4,N
1,1,9,2,9,2,01-01301,16,0,2,N
1,5,6,2,8,1,19-01700,64,2,3,242
2,1,4,2,9,4,40-00200,10,3,5,92
2,4,7,1,4,3,24-01004,44,2,3,139
1,3,9,2,3,3,06-07502,63,N,N,9
2,N,9,2,7,4,26-02702,22,4,4,N
2,1,9,2,N,4,32-00405,18,1,6,23
2,5,2,2,7,4,40-00200,21,2,2,246
2,3,9,2,6,3,38-00100,43,N,2,N
2,6,9,2,4,4,17-03531,48,2,2,127
2,5,2,2,7,1,17-03531,83,2,N,105
1,2,2,2,1,0,51-51255,58,2,N,116
2,6,2,2,3,2,01-01301,87,N,N,186
2,3,2,2,0,0,36-04010,13,2,3,58
2,5,9,2,5,4,51-51255,16,0,5,316
1,6,9,2,0,4,40-00200,8,0,N,65
2,6,9,2,3,1,38-00100,88,2,N,128
1,N,9,2,6,4,40-00200,42,2,6,103
1,4,9,2,2,2,06-08507,66,0,N,139
1,6,9,2,4,4,38-00100,48,0,3,226
2,6,2,2,0,2,28-01100,81,N,N,186
2,4,2,2,1,4,28-01100,8,4,4,N
1,6,4,2,0,4,24-01004,37,2,3,239
2,4,3,2,N,1,28-01100,56,2,2,283
1,5,2,2,N,3,36-03710,17,4,3,188
1,1,9,2,9,4,51-01301,31,3,6,116
1,5,8,2,5,4,51-51255,33,2,2,351
2,4,6,2,4,4,13-04600,41,N,N,197
1,N,4,2,1,1,36-04010,60,2,8,158
1,3,2,2,1,3,01-01301,18,N,2,71
1,3,2,2,3,4,17-03531,15,4,2,2
1,N,2,2,N,3,13-04600,53,2,4,434
1,1,9,2,8,1,51-51255,51,0,N,13
2,N,2,2,8,4,36-04010,19,4,5,215
2,N,8,2,1,3,40-00200,13,2,4,65
2,3,3,2,1,4,40-00200,32,0,N,N
1,5,8,2,5,3,29-01901,17,2,7,391
1,6,2,1,0,4,26-02702,82,N,N,204
1,N,5,2,N,4,51-01301,31,2,5,0
2,4,2,2,6,2,28-01100,69,0,N,495
2,N,9,2,7,1,38-00100,34,1,4,126
1,4,3,2,N,4,08-00803,16,4,N,76
2,1,9,1,7,2,40-00200,37,2,8,92
1,6,9,2,2,3,28-01100,35,2,2,N
1,1,7,1,N,3,17-03531,6,0,5,335
1,N,7,2,N,4,30-00600,2,7,8,367
1,2,9,1,8,1,24-01004,44,2,5,N
2,2,8,2,2,1,19-01700,41,0,3,126
2,4,2,2,8,4,13-04600,51,2,N,187
2,5,9,2,N,4,51-51255,43,0,N,224
2,2,7,2,8,2,40-00200,18,0,5,184
2,3,9,2,4,3,01-01301,33,0,N,67
2,6,9,2,5,4,36-03710,10,0,N,457
1,N,6,2,8,4,06-07502,9,3,8,N
2,N,3,2,9,4,26-02702,71,4,4,231
1,1,2,2,N,2,30-00600,14,2,5,135
2,N,2,2,N,2,08-00803,49,2,2,92
1,2,6,2,4,2,32-00405,8,2,2,291
1,N,2,1,2,1,38-00100,20,0,2,370
2,4,9,2,8,1,06-08507,55,0,2,84
2,2,2,2,7,0,08-00803,61,1,5,404
1,3,9,1,7,4,19-01700,37,N,3,116
1,N,5,2,N,4,40-00200,54,2,8,343
1,3,2,2,5,4,28-01100,42,0,N,67
2,N,9,2,N,3,51-01301,39,4,5,397
2,5,6,2,8,4,51-01301,7,4,5,478
2,3,2,1,1,2,38-00100,36,0,2,67
1,6,2,2,8,2,36-03710,74,0,N,N
1,2,9,1,N,4,19-01700,28,N,2,262
2,6,9,1,4,3,38-00100,47,0,3,140
1,4,9,2,1,3,51-01301,17,N,3,260
1,1,4,2,4,4,32-00405,48,2,5,305
1,N,2,2,N,1,17-03531,49,2,4,245
1,4,3,2,6,3,40-00200,49,2,2,168
2,3,3,2,0,3,30-00600,76,N,N,146
2,3,2,2,5,4,28-01100,46,N,N,252
2,3,9,1,4,4,06-08507,60,0,3,N
1,6,9,2,2,3,28-01100,27,0,3,465
2,N,9,2,8,4,36-03710,51,0,4,126
2,1,5,2,3,3,06-08507,19,4,N,110
1,2,9,2,6,4,51-01301,68,N,2,116
2,6,2,2,4,2,29-01901,73,2,3,209
1,2,2,2,2,3,29-01901,63,0,2,432
2,N,9,2,N,4,28-01100,3,3,8,364
2,N,2,2,N,2,30-00600,20,2,2,101
1,5,4,2,N,4,24-01004,15,0,N,342
2,6,8,2,2,3,06-08507,55,0,N,366
1,4,6,2,N,4,17-03531,4,6,4,301
1,5,2,2,8,4,06-07502,61,2,2,288
2,4,2,2,0,2,38-00100,74,0,3,354
2,6,9,2,2,2,40-00200,13,5,2,212
2,4,2,2,9,0,01-01301,38,0,2,N
1,1,2,2,6,3,26-02702,62,0,3,202
1,6,4,2,9,1,01-01301,14,2,2,81
2,N,9,2,7,3,06-08507,49,4,5,107
