,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
141,24,2,2,2,2,N,3,4,3,N,N,N,0,3,2,54697.0,8,425,25-01000,99,1,2,77,8,2,2,2,2,N,1,N,5,7,N,N,155,213,384,40.0
142,69,2,2,2,2,N,10,0,1,8470,8,1,N,4,2,146099.0,9,492,25-00503,25,1,1,138,39,2,2,2,2,N,1,6670,1,3,45050.0,5,501,79,78,40.0
143,2,2,2,2,1,2,10,0,1,6190,3,6,1,2,1,85448.0,7,263,25-02800,90,1,2,99,52,2,2,2,2,N,1,770,0,N,50000.0,6,381,53,52,26.666666666666668
144,17,2,2,2,2,N,8,0,1,7290,9,1,0,N,1,38586.0,0,501,25-02800,50,1,2,55,53,2,2,2,2,N,1,6991,0,4,65020.0,7,501,63,62,53.333333333333336
145,73,2,2,1,2,N,8,0,1,7860,10,6,2,2,1,N,5,417,25-01000,62,1,1,61,36,2,2,2,2,N,1,7490,0,N,85000.0,8,501,136,136,33.33333333333333
146,20,2,2,2,2,2,9,0,1,N,10,1,0,4,2,-4600.0,4,356,25-02800,98,1,2,95,66,2,2,2,2,N,1,7580,0,2,40560.0,5,478,80,89,40.0
147,38,2,2,2,2,N,9,0,1,7071,4,6,2,6,1,16874.0,7,304,25-00503,194,1,2,121,29,2,2,2,2,N,1,2190,0,N,100000.0,8,501,105,105,40.0
148,31,2,1,2,2,2,5,0,1,N,10,2,0,2,1,63994.0,2,501,25-02800,72,1,1,95,48,2,2,2,2,N,1,7460,0,5,170000.0,9,501,165,112,40.0
149,18,1,2,2,1,N,5,0,1,N,13,4,2,6,1,N,N,340,25-02800,120,1,2,96,71,2,2,2,2,N,1,8370,2,5,55000.0,6,501,95,97,33.33333333333333
150,41,2,2,1,2,N,5,0,1,N,8,6,1,4,1,N,9,501,25-01300,120,1,2,57,51,2,2,2,2,N,1,6680,0,N,110050.0,8,501,106,106,40.0
151,37,2,1,2,2,N,9,0,1,8290,16,1,0,N,1,79481.0,3,377,25-00503,54,1,2,53,33,2,2,2,2,N,1,9470,2,4,30000.0,4,501,94,101,33.33333333333333
152,61,2,2,2,2,N,5,0,1,6070,N,6,0,N,1,166516.0,8,442,25-00503,50,6,2,73,19,2,2,2,2,N,1,N,1,6,0.0,0,501,98,43,40.0
153,36,2,2,2,2,2,12,0,1,6970,10,6,N,N,2,96583.0,7,127,25-00503,70,6,2,62,22,2,2,2,2,N,1,7460,2,3,60000.0,6,294,103,102,33.33333333333333
154,43,2,2,N,2,N,10,0,1,2880,16,1,0,2,1,99274.0,2,380,25-01300,51,1,2,75,45,2,2,2,2,N,1,9370,2,4,100000.0,8,501,116,128,33.33333333333333
155,39,2,2,2,2,N,10,0,1,9370,13,6,0,3,1,175134.0,9,366,25-00503,453,1,2,118,62,2,2,2,2,N,1,8370,0,N,25000.0,4,190,48,47,46.666666666666664
156,41,2,2,2,1,N,5,0,1,N,N,6,2,N,2,9665.0,3,473,25-02800,58,1,1,75,46,2,2,2,1,N,1,N,0,N,0.0,0,0,117,101,53.333333333333336
157,46,2,2,2,2,N,10,0,1,770,12,1,2,6,1,138378.0,6,501,25-01300,67,6,2,57,47,2,2,2,2,N,1,8191,2,4,45000.0,5,501,65,44,53.333333333333336
158,60,2,2,2,2,N,9,0,1,6370,5,3,0,4,1,76506.0,0,232,25-01300,45,1,2,104,67,2,2,2,2,N,1,4390,0,N,3000.0,1,24,113,113,46.666666666666664
159,75,2,2,1,2,N,4,0,1,7460,N,6,0,5,1,-4600.0,1,53,25-00703,25,6,1,35,16,2,2,2,2,N,1,N,1,3,-1600.0,0,501,90,99,33.33333333333333
160,24,2,2,2,1,N,9,0,1,8080,9,1,0,2,1,312901.0,2,501,25-02800,116,6,2,132,37,2,2,2,2,N,1,6870,2,5,75000.0,7,501,66,72,40.0
161,65,2,2,2,2,N,4,0,1,N,11,6,0,3,1,-4600.0,0,390,25-00503,102,1,1,141,16,2,2,2,2,N,1,7860,2,4,400.0,1,501,142,122,40.0
162,54,2,2,2,2,N,10,0,1,5391,9,6,2,5,2,133258.0,7,419,25-00503,182,1,1,52,26,2,2,2,2,N,1,6991,0,N,30000.0,4,229,82,82,40.0
163,74,2,2,2,2,N,3,0,3,7860,N,4,0,4,2,164693.0,9,N,25-00703,77,1,1,114,56,2,2,2,2,N,1,N,0,N,11400.0,2,86,140,139,40.0
164,12,1,2,1,2,2,4,0,1,7860,N,N,2,4,1,N,1,501,25-01000,100,1,2,58,14,2,2,2,2,N,1,N,1,3,N,N,501,72,109,33.33333333333333
165,29,2,2,1,2,N,9,0,1,N,N,4,0,5,1,-4600.0,0,310,25-01300,86,1,2,104,68,2,2,2,2,N,1,N,0,N,80000.0,7,501,54,54,46.666666666666664
166,32,2,2,2,2,N,8,0,1,8470,6,1,2,2,1,112180.0,6,501,25-01300,72,1,1,120,59,2,2,2,2,N,1,4770,0,3,180000.0,9,501,75,75,46.666666666666664
167,50,1,2,2,2,N,7,0,3,N,10,1,0,N,2,119230.0,1,366,25-00703,67,1,1,441,58,2,2,2,2,N,1,7770,0,2,36000.0,5,501,81,82,33.33333333333333
168,28,2,2,1,2,2,7,0,1,N,15,6,2,4,2,49385.0,5,501,25-00503,122,1,2,99,24,2,2,2,1,N,1,9290,0,3,4800.0,1,501,76,55,26.666666666666668
169,25,2,2,2,2,N,10,0,1,3390,6,1,0,3,1,-4600.0,7,349,25-02800,68,1,1,101,33,2,2,2,2,N,1,5593,0,2,270000.0,9,501,99,99,46.666666666666664
170,69,2,2,2,2,N,7,0,2,7860,N,6,1,5,0,166551.0,4,186,25-00703,95,1,1,93,18,2,2,2,1,N,3,N,N,N,0.0,0,N,109,0,26.666666666666668
171,63,2,2,2,2,N,10,0,1,8680,14,1,2,2,2,-4600.0,0,441,25-02800,65,1,2,124,39,2,2,2,2,N,1,8680,1,3,30000.0,4,220,118,119,46.666666666666664
172,64,2,1,2,2,N,5,0,1,5391,6,6,N,2,0,45513.0,5,466,25-00503,310,6,2,93,20,2,2,2,2,N,3,5180,N,N,6000.0,1,N,77,0,33.33333333333333
173,42,2,2,1,1,N,10,0,1,N,N,3,0,N,1,-4600.0,3,109,25-00503,459,1,1,118,73,2,2,2,1,N,1,N,0,2,110000.0,8,501,52,53,46.666666666666664
174,24,2,2,2,2,N,9,0,1,N,3,6,0,4,1,262075.0,9,501,25-00703,98,1,2,103,69,2,2,2,2,N,1,770,0,2,83200.0,7,501,59,52,53.333333333333336
175,63,2,2,2,2,N,5,0,1,N,14,3,0,4,1,216318.0,5,501,25-00703,77,1,2,85,86,2,2,2,2,N,1,8660,0,N,26200.0,4,215,51,51,46.666666666666664
176,2,2,2,2,2,N,7,0,1,4690,N,1,0,4,2,8061.0,2,501,25-02800,116,1,2,228,52,2,2,1,2,N,1,N,0,2,0.0,0,501,118,133,46.666666666666664
177,31,1,2,2,2,N,10,0,1,7860,12,6,0,4,1,59110.0,N,501,25-01000,79,1,1,82,28,2,2,2,2,N,1,8180,0,N,65000.0,7,492,59,59,40.0
178,17,2,1,2,2,N,7,0,1,8270,3,6,2,3,1,276921.0,0,501,25-00503,90,1,1,90,22,2,2,2,2,N,1,770,0,3,10000.0,2,501,85,74,46.666666666666664
179,4,2,2,2,2,2,4,4,1,9290,N,6,2,3,1,149001.0,9,501,25-00503,48,1,1,117,17,2,2,2,2,N,1,N,1,4,0.0,0,230,41,70,33.33333333333333
180,49,2,2,2,1,N,9,0,1,7860,N,4,2,N,0,81390.0,7,453,25-02800,48,1,1,71,84,1,2,1,1,N,2,N,N,N,0.0,0,N,27,0,26.666666666666668
181,53,2,1,1,1,N,9,0,1,5790,4,1,0,N,2,107451.0,9,301,25-00503,61,1,1,362,43,2,2,2,2,N,1,2690,0,2,110000.0,8,501,49,49,26.666666666666668
182,33,2,1,2,2,N,8,0,1,N,N,6,0,4,0,N,8,421,25-01300,98,1,1,86,58,2,2,2,1,N,2,N,N,N,0.0,0,N,57,0,26.666666666666668
183,27,1,2,2,2,N,9,0,1,N,N,1,2,4,1,27335.0,6,437,25-01000,111,6,2,107,37,2,2,2,2,N,1,N,4,6,0.0,0,297,59,76,40.0
184,79,2,2,1,2,2,5,0,1,N,N,4,0,2,1,-4600.0,4,501,25-01300,133,1,2,95,74,2,2,2,2,N,1,N,0,3,11100.0,2,54,173,173,40.0
185,69,2,1,2,2,N,7,0,1,9480,12,5,2,2,1,121422.0,8,228,25-00703,103,1,2,68,71,2,2,2,2,N,1,8170,0,2,84900.0,7,501,69,69,40.0
186,38,2,2,1,2,2,8,0,1,4870,6,6,2,4,1,160578.0,8,N,25-00703,73,1,2,111,46,2,2,2,2,N,1,5080,1,4,75000.0,7,501,70,70,33.33333333333333
187,58,2,2,2,1,N,7,0,3,770,10,4,0,2,2,175255.0,N,465,25-00703,51,1,1,77,65,2,2,2,2,N,1,7770,0,N,75000.0,7,501,178,178,33.33333333333333
188,71,2,2,1,2,N,9,0,1,6690,3,1,0,2,1,145183.0,4,350,25-01000,361,1,2,151,49,2,2,2,2,N,1,770,2,4,72000.0,7,501,95,94,33.33333333333333
189,16,2,2,2,2,N,5,0,1,8170,4,6,0,2,2,65679.0,9,347,25-01300,76,1,2,60,24,2,2,2,2,N,1,3390,0,N,41000.0,5,309,113,121,46.666666666666664
190,66,2,2,2,2,N,5,0,1,7860,12,6,0,N,1,37637.0,1,435,25-00503,91,6,1,64,22,2,2,2,2,N,1,8191,0,3,12000.0,2,501,166,104,46.666666666666664
191,52,1,2,2,2,N,7,0,3,6970,16,1,0,4,1,-4600.0,3,317,25-02800,90,1,2,73,78,2,2,2,2,N,1,9470,0,2,20800.0,3,172,88,90,40.0
192,70,2,2,2,1,N,9,0,1,7870,12,4,1,4,2,7359.0,8,344,25-00703,87,1,2,98,85,2,2,2,1,N,1,8191,0,N,45940.0,5,380,61,61,40.0
193,70,2,2,2,2,N,10,0,1,9170,11,1,0,N,2,49261.0,0,348,25-02800,154,6,1,72,32,2,2,2,2,N,1,7870,1,3,30800.0,4,501,121,121,40.0
194,81,2,2,1,2,N,5,0,1,6170,5,1,0,2,1,113226.0,5,501,25-00703,126,1,2,130,50,2,2,2,2,N,1,4470,1,3,25000.0,4,501,110,101,40.0
195,23,2,1,2,2,N,5,0,1,7890,15,6,0,4,2,123821.0,0,501,25-00703,99,1,1,62,52,2,2,2,2,N,1,9290,1,3,58000.0,6,438,96,99,33.33333333333333
196,20,2,2,2,2,N,5,0,1,9920,7,1,0,N,1,140333.0,7,501,25-01000,99,1,2,103,60,2,2,2,2,N,1,6180,1,4,10000.0,2,300,48,54,40.0
197,26,2,1,2,2,2,10,0,1,5170,6,6,2,N,1,101795.0,9,501,25-02800,524,1,1,108,65,2,2,2,1,N,1,4971,0,N,17300.0,3,142,117,117,26.666666666666668
198,9,2,2,2,2,N,9,0,1,N,N,2,2,3,1,N,N,458,25-02800,99,1,1,86,67,2,2,2,2,N,1,N,2,6,0.0,0,501,79,87,53.333333333333336
199,38,2,2,2,2,2,10,0,1,8191,9,4,0,6,2,84035.0,8,388,25-00503,92,1,1,74,53,2,2,2,2,N,1,6970,1,2,727000.0,9,501,56,56,33.33333333333333
200,35,2,2,2,1,N,7,0,3,N,8,1,2,N,1,-4600.0,6,357,25-01300,77,1,1,103,47,2,2,2,2,N,1,6690,2,5,91000.0,8,480,197,195,33.33333333333333
201,33,2,2,2,2,N,7,0,1,6970,N,2,3,N,1,203239.0,4,478,25-01000,72,1,2,83,74,1,2,1,2,N,1,N,0,2,9160.0,2,52,149,149,26.666666666666668
202,60,2,2,2,2,N,5,0,1,6880,3,1,N,2,1,4187.0,9,255,25-00703,82,1,2,116,58,2,2,2,2,N,1,770,0,2,31400.0,4,501,107,106,46.666666666666664
203,32,2,2,1,1,N,9,0,1,7860,11,3,0,4,1,-3523.0,0,129,25-00703,66,1,2,75,68,2,2,2,2,N,1,7860,0,2,25200.0,4,263,61,61,40.0
204,28,2,2,2,1,N,7,0,1,7860,N,3,1,N,2,68674.0,6,N,25-02800,104,1,2,53,77,2,2,2,2,N,1,N,0,N,15800.0,3,130,74,73,40.0
205,60,2,2,2,2,2,5,0,1,7460,8,4,0,N,2,-4600.0,3,267,25-02800,60,1,2,192,30,2,2,2,2,N,1,6670,0,4,360.0,1,262,153,100,40.0
206,66,2,2,2,2,2,11,0,1,770,4,1,2,2,1,57253.0,1,501,25-00703,73,1,2,103,48,2,2,2,2,N,1,3960,2,4,136700.0,9,501,97,98,46.666666666666664
207,78,2,2,2,1,N,7,0,1,7880,13,6,2,3,2,-4600.0,1,328,25-02800,94,1,2,86,39,2,2,2,2,N,1,8370,0,N,5000.0,1,37,105,104,40.0
208,12,2,2,2,2,N,10,0,3,N,N,2,0,6,1,-4600.0,3,244,25-00703,128,1,2,91,35,2,2,2,2,N,1,N,0,5,760.0,1,225,64,50,46.666666666666664
209,63,2,2,2,2,N,4,0,1,5170,14,6,0,2,1,157687.0,4,216,25-00703,37,1,1,104,17,2,2,2,2,N,1,8590,2,4,3700.0,1,501,54,70,40.0
210,7,2,2,2,1,N,7,4,1,N,10,6,2,3,2,N,N,471,25-00503,77,1,2,109,21,2,2,2,2,N,1,7690,1,3,10000.0,2,158,69,51,40.0
211,29,2,2,2,2,N,10,0,1,7380,11,6,0,3,1,43243.0,9,403,25-00503,152,6,2,60,53,2,2,2,2,N,1,7870,0,2,85400.0,8,501,97,97,46.666666666666664
212,39,2,2,2,2,N,8,0,3,8370,12,6,N,5,2,54348.0,6,501,25-00703,127,1,2,68,59,2,2,2,2,N,1,8090,0,N,56000.0,6,422,129,128,40.0
213,63,2,2,2,2,2,5,0,1,7290,4,3,2,2,1,131646.0,6,501,25-01300,68,1,2,50,52,2,2,2,1,N,1,3895,1,3,36400.0,5,198,137,137,26.666666666666668
214,54,2,2,2,2,N,7,0,1,9290,7,6,1,4,1,N,7,437,25-01300,83,1,1,103,19,2,2,2,2,N,1,6170,1,4,1000.0,1,501,58,68,53.333333333333336
215,20,2,2,2,2,N,6,0,1,N,10,6,1,4,2,-4600.0,N,82,25-01300,164,1,1,33,31,2,2,2,2,N,1,7580,1,2,45000.0,5,343,71,66,46.666666666666664
216,21,2,2,2,2,N,5,0,1,4770,14,6,0,N,1,-3088.0,2,501,25-01300,100,1,2,68,20,2,2,2,2,N,1,8680,0,3,0.0,0,501,94,67,53.333333333333336
217,73,2,2,2,2,N,5,0,1,8370,6,1,1,3,1,22319.0,6,257,25-00503,68,6,2,67,48,2,2,2,2,N,1,4972,0,3,0.0,0,501,103,104,46.666666666666664
218,32,2,2,2,2,N,10,0,1,8191,12,4,0,3,1,N,7,501,25-02800,74,1,2,69,70,2,2,2,2,N,1,8090,0,N,343300.0,9,501,94,94,53.333333333333336
219,81,2,2,2,2,N,11,0,1,7860,9,6,0,3,1,120721.0,9,453,25-00703,68,1,2,67,53,2,2,2,2,N,1,6991,0,N,145000.0,9,501,57,57,53.333333333333336
220,31,2,2,2,2,N,7,4,1,N,N,1,0,N,1,11833.0,0,149,25-01000,83,1,2,86,78,2,2,2,2,N,1,N,1,6,9600.0,2,501,128,116,46.666666666666664
221,9,2,2,2,2,N,9,0,1,6970,10,4,0,2,1,71442.0,3,367,25-00503,84,1,2,107,66,2,2,2,2,N,1,7490,0,3,31800.0,4,337,59,59,46.666666666666664
222,26,2,1,1,2,N,7,0,1,7870,4,6,0,2,2,N,2,295,25-01300,70,1,1,96,27,2,2,2,2,N,1,3390,0,N,39000.0,5,294,122,121,33.33333333333333
223,41,2,2,2,2,N,12,0,1,6991,11,1,0,4,1,126899.0,9,501,25-00503,48,1,2,89,48,2,2,2,2,N,1,7870,3,5,20000.0,3,501,94,94,46.666666666666664
224,16,2,1,2,2,N,7,0,1,N,15,6,1,2,1,N,8,501,25-01300,106,1,1,91,19,2,2,2,2,N,1,9070,1,5,4890.0,1,399,89,116,40.0
225,47,2,2,2,2,N,5,0,1,9680,15,1,0,N,2,111484.0,1,188,25-00703,116,1,1,52,58,2,2,2,2,N,1,8770,1,3,70000.0,7,501,67,68,40.0
226,36,2,2,2,2,N,6,0,1,8660,6,6,0,2,1,200711.0,8,263,25-00503,61,1,1,100,32,2,2,2,2,N,1,5275,0,3,9500.0,2,318,61,41,53.333333333333336
227,34,2,2,1,1,N,5,0,1,7860,N,4,1,4,2,N,N,501,25-02800,128,1,2,68,80,1,2,2,2,N,1,N,0,N,13900.0,2,115,73,73,20.0
228,20,1,2,2,2,N,7,0,1,5070,13,1,2,4,1,-4600.0,3,307,25-00503,54,1,2,77,50,2,2,2,2,N,1,8370,2,5,65000.0,7,425,273,272,40.0
229,71,1,1,2,2,N,9,0,1,7770,14,6,0,N,1,46265.0,N,483,25-00703,85,1,2,63,29,2,1,2,1,N,1,8680,0,N,0.0,0,0,48,54,40.0
230,20,2,2,2,2,N,7,0,3,7870,4,6,0,5,1,76657.0,4,501,25-00503,68,6,1,75,42,2,2,2,2,N,1,3960,0,5,70000.0,7,454,170,124,46.666666666666664
231,61,2,2,2,2,N,9,0,1,N,N,4,0,3,2,171979.0,9,501,25-01300,59,1,2,88,36,2,2,1,1,N,1,N,0,N,10000.0,2,75,69,70,40.0
232,8,2,2,2,2,N,11,0,1,7870,12,1,0,4,1,-4600.0,8,393,25-01300,108,1,1,148,55,2,2,2,2,N,1,7970,1,4,652000.0,9,501,60,59,46.666666666666664
233,13,2,2,2,2,N,5,0,3,7380,6,6,2,2,1,90919.0,5,202,25-01000,67,1,2,104,20,2,2,2,2,N,1,5070,0,4,2000.0,1,421,147,122,33.33333333333333
234,14,2,2,2,1,N,11,0,1,8191,10,6,N,3,1,204185.0,9,501,25-01300,75,1,2,88,52,2,2,2,2,N,1,7270,0,4,50000.0,6,236,113,78,33.33333333333333
235,10,2,2,N,2,N,5,0,1,N,10,4,0,2,1,157836.0,5,323,25-00503,113,1,2,115,67,2,2,2,2,N,1,7460,0,N,12000.0,2,99,92,102,40.0
236,19,2,2,2,2,N,10,0,1,7071,12,1,N,N,1,193438.0,8,435,25-01000,56,1,1,61,31,2,2,2,2,N,1,8191,0,2,64000.0,7,501,104,105,40.0
237,58,2,2,2,2,N,9,4,1,6870,4,1,0,N,1,61576.0,0,501,25-00503,59,1,1,75,59,2,2,2,2,N,1,3291,1,3,79000.0,7,501,123,123,46.666666666666664
238,20,2,2,2,1,N,5,0,1,7870,16,1,2,3,1,113573.0,3,129,25-00503,39,1,2,78,46,2,2,2,2,N,1,9480,0,4,80000.0,7,501,87,79,33.33333333333333
239,39,2,2,2,2,N,7,0,1,6170,14,1,N,N,1,138150.0,5,501,25-00503,97,1,1,113,62,2,2,2,2,N,1,8590,0,2,47140.0,5,279,64,63,46.666666666666664
240,13,2,2,1,2,N,5,0,1,N,N,4,0,4,0,-4600.0,6,415,25-02800,83,1,2,131,78,2,2,1,2,N,2,N,N,N,0.0,0,N,21,0,40.0
241,49,1,2,2,2,N,5,0,1,7890,9,1,0,N,1,38149.0,6,501,25-01000,125,1,2,72,57,2,2,2,2,N,1,7071,0,3,5000.0,1,501,103,126,46.666666666666664
242,63,2,2,1,2,N,9,0,1,9170,3,6,N,9,1,103621.0,6,474,25-02800,54,1,1,65,42,2,2,2,1,N,1,770,0,5,47000.0,5,501,97,105,26.666666666666668
243,94,2,2,2,2,N,7,0,1,4890,9,6,0,N,2,124285.0,1,390,25-00503,84,1,2,66,41,2,2,2,2,N,1,6870,0,2,80000.0,7,471,114,76,46.666666666666664
244,67,2,2,2,2,2,9,0,1,N,5,6,0,2,2,163989.0,8,501,25-00703,80,1,2,77,30,2,2,2,2,N,1,4470,0,N,130000.0,9,501,136,136,46.666666666666664
245,15,2,1,2,2,N,3,0,1,N,N,N,2,4,2,107450.0,8,492,25-01300,77,6,1,99,10,2,2,2,2,N,1,N,2,4,N,N,273,52,77,53.333333333333336
246,16,2,2,2,2,N,4,0,1,6970,14,1,0,4,1,-4600.0,5,501,25-01300,87,6,1,91,57,2,2,2,2,N,1,8680,0,3,4000.0,1,467,77,76,46.666666666666664
247,37,2,2,2,2,N,10,0,1,7860,N,6,1,4,2,11182.0,6,457,25-01000,179,1,2,111,87,2,2,2,2,N,1,N,0,N,119000.0,8,501,56,55,40.0
248,41,2,2,2,1,2,4,0,1,N,N,N,2,N,1,117588.0,6,357,25-01300,47,1,2,58,14,2,2,2,2,N,1,N,2,5,N,N,N,66,73,40.0
249,52,2,2,2,2,N,5,0,1,4971,15,6,4,2,2,67735.0,4,360,25-00503,81,1,1,93,25,2,2,2,2,N,1,9090,0,3,12000.0,2,120,114,76,40.0
250,75,2,1,1,1,N,11,0,1,7860,10,6,0,2,1,-4600.0,2,365,25-00703,122,1,2,107,42,2,2,2,2,N,1,7280,0,N,251200.0,9,501,68,67,26.666666666666668
251,76,2,2,2,2,2,5,0,3,N,7,6,0,N,2,-4600.0,2,351,25-00703,135,1,2,196,24,2,2,2,2,N,1,6380,2,3,0.0,0,0,248,248,26.666666666666668
252,7,1,2,2,2,2,5,0,1,8370,16,1,2,3,1,122689.0,9,501,25-00503,28,1,1,48,54,2,2,2,2,N,1,9490,2,5,64000.0,7,425,259,272,33.33333333333333
253,84,1,2,2,2,N,7,0,1,8660,7,1,0,N,1,10514.0,9,286,25-00503,62,1,1,70,55,2,2,2,2,N,1,6070,0,2,78500.0,7,501,57,57,40.0
254,12,2,2,2,2,N,5,0,1,7860,14,1,2,3,1,101880.0,8,383,25-01300,60,6,1,62,62,2,2,2,2,N,1,8680,0,4,10000.0,2,285,168,168,40.0
255,29,2,2,2,2,N,6,0,3,7860,6,6,2,N,1,105633.0,8,174,25-01300,76,1,1,59,26,2,2,2,2,N,1,5090,0,3,25000.0,4,501,93,74,33.33333333333333
256,16,2,2,2,2,N,7,0,1,5070,11,6,2,2,0,9778.0,1,205,25-00703,82,1,1,72,21,2,2,2,2,N,3,7890,N,N,1000.0,1,N,16,0,40.0
257,40,2,2,1,1,N,9,0,1,8191,N,1,2,4,1,79977.0,9,369,25-02800,79,6,2,99,49,2,2,2,2,N,1,N,1,3,12000.0,2,501,87,94,26.666666666666668
258,71,2,2,2,2,N,7,0,1,N,10,6,0,N,1,N,5,501,25-00503,93,6,1,83,55,2,2,2,2,N,1,7770,0,2,36300.0,5,276,402,292,53.333333333333336
259,67,2,2,2,2,N,5,0,3,4971,14,6,0,2,2,20407.0,0,501,25-00503,103,6,1,58,21,2,2,2,2,N,1,8680,0,N,330.0,1,2,128,76,40.0
260,60,2,2,2,2,2,6,0,1,7860,10,6,2,4,1,16917.0,4,411,25-00703,125,1,2,149,48,2,2,2,2,N,1,7790,2,3,80000.0,7,501,76,80,40.0
261,50,2,2,2,2,N,5,0,1,770,15,1,0,N,1,145891.0,2,229,25-00703,60,1,2,48,53,2,2,2,2,N,1,8980,0,2,24000.0,4,434,114,103,46.666666666666664
262,79,2,2,2,2,N,8,0,1,7870,16,1,0,N,1,-4600.0,5,256,25-02800,117,1,2,79,37,2,2,2,2,N,1,9370,2,5,41900.0,5,397,147,148,46.666666666666664
263,38,2,2,2,2,N,9,0,1,N,10,1,2,4,1,61080.0,6,501,25-02800,67,6,2,100,29,2,2,2,2,N,1,7380,2,7,60010.0,6,501,96,96,60.0
264,39,2,2,2,2,N,5,0,1,5170,6,6,2,4,1,11718.0,0,351,25-02800,252,6,2,73,22,2,2,2,2,N,1,5070,0,4,3000.0,1,501,88,171,46.666666666666664
265,49,2,2,2,2,N,9,0,1,5295,N,4,0,N,2,26220.0,8,467,25-02800,120,1,2,64,72,2,2,2,2,N,1,N,0,N,23200.0,3,190,83,82,53.333333333333336
266,53,2,2,1,2,N,4,0,1,7870,9,1,2,6,1,N,3,501,25-02800,112,1,2,104,67,2,2,2,2,N,1,7071,0,2,3100.0,1,501,67,67,40.0
267,45,2,2,2,2,N,7,0,1,6770,8,1,2,5,1,127334.0,7,501,25-00503,51,1,2,76,61,2,2,2,2,N,1,6480,0,2,83000.0,7,501,66,75,53.333333333333336
268,59,1,1,1,2,N,1,0,1,N,N,1,2,4,1,236212.0,9,501,25-01300,56,1,1,105,84,1,2,2,2,N,1,N,0,2,14500.0,3,213,51,43,33.33333333333333
269,53,2,2,2,2,N,7,0,1,8680,4,1,1,3,1,174253.0,7,452,25-01000,170,6,1,144,56,2,2,2,2,N,1,3990,0,4,423000.0,9,501,92,92,40.0
270,74,2,2,2,1,2,4,0,1,N,N,1,1,3,2,N,N,317,25-02800,20,1,1,81,77,2,2,2,2,N,1,N,0,2,4600.0,1,91,63,58,33.33333333333333
271,63,2,2,2,1,N,9,0,1,N,N,3,0,2,2,101016.0,9,491,25-01300,104,1,1,65,86,1,2,1,2,N,1,N,0,N,84000.0,7,501,96,96,33.33333333333333
272,44,2,2,1,2,N,4,0,3,N,N,4,2,4,1,113936.0,4,305,25-01300,166,1,2,60,87,1,2,2,2,N,1,N,0,N,6000.0,1,49,81,81,26.666666666666668
273,23,2,2,1,2,2,4,0,1,7860,N,N,0,N,1,-4600.0,1,371,25-01300,78,1,1,49,14,2,2,2,2,N,1,N,2,4,N,N,501,101,82,26.666666666666668
274,17,2,2,N,2,N,8,0,1,6870,16,1,2,N,1,140673.0,6,442,25-01300,116,1,1,89,61,2,2,2,2,N,1,9470,0,2,74000.0,7,501,98,90,33.33333333333333
275,45,1,1,2,2,N,4,0,1,770,6,6,0,3,1,N,N,418,25-00503,72,1,1,130,18,2,2,2,2,N,1,4795,0,6,15000.0,3,501,117,103,33.33333333333333
276,10,2,2,1,2,N,12,0,1,8590,10,6,N,2,2,276606.0,9,331,25-02800,100,1,1,57,31,2,2,2,2,N,1,7460,0,N,70000.0,7,501,159,143,33.33333333333333
277,69,2,2,2,2,N,2,0,1,N,N,N,0,2,1,-4600.0,2,430,25-00503,92,6,1,113,7,2,2,2,2,N,1,N,1,6,N,N,501,65,43,46.666666666666664
278,60,2,2,1,2,N,1,0,1,N,N,6,N,4,1,N,5,439,25-00503,161,1,1,76,27,2,2,1,1,N,1,N,0,4,6000.0,1,501,149,124,46.666666666666664
279,26,2,2,2,2,N,10,0,1,8191,11,4,2,3,1,N,6,501,25-00503,107,1,2,75,67,2,2,2,2,N,1,7860,0,N,108100.0,8,501,36,36,46.666666666666664
280,29,2,2,2,2,N,12,0,1,4971,4,1,0,3,1,109901.0,8,501,25-01300,130,1,2,70,50,2,2,2,2,N,1,2190,2,5,150500.0,9,501,101,100,46.666666666666664
281,51,2,2,2,2,N,7,0,1,7390,12,6,3,4,2,24464.0,7,317,25-02800,107,1,2,61,37,2,2,2,2,N,1,7980,1,2,43000.0,5,247,70,69,40.0
282,42,2,2,2,2,N,10,0,1,770,10,1,0,4,2,101369.0,1,472,25-01300,62,6,2,99,35,2,2,2,2,N,1,7380,0,2,0.0,0,148,181,180,46.666666666666664
283,17,2,2,2,2,N,12,0,1,8191,10,1,0,4,2,54541.0,8,501,25-02800,113,6,1,74,40,2,2,2,2,N,1,7460,0,2,50000.0,6,296,84,76,46.666666666666664
284,41,2,2,2,2,N,7,0,1,5170,4,6,0,6,1,48409.0,4,501,25-01300,82,1,1,0,32,2,2,2,2,3,1,1370,0,3,39200.0,5,501,85,60,46.666666666666664
285,4,2,2,2,2,N,10,0,3,7860,N,1,2,6,2,9329.0,6,473,25-01000,94,1,2,68,79,2,2,1,2,N,1,N,0,2,15000.0,3,501,131,135,26.666666666666668
