SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
2,N,1,2,N,0,48-02516,6,3,4,210,8573
1,1,1,1,6,0,48-02516,74,0,3,499,1785
1,1,1,1,6,0,48-02102,71,0,2,501,1073
1,1,1,1,5,1,48-02101,73,0,N,371,0
1,1,1,1,6,0,48-02515,79,0,2,5,2190
2,N,1,1,N,1,48-02101,5,4,6,214,8760
2,1,1,1,8,0,48-02102,43,N,8,5,2066
2,3,1,1,5,0,48-02507,9,N,6,492,6780
1,1,1,1,5,0,48-02507,75,0,4,501,535
1,1,1,1,9,0,48-02515,79,0,2,498,933
1,1,1,1,6,0,48-02102,70,0,2,337,165
2,4,1,1,5,1,48-02102,71,0,N,382,158
1,3,1,0,5,0,48-02101,73,0,N,370,4350
1,1,1,1,6,0,48-02101,77,0,3,500,6286
1,N,1,1,5,1,48-02102,5,3,6,491,8498
1,1,1,1,6,0,48-02516,75,0,2,499,975
1,N,1,2,N,1,48-02101,3,1,5,213,8746
1,1,1,1,6,0,48-02102,86,0,2,499,1250
1,4,1,1,6,1,48-02507,74,0,3,248,157
2,1,1,0,9,0,48-02101,68,4,5,486,4543
1,1,1,1,6,0,48-02102,72,0,2,499,1465
1,1,1,1,5,0,48-02102,41,0,2,501,2470
2,1,1,1,6,3,48-02102,56,0,6,340,2213
1,1,1,1,5,0,48-02101,60,0,2,500,1760
1,1,1,1,5,1,48-02507,75,0,3,5,504
2,N,1,1,N,1,48-02507,6,N,6,500,8569
2,4,1,2,5,0,48-02101,67,0,3,124,668
1,1,1,1,6,0,48-02101,61,0,2,5,1305
1,1,1,1,6,0,48-02510,82,0,2,497,1074
1,4,1,1,5,0,48-02510,71,0,3,329,215
1,1,1,1,6,0,48-02102,73,0,2,5,1377
1,1,1,1,7,0,48-02101,64,0,2,496,771
1,6,1,1,6,0,48-02507,44,0,N,5,6692
2,1,5,2,6,0,48-02516,72,0,11,501,7248
1,1,1,1,8,0,48-02510,65,0,2,498,1215
1,1,1,1,6,0,48-02101,75,0,2,344,0
2,N,1,2,9,1,48-02516,3,4,6,500,8791
1,1,1,1,6,0,48-02101,70,0,2,498,186
1,1,1,1,7,0,48-02101,75,0,2,499,1187
1,3,1,1,5,1,48-02102,75,0,N,52,1943
1,1,1,1,7,0,48-02102,78,0,2,500,1053
2,1,1,1,8,0,48-02516,46,1,3,500,1858
1,1,2,1,5,0,48-02516,24,N,5,499,8468
2,1,1,1,5,0,48-02507,42,3,7,501,1935
1,1,1,1,N,0,48-02101,41,0,3,499,1770
1,1,1,1,6,0,48-02101,77,0,2,5,2003
1,1,1,1,5,0,48-02101,76,0,2,500,360
1,1,1,1,6,1,48-02101,55,0,5,37,437
2,1,1,1,8,0,48-02515,7,0,2,5,6834
2,N,1,0,N,0,48-02510,5,1,6,242,8517
2,N,1,2,N,0,48-02102,6,3,6,252,8940
1,1,1,1,6,0,48-02102,63,0,2,499,1490
1,3,1,1,5,0,48-02101,71,0,8,5,473
1,1,1,1,5,0,48-02102,70,0,2,501,1503
1,1,1,1,7,0,48-02102,60,0,2,499,1691
1,4,1,1,5,0,48-02101,69,0,N,49,3903
1,N,1,1,N,0,48-02101,6,3,8,500,8693
1,1,1,1,6,0,48-02102,77,0,2,500,55
1,1,1,1,6,1,48-02102,77,0,N,500,970
1,1,1,1,6,0,48-02102,74,0,2,500,576
1,1,1,1,7,0,48-02101,73,0,2,499,811
1,N,1,1,5,1,48-02101,70,0,2,500,6856
1,1,1,1,6,0,48-02510,65,0,2,499,1600
1,1,1,1,8,4,48-02102,74,0,2,500,2396
2,N,1,1,9,0,48-02515,5,3,6,229,8364
1,1,1,1,7,0,48-02507,76,0,3,498,1943
1,1,1,1,6,0,48-02101,75,0,2,366,288
1,1,8,1,9,0,48-02510,28,0,3,5,6398
1,1,1,1,9,0,48-02101,41,3,2,501,8594
1,1,1,1,6,0,48-02102,73,0,2,501,171
1,1,1,1,0,0,48-02516,8,2,7,227,4191
1,1,1,1,7,0,48-02101,74,0,2,498,1022
1,1,1,0,2,1,48-02102,28,0,N,215,6151
1,N,1,1,6,1,48-02510,6,3,8,135,6604
1,N,1,1,9,0,48-02101,6,3,4,344,8426
1,6,1,2,5,1,48-02101,26,0,N,498,424
2,N,1,1,N,0,48-02510,6,1,5,217,8475
2,N,1,1,9,0,48-02510,5,1,7,5,8645
1,1,1,1,7,0,48-02102,64,0,2,497,1344
1,1,1,1,6,0,48-02102,75,0,3,499,1605
1,1,1,1,9,0,48-02510,81,0,2,498,1088
1,3,1,1,6,0,48-02101,75,0,N,56,0
1,1,1,1,9,0,48-02101,81,0,2,499,1251
1,1,1,1,6,4,48-02101,43,0,3,5,1645
2,N,1,2,N,1,48-02101,6,3,5,500,8671
1,1,1,1,6,0,48-02101,75,0,2,500,120
1,1,1,1,5,0,48-02102,71,0,2,331,1518
1,1,1,1,6,0,48-02507,68,0,3,498,1995
2,1,1,1,6,1,48-02507,63,0,3,500,1315
2,N,1,1,N,0,48-02101,7,4,6,482,8860
1,4,1,1,6,0,48-02102,69,0,2,499,5974
1,1,1,1,6,0,48-02101,76,0,2,5,914
1,N,1,1,N,4,48-02101,3,3,6,5,8648
1,3,1,1,6,0,48-02101,62,1,3,351,1983
1,3,1,1,5,1,48-02101,68,0,3,355,291
1,3,1,1,5,0,48-02101,22,0,3,497,89
2,N,1,1,9,1,48-02101,3,1,7,500,8624
1,1,1,2,6,0,48-02102,61,2,4,500,6375
2,N,1,1,N,0,48-02101,3,3,6,5,8688
1,4,1,1,6,1,48-02102,69,0,2,357,143
2,N,1,1,5,0,48-02101,5,0,6,202,3526
1,1,1,1,9,0,48-02101,7,0,5,500,8386
1,1,1,1,8,0,48-02507,74,0,2,500,6242
2,N,1,1,6,0,48-02102,8,5,7,499,6673
2,N,1,1,N,1,48-02101,5,4,6,5,8494
1,1,1,1,6,1,48-02101,55,0,3,500,6172
2,N,1,1,N,1,48-02510,9,3,5,500,8503
1,2,1,1,5,0,48-02101,72,0,N,5,344
1,3,1,1,6,1,48-02515,27,0,7,470,6695
1,3,1,1,5,0,48-02102,75,0,2,123,1944
1,1,1,1,7,0,48-02101,62,0,2,499,688
1,1,1,1,6,0,48-02507,78,0,2,497,911
1,1,6,1,6,0,48-02101,42,0,2,500,6441
1,4,1,1,6,0,48-02102,76,0,2,500,4321
1,1,1,1,6,0,48-02102,74,0,3,470,1564
1,1,1,1,8,0,48-02510,57,0,2,5,2672
1,1,1,1,6,1,48-02507,40,0,2,5,2786
1,4,1,1,6,0,48-02101,54,0,2,356,1842
1,1,1,1,5,1,48-02102,7,0,3,344,1841
2,3,1,1,5,0,48-02102,72,0,2,480,684
1,N,1,1,N,0,48-02101,7,N,4,500,8707
2,6,1,1,5,3,48-02507,74,0,2,368,487
1,1,1,1,5,4,48-02102,59,0,13,218,1667
1,6,1,1,5,1,48-02102,73,0,N,366,440
1,N,1,1,N,1,48-02510,3,4,7,500,8145
1,1,1,1,6,0,48-02507,81,0,2,338,1165
1,1,1,1,6,0,48-02510,73,0,2,499,1807
2,3,1,1,5,1,48-02101,69,0,N,57,355
1,1,2,1,6,0,48-02101,63,7,7,499,6479
2,N,1,2,9,0,48-02101,2,3,6,232,9078
2,N,1,1,6,1,48-02507,9,3,6,333,4129
1,N,1,1,N,1,48-02101,4,3,6,220,8112
1,1,1,1,6,0,48-02516,41,0,3,500,2152
1,N,1,1,N,1,48-02516,9,N,6,485,8379
1,1,1,1,6,0,48-02101,70,0,3,363,2427
1,1,1,1,8,0,48-02101,10,1,5,5,5790
1,1,1,1,7,0,48-02101,69,0,2,500,1796
1,1,8,2,2,1,48-02101,25,0,2,224,589
1,1,1,1,7,0,48-02101,80,0,2,499,5900
1,3,1,1,5,0,48-02507,74,0,N,495,0
1,1,1,1,6,1,48-02507,70,0,2,58,107
2,N,1,2,1,1,48-02101,27,1,7,238,409
2,3,1,2,5,0,48-02507,67,0,N,371,52
1,1,1,1,6,0,48-02507,70,0,2,355,3029
1,1,1,1,8,1,48-02101,72,0,2,500,6735
1,1,1,1,6,1,48-02102,71,1,6,500,1769
1,1,1,1,6,0,48-02101,45,0,3,5,2064
1,6,1,1,2,0,48-02101,71,0,N,388,95
2,N,1,1,N,0,48-02101,7,3,4,392,6868
1,1,1,1,5,1,48-02102,9,0,3,499,2626
1,1,1,1,6,0,48-02101,62,0,2,500,1401
1,6,5,1,5,1,48-02507,45,0,8,234,6741
2,2,1,0,5,0,48-02101,59,0,11,218,586
1,1,5,1,6,4,48-02101,70,3,2,201,4444
2,1,1,1,6,0,48-02510,60,0,N,500,6230
2,1,1,1,6,0,48-02102,77,0,2,135,1363
2,1,1,1,6,0,48-02102,73,0,3,500,125
1,1,1,1,7,0,48-02102,47,0,2,498,251
1,1,1,2,N,1,48-02101,9,4,6,233,8421
1,1,1,1,0,0,48-02101,60,0,2,494,2172
2,N,1,1,9,4,48-02101,9,3,2,5,8743
1,1,1,1,5,0,48-02507,74,0,2,52,1924
1,1,1,1,7,1,48-02102,44,0,3,498,1437
1,1,1,1,7,0,48-02510,63,0,2,497,1163
1,1,1,1,6,0,48-02102,74,0,2,5,34
1,1,1,1,6,2,48-02101,75,0,3,336,2217
1,N,1,1,N,1,48-02510,3,3,6,5,8750
2,N,1,1,N,1,48-02510,10,3,7,225,5271
2,1,1,0,2,4,48-02101,41,1,3,500,6536
1,1,1,1,7,0,48-02102,72,0,2,499,862
1,1,1,1,6,0,48-02101,63,0,2,499,1101
1,3,1,1,6,1,48-02101,72,0,N,338,0
1,3,8,0,0,4,48-02101,26,1,2,212,2658
1,1,1,1,6,0,48-02101,74,0,2,5,1756
1,1,1,1,6,0,48-02101,42,0,6,5,6203
1,1,1,1,8,0,48-02102,24,4,2,500,7054
2,N,1,1,9,0,48-02101,9,0,8,5,8849
2,N,1,1,N,0,48-02516,3,2,6,500,8651
1,1,1,1,6,1,48-02507,43,0,3,498,2088
2,1,1,1,2,2,48-02102,41,0,N,339,8431
1,1,1,1,6,0,48-02507,60,0,2,500,227
2,1,1,1,5,0,48-02102,80,0,N,482,394
1,1,1,1,7,0,48-02507,78,0,2,499,1524
1,1,1,1,8,0,48-02510,77,0,2,499,1331
1,N,1,1,N,1,48-02101,7,1,4,21,8714
1,1,1,1,6,0,48-02102,77,0,2,500,1581
1,1,1,1,6,0,48-02101,71,0,3,369,958
2,N,1,1,N,0,48-02515,2,3,6,499,8613
2,3,8,1,2,2,48-02510,6,7,6,228,8350
1,3,1,2,5,1,48-02101,72,0,6,495,0
1,1,1,1,5,0,48-02102,73,0,2,5,590
1,N,1,1,N,1,48-02510,5,N,5,5,8763
1,3,1,1,5,0,48-02507,70,0,N,478,232
1,1,1,1,6,0,48-02510,74,0,2,499,1417
1,1,1,1,8,0,48-02516,73,0,2,498,1175
1,1,1,1,2,1,48-02102,70,0,2,500,1806
1,1,1,1,6,0,48-02507,72,0,3,499,122
1,4,9,1,9,2,48-02515,11,1,3,5,6526
1,1,1,1,6,1,48-02102,49,0,2,500,1915
1,1,1,1,8,4,48-02102,40,0,3,5,1866
1,1,1,1,6,1,48-02101,61,0,2,499,297
1,1,1,1,6,1,48-02101,70,0,2,5,1660
1,1,1,1,7,0,48-02102,78,0,2,499,1696
1,1,1,1,6,0,48-02101,75,0,2,208,1078
1,3,1,2,5,0,48-02102,28,0,3,229,742
1,1,1,1,5,0,48-02507,74,N,N,5,6332
1,3,1,1,5,1,48-02101,23,0,2,57,201
2,1,1,2,0,0,48-02101,69,0,6,399,2091
1,1,1,1,8,1,48-02516,61,N,2,498,1599
1,1,1,1,5,1,48-02516,60,0,N,208,6483
1,1,1,1,7,0,48-02101,23,0,2,350,1493
1,1,1,1,7,0,48-02101,74,0,2,498,1035
1,2,1,1,5,0,48-02507,72,0,7,227,772
1,1,1,1,6,0,48-02101,62,0,2,500,1457
1,1,1,1,5,0,48-02101,69,0,6,500,285
1,4,1,1,5,0,48-02101,79,N,3,495,75
1,1,1,1,6,0,48-02102,71,0,2,498,1206
2,3,2,1,5,0,48-02507,32,0,3,255,348
1,1,1,1,6,0,48-02102,61,0,2,498,856
1,1,1,1,6,0,48-02101,64,0,2,501,1145
1,1,1,1,7,0,48-02507,75,0,2,498,0
2,N,1,2,N,0,48-02102,6,N,6,359,8379
2,1,1,1,6,0,48-02101,59,0,6,5,6231
1,6,1,1,6,1,48-02510,40,1,3,371,6254
2,6,1,0,6,0,48-02101,43,0,N,477,217
2,1,1,1,6,1,48-02507,41,0,3,499,2513
1,N,1,1,6,0,48-02101,7,3,7,5,8316
1,N,1,0,N,1,48-02101,7,3,6,363,6933
1,1,1,1,6,0,48-02102,41,1,3,500,3840
1,N,1,1,2,2,48-02507,44,N,4,500,1891
1,2,2,0,5,4,48-02102,39,1,8,372,584
1,1,1,1,7,0,48-02101,45,0,2,498,1807
2,4,9,1,5,0,48-02507,76,6,N,355,2599
1,N,1,2,N,0,48-02101,5,4,6,339,8415
1,1,1,1,6,0,48-02101,68,0,2,500,2135
1,3,1,1,5,0,48-02101,74,0,N,357,0
2,3,1,1,6,1,48-02510,45,0,3,500,6576
2,1,1,0,5,1,48-02507,29,4,13,499,4011
1,1,1,1,7,0,48-02101,62,0,2,498,1268
1,1,1,1,6,1,48-02102,30,0,2,373,4546
2,1,1,1,6,4,48-02516,28,0,2,500,4113
1,1,1,1,6,0,48-02101,73,0,2,498,1511
1,3,1,1,5,0,48-02101,79,0,N,500,605
1,1,1,1,6,0,48-02102,45,0,3,499,1350
2,1,1,1,N,1,48-02510,6,2,7,499,8278
2,6,1,2,2,1,48-02101,72,0,3,358,214
2,3,1,1,5,0,48-02510,72,0,2,226,7246
2,N,1,1,N,1,48-02101,8,3,7,222,8620
1,1,1,1,6,0,48-02507,73,0,2,500,957
1,1,1,1,5,0,48-02507,61,0,2,501,1626
1,1,1,1,7,0,48-02101,78,0,2,5,0
2,1,1,0,5,0,48-02507,62,N,2,340,6783
1,1,1,1,6,0,48-02101,71,0,3,5,624
1,1,4,1,6,0,48-02516,72,0,2,500,4338
1,1,1,1,7,0,48-02102,76,0,2,498,769
2,N,1,1,N,2,48-02101,4,4,6,205,8622
1,1,1,1,6,1,48-02101,73,0,3,341,373
1,N,1,1,9,0,48-02515,9,0,7,228,8721
1,1,1,1,6,4,48-02101,41,0,N,501,2311
1,N,1,1,N,1,48-02101,4,3,7,246,8512
2,1,1,1,4,0,48-02102,75,0,N,246,488
1,1,1,1,5,1,48-02515,74,0,2,138,260
1,3,1,0,6,0,48-02102,73,0,3,216,410
1,1,1,1,9,0,48-02516,43,0,2,501,6618
1,1,1,1,6,0,48-02101,45,0,2,5,6090
1,4,1,1,6,0,48-02515,69,0,2,236,1472
2,1,1,2,5,1,48-02101,76,0,N,216,266
1,1,1,1,8,0,48-02101,76,0,2,5,1721
1,N,1,1,9,0,48-02101,5,2,3,227,699
1,1,1,1,5,0,48-02101,61,0,3,5,2324
1,1,1,1,7,0,48-02102,74,0,2,5,0
1,1,1,1,5,0,48-02102,76,0,5,138,492
1,1,1,1,6,0,48-02516,77,0,2,501,2064
1,1,1,1,7,0,48-02102,73,0,2,498,1022
1,3,1,2,5,0,48-02102,66,1,6,371,613
1,1,1,1,7,0,48-02102,76,0,2,5,554
1,N,1,2,9,0,48-02510,10,0,N,237,577
1,1,1,1,7,0,48-02510,60,0,2,498,769
2,1,1,1,8,1,48-02102,77,0,8,500,2200
1,N,1,1,N,1,48-02101,8,4,4,5,8646
1,1,1,1,6,0,48-02101,72,0,2,5,1836
1,1,1,1,6,1,48-02507,74,0,2,5,1702
1,1,1,1,6,1,48-02101,68,0,2,5,835
1,N,1,1,N,0,48-02516,2,4,6,5,9027
2,3,1,1,6,0,48-02101,73,0,N,360,70
1,6,1,2,5,0,48-02507,68,0,N,63,421
1,1,1,1,6,1,48-02102,25,0,13,358,533
1,N,1,1,9,0,48-02510,7,1,3,5,7030
1,3,1,1,6,0,48-02101,70,0,2,384,756
1,3,6,2,2,4,48-02515,32,0,2,500,730
1,3,1,1,6,1,48-02102,73,0,N,201,310
1,1,1,0,6,1,48-02101,76,0,2,5,2035
2,N,8,1,N,0,48-02101,5,3,6,237,8479
2,1,1,1,5,0,48-02102,9,4,6,500,7056
1,3,1,1,5,0,48-02101,72,0,3,229,0
1,1,1,1,7,0,48-02510,60,0,2,498,5767
2,N,1,1,9,0,48-02101,4,4,7,203,8655
2,1,1,1,6,0,48-02102,74,0,2,5,6391
1,N,9,2,N,1,48-02101,4,3,6,500,8583
2,1,1,1,5,0,48-02101,75,0,N,499,1934
2,N,1,1,N,0,48-02510,7,3,8,217,8720
1,N,1,1,N,1,48-02510,8,1,6,321,8548
1,1,1,1,7,0,48-02101,80,0,2,499,1554
1,3,1,1,5,0,48-02102,71,0,N,359,0
1,N,1,1,N,1,48-02101,6,0,8,220,8527
2,N,1,1,6,1,48-02101,6,1,6,500,8688
2,N,1,1,N,0,48-02101,5,3,6,5,8772
1,1,1,1,6,0,48-02101,77,0,2,5,351
1,N,6,2,9,0,48-02101,5,3,6,501,8872
2,1,1,1,6,0,48-02507,82,0,N,355,0
1,3,1,0,6,0,48-02102,74,0,N,496,0
1,N,1,1,9,0,48-02510,5,0,6,500,8666
1,1,1,1,6,0,48-02102,62,0,2,499,6491
1,2,1,1,6,0,48-02101,43,0,2,498,3994
1,1,1,1,6,0,48-02101,76,0,3,499,465
2,1,1,1,5,3,48-02510,40,2,6,501,784
1,1,1,1,6,0,48-02102,61,0,2,5,1766
1,1,1,1,6,0,48-02102,48,0,2,499,17
1,1,1,1,6,0,48-02101,73,0,2,385,0
1,1,1,1,6,1,48-02101,75,0,2,500,239
1,1,1,1,6,0,48-02102,79,0,2,499,1557
1,1,1,1,6,4,48-02102,60,0,3,499,6585
1,1,1,1,6,0,48-02510,72,2,6,5,2640
1,4,1,2,5,1,48-02507,30,N,6,485,1675
1,6,1,1,9,0,48-02101,71,0,8,481,2478
2,N,1,1,N,0,48-02101,8,1,6,495,4202
1,1,1,1,5,0,48-02101,75,0,N,344,1184
1,6,1,1,6,0,48-02102,24,0,3,501,1616
1,1,1,1,6,0,48-02507,74,0,2,500,2011
1,1,1,1,7,0,48-02101,74,0,2,500,2282
1,1,1,1,6,1,48-02507,68,0,2,365,258
2,6,1,2,5,1,48-02507,28,0,N,52,1283
1,6,1,1,5,1,48-02101,73,0,6,389,0
1,1,1,1,6,0,48-02102,59,0,2,500,1687
2,1,1,1,6,4,48-02101,42,0,2,501,1646
1,6,1,2,5,1,48-02510,7,5,7,233,8763
2,4,1,1,5,4,48-02101,68,0,2,224,382
1,1,1,1,6,0,48-02102,62,0,2,498,1837
1,5,1,1,5,1,48-02101,77,N,6,364,194
2,6,1,2,5,4,48-02102,6,0,N,346,136
2,3,1,1,6,0,48-02101,31,0,7,388,108
2,1,1,0,6,1,48-02101,71,0,2,380,1658
2,N,8,1,9,0,48-02101,7,2,5,489,8586
2,N,3,1,5,1,48-02101,70,1,5,5,8266
2,N,1,2,9,0,48-02510,8,4,7,500,8763
1,3,1,0,5,0,48-02102,75,0,N,56,246
1,1,1,1,6,0,48-02102,59,0,2,498,1864
1,1,1,1,6,1,48-02101,70,0,2,499,1687
1,1,1,1,6,0,48-02101,46,0,2,5,543
1,1,1,1,5,3,48-02102,59,1,6,496,2434
1,1,1,0,6,0,48-02101,39,3,4,500,7451
2,3,1,1,6,1,48-02101,60,N,N,324,6649
1,4,1,1,6,1,48-02101,78,0,2,5,2142
1,1,1,1,8,1,48-02510,42,0,3,5,2087
2,N,1,1,6,0,48-02101,7,4,7,501,6943
1,N,1,1,9,1,48-02101,9,4,5,6,8160
2,N,1,2,N,0,48-02101,6,1,5,213,8672
1,1,1,1,7,0,48-02102,63,0,2,501,1172
1,3,1,1,6,0,48-02102,72,0,2,499,2280
2,N,1,2,9,4,48-02507,6,3,6,365,8422
1,4,1,1,5,0,48-02102,72,0,2,20,457
1,1,1,1,8,0,48-02102,77,0,2,5,1214
1,4,1,1,6,0,48-02510,41,0,2,199,6343
1,1,6,1,8,0,48-02515,59,0,2,499,2073
1,3,1,1,5,0,48-02102,75,0,3,347,5781
1,1,1,1,5,0,48-02101,72,0,N,497,1624
1,N,1,1,N,1,48-02515,5,3,6,5,8720
2,1,1,1,6,0,48-02101,59,N,6,5,2203
1,1,1,1,5,0,48-02101,70,0,2,5,1403
1,1,1,1,5,0,48-02101,69,0,3,5,2002
1,1,1,1,8,0,48-02101,61,0,2,498,5697
1,1,1,1,6,0,48-02101,76,0,2,139,69
1,1,1,1,6,0,48-02102,67,0,2,499,396
2,N,9,1,9,1,48-02101,4,1,6,212,8716
1,1,1,1,5,0,48-02101,23,0,3,215,186
1,1,1,1,6,0,48-02516,82,0,2,497,1124
1,1,1,1,5,1,48-02507,63,1,3,352,617
1,1,1,1,8,0,48-02101,71,0,2,499,6206
2,N,1,1,N,0,48-02102,1,4,4,5,8651
1,1,6,1,6,0,48-02101,76,0,2,204,6170
1,N,1,1,N,0,48-02101,5,4,6,501,8489
1,1,1,1,7,0,48-02101,63,0,2,496,621
1,1,1,1,6,0,48-02510,74,0,2,5,759
1,1,1,1,7,0,48-02101,73,0,2,498,576
2,1,1,1,7,0,48-02507,70,0,3,5,5643
1,1,4,1,0,0,48-02101,44,0,N,500,2186
2,1,1,1,6,0,48-02507,68,0,N,487,1512
1,1,1,1,6,0,48-02102,27,0,8,5,6419
1,1,1,1,6,1,48-02102,77,0,6,201,1741
1,1,1,1,5,0,48-02102,38,0,2,500,6140
1,6,1,1,5,0,48-02101,28,0,N,67,314
2,1,1,1,6,0,48-02102,73,0,2,230,296
1,1,1,1,6,0,48-02101,6,0,8,366,255
1,1,1,1,5,0,48-02102,73,0,N,313,569
1,1,6,1,5,0,48-02101,39,N,5,131,2299
1,1,1,1,9,0,48-02510,5,0,7,501,8668
1,N,1,1,9,1,48-02101,9,3,3,219,8456
1,1,1,1,5,0,48-02102,77,0,2,499,1691
2,1,1,2,5,1,48-02101,70,0,N,381,830
1,4,6,1,5,0,48-02102,76,0,2,35,598
1,1,1,1,6,0,48-02101,64,0,2,499,1033
1,1,3,1,2,0,48-02510,71,1,13,238,6821
1,1,1,1,6,0,48-02102,43,0,2,499,2221
2,1,1,1,5,0,48-02516,73,0,N,362,1602
1,1,1,1,6,0,48-02507,79,0,2,498,1429
2,N,1,1,9,1,48-02510,5,4,7,230,8655
1,N,1,1,N,0,48-02102,3,N,6,215,6043
2,N,1,1,N,0,48-02101,5,11,5,5,8555
1,N,1,1,2,0,48-02102,6,1,7,499,6739
2,N,1,1,N,0,48-02515,6,4,7,499,8708
2,N,1,2,9,4,48-02515,5,1,7,214,8509
1,3,1,1,6,1,48-02101,31,0,N,49,1708
1,5,1,1,6,1,48-02102,10,0,7,5,2709
1,6,1,1,6,0,48-02507,43,0,6,479,1919
1,3,1,2,5,0,48-02102,74,0,N,368,2307
1,3,1,0,6,1,48-02507,74,0,N,5,0
2,N,9,1,N,1,48-02510,7,1,6,500,8458
1,1,1,1,8,0,48-02101,62,0,2,5,6276
1,1,1,1,5,0,48-02515,31,1,2,499,6396
2,6,1,1,5,0,48-02101,76,0,2,483,149
2,N,1,1,N,0,48-02101,4,4,6,500,8971
1,N,1,1,N,0,48-02101,6,4,5,498,8695
1,1,1,1,6,0,48-02507,60,0,2,500,231
2,N,1,2,N,1,48-02101,4,3,6,185,8576
2,N,1,1,N,0,48-02101,2,4,6,211,8706
1,1,1,1,6,1,48-02102,78,1,6,487,1851
1,1,1,1,6,0,48-02102,75,0,2,500,63
1,3,1,1,6,0,48-02102,72,0,N,477,448
1,1,1,1,6,0,48-02507,78,0,N,5,310
1,3,1,1,4,0,48-02102,7,0,N,224,352
1,1,1,1,5,0,48-02510,7,N,4,500,8372
1,1,1,1,6,0,48-02101,72,0,2,500,0
1,3,1,1,6,0,48-02102,73,0,2,499,1744
1,1,1,1,6,0,48-02510,64,0,2,5,1480
1,3,1,1,2,3,48-02102,67,1,4,501,546
1,1,1,2,6,1,48-02101,41,0,2,5,309
1,1,1,1,6,0,48-02507,75,0,2,483,2062
1,1,1,1,6,0,48-02101,74,0,N,370,1727
1,1,1,1,6,0,48-02510,75,0,3,499,1939
1,1,1,0,6,0,48-02101,76,0,N,220,223
1,1,1,1,6,0,48-02101,72,0,3,499,6008
1,3,1,1,6,0,48-02507,74,0,2,500,1981
1,1,1,1,6,0,48-02510,65,0,2,497,1234
2,N,6,2,N,0,48-02510,5,4,7,5,8829
2,1,1,2,6,0,48-02516,42,0,2,500,8272
2,N,1,2,9,1,48-02510,7,1,6,215,4780
1,N,1,1,N,0,48-02507,6,0,7,501,6602
1,6,1,1,5,1,48-02101,72,0,N,368,0
2,1,1,1,6,0,48-02101,26,0,N,368,8275
1,1,1,1,8,0,48-02516,72,0,2,52,6034
1,3,1,1,5,1,48-02101,72,1,11,353,811
1,1,1,1,6,1,48-02102,72,0,3,5,1863
2,N,1,1,N,1,48-02101,25,0,3,215,6504
1,1,1,1,7,0,48-02102,62,0,2,5,1102
1,1,1,1,6,1,48-02507,40,0,2,53,1599
1,1,1,1,6,0,48-02515,77,0,2,499,1962
1,1,1,1,6,0,48-02101,70,0,3,499,1433
2,1,1,1,N,0,48-02516,41,1,2,5,6372
1,1,1,1,5,1,48-02101,78,0,2,376,401
1,6,1,1,5,0,48-02102,75,0,N,58,0
1,1,1,1,7,0,48-02101,79,0,2,499,619
2,1,6,1,5,0,48-02507,58,0,3,372,4076
2,N,1,2,9,0,48-02101,5,3,7,358,8731
1,1,1,1,5,0,48-02102,71,0,2,500,1652
2,1,1,1,6,0,48-02507,71,0,4,131,1923
1,N,3,1,N,1,48-02510,7,4,6,136,8922
2,N,1,1,N,0,48-02101,26,N,N,207,8507
1,1,1,1,6,0,48-02516,71,0,2,500,2401
1,N,1,2,N,0,48-02101,7,0,7,5,8289
1,1,1,1,6,0,48-02102,61,0,4,499,1230
1,3,1,1,5,1,48-02101,74,0,N,236,0
1,1,1,1,5,0,48-02102,69,0,2,339,0
2,1,1,1,5,0,48-02101,73,0,2,372,4071
2,1,1,1,0,0,48-02102,36,0,7,5,2265
1,1,1,1,7,0,48-02101,37,0,2,5,1985
2,N,1,1,N,0,48-02516,5,4,6,500,8598
1,1,1,1,2,1,48-02101,77,0,3,359,1773
1,1,1,1,6,1,48-02510,38,0,3,500,6569
1,N,1,1,5,1,48-02102,72,0,13,369,6740
1,1,1,1,6,2,48-02101,76,0,4,5,1095
1,1,1,1,6,1,48-02101,77,0,2,482,100
1,1,1,0,6,0,48-02101,55,0,4,130,6247
1,3,1,0,5,0,48-02507,75,0,N,355,66
1,3,1,1,5,0,48-02101,69,0,N,358,13
1,1,1,1,5,0,48-02101,76,0,3,499,2541
2,N,1,2,N,0,48-02510,5,3,5,5,8791
2,4,1,0,8,1,48-02102,27,0,N,372,4834
1,1,1,1,6,0,48-02507,76,0,2,498,1440
1,1,1,1,5,0,48-02102,72,0,2,481,211
1,1,1,2,N,2,48-02510,72,0,6,499,5727
2,N,1,1,9,0,48-02101,7,1,6,500,8193
2,3,1,1,6,1,48-02102,69,0,N,498,85
2,1,1,1,5,0,48-02101,75,7,5,491,588
1,1,1,1,7,0,48-02101,78,0,2,498,748
2,1,1,1,2,0,48-02101,45,0,6,500,1865
2,N,1,1,N,1,48-02101,4,3,6,5,8578
1,1,1,1,5,0,48-02515,47,2,6,501,6714
1,1,1,1,5,0,48-02101,72,0,2,332,356
1,1,1,1,5,0,48-02102,44,0,3,193,1764
1,1,1,1,6,1,48-02101,63,0,N,501,6597
1,1,1,1,6,0,48-02516,74,0,2,499,1329
1,1,1,1,6,1,48-02507,77,0,3,232,0
1,1,1,1,5,0,48-02507,71,0,2,341,1132
