PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
48-02507,34,2,5,4,1,0,7,1,1,450.9,7370,9,5,56310.0,5,5,N,2,2,2,2,35,34,3976
48-02510,50,1,1,0,1,1,2,1,1,3092.4,6270,N,8,N,3,499,N,2,2,2,2,114,74,2690
48-02507,16,1,1,0,1,0,2,1,1,3731.1,7680,16,6,118000.0,5,370,N,2,2,2,2,333,30,328
48-02101,63,1,1,0,1,0,5,1,1,357.4,9920,N,2,583000.0,5,414,N,2,2,2,2,42,53,4252
48-02101,11,1,N,0,9,2,4,1,1,357.4,9790,N,9,N,9,5,N,2,2,2,2,103,80,8069
48-02516,47,1,1,0,6,1,11,1,2,3731.1,7890,15,5,44890.0,5,319,N,2,2,2,2,350,329,3543
48-02102,18,1,N,1,1,2,4,1,1,450.9,9870,N,3,N,9,0,N,2,2,2,2,129,210,7728
48-02515,76,1,4,0,1,0,2,1,1,2134.8,4370,N,6,N,4,316,N,2,2,2,2,59,10,3029
48-02515,40,1,6,2,1,4,2,1,2,3731.1,7870,13,3,77600.0,1,224,N,2,2,2,2,343,110,5624
48-02515,13,2,N,0,9,11,5,1,2,3731.1,9870,N,1,N,0,472,N,2,2,2,2,167,19,7977
48-02102,50,2,1,1,1,0,2,1,2,450.9,9790,N,5,N,1,116,N,2,1,2,2,71,20,1305
48-02102,75,1,1,1,1,0,2,1,1,450.9,9920,N,6,N,9,391,N,2,1,2,2,78,34,3300
48-02507,66,2,1,0,2,7,N,1,1,3731.1,7480,7,5,107730.0,6,112,N,2,2,1,2,54,35,3420
48-02515,75,1,1,0,1,0,2,1,1,450.9,5490,N,1,N,5,166,N,2,2,2,2,57,0,3221
48-02515,45,1,1,0,1,0,2,1,1,2134.8,9870,8,5,48830.0,5,338,N,2,2,2,2,44,24,4059
48-02507,70,1,1,0,1,0,2,1,1,3731.1,5680,N,6,N,4,499,N,2,2,2,2,69,15,2882
48-02102,10,1,N,0,1,3,4,1,2,357.4,9790,N,3,N,N,6,N,N,2,2,2,48,87,8640
48-02516,59,1,1,0,1,2,2,1,1,1338.4,6390,14,4,N,4,499,N,2,2,2,2,111,266,2235
48-02101,14,1,N,1,8,1,4,1,1,357.4,9870,N,4,57600.0,2,321,N,2,2,2,2,194,77,3377
48-02516,57,1,1,0,1,1,4,1,2,3092.4,5090,15,8,N,8,493,N,2,2,2,2,111,34,2384
48-02507,13,1,N,1,1,4,6,1,1,1338.4,7390,16,9,60650.0,5,201,N,2,2,2,2,308,113,5556
48-02516,41,1,1,0,6,1,5,1,1,3731.1,9920,12,3,11400.0,0,236,N,2,2,2,2,89,84,3784
48-02102,89,1,3,0,1,0,2,1,1,450.9,9770,N,3,N,0,260,N,2,2,2,2,66,0,0
48-02507,31,1,1,2,2,0,2,1,2,3092.4,4670,8,2,53600.0,5,337,N,2,2,2,1,52,31,5869
48-02515,67,1,1,0,1,0,3,1,1,2134.8,3990,9,7,24400.0,5,499,N,2,2,2,2,50,22,3402
48-02507,77,1,1,0,8,0,7,1,2,3731.1,7870,15,8,77300.0,0,58,N,2,2,2,2,571,36,6434
48-02516,38,1,1,0,1,2,7,1,1,1338.4,6680,13,5,N,6,160,N,2,2,2,2,316,206,3447
48-02515,34,2,4,0,1,0,6,1,1,2134.8,9870,7,1,59240.0,8,500,N,2,2,2,2,42,44,3984
48-02515,62,2,1,0,2,0,2,1,1,2134.8,9870,N,9,79480.0,6,499,N,2,1,2,2,52,12,25
48-02510,58,1,1,0,1,0,2,1,2,3092.4,4980,N,6,N,7,3,N,2,2,2,2,88,21,5042
48-02516,50,1,1,0,1,7,4,1,1,1338.4,6695,N,4,N,5,5,N,2,2,2,2,102,76,6138
48-02516,46,1,1,0,1,11,7,1,1,3092.4,8080,15,8,55400.0,4,214,N,2,2,1,2,87,63,510
48-02102,15,2,N,0,1,2,3,1,1,450.9,9790,N,8,N,9,220,N,N,2,2,2,92,26,8280
48-02101,7,1,N,0,8,3,4,1,1,357.4,9790,N,9,N,9,5,N,2,N,2,2,118,70,8068
48-02102,86,1,3,0,1,0,2,1,2,450.9,9770,N,7,21000.0,5,168,N,1,1,2,1,52,0,1197
48-02102,14,1,4,1,1,3,2,1,1,450.9,9870,N,3,109500.0,0,118,N,2,2,2,2,52,35,7921
48-02101,15,1,1,0,1,2,5,1,1,357.4,9920,N,2,118450.0,9,215,N,2,2,2,2,175,150,8381
48-02516,55,1,1,1,9,2,4,1,1,1338.4,7690,13,5,N,6,261,N,2,2,2,2,416,153,3414
48-02102,82,1,3,0,1,0,5,1,1,450.9,7390,7,8,86900.0,5,217,N,2,2,2,1,54,32,5763
48-02101,32,1,1,1,7,1,3,1,1,2134.8,7071,9,2,62800.0,5,198,N,2,2,2,2,292,147,319
48-02101,10,1,N,1,1,1,4,1,1,450.9,9870,N,9,N,N,5,N,N,N,2,2,112,88,8359
48-02515,37,1,1,0,1,0,4,1,1,3092.4,6380,13,6,980.0,6,280,N,2,2,2,2,59,23,319
48-02101,10,1,N,1,9,3,5,1,1,357.4,9920,N,3,55400.0,0,14,N,2,2,2,2,83,88,4344
48-02516,42,1,1,0,2,0,2,1,1,3731.1,6190,13,4,81600.0,4,333,N,2,2,2,2,110,134,3331
48-02507,51,1,1,1,1,0,3,1,1,3731.1,7590,16,8,N,8,498,N,2,2,2,2,364,73,5667
48-02510,13,2,N,0,9,1,6,1,2,357.4,770,16,9,37000.0,6,449,N,1,N,1,2,86,124,8358
48-02516,48,1,1,0,1,2,5,1,1,1338.4,3180,11,4,80200.0,6,5,N,2,2,2,2,98,88,6558
48-02515,56,2,1,0,1,0,2,1,2,1338.4,6480,14,10,N,4,493,N,2,2,2,2,334,15,2494
48-02507,82,1,3,0,1,0,2,1,2,2134.8,7790,N,1,64100.0,0,331,N,1,2,2,2,63,33,5888
48-02102,74,1,4,1,1,0,8,1,1,450.9,6680,12,7,50120.0,6,33,N,2,2,2,2,49,30,3183
48-02515,67,1,4,0,1,0,2,1,1,3092.4,5790,13,1,N,6,496,N,2,2,2,2,347,26,245
48-02102,81,2,4,0,1,0,3,1,1,450.9,2790,N,5,107730.0,6,142,N,2,2,2,2,51,78,3622
48-02102,88,1,1,0,1,0,3,1,1,450.9,9790,N,5,N,0,297,N,1,2,2,1,48,4,5189
48-02510,78,1,1,0,1,0,2,1,1,3092.4,1070,15,1,N,8,498,N,2,2,2,2,63,18,2881
48-02101,13,1,N,4,1,1,4,1,1,357.4,9920,N,9,N,N,474,N,2,2,2,2,172,90,6316
48-02101,12,1,N,0,1,2,5,1,2,357.4,9770,N,9,N,9,172,N,N,2,2,2,102,56,8208
48-02510,68,2,1,0,1,0,2,1,1,2134.8,2170,N,10,230.0,5,338,N,2,2,1,2,70,13,3358
48-02101,7,1,N,0,1,4,5,1,1,357.4,9790,N,3,N,9,190,N,N,N,2,2,101,41,8168
48-02101,78,1,1,0,1,0,6,1,2,450.9,5190,N,3,20900.0,0,223,3,1,1,2,2,305,223,3597
48-02102,14,2,N,0,1,1,2,1,1,450.9,9770,N,9,N,9,174,N,1,2,2,2,57,49,7634
48-02101,84,1,1,0,8,1,6,1,1,1338.4,6890,12,2,N,9,5,N,2,2,2,2,53,21,3642
48-02507,52,1,1,0,6,2,3,1,1,357.4,6680,12,8,16200.0,6,496,N,2,2,2,2,79,37,5895
48-02510,49,1,1,0,3,0,2,1,1,3092.4,5090,9,8,10850.0,8,320,N,2,2,2,2,45,84,3919
48-02515,71,1,1,0,1,0,3,1,1,3731.1,5480,N,7,N,5,498,N,2,2,2,2,50,20,2869
48-02507,57,1,1,0,1,0,2,1,2,3092.4,6390,N,1,N,8,5,N,2,2,2,2,50,23,3192
48-02510,32,1,3,0,1,0,3,1,1,3092.4,7470,15,8,44000.0,8,483,N,2,2,2,2,84,160,3976
48-02516,55,2,1,0,1,2,3,1,1,1338.4,7790,17,9,N,5,481,N,2,2,2,2,316,224,3330
48-02102,51,1,1,0,1,3,4,1,1,1338.4,2590,13,3,22400.0,5,179,N,2,2,2,2,194,72,3844
48-02102,35,1,6,1,2,0,N,1,1,3731.1,6890,N,3,66700.0,0,20,N,2,2,2,2,107,243,5642
48-02515,80,2,1,0,1,0,2,1,1,450.9,9790,N,5,9120.0,5,105,N,2,2,2,2,55,4,5548
48-02102,88,1,N,0,1,0,4,1,1,450.9,9870,N,2,221600.0,0,349,N,2,2,2,2,50,21,223
48-02516,64,1,1,1,1,0,2,1,1,1338.4,6070,15,4,N,6,266,N,2,2,2,2,467,170,2572
48-02102,92,1,4,0,1,0,3,1,1,450.9,9770,N,3,N,4,291,N,1,1,2,1,73,3,2536
48-02102,11,1,N,0,2,2,3,1,2,450.9,9790,N,3,N,9,49,N,2,N,2,2,49,31,8006
48-02510,72,1,1,0,1,0,2,1,1,3092.4,5391,N,1,N,6,497,N,2,2,2,2,63,0,2627
48-02515,85,1,1,0,8,0,2,1,1,2134.8,4570,N,1,N,0,314,N,1,1,2,2,53,24,0
48-02515,12,2,N,0,1,0,2,1,2,3731.1,9920,N,9,79900.0,9,316,N,2,2,2,2,64,24,140
48-02102,40,1,1,0,1,0,2,1,1,2134.8,9870,14,9,75030.0,2,320,N,1,2,2,1,58,28,3585
48-02516,40,1,1,0,1,0,2,1,1,2134.8,7460,16,4,N,5,360,N,2,2,1,1,49,49,2958
48-02507,43,1,1,0,1,0,2,1,1,3731.1,6770,9,1,N,4,287,N,2,2,2,2,69,13,0
48-02102,60,1,1,0,1,1,2,1,1,450.9,3990,N,6,N,4,495,N,2,2,2,2,71,12,3210
48-02102,8,1,N,0,1,1,4,1,2,1338.4,9870,N,3,N,9,362,N,2,2,2,2,82,60,8146
48-02101,44,1,N,0,1,3,4,1,1,357.4,9870,N,9,N,9,187,N,2,2,2,2,381,244,8148
48-02102,92,1,3,0,1,0,2,1,1,450.9,9870,N,5,273200.0,0,181,N,1,1,2,2,57,18,642
48-02516,46,2,1,0,1,2,4,1,2,3731.1,7380,6,6,37600.0,5,501,N,2,2,2,2,84,89,413
48-02516,38,1,4,0,1,1,2,1,1,3092.4,4690,N,8,N,8,5,N,2,2,2,2,59,32,1043
48-02516,77,1,2,0,7,2,4,1,2,450.9,9870,N,4,N,0,264,N,2,2,2,2,164,0,1112
48-02507,76,2,2,0,1,0,2,1,1,2134.8,6570,13,5,70000.0,8,434,N,2,2,2,2,51,0,3090
48-02516,55,2,1,1,1,2,4,1,2,1338.4,7071,16,5,9000.0,6,53,N,2,2,2,2,334,170,6517
48-02510,72,2,4,1,1,1,2,1,1,3092.4,9870,N,4,21300.0,5,430,N,1,2,2,2,51,6,132
48-02516,37,1,1,0,1,0,13,1,1,3731.1,7270,N,5,8700.0,1,30,N,2,2,2,2,103,141,629
48-02101,9,1,N,0,1,2,5,1,1,357.4,9790,N,9,N,9,177,N,N,N,2,2,106,69,7985
48-02515,65,1,4,0,1,1,3,1,2,1338.4,7480,12,4,5000.0,6,311,N,2,2,2,2,151,117,3837
48-02510,66,1,1,0,1,1,2,1,1,3092.4,6992,9,8,980.0,6,501,N,2,2,2,2,40,78,6346
48-02516,48,1,1,1,6,1,2,1,2,1338.4,7470,12,6,64880.0,5,205,5,2,2,2,2,180,222,3796
48-02507,70,1,1,0,1,0,2,1,1,3731.1,7390,N,6,N,5,301,N,2,2,2,2,70,10,3287
48-02102,81,2,2,1,1,0,N,1,1,450.9,7580,13,6,N,1,114,N,2,2,2,2,67,19,3358
48-02515,36,1,6,0,1,0,3,1,1,3731.1,7390,12,6,89700.0,5,329,N,2,2,2,2,330,38,1281
48-02102,78,1,1,0,1,0,2,1,1,2134.8,9790,N,8,250000.0,8,499,N,2,2,2,2,41,5,1156
48-02102,70,1,3,0,7,0,5,1,1,450.9,9870,N,3,N,4,422,N,2,1,2,2,67,17,568
48-02507,35,1,1,0,1,0,4,1,1,2134.8,170,8,8,61500.0,6,186,N,N,2,2,2,61,59,0
48-02101,8,1,N,0,1,1,6,1,1,357.4,9790,N,4,N,N,198,N,N,N,2,2,94,53,7805
48-02515,65,1,1,0,1,0,2,1,1,3731.1,1790,N,8,N,5,5,N,2,2,2,2,95,26,3283
48-02102,31,1,6,1,8,0,5,3,1,357.4,9790,7,4,37900.0,2,5,N,1,2,2,2,78,38,1661
48-02507,12,2,4,0,2,3,4,1,2,3092.4,9870,N,9,N,9,304,N,2,2,2,2,56,13,6116
48-02101,47,2,4,0,1,4,2,3,2,3731.1,6380,N,3,N,6,486,N,2,2,2,2,322,36,5719
48-02516,53,2,1,0,1,1,6,1,1,1338.4,7080,9,9,N,5,301,N,2,2,2,2,106,294,3154
48-02510,48,2,1,0,1,0,13,1,1,3092.4,290,9,10,N,8,498,N,2,2,2,2,105,52,4293
48-02507,68,1,3,0,1,0,2,1,2,2134.8,6270,N,7,92600.0,5,498,N,2,2,2,2,55,24,5298
48-02515,10,1,2,2,2,1,6,3,1,3731.1,9920,N,3,N,0,382,N,2,2,2,2,91,53,4631
48-02101,2,1,N,0,2,1,4,1,2,357.4,9870,N,9,N,9,110,N,N,N,2,2,102,87,8199
48-02102,85,1,3,0,1,0,2,1,1,450.9,9690,N,4,N,5,0,N,2,2,2,1,56,14,639
48-02507,42,1,1,0,1,0,4,1,1,3731.1,5275,15,8,N,4,495,N,2,2,2,2,225,75,1993
48-02510,7,2,N,0,1,3,5,1,2,3092.4,9920,N,4,N,9,181,N,N,N,2,2,111,81,8234
48-02102,51,1,1,1,1,0,7,1,2,3731.1,7670,N,10,18100.0,5,18,N,2,2,2,2,181,118,5802
48-02510,49,1,4,0,1,2,7,1,1,3092.4,7460,13,1,N,0,496,N,2,2,2,2,106,52,1010
48-02510,33,1,1,0,1,0,3,1,1,357.4,7370,12,8,71500.0,5,5,N,2,2,2,2,94,43,3740
48-02516,42,1,6,1,1,2,N,1,2,1338.4,8070,13,8,93900.0,6,330,N,2,2,2,2,364,176,3301
48-02515,75,1,1,0,1,0,2,1,1,3731.1,6190,N,1,N,5,497,N,2,2,2,2,80,19,3261
48-02507,88,1,6,0,1,1,3,1,2,357.4,680,N,3,5400.0,5,298,N,2,2,2,2,190,21,805
48-02515,32,2,1,1,2,0,3,1,2,3731.1,6870,9,5,72030.0,4,17,N,2,2,2,2,324,23,3236
48-02507,78,1,4,0,1,0,2,1,1,3731.1,5490,14,1,N,5,495,N,2,2,2,2,70,0,2880
48-02516,48,1,4,0,1,1,N,1,1,3731.1,6991,13,8,92000.0,5,499,N,2,2,2,2,104,65,214
48-02510,69,1,1,0,1,0,2,1,1,3092.4,6370,N,8,12680.0,8,493,N,2,2,2,2,112,47,2493
48-02507,37,1,5,0,7,0,4,3,1,3731.1,770,N,9,50120.0,2,364,N,2,2,2,2,57,147,6242
48-02102,47,2,6,0,2,N,2,1,1,450.9,9870,N,10,79700.0,0,226,N,2,2,2,2,102,42,3448
48-02516,28,1,N,0,8,1,4,1,1,3731.1,7690,12,10,18000.0,0,349,4,2,2,2,1,105,42,6149
48-02102,49,1,1,1,1,0,4,2,2,3731.1,7280,8,5,62150.0,0,176,N,2,2,2,2,285,22,6176
48-02510,50,1,1,0,1,3,2,1,1,3092.4,9870,N,5,N,0,5,N,2,2,2,2,105,69,5455
48-02516,60,1,1,0,1,0,4,1,1,3092.4,4560,13,9,11300.0,8,5,N,2,2,2,2,81,75,4035
48-02102,49,1,1,0,1,0,3,1,1,450.9,4080,8,7,N,5,498,N,2,2,2,2,62,29,3087
48-02516,65,2,1,1,1,5,3,1,2,3731.1,6992,17,9,56200.0,5,30,N,2,2,2,2,297,172,1058
48-02515,75,1,1,0,1,0,2,1,1,450.9,3070,N,6,N,4,438,N,2,2,2,2,81,6,2569
48-02507,64,1,1,0,1,1,4,1,1,3731.1,4580,N,9,22500.0,8,5,N,2,2,2,2,96,59,156
48-02507,50,1,1,0,2,2,11,1,1,450.9,4690,11,4,60700.0,5,359,N,2,2,2,2,53,46,6299
48-02507,80,1,1,0,1,0,N,1,1,2134.8,6190,14,6,N,6,234,N,2,2,2,2,74,0,1638
48-02507,35,1,1,0,9,1,2,1,1,2134.8,7570,9,4,72200.0,4,5,N,2,2,2,2,56,62,1620
48-02102,33,1,1,0,1,0,5,1,1,1338.4,6470,N,9,72000.0,4,5,N,2,2,2,2,138,48,3788
48-02510,34,1,1,0,1,0,2,1,1,3731.1,7190,12,1,92500.0,6,498,N,2,2,2,2,58,36,3192
48-02516,72,1,1,0,1,1,4,1,1,1338.4,5570,14,6,N,5,497,N,2,2,2,2,385,128,2958
48-02516,57,1,1,0,1,1,2,1,1,357.4,590,13,6,N,8,498,N,2,2,2,2,89,21,4007
48-02101,11,1,N,1,1,0,4,1,1,357.4,9920,N,4,N,9,30,N,N,2,2,2,107,132,8087
48-02510,49,1,1,0,1,0,2,1,1,3092.4,170,N,8,N,5,497,N,2,2,2,2,110,34,5611
48-02515,68,1,1,0,1,0,2,1,1,3092.4,1070,9,1,N,8,500,N,2,2,2,2,44,36,3599
48-02516,56,2,1,1,1,2,4,1,1,1338.4,6780,17,5,71100.0,5,316,N,2,2,2,2,66,244,143
48-02507,37,1,6,0,1,0,3,1,1,3731.1,6480,13,5,900.0,4,277,N,2,2,2,2,60,29,0
48-02101,47,1,1,0,1,2,4,1,1,3731.1,7270,12,5,66100.0,5,476,N,2,2,2,2,47,33,6326
48-02515,35,1,6,0,1,0,4,1,1,3731.1,1090,9,1,N,5,5,N,2,2,2,2,50,9,3880
48-02102,43,2,6,1,1,0,3,1,2,1338.4,7270,13,4,9010.0,2,299,N,2,2,2,2,606,134,58
48-02515,49,2,4,1,2,0,N,1,2,450.9,6870,12,5,60300.0,1,312,N,1,2,2,2,62,38,3686
48-02101,11,1,N,1,1,3,3,1,2,450.9,9920,9,3,143000.0,9,132,N,2,2,2,2,56,94,8165
48-02507,38,2,4,1,1,0,3,1,1,3731.1,7071,17,1,700.0,4,453,N,2,2,2,2,179,20,1078
48-02515,64,1,1,0,1,0,2,1,2,3731.1,5280,15,7,N,4,495,N,2,2,2,2,421,66,2692
48-02102,49,1,1,4,1,3,4,1,1,1338.4,4770,9,10,65200.0,6,302,N,2,2,2,2,302,86,3782
48-02102,80,2,1,0,1,0,2,1,1,2134.8,9790,N,5,59050.0,0,328,N,1,2,2,2,56,37,806
48-02515,37,2,4,0,1,0,5,1,0,3731.1,7380,16,8,60.0,4,315,N,2,2,2,2,89,348,3899
48-02516,74,2,1,0,1,0,2,1,1,450.9,7460,13,6,2470.0,8,221,N,2,2,2,2,325,46,1110
48-02515,71,1,1,0,1,0,2,1,1,3731.1,3680,N,6,N,8,499,N,2,2,2,2,63,20,5222
48-02101,7,2,N,1,9,1,6,1,2,3092.4,9920,N,3,N,N,494,N,1,2,2,2,91,214,8356
48-02102,54,1,1,1,1,2,2,1,1,450.9,6690,N,7,9000.0,4,192,N,2,2,2,2,109,206,1070
48-02507,68,1,1,0,1,0,3,1,1,3731.1,6770,N,6,57600.0,6,501,N,1,2,2,2,49,47,239
48-02102,12,1,N,1,1,2,5,1,1,450.9,9870,N,2,11400.0,0,219,5,2,2,2,2,52,76,8261
48-02516,55,1,1,1,1,2,3,1,2,1338.4,7190,18,5,96850.0,5,272,N,2,2,2,2,393,231,2994
48-02516,52,1,1,0,1,0,2,1,1,3092.4,6470,12,4,N,8,499,N,2,2,2,2,307,265,3295
48-02515,51,1,1,0,1,0,3,1,1,3731.1,1180,8,8,N,4,308,N,2,2,2,2,46,25,3249
48-02102,90,1,4,0,1,0,2,1,0,450.9,9770,N,5,280.0,1,175,N,1,2,2,1,70,15,101
48-02507,51,1,1,0,1,0,2,1,1,3731.1,6590,14,8,N,7,495,N,2,2,2,2,81,21,3019
48-02102,78,1,1,0,1,4,3,1,1,3731.1,6991,8,3,54060.0,6,496,N,2,2,2,2,84,36,43
48-02515,56,1,1,0,1,0,2,1,1,2134.8,1280,17,8,72400.0,5,180,N,2,2,2,2,58,24,3534
48-02516,58,2,1,1,1,3,N,1,2,1338.4,6080,18,5,N,5,268,N,2,2,2,2,429,204,0
48-02102,67,2,1,1,1,0,3,1,1,450.9,9920,N,3,205100.0,0,20,N,2,1,2,2,168,192,150
48-02507,45,2,1,0,1,0,2,1,1,3092.4,7290,8,10,159040.0,8,196,N,2,2,2,2,88,48,2365
48-02101,10,1,N,0,1,2,5,1,1,357.4,9870,N,3,N,N,61,N,N,N,2,2,100,154,8586
48-02515,69,1,1,0,1,0,2,1,1,3092.4,6080,13,7,N,5,498,N,2,2,2,2,103,52,3301
48-02101,13,1,N,0,1,2,5,1,2,3092.4,9870,N,6,N,9,497,N,2,2,2,2,103,60,6462
48-02507,85,1,2,0,1,0,6,1,2,3731.1,7280,11,5,55900.0,5,121,N,2,2,1,2,63,27,3904
48-02102,38,1,6,1,1,1,6,1,2,3731.1,9790,17,2,69800.0,0,315,N,2,2,2,2,288,29,204
48-02101,33,2,1,0,1,1,2,1,2,3092.4,5070,8,1,5800.0,5,500,N,2,2,2,2,103,37,6093
48-02101,12,1,N,0,9,4,5,1,2,450.9,9790,N,3,N,0,123,N,2,2,2,2,88,34,7775
48-02102,67,1,1,0,1,0,2,1,1,450.9,6680,N,5,N,5,498,N,2,2,2,2,55,18,541
48-02101,11,2,N,0,1,0,3,1,1,3731.1,N,N,2,10800.0,0,37,N,1,2,2,2,141,312,8374
48-02510,43,2,1,1,1,5,4,3,1,357.4,7780,N,1,109800.0,2,500,5,2,2,2,2,454,39,1789
48-02510,74,1,1,0,1,0,2,1,1,3092.4,4980,15,7,N,4,494,N,2,2,2,2,72,0,2364
48-02102,11,2,N,1,1,2,4,1,1,450.9,9870,N,3,N,9,221,N,N,2,2,2,55,72,8173
48-02102,27,2,4,1,1,1,2,3,2,450.9,9920,N,7,57010.0,4,0,N,2,1,2,2,174,205,1346
48-02510,51,1,1,1,1,0,4,1,1,3092.4,1090,N,5,N,0,495,N,2,2,2,2,102,67,5306
48-02515,49,1,6,0,1,1,3,1,2,3731.1,6670,13,5,94700.0,5,144,N,2,2,2,2,373,101,2976
48-02102,66,1,4,0,1,2,N,1,1,450.9,7890,13,6,N,8,500,N,2,2,2,2,301,129,6266
48-02102,39,1,1,1,2,N,N,1,2,3731.1,7270,16,5,70600.0,8,372,N,2,2,2,2,269,387,5818
48-02516,35,1,1,1,1,0,4,1,1,3731.1,6890,17,1,N,5,327,N,2,2,2,2,57,27,3527
48-02102,12,2,N,1,1,4,5,1,1,357.4,9790,N,4,N,9,5,N,2,N,2,2,58,14,8165
48-02516,55,1,1,1,1,2,4,1,2,1338.4,6490,18,4,N,5,297,N,2,2,2,2,373,258,2908
48-02507,71,1,1,0,1,1,2,1,2,2134.8,7690,9,1,85500.0,5,339,N,2,2,2,1,95,49,3092
48-02515,52,1,1,1,2,3,3,1,2,3731.1,7071,16,5,53130.0,5,206,N,2,2,2,2,275,180,4025
48-02516,43,2,1,0,1,0,2,1,1,3731.1,680,15,8,12680.0,5,494,N,2,2,2,2,126,52,3436
48-02102,45,1,6,0,1,0,2,1,1,450.9,9790,N,6,82500.0,4,22,N,2,2,2,2,56,23,0
48-02102,48,1,1,4,1,4,N,1,1,450.9,7570,7,4,115000.0,0,246,N,2,2,2,2,91,83,3895
48-02510,59,1,N,0,1,2,4,1,1,3092.4,9790,N,4,N,N,496,N,N,2,2,2,93,59,8000
48-02510,54,1,4,0,1,5,N,1,2,3092.4,1070,N,5,7750.0,5,496,N,2,2,2,2,60,18,2916
48-02102,70,1,1,0,1,0,2,1,1,450.9,1070,N,5,29400.0,2,332,N,1,2,2,2,51,14,599
48-02510,72,1,1,0,1,0,2,1,1,3092.4,1070,N,8,26500.0,6,5,N,2,2,2,2,49,15,53
48-02515,31,1,1,0,1,2,4,1,2,1338.4,7380,15,8,480.0,1,331,N,2,2,2,2,330,249,6092
48-02516,53,1,4,0,1,N,2,1,1,3092.4,6890,13,1,N,6,498,N,2,2,2,2,56,10,1515
48-02515,36,1,6,0,1,6,N,1,2,1338.4,6695,13,3,N,5,498,N,2,2,2,2,89,61,3373
48-02510,49,1,1,0,1,0,2,1,1,3731.1,5670,13,6,N,8,498,N,2,2,2,2,54,6,2964
48-02507,12,2,N,0,1,2,6,1,2,357.4,9920,N,3,N,1,491,N,N,N,2,2,112,34,0
48-02516,56,1,1,1,1,2,4,1,2,1338.4,7870,16,5,N,4,128,N,2,2,2,2,202,153,3027
48-02515,66,1,1,0,1,0,3,1,2,2134.8,590,N,5,N,6,494,N,2,2,2,2,106,14,143
48-02510,51,1,1,0,8,1,4,1,1,3092.4,7290,13,8,N,0,5,N,2,2,2,2,99,64,3188
48-02507,49,1,1,1,1,1,5,1,1,357.4,7071,12,5,5300.0,6,497,N,2,2,2,2,95,69,1681
48-02515,68,2,1,0,9,0,3,1,1,450.9,7270,9,5,74300.0,5,499,N,2,2,2,2,50,31,3816
48-02510,75,1,1,0,1,0,2,1,1,3092.4,6390,15,1,N,8,496,N,2,2,2,2,83,15,2814
48-02507,43,1,1,0,1,0,3,1,2,3731.1,7080,13,4,N,4,320,N,2,2,2,2,68,31,2624
48-02101,73,1,1,0,1,0,4,1,1,3731.1,4680,7,1,203200.0,4,258,N,N,2,2,2,90,82,6310
48-02102,42,2,1,0,1,0,5,1,1,3092.4,5391,N,3,104000.0,0,273,N,2,2,2,2,234,71,4620
48-02515,67,1,6,0,1,0,3,1,1,3092.4,6695,N,8,2600.0,7,501,N,2,2,2,2,54,30,3018
48-02516,36,2,1,1,2,2,2,1,2,3092.4,7071,12,6,54030.0,5,360,N,1,2,2,2,237,211,3866
48-02510,66,1,1,1,1,0,2,1,2,3092.4,4971,15,8,N,4,495,N,2,2,2,2,108,51,2962
48-02102,11,2,N,1,2,0,2,1,1,450.9,9870,N,2,N,0,374,N,1,2,2,2,32,32,8588
48-02102,85,1,3,1,1,0,6,1,1,450.9,7870,N,4,86300.0,4,348,N,2,2,2,2,99,21,1029
48-02516,48,1,1,0,1,2,3,1,1,1338.4,7071,13,3,73600.0,6,18,N,2,2,2,2,330,348,3459
48-02507,64,1,4,0,1,N,3,1,1,3092.4,7770,13,9,N,4,499,N,1,2,2,2,315,68,3959
48-02515,5,1,N,1,1,6,4,1,1,357.4,9790,N,4,N,9,202,N,1,1,2,2,41,23,8369
48-02515,72,1,1,0,1,0,2,1,1,2134.8,6070,N,6,N,5,498,N,2,2,2,2,64,0,2505
48-02101,5,1,N,0,1,2,5,1,1,357.4,9870,N,9,N,9,340,N,N,N,2,2,94,83,8449
48-02507,71,2,1,0,1,0,3,1,2,3092.4,5190,12,5,201200.0,8,32,N,2,2,2,2,57,35,11
48-02102,31,1,N,1,1,0,N,1,1,2134.8,9870,N,4,107730.0,N,377,N,2,1,2,2,97,105,5647
48-02510,9,1,N,0,1,1,5,1,1,3092.4,9870,N,8,N,N,5,N,2,2,2,2,98,75,6588
48-02516,34,1,1,1,1,0,4,1,2,2134.8,7780,16,5,58200.0,5,197,N,2,2,2,2,336,185,1247
48-02510,78,1,1,0,1,0,2,1,1,3092.4,5790,15,1,N,4,494,N,2,2,2,2,118,71,1814
48-02102,85,2,1,0,1,0,3,1,1,450.9,9790,N,1,N,0,356,N,2,2,2,2,48,23,803
48-02516,48,2,1,1,1,2,2,1,1,1338.4,6890,12,5,60300.0,5,5,5,2,2,2,2,270,92,5962
48-02516,50,1,1,0,1,2,2,1,1,1338.4,7290,13,5,7500.0,5,284,N,2,2,2,2,321,227,3785
48-02102,53,1,1,0,1,2,4,1,1,3731.1,6880,N,5,241800.0,7,147,N,2,2,2,2,66,20,3160
48-02101,26,2,1,0,2,5,13,1,2,3731.1,1790,11,8,350.0,2,501,N,2,2,2,2,246,254,497
