SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
1.0,1,1.0,1.0,9,5,0.0,48-02515,6
1.0,1,1.0,1.0,9,5,0.0,48-02515,6
1.0,1,1.0,1.0,9,5,0.0,48-02515,6
1.0,1,1.0,1.0,9,5,0.0,48-02515,9
1.0,1,1.0,1.0,9,5,0.0,48-02515,9
1.0,1,1.0,1.0,9,5,0.0,48-02515,9
1.0,1,1.0,1.0,9,5,0.0,48-02515,10
1.0,1,1.0,1.0,9,5,0.0,48-02515,15
1.0,1,1.0,1.0,9,5,0.0,48-02515,15
1.0,1,1.0,1.0,9,5,0.0,48-02515,15
1.0,1,1.0,1.0,9,5,0.0,48-02515,15
1.0,1,1.0,1.0,9,5,0.0,48-02516,3
1.0,1,1.0,1.0,9,5,0.0,48-02516,3
1.0,1,1.0,1.0,9,5,0.0,48-02516,6
1.0,1,1.0,1.0,9,5,0.0,48-02516,6
1.0,1,1.0,1.0,9,5,0.0,48-02516,6
1.0,1,1.0,1.0,9,5,0.0,48-02516,6
1.0,1,1.0,1.0,9,5,0.0,48-02516,6
1.0,1,1.0,1.0,9,5,0.0,48-02516,15
1.0,1,1.0,1.0,9,7,0.0,48-02101,3
1.0,1,1.0,1.0,9,7,0.0,48-02101,3
1.0,1,1.0,1.0,9,7,0.0,48-02101,3
1.0,1,1.0,1.0,9,7,0.0,48-02101,4
1.0,1,1.0,1.0,9,7,0.0,48-02101,4
1.0,1,1.0,1.0,9,7,0.0,48-02101,4
1.0,1,1.0,1.0,9,7,0.0,48-02101,4
1.0,1,1.0,1.0,9,7,0.0,48-02101,4
1.0,1,1.0,1.0,9,7,0.0,48-02101,5
1.0,1,1.0,1.0,9,7,0.0,48-02101,5
1.0,1,1.0,1.0,9,7,0.0,48-02101,5
1.0,1,1.0,1.0,9,7,0.0,48-02101,5
1.0,1,1.0,1.0,9,7,0.0,48-02101,6
1.0,1,1.0,1.0,9,7,0.0,48-02101,6
1.0,1,1.0,1.0,9,7,0.0,48-02101,6
1.0,1,1.0,1.0,9,7,0.0,48-02101,N
1.0,1,1.0,1.0,9,7,0.0,48-02101,N
1.0,1,1.0,1.0,9,7,0.0,48-02101,N
1.0,1,1.0,1.0,9,7,0.0,48-02101,N
1.0,1,1.0,1.0,9,7,0.0,48-02101,N
1.0,1,1.0,1.0,9,7,0.0,48-02101,N
1.0,1,1.0,1.0,9,7,0.0,48-02101,N
1.0,1,1.0,1.0,9,7,0.0,48-02101,12
1.0,1,1.0,1.0,9,7,0.0,48-02101,15
1.0,1,1.0,1.0,9,7,0.0,48-02101,15
1.0,1,1.0,1.0,9,7,0.0,48-02101,15
1.0,1,1.0,1.0,9,7,0.0,48-02101,15
1.0,1,1.0,1.0,9,7,0.0,48-02101,15
1.0,1,1.0,1.0,9,7,0.0,48-02101,16
1.0,1,1.0,1.0,9,7,0.0,48-02101,16
1.0,1,1.0,1.0,9,7,0.0,48-02102,3
1.0,1,1.0,1.0,9,7,0.0,48-02102,4
1.0,1,1.0,1.0,9,7,0.0,48-02102,4
1.0,1,1.0,1.0,9,7,0.0,48-02102,4
1.0,1,1.0,1.0,9,7,0.0,48-02102,4
1.0,1,1.0,1.0,9,7,0.0,48-02102,5
1.0,1,1.0,1.0,9,7,0.0,48-02102,5
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,N
1.0,1,1.0,1.0,9,7,0.0,48-02102,10
1.0,1,1.0,1.0,9,7,0.0,48-02102,10
1.0,1,1.0,1.0,9,7,0.0,48-02102,10
1.0,1,1.0,1.0,9,7,0.0,48-02102,10
1.0,1,1.0,1.0,9,7,0.0,48-02102,15
1.0,1,1.0,1.0,9,7,0.0,48-02102,15
1.0,1,1.0,1.0,9,7,0.0,48-02507,3
1.0,1,1.0,1.0,9,7,0.0,48-02507,3
1.0,1,1.0,1.0,9,7,0.0,48-02507,4
1.0,1,1.0,1.0,9,7,0.0,48-02507,4
1.0,1,1.0,1.0,9,7,0.0,48-02507,4
1.0,1,1.0,1.0,9,7,0.0,48-02507,N
1.0,1,1.0,1.0,9,7,0.0,48-02507,N
1.0,1,1.0,1.0,9,7,0.0,48-02507,N
1.0,1,1.0,1.0,9,7,0.0,48-02507,N
1.0,1,1.0,1.0,9,7,0.0,48-02507,N
1.0,1,1.0,1.0,9,7,0.0,48-02507,N
1.0,1,1.0,1.0,9,7,0.0,48-02507,10
1.0,1,1.0,1.0,9,7,0.0,48-02507,10
1.0,1,1.0,1.0,9,7,0.0,48-02507,12
1.0,1,1.0,1.0,9,7,0.0,48-02507,12
1.0,1,1.0,1.0,9,7,0.0,48-02507,12
1.0,1,1.0,1.0,9,7,0.0,48-02507,15
1.0,1,1.0,1.0,9,7,0.0,48-02510,3
1.0,1,1.0,1.0,9,7,0.0,48-02510,3
1.0,1,1.0,1.0,9,7,0.0,48-02510,4
1.0,1,1.0,1.0,9,7,0.0,48-02510,4
1.0,1,1.0,1.0,9,7,0.0,48-02510,4
1.0,1,1.0,1.0,9,7,0.0,48-02510,4
1.0,1,1.0,1.0,9,7,0.0,48-02510,4
1.0,1,1.0,1.0,9,7,0.0,48-02510,6
1.0,1,1.0,1.0,9,7,0.0,48-02510,N
1.0,1,1.0,1.0,9,7,0.0,48-02510,N
1.0,1,1.0,1.0,9,7,0.0,48-02510,N
1.0,1,1.0,1.0,9,7,0.0,48-02510,N
1.0,1,1.0,1.0,9,7,0.0,48-02510,N
1.0,1,1.0,1.0,9,7,0.0,48-02510,N
1.0,1,1.0,1.0,9,7,0.0,48-02510,N
1.0,1,1.0,1.0,9,7,0.0,48-02510,N
1.0,1,1.0,1.0,9,7,0.0,48-02510,N
1.0,1,1.0,1.0,9,7,0.0,48-02510,10
1.0,1,1.0,1.0,9,7,0.0,48-02510,10
1.0,1,1.0,1.0,9,7,0.0,48-02510,10
1.0,1,1.0,1.0,9,7,0.0,48-02510,12
1.0,1,1.0,1.0,9,7,0.0,48-02510,15
1.0,1,1.0,1.0,9,7,0.0,48-02510,16
1.0,1,1.0,1.0,9,7,0.0,48-02510,16
1.0,1,1.0,1.0,9,7,0.0,48-02510,16
1.0,1,1.0,1.0,9,7,0.0,48-02516,4
1.0,1,1.0,1.0,9,7,0.0,48-02516,4
1.0,1,1.0,1.0,9,7,0.0,48-02516,6
1.0,1,1.0,1.0,9,7,0.0,48-02516,10
1.0,1,1.0,1.0,9,7,0.0,48-02516,10
1.0,1,1.0,1.0,9,7,0.0,48-02516,15
1.0,1,1.0,1.0,9,7,0.0,48-02516,15
1.0,1,1.0,1.0,9,7,0.0,48-02516,15
1.0,1,1.0,1.0,9,7,1.0,48-02101,3
1.0,1,1.0,1.0,9,7,1.0,48-02101,3
1.0,1,1.0,1.0,9,7,1.0,48-02101,6
1.0,1,1.0,1.0,9,7,1.0,48-02101,6
1.0,1,1.0,1.0,9,7,1.0,48-02101,N
1.0,1,1.0,1.0,9,7,1.0,48-02101,N
1.0,1,1.0,1.0,9,7,1.0,48-02101,N
1.0,1,1.0,1.0,9,7,1.0,48-02101,N
1.0,1,1.0,1.0,9,7,1.0,48-02101,N
1.0,1,1.0,1.0,9,7,1.0,48-02101,N
1.0,1,1.0,1.0,9,7,1.0,48-02510,3
1.0,1,1.0,1.0,9,7,1.0,48-02510,3
1.0,1,1.0,1.0,9,7,1.0,48-02510,4
1.0,1,1.0,1.0,9,7,1.0,48-02510,4
1.0,1,1.0,1.0,9,7,1.0,48-02510,6
1.0,1,1.0,1.0,9,7,1.0,48-02510,6
1.0,1,1.0,1.0,9,7,1.0,48-02510,N
1.0,1,1.0,1.0,9,7,1.0,48-02510,N
1.0,1,1.0,1.0,9,7,1.0,48-02510,N
1.0,1,1.0,1.0,9,7,1.0,48-02510,N
1.0,1,1.0,1.0,9,7,1.0,48-02510,N
1.0,1,1.0,1.0,9,7,1.0,48-02516,6
1.0,1,1.0,2.0,0,1,1.0,48-02102,N
1.0,1,1.0,2.0,0,8,0.0,48-02101,N
1.0,1,1.0,2.0,0,8,0.0,48-02101,N
1.0,1,1.0,2.0,0,8,0.0,48-02510,N
1.0,1,1.0,2.0,0,8,0.0,48-02515,N
1.0,1,1.0,2.0,0,8,1.0,48-02101,N
1.0,1,1.0,2.0,0,9,0.0,48-02101,6
1.0,1,1.0,2.0,0,9,0.0,48-02101,N
1.0,1,1.0,2.0,0,9,0.0,48-02101,N
1.0,1,1.0,2.0,0,9,0.0,48-02101,N
1.0,1,1.0,2.0,0,9,0.0,48-02101,N
1.0,1,1.0,2.0,0,9,0.0,48-02507,N
1.0,1,1.0,2.0,0,9,0.0,48-02507,N
1.0,1,1.0,2.0,0,9,0.0,48-02510,6
1.0,1,1.0,2.0,0,9,0.0,48-02515,6
1.0,1,1.0,2.0,0,9,0.0,48-02515,14
1.0,1,1.0,2.0,0,9,1.0,48-02515,N
1.0,1,1.0,2.0,0,9,1.0,48-02516,N
1.0,1,1.0,2.0,0,3,0.0,48-02101,N
1.0,1,1.0,2.0,0,3,0.0,48-02101,N
1.0,1,1.0,2.0,0,3,0.0,48-02101,N
1.0,1,1.0,2.0,0,3,0.0,48-02102,N
1.0,1,1.0,2.0,0,3,0.0,48-02102,N
1.0,1,1.0,2.0,0,3,0.0,48-02102,N
1.0,1,1.0,2.0,0,3,0.0,48-02507,N
1.0,1,1.0,2.0,0,3,0.0,48-02507,N
1.0,1,1.0,2.0,0,3,0.0,48-02507,N
1.0,1,1.0,2.0,0,3,0.0,48-02510,N
1.0,1,1.0,2.0,0,3,0.0,48-02510,N
1.0,1,1.0,2.0,0,3,0.0,48-02515,N
1.0,1,1.0,2.0,0,3,0.0,48-02515,N
1.0,1,1.0,2.0,0,3,0.0,48-02515,N
1.0,1,1.0,2.0,0,3,0.0,48-02515,N
1.0,1,1.0,2.0,0,3,0.0,48-02516,N
1.0,1,1.0,2.0,0,3,0.0,48-02516,N
1.0,1,1.0,2.0,0,3,0.0,48-02516,N
1.0,1,1.0,2.0,0,3,0.0,48-02516,N
1.0,1,1.0,2.0,0,3,1.0,48-02102,N
1.0,1,1.0,2.0,0,3,1.0,48-02510,N
1.0,1,1.0,2.0,0,3,1.0,48-02515,N
1.0,1,1.0,2.0,0,4,0.0,48-02101,6
1.0,1,1.0,2.0,0,4,0.0,48-02102,N
1.0,1,1.0,2.0,0,4,0.0,48-02102,N
1.0,1,1.0,2.0,0,4,0.0,48-02516,N
1.0,1,1.0,2.0,0,4,1.0,48-02101,N
1.0,1,1.0,2.0,0,4,1.0,48-02516,N
1.0,1,1.0,2.0,0,5,0.0,48-02101,6
1.0,1,1.0,2.0,0,5,0.0,48-02101,N
1.0,1,1.0,2.0,0,5,0.0,48-02102,N
1.0,1,1.0,2.0,0,5,0.0,48-02507,N
1.0,1,1.0,2.0,0,5,0.0,48-02510,N
1.0,1,1.0,2.0,0,5,0.0,48-02515,6
1.0,1,1.0,2.0,0,5,0.0,48-02515,14
1.0,1,1.0,2.0,0,5,0.0,48-02515,14
1.0,1,1.0,2.0,0,5,1.0,48-02101,N
1.0,1,1.0,2.0,0,5,1.0,48-02101,N
1.0,1,1.0,2.0,0,7,0.0,48-02101,N
1.0,1,1.0,2.0,0,7,0.0,48-02101,N
1.0,1,1.0,2.0,0,7,0.0,48-02101,N
1.0,1,1.0,2.0,0,7,0.0,48-02102,N
1.0,1,1.0,2.0,0,7,0.0,48-02102,N
1.0,1,1.0,2.0,0,7,0.0,48-02102,N
1.0,1,1.0,2.0,0,7,0.0,48-02102,N
1.0,1,1.0,2.0,0,7,0.0,48-02102,N
1.0,1,1.0,2.0,0,7,0.0,48-02507,9
1.0,1,1.0,2.0,0,7,0.0,48-02507,N
1.0,1,1.0,2.0,0,7,0.0,48-02515,N
1.0,1,1.0,2.0,0,7,0.0,48-02515,N
1.0,1,1.0,2.0,0,7,1.0,48-02515,N
1.0,1,1.0,2.0,1,8,0.0,48-02101,11
1.0,1,1.0,2.0,1,8,0.0,48-02101,11
1.0,1,1.0,2.0,1,9,0.0,48-02101,6
1.0,1,1.0,2.0,1,9,0.0,48-02102,N
1.0,1,1.0,2.0,1,9,0.0,48-02102,N
1.0,1,1.0,2.0,1,9,0.0,48-02102,14
1.0,1,1.0,2.0,1,5,0.0,48-02102,N
1.0,1,1.0,2.0,1,5,0.0,48-02515,N
1.0,1,1.0,2.0,1,5,0.0,48-02515,N
1.0,1,1.0,2.0,1,7,0.0,48-02101,14
1.0,1,1.0,2.0,1,7,0.0,48-02102,N
1.0,1,1.0,2.0,1,7,0.0,48-02515,N
1.0,1,1.0,2.0,2,8,0.0,48-02101,12
1.0,1,1.0,2.0,2,4,0.0,48-02101,N
1.0,1,1.0,2.0,2,4,0.0,48-02102,6
1.0,1,1.0,2.0,2,4,0.0,48-02102,6
1.0,1,1.0,2.0,2,4,0.0,48-02102,N
1.0,1,1.0,2.0,2,4,0.0,48-02102,N
1.0,1,1.0,2.0,2,4,0.0,48-02507,N
1.0,1,1.0,2.0,2,4,0.0,48-02515,N
1.0,1,1.0,2.0,2,4,1.0,48-02102,N
1.0,1,1.0,2.0,2,5,0.0,48-02101,6
1.0,1,1.0,2.0,2,5,0.0,48-02101,6
1.0,1,1.0,2.0,2,5,0.0,48-02101,N
1.0,1,1.0,2.0,2,5,0.0,48-02101,14
1.0,1,1.0,2.0,2,5,0.0,48-02102,6
1.0,1,1.0,2.0,2,5,0.0,48-02102,N
1.0,1,1.0,2.0,2,5,0.0,48-02102,12
1.0,1,1.0,2.0,2,5,0.0,48-02102,14
1.0,1,1.0,2.0,2,5,0.0,48-02507,N
1.0,1,1.0,2.0,2,5,0.0,48-02515,N
1.0,1,1.0,2.0,2,5,0.0,48-02515,N
1.0,1,1.0,2.0,2,5,0.0,48-02515,14
1.0,1,1.0,2.0,2,5,0.0,48-02515,14
1.0,1,1.0,2.0,2,5,1.0,48-02507,N
1.0,1,1.0,2.0,2,6,0.0,48-02101,4
1.0,1,1.0,2.0,2,6,0.0,48-02101,N
1.0,1,1.0,2.0,2,6,0.0,48-02101,N
1.0,1,1.0,2.0,2,6,0.0,48-02101,N
1.0,1,1.0,2.0,2,6,0.0,48-02102,N
1.0,1,1.0,2.0,2,7,0.0,48-02101,14
1.0,1,1.0,2.0,2,7,0.0,48-02102,4
1.0,1,1.0,2.0,2,7,0.0,48-02102,4
1.0,1,1.0,2.0,2,7,0.0,48-02102,N
1.0,1,1.0,2.0,2,7,0.0,48-02102,N
1.0,1,1.0,2.0,2,7,0.0,48-02102,12
1.0,1,1.0,2.0,2,7,0.0,48-02507,11
1.0,1,1.0,2.0,2,7,1.0,48-02102,N
1.0,1,1.0,2.0,2,7,1.0,48-02515,N
1.0,1,1.0,2.0,2,7,1.0,48-02515,N
1.0,1,1.0,2.0,3,9,0.0,48-02101,N
1.0,1,1.0,2.0,3,9,0.0,48-02507,14
1.0,1,1.0,2.0,3,9,0.0,48-02516,6
1.0,1,1.0,2.0,3,3,0.0,48-02101,N
1.0,1,1.0,2.0,3,3,0.0,48-02101,N
1.0,1,1.0,2.0,3,3,0.0,48-02102,N
1.0,1,1.0,2.0,3,3,0.0,48-02510,N
1.0,1,1.0,2.0,3,3,1.0,48-02101,N
1.0,1,1.0,2.0,3,3,1.0,48-02510,N
1.0,1,1.0,2.0,3,4,0.0,48-02102,N
1.0,1,1.0,2.0,3,4,0.0,48-02102,14
1.0,1,1.0,2.0,3,4,0.0,48-02507,14
1.0,1,1.0,2.0,3,4,0.0,48-02516,N
1.0,1,1.0,2.0,3,5,0.0,48-02101,4
1.0,1,1.0,2.0,3,5,0.0,48-02101,4
1.0,1,1.0,2.0,3,5,0.0,48-02101,N
1.0,1,1.0,2.0,3,5,0.0,48-02101,N
1.0,1,1.0,2.0,3,5,0.0,48-02101,N
1.0,1,1.0,2.0,3,5,0.0,48-02101,14
1.0,1,1.0,2.0,3,5,0.0,48-02102,4
1.0,1,1.0,2.0,3,5,0.0,48-02102,N
1.0,1,1.0,2.0,3,5,0.0,48-02510,4
1.0,1,1.0,2.0,3,5,0.0,48-02510,N
1.0,1,1.0,2.0,3,5,0.0,48-02510,N
1.0,1,1.0,2.0,3,5,0.0,48-02515,7
1.0,1,1.0,2.0,3,5,0.0,48-02515,N
1.0,1,1.0,2.0,3,5,0.0,48-02515,N
1.0,1,1.0,2.0,3,5,1.0,48-02516,N
1.0,1,1.0,2.0,3,5,1.0,48-02516,N
1.0,1,1.0,2.0,3,5,1.0,48-02516,N
1.0,1,1.0,2.0,3,7,0.0,48-02101,N
1.0,1,1.0,2.0,3,7,0.0,48-02102,6
1.0,1,1.0,2.0,3,7,0.0,48-02102,N
1.0,1,1.0,2.0,3,7,0.0,48-02507,7
1.0,1,1.0,2.0,3,7,0.0,48-02507,N
1.0,1,1.0,2.0,3,7,0.0,48-02510,6
1.0,1,1.0,2.0,3,7,0.0,48-02510,6
1.0,1,1.0,2.0,3,7,0.0,48-02510,N
1.0,1,1.0,2.0,3,7,0.0,48-02510,N
1.0,1,1.0,2.0,3,7,0.0,48-02515,6
1.0,1,1.0,2.0,3,7,0.0,48-02515,7
1.0,1,1.0,2.0,3,7,0.0,48-02516,6
1.0,1,1.0,2.0,3,7,0.0,48-02516,N
1.0,1,1.0,2.0,3,7,1.0,48-02101,N
1.0,1,1.0,2.0,3,7,1.0,48-02102,N
1.0,1,1.0,2.0,4,10,0.0,48-02516,10
1.0,1,1.0,2.0,4,10,0.0,48-02516,10
1.0,1,1.0,2.0,4,8,0.0,48-02102,N
1.0,1,1.0,2.0,4,8,0.0,48-02102,N
1.0,1,1.0,2.0,4,9,0.0,48-02101,11
1.0,1,1.0,2.0,4,9,0.0,48-02101,12
1.0,1,1.0,2.0,4,9,0.0,48-02102,N
1.0,1,1.0,2.0,4,9,0.0,48-02102,N
1.0,1,1.0,2.0,4,9,0.0,48-02102,N
1.0,1,1.0,2.0,4,9,0.0,48-02102,12
1.0,1,1.0,2.0,4,9,0.0,48-02510,N
1.0,1,1.0,2.0,4,9,0.0,48-02510,N
1.0,1,1.0,2.0,4,9,0.0,48-02510,N
1.0,1,1.0,2.0,4,9,0.0,48-02515,12
1.0,1,1.0,2.0,4,9,0.0,48-02516,N
1.0,1,1.0,2.0,4,9,0.0,48-02516,N
1.0,1,1.0,2.0,4,9,1.0,48-02102,11
1.0,1,1.0,2.0,4,9,1.0,48-02507,11
1.0,1,1.0,2.0,4,4,0.0,48-02101,N
1.0,1,1.0,2.0,4,4,0.0,48-02102,6
1.0,1,1.0,2.0,4,4,0.0,48-02102,N
1.0,1,1.0,2.0,4,4,0.0,48-02102,N
1.0,1,1.0,2.0,4,4,0.0,48-02516,3
1.0,1,1.0,2.0,4,4,0.0,48-02516,3
1.0,1,1.0,2.0,4,5,0.0,48-02101,N
1.0,1,1.0,2.0,4,5,0.0,48-02101,10
1.0,1,1.0,2.0,4,5,0.0,48-02101,15
1.0,1,1.0,2.0,4,5,0.0,48-02102,6
1.0,1,1.0,2.0,4,5,0.0,48-02102,N
1.0,1,1.0,2.0,4,5,0.0,48-02102,N
1.0,1,1.0,2.0,4,5,0.0,48-02102,N
1.0,1,1.0,2.0,4,5,0.0,48-02510,15
1.0,1,1.0,2.0,4,5,0.0,48-02510,15
1.0,1,1.0,2.0,4,5,0.0,48-02510,15
1.0,1,1.0,2.0,4,5,0.0,48-02515,N
1.0,1,1.0,2.0,4,5,0.0,48-02516,N
1.0,1,1.0,2.0,4,5,1.0,48-02101,3
1.0,1,1.0,2.0,4,5,1.0,48-02101,6
1.0,1,1.0,2.0,4,5,1.0,48-02101,6
1.0,1,1.0,2.0,4,5,1.0,48-02101,10
1.0,1,1.0,2.0,4,6,0.0,48-02101,6
1.0,1,1.0,2.0,4,6,0.0,48-02101,N
1.0,1,1.0,2.0,4,6,0.0,48-02101,10
1.0,1,1.0,2.0,4,6,0.0,48-02507,6
1.0,1,1.0,2.0,4,7,0.0,48-02101,N
1.0,1,1.0,2.0,4,7,0.0,48-02101,10
1.0,1,1.0,2.0,4,7,0.0,48-02102,6
1.0,1,1.0,2.0,4,7,0.0,48-02102,10
1.0,1,1.0,2.0,4,7,0.0,48-02102,11
1.0,1,1.0,2.0,4,7,0.0,48-02102,11
1.0,1,1.0,2.0,4,7,0.0,48-02507,3
1.0,1,1.0,2.0,4,7,0.0,48-02507,N
1.0,1,1.0,2.0,4,7,0.0,48-02507,N
1.0,1,1.0,2.0,4,7,0.0,48-02510,6
1.0,1,1.0,2.0,4,7,0.0,48-02510,N
1.0,1,1.0,2.0,4,7,0.0,48-02510,N
1.0,1,1.0,2.0,4,7,0.0,48-02515,N
1.0,1,1.0,2.0,4,7,0.0,48-02515,12
1.0,1,1.0,2.0,4,7,0.0,48-02516,N
1.0,1,1.0,2.0,4,7,0.0,48-02516,10
1.0,1,1.0,2.0,5,8,0.0,48-02101,N
1.0,1,1.0,2.0,5,8,0.0,48-02101,12
1.0,1,1.0,2.0,5,8,0.0,48-02102,N
1.0,1,1.0,2.0,5,8,0.0,48-02102,12
1.0,1,1.0,2.0,5,8,0.0,48-02507,N
1.0,1,1.0,2.0,5,8,0.0,48-02516,12
1.0,1,1.0,2.0,5,9,0.0,48-02101,4
1.0,1,1.0,2.0,5,9,0.0,48-02101,N
1.0,1,1.0,2.0,5,9,0.0,48-02101,12
1.0,1,1.0,2.0,5,9,0.0,48-02101,15
1.0,1,1.0,2.0,5,9,0.0,48-02102,4
1.0,1,1.0,2.0,5,9,0.0,48-02102,7
1.0,1,1.0,2.0,5,9,0.0,48-02102,7
1.0,1,1.0,2.0,5,9,0.0,48-02102,N
1.0,1,1.0,2.0,5,9,0.0,48-02102,N
1.0,1,1.0,2.0,5,9,0.0,48-02102,N
1.0,1,1.0,2.0,5,9,0.0,48-02102,N
1.0,1,1.0,2.0,5,9,0.0,48-02102,10
1.0,1,1.0,2.0,5,9,0.0,48-02102,10
1.0,1,1.0,2.0,5,9,0.0,48-02507,N
1.0,1,1.0,2.0,5,9,0.0,48-02507,12
1.0,1,1.0,2.0,5,9,0.0,48-02507,15
1.0,1,1.0,2.0,5,9,0.0,48-02515,7
1.0,1,1.0,2.0,5,9,0.0,48-02515,7
1.0,1,1.0,2.0,5,9,0.0,48-02516,4
1.0,1,1.0,2.0,5,4,0.0,48-02102,N
1.0,1,1.0,2.0,5,4,0.0,48-02507,N
1.0,1,1.0,2.0,5,4,0.0,48-02507,N
1.0,1,1.0,2.0,5,4,0.0,48-02515,N
1.0,1,1.0,2.0,5,4,0.0,48-02516,14
1.0,1,1.0,2.0,5,5,0.0,48-02101,4
1.0,1,1.0,2.0,5,5,0.0,48-02101,N
1.0,1,1.0,2.0,5,5,0.0,48-02101,N
1.0,1,1.0,2.0,5,5,0.0,48-02101,15
1.0,1,1.0,2.0,5,5,0.0,48-02101,15
1.0,1,1.0,2.0,5,5,0.0,48-02102,N
1.0,1,1.0,2.0,5,5,0.0,48-02102,N
1.0,1,1.0,2.0,5,5,0.0,48-02102,N
1.0,1,1.0,2.0,5,5,0.0,48-02507,4
1.0,1,1.0,2.0,5,5,0.0,48-02507,4
1.0,1,1.0,2.0,5,5,0.0,48-02507,12
1.0,1,1.0,2.0,5,5,0.0,48-02515,4
1.0,1,1.0,2.0,5,5,0.0,48-02515,4
1.0,1,1.0,2.0,5,5,0.0,48-02515,N
1.0,1,1.0,2.0,5,5,0.0,48-02515,N
1.0,1,1.0,2.0,5,5,0.0,48-02516,6
1.0,1,1.0,2.0,5,5,0.0,48-02516,6
1.0,1,1.0,2.0,5,5,0.0,48-02516,14
1.0,1,1.0,2.0,5,5,0.0,48-02516,15
1.0,1,1.0,2.0,5,5,1.0,48-02507,6
1.0,1,1.0,2.0,5,5,1.0,48-02507,6
1.0,1,1.0,2.0,5,5,1.0,48-02507,10
1.0,1,1.0,2.0,5,7,0.0,48-02101,N
1.0,1,1.0,2.0,5,7,0.0,48-02101,15
1.0,1,1.0,2.0,5,7,0.0,48-02102,4
1.0,1,1.0,2.0,5,7,0.0,48-02102,7
1.0,1,1.0,2.0,5,7,0.0,48-02102,10
1.0,1,1.0,2.0,5,7,0.0,48-02507,4
1.0,1,1.0,2.0,5,7,0.0,48-02507,4
1.0,1,1.0,2.0,5,7,0.0,48-02507,N
1.0,1,1.0,2.0,5,7,0.0,48-02507,10
1.0,1,1.0,2.0,5,7,0.0,48-02507,12
1.0,1,1.0,2.0,5,7,0.0,48-02515,N
1.0,1,1.0,2.0,5,7,0.0,48-02515,N
1.0,1,1.0,2.0,5,7,0.0,48-02516,15
1.0,1,1.0,2.0,5,7,1.0,48-02507,6
1.0,1,1.0,2.0,5,7,1.0,48-02515,4
1.0,1,1.0,2.0,6,8,0.0,48-02507,7
1.0,1,1.0,2.0,6,8,0.0,48-02510,12
1.0,1,1.0,2.0,6,8,0.0,48-02516,12
1.0,1,1.0,2.0,6,9,0.0,48-02101,7
1.0,1,1.0,2.0,6,9,0.0,48-02101,11
1.0,1,1.0,2.0,6,9,0.0,48-02102,7
1.0,1,1.0,2.0,6,9,0.0,48-02102,11
1.0,1,1.0,2.0,6,9,0.0,48-02102,11
1.0,1,1.0,2.0,6,9,0.0,48-02102,11
1.0,1,1.0,2.0,6,9,0.0,48-02507,9
1.0,1,1.0,2.0,6,9,0.0,48-02507,10
1.0,1,1.0,2.0,6,9,0.0,48-02507,11
1.0,1,1.0,2.0,6,9,0.0,48-02507,11
1.0,1,1.0,2.0,6,9,0.0,48-02510,4
1.0,1,1.0,2.0,6,9,0.0,48-02515,9
1.0,1,1.0,2.0,6,9,0.0,48-02516,9
1.0,1,1.0,2.0,6,4,0.0,48-02510,3
1.0,1,1.0,2.0,6,4,0.0,48-02515,6
1.0,1,1.0,2.0,6,4,0.0,48-02516,12
1.0,1,1.0,2.0,6,5,0.0,48-02101,3
1.0,1,1.0,2.0,6,5,0.0,48-02101,7
1.0,1,1.0,2.0,6,5,0.0,48-02101,7
1.0,1,1.0,2.0,6,5,0.0,48-02101,12
1.0,1,1.0,2.0,6,5,0.0,48-02102,6
1.0,1,1.0,2.0,6,5,0.0,48-02102,6
1.0,1,1.0,2.0,6,5,0.0,48-02102,10
1.0,1,1.0,2.0,6,5,0.0,48-02102,10
1.0,1,1.0,2.0,6,5,0.0,48-02102,10
1.0,1,1.0,2.0,6,5,0.0,48-02507,9
1.0,1,1.0,2.0,6,5,0.0,48-02507,10
1.0,1,1.0,2.0,6,5,0.0,48-02510,4
1.0,1,1.0,2.0,6,5,0.0,48-02510,4
1.0,1,1.0,2.0,6,5,0.0,48-02510,4
1.0,1,1.0,2.0,6,5,0.0,48-02515,4
1.0,1,1.0,2.0,6,5,0.0,48-02515,4
1.0,1,1.0,2.0,6,5,0.0,48-02515,9
1.0,1,1.0,2.0,6,5,0.0,48-02516,12
1.0,1,1.0,2.0,6,5,0.0,48-02516,12
1.0,1,1.0,2.0,6,5,1.0,48-02101,3
1.0,1,1.0,2.0,6,6,0.0,48-02102,7
1.0,1,1.0,2.0,6,6,0.0,48-02102,7
