,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
1948,37,1,1,2,1,2,N,9,8
1949,66,1,1,2,1,1,N,0,7
1950,60,1,6,1,1,1,N,3,8
1951,51,1,1,2,1,0,N,3,5
1952,41,1,1,1,3,2,N,7,5
1953,64,1,6,1,1,1,N,5,5
1954,55,1,1,2,1,1,N,6,9
1955,72,1,6,1,3,2,N,5,8
1956,18,1,1,2,1,1,N,9,9
1957,24,1,1,1,1,2,N,6,8
1958,5,1,N,2,1,1,N,N,1
1959,27,1,6,2,1,1,N,9,9
1960,7,1,N,2,1,1,N,3,5
1961,59,1,3,2,1,1,N,2,8
1962,2,6,1,2,1,1,N,3,2
1963,89,1,N,2,1,1,N,N,3
1964,5,1,6,1,1,1,N,1,1
1965,13,1,1,2,1,1,N,5,7
1966,4,6,6,1,1,1,N,3,5
1967,22,1,4,2,3,1,N,3,6
1968,81,9,1,2,1,1,N,6,10
1969,78,1,1,2,1,1,N,8,9
1970,70,1,6,2,1,1,N,9,9
1971,69,1,1,2,1,1,N,7,N
1972,24,1,1,1,1,0,N,9,9
1973,46,1,1,1,1,1,N,4,9
1974,54,1,1,1,1,1,N,2,8
1975,14,1,N,1,1,1,N,N,3
1976,2,1,N,2,1,2,N,N,3
1977,48,1,1,2,1,1,N,7,9
1978,38,1,1,1,1,0,N,2,7
1979,89,1,6,2,1,1,N,3,6
1980,43,1,6,1,1,1,N,6,9
1981,3,1,N,2,1,1,N,N,3
1982,11,1,N,2,1,2,N,N,3
1983,45,2,1,2,1,1,N,8,12
1984,59,1,1,1,1,1,N,9,11
1985,30,1,1,1,1,1,N,6,9
1986,59,1,3,1,1,1,4,N,4
1987,82,1,1,1,2,1,N,9,11
1988,80,1,1,1,1,1,N,0,11
1989,68,1,1,2,1,1,N,9,9
1990,3,1,N,1,1,1,N,N,N
1991,27,1,1,2,3,1,3,4,8
1992,20,1,6,2,3,2,N,2,4
1993,52,1,1,1,1,1,N,8,5
1994,7,1,N,2,1,1,N,N,1
1995,64,1,1,1,1,1,N,3,9
1996,39,1,N,2,1,1,N,N,3
1997,58,1,3,2,1,1,N,3,5
1998,45,1,1,1,1,1,N,4,5
1999,1,1,6,2,1,1,N,0,7
2000,30,1,1,2,2,1,N,2,9
2001,43,1,4,2,1,1,N,8,9
2002,8,2,N,1,1,1,N,N,3
2003,32,1,6,1,1,2,N,4,7
2004,78,1,6,2,1,1,N,2,9
2005,70,1,6,1,1,2,N,0,4
2006,47,1,4,2,1,1,N,5,5
2007,29,9,6,2,1,1,N,7,5
2008,53,1,1,1,1,1,N,9,9
2009,85,1,2,1,1,1,N,2,7
2010,90,1,3,1,1,1,N,7,9
2011,14,1,N,1,1,1,N,N,3
2012,94,1,1,1,1,1,N,9,10
2013,41,1,1,1,2,0,N,5,7
2014,89,1,N,2,1,1,N,N,2
2015,3,1,N,1,1,1,N,N,10
2016,31,1,6,1,1,1,N,1,7
2017,94,1,6,1,1,1,N,2,9
2018,74,1,1,1,1,1,N,9,12
2019,47,1,4,2,1,2,N,4,9
2020,41,1,1,2,1,0,N,2,5
2021,63,1,6,1,1,1,N,5,9
2022,82,1,4,2,1,1,N,1,5
2023,56,1,1,1,1,1,N,2,7
2024,61,1,6,2,1,1,N,2,7
2025,27,1,1,2,1,1,N,9,9
2026,91,1,6,1,1,1,N,6,8
2027,40,1,1,1,1,2,N,9,10
2028,34,1,1,2,1,2,N,8,10
2029,14,1,N,1,1,1,N,N,3
2030,52,1,1,1,1,2,N,8,9
2031,55,1,1,2,1,2,N,5,7
2032,8,2,N,2,1,1,N,N,2
2033,45,1,N,1,1,1,N,N,3
2034,40,2,1,2,1,0,N,8,10
2035,28,5,6,2,1,1,N,6,9
2036,48,1,6,2,1,1,N,7,9
2037,94,1,1,2,1,1,N,8,12
2038,19,1,1,1,1,1,N,8,12
2039,1,1,1,2,3,2,N,0,4
2040,45,6,6,2,1,1,N,1,4
2041,2,6,N,2,1,1,N,N,N
2042,82,1,1,2,1,1,N,3,5
2043,53,1,1,2,1,1,N,6,9
2044,51,1,6,1,1,0,N,0,10
2045,72,1,6,1,1,1,N,1,4
2046,90,1,6,2,1,1,N,9,9
2047,89,1,1,2,1,2,N,5,9
2048,35,1,6,2,1,0,N,1,7
2049,7,1,N,2,1,0,1,N,3
2050,16,1,N,2,1,1,N,N,2
2051,40,1,1,2,1,2,N,6,9
2052,47,1,4,2,1,1,N,3,3
2053,20,1,6,1,1,2,N,0,5
2054,4,1,1,2,1,1,N,9,9
2055,15,1,6,2,1,2,N,6,9
2056,50,1,1,2,1,1,N,7,5
2057,33,1,3,2,1,1,N,9,5
2058,89,1,1,1,1,0,N,4,9
2059,74,1,6,1,1,1,N,2,5
2060,12,1,6,2,3,1,N,2,12
2061,36,1,1,2,1,2,N,0,4
2062,11,1,N,2,1,1,N,N,10
2063,8,1,N,2,1,1,N,N,3
2064,60,1,1,1,1,2,N,9,10
2065,48,1,1,2,1,1,N,9,10
2066,55,1,1,2,1,2,N,6,12
2067,56,1,4,1,1,1,N,6,9
2068,35,1,3,2,1,1,N,8,8
2069,8,2,N,2,1,1,N,2,7
2070,33,1,1,2,1,1,N,9,5
2071,19,1,1,1,1,1,N,5,8
2072,8,1,N,2,1,1,N,N,3
2073,53,1,N,2,1,1,N,N,3
2074,63,1,1,1,1,1,N,4,5
2075,31,6,6,2,1,1,N,5,11
2076,57,1,6,1,1,2,N,2,9
2077,39,1,6,1,3,1,N,2,5
2078,94,1,N,1,1,1,N,N,N
2079,29,9,2,2,1,1,N,8,9
2080,15,1,6,2,2,1,N,1,5
2081,65,1,N,2,1,1,N,N,3
2082,71,1,5,2,3,1,N,1,5
2083,2,6,1,2,1,2,N,3,9
2084,45,1,1,2,1,1,N,0,7
2085,10,6,4,2,2,1,N,6,10
2086,6,1,6,2,1,1,N,3,9
2087,31,1,3,2,1,1,N,4,10
2088,20,1,6,1,3,2,N,0,7
2089,63,6,6,2,1,1,N,5,9
2090,34,1,5,2,1,1,N,0,10
2091,14,1,N,1,1,1,N,N,3
2092,11,1,N,2,1,1,N,N,N
2093,30,1,4,1,1,1,N,8,12
2094,6,1,N,2,1,1,N,N,3
2095,8,1,N,2,1,1,N,N,3
2096,37,1,1,2,1,2,N,6,9
2097,49,1,6,1,1,1,N,7,4
2098,2,1,2,2,1,1,N,3,8
2099,88,1,1,1,1,1,N,6,1
2100,63,1,N,1,1,1,N,N,3
2101,78,1,N,2,1,2,N,2,4
2102,57,1,1,2,1,1,N,9,10
2103,30,1,1,1,1,1,N,3,5
2104,36,1,1,1,1,1,N,7,7
2105,84,1,6,2,1,0,N,4,9
2106,67,2,6,1,1,1,N,3,5
2107,81,1,4,2,3,1,N,3,8
2108,40,1,1,2,1,1,N,4,7
2109,30,1,6,2,1,1,N,1,7
2110,77,2,1,1,1,1,N,9,11
2111,54,1,1,2,1,2,N,7,N
2112,84,1,N,2,1,1,N,N,3
2113,54,1,1,2,1,1,N,3,5
2114,48,1,1,2,1,1,N,9,9
2115,10,1,1,1,1,1,N,3,7
2116,62,1,1,1,1,1,N,0,4
2117,7,1,6,2,1,0,N,3,8
2118,58,1,6,1,1,1,N,6,1
2119,45,1,N,2,1,1,N,2,N
2120,73,1,N,1,1,1,N,N,3
2121,15,1,6,2,1,1,N,5,10
2122,36,1,1,2,1,1,N,8,7
2123,8,1,N,2,1,1,N,N,N
2124,38,1,6,1,1,1,N,8,9
2125,94,1,3,2,1,1,N,4,9
2126,61,1,6,2,1,1,N,4,7
2127,60,1,1,1,1,2,N,6,10
2128,33,1,3,1,1,1,N,8,9
2129,32,1,6,1,1,1,N,7,11
2130,85,1,3,2,1,2,N,4,5
2131,68,1,1,2,1,1,N,1,4
2132,63,1,N,2,1,1,N,N,3
2133,30,1,4,2,1,1,N,1,4
2134,9,1,1,1,1,1,N,9,9
2135,12,1,4,1,1,1,N,1,5
2136,86,1,4,2,1,1,N,6,8
2137,77,1,6,2,1,2,N,0,4
2138,14,1,N,2,1,1,N,N,N
2139,24,1,3,1,1,1,N,7,11
2140,77,1,N,1,1,1,N,N,1
2141,31,1,1,2,1,1,N,4,5
2142,0,1,3,1,1,1,N,4,9
2143,43,1,1,2,1,1,N,9,12
2144,59,1,1,2,1,1,2,4,9
2145,34,1,1,2,1,1,N,9,9
2146,40,1,1,2,1,2,N,8,7
2147,72,1,1,1,1,1,N,9,10
2148,78,2,6,2,1,1,N,4,9
2149,86,6,N,1,1,0,N,N,8
2150,2,1,N,2,1,1,N,N,2
2151,73,1,6,1,1,0,N,1,7
2152,49,1,6,1,1,1,N,3,1
2153,13,1,6,2,1,1,N,0,10
2154,41,1,1,1,3,2,N,6,10
2155,23,1,4,2,1,1,N,1,7
2156,9,1,N,1,1,1,N,N,3
2157,73,1,6,1,1,2,N,2,5
2158,82,2,4,2,2,1,N,9,10
2159,55,1,6,1,1,1,N,3,5
2160,64,1,6,1,1,1,N,1,5
2161,66,1,1,1,1,2,N,9,7
2162,1,1,6,2,1,1,N,4,9
2163,53,1,1,2,1,1,N,7,5
2164,27,1,1,2,1,0,N,4,9
2165,7,1,N,2,1,1,6,N,3
2166,60,1,1,2,1,1,N,8,10
2167,58,1,6,1,1,1,N,2,7
2168,69,1,1,1,1,1,N,6,9
2169,82,1,N,1,1,1,N,N,3
2170,25,6,6,2,1,1,N,0,7
2171,54,1,1,2,1,1,N,1,4
2172,41,1,1,2,1,0,N,9,7
2173,52,1,6,2,1,1,N,6,8
2174,23,1,1,1,1,1,N,7,3
2175,68,1,1,2,1,1,N,2,5
2176,30,1,1,2,1,1,N,0,5
2177,61,1,N,2,1,2,N,N,9
2178,3,1,N,1,1,1,N,N,N
2179,78,1,1,2,1,2,N,3,5
2180,47,1,6,1,1,2,N,1,7
2181,84,1,1,1,1,1,N,5,9
2182,3,1,N,1,1,1,N,N,3
2183,12,1,1,2,1,2,N,7,9
2184,48,1,6,2,1,1,N,1,5
2185,60,1,N,2,1,1,N,N,3
2186,55,1,1,2,1,1,N,4,9
2187,26,1,N,2,1,2,N,N,3
2188,48,1,1,1,1,1,N,9,7
2189,68,1,1,2,1,1,N,2,5
2190,54,6,1,1,1,1,N,6,12
2191,37,6,1,2,1,2,N,7,9
2192,84,1,6,2,1,1,N,1,9
2193,52,1,1,1,1,2,N,9,9
2194,79,6,6,1,1,2,N,1,5
2195,91,1,3,2,1,1,N,3,9
2196,56,1,1,1,1,1,N,7,7
2197,28,3,5,1,1,1,N,2,4
2198,22,1,1,2,1,1,N,0,5
2199,80,1,N,2,1,1,N,N,N
2200,62,1,4,1,1,0,N,4,8
2201,85,1,6,1,1,1,N,9,10
2202,42,1,4,1,1,1,N,8,8
2203,62,1,4,1,1,1,N,1,9
2204,71,1,1,2,1,2,N,4,5
2205,37,1,1,2,1,1,N,6,9
2206,90,1,1,1,1,1,N,6,9
2207,41,1,2,2,1,2,N,8,12
2208,75,1,N,1,1,1,N,3,8
2209,39,1,3,1,1,1,N,4,9
2210,2,1,4,2,1,1,N,9,9
2211,43,1,6,1,1,0,N,2,7
2212,78,6,6,1,1,1,N,5,9
2213,71,1,4,1,1,2,N,4,9
2214,26,1,4,2,1,2,N,7,7
2215,7,1,N,2,1,0,N,N,2
2216,33,1,6,2,1,1,N,9,10
2217,48,1,6,2,1,0,N,9,9
2218,60,1,1,2,1,1,N,9,10
2219,3,1,N,2,1,1,N,N,3
2220,25,1,6,2,1,1,N,3,7
2221,79,1,N,2,1,1,N,N,3
2222,65,1,6,2,1,1,N,0,7
2223,13,1,1,2,3,1,N,7,9
2224,33,1,3,2,1,1,N,N,3
2225,11,1,4,1,1,1,N,7,7
2226,77,1,6,1,1,1,N,5,9
2227,37,1,4,2,1,2,N,6,7
2228,38,1,3,2,1,1,N,3,8
2229,56,1,1,1,1,1,N,7,7
2230,45,1,3,2,1,1,N,9,5
2231,40,6,1,2,1,0,N,5,10
2232,31,1,6,1,1,1,N,7,11
2233,59,1,1,1,1,1,N,6,5
2234,49,9,1,1,1,1,N,3,9
2235,3,6,N,1,1,1,N,N,3
2236,56,1,1,1,1,1,N,5,9
2237,52,1,6,1,1,1,N,1,9
2238,81,1,4,2,1,1,N,3,5
2239,28,7,1,2,1,1,N,4,9
2240,65,1,N,2,1,1,N,N,3
2241,76,1,6,1,2,2,N,1,4
2242,78,1,1,1,1,1,N,0,9
2243,68,1,1,1,1,1,N,9,10
2244,68,1,6,2,1,1,N,1,9
2245,80,1,1,1,1,0,N,8,9
2246,90,1,6,1,1,1,N,5,7
2247,89,1,6,2,1,1,N,1,4
2248,69,1,1,2,1,1,N,9,9
2249,30,1,1,2,1,1,N,7,9
2250,19,1,N,2,1,1,N,N,9
2251,26,1,6,1,1,2,N,2,7
2252,51,1,1,2,1,2,N,5,5
2253,8,1,N,2,1,1,N,N,2
2254,41,1,1,2,2,0,N,8,6
2255,87,1,6,2,1,1,N,5,9
2256,4,1,6,2,3,1,N,2,7
2257,60,1,1,1,1,2,N,8,10
2258,77,1,5,2,1,0,N,0,4
2259,1,1,6,1,1,1,N,1,9
2260,38,1,1,2,1,1,N,8,1
2261,35,1,1,1,2,2,N,6,9
2262,18,1,5,2,1,1,N,1,9
2263,63,1,6,1,1,1,N,7,11
2264,62,1,4,1,1,1,N,1,7
2265,59,1,4,1,1,1,N,6,8
2266,26,1,4,2,1,2,N,1,7
2267,3,1,N,2,1,1,N,N,10
2268,11,2,N,2,1,2,N,N,3
2269,4,1,6,2,1,1,N,2,4
2270,2,6,N,2,1,1,N,N,3
2271,31,2,3,1,2,1,N,4,5
2272,56,1,1,1,1,1,N,1,7
2273,8,1,6,2,1,1,N,1,5
2274,58,1,1,2,1,1,N,5,5
2275,54,1,1,2,1,1,N,8,9
2276,60,1,6,1,1,2,N,2,7
2277,90,1,6,1,1,1,N,0,5
2278,51,1,6,1,2,0,N,4,5
2279,32,6,4,1,1,2,N,9,12
2280,52,1,6,2,1,1,N,4,5
2281,31,1,1,2,1,1,N,6,9
2282,35,1,3,1,1,1,N,3,9
2283,35,1,6,2,1,0,N,4,5
2284,72,1,N,2,1,1,N,0,4
2285,37,6,1,1,1,1,N,8,12
2286,58,1,1,2,1,1,N,8,9
2287,60,1,6,1,1,1,N,6,10
2288,65,1,1,1,1,1,N,7,9
2289,36,1,1,2,1,2,N,8,8
2290,26,1,6,2,1,2,N,6,10
2291,16,1,1,1,1,1,N,7,9
2292,48,1,1,2,1,0,N,6,8
2293,51,2,4,1,1,2,N,9,4
2294,62,1,4,1,1,0,N,9,4
2295,34,6,1,2,1,0,N,3,5
2296,37,1,1,1,1,1,N,8,9
2297,40,2,1,1,1,0,N,6,5
2298,80,6,1,1,1,1,N,8,9
2299,76,1,N,2,1,1,N,N,1
2300,23,1,6,2,1,2,N,4,5
2301,25,1,1,1,1,2,N,9,10
2302,20,1,6,1,3,1,N,2,9
2303,86,1,1,2,1,1,N,8,7
2304,0,1,1,1,1,1,N,6,8
2305,49,1,1,1,1,1,N,2,7
2306,56,6,4,1,1,2,N,4,9
2307,17,1,1,2,1,1,N,5,5
2308,74,1,6,2,1,1,N,4,9
2309,19,1,1,2,1,1,N,6,9
2310,94,1,1,2,1,1,N,7,11
2311,54,6,1,2,1,1,N,5,7
2312,1,9,6,1,1,2,N,4,9
2313,47,1,1,2,1,1,N,6,9
2314,67,1,3,1,1,2,N,8,6
2315,37,6,1,1,1,1,N,9,9
2316,82,2,1,1,1,0,N,6,9
2317,34,1,3,1,1,1,N,7,7
2318,7,1,N,2,1,1,N,N,3
2319,70,1,1,2,1,1,N,7,10
2320,61,1,1,2,1,2,N,9,12
2321,44,1,N,1,1,2,N,N,9
2322,72,1,6,2,1,1,N,2,7
2323,21,1,1,1,2,1,N,2,5
2324,14,6,N,1,1,1,N,N,2
2325,86,1,1,2,1,1,N,6,10
2326,27,9,1,1,1,1,N,2,5
2327,48,1,1,1,1,1,N,7,10
2328,28,5,6,1,1,2,N,1,4
2329,9,1,6,1,1,1,N,0,11
2330,64,1,6,1,1,1,N,5,9
2331,59,1,1,1,1,1,N,8,9
2332,14,1,N,1,1,1,N,N,N
2333,16,1,6,1,1,1,N,0,5
2334,39,1,6,1,1,2,N,1,11
2335,69,6,1,1,1,2,N,4,9
2336,29,9,2,2,1,1,N,8,12
2337,65,1,1,2,1,1,N,5,5
2338,79,1,6,1,1,2,N,3,9
2339,52,1,1,1,1,2,N,6,5
2340,88,1,6,1,1,1,N,6,7
2341,41,1,1,1,1,2,N,4,8
2342,56,6,1,1,1,2,N,8,9
2343,45,2,3,2,1,1,N,4,7
2344,46,1,1,1,1,1,N,8,10
2345,75,1,6,1,1,0,N,0,7
2346,86,1,N,1,1,1,N,N,3
2347,80,1,1,1,1,1,N,8,9
2348,60,1,6,2,1,2,N,1,4
2349,5,1,N,1,1,1,N,N,1
2350,85,1,4,2,1,1,N,6,5
2351,55,1,1,1,1,1,N,8,12
2352,81,1,4,1,1,0,N,5,9
2353,29,9,6,2,1,2,N,1,7
2354,72,1,6,1,1,1,N,6,5
2355,54,1,1,2,1,1,N,7,1
2356,40,2,1,2,1,1,N,5,9
2357,5,1,N,1,2,1,N,N,3
2358,5,1,N,1,1,1,N,N,1
2359,43,9,6,1,1,1,N,2,5
2360,42,1,1,2,1,1,N,8,8
2361,75,6,1,2,1,2,N,7,9
2362,28,7,6,2,1,1,N,2,8
2363,94,1,6,2,1,1,N,0,9
2364,2,6,4,1,1,1,N,1,7
2365,53,1,N,2,1,1,N,N,3
2366,60,1,6,1,1,1,N,6,9
2367,16,1,1,2,1,1,N,7,9
2368,23,1,6,2,1,0,N,0,4
2369,57,1,N,1,1,1,N,N,3
2370,75,2,4,1,1,1,N,3,6
2371,48,1,6,2,1,0,N,0,4
2372,83,1,N,1,1,1,N,N,2
2373,87,1,1,2,1,1,N,9,10
2374,35,1,5,2,1,2,N,0,5
2375,29,9,2,2,1,2,N,2,9
2376,50,1,1,2,1,1,N,8,12
2377,86,1,N,2,1,1,N,N,N
2378,22,1,6,2,1,1,N,1,4
2379,8,1,N,2,1,1,N,N,3
2380,45,1,1,1,1,1,N,3,6
2381,28,5,5,1,1,1,N,0,5
2382,62,6,1,1,1,0,N,6,10
2383,62,6,4,2,1,1,N,7,N
2384,64,1,1,1,1,1,N,6,9
2385,88,1,N,2,1,1,N,N,3
2386,52,1,1,2,1,1,N,7,10
2387,70,1,3,2,1,2,N,4,5
2388,51,1,1,1,1,1,N,7,9
2389,83,1,1,1,1,1,N,9,9
2390,59,1,3,1,1,1,1,9,9
2391,56,6,1,1,1,1,N,9,9
2392,60,1,1,2,1,1,N,0,9
2393,81,1,1,1,1,1,N,8,10
2394,74,1,3,1,1,0,N,6,9
2395,11,1,N,2,1,1,N,N,3
2396,2,6,N,2,1,2,N,N,N
2397,10,1,N,1,1,1,N,N,3
2398,70,1,1,2,1,1,N,6,9
2399,0,1,6,2,3,1,N,6,8
2400,27,1,6,2,1,1,N,7,7
2401,79,1,1,1,1,1,N,9,9
2402,75,9,1,2,1,2,N,8,9
2403,85,6,4,1,1,1,N,5,7
2404,25,1,6,2,1,1,N,0,9
2405,4,1,1,1,3,1,N,8,10
2406,74,1,6,1,1,1,N,1,7
2407,37,6,1,1,1,1,N,3,5
2408,65,1,1,1,1,1,N,9,11
2409,50,1,2,1,1,1,N,N,10
2410,45,2,6,2,1,1,N,2,5
2411,9,1,1,1,1,1,N,4,9
2412,66,2,6,2,1,1,N,2,4
2413,4,1,1,1,1,2,N,6,10
2414,62,6,1,1,1,1,N,4,9
2415,73,1,6,1,1,2,N,0,9
2416,1,1,1,1,1,1,N,9,9
2417,6,1,1,1,1,2,N,5,11
2418,82,1,1,2,1,0,N,6,8
2419,55,1,1,1,1,1,N,7,5
2420,60,1,1,2,1,1,N,9,9
2421,2,6,N,2,1,1,N,N,4
2422,47,6,6,1,1,2,N,1,5
2423,89,1,4,2,1,2,N,3,5
2424,36,1,1,2,1,1,N,6,8
2425,63,6,1,1,1,1,N,5,11
2426,36,1,1,1,1,1,N,9,10
2427,13,1,6,1,1,1,N,7,9
2428,47,1,1,2,1,0,N,9,9
2429,31,1,1,2,1,1,N,0,5
2430,40,2,1,2,1,0,N,9,9
2431,28,1,1,1,1,1,N,2,5
2432,17,1,6,2,1,2,N,0,7
2433,26,1,6,2,1,2,N,9,9
2434,58,9,6,1,1,1,N,8,12
2435,89,1,4,1,3,1,N,6,9
2436,58,1,3,1,1,1,N,4,5
2437,21,1,1,2,3,1,N,9,10
2438,20,1,4,2,3,2,N,4,7
2439,65,1,N,1,1,1,N,N,3
2440,72,1,6,1,1,1,N,0,9
2441,68,1,1,2,1,1,N,8,9
2442,77,1,1,2,1,1,N,9,9
2443,10,1,6,2,1,1,N,3,7
2444,23,2,6,1,1,1,N,1,7
2445,73,1,1,1,1,1,N,9,5
2446,27,1,6,1,1,1,N,5,9
2447,55,1,1,2,3,1,N,5,9
2448,59,1,1,1,1,1,N,7,9
2449,7,1,N,2,1,1,N,N,2
2450,40,1,1,2,1,0,N,8,9
2451,31,1,4,1,2,1,N,6,7
2452,28,1,6,2,1,1,N,0,5
2453,81,1,5,1,1,1,N,1,7
2454,53,1,1,2,1,1,N,3,6
2455,70,1,1,2,1,0,N,8,8
2456,33,1,3,2,1,1,N,9,10
2457,44,1,3,2,2,1,N,N,4
2458,36,2,1,2,1,1,N,9,5
2459,51,1,1,1,1,1,N,8,7
2460,21,1,6,1,1,2,N,8,12
2461,40,1,4,2,1,0,N,6,12
2462,30,1,4,2,1,2,N,2,N
2463,26,1,4,2,1,2,N,7,10
2464,62,1,4,1,1,1,N,N,10
2465,35,1,1,2,1,1,N,5,10
2466,78,9,1,2,1,1,N,8,10
2467,44,1,1,1,1,1,N,8,10
2468,53,1,1,2,1,1,N,5,8
2469,7,1,N,2,1,1,N,N,3
2470,90,1,6,1,1,1,N,0,4
2471,50,1,1,2,1,1,N,9,9
2472,59,1,4,1,1,1,N,1,4
2473,2,1,1,2,1,1,N,1,5
2474,62,1,6,1,1,1,N,6,10
2475,35,1,6,2,1,1,N,3,9
2476,9,1,N,1,1,1,N,N,3
2477,81,6,5,1,1,1,N,0,9
2478,55,1,6,2,1,1,N,0,9
2479,68,1,1,2,1,1,N,8,9
2480,37,6,1,2,1,2,N,3,9
2481,50,1,2,2,1,1,N,8,8
2482,82,1,1,2,1,1,N,7,10
2483,2,1,1,2,1,1,N,6,9
2484,32,1,6,1,1,1,N,2,5
2485,81,1,6,2,1,1,N,2,5
2486,60,1,1,2,1,1,N,9,9
2487,90,6,N,1,1,2,N,N,3
2488,71,1,1,2,1,1,N,7,9
2489,25,1,6,2,1,2,N,5,10
2490,80,1,N,2,1,2,N,N,3
2491,33,1,3,2,1,1,N,9,9
2492,56,1,4,1,1,1,N,4,9
2493,18,1,4,2,1,2,N,9,9
2494,71,1,3,1,1,1,N,6,11
2495,6,1,1,1,1,2,N,9,10
2496,69,1,1,1,1,1,N,6,10
2497,37,6,1,1,1,2,N,6,5
2498,22,1,6,2,1,1,N,2,5
2499,91,1,4,1,1,1,N,7,9
2500,60,1,1,1,1,1,N,6,10
2501,43,1,1,2,1,1,N,8,9
2502,89,1,5,2,1,1,N,0,4
2503,30,1,3,1,1,2,N,2,7
2504,29,9,6,1,1,1,N,7,11
2505,37,1,1,2,1,2,N,8,11
2506,21,1,3,2,1,1,N,5,5
2507,29,9,1,2,1,1,N,7,9
2508,53,1,1,2,1,1,N,0,4
2509,4,1,6,1,2,1,N,7,7
2510,45,2,3,1,1,1,N,9,11
2511,82,6,N,1,1,0,N,N,3
2512,15,1,1,2,1,1,N,2,4
2513,60,1,1,2,1,1,N,9,5
2514,65,1,1,1,1,1,N,7,10
2515,44,1,1,1,1,1,N,9,10
2516,10,1,6,1,1,2,N,1,7
2517,62,6,6,1,1,1,N,4,8
2518,88,1,1,2,1,1,N,7,10
2519,52,1,6,1,1,1,N,8,12
2520,37,6,1,1,1,2,N,2,4
2521,60,1,1,2,1,1,N,1,4
2522,16,1,6,1,1,1,N,4,5
2523,20,1,N,1,3,0,N,N,3
2524,19,1,1,1,1,1,N,9,9
2525,15,1,6,2,1,1,N,8,10
2526,56,1,2,1,1,2,N,8,9
2527,89,1,6,2,1,1,N,0,4
2528,72,1,6,2,1,0,N,1,5
2529,54,6,1,2,1,2,N,4,8
2530,19,1,1,1,1,1,N,6,9
2531,72,1,6,1,1,1,N,2,9
2532,90,1,1,1,1,1,N,0,7
2533,84,1,1,1,1,1,N,9,9
2534,83,1,1,1,1,1,N,2,5
2535,60,1,1,1,1,2,N,6,8
2536,43,1,6,2,1,0,N,0,7
2537,88,1,6,1,1,2,N,0,4
2538,53,1,1,2,1,1,N,6,9
2539,47,1,6,2,1,1,N,1,4
2540,60,1,1,1,1,2,N,4,5
2541,57,1,N,1,1,1,N,N,3
2542,32,5,4,1,1,2,N,3,9
2543,49,1,1,1,1,1,N,7,3
2544,21,1,6,2,1,1,N,1,4
2545,61,1,1,2,1,1,N,9,5
2546,28,3,6,2,1,2,N,1,7
2547,4,1,N,2,1,1,N,N,3
2548,72,1,6,2,1,2,N,1,4
2549,29,1,1,2,1,1,N,6,9
2550,59,1,1,1,1,1,3,1,4
2551,74,1,1,2,1,0,N,1,9
2552,56,1,1,1,1,1,N,6,8
2553,77,1,1,2,1,0,N,7,10
2554,24,1,N,2,1,1,N,N,N
2555,60,1,1,2,1,1,N,2,7
2556,44,1,1,1,1,2,N,9,10
2557,70,1,3,2,1,1,N,3,9
2558,62,1,1,1,1,1,N,0,7
2559,51,1,1,1,1,1,N,7,5
2560,68,1,1,1,1,1,N,7,6
2561,25,1,3,1,1,0,N,5,9
2562,66,1,1,2,1,1,N,9,9
2563,90,1,6,1,1,1,N,0,5
2564,52,1,6,2,1,1,N,0,4
2565,80,1,6,1,1,1,N,5,10
2566,64,1,6,2,1,1,N,2,7
2567,29,1,2,2,1,2,N,0,5
2568,88,1,6,2,1,1,2,7,1
2569,31,1,1,2,1,1,N,2,5
2570,50,1,1,2,1,1,N,7,10
2571,1,1,6,2,1,1,N,0,7
2572,69,1,4,2,1,2,N,8,9
2573,91,1,1,2,3,1,N,5,7
2574,47,1,6,1,1,2,1,1,4
2575,45,1,1,2,1,1,N,6,9
2576,79,1,N,2,1,1,N,N,3
2577,74,1,4,1,1,1,N,9,10
2578,51,1,1,2,2,1,N,7,N
2579,76,1,6,1,1,1,N,7,3
2580,62,1,4,1,1,1,N,0,5
2581,58,1,1,2,1,1,N,8,9
2582,43,1,1,2,1,0,N,4,8
2583,78,1,3,2,1,1,N,7,9
2584,54,1,1,1,1,1,N,0,5
2585,51,6,3,2,1,1,N,5,5
2586,37,1,1,1,1,1,N,8,9
2587,49,1,6,1,1,1,N,4,9
2588,9,1,6,2,1,1,N,0,4
2589,75,1,1,2,1,1,N,8,7
2590,51,1,N,1,1,1,N,N,3
2591,15,1,2,2,1,1,N,4,9
2592,40,2,1,2,1,1,N,3,6
2593,48,1,1,2,1,1,N,7,9
2594,9,1,N,1,1,1,N,N,N
2595,75,6,N,1,1,1,N,N,3
2596,55,1,1,1,3,1,N,7,11
2597,43,9,N,1,3,2,N,N,3
2598,32,6,6,1,1,1,N,7,11
2599,31,1,1,2,1,1,N,7,9
2600,67,1,6,2,1,1,N,0,4
2601,70,1,3,1,1,1,N,8,12
2602,14,1,N,1,1,1,N,N,1
2603,0,1,6,2,1,1,N,1,7
2604,65,1,1,1,1,2,N,9,11
2605,60,1,N,1,1,2,N,N,3
2606,68,1,1,2,3,1,N,1,7
2607,22,1,6,2,1,1,N,0,5
2608,14,1,N,1,1,1,N,N,3
2609,22,1,1,2,1,1,N,4,7
2610,84,1,N,2,1,2,N,N,3
