,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
7769,2,1,1,1,9,0,26-02702,32,1,2,501
7770,1,1,1,1,9,0,06-08507,85,3,6,501
7771,2,6,1,1,7,0,51-01301,42,0,N,501
7772,2,6,2,2,1,0,13-04600,25,N,N,261
7773,2,1,1,1,8,0,08-00803,32,0,2,501
7774,1,N,1,1,N,0,30-00600,11,0,4,501
7775,2,1,1,1,0,0,24-01004,55,1,3,501
7776,2,4,8,1,8,0,51-01301,60,N,N,501
7777,2,1,1,2,0,0,24-01004,55,0,2,51
7778,2,1,1,2,5,0,30-00600,31,0,3,171
7779,2,N,6,2,N,0,06-08507,1,0,5,148
7780,2,N,2,1,N,0,36-04010,14,1,4,404
7781,2,1,1,2,8,0,38-00100,37,1,2,501
7782,1,1,1,2,7,0,17-03529,39,0,2,436
7783,2,6,1,2,4,2,51-51255,46,N,N,133
7784,2,6,1,1,7,0,30-00600,26,N,N,361
7785,1,3,1,2,9,0,30-00600,45,0,2,501
7786,2,1,2,1,3,0,28-01100,84,0,4,278
7787,2,6,6,2,0,0,08-00803,18,1,3,501
7788,1,1,1,1,2,1,36-03710,62,0,2,260
7789,2,6,2,2,7,0,28-01100,40,3,5,173
7790,1,1,1,2,4,0,19-01700,47,0,2,232
7791,2,3,1,2,3,0,24-01004,93,1,3,501
7792,2,N,9,2,N,0,40-00200,9,3,5,307
7793,1,6,6,1,1,0,51-51255,58,1,3,500
7794,1,6,2,1,3,0,36-04010,62,0,N,436
7795,2,6,6,1,8,0,06-08507,21,1,3,501
7796,1,N,6,1,N,0,06-07502,14,0,9,78
7797,1,6,1,1,9,0,38-00100,35,0,2,501
7798,1,1,1,2,6,0,28-01100,28,0,4,269
7799,1,3,2,2,0,0,29-01901,74,0,N,195
7800,1,5,1,2,7,0,38-00100,15,2,5,390
7801,2,5,2,1,3,0,01-01301,43,3,6,207
7802,2,N,1,2,N,1,38-00100,9,N,N,194
7803,1,1,2,1,2,0,17-03529,48,1,2,325
7804,1,6,1,2,6,0,26-02702,29,0,N,48
7805,2,4,1,2,2,0,51-51255,77,0,4,501
7806,1,6,1,1,8,0,06-07502,50,0,N,501
7807,2,1,1,1,9,0,06-07502,43,0,3,501
7808,1,1,6,2,2,0,01-01301,69,0,4,384
7809,1,1,1,1,9,0,30-00600,72,0,2,501
7810,1,4,1,1,9,0,51-51255,54,0,4,501
7811,1,1,9,2,N,2,36-03710,51,1,3,445
7812,1,N,2,1,7,0,28-01100,6,2,4,421
7813,1,3,6,2,8,0,24-01004,95,0,3,501
7814,1,1,3,1,5,0,40-00200,9,2,4,437
7815,1,1,1,1,9,0,51-51255,55,0,2,501
7816,1,6,2,2,6,0,29-01901,40,1,3,129
7817,1,N,1,1,N,0,24-01004,11,2,4,501
7818,1,1,1,1,9,0,06-08507,72,0,2,501
7819,1,4,2,1,6,0,51-51255,18,0,2,28
7820,1,6,1,2,1,0,38-00100,20,N,N,158
7821,1,6,1,1,8,0,24-01004,53,N,N,501
7822,2,6,1,0,3,0,29-01901,27,N,N,N
7823,1,6,1,1,1,0,38-00100,26,2,3,138
7824,1,1,9,1,3,0,01-01301,40,3,5,297
7825,2,2,3,2,3,0,40-00200,74,0,N,66
7826,1,N,3,1,N,0,40-00200,9,0,8,317
7827,1,6,1,2,3,0,51-01301,19,0,2,399
7828,2,1,1,2,3,0,38-00100,32,0,2,143
7829,2,N,6,1,N,0,24-01004,5,1,6,501
7830,2,6,2,1,1,0,17-03529,20,N,N,338
7831,2,2,1,1,8,1,06-07502,71,0,4,501
7832,2,1,8,2,8,0,32-00405,57,0,3,501
7833,1,3,2,1,2,0,29-01901,76,3,5,121
7834,1,6,3,2,6,0,30-00600,32,0,N,384
7835,1,6,2,1,9,0,17-03531,38,0,N,501
7836,2,6,1,1,8,0,51-51255,38,0,N,501
7837,1,N,9,1,N,0,26-02702,7,2,6,501
7838,2,1,1,1,6,0,30-00600,34,0,2,402
7839,2,6,1,1,0,0,19-01700,19,0,N,193
7840,1,1,6,2,5,0,24-01004,32,0,2,501
7841,1,N,1,1,N,1,32-00405,12,5,5,17
7842,2,4,6,1,2,0,08-00803,67,0,N,122
7843,1,6,2,1,8,0,13-04600,47,0,N,274
7844,2,N,1,1,3,0,19-01700,3,0,2,82
7845,1,6,2,2,3,0,29-01901,54,0,N,498
7846,2,1,1,1,9,0,38-00100,35,0,2,501
7847,1,6,2,1,1,0,36-04010,48,0,2,89
7848,2,1,2,2,N,0,36-03710,81,0,2,359
7849,2,1,2,0,0,0,13-04600,27,0,2,N
7850,2,N,1,1,N,0,51-01301,6,0,3,501
7851,2,2,2,1,1,0,24-01004,58,N,N,341
7852,1,6,6,1,8,0,38-00100,53,0,N,501
7853,2,6,8,1,0,1,51-01301,22,5,7,501
7854,1,6,6,1,7,0,06-08507,24,0,N,501
7855,2,6,6,0,1,0,06-08507,42,0,2,118
7856,2,6,1,1,7,0,30-00600,15,0,N,501
7857,2,1,8,1,5,0,36-04010,87,1,3,26
7858,1,1,2,1,N,0,13-04600,30,0,4,436
7859,2,6,2,2,1,0,29-01901,25,0,3,394
7860,1,6,1,1,1,0,06-08507,17,0,N,501
7861,2,1,1,1,6,0,51-01301,27,0,2,501
7862,2,4,1,1,5,0,30-00600,70,0,N,50
7863,1,6,2,1,2,0,17-03531,26,0,2,240
7864,1,4,8,1,8,0,51-51255,61,0,N,501
7865,2,1,1,2,2,0,24-01004,72,0,2,501
7866,1,6,2,0,1,0,17-03529,15,0,N,N
7867,2,1,1,2,4,0,13-04600,61,1,2,360
7868,2,6,2,1,6,0,17-03529,27,0,N,97
7869,1,N,1,2,N,0,51-01301,11,1,3,501
7870,2,N,2,2,N,4,24-01004,10,0,5,501
7871,2,6,2,1,2,4,28-01100,28,0,N,132
7872,2,6,1,1,1,0,24-01004,44,0,N,501
7873,1,1,7,1,0,0,36-04010,48,0,2,5
7874,1,1,2,2,4,0,08-00803,61,0,2,154
7875,1,1,1,0,7,0,24-01004,65,1,3,423
7876,1,N,2,2,4,0,17-03529,9,0,5,74
7877,1,6,2,2,5,1,32-00405,27,0,2,446
7878,1,4,2,2,4,0,17-03529,57,0,N,314
7879,1,6,9,2,4,0,32-00405,60,0,2,0
7880,1,N,6,1,7,0,26-02702,13,1,4,431
7881,2,6,1,1,7,0,51-01301,55,1,4,501
7882,2,1,2,0,0,0,13-04600,58,1,3,N
7883,1,N,6,2,7,0,24-01004,13,2,4,473
7884,1,4,1,1,9,1,24-01004,38,0,2,501
7885,2,N,1,1,N,0,17-03529,2,4,6,89
7886,2,4,5,2,3,0,36-04010,57,N,N,4
7887,1,N,1,2,N,0,51-51255,14,3,6,341
7888,1,6,9,2,8,0,06-07502,54,0,N,501
7889,2,6,2,2,6,0,17-03531,31,N,N,18
7890,1,6,6,1,7,0,06-08507,18,0,N,501
7891,1,6,1,0,0,0,08-00803,24,1,3,73
7892,2,1,1,1,N,0,26-02702,54,0,2,501
7893,2,2,2,2,6,0,17-03529,55,N,N,238
7894,1,1,2,2,5,0,01-01301,32,0,2,353
7895,2,1,1,2,0,0,51-01301,28,2,4,44
7896,2,1,2,2,7,0,13-04600,43,0,2,416
7897,1,6,1,1,1,1,32-00405,19,1,3,187
7898,1,1,2,2,0,0,13-04600,29,0,2,269
7899,2,6,2,1,5,0,28-01100,21,0,N,217
7900,2,6,3,2,1,4,40-00200,22,0,N,167
7901,2,6,8,0,1,0,32-00405,23,0,N,198
7902,2,3,7,0,4,0,40-00200,83,0,N,164
7903,1,1,1,2,5,0,19-01700,75,0,2,194
7904,1,6,1,1,8,0,08-00803,35,1,3,501
7905,1,1,2,2,8,0,36-03710,53,0,2,114
7906,2,N,1,1,N,0,51-01301,11,1,3,501
7907,2,6,1,1,0,0,51-51255,17,3,5,501
7908,1,1,8,1,6,1,32-00405,67,4,5,225
7909,2,4,1,2,6,0,17-03529,61,0,N,400
7910,2,1,6,1,9,0,06-08507,67,0,2,501
7911,2,6,1,2,2,0,51-51255,21,0,N,385
7912,1,6,1,1,8,0,24-01004,37,N,N,501
7913,1,4,1,2,6,0,30-00600,48,0,N,378
7914,2,6,1,1,1,0,26-02702,21,0,3,369
7915,1,1,2,1,N,0,01-01301,33,0,2,9
7916,2,6,2,2,2,0,13-04600,28,2,4,127
7917,1,6,1,1,2,0,38-00100,46,N,N,143
7918,1,6,6,1,9,0,06-07502,58,0,2,501
7919,2,3,2,2,2,0,17-03529,76,0,N,31
7920,1,6,2,0,8,0,17-03529,25,2,4,N
7921,2,1,1,2,4,0,40-00200,59,0,2,414
7922,1,N,2,2,N,0,36-04010,1,2,5,501
7923,1,N,1,1,N,0,17-03529,8,1,4,59
7924,2,3,8,1,5,0,32-00405,89,N,N,501
7925,2,6,1,0,2,4,40-00200,49,2,4,N
7926,1,6,1,2,5,4,38-00100,27,0,N,356
7927,1,1,1,1,6,0,19-01700,48,2,3,218
7928,2,6,2,1,6,1,32-00405,31,N,N,474
7929,1,1,2,2,4,0,17-03531,79,0,2,501
7930,1,N,2,1,N,0,17-03529,3,1,3,63
7931,2,1,2,1,9,0,17-03529,48,0,6,501
7932,1,4,1,1,9,0,51-51255,58,N,N,501
7933,1,6,1,2,N,1,36-03710,33,0,2,148
7934,2,N,1,2,N,0,38-00100,5,2,4,501
7935,1,1,3,1,4,0,38-00100,66,0,2,489
7936,1,3,1,0,1,0,08-00803,93,0,N,N
7937,2,6,8,2,0,4,36-03710,28,0,N,210
7938,1,3,1,1,4,0,38-00100,73,0,N,22
7939,1,N,2,2,7,0,17-03529,1,5,7,95
7940,1,1,2,2,9,0,24-01004,58,2,4,501
7941,1,1,1,2,9,0,51-51255,64,0,2,501
7942,1,6,2,2,6,4,36-03710,24,N,N,493
7943,1,4,1,1,0,0,51-51255,74,0,N,497
7944,1,6,1,2,3,0,51-51255,32,N,N,357
7945,2,1,1,2,4,0,51-01301,28,1,2,7
7946,1,1,2,0,1,0,17-03529,45,0,2,N
7947,2,6,2,2,2,0,17-03531,26,0,N,378
7948,1,1,1,2,6,0,08-00803,31,0,2,30
7949,2,1,9,2,4,0,32-00405,57,0,3,77
7950,1,1,6,1,9,0,26-02702,62,0,2,501
7951,2,6,1,2,3,0,17-03529,22,1,4,286
7952,2,1,1,2,6,3,32-00405,28,0,2,217
7953,1,3,2,1,6,0,36-04010,61,2,5,464
7954,1,1,1,0,0,0,08-00803,47,1,2,N
7955,1,6,1,0,6,0,30-00600,31,N,N,192
7956,2,1,6,2,8,0,06-08507,32,0,2,501
7957,1,6,6,1,6,0,29-01901,16,0,N,228
7958,1,1,1,1,9,0,38-00100,58,0,2,501
7959,2,6,1,2,0,0,32-00405,19,0,N,0
7960,2,6,2,2,8,0,01-01301,30,0,N,187
7961,1,6,2,2,2,0,36-04010,66,0,N,501
7962,2,6,2,2,3,0,13-04600,38,0,N,474
7963,2,6,8,2,8,0,51-01301,18,0,2,501
7964,1,N,8,2,N,0,32-00405,6,0,4,42
7965,1,3,1,1,N,0,06-07502,6,2,3,501
7966,2,6,1,2,5,0,26-02702,27,2,4,94
7967,1,3,8,1,3,0,36-04010,92,N,N,77
7968,2,6,6,2,7,0,24-01004,18,0,3,210
7969,2,6,1,1,7,0,28-01100,26,0,N,434
7970,1,N,1,1,N,0,24-01004,12,0,2,501
7971,2,6,2,0,0,0,36-04010,16,2,4,N
7972,2,1,6,1,1,0,32-00405,73,2,4,423
7973,2,4,1,1,6,0,08-00803,68,N,N,501
7974,1,1,6,2,7,0,06-08507,65,1,4,300
7975,1,6,1,1,1,0,24-01004,78,0,N,15
7976,2,6,1,1,9,0,38-00100,46,1,3,501
7977,2,1,1,1,5,0,28-01100,58,2,4,27
7978,1,1,2,2,4,0,29-01901,57,3,6,90
7979,1,N,6,1,N,0,06-07502,3,2,4,52
7980,1,1,2,1,6,0,28-01100,63,2,4,382
7981,1,1,1,2,5,0,29-01901,43,1,3,488
7982,1,N,1,1,N,0,24-01004,4,3,5,501
7983,2,1,9,2,4,0,01-01301,57,0,3,437
7984,2,6,1,1,4,0,26-02702,27,1,3,403
7985,2,4,1,2,9,4,51-01301,58,1,3,501
7986,1,1,2,1,6,0,17-03529,36,0,2,253
7987,1,6,2,1,0,0,17-03529,25,1,3,126
7988,1,3,1,1,0,0,24-01004,17,0,N,501
7989,1,6,1,1,9,0,30-00600,34,0,N,501
7990,2,6,2,1,1,0,17-03531,21,0,2,146
7991,1,6,1,0,0,1,08-00803,59,0,N,N
7992,1,1,1,2,2,0,38-00100,77,0,2,21
7993,1,N,6,1,9,0,24-01004,50,0,4,501
7994,1,N,6,0,N,0,17-03529,8,0,4,N
7995,1,6,1,2,7,0,24-01004,31,N,N,501
7996,2,4,1,2,3,0,19-01700,76,0,N,108
7997,2,1,9,0,7,0,26-02702,34,0,2,N
7998,2,2,6,2,8,4,06-08507,49,0,N,501
7999,2,N,1,1,N,0,08-00803,14,1,3,501
8000,1,6,2,0,1,0,17-03531,19,N,N,192
8001,2,1,1,2,8,0,24-01004,37,1,3,501
8002,2,1,1,1,0,0,19-01700,60,3,4,323
8003,2,1,1,2,3,0,24-01004,66,0,2,501
8004,1,4,1,1,9,0,08-00803,67,0,N,501
8005,2,6,1,1,0,0,26-02702,18,0,N,501
8006,1,2,6,2,5,0,06-07502,45,2,4,501
8007,2,6,2,2,3,0,51-01301,38,0,N,451
8008,1,1,1,1,8,0,08-00803,70,1,3,501
8009,2,6,1,1,2,0,38-00100,64,0,2,226
8010,2,1,1,1,9,0,30-00600,38,0,2,501
8011,1,1,1,1,9,0,24-01004,38,0,2,501
8012,2,4,1,1,7,0,38-00100,40,0,N,444
8013,2,3,2,1,5,0,01-01301,75,0,2,214
8014,2,4,1,1,9,0,06-08507,63,0,N,501
8015,2,1,1,2,3,0,40-00200,61,0,2,437
8016,2,6,1,2,7,0,38-00100,28,0,N,501
8017,2,1,1,2,3,1,32-00405,54,0,5,352
8018,2,N,1,1,8,0,40-00200,14,4,9,462
8019,1,1,1,1,4,0,06-08507,67,0,2,501
8020,1,3,1,2,2,1,26-02702,66,1,2,501
8021,2,4,1,1,7,0,28-01100,22,0,4,135
8022,1,4,1,1,5,0,51-51255,75,0,N,501
8023,1,1,1,2,6,0,24-01004,45,0,2,325
8024,2,1,1,2,N,0,51-01301,0,0,2,501
8025,1,N,1,0,0,0,08-00803,57,0,4,N
8026,1,N,1,2,7,0,38-00100,13,3,5,77
8027,1,6,1,1,9,0,30-00600,31,0,N,501
8028,1,1,1,1,9,0,06-07502,69,3,5,501
8029,2,6,1,0,0,0,08-00803,42,N,N,N
8030,1,6,1,2,4,0,30-00600,27,N,N,128
8031,1,6,6,2,1,0,06-07502,15,0,N,264
8032,1,3,1,2,3,0,38-00100,27,0,N,32
8033,1,6,9,1,7,0,26-02702,15,0,N,112
8034,2,6,3,1,2,0,30-00600,76,0,2,263
8035,1,6,1,1,N,0,51-51255,40,0,2,501
8036,1,6,2,2,5,3,32-00405,44,N,N,183
8037,1,4,3,1,6,0,30-00600,50,0,2,211
8038,1,6,1,1,9,4,26-02702,35,0,2,501
8039,1,6,2,1,1,0,13-04600,21,0,N,501
8040,2,1,1,1,9,0,30-00600,43,0,2,501
8041,1,1,1,1,9,0,08-00803,38,0,2,501
8042,1,4,1,2,6,0,32-00405,36,0,2,95
8043,2,N,1,1,0,0,51-51255,36,2,5,501
8044,1,2,3,1,1,0,40-00200,81,3,4,494
8045,1,6,1,1,8,0,51-01301,57,0,N,501
8046,2,1,8,2,3,4,36-04010,71,1,3,294
8047,1,5,2,2,3,0,01-01301,80,3,6,326
8048,1,1,1,2,5,0,38-00100,35,0,2,325
8049,1,1,1,2,6,0,38-00100,43,0,4,179
8050,1,6,2,1,8,0,36-04010,39,0,N,501
8051,2,4,2,1,3,0,01-01301,77,0,N,62
8052,2,6,9,2,6,4,32-00405,43,3,5,457
8053,2,N,8,1,4,0,51-51255,13,0,4,305
8054,1,1,1,2,9,2,51-51255,84,0,2,501
8055,1,1,2,1,0,0,29-01901,60,0,2,409
8056,1,1,3,1,8,0,40-00200,47,0,2,501
8057,1,1,2,1,6,0,13-04600,29,2,4,154
8058,1,N,2,1,N,0,17-03531,4,1,4,295
8059,2,6,1,1,7,0,40-00200,25,2,5,81
8060,2,1,2,2,5,1,32-00405,77,2,4,366
8061,1,1,1,1,N,0,51-01301,33,2,4,228
8062,1,1,2,1,3,0,28-01100,36,0,2,457
8063,2,6,8,2,2,0,06-08507,21,0,N,179
8064,1,6,6,1,9,0,24-01004,54,2,N,501
8065,2,6,1,2,2,0,19-01700,67,0,N,279
8066,1,2,6,1,7,1,06-07502,81,0,3,501
8067,2,6,2,1,8,0,13-04600,29,0,N,501
8068,1,1,1,2,1,0,08-00803,69,0,2,1
8069,2,6,1,2,3,0,30-00600,76,1,3,458
8070,1,6,1,1,9,0,38-00100,36,2,4,501
8071,1,6,1,2,8,0,51-01301,19,0,N,501
8072,2,6,8,1,8,2,36-03710,36,0,N,501
8073,2,6,1,0,7,4,36-03710,32,0,2,N
8074,2,1,1,1,N,0,51-01301,40,2,4,501
8075,2,1,2,2,0,0,28-01100,38,2,4,109
8076,2,1,1,1,5,0,51-51255,27,0,2,420
8077,2,3,6,2,N,0,08-00803,11,0,N,146
8078,1,N,2,2,7,0,17-03531,1,0,3,501
8079,2,6,1,2,0,0,06-07502,20,0,N,501
8080,2,1,2,1,7,0,19-01700,39,2,4,230
8081,1,1,6,1,9,0,24-01004,56,0,2,501
8082,2,1,1,1,0,0,51-01301,65,0,2,501
8083,2,1,1,2,9,0,08-00803,40,3,5,501
8084,1,5,1,1,9,0,08-00803,36,4,5,501
8085,1,6,1,2,3,0,24-01004,21,1,5,501
8086,1,1,1,0,6,0,01-01301,31,0,2,N
8087,2,1,3,2,1,0,40-00200,36,3,5,28
8088,2,6,1,2,0,0,24-01004,24,N,N,0
8089,1,6,1,2,N,0,30-00600,3,0,N,333
8090,2,1,1,1,6,0,51-51255,64,0,4,501
8091,2,6,1,1,6,0,26-02702,23,0,N,501
8092,2,6,2,1,4,0,13-04600,27,0,N,156
8093,1,4,2,2,4,0,17-03531,59,0,N,422
8094,2,1,2,2,3,0,28-01100,62,4,6,208
8095,1,1,1,1,8,0,08-00803,60,0,2,501
8096,2,1,1,1,1,0,08-00803,73,0,2,501
8097,1,N,1,0,N,4,40-00200,14,0,4,N
8098,1,1,1,2,2,4,36-03710,77,0,2,489
8099,2,N,1,2,2,0,51-51255,37,0,4,219
8100,1,1,2,1,5,0,17-03531,79,0,2,94
8101,1,6,2,2,1,0,17-03531,36,0,N,98
8102,1,1,1,2,3,0,19-01700,38,2,4,165
8103,2,2,1,2,2,0,06-08507,50,0,3,3
8104,2,6,1,0,2,0,24-01004,32,0,3,184
8105,2,6,2,1,0,0,17-03529,16,0,N,140
8106,2,1,2,2,0,0,19-01700,25,2,4,0
8107,1,1,1,1,9,0,51-01301,48,0,2,501
8108,2,6,1,2,6,0,08-00803,23,4,6,384
8109,2,6,1,0,0,0,40-00200,26,1,3,N
8110,2,6,6,1,1,0,51-01301,54,3,5,501
8111,2,6,8,1,1,0,51-01301,16,0,N,501
8112,1,6,5,2,0,0,06-07502,21,0,N,238
8113,1,6,1,1,9,0,06-08507,33,0,N,501
8114,2,1,8,1,5,2,36-03710,56,5,5,177
8115,1,N,2,2,N,0,01-01301,4,0,4,323
8116,2,1,1,1,9,1,38-00100,54,0,2,501
8117,2,6,2,1,6,0,13-04600,61,0,N,168
8118,2,N,2,1,N,0,29-01901,5,3,5,501
8119,1,N,2,1,9,0,17-03529,63,2,5,501
8120,1,N,1,2,N,0,38-00100,14,3,6,177
8121,2,6,1,2,8,0,24-01004,53,N,N,501
8122,1,1,6,2,9,0,24-01004,48,0,2,501
8123,2,1,1,1,9,0,24-01004,54,1,4,501
8124,2,2,1,1,9,0,06-08507,38,N,N,501
8125,1,1,1,2,7,1,38-00100,39,0,2,346
8126,1,2,1,2,3,0,30-00600,74,0,N,442
8127,1,6,1,1,2,1,32-00405,30,3,4,135
8128,2,6,1,2,4,0,06-08507,22,N,N,266
8129,2,N,6,1,N,0,06-07502,2,0,N,501
8130,1,6,6,1,8,0,06-08507,75,0,N,501
8131,2,N,1,1,N,0,06-07502,14,2,5,501
8132,2,6,1,2,2,0,40-00200,63,3,4,145
8133,2,1,2,2,2,0,17-03531,64,1,3,90
8134,2,1,1,2,9,0,06-08507,42,0,4,501
8135,2,5,1,2,8,0,29-01901,36,0,4,451
8136,2,2,2,2,6,4,32-00405,54,0,N,437
8137,1,1,2,1,5,0,36-04010,46,1,3,501
8138,2,1,2,1,5,0,13-04600,59,7,6,397
8139,1,6,1,1,0,0,17-03529,22,0,N,501
8140,1,N,2,1,N,0,36-04010,7,0,2,501
8141,2,4,6,1,7,0,51-01301,73,0,N,366
8142,1,6,1,2,N,0,30-00600,21,2,4,402
8143,2,4,1,2,3,1,32-00405,31,0,N,216
8144,1,1,2,1,9,0,28-01100,69,2,4,501
8145,1,1,6,2,8,0,51-51255,31,0,2,501
8146,1,6,3,2,8,0,38-00100,30,0,N,201
8147,2,6,6,1,1,0,06-08507,18,2,4,501
8148,1,4,1,1,9,0,29-01901,47,0,N,501
8149,1,1,2,2,5,0,01-01301,89,0,2,32
8150,2,6,2,1,N,0,29-01901,16,0,8,445
8151,1,4,1,1,5,0,51-01301,29,N,N,501
8152,2,1,1,2,8,0,51-01301,61,2,4,501
8153,1,1,1,1,9,0,24-01004,51,0,2,501
8154,1,1,1,2,5,0,51-51255,75,0,2,397
8155,1,6,3,1,3,0,40-00200,24,0,N,499
8156,2,4,1,1,7,0,06-07502,88,0,4,91
8157,1,4,2,2,9,0,17-03531,62,0,N,501
8158,2,6,1,1,1,0,06-08507,18,2,4,167
8159,2,N,2,1,6,0,28-01100,1,0,12,107
8160,1,6,1,1,2,0,51-51255,56,1,2,501
8161,1,4,8,2,0,0,36-03710,50,N,N,0
8162,2,N,1,2,N,0,19-01700,14,2,4,501
8163,2,N,2,2,N,0,51-51255,2,1,3,406
8164,1,1,2,1,4,0,36-04010,67,0,2,501
8165,2,1,2,1,8,0,17-03529,32,0,2,501
8166,1,N,2,1,N,0,36-04010,9,3,5,92
8167,2,6,8,2,2,1,32-00405,18,2,4,453
8168,2,6,1,1,3,0,06-07502,24,7,8,501
8169,1,1,8,2,4,0,36-03710,66,0,2,41
8170,2,1,1,1,4,0,38-00100,47,2,4,501
8171,2,N,1,1,N,0,26-02702,4,2,5,501
8172,2,3,1,1,N,0,24-01004,6,4,6,501
8173,1,1,1,2,9,0,51-51255,49,0,2,501
8174,2,2,1,2,7,0,51-51255,71,2,4,217
8175,1,1,1,1,7,1,19-01700,35,2,4,266
8176,2,N,1,2,3,0,51-01301,3,2,4,7
8177,1,1,1,1,6,0,24-01004,64,1,2,501
8178,1,1,1,2,2,0,30-00600,51,0,2,88
8179,2,4,2,2,2,0,36-04010,58,0,4,311
8180,1,6,2,2,3,0,13-04600,32,N,N,498
8181,1,6,2,2,6,0,51-01301,65,2,3,501
8182,2,5,2,1,4,0,17-03529,49,0,2,362
8183,1,N,1,1,7,0,24-01004,6,0,2,501
8184,2,4,1,2,9,0,51-51255,48,0,N,501
8185,2,6,9,1,1,0,40-00200,17,0,N,31
8186,2,5,6,1,0,0,06-07502,15,N,N,501
8187,2,6,6,1,2,0,29-01901,32,0,8,348
8188,1,1,2,0,6,0,28-01100,44,2,4,157
8189,2,5,3,2,3,0,30-00600,75,3,6,205
8190,1,1,1,2,5,0,08-00803,32,0,2,432
8191,2,6,1,2,7,0,19-01700,29,N,N,501
8192,2,3,1,2,4,0,26-02702,27,0,N,449
8193,2,1,1,2,6,0,19-01700,55,0,2,344
8194,1,N,1,1,N,0,24-01004,14,0,9,501
8195,2,1,1,1,9,1,08-00803,43,2,4,501
8196,2,6,9,2,3,2,19-01700,19,0,N,203
8197,1,1,1,1,9,0,51-51255,48,0,2,501
8198,2,1,2,2,5,0,36-04010,70,0,4,452
8199,1,N,8,2,N,0,32-00405,8,2,4,313
8200,1,N,1,0,N,0,28-01100,10,0,3,N
8201,1,6,1,1,0,0,24-01004,15,0,2,203
8202,2,1,1,2,8,0,51-01301,39,0,2,501
8203,2,6,1,2,0,0,17-03529,24,0,N,0
8204,2,5,2,2,6,0,13-04600,30,0,N,85
8205,1,6,1,1,9,0,17-03531,29,1,2,501
8206,1,N,2,1,N,4,24-01004,11,2,4,501
8207,1,6,1,1,8,0,51-51255,70,N,N,195
8208,1,1,1,1,9,0,06-07502,68,0,2,501
8209,1,1,1,1,4,0,51-51255,55,0,3,246
8210,2,1,1,1,8,0,38-00100,51,1,3,501
8211,2,6,1,1,0,0,51-51255,26,0,N,501
8212,2,1,2,1,0,0,32-00405,52,0,2,166
8213,2,1,1,1,9,0,30-00600,55,0,2,501
8214,1,2,2,2,3,0,29-01901,71,0,N,370
8215,2,6,1,1,8,0,51-51255,33,0,N,501
8216,2,6,1,1,4,0,26-02702,23,3,6,501
8217,1,6,1,1,7,0,51-51255,32,0,N,501
8218,2,4,1,1,0,0,51-01301,31,0,N,453
8219,1,6,2,1,3,0,17-03531,22,0,N,28
8220,2,1,1,1,3,0,08-00803,64,1,3,161
8221,2,6,1,1,9,0,26-02702,53,2,4,501
8222,2,6,2,1,8,0,24-01004,51,0,N,501
8223,2,6,3,1,1,0,40-00200,36,0,2,29
8224,2,1,2,1,0,0,51-51255,55,0,3,485
8225,2,6,1,1,5,0,30-00600,75,0,N,349
8226,2,1,6,1,9,0,06-08507,49,2,4,501
8227,1,6,1,1,1,0,51-51255,18,0,2,501
8228,2,4,6,2,3,0,06-08507,61,0,N,281
8229,2,N,1,1,N,0,51-51255,6,2,4,501
8230,2,4,1,1,8,0,51-51255,50,0,3,501
8231,2,5,1,0,0,0,08-00803,36,0,N,N
8232,1,1,1,1,9,1,38-00100,34,3,5,501
8233,1,1,2,1,8,0,17-03531,37,3,5,501
8234,1,1,1,1,8,0,24-01004,47,0,2,501
8235,1,6,1,1,8,0,24-01004,30,0,2,501
8236,2,2,6,1,9,0,06-08507,39,0,N,501
8237,2,1,8,1,5,1,32-00405,54,0,2,256
8238,2,1,6,1,2,0,06-08507,63,1,2,252
8239,2,N,9,2,N,2,36-03710,14,4,5,277
8240,1,N,9,0,N,2,36-03710,6,3,4,0
8241,1,1,1,1,9,0,06-08507,50,1,6,501
8242,2,2,1,1,2,0,36-04010,78,0,N,450
8243,2,6,1,1,5,0,30-00600,33,0,N,501
8244,1,N,1,1,N,0,26-02702,5,3,6,501
8245,1,6,1,2,N,0,08-00803,20,2,4,97
8246,1,6,6,1,9,0,24-01004,32,0,N,501
8247,2,6,1,1,7,0,32-00405,33,0,N,424
8248,1,1,3,1,0,0,40-00200,69,1,4,173
8249,2,N,1,1,N,0,06-08507,5,2,4,501
8250,2,6,9,2,3,0,40-00200,32,0,2,451
8251,2,1,1,2,5,4,51-51255,30,0,2,165
8252,2,6,4,2,5,0,38-00100,33,0,3,429
8253,1,N,2,1,N,0,17-03531,1,0,5,347
8254,1,1,1,1,8,0,06-08507,53,0,2,501
8255,1,1,2,1,7,0,17-03529,29,0,4,128
8256,2,6,1,1,2,0,29-01901,48,0,N,179
8257,1,6,1,1,9,0,08-00803,49,N,N,0
8258,2,6,1,2,9,4,51-51255,29,0,N,501
8259,2,6,1,2,9,0,24-01004,22,1,3,501
8260,1,1,1,2,5,0,30-00600,35,0,2,393
8261,1,1,1,1,9,0,51-01301,58,2,4,501
8262,1,N,9,2,N,0,36-04010,10,3,6,15
8263,1,6,1,1,8,0,51-01301,38,0,N,501
8264,1,1,1,1,9,0,06-07502,58,0,2,501
8265,1,6,2,0,0,0,29-01901,17,0,N,N
