,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
2033,60,1,1,1,1,1,N,2,9,10
2034,18,1,6,2,3,0,N,2,0,11
2035,84,1,2,2,1,2,N,2,3,1
2036,81,1,1,1,1,1,N,2,5,5
2037,21,1,6,2,3,0,N,2,4,7
2038,78,1,4,2,1,1,N,2,9,10
2039,20,1,6,1,1,2,N,2,1,5
2040,2,6,N,2,1,2,N,2,N,N
2041,17,1,4,1,1,1,N,2,0,9
2042,19,9,6,1,1,1,N,2,0,5
2043,33,1,1,2,1,2,N,2,7,10
2044,83,1,1,1,1,1,N,2,5,7
2045,59,6,6,1,3,0,N,2,6,9
2046,80,1,1,2,1,2,N,2,3,7
2047,65,6,6,1,1,1,N,2,6,12
2048,12,9,N,1,1,1,N,2,N,3
2049,86,2,4,2,1,2,N,2,3,5
2050,81,6,1,1,1,1,N,2,3,5
2051,64,6,1,2,1,1,N,2,1,9
2052,50,1,6,1,1,2,N,2,8,10
2053,5,1,N,1,1,1,N,2,N,3
2054,30,2,6,1,1,1,N,2,3,7
2055,58,1,1,1,1,1,N,2,9,10
2056,14,8,N,1,1,1,N,2,N,3
2057,65,2,4,2,1,1,N,2,0,9
2058,54,1,1,2,1,1,N,2,3,3
2059,57,2,1,2,1,2,N,2,2,5
2060,53,1,4,1,1,1,N,2,1,9
2061,61,2,6,1,1,2,N,2,0,9
2062,13,1,N,2,1,1,N,2,N,1
2063,37,1,3,2,1,1,N,2,8,7
2064,67,1,1,2,1,2,N,2,3,5
2065,51,1,6,2,1,1,N,2,8,9
2066,89,1,3,1,1,1,N,1,4,9
2067,54,1,1,2,1,1,N,2,5,10
2068,46,1,1,2,1,2,N,2,7,10
2069,45,6,1,1,1,2,N,2,4,9
2070,68,2,1,2,1,2,N,2,1,10
2071,31,2,1,2,1,1,N,2,0,7
2072,8,2,N,2,1,2,N,2,N,3
2073,8,6,N,2,1,2,N,2,N,N
2074,19,1,6,2,1,2,N,2,4,5
2075,12,1,N,1,1,2,N,2,N,2
2076,25,1,6,1,1,2,N,2,4,6
2077,78,1,1,2,1,1,N,2,4,7
2078,4,2,N,1,1,1,N,2,N,3
2079,24,1,6,2,1,1,N,2,0,9
2080,10,1,N,2,1,2,N,2,N,2
2081,72,6,1,2,1,1,N,2,9,11
2082,69,3,1,1,1,1,N,2,0,6
2083,16,2,6,1,3,0,N,2,0,7
2084,81,6,4,2,3,0,N,2,2,7
2085,63,1,6,2,1,1,N,2,6,9
2086,19,2,6,2,1,2,N,2,0,7
2087,35,1,6,2,1,1,N,2,5,4
2088,67,7,1,2,1,1,N,2,6,5
2089,2,2,N,2,1,1,N,2,N,2
2090,44,2,1,1,1,1,N,2,5,7
2091,37,1,6,2,1,1,N,2,N,3
2092,44,2,1,1,1,1,N,2,9,7
2093,44,6,1,2,1,1,N,2,9,12
2094,38,1,6,1,1,2,N,2,8,7
2095,4,1,N,1,1,2,N,2,N,3
2096,18,1,6,1,3,0,6,2,0,5
2097,57,1,1,2,1,1,N,2,9,6
2098,79,2,1,1,1,2,N,2,5,5
2099,72,1,1,1,1,1,N,2,8,9
2100,29,2,6,2,1,2,N,2,4,5
2101,18,2,6,2,1,2,N,2,1,7
2102,15,1,6,2,1,2,N,2,0,11
2103,17,1,6,2,1,2,N,2,1,10
2104,54,1,1,2,1,1,N,2,9,11
2105,59,6,5,2,1,2,N,2,2,8
2106,20,1,6,1,1,2,N,2,0,4
2107,31,3,6,1,1,2,N,2,9,9
2108,12,1,1,2,1,1,N,2,N,N
2109,88,1,1,2,1,2,N,2,2,4
2110,43,1,1,2,1,2,N,2,3,9
2111,41,6,1,2,1,1,N,2,0,5
2112,28,2,1,1,1,1,N,2,6,5
2113,24,1,6,2,1,1,N,2,7,9
2114,63,6,6,1,1,1,N,2,9,12
2115,54,1,1,1,1,1,N,2,1,7
2116,60,2,2,1,1,2,N,2,9,4
2117,26,6,6,2,3,0,N,2,4,9
2118,24,2,6,2,1,2,N,2,7,7
2119,58,2,1,1,1,1,N,2,4,9
2120,36,1,1,2,1,1,N,2,0,9
2121,64,8,1,1,1,1,N,2,3,4
2122,21,2,6,2,1,2,N,2,1,4
2123,65,1,5,1,1,2,N,2,8,5
2124,69,8,1,1,1,1,N,2,2,3
2125,82,1,3,1,1,1,N,2,2,7
2126,31,2,1,2,1,1,N,2,5,3
2127,62,1,1,2,1,2,N,2,3,3
2128,22,1,1,2,1,2,N,2,2,5
2129,20,7,6,1,1,2,N,2,0,7
2130,9,2,N,2,1,2,N,2,N,3
2131,55,2,1,2,1,1,N,2,7,8
2132,62,9,1,1,1,1,N,2,9,9
2133,58,2,4,2,1,2,N,2,2,5
2134,68,1,1,1,1,1,N,2,4,7
2135,49,2,1,1,1,1,N,2,0,7
2136,68,1,1,2,1,1,N,1,2,9
2137,42,1,1,2,1,1,N,2,8,7
2138,19,2,6,1,3,0,N,2,2,5
2139,7,2,N,2,1,2,N,2,N,3
2140,57,1,6,2,1,1,N,2,8,5
2141,5,8,N,1,1,1,N,2,N,3
2142,33,1,1,1,1,1,N,2,8,9
2143,15,1,6,1,1,1,N,2,0,5
2144,18,2,6,1,3,0,N,2,0,8
2145,70,2,3,1,1,1,N,2,7,10
2146,34,2,1,1,1,2,N,2,5,7
2147,30,2,1,2,1,2,N,2,2,7
2148,25,1,6,1,1,1,N,2,1,5
2149,66,2,6,2,1,2,N,1,7,8
2150,45,1,1,2,1,1,N,2,9,9
2151,35,6,4,1,1,1,N,2,9,7
2152,31,2,6,2,1,2,N,2,2,10
2153,38,2,1,2,1,2,N,2,3,4
2154,23,2,6,2,1,2,N,2,0,9
2155,87,1,3,2,1,2,N,2,8,9
2156,67,9,1,1,1,1,N,2,6,12
2157,64,1,1,1,1,1,N,2,8,9
2158,36,1,1,1,1,1,N,2,5,7
2159,55,1,4,1,1,1,N,2,3,5
2160,69,1,1,2,1,2,N,2,3,7
2161,25,6,6,1,1,1,N,2,6,9
2162,46,6,6,2,1,2,N,2,8,9
2163,70,2,1,2,1,1,N,2,8,12
2164,67,2,4,1,1,1,N,2,9,9
2165,17,2,6,2,1,2,N,2,1,4
2166,23,8,1,1,1,2,N,2,1,4
2167,72,1,1,1,1,1,N,2,8,10
2168,61,1,1,1,1,1,N,2,4,10
2169,27,6,6,2,1,2,N,2,9,9
2170,56,1,3,2,1,1,N,2,6,5
2171,4,1,N,2,1,1,N,2,N,3
2172,37,6,6,1,1,2,N,2,9,11
2173,38,8,6,1,1,2,N,2,0,4
2174,74,2,6,1,1,1,N,2,3,5
2175,36,1,4,2,1,1,N,2,8,9
2176,55,1,4,1,1,1,N,2,9,9
2177,18,1,6,2,1,2,N,2,1,9
2178,63,1,1,1,1,2,N,2,7,10
2179,23,1,4,1,1,1,N,2,3,5
2180,42,2,4,1,1,1,N,2,4,10
2181,59,6,6,2,1,2,N,2,3,7
2182,64,1,2,2,1,1,N,2,6,7
2183,26,2,6,2,1,1,N,2,7,10
2184,78,2,1,1,1,1,N,2,0,3
2185,44,3,4,2,1,1,N,2,9,6
2186,19,1,6,1,3,0,N,2,2,5
2187,71,1,4,1,1,1,N,2,4,7
2188,62,9,1,2,1,1,N,2,1,4
2189,80,2,1,1,1,1,N,1,8,8
2190,80,2,3,1,1,1,N,2,3,1
2191,29,1,6,2,1,2,N,2,5,9
2192,7,1,N,1,1,2,N,2,N,3
2193,23,1,6,2,1,1,N,2,1,9
2194,38,1,1,1,1,1,N,2,8,9
2195,65,8,1,1,1,1,N,2,3,6
2196,48,6,1,1,1,1,N,2,8,11
2197,55,2,4,1,1,2,N,2,6,8
2198,68,2,3,1,1,1,N,2,7,8
2199,71,1,6,2,1,1,N,2,8,5
2200,18,1,6,2,3,0,N,2,1,11
2201,75,1,6,2,1,2,N,2,2,9
2202,60,1,1,2,1,2,N,2,9,9
2203,74,6,3,2,1,1,N,2,6,9
2204,58,6,6,2,1,2,N,2,9,9
2205,37,1,4,1,1,2,N,2,7,10
2206,63,3,1,2,1,1,N,2,8,1
2207,37,1,1,1,1,1,N,2,1,5
2208,37,2,1,1,1,2,N,2,9,10
2209,62,2,1,2,1,1,N,2,6,5
2210,4,1,N,1,1,1,N,2,N,2
2211,25,1,6,1,1,2,N,2,2,1
2212,47,1,6,2,1,2,N,2,7,9
2213,27,2,6,2,1,1,N,2,1,5
2214,52,1,1,2,1,1,N,2,8,10
2215,12,1,N,1,1,1,N,2,N,2
2216,24,2,6,2,1,2,N,2,5,4
2217,18,1,6,1,1,2,N,2,0,7
2218,54,2,4,1,1,1,N,2,0,7
2219,38,1,4,1,1,1,N,2,9,10
2220,72,2,1,1,1,1,N,2,8,12
2221,9,2,N,1,1,1,N,2,N,3
2222,57,1,6,2,2,0,N,2,9,11
2223,41,1,2,1,1,1,N,2,5,9
2224,70,2,4,2,1,2,N,2,5,8
2225,68,2,1,1,1,1,N,2,7,10
2226,40,1,4,1,1,1,N,2,0,4
2227,9,1,N,1,1,1,N,2,N,3
2228,26,1,6,2,1,2,N,2,0,7
2229,14,1,N,1,1,1,N,2,N,2
2230,48,2,1,2,1,1,N,2,6,7
2231,38,2,1,2,1,1,N,2,8,9
2232,21,7,6,2,1,2,N,2,0,7
2233,15,8,6,2,1,2,N,2,0,5
2234,13,1,N,1,1,1,N,2,N,1
2235,58,1,1,1,1,1,N,2,7,7
2236,41,1,5,2,1,1,N,2,7,11
2237,15,1,6,1,3,0,N,2,0,7
2238,6,2,N,1,1,2,N,2,N,N
2239,1,1,N,2,1,2,N,2,N,3
2240,66,2,4,1,3,0,5,2,4,5
2241,20,2,1,1,1,1,N,2,0,6
2242,44,2,1,1,1,1,N,2,4,7
2243,35,1,6,1,1,1,N,2,4,9
2244,82,5,4,1,1,1,N,2,N,N
2245,54,2,1,1,1,1,N,2,2,4
2246,66,1,1,1,1,2,N,2,7,10
2247,49,2,1,1,1,1,N,2,9,11
2248,90,1,3,2,1,1,N,2,0,5
2249,56,1,1,2,1,1,N,2,0,7
2250,25,1,6,1,1,2,N,2,2,9
2251,58,1,1,1,1,1,N,2,6,7
2252,79,1,3,2,1,2,N,2,5,7
2253,37,6,6,2,1,1,N,2,4,6
2254,36,8,6,1,1,2,N,2,3,1
2255,34,1,1,1,1,1,N,2,6,7
2256,93,1,3,1,1,1,N,2,5,9
2257,54,1,1,2,1,1,N,2,3,5
2258,65,1,3,2,2,0,N,2,2,6
2259,34,6,2,2,1,1,N,2,9,10
2260,19,1,6,2,2,0,N,2,1,10
2261,48,1,6,1,1,2,N,2,9,12
2262,29,1,6,1,1,2,N,2,8,9
2263,16,1,6,2,1,2,N,2,0,4
2264,63,8,1,1,1,2,N,2,1,4
2265,77,1,3,1,1,1,N,2,8,7
2266,18,1,6,2,1,2,N,2,1,7
2267,72,2,4,1,1,1,N,2,2,5
2268,29,1,6,2,1,2,N,2,7,9
2269,35,1,1,2,1,1,N,2,9,5
2270,58,1,1,1,1,1,N,2,9,6
2271,22,1,6,1,1,2,N,2,1,8
2272,1,1,N,2,1,2,N,2,N,3
2273,53,1,1,1,1,1,N,2,0,4
2274,50,2,6,2,2,0,N,2,0,4
2275,9,1,N,2,1,2,N,2,N,3
2276,94,9,3,2,1,1,N,1,2,5
2277,6,2,N,2,1,1,N,2,N,4
2278,53,2,1,1,1,1,N,2,7,10
2279,81,6,1,2,1,2,N,2,8,10
2280,67,1,1,1,1,1,N,2,8,9
2281,13,1,N,2,1,1,N,2,N,3
2282,74,1,1,1,1,1,N,1,5,7
2283,57,9,6,2,3,0,N,2,5,4
2284,8,3,N,1,1,1,N,2,N,2
2285,31,1,6,2,1,1,3,2,6,9
2286,18,2,6,1,1,1,N,2,1,7
2287,60,1,6,1,1,1,N,2,5,6
2288,10,8,N,1,1,1,N,2,N,3
2289,57,1,1,1,1,1,N,2,9,10
2290,57,2,2,1,1,1,N,2,8,5
2291,11,1,N,1,1,2,N,2,N,N
2292,72,2,4,1,1,2,N,2,8,7
2293,43,1,4,1,1,1,N,2,4,12
2294,38,1,1,2,1,1,N,2,0,8
2295,19,2,6,2,1,1,N,2,0,4
2296,41,6,1,2,1,2,N,2,8,9
2297,12,1,N,2,1,1,N,2,N,3
2298,8,6,N,1,1,1,N,2,N,3
2299,69,1,1,1,1,2,N,2,2,8
2300,73,1,4,2,1,2,N,2,9,10
2301,61,1,3,1,1,1,N,2,9,8
2302,18,1,6,2,1,1,N,2,1,7
2303,55,6,1,1,1,1,N,2,0,10
2304,72,2,1,1,1,1,N,2,9,7
2305,12,2,N,1,1,2,N,2,N,1
2306,76,1,1,1,1,2,N,2,9,10
2307,82,1,4,2,1,2,N,2,9,5
2308,63,6,1,2,1,2,N,2,9,10
2309,65,1,6,2,1,2,N,2,7,9
2310,3,9,N,1,1,2,N,2,N,N
2311,6,9,N,2,1,1,N,2,N,2
2312,22,1,6,1,1,1,N,2,1,4
2313,54,2,1,1,1,1,N,2,4,5
2314,26,1,6,1,1,2,N,2,0,4
2315,90,1,3,2,1,2,N,2,1,10
2316,24,2,6,1,1,2,N,2,1,5
2317,66,1,1,2,1,1,N,2,8,8
2318,39,1,6,1,1,2,N,2,6,9
2319,33,1,6,1,1,1,N,2,5,9
2320,4,2,N,2,1,2,N,2,N,N
2321,18,1,6,1,1,1,N,2,1,9
2322,51,2,1,1,1,1,N,2,7,7
2323,60,1,3,1,1,2,N,2,4,5
2324,47,1,4,1,1,2,N,1,0,9
2325,68,1,6,1,1,1,N,2,0,7
2326,8,6,4,2,1,2,N,2,N,3
2327,20,1,6,2,1,2,N,2,2,7
2328,80,1,4,2,1,2,N,2,3,10
2329,44,1,6,1,1,1,N,2,9,9
2330,38,1,1,2,1,1,N,2,4,9
2331,50,2,6,1,1,2,N,2,3,5
2332,23,2,6,1,1,2,N,2,4,5
2333,10,1,N,2,1,1,N,2,N,1
2334,12,1,N,2,1,1,N,2,N,2
2335,49,2,1,1,1,1,N,2,0,5
2336,80,2,4,2,1,1,N,2,7,9
2337,40,3,4,2,1,2,N,2,5,7
2338,32,2,1,1,1,1,N,2,0,3
2339,38,1,5,1,1,1,N,2,7,9
2340,14,1,N,2,1,1,N,2,N,3
2341,41,1,6,1,3,0,N,2,8,7
2342,68,9,3,2,1,2,N,2,7,7
2343,67,1,1,2,1,1,N,2,9,12
2344,12,8,N,2,1,1,N,2,N,3
2345,63,2,1,1,1,1,N,2,3,9
2346,30,9,6,2,1,2,N,2,3,8
2347,18,1,6,1,1,1,N,2,0,7
2348,41,8,6,1,1,2,N,2,1,7
2349,36,1,6,2,1,1,N,2,0,4
2350,22,1,6,1,1,1,N,2,1,4
2351,23,2,6,2,1,2,N,2,6,9
2352,25,6,6,1,1,1,N,2,8,10
2353,33,6,1,2,1,2,N,2,9,10
2354,22,2,6,1,1,2,N,2,3,7
2355,38,1,6,2,2,0,N,2,9,10
2356,39,1,1,1,1,1,N,2,6,10
2357,51,1,1,2,1,2,N,2,9,11
2358,55,1,1,2,1,1,N,2,5,7
2359,28,1,6,1,1,2,N,2,8,7
2360,34,1,1,2,1,1,N,2,6,9
2361,20,2,6,1,1,2,N,2,0,4
2362,21,2,6,1,1,2,N,2,5,7
2363,19,2,6,2,1,2,N,2,2,7
2364,66,1,1,2,1,1,N,2,8,9
2365,51,2,4,2,1,1,N,2,1,5
2366,50,1,6,1,1,2,N,2,8,9
2367,4,1,N,2,1,2,N,2,N,3
2368,24,1,6,1,1,1,N,2,0,7
2369,1,2,N,2,1,1,N,2,N,3
2370,65,1,3,2,1,2,N,2,7,10
2371,9,2,N,2,1,1,N,2,N,2
2372,51,2,1,1,1,1,N,2,0,5
2373,42,2,1,2,1,1,N,2,6,7
2374,64,1,4,2,1,1,N,2,8,9
2375,44,1,4,2,1,2,N,2,6,9
2376,5,8,N,1,1,2,N,2,N,3
2377,56,1,1,1,1,2,N,2,8,10
2378,50,2,4,1,1,1,N,1,6,7
2379,4,1,N,2,1,1,N,2,N,2
2380,40,1,1,2,1,1,N,2,9,9
2381,42,2,4,2,1,1,N,2,1,4
2382,72,1,4,1,1,1,N,2,9,9
2383,48,1,1,1,1,1,N,2,6,9
2384,72,2,4,2,1,2,3,2,5,5
2385,3,6,N,2,1,1,N,2,N,3
2386,33,2,6,1,1,1,N,2,9,11
2387,29,2,1,2,1,1,N,2,5,5
2388,52,1,1,2,1,1,N,2,0,7
2389,19,2,6,2,1,1,N,2,2,5
2390,73,1,3,1,1,1,N,2,2,9
2391,62,2,6,2,3,0,N,2,6,7
2392,61,6,1,1,1,2,N,2,8,9
2393,18,1,6,2,1,2,N,2,0,10
2394,19,6,6,1,1,2,N,2,2,10
2395,68,1,1,1,1,1,N,2,8,8
2396,0,1,N,1,1,1,N,2,N,3
2397,9,2,N,1,1,1,N,2,N,3
2398,7,1,N,2,1,1,N,2,N,3
2399,56,1,1,1,1,1,N,2,5,5
2400,29,1,1,1,1,2,N,2,3,9
2401,16,9,6,1,2,0,N,2,1,9
2402,17,1,6,2,1,2,N,2,2,8
2403,74,3,1,2,1,2,N,2,7,4
2404,5,1,N,2,1,2,N,2,N,3
2405,30,1,6,2,1,2,N,2,5,10
2406,29,1,6,1,2,0,N,2,7,8
2407,38,2,6,2,3,0,N,2,5,5
2408,94,1,3,1,1,2,N,1,9,10
2409,25,1,6,1,1,2,N,2,7,9
2410,1,2,N,1,1,2,N,2,N,3
2411,22,1,6,1,1,2,N,2,1,7
2412,29,1,4,2,1,2,N,2,0,5
2413,38,9,6,1,1,1,N,2,6,9
2414,48,1,1,2,1,1,N,2,7,9
2415,54,9,1,1,1,1,N,2,7,9
2416,6,1,N,2,1,2,N,2,N,3
2417,10,1,N,1,1,2,N,2,N,3
2418,46,1,6,2,2,0,N,2,9,11
2419,50,6,6,1,1,2,N,2,9,10
2420,13,2,N,2,1,2,N,2,N,3
2421,69,6,1,1,1,2,N,2,7,12
2422,27,3,2,2,1,1,N,2,5,5
2423,58,1,1,2,1,2,N,2,5,12
2424,81,2,1,2,1,1,N,2,1,10
2425,0,9,N,1,1,1,N,2,N,3
2426,10,3,N,1,1,1,N,2,N,3
2427,31,2,6,2,1,1,N,2,5,7
2428,58,1,1,1,1,1,N,2,9,9
2429,10,2,N,2,1,1,N,2,N,2
2430,11,1,N,2,1,1,N,2,N,3
2431,15,1,6,2,1,2,N,2,0,8
2432,61,3,1,2,1,2,N,2,5,4
2433,9,9,N,1,1,1,N,2,N,3
2434,38,2,1,2,1,2,N,2,7,11
2435,76,1,1,2,1,2,N,2,3,7
2436,10,1,N,2,1,2,N,2,N,3
2437,23,1,6,1,1,1,N,2,0,4
2438,31,1,6,2,1,2,N,2,3,8
2439,25,2,6,2,1,2,N,2,4,9
2440,43,2,1,2,1,1,N,2,8,10
2441,57,1,1,1,1,2,N,2,8,10
2442,27,9,1,1,1,1,N,1,8,10
2443,25,2,2,2,1,2,N,2,5,8
2444,64,6,4,1,1,1,N,1,5,9
2445,59,1,1,2,1,1,N,1,5,7
2446,5,9,5,2,1,2,N,2,N,3
2447,73,1,1,2,1,1,N,1,4,11
2448,46,1,4,2,1,1,N,2,9,10
2449,17,1,6,2,1,1,N,2,1,4
2450,51,1,1,1,1,1,N,2,8,9
2451,39,8,4,2,1,1,3,2,1,5
2452,17,1,6,1,3,0,N,2,0,5
2453,41,1,1,2,1,1,N,2,6,8
2454,34,6,6,2,1,2,N,2,6,4
2455,64,3,1,1,1,1,N,2,2,5
2456,57,2,1,1,1,2,5,2,2,6
2457,34,1,1,2,1,2,N,2,0,4
2458,36,2,1,1,1,2,N,2,0,5
2459,22,8,6,2,1,1,N,2,1,6
2460,38,3,4,1,1,1,N,2,0,7
2461,39,1,1,1,1,1,N,2,3,7
2462,64,2,1,1,1,1,N,2,9,8
2463,69,2,6,2,1,2,N,2,4,5
2464,33,1,6,2,1,2,N,2,4,9
2465,46,1,1,2,1,1,N,2,1,7
2466,59,1,1,1,1,1,N,1,0,5
2467,64,1,1,1,1,1,N,2,6,7
2468,15,3,6,2,1,2,N,2,0,4
2469,16,2,6,1,1,2,N,2,1,7
2470,56,2,6,2,2,0,N,2,3,9
2471,15,1,6,1,1,1,N,2,0,7
2472,32,8,1,1,1,1,N,2,3,5
2473,11,9,N,2,1,1,N,2,N,3
2474,14,1,N,2,1,1,N,2,N,3
2475,39,1,5,2,1,2,N,2,6,9
2476,37,1,6,1,1,1,N,2,9,10
2477,11,1,N,2,1,2,N,2,N,3
2478,69,2,1,2,1,1,N,2,2,5
2479,65,2,1,1,1,1,N,2,4,5
2480,36,1,1,1,1,2,N,2,9,11
2481,65,2,6,2,3,0,N,2,1,5
2482,61,3,1,2,1,1,N,2,8,7
2483,63,8,N,1,1,2,N,2,9,7
2484,51,1,1,1,1,1,N,2,4,5
2485,74,3,2,2,3,0,N,1,8,5
2486,76,1,6,2,1,2,N,2,1,7
2487,25,1,6,2,1,1,N,2,4,10
2488,32,1,6,2,3,0,N,2,7,7
2489,55,1,6,1,1,1,N,2,7,10
2490,58,6,1,2,1,1,N,2,9,10
2491,57,9,1,2,1,2,N,2,7,10
2492,38,1,1,2,1,1,N,2,6,5
2493,54,1,1,2,1,1,N,1,8,12
2494,47,2,5,1,1,1,N,2,8,9
2495,51,1,4,2,1,2,N,2,9,9
2496,10,1,N,2,1,1,N,2,N,3
2497,58,2,1,1,1,1,N,2,0,7
2498,24,1,2,2,1,1,N,2,8,10
2499,28,1,6,2,1,2,N,2,2,10
2500,53,1,6,1,1,2,N,2,9,10
2501,56,1,2,1,1,2,N,2,5,11
2502,29,1,6,1,1,2,N,2,5,1
2503,16,2,6,1,1,2,N,2,1,6
2504,45,2,6,2,1,2,N,2,2,7
2505,46,2,2,2,1,2,N,2,1,5
2506,66,1,1,2,1,1,N,2,6,5
2507,4,1,N,1,1,2,N,2,N,3
2508,75,1,1,2,1,2,N,2,2,3
2509,29,2,1,1,1,1,N,2,6,8
2510,6,2,N,1,1,1,N,2,N,3
2511,33,1,6,2,1,2,N,2,4,5
2512,12,3,N,1,1,1,N,2,N,1
2513,26,2,6,1,1,1,N,2,5,5
2514,24,2,1,2,1,1,N,2,0,4
2515,37,2,1,2,1,1,N,2,7,5
2516,82,1,1,2,1,1,N,2,2,5
2517,27,1,6,2,1,1,N,2,5,10
2518,67,1,3,2,1,1,N,2,9,9
2519,15,1,6,2,3,0,N,2,0,4
2520,70,2,1,1,1,1,N,2,5,9
2521,21,1,6,2,1,1,N,2,1,7
2522,51,1,1,2,1,1,N,2,1,9
2523,34,2,6,1,1,2,N,2,0,6
2524,83,1,1,2,1,1,N,2,9,10
2525,81,1,1,2,1,1,3,2,3,7
2526,34,1,1,1,1,1,N,2,6,9
2527,50,8,4,1,1,1,N,2,8,9
2528,35,2,6,2,1,2,N,2,8,10
2529,12,1,N,1,1,1,N,2,N,3
2530,59,1,6,1,1,2,N,2,8,10
2531,32,1,6,1,1,1,N,2,9,11
2532,35,1,1,2,1,2,N,2,9,11
2533,75,1,1,2,1,1,N,2,8,9
2534,76,2,1,2,1,1,N,2,2,8
2535,24,2,6,2,1,1,N,2,0,9
2536,1,9,N,2,3,2,N,2,N,N
2537,69,1,1,1,1,1,N,2,9,9
2538,29,1,1,1,1,1,N,2,6,9
2539,15,2,6,2,1,1,N,2,0,5
2540,25,6,6,2,1,1,N,2,0,5
2541,80,1,6,2,1,1,N,2,5,10
2542,63,1,6,2,1,1,N,2,2,1
2543,16,1,6,1,1,1,N,2,0,4
2544,50,2,1,2,1,1,N,2,1,4
2545,25,1,6,2,1,1,N,2,1,7
2546,52,6,1,2,1,1,N,2,2,7
2547,35,1,1,2,1,1,N,2,7,10
2548,73,2,6,1,1,2,N,2,8,5
2549,43,1,1,2,1,1,N,1,7,10
2550,20,2,6,2,1,2,N,2,0,6
2551,57,2,5,1,1,1,N,2,2,5
2552,36,1,6,2,1,1,N,2,6,9
2553,48,2,2,2,3,0,N,2,4,5
2554,52,6,1,2,1,1,N,2,0,4
2555,5,3,N,2,1,2,N,2,N,3
2556,82,1,6,1,1,1,N,2,8,10
2557,60,2,4,2,1,1,N,1,6,7
2558,4,6,N,1,1,2,N,2,N,3
2559,11,9,N,1,1,2,N,2,N,1
2560,70,8,3,2,1,1,N,2,7,5
2561,22,1,6,1,1,1,N,2,2,5
2562,62,1,6,2,3,0,N,2,2,5
2563,38,8,6,1,1,2,N,2,3,7
2564,31,2,1,2,1,1,N,2,1,10
2565,68,1,1,1,1,1,N,1,4,9
2566,55,2,4,2,1,2,N,2,6,5
2567,53,6,6,2,1,2,N,2,0,10
2568,50,1,6,2,1,2,N,2,0,5
2569,22,1,6,1,1,1,N,2,1,5
2570,5,1,N,2,1,2,N,2,N,3
2571,29,1,1,1,1,1,N,2,1,4
2572,74,1,1,1,1,1,N,2,7,9
2573,12,1,N,2,1,1,N,2,N,3
2574,45,1,1,2,1,1,N,2,7,9
2575,27,1,6,2,1,2,N,2,7,10
2576,31,2,1,1,1,1,N,2,4,5
2577,26,1,6,1,2,0,N,2,6,8
2578,36,1,1,2,1,1,N,2,6,7
2579,29,9,6,2,1,1,N,2,3,4
2580,18,2,6,2,1,2,N,2,3,4
2581,69,2,1,1,1,1,N,2,3,9
2582,79,3,6,1,3,0,N,2,4,7
2583,40,1,6,1,1,1,N,2,7,9
2584,23,2,6,2,1,2,N,2,8,9
2585,45,1,1,1,1,1,N,2,3,4
2586,41,2,1,1,1,2,N,2,5,6
2587,28,1,1,2,1,1,N,2,1,9
2588,16,3,6,2,1,2,N,2,1,7
2589,32,1,6,2,1,2,N,1,9,11
2590,68,2,1,2,1,1,N,2,2,8
2591,48,6,1,2,1,1,N,2,7,5
2592,54,6,5,2,1,1,N,2,3,9
2593,12,1,N,1,1,1,N,2,N,N
2594,43,1,4,2,1,2,N,2,4,10
2595,25,1,6,2,2,0,N,2,3,7
2596,19,1,6,1,1,1,N,2,1,7
2597,34,1,1,2,1,1,N,2,7,8
2598,63,9,3,2,1,1,N,2,4,5
2599,44,2,1,1,1,1,N,2,8,9
2600,89,1,6,1,1,1,N,2,3,4
2601,72,1,2,2,1,1,N,2,3,5
2602,78,2,1,1,1,2,N,2,0,10
2603,60,6,3,2,3,0,N,2,7,7
2604,64,2,1,2,1,1,N,2,5,7
2605,67,2,3,1,1,2,N,2,1,5
2606,57,1,1,2,1,2,N,2,2,10
2607,70,2,1,2,1,1,N,2,4,4
2608,6,9,N,2,1,1,N,2,N,2
2609,13,1,N,2,1,1,N,2,N,1
2610,12,1,N,2,1,1,N,2,N,3
2611,52,1,6,1,1,1,N,2,0,9
2612,29,1,1,1,1,1,N,2,7,4
2613,57,6,1,1,1,1,N,2,0,9
2614,13,6,N,1,1,1,N,2,N,3
2615,73,1,1,2,1,1,N,1,3,4
2616,29,1,1,2,1,1,N,2,3,5
2617,58,8,1,2,1,1,N,2,5,11
2618,46,1,N,2,1,1,N,2,2,6
2619,1,9,N,1,1,1,N,2,N,1
2620,46,2,1,2,1,1,N,2,6,4
2621,36,2,6,2,1,2,N,2,3,3
2622,21,2,6,2,3,0,N,2,3,4
2623,19,1,6,1,1,1,N,2,3,1
2624,52,9,1,1,1,1,N,2,9,11
2625,71,8,3,1,1,1,N,2,4,7
2626,74,1,6,2,1,2,N,2,4,5
2627,28,1,6,1,1,1,N,2,6,7
2628,38,1,4,1,1,1,N,2,8,9
2629,0,2,N,1,1,2,N,2,N,3
2630,25,1,6,2,1,1,N,2,3,6
2631,62,1,1,1,1,1,N,2,9,11
2632,0,2,N,2,1,1,N,2,N,1
2633,65,1,1,2,1,1,N,2,3,6
2634,63,2,1,2,1,1,N,2,N,N
2635,49,1,1,1,1,1,N,2,3,5
2636,56,1,6,1,1,1,N,2,3,4
2637,11,2,N,2,1,1,N,2,N,N
2638,16,2,6,1,3,0,N,2,0,5
