,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
7231,38,1,1,2,1,1,N,2,8,9
7232,35,2,1,1,1,2,N,2,2,5
7233,58,1,1,1,1,2,N,2,4,9
7234,63,1,1,1,1,2,N,2,6,8
7235,17,6,6,2,1,2,N,2,6,4
7236,40,1,1,1,1,1,N,2,6,8
7237,33,2,1,2,1,1,N,2,7,7
7238,35,1,N,1,1,2,N,2,7,5
7239,57,1,1,2,1,2,N,2,2,5
7240,3,1,4,1,1,2,N,1,N,2
7241,14,3,6,2,2,0,N,2,N,2
7242,18,2,4,1,1,2,N,2,0,6
7243,48,2,4,2,1,1,N,2,2,4
7244,66,3,4,2,1,2,N,2,2,7
7245,47,1,1,1,1,1,N,2,9,5
7246,20,2,6,2,1,1,N,2,2,5
7247,86,1,3,1,1,1,N,2,2,4
7248,16,1,6,1,1,2,N,2,6,8
7249,62,1,1,2,1,1,N,2,9,8
7250,60,1,1,1,1,1,N,2,0,4
7251,90,6,3,2,1,1,N,2,0,7
7252,1,9,N,1,1,2,N,2,N,3
7253,91,2,1,2,1,1,N,2,5,4
7254,28,2,1,2,1,1,N,2,6,10
7255,18,6,6,2,1,1,N,2,0,5
7256,44,2,4,2,1,1,N,2,9,10
7257,16,2,6,2,1,1,N,2,1,7
7258,66,1,1,2,1,1,N,2,3,7
7259,75,1,1,2,1,1,N,1,9,10
7260,31,6,2,1,1,2,N,2,8,12
7261,56,3,4,1,1,1,N,2,5,5
7262,37,1,6,2,3,0,N,2,9,11
7263,30,1,6,2,1,2,N,2,4,9
7264,79,1,1,1,1,1,N,1,N,N
7265,4,6,3,1,1,1,N,2,N,3
7266,24,1,6,2,1,2,N,2,2,10
7267,53,1,1,1,1,1,N,2,7,10
7268,78,1,1,2,1,1,N,2,6,7
7269,58,1,1,2,1,1,N,2,8,9
7270,29,1,6,1,1,2,N,2,8,9
7271,35,1,1,1,1,1,N,2,3,11
7272,44,2,1,1,1,1,N,2,9,9
7273,50,9,5,1,1,2,N,2,7,11
7274,20,2,6,2,1,2,N,2,1,9
7275,16,2,2,1,1,1,3,2,1,6
7276,31,6,1,2,1,2,N,2,6,9
7277,38,6,1,1,1,1,N,2,9,10
7278,29,2,6,1,1,2,N,2,2,7
7279,66,1,6,2,1,2,N,2,5,5
7280,51,2,4,1,2,0,N,2,N,N
7281,69,2,4,2,1,2,N,2,4,5
7282,40,1,6,2,1,1,N,2,7,10
7283,59,1,6,2,1,2,N,2,2,7
7284,39,2,1,2,1,1,N,2,0,7
7285,23,1,6,1,1,1,N,2,6,9
7286,67,2,1,1,1,2,N,2,2,5
7287,5,2,N,2,1,2,N,2,N,3
7288,11,8,N,1,1,1,N,2,N,3
7289,11,2,N,2,1,2,N,2,N,3
7290,31,1,4,1,1,2,N,2,9,10
7291,3,8,N,2,1,1,N,2,N,3
7292,26,1,1,1,1,1,N,2,3,11
7293,8,9,N,2,1,1,N,2,N,1
7294,48,1,6,1,1,1,N,2,5,5
7295,0,1,6,1,1,1,N,2,N,3
7296,48,2,1,2,1,1,N,2,1,5
7297,20,1,6,1,2,0,N,2,0,6
7298,26,3,1,1,1,2,N,2,6,7
7299,53,1,6,1,3,0,N,2,9,9
7300,24,1,6,2,1,2,N,2,5,7
7301,1,3,N,2,1,1,N,2,N,N
7302,3,1,N,2,1,2,N,2,N,3
7303,27,6,6,1,1,1,N,2,8,7
7304,70,1,4,2,1,1,N,2,8,12
7305,37,1,1,1,1,1,N,2,9,10
7306,67,1,1,2,1,1,N,2,3,5
7307,66,9,4,1,1,1,N,2,6,9
7308,36,1,6,1,2,0,N,2,9,11
7309,64,1,1,2,1,1,N,2,2,8
7310,45,1,1,1,1,1,N,2,8,9
7311,42,1,4,2,1,2,N,2,6,9
7312,70,1,1,1,1,2,N,2,7,9
7313,71,1,2,1,1,1,N,2,8,9
7314,2,1,3,1,1,1,N,2,N,3
7315,54,6,4,1,1,1,N,2,6,12
7316,24,3,N,1,1,1,N,2,6,5
7317,14,8,N,1,1,2,N,2,N,2
7318,12,1,N,2,1,2,N,2,4,4
7319,23,1,6,1,1,1,N,2,3,5
7320,23,2,6,1,1,2,N,2,9,11
7321,32,1,1,1,1,1,N,2,0,4
7322,56,1,4,2,1,2,N,2,0,7
7323,64,1,1,2,1,1,N,2,7,7
7324,63,1,1,1,1,1,N,2,N,3
7325,64,6,1,2,1,1,N,2,8,10
7326,12,1,N,2,1,1,N,2,N,1
7327,50,2,6,2,1,1,N,2,0,6
7328,54,1,6,1,1,2,N,2,2,6
7329,73,2,1,1,1,1,N,2,8,7
7330,1,2,N,2,1,1,N,2,N,N
7331,67,2,4,1,1,1,N,2,5,5
7332,40,1,1,2,1,1,N,2,9,12
7333,60,1,1,2,1,2,N,2,8,5
7334,61,6,6,2,1,1,N,2,9,12
7335,50,1,6,2,1,1,N,2,9,9
7336,24,2,N,2,1,1,N,2,6,7
7337,31,1,6,1,1,2,N,2,8,12
7338,18,2,6,1,2,0,N,2,1,1
7339,65,1,1,2,1,1,N,2,5,7
7340,22,2,6,2,1,2,N,2,0,4
7341,37,1,6,1,1,1,1,2,9,9
7342,66,2,1,1,1,1,N,2,8,9
7343,25,1,6,1,1,1,N,2,7,4
7344,44,1,1,1,1,1,N,2,8,11
7345,24,6,2,2,1,1,N,2,4,3
7346,23,1,6,2,1,1,N,1,6,11
7347,34,8,1,1,1,1,N,2,7,10
7348,71,1,2,2,2,0,N,2,8,9
7349,52,6,1,2,1,1,N,2,6,10
7350,10,1,N,2,1,1,N,2,1,4
7351,34,2,6,2,1,2,N,2,7,4
7352,53,2,1,2,1,2,N,2,0,4
7353,30,1,6,2,1,1,N,2,7,10
7354,23,1,6,2,1,1,N,2,1,4
7355,62,1,1,1,1,1,N,2,9,9
7356,28,9,6,2,1,2,N,2,2,8
7357,61,8,1,2,1,1,N,2,0,7
7358,19,2,6,2,3,0,N,2,1,5
7359,1,1,N,1,1,2,N,2,N,3
7360,2,2,N,1,1,2,N,2,N,3
7361,34,1,6,1,1,2,N,2,9,9
7362,71,1,2,2,1,1,N,2,4,9
7363,23,1,6,1,1,2,N,2,6,10
7364,17,2,6,1,3,0,4,2,1,5
7365,20,2,6,2,1,1,N,2,4,7
7366,72,8,6,2,1,1,N,2,0,3
7367,7,1,N,2,1,1,N,2,6,9
7368,21,2,6,1,1,1,N,2,2,7
7369,29,1,6,1,1,2,N,2,7,10
7370,30,9,6,2,1,1,N,2,8,9
7371,27,1,1,2,1,1,N,2,8,9
7372,26,8,6,1,1,2,N,2,0,4
7373,40,1,6,1,1,2,N,2,6,7
7374,9,2,N,2,1,2,N,2,N,1
7375,20,1,6,1,1,1,N,2,5,7
7376,67,6,1,1,1,1,N,2,9,11
7377,41,1,4,2,1,1,N,2,9,12
7378,49,2,4,2,1,2,N,2,7,7
7379,74,6,3,2,1,1,N,2,5,10
7380,44,9,1,1,1,1,N,2,1,9
7381,30,1,6,1,3,0,N,2,7,9
7382,59,1,1,2,1,1,N,2,7,7
7383,7,1,6,1,1,1,N,2,N,3
7384,45,2,1,2,1,1,N,2,1,3
7385,32,1,6,1,3,0,N,2,0,7
7386,24,8,6,2,1,1,N,2,N,3
7387,60,1,4,1,1,1,N,2,3,1
7388,51,1,4,2,1,1,N,2,9,8
7389,21,1,6,1,1,2,N,2,3,9
7390,33,1,6,1,1,2,N,2,1,3
7391,18,1,6,2,1,2,N,2,2,10
7392,33,1,6,2,1,2,N,2,5,10
7393,59,3,6,1,1,1,N,2,1,7
7394,50,2,1,2,1,2,N,2,3,5
7395,1,8,4,1,1,2,N,2,0,3
7396,4,2,N,2,1,1,N,2,N,3
7397,36,1,6,1,2,0,N,2,9,11
7398,35,6,6,2,1,2,N,2,7,9
7399,35,2,6,2,3,0,N,2,4,5
7400,26,1,6,1,1,2,N,2,9,9
7401,12,1,N,1,1,1,N,1,N,1
7402,74,1,1,1,1,2,N,2,6,9
7403,27,2,1,2,1,1,N,2,2,7
7404,9,2,N,1,1,1,N,2,9,10
7405,25,9,1,1,1,2,N,2,9,10
7406,29,1,6,1,1,2,N,2,6,9
7407,59,1,5,1,1,1,N,2,6,9
7408,23,1,2,1,1,1,N,2,6,7
7409,78,1,4,2,1,2,N,2,6,5
7410,0,2,N,1,1,1,N,2,N,4
7411,91,2,1,1,1,1,N,2,2,3
7412,45,1,1,1,1,2,N,2,8,7
7413,2,1,N,1,1,1,N,2,N,N
7414,36,6,6,2,3,0,N,2,5,10
7415,12,2,N,2,1,1,N,2,N,3
7416,39,1,1,2,1,1,N,2,9,10
7417,42,1,1,1,1,1,N,2,6,7
7418,24,3,6,2,1,2,N,2,2,5
7419,55,9,1,2,1,2,N,2,4,9
7420,65,1,4,2,1,2,N,2,9,10
7421,33,1,2,1,1,2,N,2,1,9
7422,50,1,6,1,1,1,N,2,9,10
7423,60,1,4,2,1,2,N,2,9,9
7424,37,1,1,2,1,2,N,2,9,12
7425,37,1,4,2,1,1,N,1,8,11
7426,69,1,6,2,1,2,N,2,1,9
7427,54,1,1,1,1,1,N,2,3,9
7428,54,2,4,2,1,2,N,2,1,7
7429,26,3,6,2,1,1,N,2,0,4
7430,88,1,3,2,1,2,N,2,9,9
7431,20,1,6,2,1,2,N,2,0,3
7432,43,2,6,2,1,2,N,2,N,3
7433,59,1,4,1,1,1,N,2,6,7
7434,39,1,6,2,1,2,N,2,2,8
7435,38,1,6,1,1,1,N,2,0,7
7436,20,3,4,2,1,2,N,2,5,5
7437,64,2,1,1,1,1,N,2,8,7
7438,8,3,2,1,1,1,N,2,N,2
7439,23,1,6,1,1,2,N,2,6,8
7440,20,2,6,2,1,1,N,2,1,5
7441,41,1,1,2,1,1,N,2,2,9
7442,14,3,N,1,1,1,N,2,N,3
7443,66,2,4,1,1,1,N,2,2,7
7444,26,8,6,1,3,0,N,2,9,7
7445,31,1,6,2,3,0,N,2,7,9
7446,58,2,1,1,1,1,N,2,9,10
7447,47,1,1,1,1,2,N,2,9,9
7448,15,2,6,2,1,2,N,2,0,3
7449,64,2,1,1,1,1,N,2,6,7
7450,55,1,6,1,1,2,N,2,4,7
7451,29,1,6,2,1,1,N,2,9,8
7452,64,2,1,2,1,2,N,2,8,7
7453,34,1,6,1,1,2,N,2,3,7
7454,16,2,6,1,1,1,N,1,6,4
7455,16,1,6,2,1,1,N,2,0,10
7456,0,2,N,1,1,1,N,2,N,3
7457,3,1,N,2,1,2,N,2,N,3
7458,40,2,1,1,1,1,N,2,7,9
7459,91,2,3,2,1,2,N,2,2,9
7460,20,1,6,2,1,1,N,2,2,7
7461,80,1,1,1,1,1,N,2,3,7
7462,42,1,3,1,1,1,N,2,9,10
7463,21,1,6,2,1,1,N,2,2,5
7464,54,1,1,2,1,1,N,2,6,5
7465,43,6,6,1,1,1,N,2,9,9
7466,44,2,6,1,1,2,N,2,4,4
7467,36,2,1,1,1,2,N,2,5,8
7468,6,8,N,1,1,1,N,2,N,3
7469,25,1,1,2,1,1,N,2,4,9
7470,21,2,6,2,3,0,N,2,1,7
7471,41,1,5,1,1,2,N,1,5,11
7472,61,1,5,1,1,1,N,2,9,11
7473,56,2,1,1,1,1,N,2,9,8
7474,56,1,4,2,1,2,N,2,1,7
7475,29,1,1,2,1,1,N,2,9,5
7476,2,2,N,2,1,1,N,2,N,1
7477,2,1,N,1,1,1,N,2,N,3
7478,42,1,N,1,1,1,N,2,8,9
7479,8,1,2,2,1,2,N,2,N,2
7480,0,2,N,2,1,1,N,2,N,3
7481,73,1,4,1,1,2,N,2,2,10
7482,66,1,4,2,1,2,N,2,6,10
7483,65,1,4,1,1,2,N,2,9,9
7484,40,1,1,2,1,2,N,2,9,10
7485,34,2,N,2,1,2,N,2,7,9
7486,27,1,6,2,1,1,N,2,4,9
7487,56,6,6,2,1,2,N,2,5,9
7488,32,1,6,2,1,2,N,2,8,9
7489,32,1,1,1,1,1,N,2,7,8
7490,12,6,N,2,1,1,N,2,4,10
7491,36,1,1,2,1,1,N,2,9,12
7492,11,1,N,2,1,1,N,2,N,3
7493,81,9,4,1,1,1,N,2,5,9
7494,24,2,6,2,1,2,N,2,4,5
7495,14,2,N,2,1,1,N,2,N,3
7496,45,1,1,2,1,1,N,2,0,10
7497,57,1,1,1,1,1,N,2,7,9
7498,90,6,1,2,1,2,N,2,8,9
7499,19,8,6,2,3,0,N,2,0,5
7500,25,2,6,2,1,2,N,2,0,7
7501,34,1,1,1,1,2,N,2,5,4
7502,30,1,6,2,1,2,N,2,6,10
7503,52,2,6,2,1,1,N,2,0,5
7504,10,1,N,2,1,1,N,2,N,3
7505,45,1,1,1,1,2,N,2,5,7
7506,23,1,6,1,1,2,N,2,9,12
7507,38,9,1,1,1,2,N,2,3,9
7508,8,1,N,2,1,2,N,1,N,2
7509,10,1,N,1,1,1,N,2,N,2
7510,73,1,4,1,3,0,N,2,5,5
7511,24,6,2,1,3,0,N,2,6,10
7512,10,2,N,1,1,1,N,2,N,N
7513,71,3,2,1,1,1,N,2,2,5
7514,30,2,1,1,1,1,N,2,3,4
7515,68,2,1,1,1,1,N,2,9,9
7516,31,1,6,1,3,0,N,2,9,9
7517,69,2,1,2,1,1,N,2,7,7
7518,47,2,6,1,2,0,N,2,5,5
7519,41,1,1,2,1,1,N,2,9,10
7520,3,6,N,2,1,1,N,2,N,N
7521,77,9,3,2,1,1,N,2,2,7
7522,76,1,6,1,3,0,N,2,9,9
7523,17,1,6,2,1,1,N,2,0,5
7524,49,1,1,1,1,2,N,2,9,10
7525,60,6,1,1,1,1,N,2,9,9
7526,18,1,6,2,1,2,N,2,0,10
7527,68,2,1,2,1,1,N,2,3,5
7528,58,2,1,1,1,1,N,2,4,8
7529,76,2,4,1,1,1,N,2,5,8
7530,12,8,N,2,1,1,N,2,N,2
7531,0,8,N,2,1,2,N,2,N,3
7532,1,1,N,1,1,1,N,2,N,3
7533,19,1,6,1,1,2,N,2,3,9
7534,82,1,6,1,2,0,N,2,4,9
7535,56,1,1,1,1,1,N,2,9,9
7536,48,1,1,1,1,2,N,2,8,9
7537,52,2,1,2,1,1,N,2,4,7
7538,15,3,6,1,1,2,N,1,0,5
7539,9,2,N,2,1,1,N,2,N,N
7540,39,1,6,1,1,1,N,2,8,10
7541,19,1,6,2,1,2,N,2,0,7
7542,61,1,1,1,1,2,N,2,9,11
7543,18,2,6,2,1,1,N,2,1,7
7544,44,9,1,2,1,2,N,2,1,7
7545,1,1,N,1,1,2,N,2,N,1
7546,63,1,4,1,1,2,N,2,6,5
7547,0,1,N,2,1,1,N,2,8,9
7548,37,2,1,1,1,2,N,2,9,5
7549,66,2,6,1,1,2,N,2,2,7
7550,55,1,1,1,1,1,N,2,4,5
7551,26,1,6,2,3,0,N,2,3,5
7552,42,1,6,2,1,2,N,2,0,9
7553,24,1,2,2,1,2,N,2,6,5
7554,19,1,6,2,1,2,N,2,1,9
7555,33,1,6,1,1,2,N,2,7,7
7556,56,1,1,1,1,2,N,2,9,12
7557,53,1,6,2,1,2,N,2,0,7
7558,72,1,3,1,1,1,N,2,4,9
7559,16,2,6,1,1,1,N,2,N,3
7560,81,6,3,1,2,0,N,2,N,4
7561,69,2,4,1,2,0,N,2,2,4
7562,68,2,1,2,1,1,N,2,1,7
7563,35,1,6,2,1,2,N,2,N,3
7564,32,1,1,1,1,2,N,2,4,5
7565,17,2,6,2,1,2,N,2,1,7
7566,80,2,1,2,1,2,N,2,5,3
7567,19,1,6,2,1,2,N,2,1,5
7568,26,2,6,1,1,1,N,2,6,8
7569,76,1,1,1,1,1,N,2,9,11
7570,53,1,4,2,1,1,N,2,8,5
7571,60,1,1,2,1,1,N,2,2,5
7572,59,1,2,2,1,1,N,2,5,9
7573,47,2,1,1,1,2,N,2,9,9
7574,30,1,6,2,1,1,N,2,4,10
7575,9,3,N,1,1,2,N,2,N,3
7576,78,1,1,2,1,2,3,2,5,11
7577,44,1,1,2,1,1,N,2,3,7
7578,34,1,1,1,1,1,1,2,9,9
7579,29,1,6,2,1,1,N,2,9,11
7580,17,2,6,2,1,1,N,2,0,4
7581,38,2,6,1,1,2,N,2,0,3
7582,58,1,1,2,1,1,N,2,9,9
7583,78,2,4,2,1,1,N,2,4,7
7584,61,9,1,2,1,2,N,2,5,11
7585,46,1,6,1,1,1,N,2,0,7
7586,59,1,N,2,1,1,N,2,3,5
7587,66,2,4,2,1,2,N,2,2,7
7588,2,2,3,2,1,1,N,2,N,1
7589,20,9,6,2,1,1,N,2,0,4
7590,72,2,3,2,1,2,N,2,2,7
7591,80,6,1,2,1,1,N,2,1,12
7592,28,2,3,2,1,1,N,2,2,6
7593,64,1,1,1,1,1,N,2,0,4
7594,29,9,3,2,1,1,N,2,2,4
7595,67,2,1,1,1,1,N,2,9,10
7596,57,2,1,2,1,1,N,2,5,7
7597,71,9,2,2,1,2,N,2,9,9
7598,29,2,6,1,1,1,N,2,0,7
7599,51,2,1,2,1,2,N,2,0,7
7600,60,2,4,2,3,0,N,2,4,5
7601,78,6,3,2,1,1,N,2,9,10
7602,20,1,6,2,1,2,N,2,1,3
7603,22,1,6,2,1,1,1,2,6,9
7604,32,1,1,2,1,2,N,2,9,9
7605,25,6,6,2,1,2,N,2,3,10
7606,26,2,6,2,3,0,N,2,9,9
7607,91,2,1,2,1,1,N,2,4,8
7608,63,1,1,1,1,2,N,2,8,9
7609,19,2,6,2,1,2,N,2,3,7
7610,44,1,1,2,1,2,N,2,4,10
7611,45,1,1,1,1,1,N,2,3,5
7612,63,1,1,1,1,1,N,2,6,4
7613,3,6,N,2,1,1,N,2,0,4
7614,50,2,1,2,1,1,N,1,8,7
7615,44,1,1,2,1,1,N,2,1,7
7616,21,1,6,1,1,2,N,2,0,9
7617,9,1,N,2,1,2,N,2,N,3
7618,59,2,4,2,1,1,N,2,3,4
7619,71,1,5,2,1,2,N,2,9,9
7620,18,2,6,1,3,0,N,2,1,7
7621,53,1,1,1,1,1,N,2,0,4
7622,45,2,1,2,1,1,N,2,5,5
7623,4,9,N,1,1,1,N,2,N,1
7624,24,2,2,1,1,1,N,2,5,7
7625,37,1,N,2,1,1,N,2,3,7
7626,52,1,1,1,1,2,N,2,9,10
7627,48,2,2,1,1,1,N,2,1,7
7628,60,6,1,1,1,2,N,2,3,3
7629,21,9,6,1,2,0,N,2,0,7
7630,69,2,1,2,1,1,5,2,7,6
7631,8,1,N,2,1,1,N,2,0,8
7632,41,1,6,1,1,2,N,2,9,9
7633,52,1,1,2,1,1,N,2,2,7
7634,16,2,6,1,2,0,N,2,1,4
7635,14,8,N,1,1,1,N,2,N,2
7636,9,1,N,2,1,1,N,2,N,N
7637,12,2,N,1,1,1,N,1,N,3
7638,36,6,4,1,1,1,N,2,2,7
7639,51,2,4,1,1,1,N,2,5,5
7640,58,2,5,1,1,2,N,2,6,5
7641,35,1,N,2,1,2,N,2,9,10
7642,54,1,4,2,1,2,N,2,1,5
7643,32,1,1,2,1,2,N,2,2,10
7644,60,8,6,1,1,2,N,2,3,4
7645,60,1,2,1,1,1,N,2,5,9
7646,83,8,4,1,1,1,N,2,7,9
7647,9,1,N,2,1,2,N,2,N,3
7648,12,2,N,2,1,1,N,2,N,3
7649,20,1,6,1,1,2,N,2,9,10
7650,60,1,6,2,1,1,4,2,9,5
7651,30,2,6,2,1,1,N,2,4,8
7652,24,1,6,2,1,2,N,2,6,10
7653,48,2,6,1,1,1,N,2,2,7
7654,86,1,2,2,2,0,N,2,3,5
7655,39,6,2,1,1,2,N,2,1,9
7656,8,2,N,2,1,2,N,2,1,4
7657,71,1,2,1,1,1,N,2,7,11
7658,26,1,6,2,1,2,N,2,3,10
7659,3,1,N,1,1,1,N,1,N,N
7660,65,8,4,2,1,1,N,2,7,9
7661,75,1,N,2,1,1,N,2,6,10
7662,34,8,1,1,1,1,N,2,7,3
7663,1,8,N,1,1,1,N,1,N,3
7664,54,1,1,1,1,2,N,2,3,7
7665,39,1,5,1,1,1,N,2,8,8
7666,21,2,6,2,1,2,N,2,2,5
7667,32,1,1,1,1,1,N,2,9,12
7668,40,1,1,1,1,1,N,2,0,6
7669,61,2,5,1,1,1,N,2,0,4
7670,20,1,6,2,1,1,N,2,1,9
7671,7,9,N,1,1,2,N,2,N,N
7672,29,1,6,2,1,2,N,2,8,7
7673,61,2,5,2,1,1,N,2,6,5
7674,38,1,6,1,1,1,N,2,8,7
7675,69,1,6,1,1,2,N,2,9,12
7676,36,2,6,2,1,2,N,2,6,9
7677,6,2,N,2,1,1,N,2,7,5
7678,69,2,1,1,1,2,N,2,8,10
7679,23,1,6,2,3,0,N,2,8,7
7680,56,6,1,1,1,1,N,2,7,5
7681,27,1,6,1,1,1,N,2,4,9
7682,64,1,1,1,1,2,N,2,7,3
7683,41,1,1,1,1,2,N,2,9,8
7684,23,2,3,1,1,1,5,2,3,8
7685,88,1,3,2,1,1,N,1,2,9
7686,10,1,N,1,1,2,N,2,N,N
7687,52,1,1,1,1,1,N,2,1,9
7688,29,1,1,2,1,1,N,2,6,10
7689,65,1,1,1,1,2,N,2,4,5
7690,27,2,6,1,1,2,N,2,0,4
7691,47,1,5,2,1,1,N,2,7,9
7692,58,1,5,1,1,1,N,2,4,5
7693,79,1,1,2,1,1,N,2,N,3
7694,20,1,6,1,1,2,N,2,4,8
7695,23,1,3,2,1,1,N,2,0,4
7696,19,2,6,1,1,2,N,2,3,7
7697,56,1,6,2,1,1,N,2,1,7
7698,31,2,6,1,1,2,N,2,3,9
7699,58,3,6,2,1,2,N,2,0,4
7700,19,1,6,1,1,1,N,1,0,5
7701,72,1,1,1,1,1,N,2,2,10
7702,5,2,N,1,1,2,N,2,N,3
7703,21,1,6,2,3,0,N,2,0,5
7704,59,8,2,2,1,2,N,2,2,4
7705,29,6,6,1,1,2,N,2,4,5
7706,76,2,3,2,1,2,N,2,3,4
7707,61,1,6,2,1,2,N,2,5,8
7708,16,1,6,2,2,0,N,2,1,12
7709,74,2,1,1,1,1,N,2,2,7
7710,61,2,6,1,1,1,N,2,0,7
7711,75,1,6,1,1,2,N,1,9,11
7712,0,3,N,2,1,1,N,2,N,3
7713,9,1,N,1,1,2,N,2,N,3
7714,19,2,6,2,1,2,N,2,1,4
7715,85,3,3,1,1,1,N,2,6,5
7716,14,1,N,2,1,2,N,2,N,3
7717,76,1,3,2,1,1,N,2,1,4
7718,66,2,1,1,1,1,N,2,6,5
7719,23,1,6,1,1,2,N,2,9,10
7720,23,1,3,1,1,1,N,1,4,10
7721,38,1,1,1,1,1,N,2,8,9
7722,30,2,6,1,1,1,N,2,1,5
7723,55,1,1,1,1,1,N,2,8,9
7724,57,6,6,2,1,1,N,2,9,10
7725,16,1,6,1,1,1,N,2,0,9
7726,31,1,6,2,1,2,N,2,9,9
7727,63,1,1,2,1,1,N,2,3,7
7728,18,9,6,1,1,2,N,2,0,4
7729,35,1,4,1,1,1,N,2,9,11
7730,33,1,6,1,1,1,N,2,5,11
7731,64,2,1,2,1,1,N,2,2,5
7732,70,3,4,2,3,0,N,2,5,4
7733,8,1,N,2,1,2,N,2,N,3
7734,35,1,1,2,1,1,N,2,N,N
7735,35,1,1,2,1,1,N,2,N,N
7736,72,2,3,1,1,1,N,2,2,10
7737,49,1,4,1,1,2,N,2,9,12
7738,23,1,6,1,2,0,N,2,3,7
7739,61,1,1,2,1,1,N,2,9,10
7740,30,1,6,2,1,2,N,2,9,9
7741,81,6,1,1,1,1,N,2,4,12
7742,63,2,1,2,1,2,N,2,4,4
7743,20,1,4,2,1,2,N,2,9,11
7744,35,2,6,2,1,1,N,2,5,8
7745,32,1,1,2,1,1,N,2,3,7
7746,67,2,1,2,1,1,N,2,0,4
7747,35,1,4,1,1,1,N,2,N,3
7748,65,3,4,1,1,2,N,2,5,4
7749,18,2,6,1,1,2,N,2,0,5
7750,28,1,6,2,1,1,N,2,7,4
7751,41,1,6,2,1,2,N,2,5,7
7752,40,1,1,1,1,1,N,2,9,11
7753,31,1,1,2,1,2,N,2,4,5
7754,12,6,N,1,1,1,N,2,N,3
7755,33,2,6,2,1,2,N,2,5,9
7756,54,3,1,2,1,1,N,2,3,7
7757,13,2,N,1,1,1,N,2,2,4
7758,23,3,6,2,3,0,N,2,4,6
7759,18,1,6,2,1,2,N,2,1,7
7760,28,1,1,2,1,1,N,2,7,9
7761,21,2,6,2,1,2,N,2,4,3
7762,16,2,2,1,1,1,N,1,0,4
7763,47,1,1,1,1,1,N,2,0,5
7764,9,1,N,2,1,1,N,2,N,3
7765,33,1,6,1,3,0,N,2,7,9
7766,14,2,N,2,1,2,N,2,N,3
7767,52,1,1,1,1,1,N,2,9,8
7768,13,2,N,2,1,2,N,2,N,1
7769,24,2,6,2,1,2,N,2,4,12
7770,33,2,6,1,1,1,N,2,1,4
7771,41,1,1,1,1,1,N,2,9,10
7772,11,1,N,2,1,2,N,2,N,1
7773,35,1,N,2,1,2,N,2,9,10
7774,61,1,6,1,1,2,N,2,8,10
7775,8,2,N,1,1,2,N,2,N,2
7776,43,1,6,1,1,2,N,2,8,10
7777,38,1,1,2,1,2,N,2,3,7
7778,18,1,6,1,2,0,N,2,8,12
7779,65,2,1,2,1,1,N,2,9,7
7780,46,1,6,2,1,1,N,2,6,9
7781,64,8,3,1,1,2,N,2,3,7
7782,73,1,1,1,1,2,N,2,5,8
7783,39,3,1,1,1,1,N,2,1,4
7784,79,1,1,2,1,1,N,2,9,9
7785,17,9,6,1,1,1,N,2,1,9
7786,44,2,1,1,1,1,N,2,2,5
7787,28,1,6,1,1,1,N,2,6,7
7788,26,2,6,2,1,2,N,2,9,12
7789,72,2,1,2,1,2,N,2,2,5
7790,12,8,N,2,1,1,N,2,4,5
7791,23,1,6,1,1,1,N,2,4,4
7792,61,2,1,2,1,2,N,2,5,9
7793,68,1,6,1,1,1,N,2,1,7
7794,73,1,1,1,1,1,N,2,9,10
7795,55,1,1,2,1,1,N,2,7,8
7796,79,1,1,1,1,1,N,2,7,10
7797,43,1,4,1,1,2,N,2,9,11
7798,75,2,3,2,1,1,N,2,3,7
7799,8,1,N,1,1,1,N,2,N,3
7800,54,1,1,2,1,2,N,2,8,7
7801,26,1,6,1,1,2,N,2,9,10
7802,5,2,N,1,1,2,N,2,N,1
7803,68,6,1,1,1,2,N,2,3,4
7804,63,1,1,2,1,1,N,2,2,10
7805,48,1,1,2,1,1,N,2,4,10
7806,49,6,6,1,1,1,N,2,9,10
7807,18,2,4,1,1,2,N,2,0,4
7808,55,1,1,1,1,1,N,2,4,5
7809,14,2,N,1,1,2,N,2,N,N
7810,18,2,6,1,1,2,N,2,1,6
7811,22,6,6,1,1,2,N,2,8,12
7812,9,1,N,2,1,1,N,2,N,3
7813,93,2,1,2,1,1,N,2,2,4
7814,76,1,3,1,2,0,N,2,9,11
7815,67,2,1,2,1,1,N,2,2,7
7816,30,1,3,1,1,1,N,2,2,3
7817,33,1,4,2,1,1,N,2,4,5
7818,47,2,5,2,1,1,N,2,6,5
7819,4,6,N,2,1,2,N,2,N,3
7820,71,1,2,2,1,1,N,2,2,9
7821,25,2,6,1,1,2,N,2,7,5
7822,21,1,6,2,1,1,N,2,2,4
7823,59,1,6,1,1,1,N,2,9,9
7824,77,6,1,1,1,2,N,2,4,7
7825,52,1,6,1,2,0,N,2,4,7
7826,69,9,1,2,1,1,N,2,2,10
7827,17,2,6,2,1,1,N,1,0,4
7828,25,3,6,1,1,1,N,2,5,4
7829,4,2,N,2,1,2,N,1,N,3
7830,24,1,2,1,1,1,N,2,5,9
7831,3,1,N,2,1,2,N,1,5,5
7832,9,1,N,2,1,2,N,2,N,N
7833,60,1,4,2,1,1,N,2,4,10
7834,22,1,6,2,1,1,N,2,1,7
7835,3,1,N,1,1,1,N,1,9,9
7836,75,1,3,1,1,1,N,2,3,7
