,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
8502,51-01301,57,1,4,0,1,0,N,1,1,9844.0,9,10,100000.0,8,501,N,2,2,2,2
8503,17-03529,66,2,1,0,6,0,8,1,1,16396.0,N,4,N,N,501,N,2,N,2,2
8504,24-01004,61,1,4,2,1,0,N,1,1,3292.0,14,5,30000.0,5,498,N,2,2,2,2
8505,28-01100,69,1,4,0,2,N,N,3,0,3292.0,6,7,4500.0,1,N,N,2,2,2,2
8506,51-01301,3,1,N,0,1,2,7,1,1,9844.0,N,3,N,N,501,N,N,2,2,2
8507,36-03710,59,1,2,0,9,0,7,2,0,55708.0,11,10,440.0,9,N,N,2,2,2,2
8508,06-08507,75,2,N,0,6,1,3,1,1,3292.0,9,11,59130.0,2,501,N,2,2,2,2
8509,29-01901,41,2,1,0,2,1,2,1,1,3292.0,6,10,1610.0,9,501,N,2,2,2,2
8510,40-00200,26,2,6,0,1,0,N,1,2,3292.0,13,9,50000.0,6,361,N,2,2,2,2
8511,17-03531,4,2,N,0,2,2,6,1,1,9844.0,N,4,N,N,421,N,1,2,2,2
8512,30-00600,64,2,4,0,3,0,5,1,1,3292.0,N,11,37720.0,7,501,N,2,2,2,2
8513,24-01004,5,2,N,0,1,2,4,1,1,3292.0,N,2,N,N,501,N,2,N,2,2
8514,06-08507,72,2,1,0,6,1,3,1,2,3292.0,16,9,120000.0,9,501,N,2,2,2,2
8515,38-00100,38,1,4,1,1,0,N,1,2,3292.0,16,6,7500.0,2,63,N,2,2,2,2
8516,38-00100,72,2,1,0,1,2,4,1,1,3292.0,11,9,47400.0,4,501,N,2,1,2,2
8517,17-03531,67,2,1,0,2,0,3,1,2,9844.0,15,9,46000.0,7,108,N,2,2,2,2
8518,30-00600,6,1,N,0,1,2,4,1,1,3292.0,N,N,N,N,501,N,2,2,2,2
8519,29-01901,30,2,6,0,1,0,N,1,2,3292.0,N,3,20400.0,9,168,N,2,2,2,1
8520,32-00405,37,1,1,0,1,0,3,1,1,9844.0,6,8,40000.0,5,385,N,2,2,2,2
8521,24-01004,46,2,5,0,1,0,2,3,0,3292.0,N,5,0.0,0,N,N,2,2,2,2
8522,40-00200,37,2,6,0,3,1,4,1,1,3292.0,3,9,10000.0,2,109,N,2,2,2,2
8523,06-08507,7,2,N,0,1,2,4,1,2,3292.0,N,N,N,N,501,N,2,N,2,2
8524,28-01100,60,1,1,0,1,0,2,1,1,3292.0,N,9,460.0,9,128,N,2,2,2,2
8525,30-00600,22,2,6,0,1,0,N,1,1,3292.0,15,9,0.0,0,501,N,2,2,2,2
8526,51-01301,22,1,6,0,2,N,N,1,1,9844.0,16,10,115030.0,8,501,N,2,1,2,1
8527,19-01700,11,2,N,0,1,0,3,1,2,3292.0,N,3,N,N,156,N,N,N,2,2
8528,38-00100,33,1,1,0,1,3,5,1,1,3292.0,16,9,45000.0,7,501,N,2,2,2,2
8529,29-01901,19,1,6,0,2,N,N,1,2,3292.0,9,7,0.0,0,0,N,2,2,2,2
8530,08-00803,44,1,4,0,1,0,N,1,2,3292.0,10,7,47000.0,7,352,N,2,2,2,2
8531,17-03531,9,2,N,0,2,N,N,1,1,9844.0,N,2,N,N,73,N,2,2,2,2
8532,24-01004,61,1,6,4,1,0,2,1,1,3292.0,N,10,673000.0,5,501,N,2,2,2,2
8533,38-00100,47,2,1,0,1,0,2,1,2,3292.0,10,10,26700.0,8,146,N,2,1,2,2
8534,17-03531,45,1,1,1,6,0,2,1,2,9844.0,11,10,105100.0,9,181,N,2,2,2,2
8535,36-04010,78,1,1,0,6,0,3,1,1,49156.0,10,5,660000.0,7,501,N,1,2,2,2
8536,30-00600,59,2,4,0,9,N,N,1,1,3292.0,3,5,185000.0,9,501,N,2,2,2,2
8537,28-01100,21,1,6,0,9,1,3,1,1,3292.0,0,3,20000.0,4,151,N,2,2,2,2
8538,51-01301,18,1,6,0,1,0,N,1,2,9844.0,6,9,72000.0,8,501,N,2,2,2,2
8539,26-02702,62,2,2,0,1,0,N,1,2,3292.0,N,9,139000.0,5,501,5,2,2,1,2
8540,36-03710,60,1,1,0,2,0,2,1,1,55708.0,12,8,45000.0,6,468,N,2,2,2,2
8541,36-04010,79,1,6,0,2,N,N,1,1,49156.0,17,7,98500.0,9,501,N,2,2,2,2
8542,06-07502,40,2,1,0,1,1,2,1,1,36052.0,11,9,53000.0,7,205,N,2,2,2,2
8543,13-04600,75,2,1,0,2,0,2,1,1,3292.0,14,8,13000.0,5,78,N,2,2,2,2
8544,24-01004,27,1,6,4,1,0,2,1,1,3292.0,16,10,78400.0,9,366,N,2,2,2,2
8545,30-00600,20,2,6,0,1,0,N,1,2,3292.0,10,10,20000.0,4,146,N,1,2,2,2
8546,06-07502,84,1,1,0,9,0,2,1,1,36052.0,12,1,48700.0,8,306,N,2,2,2,2
8547,28-01100,64,2,6,0,8,N,N,1,1,3292.0,3,7,111030.0,4,260,N,2,2,2,2
8548,26-02702,72,2,3,0,1,0,3,1,1,3292.0,N,7,22000.0,4,74,N,2,2,2,2
8549,17-03531,7,2,N,0,2,2,5,1,1,9844.0,N,1,N,N,352,N,2,2,2,2
8550,13-04600,60,2,6,0,2,0,N,1,2,3292.0,14,4,15000.0,3,63,N,2,2,2,2
8551,08-00803,31,2,6,0,1,6,10,1,2,3292.0,N,2,N,N,122,N,2,2,2,2
8552,36-04010,32,2,6,0,2,0,N,1,1,49156.0,4,7,20000.0,4,501,N,2,2,2,2
8553,19-01700,59,1,4,0,1,1,2,1,1,3292.0,8,12,55500.0,6,501,N,1,2,2,2
8554,51-51255,63,2,1,0,1,0,2,1,1,9844.0,6,10,130000.0,9,501,N,2,2,1,2
8555,06-08507,21,2,6,0,1,2,4,1,2,3292.0,N,9,0.0,0,501,N,2,2,2,2
8556,36-03710,10,1,N,2,2,2,3,1,1,55708.0,N,N,N,N,212,N,2,2,2,2
8557,08-00803,62,1,6,0,1,0,2,1,1,3292.0,16,12,47100.0,8,501,N,2,2,2,2
8558,06-07502,74,2,1,0,1,0,4,1,2,36052.0,10,5,25600.0,8,501,N,2,2,2,2
8559,13-04600,44,2,1,1,1,0,2,1,1,3292.0,10,8,25000.0,4,190,N,2,2,2,2
8560,24-01004,15,2,6,0,1,0,N,1,1,3292.0,N,5,0.0,0,501,N,2,2,2,2
8561,32-00405,16,2,6,0,1,1,3,1,2,9844.0,N,9,0.0,0,162,N,2,2,2,2
8562,19-01700,37,1,6,0,1,0,N,1,1,3292.0,15,12,70000.0,7,105,N,2,2,2,2
8563,30-00600,28,1,1,0,1,4,5,1,2,3292.0,16,8,46000.0,7,69,N,2,1,2,2
8564,38-00100,51,2,6,0,1,2,5,1,2,3292.0,4,7,30000.0,5,501,N,2,2,2,2
8565,08-00803,22,1,6,0,1,N,N,1,1,3292.0,16,7,12000.0,2,91,N,2,1,2,2
8566,38-00100,60,1,6,0,1,0,5,1,1,3292.0,N,5,81500.0,8,501,N,2,2,2,2
8567,40-00200,35,2,1,1,3,2,3,1,2,3292.0,N,9,22900.0,1,107,N,2,1,2,2
8568,51-01301,44,1,1,0,2,0,2,1,2,9844.0,12,8,25000.0,4,501,N,2,2,2,2
8569,28-01100,17,1,6,1,2,2,4,1,1,3292.0,2,3,2000.0,1,424,N,2,2,2,2
8570,32-00405,13,1,N,0,2,0,5,1,0,9844.0,N,3,N,N,47,N,2,2,2,2
8571,51-51255,21,1,6,0,2,0,N,1,1,9844.0,10,11,25000.0,4,259,N,2,2,2,2
8572,51-01301,18,2,6,0,1,0,N,3,1,9844.0,N,4,0.0,0,0,N,2,2,2,2
8573,19-01700,44,1,1,0,1,0,2,1,1,3292.0,N,4,29400.0,2,501,N,2,2,2,2
8574,51-51255,72,2,4,0,9,N,N,1,1,9844.0,10,10,104200.0,4,501,N,2,2,2,2
8575,19-01700,22,2,6,0,1,1,4,1,1,3292.0,4,7,42000.0,6,332,N,2,2,2,1
8576,06-07502,19,1,6,0,6,0,N,1,1,36052.0,13,7,382800.0,3,501,N,2,2,2,2
8577,13-04600,50,2,6,0,2,0,N,1,2,3292.0,11,9,35000.0,5,103,N,2,2,2,2
8578,51-01301,21,2,6,0,1,1,3,1,1,9844.0,16,9,125000.0,9,501,N,2,2,2,2
8579,08-00803,10,2,N,0,6,2,4,3,2,3292.0,N,N,N,N,436,N,2,2,1,2
8580,26-02702,58,2,1,0,1,0,2,1,2,3292.0,4,5,112000.0,8,501,N,2,2,2,2
8581,13-04600,61,2,4,0,2,N,N,1,2,3292.0,9,7,21000.0,3,301,N,1,2,2,2
8582,29-01901,13,1,N,0,1,1,3,1,1,3292.0,N,N,N,N,501,N,2,N,2,2
8583,36-04010,11,2,N,1,2,2,5,1,1,49156.0,N,3,N,N,81,N,2,2,2,2
8584,38-00100,80,1,3,0,1,0,N,1,2,3292.0,10,5,13000.0,9,420,N,2,2,2,2
8585,06-08507,84,2,3,0,9,N,N,1,1,3292.0,9,5,4600.0,9,501,N,2,2,2,2
8586,51-51255,45,2,1,0,1,2,4,1,1,9844.0,12,10,46000.0,6,501,N,2,2,2,2
8587,51-01301,64,2,6,0,1,0,2,1,1,9844.0,9,9,41000.0,6,450,N,2,2,2,2
8588,17-03529,59,2,1,0,2,0,2,1,1,16396.0,15,5,38100.0,1,501,N,2,2,2,1
8589,30-00600,2,1,N,2,1,1,2,1,2,3292.0,N,3,N,N,295,N,N,N,2,2
8590,06-07502,7,1,N,0,9,0,2,1,1,36052.0,N,3,N,N,338,N,N,2,2,2
8591,06-08507,77,2,3,0,6,N,N,1,2,3292.0,N,4,9000.0,2,501,N,2,1,2,2
8592,13-04600,4,1,N,0,2,0,2,1,2,3292.0,N,3,N,N,58,N,2,N,2,2
8593,06-08507,32,2,6,0,6,N,N,1,1,3292.0,N,7,0.0,0,334,N,2,1,2,2
8594,51-51255,42,1,1,0,1,5,7,1,1,9844.0,10,10,70000.0,8,501,N,2,2,2,2
8595,17-03531,59,1,6,0,2,N,N,1,1,9844.0,N,3,493000.0,2,325,N,2,2,2,2
8596,08-00803,5,2,N,0,1,2,4,1,1,3292.0,N,3,N,N,501,N,2,2,2,2
8597,06-07502,41,1,6,0,1,0,8,1,1,36052.0,N,3,9500.0,2,72,N,2,2,2,2
8598,06-08507,46,2,4,0,1,2,3,1,1,3292.0,3,9,27000.0,3,501,N,2,2,2,2
8599,40-00200,21,2,6,0,1,0,2,1,2,3292.0,N,6,0.0,0,0,N,2,2,2,2
8600,51-51255,46,1,5,0,2,3,5,1,1,9844.0,N,9,67000.0,7,501,N,2,2,2,2
8601,38-00100,1,2,N,2,1,1,4,1,2,3292.0,N,3,N,N,501,N,N,2,2,2
8602,17-03529,33,2,6,0,2,0,2,1,1,16396.0,16,9,53000.0,6,501,N,2,2,2,2
8603,24-01004,45,2,1,0,9,0,2,1,2,3292.0,N,6,9200.0,2,501,N,2,2,2,2
8604,38-00100,32,1,6,0,1,1,3,2,0,3292.0,N,4,0.0,0,N,N,2,2,2,2
8605,19-01700,36,1,1,0,1,0,2,1,1,3292.0,12,9,6910.0,4,501,N,2,2,2,2
8606,40-00200,55,1,1,0,1,N,6,1,1,3292.0,10,7,24500.0,2,226,N,2,1,1,1
8607,51-01301,0,2,N,0,1,2,4,1,1,9844.0,N,3,N,N,354,N,2,2,2,2
8608,32-00405,24,1,6,0,8,3,5,1,2,9844.0,12,7,19000.0,4,144,N,2,2,2,2
8609,06-08507,52,2,1,0,1,0,2,1,1,3292.0,14,9,82000.0,8,501,N,2,2,2,2
8610,19-01700,22,2,6,0,2,0,N,1,2,3292.0,10,9,552000.0,7,501,N,2,2,2,1
8611,30-00600,16,1,6,0,1,6,8,3,0,3292.0,18,5,275000.0,5,N,5,2,2,1,2
8612,40-00200,29,2,6,0,9,N,N,1,1,3292.0,4,9,90000.0,8,501,N,2,2,2,2
8613,26-02702,69,2,1,0,1,0,2,1,1,3292.0,9,7,4500.0,4,382,N,2,2,2,2
8614,51-01301,14,1,N,0,1,2,9,1,2,9844.0,N,N,N,N,501,N,2,2,2,2
8615,24-01004,49,2,6,0,1,0,4,1,1,3292.0,7,10,52000.0,7,501,N,2,2,2,2
8616,38-00100,88,1,3,0,1,0,N,1,1,3292.0,15,9,313300.0,2,93,N,2,2,1,2
8617,24-01004,15,2,6,0,1,0,N,1,1,3292.0,10,9,68000.0,7,501,N,2,2,2,2
8618,19-01700,66,1,1,0,1,0,3,1,2,3292.0,N,10,175500.0,8,400,N,2,1,2,2
8619,26-02702,41,2,1,0,1,2,4,3,0,3292.0,12,5,32000.0,6,N,N,2,2,2,2
8620,38-00100,15,1,6,0,5,0,N,1,1,3292.0,10,4,175000.0,9,501,N,2,2,2,2
8621,32-00405,64,2,1,0,8,0,2,1,2,9844.0,10,7,21000.0,4,234,N,2,2,2,2
8622,19-01700,62,1,1,0,1,0,5,1,2,3292.0,10,9,19900.0,7,266,N,2,2,2,2
8623,17-03529,68,2,4,0,6,0,N,1,1,16396.0,N,9,507900.0,9,439,N,2,2,2,2
8624,36-03710,95,2,1,0,1,0,3,2,0,55708.0,10,9,130000.0,9,N,N,2,2,2,2
8625,06-07502,13,1,N,0,8,2,4,1,2,36052.0,N,3,N,N,501,N,2,2,2,2
8626,06-07502,37,2,1,0,1,2,6,1,1,36052.0,9,4,9000.0,2,501,N,1,1,2,2
8627,32-00405,36,1,6,0,6,N,N,1,2,9844.0,12,7,4000.0,1,178,N,2,2,2,2
8628,36-03710,34,2,1,0,2,0,4,1,2,55708.0,N,9,0.0,0,75,N,2,2,2,2
8629,32-00405,62,2,1,0,1,1,3,1,1,9844.0,N,7,110730.0,4,74,N,2,1,2,2
8630,26-02702,28,1,6,0,1,0,N,2,0,3292.0,10,5,73000.0,8,N,N,2,2,2,2
8631,08-00803,41,1,2,0,1,3,6,1,1,3292.0,16,9,60000.0,7,501,N,2,2,2,2
8632,24-01004,25,2,6,0,1,0,N,1,1,3292.0,N,9,10800.0,2,501,N,2,1,2,1
8633,30-00600,87,1,3,0,1,0,N,1,2,3292.0,10,9,70000.0,8,191,N,2,2,2,2
8634,40-00200,48,1,4,0,3,0,N,1,1,3292.0,16,10,20000.0,4,259,N,2,2,2,2
8635,36-03710,63,2,1,0,2,0,2,1,1,55708.0,3,5,192000.0,9,78,N,1,2,2,2
8636,51-51255,22,1,6,0,1,2,4,1,2,9844.0,1,5,48900.0,1,306,N,2,2,2,2
8637,19-01700,22,2,6,0,1,0,4,1,1,3292.0,15,3,12000.0,2,231,N,2,2,2,2
8638,51-51255,12,1,N,0,1,0,2,1,1,9844.0,N,2,N,N,501,N,2,2,2,2
8639,06-07502,23,1,6,0,1,0,N,1,2,36052.0,16,8,153700.0,4,501,N,2,2,2,2
8640,28-01100,63,1,4,0,1,0,N,1,1,3292.0,N,11,8100.0,3,145,N,2,2,2,2
8641,28-01100,33,1,6,0,1,0,N,1,1,3292.0,10,5,143300.0,1,501,N,2,2,2,2
8642,19-01700,62,2,3,0,1,0,N,1,2,3292.0,15,10,10400.0,9,107,N,2,1,2,2
8643,08-00803,18,1,6,0,1,0,N,1,1,3292.0,6,4,0.0,0,0,N,2,2,2,2
8644,06-08507,15,1,6,0,1,0,N,1,1,3292.0,N,4,0.0,0,501,N,2,2,2,2
8645,01-01301,6,1,N,0,2,2,6,2,0,3292.0,N,3,N,N,N,N,N,2,2,2
8646,36-03710,16,1,6,0,8,0,N,1,1,55708.0,9,5,47100.0,9,140,N,2,2,2,2
8647,06-07502,44,2,1,0,1,0,2,1,1,36052.0,N,9,46100.0,2,501,N,2,2,2,2
8648,06-08507,40,1,6,0,6,0,2,1,1,3292.0,10,10,75000.0,7,501,N,2,2,2,2
8649,51-51255,49,2,4,0,1,N,N,1,1,9844.0,10,9,130000.0,9,501,N,2,2,2,2
8650,32-00405,24,1,1,0,9,0,2,2,2,9844.0,9,4,2000.0,1,N,N,2,2,2,2
8651,28-01100,64,1,1,0,2,3,6,1,1,3292.0,0,7,60000.0,7,501,N,2,2,2,2
8652,38-00100,54,1,1,4,1,0,2,1,1,3292.0,10,7,43900.0,9,247,N,1,2,2,2
8653,26-02702,44,1,6,4,1,N,N,1,1,3292.0,11,10,4110.0,9,501,N,2,2,2,2
8654,40-00200,45,2,2,0,3,0,N,1,1,3292.0,N,4,13000.0,9,193,N,2,2,2,2
8655,13-04600,72,2,4,0,2,0,N,1,2,3292.0,0,9,510.0,8,501,N,2,2,2,2
8656,30-00600,81,2,1,0,1,6,3,1,1,3292.0,18,5,18000.0,3,501,N,2,2,2,2
8657,06-07502,52,1,2,4,1,N,N,1,2,36052.0,6,4,0.0,0,501,N,2,2,2,1
8658,06-07502,39,1,5,0,1,0,N,1,2,36052.0,6,11,45000.0,6,123,N,2,2,2,2
8659,06-07502,17,1,6,0,1,0,N,1,1,36052.0,12,7,25000.0,4,501,N,2,2,2,2
8660,30-00600,19,2,6,0,1,0,N,1,1,3292.0,N,7,76500.0,5,501,N,2,2,2,2
8661,36-03710,68,2,1,0,1,2,4,1,0,55708.0,N,7,17100.0,1,247,N,2,2,2,2
8662,19-01700,38,2,1,4,1,2,5,1,1,3292.0,N,10,0.0,0,105,N,2,2,2,2
8663,01-01301,29,1,4,0,9,0,N,3,0,3292.0,7,8,53480.0,7,N,N,2,2,2,2
8664,13-04600,64,2,1,0,2,0,3,1,1,3292.0,10,8,40000.0,6,352,N,2,2,2,2
8665,38-00100,79,2,1,0,1,3,5,1,1,3292.0,N,10,131800.0,4,501,N,2,2,2,1
8666,29-01901,42,2,4,0,1,N,N,1,1,3292.0,10,9,26000.0,4,383,N,2,2,2,2
8667,01-01301,63,1,1,0,2,2,3,3,1,3292.0,10,5,5950.0,9,129,N,2,1,2,2
8668,29-01901,61,2,1,4,2,2,3,1,1,3292.0,N,9,0.0,0,292,N,2,2,2,2
8669,51-01301,66,1,2,0,1,4,5,1,2,9844.0,12,4,250000.0,9,501,N,2,2,2,2
8670,19-01700,26,1,6,0,1,N,N,1,1,3292.0,12,7,45000.0,0,501,N,2,2,2,2
8671,30-00600,72,1,2,4,1,0,N,1,2,3292.0,9,8,524000.0,7,374,N,2,2,2,2
8672,13-04600,64,1,1,4,2,0,3,1,2,3292.0,13,9,40000.0,7,363,N,2,2,2,2
8673,24-01004,9,1,N,0,1,2,4,1,1,3292.0,N,N,N,N,501,N,2,2,2,2
8674,08-00803,37,2,1,0,1,2,4,1,1,3292.0,18,7,0.0,0,175,N,2,2,2,2
8675,36-04010,22,1,6,0,6,0,N,1,1,49156.0,N,9,167000.0,9,339,N,2,2,2,2
8676,51-01301,29,1,1,0,1,2,4,1,1,9844.0,14,11,552000.0,9,501,N,2,2,2,2
8677,17-03529,94,1,3,0,2,0,3,1,2,16396.0,N,1,9300.0,2,333,N,2,2,2,2
8678,06-08507,39,1,1,0,6,1,3,1,1,3292.0,N,9,622000.0,1,501,N,2,2,2,2
8679,06-08507,29,2,1,0,8,1,2,1,1,3292.0,4,9,45100.0,3,501,N,2,2,2,2
8680,13-04600,5,1,N,0,2,3,5,1,2,3292.0,N,3,N,N,55,N,N,N,2,2
8681,38-00100,7,1,N,0,1,0,3,1,1,3292.0,N,3,N,N,83,N,N,N,2,2
8682,17-03529,57,1,1,0,1,0,2,1,1,16396.0,16,4,2000.0,1,432,N,2,2,2,2
8683,32-00405,77,2,1,0,1,0,2,1,1,9844.0,12,8,12200.0,7,266,N,2,2,2,2
8684,26-02702,53,2,6,0,1,N,N,1,1,3292.0,16,2,40000.0,6,501,N,2,2,2,2
8685,17-03529,3,2,4,0,2,4,6,1,1,16396.0,N,N,N,N,63,N,2,N,2,2
8686,32-00405,62,1,6,0,8,0,N,1,1,9844.0,6,11,1300.0,1,157,N,2,2,2,2
8687,36-04010,37,2,1,0,2,0,2,1,2,49156.0,15,5,22000.0,4,53,N,2,2,2,2
8688,06-08507,16,1,6,0,1,0,N,1,1,3292.0,N,7,119200.0,3,501,N,2,2,2,2
8689,17-03531,83,1,1,0,2,2,4,1,1,9844.0,16,9,14720.0,9,199,N,2,2,2,2
8690,28-01100,83,1,1,0,1,0,2,1,1,3292.0,15,7,1900.0,1,160,N,2,1,2,2
8691,30-00600,39,1,4,0,1,0,N,1,1,3292.0,12,7,37000.0,4,305,N,2,1,2,2
8692,19-01700,60,1,4,0,1,0,N,1,1,3292.0,9,5,523580.0,3,501,N,2,2,2,2
8693,38-00100,26,2,6,0,1,1,3,3,0,3292.0,11,7,54000.0,6,N,N,2,2,2,2
8694,26-02702,58,1,6,0,1,1,2,1,2,3292.0,10,12,192900.0,9,401,N,2,2,2,2
8695,36-03710,68,1,2,0,2,0,N,1,2,55708.0,10,10,1380.0,9,247,N,2,2,2,2
8696,19-01700,81,1,2,0,1,3,6,1,1,3292.0,12,7,15000.0,3,258,N,2,2,2,2
8697,24-01004,25,1,6,0,6,0,N,1,1,3292.0,N,10,85000.0,1,501,N,2,2,2,2
8698,06-07502,62,2,4,0,1,0,N,1,1,36052.0,10,9,150000.0,9,501,N,2,2,2,2
8699,17-03529,60,1,4,0,2,N,N,1,1,16396.0,N,3,N,N,501,N,2,2,2,2
8700,32-00405,76,2,1,0,1,2,3,3,2,9844.0,8,7,6000.0,1,267,N,2,2,2,2
8701,38-00100,38,2,1,0,1,0,2,3,2,3292.0,12,9,50000.0,6,183,N,2,2,2,2
8702,06-07502,80,2,3,0,1,N,N,1,1,36052.0,15,10,180000.0,4,501,N,2,2,1,2
8703,19-01700,4,2,N,0,1,0,4,1,2,3292.0,N,3,N,N,501,N,2,2,2,2
8704,17-03531,22,1,6,0,2,0,N,1,2,9844.0,N,4,2000.0,1,15,N,2,2,2,2
8705,51-01301,33,2,N,0,2,0,8,1,2,9844.0,4,5,0.0,0,501,N,2,2,2,2
8706,17-03531,57,1,1,0,2,0,2,3,2,9844.0,10,7,6000.0,2,45,N,2,2,2,2
8707,28-01100,38,1,1,0,2,0,3,1,2,3292.0,8,7,214090.0,5,501,N,2,2,2,2
8708,30-00600,88,2,3,0,1,0,N,1,1,3292.0,13,5,1100.0,1,501,N,1,2,2,1
8709,38-00100,40,1,1,0,1,1,3,1,0,3292.0,14,5,14000.0,3,77,N,2,2,2,2
8710,51-51255,67,2,1,0,6,0,2,1,1,9844.0,N,10,157000.0,8,345,N,2,2,2,1
8711,28-01100,84,2,3,0,1,0,N,1,1,3292.0,N,1,113800.0,7,501,N,2,2,2,2
8712,06-08507,38,2,6,0,1,0,N,1,1,3292.0,7,10,80000.0,7,501,N,2,2,2,2
8713,51-01301,52,2,1,0,1,0,2,1,1,9844.0,12,4,30000.0,5,501,N,2,2,2,2
8714,29-01901,69,1,6,1,2,4,6,1,2,3292.0,N,9,0.0,0,265,N,2,2,2,2
8715,06-08507,6,1,N,0,1,0,2,1,1,3292.0,N,1,N,N,501,N,2,2,2,2
8716,51-51255,20,2,6,0,2,0,N,1,1,9844.0,14,9,82000.0,1,501,N,2,2,2,2
8717,06-07502,59,2,6,0,1,1,3,1,1,36052.0,11,10,8400.0,2,349,N,2,2,2,2
8718,51-01301,2,2,N,0,1,3,5,1,2,9844.0,N,3,N,N,129,N,2,N,2,2
8719,17-03529,29,1,6,0,1,1,2,1,1,16396.0,N,5,0.0,0,434,N,2,2,2,2
8720,51-51255,58,2,1,4,1,0,2,1,1,9844.0,N,7,7000.0,2,99,N,2,2,2,2
8721,51-51255,49,1,1,0,2,0,2,1,1,9844.0,10,5,139060.0,9,501,N,2,2,2,2
8722,30-00600,18,1,6,0,1,0,N,1,2,3292.0,N,10,125200.0,2,145,N,2,2,2,2
8723,30-00600,71,2,1,0,1,0,2,1,1,3292.0,N,5,9900.0,3,315,N,2,2,2,2
8724,06-07502,2,2,N,0,6,3,5,1,2,36052.0,N,2,N,N,484,N,2,2,2,2
8725,17-03531,17,1,6,0,2,3,4,1,2,9844.0,N,10,33900.0,9,108,N,2,2,2,2
8726,38-00100,44,2,4,0,1,0,N,1,1,3292.0,13,7,148010.0,9,501,N,2,2,2,2
8727,19-01700,35,1,6,0,1,1,3,1,2,3292.0,N,9,16540.0,9,221,N,2,2,2,2
8728,17-03529,30,2,6,0,2,0,N,1,1,16396.0,N,5,0.0,0,0,N,2,2,2,2
8729,17-03531,51,1,6,0,1,1,3,1,2,9844.0,11,2,64000.0,7,218,N,2,2,2,2
8730,30-00600,4,2,N,0,1,1,3,1,2,3292.0,N,3,N,N,501,N,N,2,2,2
8731,17-03529,13,1,N,0,2,0,5,1,2,16396.0,N,2,N,N,364,N,N,2,2,2
8732,24-01004,32,1,1,0,6,0,2,1,1,3292.0,8,5,19000.0,4,501,N,1,2,2,2
8733,17-03531,88,2,1,0,2,0,3,3,1,3292.0,15,10,26000.0,4,129,N,2,2,2,2
8734,24-01004,60,1,5,0,1,0,N,1,1,3292.0,0,5,22200.0,4,501,N,2,2,2,2
8735,24-01004,40,2,6,0,1,0,2,1,1,3292.0,6,8,70000.0,8,501,N,2,2,2,2
8736,13-04600,75,2,6,0,2,3,5,2,0,3292.0,14,4,1400.0,1,N,N,2,2,2,2
8737,24-01004,2,1,N,0,1,4,6,1,1,3292.0,N,3,N,N,258,N,2,N,2,2
8738,38-00100,14,1,N,0,1,1,4,1,1,3292.0,N,2,N,N,501,N,2,N,2,2
8739,06-07502,47,1,1,0,1,0,7,1,2,36052.0,10,5,40000.0,5,301,N,2,2,2,2
8740,08-00803,55,1,5,0,1,1,4,1,2,3292.0,7,9,56000.0,7,499,N,2,2,2,2
8741,24-01004,57,1,1,0,1,0,2,1,2,3292.0,15,11,320.0,4,363,N,2,2,1,2
8742,24-01004,46,2,1,0,1,0,3,1,1,3292.0,14,4,0.0,0,501,N,2,2,2,2
8743,24-01004,1,1,N,0,1,1,8,1,1,3292.0,N,2,N,N,501,N,N,2,2,2
8744,28-01100,58,2,3,0,2,N,N,1,1,3292.0,N,5,12000.0,2,131,N,2,2,2,2
8745,13-04600,12,1,N,0,2,3,5,3,0,3292.0,N,3,N,N,N,N,2,2,2,2
8746,36-03710,70,1,1,2,2,0,3,1,1,55708.0,9,9,38000.0,6,169,N,2,2,2,2
8747,06-07502,4,2,N,0,9,0,3,1,1,36052.0,N,2,N,N,501,N,2,N,2,2
8748,32-00405,42,2,6,0,1,2,4,1,2,9844.0,N,10,57000.0,7,392,N,2,2,2,2
8749,08-00803,64,2,1,0,1,0,3,1,1,16396.0,10,6,78000.0,8,501,N,2,2,2,2
8750,08-00803,11,2,N,0,1,0,2,1,1,3292.0,N,3,N,N,501,N,2,2,2,2
8751,36-04010,94,1,3,0,2,0,N,1,1,49156.0,10,7,130000.0,9,501,N,2,2,2,2
8752,51-51255,45,1,4,0,6,2,4,1,2,9844.0,N,7,13000.0,3,18,N,2,2,2,2
8753,51-51255,16,2,6,0,1,1,3,1,2,9844.0,N,3,0.0,0,296,N,2,2,2,2
8754,01-01301,28,1,6,0,2,0,N,1,1,3292.0,12,9,20000.0,3,63,N,2,2,2,2
8755,30-00600,17,2,6,0,1,0,N,1,2,3292.0,9,11,92700.0,8,501,N,2,2,2,2
8756,30-00600,40,2,1,0,1,2,4,1,2,3292.0,4,1,78000.0,4,400,N,2,2,2,2
8757,19-01700,8,2,6,0,6,N,N,1,2,3292.0,N,1,N,N,241,N,2,2,2,2
8758,08-00803,23,1,6,0,1,3,5,1,2,3292.0,N,8,17000.0,3,462,N,2,2,2,2
8759,17-03531,57,1,6,0,2,1,3,1,1,9844.0,7,7,20000.0,4,152,N,2,2,2,2
8760,26-02702,33,2,6,0,1,0,2,1,1,3292.0,14,10,5000.0,1,329,N,2,2,2,2
