,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
159,92,1,6,2,1,1,6,7,0,2,N,2,N,N,0,0,N,25-00703,45,1,1,0,79,2,6,2,1,2,N,2,N,N,3,N,71,0,57.14285714285714
160,45,2,6,2,2,2,N,6,0,1,14,1,2,4,1,9,501,25-00703,76,1,1,76,56,2,6,2,2,2,N,1,0,2,8,501,61,66,57.14285714285714
161,82,2,6,2,2,2,N,7,0,1,N,2,0,2,1,4,254,25-00703,50,1,2,51,82,2,6,2,1,2,N,1,0,N,0,0,85,85,57.14285714285714
162,32,2,6,2,2,2,N,7,0,1,6,6,1,2,2,3,243,25-01000,87,1,2,88,20,2,6,2,2,2,N,1,0,2,3,305,368,221,64.28571428571429
163,22,2,7,2,2,2,N,7,0,1,9,6,0,4,1,3,164,25-02800,68,1,2,88,37,2,7,2,2,2,N,1,1,2,8,501,98,99,50.0
164,67,2,5,2,2,2,N,10,0,1,6,1,0,2,1,5,501,25-01300,39,1,2,30,48,2,5,2,2,2,N,1,2,4,5,501,56,69,64.28571428571429
165,44,2,5,2,2,2,N,9,0,1,9,1,2,4,1,9,501,25-01300,42,6,1,42,51,2,5,2,2,2,N,1,0,2,9,501,49,49,64.28571428571429
166,86,2,5,2,2,2,N,5,0,1,N,4,0,N,1,4,227,25-01300,57,1,2,55,74,2,5,2,2,2,N,1,0,3,2,54,173,173,57.14285714285714
167,47,2,6,2,2,2,N,10,0,1,12,6,0,N,1,9,501,25-01000,77,1,1,77,28,2,6,2,2,2,N,1,0,N,7,492,59,59,64.28571428571429
168,16,2,5,2,2,2,N,4,0,1,15,6,2,4,1,3,501,25-01300,78,1,2,79,17,2,5,2,2,2,N,1,1,3,2,501,43,45,57.14285714285714
169,58,1,5,2,1,1,N,5,0,1,N,3,0,N,1,2,72,25-01300,538,2,2,538,85,2,5,2,2,2,N,1,3,6,3,330,453,591,28.57142857142857
170,23,2,7,2,2,2,N,9,0,1,12,6,2,3,1,8,501,25-02800,195,6,2,178,25,2,7,2,2,2,N,1,0,4,0,501,91,171,57.14285714285714
171,18,2,7,2,2,2,N,7,0,1,9,6,1,4,1,1,501,25-02800,90,1,1,90,19,2,7,2,2,2,N,1,0,3,3,501,80,66,57.14285714285714
172,41,2,6,2,2,2,N,8,0,1,6,1,1,3,1,5,501,25-00703,214,6,2,292,44,2,6,2,2,2,N,1,1,3,8,501,84,54,71.42857142857143
173,52,2,5,2,2,2,N,8,0,1,15,6,2,3,1,7,501,25-01300,107,1,1,126,23,2,5,2,2,2,N,1,0,4,3,501,119,103,57.14285714285714
174,49,2,6,2,2,1,N,5,0,1,12,4,0,N,2,2,91,25-01000,89,1,2,84,61,2,6,2,2,2,N,1,0,2,4,215,55,55,50.0
175,62,2,5,2,2,1,N,5,0,1,N,2,0,N,1,5,266,25-01300,60,1,2,60,87,2,5,2,2,2,N,1,0,3,4,243,158,145,50.0
176,25,2,7,2,2,2,N,10,0,1,9,6,0,4,1,6,501,25-02800,124,1,2,93,29,2,7,2,2,2,N,1,0,N,8,501,100,99,64.28571428571429
177,15,2,5,2,2,2,N,6,0,2,N,6,N,N,0,0,N,25-01300,79,2,1,0,52,2,5,2,1,1,N,2,N,N,0,N,70,0,71.42857142857143
178,8,2,5,2,2,2,N,3,4,1,N,N,4,6,1,N,501,25-01300,90,1,2,87,12,2,5,2,2,1,N,1,0,2,N,222,413,336,50.0
179,27,2,7,2,2,2,N,7,0,1,2,1,0,2,1,3,136,25-02800,108,1,1,87,70,2,7,2,2,2,N,1,0,2,0,91,80,80,64.28571428571429
180,47,2,6,2,2,2,N,10,0,1,11,5,3,5,1,7,501,25-00703,67,1,2,67,66,2,6,2,2,2,N,1,0,2,8,501,64,63,57.14285714285714
181,63,2,7,2,2,2,N,9,0,1,15,6,0,N,1,5,321,25-00503,157,1,1,157,36,2,7,2,2,2,N,1,0,3,4,501,123,92,57.14285714285714
182,66,2,6,2,2,2,2,7,0,1,N,3,0,N,2,8,501,25-01000,85,1,1,86,78,2,6,2,1,1,N,1,0,N,6,501,55,55,50.0
183,69,2,6,2,2,2,N,9,0,1,11,1,0,2,2,8,501,25-01000,185,1,1,185,61,2,6,2,2,2,N,1,1,3,7,501,121,100,57.14285714285714
184,21,2,6,2,2,1,N,8,0,1,N,6,0,4,2,0,0,25-00703,110,2,2,91,41,2,6,2,2,1,N,1,0,2,2,177,327,327,57.14285714285714
185,58,2,6,2,2,2,N,5,0,1,14,1,0,2,2,6,501,25-00703,125,1,1,124,37,2,6,2,2,2,N,1,0,2,5,501,94,86,71.42857142857143
186,49,2,6,2,2,2,N,7,0,1,6,4,0,2,1,6,391,25-01000,95,1,1,96,67,2,6,2,2,2,N,1,0,N,4,274,137,137,57.14285714285714
187,34,2,6,2,2,2,N,9,0,1,7,6,1,6,1,5,471,25-00703,75,1,2,52,25,2,6,2,2,2,N,1,0,3,6,445,64,50,50.0
188,38,2,5,2,2,2,N,5,0,1,10,1,3,5,1,8,371,25-01300,142,1,2,141,49,2,5,2,2,2,N,1,4,9,8,501,71,54,57.14285714285714
189,52,2,7,2,2,2,N,7,0,1,14,1,1,3,1,5,412,25-00503,74,1,2,57,45,2,7,2,2,2,N,1,3,5,1,501,102,100,50.0
190,73,2,5,2,2,2,N,12,0,1,10,1,0,2,1,9,501,25-01300,106,6,1,104,39,2,5,2,2,2,N,1,2,4,8,501,106,107,64.28571428571429
191,55,2,6,2,2,2,N,7,0,1,12,4,0,N,1,8,501,25-01000,98,1,2,98,55,2,6,2,2,2,N,1,0,2,5,501,107,108,71.42857142857143
192,39,2,6,2,2,2,N,5,0,1,6,6,0,5,1,6,501,25-01000,91,1,2,99,20,2,6,2,2,2,N,1,0,4,1,421,147,122,57.14285714285714
193,19,2,7,2,2,2,N,7,0,3,N,6,N,N,0,0,N,25-02800,30,2,2,0,63,2,7,2,1,2,N,3,N,N,2,55,12,0,64.28571428571429
194,78,1,7,2,1,1,N,9,0,2,N,4,N,N,0,0,N,25-02800,30,1,1,0,84,1,7,2,1,1,N,2,N,N,0,N,27,0,85.71428571428571
195,77,1,7,2,2,2,N,7,0,1,N,1,0,2,2,3,387,25-02800,31,1,1,32,84,2,7,2,2,2,N,1,0,2,2,202,136,136,57.14285714285714
196,51,2,7,2,2,2,N,5,0,1,4,1,1,3,2,9,501,25-00503,211,1,1,210,55,2,7,2,2,2,N,1,0,3,6,443,116,116,57.14285714285714
197,52,2,6,2,2,2,N,9,0,1,14,1,0,2,1,8,501,25-01000,83,1,2,89,62,2,6,2,2,2,N,1,0,2,4,501,100,79,71.42857142857143
198,53,2,7,2,2,2,N,9,0,1,8,1,0,5,2,8,501,25-00503,132,1,2,112,39,2,7,2,2,2,N,1,1,3,6,501,83,78,57.14285714285714
199,4,2,7,2,N,N,N,1,4,1,N,N,4,6,1,N,105,25-00503,84,9,2,68,6,2,7,2,2,2,N,1,2,4,N,195,104,122,42.857142857142854
200,66,2,5,2,2,2,N,6,0,1,N,1,0,2,1,4,356,25-01300,131,1,2,116,71,2,5,2,2,2,N,1,0,2,6,501,71,76,64.28571428571429
201,65,2,7,2,2,2,N,8,0,1,7,1,0,2,2,2,166,25-02800,104,1,1,108,50,2,7,2,2,2,N,1,2,4,3,217,68,71,50.0
202,63,2,6,2,2,2,N,7,0,1,14,4,0,N,1,6,300,25-00703,44,1,1,54,65,2,6,2,2,2,N,1,0,N,6,477,66,66,71.42857142857143
203,5,2,7,2,2,2,N,2,0,1,N,N,2,4,1,N,359,25-00503,108,6,1,104,7,2,7,2,2,2,N,1,1,6,N,501,65,43,57.14285714285714
204,62,2,7,2,2,1,N,5,0,1,12,4,0,N,1,4,221,25-00503,182,1,2,181,48,2,7,2,2,2,N,1,0,3,4,501,46,47,57.14285714285714
205,70,2,5,2,2,2,N,5,0,1,12,1,0,3,1,2,501,25-01300,75,2,2,70,55,2,5,2,2,2,N,1,0,4,6,440,280,280,57.14285714285714
206,84,2,6,2,2,2,N,8,0,1,N,4,0,2,1,5,356,25-01000,59,1,1,69,70,2,6,2,2,2,N,1,0,N,7,501,147,148,57.14285714285714
207,52,2,5,2,2,2,N,9,0,3,N,6,N,N,0,1,35,25-01300,20,1,2,0,52,2,5,2,2,2,N,3,N,N,2,70,94,0,78.57142857142857
208,56,2,6,2,2,2,N,10,0,1,8,6,0,N,2,5,274,25-01000,139,1,2,139,47,2,6,2,2,2,N,1,0,N,7,501,140,166,64.28571428571429
209,63,2,6,2,2,2,N,5,0,1,4,4,0,N,2,6,395,25-00703,196,1,1,166,78,2,6,2,2,2,N,1,0,2,8,501,59,60,57.14285714285714
210,71,2,6,2,2,2,N,5,0,1,3,1,1,3,1,6,316,25-01000,48,1,2,53,64,2,6,2,2,2,N,1,0,2,5,501,59,47,50.0
211,58,2,5,2,2,2,N,6,0,1,6,6,0,N,1,5,339,25-01300,44,1,1,54,26,2,5,2,2,2,N,1,0,3,4,501,93,74,57.14285714285714
212,17,2,7,2,2,2,N,5,0,1,N,6,1,4,1,0,501,25-00503,131,6,2,62,19,2,7,2,2,2,N,1,1,6,0,501,98,43,71.42857142857143
213,31,2,6,1,2,2,N,7,0,1,7,6,2,4,1,2,501,25-01000,136,1,2,100,25,2,6,2,2,2,N,1,0,N,1,30,123,137,42.857142857142854
214,33,2,6,2,2,2,N,7,0,1,9,6,0,2,1,4,461,25-01000,88,1,2,98,24,2,6,2,2,2,N,1,0,7,3,422,166,117,57.14285714285714
215,94,2,6,2,1,2,N,7,0,3,N,3,N,N,0,3,175,25-00703,8,1,1,0,94,1,6,1,1,2,2,2,N,N,3,N,20,0,57.14285714285714
216,11,2,7,2,2,2,N,3,4,1,N,N,1,4,2,N,195,25-00503,130,1,1,128,13,2,7,2,2,2,N,1,2,4,N,501,392,624,64.28571428571429
217,68,2,7,2,2,2,N,12,0,1,11,1,0,2,1,6,501,25-02800,54,1,1,54,50,2,7,2,2,2,N,1,0,2,8,501,115,116,71.42857142857143
218,2,2,5,2,N,N,N,N,1,1,N,N,1,3,1,N,501,25-01300,223,1,2,217,2,2,5,2,N,N,N,1,2,4,N,501,274,185,71.42857142857143
219,37,2,7,2,2,2,N,11,0,1,16,1,3,7,1,8,501,25-02800,63,1,1,54,45,2,7,2,2,2,N,1,2,4,8,501,99,99,64.28571428571429
220,30,2,5,2,2,2,N,9,0,1,16,6,0,N,2,9,501,25-01300,124,1,1,124,25,2,5,2,2,2,N,1,0,N,5,275,96,96,64.28571428571429
221,67,2,5,2,2,2,N,10,0,1,4,4,0,N,1,5,339,25-01300,93,1,1,93,60,2,5,2,2,2,N,1,0,N,9,501,58,59,64.28571428571429
222,77,2,6,2,1,1,N,5,0,1,3,4,0,4,1,6,501,25-00703,53,1,1,51,42,2,6,2,2,2,N,1,0,3,5,501,42,34,50.0
223,33,2,6,2,2,2,N,5,0,1,16,6,0,5,1,4,501,25-00703,117,1,1,112,32,2,6,2,2,2,N,1,0,4,7,501,166,132,64.28571428571429
224,51,2,6,2,2,2,N,8,0,1,2,1,0,2,1,8,501,25-00703,109,1,2,109,53,2,6,2,2,2,N,1,1,3,8,501,131,131,64.28571428571429
225,34,2,5,2,2,2,N,9,0,1,13,6,0,N,1,7,501,25-01300,65,1,1,65,25,2,5,2,2,2,N,1,0,3,6,501,96,66,64.28571428571429
226,16,2,5,2,2,2,N,4,0,1,18,6,2,4,1,0,470,25-01300,66,1,1,97,16,2,5,2,2,2,N,1,1,4,0,501,65,68,71.42857142857143
227,84,2,6,2,2,2,N,10,0,1,N,4,0,N,2,7,501,25-00703,55,1,2,46,66,2,6,2,2,1,N,1,1,2,3,111,29,29,42.857142857142854
228,55,2,6,2,2,2,N,10,0,1,10,4,0,2,1,8,501,25-01000,362,1,2,314,63,2,6,2,2,2,N,1,0,N,7,501,96,95,64.28571428571429
229,29,2,7,2,2,2,N,7,0,1,15,1,0,2,2,0,353,25-00503,78,1,1,68,75,2,7,2,1,2,4,1,0,2,6,501,151,151,50.0
230,17,2,7,2,2,2,N,4,0,1,14,6,1,5,1,1,501,25-00503,46,6,2,68,18,2,7,2,2,2,N,1,0,3,1,501,210,93,64.28571428571429
231,43,2,7,2,2,2,N,11,0,1,10,1,1,3,1,9,501,25-00503,42,6,2,142,44,2,7,2,2,2,N,1,2,4,9,501,60,59,64.28571428571429
232,72,2,5,2,2,2,N,9,0,1,N,4,0,N,2,8,501,25-01300,114,1,2,114,36,2,5,2,1,1,N,1,0,N,2,75,69,70,50.0
233,35,2,6,2,2,2,N,5,0,1,10,1,2,4,1,6,501,25-01000,119,6,2,120,59,2,6,2,2,2,N,1,0,3,1,501,65,74,57.14285714285714
234,21,2,6,2,2,2,N,8,0,1,N,6,0,4,1,2,501,25-00703,91,1,1,91,62,2,6,2,2,2,N,1,0,2,1,468,67,50,57.14285714285714
235,5,2,5,2,2,2,N,1,1,1,N,N,4,7,1,N,501,25-01300,56,1,1,87,4,2,5,2,N,N,N,1,2,4,N,501,249,185,50.0
236,59,2,7,2,2,2,N,5,0,1,12,1,3,5,1,6,459,25-00503,62,1,2,62,75,2,7,2,2,2,N,1,0,2,4,501,98,109,50.0
237,35,2,7,2,2,2,N,9,0,1,9,1,1,3,1,9,501,25-02800,118,6,1,117,39,2,7,2,2,2,N,1,2,5,8,501,72,72,57.14285714285714
238,94,2,6,2,2,2,N,9,0,1,N,3,0,N,1,8,501,25-01000,82,1,1,82,85,2,6,2,2,2,N,1,0,N,4,198,111,110,64.28571428571429
239,72,2,6,2,2,2,N,10,0,1,10,3,0,4,1,6,501,25-01000,107,1,2,102,73,2,6,2,2,2,N,1,0,N,8,501,64,64,64.28571428571429
240,35,2,6,2,2,2,N,9,0,1,12,6,0,N,1,8,501,25-01000,101,1,1,101,33,2,6,2,2,2,N,1,3,4,8,410,114,113,57.14285714285714
241,43,2,6,2,2,2,N,5,0,1,16,6,0,2,1,5,319,25-01000,115,1,1,117,26,2,6,2,2,2,N,1,0,3,5,501,132,126,64.28571428571429
242,78,2,6,2,2,2,N,3,0,1,N,1,0,2,1,2,150,25-00703,46,1,1,46,81,2,6,2,2,2,N,1,0,2,3,213,192,172,64.28571428571429
243,40,2,6,2,2,2,N,5,0,1,4,1,1,3,2,5,457,25-01000,135,1,2,131,50,2,6,2,2,2,N,1,0,2,6,501,661,661,50.0
244,65,2,6,2,2,2,N,7,0,1,13,1,0,2,1,3,501,25-01000,81,1,2,84,72,2,6,2,2,2,N,1,0,2,2,501,91,79,71.42857142857143
245,52,2,6,2,2,2,N,8,0,1,11,6,0,N,1,7,423,25-00703,101,1,1,101,48,2,6,2,2,2,N,1,0,N,8,501,45,46,64.28571428571429
246,20,2,7,2,2,2,N,7,0,1,14,6,0,2,2,1,165,25-00503,260,1,2,164,19,2,7,2,2,2,N,1,0,2,3,165,211,151,71.42857142857143
247,84,2,5,2,2,2,N,10,0,1,8,6,0,N,1,7,501,25-01300,84,1,1,84,29,2,5,2,2,2,N,1,0,N,8,501,73,73,71.42857142857143
248,14,2,7,2,2,2,N,4,0,1,N,N,3,5,1,N,501,25-00503,91,1,2,91,14,2,7,2,2,2,N,1,3,5,N,501,54,51,85.71428571428571
249,37,2,7,2,2,2,N,10,0,1,10,6,0,N,2,8,501,25-00503,47,6,1,46,26,2,7,2,2,2,N,1,0,N,8,501,122,122,78.57142857142857
250,73,2,6,2,2,2,N,9,0,1,4,4,0,N,2,9,501,25-00703,88,1,1,88,42,2,6,2,2,2,N,1,1,2,0,0,100,100,50.0
251,32,2,7,2,2,2,N,5,0,1,10,6,1,4,1,6,501,25-00503,60,1,1,60,20,2,7,2,2,2,N,1,2,5,1,425,264,272,50.0
252,61,1,6,2,1,2,N,7,0,1,10,3,0,N,2,4,180,25-00703,175,1,2,124,68,2,6,2,1,2,N,1,0,N,8,501,52,51,57.14285714285714
253,59,2,7,2,2,2,N,10,0,1,16,1,2,5,1,9,501,25-02800,100,6,2,129,47,2,7,2,2,2,N,1,0,3,2,61,79,78,50.0
254,67,2,6,2,2,2,N,8,0,1,14,1,0,2,1,4,227,25-01000,116,1,1,111,71,2,6,2,2,2,N,1,0,2,5,501,45,44,64.28571428571429
255,49,2,7,2,2,2,N,9,0,1,6,6,0,5,1,4,501,25-00503,115,1,2,114,69,2,7,2,2,2,N,1,0,N,5,355,91,91,57.14285714285714
256,56,2,6,2,2,2,N,12,0,1,10,1,0,2,1,9,501,25-01000,66,1,1,67,52,2,6,2,2,2,N,1,0,2,9,501,114,100,78.57142857142857
257,64,2,7,2,2,2,N,8,0,1,9,3,0,3,1,7,501,25-00503,59,1,2,43,69,2,7,2,2,2,N,1,0,N,7,501,112,113,71.42857142857143
258,63,2,6,2,2,2,N,9,0,1,15,6,0,N,1,5,240,25-00703,91,1,2,91,54,2,6,2,2,2,N,1,0,N,1,8,60,61,64.28571428571429
259,17,2,6,2,2,2,N,5,0,3,N,6,N,N,0,0,N,25-01000,54,1,2,0,83,2,6,2,1,2,N,3,N,N,1,39,12,0,64.28571428571429
260,54,2,7,2,2,2,N,9,0,1,11,1,2,4,1,4,501,25-00503,257,6,2,257,37,2,7,2,2,2,N,1,2,4,0,347,76,75,64.28571428571429
261,39,2,7,2,2,2,N,5,0,3,N,6,N,N,0,4,N,25-00503,81,1,1,0,21,2,7,2,2,2,N,3,N,N,0,N,34,0,78.57142857142857
262,32,2,5,2,2,2,N,8,0,1,10,6,2,4,1,3,377,25-01300,83,1,2,85,58,2,5,2,2,2,N,1,0,2,8,501,55,56,50.0
263,67,2,6,2,2,2,N,8,0,1,12,6,0,N,2,7,501,25-01000,116,1,2,117,36,2,6,2,2,2,N,1,0,N,7,490,139,139,71.42857142857143
264,12,2,6,2,2,2,N,3,4,1,N,N,2,4,2,N,93,25-01000,246,1,2,282,8,2,6,2,2,2,N,1,5,7,N,155,213,384,57.14285714285714
265,16,2,5,2,2,2,N,4,0,1,N,6,2,4,2,0,59,25-01300,43,9,2,21,15,2,5,2,2,2,N,1,1,2,0,501,62,97,57.14285714285714
266,58,2,5,2,2,2,N,7,0,1,15,1,0,3,1,6,501,25-01300,120,1,2,129,57,2,5,2,2,2,N,1,0,4,0,501,90,89,64.28571428571429
267,67,2,5,2,2,2,N,10,0,1,11,3,0,N,1,8,501,25-01300,89,1,2,80,70,2,5,2,2,2,N,1,0,N,7,501,90,91,71.42857142857143
268,34,2,6,2,2,2,N,9,0,1,13,4,0,N,1,4,220,25-01000,100,1,2,100,72,2,6,2,2,2,N,1,0,N,5,322,89,89,64.28571428571429
269,77,2,7,2,2,1,N,10,0,1,11,3,0,2,1,6,501,25-00503,46,1,2,45,86,2,7,2,2,2,N,1,0,N,8,501,109,108,57.14285714285714
270,25,2,6,2,2,2,N,5,0,1,10,6,0,N,2,4,244,25-01000,169,1,2,165,30,2,6,2,2,2,N,1,0,N,6,380,249,253,64.28571428571429
271,90,1,7,2,1,1,N,9,0,2,N,3,N,N,0,1,N,25-02800,60,1,2,0,94,1,7,2,1,2,N,2,N,N,0,N,20,0,71.42857142857143
272,30,2,6,2,2,2,N,9,0,1,12,1,2,4,1,5,131,25-00703,67,6,1,55,45,2,6,2,2,2,N,1,2,7,8,501,158,158,57.14285714285714
273,94,1,6,2,1,2,N,9,0,3,N,6,N,N,0,3,148,25-01000,13,1,2,0,72,2,6,2,2,2,N,3,N,N,0,0,10,0,57.14285714285714
274,70,2,6,2,2,2,N,9,0,1,13,3,0,2,2,6,381,25-00703,122,1,2,123,83,1,6,2,1,2,N,1,0,N,4,237,45,45,42.857142857142854
275,88,2,6,2,2,2,N,9,0,1,N,1,0,2,2,3,387,25-01000,98,1,2,97,68,2,6,2,2,2,N,1,0,2,6,501,90,90,64.28571428571429
276,73,2,6,2,2,2,N,11,0,1,N,1,0,3,1,2,501,25-01000,75,1,2,62,78,2,6,2,2,2,N,1,0,2,2,501,85,87,71.42857142857143
277,47,2,7,2,2,2,N,9,0,1,15,4,0,N,2,8,501,25-00503,41,1,2,41,56,2,7,2,2,2,N,1,0,N,3,166,82,82,64.28571428571429
278,34,2,7,1,2,2,N,5,4,1,14,6,0,2,2,2,501,25-02800,239,1,2,277,22,2,7,2,2,2,N,1,0,3,3,324,85,83,50.0
279,62,2,5,2,2,2,N,7,0,1,6,4,0,N,1,3,173,25-01300,89,1,2,80,50,2,5,2,2,2,N,1,0,N,1,3,396,429,64.28571428571429
280,20,2,6,2,2,2,N,8,0,1,14,6,0,N,2,5,302,25-00703,322,1,2,324,26,2,6,2,2,2,N,1,1,2,4,138,47,47,50.0
281,60,2,7,2,2,2,N,9,0,1,12,3,0,2,1,8,501,25-00503,111,1,2,111,65,2,7,2,2,2,N,1,0,N,4,236,52,52,57.14285714285714
282,22,2,7,2,2,2,N,7,0,1,13,6,0,3,2,1,501,25-00503,99,1,1,67,60,2,7,2,2,2,N,1,0,N,5,314,105,104,57.14285714285714
283,59,2,6,2,2,2,N,5,0,1,11,1,1,3,1,3,449,25-01000,50,1,1,40,51,2,6,2,2,2,N,1,0,2,6,501,117,117,50.0
284,28,2,7,2,2,2,N,10,0,1,9,6,0,N,2,9,501,25-00503,107,1,1,108,26,2,7,2,2,2,N,1,0,N,4,229,82,82,64.28571428571429
285,72,2,6,2,2,2,N,5,0,1,14,4,0,N,1,7,443,25-00703,61,1,2,61,19,2,6,2,2,2,N,1,1,4,1,501,127,98,50.0
286,56,2,6,2,2,2,N,11,0,1,12,1,0,2,1,9,501,25-01000,94,6,2,95,39,2,6,2,2,2,N,1,2,4,9,501,54,54,64.28571428571429
287,52,2,6,2,2,2,N,10,0,1,14,1,2,4,1,3,501,25-00703,54,1,1,51,76,1,6,2,2,2,N,1,0,2,9,501,67,67,50.0
288,40,2,5,2,2,2,N,10,0,1,8,1,0,2,1,9,501,25-01300,73,1,1,78,37,2,5,2,2,2,N,1,1,3,8,501,61,57,57.14285714285714
289,19,2,7,2,2,2,N,7,0,3,6,6,N,N,0,1,N,25-00503,87,6,2,0,19,2,7,2,2,2,N,3,N,N,0,N,67,0,85.71428571428571
290,70,2,6,2,2,2,N,9,0,1,N,1,0,2,2,2,501,25-01000,101,1,1,103,83,2,6,2,2,1,N,1,0,2,6,501,113,112,64.28571428571429
291,54,1,6,2,2,1,N,7,0,1,6,1,0,2,2,8,501,25-00703,101,1,1,101,57,2,6,2,2,2,N,1,0,2,4,340,94,93,50.0
292,35,2,6,2,2,2,N,7,0,1,12,6,0,2,1,2,427,25-01000,174,1,1,134,40,2,6,2,2,2,N,1,0,3,7,501,77,77,57.14285714285714
293,95,2,6,2,1,1,N,3,0,2,N,3,N,N,0,2,N,25-01000,64,1,2,0,94,2,6,1,1,1,N,2,N,N,2,N,53,0,78.57142857142857
294,38,2,7,2,2,2,N,12,0,1,11,1,3,5,2,7,464,25-02800,151,1,1,141,34,2,7,2,2,2,N,1,2,4,7,501,209,210,57.14285714285714
295,29,2,6,2,2,2,N,8,0,1,6,6,0,3,1,2,501,25-01000,215,1,2,139,25,2,6,2,2,2,N,1,0,5,1,501,71,60,64.28571428571429
296,55,2,7,2,2,2,N,7,0,1,13,1,2,5,1,6,480,25-00503,213,1,2,163,50,2,7,2,2,2,N,1,2,5,7,425,273,272,64.28571428571429
297,63,2,6,2,2,2,N,8,2,1,10,6,0,2,2,6,485,25-00703,152,1,2,192,43,2,6,2,1,1,N,1,0,4,5,397,206,206,42.857142857142854
298,18,2,6,2,2,2,N,7,0,3,13,6,N,N,0,2,N,25-00703,55,1,2,0,19,2,6,2,2,1,N,3,N,N,1,N,103,0,71.42857142857143
299,90,2,7,1,1,2,N,7,0,1,N,3,0,N,2,3,129,25-02800,83,1,2,83,77,2,7,2,2,2,N,1,0,N,3,130,74,73,57.14285714285714
300,58,2,7,2,2,2,N,9,0,1,9,6,0,N,2,9,501,25-00503,135,1,2,135,28,2,7,2,2,2,N,1,0,2,6,458,92,96,57.14285714285714
301,59,2,7,2,2,2,N,10,0,1,8,1,1,3,1,7,439,25-00503,108,6,2,100,48,2,7,2,2,2,N,1,2,4,3,501,104,99,50.0
302,48,2,7,2,2,2,N,10,0,1,4,1,2,5,1,8,501,25-02800,82,6,1,88,35,2,7,2,2,2,N,1,1,3,8,501,158,158,64.28571428571429
303,1,2,7,2,N,N,N,N,0,1,N,N,1,3,2,N,501,25-00503,67,6,1,79,1,2,7,2,N,N,N,1,2,4,N,501,134,136,71.42857142857143
304,56,2,7,2,2,2,N,9,0,1,10,4,0,N,2,9,501,25-00503,56,1,1,56,59,2,7,2,2,1,N,1,0,N,0,0,111,81,57.14285714285714
305,44,2,7,2,2,2,3,9,0,1,12,6,0,2,2,2,212,25-02800,60,1,1,59,23,2,7,2,2,2,N,1,0,N,5,306,191,191,50.0
306,47,2,7,2,2,2,N,12,0,1,11,1,2,5,1,9,501,25-02800,139,1,2,130,69,2,7,2,2,2,N,1,0,6,5,501,109,109,57.14285714285714
307,18,2,7,2,2,2,N,7,0,1,13,6,0,N,2,3,75,25-02800,88,1,2,85,39,2,7,2,2,2,N,1,0,N,1,37,105,104,64.28571428571429
308,63,2,7,2,2,2,N,7,0,1,3,4,0,3,1,7,501,25-02800,100,1,1,100,61,2,7,2,2,2,N,1,0,N,9,501,93,93,64.28571428571429
309,27,2,6,2,2,2,N,9,0,1,9,6,0,N,2,7,501,25-00703,376,1,1,343,35,2,6,2,2,2,N,1,0,N,7,501,88,88,78.57142857142857
310,50,2,7,2,2,2,N,10,0,1,10,1,1,4,1,9,501,25-00503,109,9,2,119,49,2,7,2,2,2,4,1,0,2,9,501,100,100,57.14285714285714
311,49,2,6,2,2,2,N,9,0,1,3,4,0,N,1,2,70,25-00703,87,1,1,87,42,2,6,2,2,2,N,1,0,4,8,501,100,76,57.14285714285714
312,56,2,6,2,2,2,N,7,0,1,6,6,0,N,2,3,5,25-00703,227,1,2,427,28,2,6,2,2,2,N,1,2,3,2,64,67,67,50.0
313,39,2,6,2,2,2,N,4,0,1,14,1,2,4,1,9,501,25-01000,103,1,1,105,73,2,6,2,2,2,N,1,0,2,6,501,42,42,57.14285714285714
314,26,2,7,2,2,2,N,9,0,1,4,6,0,3,1,6,501,25-00503,223,1,2,202,29,2,7,2,2,2,N,1,0,N,8,501,105,105,64.28571428571429
315,26,2,6,2,2,2,N,10,0,1,8,6,1,2,1,5,262,25-00703,202,1,1,104,37,2,6,2,2,2,N,1,1,2,8,501,95,147,64.28571428571429
316,29,2,6,2,2,2,N,4,0,1,4,6,1,2,1,3,491,25-00703,110,1,2,114,16,2,6,2,2,2,N,1,2,4,0,501,96,131,50.0
317,66,2,7,2,2,2,N,9,0,1,8,1,0,2,2,7,501,25-02800,89,1,2,76,23,2,7,2,2,2,N,1,0,2,2,501,94,91,71.42857142857143
318,74,2,6,2,2,2,N,10,0,1,9,3,0,N,1,5,321,25-00703,34,1,2,45,68,2,6,2,2,2,N,1,0,N,9,501,66,66,64.28571428571429
319,35,2,7,2,2,2,N,10,0,1,12,6,0,N,1,7,494,25-02800,85,1,1,84,68,2,7,2,2,2,N,1,0,N,9,501,107,107,64.28571428571429
320,3,2,7,2,N,N,N,2,0,1,N,N,2,2,2,N,59,25-00503,100,6,1,99,6,2,7,2,2,2,N,1,2,5,N,374,112,98,50.0
321,51,2,7,2,2,2,N,8,0,1,7,1,3,5,1,4,451,25-02800,53,1,1,57,59,2,7,2,2,2,N,1,3,5,7,469,51,58,64.28571428571429
