SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
2,4,1,1,6,0,25-00703,75,0,N,447,3350
2,1,1,2,3,0,25-00703,42,3,5,137,5884
2,3,1,1,2,0,25-00703,90,0,2,343,5038
2,N,2,2,9,0,25-02800,2,3,6,237,6976
2,1,1,1,4,0,25-01000,63,0,2,385,1537
1,1,1,1,9,0,25-00503,60,0,2,501,5908
2,1,1,1,7,0,25-00503,75,0,2,501,3588
1,6,2,1,0,0,25-01300,17,3,7,441,4342
1,N,1,2,N,0,25-00503,8,2,4,501,7413
1,N,1,1,9,0,25-00503,7,3,5,500,7426
1,N,1,1,9,0,25-00703,0,1,3,242,6565
1,6,1,1,7,0,25-02800,41,0,5,501,2833
1,N,1,1,9,0,25-01300,0,2,4,499,6518
2,1,1,1,1,0,25-01000,79,0,2,500,4728
2,4,1,1,6,0,25-02800,71,2,5,501,3337
2,6,1,0,2,0,25-00503,19,N,N,96,154
1,1,1,1,7,4,25-00703,38,0,2,501,5975
1,6,1,1,0,0,25-01300,14,3,5,500,3771
2,4,1,1,4,0,25-01300,38,2,3,281,5765
2,6,1,1,8,0,25-01000,60,0,N,501,5838
2,1,1,1,7,0,25-02800,70,0,4,501,6303
1,6,1,1,1,0,25-00703,54,0,4,9,2243
2,1,1,1,8,0,25-02800,67,0,3,52,6943
1,6,1,1,7,0,25-00703,50,2,3,501,4307
2,1,1,2,7,0,25-00703,28,0,2,501,3965
1,1,1,1,8,0,25-01000,53,0,7,427,5304
2,6,1,0,0,0,25-00503,21,N,N,N,265
2,3,1,1,3,0,25-00503,70,0,4,228,663
1,4,1,2,0,0,25-00703,66,0,N,0,2017
2,N,1,1,N,0,25-00703,4,0,2,52,7633
2,1,1,1,6,0,25-01300,47,2,5,500,1065
2,1,1,1,7,0,25-02800,40,2,4,500,2296
2,4,1,0,1,0,25-00703,82,N,N,N,587
1,1,1,1,7,0,25-01000,38,2,4,501,2796
2,6,1,2,0,0,25-00703,18,0,N,354,1946
1,N,1,1,9,1,25-00503,1,0,4,500,7059
1,1,6,1,7,0,25-00503,42,2,4,500,6241
1,1,1,1,8,1,25-01300,53,0,4,500,2759
2,6,2,0,1,0,25-00703,24,N,N,N,436
2,6,1,2,6,0,25-00503,39,0,2,467,6237
2,1,1,1,7,0,25-00703,36,4,6,500,4768
2,1,1,1,5,0,25-00703,46,2,4,51,1429
2,N,1,1,N,0,25-01300,8,2,4,501,7633
2,1,1,1,6,0,25-02800,56,0,3,501,797
2,N,1,1,9,0,25-02800,7,3,4,500,6512
2,6,1,2,8,0,25-02800,34,0,N,51,2683
1,1,1,1,5,0,25-01000,68,0,2,432,3118
2,1,1,1,0,0,25-01000,62,0,2,44,5969
2,1,1,1,9,0,25-02800,81,0,2,51,5833
1,N,1,1,N,0,25-01000,2,2,4,501,7263
1,1,1,1,8,0,25-00703,39,2,4,498,3765
2,1,1,1,7,0,25-00703,30,1,3,501,788
2,N,9,1,N,0,25-00503,7,1,3,477,6871
2,1,1,1,4,0,25-02800,78,0,2,421,6022
1,1,1,2,8,0,25-02800,39,0,2,501,5644
2,6,1,0,2,0,25-00703,22,N,N,N,600
2,1,1,1,2,0,25-01000,69,0,2,294,3185
1,1,1,1,6,0,25-02800,57,0,4,501,1541
2,1,1,1,4,0,25-00703,70,0,2,500,6213
2,1,1,1,8,0,25-01300,74,0,2,500,5340
1,N,1,2,N,0,25-00503,4,2,4,501,6806
1,N,1,1,9,0,25-02800,0,3,5,460,7330
1,1,1,1,7,0,25-00503,84,0,2,501,5988
1,N,1,1,9,0,25-01000,0,2,4,395,7498
1,1,1,1,7,0,25-00703,60,2,4,487,5033
2,6,6,0,2,0,25-00503,22,N,N,N,364
1,6,1,0,1,0,25-00503,22,N,N,N,182
1,2,1,2,8,0,25-02800,62,0,N,51,3164
2,1,1,1,8,0,25-01300,56,0,4,501,6359
2,N,9,1,N,0,25-00503,8,2,4,501,6701
1,N,1,1,9,0,25-00703,8,4,6,500,7234
2,6,6,1,4,0,25-00503,26,0,N,247,628
2,3,1,0,2,0,25-00703,93,N,N,99,330
1,N,1,1,N,0,25-01300,7,2,4,501,7160
1,4,1,2,7,0,25-00703,77,0,2,500,2293
1,1,1,1,8,0,25-00703,68,0,2,500,3972
2,N,1,1,N,0,25-02800,0,4,6,501,7562
1,1,1,2,7,0,25-01000,66,1,3,51,3549
2,1,1,1,5,0,25-00703,67,0,4,500,4702
1,4,1,1,8,0,25-00703,56,0,3,500,2970
1,6,1,1,0,0,25-01000,14,3,5,26,5822
2,6,1,1,0,0,25-01000,15,0,3,105,4150
1,1,1,1,9,0,25-02800,47,3,5,51,2146
1,6,6,1,3,0,25-00703,22,2,7,500,1895
2,1,1,1,7,0,25-01000,44,2,4,501,1981
2,1,6,1,0,0,25-00503,35,3,5,341,3792
1,1,1,1,8,0,25-01000,56,1,3,501,5513
2,N,1,1,N,0,25-00503,3,3,5,501,7282
2,4,1,1,9,0,25-02800,61,0,4,501,5391
2,6,6,1,1,0,25-00503,19,0,3,501,6164
1,4,1,2,7,0,25-02800,66,0,N,500,1201
1,1,1,1,1,0,25-00703,71,0,2,500,2790
1,1,9,1,5,1,25-02800,68,0,2,500,2881
2,6,1,1,1,0,25-00703,25,0,4,51,5892
1,4,1,2,6,0,25-00503,79,0,N,431,2581
2,1,1,1,4,0,25-01000,56,1,3,43,2539
2,1,1,1,1,0,25-00703,68,0,3,362,2654
2,1,1,1,7,0,25-00703,32,0,2,501,6318
2,6,1,2,1,0,25-00703,20,0,N,83,4369
2,3,1,1,4,0,25-00503,94,0,N,30,764
1,6,1,1,0,0,25-01300,17,2,4,501,763
1,1,1,1,7,0,25-01300,30,2,4,499,2242
1,1,1,1,9,0,25-00503,43,2,4,501,5916
2,1,1,1,7,0,25-01300,67,0,2,501,5293
1,6,1,2,1,0,25-00703,19,1,4,138,5429
2,5,1,2,1,0,25-00503,45,2,3,433,5735
1,6,1,1,0,0,25-00503,14,3,5,500,1968
1,4,1,2,8,0,25-02800,43,1,2,500,4029
2,1,1,1,2,0,25-00703,46,4,6,500,3917
1,6,1,1,8,0,25-01300,30,0,N,500,5625
2,N,1,1,9,0,25-00703,7,2,4,500,7237
1,1,1,1,9,0,25-01300,44,3,5,51,2458
1,1,1,1,7,0,25-01000,50,1,4,501,6107
1,1,1,1,8,0,25-02800,71,0,3,501,5359
1,4,1,1,6,0,25-00503,51,1,3,500,4286
2,1,1,1,2,0,25-00503,78,0,2,500,5696
2,N,1,2,9,0,25-00503,13,1,2,500,7179
1,6,1,0,0,4,25-00503,14,N,N,89,0
1,6,1,2,6,0,25-00703,37,0,N,402,1318
2,3,1,1,8,0,25-00703,94,0,2,51,6173
1,1,1,2,5,0,25-00703,33,0,4,51,836
2,1,1,1,0,0,25-01300,39,4,6,501,4177
1,1,1,1,6,0,25-00703,71,0,2,500,1645
1,5,1,1,5,0,25-02800,38,0,5,500,1861
1,6,1,1,4,0,25-01300,24,0,3,500,5086
2,6,2,0,1,0,25-00503,21,N,N,N,324
2,N,1,1,9,0,25-02800,1,1,4,500,6640
2,1,6,1,1,0,25-00503,58,1,3,501,3628
2,1,1,1,3,0,25-00703,53,0,2,499,3273
2,1,1,1,7,0,25-01000,69,0,2,501,4190
1,1,1,1,9,0,25-01300,57,0,3,501,4989
2,1,1,1,0,0,25-00703,39,2,4,107,2817
1,1,1,1,8,0,25-01300,69,0,2,501,906
1,6,1,1,3,0,25-02800,31,0,4,501,2647
1,1,1,1,7,0,25-02800,63,0,4,500,1240
1,1,1,1,2,0,25-01000,85,0,6,501,4333
1,1,1,1,9,0,25-02800,62,0,4,501,2648
2,N,1,1,N,0,25-00703,12,2,4,501,7487
1,N,1,1,9,0,25-00503,13,1,2,326,7336
1,1,1,1,9,0,25-00703,47,1,3,501,4855
2,6,1,1,4,0,25-00703,25,0,2,25,4885
2,N,1,1,N,0,25-00503,18,2,4,52,7633
2,N,1,1,N,0,25-00703,12,3,5,501,6894
1,1,1,1,2,0,25-01300,62,0,2,500,5681
2,1,1,1,2,0,25-01300,52,0,3,500,2158
2,1,1,1,3,0,25-01300,29,0,2,247,2788
1,6,1,1,4,0,25-00703,60,0,N,252,1666
1,6,1,1,8,0,25-00503,34,0,N,500,3670
2,N,1,1,N,0,25-01000,15,2,3,246,7633
1,N,6,1,N,0,25-00703,12,2,4,501,7115
1,1,1,1,8,0,25-00503,51,1,3,500,830
2,3,1,0,1,0,25-01000,87,N,N,91,0
1,N,1,1,N,0,25-00703,13,1,4,501,6862
1,1,1,1,7,0,25-01300,65,0,3,501,4334
2,4,1,1,7,0,25-01300,36,1,2,500,1261
2,6,1,2,1,0,25-00503,25,0,3,501,5359
1,1,1,1,6,0,25-02800,45,2,4,500,4912
2,4,1,1,4,0,25-00503,78,0,2,220,1084
2,3,1,1,8,0,25-00503,87,0,N,501,2112
1,6,1,0,0,0,25-00703,19,N,N,99,441
1,1,1,1,3,0,25-02800,40,0,2,500,1553
1,1,8,1,8,4,25-00703,60,0,2,501,1138
2,4,1,2,2,0,25-00703,78,0,N,114,1504
1,6,1,2,7,0,25-00503,28,0,N,500,4850
2,6,6,0,1,0,25-00503,19,N,N,N,394
2,1,1,1,2,0,25-00703,56,0,6,264,741
1,6,1,2,8,0,25-01000,46,0,N,501,1127
1,1,1,1,8,0,25-00703,33,2,4,500,2141
1,1,1,1,8,0,25-01000,37,3,5,500,2243
2,1,6,1,9,0,25-00503,43,2,4,501,1995
2,6,6,1,0,0,25-00503,12,1,3,499,5332
2,N,1,2,9,0,25-00703,0,1,3,498,7136
2,6,1,1,6,0,25-00703,41,0,N,416,4860
1,N,1,2,9,0,25-00503,0,2,4,500,7191
1,1,1,1,7,0,25-00703,71,0,2,500,2952
2,1,1,1,4,0,25-01300,51,1,5,41,905
2,4,1,1,8,0,25-00503,57,0,3,501,3188
2,6,1,1,1,4,25-01300,21,0,2,500,2126
1,1,1,1,7,0,25-02800,38,1,3,501,3884
1,1,1,1,8,0,25-00703,36,0,2,501,5290
2,3,1,2,3,0,25-01000,82,0,N,220,4207
1,N,1,1,N,0,25-01300,14,2,4,501,7157
1,N,6,2,N,0,25-00703,8,2,3,8,6923
1,1,1,1,5,0,25-01000,64,0,2,38,5017
1,1,1,1,8,0,25-01300,55,0,4,501,3768
1,6,1,2,0,0,25-00503,38,0,3,131,1103
1,1,6,1,8,0,25-01300,47,1,3,500,2687
1,1,1,1,4,0,25-01000,35,0,3,304,5269
2,3,1,1,2,0,25-01000,79,0,N,157,2057
2,6,1,1,5,0,25-00503,29,0,2,51,1001
1,N,1,1,9,0,25-01300,0,1,3,499,6653
2,1,1,1,5,0,25-00503,66,0,2,500,5277
2,1,6,1,2,0,25-00703,43,0,2,366,4762
2,6,1,2,2,4,25-02800,21,0,3,316,5970
1,4,1,1,3,0,25-01300,86,0,N,240,6221
2,1,1,1,8,0,25-01300,65,2,4,51,4201
2,N,6,2,N,0,25-00503,8,2,5,374,6729
2,N,2,2,9,0,25-02800,1,3,6,221,6875
1,1,6,1,1,0,25-00703,86,2,7,52,2918
2,1,1,1,0,0,25-00703,70,0,2,499,3897
1,1,1,1,7,0,25-01000,41,2,4,501,4367
1,1,1,2,7,0,25-00503,26,2,4,500,3881
1,N,1,1,9,0,25-01000,1,2,4,499,6958
1,6,1,2,4,0,25-00703,44,0,2,501,2449
2,N,2,1,9,0,25-01000,7,2,4,459,7356
1,N,1,1,9,0,25-00503,6,2,4,500,6851
1,1,1,1,7,0,25-00703,59,1,3,374,3889
1,1,6,1,9,0,25-01300,40,2,4,51,6612
2,1,6,2,8,0,25-02800,33,1,3,501,5872
1,1,2,2,2,0,25-01000,31,1,3,207,4918
1,1,1,1,7,0,25-02800,52,0,2,499,1869
1,1,1,1,6,2,25-02800,38,2,4,499,1165
1,1,1,1,0,0,25-00503,54,4,6,500,5111
1,1,1,1,4,0,25-01000,71,0,2,303,6318
2,6,1,0,0,0,25-00503,15,N,N,94,0
2,1,6,1,3,0,25-00503,54,2,4,51,5369
1,6,1,1,5,0,25-00703,26,0,3,501,3789
2,N,1,1,9,0,25-01000,0,1,2,280,6826
2,6,1,1,7,0,25-00703,53,0,N,499,1781
2,3,1,1,7,4,25-01300,76,0,N,51,4139
2,1,1,1,5,0,25-00703,76,0,2,52,4982
1,4,1,2,4,0,25-01000,74,0,N,258,1144
1,1,1,1,5,0,25-02800,67,0,2,500,5293
1,1,1,1,7,0,25-01000,41,0,3,501,6407
2,3,1,0,0,0,25-00703,77,N,N,93,200
2,1,1,1,9,0,25-02800,45,2,4,501,2276
2,6,1,0,0,0,25-00703,25,N,N,N,558
2,N,1,2,N,4,25-01000,11,5,7,194,7633
2,4,1,1,8,0,25-01000,57,1,2,501,5254
1,N,1,1,9,0,25-01000,1,2,4,499,7090
1,6,1,1,7,0,25-02800,24,0,3,501,4246
2,1,1,1,0,0,25-01000,79,0,4,276,6101
1,6,1,1,6,0,25-00703,29,0,3,501,3135
1,1,1,1,8,0,25-01300,62,0,3,500,2456
2,1,1,1,9,0,25-00703,41,2,4,501,3003
1,6,8,2,4,4,25-00503,37,1,6,142,5117
2,6,1,1,0,0,25-00703,32,0,3,500,2409
2,N,1,1,9,0,25-00703,1,2,4,500,6700
1,N,1,1,N,0,25-01300,6,2,4,51,7633
2,6,6,0,1,0,25-02800,44,N,N,94,214
2,1,1,1,8,0,25-00503,46,0,3,498,808
2,1,1,1,9,0,25-02800,61,0,2,51,1059
1,6,1,0,0,0,25-00503,18,N,N,95,168
1,6,1,2,6,0,25-00703,35,0,N,464,1966
2,3,1,1,0,0,25-02800,86,0,2,192,3055
2,6,6,1,0,0,25-01000,23,0,4,500,6293
2,1,1,2,7,0,25-00703,62,0,2,501,1825
2,1,1,1,5,0,25-00503,69,0,2,51,4205
1,N,1,1,N,0,25-00703,10,2,4,501,7192
2,4,1,1,7,0,25-01000,50,1,2,499,4547
1,6,1,2,5,0,25-02800,57,0,N,272,6144
2,6,1,2,2,0,25-00503,56,0,N,81,4825
2,N,1,1,N,0,25-01000,9,2,4,501,7512
2,1,1,1,4,0,25-00703,38,2,4,370,4735
2,6,1,0,2,0,25-00503,64,N,N,N,423
2,2,6,1,5,0,25-00503,27,0,5,438,1156
2,1,9,1,7,0,25-02800,40,1,3,501,3217
2,1,1,1,5,0,25-00703,49,1,3,501,4782
2,1,1,1,8,0,25-01300,49,2,5,500,5860
2,1,1,1,8,0,25-01000,51,0,2,499,2484
2,6,1,1,6,0,25-00703,39,0,3,474,6147
1,6,1,2,4,0,25-00703,26,0,2,34,6028
2,3,1,1,1,0,25-01300,57,0,N,90,2072
1,N,1,1,N,0,25-00503,8,3,5,501,7514
1,1,1,1,9,0,25-00503,61,2,5,501,5306
1,N,6,1,N,0,25-01000,4,2,4,501,6748
2,6,1,1,5,0,25-01000,24,0,6,501,4423
2,6,1,2,3,0,25-00503,24,0,N,209,5582
2,1,1,1,9,0,25-00703,66,0,2,501,6052
2,N,1,1,9,0,25-00503,7,3,5,450,6838
2,6,1,1,2,0,25-01300,21,2,5,57,1158
2,1,1,1,8,0,25-00703,35,0,2,501,4366
1,1,1,2,4,0,25-00703,24,0,2,500,3081
1,N,1,1,N,0,25-01000,10,3,5,501,7128
1,6,1,1,6,0,25-01300,46,0,N,464,964
1,N,9,1,N,4,25-01000,0,1,3,501,7573
1,N,1,1,N,0,25-02800,6,3,5,344,6732
1,4,1,1,7,0,25-02800,59,0,N,500,534
2,1,1,1,4,0,25-01300,56,0,2,499,3336
2,6,1,1,0,0,25-02800,23,0,3,403,5405
2,1,1,1,8,0,25-01000,64,0,2,51,5981
2,N,1,1,N,0,25-00703,3,0,4,501,7020
2,1,1,1,5,0,25-00503,75,0,2,500,5903
1,6,1,1,3,0,25-02800,23,0,N,159,2476
2,6,1,1,6,0,25-01000,25,0,N,500,3558
1,6,1,1,5,0,25-01300,33,0,3,51,5786
2,1,1,1,5,0,25-01000,48,3,5,501,1064
1,6,1,1,2,0,25-00503,26,0,3,51,1974
2,4,1,2,2,0,25-01300,36,0,N,75,3755
2,1,1,1,3,0,25-00703,47,0,2,424,2348
1,N,1,1,9,0,25-00703,8,2,4,500,6492
1,1,1,1,6,0,25-01000,38,2,4,343,4422
2,6,1,1,1,0,25-01000,18,1,3,501,2878
1,4,1,2,3,0,25-01000,72,0,N,173,6154
1,6,1,1,5,0,25-02800,31,0,2,501,6388
2,N,9,1,N,0,25-00503,13,1,2,501,7633
2,1,1,1,7,0,25-01000,52,0,2,500,6232
1,1,1,1,8,0,25-02800,61,0,3,501,3388
1,2,1,2,3,4,25-00703,22,0,2,273,652
1,1,1,2,6,0,25-01000,83,0,2,501,6476
2,6,1,0,0,0,25-00503,16,N,N,95,305
2,1,1,1,5,0,25-00703,77,0,2,443,2964
2,N,1,1,9,0,25-02800,6,2,4,500,7016
1,N,1,1,N,0,25-00703,11,4,6,501,7455
1,6,1,1,8,0,25-00703,41,1,2,500,4714
2,1,1,1,6,0,25-01300,66,0,2,500,5240
1,2,1,0,3,0,25-00703,79,N,N,N,409
1,2,1,2,3,0,25-00503,64,0,N,122,3959
2,6,1,1,6,0,25-01300,47,0,2,499,3735
2,6,1,2,1,0,25-02800,68,0,N,68,2503
2,4,1,2,9,0,25-00703,54,0,N,501,523
2,4,1,1,6,0,25-01000,62,0,N,500,1734
2,4,1,2,6,0,25-02800,49,0,N,47,2310
1,4,1,1,2,0,25-00703,79,0,N,111,2993
2,6,1,1,6,0,25-00703,24,0,5,501,4621
1,1,1,1,0,0,25-00703,81,0,2,53,5257
2,6,1,2,1,0,25-00703,26,2,3,60,2304
2,1,6,1,8,0,25-01300,47,0,2,501,2534
2,6,2,0,3,0,25-00503,20,N,N,N,211
2,2,6,0,0,0,25-00503,14,N,N,91,21
2,6,2,2,0,0,25-00703,15,5,6,61,1876
2,6,1,1,3,0,25-00503,37,0,N,210,5462
1,1,1,1,6,0,25-00703,35,1,3,500,4473
1,6,1,2,8,0,25-00503,27,0,N,500,5662
1,1,6,2,3,0,25-02800,28,1,3,500,5580
2,N,2,2,N,0,25-00703,7,1,2,247,6753
2,1,1,1,1,0,25-00503,47,3,5,499,5053
2,N,1,1,9,0,25-00503,12,3,5,500,7355
2,N,1,1,9,0,25-00703,6,4,6,500,6699
2,6,1,1,1,0,25-00703,55,0,N,81,4589
2,4,1,1,8,0,25-01300,67,0,2,501,4774
2,6,1,0,4,0,25-00703,91,N,N,N,358
2,N,1,1,N,0,25-00703,14,4,6,501,7633
2,5,1,2,1,0,25-00503,56,0,3,112,938
2,6,1,1,4,0,25-00503,40,0,N,230,5673
1,1,1,1,6,0,25-01300,40,0,2,500,6237
1,1,1,1,8,0,25-00703,60,0,2,500,2573
1,6,1,1,1,0,25-01000,16,3,5,483,1565
2,1,1,1,7,0,25-02800,55,0,6,501,930
1,1,1,1,1,0,25-02800,58,0,2,125,5359
2,6,1,2,1,0,25-02800,22,0,N,350,3589
1,N,1,1,9,0,25-01300,7,2,4,463,6894
1,6,1,1,2,0,25-01300,62,0,3,462,843
2,N,1,1,N,0,25-01300,13,4,9,501,7018
2,6,1,1,8,0,25-01300,33,0,N,501,3260
1,6,1,1,7,0,25-01000,28,0,N,494,2376
2,N,1,1,9,0,25-02800,0,2,5,500,7113
1,N,1,1,N,0,25-00703,9,3,5,501,7578
1,4,1,1,6,0,25-00703,59,0,2,415,2036
2,1,1,1,8,0,25-00703,28,0,2,500,4663
1,1,1,1,7,0,25-02800,39,1,3,500,778
2,6,1,1,6,0,25-01300,27,1,2,500,4904
2,1,1,1,4,0,25-02800,64,0,6,500,6016
2,4,1,1,8,0,25-00703,67,0,N,500,4973
1,1,1,1,9,0,25-01300,51,1,3,501,3299
2,6,1,1,4,1,25-01300,23,0,4,501,3027
2,1,1,2,7,0,25-00703,42,1,3,51,3511
1,1,1,1,3,0,25-02800,83,0,5,500,4409
1,N,1,1,N,0,25-02800,12,1,4,501,6891
1,N,6,1,N,0,25-00503,9,2,5,501,7217
1,6,1,0,0,0,25-00503,17,N,N,98,334
1,6,1,1,4,0,25-00503,24,0,3,501,1480
2,1,1,1,8,0,25-02800,56,0,2,500,819
2,4,1,2,2,0,25-00703,81,0,N,130,1728
1,1,1,1,9,0,25-01000,45,2,4,501,2662
1,1,1,1,4,0,25-00703,50,0,6,277,3927
2,3,1,1,1,0,25-01000,58,0,N,85,4386
1,1,1,1,9,0,25-00703,60,1,3,51,5905
2,N,1,1,N,0,25-00503,2,1,3,501,6796
2,N,1,1,N,0,25-00703,14,2,3,278,7633
1,6,6,1,6,0,25-01300,24,0,3,470,5177
2,3,1,1,5,0,25-01000,80,0,N,433,6299
2,6,1,1,0,0,25-01000,13,2,4,500,5756
2,1,1,1,2,0,25-00503,72,0,3,344,2623
2,N,1,1,9,0,25-02800,2,3,5,317,6568
1,6,2,0,1,0,25-00703,16,N,N,95,167
2,6,6,0,3,0,25-00503,24,N,N,N,133
2,1,1,2,2,0,25-02800,19,1,3,300,1339
2,1,1,1,6,0,25-00703,32,1,3,501,3590
1,6,1,1,4,0,25-00503,23,0,3,500,4587
2,1,1,1,4,0,25-01000,54,0,2,500,622
1,6,1,2,8,0,25-02800,38,0,N,501,5257
1,1,1,1,0,0,25-01000,77,0,4,245,5786
2,1,1,1,5,0,25-02800,56,1,3,500,1149
2,3,1,1,3,0,25-00703,80,0,N,227,3875
1,1,2,1,5,0,25-02800,53,0,2,500,3574
2,6,1,1,6,0,25-00503,65,0,N,499,2871
1,1,1,1,6,0,25-00503,73,0,2,500,6037
2,N,1,1,N,0,25-00703,17,4,6,51,7633
1,6,1,2,4,0,25-00703,27,1,3,500,6028
1,1,1,1,7,0,25-01300,52,2,4,500,423
1,6,1,1,5,0,25-02800,32,0,2,501,6436
1,1,1,2,3,0,25-00703,59,0,7,315,423
2,1,1,1,3,0,25-02800,64,0,4,500,1755
2,1,1,2,1,2,25-01000,53,0,2,496,944
2,6,1,2,7,0,25-02800,30,0,N,501,1658
2,1,1,1,7,0,25-00703,55,0,4,500,3789
1,6,1,1,0,0,25-00503,16,4,6,500,5102
1,6,1,1,0,4,25-01000,15,2,4,31,3390
1,N,1,1,9,0,25-00703,5,2,4,468,7217
1,1,1,1,5,0,25-00703,65,0,2,500,1537
1,1,1,1,8,0,25-02800,54,0,2,501,5955
2,N,1,1,N,0,25-01300,11,2,5,351,6857
1,4,1,2,6,0,25-02800,43,0,N,478,4156
2,1,1,2,0,0,25-00503,64,0,2,264,3868
2,6,1,1,4,0,25-00703,24,0,3,501,4827
1,1,1,1,7,0,25-00703,51,0,4,500,3048
2,4,1,1,6,0,25-00703,48,0,N,500,4092
2,6,2,2,0,0,25-00503,7,1,3,318,2213
1,1,1,2,6,0,25-01000,59,1,3,500,2950
1,6,1,1,1,0,25-02800,19,1,4,501,5512
1,5,9,1,9,0,25-00503,62,0,N,501,814
1,6,1,1,0,0,25-01300,28,0,2,501,1576
1,1,1,1,7,0,25-02800,61,0,2,501,6679
1,6,1,1,4,0,25-01000,18,0,3,499,5404
2,1,1,2,5,0,25-00703,43,0,5,500,1860
1,1,1,1,3,0,25-00703,66,0,2,391,2615
2,N,1,1,9,0,25-01000,9,2,4,500,6930
1,6,1,1,1,0,25-00703,46,0,N,54,6049
1,4,1,1,8,0,25-00503,57,1,2,51,5300
1,1,1,1,7,0,25-01000,56,0,2,500,1664
2,3,1,0,3,0,25-00503,94,N,N,N,416
2,1,1,1,2,0,25-00503,71,0,2,253,3244
1,6,1,1,0,0,25-00503,19,0,4,501,5194
1,1,1,2,7,0,25-00503,54,1,3,501,6357
2,1,6,2,2,0,25-01000,22,0,2,499,6099
2,6,6,0,1,0,25-00703,26,N,N,68,243
2,1,1,1,6,0,25-00503,46,1,4,500,1675
2,1,1,2,5,0,25-00703,59,1,3,501,2710
2,6,1,1,7,0,25-01300,31,0,N,499,1037
2,4,1,2,3,0,25-00703,73,0,N,230,6031
1,4,1,1,3,0,25-00703,73,0,2,199,5764
1,1,1,1,6,0,25-01300,53,0,2,501,3987
1,N,1,1,9,0,25-00703,10,2,4,500,7426
1,1,1,1,5,0,25-00703,76,0,2,499,801
2,N,9,1,N,0,25-02800,12,3,5,501,6898
1,6,2,1,0,2,25-00703,27,0,2,388,985
1,1,1,1,8,0,25-00703,46,1,3,500,1219
2,1,1,1,0,0,25-00503,88,0,2,501,5374
1,1,1,2,2,0,25-01000,83,0,2,273,675
2,6,1,1,0,0,25-00703,12,0,7,219,3811
1,6,1,2,4,0,25-00703,30,0,N,247,3881
1,1,1,1,8,0,25-00703,52,0,2,500,5249
1,N,9,2,N,0,25-00703,5,2,3,84,7122
2,4,1,1,7,0,25-00503,72,0,N,501,6025
2,3,1,1,2,0,25-02800,83,0,N,111,6034
2,6,1,0,0,0,25-02800,78,N,N,0,144
1,1,1,1,7,0,25-01300,46,2,4,343,2150
2,1,1,1,4,0,25-01300,19,0,2,499,3378
2,4,1,2,5,0,25-01300,42,0,N,360,3423
1,6,1,1,4,0,25-02800,25,0,4,471,2053
2,1,1,1,3,0,25-00703,70,0,2,500,2320
1,N,1,1,9,0,25-01300,9,3,5,422,6962
2,1,1,1,0,0,25-01300,39,2,4,26,2084
1,1,1,1,8,0,25-01300,64,0,3,500,2677
1,6,1,0,0,0,25-01300,22,N,N,N,231
1,1,6,1,7,0,25-00503,43,2,4,500,6346
2,1,1,1,7,0,25-01000,52,2,4,500,1048
2,6,1,1,0,0,25-00703,29,0,N,102,1616
2,2,1,1,7,0,25-00703,80,0,N,51,2405
2,N,1,1,N,0,25-00503,1,1,3,501,6824
1,6,1,1,1,0,25-00503,22,1,4,501,1595
1,6,1,1,2,0,25-02800,61,0,2,183,6043
1,3,1,2,5,0,25-01300,65,0,N,477,6042
2,N,1,1,N,0,25-02800,3,2,5,501,7095
1,1,1,1,6,0,25-02800,72,0,2,500,862
1,6,1,1,6,0,25-01000,30,1,2,473,1563
1,1,1,1,1,0,25-00703,43,0,2,221,5495
2,3,1,1,2,0,25-02800,77,0,N,155,1196
1,1,6,1,8,0,25-02800,41,2,5,501,2418
1,1,6,1,7,0,25-00503,56,0,2,500,1173
1,6,6,1,4,0,25-01300,24,0,4,248,934
2,1,1,1,7,0,25-02800,59,0,3,501,3852
2,1,1,2,3,0,25-01000,83,0,2,288,767
1,4,1,2,5,0,25-01000,35,0,2,205,968
2,3,1,2,4,0,25-01000,92,0,N,325,4122
2,6,1,0,0,0,25-01000,71,N,N,0,186
1,1,2,1,5,0,25-01300,48,4,7,500,2835
2,1,1,2,5,0,25-00703,62,0,2,501,900
1,1,1,1,7,0,25-00703,38,2,4,51,4329
1,3,1,1,5,0,25-00503,84,0,4,501,6589
1,1,1,1,8,0,25-00503,40,3,5,501,6271
1,1,9,1,3,0,25-00703,67,0,4,279,675
1,1,1,1,5,0,25-00503,60,0,2,500,4411
1,1,6,1,6,0,25-00503,76,0,2,500,6236
1,1,1,1,9,0,25-00503,48,2,4,501,2042
1,4,1,1,3,0,25-01000,63,0,2,499,5448
1,N,1,1,9,0,25-01300,8,2,5,474,6718
1,5,1,2,5,0,25-00703,52,0,N,309,6217
1,6,1,1,7,0,25-00703,79,0,N,501,1003
1,6,8,0,0,4,25-01300,28,N,N,98,0
1,1,1,1,8,0,25-00703,86,0,2,501,1764
2,3,1,1,3,0,25-01300,71,2,5,501,2122
2,1,1,1,0,0,25-02800,50,0,4,221,4349
1,4,1,1,5,0,25-00703,59,0,N,369,3203
2,6,1,1,0,0,25-01000,16,1,3,500,5277
1,1,9,1,6,0,25-01300,32,1,3,500,2519
2,4,1,1,9,0,25-00503,59,2,3,501,1454
1,6,1,2,6,0,25-01000,30,0,N,500,2377
2,N,1,1,N,0,25-02800,5,2,3,501,6855
