SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
2,1,1,1,8,7,57,1,N,2
1,1,1,1,9,5,68,1,N,2
1,N,1,2,N,N,0,1,N,2
1,N,1,1,N,N,0,1,N,2
2,1,1,1,0,8,60,1,N,2
1,6,1,1,0,4,48,1,N,2
2,1,1,1,9,10,42,1,N,2
2,1,1,1,2,9,29,1,N,2
1,1,2,1,9,9,48,1,N,2
2,1,1,1,8,9,47,1,N,2
1,1,1,1,8,9,73,1,N,2
2,N,1,1,N,3,8,1,N,2
2,1,1,1,6,8,37,1,N,2
1,1,1,1,8,9,34,1,N,2
2,4,2,1,6,7,62,1,N,2
1,1,8,2,4,4,48,1,N,2
2,6,1,1,2,4,18,1,N,1
1,1,6,2,9,10,35,1,N,2
1,6,1,1,3,7,19,1,N,2
2,1,1,1,3,5,46,1,N,2
2,N,1,1,N,3,8,1,N,2
2,N,1,1,N,3,13,1,N,2
1,1,1,1,5,5,43,1,N,2
1,4,1,0,0,8,63,2,N,2
2,4,1,0,1,6,60,2,N,2
1,6,2,2,0,3,15,1,N,2
1,1,8,1,8,9,58,1,N,2
1,1,1,1,4,5,69,1,N,2
2,1,1,1,9,7,36,1,N,2
2,1,1,1,2,7,66,1,N,2
2,3,1,1,7,5,77,1,N,2
1,4,1,1,2,5,43,1,N,2
2,6,1,1,2,5,19,1,N,2
2,1,1,1,2,6,70,1,N,2
2,3,1,1,6,12,58,1,N,2
1,4,1,1,7,7,37,1,N,2
2,N,1,2,N,3,10,1,N,2
2,1,1,1,9,8,66,1,N,2
1,1,1,2,7,8,31,1,N,2
1,1,1,1,9,9,30,1,N,2
1,1,6,1,8,9,45,1,N,2
1,1,1,1,8,9,42,1,N,2
2,N,1,2,N,N,0,1,N,2
1,6,6,1,0,5,17,1,N,2
2,1,1,1,8,9,55,1,N,2
2,1,1,1,3,9,80,1,N,2
1,1,1,2,6,5,25,1,N,2
1,1,1,1,4,7,49,1,N,2
1,6,1,2,0,5,22,1,N,2
2,N,1,2,N,3,14,1,N,2
2,4,1,1,5,10,71,1,N,2
2,N,1,2,N,3,11,1,N,2
1,4,9,1,8,7,56,1,N,2
1,1,1,1,8,9,68,1,N,2
2,N,1,1,N,3,14,1,N,1
2,3,1,2,5,6,60,1,N,2
2,1,1,2,5,9,25,1,N,2
1,1,1,1,4,8,81,1,N,2
1,1,1,1,8,9,55,1,N,2
1,1,1,1,9,8,52,1,N,2
1,N,1,1,N,3,9,1,N,2
2,1,1,1,8,10,48,1,N,2
1,6,1,1,0,4,16,1,N,2
1,6,1,1,2,4,18,1,N,2
2,N,1,2,N,N,1,1,N,2
1,1,1,1,9,10,39,1,N,2
1,6,1,1,1,4,17,1,N,2
2,4,2,2,3,9,39,1,N,2
2,1,1,1,5,4,46,1,N,2
2,1,6,1,4,10,33,1,N,2
2,6,1,1,0,4,15,1,N,2
2,4,1,1,4,3,42,1,N,2
2,N,1,1,N,3,12,1,N,2
1,4,2,1,9,9,63,1,N,2
1,N,1,2,N,N,0,1,N,2
1,1,1,2,2,8,71,1,N,2
1,1,1,1,9,11,44,1,N,2
2,1,1,1,6,8,30,1,N,2
2,1,1,1,0,8,32,1,N,2
1,1,8,1,7,4,37,1,N,2
1,1,1,1,7,7,53,1,N,2
2,1,1,1,0,7,33,1,N,2
2,1,1,1,2,4,56,1,N,2
2,4,1,1,4,7,56,1,N,1
1,1,1,1,2,6,70,1,N,2
2,4,1,1,0,7,37,1,N,2
1,1,1,1,5,9,73,1,N,2
1,6,1,1,8,9,28,1,N,2
2,1,1,2,7,9,34,1,N,2
1,1,1,2,7,9,35,1,2,2
1,6,1,2,5,5,41,1,N,2
1,1,1,1,9,7,47,1,N,2
2,4,1,2,7,8,40,1,N,2
2,2,1,1,8,7,59,1,N,2
2,1,1,1,5,8,71,1,N,2
2,3,1,0,4,7,77,3,N,1
2,N,1,1,N,3,9,1,N,2
1,1,8,1,8,5,28,1,N,2
1,1,1,1,8,9,70,1,N,2
2,6,9,1,0,4,15,1,N,2
1,1,1,1,7,4,60,1,N,2
1,1,1,1,9,8,48,1,N,2
1,4,1,1,9,8,50,1,N,2
1,1,1,1,9,5,57,1,N,2
2,1,6,1,0,9,69,1,N,2
2,1,2,1,9,9,42,1,N,2
1,1,1,2,6,5,33,1,N,2
2,1,1,1,0,5,47,1,N,2
1,N,1,1,N,2,6,1,N,2
1,N,1,2,N,1,4,1,N,2
2,N,1,1,N,3,14,1,N,2
2,1,8,1,0,4,35,1,N,2
2,1,1,1,8,10,52,1,N,2
1,1,1,1,9,10,70,1,N,2
2,1,1,1,7,9,63,1,N,2
1,N,1,2,N,3,12,1,N,2
2,1,1,2,0,7,22,1,N,2
2,1,1,1,4,9,66,1,N,2
2,1,1,1,1,9,79,1,N,2
2,6,1,1,2,9,23,1,N,2
2,1,1,2,6,9,71,1,N,2
2,6,1,1,2,5,21,1,N,2
2,6,1,1,0,4,16,1,N,2
2,6,1,1,3,7,39,1,N,2
1,1,1,1,8,9,34,1,N,2
2,N,1,1,N,2,6,1,N,2
1,4,1,1,7,9,73,1,N,2
1,1,1,2,4,12,75,1,N,1
1,1,9,1,9,7,64,1,N,2
2,1,1,1,0,9,47,1,N,2
1,4,1,2,5,7,53,1,N,2
2,1,1,1,0,7,40,1,N,2
2,6,3,2,5,7,37,1,N,2
1,4,1,1,4,7,54,1,N,2
2,6,1,2,3,5,23,1,N,2
1,1,1,1,9,10,39,1,N,2
1,1,1,1,9,9,48,1,N,2
2,1,1,1,4,4,59,1,N,2
2,6,9,1,3,5,20,1,N,2
2,3,8,1,5,4,62,1,N,2
2,1,1,2,6,7,43,1,N,2
1,1,1,1,6,5,72,1,N,2
1,6,2,0,2,3,58,2,N,2
2,1,1,1,7,8,79,1,N,2
2,4,1,2,4,9,66,1,N,2
1,1,1,1,9,9,33,1,N,2
1,1,1,1,8,7,37,1,N,2
2,1,2,1,8,10,40,1,N,2
1,1,1,2,6,4,33,1,N,2
2,1,1,1,5,6,50,1,N,2
1,N,1,1,N,N,0,1,N,2
2,6,1,2,2,7,19,1,N,2
1,N,1,1,N,3,11,1,N,2
1,1,1,1,8,9,48,1,N,2
1,1,1,1,8,7,49,1,N,2
1,1,1,1,7,5,67,1,N,2
2,4,1,1,3,7,57,1,N,2
2,1,2,1,5,5,49,1,N,2
1,1,1,1,9,5,49,1,N,2
2,1,1,1,2,4,45,1,N,2
1,1,1,1,5,7,57,1,N,2
2,1,1,1,2,5,81,1,N,2
2,1,1,1,6,7,64,1,N,2
2,4,1,2,7,9,26,1,N,2
1,N,1,1,N,3,11,1,N,2
2,1,1,1,4,10,72,1,N,2
2,1,1,1,0,9,54,1,N,2
2,2,1,1,6,6,82,1,N,2
1,4,1,1,9,7,54,1,N,2
2,1,1,1,8,9,30,1,N,2
1,1,1,1,3,7,64,1,N,2
1,1,1,1,7,5,64,1,N,2
1,6,1,1,3,7,19,1,N,2
2,4,1,2,5,5,88,1,N,2
2,4,2,2,6,7,38,1,N,2
1,N,1,1,N,3,12,1,N,2
2,3,1,1,5,10,59,1,N,2
2,1,1,1,3,7,74,1,N,1
1,1,1,1,8,8,68,1,N,2
2,6,2,1,7,9,64,1,N,2
2,3,2,1,2,5,76,1,N,2
2,4,1,2,6,7,50,1,N,2
1,3,1,2,7,9,88,1,N,2
2,1,1,2,3,7,31,1,N,2
1,N,8,2,N,1,4,1,N,2
1,1,1,2,9,5,37,1,2,2
2,1,1,1,1,7,34,1,N,2
2,6,1,1,3,4,16,1,N,2
2,1,1,1,8,8,63,1,N,2
2,1,1,1,3,8,65,1,N,2
2,3,1,1,3,5,92,1,N,2
2,N,9,1,N,1,4,1,N,2
1,5,1,1,6,9,63,1,N,2
1,N,1,1,N,3,7,1,N,2
2,1,1,1,8,9,46,1,N,2
1,1,9,1,6,4,35,1,N,2
1,1,1,1,8,9,71,1,N,2
1,1,1,1,7,9,39,1,N,2
2,N,1,1,N,3,11,1,N,2
2,6,1,1,5,8,24,1,N,2
2,1,1,2,7,9,35,1,N,2
1,3,1,1,6,5,63,1,N,2
2,3,1,1,9,8,58,1,N,2
1,4,1,2,4,5,25,1,N,2
1,1,1,1,8,8,76,1,N,2
2,6,1,0,3,5,18,3,N,2
2,N,1,1,N,3,8,1,N,2
1,4,1,2,8,6,65,1,N,2
1,1,1,1,8,9,52,1,N,1
2,1,1,1,3,7,73,1,N,2
1,6,1,1,0,3,15,1,N,2
1,1,1,2,7,9,26,1,N,2
2,1,1,1,3,10,39,1,N,2
2,1,1,1,4,7,69,1,N,2
2,1,1,1,7,9,57,1,N,2
1,N,1,1,N,2,5,1,N,2
2,4,1,2,5,7,24,1,N,2
2,N,1,2,N,3,7,1,N,2
1,1,1,1,9,9,60,1,N,2
1,4,1,1,2,7,44,1,N,2
1,N,1,1,N,3,10,1,N,2
2,N,9,2,N,3,10,1,N,2
2,N,1,1,N,3,12,1,N,2
1,1,1,1,9,11,73,1,2,2
2,N,1,1,N,N,1,1,N,2
1,1,1,1,9,8,32,1,N,2
1,4,1,1,0,4,56,1,N,2
1,1,1,1,7,7,49,1,N,2
1,N,1,2,N,3,13,1,N,2
1,6,2,2,7,7,31,1,N,2
2,1,1,1,8,9,46,1,N,2
2,1,1,1,6,10,43,1,N,2
2,6,2,2,3,7,22,1,N,2
2,6,1,1,0,4,17,1,N,2
1,1,1,1,4,5,62,1,N,2
2,3,1,1,3,5,80,1,N,2
2,1,1,2,3,9,72,1,N,2
2,1,1,1,7,9,66,1,N,2
2,6,1,2,0,4,15,1,N,2
1,1,1,2,8,5,38,1,N,2
1,6,2,2,0,9,40,1,N,2
2,1,1,2,8,7,36,1,N,2
2,N,1,1,N,N,2,1,N,2
2,6,1,2,4,8,26,1,N,2
1,1,1,1,8,9,30,1,N,2
1,1,1,1,6,7,64,1,N,2
2,1,1,1,8,9,65,1,N,2
2,6,1,1,8,8,34,1,N,2
2,6,1,2,9,7,49,1,N,2
2,3,1,2,7,7,92,1,N,2
1,N,1,1,N,N,1,1,N,2
1,N,8,1,N,2,5,1,N,2
1,1,1,1,9,12,73,1,N,2
1,6,2,2,5,9,48,1,N,2
1,N,1,1,N,2,5,1,N,2
1,1,2,1,8,10,34,1,N,2
2,1,1,1,9,9,57,1,N,2
1,1,1,1,9,8,69,1,N,2
2,6,1,2,0,1,38,1,N,2
1,1,1,1,9,8,49,1,N,2
2,1,1,1,0,9,58,1,N,2
2,N,1,1,N,2,3,1,N,2
2,6,1,2,8,9,36,1,N,2
1,3,1,1,6,3,76,1,N,2
2,1,1,2,3,9,27,1,N,2
2,6,1,1,7,9,31,1,N,2
1,1,1,1,4,5,71,1,N,2
2,N,1,1,N,3,11,1,N,2
1,4,1,2,7,7,66,1,N,2
2,1,1,1,1,9,35,1,N,2
2,1,1,1,8,9,28,1,N,2
1,1,1,1,9,10,60,1,2,2
2,1,6,1,2,12,57,1,N,2
2,4,1,2,4,5,67,1,N,2
1,1,1,1,9,11,36,1,N,2
1,N,1,1,N,3,12,1,N,2
1,1,1,1,8,6,58,1,N,2
2,1,1,1,7,9,52,1,N,2
1,6,1,2,6,5,23,1,5,2
2,3,5,1,4,4,78,1,N,2
1,2,1,1,4,4,24,1,N,2
2,N,1,2,N,3,7,1,N,2
1,1,1,1,7,5,54,1,N,1
2,1,1,1,9,7,60,1,N,2
1,1,1,1,5,4,47,1,N,2
1,1,1,1,9,9,49,1,N,2
1,6,9,1,2,5,19,1,N,2
1,1,1,1,7,7,65,1,N,2
2,4,1,2,6,10,50,1,N,2
2,1,1,1,2,5,86,1,N,2
2,3,1,2,2,3,84,1,N,2
2,N,1,1,N,N,1,1,N,2
2,1,1,1,7,5,36,1,N,2
2,N,2,1,N,3,7,1,N,2
2,1,2,1,8,9,47,1,N,2
2,1,1,2,0,5,26,1,N,2
2,1,1,1,7,9,53,1,N,2
1,N,1,1,N,3,12,1,N,2
1,6,1,1,5,5,23,1,N,2
1,1,1,1,9,10,50,1,N,2
2,1,1,1,5,8,65,1,N,2
2,1,8,1,1,6,35,1,N,2
2,1,1,1,7,6,57,1,N,2
1,6,1,1,6,5,69,1,N,2
1,1,1,1,9,9,63,1,N,2
2,4,1,1,5,9,65,1,N,2
2,1,1,2,2,6,27,1,N,2
1,N,1,1,N,N,1,1,N,2
1,1,1,1,8,7,51,1,N,2
2,1,1,1,5,9,24,1,N,2
2,1,1,1,5,7,52,1,N,2
2,6,2,0,2,7,23,3,N,2
2,N,2,2,N,N,2,1,N,2
1,6,1,1,0,4,16,1,N,2
1,4,1,1,2,8,54,1,N,2
1,6,1,1,7,5,23,1,N,2
2,3,1,2,6,9,92,1,N,2
2,6,2,1,0,3,15,1,N,2
2,1,1,1,1,9,32,1,N,2
2,4,2,1,6,7,57,1,N,2
2,1,1,1,2,5,72,1,N,2
1,4,1,1,3,4,28,1,N,2
1,N,1,1,N,3,14,1,N,2
1,4,1,1,9,7,57,1,N,2
1,6,1,1,8,7,44,1,N,2
2,1,1,1,7,10,50,1,N,2
1,6,1,2,2,7,21,1,N,2
1,1,6,1,7,7,43,1,N,2
2,1,1,1,2,6,64,1,N,2
1,6,1,2,7,5,24,1,N,2
2,N,1,1,N,3,9,1,N,2
1,1,2,1,9,9,47,1,5,2
1,N,1,1,N,N,2,1,N,2
2,4,9,2,2,7,30,1,N,2
1,1,1,1,3,9,57,1,N,2
1,1,1,1,9,9,56,1,N,2
1,1,1,1,6,8,30,1,N,2
2,1,1,1,9,10,62,1,N,2
1,6,1,2,0,4,17,1,N,2
1,3,1,1,4,3,74,1,N,2
1,2,2,2,9,10,52,1,5,2
1,5,9,1,3,6,47,1,N,2
2,1,1,2,1,7,25,1,N,2
1,6,1,1,2,4,18,1,N,2
1,6,1,2,6,5,23,1,N,2
1,1,1,1,6,7,43,1,N,2
2,6,1,2,7,9,31,1,N,2
1,6,1,1,0,4,15,1,N,2
1,3,1,1,6,5,55,1,N,2
2,1,1,1,6,7,35,1,N,2
1,1,1,1,5,6,62,1,N,2
1,1,1,1,4,5,38,1,N,2
2,1,1,2,4,7,33,1,N,2
2,4,1,1,7,9,37,1,N,2
1,1,1,1,6,5,31,1,N,2
1,5,2,1,4,5,60,1,N,1
2,6,1,2,3,9,24,1,N,2
2,1,6,1,0,4,60,1,N,2
1,1,1,1,7,10,65,1,N,2
2,1,1,1,0,9,64,1,N,2
1,N,1,1,N,3,8,1,N,2
1,2,1,1,3,5,43,1,N,2
2,1,9,2,2,7,64,1,N,2
1,1,1,1,7,5,58,1,N,2
1,N,1,1,N,3,13,1,N,2
2,6,1,1,4,7,61,1,N,2
2,4,1,2,4,6,33,1,N,2
1,6,2,0,4,6,29,2,N,2
1,6,8,1,3,5,18,1,N,2
1,N,1,1,N,3,11,1,N,2
2,N,1,1,N,N,1,1,N,2
1,N,1,1,N,1,3,1,N,2
2,4,1,2,4,4,64,1,N,2
2,4,1,2,7,7,54,1,N,2
2,1,1,1,8,9,68,1,N,2
2,N,1,2,N,3,7,1,N,2
1,4,1,1,4,7,60,1,N,2
1,N,2,2,N,3,7,1,N,2
2,1,2,1,5,9,30,1,N,2
2,3,1,1,8,7,65,1,N,2
1,1,1,2,5,5,26,1,N,2
2,6,1,1,2,5,18,1,N,2
2,3,1,1,9,5,68,1,N,2
2,6,1,1,1,5,19,1,N,2
2,1,1,1,4,5,30,1,N,2
2,1,1,1,9,12,46,1,N,2
2,6,1,1,3,7,24,1,N,2
1,1,1,1,9,9,35,1,N,2
2,1,1,1,5,5,77,1,N,2
2,1,1,1,9,9,43,1,N,2
1,4,2,1,4,7,33,1,N,2
2,N,2,2,N,N,0,1,N,2
1,1,1,1,7,7,56,1,N,2
1,6,1,2,1,4,17,1,N,2
1,1,8,1,6,4,32,1,N,2
2,4,1,2,9,9,45,1,N,2
2,6,1,1,0,4,17,1,N,2
1,1,1,1,8,7,66,1,N,2
1,N,1,1,N,3,13,1,N,2
1,6,1,1,3,4,17,1,N,2
2,1,1,1,4,7,39,1,N,2
2,1,1,2,0,7,38,1,N,2
1,6,1,2,3,3,21,1,N,2
1,N,1,1,N,4,14,1,N,2
1,1,1,1,8,8,43,1,N,2
1,N,9,1,N,3,9,1,N,2
1,6,2,1,2,7,23,1,N,2
1,1,1,1,7,9,29,1,N,2
2,2,1,1,3,5,35,1,N,2
1,1,1,1,2,5,58,1,N,2
1,N,1,1,N,3,12,1,N,2
1,N,1,1,N,N,0,1,N,2
1,N,1,2,N,2,6,1,N,2
1,6,6,2,4,8,24,1,N,2
1,N,9,2,N,3,12,1,N,2
2,1,1,1,2,5,68,1,N,2
1,1,1,2,6,6,45,1,N,2
2,1,1,1,0,5,59,1,N,2
1,6,1,0,0,6,29,2,N,2
1,1,1,1,6,7,39,1,N,2
1,1,1,1,2,9,68,1,N,2
1,4,1,1,8,5,53,1,N,1
2,3,1,1,1,5,88,1,N,2
1,1,1,1,9,11,54,1,N,2
2,1,1,1,0,5,59,1,N,2
2,6,1,1,0,7,17,1,N,2
2,6,1,1,6,7,38,1,N,2
1,N,2,2,N,N,2,1,N,2
2,6,1,1,6,9,22,1,N,2
2,6,1,1,2,7,21,1,N,1
1,1,9,2,5,5,25,1,N,2
2,1,1,1,0,8,31,1,N,2
2,1,1,1,6,7,40,1,N,2
1,N,2,1,N,3,9,1,N,2
2,N,1,2,N,3,11,1,N,2
1,1,2,1,9,8,41,1,N,2
2,1,1,1,8,7,61,1,N,2
2,1,2,2,8,7,37,1,N,2
1,6,1,1,0,4,15,1,N,2
2,6,1,0,1,7,33,2,N,2
2,3,2,0,2,5,78,2,N,1
2,6,1,2,1,9,38,1,5,2
1,1,1,2,5,5,21,1,N,2
1,6,1,2,6,7,28,1,N,2
2,3,1,1,4,5,60,1,N,2
2,6,9,1,3,4,17,1,N,2
2,3,1,1,4,4,80,1,N,2
1,1,1,1,8,9,52,1,2,2
1,4,1,1,3,8,77,1,N,2
1,1,1,1,9,5,30,1,N,2
1,1,1,1,5,7,26,1,N,2
2,1,1,1,3,9,57,1,N,2
1,1,1,1,9,7,59,1,N,2
1,6,1,1,5,7,77,1,N,2
1,3,1,1,9,7,84,1,5,2
1,6,6,1,0,9,27,1,N,2
1,1,1,1,6,7,41,1,N,2
2,6,1,1,0,4,16,1,N,2
2,6,1,2,4,6,30,1,N,2
1,6,1,2,5,8,33,1,N,2
2,1,1,1,7,11,41,1,N,2
2,1,2,1,8,7,49,1,N,2
1,1,1,1,3,3,56,1,N,2
1,3,2,0,2,5,86,2,N,2
1,1,2,2,6,9,53,1,N,2
1,4,1,1,2,6,58,1,N,2
1,6,1,1,0,4,16,1,N,2
2,6,1,1,0,4,15,1,N,2
1,1,1,1,5,7,77,1,N,2
1,N,6,1,N,N,2,1,N,2
1,N,1,1,N,3,9,1,N,2
2,1,1,1,0,7,25,1,N,2
2,1,1,1,6,9,69,1,N,2
2,N,1,1,N,2,3,1,N,2
1,6,1,1,5,7,21,1,N,2
2,4,2,2,3,4,62,1,N,2
2,N,1,1,N,3,9,1,N,2
1,1,2,1,8,9,51,1,N,2
1,1,1,1,4,10,72,1,N,2
2,1,1,1,2,9,37,1,2,2
2,2,1,0,2,4,76,2,N,2
1,1,1,1,4,4,92,1,N,2
2,1,1,1,0,9,53,1,N,2
2,N,1,1,N,3,14,1,N,2
2,1,1,1,9,9,43,1,N,2
1,1,1,1,4,8,64,1,N,2
2,N,9,2,N,N,0,1,N,2
2,1,1,1,0,5,34,1,N,2
2,1,2,1,5,9,63,1,N,2
2,6,2,2,1,4,18,1,N,2
2,1,1,1,6,8,39,1,N,2
2,1,1,1,3,5,30,1,N,2
1,6,1,0,0,4,30,2,N,2
2,1,1,1,8,9,30,1,N,2
2,3,1,1,4,1,51,1,N,2
2,1,1,1,2,5,70,1,N,2
1,1,1,1,5,5,48,1,N,2
1,1,1,1,8,5,61,1,N,2
2,N,1,1,N,3,14,1,N,2
1,2,1,2,4,5,68,1,N,2
1,N,1,1,N,2,4,1,N,2
1,1,1,1,3,11,71,1,N,2
2,1,1,1,0,6,61,1,N,2
1,1,1,1,9,5,49,1,N,2
1,6,1,1,2,9,43,1,N,2
1,1,1,1,8,9,41,1,N,2
2,6,1,1,0,7,42,1,N,2
2,3,1,0,4,5,92,2,N,2
1,1,1,1,5,5,66,1,N,2
1,1,8,2,6,6,35,1,N,2
2,1,1,1,3,6,73,1,N,2
1,6,1,1,0,3,15,1,N,2
1,1,1,2,7,6,28,1,N,2
1,6,2,1,6,1,33,1,N,2
2,6,1,2,7,9,24,1,N,2
1,6,1,1,5,7,22,1,N,2
2,6,1,2,3,5,19,1,N,2
2,1,1,1,1,7,59,1,N,2
2,1,1,1,8,7,68,1,N,2
2,1,1,1,4,9,65,1,N,2
2,N,1,1,N,3,12,1,N,2
2,4,1,2,3,7,45,1,N,2
2,1,1,1,2,7,42,1,N,2
2,3,8,1,5,1,82,1,N,2
1,6,2,0,0,6,33,2,N,2
1,N,1,1,N,3,9,1,N,2
1,1,1,1,9,10,40,1,N,2
1,N,1,2,N,3,14,1,N,2
2,N,1,1,N,2,6,1,N,2
1,4,1,2,9,9,60,1,N,2
2,N,1,1,N,1,3,1,N,2
2,1,1,1,7,8,45,1,1,2
1,1,1,1,6,9,59,1,N,2
2,4,1,2,5,5,81,1,N,2
1,N,6,1,N,N,1,1,N,2
2,N,1,1,N,3,13,1,N,2
2,4,1,2,6,5,35,1,N,2
2,3,1,1,5,6,63,1,N,2
2,1,1,1,6,10,71,1,N,2
2,N,2,1,N,3,11,1,N,2
1,1,8,2,7,8,22,1,N,1
1,1,2,2,9,9,56,1,N,2
2,1,1,1,3,7,58,1,N,2
2,1,1,1,0,5,40,1,N,2
2,1,1,1,5,5,25,1,N,2
1,1,1,1,5,4,72,1,4,2
1,1,1,1,6,5,35,1,N,2
1,N,1,1,N,3,12,1,N,2
2,1,1,1,7,7,59,1,N,2
2,4,1,2,9,6,46,1,N,2
2,3,1,2,7,5,84,1,N,2
1,1,1,1,6,7,80,1,N,2
2,N,1,2,N,2,7,1,N,2
2,4,1,2,4,7,45,1,N,2
2,1,1,1,4,5,73,1,N,2
1,4,1,1,0,7,57,1,N,2
1,6,1,2,2,7,50,1,N,2
1,3,8,1,5,4,66,1,N,2
2,1,1,1,3,10,34,1,N,2
2,1,1,1,0,5,60,1,N,2
2,3,1,1,4,5,81,1,N,1
2,1,1,1,4,8,51,1,N,2
1,1,1,1,5,8,63,1,N,2
2,1,1,1,3,8,67,1,N,2
1,N,1,1,N,3,13,1,N,2
2,1,1,1,1,5,55,1,N,2
1,1,1,1,7,10,82,1,N,2
2,6,1,1,0,3,15,1,N,2
2,1,1,1,8,9,73,1,N,2
2,4,2,2,0,5,36,1,N,2
2,N,1,1,N,3,7,1,N,2
1,1,1,2,6,5,60,1,N,2
2,N,2,2,N,1,3,1,N,2
1,1,1,1,7,7,60,1,N,2
2,N,2,1,N,N,0,1,N,2
1,N,1,1,N,N,2,1,N,2
1,4,1,1,8,7,41,1,N,2
1,1,1,1,8,9,32,1,N,2
1,3,1,1,4,7,80,1,N,2
1,N,8,1,N,2,6,1,N,2
2,1,1,1,4,8,62,1,N,2
2,4,1,1,3,6,84,1,N,2
1,1,1,1,4,10,71,1,N,2
2,N,1,2,N,1,3,1,N,2
2,N,1,2,N,3,8,1,N,2
1,6,1,1,0,4,15,1,N,2
1,1,1,1,7,5,63,1,N,2
2,4,1,2,2,5,64,1,N,2
1,6,1,1,0,7,19,1,N,2
2,1,1,2,3,5,69,1,N,2
2,3,1,2,1,7,25,1,N,2
1,N,1,1,N,3,13,1,N,2
1,6,1,1,0,5,28,1,N,2
1,6,9,1,0,3,16,1,N,2
1,N,1,1,N,1,5,1,N,2
2,N,1,2,N,3,7,1,N,2
2,3,1,1,6,7,78,1,N,2
2,3,1,2,9,9,85,1,N,2
2,1,1,1,9,9,47,1,N,2
1,1,1,1,9,9,67,1,N,2
2,1,1,1,0,7,61,1,N,2
2,3,1,0,2,4,58,3,N,2
2,6,1,1,1,5,36,1,N,2
2,4,1,1,8,8,59,1,N,2
2,4,1,1,5,8,48,1,N,2
1,1,1,1,5,4,67,1,N,2
2,6,1,2,1,4,16,1,N,2
2,4,1,1,8,5,58,1,N,2
1,2,1,1,8,6,67,1,N,2
1,1,1,1,5,7,57,1,N,2
1,1,1,1,9,12,67,1,N,2
2,1,2,1,9,10,44,1,5,2
1,1,1,1,6,5,60,1,N,2
2,N,1,1,N,N,1,1,N,2
2,1,1,1,7,9,32,1,N,2
1,1,1,1,9,9,39,1,N,2
1,1,1,1,9,7,66,1,N,2
2,1,1,2,2,7,75,1,N,2
1,1,1,1,7,10,65,1,N,2
1,3,1,1,4,8,39,1,N,2
2,6,1,1,5,7,22,1,N,2
2,1,1,1,8,11,52,1,N,2
1,1,1,1,7,5,54,1,N,2
1,1,2,1,4,4,48,1,N,2
2,1,1,1,3,9,34,1,N,2
1,3,1,1,4,4,92,1,N,1
2,1,1,2,1,7,39,1,N,2
2,6,1,1,8,8,61,1,N,2
1,N,1,1,N,3,7,1,N,2
1,N,1,1,N,3,12,1,N,2
1,1,1,1,8,9,41,1,N,2
1,N,1,1,N,1,5,1,N,2
2,1,8,2,7,9,35,1,N,2
1,N,1,1,N,3,8,1,N,2
1,4,1,1,5,9,72,1,N,2
2,4,1,2,4,7,72,1,N,2
1,N,1,1,N,3,9,1,N,2
1,1,2,1,6,7,48,1,N,2
2,6,1,1,2,6,32,1,N,2
2,1,1,1,0,7,56,1,N,2
2,6,8,2,0,3,15,1,N,2
1,1,1,1,9,9,61,1,N,2
2,1,1,1,2,9,66,1,N,2
1,1,1,1,9,9,47,1,N,2
1,1,9,1,8,5,56,1,N,2
1,N,1,1,N,3,7,1,N,2
1,1,1,1,5,9,70,1,N,2
2,3,1,1,6,7,67,1,N,2
2,1,1,1,6,6,55,1,N,2
2,4,1,1,6,5,59,1,N,2
1,N,1,1,N,3,11,1,N,2
1,4,1,1,8,7,41,1,N,2
2,5,2,0,2,6,56,3,N,2
1,3,1,1,4,9,78,1,N,2
1,1,1,1,8,9,60,1,N,2
1,6,1,2,0,1,19,1,N,2
1,1,1,1,9,8,46,1,N,2
2,1,1,1,9,5,62,1,N,2
2,1,1,2,2,6,71,1,N,2
2,N,1,2,N,3,10,1,N,2
1,N,1,2,N,3,9,1,N,2
1,6,1,1,2,5,18,1,N,2
1,N,1,1,N,2,6,1,N,2
2,4,1,1,2,5,64,1,N,2
2,1,1,2,5,7,49,1,N,2
1,6,8,1,0,4,16,1,N,2
1,4,1,1,0,9,54,1,N,2
2,4,1,2,1,6,56,1,N,2
1,6,1,1,0,4,17,1,N,2
2,6,1,2,5,6,46,1,N,2
2,N,2,1,N,2,5,1,N,2
2,6,9,1,2,7,30,1,N,2
1,1,1,1,6,5,71,1,N,2
2,N,1,1,N,1,5,1,N,2
2,1,1,2,0,5,34,1,N,2
2,1,6,1,0,10,29,1,N,2
2,4,2,1,5,4,56,1,N,2
2,N,1,1,N,N,1,1,N,2
1,4,1,2,5,7,65,1,N,2
1,N,6,1,N,3,8,1,N,2
1,1,1,1,8,5,52,1,N,2
2,1,1,1,0,7,48,1,N,1
1,1,6,1,5,9,34,1,N,2
2,N,1,1,N,3,13,1,N,2
1,1,1,1,9,9,73,1,N,2
1,6,1,1,6,7,25,1,N,2
2,N,1,2,N,3,7,1,N,2
2,6,2,0,2,6,60,3,N,2
2,6,2,1,3,5,24,1,N,2
2,3,1,2,3,8,78,1,N,2
2,3,1,1,4,5,77,1,N,2
1,6,9,1,2,7,21,1,N,2
2,6,1,1,2,6,36,1,N,2
1,N,1,1,N,2,6,1,N,2
2,1,1,1,4,5,29,1,N,2
2,3,1,1,1,7,84,1,N,2
