SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,1,2,8,6,0,25-00503,11,3722
2,6,1,2,8,8,0,25-00503,7,3687
2,1,1,2,8,8,0,25-00503,11,992
2,6,1,1,7,6,0,25-02800,10,3788
2,6,1,2,4,6,0,25-00503,10,3233
2,N,1,1,9,8,0,25-00703,11,6851
2,1,1,2,7,2,0,25-01300,11,2995
2,1,1,2,9,8,0,25-02800,11,3268
1,1,1,1,3,1,0,25-02800,6,6315
2,1,6,2,9,8,0,25-00503,11,2836
2,6,1,1,N,8,0,25-00503,10,6857
2,4,1,2,8,6,4,25-00703,6,5230
2,1,6,2,8,6,0,25-01300,11,3092
1,1,1,1,2,8,4,25-01300,6,3853
2,1,1,0,8,8,0,25-02800,11,1170
2,1,1,2,9,8,0,25-01300,11,3208
2,1,1,2,N,8,0,25-00503,8,2949
2,1,1,1,7,1,0,25-00503,11,3547
2,1,1,2,9,6,4,25-00503,11,3265
1,1,1,1,3,8,0,25-00703,7,3258
2,1,1,2,1,8,0,25-00503,11,3419
2,1,1,2,8,6,0,25-00703,11,3108
2,1,1,2,N,8,0,25-00503,11,2291
2,1,1,2,N,7,0,25-00503,12,2413
2,6,1,1,5,6,0,25-01000,10,4078
2,3,1,1,9,10,0,25-00503,5,4262
2,4,1,1,7,8,0,25-00503,6,5767
2,1,9,2,9,8,0,25-00503,10,3132
1,1,1,2,8,6,0,25-01300,10,3420
1,1,2,2,9,8,0,25-01300,7,4267
2,1,1,1,N,8,0,25-01300,10,3254
2,6,1,1,6,8,0,25-01300,10,3834
2,1,1,1,6,6,0,25-01000,11,3216
2,6,1,2,5,5,0,25-01000,10,3635
2,1,1,2,7,8,0,25-00703,11,3448
2,1,1,1,9,8,0,25-01000,10,3711
2,5,1,2,8,6,0,25-01300,11,2165
2,1,1,2,8,8,0,25-00503,11,3288
2,1,2,2,9,6,0,25-01300,11,1371
1,6,6,2,9,6,0,25-00503,11,3001
2,6,1,0,9,8,0,25-00503,10,3398
2,1,1,2,6,6,0,25-01300,6,3962
2,1,1,2,8,8,0,25-00703,11,3155
1,6,1,1,7,7,0,25-00503,8,3554
2,2,1,2,5,6,0,25-01000,10,5910
2,6,1,2,3,6,0,25-00503,N,3482
2,6,1,2,5,6,0,25-01000,10,3886
2,6,1,2,7,8,0,25-01000,10,702
2,2,1,2,8,1,0,25-00503,15,476
1,1,1,2,N,8,0,25-01300,11,2686
2,1,1,2,8,8,0,25-00503,10,2294
2,6,1,2,8,6,0,25-00703,12,790
1,6,1,2,8,8,0,25-00503,8,5014
2,1,1,2,1,8,0,25-01300,11,3470
1,1,1,2,8,4,0,25-00503,11,3374
2,1,1,2,8,6,0,25-01300,10,3701
2,6,1,1,9,8,0,25-00503,10,3694
2,6,1,2,9,8,0,25-00503,12,3333
2,N,1,1,9,8,0,25-00703,N,3449
2,1,1,1,8,8,0,25-00503,11,1096
2,1,1,1,7,8,0,25-00503,11,1776
2,1,1,1,8,8,0,25-01300,9,1973
2,1,6,2,9,8,0,25-00503,11,2920
2,1,1,2,2,8,0,25-02800,7,3703
2,2,1,2,8,8,0,25-00503,11,3577
2,2,6,1,3,7,0,25-00703,10,2009
2,1,2,1,9,1,4,25-01300,6,3466
2,2,1,2,2,1,2,25-01300,6,1734
1,1,1,2,9,8,0,25-00503,11,3409
2,1,1,2,8,6,0,25-00503,11,3552
2,6,1,2,8,6,0,25-01300,11,3636
2,1,1,1,N,8,0,25-00503,12,2316
2,1,6,2,7,8,0,25-01000,11,967
2,6,1,2,8,8,0,25-01300,10,3844
2,1,1,2,7,8,0,25-00503,10,3463
2,1,1,1,8,6,0,25-00503,7,4064
2,5,1,1,1,8,0,25-00703,10,5560
2,1,9,2,8,6,0,25-01300,8,2173
2,1,1,1,N,8,0,25-01300,11,1505
2,6,1,1,8,8,0,25-00503,10,3658
2,6,1,2,5,8,0,25-00703,11,1591
2,1,1,2,9,6,0,25-00503,11,1979
1,1,1,1,9,6,0,25-01300,12,3334
2,1,1,1,9,8,0,25-00503,9,2659
2,1,1,2,6,6,0,25-00703,12,1081
2,6,1,2,9,6,0,25-00503,10,3526
2,1,1,2,7,6,0,25-00503,10,3445
1,1,1,1,8,8,0,25-00503,10,3464
2,1,1,1,8,6,0,25-01300,10,3491
2,1,1,2,7,6,0,25-00503,4,3618
2,1,1,2,8,8,0,25-01000,11,5326
2,6,1,2,8,8,0,25-00503,10,3887
2,1,1,2,9,8,0,25-00503,11,3083
2,1,1,1,8,6,4,25-01300,3,4117
2,3,1,2,3,8,0,25-00503,10,1952
2,1,1,2,8,6,0,25-00503,11,4027
1,1,9,1,7,7,0,25-00503,7,4253
2,1,1,2,8,8,0,25-01300,11,3277
2,1,1,2,3,8,0,25-00503,11,1538
1,1,1,1,9,8,0,25-00503,11,1310
2,1,1,2,N,8,0,25-01300,11,1746
2,1,1,2,8,8,0,25-00503,10,3760
2,1,1,1,N,8,0,25-00503,11,2876
2,1,1,1,7,8,0,25-00703,10,4077
2,6,2,1,9,8,0,25-00503,11,3867
2,1,1,2,6,6,0,25-01300,10,1321
2,1,6,2,N,6,0,25-01300,11,966
2,1,1,2,8,6,0,25-01300,14,2266
2,1,1,2,7,1,0,25-00703,5,3882
2,1,8,1,0,6,0,25-00503,10,1622
1,1,1,1,0,4,0,25-01300,10,5455
2,1,1,2,7,1,0,25-01300,10,4006
2,N,1,1,N,8,0,25-00703,10,3463
2,6,6,1,5,8,0,25-00703,8,5298
2,1,1,2,8,8,0,25-01300,10,3585
2,1,6,1,9,8,0,25-00503,15,2794
2,1,1,2,N,5,0,25-00503,11,2844
1,1,1,1,N,8,0,25-01000,14,1716
1,6,1,2,0,6,0,25-01300,2,4223
1,1,6,1,9,8,0,25-00503,11,2736
2,1,1,1,9,7,0,25-01300,10,3648
2,1,1,2,9,8,0,25-00503,11,2751
2,1,1,1,7,1,0,25-00703,8,3496
2,2,1,1,8,8,0,25-01000,11,3858
2,1,6,2,9,8,0,25-00503,11,2971
1,1,1,1,8,8,0,25-00503,7,4248
2,6,1,1,9,6,0,25-01300,11,3461
2,1,1,2,N,8,0,25-01300,11,3153
2,1,6,2,1,6,0,25-00503,10,3430
2,1,1,1,N,8,0,25-01300,12,2902
2,1,1,1,N,8,0,25-00503,11,2926
2,1,6,0,7,8,0,25-00503,11,2004
2,1,7,2,8,6,0,25-00503,11,1296
2,1,1,2,9,5,0,25-00503,12,2629
2,1,1,2,N,8,0,25-00503,12,2860
2,1,6,2,8,8,0,25-01300,8,1326
2,6,9,1,9,8,0,25-00503,10,3599
1,1,1,1,N,8,0,25-00503,12,3198
2,1,6,2,N,4,0,25-01300,N,1392
2,1,1,1,N,8,0,25-01300,11,1229
2,1,1,2,5,6,0,25-01300,8,3779
2,1,7,1,4,8,0,25-00703,11,3618
2,1,1,1,3,6,0,25-01300,12,3015
1,1,9,1,9,7,0,25-00703,10,3837
2,1,1,2,5,8,2,25-00503,3,4015
2,1,9,2,6,8,0,25-01000,11,2892
2,4,1,2,2,8,0,25-00703,13,5506
2,5,1,0,4,7,0,25-00503,10,1471
2,1,1,2,9,6,0,25-00503,10,3514
2,1,6,2,7,8,0,25-01300,7,3656
2,3,1,2,9,1,0,25-00503,11,3288
2,N,1,1,9,8,0,25-01300,14,2070
2,1,6,2,7,6,0,25-01300,5,4087
1,1,1,2,N,8,0,25-00703,11,3857
2,1,1,2,9,7,0,25-01300,12,2759
2,1,1,2,N,8,0,25-00503,11,3474
2,1,1,1,9,8,0,25-00503,11,1711
2,1,1,1,9,8,0,25-00703,8,3123
2,1,2,2,8,6,0,25-01300,3,2071
2,1,1,2,6,8,0,25-00503,12,3614
2,1,1,1,5,8,0,25-01300,13,3748
2,1,1,2,8,8,2,25-00503,N,2583
2,1,1,1,0,8,0,25-01000,6,1814
2,1,1,2,9,8,0,25-00503,8,1092
2,1,1,2,N,8,0,25-00503,11,3296
2,1,1,2,9,8,0,25-00703,11,3083
2,6,9,2,3,8,0,25-00503,7,1759
2,1,1,2,9,8,0,25-00503,11,3107
2,6,1,2,N,8,0,25-00503,11,2633
2,1,1,1,9,6,0,25-00503,10,3217
2,1,1,2,9,8,0,25-01000,15,1080
2,1,1,1,5,8,3,25-00503,7,1838
1,1,6,2,8,8,0,25-02800,11,3330
2,1,9,2,9,8,0,25-00503,10,3215
2,1,1,2,N,8,0,25-00503,11,2731
2,6,1,1,7,8,0,25-00503,10,3726
2,1,1,1,9,8,0,25-00503,11,2970
2,1,1,2,8,8,0,25-00503,8,3470
2,1,2,2,9,8,0,25-00503,11,1360
2,6,1,2,N,8,0,25-01300,11,2675
2,1,6,2,9,8,0,25-01300,10,3494
2,1,1,2,9,8,0,25-00503,12,2677
2,1,1,2,N,6,4,25-00503,10,3483
2,1,6,2,8,6,0,25-00503,11,3416
1,1,1,2,2,1,0,25-01300,14,3909
2,1,1,1,3,8,0,25-01300,10,3788
2,6,1,2,9,8,0,25-00503,11,2837
2,1,1,2,9,1,0,25-00503,9,1962
2,1,2,1,8,8,0,25-00503,7,3537
2,1,1,2,3,8,0,25-00503,11,3504
2,1,1,2,8,8,0,25-00503,11,3268
2,1,1,2,8,8,0,25-00503,11,4120
2,6,1,2,8,6,0,25-00503,N,3430
2,1,1,1,9,8,0,25-00703,14,3271
2,N,1,1,9,8,0,25-00503,11,3574
2,1,1,2,9,8,0,25-00503,10,3601
2,1,1,1,9,8,0,25-00503,10,3517
2,6,1,2,N,8,0,25-00503,11,2791
2,4,1,2,2,8,0,25-01300,10,3424
2,1,1,1,5,8,0,25-00703,10,3681
1,1,2,1,7,6,0,25-00703,9,1648
1,1,1,2,9,8,4,25-00503,11,3472
2,1,1,2,N,6,0,25-00503,11,3147
1,1,1,2,7,6,0,25-00503,11,3833
2,1,1,2,7,6,0,25-01300,6,4339
2,N,1,1,9,8,0,25-01000,10,3391
2,1,1,1,8,6,0,25-00503,10,3529
1,1,6,1,8,6,0,25-01300,7,3328
2,5,1,1,7,6,0,25-00503,11,3394
2,1,6,1,9,8,0,25-00503,11,3465
2,1,3,2,8,8,0,25-00503,10,3372
2,1,8,2,7,6,0,25-00503,10,5679
2,1,6,2,8,6,0,25-00503,10,1979
1,1,1,1,7,7,0,25-00703,7,3487
2,6,1,1,7,7,0,25-00503,6,3840
1,1,1,1,2,8,0,25-01000,10,3901
2,1,6,2,9,8,0,25-00503,11,3065
2,1,1,2,6,8,0,25-00503,11,3506
1,1,1,2,6,8,0,25-01300,6,2250
1,1,1,2,8,6,4,25-01300,10,3795
2,1,1,2,7,8,0,25-00503,11,2308
1,1,1,2,7,7,0,25-00703,11,3710
1,1,6,2,N,8,0,25-00703,10,3205
2,4,1,2,7,1,0,25-01000,14,5299
2,6,1,2,3,8,3,25-00503,13,3569
2,1,1,2,9,8,0,25-01300,11,2778
1,1,1,2,8,6,0,25-01300,10,3212
2,1,6,2,5,8,0,25-00703,14,2282
2,4,1,0,8,8,0,25-01000,11,3252
2,6,1,1,N,8,0,25-02800,10,1128
1,4,1,0,N,6,0,25-01000,11,2197
2,1,1,1,9,8,0,25-00503,15,2989
2,1,1,2,5,8,0,25-01000,10,1424
2,1,6,2,8,6,0,25-00503,10,1374
1,1,1,1,8,1,4,25-01000,10,2083
2,1,9,1,0,1,0,25-01300,6,1982
2,1,1,2,9,6,4,25-00503,7,3798
2,1,2,2,7,8,0,25-00503,11,3188
2,1,1,2,9,8,0,25-00703,N,3198
2,1,1,2,1,8,0,25-02800,15,1467
2,1,1,2,N,7,0,25-01000,12,2256
2,1,1,1,2,4,0,25-01300,3,4310
2,1,1,2,9,6,0,25-01300,10,3401
2,1,1,1,5,6,0,25-01300,11,3411
2,1,1,2,8,8,0,25-01300,9,1347
2,1,1,1,N,8,0,25-00703,10,3581
1,1,9,1,8,8,0,25-01300,10,1746
2,1,1,2,8,6,0,25-01300,11,4012
2,1,1,1,9,8,0,25-00503,12,1694
1,1,9,2,8,6,0,25-01300,8,3323
2,6,1,2,3,1,0,25-00503,10,4081
2,1,1,2,8,8,0,25-00503,12,3483
2,1,1,2,N,7,0,25-00503,11,46
2,1,7,2,7,8,0,25-01300,7,3705
1,1,1,2,9,8,0,25-01000,9,3667
2,1,1,1,8,8,0,25-00503,11,3369
2,1,1,2,9,8,0,25-01300,11,3532
2,1,1,2,3,4,4,25-00503,11,4025
2,1,1,2,4,4,2,25-01000,6,1930
2,6,6,2,9,8,0,25-01000,11,3397
2,6,3,1,3,8,4,25-01000,14,1583
2,1,1,2,8,8,0,25-00503,10,4405
2,1,1,2,8,1,0,25-00703,11,1600
2,1,1,1,N,8,0,25-02800,10,3593
2,1,1,2,9,8,0,25-00503,10,3799
2,1,1,2,8,8,0,25-00703,11,3864
1,1,6,2,7,8,0,25-00503,11,3142
2,1,9,2,8,8,0,25-01300,11,3546
2,1,1,2,N,8,0,25-00503,10,1500
2,1,1,2,4,8,0,25-01300,10,2076
2,6,9,2,9,8,0,25-00503,11,877
2,6,1,2,8,6,0,25-00503,10,3441
1,4,1,2,7,1,0,25-01000,15,6818
2,1,1,2,N,7,0,25-02800,10,3386
2,1,1,2,6,8,0,25-01300,6,3144
2,1,6,2,7,8,4,25-02800,11,5659
2,1,1,2,N,5,0,25-00503,7,3393
2,4,1,2,8,8,0,25-01300,11,3856
2,1,1,2,9,8,0,25-00503,14,3504
2,1,9,2,8,8,0,25-00503,15,1519
2,1,1,2,9,8,0,25-00703,13,2365
2,1,1,2,9,8,3,25-00503,10,5123
2,1,1,2,3,8,0,25-00503,8,3687
1,1,1,2,9,8,0,25-00503,11,2720
2,1,1,2,8,6,0,25-00503,1,3963
2,6,1,1,4,8,2,25-00503,10,5217
2,1,5,2,7,1,0,25-00503,8,3981
2,1,1,2,7,6,0,25-01300,10,1383
1,1,3,2,9,8,0,25-00503,11,3795
2,1,1,2,8,8,0,25-01300,11,3320
2,6,1,2,7,8,0,25-01000,9,600
2,1,1,2,N,8,0,25-00503,8,2959
2,6,1,2,N,8,0,25-00503,11,3095
2,1,1,2,N,8,0,25-00503,11,2213
1,1,1,2,7,6,0,25-00703,12,161
2,1,1,2,N,7,0,25-01300,11,2515
2,6,6,2,N,6,0,25-00503,10,3159
2,1,1,2,9,8,0,25-00503,11,2880
2,2,1,2,N,12,0,25-01000,10,3745
1,6,1,2,8,8,0,25-01300,3,3528
2,1,6,1,8,8,0,25-01300,11,4125
1,1,1,2,N,8,0,25-00503,11,2932
2,1,6,1,N,8,0,25-01000,10,1417
2,1,1,2,9,8,0,25-02800,12,3147
2,1,1,2,N,8,0,25-00503,11,2767
1,1,1,2,7,6,0,25-00503,11,5355
1,1,1,2,5,6,0,25-00503,11,1483
2,1,8,1,3,6,0,25-00703,10,5120
1,1,1,2,9,8,0,25-00503,8,3111
2,1,9,2,3,8,0,25-01000,11,1613
1,N,1,1,8,8,0,25-00503,11,1083
2,6,1,2,9,8,0,25-01300,11,2299
2,1,1,2,9,8,0,25-00503,11,1441
2,6,1,2,N,8,0,25-00503,12,2433
2,1,1,2,8,8,4,25-00703,11,3113
2,1,1,1,8,8,0,25-00503,11,3362
1,1,1,2,N,7,0,25-01300,12,1723
1,1,2,1,N,8,0,25-00503,15,1540
2,6,1,2,9,8,0,25-01000,11,3562
2,1,9,2,8,8,0,25-01000,10,1636
2,6,6,2,9,9,0,25-02800,10,5593
2,1,1,0,8,6,0,25-01300,10,1668
2,1,6,2,7,6,0,25-00703,11,3106
2,1,1,2,9,8,0,25-00503,11,3116
2,1,1,2,8,8,0,25-01300,13,2466
1,6,1,2,6,4,0,25-02800,3,3805
2,6,9,2,7,6,0,25-00503,5,3933
2,6,1,2,9,8,0,25-00703,11,3403
2,1,1,1,7,6,0,25-00703,10,1854
2,6,1,2,3,8,2,25-01300,15,5917
1,1,2,2,8,8,0,25-00703,11,3028
2,N,1,1,9,8,0,25-01000,11,1683
2,6,1,2,9,6,0,25-01000,11,3856
2,1,1,1,7,6,0,25-01300,11,3882
1,6,1,2,5,1,0,25-00703,10,4086
2,1,1,2,8,8,0,25-01300,6,1841
1,1,2,1,0,9,0,25-01000,4,3204
2,1,1,2,8,8,0,25-00503,12,3082
2,3,1,1,8,8,0,25-00503,10,3496
1,1,9,2,7,9,0,25-00703,11,3365
2,6,1,2,7,8,0,25-00503,10,3912
2,6,1,1,8,8,0,25-01300,11,3091
2,1,1,2,9,6,0,25-00703,7,4009
1,1,6,2,5,6,0,25-01300,11,3554
1,1,1,1,7,6,0,25-00503,3,4165
2,1,1,2,8,8,0,25-00703,7,3577
2,2,1,2,2,6,0,25-00503,1,2241
2,6,1,2,9,8,0,25-01000,10,3500
1,1,1,1,7,6,0,25-01300,11,3644
2,6,1,2,5,8,0,25-00703,10,3480
2,6,1,2,9,8,0,25-00503,10,3203
2,1,1,2,9,7,0,25-01300,11,2454
1,1,1,2,7,8,0,25-00703,3,2046
2,1,3,1,5,6,0,25-00503,10,3383
1,1,1,1,9,8,0,25-00503,4,3564
2,1,9,2,4,8,0,25-01300,11,4881
1,1,1,2,7,8,0,25-01000,11,3038
2,1,1,2,8,6,0,25-00503,11,2086
2,1,1,2,N,8,0,25-01300,11,3502
1,1,6,1,8,8,0,25-00503,6,1755
1,1,6,2,N,8,0,25-00503,11,2786
2,1,1,2,9,8,0,25-02800,11,901
2,3,6,2,8,8,0,25-00503,1,3695
2,2,1,2,4,8,0,25-01300,10,344
2,1,1,2,8,8,0,25-00703,10,3098
2,1,1,1,9,8,0,25-01300,10,4256
2,1,1,1,8,8,0,25-01300,11,3066
2,1,1,2,N,8,0,25-01300,10,2953
1,1,1,2,8,6,0,25-01000,7,3739
2,1,1,2,4,8,0,25-00503,11,3380
2,4,1,2,6,6,0,25-00503,3,1615
2,1,6,2,8,6,0,25-00503,4,3408
2,1,1,2,8,6,0,25-00503,11,3380
1,3,1,2,0,6,0,25-00703,2,5607
2,1,6,2,9,9,0,25-01300,3,2906
2,1,1,1,N,7,0,25-00503,11,2723
2,6,1,2,7,6,0,25-01300,10,4168
2,1,1,2,9,8,0,25-00503,11,3002
2,1,1,0,8,8,0,25-00503,11,3948
2,1,1,2,5,8,0,25-00703,11,2921
2,1,1,1,0,4,0,25-00503,10,3658
2,1,9,2,9,6,0,25-00503,10,3422
1,1,1,2,N,5,0,25-00503,11,3576
2,1,1,1,9,8,0,25-01300,10,3562
2,6,1,2,1,1,0,25-01300,10,596
2,1,1,2,8,8,0,25-00503,14,1561
1,6,1,1,3,6,0,25-00503,10,3823
2,1,1,1,5,6,0,25-00703,15,1228
2,1,1,2,9,5,0,25-01000,11,2629
2,1,1,2,N,8,0,25-00503,11,1476
1,1,1,2,8,6,0,25-01300,11,3277
1,6,1,2,7,7,0,25-00703,10,519
2,1,6,2,8,8,0,25-00703,11,1227
2,1,1,2,N,8,0,25-00503,11,2870
2,1,1,2,N,8,0,25-01300,10,1904
2,1,1,2,9,8,4,25-00503,10,4225
2,1,1,2,N,8,0,25-00503,10,3249
2,4,1,2,8,8,0,25-01300,16,1754
2,6,1,2,8,4,0,25-00703,N,3339
2,1,1,2,N,8,0,25-01300,11,2891
1,6,1,2,6,6,0,25-01300,11,3705
2,6,1,2,7,8,0,25-01000,10,3667
2,6,1,2,8,6,0,25-01300,10,4074
2,1,1,2,8,8,1,25-01300,6,3470
2,1,1,2,7,8,0,25-00503,8,3421
2,1,1,2,8,6,0,25-01300,11,3414
2,1,1,2,9,6,0,25-01300,11,3391
2,1,1,2,9,8,0,25-00503,11,3280
2,1,1,2,9,8,0,25-01300,11,3204
2,1,1,2,8,6,4,25-00503,11,1742
1,1,1,2,9,8,0,25-00503,11,3217
2,4,1,2,7,8,0,25-01300,6,3417
2,4,1,2,8,1,0,25-01300,14,4882
2,1,1,1,N,8,0,25-00703,3,3393
2,6,1,2,9,8,0,25-00503,10,3435
1,1,1,2,8,8,0,25-01000,10,3630
2,1,1,2,8,6,0,25-01300,7,3717
2,3,1,1,7,8,0,25-01300,9,4094
1,1,1,2,1,8,0,25-00503,6,3997
2,1,1,1,3,6,0,25-01000,6,2000
2,1,1,2,7,6,0,25-00703,12,1737
1,1,1,1,N,8,0,25-00503,10,1659
1,1,2,2,8,6,0,25-01000,2,1839
1,1,1,2,4,8,0,25-01300,10,3339
2,1,1,2,9,8,0,25-00503,10,3297
2,1,1,2,8,5,0,25-00503,11,633
2,1,1,2,N,5,0,25-01300,11,3143
2,3,1,2,8,6,2,25-00503,10,1993
2,6,1,2,7,7,0,25-00503,6,3575
2,1,1,2,9,8,0,25-00503,12,3192
2,1,1,2,N,8,0,25-00503,12,3224
2,1,6,1,9,8,0,25-00503,11,3470
2,1,1,2,8,8,0,25-00503,16,3038
2,1,1,1,N,6,0,25-01300,10,1492
1,1,1,2,9,6,4,25-00503,11,3044
2,1,6,1,N,8,0,25-01300,10,3434
1,1,2,2,9,8,0,25-01000,1,2727
2,1,1,2,N,8,0,25-00503,10,1385
2,1,1,2,9,8,0,25-00503,11,3630
2,1,1,2,8,1,0,25-00503,6,3436
2,1,1,2,N,7,0,25-01300,10,2668
1,4,1,1,6,8,0,25-00503,11,3332
2,1,1,2,8,4,0,25-00503,11,2246
2,1,1,1,8,8,0,25-01300,7,3953
1,1,1,2,9,8,0,25-01300,12,3071
1,1,1,2,9,8,0,25-00503,8,1952
1,3,1,2,N,8,0,25-01000,11,1356
2,1,1,1,8,1,0,25-00503,11,3974
2,6,6,2,5,6,0,25-01000,11,380
2,1,1,2,8,8,0,25-01000,6,1786
1,1,1,1,8,8,0,25-01000,7,3358
1,1,1,2,8,6,0,25-01300,10,3203
2,6,1,1,N,5,0,25-00503,11,3390
1,1,6,2,0,8,0,25-00503,3,3387
2,1,1,2,7,8,0,25-00703,10,3869
2,1,6,1,6,8,0,25-00703,10,3914
2,1,1,2,9,8,0,25-00703,11,3188
1,1,1,2,8,8,0,25-00703,11,2913
1,1,6,2,7,6,2,25-00503,8,3179
1,3,2,2,6,8,1,25-00503,11,1619
1,1,1,2,7,6,0,25-00503,11,3900
2,6,1,2,7,6,0,25-01300,6,1835
1,6,1,2,8,8,0,25-00503,14,3625
1,1,6,2,4,8,0,25-00503,6,3932
2,1,6,1,9,8,0,25-00503,10,1855
2,1,9,2,9,8,0,25-01300,11,3072
2,1,1,1,8,8,0,25-01300,11,3615
1,1,1,2,7,8,0,25-01000,3,3976
2,1,6,2,7,8,0,25-00503,7,1700
1,1,1,2,9,8,0,25-00503,6,3596
2,1,1,2,N,8,0,25-01300,6,3202
2,1,6,2,9,8,0,25-00503,7,1877
2,1,1,2,N,8,0,25-00703,11,3392
2,1,1,2,4,6,0,25-01300,8,3133
2,1,6,2,7,8,0,25-01300,10,866
2,1,1,2,N,5,0,25-01000,11,3042
2,1,1,2,9,8,0,25-01300,11,2560
2,6,1,2,9,6,4,25-02800,1,3797
2,6,1,2,9,8,0,25-01000,6,2892
2,1,1,2,N,6,0,25-00503,10,3077
1,6,1,2,6,6,0,25-01300,11,3468
2,6,1,2,6,8,0,25-01300,11,3271
2,1,6,0,6,6,0,25-01000,8,3242
2,1,1,1,7,8,0,25-00703,11,1591
2,1,1,2,5,1,0,25-01300,11,3060
2,1,1,2,5,8,0,25-00503,11,4146
1,3,1,1,5,8,0,25-00703,10,1784
2,1,6,1,N,8,0,25-00703,11,1440
1,1,1,2,7,8,3,25-01300,10,1707
2,6,1,2,9,8,0,25-00503,7,3101
2,1,1,2,8,6,0,25-01300,13,5186
2,1,1,1,7,8,0,25-00503,11,463
2,6,6,1,7,8,0,25-00703,11,2160
2,1,1,2,9,8,0,25-01300,11,3064
2,6,1,2,0,8,0,25-00503,5,4765
2,1,1,2,0,8,0,25-00503,10,4020
1,1,1,2,3,8,0,25-00503,10,3891
2,1,1,2,3,8,0,25-02800,15,5062
1,6,1,2,2,8,0,25-00503,6,3698
2,1,1,1,9,8,0,25-01000,10,3827
2,1,1,1,9,8,0,25-00503,10,3597
1,1,1,1,5,8,0,25-00703,11,3677
2,6,8,2,6,6,0,25-00503,11,3528
2,6,1,2,2,8,0,25-00703,7,3765
2,1,1,2,8,8,0,25-00703,7,3869
1,1,1,1,9,1,0,25-01300,11,1483
1,1,1,2,2,7,0,25-00503,4,3145
2,1,1,2,9,8,4,25-01300,10,1990
2,1,1,1,4,8,0,25-00503,11,2076
1,1,9,2,9,7,0,25-01300,14,3655
2,1,1,1,2,6,0,25-01000,10,637
1,1,1,2,N,6,0,25-01300,10,1551
2,1,6,2,8,8,0,25-01300,11,2754
2,1,1,2,N,5,0,25-00503,12,2688
2,1,1,2,N,8,0,25-01300,10,1828
2,6,1,2,2,4,0,25-00503,11,3647
2,6,1,1,9,6,0,25-00503,8,3154
1,6,5,2,7,8,0,25-01300,13,3939
1,1,9,1,8,6,0,25-01000,11,1879
2,1,1,1,5,8,0,25-01000,3,3606
2,1,1,1,8,8,0,25-01300,11,3670
1,1,1,2,9,8,0,25-00503,11,3141
1,1,1,2,N,8,0,25-00703,11,3165
2,1,1,2,8,6,0,25-02800,9,1145
1,1,9,2,8,6,0,25-00703,14,3664
2,1,1,2,9,8,0,25-01300,11,2796
2,1,1,2,8,8,0,25-01300,12,3414
1,1,6,2,8,6,0,25-00703,7,562
2,1,1,2,6,6,0,25-01300,1,3400
2,4,1,2,6,8,0,25-01300,7,3943
2,1,6,2,9,6,0,25-01000,15,3308
2,1,1,2,0,8,0,25-00503,10,1553
2,3,1,1,8,8,3,25-01300,10,3855
1,1,1,2,8,8,0,25-00503,7,3448
1,1,1,2,9,6,0,25-00503,3,1862
1,6,1,2,2,7,0,25-01000,5,4294
1,6,1,2,8,8,0,25-01000,11,4083
2,1,1,2,7,1,0,25-00503,11,1800
2,1,1,2,5,8,0,25-00503,11,3638
2,1,1,2,N,8,0,25-01300,15,3029
2,1,1,2,8,8,0,25-00703,11,3627
2,1,1,2,N,5,0,25-01300,11,2970
1,1,1,2,9,8,0,25-00503,11,3650
2,1,6,2,7,8,0,25-00503,10,3889
1,1,1,2,2,8,4,25-00703,1,813
2,1,9,2,0,1,0,25-00703,1,624
1,1,1,2,9,5,0,25-01300,9,2939
2,1,1,2,5,1,0,25-01000,N,1781
2,3,9,2,0,8,0,25-01000,3,1701
2,1,1,2,N,8,0,25-01300,11,2982
2,6,6,2,4,8,0,25-00503,13,3196
1,1,9,2,9,5,0,25-00703,11,2846
2,1,9,2,8,8,0,25-01300,11,2958
2,3,1,2,9,8,0,25-00503,10,3610
2,1,1,1,7,1,0,25-01300,6,4007
2,6,1,0,1,8,0,25-00703,7,3250
2,1,6,2,8,6,0,25-00503,11,1439
1,1,1,2,2,6,0,25-00503,14,1987
2,6,1,2,8,8,2,25-01300,10,3370
2,6,1,2,8,12,0,25-01000,1,5883
1,1,2,2,7,6,0,25-01300,6,3641
2,6,1,2,5,1,0,25-00503,11,3668
2,1,1,1,8,6,0,25-00503,11,3559
2,1,1,2,4,8,0,25-01300,8,3788
2,1,1,2,9,8,0,25-00503,11,3719
2,2,1,2,7,6,0,25-01300,3,3788
2,1,1,1,7,1,0,25-00703,10,1822
2,1,1,2,4,8,0,25-01300,10,3487
2,1,1,2,0,6,0,25-00503,5,532
2,1,1,2,7,6,0,25-00503,12,870
1,N,1,1,9,8,0,25-01300,10,2494
1,1,1,1,7,8,0,25-00503,8,3270
2,1,6,2,5,4,0,25-00503,10,4324
2,1,1,2,8,8,0,25-00503,11,2998
2,6,1,2,8,8,0,25-00503,11,3208
2,1,1,2,9,6,0,25-00503,7,3248
2,1,1,2,N,5,0,25-00503,11,2967
2,1,6,2,1,6,0,25-00503,10,3649
2,1,6,2,0,6,0,25-00503,11,3319
2,1,1,1,N,8,0,25-00503,11,1597
2,1,1,2,8,8,4,25-01300,11,2715
2,1,1,1,8,6,0,25-01300,11,3645
