,Unnamed: 0,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,PUMA
1869,1663,29,1,1,0,1,1,4,1,1,8590,9,3,77755,0,453,N,2,2,2,2,92,77,25-02800
1870,1629,33,1,1,0,1,1,N,1,2,7580,N,7,-4600,0,331,N,2,2,2,2,14,51,25-00703
1871,7001,50,1,1,0,1,2,N,1,1,N,N,10,-4600,3,419,N,2,2,2,2,103,109,25-00703
1872,2292,37,2,6,0,1,1,2,1,2,8290,14,9,165999,4,458,N,2,2,2,1,94,50,25-02800
1873,2247,20,2,1,0,1,0,N,1,2,3390,6,9,8671,3,444,N,2,2,2,2,68,47,25-01300
1874,3519,12,1,6,0,1,2,4,1,1,7380,11,9,279308,3,501,2,2,2,2,2,86,106,25-02800
1875,434,29,2,3,0,6,1,N,3,1,7860,N,7,123492,N,N,N,2,2,2,2,81,54,25-01300
1876,6286,23,2,1,0,1,2,3,3,1,6870,9,3,86921,6,501,N,2,2,2,2,133,0,25-00703
1877,1824,74,1,6,0,1,N,N,1,1,N,N,9,N,N,151,N,1,1,2,2,74,89,25-00503
1878,6846,66,1,1,0,1,1,2,1,2,5170,9,9,130136,4,415,N,2,2,2,2,130,46,25-00703
1879,4537,70,1,6,0,1,0,N,1,1,N,N,7,28057,4,369,N,2,2,2,2,60,96,25-00503
1880,944,31,1,N,0,6,2,N,1,1,5190,4,3,102471,7,501,2,2,2,2,2,133,34,25-01300
1881,2479,38,2,5,0,1,1,2,1,2,8680,10,10,39549,8,403,2,2,2,2,2,91,57,25-02800
1882,1252,44,2,6,0,6,2,2,1,1,N,N,9,65189,8,501,N,2,2,1,2,47,56,25-01300
1883,7201,48,1,6,0,1,N,N,1,1,9470,8,10,106085,9,345,N,1,1,2,2,114,107,25-00703
1884,2415,23,2,N,0,6,2,4,1,1,7860,11,8,35841,7,486,2,2,2,2,2,105,93,25-02800
1885,3815,12,1,1,0,1,1,5,1,1,7860,N,10,10900,3,174,N,1,1,2,2,107,66,25-02800
1886,6077,0,2,1,0,1,0,4,1,1,9380,9,3,93364,N,501,N,2,2,2,2,15,414,25-01000
1887,892,7,2,6,0,6,0,3,1,1,N,N,N,43984,6,326,N,2,2,2,2,97,70,25-00703
1888,4462,21,2,N,0,1,0,N,1,1,6290,6,7,135105,6,377,N,2,2,2,2,76,113,25-00503
1889,5344,56,2,6,0,1,2,2,1,1,7390,16,9,134786,8,466,N,2,2,2,2,96,0,25-01300
1890,5983,36,2,1,0,1,0,N,1,1,7890,4,3,67076,0,433,N,2,2,2,2,391,0,25-01300
1891,3394,8,2,1,0,1,1,N,1,2,5170,6,4,-4600,8,N,N,2,2,1,2,31,73,25-00703
1892,6524,4,1,N,0,1,2,4,1,1,N,10,1,N,5,476,N,2,2,2,2,111,0,25-01300
1893,1047,22,1,6,0,1,0,3,1,1,5190,6,10,N,8,308,N,2,1,2,2,106,71,25-01000
1894,2004,32,1,1,0,1,2,4,1,0,7860,11,5,33848,7,N,N,2,2,2,2,39,110,25-00703
1895,2089,47,2,6,0,1,0,N,1,1,7780,9,5,-3148,3,405,N,2,2,1,2,91,92,25-00703
1896,1702,69,2,6,0,1,1,3,1,1,8470,12,10,-4600,7,373,N,2,2,2,2,66,116,25-01000
1897,2952,15,1,1,0,1,0,4,1,1,7390,6,9,16990,2,389,N,2,2,2,2,70,109,25-00503
1898,4216,15,1,6,0,1,1,2,1,1,8180,4,10,N,8,396,N,2,2,2,2,71,167,25-02800
1899,1323,57,1,6,4,1,2,4,1,1,7860,11,5,-4600,1,244,N,1,2,2,1,49,0,25-02800
1900,7471,15,2,6,0,1,1,3,1,1,7390,N,7,8584,0,213,N,2,1,2,2,90,56,25-00703
1901,2350,31,1,6,0,6,0,2,1,2,7860,N,10,132078,2,407,N,2,2,2,2,75,96,25-02800
1902,3127,31,1,1,0,1,0,4,1,2,N,N,7,98379,7,385,2,2,2,2,2,55,51,25-00503
1903,335,21,1,6,0,1,0,2,1,1,7860,11,10,-4600,3,263,N,N,2,2,2,105,57,25-01000
1904,6391,74,2,3,0,1,1,2,1,1,770,4,1,N,9,433,N,2,2,2,2,107,92,25-02800
1905,1768,21,2,1,0,1,0,2,1,1,8680,12,7,-4600,5,310,2,2,2,2,2,148,166,25-01000
1906,3634,19,2,N,0,1,0,2,3,1,7860,N,4,190432,6,346,N,2,2,2,2,100,74,25-00703
1907,1442,59,1,6,0,1,0,3,1,1,8980,4,5,81195,1,362,N,2,2,2,2,51,91,25-00503
1908,6976,67,1,1,0,1,2,2,1,1,7870,4,9,115040,1,482,N,2,2,2,2,54,63,25-00703
1909,1893,4,2,N,0,1,0,4,1,2,N,10,7,43263,7,361,N,2,2,2,2,92,138,25-01000
1910,4717,12,1,6,0,1,2,N,1,1,7380,9,2,N,2,501,N,2,2,2,2,91,72,25-00503
1911,5368,71,1,1,0,1,3,2,1,1,7380,6,5,181470,6,334,N,2,2,2,2,114,110,25-00503
1912,928,41,2,6,0,1,2,N,1,2,N,5,9,-4600,1,263,N,2,2,1,2,132,76,25-01300
1913,1116,69,1,6,4,1,2,4,1,1,7290,2,7,115758,4,285,N,1,2,2,2,263,88,25-01300
1914,3698,83,2,1,0,1,0,N,1,1,N,N,5,61450,1,480,N,2,1,2,2,41,45,25-00503
1915,2446,43,1,N,0,1,2,2,3,2,7270,10,5,-4600,1,243,N,2,2,2,2,142,86,25-00703
1916,1191,41,1,1,0,1,0,3,1,1,6970,11,5,21565,4,373,N,2,2,2,2,70,87,25-02800
1917,4983,24,2,N,0,1,2,N,1,2,7270,14,2,N,7,283,N,1,1,2,2,79,59,25-00503
1918,3118,15,1,1,0,6,1,3,1,1,7270,9,9,91765,7,319,N,2,2,2,1,44,116,25-00703
1919,7326,75,2,1,0,1,0,4,1,1,6290,13,9,28559,0,391,N,1,2,2,2,78,60,25-02800
1920,7455,67,2,6,0,1,2,6,1,1,7380,N,9,-4600,4,474,N,2,2,2,2,96,102,25-00703
1921,6395,19,2,6,0,1,0,2,1,1,8370,10,9,179403,5,501,N,2,2,2,2,93,61,25-02800
1922,5773,78,2,6,0,1,2,3,1,1,7860,11,3,83128,6,501,N,2,1,2,2,97,57,25-01300
1923,4481,31,1,6,0,1,0,2,1,1,7970,N,9,163986,8,264,N,2,2,2,2,29,106,25-00703
1924,2439,68,2,6,0,1,0,N,1,1,N,10,5,-4600,0,501,N,2,2,2,2,239,80,25-00703
1925,244,8,1,6,0,1,0,2,1,2,8191,12,5,79054,5,464,N,2,2,2,2,109,49,25-01000
1926,5850,80,1,6,0,1,2,4,1,2,7390,12,9,198086,N,489,N,2,1,2,2,84,111,25-01300
1927,5812,43,1,1,0,1,0,N,1,1,4170,4,9,38985,2,245,N,2,2,2,2,166,98,25-00703
1928,4659,94,1,3,0,1,1,2,1,1,7860,10,N,N,N,501,N,2,2,2,2,86,114,25-01300
1929,6190,21,2,6,4,6,0,2,1,1,9370,4,5,126712,8,501,N,2,2,2,2,120,44,25-01300
1930,5907,7,2,1,0,1,0,2,1,1,4170,13,5,46801,6,501,N,2,2,2,2,79,98,25-01300
1931,6789,9,1,6,4,1,2,N,3,0,6991,9,5,147288,1,177,N,2,2,2,2,108,53,25-01000
1932,5969,22,2,6,0,6,0,2,1,1,7860,11,7,123529,4,468,N,1,2,2,2,87,102,25-02800
1933,1593,48,1,6,0,1,0,N,1,1,5090,7,7,180201,1,453,N,1,2,2,2,79,148,25-00503
1934,3434,21,1,1,0,1,0,2,1,1,7071,4,7,99252,2,385,N,2,2,2,2,54,60,25-02800
1935,4613,36,2,6,0,1,2,N,3,1,6970,11,7,18642,2,N,N,2,1,2,2,45,67,25-01000
1936,4608,11,2,N,0,1,2,2,1,1,8680,6,3,60971,7,392,N,2,2,2,2,89,118,25-00703
1937,5702,56,2,1,0,1,1,N,1,2,6670,2,3,60674,3,469,N,2,2,2,2,97,51,25-00703
1938,1632,68,1,6,0,1,2,4,1,1,3380,9,10,-4600,7,381,2,2,2,2,2,133,185,25-00703
1939,2054,62,1,3,0,6,0,6,1,2,6991,11,5,165944,6,501,N,2,2,2,2,80,107,25-01300
1940,499,69,1,1,0,1,1,6,1,1,N,N,3,35955,6,328,N,2,2,2,2,113,69,25-00703
1941,7038,94,2,6,0,1,0,4,1,1,7860,N,5,47775,4,317,N,2,2,2,2,119,49,25-01300
1942,3546,37,2,4,0,1,2,3,1,1,2190,11,3,120914,6,350,N,2,2,2,2,82,98,25-01000
1943,3604,94,1,N,0,6,2,N,1,1,N,12,9,29866,4,363,N,1,1,2,2,83,61,25-02800
1944,1288,40,2,6,0,1,2,2,1,2,N,N,4,35935,6,296,N,2,2,2,2,150,127,25-00503
1945,5083,68,1,1,0,1,0,4,1,1,3380,6,3,N,9,501,N,2,2,2,2,100,49,25-01000
1946,3264,29,2,6,0,6,0,N,1,1,2190,6,5,162606,9,490,N,2,2,1,2,103,85,25-00503
1947,419,70,1,1,0,1,2,4,1,2,N,4,7,24530,4,290,N,2,2,2,2,55,103,25-01300
1948,7218,56,2,6,0,1,0,4,1,2,6870,7,7,150750,N,501,N,2,2,2,2,120,132,25-01300
1949,4814,23,1,1,0,1,0,2,1,1,3390,12,5,135217,6,501,N,2,2,1,1,195,98,25-00503
1950,1321,47,2,1,0,6,2,2,1,1,7270,N,7,-2611,4,411,N,2,2,2,2,108,82,25-01000
1951,2540,16,2,6,4,1,0,2,1,1,3960,6,5,183781,7,501,N,2,2,2,2,71,65,25-00503
1952,1361,67,1,1,0,1,2,3,1,1,6870,6,10,-4600,2,304,N,2,2,1,2,34,78,25-01300
1953,5394,59,2,1,0,1,2,N,3,1,8191,6,10,100934,0,429,N,2,2,2,2,57,101,25-00503
1954,6400,37,2,N,0,1,3,N,1,1,8370,14,5,187689,9,375,N,1,2,2,2,43,112,25-02800
1955,1055,21,1,6,0,1,2,3,1,1,N,12,9,207493,8,501,N,1,2,2,2,71,64,25-00703
1956,7603,76,2,3,0,1,2,N,1,1,N,N,5,91336,7,476,N,2,1,2,2,107,49,25-00703
1957,6333,4,1,3,0,1,2,4,1,1,N,11,8,N,7,158,2,2,2,1,2,101,114,25-00503
1958,6892,58,2,1,0,1,2,4,1,1,7770,13,9,73793,6,425,N,2,2,2,2,53,137,25-01300
1959,999,23,2,N,0,1,1,4,1,2,7860,10,5,14698,3,236,N,2,2,1,2,60,69,25-02800
1960,4103,94,1,6,0,1,1,3,1,1,N,N,4,N,7,428,N,1,2,2,2,101,71,25-02800
1961,1883,49,2,1,4,1,1,6,1,1,8680,10,7,-4600,2,370,N,2,2,2,2,96,77,25-01300
1962,7323,55,1,1,0,1,0,N,1,1,7570,6,10,57207,1,331,2,2,2,2,2,42,36,25-00703
1963,2287,51,1,6,0,1,0,2,1,1,8191,10,10,119976,4,476,N,2,2,2,2,340,69,25-00703
1964,4698,52,1,1,4,1,2,2,1,1,N,N,5,173860,N,501,N,2,2,2,2,49,128,25-00503
1965,6908,39,1,1,4,1,0,2,1,2,7460,4,7,38623,2,501,N,2,2,2,2,427,52,25-01300
1966,3350,42,2,1,0,1,0,N,1,2,7380,10,5,-4600,0,326,N,2,2,2,2,55,96,25-02800
1967,1329,35,2,4,0,1,0,4,1,2,7980,3,7,-4600,3,286,N,2,2,2,2,105,98,25-01300
1968,6600,60,2,6,4,1,1,2,1,1,N,12,10,N,6,323,N,1,1,2,2,99,100,25-02800
1969,5248,31,2,1,0,1,0,N,3,1,N,N,7,121625,1,501,2,2,2,2,2,98,99,25-00503
1970,4490,71,2,6,0,6,0,N,1,1,4470,11,7,-4600,4,455,N,1,1,2,2,93,57,25-02800
1971,405,16,1,1,4,6,2,4,1,0,7390,11,3,13138,7,184,N,1,2,2,2,105,82,25-00703
1972,6234,33,2,3,0,1,0,6,3,2,7380,12,10,191395,9,466,N,2,2,2,2,52,114,25-01000
1973,630,91,1,1,0,1,2,2,1,2,4380,9,11,185744,3,483,N,2,2,2,2,118,179,25-01000
1974,6335,33,1,6,0,1,2,N,1,1,N,N,7,101066,7,401,N,2,2,2,2,68,38,25-00703
1975,2409,12,1,1,0,1,0,4,1,1,7570,5,10,164788,4,501,N,2,2,2,2,315,57,25-00703
1976,1823,36,1,6,0,1,2,4,1,1,N,10,3,106016,9,469,N,2,2,2,2,96,63,25-00703
1977,4417,48,1,N,0,9,0,4,1,2,8590,11,7,139323,9,247,N,2,2,2,2,48,79,25-00503
1978,439,14,2,1,0,1,0,4,1,1,8290,6,3,-4600,9,361,N,2,2,2,2,97,82,25-01300
1979,7232,33,1,6,0,1,0,N,1,1,N,N,N,N,6,346,N,1,2,2,2,53,51,25-01300
1980,1477,61,1,6,0,1,0,N,1,0,N,6,9,127995,N,463,2,2,2,2,2,206,101,25-01300
1981,6554,48,2,N,0,1,0,3,3,1,N,N,3,83570,9,501,N,2,2,2,2,102,74,25-00503
1982,3294,72,2,N,0,1,N,5,1,2,7460,12,8,16920,7,405,N,2,2,2,2,52,54,25-02800
1983,642,24,1,1,0,1,4,4,1,1,5170,3,2,44331,7,407,N,1,1,2,2,87,60,25-01300
1984,6878,36,1,N,0,1,2,N,1,2,7071,10,2,146320,7,317,N,2,2,2,2,166,147,25-00703
1985,386,70,1,4,0,1,2,N,1,2,7860,N,9,44263,3,170,N,2,2,2,1,165,120,25-00503
1986,5932,33,2,1,0,6,2,3,1,1,7380,N,8,N,8,367,N,2,2,2,2,91,97,25-00503
1987,3758,52,2,6,0,1,0,5,1,1,7860,10,5,-4600,0,380,N,1,2,2,2,73,119,25-00503
1988,3620,6,2,N,0,1,2,7,1,2,N,10,7,66581,6,164,N,2,2,2,2,46,44,25-02800
1989,7216,0,2,6,0,1,0,N,1,1,7890,8,10,158988,9,281,N,2,2,2,2,109,55,25-01300
1990,4846,44,1,N,0,1,0,7,1,2,7580,10,7,N,8,258,N,2,2,2,2,72,71,25-01300
1991,6505,70,2,3,0,1,2,4,1,2,770,10,7,92603,6,220,N,2,2,2,2,101,0,25-01300
1992,6346,45,1,1,0,1,0,4,1,1,N,4,3,201219,9,501,N,2,2,2,2,98,408,25-00703
1993,4174,33,2,N,0,1,2,N,3,1,5790,9,7,167978,N,501,N,2,1,2,2,122,102,25-02800
1994,5620,40,1,N,0,1,0,4,1,1,6970,11,5,N,3,501,N,2,2,2,2,121,0,25-01000
1995,460,70,2,1,0,1,0,N,1,1,N,10,9,-4600,7,459,N,2,2,2,2,77,529,25-00703
1996,2374,28,2,1,0,1,0,4,1,1,8660,14,9,178547,6,501,N,2,2,2,2,90,90,25-00703
1997,4109,11,2,N,0,1,0,N,1,0,N,N,9,39564,1,429,N,2,2,2,2,63,99,25-00503
1998,3082,69,2,6,0,6,0,5,1,1,8470,3,5,123737,8,467,N,2,2,2,2,152,106,25-02800
1999,6447,41,2,1,0,1,2,3,1,1,7860,11,8,N,8,326,N,2,1,2,2,125,115,25-00703
2000,6237,12,2,3,4,1,2,4,1,1,7470,12,5,N,N,257,N,2,2,2,2,153,137,25-01000
2001,2453,0,1,6,0,6,0,N,3,2,7390,10,5,25558,8,316,N,1,2,2,2,79,90,25-02800
2002,4602,62,1,6,0,1,2,3,1,1,6672,16,5,89275,6,501,N,2,2,2,2,69,166,25-01300
2003,6237,49,1,6,0,6,N,4,3,1,6970,12,3,-967,4,440,N,2,2,2,2,55,59,25-00503
2004,639,60,1,1,0,1,0,2,1,2,1990,N,9,82435,0,273,N,2,2,2,2,217,374,25-02800
2005,4399,52,2,1,4,1,0,4,1,1,8680,10,9,102690,6,283,N,2,2,2,1,92,115,25-00503
2006,1816,46,2,1,0,1,0,4,1,1,7860,6,7,213588,1,456,N,2,2,2,2,118,46,25-02800
2007,1185,38,1,N,0,6,0,2,3,2,N,10,9,N,N,383,N,2,2,2,2,50,56,25-00703
2008,7514,68,1,6,0,1,3,2,1,1,N,0,6,141603,8,501,N,2,2,2,2,53,55,25-00503
2009,6286,47,2,1,0,6,2,2,1,1,7970,7,4,120013,4,501,N,2,2,2,2,340,39,25-00703
2010,2084,39,1,1,0,6,2,4,1,2,8470,N,10,72041,6,229,N,2,2,2,2,69,75,25-00503
2011,1776,14,1,1,0,1,2,5,1,1,3960,11,5,46680,9,414,N,2,2,2,2,103,76,25-01000
2012,902,75,2,6,0,1,0,N,1,2,N,N,9,64699,2,501,N,N,1,2,2,115,73,25-00503
2013,1511,37,1,1,0,1,2,4,1,2,770,12,3,186065,8,147,N,2,2,2,2,101,61,25-00503
2014,14,35,1,1,4,1,2,N,1,2,6672,9,9,172748,8,240,N,2,2,2,2,46,45,25-00503
2015,7306,29,2,1,4,1,3,N,3,1,N,N,8,N,0,373,N,2,1,2,2,105,98,25-00703
2016,7035,12,2,6,4,1,2,3,1,1,N,10,9,N,9,501,N,2,2,2,2,59,99,25-00703
2017,2867,67,2,4,0,1,0,4,1,1,8191,N,4,133236,9,414,2,2,2,2,2,47,108,25-02800
2018,6692,71,1,6,0,6,1,3,2,0,7270,11,5,-4600,9,353,N,1,2,2,2,107,46,25-01300
2019,4058,37,1,6,0,1,0,4,1,2,7860,N,5,34365,3,243,N,2,2,2,2,93,131,25-01300
2020,4981,14,1,N,0,1,0,2,1,1,N,N,10,32023,3,276,N,2,2,2,2,204,105,25-00503
2021,6450,36,2,6,0,1,2,4,1,1,8192,N,3,67789,7,501,N,2,2,2,2,67,0,25-02800
2022,7481,6,2,N,0,6,1,3,1,1,7860,12,9,N,N,501,N,1,2,2,2,26,152,25-00703
2023,1666,43,2,3,0,1,2,N,3,1,8680,10,10,117017,7,501,N,1,1,2,2,85,57,25-00503
2024,6844,43,2,1,0,6,2,N,1,1,N,10,9,N,6,339,N,1,1,2,2,363,100,25-00703
2025,1456,60,2,1,0,6,2,5,3,1,N,N,3,N,N,501,N,2,1,2,2,53,58,25-01300
2026,4873,41,2,3,0,1,0,N,1,1,7071,12,4,-4600,N,437,N,1,2,2,2,129,89,25-01300
2027,6336,49,2,2,0,1,2,N,1,0,770,12,10,18189,4,366,N,1,2,2,2,81,163,25-01000
2028,2341,39,1,1,0,1,0,4,1,1,N,10,5,168908,N,501,N,2,2,2,2,109,119,25-01300
2029,2677,78,2,N,0,6,2,4,1,1,6970,10,7,N,8,388,N,2,1,2,2,76,0,25-02800
2030,6903,60,2,6,0,1,0,N,1,1,7890,6,9,-4600,5,329,N,2,2,2,2,46,201,25-01300
2031,6407,65,1,1,0,1,0,N,1,1,N,N,5,227956,4,501,N,2,2,2,2,42,61,25-01300
2032,5348,34,1,1,4,6,1,3,1,1,7380,3,5,149631,8,434,N,1,2,1,2,88,80,25-02800
2033,6800,46,1,1,0,1,2,N,3,2,N,10,5,-4600,5,N,N,2,2,2,2,87,60,25-00703
2034,1674,89,2,N,0,1,N,3,1,1,N,N,N,-4600,3,252,N,1,2,2,2,223,148,25-00503
2035,5794,64,1,N,0,6,1,5,1,1,7860,10,3,N,N,501,N,2,2,1,2,48,89,25-02800
2036,6687,32,2,1,0,1,1,4,1,1,N,N,10,N,N,501,N,2,2,2,2,69,124,25-02800
2037,7013,0,1,1,0,1,0,N,1,1,6170,3,7,85187,6,501,N,2,2,2,2,63,81,25-00703
2038,1210,28,1,6,0,1,1,7,3,1,N,3,N,34265,4,394,N,2,2,2,2,88,99,25-00703
2039,1844,68,2,N,0,1,1,3,1,1,7071,11,10,107360,9,501,N,2,1,2,2,43,120,25-00703
2040,3446,69,2,6,0,6,0,2,1,2,7071,14,3,N,9,448,N,2,2,2,2,96,115,25-02800
2041,6680,66,2,1,0,1,0,N,1,2,N,N,7,-4600,2,231,N,2,1,1,2,65,72,25-00703
2042,462,67,2,6,0,1,0,2,1,2,N,N,7,179328,9,356,N,2,2,2,2,103,80,25-01000
2043,3524,23,1,1,4,1,2,4,1,2,N,N,7,34107,7,465,N,2,2,1,1,110,79,25-00703
2044,476,30,1,N,0,6,2,4,1,2,4971,11,7,N,N,385,N,1,1,2,2,25,34,25-00703
2045,4736,28,1,6,0,6,2,4,1,1,7860,10,4,-4600,6,351,2,2,2,2,2,60,368,25-01000
2046,6966,87,2,6,0,1,0,N,1,1,7690,12,10,212896,6,299,2,2,2,2,1,75,64,25-02800
2047,5984,30,2,1,0,1,0,2,1,1,N,N,10,N,9,363,N,2,2,2,2,67,86,25-01300
2048,6713,51,1,6,0,1,0,N,1,1,8470,16,5,35728,4,424,N,2,1,2,1,76,100,25-01300
2049,3658,74,2,3,4,1,N,5,1,1,6991,12,4,171867,N,490,N,2,2,2,2,80,101,25-01300
2050,5583,56,1,3,0,1,0,4,1,1,7470,14,6,121685,8,476,N,2,2,2,2,53,50,25-02800
2051,104,0,2,6,0,1,1,2,3,1,6370,4,7,69477,N,501,N,2,2,2,2,47,90,25-00503
2052,1173,64,2,1,0,1,2,N,1,1,7860,10,10,99581,0,400,N,2,2,2,2,108,83,25-01300
2053,690,21,2,1,0,1,0,N,1,1,9170,6,5,-4600,8,318,N,2,1,2,1,226,97,25-01300
2054,4672,38,2,6,0,1,2,2,3,1,7860,N,3,112250,4,316,N,2,2,2,2,89,0,25-00503
2055,855,48,2,1,0,6,0,2,1,1,N,10,12,178903,8,305,N,2,2,2,2,72,99,25-01300
2056,1667,49,1,1,4,1,0,3,3,2,N,3,4,N,3,83,N,N,1,2,2,81,113,25-00503
2057,3287,65,2,6,0,1,1,3,1,1,7860,N,7,186333,2,501,N,2,2,2,2,67,54,25-00703
2058,6422,42,1,6,0,1,2,6,1,2,6170,16,10,75805,4,334,N,1,1,2,2,104,74,25-01300
2059,236,40,2,6,0,1,2,4,1,2,7860,N,7,N,7,403,N,2,1,2,2,86,60,25-01300
2060,330,36,2,1,0,1,2,6,1,1,770,10,10,5903,3,401,N,N,2,2,2,93,46,25-01000
2061,4310,23,1,1,0,6,2,2,1,1,N,N,3,5245,7,349,N,1,2,2,2,62,51,25-02800
2062,7011,45,2,N,0,9,0,4,1,2,7860,10,5,53554,1,259,N,2,1,2,2,47,76,25-01300
2063,1647,28,2,1,0,6,0,N,1,1,7970,12,5,72973,8,434,N,1,2,2,2,70,175,25-00503
2064,448,54,1,1,0,6,0,5,1,1,7860,N,9,142874,0,466,N,2,2,2,2,105,89,25-00503
2065,4549,43,1,1,0,1,2,4,1,1,8680,N,7,74862,1,246,N,2,2,2,2,74,89,25-01300
2066,7512,39,2,6,4,1,0,N,1,0,N,11,10,-4600,4,190,N,2,2,2,2,103,118,25-01300
2067,7114,7,2,6,0,1,1,4,1,2,770,N,10,161424,9,346,N,1,2,2,1,119,115,25-01300
2068,4183,13,1,6,0,1,0,N,1,1,9470,4,9,102259,4,268,N,2,2,1,2,96,122,25-01000
2069,6522,74,2,6,0,1,1,2,1,1,7860,4,8,59048,3,311,2,1,1,1,2,113,93,25-02800
2070,7507,67,2,N,0,1,2,2,1,2,3390,4,3,84877,7,501,N,2,2,2,2,111,77,25-02800
2071,6791,40,1,4,0,6,2,N,1,2,7860,12,3,88001,9,240,N,2,2,2,2,55,85,25-00703
2072,1526,45,2,6,4,1,2,N,1,2,7290,4,7,15833,8,501,N,2,2,1,2,113,100,25-00703
2073,2143,59,2,N,4,1,0,N,1,2,4971,10,4,-354,2,228,N,2,2,2,2,93,55,25-02800
2074,7608,66,2,1,4,6,0,4,1,1,9490,14,5,119282,8,455,N,2,2,2,2,54,99,25-01300
2075,911,67,2,1,0,1,0,N,1,1,N,N,11,66735,8,460,N,2,2,2,2,78,83,25-00503
2076,4024,63,2,3,0,1,2,N,1,1,N,10,3,-4600,N,333,N,1,1,2,1,47,73,25-00503
2077,1297,19,2,6,4,1,0,2,1,1,9070,6,10,-4600,4,501,2,2,2,2,2,62,41,25-00503
2078,1699,35,1,4,0,1,3,2,1,1,4870,6,5,113382,8,501,N,2,2,2,2,60,83,25-02800
2079,6143,44,2,6,0,1,2,5,1,1,7380,10,9,7196,1,429,N,2,N,2,2,111,81,25-00703
2080,4311,34,1,N,0,1,1,4,3,1,N,N,3,98641,7,427,N,2,2,1,2,79,162,25-00703
2081,886,13,2,4,0,1,2,2,3,1,9480,16,7,98602,6,401,N,2,2,2,1,78,90,25-00503
2082,7483,56,2,6,0,6,1,3,1,2,8090,3,10,N,9,345,N,2,1,2,1,94,89,25-02800
2083,2272,47,2,1,0,1,N,N,1,1,7270,4,5,116516,2,501,N,2,2,2,2,78,137,25-02800
2084,4510,39,1,N,0,1,3,3,1,2,8680,12,8,115121,8,331,N,1,2,2,2,53,0,25-01300
2085,890,21,1,1,0,1,2,N,1,1,9160,4,10,109403,9,501,N,2,2,1,2,91,47,25-01300
2086,5982,65,2,1,0,1,0,2,1,1,7460,9,9,54381,9,454,2,2,2,2,2,57,125,25-02800
2087,1306,68,1,5,0,2,2,N,1,2,7071,11,7,6960,0,401,N,2,2,2,2,104,103,25-02800
2088,4410,64,2,6,0,1,0,4,1,1,4971,4,N,-4600,3,363,N,2,2,2,1,139,72,25-00503
2089,386,29,2,1,0,1,2,N,1,1,4971,N,8,150732,9,443,N,2,1,2,2,112,54,25-02800
2090,7122,43,1,1,0,1,2,6,1,1,7860,10,10,20741,6,501,N,2,2,2,2,100,71,25-00503
2091,3024,27,2,2,0,1,3,4,1,2,8590,N,9,67960,7,109,N,1,1,2,2,20,113,25-01300
2092,3871,78,1,N,0,6,0,N,1,1,9370,14,3,73350,6,226,N,2,2,2,1,90,59,25-00703
2093,6924,22,2,6,0,1,2,N,1,1,N,N,7,-4600,1,396,N,2,2,2,2,86,105,25-00503
2094,3739,23,2,1,0,1,0,N,1,2,7870,10,9,-4600,9,419,2,2,2,2,2,137,105,25-00703
2095,38,13,1,1,0,6,1,2,1,1,7980,6,4,80964,8,501,N,2,2,2,2,91,68,25-00503
2096,1385,77,1,6,0,1,0,N,1,1,7860,N,10,64082,7,343,2,2,2,2,2,90,68,25-00503
2097,4514,13,1,6,0,1,2,2,3,2,7380,10,10,116100,4,395,N,2,2,2,2,102,131,25-00503
2098,1320,61,2,1,0,1,2,3,1,1,7380,4,7,70031,4,253,N,2,2,2,2,84,126,25-00703
2099,3981,68,1,N,0,1,0,4,1,1,8370,12,2,3584,4,461,N,2,2,2,2,70,59,25-00503
2100,2384,56,2,1,0,1,N,2,1,1,8180,12,5,92985,8,368,N,2,2,2,2,94,83,25-01000
2101,4423,31,2,N,0,6,0,2,1,2,7890,10,5,N,8,255,N,2,2,2,2,110,101,25-00503
2102,3061,52,2,4,0,1,0,4,1,1,7860,10,5,119100,0,501,N,2,2,2,2,59,64,25-01300
2103,6223,43,1,1,0,6,0,2,1,2,7860,N,7,-4600,5,152,N,2,2,2,2,66,151,25-00703
2104,7552,51,1,1,0,1,0,4,3,1,7380,10,10,82670,7,453,N,2,2,2,2,77,73,25-00503
2105,7134,24,1,6,0,1,0,N,1,1,9480,11,9,-4107,2,158,N,2,2,2,2,73,67,25-01300
2106,3272,40,2,1,0,6,2,3,1,1,8191,6,10,45702,5,288,N,2,2,2,2,74,96,25-01300
2107,4028,34,2,1,0,1,0,2,1,1,N,N,11,N,8,277,N,1,1,2,2,104,38,25-00703
2108,3527,46,2,1,0,1,2,3,1,2,8590,10,9,153794,9,501,N,2,1,2,2,97,80,25-01300
2109,3020,24,1,6,0,1,0,N,1,2,N,9,7,N,6,249,N,2,2,2,2,74,69,25-00703
2110,6703,94,2,N,0,1,N,7,1,1,N,N,4,N,N,501,2,2,2,2,2,91,65,25-00503
2111,6823,30,2,1,0,1,0,2,1,2,9480,12,7,198994,N,349,N,2,2,1,2,96,87,25-00503
2112,7584,57,1,6,4,6,N,4,1,2,770,10,4,78678,7,501,N,2,2,1,2,128,60,25-00503
