PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
25-00703,46,1,1,0,1,0,2,1,1,2195.3,7860,11,9,7600.0,2,239,N,2,2,2,2,101,98,5677
25-02800,77,2,3,0,1,0,N,1,1,3683.9,9920,9,7,19600.0,2,16,N,2,2,2,2,65,64,1259
25-02800,41,1,1,0,6,2,5,1,1,3683.9,6992,9,9,101400.0,8,501,N,2,2,2,2,74,75,2369
25-00503,55,1,1,0,6,0,2,1,1,2872.7,1790,3,1,-1600.0,7,500,N,2,2,2,2,64,64,1066
25-01300,22,1,6,0,6,0,4,1,1,1457.2,8780,14,1,34920.0,4,235,N,2,2,2,2,131,136,794
25-02800,53,2,1,0,1,0,3,1,1,3683.9,1480,3,4,65030.0,6,499,N,2,2,2,2,89,91,3201
25-01000,84,2,1,0,1,0,2,1,2,2447.1,9920,9,4,262700.0,3,296,N,2,2,2,2,94,107,822
25-01000,49,1,4,0,1,0,2,1,2,2447.1,N,N,7,53400.0,6,312,5,1,1,2,2,208,206,2555
25-01000,79,2,3,0,1,0,N,1,2,2447.1,9920,9,4,27000.0,3,226,N,2,2,2,1,94,97,2777
25-01000,75,2,6,0,1,N,N,3,0,2447.1,N,N,9,101200.0,0,114,N,2,2,2,2,15,2,336
25-01300,52,1,1,0,2,4,7,1,1,1457.2,6290,7,6,56800.0,6,501,N,2,2,2,2,59,118,3237
25-00703,53,2,1,0,1,0,2,1,2,2195.3,8080,11,8,341000.0,4,499,N,2,2,2,2,58,55,450
25-00703,30,1,1,0,1,2,4,1,1,2195.3,5490,5,7,79940.0,6,500,N,2,2,2,2,58,57,3472
25-00503,77,1,3,0,1,0,4,1,1,2872.7,9920,9,8,40600.0,4,500,N,1,2,2,2,57,56,6012
25-00503,44,1,1,0,1,3,5,1,1,2872.7,7870,11,10,90800.0,8,51,N,2,2,2,2,104,100,6610
25-00703,67,1,1,0,9,0,4,1,1,2195.3,8290,12,6,19100.0,3,282,N,2,2,2,2,34,33,698
25-00503,66,1,1,0,1,0,2,1,1,2872.7,8270,12,6,56700.0,6,501,N,2,2,2,2,72,74,4952
25-00503,78,1,1,0,6,0,2,1,1,2872.7,3370,4,9,714000.0,7,501,N,2,2,2,2,94,93,6438
25-00503,46,1,1,0,1,2,4,1,1,2872.7,7280,10,9,64000.0,9,501,N,2,2,2,2,108,85,1829
25-01000,73,1,4,0,1,0,2,1,1,2447.1,8390,13,7,335000.0,4,51,N,2,2,2,2,177,201,6138
25-01300,9,1,N,0,1,2,5,1,1,1457.2,N,N,3,N,N,484,N,2,2,2,2,220,201,6864
25-00703,47,1,5,0,1,0,N,1,2,2195.3,8090,11,6,353000.0,4,272,N,2,2,2,2,107,109,5820
25-00703,72,1,6,0,1,0,N,1,1,2195.3,9920,9,8,675800.0,6,500,N,2,2,2,2,33,33,719
25-01300,29,1,6,4,8,N,N,2,0,1457.2,9920,9,4,-1600.0,0,99,N,2,2,2,2,73,0,31
25-00703,83,1,1,0,1,0,2,1,1,2195.3,N,N,8,9700.0,8,501,N,2,2,2,2,28,25,1536
25-01300,71,2,3,0,1,2,5,1,1,1457.2,N,N,8,233000.0,3,501,N,2,2,2,2,76,66,2126
25-02800,53,2,1,0,1,0,4,1,1,3683.9,7790,10,6,116800.0,0,240,N,2,2,2,2,51,52,4606
25-00703,54,1,4,0,1,0,N,1,1,2195.3,7690,2,6,43800.0,4,34,N,2,2,2,2,51,53,2704
25-01000,16,2,6,0,1,1,3,1,1,2447.1,8580,13,3,7820.0,0,500,N,2,2,2,2,124,112,5325
25-01300,32,1,1,0,9,1,3,1,1,1457.2,690,8,8,76000.0,6,500,5,2,2,2,2,73,74,2494
25-00503,60,2,4,0,1,2,3,1,1,2872.7,6992,2,12,26920.0,9,51,N,2,2,2,2,56,68,1560
25-01000,30,1,6,0,1,0,N,1,2,2447.1,2980,3,8,6900.0,6,500,N,2,2,2,2,66,66,2284
25-02800,5,2,N,0,1,2,3,1,1,3683.9,N,N,2,N,N,501,N,N,N,2,2,82,54,6844
25-02800,12,1,N,0,1,2,4,1,1,3683.9,N,N,3,N,N,501,N,2,2,2,2,103,101,7348
25-00503,38,1,1,0,1,1,3,1,1,2872.7,4980,5,6,73700.0,6,500,N,2,2,2,2,86,86,1564
25-01300,60,1,1,0,1,0,3,1,1,1457.2,6090,6,8,79940.0,6,500,N,2,2,2,2,53,53,5765
25-02800,59,1,1,0,1,0,2,1,1,3683.9,3580,3,7,15300.0,8,500,N,2,2,2,2,77,78,1913
25-00503,7,1,N,0,9,1,3,1,1,2872.7,N,N,3,N,N,181,N,2,2,2,2,234,102,6825
25-00503,76,1,1,0,1,0,2,1,1,2872.7,N,N,9,74500.0,7,501,N,2,2,2,2,74,75,1335
25-00703,78,2,1,0,1,0,4,1,1,2195.3,8290,12,10,622000.0,6,51,N,2,2,2,2,66,62,5722
25-02800,90,2,3,0,1,0,2,1,1,3683.9,9920,9,4,5700.0,5,386,N,1,1,2,2,56,55,619
25-00703,11,2,N,0,1,4,6,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,99,100,7547
25-00503,67,1,1,0,1,0,2,1,1,2872.7,2870,3,1,352000.0,4,342,N,2,2,2,2,79,81,5046
25-00503,25,1,6,0,6,0,N,1,2,2872.7,7181,1,10,17800.0,8,500,N,2,2,2,2,143,142,6295
25-01300,15,2,6,0,1,1,3,1,1,1457.2,9160,14,3,-1600.0,1,500,N,2,2,2,2,40,42,4125
25-00703,75,2,1,0,1,0,2,1,1,2195.3,N,N,3,17100.0,3,214,N,2,2,2,2,173,173,3669
25-02800,75,2,4,0,1,0,2,1,2,3683.9,N,N,4,110010.0,2,389,N,1,1,2,1,360,360,4964
25-00703,69,1,1,0,1,0,2,1,1,2195.3,3980,4,9,17200.0,9,51,N,2,2,2,2,73,75,4515
25-01000,21,1,6,0,1,0,5,1,1,2447.1,370,4,8,311600.0,4,500,N,2,2,2,2,140,106,3237
25-00503,15,2,6,4,1,1,3,1,2,2872.7,9920,9,3,-1600.0,0,145,N,2,2,2,2,81,48,5643
25-01000,55,2,4,0,1,0,N,1,1,2447.1,3580,4,5,123400.0,9,501,N,2,2,2,2,62,62,1366
25-00503,53,1,1,0,1,1,4,1,1,2872.7,6970,8,10,6110.0,8,500,N,2,2,2,2,54,48,1233
25-01000,68,1,1,0,1,0,2,1,1,2447.1,5080,6,9,17100.0,9,501,N,2,2,2,2,93,106,3618
25-00703,66,2,4,0,1,1,2,1,2,2195.3,N,N,10,20000.0,3,115,N,1,2,2,2,30,30,2536
25-02800,60,2,1,0,1,0,2,1,1,3683.9,9920,9,6,1020.0,7,500,N,2,2,2,2,67,66,494
25-01000,14,2,6,0,1,1,5,1,1,2447.1,4870,5,3,28500.0,0,210,N,2,2,2,2,45,64,6318
25-01300,16,1,6,0,2,3,6,1,1,1457.2,N,N,4,10.0,0,333,N,2,2,2,2,344,597,5918
25-00703,20,2,6,0,1,0,N,1,2,2195.3,8070,11,8,36660.0,4,28,N,2,2,2,2,473,482,3855
25-01000,9,1,N,0,1,4,6,1,1,2447.1,9920,9,2,99400.0,9,195,N,2,2,2,2,151,120,7444
25-00703,57,1,1,0,1,0,2,1,1,2195.3,1490,3,10,34240.0,8,499,N,2,2,2,2,58,58,350
25-00503,48,1,1,0,1,2,4,1,1,2872.7,7570,10,9,310.0,9,51,N,2,2,2,2,75,76,6336
25-01000,67,2,1,0,1,0,2,1,1,2447.1,9190,15,8,116800.0,1,500,N,2,2,2,2,91,82,1949
25-02800,23,1,6,0,1,0,3,1,1,3683.9,7790,10,8,289000.0,3,500,N,2,2,2,2,137,93,2547
25-00703,64,2,1,0,1,0,2,1,1,2195.3,8563,13,8,133900.0,1,469,N,2,2,2,2,42,39,1646
25-01300,48,2,6,0,1,0,N,1,1,1457.2,8370,12,5,68200.0,7,497,N,2,2,2,2,189,174,6316
25-00503,51,1,1,0,6,2,4,1,1,2872.7,7460,10,10,330000.0,9,501,N,2,2,2,2,104,103,1230
25-00703,47,1,1,0,1,4,7,1,1,2195.3,7780,10,8,171800.0,2,499,N,2,2,2,2,48,47,6051
25-00703,54,2,6,0,1,0,N,1,1,2195.3,7570,1,8,62400.0,5,479,N,2,2,2,2,71,70,4970
25-00503,25,1,6,0,1,N,N,3,0,2872.7,7970,11,7,35200.0,1,N,N,2,2,2,2,24,5,844
25-00703,56,2,1,0,1,0,4,1,1,2195.3,7780,10,11,88000.0,7,500,N,2,2,2,2,55,54,5885
25-00503,18,2,6,0,1,0,5,1,1,2872.7,8191,12,4,174600.0,2,500,N,2,2,2,2,93,70,4389
25-00503,0,1,N,0,1,2,4,1,2,2872.7,9920,9,9,99300.0,9,462,N,N,N,2,2,114,76,6866
25-00503,31,2,6,0,1,0,N,1,2,2872.7,4980,5,6,127000.0,8,500,N,2,2,2,2,79,80,5522
25-00503,53,2,4,0,1,0,N,1,1,2872.7,3895,4,11,157000.0,8,499,N,2,2,2,2,95,98,3734
25-01300,57,1,1,0,1,0,2,1,1,1457.2,7690,2,8,95140.0,7,500,N,2,2,1,1,102,97,6214
25-01300,35,1,1,0,1,3,5,1,1,1457.2,4490,5,8,53200.0,8,499,N,2,2,2,2,91,95,1648
25-01300,43,1,6,0,1,0,2,1,1,1457.2,7680,2,4,65500.0,6,500,N,2,2,2,2,48,33,3842
25-00503,30,2,6,0,1,0,7,1,1,2872.7,8563,13,8,215000.0,3,326,N,2,2,2,2,96,93,1920
25-00703,14,1,N,0,1,4,6,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,63,61,7461
25-00503,35,1,6,0,1,0,N,1,1,2872.7,5470,5,1,167250.0,8,500,N,2,2,2,2,74,73,1517
25-01000,31,1,6,0,8,N,N,3,0,2447.1,N,N,1,200500.0,3,157,N,1,2,2,2,8,1,249
25-00703,59,2,1,2,8,0,2,1,2,2195.3,1190,3,6,197000.0,2,500,N,2,2,2,2,186,188,2358
25-01300,61,2,6,0,1,0,2,1,1,1457.2,6280,6,6,378000.0,4,365,N,2,2,2,2,227,227,3820
25-00703,16,2,6,4,8,N,N,2,0,2195.3,N,N,4,0.0,0,N,N,1,2,2,1,138,0,218
25-01300,49,2,1,0,1,1,3,1,1,1457.2,7380,1,8,790.0,6,500,N,2,2,2,2,93,94,4132
25-02800,12,2,N,0,1,2,4,1,1,3683.9,N,N,3,N,N,501,N,2,2,2,2,124,121,6778
25-00503,55,1,1,0,1,0,4,1,2,2872.7,6490,7,4,322500.0,4,341,N,2,2,2,2,95,93,5543
25-01000,82,2,3,0,1,0,N,1,1,2447.1,7880,11,6,4800.0,5,434,N,2,2,2,2,94,96,4328
25-02800,5,2,N,0,1,3,5,1,1,3683.9,N,N,2,N,N,501,N,N,N,2,2,133,126,7388
25-00503,13,1,N,0,1,3,5,1,2,2872.7,N,N,3,N,N,501,N,2,2,2,2,67,76,7330
25-00703,14,2,6,0,1,2,4,1,1,2195.3,9920,9,2,48500.0,0,500,N,2,2,2,2,47,66,6214
25-01000,58,2,1,0,2,0,2,1,2,2447.1,6180,6,6,89800.0,7,500,N,2,2,2,2,104,105,4567
25-00503,78,2,3,0,1,0,N,1,1,2872.7,8970,14,8,81600.0,7,500,N,2,1,2,2,44,45,3329
25-00503,19,1,6,0,1,N,N,3,0,2872.7,7690,2,4,7680.0,1,96,N,2,2,2,2,65,0,0
25-01000,51,2,1,0,1,2,4,1,1,2447.1,8170,12,8,53100.0,6,501,N,2,2,2,2,102,115,4634
25-00703,12,2,N,0,1,2,3,1,1,2195.3,N,N,3,N,N,26,N,2,2,2,2,60,60,7587
25-00703,51,1,6,0,1,0,N,1,1,2195.3,5090,6,9,86800.0,2,71,N,2,2,2,2,67,70,6434
25-00703,62,2,4,0,1,0,2,1,1,2195.3,N,N,8,41600.0,1,11,N,2,2,2,2,101,101,2744
25-00503,20,1,6,0,1,0,4,1,1,2872.7,7860,11,7,51800.0,1,501,N,2,2,2,2,115,92,1226
25-00703,77,1,1,0,1,0,2,1,1,2195.3,N,N,5,58220.0,6,435,N,2,2,2,2,99,106,6244
25-02800,54,2,1,0,1,0,2,1,1,3683.9,8680,14,6,20400.0,3,499,N,2,2,2,2,79,84,5223
25-00703,4,1,N,0,1,1,3,1,1,2195.3,N,N,1,N,N,501,N,N,N,2,2,229,262,7438
25-01000,4,2,N,0,1,2,4,1,1,2447.1,N,N,2,N,N,501,N,N,N,2,2,134,101,6687
25-01000,57,2,1,0,1,0,6,1,1,2447.1,N,N,8,100250.0,0,501,N,2,2,2,2,113,112,4422
25-01300,51,2,6,0,1,0,N,1,1,1457.2,6991,9,9,98800.0,8,501,N,2,2,2,2,110,109,775
25-01300,59,1,1,0,1,2,4,1,1,1457.2,7390,10,9,50200.0,6,501,N,2,2,2,2,90,82,3720
25-01300,48,1,1,0,1,0,3,1,1,1457.2,3365,4,1,135000.0,8,498,N,2,2,2,2,54,53,1385
25-00503,53,2,1,0,1,0,2,1,1,2872.7,9920,9,1,28000.0,8,500,N,2,2,2,2,63,68,3811
25-02800,41,2,1,0,1,3,5,1,1,3683.9,8290,12,1,4020.0,4,500,N,2,2,2,2,96,97,2263
25-00503,8,2,N,0,6,2,4,1,2,2872.7,9920,9,2,9950.0,9,38,N,2,2,2,2,95,110,6562
25-01000,60,2,3,0,1,1,5,1,1,2447.1,9920,9,5,119000.0,1,212,N,2,2,2,2,69,64,6338
25-00703,56,1,6,0,1,0,N,1,2,2195.3,8270,12,5,N,2,77,N,2,2,2,2,83,83,2546
25-01300,54,1,4,0,1,0,2,1,1,1457.2,4680,5,3,19170.0,0,131,N,2,2,2,2,54,49,4132
25-00503,38,2,1,0,6,1,3,1,2,2872.7,9920,9,8,-1600.0,0,500,N,2,2,2,2,125,89,2872
25-00703,9,1,N,0,1,1,3,1,1,2195.3,N,N,3,N,N,380,N,2,2,2,2,83,73,7062
25-00703,40,1,1,0,1,1,3,1,1,2195.3,3875,4,10,96200.0,8,501,N,2,2,2,2,71,70,1579
25-01000,43,2,1,0,8,2,4,1,1,2447.1,9920,9,4,-1600.0,0,258,N,2,2,2,2,49,46,5146
25-00503,8,1,N,0,1,4,6,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,72,67,7426
25-01300,51,2,6,0,1,0,N,1,1,1457.2,8980,14,8,10400.0,8,498,N,2,2,2,2,67,71,630
25-00503,57,2,3,0,6,2,5,1,2,2872.7,9920,9,1,-1600.0,0,36,N,2,2,2,2,99,93,1345
25-01000,48,2,1,0,1,2,4,1,1,2447.1,7860,10,9,95010.0,8,51,N,2,2,2,2,143,154,5750
25-00703,74,1,1,0,1,0,2,1,1,2195.3,8690,14,4,396000.0,4,45,N,2,2,2,1,53,51,5772
25-01300,65,1,3,4,1,2,5,1,2,1457.2,8670,14,2,453000.0,0,358,N,2,2,1,1,427,317,3565
25-01000,66,1,1,0,1,0,3,1,1,2447.1,8990,15,4,70830.0,7,501,N,2,2,2,2,42,43,4724
25-02800,17,2,6,0,1,0,3,1,1,3683.9,8670,13,4,-800.0,0,500,N,2,2,2,2,140,85,1609
25-00703,68,2,3,0,1,0,N,1,1,2195.3,5275,5,6,11800.0,8,500,N,2,2,2,2,90,90,3271
25-02800,54,1,1,0,1,0,2,1,1,3683.9,7280,1,1,88600.0,1,499,N,2,2,2,2,54,53,603
25-02800,55,2,1,0,1,0,2,1,2,3683.9,8660,13,3,60500.0,5,500,N,2,2,2,2,132,144,2377
25-01000,82,2,3,0,1,0,N,1,1,2447.1,N,N,7,20700.0,3,173,N,2,2,2,2,106,88,2277
25-00503,15,1,6,0,6,1,3,1,1,2872.7,9920,9,3,-1600.0,0,500,N,2,2,2,2,52,73,3150
25-02800,3,2,N,0,6,1,3,1,1,3683.9,9920,9,12,99400.0,9,500,N,N,N,2,2,69,56,7066
25-00503,30,1,6,0,1,0,N,1,1,2872.7,7390,1,8,26710.0,8,500,N,2,2,2,2,117,103,1325
25-01000,79,1,1,0,1,0,2,1,1,2447.1,9920,9,6,265100.0,3,286,N,1,2,2,1,130,126,2791
25-01300,40,1,1,0,6,1,3,1,2,1457.2,7370,1,1,154000.0,8,500,N,2,2,2,2,73,73,4633
25-01300,9,2,N,0,1,2,4,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,65,72,7286
25-02800,63,1,1,0,1,0,2,1,1,3683.9,7270,1,6,11480.0,7,500,N,2,2,2,2,69,68,840
25-00703,0,1,N,0,1,3,5,1,2,2195.3,9920,9,9,9700.0,9,443,N,N,N,2,2,117,127,6778
25-01300,56,1,1,0,1,0,2,1,1,1457.2,7270,1,8,78020.0,6,499,N,2,2,2,2,53,53,423
25-01000,22,1,6,0,1,0,4,1,1,2447.1,7280,1,8,58400.0,5,500,N,2,2,2,2,126,95,3353
25-00703,77,1,3,0,1,0,N,1,1,2195.3,4585,5,9,90800.0,8,501,N,2,2,2,2,152,154,3585
25-02800,37,2,1,0,1,2,4,1,1,3683.9,4470,5,10,108000.0,8,501,N,2,2,2,2,55,56,1655
25-01300,38,2,1,1,1,2,4,1,1,1457.2,7790,10,11,20.0,8,500,N,2,2,2,2,185,184,2629
25-01000,47,2,4,0,1,3,4,1,1,2447.1,7580,10,9,80600.0,7,501,N,2,2,2,2,100,87,3529
25-01300,8,1,N,0,6,2,4,1,1,1457.2,N,N,2,N,N,501,N,2,2,2,2,78,112,6772
25-00503,7,1,N,0,1,2,4,1,2,2872.7,N,N,3,N,N,501,N,2,2,2,2,64,69,7296
25-01000,74,2,1,0,1,0,2,1,1,2447.1,N,N,5,132000.0,2,501,N,2,2,2,2,117,122,4208
25-01300,9,2,N,0,1,2,5,1,1,1457.2,N,N,3,N,N,318,N,2,2,2,2,66,73,6660
25-01300,53,2,1,0,1,0,3,1,1,1457.2,4870,6,5,48800.0,6,501,N,2,2,2,2,71,86,4678
25-01000,63,2,4,0,1,0,N,1,2,2447.1,7890,11,8,4700.0,5,42,N,2,2,2,2,111,113,2286
25-01000,52,2,1,0,1,0,5,1,1,2447.1,1570,3,3,23800.0,3,392,N,2,2,2,2,59,65,1472
25-01000,61,2,1,0,1,0,2,1,1,2447.1,3980,4,5,133000.0,9,501,N,2,2,2,2,55,54,3488
25-01300,63,1,1,0,1,0,4,1,1,1457.2,7080,9,9,15200.0,9,501,N,2,2,2,2,103,100,4104
25-00703,88,2,6,0,1,N,N,3,0,2195.3,N,N,7,22350.0,1,181,N,1,2,2,2,17,0,358
25-01300,24,2,6,0,1,0,6,1,1,1457.2,5670,6,5,26100.0,3,52,N,2,2,2,2,236,128,1513
25-02800,43,2,2,0,1,0,2,1,1,3683.9,8080,11,6,60110.0,5,461,N,2,2,2,2,227,139,4541
25-00503,54,1,1,0,1,0,2,1,1,2872.7,7280,1,8,158000.0,8,500,N,2,2,2,2,110,111,1681
25-00503,58,2,1,0,1,1,3,1,1,2872.7,N,N,10,243300.0,4,501,N,2,2,2,2,56,58,6435
25-00703,59,1,1,0,1,1,3,1,2,2195.3,8790,15,5,71900.0,7,501,N,2,2,2,2,69,70,2680
25-01000,52,2,1,0,1,0,2,1,1,2447.1,770,10,1,8600.0,7,499,N,2,2,2,2,84,87,431
25-01000,31,1,6,0,1,0,2,1,2,2447.1,2590,4,8,378100.0,5,501,N,2,2,2,2,135,102,746
25-00703,10,2,N,0,1,2,4,1,1,2195.3,N,N,3,N,N,51,N,2,2,2,2,62,70,7424
25-02800,56,2,6,0,1,1,2,1,1,3683.9,9290,15,9,35800.0,4,20,N,2,2,2,2,117,116,1062
25-00503,22,1,6,0,9,0,3,1,1,2872.7,9080,14,6,230500.0,3,500,N,2,2,2,2,330,244,1046
25-00703,10,2,N,0,1,2,4,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,180,181,6602
25-00503,49,2,1,0,6,0,3,1,1,2872.7,4980,6,5,100000.0,0,501,N,2,2,2,2,105,105,2034
25-00703,70,2,1,0,1,0,4,1,1,2195.3,8180,11,1,49800.0,5,500,N,2,2,2,2,56,50,4907
25-01000,52,1,1,0,1,0,3,1,1,2447.1,9190,15,8,71400.0,6,499,N,2,2,2,1,87,88,5908
25-00703,13,2,6,0,1,3,5,1,1,2195.3,8562,13,3,-1600.0,0,499,N,2,2,2,2,79,102,4131
25-00703,1,2,N,0,1,1,3,1,2,2195.3,N,N,N,N,N,N,N,N,N,2,2,65,69,7465
25-00503,72,1,1,0,1,0,2,1,1,2872.7,7860,11,5,4300.0,5,501,N,2,2,2,1,48,49,5566
25-00703,69,1,4,0,1,0,N,1,2,2195.3,N,N,5,1700.0,3,147,N,2,1,2,2,76,77,962
25-00703,34,2,1,2,8,0,2,1,2,2195.3,7860,10,2,2800.0,3,411,N,2,2,2,2,90,90,4258
25-00503,63,2,1,0,1,0,2,1,1,2872.7,7190,9,9,35020.0,1,51,N,2,2,2,2,75,98,5850
25-01000,74,2,1,0,1,0,4,1,1,2447.1,9780,9,2,-1600.0,0,236,N,2,2,2,2,44,44,5683
25-00503,16,2,6,0,1,N,N,3,0,2872.7,9920,9,4,-1600.0,0,96,N,2,2,2,2,64,0,84
25-00503,44,2,1,0,1,1,3,1,1,2872.7,3580,4,9,127400.0,8,501,N,2,2,2,2,87,86,5655
25-00503,84,1,3,0,1,0,4,1,1,2872.7,N,N,9,50200.0,5,501,N,1,2,2,2,66,67,6580
25-01000,65,2,1,0,1,0,2,1,1,2447.1,8080,12,10,8600.0,8,501,N,2,2,2,2,91,70,5787
25-01000,62,1,1,0,1,0,2,1,1,2447.1,7370,1,8,9000.0,7,500,N,2,2,2,2,115,115,3477
25-01300,50,1,1,0,1,2,4,1,1,1457.2,7690,2,8,76700.0,6,500,N,2,2,2,2,68,68,4015
25-00503,52,1,1,0,1,0,4,1,2,2872.7,6370,6,3,3000.0,3,324,N,2,2,2,2,90,89,5375
25-02800,7,2,N,0,1,2,6,1,1,3683.9,N,N,2,N,N,501,N,2,2,2,2,73,92,7192
25-00703,28,1,6,0,1,0,2,1,1,2195.3,4870,6,9,28200.0,4,203,N,2,2,2,2,68,58,5090
25-00503,1,2,N,0,1,1,3,1,1,2872.7,N,N,N,N,N,501,N,N,N,2,2,88,77,6784
25-01300,45,1,1,0,1,0,2,1,1,1457.2,770,3,7,13170.0,9,501,N,2,2,2,2,60,61,5531
25-01000,81,1,1,0,1,0,2,1,1,2447.1,9920,9,4,57600.0,5,449,N,2,2,2,2,75,74,397
25-01300,51,1,1,0,1,2,4,1,1,1457.2,4195,5,10,30900.0,9,501,N,2,2,2,2,69,70,3901
25-02800,29,1,2,0,6,2,5,1,1,3683.9,9920,18,10,1020.0,0,501,N,2,2,2,2,107,77,2466
25-01300,29,2,1,0,1,0,2,1,1,1457.2,3080,3,1,-4560.0,7,500,N,2,2,2,2,60,61,2050
25-00703,17,2,6,4,8,0,3,1,1,2195.3,8180,11,6,197000.0,0,339,N,2,2,2,2,145,77,2235
25-02800,44,2,1,0,1,0,2,1,1,3683.9,8580,14,4,38000.0,4,499,N,2,2,2,2,74,86,1776
25-01300,16,2,6,0,1,1,4,1,1,1457.2,8290,12,4,50000.0,0,475,N,2,2,2,2,217,143,4179
25-01300,61,1,1,0,1,0,3,1,1,1457.2,9590,15,11,27540.0,9,51,N,2,2,2,2,119,114,5888
25-01000,64,2,1,0,1,0,2,1,1,2447.1,9780,16,9,162600.0,3,51,N,2,2,2,2,124,141,2376
25-00703,71,1,1,0,1,0,2,1,1,2195.3,2570,4,7,9160.0,8,501,N,2,2,2,2,53,58,1152
25-00703,94,2,3,0,1,N,N,2,0,2195.3,N,N,5,135500.0,2,N,N,1,1,2,2,25,0,456
25-01300,73,2,1,0,1,0,2,1,1,1457.2,8891,14,4,21100.0,2,427,N,2,2,2,2,117,118,4280
25-01000,39,1,1,0,1,1,3,1,2,2447.1,2670,4,4,310000.0,4,281,N,2,2,2,2,224,201,1424
25-00503,18,1,6,0,1,N,N,3,0,2872.7,1691,3,6,61060.0,0,96,N,2,2,2,2,56,0,0
25-02800,14,2,N,0,1,2,4,1,1,3683.9,N,N,3,N,N,501,N,2,2,2,2,119,117,7129
25-01300,63,1,1,0,1,0,3,1,1,1457.2,4265,5,9,81800.0,7,501,N,2,2,2,2,61,57,4163
25-02800,62,1,6,0,1,0,3,1,1,3683.9,8980,15,7,225000.0,3,375,N,2,2,2,2,63,64,737
25-01000,68,2,1,0,1,0,2,1,1,2447.1,7890,11,6,96700.0,1,300,N,2,2,2,2,64,64,6287
25-01300,6,2,N,0,1,2,4,1,1,1457.2,9780,9,2,96000.0,9,499,N,2,2,2,2,101,116,7213
25-00703,37,2,1,0,1,1,3,1,1,2195.3,7890,11,10,104500.0,0,51,N,2,2,2,2,130,127,4080
25-00703,74,1,2,0,1,N,N,2,0,2195.3,9920,9,1,19070.0,2,95,N,1,1,2,2,58,0,173
25-00703,60,1,6,0,1,0,N,1,1,2195.3,9920,9,8,39910.0,0,0,N,2,2,2,2,64,65,892
25-02800,45,2,1,0,6,0,3,1,1,3683.9,9480,15,1,115800.0,1,55,N,2,2,2,2,75,74,2767
25-02800,4,2,N,0,1,3,5,1,1,3683.9,9920,9,2,97800.0,9,500,N,2,2,2,2,96,85,6577
25-00503,20,1,1,0,1,0,2,1,2,2872.7,1170,3,1,88300.0,7,499,N,2,2,2,2,67,71,794
25-00703,60,1,1,0,1,2,4,1,1,2195.3,N,N,10,100.0,0,501,N,2,2,2,2,64,68,6331
25-01300,18,2,6,0,1,N,N,3,0,1457.2,8680,14,5,50300.0,1,N,N,2,2,2,2,41,0,135
25-00503,73,2,4,0,1,0,N,1,2,2872.7,N,N,7,52700.0,6,427,N,2,2,2,2,105,106,3529
25-01000,58,1,1,4,1,1,6,1,1,2447.1,N,N,5,10100.0,0,501,N,2,2,2,2,104,120,5200
25-00703,24,2,6,2,2,N,N,3,0,2195.3,9090,15,7,16400.0,1,N,N,2,2,2,2,132,5,842
25-00703,55,1,1,0,1,2,4,1,1,2195.3,7860,10,8,710.0,6,469,N,2,2,2,2,90,90,4490
25-02800,8,1,N,0,1,2,4,1,1,3683.9,9920,9,2,97100.0,9,499,N,2,2,2,2,123,112,7011
25-00503,24,2,6,0,1,0,N,1,2,2872.7,8563,13,9,53400.0,1,381,N,2,2,2,2,328,268,1402
25-00703,16,2,6,0,1,0,N,1,1,2195.3,8580,13,3,4.0,0,299,N,2,2,2,2,37,49,5558
25-00703,50,1,1,0,1,2,4,1,1,2195.3,7860,11,12,109000.0,8,501,N,2,2,2,2,76,75,4759
25-02800,60,1,1,0,1,1,3,1,1,3683.9,7690,2,4,5500.0,5,500,N,2,2,2,2,69,69,1412
25-01300,54,2,4,0,1,N,N,3,0,1457.2,7770,10,7,4.0,0,329,N,2,2,2,2,2,0,0
25-00503,17,1,6,0,1,N,N,3,0,2872.7,1370,3,6,59000.0,0,94,N,2,2,2,2,54,0,0
25-01300,29,2,6,0,1,0,N,1,2,1457.2,7860,11,10,46800.0,5,352,N,2,2,2,2,62,66,4189
25-00503,11,2,N,0,1,1,3,1,1,2872.7,9920,9,2,99400.0,9,500,N,2,2,2,2,78,73,7163
25-01000,46,2,1,4,1,1,6,1,1,2447.1,7790,10,3,19170.0,0,500,N,2,2,2,2,113,113,4789
25-00503,83,2,3,0,1,0,N,1,2,2872.7,N,N,10,36100.0,9,501,N,2,2,2,2,63,62,5589
25-00503,65,2,1,0,1,0,2,1,1,2872.7,680,8,10,390000.0,5,501,N,2,2,2,2,58,58,3834
25-01300,23,1,6,0,1,0,3,1,1,1457.2,5381,5,7,42600.0,0,307,N,2,2,2,2,57,41,4124
