SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,6,1,2,0,5,0,25-00703,13,2850
1,4,1,1,7,4,0,25-00503,9,2338
2,6,3,1,0,1,0,25-00703,N,4882
1,4,6,2,0,4,0,25-00703,14,7633
1,6,6,2,7,1,0,25-02800,N,7479
2,6,1,1,0,1,0,25-00703,11,7633
1,6,1,1,0,4,0,25-00503,10,2338
2,3,1,1,0,4,0,25-01000,N,7633
2,1,1,1,7,5,0,25-02800,15,1843
1,3,1,2,0,1,0,25-00703,N,2338
1,3,7,1,2,1,0,25-00503,14,5224
1,1,1,1,0,4,0,25-00703,11,7633
1,4,1,2,5,6,0,25-02800,0,6177
2,3,1,1,0,2,0,25-00503,N,4790
2,2,1,1,9,1,0,25-00503,0,7633
1,4,1,1,7,1,0,25-00503,1,7633
2,1,1,1,3,4,0,25-00503,11,6908
1,1,1,1,3,6,1,25-00503,10,3433
2,1,1,1,7,1,0,25-00703,1,7633
2,3,6,1,7,6,0,25-00703,1,2217
2,1,1,1,7,8,0,25-00703,3,0
1,1,8,1,0,5,0,25-01000,N,3658
2,6,1,2,6,7,2,25-00503,14,6058
2,1,1,1,4,6,0,25-01000,9,4677
2,6,6,1,6,4,0,25-02800,2,7621
1,1,1,1,7,1,0,25-00503,14,6908
1,4,1,1,0,1,0,25-02800,14,6908
2,1,1,1,0,5,0,25-00503,18,0
1,6,2,2,0,5,0,25-00703,13,0
1,4,1,1,7,4,0,25-00703,14,7633
2,1,1,0,3,8,0,25-00703,10,5944
1,6,1,1,7,1,4,25-00503,14,5799
1,6,1,1,0,4,0,25-02800,N,985
1,6,1,1,0,4,0,25-00703,0,2338
2,2,1,1,0,9,0,25-01300,11,842
2,4,1,1,0,4,0,25-00703,N,2338
2,1,1,1,3,8,0,25-00703,12,3881
2,5,3,0,7,1,0,25-00703,4,1066
1,2,1,2,0,6,0,25-02800,16,6764
2,4,1,1,0,1,0,25-02800,9,2338
2,4,1,1,2,7,2,25-00703,9,4969
2,1,1,1,6,8,0,25-01000,10,5546
2,6,2,1,4,9,0,25-02800,12,3255
2,6,1,1,0,1,0,25-01000,6,3077
2,1,1,1,6,8,0,25-01000,11,6132
2,5,1,2,5,1,0,25-00503,11,1699
2,1,1,1,7,8,0,25-01000,11,6465
2,2,6,2,7,7,0,25-02800,14,7633
2,6,1,1,0,5,1,25-00503,15,1920
2,6,7,1,0,7,0,25-00703,0,2338
1,6,1,2,2,7,0,25-02800,N,6494
2,4,6,1,7,1,0,25-02800,14,7633
1,6,9,1,0,1,0,25-00703,11,4430
1,1,1,1,4,1,0,25-01300,12,6291
1,4,1,2,0,1,0,25-02800,10,7633
1,6,1,1,0,1,0,25-00503,N,7435
1,6,1,1,6,7,0,25-00703,14,6277
2,1,1,1,0,6,0,25-00703,10,6892
2,4,1,1,0,1,4,25-00503,14,5966
2,1,6,1,4,10,0,25-01000,N,4247
2,1,1,1,N,10,0,25-00503,0,5808
1,1,1,2,6,9,0,25-02800,11,4126
1,6,1,2,0,7,0,25-00503,N,2664
1,3,1,1,7,1,0,25-00503,14,5619
1,6,2,2,4,1,0,25-02800,N,2540
2,6,3,1,0,4,0,25-00703,13,5224
2,4,1,2,0,4,0,25-01000,10,5224
1,1,1,1,3,1,0,25-01000,11,5224
2,6,1,1,0,5,0,25-02800,14,3522
2,4,1,1,4,6,0,25-00703,0,2080
1,6,1,2,0,12,0,25-02800,2,5035
1,1,1,1,0,1,0,25-00703,18,2338
1,4,5,1,5,1,0,25-00503,10,344
1,6,1,2,0,1,0,25-00703,10,7633
1,1,1,1,7,1,0,25-00503,13,4391
1,4,1,1,7,1,0,25-00703,11,7633
1,1,1,1,0,8,0,25-02800,12,3643
1,4,1,2,0,4,0,25-00503,14,4401
1,1,1,1,2,8,0,25-00703,1,4549
2,1,1,1,4,6,0,25-00703,N,4147
2,3,6,2,1,1,4,25-02800,11,4269
1,4,6,1,0,4,0,25-01000,14,6908
1,1,6,1,4,1,0,25-00503,12,7173
2,6,1,2,0,8,0,25-01300,13,5997
2,3,1,0,1,1,0,25-00503,12,1941
1,3,1,1,0,1,3,25-00503,N,6274
1,3,1,2,0,1,0,25-02800,14,2338
1,1,1,1,0,4,0,25-00503,11,7633
1,6,6,1,2,1,0,25-00503,12,2338
2,1,1,1,7,1,0,25-00503,13,6091
1,4,5,1,1,8,0,25-00503,17,4110
1,4,1,1,0,4,0,25-01300,N,6159
1,4,1,1,0,5,0,25-00703,11,6908
1,4,1,1,0,4,0,25-02800,14,7633
2,3,1,1,0,4,0,25-01300,10,3087
1,6,6,0,0,4,0,25-00503,12,7633
2,4,1,1,0,7,0,25-00703,7,7633
1,6,1,2,0,4,2,25-02800,14,6908
2,1,6,1,7,1,0,25-02800,3,7633
1,1,1,1,0,1,0,25-00503,12,2338
2,4,1,2,2,7,0,25-00503,1,7633
1,3,8,1,4,12,0,25-01000,N,7080
1,6,2,2,3,5,0,25-00503,10,1137
1,4,1,1,0,4,0,25-00703,0,7633
1,1,9,2,6,8,0,25-00503,10,501
1,1,1,1,0,7,0,25-00503,11,7633
2,6,1,1,1,6,0,25-02800,N,6010
1,6,1,1,0,10,0,25-00503,1,2513
2,6,1,2,0,5,0,25-02800,N,5179
1,1,1,1,0,4,0,25-01300,7,3156
2,6,1,1,5,11,0,25-02800,16,3748
1,1,1,1,0,1,0,25-00703,0,7633
2,6,1,1,1,8,0,25-00703,10,3115
1,4,1,1,0,7,2,25-00703,17,7633
2,6,1,1,0,7,0,25-01300,1,2338
2,1,1,1,4,2,0,25-01000,5,5832
1,6,1,1,2,4,0,25-01300,3,7633
1,6,1,2,3,7,0,25-01000,5,1695
1,6,1,2,0,1,0,25-00503,10,2338
2,2,1,1,0,6,0,25-00503,1,6500
2,1,7,1,0,4,0,25-00703,9,7633
1,4,6,1,3,8,4,25-02800,13,4584
1,6,1,1,0,8,0,25-00503,N,873
1,6,1,1,0,4,0,25-01300,13,7633
1,4,1,2,3,7,0,25-00703,10,7633
2,1,1,1,8,1,0,25-00703,12,7633
1,5,1,1,7,1,0,25-00503,13,2271
2,1,1,1,6,7,0,25-01000,11,4812
1,6,1,2,0,1,0,25-00503,6,7633
1,1,1,1,7,4,0,25-00503,14,3735
1,1,1,2,0,1,0,25-02800,11,7633
1,1,1,1,7,6,0,25-01300,N,3988
1,4,1,1,2,1,0,25-01000,13,7633
1,4,1,1,0,4,0,25-01300,N,7633
2,6,5,1,0,1,4,25-02800,10,5198
2,4,1,1,1,4,0,25-02800,10,6477
1,1,1,1,7,1,0,25-00503,2,5001
1,1,1,1,0,8,0,25-00503,14,5977
2,4,1,1,0,8,0,25-00503,1,1673
1,6,2,1,7,1,0,25-00503,14,3020
1,1,1,1,0,1,0,25-00503,13,7633
1,6,1,1,0,4,0,25-01000,9,2338
2,1,1,1,9,5,0,25-02800,3,2258
2,4,1,1,2,4,0,25-02800,4,7633
1,1,1,1,0,1,0,25-00503,N,7633
1,6,1,2,3,1,0,25-02800,1,7633
1,4,1,1,8,7,0,25-00703,1,7633
2,4,1,2,3,12,0,25-02800,0,7492
2,6,1,1,2,5,0,25-01300,9,215
2,6,1,1,5,5,4,25-01000,16,5840
2,N,1,1,2,8,0,25-00703,10,5371
1,1,6,1,0,4,0,25-00703,12,7633
2,6,1,1,9,10,0,25-00703,1,2773
1,6,1,0,0,4,0,25-00503,16,5880
2,1,1,1,3,1,0,25-01000,11,7633
1,6,1,1,8,5,0,25-00503,12,7633
2,5,1,1,2,7,0,25-00503,13,5994
2,1,1,1,4,1,0,25-02800,10,7633
1,6,1,1,0,5,0,25-00703,15,4104
1,6,1,1,0,1,0,25-01000,13,2338
2,6,1,2,7,6,0,25-02800,1,886
1,1,1,1,0,7,0,25-01300,10,6903
1,3,1,1,0,1,0,25-02800,14,1313
1,6,6,1,0,1,0,25-02800,0,2338
1,4,1,1,6,1,0,25-00703,1,6908
1,6,1,2,0,5,0,25-00503,N,5978
1,4,1,1,0,4,0,25-02800,12,7633
1,1,1,1,3,4,0,25-01300,5,1394
1,4,1,1,4,8,0,25-00503,3,7633
1,3,1,1,7,5,0,25-00503,6,4050
2,1,1,2,5,10,0,25-02800,N,1126
2,3,1,1,0,4,0,25-00703,11,7633
1,6,1,1,7,1,0,25-01000,13,7633
2,4,6,2,0,4,0,25-00703,4,5944
1,6,1,1,7,6,0,25-00503,4,4737
2,6,1,2,0,7,0,25-02800,N,1242
1,1,1,1,5,1,0,25-02800,10,6317
1,1,1,1,4,6,0,25-01300,11,5615
2,6,1,1,4,1,0,25-00703,12,7341
1,6,1,1,0,1,0,25-02800,14,6908
1,6,8,2,0,5,0,25-00703,5,0
2,3,6,1,0,8,0,25-00503,12,3408
2,1,1,0,1,8,0,25-02800,N,860
1,2,1,1,0,1,0,25-02800,14,7633
1,1,1,1,5,4,2,25-00503,9,4885
1,6,1,1,0,1,2,25-00503,2,7306
2,3,1,1,0,1,0,25-01000,11,7633
1,4,1,1,3,7,0,25-00703,11,7633
2,4,1,1,8,5,0,25-01000,11,5014
2,6,6,1,0,6,0,25-02800,N,5932
1,1,1,1,2,7,0,25-01300,14,6908
1,2,3,1,7,11,0,25-01300,14,6529
2,4,1,1,7,7,0,25-00703,11,6908
2,3,7,1,0,4,0,25-01000,14,5224
2,6,1,1,0,1,0,25-00503,13,5224
2,4,1,2,2,1,0,25-00703,11,7633
1,1,1,1,4,9,0,25-02800,11,5095
1,4,1,1,1,1,0,25-00703,0,5224
2,6,3,1,0,4,0,25-00503,N,6693
1,1,1,1,2,4,0,25-02800,14,6908
1,6,1,1,0,1,0,25-00703,1,2338
1,4,1,1,0,1,0,25-00503,11,4537
1,6,6,1,1,4,0,25-02800,15,7633
1,2,6,2,8,1,0,25-00703,11,5224
1,6,2,1,0,7,0,25-00503,13,1458
2,6,1,1,0,8,0,25-00503,10,7181
1,1,1,1,0,1,0,25-01300,13,5224
1,1,1,1,9,1,0,25-00703,10,6482
2,6,1,1,1,1,0,25-00503,0,3634
1,1,1,2,0,6,0,25-00503,N,4246
2,1,1,1,0,7,0,25-02800,12,3652
1,1,1,1,0,1,0,25-00703,6,7633
2,4,1,2,4,1,0,25-02800,9,5224
2,6,1,1,0,7,0,25-00503,12,4717
1,6,1,1,0,6,0,25-00703,N,7633
2,4,1,1,0,4,0,25-00703,9,2338
1,6,7,2,0,7,0,25-00703,17,5858
1,1,1,1,4,1,0,25-01300,13,3384
2,4,1,2,0,7,0,25-00503,10,5673
2,6,1,2,0,7,0,25-02800,11,7633
2,1,1,1,8,9,0,25-02800,6,2818
1,1,6,1,8,8,0,25-01300,5,3188
1,4,1,1,7,1,0,25-00503,1,5560
1,4,7,2,7,1,0,25-02800,14,3573
1,4,6,1,0,1,4,25-02800,11,6908
2,1,1,2,0,5,0,25-02800,11,4446
1,4,1,2,2,1,0,25-00703,N,6930
1,1,2,1,0,7,0,25-02800,13,7633
2,1,1,1,1,9,0,25-00503,9,4760
2,3,1,1,0,7,0,25-00703,N,7633
1,6,6,1,1,8,0,25-00703,10,7633
2,1,8,1,7,4,0,25-00503,13,6169
1,4,1,1,0,1,0,25-00503,12,5082
2,6,1,1,0,5,4,25-01300,10,7633
2,1,1,1,3,6,0,25-02800,11,5465
2,1,1,1,8,5,0,25-00503,6,810
1,4,1,1,0,7,4,25-00703,1,5224
1,6,1,1,0,8,0,25-00503,11,6230
2,2,1,1,0,4,0,25-02800,9,4809
1,3,1,1,0,1,0,25-00703,6,5714
1,1,1,2,7,1,0,25-00503,14,7623
1,6,6,0,0,4,0,25-00703,14,7633
1,3,1,1,5,4,0,25-01000,11,2008
2,1,1,1,4,5,0,25-01300,12,502
1,1,1,1,3,4,0,25-02800,5,7633
1,6,6,1,0,1,0,25-02800,N,6121
1,1,1,1,2,4,0,25-02800,N,2302
1,6,1,1,7,6,4,25-00703,8,506
1,1,1,1,7,1,0,25-00703,0,7633
2,6,5,2,0,1,0,25-00503,14,5988
1,3,1,1,0,1,0,25-00503,14,6082
1,6,6,2,0,1,0,25-02800,12,4746
1,1,6,1,7,5,0,25-01300,N,4742
2,4,1,1,0,6,0,25-00703,9,7633
1,4,1,1,0,4,0,25-00503,N,2338
1,1,1,1,0,4,0,25-02800,14,5999
1,1,7,1,7,1,0,25-00703,13,6104
2,4,1,1,0,1,4,25-00703,14,5224
2,4,1,1,0,4,0,25-00703,2,6908
1,1,1,2,7,7,0,25-00503,13,7633
2,4,1,1,6,4,0,25-00703,0,2309
1,1,6,1,0,9,0,25-00703,11,587
1,1,1,1,2,1,0,25-00503,14,7633
1,6,2,2,0,4,0,25-00503,N,3901
1,4,1,1,2,7,0,25-00503,5,6908
2,3,1,1,0,4,0,25-02800,12,5224
1,3,1,1,2,4,0,25-00503,N,6682
2,3,6,1,1,1,0,25-02800,11,1512
1,6,1,1,0,7,0,25-02800,18,5321
1,6,1,1,7,7,0,25-01000,11,5045
1,4,1,1,1,1,0,25-00703,0,7633
1,1,6,1,4,1,0,25-02800,11,2163
1,4,1,1,0,6,0,25-00703,12,7611
2,1,6,1,1,4,0,25-00503,14,4817
1,1,1,1,8,8,0,25-02800,10,7633
1,1,1,1,6,1,0,25-00703,1,6908
1,4,1,1,9,8,0,25-00703,1,5571
1,4,1,1,0,9,0,25-02800,5,1522
1,1,6,1,0,11,0,25-00503,1,7633
2,1,1,1,0,4,0,25-02800,15,7633
1,1,1,1,7,1,0,25-01300,14,6908
1,6,1,1,0,1,0,25-00503,N,6204
1,1,1,1,0,9,0,25-00503,9,3637
2,6,1,1,4,7,0,25-00703,10,5224
1,6,1,1,0,8,0,25-00703,3,7512
1,1,1,2,0,6,0,25-01000,9,3149
2,1,1,1,2,1,0,25-00703,14,7633
1,1,1,1,2,1,0,25-02800,13,7633
1,1,6,1,3,1,0,25-01300,13,3878
2,1,1,1,3,1,0,25-02800,1,2338
2,1,6,1,0,1,0,25-00503,1,6767
1,N,1,1,3,10,0,25-01000,12,4632
2,1,1,1,5,1,0,25-00703,1,6908
2,1,1,1,0,8,0,25-01000,9,6610
1,6,1,1,0,7,0,25-00703,1,7633
2,1,1,1,8,5,0,25-00703,5,6453
2,2,1,0,2,4,2,25-00703,9,3330
1,6,6,1,0,11,0,25-00503,N,6339
2,6,6,1,0,8,0,25-01300,11,7633
1,6,1,1,0,5,0,25-02800,14,6212
2,1,1,1,0,1,0,25-00703,0,5224
2,6,6,1,0,1,0,25-00503,11,7633
2,6,1,2,0,4,0,25-02800,11,2338
2,4,1,1,0,7,0,25-02800,1,2338
1,1,1,1,7,1,0,25-02800,N,7633
2,6,1,1,0,4,0,25-02800,12,2338
1,4,1,1,0,8,0,25-02800,2,4795
1,3,1,1,1,12,0,25-01000,9,3581
1,3,1,2,2,4,4,25-00503,N,7633
1,4,1,1,0,8,0,25-00703,9,7633
2,6,1,1,0,4,0,25-00703,10,7633
1,6,1,2,0,4,4,25-02800,16,1832
2,1,1,2,0,1,0,25-00703,0,2338
1,1,1,1,0,4,0,25-01000,14,7633
1,N,1,1,1,9,0,25-00703,9,654
2,6,2,1,0,8,0,25-00703,1,5452
1,6,6,1,0,7,1,25-00503,12,7633
2,6,1,1,3,4,0,25-00703,10,7633
2,1,1,2,7,9,0,25-00703,2,3956
1,1,1,1,2,7,0,25-01300,14,7633
1,1,1,1,3,4,4,25-02800,N,5738
2,6,1,1,0,1,0,25-01000,2,4551
2,6,1,1,0,5,0,25-02800,15,7633
2,1,1,2,6,1,0,25-00703,10,5055
1,4,1,1,1,1,0,25-02800,10,7633
1,6,1,1,7,1,3,25-02800,13,7633
1,4,6,1,1,5,0,25-02800,9,7633
2,1,1,1,7,9,0,25-02800,1,5764
2,1,1,1,2,8,0,25-00703,10,4150
2,6,1,1,0,7,0,25-00703,N,2098
1,3,6,1,0,1,0,25-00503,5,7633
2,3,1,1,0,4,0,25-01000,13,7633
1,6,2,2,7,7,0,25-01000,2,2469
1,6,1,1,0,9,0,25-00703,11,5706
2,1,1,1,4,1,4,25-00703,12,7304
2,3,1,1,0,10,0,25-00703,16,4499
1,1,2,1,0,1,0,25-01300,N,6908
2,6,1,1,0,6,0,25-01000,9,5282
2,1,1,1,0,4,0,25-00503,14,6904
1,2,1,1,0,8,0,25-00703,N,5182
2,1,1,1,0,8,0,25-01300,14,5124
2,6,1,1,0,5,0,25-00503,12,7633
1,6,1,1,2,4,0,25-00703,11,2338
2,4,1,1,2,4,0,25-02800,6,7633
2,4,1,1,0,4,0,25-00503,9,4977
1,4,1,1,0,4,0,25-02800,11,2338
1,6,6,1,0,9,4,25-00503,10,6245
2,1,1,1,4,8,0,25-02800,11,3164
2,1,2,0,0,1,1,25-00503,14,7484
2,4,6,1,2,4,0,25-02800,12,7035
2,4,1,1,2,7,0,25-00703,0,7633
2,1,1,1,7,1,0,25-02800,12,7633
1,6,1,1,0,6,0,25-00503,14,6286
1,1,1,1,6,1,0,25-01000,11,7633
2,6,6,1,0,4,0,25-00703,11,7633
2,1,6,1,0,6,0,25-02800,1,6856
2,4,1,1,0,4,0,25-00703,12,7633
2,6,1,1,0,1,0,25-00503,12,2338
2,6,1,0,0,6,4,25-01300,N,4120
1,6,8,0,0,10,4,25-00703,12,5039
2,6,1,2,0,1,0,25-00703,12,6252
1,4,6,2,0,1,0,25-02800,N,7633
1,1,1,1,8,1,0,25-00503,4,7076
2,6,1,1,0,1,0,25-00703,10,4182
2,3,1,1,0,4,0,25-00503,12,2338
2,4,1,1,8,7,0,25-00703,10,5165
2,2,2,1,2,1,0,25-02800,5,7487
2,1,1,1,0,5,0,25-02800,N,7633
2,6,3,1,0,6,0,25-01300,N,3507
2,6,3,1,6,6,0,25-01000,11,736
1,1,1,1,6,8,0,25-00703,5,7633
2,4,1,1,1,4,0,25-01000,10,2459
1,1,1,1,0,4,0,25-00703,9,7633
1,3,1,2,0,4,0,25-01000,9,1816
2,1,1,2,0,6,0,25-00503,9,6705
1,4,1,1,0,1,0,25-00503,14,7633
2,1,1,1,0,7,0,25-00703,0,7633
2,4,1,1,0,4,0,25-00703,0,2338
2,1,1,1,3,9,0,25-01300,0,6348
2,6,1,1,0,8,0,25-02800,15,4135
2,1,1,1,2,10,0,25-00703,11,3168
2,1,1,1,8,8,0,25-00503,N,5120
2,6,1,1,0,4,4,25-00503,13,7633
1,4,1,1,0,1,0,25-01000,5,5532
1,6,1,1,1,6,0,25-02800,9,5873
1,5,6,1,7,1,0,25-00503,13,6583
1,6,6,2,4,7,0,25-00703,17,6199
1,1,6,1,0,8,0,25-00503,10,7633
2,3,2,2,2,11,4,25-00703,N,7435
2,1,1,1,4,6,0,25-01000,12,6537
1,1,1,1,7,1,0,25-02800,5,7633
1,1,1,1,7,1,0,25-00703,14,5224
2,3,6,2,0,4,0,25-00503,12,1256
2,1,1,2,3,4,0,25-01300,1,5971
1,6,1,1,9,10,0,25-00703,11,4409
2,4,1,1,0,4,0,25-00703,10,7633
2,3,1,1,N,6,0,25-00503,9,7633
1,3,1,2,7,6,0,25-01300,12,1558
2,4,1,1,2,4,0,25-00703,5,5224
1,1,1,1,9,1,0,25-01300,6,7633
2,1,1,1,8,7,0,25-00703,12,6842
1,1,1,1,8,5,0,25-00703,9,5416
1,6,1,0,0,1,0,25-02800,14,5224
2,6,1,1,0,7,0,25-00703,12,5224
1,6,1,1,0,7,0,25-00703,1,5829
1,1,1,1,0,4,0,25-00503,N,7318
1,1,1,1,5,9,0,25-00503,11,932
2,3,3,1,6,1,0,25-01000,N,2102
1,1,1,1,0,4,0,25-01000,N,7633
1,1,3,1,0,5,0,25-01000,15,4107
2,1,1,1,2,4,0,25-02800,9,639
2,6,6,1,0,10,0,25-00503,11,7633
1,1,1,1,7,1,0,25-00503,13,2094
1,4,1,1,4,6,0,25-02800,1,7633
2,6,1,2,0,8,0,25-02800,10,7305
1,6,1,1,0,1,0,25-00503,14,5224
2,1,1,1,1,7,0,25-00703,9,7302
2,4,5,1,0,1,0,25-01300,0,7633
1,3,1,1,3,4,0,25-00703,N,5893
2,1,1,1,8,10,0,25-02800,11,4597
2,1,1,1,5,10,0,25-01000,N,3654
1,1,1,1,8,4,0,25-01000,14,5224
2,1,9,1,5,10,4,25-02800,16,4191
2,1,1,2,4,8,0,25-00703,11,3776
1,6,6,1,0,1,0,25-00503,14,7633
2,6,1,2,0,1,1,25-01300,N,2279
1,6,1,1,0,8,0,25-01300,13,5301
1,4,6,1,7,1,4,25-00703,5,6269
2,3,1,1,0,7,4,25-00703,N,6601
1,6,6,1,2,7,0,25-00703,10,7633
1,1,1,1,0,4,0,25-00703,11,6908
1,6,6,1,0,4,0,25-00503,14,3516
1,1,1,1,1,7,0,25-00703,14,7633
1,6,8,2,0,6,0,25-00703,11,3410
1,3,1,1,1,7,0,25-01000,11,4802
1,3,1,1,0,5,0,25-01000,16,2642
1,1,1,1,7,9,0,25-01300,14,4076
2,6,1,1,0,8,0,25-00703,3,6908
2,5,1,2,0,1,0,25-01000,11,5706
2,6,1,1,0,8,0,25-02800,1,2219
1,6,1,2,0,1,0,25-00503,12,2261
2,1,1,1,0,8,0,25-01000,12,4486
1,6,1,1,0,6,0,25-02800,6,1142
1,1,1,1,7,1,0,25-00703,2,6746
2,1,1,1,7,4,0,25-02800,0,6908
1,1,1,1,0,11,0,25-00503,9,2229
2,1,1,2,0,1,1,25-00503,N,6215
2,4,1,1,0,7,0,25-02800,N,7633
1,6,1,2,8,1,0,25-00703,12,3955
2,1,1,1,0,7,0,25-00703,7,7633
1,1,1,1,0,1,0,25-02800,4,4591
1,3,1,2,0,1,0,25-02800,N,7633
2,6,6,1,0,1,0,25-00703,10,5224
1,1,1,1,2,1,0,25-02800,N,5421
1,3,1,2,0,1,2,25-02800,14,6272
1,1,1,1,7,7,0,25-02800,12,6908
1,4,1,2,3,9,0,25-01000,12,2115
2,1,2,1,3,1,0,25-01300,12,4674
2,6,1,1,6,1,0,25-00503,9,6693
1,1,6,1,7,1,0,25-00503,12,7327
1,4,1,2,0,4,0,25-02800,11,7633
1,6,6,1,0,4,0,25-00503,N,7633
2,4,1,1,0,4,0,25-02800,15,7633
2,4,1,1,4,4,0,25-00703,15,7633
1,1,1,1,6,8,0,25-00703,1,2172
1,6,1,1,0,2,0,25-00503,N,6334
2,6,1,1,0,8,0,25-01000,13,6846
2,6,1,1,0,11,0,25-00703,N,3295
1,6,6,1,0,7,0,25-00503,13,7633
2,N,9,2,0,1,4,25-00503,14,7633
1,2,1,0,0,6,2,25-01300,14,4592
2,6,1,1,4,9,0,25-00703,13,2433
1,6,6,1,0,1,0,25-02800,N,7419
1,3,1,1,3,1,0,25-00503,13,5524
1,1,1,0,2,6,0,25-02800,11,4543
1,1,1,1,0,1,0,25-00703,10,7633
2,1,1,1,4,4,0,25-00703,N,5699
1,1,5,1,2,1,0,25-02800,13,5420
1,1,1,2,7,4,0,25-00503,13,1983
1,4,1,1,3,6,4,25-01300,9,5610
1,1,1,1,5,1,0,25-01000,10,4258
1,3,1,1,4,1,3,25-01300,12,4350
2,1,1,1,2,8,0,25-01300,N,5224
2,3,1,0,0,4,0,25-01000,N,7347
2,6,1,1,2,3,0,25-02800,12,3820
2,4,1,1,0,4,0,25-02800,14,2338
1,3,1,1,0,1,0,25-00503,8,7633
1,4,1,1,0,4,0,25-00703,13,5338
1,2,1,1,0,8,0,25-01300,13,5401
2,4,1,0,0,1,0,25-01300,13,3722
2,1,1,2,2,4,0,25-00703,14,5220
1,4,6,1,0,1,0,25-01300,12,7633
1,3,1,0,0,8,0,25-00503,N,5595
2,1,1,2,3,1,0,25-01000,12,4803
2,4,6,1,0,1,0,25-00503,1,2338
1,6,1,2,0,5,0,25-00703,N,4495
2,4,1,1,1,4,0,25-00703,0,7633
1,1,1,1,0,5,0,25-00503,N,0
2,6,1,1,1,7,0,25-00703,0,7633
1,6,7,1,0,9,4,25-00503,6,1903
2,1,1,1,3,2,0,25-00503,13,1262
2,1,1,1,0,8,0,25-00703,8,7342
1,1,1,1,5,5,0,25-00703,15,736
2,1,1,1,0,5,0,25-00503,12,5158
2,4,1,1,8,6,4,25-00703,10,7051
1,3,1,1,0,6,0,25-02800,9,3578
1,6,1,1,2,1,0,25-00503,12,7633
1,3,1,2,0,8,1,25-00703,14,5177
2,3,1,1,6,8,3,25-02800,5,6920
2,4,1,1,0,7,0,25-01000,1,2960
1,1,1,1,2,5,0,25-01300,4,6986
1,6,2,2,0,4,0,25-00703,14,6516
1,6,1,1,0,6,0,25-01000,10,7633
1,4,1,1,2,4,0,25-01000,6,6657
2,1,2,1,8,1,0,25-01300,11,3910
1,6,1,1,5,8,0,25-00703,10,5219
1,1,1,1,7,1,0,25-02800,N,6457
2,1,1,1,4,4,0,25-02800,N,5913
2,4,1,1,2,8,0,25-00703,0,7633
1,1,1,1,5,1,0,25-01000,11,6413
1,1,1,1,7,1,0,25-01300,N,4239
2,1,1,1,0,1,0,25-00503,8,5224
1,6,6,2,0,1,0,25-00503,11,2338
2,6,1,1,0,6,0,25-00503,N,880
1,1,1,1,7,1,0,25-02800,N,1830
2,6,1,1,N,6,0,25-02800,0,2073
1,6,1,1,9,4,0,25-00703,0,7633
1,1,1,1,8,6,0,25-00703,18,5592
1,4,8,2,0,4,0,25-00703,N,3239
1,1,1,1,8,1,0,25-00503,11,7633
2,1,1,1,0,1,0,25-00503,14,2080
1,6,1,1,9,1,0,25-00503,10,6357
1,4,1,1,0,7,0,25-02800,1,7633
1,1,1,1,6,5,0,25-01300,7,694
1,1,1,1,5,7,0,25-00703,1,2338
2,6,6,1,0,1,0,25-01000,12,3782
2,4,1,2,2,7,0,25-02800,13,7633
2,1,6,1,N,1,0,25-00503,0,6410
1,4,1,1,0,6,0,25-01000,17,6623
2,6,1,2,0,1,4,25-02800,12,1535
1,6,1,1,7,1,0,25-00503,14,6051
1,4,1,1,0,6,0,25-00703,13,7633
1,N,1,1,0,4,0,25-02800,18,6908
1,1,1,1,8,6,1,25-01300,7,6068
1,1,6,1,1,1,0,25-00503,11,5172
1,6,1,1,0,7,0,25-00503,1,2338
1,6,1,1,0,1,0,25-02800,16,4656
2,4,1,1,0,4,0,25-00703,13,7633
1,3,6,1,7,1,0,25-01300,14,6908
2,2,1,1,1,9,0,25-00703,N,1875
1,5,1,0,0,1,0,25-00503,11,5871
1,1,1,1,0,4,0,25-00503,12,420
1,3,1,1,1,5,0,25-02800,2,2338
1,3,1,1,0,4,0,25-01300,13,5619
2,3,1,2,0,6,0,25-02800,14,2889
2,4,8,1,6,4,0,25-00703,10,2127
1,1,1,1,2,1,0,25-00503,12,5224
1,6,1,1,0,4,0,25-02800,12,5224
1,1,1,1,3,1,0,25-01300,12,1647
2,6,1,1,0,1,0,25-00503,6,4990
1,1,3,1,9,8,0,25-02800,9,6812
2,4,1,2,4,8,0,25-00503,10,6988
1,6,1,1,4,5,0,25-01000,16,6142
1,6,6,2,0,7,0,25-00503,N,2121
2,3,1,1,1,1,0,25-02800,1,2338
2,1,1,1,3,8,0,25-01000,11,4239
1,6,1,1,8,7,0,25-00503,10,7633
1,1,1,1,5,4,0,25-00703,5,3089
1,6,1,1,8,5,0,25-00503,10,7633
1,4,1,1,8,4,0,25-00503,16,6284
2,4,1,1,0,7,0,25-02800,3,2338
2,1,1,1,0,4,0,25-02800,N,2579
1,1,1,1,9,1,0,25-00503,0,5224
1,6,1,1,0,6,0,25-01300,14,880
1,1,1,1,9,9,0,25-02800,10,3859
2,6,1,2,0,5,0,25-00503,1,2338
2,3,1,1,7,10,0,25-01000,14,1272
2,6,1,2,0,1,0,25-00503,9,6908
1,6,6,2,0,2,0,25-00503,N,5180
2,6,1,2,0,4,0,25-00703,1,7633
1,6,1,0,0,9,0,25-00503,12,4583
1,6,1,1,0,7,0,25-00703,0,7633
