PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
25-00503,75,1,1,0,1,0,2,1,1,2872.7,7870,11,12,174400.0,9,501,N,2,2,2,2,71,60,727
25-02800,80,2,4,0,1,0,N,1,2,3683.9,N,N,5,13900.0,2,115,N,2,2,2,1,73,73,3357
25-00703,61,1,1,0,1,0,2,1,1,2195.3,770,3,7,20000.0,3,349,N,2,2,2,2,52,52,2949
25-00503,64,2,4,0,1,0,N,1,1,2872.7,7980,12,7,25000.0,4,190,N,2,2,2,2,87,88,663
25-01300,60,1,1,0,1,0,3,1,1,1457.2,8370,13,10,201000.0,9,501,N,2,2,2,2,100,100,1322
25-01300,65,2,1,0,1,0,2,1,1,1457.2,N,N,4,39280.0,5,501,N,2,2,2,2,106,106,3543
25-02800,52,2,1,0,1,0,3,1,1,3683.9,N,N,7,0.0,0,501,N,2,2,2,2,102,102,4056
25-00703,66,2,1,0,1,0,2,1,1,2195.3,N,N,7,12000.0,2,501,N,2,2,2,2,54,49,4813
25-00703,80,2,1,0,1,0,2,1,1,2195.3,N,N,5,54600.0,6,501,N,2,2,2,2,25,24,1462
25-02800,45,1,1,0,2,3,6,1,2,3683.9,4971,6,4,52000.0,6,240,N,2,2,2,2,165,165,2928
25-00503,78,1,1,0,6,0,2,1,1,2872.7,7290,10,12,494500.0,9,501,N,2,2,2,2,74,74,3222
25-02800,3,2,N,0,6,2,5,1,1,3683.9,N,N,2,N,N,501,N,N,N,2,2,77,72,6820
25-00703,20,1,6,0,1,N,N,3,0,2195.3,4971,6,7,900.0,1,N,N,2,2,2,2,29,0,107
25-00503,32,2,1,0,1,2,4,1,2,2872.7,7390,10,9,90000.0,8,466,N,2,2,2,2,78,78,2539
25-01300,11,1,N,0,1,0,N,1,1,1457.2,N,N,3,N,N,N,N,2,2,2,2,61,55,7451
25-00703,30,2,6,0,1,0,4,1,1,2195.3,7970,12,9,60000.0,6,501,N,2,2,2,2,172,133,1608
25-00503,13,2,N,0,1,4,6,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,103,97,6947
25-00503,71,1,1,0,1,0,2,1,1,2872.7,6870,9,10,213500.0,9,501,N,2,2,2,2,48,47,2361
25-01000,76,2,1,0,1,0,3,1,1,2447.1,N,N,5,28000.0,4,501,N,2,2,2,2,45,51,858
25-01000,75,2,4,0,1,0,N,1,1,2447.1,8270,12,10,76100.0,7,501,N,2,2,2,2,98,98,3115
25-00503,63,2,6,0,1,0,N,1,2,2872.7,7380,10,9,84300.0,7,501,N,2,2,2,2,92,92,4176
25-01000,46,1,1,0,1,2,4,1,1,2447.1,4170,5,10,109000.0,8,501,N,2,2,2,2,56,73,5398
25-01300,46,1,1,0,1,0,7,1,1,1457.2,770,3,5,43500.0,5,427,N,2,2,2,2,205,146,2944
25-00703,26,1,6,0,1,0,N,1,2,2195.3,7470,10,10,50000.0,6,381,N,2,2,2,2,46,46,3206
25-00503,35,1,1,0,1,2,4,1,1,2872.7,2190,4,12,21000.0,3,501,N,2,2,2,2,57,57,3319
25-00703,50,2,1,0,1,1,3,1,1,2195.3,7390,10,10,50000.0,6,501,N,2,2,2,2,121,121,5000
25-01000,59,2,1,0,6,0,3,1,1,2447.1,7490,10,5,2000.0,1,501,N,2,2,2,2,65,74,1783
25-00503,32,1,1,0,1,0,2,1,2,2872.7,7860,11,10,68000.0,7,501,N,2,2,2,2,98,85,5565
25-00703,37,1,6,0,1,0,N,1,2,2195.3,770,3,4,65000.0,7,494,N,2,2,2,2,75,78,1071
25-01000,53,1,1,0,6,0,4,1,1,2447.1,N,N,7,0.0,0,379,N,2,2,2,2,60,71,748
25-00703,64,1,1,0,1,0,2,1,1,2195.3,3390,4,9,155000.0,9,501,N,2,2,2,2,67,68,4036
25-00503,58,2,1,0,6,0,2,1,1,2872.7,7870,11,10,46600.0,5,501,N,2,2,2,2,46,52,2583
25-00703,4,1,N,0,1,2,4,1,1,2195.3,N,N,1,N,N,331,N,N,N,2,2,77,117,6952
25-01300,77,1,1,0,1,0,2,1,1,1457.2,N,N,7,79900.0,7,501,5,2,1,2,2,189,179,5657
25-00503,55,1,1,0,1,0,3,1,2,2872.7,2880,4,5,48000.0,6,443,N,2,2,2,2,116,116,3041
25-00703,33,2,1,0,1,1,3,1,1,2195.3,7980,12,9,62000.0,6,501,N,2,2,2,2,248,248,5016
25-00703,49,1,1,0,1,2,4,1,1,2195.3,5790,6,9,204000.0,9,501,N,2,2,2,2,83,83,3757
25-01000,52,2,1,0,1,2,4,1,1,2447.1,8170,12,8,53000.0,6,501,N,2,2,2,2,53,58,4178
25-01300,9,2,N,0,1,2,4,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,62,68,7105
25-02800,19,1,6,0,1,0,3,1,2,3683.9,N,N,7,0.0,0,428,N,2,2,2,2,391,327,3787
25-00703,63,2,1,0,1,0,2,1,1,2195.3,N,N,10,0.0,0,501,N,2,2,2,2,40,33,5228
25-01300,60,1,1,0,1,1,3,1,1,1457.2,7380,10,10,100000.0,8,501,N,2,2,2,2,84,77,3354
25-00703,6,2,N,0,1,2,4,1,2,2195.3,N,N,2,N,N,263,N,2,2,2,2,68,79,7008
25-01000,63,2,3,0,1,0,N,1,1,2447.1,8170,12,9,12000.0,2,90,N,2,2,2,2,118,117,4805
25-02800,6,1,N,0,1,3,5,1,1,3683.9,N,N,2,N,N,336,N,2,2,2,2,81,78,6683
25-01000,59,2,5,0,1,0,N,1,2,2447.1,7390,10,11,83760.0,7,501,N,2,2,2,2,94,94,1279
25-01000,57,1,1,0,1,0,3,1,1,2447.1,9490,16,9,75900.0,7,501,N,2,2,2,1,96,96,6234
25-00503,14,1,N,0,1,2,4,1,1,2872.7,N,N,4,N,N,501,N,2,2,2,2,52,48,7417
25-02800,81,1,3,0,1,0,N,1,1,3683.9,770,3,5,5200.0,1,42,N,2,2,2,1,103,103,1624
25-00703,41,2,1,0,1,2,4,1,1,2195.3,7270,10,9,53000.0,6,414,N,2,2,2,2,96,89,2180
25-00703,71,2,3,0,1,0,N,1,2,2195.3,N,N,7,29400.0,4,244,N,1,2,2,2,154,155,4980
25-00503,76,2,6,0,1,N,N,3,0,2872.7,N,N,10,0.0,0,0,N,2,2,2,2,86,0,310
25-01300,47,2,1,0,1,2,4,1,1,1457.2,6870,9,10,209000.0,9,501,N,2,2,2,2,61,71,4195
25-00703,75,1,4,0,1,0,N,1,2,2195.3,N,N,5,19200.0,3,157,N,2,2,2,2,48,48,1109
25-00703,8,2,N,0,1,1,3,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,100,94,7460
25-01300,27,1,6,0,1,0,3,1,1,1457.2,8680,14,8,25000.0,4,501,N,2,2,2,2,145,100,1324
25-00703,59,2,1,0,1,0,4,1,1,2195.3,N,N,5,0.0,0,501,N,2,2,2,2,134,132,1950
25-01000,41,1,1,0,1,2,4,1,1,2447.1,770,3,5,106000.0,8,501,N,2,2,2,2,115,115,555
25-00703,72,1,1,0,1,0,2,1,1,2195.3,N,N,11,100000.0,8,501,N,2,2,2,1,33,33,5227
25-00503,76,2,1,0,1,0,2,1,1,2872.7,N,N,8,15000.0,3,501,N,2,2,2,2,70,70,6293
25-01300,78,1,1,0,1,0,2,1,1,1457.2,3365,4,7,17200.0,3,150,N,2,2,2,2,87,87,1448
25-00703,61,2,1,0,1,0,3,1,1,2195.3,9470,16,11,110000.0,8,501,N,2,1,2,2,110,106,3340
25-01300,6,2,N,0,9,4,6,1,1,1457.2,N,N,2,N,N,501,N,2,2,2,2,75,71,6879
25-01300,76,1,1,0,1,0,2,1,1,1457.2,7071,9,9,30000.0,4,463,N,2,1,2,2,46,47,3549
25-01300,44,1,1,0,1,2,4,1,1,1457.2,6870,9,9,226200.0,9,501,N,2,2,1,2,67,66,5821
25-02800,69,2,1,0,1,0,2,1,1,3683.9,N,N,10,63000.0,6,501,N,2,2,2,2,82,70,5619
25-00703,14,1,N,0,1,0,6,1,1,2195.3,N,N,4,N,N,272,N,2,2,2,2,259,173,7167
25-00503,60,1,1,0,6,0,2,1,1,2872.7,2190,4,12,173400.0,9,501,N,2,2,2,2,73,73,658
25-01000,42,2,1,0,1,2,4,1,1,2447.1,7860,11,10,49000.0,6,447,N,2,2,2,2,61,63,1009
25-00703,3,2,N,0,1,2,4,1,1,2195.3,N,N,1,N,N,501,N,N,N,2,2,90,105,7380
25-00703,19,1,6,0,2,N,N,3,0,2195.3,770,3,7,8000.0,2,N,N,2,2,2,2,123,0,222
25-01000,52,1,1,0,1,0,2,1,1,2447.1,7460,10,12,192000.0,9,501,N,2,2,2,2,114,100,4252
25-00703,66,1,1,0,1,0,2,1,1,2195.3,9170,15,10,20000.0,3,501,N,2,2,2,2,65,71,4702
25-02800,68,1,4,0,1,0,N,1,2,3683.9,6470,8,7,94400.0,8,501,N,2,2,2,2,78,77,1289
25-02800,65,1,1,0,1,0,2,1,1,3683.9,N,N,9,53600.0,6,501,N,2,2,1,2,95,95,3014
25-00503,15,1,6,0,1,4,6,1,1,2872.7,N,N,4,0.0,0,501,N,2,2,2,2,76,67,5128
25-01000,25,2,6,0,1,0,6,1,1,2447.1,8191,12,8,65000.0,7,501,N,2,2,2,2,138,109,4243
25-00703,77,2,1,0,1,0,2,1,1,2195.3,N,N,5,15600.0,3,501,N,2,2,2,2,83,93,2926
25-01300,71,2,1,0,1,0,2,1,1,1457.2,N,N,9,10000.0,2,240,N,2,2,2,2,50,50,4352
25-00703,21,2,6,4,8,0,3,1,1,2195.3,8270,12,7,2300.0,1,366,N,2,2,2,2,165,85,2717
25-00703,75,1,1,0,1,0,2,1,1,2195.3,N,N,12,37000.0,5,501,N,2,2,2,2,68,68,6229
25-01300,60,1,4,0,1,0,N,1,1,1457.2,3580,4,10,151400.0,9,501,N,2,2,2,2,58,59,4362
25-02800,94,1,3,0,1,0,N,1,1,3683.9,N,N,5,24100.0,4,199,N,1,2,1,1,92,93,3347
25-00703,78,2,4,0,1,0,N,1,1,2195.3,4971,6,5,45800.0,5,378,N,2,2,2,2,78,79,924
25-02800,29,2,6,4,1,0,4,1,1,3683.9,7380,10,9,60000.0,6,501,N,2,2,2,2,124,128,2549
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,5,0.0,0,N,N,1,1,1,1,68,0,173
25-00703,64,1,1,0,1,0,2,1,1,2195.3,6280,7,7,109000.0,8,501,N,2,2,2,2,70,71,3995
25-00503,21,1,6,0,1,N,N,3,0,2872.7,N,N,5,0.0,0,N,N,2,2,2,2,34,0,323
25-00703,47,2,1,0,1,0,5,1,2,2195.3,4870,6,5,55000.0,6,501,N,2,2,2,2,177,208,2148
25-02800,57,2,1,0,1,0,2,1,1,3683.9,7190,9,9,66000.0,7,501,N,2,2,2,2,107,107,6497
25-01300,15,2,6,0,1,0,6,1,1,1457.2,N,N,4,0.0,0,501,N,2,2,2,2,129,114,1114
25-00503,11,2,N,0,6,2,4,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,62,77,6985
25-00703,68,1,1,0,1,0,3,1,1,2195.3,5790,6,9,62300.0,6,366,N,2,2,2,2,85,85,2715
25-00703,31,1,6,4,1,0,2,1,1,2195.3,6991,9,9,27000.0,4,206,N,2,2,2,2,107,130,888
25-00703,48,2,1,0,1,0,2,1,1,2195.3,7970,12,7,48000.0,6,501,N,2,2,2,2,70,70,1236
25-00503,15,1,6,0,1,1,3,1,1,2872.7,N,N,4,0.0,0,501,N,2,2,2,2,71,58,6393
25-01000,77,2,3,0,1,0,N,1,1,2447.1,7980,12,5,20200.0,3,165,N,2,2,2,2,97,96,3232
25-02800,18,2,6,0,1,0,3,1,1,3683.9,4972,6,7,3500.0,1,501,N,2,2,2,2,101,66,5476
25-02800,59,1,6,0,1,0,N,1,1,3683.9,770,3,7,80000.0,7,501,N,2,2,2,2,168,168,604
25-02800,58,2,1,0,1,0,2,1,1,3683.9,9170,15,10,165000.0,9,501,N,2,2,2,2,50,49,2804
25-00703,70,1,1,0,1,0,2,1,1,2195.3,7860,11,9,113000.0,8,501,N,2,2,2,2,50,49,4812
25-00703,47,1,1,0,1,1,3,1,1,2195.3,7870,11,11,200000.0,9,501,N,2,2,2,2,93,101,1245
25-00703,6,2,N,0,2,1,2,1,2,2195.3,N,N,2,N,N,227,N,2,2,2,2,82,111,6539
25-01000,64,1,1,0,1,0,2,1,1,2447.1,6870,9,10,196000.0,9,501,N,2,2,2,2,109,109,5975
25-01000,65,2,2,0,1,0,3,1,1,2447.1,N,N,5,22000.0,3,409,N,2,1,2,2,74,54,4902
25-00703,27,1,6,4,1,0,N,1,2,2195.3,5391,6,7,76000.0,7,501,N,2,2,2,2,152,152,3654
25-00503,72,1,6,0,1,0,N,1,1,2872.7,9160,15,10,78300.0,7,501,N,2,2,2,2,69,69,1083
25-00703,56,1,4,0,1,0,5,1,2,2195.3,8270,12,5,55000.0,6,501,N,2,2,2,2,210,208,2150
25-00703,63,2,4,0,1,0,N,1,1,2195.3,7860,11,10,72000.0,7,501,N,2,2,2,2,62,62,2835
25-01300,37,2,1,0,6,2,4,1,1,1457.2,7870,11,10,12000.0,2,501,N,2,2,2,2,62,76,6141
25-00503,29,1,6,0,1,0,2,1,2,2872.7,8191,12,9,128000.0,9,501,N,2,2,2,2,97,96,6109
25-00503,67,1,1,0,1,0,2,1,1,2872.7,4290,5,9,291000.0,9,501,N,2,2,2,2,43,43,654
25-00703,63,1,1,0,1,0,3,1,1,2195.3,7270,10,11,45000.0,5,501,N,2,2,2,2,107,106,3339
25-01300,85,2,3,0,1,0,3,1,2,1457.2,N,N,5,16900.0,3,501,N,2,1,2,2,110,95,1910
25-01300,10,1,N,0,9,2,4,1,1,1457.2,N,N,3,N,N,276,N,2,2,2,2,113,66,6833
25-01000,65,1,1,0,1,0,2,1,1,2447.1,6970,9,9,639000.0,9,501,N,2,2,2,2,103,103,2472
25-00703,0,1,N,0,1,1,2,1,2,2195.3,N,N,N,N,N,0,N,N,N,2,2,93,100,6706
25-00503,43,1,1,0,6,2,4,1,1,2872.7,7460,10,12,240600.0,9,501,N,2,2,2,2,60,60,4385
25-01300,29,1,6,0,1,0,3,1,1,1457.2,7680,10,5,12000.0,2,501,N,2,2,2,2,86,71,2535
25-00503,69,2,1,0,1,0,2,1,1,2872.7,N,N,7,11400.0,2,501,N,2,2,2,2,57,51,4910
25-02800,8,2,N,0,1,2,4,1,1,3683.9,N,N,3,N,N,501,N,2,2,2,2,134,120,7210
25-00703,21,1,6,0,1,0,5,1,2,2195.3,8590,14,5,15700.0,3,501,N,2,2,2,2,254,208,2149
25-00703,61,2,4,0,1,0,N,1,2,2195.3,N,N,8,12300.0,2,92,N,2,1,2,2,98,98,2400
25-01300,59,2,1,0,1,1,3,1,1,1457.2,770,3,8,107000.0,8,501,N,2,2,2,2,78,77,3353
25-00703,71,2,1,0,1,0,2,1,1,2195.3,N,N,10,40600.0,5,501,N,2,2,2,2,106,94,6274
25-02800,16,2,6,0,1,1,4,1,1,3683.9,8680,14,4,6400.0,1,501,N,2,2,2,2,72,62,1655
25-00703,9,2,N,0,1,3,5,1,2,2195.3,N,N,3,N,N,143,N,2,2,2,2,67,72,7548
25-01000,87,1,1,0,1,0,2,1,2,2447.1,N,N,8,14400.0,3,230,N,2,1,2,2,127,127,5334
25-02800,38,1,5,0,1,2,4,1,1,3683.9,7870,11,10,65000.0,7,494,N,2,2,2,2,69,66,5152
25-01000,23,2,6,0,1,0,3,1,1,2447.1,8680,14,9,19000.0,3,501,N,2,2,2,2,121,86,1443
25-00703,40,2,1,0,1,2,4,1,1,2195.3,9490,16,10,124000.0,9,501,N,2,2,2,2,63,62,2887
25-00703,18,2,6,0,2,N,N,3,0,2195.3,8680,14,7,6000.0,1,N,N,2,2,2,2,78,0,332
25-00703,21,1,6,0,1,N,N,3,0,2195.3,6170,7,7,5000.0,1,N,N,2,2,2,2,91,0,403
25-01300,21,2,2,4,1,N,N,3,0,1457.2,9470,16,5,0.0,0,N,N,2,2,2,2,71,0,229
25-00503,9,1,N,0,9,3,4,1,1,2872.7,N,N,3,N,N,302,N,2,2,2,2,128,127,7532
25-01300,41,2,1,0,1,2,4,1,1,1457.2,9570,16,11,92000.0,8,501,N,2,2,2,2,98,98,4116
25-00703,72,2,4,0,1,0,N,1,2,2195.3,N,N,7,13400.0,2,110,N,2,2,2,2,98,98,4811
25-01000,81,2,3,0,1,0,N,1,1,2447.1,N,N,7,20000.0,3,165,N,2,2,2,2,104,86,2174
25-00703,38,2,1,0,1,2,4,1,1,2195.3,N,N,5,0.0,0,0,N,2,2,2,2,54,52,2632
25-00703,11,2,N,0,1,2,4,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,63,62,6984
25-00503,59,2,6,0,1,0,N,1,1,2872.7,3380,4,8,79000.0,7,501,N,2,2,2,2,98,99,711
25-00703,52,1,1,0,1,3,5,1,1,2195.3,6890,9,10,267800.0,9,501,N,2,2,2,2,62,58,3261
25-01000,32,1,6,0,1,1,2,1,1,2447.1,9470,16,7,83000.0,7,478,N,2,2,2,2,51,51,1658
25-00503,74,1,1,0,1,0,2,1,1,2872.7,N,N,7,19220.0,3,353,N,2,2,2,2,95,95,6137
25-02800,68,2,1,0,1,0,2,1,1,3683.9,N,N,10,65000.0,7,501,N,2,2,1,2,85,95,3015
25-00703,57,2,3,0,1,0,N,1,2,2195.3,4971,6,8,19300.0,3,147,N,2,2,2,2,68,69,5374
25-01300,63,1,6,0,1,N,N,3,0,1457.2,N,N,4,0.0,0,0,N,1,2,2,2,44,0,122
25-02800,22,2,6,0,1,0,N,1,2,3683.9,7860,11,9,1300.0,1,9,N,2,2,2,2,66,54,3456
25-00703,72,2,1,0,1,0,2,1,1,2195.3,7071,9,5,30000.0,4,408,N,2,2,2,2,58,58,2879
25-00703,43,2,6,2,1,0,4,1,2,2195.3,7270,10,8,45000.0,5,397,N,1,1,2,2,206,206,6295
25-01000,34,2,1,0,1,2,4,1,1,2447.1,5790,6,9,10000.0,2,501,N,2,2,2,2,60,69,4896
25-00703,67,2,4,0,1,0,2,1,1,2195.3,N,N,8,54800.0,6,487,N,2,2,2,2,156,156,6165
25-00503,53,2,1,0,1,0,4,1,1,2872.7,6672,8,9,50000.0,6,501,N,2,2,2,2,102,102,557
25-01300,62,1,1,0,1,0,3,1,1,1457.2,6370,7,7,84140.0,7,501,2,2,2,2,1,98,90,2485
25-01000,60,2,4,0,1,0,2,1,2,2447.1,5070,6,4,30000.0,4,224,N,2,2,2,2,61,61,5055
25-00703,18,2,6,0,1,1,4,1,1,2195.3,9920,18,5,0.0,0,317,N,1,2,2,2,50,35,3228
25-01300,11,1,N,0,1,2,4,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,128,128,7168
25-00703,13,1,N,0,1,2,3,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,88,80,7600
25-00503,48,2,1,0,1,2,5,1,1,2872.7,N,N,9,0.0,0,501,N,2,2,2,2,104,122,3317
25-00503,48,2,2,0,6,1,2,1,1,2872.7,7460,10,12,170000.0,9,501,N,2,2,2,2,110,110,4556
25-02800,4,2,N,0,6,1,3,1,1,3683.9,N,N,2,N,N,501,N,N,N,2,2,70,58,7100
25-02800,73,2,4,0,1,0,N,1,1,3683.9,N,N,7,14500.0,3,118,N,1,1,2,1,58,57,5229
25-02800,0,1,N,0,1,0,N,1,1,3683.9,N,N,N,N,N,N,N,N,N,2,2,129,101,6858
25-01300,57,1,1,0,1,0,4,1,1,1457.2,770,3,5,75000.0,7,501,N,2,2,2,2,58,54,3871
25-01300,72,1,1,0,1,0,2,1,1,1457.2,N,N,9,69000.0,7,501,2,2,2,2,2,55,55,1209
25-00503,59,2,4,0,1,0,N,1,2,2872.7,3380,4,9,88000.0,8,501,N,2,2,2,2,81,81,5751
25-00503,34,2,6,0,1,0,N,1,2,2872.7,7460,10,10,90000.0,8,501,N,2,2,2,2,51,50,5231
25-01300,21,1,6,0,1,0,4,1,1,1457.2,9470,16,7,30000.0,4,501,N,2,2,2,2,69,62,5739
25-00503,41,1,6,0,6,0,N,1,2,2872.7,2190,4,12,125000.0,9,501,N,2,2,2,2,128,128,4864
25-00503,15,2,6,0,1,3,5,1,1,2872.7,N,N,4,0.0,0,501,N,2,2,2,2,92,93,6248
25-01000,15,2,6,0,1,2,4,1,1,2447.1,N,N,4,0.0,0,501,N,2,2,2,2,81,92,3245
25-01000,38,2,1,0,1,3,5,1,1,2447.1,7280,10,9,0.0,0,501,N,2,2,2,2,108,109,2281
25-01300,55,1,2,0,1,1,4,1,1,1457.2,6290,7,9,15900.0,3,501,N,2,2,2,2,83,56,5614
25-00503,71,1,1,0,1,0,2,1,1,2872.7,N,N,5,54000.0,6,422,2,2,2,2,2,98,99,1375
25-00503,50,2,1,0,1,3,5,1,1,2872.7,N,N,9,0.0,0,501,N,2,2,2,2,94,94,2190
25-00703,29,1,6,0,1,0,N,1,2,2195.3,7380,10,9,100000.0,8,501,N,2,2,2,2,117,115,2324
25-00703,61,1,6,0,1,0,N,1,1,2195.3,N,N,9,40.0,0,0,N,2,2,2,2,65,66,897
25-00703,66,2,1,0,1,0,2,1,1,2195.3,8090,12,10,109200.0,8,501,N,2,2,2,2,99,99,2318
25-00703,20,2,6,0,1,0,N,1,1,2195.3,8191,12,7,9000.0,2,68,N,2,2,2,2,66,50,5568
25-02800,34,1,1,0,1,2,6,1,1,3683.9,6970,9,7,177000.0,9,501,N,2,2,2,2,87,87,3108
25-01300,54,2,1,1,1,0,4,1,1,1457.2,N,N,9,0.0,0,501,N,2,2,2,2,52,52,2921
25-02800,62,1,1,0,1,2,4,1,1,3683.9,4670,6,5,43000.0,5,501,N,2,2,2,2,390,414,3314
25-00703,45,1,1,0,1,2,4,1,1,2195.3,7380,10,9,170000.0,9,501,N,2,2,2,2,96,96,581
25-02800,64,1,1,0,1,0,4,1,1,3683.9,8660,14,7,38900.0,5,501,N,2,2,2,2,49,46,1802
25-00503,67,2,6,0,2,N,N,2,0,2872.7,N,N,9,4300.0,1,N,N,2,1,2,2,62,0,164
25-00503,20,1,6,0,6,0,N,1,2,2872.7,N,N,5,0.0,0,0,N,2,2,2,2,93,73,5437
25-00503,55,1,1,0,6,1,3,1,1,2872.7,3380,4,12,143000.0,9,501,N,2,2,2,2,152,152,5727
25-01300,40,1,6,0,1,0,N,1,1,1457.2,770,3,5,105020.0,8,501,N,2,2,2,2,56,55,5395
25-00703,0,1,N,0,1,1,3,1,1,2195.3,N,N,N,N,N,501,N,N,N,2,2,100,106,7348
25-01300,57,1,1,0,1,0,2,1,2,1457.2,9590,16,9,125150.0,9,501,N,2,2,2,2,185,185,2320
25-00703,36,2,1,0,1,0,2,1,1,2195.3,8090,12,10,100000.0,8,501,N,2,2,2,2,114,115,1505
25-02800,36,2,6,0,1,2,3,1,2,3683.9,8470,13,5,7100.0,2,34,N,2,2,2,2,111,111,5258
25-00703,68,1,1,0,1,0,2,1,2,2195.3,6380,7,7,88600.0,8,501,N,2,2,2,2,34,34,1524
25-02800,78,2,3,0,6,0,N,1,2,3683.9,N,N,1,0.0,0,0,N,2,1,2,2,150,149,583
25-02800,87,1,1,0,1,0,2,1,1,3683.9,4270,5,5,66600.0,7,501,N,2,2,2,2,94,94,6269
25-01000,36,2,1,0,1,2,4,1,1,2447.1,8191,12,8,46800.0,5,501,N,2,2,2,2,67,69,4020
25-01300,6,1,N,4,8,1,3,1,1,1457.2,N,N,2,N,N,501,N,2,2,2,2,186,161,6601
25-01300,6,1,N,0,1,2,4,1,1,1457.2,N,N,2,N,N,274,N,2,2,2,2,91,79,7170
25-02800,61,2,1,0,1,0,3,1,1,3683.9,7860,11,10,0.0,0,345,N,2,2,2,2,94,94,3016
25-00703,7,2,N,0,1,2,3,1,1,2195.3,N,N,3,N,N,157,N,2,2,2,2,62,58,7186
25-01300,80,2,3,0,1,2,5,1,1,1457.2,N,N,9,0.0,0,501,N,1,2,2,1,104,100,5895
25-01300,46,1,1,0,1,2,4,1,1,1457.2,4971,6,9,68000.0,7,501,N,2,2,2,2,128,125,6337
25-00703,10,2,N,0,2,2,3,1,2,2195.3,N,N,3,N,N,163,N,2,2,2,2,102,138,7424
25-01300,24,2,1,0,1,0,2,1,1,1457.2,7380,10,9,43000.0,5,501,N,2,2,2,2,148,148,3934
25-00703,39,2,1,0,1,4,6,1,1,2195.3,3580,4,7,87000.0,8,501,N,2,2,2,2,59,59,5042
25-01000,62,1,1,0,1,0,5,1,1,2447.1,4195,5,9,81000.0,7,501,N,2,2,2,2,70,58,5780
25-00703,15,2,6,0,1,1,3,1,2,2195.3,N,N,4,0.0,0,501,N,2,2,2,2,48,65,4621
25-01000,54,2,1,0,1,0,2,1,1,2447.1,8170,12,4,10000.0,2,501,N,2,2,2,2,68,68,1302
25-00503,3,1,N,0,6,1,3,1,1,2872.7,N,N,1,N,N,318,N,N,N,2,2,113,89,7344
25-02800,0,2,N,0,1,3,5,1,1,3683.9,N,N,N,N,N,501,N,N,N,2,2,128,123,7299
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,3,13000.0,2,N,N,1,1,1,2,53,0,115
25-00703,78,2,3,0,1,N,N,2,0,2195.3,N,N,10,4700.0,1,N,N,2,1,2,2,20,0,247
25-00703,54,2,4,0,1,0,N,1,1,2195.3,7590,10,8,32100.0,4,245,N,2,2,2,2,131,131,818
25-00703,86,2,1,0,1,0,2,1,1,2195.3,N,N,5,10200.0,2,330,N,2,2,2,2,93,102,3149
25-01000,63,2,1,0,1,0,4,1,1,2447.1,7860,11,10,68000.0,7,421,N,2,2,2,2,99,122,5836
25-00703,64,2,6,0,1,0,N,1,2,2195.3,N,N,7,10800.0,2,82,N,2,2,2,2,94,94,5718
25-01000,63,1,4,0,1,0,N,1,1,2447.1,7860,11,9,91700.0,8,501,N,2,2,2,2,74,73,3899
25-02800,56,1,6,0,1,N,N,3,0,3683.9,N,N,1,10000.0,2,76,N,1,2,1,2,10,0,461
25-01300,41,1,6,0,1,2,5,1,1,1457.2,770,3,6,85000.0,8,315,N,2,2,2,2,72,73,1144
25-01000,31,1,1,0,6,0,2,1,1,2447.1,7390,10,9,118000.0,8,501,N,2,2,2,2,109,93,3568
25-00703,6,1,N,0,1,2,4,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,69,64,6902
25-00703,51,1,4,0,1,0,N,1,1,2195.3,6991,9,10,109000.0,8,501,N,2,2,2,2,105,104,728
25-00703,70,2,6,0,1,N,N,3,0,2195.3,N,N,4,11000.0,2,89,N,1,1,2,2,10,0,62
25-01000,57,1,1,0,1,0,3,1,1,2447.1,3365,4,8,0.0,0,501,N,2,2,2,1,98,86,1442
25-01300,6,2,N,0,1,3,5,1,1,1457.2,N,N,2,N,N,239,N,2,2,2,2,56,63,7307
25-00703,5,2,N,0,1,2,4,1,1,2195.3,N,N,2,N,N,0,N,2,2,2,2,54,52,6921
25-00703,67,1,1,0,1,0,2,1,1,2195.3,770,3,9,75000.0,7,501,N,2,2,2,2,88,88,3846
25-02800,41,2,6,0,1,0,N,1,2,3683.9,7380,10,10,160000.0,9,501,N,2,2,2,2,81,81,2152
25-00503,34,2,6,0,1,0,7,1,1,2872.7,8680,14,9,24800.0,4,350,N,2,2,2,2,106,100,2241
25-00703,16,2,6,0,1,1,4,1,1,2195.3,N,N,4,10.0,0,269,N,2,2,2,2,44,77,2138
25-00503,22,1,6,0,1,0,N,1,2,2872.7,7460,10,9,90000.0,8,501,N,2,2,2,2,79,79,4145
