,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
448,1.0,1,1.0,1.0,5,7,0.0,25-01000,4
449,1.0,1,1.0,1.0,5,7,0.0,25-01000,4
450,1.0,1,1.0,1.0,5,7,0.0,25-01000,4
451,1.0,1,1.0,1.0,5,7,0.0,25-01000,4
452,1.0,1,1.0,1.0,5,7,0.0,25-01000,4
453,1.0,1,1.0,1.0,5,7,0.0,25-01000,4
454,1.0,1,1.0,1.0,5,7,0.0,25-01000,4
455,1.0,1,1.0,1.0,5,7,0.0,25-01000,4
456,1.0,1,1.0,1.0,5,7,0.0,25-01000,4
457,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
458,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
459,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
460,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
461,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
462,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
463,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
464,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
465,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
466,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
467,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
468,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
469,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
470,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
471,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
472,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
473,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
474,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
475,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
476,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
477,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
478,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
479,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
480,1.0,1,1.0,1.0,5,7,0.0,25-01000,N
481,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
482,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
483,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
484,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
485,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
486,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
487,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
488,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
489,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
490,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
491,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
492,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
493,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
494,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
495,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
496,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
497,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
498,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
499,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
500,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
501,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
502,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
503,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
504,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
505,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
506,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
507,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
508,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
509,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
510,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
511,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
512,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
513,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
514,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
515,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
516,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
517,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
518,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
519,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
520,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
521,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
522,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
523,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
524,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
525,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
526,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
527,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
528,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
529,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
530,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
531,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
532,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
533,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
534,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
535,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
536,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
537,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
538,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
539,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
540,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
541,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
542,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
543,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
544,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
545,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
546,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
547,1.0,1,1.0,1.0,6,10,0.0,25-00703,N
548,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
549,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
550,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
551,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
552,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
553,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
554,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
555,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
556,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
557,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
558,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
559,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
560,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
561,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
562,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
563,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
564,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
565,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
566,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
567,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
568,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
569,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
570,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
571,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
572,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
573,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
574,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
575,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
576,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
577,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
578,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
579,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
580,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
581,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
582,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
583,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
584,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
585,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
586,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
587,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
588,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
589,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
590,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
591,1.0,1,1.0,1.0,6,7,0.0,25-00703,N
592,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
593,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
594,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
595,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
596,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
597,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
598,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
599,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
600,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
601,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
602,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
603,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
604,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
605,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
606,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
607,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
608,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
609,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
610,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
611,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
612,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
613,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
614,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
615,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
616,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
617,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
618,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
619,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
620,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
621,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
622,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
623,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
624,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
625,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
626,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
627,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
628,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
629,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
630,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
631,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
632,1.0,1,1.0,1.0,6,7,0.0,25-01300,N
633,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
634,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
635,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
636,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
637,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
638,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
639,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
640,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
641,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
642,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
643,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
644,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
645,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
646,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
647,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
648,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
649,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
650,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
651,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
652,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
653,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
654,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
655,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
656,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
657,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
658,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
659,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
660,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
661,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
662,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
663,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
664,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
665,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
666,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
667,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
668,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
669,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
670,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
671,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
672,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
673,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
674,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
675,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
676,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
677,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
678,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
679,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
680,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
681,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
682,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
683,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
684,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
685,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
686,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
687,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
688,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
689,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
690,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
691,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
692,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
693,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
694,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
695,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
696,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
697,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
698,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
699,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
700,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
701,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
702,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
703,1.0,1,1.0,1.0,8,9,0.0,25-00703,10
704,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
705,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
706,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
707,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
708,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
709,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
710,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
711,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
712,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
713,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
714,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
715,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
716,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
717,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
718,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
719,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
720,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
721,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
722,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
723,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
724,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
725,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
726,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
727,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
728,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
729,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
730,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
731,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
732,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
733,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
734,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
735,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
736,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
737,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
738,1.0,1,1.0,1.0,9,10,0.0,25-00503,10
739,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
740,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
741,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
742,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
743,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
744,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
745,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
746,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
747,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
748,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
749,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
750,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
751,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
752,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
753,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
754,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
755,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
756,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
757,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
758,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
759,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
760,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
761,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
762,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
763,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
764,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
765,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
766,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
767,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
768,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
769,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
770,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
771,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
772,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
773,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
774,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
775,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
776,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
777,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
778,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
779,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
780,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
781,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
782,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
783,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
784,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
785,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
786,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
787,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
788,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
789,1.0,1,1.0,1.0,9,9,0.0,25-00503,N
790,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
791,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
792,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
793,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
794,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
795,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
796,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
797,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
798,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
799,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
800,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
801,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
802,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
803,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
804,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
805,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
806,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
807,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
808,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
809,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
810,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
811,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
812,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
813,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
814,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
815,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
816,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
817,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
818,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
819,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
820,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
821,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
822,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
823,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
824,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
825,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
826,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
827,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
828,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
829,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
830,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
831,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
832,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
833,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
834,1.0,1,1.0,1.0,9,9,0.0,25-00503,10
835,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
836,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
837,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
838,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
839,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
840,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
841,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
842,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
843,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
844,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
845,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
846,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
847,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
848,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
849,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
850,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
851,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
852,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
853,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
854,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
855,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
856,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
857,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
858,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
859,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
860,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
861,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
862,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
863,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
864,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
865,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
866,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
867,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
868,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
869,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
870,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
871,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
872,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
873,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
874,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
875,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
876,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
877,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
878,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
879,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
880,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
881,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
882,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
883,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
884,1.0,1,1.0,1.0,9,9,0.0,25-00703,N
885,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
886,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
887,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
888,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
889,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
890,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
891,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
892,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
893,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
894,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
895,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
896,1.0,1,1.0,1.0,9,9,0.0,25-00703,10
