SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
1,6,1,1,4,0,48-02510,64,0,5,438,2
1,1,1,1,4,0,48-02516,28,0,6,202,2
1,1,1,1,N,1,48-02510,33,0,N,365,2
2,1,2,1,7,0,48-02515,77,0,5,368,2
2,N,1,1,3,1,48-02515,84,1,2,64,2
2,6,1,1,0,0,48-02507,59,0,3,501,2
1,4,1,1,2,1,48-02101,33,0,3,262,2
2,1,1,1,1,0,48-02102,17,1,2,226,2
2,1,1,2,6,0,48-02102,77,1,7,296,2
1,6,1,2,7,0,48-02510,71,6,5,351,2
2,1,1,1,7,2,48-02101,37,0,3,65,2
1,6,1,1,6,0,48-02516,39,0,6,252,2
2,1,1,2,6,0,48-02102,33,2,7,501,2
1,4,1,2,5,4,48-02516,53,2,3,136,2
2,1,1,1,6,0,48-02101,73,0,3,122,2
1,6,6,1,6,0,48-02102,25,0,13,340,2
1,1,1,1,5,0,48-02102,27,0,2,422,2
2,1,1,1,8,0,48-02516,57,0,2,501,2
2,1,1,1,3,0,48-02102,17,0,6,203,2
2,1,1,1,3,0,48-02507,76,0,7,380,2
2,6,6,1,4,0,48-02102,48,0,8,322,2
2,4,1,1,6,0,48-02102,38,0,3,368,2
2,4,1,1,7,0,48-02516,64,0,8,210,2
2,6,8,1,2,0,48-02102,57,0,3,398,2
2,3,1,1,5,0,48-02102,49,0,5,146,2
2,1,9,1,4,0,48-02101,17,4,3,399,2
1,4,1,2,3,0,48-02101,60,0,2,205,2
2,4,1,1,2,3,48-02102,64,0,2,372,2
2,5,5,1,0,1,48-02102,65,0,2,281,2
2,1,1,2,8,3,48-02101,22,4,N,315,2
2,1,1,2,7,0,48-02101,28,0,2,147,2
2,1,9,1,7,0,48-02101,16,0,4,27,2
1,4,1,1,5,0,48-02515,19,0,4,277,2
1,1,1,2,4,0,48-02102,46,0,2,501,2
2,4,6,2,0,0,48-02507,58,0,2,272,2
2,1,1,2,7,0,48-02507,28,0,2,390,2
1,5,1,1,4,0,48-02102,55,3,3,501,2
2,6,2,1,4,0,48-02510,38,0,3,487,2
2,6,1,1,6,0,48-02516,17,1,6,311,2
1,1,1,1,5,0,48-02516,43,0,3,221,2
2,4,1,1,3,0,48-02102,22,1,3,99,2
2,6,1,1,3,1,48-02510,20,0,4,229,2
1,6,2,1,6,0,48-02101,30,1,5,375,2
1,N,6,1,4,0,48-02516,6,3,4,152,2
2,1,1,2,6,0,48-02510,17,0,5,501,1
2,1,1,1,2,0,48-02102,5,2,4,463,2
1,1,1,1,7,0,48-02510,48,1,5,245,2
1,1,1,1,4,0,48-02510,55,1,2,358,2
2,1,1,1,2,0,48-02516,7,0,4,457,2
1,1,2,1,6,0,48-02510,0,0,2,109,2
2,4,1,2,6,1,48-02101,70,1,5,249,2
1,1,6,2,5,0,48-02507,88,0,3,84,2
1,4,2,1,7,0,48-02101,79,0,6,413,2
2,1,1,2,6,0,48-02101,19,0,3,229,2
1,5,2,1,4,0,48-02101,30,0,3,501,2
1,6,1,1,4,0,48-02515,69,1,4,275,2
2,1,1,1,4,0,48-02515,88,0,2,108,2
1,6,1,1,5,0,48-02516,67,0,4,27,2
1,1,2,1,5,0,48-02102,68,2,5,472,2
2,6,6,1,5,0,48-02507,88,0,6,363,2
1,1,1,1,2,2,48-02515,27,0,5,259,2
1,1,1,2,7,1,48-02515,36,0,4,265,2
2,2,1,1,5,0,48-02507,48,0,4,493,2
1,6,1,1,6,0,48-02102,62,0,4,452,2
1,1,1,2,5,0,48-02516,60,1,N,232,2
2,3,1,2,3,1,48-02516,32,1,2,188,2
1,1,1,2,3,0,48-02101,77,0,4,148,2
1,1,1,1,2,1,48-02101,36,0,N,438,2
2,4,1,1,4,0,48-02102,29,0,3,89,2
2,1,1,1,0,0,48-02515,54,0,3,198,2
1,6,1,1,6,4,48-02507,15,0,2,269,2
2,1,9,1,6,0,48-02510,50,1,4,280,2
2,6,1,1,8,0,48-02101,32,0,2,311,2
2,1,1,1,2,0,48-02515,71,0,4,247,2
2,1,1,1,4,0,48-02102,56,0,2,441,2
2,2,6,1,5,0,48-02101,61,0,5,332,2
2,4,1,1,4,0,48-02101,39,0,6,99,2
1,4,1,2,3,0,48-02515,69,0,N,336,2
1,4,1,1,7,0,48-02507,54,0,2,148,2
2,1,1,1,5,0,48-02102,38,0,2,131,2
1,3,1,1,7,0,48-02510,30,1,2,471,2
2,4,1,1,7,0,48-02516,44,0,5,140,2
2,1,1,1,6,0,48-02507,49,2,2,353,1
2,1,1,2,4,0,48-02101,25,0,2,501,2
2,1,1,1,6,0,48-02515,33,1,3,80,2
2,1,1,1,4,0,48-02515,40,0,2,425,2
1,1,1,1,0,0,48-02510,62,0,6,253,2
1,2,1,1,2,4,48-02101,54,3,2,236,2
2,4,1,1,3,2,48-02510,81,0,3,365,2
2,3,1,1,N,0,48-02515,4,0,N,474,2
2,4,1,1,3,0,48-02102,62,1,N,441,2
1,N,1,1,0,0,48-02102,41,0,2,327,2
1,1,1,1,9,0,48-02516,43,0,2,292,2
1,1,2,2,5,0,48-02510,19,0,2,147,2
1,N,1,2,5,0,48-02507,31,4,2,400,2
2,4,1,1,5,0,48-02102,56,0,2,460,2
2,6,1,1,9,0,48-02510,26,0,6,260,1
1,1,1,1,0,0,48-02515,54,3,3,355,2
2,6,2,1,4,0,48-02515,30,0,4,49,2
2,1,1,1,3,0,48-02102,22,0,2,381,2
1,1,1,1,1,0,48-02515,70,0,2,83,2
1,4,1,1,3,1,48-02515,52,3,2,323,2
1,1,1,1,6,0,48-02510,58,0,3,5,2
1,1,1,2,1,0,48-02101,14,0,4,501,2
1,N,1,1,7,0,48-02516,47,0,2,488,2
2,1,1,2,7,0,48-02102,56,2,3,249,2
1,1,1,1,0,1,48-02515,87,0,2,386,2
2,4,1,1,0,1,48-02101,28,0,N,118,2
1,1,1,1,8,0,48-02101,71,2,N,473,2
1,3,1,2,4,1,48-02516,32,0,2,155,2
1,4,1,1,0,0,48-02102,57,3,5,59,2
1,6,1,1,0,0,48-02101,52,0,8,204,2
2,1,1,1,3,0,48-02516,16,0,7,21,2
1,4,8,2,2,0,48-02507,31,0,N,353,2
1,1,6,1,5,0,48-02102,63,6,2,125,1
1,4,1,2,5,0,48-02510,28,0,4,390,2
2,4,1,1,6,0,48-02102,27,0,4,216,2
2,1,1,1,3,0,48-02510,25,0,3,343,2
2,4,1,1,6,0,48-02510,63,0,2,106,2
2,4,8,1,0,0,48-02515,32,0,N,501,2
1,6,4,2,4,1,48-02516,21,0,2,222,2
1,6,6,2,7,0,48-02507,38,0,3,181,2
2,1,1,1,0,0,48-02515,82,0,2,388,2
1,4,1,1,0,0,48-02510,55,0,2,N,2
1,1,1,1,4,1,48-02507,20,0,3,179,2
2,4,8,1,2,3,48-02516,42,0,2,415,2
2,6,1,1,3,0,48-02101,46,0,3,163,2
2,6,1,2,8,0,48-02102,59,0,3,129,2
1,1,1,2,7,0,48-02101,33,0,4,346,2
2,6,2,1,3,0,48-02101,28,0,2,447,2
2,4,1,2,2,1,48-02102,21,0,5,306,2
1,1,1,2,7,1,48-02516,36,0,2,501,2
2,1,1,1,0,1,48-02101,29,0,2,384,2
1,4,1,1,5,0,48-02507,11,0,2,501,2
2,4,1,2,1,0,48-02102,28,0,3,501,2
1,1,1,1,7,0,48-02101,42,1,4,281,2
1,1,1,1,2,1,48-02510,61,0,5,260,2
1,6,2,1,6,0,48-02507,52,1,4,177,2
1,4,2,1,1,0,48-02510,62,0,3,416,2
1,6,1,2,0,0,48-02510,36,0,N,437,2
2,1,1,1,6,1,48-02101,16,0,2,70,2
1,4,1,1,3,0,48-02515,61,0,3,325,2
2,1,1,1,7,1,48-02102,10,0,2,476,2
2,1,1,1,7,0,48-02101,62,0,5,404,2
1,2,1,2,4,0,48-02510,32,0,5,94,2
2,1,1,2,8,0,48-02515,41,0,2,162,2
1,1,2,2,1,0,48-02101,18,0,3,49,2
2,1,9,1,1,0,48-02516,31,1,2,501,2
2,1,1,1,8,0,48-02101,80,1,4,455,2
2,1,1,2,6,0,48-02516,61,1,3,102,2
2,1,1,1,5,0,48-02510,68,0,2,501,2
1,6,8,2,6,1,48-02516,77,0,N,244,2
2,1,1,1,3,0,48-02507,21,0,N,257,2
1,1,2,2,1,0,48-02102,69,0,3,480,2
1,1,1,1,0,0,48-02101,70,0,3,342,2
1,1,1,2,7,0,48-02510,18,0,3,428,2
2,4,1,1,6,0,48-02510,31,0,6,307,2
1,1,9,2,5,0,48-02102,26,0,2,374,2
2,3,1,2,0,1,48-02510,42,0,7,501,2
1,N,1,1,4,0,48-02516,52,3,5,197,2
2,3,1,2,5,0,48-02510,41,0,5,476,2
2,6,1,1,2,0,48-02101,24,0,3,157,2
1,1,1,2,3,3,48-02101,29,2,3,161,2
1,1,4,2,1,0,48-02101,17,4,5,326,2
1,2,1,1,6,0,48-02516,23,2,4,413,2
1,5,8,2,2,1,48-02102,21,1,N,143,2
1,1,2,1,6,0,48-02101,82,0,2,287,2
1,6,9,1,2,1,48-02101,57,2,4,428,2
1,4,4,1,3,0,48-02507,24,0,2,0,2
2,3,1,1,0,0,48-02510,44,1,2,403,2
1,1,1,1,6,1,48-02102,72,0,2,481,2
1,1,1,1,7,0,48-02510,40,2,4,226,2
2,3,1,1,1,1,48-02507,40,0,4,167,2
2,6,1,1,4,1,48-02515,8,1,3,443,2
1,1,1,1,6,0,48-02507,32,1,2,340,2
2,1,1,2,6,1,48-02516,62,0,2,409,2
2,6,1,1,3,0,48-02102,33,0,5,379,2
1,6,1,1,4,0,48-02102,35,0,5,196,2
1,1,1,1,3,0,48-02515,39,1,4,254,2
2,6,9,1,3,2,48-02507,59,0,3,353,2
1,1,1,1,0,0,48-02102,41,0,5,142,2
2,1,1,1,3,0,48-02102,20,0,4,381,2
2,4,2,2,2,0,48-02510,41,3,2,450,2
1,1,9,1,3,0,48-02510,36,1,2,61,2
1,1,1,1,1,4,48-02101,49,0,2,38,2
1,6,8,1,4,0,48-02102,19,0,2,91,2
1,1,1,1,1,0,48-02510,30,1,2,160,2
2,4,2,1,1,0,48-02510,51,0,2,217,2
1,5,1,1,3,0,48-02102,28,0,3,501,2
2,6,1,2,8,0,48-02510,54,1,3,210,2
1,1,1,2,4,0,48-02515,72,6,2,295,2
2,6,3,1,2,0,48-02507,41,1,4,415,2
2,2,1,1,3,0,48-02102,64,2,4,147,2
2,4,1,1,6,0,48-02507,18,1,2,501,2
2,3,1,1,4,0,48-02507,24,0,4,461,2
1,1,1,1,7,0,48-02507,17,2,N,233,2
1,1,1,1,3,0,48-02515,29,0,4,468,2
1,2,1,1,4,0,48-02507,39,0,2,450,1
2,4,1,1,5,0,48-02516,36,0,3,363,2
2,2,6,1,9,0,48-02515,58,0,2,293,2
2,3,1,1,7,0,48-02102,83,0,2,272,2
2,4,1,1,1,1,48-02515,23,3,2,N,2
1,3,1,1,9,0,48-02101,43,0,6,59,2
1,4,1,1,5,0,48-02102,45,0,4,501,2
2,6,1,1,7,0,48-02510,61,0,5,327,2
2,1,1,1,5,0,48-02510,47,0,2,131,2
2,6,1,1,N,0,48-02510,55,0,4,214,2
2,1,1,1,6,0,48-02101,81,0,6,248,2
2,1,2,2,0,1,48-02101,30,0,3,186,2
1,1,1,1,6,0,48-02101,61,0,N,493,2
1,1,4,2,9,0,48-02515,15,0,3,264,2
1,1,1,1,8,0,48-02515,63,0,7,186,2
2,4,1,2,6,4,48-02516,28,1,3,292,2
2,2,1,1,5,4,48-02101,36,3,3,501,2
2,6,1,1,0,0,48-02516,86,3,2,274,2
2,1,1,1,4,0,48-02515,32,1,7,437,2
2,1,1,1,2,0,48-02102,48,0,6,490,2
2,4,1,2,0,0,48-02510,79,0,6,116,2
1,4,1,1,6,0,48-02510,39,0,3,251,2
2,1,1,2,3,0,48-02516,43,0,2,501,2
1,1,1,1,6,0,48-02510,45,0,5,413,2
2,3,1,1,8,0,48-02515,55,0,2,116,2
1,6,1,2,2,1,48-02510,47,2,3,373,2
2,1,1,1,1,0,48-02507,56,1,6,75,2
2,6,1,2,3,0,48-02102,70,6,2,232,2
1,6,1,2,5,0,48-02510,26,0,3,407,2
2,1,1,1,3,0,48-02507,45,2,2,381,1
2,N,1,1,5,0,48-02102,19,0,2,106,2
1,1,1,1,7,1,48-02515,2,4,2,249,2
1,6,1,1,6,1,48-02507,42,0,5,406,2
2,6,1,1,5,1,48-02507,37,0,2,431,2
2,4,1,1,2,1,48-02507,80,0,7,423,2
2,1,1,2,7,0,48-02101,20,0,2,335,2
2,1,1,1,0,1,48-02516,47,3,N,279,2
1,1,1,1,6,1,48-02516,49,0,4,186,2
2,1,1,1,0,0,48-02507,72,0,2,196,2
2,4,1,1,1,0,48-02101,55,0,6,501,2
2,4,1,1,8,0,48-02102,45,1,3,73,2
2,6,1,1,4,0,48-02102,75,0,4,284,2
1,6,1,1,6,0,48-02515,69,2,2,364,2
1,4,1,2,3,0,48-02507,15,0,3,365,2
1,6,1,1,3,0,48-02515,52,1,2,327,2
2,1,1,1,N,0,48-02102,28,0,7,137,2
1,1,6,1,2,0,48-02507,39,1,3,197,2
2,1,1,1,3,0,48-02102,16,0,N,306,2
1,6,1,1,5,0,48-02101,66,0,3,336,2
1,6,1,1,6,0,48-02101,47,0,6,401,2
1,6,1,2,4,3,48-02516,29,0,3,501,2
2,1,1,1,2,0,48-02510,45,0,2,214,2
2,6,1,1,0,0,48-02515,33,1,5,353,2
2,1,1,1,2,1,48-02516,30,0,3,284,2
1,1,1,2,1,0,48-02101,34,0,N,315,2
2,4,8,1,8,0,48-02101,30,0,7,299,1
1,1,1,2,6,0,48-02515,46,0,2,460,2
2,6,1,1,6,0,48-02516,60,0,6,117,2
2,1,1,1,8,4,48-02102,38,0,6,331,2
1,1,1,1,8,0,48-02516,62,0,6,295,2
2,2,1,1,0,0,48-02101,38,0,6,69,2
2,1,1,1,6,0,48-02516,53,5,6,41,2
1,1,1,1,9,0,48-02510,41,0,2,501,2
2,6,1,1,5,0,48-02515,63,0,6,439,2
1,1,1,1,3,0,48-02102,72,0,5,118,2
1,1,1,1,6,0,48-02515,22,2,7,162,2
2,1,1,1,1,0,48-02507,36,0,3,132,2
2,N,1,1,6,0,48-02101,46,N,N,197,2
2,3,1,1,1,0,48-02516,46,0,N,292,2
1,1,1,1,5,0,48-02516,36,0,2,247,2
2,6,1,2,7,1,48-02101,30,0,3,126,2
1,6,1,1,4,0,48-02510,26,0,N,336,2
2,6,1,1,6,1,48-02516,20,1,3,233,2
1,4,8,1,4,0,48-02510,41,1,4,501,2
2,N,1,1,6,0,48-02516,60,0,3,324,2
1,1,1,1,5,0,48-02507,47,1,4,184,2
2,1,1,1,2,0,48-02102,32,0,6,324,1
2,N,2,2,2,1,48-02516,41,6,2,302,2
2,4,1,1,3,0,48-02101,3,0,3,385,2
2,6,1,2,5,1,48-02515,24,0,2,232,2
2,6,1,1,4,0,48-02102,70,2,2,463,2
2,1,1,2,7,0,48-02101,25,0,2,436,2
1,4,1,1,6,0,48-02102,79,0,3,356,2
1,5,1,1,5,0,48-02101,36,0,3,340,2
2,6,1,1,7,0,48-02102,29,3,5,185,2
2,6,1,2,0,0,48-02102,25,N,2,197,2
1,1,6,1,4,1,48-02507,16,0,8,304,2
1,1,1,2,0,0,48-02101,9,1,8,188,1
1,2,2,1,7,0,48-02102,65,2,5,217,2
1,1,1,1,5,0,48-02101,27,1,7,501,2
1,1,1,1,7,4,48-02101,39,0,3,118,2
2,1,1,1,3,0,48-02102,50,0,N,419,2
2,1,1,1,8,0,48-02516,69,0,3,252,2
2,1,1,2,0,0,48-02101,24,3,4,200,2
1,5,1,2,1,0,48-02101,49,0,8,501,2
1,1,1,1,4,0,48-02101,36,0,13,86,2
2,1,1,1,2,0,48-02507,25,0,2,305,2
2,6,6,2,2,0,48-02516,82,0,N,213,2
2,6,1,1,5,0,48-02507,22,0,3,483,2
1,4,1,1,2,0,48-02516,40,3,3,328,2
1,1,2,2,4,0,48-02101,64,0,4,207,2
1,1,1,1,8,0,48-02101,21,0,3,0,2
2,1,1,2,6,1,48-02101,24,0,N,233,2
1,1,1,1,3,0,48-02101,82,0,4,272,2
1,6,1,1,4,0,48-02101,39,0,2,232,2
1,4,1,1,1,0,48-02515,49,2,5,463,1
1,4,1,1,3,1,48-02101,16,3,3,299,2
2,4,9,1,4,0,48-02101,33,0,4,182,2
1,1,1,1,0,0,48-02102,74,3,2,274,2
1,1,1,1,7,1,48-02101,8,0,2,249,2
2,1,1,1,7,0,48-02101,30,0,5,93,2
1,6,1,1,7,4,48-02507,62,0,4,145,2
2,1,2,1,4,0,48-02102,42,0,3,202,2
1,6,1,1,7,0,48-02101,53,0,5,306,2
1,4,1,2,0,0,48-02102,41,11,5,447,2
2,5,1,2,1,0,48-02515,30,0,N,234,2
1,3,1,2,N,0,48-02101,63,0,6,501,2
2,6,1,2,2,0,48-02101,66,0,5,71,2
2,1,7,2,0,0,48-02102,34,0,4,280,2
1,3,1,2,2,0,48-02102,51,0,6,166,2
2,1,1,1,7,0,48-02510,66,1,2,490,2
1,4,1,1,8,0,48-02515,62,4,N,387,2
2,4,5,1,8,0,48-02510,86,0,2,482,2
2,1,7,2,7,0,48-02101,9,0,3,261,2
1,1,1,1,3,0,48-02507,39,0,3,501,2
1,4,1,2,6,0,48-02507,44,0,3,248,2
1,4,1,1,6,1,48-02102,20,0,2,501,2
1,1,1,1,2,0,48-02101,62,2,7,412,2
2,1,1,2,6,0,48-02101,51,0,3,445,2
1,1,1,1,3,1,48-02515,82,0,4,249,2
2,6,1,1,1,0,48-02510,25,0,5,357,2
2,4,1,1,2,0,48-02510,17,0,4,270,2
2,1,1,1,3,0,48-02102,44,0,N,365,2
2,1,1,1,5,0,48-02510,49,0,2,331,2
2,1,1,1,7,0,48-02102,48,1,3,474,2
1,1,1,1,4,0,48-02101,44,0,5,190,2
2,3,1,1,3,1,48-02507,25,7,5,329,2
1,6,1,1,7,0,48-02102,36,0,3,141,2
1,1,1,1,8,0,48-02102,54,0,2,365,2
2,6,1,2,4,0,48-02101,50,1,3,27,2
2,6,3,1,0,1,48-02510,23,1,3,21,2
1,6,1,2,5,0,48-02507,55,0,3,358,2
1,1,1,1,0,0,48-02510,37,0,3,136,2
1,1,1,1,9,0,48-02102,15,0,N,176,2
1,6,1,1,2,1,48-02510,9,0,N,157,2
1,4,1,1,0,1,48-02516,43,0,N,501,2
2,6,1,1,3,0,48-02510,39,3,6,437,2
2,4,1,2,2,0,48-02101,35,2,2,494,2
1,1,1,2,6,0,48-02507,62,0,3,501,2
2,3,1,1,6,0,48-02516,92,0,3,390,2
1,1,9,1,2,0,48-02510,28,3,3,182,2
2,1,1,1,9,0,48-02516,12,3,2,501,2
2,4,1,1,3,1,48-02102,54,0,2,420,2
2,4,1,1,6,0,48-02507,60,0,4,294,1
1,6,6,2,2,0,48-02102,40,0,N,134,2
2,3,9,1,3,0,48-02510,28,0,5,10,2
2,1,1,2,1,0,48-02102,35,0,5,30,2
2,1,1,1,0,1,48-02101,48,3,5,171,2
1,1,1,1,0,1,48-02515,32,4,6,234,2
1,6,1,1,3,0,48-02102,35,0,2,241,2
2,5,1,2,7,1,48-02510,65,0,2,213,2
1,2,8,2,5,0,48-02507,44,1,2,379,2
1,6,1,2,2,0,48-02516,21,0,N,335,2
1,6,1,1,7,0,48-02516,77,0,6,204,1
2,1,1,2,0,0,48-02515,62,0,2,22,1
2,1,1,1,4,0,48-02101,39,0,7,453,2
2,6,1,1,0,0,48-02507,53,0,7,68,2
2,4,1,1,5,0,48-02510,40,0,3,501,2
1,6,8,1,8,0,48-02510,34,3,2,491,2
2,2,3,1,6,0,48-02101,43,1,6,145,2
2,1,1,2,3,1,48-02515,25,11,3,490,2
2,6,1,1,N,0,48-02102,33,0,3,190,2
1,1,6,1,9,0,48-02101,36,0,2,166,2
2,1,7,0,2,0,48-02102,87,0,4,277,2
2,1,1,1,4,0,48-02102,13,0,11,380,2
1,6,1,2,4,0,48-02515,27,0,3,257,2
1,2,1,0,0,0,48-02510,32,0,6,114,2
1,3,1,1,3,0,48-02516,54,0,4,286,2
1,1,1,1,0,4,48-02510,17,0,N,64,2
1,6,6,1,N,0,48-02102,65,0,5,253,2
2,6,1,1,0,1,48-02507,34,0,6,42,2
2,1,6,2,5,0,48-02516,49,1,6,160,2
1,1,1,1,3,0,48-02102,19,0,N,272,2
1,1,1,2,2,0,48-02102,65,0,N,392,2
2,1,1,2,9,0,48-02515,30,0,6,121,2
2,1,1,1,0,0,48-02515,77,3,5,190,2
2,6,1,1,0,1,48-02102,20,2,3,238,2
2,6,1,1,N,0,48-02510,49,3,2,323,2
2,6,1,1,8,0,48-02515,64,0,2,114,2
2,1,1,1,3,1,48-02516,69,1,N,346,2
1,6,1,1,2,0,48-02515,83,N,N,312,2
2,6,2,1,4,2,48-02507,46,2,3,400,2
1,1,1,1,0,0,48-02515,64,1,3,262,2
2,4,2,1,3,0,48-02507,36,1,7,289,2
2,1,1,1,8,0,48-02102,54,0,2,261,2
1,6,1,1,6,0,48-02101,68,0,2,501,2
1,1,1,1,2,0,48-02515,37,0,3,84,2
2,4,1,2,3,0,48-02515,69,2,N,321,2
2,6,6,1,3,0,48-02102,22,0,2,249,2
1,6,1,1,7,0,48-02101,46,0,6,226,2
1,3,1,1,3,0,48-02101,55,0,3,481,2
2,1,6,1,5,2,48-02507,42,2,5,120,2
1,1,1,1,1,1,48-02510,43,1,2,293,2
2,6,1,1,8,0,48-02102,54,0,3,312,2
2,1,5,1,0,4,48-02510,44,0,N,238,2
1,4,1,1,6,0,48-02101,71,0,2,259,2
1,1,1,1,2,0,48-02102,27,0,3,236,2
1,1,1,1,6,1,48-02101,76,1,2,469,2
2,1,1,1,5,0,48-02101,23,0,11,147,2
2,N,1,2,4,1,48-02510,83,0,3,265,2
2,4,1,2,5,0,48-02102,60,1,N,213,2
2,6,1,1,0,0,48-02507,66,0,N,476,2
1,6,1,1,0,0,48-02101,30,0,2,501,2
1,1,1,2,5,0,48-02510,70,0,5,253,2
2,1,1,1,5,0,48-02507,45,1,5,436,2
1,1,8,1,0,0,48-02507,40,0,2,107,2
2,6,1,1,7,0,48-02507,62,0,4,261,2
1,1,1,1,6,0,48-02515,24,0,4,245,2
2,4,1,1,3,0,48-02510,74,0,3,388,2
2,1,6,2,4,0,48-02102,28,0,6,77,2
1,1,8,1,7,1,48-02507,75,0,5,71,2
2,1,1,1,3,0,48-02507,44,1,3,365,2
1,6,1,1,8,0,48-02516,34,0,3,404,2
2,1,1,2,4,0,48-02101,26,0,N,423,2
1,6,1,1,8,1,48-02507,26,1,2,116,2
2,5,1,1,3,0,48-02102,39,0,3,246,2
1,1,1,1,8,0,48-02102,47,0,2,208,2
2,6,6,2,6,0,48-02516,45,2,N,86,2
2,1,1,2,N,1,48-02507,20,0,N,501,1
2,6,1,1,8,0,48-02101,69,0,3,178,2
2,6,1,1,6,0,48-02102,18,0,3,333,2
2,1,1,1,7,0,48-02102,52,0,4,470,2
2,4,1,1,2,0,48-02101,36,0,2,335,2
1,1,1,1,N,0,48-02516,78,0,2,111,2
2,6,1,1,6,0,48-02102,45,0,3,368,2
2,N,1,1,3,0,48-02101,24,0,2,476,2
1,1,1,1,6,0,48-02102,46,0,3,409,2
1,6,2,1,0,1,48-02510,79,1,2,210,2
1,6,1,1,6,0,48-02516,54,2,4,141,2
2,6,1,0,4,0,48-02102,63,0,N,64,2
2,6,2,1,0,0,48-02515,80,7,3,288,2
1,6,1,1,6,0,48-02102,9,0,4,333,1
2,1,1,1,1,0,48-02102,68,0,7,341,2
2,6,1,1,2,0,48-02507,11,1,2,56,2
1,6,2,1,5,0,48-02510,19,0,3,501,2
1,3,2,0,6,0,48-02507,57,1,4,106,2
1,6,1,2,3,0,48-02516,75,1,4,245,2
2,6,1,1,3,0,48-02510,20,1,5,208,2
2,6,1,1,4,0,48-02515,24,0,4,246,2
2,1,1,1,N,0,48-02101,42,0,2,491,2
2,1,1,1,4,0,48-02102,57,0,2,N,2
2,3,6,1,0,0,48-02515,33,0,N,279,2
1,1,1,1,4,0,48-02101,62,0,4,256,2
1,1,1,2,6,0,48-02507,51,0,2,501,2
1,1,1,1,5,1,48-02101,45,0,2,190,2
1,4,2,2,3,1,48-02515,22,0,3,163,2
1,1,1,1,7,0,48-02102,44,1,6,327,2
1,6,1,1,1,0,48-02101,19,1,3,423,2
2,6,1,1,0,0,48-02507,28,0,2,501,2
1,6,1,2,6,0,48-02101,65,0,3,69,2
2,6,1,1,6,1,48-02516,48,2,6,183,2
1,3,1,1,7,4,48-02507,62,0,2,353,2
1,1,1,2,6,0,48-02510,20,0,2,501,2
1,1,1,1,3,0,48-02510,66,0,7,158,2
1,1,1,2,7,0,48-02101,39,0,3,428,2
2,4,1,1,6,0,48-02101,32,0,2,463,2
1,6,1,1,4,0,48-02516,41,0,4,342,1
1,1,1,1,4,0,48-02102,46,4,2,249,2
1,1,1,1,3,0,48-02101,37,0,5,412,2
1,1,1,1,0,0,48-02507,46,0,7,147,2
2,1,1,2,6,2,48-02516,17,1,4,95,2
1,1,1,1,0,0,48-02102,58,0,2,415,2
2,1,1,2,0,1,48-02102,13,1,3,119,1
1,1,8,1,0,1,48-02510,18,0,2,83,2
2,1,6,2,5,0,48-02515,65,3,2,472,2
1,2,8,1,1,0,48-02101,49,0,3,388,2
2,6,1,1,4,0,48-02510,50,1,5,272,2
1,6,1,1,4,0,48-02101,52,0,4,252,2
2,6,1,2,5,1,48-02507,5,1,4,0,2
2,3,8,1,0,0,48-02101,34,0,2,75,2
2,1,1,1,4,0,48-02515,49,2,4,287,2
2,4,1,1,5,0,48-02515,14,0,6,374,2
2,6,1,1,1,0,48-02101,52,2,4,133,2
1,6,1,1,0,4,48-02101,26,0,3,252,2
2,1,1,0,3,0,48-02102,23,0,6,113,2
1,4,2,1,6,0,48-02101,70,0,5,392,2
1,1,1,1,5,0,48-02515,42,1,3,131,2
2,1,1,2,5,0,48-02507,59,0,3,385,2
1,6,1,2,2,0,48-02101,37,1,4,N,2
2,6,1,1,2,0,48-02101,6,3,4,183,2
1,1,1,1,7,0,48-02102,28,0,2,454,2
2,1,1,1,7,1,48-02510,57,0,3,87,2
2,6,3,2,0,0,48-02515,39,0,2,501,1
1,1,1,1,6,0,48-02102,14,0,2,231,2
1,1,1,1,3,0,48-02515,19,0,2,324,2
2,1,1,1,6,0,48-02510,77,0,6,134,2
1,1,1,1,4,0,48-02516,21,1,2,241,2
1,6,1,1,3,0,48-02101,37,2,6,272,2
2,1,1,1,6,0,48-02515,18,11,5,197,2
1,1,1,1,4,0,48-02507,35,0,2,384,2
1,3,1,1,5,0,48-02507,40,0,4,18,2
1,1,2,1,2,0,48-02101,14,0,2,245,2
2,1,1,1,N,0,48-02510,27,3,3,43,2
2,1,1,1,4,0,48-02102,63,0,3,470,2
2,5,7,1,0,0,48-02102,41,0,5,372,2
1,4,1,1,4,0,48-02510,39,0,3,342,2
2,1,1,1,4,0,48-02516,38,1,4,389,2
2,6,1,1,4,0,48-02515,26,0,2,174,2
1,6,1,1,4,0,48-02101,21,0,N,159,2
2,1,1,1,4,1,48-02510,26,3,4,372,2
1,3,1,1,5,1,48-02101,39,0,2,245,2
1,6,1,2,5,0,48-02101,58,1,3,246,2
2,4,1,1,0,1,48-02515,55,0,6,257,2
2,1,1,1,0,0,48-02515,15,0,2,152,2
1,4,1,1,7,0,48-02516,42,2,3,262,2
1,2,6,1,5,0,48-02515,39,0,2,257,2
2,1,1,2,5,0,48-02102,19,1,6,259,2
1,1,1,2,N,0,48-02102,43,4,2,501,2
1,5,6,1,N,0,48-02507,72,0,3,113,2
