,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
2350,92,2,5,2,1,1,1,2,8,2
2351,43,5,1,1,3,2,3,1,0,N
2352,44,6,6,2,1,0,2,1,1,3
2353,43,4,1,2,1,2,5,1,0,9
2354,72,8,3,2,3,1,5,1,1,4
2355,16,2,4,1,2,1,5,2,7,4
2356,41,6,3,1,3,1,5,2,2,7
2357,66,6,2,2,2,1,2,2,8,5
2358,55,2,6,2,2,0,3,2,8,8
2359,44,9,6,1,1,1,2,1,N,2
2360,57,7,1,1,1,0,3,2,4,2
2361,40,1,1,1,1,0,N,2,3,4
2362,49,2,N,2,2,0,5,2,7,8
2363,59,1,N,1,1,1,5,1,9,10
2364,21,1,N,2,2,0,4,2,2,4
2365,29,2,3,1,1,2,4,2,9,5
2366,32,4,2,1,1,1,2,1,6,7
2367,83,4,3,1,2,1,1,2,5,6
2368,21,1,3,1,2,2,N,2,2,3
2369,6,6,1,1,3,2,3,1,3,5
2370,58,9,3,1,1,0,N,2,2,3
2371,80,2,3,2,3,0,5,1,0,N
2372,32,8,2,2,3,1,5,2,1,12
2373,22,8,1,2,1,2,3,1,0,1
2374,72,2,3,1,1,2,N,2,2,1
2375,35,2,3,1,2,1,5,2,7,7
2376,88,1,5,2,1,1,N,2,3,1
2377,27,8,5,2,1,1,3,1,6,7
2378,10,9,N,2,1,0,2,1,2,3
2379,3,7,2,2,2,2,6,2,1,12
2380,79,5,1,1,1,2,5,1,3,2
2381,54,7,5,2,2,0,5,2,0,N
2382,77,1,4,2,2,2,1,1,9,11
2383,21,5,6,1,1,1,3,2,0,10
2384,13,3,1,2,2,0,2,2,4,5
2385,77,2,5,2,1,1,6,1,0,10
2386,78,2,2,2,3,2,5,2,9,7
2387,71,3,1,2,2,2,2,1,7,11
2388,70,1,6,2,3,2,4,2,9,11
2389,24,9,1,2,1,2,1,1,0,5
2390,43,8,N,1,1,2,2,1,9,4
2391,75,9,6,1,1,0,3,2,1,12
2392,82,9,N,1,2,2,6,2,9,12
2393,74,1,1,2,3,1,N,2,1,3
2394,39,7,5,2,1,0,2,1,2,2
2395,59,1,1,1,1,2,5,2,1,11
2396,70,9,5,2,3,2,5,1,9,5
2397,41,2,6,1,2,2,6,2,0,11
2398,54,6,5,2,1,2,1,1,6,9
2399,75,8,3,1,1,1,N,2,5,7
2400,2,1,3,2,1,2,1,1,5,1
2401,46,2,6,2,3,2,5,2,7,9
2402,49,9,3,1,1,2,N,1,1,10
2403,47,1,N,2,1,1,3,2,2,7
2404,3,2,N,1,2,1,5,1,0,7
2405,82,9,4,2,2,0,5,1,8,11
2406,5,2,5,1,1,1,4,1,2,11
2407,18,4,4,1,1,1,1,2,6,5
2408,36,1,N,2,1,1,N,2,4,4
2409,16,2,5,1,3,2,1,1,2,N
2410,11,6,N,1,1,1,N,2,2,6
2411,50,7,5,1,1,2,N,2,2,9
2412,5,9,2,2,2,2,1,2,0,3
2413,27,4,4,1,2,0,6,1,N,2
2414,31,4,N,2,3,1,6,2,9,5
2415,46,1,5,1,1,2,5,1,7,9
2416,21,6,2,2,1,1,N,2,0,12
2417,9,9,1,2,3,1,5,2,5,11
2418,33,4,2,2,3,1,4,1,8,3
2419,77,6,6,2,2,2,6,1,0,2
2420,58,3,2,1,1,0,1,1,9,9
2421,76,1,5,2,2,0,2,1,2,10
2422,14,8,4,1,2,0,6,2,1,12
2423,88,2,N,1,1,1,N,2,4,9
2424,7,1,3,1,1,1,5,2,5,4
2425,77,8,3,2,1,0,1,2,8,1
2426,67,2,6,2,2,1,N,2,4,5
2427,13,2,1,2,2,1,N,1,2,9
2428,73,8,2,2,2,0,3,1,8,2
2429,10,3,3,1,1,0,5,1,7,3
2430,66,3,4,2,3,1,3,2,7,4
2431,39,8,3,1,2,2,4,1,8,3
2432,2,4,5,2,3,1,1,2,0,5
2433,38,7,1,2,3,1,5,1,7,10
2434,87,6,6,2,1,0,N,2,8,3
2435,12,2,1,1,1,2,4,2,N,11
2436,60,9,1,2,1,1,6,2,7,3
2437,74,9,3,1,2,1,1,1,1,5
2438,46,4,4,2,1,1,1,2,0,9
2439,51,9,1,1,3,2,5,1,9,N
2440,27,5,6,2,3,0,3,2,9,4
2441,21,3,3,1,3,0,N,2,8,10
2442,83,4,1,2,1,1,2,1,5,12
2443,37,9,5,2,1,0,2,2,N,3
2444,17,1,2,2,2,2,N,2,4,4
2445,26,9,5,2,1,0,5,1,8,6
2446,44,6,N,2,2,0,5,2,2,1
2447,31,6,1,1,1,2,N,2,5,5
2448,31,1,4,1,2,1,5,1,2,2
2449,4,7,1,1,3,2,5,2,6,7
2450,59,7,6,2,2,2,6,1,N,8
2451,51,7,5,1,3,1,1,2,1,7
2452,34,6,3,2,3,2,3,1,8,5
2453,53,7,5,1,1,2,5,2,4,6
2454,16,1,4,2,1,2,5,2,6,3
2455,4,8,5,2,1,2,3,1,8,12
2456,30,8,5,2,2,0,4,2,5,10
2457,66,3,6,1,2,0,6,1,0,4
2458,48,2,1,2,2,2,3,1,0,3
2459,21,9,5,2,3,0,6,1,9,2
2460,46,5,1,1,2,2,5,1,3,12
2461,64,9,N,2,1,0,1,2,5,4
2462,73,4,6,2,1,1,2,2,9,5
2463,38,2,1,2,1,2,5,2,2,1
2464,10,1,N,2,1,2,5,2,7,10
2465,6,4,2,2,2,2,5,2,9,2
2466,9,2,5,1,1,2,N,1,9,4
2467,45,9,2,1,1,0,N,2,7,10
2468,13,5,1,1,1,2,N,1,7,8
2469,34,5,2,2,1,2,N,2,0,9
2470,56,1,2,2,3,2,6,1,0,12
2471,64,7,N,2,1,2,1,1,9,5
2472,45,1,6,1,2,2,5,2,9,4
2473,54,1,3,1,3,2,1,2,5,5
2474,68,1,3,1,1,2,6,1,N,8
2475,28,6,6,2,1,0,4,1,7,12
2476,5,7,6,1,1,1,5,1,2,2
2477,88,8,2,1,1,1,3,1,5,3
2478,42,1,2,1,1,0,5,2,9,5
2479,50,5,1,2,2,2,3,2,7,1
2480,43,7,1,1,3,0,N,2,7,4
2481,46,9,5,2,1,1,2,2,8,6
2482,71,6,N,2,3,0,5,2,N,5
2483,88,9,N,1,1,1,N,2,8,3
2484,60,3,N,2,2,0,1,1,2,11
2485,77,9,3,2,1,0,5,1,3,5
2486,84,2,1,2,3,2,3,2,7,6
2487,8,1,N,2,2,0,5,2,0,12
2488,75,5,4,2,3,1,N,1,3,3
2489,47,9,3,2,2,2,6,2,2,5
2490,36,9,3,2,1,2,5,2,N,2
2491,64,6,4,2,3,1,3,2,8,4
2492,46,2,6,2,3,1,5,1,3,3
2493,33,9,2,2,2,0,4,1,2,2
2494,88,2,6,2,1,2,1,2,9,2
2495,0,4,1,1,3,2,4,2,3,5
2496,59,1,4,2,1,0,N,2,9,8
2497,41,5,4,2,1,1,1,2,2,9
2498,36,9,6,2,1,1,5,2,9,7
2499,12,2,6,2,2,1,5,1,7,12
2500,10,9,3,1,3,2,N,1,0,6
2501,70,6,1,1,1,1,5,2,N,8
2502,44,3,5,1,1,2,N,2,N,1
2503,38,7,3,2,2,1,2,2,N,7
2504,19,3,5,1,2,2,N,1,7,10
2505,70,6,5,1,1,0,5,2,4,5
2506,40,1,N,2,3,1,5,2,7,7
2507,3,1,6,2,2,0,N,2,3,7
2508,82,1,5,2,1,1,N,1,7,4
2509,76,1,5,1,1,2,N,2,2,7
2510,19,8,4,2,1,2,2,1,9,6
2511,30,1,6,2,2,1,2,2,4,7
2512,34,7,6,1,1,2,4,2,4,5
2513,84,1,1,1,3,1,4,1,6,5
2514,38,2,5,1,1,0,4,1,5,5
2515,68,8,2,2,1,0,N,2,9,3
2516,51,9,2,2,1,0,6,2,9,5
2517,5,3,3,2,1,2,3,1,2,9
2518,46,1,N,2,2,1,5,2,1,9
2519,44,3,2,2,2,1,3,2,0,5
2520,27,9,N,2,2,1,5,1,8,3
2521,85,2,2,2,2,1,1,1,9,9
2522,88,2,2,1,3,1,N,1,0,4
2523,36,8,N,1,1,1,1,2,N,4
2524,28,1,6,1,1,0,3,2,9,6
2525,86,3,5,2,1,0,6,2,2,10
2526,0,3,1,1,2,2,N,1,2,N
2527,71,8,1,2,1,0,5,2,N,5
2528,4,2,5,1,2,1,3,2,9,8
2529,81,9,5,2,1,0,N,1,N,10
2530,44,7,2,1,2,2,4,2,2,11
2531,86,8,4,2,1,0,5,2,8,N
2532,26,8,1,1,1,2,6,2,3,10
2533,66,5,N,2,2,1,5,1,2,10
2534,12,3,5,2,1,1,N,2,3,5
2535,62,1,6,1,1,1,N,1,9,12
2536,87,1,6,2,2,1,N,2,5,9
2537,62,5,3,1,1,1,6,2,5,5
2538,72,3,1,1,1,0,5,1,5,10
2539,13,5,N,2,3,1,2,1,0,8
2540,31,2,6,1,1,0,N,2,2,9
2541,88,1,5,1,2,2,3,1,2,9
2542,48,5,2,1,1,1,5,1,9,12
2543,44,5,1,1,3,1,N,2,7,10
2544,13,4,2,2,3,1,N,2,0,1
2545,73,3,3,1,1,2,5,2,6,12
2546,63,6,N,1,3,0,2,2,3,6
2547,88,5,2,2,3,1,6,1,8,1
2548,13,3,N,2,3,2,N,2,0,9
2549,43,1,2,2,3,0,N,2,7,5
2550,86,1,1,2,3,0,3,2,8,5
2551,50,8,3,1,1,2,1,2,6,12
2552,24,1,5,1,2,1,5,1,9,N
2553,2,1,6,1,1,0,6,1,7,1
2554,64,2,N,2,3,0,4,1,6,11
2555,46,6,5,2,2,1,5,2,2,9
2556,68,2,5,2,2,1,3,1,N,4
2557,34,2,4,2,3,0,4,2,4,11
2558,58,8,1,1,2,1,N,1,N,10
2559,18,1,3,1,2,1,1,2,8,5
2560,45,6,N,2,1,1,4,2,9,11
2561,9,3,3,2,1,1,3,2,4,5
2562,32,6,4,1,1,2,6,1,4,2
2563,86,5,5,1,1,1,4,2,5,4
2564,0,2,3,2,3,2,3,1,3,3
2565,38,2,5,2,2,2,3,1,5,8
2566,11,2,1,2,1,2,1,1,5,5
2567,1,3,2,1,1,0,3,1,0,8
2568,33,2,N,2,2,1,3,2,8,5
2569,39,3,N,2,1,0,5,2,7,1
2570,24,2,4,1,1,1,1,2,5,11
2571,64,8,3,1,1,2,2,2,5,7
2572,16,9,6,2,2,2,N,2,8,9
2573,59,8,4,2,1,1,N,1,5,4
2574,19,3,6,2,1,2,2,1,2,11
2575,3,2,N,2,1,1,1,1,9,9
2576,57,1,N,1,1,1,6,1,4,2
2577,53,3,5,1,2,2,3,2,8,7
2578,1,2,2,1,3,1,N,1,8,12
2579,84,7,3,2,2,1,5,2,9,9
2580,70,1,N,1,2,2,5,2,5,4
2581,77,7,6,2,1,1,5,1,9,3
2582,49,2,1,1,3,0,3,1,3,11
2583,6,1,1,1,1,2,3,2,5,4
2584,41,1,1,2,1,0,5,1,8,5
2585,39,1,6,2,2,0,5,1,3,N
2586,75,8,5,1,3,2,N,2,9,1
2587,3,8,N,2,1,0,5,2,2,3
2588,54,9,1,2,2,1,4,1,5,5
2589,47,8,1,2,1,1,5,2,6,N
2590,5,3,N,2,2,0,3,2,N,4
2591,16,5,3,1,3,1,2,2,2,11
2592,6,6,1,1,1,0,6,2,0,12
2593,76,5,3,2,3,2,6,1,6,9
2594,24,5,6,1,3,0,N,1,5,3
2595,54,2,2,1,3,2,3,2,4,11
2596,6,9,6,1,2,1,2,1,4,1
2597,76,5,N,1,1,0,2,2,5,1
2598,18,9,5,2,3,1,1,1,4,6
2599,30,1,4,1,1,2,2,2,4,2
2600,44,8,4,2,1,1,3,2,5,4
2601,50,2,5,2,3,1,5,1,7,1
2602,34,2,N,1,2,2,1,1,8,4
2603,59,3,6,2,2,0,1,1,0,9
2604,11,2,3,2,2,2,6,2,8,2
2605,2,6,3,1,3,2,4,2,2,N
2606,44,9,N,1,1,0,3,2,0,7
2607,40,6,N,1,1,0,4,2,1,2
2608,45,8,6,2,2,2,5,2,4,5
2609,87,2,1,1,2,1,1,1,6,5
2610,45,4,5,2,1,1,2,2,8,4
2611,86,9,3,2,1,2,2,1,8,6
2612,83,4,5,2,1,1,4,2,0,9
2613,75,5,N,2,2,0,3,2,9,11
2614,30,9,2,2,1,2,4,1,4,5
2615,67,3,6,2,3,1,4,1,1,12
2616,40,8,6,2,1,1,5,2,5,2
2617,48,9,5,1,2,0,6,2,4,5
2618,3,2,3,2,3,1,5,2,N,6
2619,64,2,4,1,2,1,N,1,5,2
2620,87,8,3,1,2,2,5,1,N,7
2621,68,1,2,1,1,1,4,2,6,12
2622,1,1,3,1,3,2,3,2,0,10
2623,41,7,3,1,2,1,5,1,7,9
2624,6,1,5,2,3,2,5,1,2,9
2625,72,8,N,1,2,1,5,1,3,3
2626,43,7,6,2,2,1,6,2,5,2
2627,16,6,5,2,2,2,4,1,2,1
2628,87,6,N,2,1,0,N,1,2,10
2629,46,2,4,2,1,2,N,1,9,6
2630,80,1,5,2,3,2,6,2,6,9
2631,75,7,2,2,1,2,2,1,N,3
2632,83,5,2,2,3,2,4,2,1,4
2633,69,1,N,1,1,2,3,1,2,5
2634,21,1,N,1,1,1,2,1,5,3
2635,41,7,4,2,2,2,3,2,7,7
2636,34,4,3,2,1,0,1,2,7,5
2637,26,9,1,1,1,1,N,2,9,10
2638,84,1,6,2,2,1,6,1,6,5
2639,88,6,6,1,1,2,N,2,8,11
2640,92,8,5,2,1,1,5,2,1,12
2641,45,3,1,2,1,2,4,2,0,2
2642,37,6,5,2,1,0,3,2,5,7
2643,23,2,2,2,2,2,N,2,4,6
2644,28,3,N,2,1,1,4,2,8,7
2645,41,9,2,2,3,2,2,1,0,10
2646,40,1,1,2,1,1,2,1,6,7
2647,32,8,N,2,2,2,2,2,7,11
2648,61,3,3,2,1,2,6,1,9,9
2649,49,1,3,1,2,1,2,1,5,12
2650,87,6,4,1,1,0,N,1,5,2
2651,85,6,3,2,3,2,1,2,4,9
2652,4,7,5,2,2,0,3,2,9,9
2653,13,2,5,2,1,2,5,2,9,12
2654,31,1,5,2,1,1,2,1,7,5
2655,92,8,1,2,1,2,5,2,9,8
2656,24,8,3,2,2,2,3,2,9,1
2657,37,6,6,1,1,2,2,1,7,7
2658,9,3,6,2,3,0,1,1,8,6
2659,68,8,1,2,1,2,5,2,9,N
2660,14,6,6,2,3,1,N,2,7,11
2661,65,1,4,2,2,0,3,1,4,7
2662,63,1,3,2,2,0,2,2,7,9
2663,77,5,3,1,1,2,N,2,5,10
2664,67,7,5,2,3,1,4,2,N,9
2665,84,6,5,1,1,1,5,2,6,4
2666,84,4,5,1,2,2,N,2,6,7
2667,68,4,6,2,2,1,3,1,2,10
2668,70,1,1,2,1,1,1,2,1,9
2669,0,3,2,1,1,0,N,1,9,11
2670,20,5,4,2,1,2,5,1,3,6
2671,40,3,4,1,3,1,N,2,2,12
2672,26,9,1,1,2,2,N,1,8,7
2673,56,9,2,2,3,2,2,1,0,6
2674,7,4,4,2,2,0,6,2,7,3
2675,54,2,4,1,1,0,N,2,3,4
2676,78,7,N,2,3,1,2,1,6,11
2677,36,8,5,2,3,2,6,1,N,3
2678,69,2,3,1,3,2,6,2,8,10
2679,18,2,1,1,3,1,5,1,3,11
2680,73,8,1,2,3,2,5,2,2,6
2681,7,9,2,2,1,0,N,1,8,7
2682,24,1,6,1,2,1,4,2,6,7
2683,19,1,6,2,2,1,4,2,N,5
2684,64,1,N,2,3,1,1,2,9,7
2685,58,2,4,1,3,2,N,2,1,8
2686,51,7,1,1,1,1,N,1,1,8
2687,38,5,3,2,2,1,1,1,N,7
2688,63,5,3,2,1,1,6,2,3,8
2689,82,5,1,1,2,2,6,2,7,N
2690,3,2,1,2,2,2,1,2,2,7
2691,33,1,1,1,1,2,6,2,6,1
2692,29,5,1,1,1,0,2,1,9,5
2693,35,2,2,1,3,1,6,2,2,3
2694,7,3,5,2,1,1,5,1,7,5
2695,8,2,N,1,1,2,1,1,4,9
2696,67,5,N,2,1,1,4,1,N,4
2697,28,8,2,1,1,1,5,2,6,7
2698,15,2,2,2,1,2,N,2,6,7
2699,83,3,6,2,3,1,4,1,1,1
2700,26,7,3,1,3,2,1,2,9,4
2701,1,1,3,2,1,2,5,2,3,3
2702,84,1,N,2,2,1,3,1,7,8
2703,68,1,N,2,2,1,5,2,5,2
2704,49,1,6,1,1,1,4,1,N,3
2705,38,9,2,1,1,1,N,1,N,9
2706,9,9,5,2,2,1,4,1,0,4
2707,77,8,6,1,1,1,4,1,1,5
2708,5,5,2,2,2,2,3,1,0,3
2709,67,2,3,1,1,1,5,2,N,11
2710,13,9,6,1,1,0,5,1,4,N
2711,13,2,3,2,2,1,2,2,2,1
2712,92,5,6,1,1,0,1,1,7,12
2713,68,3,6,1,2,2,6,2,9,5
2714,92,1,N,2,3,1,N,2,5,10
2715,64,9,1,1,2,2,3,1,3,9
2716,38,7,6,2,2,1,3,2,5,N
2717,45,4,1,2,1,0,3,1,9,11
2718,84,1,N,1,1,0,2,1,4,5
2719,30,1,1,1,1,1,3,2,1,9
2720,8,8,3,1,1,1,5,2,5,5
2721,40,2,3,2,3,1,3,2,9,4
2722,12,4,N,2,1,1,5,2,1,7
2723,4,9,3,1,3,2,4,1,0,8
2724,81,2,1,1,1,0,N,2,1,6
2725,50,2,5,2,2,2,1,1,4,5
2726,49,3,6,1,1,0,5,2,8,4
2727,10,9,5,1,3,2,5,1,9,5
2728,35,4,1,1,2,2,1,2,7,9
2729,15,2,3,1,1,2,N,1,4,3
2730,88,3,6,2,1,1,3,2,5,2
2731,55,5,3,1,1,0,1,2,2,5
2732,61,1,5,2,3,0,5,2,6,5
2733,22,7,6,1,1,2,6,1,2,2
2734,6,6,4,2,3,1,5,2,8,4
2735,86,7,4,2,1,0,N,2,5,1
2736,27,6,5,2,2,2,1,1,N,5
2737,43,1,2,2,2,1,1,1,1,5
2738,69,2,5,1,2,1,N,1,6,3
2739,0,1,5,2,2,0,3,2,9,5
2740,9,4,4,1,3,2,1,2,6,11
2741,53,5,2,2,2,0,5,1,9,8
2742,73,5,3,2,2,1,1,2,N,1
2743,38,1,2,2,3,2,5,1,N,9
2744,66,1,1,2,2,2,1,2,5,2
2745,57,4,3,2,2,2,N,1,7,7
2746,54,4,3,2,3,2,5,2,4,1
2747,29,1,4,1,1,1,1,2,0,2
2748,20,2,6,1,3,2,2,1,2,2
2749,1,5,N,1,1,1,5,1,0,7
2750,87,1,3,2,3,2,3,2,3,6
2751,79,3,5,1,1,2,2,1,7,9
2752,68,8,3,2,2,0,5,2,5,8
2753,70,2,6,2,1,1,3,2,7,3
2754,83,8,3,1,2,1,N,1,0,3
2755,41,7,3,1,2,2,1,2,N,7
2756,21,1,4,2,3,2,2,1,2,2
2757,6,8,6,2,1,1,N,1,8,N
2758,74,3,6,1,3,0,4,1,7,7
2759,19,1,4,2,3,1,6,2,1,10
2760,11,7,2,2,3,1,2,1,0,7
2761,26,9,5,1,1,2,6,2,0,5
2762,7,3,2,1,2,2,2,2,8,6
2763,53,1,1,2,1,0,2,1,0,3
2764,30,1,6,2,2,2,2,1,0,5
2765,86,9,2,2,2,2,4,1,8,5
2766,4,9,1,1,3,1,4,1,5,6
2767,67,5,5,2,3,1,2,2,5,12
2768,87,4,4,2,1,1,6,1,5,11
2769,69,1,N,1,3,2,N,1,5,9
2770,92,1,3,1,1,1,3,1,1,5
2771,48,8,N,1,1,0,N,1,6,12
2772,34,8,1,2,1,0,5,1,5,12
2773,60,3,N,1,1,1,5,1,1,1
2774,42,8,1,2,1,1,3,1,2,2
2775,62,2,3,1,2,1,5,1,2,2
2776,16,6,2,2,1,2,2,2,8,9
2777,19,1,N,1,1,2,2,2,3,3
2778,10,1,3,2,3,1,1,2,3,5
2779,42,8,3,2,1,2,5,1,6,4
2780,79,3,6,1,3,0,6,1,0,10
2781,35,6,3,2,1,0,1,1,N,4
2782,87,4,4,1,1,2,5,2,0,9
2783,21,3,4,2,1,1,2,1,N,1
2784,14,4,4,1,1,2,3,2,8,6
2785,5,5,4,2,1,2,1,1,3,11
2786,51,7,3,1,1,1,6,1,2,11
2787,34,3,2,2,2,1,6,2,N,7
2788,51,5,1,1,1,2,1,1,2,5
2789,78,6,3,1,3,2,2,2,0,6
2790,82,2,3,2,1,0,6,2,1,9
2791,73,5,N,2,3,2,6,2,7,5
2792,83,9,2,2,1,0,2,2,6,8
2793,57,1,6,2,2,1,1,2,3,2
2794,5,9,3,2,1,0,1,1,5,5
2795,13,1,N,1,1,2,1,2,7,9
2796,15,1,2,1,2,1,5,2,0,4
2797,11,9,2,1,1,2,3,1,9,4
2798,7,9,6,2,1,2,5,2,6,11
2799,32,2,6,2,3,2,6,2,4,7
2800,39,7,4,1,1,1,N,1,7,1
2801,68,6,5,2,2,1,2,2,9,7
2802,43,8,N,2,1,1,1,2,N,11
2803,33,5,5,1,2,1,N,2,4,7
2804,75,3,2,1,1,1,N,1,7,4
2805,23,2,1,1,2,1,3,1,6,11
2806,14,9,N,2,3,0,3,1,7,12
2807,75,7,2,2,2,0,6,2,0,7
2808,2,1,6,1,3,2,1,2,6,7
2809,0,8,1,2,1,0,N,2,2,3
2810,6,2,N,2,1,0,5,1,1,1
2811,5,2,5,1,1,0,1,2,N,7
2812,7,3,3,2,1,2,5,2,N,5
2813,39,8,3,2,1,2,6,1,N,9
2814,14,8,2,1,1,2,5,1,9,12
2815,29,3,1,2,1,0,4,2,1,7
2816,86,9,3,1,1,1,N,2,7,10
2817,29,9,3,2,2,0,N,1,2,11
2818,59,4,3,2,3,0,N,1,9,10
2819,12,6,2,2,3,2,5,2,N,10
2820,75,9,5,1,1,2,2,2,6,6
2821,72,2,3,1,1,2,2,1,N,5
2822,3,3,6,2,3,1,2,2,7,9
2823,63,1,N,1,2,1,1,1,6,2
2824,83,6,2,2,1,1,6,2,3,7
2825,63,3,5,2,2,0,4,1,2,4
2826,71,3,4,2,1,2,4,2,1,3
2827,36,3,2,2,1,1,2,1,3,N
2828,9,8,N,1,2,0,N,2,N,3
2829,14,8,5,2,1,1,5,1,7,7
2830,67,3,4,2,1,2,1,2,N,2
2831,32,1,N,1,1,2,3,1,4,5
2832,42,1,5,1,3,0,1,1,0,7
2833,51,2,N,2,1,2,1,2,N,1
2834,1,1,2,1,1,1,5,1,3,5
2835,74,6,6,1,1,2,1,1,2,10
2836,65,3,1,2,1,0,3,2,9,5
2837,67,3,N,2,1,1,5,2,5,7
2838,69,8,6,1,3,0,3,1,1,11
2839,31,7,N,2,2,0,5,1,6,4
2840,20,7,6,2,2,2,1,1,7,5
2841,60,8,5,1,2,2,5,2,5,4
2842,71,3,1,2,1,0,N,1,4,12
2843,33,4,6,1,3,2,5,1,1,11
2844,64,8,1,1,2,1,2,1,7,7
2845,46,2,1,2,1,1,N,1,4,10
2846,72,2,6,2,1,1,5,2,5,7
2847,78,4,4,1,3,1,4,1,4,5
2848,57,5,3,2,1,2,N,2,8,2
2849,36,1,2,1,2,1,5,2,4,N
2850,80,9,4,1,1,0,5,1,1,2
2851,5,9,N,1,3,1,1,1,0,11
2852,41,5,5,1,2,1,5,1,0,2
2853,81,3,1,2,2,2,1,2,7,10
2854,30,3,N,1,2,0,3,1,5,9
2855,20,1,6,2,1,1,1,2,8,4
2856,1,2,6,2,2,2,N,2,2,3
2857,40,5,5,1,1,1,5,1,4,11
2858,3,9,6,1,1,1,1,1,7,5
2859,8,9,6,2,2,1,N,2,7,10
2860,33,9,2,2,1,2,4,2,5,5
2861,65,1,2,1,3,2,3,1,5,1
2862,38,7,6,1,2,2,5,1,2,11
2863,36,9,3,2,1,1,N,2,3,10
2864,13,4,3,2,3,0,3,1,4,6
2865,7,6,N,2,1,1,3,1,2,8
2866,6,1,1,1,2,1,5,2,3,4
2867,43,4,3,1,3,0,5,2,7,N
2868,50,1,2,2,2,0,5,2,0,5
2869,25,1,4,1,2,0,6,2,5,3
2870,72,1,6,2,2,0,1,1,2,7
2871,24,3,2,2,2,2,2,2,1,5
2872,24,8,3,1,1,2,N,2,6,7
2873,68,6,4,2,2,1,3,2,3,12
2874,14,8,N,2,1,2,N,2,0,N
2875,24,2,5,2,3,2,5,2,7,9
2876,56,5,5,1,2,1,5,2,8,3
2877,82,8,3,1,1,2,5,1,1,10
2878,54,2,3,1,1,1,2,2,7,4
2879,21,6,5,1,3,0,5,1,3,10
2880,71,3,1,1,1,2,4,1,N,5
2881,88,4,3,1,2,2,2,2,9,10
2882,35,4,3,1,2,2,5,1,3,7
2883,88,6,5,2,2,1,4,2,8,2
2884,61,9,N,2,1,2,1,2,3,5
2885,77,5,6,1,3,1,1,1,0,7
2886,59,4,N,2,2,1,1,2,5,5
2887,81,2,5,1,1,2,3,2,5,2
2888,24,6,4,1,3,1,1,1,9,9
2889,21,1,2,2,2,0,3,2,2,4
2890,68,7,N,2,2,2,1,2,3,7
2891,13,7,N,1,1,2,N,1,5,1
2892,67,7,5,1,1,1,6,1,3,4
2893,84,3,5,2,3,0,4,2,2,4
2894,45,7,4,1,2,1,4,1,N,6
2895,51,2,1,2,1,2,3,2,2,4
2896,51,2,4,1,1,2,4,2,2,2
2897,26,5,5,1,3,0,5,1,N,4
2898,6,6,2,2,1,0,N,2,2,5
2899,12,3,5,2,1,1,N,2,5,6
2900,6,3,6,1,1,0,N,2,7,1
2901,23,8,5,1,3,0,2,2,0,8
2902,80,9,6,2,1,2,N,1,0,4
2903,16,1,6,1,1,2,5,2,5,4
2904,27,3,6,1,1,1,1,2,2,5
2905,35,5,2,1,1,0,1,1,N,8
2906,27,7,6,1,3,1,3,1,0,5
2907,52,3,1,2,3,1,1,2,9,11
2908,74,9,4,1,1,1,4,2,9,9
2909,18,8,6,1,1,2,N,1,2,7
2910,50,2,1,1,2,2,2,1,1,9
2911,30,6,5,2,1,2,5,2,4,5
2912,28,6,3,1,1,1,2,2,4,7
2913,24,4,1,2,1,1,5,1,2,12
2914,34,7,5,1,1,1,3,1,0,1
2915,11,1,3,2,2,0,N,2,7,4
2916,36,7,5,2,3,0,5,1,4,6
2917,54,9,3,1,2,0,N,1,N,2
2918,76,7,2,2,2,2,5,1,2,7
2919,47,7,6,2,1,2,1,1,8,12
2920,35,2,3,1,1,0,5,1,5,3
2921,3,2,4,2,1,1,N,2,0,9
2922,64,9,5,2,1,0,5,2,2,8
2923,75,2,6,2,2,2,3,2,3,7
2924,27,6,6,2,1,1,3,2,5,4
2925,82,1,4,1,1,0,N,1,3,11
2926,10,1,1,1,1,2,5,1,2,6
2927,75,3,5,2,3,0,5,1,3,6
2928,66,8,1,1,3,1,3,2,2,6
2929,25,2,N,2,1,1,2,2,5,11
2930,17,5,6,2,1,1,2,2,9,5
2931,0,3,3,2,2,2,4,2,4,2
2932,92,6,2,2,1,0,2,1,3,6
2933,81,9,1,2,1,0,4,1,8,12
2934,42,8,2,2,3,2,1,1,0,10
2935,38,3,1,2,1,0,N,1,5,9
2936,36,4,3,2,1,1,3,2,7,12
2937,12,4,4,2,1,2,N,2,6,5
2938,48,2,3,1,2,1,N,2,7,5
2939,76,3,5,2,3,1,N,1,0,12
2940,77,2,6,1,3,2,1,2,6,1
2941,3,9,6,1,3,1,2,1,5,7
2942,38,6,3,2,1,1,2,1,2,8
2943,28,6,1,1,1,1,4,1,1,7
2944,57,3,4,1,3,0,6,2,0,7
2945,84,2,N,1,2,2,N,1,1,12
2946,16,1,N,1,1,2,6,1,0,1
2947,76,2,2,2,2,0,4,1,3,5
2948,86,4,5,1,3,2,4,2,0,3
2949,80,7,3,1,1,0,3,1,8,12
2950,68,6,N,2,1,0,N,1,3,5
2951,53,8,5,1,2,1,N,1,5,5
2952,38,2,3,1,1,2,N,2,2,10
2953,82,7,1,1,1,1,5,2,7,9
2954,34,4,5,2,3,0,1,2,2,4
2955,80,6,6,1,1,1,5,2,3,10
