,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
6205,24-01004,34,1,1,0,1,1,3,1,1,1889.0094075202942,N,10,15000.0,2,439,N,2,2,2,2
6206,06-08507,60,2,6,0,2,2,4,1,1,13907.465122699738,11,7,3600.0,5,225,N,2,2,2,2
6207,17-03531,78,2,1,0,9,1,3,1,2,7162.208019256592,6,5,123000.0,2,200,N,2,2,2,2
6208,08-00803,52,1,2,0,2,2,2,1,1,8768.501308918,N,7,8700.0,2,47,N,2,2,2,2
6209,51-01301,24,2,6,0,1,0,5,1,1,10876.855588912964,N,4,17000.0,3,121,N,2,1,2,2
6210,36-04010,17,2,6,0,2,1,3,1,1,18570.74724650383,16,2,80500.0,7,454,N,2,2,2,2
6211,06-07502,55,1,4,0,1,0,2,1,1,8165.650478363037,8,5,20000.0,2,207,N,2,2,2,2
6212,17-03531,51,2,5,0,2,0,N,1,1,4078.564561367035,16,9,23100.0,4,317,N,2,1,2,2
6213,24-01004,43,2,6,0,2,2,4,1,1,1770.8976254463196,12,7,48700.0,3,10,N,2,1,2,2
6214,29-01901,52,1,1,0,1,0,2,1,2,9794.598392009735,N,5,54600.0,2,246,N,2,2,2,2
6215,51-51255,39,2,3,4,2,2,4,1,1,24044.568741083145,7,7,36000.0,4,153,N,2,2,2,2
6216,06-07502,2,1,1,0,2,0,5,1,2,6846.158245563507,6,4,85000.0,2,178,N,2,2,2,2
6217,36-04010,24,1,1,4,2,0,3,1,0,6339.9185881614685,16,8,51900.0,1,180,N,2,2,2,2
6218,13-04600,72,2,6,0,2,0,3,1,2,4239.201115131378,N,10,43000.0,0,191,N,2,2,2,2
6219,38-00100,39,2,1,1,2,1,3,1,2,4598.574293613434,3,7,65000.0,6,252,N,2,N,2,2
6220,36-03710,38,2,1,0,1,1,2,1,1,4663.683393955231,14,8,38500.0,6,271,N,2,2,2,2
6221,29-01901,8,2,1,0,8,0,N,1,1,4618.967751026154,12,7,10800.0,6,434,N,2,2,2,2
6222,13-04600,27,2,4,3,1,0,4,1,1,4631.054643154144,7,5,25000.0,8,214,N,2,2,2,2
6223,30-00600,30,1,6,0,2,0,2,1,1,6191.8805203437805,14,12,37100.0,9,6,N,2,2,2,2
6224,08-00803,49,1,1,0,1,6,9,1,2,4861.090265274048,7,7,23000.0,3,501,N,2,2,1,2
6225,51-51255,55,1,3,0,1,0,4,1,1,5141.037527084351,12,6,103900.0,5,94,N,2,2,2,2
6226,13-04600,28,2,1,0,2,3,4,1,0,16081.043709278107,11,5,4500.0,5,207,N,1,2,2,2
6227,30-00600,56,2,1,0,1,0,6,1,2,15557.388382911682,9,9,51000.0,3,60,N,2,2,2,2
6228,51-51255,54,2,4,0,9,0,4,1,1,6741.556836128235,15,9,105000.0,2,93,N,2,2,2,2
6229,17-03529,35,2,3,0,7,0,N,1,1,22119.629631996155,14,7,26200.0,7,440,N,2,2,2,2
6230,26-02702,30,1,3,4,2,4,N,1,1,16159.22578907013,10,7,1920.0,3,434,N,2,2,2,2
6231,24-01004,57,1,6,0,8,0,5,2,2,7473.012979984283,12,9,330000.0,3,501,N,2,2,2,2
6232,08-00803,47,2,1,4,1,0,5,1,1,28083.547753453255,6,11,200000.0,5,415,N,2,2,2,2
6233,17-03531,41,1,1,0,1,0,N,1,1,2754.7823605537415,N,7,35500.0,3,139,N,2,2,2,2
6234,51-01301,48,2,3,0,1,0,4,1,1,9839.60107421875,16,7,2000.0,2,501,N,2,2,2,2
6235,24-01004,22,1,1,0,2,0,3,1,1,9773.367248535156,10,11,15000.0,3,501,N,2,2,2,2
6236,08-00803,87,2,1,0,1,0,9,1,1,15482.186044216156,10,8,65000.0,9,90,N,2,1,2,2
6237,17-03531,34,1,3,0,2,0,6,1,2,2753.9173374176025,10,5,40000.0,4,22,N,2,2,2,1
6238,17-03531,71,1,5,0,1,0,5,1,1,3971.330982208252,6,7,12430.0,6,166,N,2,2,2,2
6239,24-01004,78,1,6,0,1,0,2,1,2,3554.6573433876038,N,3,31000.0,6,314,N,2,2,2,2
6240,36-03710,41,1,1,0,2,5,4,1,2,8026.825004577637,N,9,21300.0,8,501,N,2,2,2,2
6241,51-51255,82,2,1,4,5,0,7,1,1,16949.455666303635,N,N,8500.0,8,68,N,2,2,2,2
6242,06-07502,58,2,1,0,1,0,N,1,1,4222.878929138184,12,9,24000.0,6,0,N,2,1,2,2
6243,13-04600,45,2,6,0,1,0,3,1,1,7462.636607646942,9,4,8900.0,3,328,N,2,2,2,2
6244,17-03529,78,1,6,0,1,3,4,1,1,10591.749430656433,13,5,59500.0,4,501,N,2,2,2,2
6245,08-00803,3,1,6,1,1,0,N,1,2,26266.5647033453,14,11,113800.0,5,392,N,2,1,2,2
6246,51-51255,80,2,1,0,1,0,N,1,2,7991.956566333771,15,1,7400.0,2,89,5,2,2,2,2
6247,06-08507,59,1,1,0,1,0,6,1,2,8758.365112304688,14,9,300.0,1,165,N,2,2,2,2
6248,06-08507,29,2,1,0,1,0,N,1,1,2447.972517967224,17,N,12000.0,7,227,N,2,2,2,1
6249,08-00803,46,1,1,0,1,2,4,1,2,4233.218201160431,11,8,11500.0,4,235,N,2,2,1,2
6250,36-03710,65,1,6,0,3,0,2,1,1,14359.581278324127,14,7,50000.0,5,501,N,2,2,2,2
6251,17-03531,44,1,2,0,2,0,6,1,2,6233.757012844086,15,7,50.0,3,83,N,N,2,2,2
6252,51-01301,45,1,2,0,2,0,N,1,1,20414.780331611633,N,7,2100.0,2,154,N,2,2,2,2
6253,38-00100,22,1,6,0,2,0,3,1,2,2682.3684034347534,7,8,17100.0,0,92,N,2,2,2,2
6254,13-04600,24,1,2,0,1,0,3,1,1,7432.856770515442,6,11,16800.0,5,501,N,2,2,2,2
6255,17-03529,57,2,6,0,2,0,2,1,1,2267.227593421936,14,10,14000.0,5,259,N,2,2,2,2
6256,17-03531,53,1,6,0,1,0,6,1,1,796.3856015205383,6,5,2520.0,3,230,N,2,2,2,2
6257,36-04010,30,2,1,0,1,1,N,1,1,5353.790260314941,N,10,191000.0,2,194,N,2,2,2,2
6258,06-08507,58,1,N,0,2,0,3,1,2,9472.282570362091,13,3,78000.0,4,348,N,2,2,2,2
6259,06-07502,35,1,6,0,1,0,N,1,1,7137.856544017792,14,5,29000.0,8,17,N,2,2,2,2
6260,38-00100,37,2,1,0,2,2,3,1,1,3792.312198638916,12,9,25000.0,1,453,N,2,2,2,2
6261,06-08507,45,2,3,0,3,0,2,1,1,3309.762068748474,16,10,6500.0,1,501,N,2,2,2,2
6262,19-01700,65,2,1,0,2,1,4,1,1,4570.356575012207,N,5,522000.0,9,331,N,2,2,2,2
6263,51-51255,57,2,3,0,2,1,2,1,2,5994.747019767761,10,7,61900.0,9,501,N,2,2,2,2
6264,17-03531,33,2,6,0,2,0,N,1,1,4259.844511508942,N,10,21700.0,2,122,N,2,2,2,2
6265,26-02702,51,1,6,0,2,0,3,1,1,6872.147992610931,N,7,46800.0,2,147,N,2,2,2,2
6266,36-04010,48,1,6,0,1,0,4,1,1,6206.019645690918,15,7,64600.0,8,370,N,2,2,2,2
6267,06-08507,48,2,6,0,2,0,5,1,2,2603.8446102142334,12,3,8600.0,0,501,N,2,2,2,2
6268,36-03710,21,1,1,0,1,2,N,1,2,3114.268792629242,7,1,185100.0,1,138,N,2,2,2,2
6269,08-00803,65,1,3,0,2,2,5,1,2,12300.992189407349,16,3,99300.0,2,403,N,2,2,2,2
6270,24-01004,26,2,6,0,1,0,3,1,1,6464.405766487122,10,5,50000.0,4,129,N,1,2,2,2
6271,08-00803,23,1,2,2,2,0,2,1,1,4589.980689048767,6,9,440.0,7,245,N,2,2,2,2
6272,51-51255,63,1,6,2,2,0,2,1,1,16144.71370792389,9,7,3000.0,1,301,N,2,2,2,2
6273,36-03710,59,1,2,0,2,0,4,1,1,3026.6319904327393,13,5,26000.0,2,501,N,2,2,2,2
6274,06-07502,68,2,6,0,2,2,4,1,1,5263.146379947662,12,4,36000.0,5,501,N,2,2,2,2
6275,13-04600,53,2,6,0,2,0,2,1,1,5761.632071495056,4,9,39620.0,2,501,N,1,2,2,2
6276,30-00600,55,2,6,0,2,0,N,1,1,1302.4651417732239,11,6,113600.0,6,441,N,2,2,2,2
6277,30-00600,67,1,4,0,1,0,3,1,1,8469.154487609863,13,5,22900.0,2,501,N,2,2,2,1
6278,36-04010,71,2,1,0,1,2,4,1,2,13947.85564994812,11,9,58000.0,7,255,N,2,2,2,2
6279,06-08507,53,2,4,0,2,0,3,1,2,18075.56934094429,18,5,192000.0,4,465,N,2,2,2,2
6280,30-00600,59,2,3,0,1,0,2,1,1,2386.5754017829895,14,4,77000.0,9,254,N,2,2,2,2
6281,01-01301,64,2,2,0,1,2,3,1,1,8526.408084392548,N,N,12400.0,N,283,N,2,2,2,2
6282,51-51255,12,2,6,0,2,0,3,1,1,10697.383790969849,11,11,50000.0,3,34,N,2,2,2,2
6283,30-00600,72,1,6,0,1,1,4,1,1,4206.466921329498,N,N,75000.0,5,63,6,2,2,2,2
6284,06-08507,50,2,6,0,2,0,2,1,1,8983.560119628906,14,2,39400.0,4,271,N,2,2,2,2
6285,08-00803,19,2,6,0,9,0,2,1,2,18185.91934657097,12,9,224000.0,5,36,N,2,2,2,2
6286,19-01700,28,2,1,0,1,0,3,1,1,6542.773347854614,9,4,60130.0,1,3,N,2,2,2,2
6287,32-00405,40,1,2,0,1,0,2,1,2,5692.967198848724,14,7,105000.0,2,501,N,2,2,2,2
6288,17-03529,22,2,1,0,1,1,2,1,2,3994.819386959076,7,8,145000.0,3,87,N,2,2,1,2
6289,36-03710,57,1,1,0,2,2,2,1,2,3436.856032371521,14,8,115030.0,3,434,N,2,1,2,2
6290,06-07502,28,1,1,0,1,0,3,1,1,4644.441998958588,9,8,38000.0,0,287,N,2,2,2,2
6291,01-01301,44,2,4,0,2,0,2,1,1,3125.129421710968,15,6,124060.0,3,247,N,2,2,2,2
6292,17-03531,71,2,1,0,2,0,4,1,2,7587.7369174957275,4,8,-2100.0,4,140,N,2,2,2,2
6293,24-01004,58,1,6,0,1,0,3,1,2,17596.77805876732,14,9,33700.0,6,501,N,2,2,2,2
6294,24-01004,51,2,6,0,2,7,2,1,1,20112.41276359558,16,5,40300.0,9,203,N,2,2,2,2
6295,32-00405,86,2,1,0,2,0,N,1,2,18502.97668671608,11,10,39000.0,1,160,N,2,2,2,2
6296,36-03710,45,2,6,0,1,0,2,1,2,7362.426703929901,12,7,8000.0,3,41,N,1,2,2,2
6297,06-07502,71,1,2,0,1,1,2,1,1,4325.141066074371,0,7,8000.0,6,381,N,2,2,2,2
6298,17-03531,50,1,6,0,1,0,2,1,2,14935.567575454712,N,7,140110.0,3,311,N,2,2,2,2
6299,51-51255,24,2,1,0,2,0,4,1,0,13690.016270637512,3,5,64000.0,5,501,N,2,2,2,2
6300,51-51255,66,2,1,0,1,0,4,1,1,17385.814927577972,5,9,0.0,7,248,N,2,2,2,2
6301,08-00803,68,1,6,0,3,0,4,1,1,14031.405559539795,N,11,46700.0,4,118,N,2,1,2,2
6302,36-03710,45,2,1,0,2,1,2,1,1,9464.667242527008,N,9,26000.0,8,501,N,2,2,2,2
6303,51-01301,70,2,2,0,1,4,2,1,1,5566.080215930939,16,7,1440.0,1,347,N,2,2,2,2
6304,36-04010,67,1,6,0,2,0,2,1,2,13479.448550701141,16,9,6400.0,7,266,N,2,2,2,2
6305,28-01100,63,2,4,0,1,0,5,1,1,4863.663855552673,4,7,27000.0,0,409,N,2,1,2,2
6306,38-00100,46,2,6,0,1,9,2,1,1,8694.941147327423,6,4,24700.0,4,338,N,2,1,2,2
6307,13-04600,52,2,6,0,6,0,3,1,1,14168.549803256989,9,7,490000.0,5,259,N,2,2,2,1
6308,06-07502,62,2,1,0,1,0,2,1,2,4813.773694992065,14,7,39200.0,5,501,N,2,2,2,2
6309,40-00200,68,2,3,0,2,0,2,1,1,4102.910178661346,N,8,46030.0,6,114,N,2,2,2,2
6310,06-07502,40,1,3,0,1,0,2,1,2,7670.665884971619,12,12,320.0,5,404,N,2,2,2,2
6311,30-00600,73,2,1,0,2,0,2,1,2,2466.9366369247437,N,5,33000.0,3,121,N,2,2,2,2
6312,51-51255,50,1,1,0,1,0,N,1,2,9838.443153858185,10,7,147100.0,3,194,N,2,2,1,2
6313,17-03529,31,2,6,0,1,0,N,1,1,2225.1480255126953,6,7,60000.0,4,227,N,2,2,2,2
6314,17-03529,18,2,1,0,2,0,3,1,1,5558.173943519592,N,1,20000.0,0,501,N,2,2,2,2
6315,17-03529,65,1,1,0,1,0,3,1,2,3863.6072883605957,14,7,6800.0,6,38,N,2,2,2,2
6316,24-01004,65,2,6,0,2,1,3,1,2,15815.11841392517,N,7,90800.0,7,0,N,2,2,2,2
6317,38-00100,6,1,6,0,1,0,7,1,1,10274.533926010132,15,5,54500.0,3,115,N,2,2,2,2
6318,24-01004,59,2,1,0,2,4,4,1,1,3854.744218349457,12,8,92000.0,3,102,N,1,2,2,2
6319,38-00100,68,2,4,0,2,2,5,1,1,13580.480519294739,4,10,47000.0,3,393,N,2,2,2,2
6320,38-00100,39,1,1,0,2,0,3,1,2,8307.584568023682,14,7,158900.0,1,319,N,1,2,2,2
6321,06-08507,36,2,6,0,1,0,3,1,1,9765.240326881409,6,5,15000.0,5,260,N,1,2,2,2
6322,06-07502,25,1,4,0,1,0,5,1,1,3585.026880264282,15,10,30000.0,1,468,N,2,2,2,2
6323,17-03531,32,1,6,0,2,0,5,1,1,8254.410053253174,10,9,56000.0,5,384,N,2,2,2,2
6324,19-01700,34,1,1,0,1,0,3,1,2,4787.459808349609,16,7,20000.0,5,501,N,2,2,2,2
6325,29-01901,51,2,6,0,1,2,2,1,1,3898.091054916382,12,8,1000.0,4,448,N,2,2,2,2
6326,08-00803,66,1,5,0,1,1,5,1,2,10110.169766902924,7,1,31510.0,3,114,N,2,2,2,2
6327,06-08507,35,1,6,0,2,0,4,1,1,4422.414186954498,12,9,1000.0,7,172,N,2,2,2,2
6328,06-08507,27,1,3,0,6,0,2,1,1,8742.538898944855,14,5,206500.0,7,334,N,2,2,2,2
6329,51-01301,16,1,6,4,2,0,N,1,1,4433.638008594513,7,4,15600.0,5,442,N,2,2,2,2
6330,24-01004,74,2,6,0,1,0,2,1,1,5205.428052902222,9,9,17000.0,5,277,N,2,2,2,2
6331,38-00100,40,2,6,0,1,0,2,1,2,3263.3612904548645,12,6,18600.0,4,498,N,2,2,2,2
6332,06-07502,28,2,6,0,6,0,3,1,1,14340.505858421326,16,4,299000.0,2,468,N,2,2,1,2
6333,36-04010,70,1,6,0,2,2,N,1,1,4420.969227313995,16,7,11700.0,1,103,N,2,2,2,2
6334,29-01901,33,2,6,0,1,0,6,1,1,4811.721461772919,N,9,32600.0,3,501,N,2,2,2,2
6335,24-01004,38,2,6,3,1,2,N,1,1,21937.09998703003,16,9,73800.0,8,350,N,2,2,2,2
6336,17-03531,75,1,2,0,2,0,2,1,2,5541.543239116669,12,7,25000.0,2,501,N,2,2,2,2
6337,06-08507,72,1,1,0,3,0,2,1,1,2722.190710067749,N,7,38000.0,3,238,N,2,2,2,2
6338,36-04010,47,1,6,0,1,0,6,1,1,6453.933714389801,N,7,33100.0,5,192,N,2,2,2,2
6339,51-01301,66,2,6,0,1,0,N,1,1,9438.343592643738,6,10,57250.0,6,127,N,2,2,2,2
6340,17-03531,65,2,1,0,9,1,2,1,1,8118.236275672913,N,2,2500.0,4,331,N,2,2,2,2
6341,06-07502,40,2,6,0,2,1,2,1,2,9692.414361000061,N,8,100010.0,1,501,N,2,2,2,2
6342,06-07502,31,1,1,0,1,0,5,1,2,1461.3462648391724,15,9,25100.0,1,194,N,2,2,2,2
6343,30-00600,66,1,1,4,1,0,2,1,1,11090.05157327652,N,5,1200.0,6,159,N,2,2,2,1
6344,13-04600,52,1,1,0,1,0,5,1,2,4855.302616119385,N,5,190000.0,3,145,N,2,2,2,2
6345,36-03710,45,2,4,1,2,0,2,1,1,9676.305013656616,3,4,30000.0,4,355,N,2,1,2,2
6346,24-01004,40,2,5,0,8,3,3,1,2,6724.37548494339,0,7,27300.0,6,170,N,2,2,2,2
6347,19-01700,94,2,1,0,2,0,2,1,1,1547.1514830589294,6,7,28000.0,3,501,N,2,1,2,2
6348,29-01901,73,2,6,0,1,0,3,1,2,10510.548556804657,18,3,202000.0,4,501,N,2,2,2,2
6349,36-04010,29,2,1,0,2,0,3,1,2,8500.795198440552,10,10,56800.0,6,485,N,2,2,2,2
6350,32-00405,20,2,1,0,1,0,8,1,1,3301.1450324058533,15,12,12000.0,1,108,N,2,2,2,2
6351,17-03531,77,2,1,0,1,0,2,1,1,6172.689894199371,14,8,170200.0,3,91,N,2,2,2,2
6352,24-01004,49,1,4,1,1,0,3,1,1,6393.85854101181,N,5,33760.0,3,466,N,2,2,2,2
6353,06-08507,81,2,6,0,2,0,N,1,1,1758.0472478866577,14,9,21500.0,4,69,N,2,2,2,2
6354,13-04600,44,1,1,0,1,0,3,1,1,1732.1024117469788,N,5,80900.0,3,73,N,2,2,2,2
6355,38-00100,47,1,4,0,4,0,3,1,1,2396.5885815620422,10,7,9300.0,5,259,N,2,2,2,2
6356,36-04010,45,2,4,0,1,0,3,1,1,5203.020437717438,N,9,42000.0,1,501,N,2,2,2,2
6357,29-01901,20,1,3,0,1,0,N,1,2,10761.530235767365,10,6,123000.0,5,263,N,2,2,2,2
6358,36-03710,40,2,1,0,1,4,3,1,2,15872.510648727417,15,8,50800.0,2,84,N,1,2,2,2
6359,26-02702,25,1,4,0,1,2,3,1,2,2902.334218978882,N,7,8000.0,5,501,N,2,1,2,2
6360,24-01004,46,1,6,0,2,0,N,1,2,7517.65246963501,14,4,60600.0,2,361,N,2,2,2,2
6361,26-02702,63,2,3,0,1,0,3,1,2,5297.663341522217,N,9,86500.0,4,408,N,2,2,2,2
6362,19-01700,32,2,1,0,8,0,2,1,2,9358.898149490356,1,4,130000.0,4,188,N,2,2,2,2
6363,36-03710,26,2,1,0,1,0,2,1,1,6585.022796154022,6,7,N,4,392,N,2,2,2,2
6364,24-01004,50,2,4,0,6,1,2,1,1,4368.862811088562,17,5,39600.0,1,51,N,2,2,2,2
6365,30-00600,38,1,6,0,6,0,2,1,2,7774.613157272339,N,9,32480.0,5,501,N,2,2,2,2
6366,32-00405,54,2,4,0,2,0,3,1,1,11108.56267786026,1,1,330000.0,9,501,N,2,2,2,2
6367,24-01004,52,1,1,0,2,0,4,1,1,6762.610288619995,3,11,42000.0,5,445,N,2,2,2,2
6368,13-04600,35,2,6,1,1,0,4,1,1,8531.156924724579,N,5,25000.0,5,498,N,2,2,2,2
6369,08-00803,45,1,6,0,2,0,2,1,1,5189.812725543976,10,7,3900.0,3,408,N,2,2,2,2
6370,40-00200,52,1,4,0,2,0,3,1,1,4836.875475406647,7,9,85000.0,3,366,N,2,2,2,2
6371,36-04010,63,1,1,0,1,0,2,1,1,5469.191766738892,10,3,31300.0,7,36,N,2,2,2,2
6372,36-04010,42,1,6,0,9,0,N,1,1,6023.169766426086,N,5,28600.0,5,246,N,2,2,2,2
6373,51-01301,77,2,1,0,1,0,3,1,1,9824.54615688324,16,8,35000.0,8,501,N,2,2,2,2
6374,36-03710,22,1,4,0,1,0,4,1,1,13098.363877296448,12,10,10300.0,3,194,N,2,2,2,2
6375,24-01004,54,1,4,1,1,1,4,1,1,9473.618181705475,10,4,45400.0,2,178,N,2,1,2,2
6376,24-01004,3,1,1,0,1,2,2,1,1,887.7168140411377,N,5,18000.0,7,138,N,1,2,2,2
6377,24-01004,59,2,1,0,2,0,5,1,1,8888.091245651245,8,1,10100.0,1,206,N,2,2,2,2
6378,06-08507,38,1,4,0,2,0,5,1,1,3531.424735546112,5,7,210.0,7,501,N,2,2,2,2
6379,51-01301,76,2,6,0,2,0,2,1,1,9273.571330070496,15,7,43400.0,2,140,N,2,2,2,2
6380,38-00100,36,1,1,0,1,0,3,1,1,3039.980293273926,12,4,30000.0,2,37,N,2,2,2,2
6381,51-01301,49,2,6,0,1,0,N,1,2,14972.394519805908,12,7,18000.0,0,109,N,2,2,1,2
6382,06-07502,28,1,6,0,2,0,3,1,1,5552.355051994324,3,1,701000.0,7,278,N,2,1,2,2
6383,30-00600,27,2,6,0,1,0,2,1,1,6272.710391044617,11,10,27200.0,9,296,N,2,2,2,2
6384,24-01004,65,1,6,0,2,0,2,1,1,10461.099694728851,12,5,7900.0,9,227,N,2,2,2,2
6385,36-04010,83,1,1,0,2,0,3,1,2,9137.190571784973,12,1,22900.0,5,108,N,2,2,2,2
6386,40-00200,66,1,6,0,1,1,7,1,1,3479.5409212112427,13,6,10500.0,1,501,N,N,2,2,2
6387,06-07502,25,2,6,0,2,0,2,1,1,3557.2426495552063,6,9,8000.0,6,219,N,2,2,2,2
6388,26-02702,29,2,1,0,1,0,2,1,1,7375.650037288666,11,7,74400.0,3,501,N,2,2,1,2
6389,38-00100,76,2,N,0,1,0,4,1,1,3469.4574460983276,14,5,13010.0,4,91,N,2,2,2,2
6390,30-00600,84,2,1,0,1,1,4,1,1,6839.839476108551,12,5,32700.0,7,177,N,2,2,2,2
6391,51-01301,51,1,1,4,2,0,2,1,2,10061.273504257202,14,7,72000.0,3,501,N,2,1,2,2
6392,17-03531,9,2,1,0,2,0,2,1,1,5015.113199710846,13,12,1200.0,0,147,N,2,2,2,2
6393,17-03531,48,1,1,0,1,0,2,1,2,7730.547746181488,11,8,2860.0,9,160,N,2,2,2,2
6394,30-00600,74,1,6,0,1,1,6,1,1,14597.773111820221,N,5,8100.0,3,187,N,2,2,2,2
6395,51-01301,50,2,6,1,1,0,3,1,1,13664.432674407959,14,9,397300.0,7,109,N,2,2,2,2
6396,36-03710,64,1,1,0,1,0,4,1,2,7264.476014137268,N,4,2400.0,3,501,N,2,2,2,1
6397,24-01004,38,2,5,0,1,0,5,1,2,3742.289258003235,N,4,19500.0,8,501,N,2,2,2,2
6398,38-00100,61,2,6,0,6,0,5,1,1,3109.047411441803,12,11,715000.0,4,317,N,2,2,2,2
6399,06-08507,72,2,1,0,2,0,7,1,1,7889.6631870269775,N,7,21600.0,2,278,N,1,1,2,2
6400,24-01004,18,2,6,0,1,3,N,1,2,16771.490336418152,N,9,1440.0,6,38,N,2,2,2,2
6401,17-03531,44,2,1,0,2,1,3,1,2,4160.96045589447,13,7,64000.0,1,349,N,2,2,2,2
6402,01-01301,37,2,1,0,6,0,3,1,2,20349.98951292038,9,9,N,4,137,N,2,2,2,2
6403,06-08507,33,1,6,0,2,2,3,1,2,2507.463849544525,10,7,371900.0,6,148,N,2,2,2,2
6404,26-02702,54,2,6,1,1,0,N,1,1,13190.2125415802,3,7,212040.0,7,413,N,2,2,2,2
6405,06-08507,71,2,1,0,1,0,2,1,1,3376.4450035095215,14,11,48000.0,4,285,N,2,2,2,2
6406,17-03529,66,2,4,0,1,0,3,1,1,12645.874765872955,6,3,-9000.0,7,417,N,2,2,2,2
6407,06-08507,56,2,1,0,1,2,2,1,1,2688.880485057831,3,4,20000.0,5,210,N,2,2,2,2
6408,06-07502,57,1,1,0,1,0,N,1,1,4574.224771022797,6,7,599000.0,4,288,N,1,2,2,2
6409,51-01301,35,2,1,0,5,2,2,1,1,5895.222495555878,7,9,515000.0,1,383,N,2,2,2,2
6410,38-00100,64,2,2,0,2,0,7,1,2,6125.361608028412,3,9,116700.0,1,216,N,2,2,2,2
6411,17-03529,44,1,6,2,1,0,6,1,1,20711.590662956238,6,4,87180.0,4,184,N,2,2,2,2
6412,36-04010,54,2,6,0,1,0,4,1,1,6323.610070705414,11,11,12000.0,7,256,N,2,1,2,2
6413,28-01100,36,2,2,0,8,0,3,1,2,10433.266647815704,N,7,24300.0,1,69,N,1,2,2,2
6414,24-01004,53,2,4,0,1,0,3,1,2,4932.535708904266,13,5,110000.0,5,501,N,2,2,2,2
6415,24-01004,12,2,1,0,1,1,2,1,1,7364.385210037231,9,9,0.0,4,501,N,2,2,2,2
6416,51-51255,38,2,5,0,2,2,N,1,1,10716.591990947723,N,5,25000.0,9,119,N,2,2,2,2
6417,38-00100,65,2,6,0,2,1,4,1,2,12374.999507427216,16,7,30000.0,1,501,N,2,2,2,2
6418,17-03529,58,2,1,0,2,0,5,1,1,2745.5853877067566,12,5,11000.0,7,501,N,2,2,2,2
6419,30-00600,57,1,1,0,2,0,2,1,2,8567.134467124939,15,5,10600.0,4,174,N,2,2,2,2
6420,24-01004,28,1,4,0,9,0,3,1,1,16972.66972398758,13,5,42800.0,0,411,N,2,2,2,2
6421,08-00803,21,2,4,0,1,0,N,1,2,2185.6264266967773,6,9,351000.0,6,174,N,2,2,2,2
6422,36-04010,39,1,1,0,6,0,5,1,1,14203.115581035614,10,1,20000.0,7,261,N,2,2,2,2
6423,36-04010,73,1,6,0,1,0,2,1,1,3186.253167152405,8,8,23000.0,5,494,N,2,2,2,2
6424,40-00200,54,1,2,0,2,0,2,1,1,19637.61952853203,11,10,100000.0,2,203,N,2,2,2,2
6425,38-00100,81,2,2,0,3,2,2,1,2,6676.000579357147,N,8,4300.0,5,501,N,2,2,2,2
6426,06-08507,54,2,6,0,6,0,4,1,2,3227.139667034149,11,5,10820.0,4,337,N,2,2,2,2
6427,32-00405,60,2,1,0,9,1,4,1,2,3888.981951236725,12,7,14100.0,4,199,N,2,2,2,2
6428,32-00405,38,2,4,0,2,7,2,1,1,6367.944947242737,4,10,26700.0,5,179,N,1,2,2,2
6429,08-00803,21,2,1,0,1,0,2,1,1,4461.826437473297,4,9,111200.0,4,110,N,2,2,2,2
6430,01-01301,48,1,6,0,2,0,5,1,1,6905.106740951538,10,3,83100.0,7,400,N,2,2,2,2
6431,17-03529,42,1,6,0,2,1,4,1,1,1467.6103601455688,N,1,83500.0,2,352,N,2,2,2,2
6432,01-01301,34,1,1,0,2,1,2,1,2,4715.778094291687,N,3,6000.0,5,495,N,2,2,2,2
6433,38-00100,46,2,6,0,6,1,4,1,1,14558.808017730713,14,7,621000.0,0,178,N,2,2,2,2
6434,40-00200,46,2,1,0,1,1,2,1,2,6584.6088347435,13,4,54000.0,2,326,N,2,2,2,2
6435,13-04600,63,2,1,0,2,0,3,1,2,8020.924101829529,6,5,15000.0,0,254,N,2,2,2,2
6436,06-07502,50,2,4,0,1,0,5,1,2,3442.4425587654114,15,9,78300.0,1,424,N,2,2,2,2
6437,24-01004,65,2,1,0,2,0,5,1,2,13734.999426364899,15,5,49000.0,0,73,N,2,2,2,2
6438,51-01301,28,2,1,0,1,0,2,1,1,6996.559017658234,5,5,0.0,7,169,N,2,2,2,2
6439,51-51255,78,2,6,0,2,0,2,1,2,5794.784132003784,6,4,10600.0,4,256,N,1,2,2,2
6440,19-01700,64,1,1,0,1,0,3,1,2,5851.910806655884,11,5,62000.0,4,92,N,2,2,2,2
6441,28-01100,52,2,1,0,2,1,2,1,2,3885.5277166366577,6,9,12700.0,7,267,N,2,2,2,2
6442,06-08507,66,1,4,0,1,0,3,1,2,8861.906233787537,N,9,139700.0,9,186,N,2,2,2,2
6443,51-01301,68,1,4,0,2,0,2,1,1,15192.208028793335,14,4,80500.0,7,397,N,2,2,2,2
6444,51-01301,65,1,1,0,1,0,2,1,1,15468.974426746368,14,7,17000.0,5,2,N,2,2,2,2
6445,24-01004,67,2,6,0,2,2,4,1,1,5241.671155452728,7,10,60000.0,5,394,N,2,2,2,2
6446,30-00600,5,1,6,0,1,0,3,1,2,5902.787054538727,7,4,100200.0,7,279,N,2,2,2,2
6447,08-00803,63,2,1,0,1,3,3,1,1,15545.514329433441,11,9,22000.0,0,346,N,2,2,2,2
