,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
8336,1,1,2,2,1,0,06-08507,82,2,3,402
8337,1,1,1,1,2,0,51-01301,36,0,4,90
8338,2,1,1,2,2,0,06-08507,19,0,3,222
8339,2,1,1,1,9,0,24-01004,56,0,N,501
8340,1,6,9,1,1,0,51-01301,50,3,3,501
8341,2,1,1,2,5,4,06-08507,37,0,4,316
8342,2,1,6,2,0,0,36-04010,56,0,N,202
8343,1,6,1,1,7,0,19-01700,59,1,N,59
8344,1,2,1,1,2,0,19-01700,29,0,2,501
8345,1,N,1,1,2,4,24-01004,54,3,2,378
8346,2,6,1,1,3,0,51-01301,50,3,2,138
8347,2,2,2,2,0,0,28-01100,52,1,2,213
8348,1,1,6,1,6,0,38-00100,48,0,7,90
8349,2,1,1,2,6,2,36-04010,41,1,5,246
8350,2,6,2,1,9,0,06-07502,85,0,N,88
8351,1,6,1,1,7,0,51-01301,32,0,3,53
8352,2,N,1,1,8,0,30-00600,70,0,3,291
8353,2,6,2,1,8,0,36-03710,28,3,3,159
8354,1,6,1,2,7,0,38-00100,32,0,3,501
8355,1,N,9,1,6,0,38-00100,30,0,N,85
8356,2,6,3,1,0,0,26-02702,22,3,4,264
8357,2,4,1,1,2,4,36-04010,38,0,6,78
8358,2,4,2,1,3,0,06-08507,52,0,2,75
8359,1,6,6,1,5,0,30-00600,44,4,4,311
8360,2,6,2,2,6,0,51-01301,60,0,2,189
8361,1,6,2,2,3,0,06-07502,45,5,3,124
8362,1,6,1,1,7,0,38-00100,54,1,4,501
8363,2,6,2,1,1,0,40-00200,17,0,4,454
8364,1,1,1,2,6,0,28-01100,70,5,3,501
8365,2,1,1,1,0,0,24-01004,63,1,4,166
8366,1,6,2,2,6,0,51-01301,34,0,3,105
8367,2,3,2,2,N,0,24-01004,35,0,2,501
8368,2,5,1,1,7,0,13-04600,31,1,3,286
8369,2,1,8,2,6,0,06-07502,33,3,N,196
8370,2,4,2,2,6,0,40-00200,74,1,5,496
8371,1,1,2,1,6,0,30-00600,54,3,4,294
8372,2,6,1,2,7,0,29-01901,49,0,N,460
8373,1,6,1,1,7,0,19-01700,19,2,4,501
8374,1,1,1,1,9,0,17-03529,69,N,2,206
8375,2,6,1,2,3,0,19-01700,53,0,N,173
8376,1,5,1,1,5,0,26-02702,50,0,7,143
8377,1,6,1,1,6,0,28-01100,46,0,7,118
8378,1,1,2,2,0,0,13-04600,54,0,6,134
8379,2,6,1,1,6,4,08-00803,50,0,2,216
8380,2,1,1,1,0,0,30-00600,41,2,2,128
8381,2,1,9,1,3,0,24-01004,38,2,N,0
8382,1,2,1,1,7,0,30-00600,53,1,3,501
8383,1,4,1,1,8,0,51-01301,74,4,3,243
8384,2,5,1,2,7,0,19-01700,25,0,6,474
8385,2,4,1,1,1,0,38-00100,51,0,3,188
8386,2,1,1,1,2,0,36-04010,26,0,3,501
8387,2,2,2,2,N,0,40-00200,34,3,8,114
8388,1,3,1,1,2,2,51-01301,32,2,4,208
8389,1,6,2,1,1,0,51-51255,85,3,3,377
8390,2,1,1,0,1,0,32-00405,17,4,3,N
8391,2,2,1,2,3,0,26-02702,65,0,N,74
8392,1,3,1,2,5,0,06-07502,35,0,2,43
8393,2,6,2,1,9,0,26-02702,29,2,6,501
8394,1,N,1,2,6,0,36-04010,28,0,N,501
8395,2,3,1,1,3,0,06-07502,36,0,3,501
8396,1,6,1,1,4,0,26-02702,94,0,2,219
8397,2,6,8,2,5,0,38-00100,18,0,N,105
8398,2,4,2,2,4,0,24-01004,33,1,N,188
8399,2,1,1,1,7,0,30-00600,18,2,5,106
8400,2,3,1,1,0,0,08-00803,61,N,4,186
8401,2,4,2,2,4,0,06-08507,57,1,4,5
8402,1,1,2,2,3,0,06-07502,84,0,3,60
8403,2,6,1,1,2,0,19-01700,6,0,5,68
8404,1,1,2,2,1,4,51-01301,50,2,4,374
8405,2,6,9,1,2,0,51-01301,70,0,2,0
8406,2,1,1,2,4,1,30-00600,66,2,2,121
8407,1,6,2,2,1,0,06-07502,52,0,3,501
8408,2,4,6,1,3,0,06-08507,60,1,3,117
8409,2,1,9,2,N,0,19-01700,18,0,N,0
8410,1,6,1,1,9,0,38-00100,27,2,4,226
8411,2,1,1,2,8,2,24-01004,57,0,3,501
8412,2,6,9,2,7,0,13-04600,67,0,2,91
8413,2,6,1,2,0,0,36-04010,35,0,2,46
8414,1,1,2,2,8,0,38-00100,38,0,N,223
8415,1,6,6,2,7,0,36-03710,53,3,4,489
8416,2,N,1,2,4,0,19-01700,25,0,4,490
8417,2,4,1,2,4,0,51-01301,24,4,N,470
8418,2,6,1,2,4,4,13-04600,80,0,N,352
8419,2,1,1,1,3,0,38-00100,23,4,3,501
8420,1,6,2,2,9,0,28-01100,72,0,4,114
8421,2,1,1,1,8,0,06-08507,69,0,5,97
8422,1,1,1,1,1,0,26-02702,48,0,7,0
8423,2,6,1,2,5,0,26-02702,72,0,3,372
8424,1,6,3,1,6,1,38-00100,22,0,N,189
8425,2,6,1,1,2,0,29-01901,29,0,N,74
8426,2,6,2,2,3,0,26-02702,55,0,4,328
8427,2,1,1,1,8,0,38-00100,24,1,6,242
8428,2,6,2,2,2,0,51-51255,62,0,5,501
8429,2,1,1,1,1,4,13-04600,81,1,2,43
8430,1,6,1,1,9,0,24-01004,75,0,4,166
8431,2,4,2,1,1,0,19-01700,35,1,4,189
8432,1,4,2,1,8,0,06-07502,32,0,4,285
8433,2,4,1,2,0,0,29-01901,52,0,3,122
8434,1,4,1,1,5,0,38-00100,19,0,3,428
8435,2,4,1,1,2,0,26-02702,60,0,N,71
8436,1,3,1,2,1,0,13-04600,58,0,7,122
8437,2,6,1,1,9,0,26-02702,94,0,3,110
8438,1,6,1,0,2,1,38-00100,64,1,3,364
8439,1,3,1,1,5,1,17-03529,35,3,4,323
8440,1,6,9,2,7,0,38-00100,47,0,N,63
8441,1,6,6,2,2,0,24-01004,12,0,2,315
8442,2,1,2,2,0,0,13-04600,59,2,6,151
8443,2,6,1,1,5,0,51-01301,49,0,2,296
8444,2,1,9,2,6,0,19-01700,19,0,2,263
8445,2,1,7,1,6,1,24-01004,56,0,7,7
8446,2,2,1,1,6,0,38-00100,57,0,2,344
8447,1,2,1,2,4,0,06-07502,34,2,2,132
8448,2,6,1,2,3,0,06-08507,24,0,5,258
8449,2,6,8,2,9,0,06-07502,34,0,N,221
8450,1,6,2,2,7,0,51-51255,53,2,3,116
8451,2,1,2,1,3,0,13-04600,32,3,5,150
8452,2,1,1,1,3,0,24-01004,30,0,4,501
8453,1,1,8,1,5,0,51-01301,52,0,3,501
8454,2,1,9,2,6,0,08-00803,33,1,2,501
8455,1,6,3,2,2,0,13-04600,29,0,N,171
8456,2,6,2,1,2,0,06-07502,69,0,3,N
8457,2,3,6,2,8,0,51-51255,22,0,4,355
8458,2,4,2,2,3,0,06-07502,74,0,6,99
8459,1,1,1,1,1,0,06-08507,7,0,4,124
8460,1,1,2,1,6,0,30-00600,80,0,7,476
8461,2,6,1,1,4,0,30-00600,76,2,3,501
8462,1,6,1,2,2,0,40-00200,63,1,3,233
8463,2,6,1,2,4,0,06-07502,52,0,4,174
8464,2,2,8,1,4,0,28-01100,40,0,5,79
8465,2,1,8,1,6,0,17-03531,56,1,2,501
8466,1,6,9,1,0,0,38-00100,14,2,7,90
8467,2,6,2,1,2,0,24-01004,28,2,3,501
8468,2,1,2,1,0,0,36-04010,31,0,3,165
8469,1,1,1,1,3,0,19-01700,22,2,3,108
8470,2,6,1,2,0,0,40-00200,43,0,N,263
8471,1,1,2,2,8,0,19-01700,24,0,3,501
8472,2,6,1,1,6,0,51-51255,52,0,2,95
8473,2,2,2,2,0,0,19-01700,48,0,N,149
8474,2,1,1,1,6,0,08-00803,6,0,2,237
8475,2,6,1,2,4,1,51-01301,31,0,3,234
8476,2,3,9,2,2,4,01-01301,48,0,3,140
8477,2,6,1,1,1,0,40-00200,89,0,3,293
8478,2,4,2,1,2,0,06-07502,7,0,4,363
8479,1,1,2,2,0,0,19-01700,69,1,N,153
8480,1,6,1,2,5,0,29-01901,43,0,2,501
8481,1,6,1,2,2,0,13-04600,36,3,N,34
8482,2,2,1,2,4,0,06-07502,20,0,N,113
8483,2,6,2,1,3,0,06-08507,72,0,5,306
8484,2,6,2,2,7,0,30-00600,24,0,3,501
8485,1,4,1,1,6,0,36-04010,35,0,8,105
8486,1,6,1,1,9,0,38-00100,42,1,N,200
8487,1,6,2,2,0,0,51-01301,28,5,3,256
8488,1,3,2,1,4,0,17-03529,55,2,N,501
8489,2,6,8,2,0,0,13-04600,22,0,6,140
8490,2,1,1,1,8,0,51-51255,61,0,N,0
8491,2,2,2,1,9,0,51-51255,18,2,4,459
8492,1,6,2,2,5,0,51-51255,53,0,2,245
8493,2,6,2,2,4,0,51-51255,6,0,N,457
8494,1,1,1,1,6,0,24-01004,66,N,3,0
8495,2,6,2,2,5,0,32-00405,52,0,3,151
8496,2,6,2,2,3,0,06-08507,5,0,3,0
8497,2,2,1,1,0,0,40-00200,52,3,4,285
8498,2,2,5,2,7,0,38-00100,75,1,4,196
8499,2,6,1,1,6,0,24-01004,20,0,5,118
8500,2,1,1,2,9,0,19-01700,22,1,3,427
8501,2,3,9,1,7,0,13-04600,15,0,4,166
8502,1,4,6,2,3,0,30-00600,63,0,2,222
8503,2,1,2,2,5,0,19-01700,21,0,2,99
8504,2,1,1,1,6,0,38-00100,18,0,N,196
8505,1,6,2,2,3,0,06-07502,26,0,4,148
8506,2,2,1,1,0,0,19-01700,40,3,2,501
8507,1,3,1,2,6,0,36-04010,36,0,6,30
8508,2,6,2,2,6,1,13-04600,28,0,N,338
8509,1,6,1,1,4,0,13-04600,86,1,4,501
8510,2,1,1,1,2,0,24-01004,83,0,2,181
8511,1,4,1,0,3,0,06-08507,45,2,5,323
8512,1,1,1,1,6,0,06-08507,78,0,8,501
8513,2,1,2,1,4,0,51-51255,43,0,2,143
8514,2,1,1,1,8,1,36-04010,22,0,2,341
8515,2,6,2,1,0,0,51-01301,39,0,3,83
8516,2,6,2,2,4,0,38-00100,20,0,3,364
8517,2,6,1,2,9,0,29-01901,38,0,4,394
8518,1,2,6,2,1,0,36-04010,45,0,2,305
8519,2,1,1,2,8,4,28-01100,16,N,N,N
8520,1,1,1,1,3,0,51-01301,40,2,3,259
8521,1,6,6,2,4,0,17-03529,59,1,3,0
8522,1,1,2,2,6,4,40-00200,33,3,5,357
8523,2,1,1,1,0,0,06-08507,44,0,2,167
8524,1,6,2,2,2,0,08-00803,30,0,N,315
8525,2,6,1,1,6,0,06-07502,56,0,N,95
8526,1,6,3,1,0,0,19-01700,62,0,5,189
8527,1,3,1,2,8,0,30-00600,66,1,5,131
8528,2,1,1,2,6,0,17-03531,78,3,4,88
8529,1,1,1,2,3,0,26-02702,15,0,3,501
8530,2,6,2,2,0,0,38-00100,53,0,4,265
8531,2,6,1,1,3,0,38-00100,2,4,4,199
8532,1,6,2,1,4,0,30-00600,57,0,5,501
8533,2,6,2,2,0,1,17-03529,32,0,3,0
8534,1,6,1,1,1,0,51-01301,39,0,4,184
8535,1,4,1,2,7,0,28-01100,53,0,5,261
8536,1,6,1,2,5,0,08-00803,30,0,N,N
8537,2,1,1,1,4,0,28-01100,34,2,2,501
8538,1,6,2,2,1,0,38-00100,53,2,9,91
8539,2,6,6,1,2,0,06-07502,57,1,11,454
8540,2,3,2,2,1,0,06-07502,37,1,N,108
8541,2,3,1,2,1,0,36-04010,28,0,4,352
8542,1,3,1,1,4,0,17-03531,30,0,4,0
8543,1,1,2,2,9,0,06-08507,42,1,2,501
8544,2,3,1,2,0,0,51-01301,62,0,4,501
8545,2,6,9,2,7,0,08-00803,41,0,3,N
8546,2,1,1,1,3,1,06-08507,42,0,2,501
8547,2,6,2,1,4,0,08-00803,63,1,N,0
8548,1,1,1,1,6,0,51-01301,33,N,3,264
8549,2,5,1,2,9,0,40-00200,5,0,3,227
8550,2,1,2,1,2,0,26-02702,65,1,3,494
8551,1,5,1,1,1,0,17-03529,45,0,5,362
8552,2,6,8,2,3,0,38-00100,63,N,4,501
8553,2,6,6,1,4,0,30-00600,42,0,5,263
8554,2,4,1,1,3,0,51-51255,56,0,N,326
8555,1,6,8,1,6,0,06-07502,77,0,5,501
8556,1,1,2,1,4,0,40-00200,41,2,N,80
8557,1,1,1,1,3,0,51-01301,59,0,2,490
8558,2,6,1,2,9,0,06-07502,20,1,2,178
8559,2,4,1,2,2,1,51-01301,53,0,N,405
8560,1,6,1,2,8,0,24-01004,61,1,4,87
8561,2,1,1,2,3,0,28-01100,64,2,3,265
8562,2,6,2,1,7,0,38-00100,53,0,N,105
8563,2,6,2,2,0,0,30-00600,2,0,2,366
8564,1,4,2,1,9,0,19-01700,75,0,5,174
8565,1,1,1,1,2,0,51-01301,59,0,2,38
8566,2,3,1,1,2,0,06-07502,65,0,3,501
8567,2,6,2,2,1,4,19-01700,59,1,3,501
8568,2,6,1,2,7,1,51-01301,30,0,3,501
8569,1,3,3,1,1,0,38-00100,25,0,5,219
8570,1,6,8,2,2,0,38-00100,41,3,4,227
8571,2,2,8,1,4,0,08-00803,60,1,2,377
8572,1,1,2,1,3,0,08-00803,64,0,2,477
8573,2,6,2,1,N,0,51-51255,15,0,3,501
8574,2,2,1,1,6,4,26-02702,63,0,N,75
8575,1,4,2,1,0,0,40-00200,48,4,3,43
8576,2,1,1,1,2,4,19-01700,9,3,2,244
8577,2,6,2,1,1,4,30-00600,44,0,3,474
8578,1,6,1,1,N,1,24-01004,55,1,5,88
8579,2,1,2,1,2,0,06-07502,69,0,5,501
8580,1,1,1,1,1,0,36-04010,32,1,3,501
8581,2,1,9,1,7,0,24-01004,43,0,6,501
8582,2,4,1,2,7,0,38-00100,1,0,N,253
8583,2,6,1,2,6,0,01-01301,58,2,4,436
8584,2,1,2,2,0,0,13-04600,38,0,N,12
8585,2,1,2,2,1,0,13-04600,33,1,5,501
8586,1,1,1,1,7,1,28-01100,23,0,4,494
8587,1,6,1,1,3,0,38-00100,76,2,2,224
8588,2,4,2,2,1,0,51-51255,36,0,3,291
8589,2,6,6,2,8,4,19-01700,26,0,4,501
8590,1,6,1,2,0,0,13-04600,64,0,N,501
8591,2,6,1,2,4,0,40-00200,77,0,2,374
8592,2,2,3,1,1,0,06-07502,19,2,3,454
8593,2,1,2,2,2,0,28-01100,82,1,2,163
8594,1,6,1,1,9,0,40-00200,53,0,2,501
8595,2,N,1,1,9,0,51-01301,61,0,2,501
8596,1,6,2,2,0,0,38-00100,15,0,4,196
8597,1,6,2,2,3,0,13-04600,34,0,7,126
8598,2,3,2,2,6,0,24-01004,9,1,4,256
8599,2,6,1,1,2,0,36-04010,69,0,2,501
8600,2,2,1,2,N,0,13-04600,21,0,3,391
8601,2,1,2,2,4,0,30-00600,72,0,2,242
8602,2,6,2,1,6,0,40-00200,26,3,N,17
8603,1,6,2,2,4,0,51-51255,23,0,4,129
8604,1,6,2,1,0,0,24-01004,50,0,2,142
8605,1,4,2,1,1,0,51-01301,38,0,N,132
8606,2,2,2,1,0,0,26-02702,57,0,N,501
8607,2,6,1,1,9,1,06-08507,76,2,5,30
8608,1,6,1,1,4,0,36-04010,23,4,5,330
8609,2,2,3,1,8,0,30-00600,18,0,4,392
8610,1,4,1,1,3,0,30-00600,63,2,4,137
8611,2,1,1,1,2,1,40-00200,26,0,3,501
8612,1,6,2,2,5,0,01-01301,15,3,N,267
8613,1,6,1,1,2,0,51-01301,42,0,N,75
8614,2,1,6,1,2,0,51-51255,37,0,2,501
8615,1,4,1,1,9,0,38-00100,57,0,N,N
8616,1,1,1,1,3,0,38-00100,22,0,2,303
8617,2,6,1,1,3,0,06-08507,1,0,4,246
8618,2,1,1,1,2,0,06-08507,78,0,3,501
8619,1,6,1,1,0,0,06-08507,31,1,4,63
8620,1,4,1,2,0,4,51-51255,38,0,2,187
8621,1,6,1,1,3,0,51-51255,22,2,4,251
8622,2,6,1,1,0,1,08-00803,62,0,6,33
8623,2,5,2,2,1,0,36-04010,46,1,5,136
8624,2,6,1,1,4,0,51-01301,4,0,5,421
8625,2,6,1,1,4,0,51-01301,38,0,2,171
8626,1,4,2,2,6,4,40-00200,87,0,2,501
8627,2,6,1,2,5,4,32-00405,52,0,2,501
8628,1,6,1,2,2,0,24-01004,23,0,6,501
8629,2,1,2,2,0,0,26-02702,20,0,N,398
8630,2,1,6,2,8,0,30-00600,35,0,4,136
8631,2,1,2,2,8,1,26-02702,35,2,3,329
8632,2,4,1,1,0,0,13-04600,19,0,3,501
8633,1,1,2,2,0,0,06-07502,20,0,2,410
8634,1,1,1,2,1,0,24-01004,45,0,2,148
8635,1,6,6,1,0,4,51-01301,39,0,2,109
8636,2,4,2,2,3,0,26-02702,27,0,N,0
8637,1,6,1,1,0,1,26-02702,5,1,2,98
8638,2,1,1,2,8,0,30-00600,29,0,2,151
8639,1,1,1,1,0,1,29-01901,25,1,4,260
8640,2,6,1,2,5,0,30-00600,84,0,N,308
8641,1,1,1,1,3,0,51-01301,50,3,3,103
8642,2,4,2,1,4,0,51-51255,35,0,5,191
8643,2,6,2,1,6,0,28-01100,53,0,4,389
8644,2,6,1,2,6,0,24-01004,23,0,4,305
8645,2,6,6,1,8,4,40-00200,73,0,5,501
8646,1,6,1,1,3,0,51-51255,36,0,4,285
8647,1,2,1,1,4,0,13-04600,31,0,3,308
8648,2,1,1,1,3,0,06-08507,53,1,4,384
8649,2,6,1,1,1,0,51-01301,46,1,2,189
8650,1,6,2,2,2,0,30-00600,14,2,3,501
8651,1,6,2,2,0,0,38-00100,46,0,2,501
8652,1,1,1,2,1,0,06-08507,35,0,7,176
8653,2,1,1,1,0,0,51-51255,56,0,3,265
8654,2,1,2,1,4,0,51-01301,71,0,2,501
8655,1,1,2,1,4,0,51-01301,61,3,4,43
8656,2,1,1,0,1,1,36-04010,50,4,2,450
8657,2,1,9,2,9,0,13-04600,52,0,2,180
8658,2,1,3,1,4,0,06-07502,52,2,4,13
8659,2,6,3,1,7,0,30-00600,32,0,4,106
8660,2,1,2,1,9,0,51-01301,66,0,N,76
8661,2,1,6,1,N,1,28-01100,44,0,5,222
8662,1,1,2,1,0,0,40-00200,82,0,3,501
8663,2,6,1,1,2,4,51-01301,0,1,2,501
8664,2,1,2,2,2,4,38-00100,35,0,2,501
8665,2,4,1,1,0,0,38-00100,29,4,4,204
8666,2,1,6,1,4,4,24-01004,52,0,4,501
8667,2,1,1,1,8,0,13-04600,37,3,4,501
8668,2,2,2,0,4,0,40-00200,72,2,2,115
8669,2,5,2,1,3,0,24-01004,45,0,7,415
8670,1,6,8,1,8,0,06-08507,48,0,2,324
8671,1,4,2,2,0,0,06-07502,32,0,N,128
8672,2,4,1,1,6,0,13-04600,4,0,4,501
8673,2,6,1,1,2,0,08-00803,59,1,4,174
8674,1,4,1,1,3,0,26-02702,18,0,N,501
8675,2,1,1,2,4,0,17-03529,41,0,7,145
8676,1,6,1,2,9,0,38-00100,29,0,5,501
8677,1,6,1,2,8,0,24-01004,29,0,4,358
8678,1,1,9,1,0,0,06-08507,62,0,N,321
8679,1,2,2,1,7,0,06-07502,59,0,4,168
8680,2,6,2,1,0,0,32-00405,57,0,6,144
8681,2,1,2,2,8,0,01-01301,34,1,5,123
8682,1,6,8,2,1,0,24-01004,86,3,N,157
8683,2,6,6,1,9,0,06-07502,21,0,3,0
8684,2,1,2,2,7,0,28-01100,43,0,2,98
8685,1,5,1,1,4,0,38-00100,51,2,3,83
8686,2,6,1,1,9,0,08-00803,67,0,N,152
8687,2,3,1,1,6,0,38-00100,58,0,5,296
8688,1,4,1,2,6,4,40-00200,53,0,N,138
8689,1,1,2,1,2,0,38-00100,70,0,3,319
8690,2,1,1,1,0,0,28-01100,34,N,3,260
8691,2,6,6,2,2,1,38-00100,21,0,3,501
8692,2,6,2,2,1,0,38-00100,25,0,N,193
8693,1,6,1,1,8,0,19-01700,33,0,4,405
8694,1,6,9,2,5,0,28-01100,74,1,2,473
8695,2,6,1,1,2,0,26-02702,9,0,2,501
8696,1,6,1,2,2,0,38-00100,22,0,2,121
8697,1,1,2,1,3,0,51-01301,32,0,2,310
8698,1,6,6,1,6,0,13-04600,62,2,4,0
8699,2,1,2,2,5,0,19-01700,51,2,2,280
8700,2,3,2,2,6,0,51-51255,50,0,7,310
8701,2,1,1,1,6,1,51-01301,84,0,2,362
8702,2,1,2,2,6,1,19-01700,39,0,4,338
8703,1,6,2,1,2,0,30-00600,71,0,2,501
8704,1,6,2,2,1,0,26-02702,62,0,N,397
8705,1,1,1,1,4,2,30-00600,49,N,2,0
8706,2,N,9,2,5,0,51-51255,65,0,3,328
8707,2,6,1,1,2,0,51-51255,29,4,N,413
8708,2,6,1,2,2,0,38-00100,56,2,2,134
8709,1,1,9,1,5,4,19-01700,23,3,4,N
8710,1,6,8,1,1,0,19-01700,38,3,N,129
8711,2,4,1,1,8,0,51-51255,63,0,4,133
8712,1,4,1,2,4,0,38-00100,64,0,5,226
8713,1,6,1,1,0,0,36-04010,33,0,N,73
8714,1,4,9,2,4,0,06-08507,34,0,4,501
8715,1,1,1,2,4,1,24-01004,8,1,2,231
8716,2,1,2,1,0,0,30-00600,47,2,2,87
8717,1,1,2,1,0,0,38-00100,63,0,2,272
8718,1,6,2,1,2,1,30-00600,24,2,3,501
8719,1,6,1,1,8,0,51-51255,71,3,6,174
8720,2,1,1,2,5,0,29-01901,41,0,3,501
8721,1,6,5,1,3,0,51-01301,24,0,2,409
8722,1,1,1,1,7,1,24-01004,51,2,3,501
8723,2,6,1,2,4,4,40-00200,11,0,2,139
8724,1,4,2,1,4,0,51-51255,79,0,2,0
8725,2,6,1,2,1,4,06-08507,55,1,3,100
8726,2,1,2,1,0,0,08-00803,54,1,3,98
8727,1,1,1,2,8,0,13-04600,29,0,4,227
8728,2,6,1,1,8,0,38-00100,54,0,2,501
8729,2,1,1,1,4,0,24-01004,66,1,2,501
8730,1,6,2,1,3,0,51-51255,14,0,2,136
8731,1,1,9,1,8,0,06-08507,28,4,4,247
8732,1,4,1,2,1,0,38-00100,49,1,6,241
8733,2,6,1,2,6,0,51-01301,60,2,4,57
8734,2,6,6,2,5,0,19-01700,62,1,5,168
8735,2,6,1,2,6,0,40-00200,66,3,3,17
8736,2,3,6,1,5,4,08-00803,62,0,2,501
8737,2,3,1,2,0,0,13-04600,20,0,2,403
8738,2,1,1,1,9,0,36-04010,90,0,2,76
8739,1,6,5,2,5,0,38-00100,27,0,N,264
8740,2,4,6,1,0,0,38-00100,26,1,4,157
8741,2,6,2,1,4,0,06-08507,48,0,4,221
8742,1,6,1,0,9,0,38-00100,9,0,N,501
8743,1,4,8,1,8,0,38-00100,65,0,6,501
8744,2,1,8,2,0,0,26-02702,16,4,3,51
8745,2,6,1,1,3,0,06-08507,62,0,3,473
8746,2,4,1,1,2,0,51-01301,78,0,N,501
8747,2,6,2,1,5,0,24-01004,36,1,2,501
8748,2,6,2,1,7,0,51-01301,56,0,N,501
8749,1,1,1,2,9,0,06-07502,28,0,3,501
8750,2,5,1,1,3,0,51-01301,65,2,3,45
8751,1,4,2,1,2,0,51-01301,25,0,N,366
8752,2,4,1,2,3,0,51-51255,77,0,3,45
8753,1,6,2,1,2,0,19-01700,45,0,2,501
8754,2,4,2,1,1,0,08-00803,27,0,3,147
8755,1,3,2,1,1,0,24-01004,54,0,2,133
8756,2,1,2,1,9,0,32-00405,16,5,N,181
8757,2,4,1,2,5,0,19-01700,50,1,3,501
8758,2,1,2,2,8,0,30-00600,35,0,5,313
8759,1,1,1,1,2,0,40-00200,62,0,3,19
8760,2,6,2,1,8,0,30-00600,20,1,4,384
8761,2,6,2,1,8,0,38-00100,28,0,4,67
8762,1,6,2,1,2,0,40-00200,41,0,2,201
8763,2,6,1,1,3,0,51-51255,40,0,5,N
8764,2,1,1,1,5,0,38-00100,34,0,2,501
8765,2,1,1,1,4,0,28-01100,68,0,2,443
8766,2,6,1,1,3,0,26-02702,1,0,2,501
8767,2,1,2,2,1,0,13-04600,30,3,5,501
8768,2,6,3,1,3,1,08-00803,33,1,N,501
8769,1,6,3,1,8,0,38-00100,47,2,N,297
8770,1,4,2,1,9,0,51-51255,40,0,4,136
8771,1,6,2,2,9,0,17-03529,72,0,4,62
8772,2,1,1,2,8,0,24-01004,33,0,4,501
8773,1,N,1,2,6,1,38-00100,83,0,2,274
8774,1,1,2,1,1,0,38-00100,29,0,4,501
8775,1,6,1,1,1,0,51-01301,28,0,4,N
8776,1,1,1,2,6,0,51-01301,28,0,3,89
8777,2,6,2,2,0,0,51-01301,53,0,N,198
8778,2,4,2,1,8,0,19-01700,23,2,2,501
8779,2,1,1,1,6,0,28-01100,44,0,4,362
8780,1,6,2,1,3,0,24-01004,79,2,3,45
8781,2,6,6,1,3,0,36-04010,29,0,2,3
8782,2,6,1,1,6,0,28-01100,58,0,N,53
8783,1,6,1,2,1,0,38-00100,72,2,3,443
8784,2,6,1,2,9,0,06-07502,46,0,N,231
8785,1,2,2,1,1,0,13-04600,37,0,2,108
8786,2,6,1,2,0,0,36-04010,77,3,3,113
8787,2,4,6,1,1,0,13-04600,19,0,3,501
8788,1,6,2,1,8,0,30-00600,53,0,4,90
8789,1,6,2,1,N,0,24-01004,71,0,3,501
8790,2,3,1,1,6,0,38-00100,39,0,4,404
8791,2,6,6,1,2,0,51-51255,16,0,2,432
8792,1,1,3,2,4,0,38-00100,14,6,4,184
8793,2,6,1,1,9,0,51-01301,46,0,8,501
8794,2,6,1,1,0,0,06-08507,79,0,5,239
8795,2,4,1,1,0,0,38-00100,38,0,N,227
8796,2,6,1,2,3,0,38-00100,51,0,N,229
8797,2,6,1,2,0,0,51-51255,30,2,2,135
8798,1,6,3,1,4,0,29-01901,52,0,4,291
8799,1,1,2,1,8,0,30-00600,26,0,2,501
8800,2,1,2,1,N,0,17-03531,52,2,6,501
8801,2,1,1,1,4,0,06-07502,27,1,2,105
8802,1,1,1,1,7,0,26-02702,33,3,2,501
8803,1,1,1,1,0,0,08-00803,49,0,2,501
8804,1,3,6,2,3,0,28-01100,21,2,3,490
8805,2,1,2,1,2,0,17-03529,85,1,2,329
8806,1,3,1,1,1,0,06-08507,52,0,2,168
8807,2,6,2,1,8,0,38-00100,31,0,4,316
8808,2,1,2,2,4,0,32-00405,66,1,2,202
8809,2,6,1,2,7,0,24-01004,36,2,N,137
8810,2,N,2,2,8,0,28-01100,62,0,5,156
8811,2,1,2,1,5,0,24-01004,63,2,4,501
8812,1,6,1,2,2,0,51-01301,20,0,N,N
8813,1,4,2,1,8,0,24-01004,15,1,2,429
8814,2,1,2,2,3,0,24-01004,7,0,2,162
8815,2,2,9,1,7,0,13-04600,8,1,4,210
8816,2,N,1,1,6,0,13-04600,29,1,2,234
8817,1,5,2,1,0,0,28-01100,52,0,3,501
8818,2,1,1,0,3,0,40-00200,41,0,3,501
8819,2,N,2,2,0,0,51-01301,50,1,N,124
8820,1,6,2,1,0,0,38-00100,27,3,N,188
8821,2,6,1,2,7,1,08-00803,39,0,2,501
8822,2,1,1,1,6,0,51-51255,30,1,2,69
8823,2,1,1,2,2,4,13-04600,30,0,4,91
8824,2,1,1,1,6,1,51-01301,10,0,3,501
8825,1,N,1,1,0,0,19-01700,18,0,7,200
8826,2,1,2,1,8,0,06-08507,73,0,4,182
8827,2,6,1,1,0,4,13-04600,1,0,N,86
8828,1,4,1,2,9,0,30-00600,24,0,N,381
8829,2,1,1,1,3,0,32-00405,31,1,7,329
8830,1,6,1,2,N,0,51-51255,19,0,5,343
8831,1,1,1,2,0,0,01-01301,37,0,6,501
8832,1,1,2,2,7,0,06-08507,40,3,N,85
