AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
66,2,4,2,1,1,N,2,10
30,6,1,1,1,1,N,0,N
55,1,2,1,1,1,N,2,10
60,1,1,2,1,1,N,3,9
26,6,6,2,1,1,N,1,12
33,2,1,2,1,2,4,4,7
50,1,1,2,1,2,N,1,6
30,2,3,2,1,2,N,2,5
68,2,6,1,1,2,N,0,4
76,2,1,1,1,2,1,0,5
59,1,1,1,1,1,N,7,5
46,2,6,1,1,2,N,8,6
54,2,6,2,1,2,N,7,9
52,4,6,1,1,1,N,2,12
66,1,6,2,1,2,5,3,8
31,1,4,2,1,2,N,7,3
61,1,1,1,1,1,N,7,9
36,1,6,1,1,1,N,8,9
71,1,4,2,1,2,N,2,7
63,1,3,1,1,1,N,5,6
51,2,6,2,1,2,N,0,10
77,2,6,1,1,1,N,3,7
57,2,6,2,1,1,N,3,5
35,6,6,1,1,2,N,4,9
50,2,1,1,1,1,N,7,1
59,1,2,1,1,2,N,1,7
51,2,6,2,1,1,N,3,7
86,1,1,2,1,1,N,4,7
53,1,5,2,1,1,N,4,7
62,1,4,2,1,2,N,3,7
36,1,1,1,1,2,N,4,5
76,1,1,1,1,2,N,4,5
91,1,1,1,1,1,N,4,8
35,1,1,2,1,2,N,3,5
37,1,2,1,1,2,N,3,5
55,6,6,1,1,1,N,5,4
62,1,3,1,1,1,N,5,5
9,1,4,2,1,1,N,2,9
49,6,5,1,1,1,N,1,7
37,8,6,2,1,1,N,2,9
31,1,1,1,1,1,N,4,N
52,1,1,1,1,1,N,5,9
80,1,4,2,1,1,N,6,9
85,1,1,1,1,1,N,3,3
71,1,2,1,1,1,N,9,5
87,1,1,2,1,1,N,0,9
72,1,1,1,1,2,N,7,7
82,2,3,2,1,2,N,0,7
54,1,6,2,1,1,N,5,10
67,1,1,1,1,0,1,0,10
35,1,6,1,1,1,N,8,5
64,2,1,2,1,1,N,5,10
62,1,3,1,1,1,N,7,5
48,1,1,2,1,1,N,6,10
68,1,2,1,1,1,N,8,7
53,1,1,2,1,2,N,5,9
57,2,2,2,1,1,N,7,4
47,1,1,2,1,1,N,6,5
46,2,2,1,1,2,N,3,11
68,2,1,1,1,1,N,9,8
30,1,1,1,1,1,N,5,7
20,1,6,1,1,1,N,1,11
36,2,6,1,1,2,N,1,3
85,2,1,1,1,1,N,7,5
55,6,1,1,3,2,4,8,5
65,9,4,1,1,2,N,2,4
8,2,1,2,1,1,N,0,7
36,2,1,2,1,1,N,4,8
23,2,1,1,1,2,N,3,10
60,2,1,2,1,1,N,3,3
70,1,6,2,1,2,N,7,7
48,2,2,2,1,1,N,2,1
92,1,5,2,2,1,N,2,3
19,2,6,2,1,2,N,8,7
19,2,4,1,1,1,N,6,5
57,6,2,1,1,1,N,4,1
39,1,4,2,1,1,N,1,3
58,1,4,2,1,1,N,2,8
54,1,4,2,1,1,N,9,5
35,2,6,1,1,2,4,N,4
19,1,6,1,1,1,N,N,7
28,7,6,1,1,1,N,8,10
63,2,4,2,1,2,N,5,7
32,2,1,1,1,2,N,2,10
26,6,6,2,1,1,N,5,2
87,1,6,1,3,1,N,0,9
36,2,6,2,1,2,N,0,5
52,1,6,1,1,1,N,8,7
55,1,6,2,1,1,N,8,9
40,2,3,2,1,1,N,2,7
64,1,2,2,1,2,N,2,9
54,1,6,1,1,1,N,9,9
41,1,1,1,1,2,N,7,6
59,1,6,1,1,2,N,7,9
71,1,4,2,1,1,N,2,7
71,8,1,2,1,1,2,6,10
5,2,1,1,1,1,N,4,7
66,1,6,1,1,1,N,4,5
26,1,3,2,1,1,N,0,9
61,2,1,2,1,1,N,7,6
59,1,1,2,1,1,N,4,5
33,1,1,2,1,1,N,5,3
36,3,6,1,1,2,N,8,3
41,2,1,1,1,1,N,0,9
85,1,5,2,1,2,N,2,6
41,1,6,2,1,2,N,8,1
20,6,1,1,1,1,N,7,3
62,1,1,2,1,1,N,8,4
27,2,1,2,1,1,N,0,4
57,1,1,1,1,2,N,6,5
66,1,1,1,1,1,N,5,5
59,2,4,1,1,1,N,2,7
86,6,2,2,1,1,N,5,1
58,2,1,2,1,1,N,6,8
62,1,1,2,1,2,N,4,5
71,1,6,2,1,2,N,0,6
6,1,2,2,1,1,N,1,9
58,1,6,1,1,1,N,3,12
26,1,6,2,1,2,N,4,7
4,2,1,2,1,1,N,8,7
77,6,1,1,1,1,N,1,5
81,1,3,1,1,2,N,9,5
88,2,5,2,1,2,N,9,5
42,8,6,1,1,0,N,2,5
52,1,N,2,1,2,N,9,3
47,1,6,1,1,1,N,3,10
44,2,2,2,1,2,N,5,5
94,3,1,2,1,2,N,2,10
25,1,6,1,1,1,N,5,9
33,1,6,2,1,2,N,6,7
54,1,6,2,1,2,N,0,11
72,1,1,2,1,2,N,3,9
50,1,1,1,1,1,N,0,3
32,6,N,1,1,1,N,9,4
95,1,1,2,1,1,N,4,7
63,2,4,1,1,2,N,6,9
84,1,1,2,1,1,N,8,4
32,2,1,1,1,1,N,7,9
29,2,1,1,1,2,N,7,6
29,1,6,2,1,2,N,2,4
68,1,6,2,1,1,2,8,5
30,1,2,2,1,2,N,5,10
71,2,1,1,1,1,N,6,4
0,1,1,2,1,2,N,2,9
69,1,6,2,1,1,N,2,12
56,1,6,1,1,1,N,5,4
24,3,1,1,1,1,N,9,1
56,1,4,2,1,1,N,8,7
81,2,1,1,1,2,N,5,3
37,2,1,1,1,1,N,7,7
77,1,6,1,1,2,N,8,7
52,2,6,1,1,1,N,0,4
35,2,6,2,1,2,N,5,3
52,7,5,2,1,2,N,8,4
26,9,6,2,1,1,N,9,7
45,9,6,1,1,1,N,9,9
5,2,5,1,1,1,N,5,5
53,1,1,1,1,1,N,0,9
30,2,1,1,1,2,N,6,7
64,1,1,1,1,1,N,5,3
70,2,1,1,1,1,N,2,10
56,2,4,2,1,2,N,5,5
85,1,6,1,1,2,N,9,10
39,1,6,2,1,2,N,9,7
12,6,6,2,1,0,N,9,4
46,2,1,2,1,2,N,7,7
28,2,6,2,1,1,N,4,9
63,7,1,2,1,1,N,8,7
52,2,1,1,1,1,N,3,1
81,2,6,2,1,2,N,2,7
59,2,1,2,1,1,N,9,7
36,1,6,2,1,2,N,5,11
81,3,1,1,3,1,N,7,10
48,1,1,2,1,1,N,0,9
82,2,1,2,1,2,N,6,7
36,2,1,1,1,1,2,0,1
26,2,5,1,1,1,N,0,7
38,1,6,2,1,1,N,5,9
90,1,6,1,1,2,N,1,4
73,2,6,1,1,2,N,2,9
59,1,4,1,1,2,N,2,9
44,1,1,1,1,1,N,4,5
52,2,6,1,1,1,N,6,4
60,1,4,2,1,1,N,0,4
46,1,1,1,1,2,N,5,7
80,7,1,2,1,2,N,9,9
47,1,6,2,1,2,N,8,5
21,2,6,1,3,1,N,5,5
71,1,1,2,1,1,N,9,9
43,2,4,2,1,1,3,3,5
46,1,6,2,1,1,N,9,9
20,9,6,1,1,2,N,0,6
67,2,6,2,1,1,N,6,5
78,3,1,1,1,1,N,8,8
58,2,6,1,1,2,N,3,7
57,1,1,2,1,1,N,5,9
63,1,6,2,1,1,N,5,3
25,1,1,1,1,2,N,3,7
66,1,1,2,1,1,N,4,5
66,1,6,1,1,2,N,8,7
2,1,1,1,1,2,N,5,9
35,1,2,1,1,2,N,8,6
58,2,1,2,1,1,N,6,4
1,1,2,1,1,2,4,5,10
47,1,N,2,1,2,N,6,5
48,2,1,2,1,2,N,0,3
12,1,6,2,1,1,N,4,7
56,1,2,1,1,1,N,3,1
36,6,1,2,1,1,N,0,11
17,6,6,1,1,2,N,4,9
32,1,N,1,1,2,1,4,7
54,2,6,2,1,2,N,1,7
58,3,1,1,1,2,N,6,7
78,2,5,1,1,1,N,9,8
22,1,6,2,1,1,N,5,10
50,2,1,2,1,2,N,3,7
60,1,1,2,1,2,N,3,9
78,1,1,2,1,1,N,5,7
47,1,N,1,1,2,N,8,10
63,6,1,1,1,1,N,6,7
79,1,6,2,1,1,N,2,5
39,2,2,2,1,1,N,1,12
33,3,5,2,1,2,N,5,7
71,1,6,1,1,1,N,3,10
55,5,6,1,1,1,N,9,8
23,8,6,1,1,2,N,0,9
29,2,2,2,1,2,N,N,5
62,2,6,1,1,2,N,2,7
76,2,3,1,1,2,N,8,5
40,2,6,1,1,1,N,6,8
55,3,6,1,1,1,N,0,5
63,2,4,1,1,2,N,1,5
63,6,1,1,1,2,1,4,5
43,2,1,1,1,1,N,4,6
33,1,6,2,1,2,N,3,5
40,2,6,1,1,1,4,3,12
31,2,6,1,1,1,N,3,7
83,8,6,1,1,1,N,5,9
91,1,6,1,1,2,N,9,9
72,1,6,1,1,1,N,4,10
47,1,4,1,1,1,N,1,4
44,1,1,1,1,1,N,8,7
68,8,5,2,1,1,N,9,9
17,2,6,1,1,1,N,3,4
29,1,4,2,1,1,N,5,7
28,1,3,1,1,1,N,0,9
48,6,6,2,1,1,N,7,2
26,1,6,1,1,2,N,3,5
21,3,6,2,1,1,N,8,10
88,1,6,1,1,1,N,0,9
29,1,6,2,1,2,N,9,9
55,2,1,1,1,2,N,7,3
27,1,6,2,1,2,N,4,8
52,1,2,2,1,2,N,6,5
76,6,6,2,1,1,N,5,5
33,1,1,2,1,1,N,5,7
36,1,4,1,1,1,N,7,8
32,2,6,2,2,1,N,6,9
42,1,6,1,1,1,N,2,7
34,1,6,1,1,1,N,5,6
78,1,5,2,1,1,N,8,7
65,6,1,1,1,1,N,3,9
61,8,3,1,1,1,N,1,10
58,1,6,2,1,1,N,1,7
2,1,4,2,1,1,N,8,5
28,2,6,1,1,1,N,0,7
30,8,2,2,1,2,5,5,12
15,9,1,2,1,1,N,0,9
24,9,6,2,1,2,3,6,9
91,1,1,1,3,2,N,0,7
55,1,6,2,1,2,N,2,9
39,1,1,1,1,1,N,3,5
14,8,4,2,3,2,N,2,5
33,1,1,1,1,1,N,2,9
57,9,6,1,1,2,N,0,12
37,2,1,2,1,1,N,5,9
24,1,2,2,1,1,N,2,5
86,3,5,1,1,1,N,4,8
47,8,1,1,1,1,6,5,5
53,9,1,2,1,2,N,0,7
37,1,1,1,1,2,N,0,7
65,2,3,1,1,1,N,4,9
33,9,6,1,1,1,N,2,12
29,1,6,2,1,1,N,6,3
59,1,5,1,1,2,N,7,4
26,1,6,1,1,2,N,3,11
58,2,4,2,1,2,N,0,6
59,8,1,2,1,2,N,2,1
37,2,3,2,1,1,N,8,7
44,2,6,2,1,1,N,4,4
19,3,6,2,1,1,N,5,12
65,1,6,1,1,1,N,5,9
26,2,6,1,1,1,N,3,9
30,6,3,1,1,1,N,2,5
71,2,6,2,1,1,N,1,7
55,1,6,2,1,2,N,1,9
14,6,1,1,1,2,N,7,7
38,1,3,2,1,1,N,0,9
69,2,1,1,1,1,N,9,5
87,1,1,2,1,1,N,0,4
52,8,6,2,1,1,N,5,5
0,1,5,2,1,2,5,1,7
24,1,1,2,1,1,N,1,7
62,2,4,1,1,1,N,N,8
54,1,6,1,1,2,N,8,9
55,2,2,1,1,1,N,4,9
51,1,1,2,1,1,3,2,3
78,1,1,2,1,2,N,7,8
46,2,1,1,1,1,N,3,5
63,2,1,2,1,1,N,5,7
21,1,3,1,1,1,N,3,3
72,1,6,2,1,2,N,7,7
53,1,6,1,1,1,N,7,10
71,9,1,1,1,1,N,6,8
24,9,1,1,1,2,N,2,12
77,2,1,1,1,1,N,9,9
37,1,1,1,1,2,N,8,1
65,1,6,1,1,1,6,5,7
59,1,6,2,1,1,N,8,10
40,2,3,1,1,1,N,9,5
52,6,6,1,1,1,N,1,3
22,6,1,1,1,1,N,0,7
62,2,1,2,1,2,N,9,9
75,6,1,2,1,1,N,2,9
22,6,2,2,1,1,N,5,6
70,2,1,2,1,1,N,N,10
48,2,1,1,1,2,N,2,5
25,1,1,2,1,2,N,2,7
63,2,6,2,1,2,N,8,7
85,9,3,1,1,2,N,3,8
73,1,2,2,1,1,N,4,4
62,1,1,2,2,1,N,1,5
90,2,1,1,1,1,N,5,5
21,1,1,2,1,2,N,9,7
21,2,6,2,1,1,N,8,1
45,9,6,1,1,1,2,4,9
54,1,1,1,1,1,N,9,1
32,1,6,1,1,1,N,7,3
11,1,1,1,1,2,N,5,7
54,1,1,2,1,2,N,0,12
53,9,1,2,1,2,N,1,5
57,1,1,1,1,1,N,5,9
26,6,1,2,1,1,N,8,3
26,1,4,1,1,2,1,6,9
63,2,1,1,1,1,N,3,3
84,1,2,1,1,1,N,2,5
63,2,1,2,1,1,N,8,1
34,1,6,2,1,1,N,6,7
25,1,5,2,1,2,N,5,10
69,1,1,1,1,2,N,4,9
59,1,1,2,1,2,4,9,9
33,6,6,2,1,1,N,3,7
52,1,1,1,1,1,N,2,9
17,6,6,1,1,2,N,2,5
23,5,4,1,1,2,N,8,12
57,1,1,1,1,1,N,0,10
24,2,6,1,3,1,N,7,10
56,3,1,1,1,1,N,8,5
58,1,1,1,1,2,N,5,7
74,1,1,1,1,1,N,9,10
1,1,6,2,3,1,N,7,9
27,1,2,1,1,1,N,9,3
51,2,1,2,1,1,N,9,10
37,1,1,2,1,1,N,9,5
64,2,6,1,1,1,N,3,5
46,1,1,2,1,1,N,5,4
50,1,1,1,1,2,N,7,6
32,1,1,2,1,1,4,3,9
54,1,4,2,1,2,N,0,9
22,1,4,2,1,1,N,6,7
51,1,3,1,1,2,1,N,4
51,9,6,2,1,2,5,6,3
50,1,1,1,1,2,N,6,6
46,1,1,2,1,2,N,4,9
32,1,2,2,1,0,N,4,9
47,6,1,2,1,1,N,7,10
40,6,2,1,1,1,N,4,9
17,9,6,2,1,2,N,4,10
60,1,2,2,1,2,N,7,6
58,6,1,1,1,1,N,1,10
59,2,1,1,1,1,N,3,7
28,1,4,2,1,1,N,8,9
80,2,1,2,1,1,N,6,9
43,2,5,1,1,1,N,3,9
30,1,1,1,1,1,N,5,8
43,2,2,1,1,1,N,4,9
25,2,4,1,1,1,N,7,5
34,2,1,2,1,2,N,8,7
38,2,1,1,1,2,N,8,5
67,1,3,1,1,2,N,2,3
20,1,1,2,1,2,2,4,4
63,2,1,1,1,1,N,9,7
15,1,6,2,1,1,N,2,8
47,1,1,2,1,1,N,N,5
85,1,6,2,1,1,5,5,9
45,2,3,2,1,1,N,3,5
80,1,6,1,1,1,N,5,10
5,2,1,1,1,1,N,9,9
31,2,6,2,1,2,N,4,5
67,3,6,1,1,2,2,9,7
78,2,1,1,1,2,N,4,7
39,8,1,2,1,2,N,4,9
38,1,1,2,1,2,N,3,7
30,1,6,1,1,2,N,7,7
50,1,2,2,1,1,5,9,7
67,5,6,2,1,1,N,2,4
85,3,1,1,1,1,N,4,5
89,1,3,2,1,1,N,8,5
37,1,2,2,1,2,N,3,7
31,6,1,2,1,2,N,7,3
33,2,1,1,1,1,N,8,4
24,3,3,2,1,1,N,9,7
40,1,6,2,1,2,N,1,1
55,1,1,2,1,2,N,8,9
34,1,6,1,1,2,N,1,5
56,2,1,1,1,2,N,6,10
54,2,2,2,1,0,N,0,7
35,6,6,1,1,1,N,4,9
47,2,1,1,1,1,N,8,1
27,2,1,2,1,1,N,8,9
79,1,1,1,1,2,N,8,4
62,8,1,2,1,2,N,2,9
82,2,2,1,1,2,N,6,11
20,2,1,2,1,1,N,9,3
28,2,6,2,1,2,N,6,9
39,2,1,2,1,1,N,1,6
56,1,1,2,1,2,N,3,7
65,1,1,1,1,1,N,6,4
62,6,1,1,1,1,N,7,5
88,2,1,2,1,2,N,0,7
47,1,3,2,1,2,N,2,7
73,1,6,2,1,2,3,9,10
49,1,1,1,1,2,4,8,3
29,9,6,1,1,1,N,4,10
24,1,1,1,1,1,N,5,5
70,9,6,2,1,1,N,9,8
25,2,2,1,1,2,N,5,N
5,6,6,2,1,1,N,2,10
69,1,1,2,1,2,N,8,7
37,7,6,1,1,1,N,1,11
21,2,1,1,1,1,N,0,3
66,1,6,2,1,2,N,5,7
59,1,3,1,1,2,N,0,11
82,1,1,2,1,2,N,4,5
29,1,4,2,1,2,N,8,7
56,1,4,2,1,2,N,2,7
65,8,1,1,1,1,N,0,9
29,1,4,2,1,1,N,N,7
7,2,3,1,1,1,N,1,9
89,1,6,1,1,2,N,2,8
68,1,1,1,1,2,N,9,12
69,1,1,1,2,2,N,6,5
44,9,2,1,1,1,N,8,3
42,1,3,1,1,2,N,3,9
37,2,1,1,1,2,N,2,7
28,1,6,2,1,1,N,1,12
64,2,5,1,1,1,N,0,10
48,1,1,2,1,2,N,0,9
26,1,3,1,1,1,N,3,7
69,6,6,1,1,1,4,8,2
68,1,2,2,1,1,N,4,9
36,6,6,2,1,1,N,3,1
39,6,6,1,1,1,N,9,9
62,1,3,1,1,1,N,8,5
44,2,1,1,1,1,N,8,8
54,1,6,1,1,1,N,8,8
51,1,4,2,1,1,1,4,9
59,2,4,1,1,1,N,9,4
5,4,6,2,1,1,N,5,5
27,2,2,1,1,2,N,1,9
37,2,1,1,2,2,N,9,8
58,6,6,1,1,1,N,0,2
42,1,1,2,1,2,N,3,12
53,1,1,2,1,1,N,6,7
55,9,2,2,1,2,N,0,7
41,1,1,1,1,2,N,1,3
57,2,1,1,1,1,N,2,8
83,1,6,1,1,1,N,4,4
64,6,6,1,1,2,N,0,7
87,1,6,1,1,2,N,3,8
89,5,1,1,1,1,N,8,1
21,1,6,1,1,1,N,3,7
64,6,6,1,1,1,N,7,7
65,1,6,2,1,1,N,7,1
21,1,6,2,1,1,N,0,1
75,1,6,2,1,2,N,2,10
50,1,6,2,1,1,N,8,5
62,1,2,2,1,1,N,2,5
71,8,4,2,1,2,N,8,5
49,1,4,2,1,2,N,5,5
36,1,5,2,1,1,N,5,2
50,9,1,1,1,1,4,7,5
50,1,4,1,1,1,N,2,5
64,1,3,2,1,1,N,2,10
38,1,2,1,1,1,N,1,9
4,6,3,2,1,1,N,8,7
26,1,6,2,1,2,N,1,10
64,1,5,2,1,2,N,6,7
65,3,1,1,1,2,N,7,5
84,6,6,2,1,2,N,8,3
15,6,1,2,1,2,N,8,5
45,2,2,1,1,1,N,7,8
66,1,6,1,1,1,N,7,5
83,1,3,1,1,1,N,8,7
59,1,3,2,1,1,N,3,9
31,2,6,1,1,1,N,5,4
66,2,1,2,2,2,N,6,11
51,1,1,2,1,1,N,6,7
27,1,1,1,1,1,N,2,5
55,8,6,1,1,2,N,9,7
55,1,1,1,1,2,N,4,4
76,1,2,1,1,1,1,7,9
30,2,1,1,1,2,N,5,7
70,1,4,2,1,1,N,0,7
36,2,1,1,1,1,N,3,5
64,2,4,2,1,1,N,7,11
10,1,1,2,1,1,N,9,5
55,2,3,2,1,2,N,9,5
24,2,6,1,1,1,N,6,9
67,1,1,1,1,1,N,4,9
76,1,1,1,1,2,N,4,6
80,2,4,1,1,2,N,5,5
45,1,4,1,1,2,N,3,5
62,1,1,2,1,2,5,2,7
59,1,4,1,1,1,N,0,6
63,6,6,2,1,2,N,8,9
45,1,1,1,1,1,N,6,7
44,8,1,1,1,2,N,6,4
55,1,6,2,1,1,N,0,7
60,2,2,2,1,1,N,2,9
64,2,4,1,1,2,1,5,3
78,1,1,2,1,1,N,0,4
42,1,3,2,1,1,N,5,9
6,2,1,2,1,1,N,5,8
38,6,1,1,1,1,N,7,9
56,1,1,1,1,2,1,5,5
70,2,1,1,1,1,N,7,9
44,1,1,1,1,1,N,7,7
35,1,1,1,1,2,N,4,7
75,3,6,2,1,1,N,0,7
74,1,6,1,1,1,N,5,3
66,2,N,2,1,2,N,6,7
40,2,6,2,1,1,N,2,3
72,2,1,1,1,1,N,5,9
61,6,6,1,1,1,N,7,9
67,1,1,2,1,2,N,5,4
35,1,1,2,1,2,N,6,4
75,1,6,1,1,1,N,2,12
30,1,3,1,1,2,N,5,10
38,8,1,2,1,2,N,9,11
35,1,1,2,1,1,N,0,4
55,1,2,2,1,1,N,8,6
60,1,1,2,1,1,N,6,4
55,2,2,2,1,2,N,1,7
44,8,2,1,1,2,3,3,5
72,1,1,1,1,1,N,5,8
41,2,1,2,1,1,N,4,10
66,1,4,1,1,2,N,5,7
67,1,1,1,1,1,N,0,7
46,2,6,2,1,0,N,3,11
48,1,1,1,1,2,N,4,9
70,1,4,1,1,1,N,9,5
62,1,1,1,1,2,N,0,10
71,1,3,2,1,1,N,5,9
59,1,1,1,1,1,N,7,10
59,5,4,2,1,0,N,4,5
76,2,6,1,1,1,N,1,5
32,1,3,2,1,1,N,5,9
43,1,6,1,1,2,N,5,10
3,6,1,2,1,1,N,5,7
52,2,1,2,1,2,N,9,5
64,5,6,1,3,1,N,9,9
68,1,4,2,1,2,N,9,5
52,1,4,2,1,1,N,3,5
25,8,1,2,1,2,N,6,1
69,2,1,1,1,2,N,0,7
36,6,1,1,1,2,N,5,6
86,2,3,2,1,1,N,1,9
50,9,6,2,1,1,N,5,9
28,2,4,1,1,1,N,0,9
56,6,1,1,1,1,N,2,7
21,1,1,1,2,1,N,8,8
94,1,1,1,1,2,N,6,7
54,2,6,1,1,1,N,5,10
32,8,1,2,3,2,N,4,4
24,2,6,2,1,1,N,7,11
30,2,1,1,1,1,N,6,9
72,8,6,1,1,1,N,7,4
22,2,1,2,1,1,N,4,8
15,1,6,1,1,2,N,4,8
50,1,1,2,1,2,N,5,7
68,2,4,2,1,0,N,0,5
15,2,6,2,1,2,N,0,3
88,2,3,1,3,2,N,7,5
2,1,6,1,1,1,N,7,7
35,1,4,2,1,2,N,5,6
69,1,1,1,1,2,N,0,9
40,8,6,1,1,2,N,8,3
10,6,1,1,1,2,N,5,5
58,1,6,2,1,1,N,4,7
73,6,1,1,1,2,N,7,9
52,5,1,2,1,2,N,5,5
62,1,6,1,1,1,N,6,3
72,9,1,2,1,1,N,3,8
16,1,1,2,1,2,N,1,10
31,1,4,1,1,2,1,8,5
63,1,4,2,1,1,N,4,5
48,1,1,1,1,2,N,3,5
60,2,3,1,1,2,N,2,8
77,1,3,1,1,2,N,6,7
70,2,N,2,1,2,N,8,10
50,6,6,2,1,1,3,4,11
48,1,4,1,1,2,N,9,3
29,2,1,2,1,1,1,2,9
44,1,1,1,1,1,N,8,10
20,2,1,1,1,1,N,9,5
67,6,N,2,1,1,N,6,7
23,2,4,1,1,1,N,7,9
29,9,6,2,1,1,5,6,7
77,6,6,1,1,2,N,3,4
64,1,1,1,1,1,N,3,5
83,6,1,1,1,1,N,6,10
75,2,1,1,1,1,N,3,2
44,1,3,1,1,1,N,5,5
14,6,1,1,1,2,N,4,6
61,1,5,2,1,1,N,2,5
45,1,6,2,1,2,N,2,5
27,1,1,1,1,2,N,3,1
60,2,2,2,1,2,N,5,7
29,3,1,1,1,2,N,4,9
25,1,N,1,1,1,N,0,5
33,2,3,1,1,1,N,5,10
83,2,1,2,1,1,N,6,5
84,2,6,2,1,1,N,0,4
21,2,4,1,1,1,N,1,5
52,1,1,2,1,2,N,2,1
59,2,1,2,1,1,N,5,8
70,2,6,2,1,1,N,8,9
56,1,1,2,1,2,N,7,4
50,1,1,1,1,1,N,6,8
42,2,5,2,1,1,N,9,7
95,1,6,1,1,1,N,6,7
68,2,6,2,1,1,N,4,9
51,1,3,1,1,2,N,7,9
30,1,1,1,1,1,N,7,10
77,1,2,1,1,2,N,4,5
57,1,1,2,1,1,N,5,7
57,1,1,2,1,2,N,2,9
70,1,1,1,1,1,N,8,7
90,1,4,2,1,1,N,4,7
37,2,6,2,1,2,N,5,4
39,2,2,1,1,1,N,4,9
13,2,1,2,1,1,N,4,4
56,1,1,2,1,1,N,9,8
55,1,2,2,1,2,N,3,7
36,2,2,1,1,2,N,0,5
37,2,6,2,1,2,N,2,1
87,1,1,2,1,1,N,2,8
46,1,6,2,1,1,N,0,4
31,1,6,2,1,1,N,N,7
46,2,3,1,2,1,N,6,N
67,2,6,2,1,1,N,9,4
63,6,6,1,1,1,N,3,7
25,1,2,1,1,2,N,2,7
46,6,4,1,1,1,N,0,7
14,2,1,1,1,2,N,0,5
38,1,1,2,1,1,N,2,7
44,2,4,2,1,1,N,2,8
12,1,3,1,1,1,N,2,5
52,1,1,1,1,0,N,N,5
3,6,6,1,1,2,N,1,7
36,1,6,1,1,1,N,4,5
28,2,4,1,1,2,2,1,10
55,1,3,1,1,1,N,7,11
82,1,N,2,1,2,N,8,12
63,1,N,2,1,2,N,6,7
30,1,3,2,1,2,N,7,4
22,1,2,1,1,1,N,0,4
82,1,6,1,1,1,N,3,8
35,1,2,1,1,2,N,7,7
63,2,1,2,1,1,N,3,1
58,1,6,1,1,2,N,8,7
32,1,1,1,1,1,N,4,3
62,2,6,1,1,1,N,7,10
48,6,1,1,1,1,N,7,8
65,3,6,2,1,1,N,2,10
62,6,6,1,1,1,N,4,5
65,6,1,1,1,2,N,9,8
32,2,1,2,1,1,N,7,10
61,6,6,1,1,1,N,9,7
51,1,2,1,1,1,N,2,10
57,1,6,2,1,1,N,6,7
41,1,6,2,1,2,N,3,10
24,4,6,2,1,2,N,0,6
68,2,1,2,1,1,N,0,9
41,2,4,2,1,1,N,9,9
63,1,1,1,1,1,N,7,8
67,6,6,2,1,2,N,0,7
54,1,6,1,1,1,N,0,7
52,6,6,2,1,1,N,6,7
32,1,1,2,2,2,N,2,8
49,1,1,2,1,2,4,8,3
72,1,6,2,1,2,N,5,9
33,1,4,1,1,1,N,8,9
44,2,1,2,1,1,N,3,12
83,1,1,2,1,1,N,4,7
37,1,1,2,1,2,N,5,11
10,6,4,1,1,2,N,4,N
87,6,1,2,1,1,4,3,7
20,1,3,2,1,1,N,3,5
76,6,1,1,1,1,N,1,12
53,1,6,2,1,2,N,1,7
59,9,4,2,1,1,N,9,10
33,1,6,1,1,1,N,6,4
36,2,1,2,1,1,N,N,7
27,4,4,2,1,2,N,4,N
64,1,1,1,1,1,N,6,5
17,2,6,2,1,2,N,0,10
83,9,6,1,1,1,N,6,5
66,2,1,1,1,1,N,4,5
40,1,1,2,1,2,N,4,5
50,1,1,2,1,1,N,8,9
81,1,1,1,1,2,N,9,5
21,1,6,1,1,2,N,5,9
22,1,4,1,1,2,N,7,9
7,2,1,2,1,2,N,6,9
34,9,1,1,1,2,N,4,11
67,2,1,2,2,1,N,9,10
27,2,1,1,1,2,N,2,5
39,3,6,1,1,2,N,0,9
67,1,1,2,1,1,N,6,4
49,4,1,1,1,1,N,0,5
78,1,1,1,1,2,N,0,9
32,1,1,2,1,2,N,9,5
51,1,1,2,1,1,N,2,7
30,2,1,1,1,2,N,5,10
84,6,1,1,1,2,N,3,11
66,8,4,1,1,0,6,3,7
49,1,6,1,1,2,N,6,7
35,1,4,2,1,2,N,7,9
51,1,1,2,1,2,N,3,10
66,1,6,1,1,1,N,2,9
70,1,6,1,1,0,N,7,7
9,8,3,1,1,1,N,6,8
80,1,1,2,1,2,N,3,10
60,4,1,2,3,1,N,8,11
24,2,1,1,1,2,N,2,7
29,1,1,2,1,1,N,7,7
31,1,6,2,1,2,N,7,12
44,2,6,2,1,1,N,9,9
31,1,2,1,1,1,N,6,5
67,8,5,1,1,2,N,3,7
53,2,1,1,1,1,N,4,5
71,2,1,1,1,1,N,9,5
54,6,6,1,1,1,N,9,6
81,2,6,1,1,1,N,8,11
82,1,3,1,1,1,N,4,7
87,6,6,1,1,2,N,5,4
69,1,6,1,1,2,N,7,5
76,1,4,1,1,2,N,4,10
14,1,1,2,1,2,N,6,7
53,1,3,1,1,2,N,8,7
64,1,1,1,1,2,N,4,N
58,1,6,2,1,2,N,3,7
77,1,4,2,1,2,N,6,9
22,1,2,1,1,2,N,N,10
77,2,1,2,1,2,N,9,3
33,1,2,1,1,2,N,5,10
84,2,1,2,1,1,N,7,5
50,3,1,2,1,2,N,2,3
54,2,1,1,1,1,N,3,5
68,6,1,2,1,2,N,6,5
57,1,1,2,1,2,4,3,5
51,2,N,2,1,1,N,4,5
