SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
2,6,1,2,6,0,01-01301,32,0,N,441,16441
2,2,2,1,5,0,17-03531,57,0,N,501,8733
1,6,1,0,8,0,19-01700,28,N,N,168,763
1,2,2,1,7,0,28-01100,94,0,N,376,9781
2,1,1,1,5,0,30-00600,79,2,4,141,2891
2,5,1,1,0,0,19-01700,54,2,4,N,5037
2,1,9,2,9,0,40-00200,27,0,3,195,2083
1,1,1,1,9,4,19-01700,39,1,3,501,15361
2,N,2,1,1,0,13-04600,3,0,6,78,6769
2,5,1,1,4,0,26-02702,75,0,2,79,3934
2,3,1,2,N,0,28-01100,76,7,9,255,7186
1,2,1,0,6,0,19-01700,81,N,N,494,13789
2,N,1,1,8,0,30-00600,32,6,10,278,19355
2,5,1,1,2,0,38-00100,50,2,6,367,6490
1,N,1,1,4,2,51-01301,76,0,N,241,22867
1,6,1,1,1,0,24-01004,64,0,N,480,16581
1,6,1,1,7,0,19-01700,74,0,N,354,16074
2,2,6,2,1,0,06-08507,75,1,2,276,9474
2,6,1,1,6,0,24-01004,33,0,N,297,12041
2,6,1,2,8,0,32-00405,32,0,N,54,14202
1,4,9,1,3,0,51-51255,67,0,N,134,19666
2,1,1,1,4,0,24-01004,58,0,2,501,1176
2,2,1,2,9,0,40-00200,22,0,N,501,11107
1,N,1,2,0,0,30-00600,36,6,10,69,21942
1,6,2,2,7,0,01-01301,25,0,4,357,4216
2,1,6,1,2,0,06-08507,79,1,3,77,3105
2,6,1,1,2,0,30-00600,24,2,5,182,24688
1,6,2,2,9,0,32-00405,39,1,3,496,14613
2,6,2,0,N,0,28-01100,63,N,N,N,12785
1,6,6,1,0,0,08-00803,40,1,4,76,25337
1,2,1,2,7,0,38-00100,58,0,N,501,16819
1,4,6,1,N,0,06-08507,78,2,9,501,13208
1,5,2,1,N,0,28-01100,52,0,3,89,11570
1,6,2,0,7,0,36-04010,84,N,N,289,3508
2,N,1,1,4,0,24-01004,84,2,3,214,17718
2,2,1,1,1,0,30-00600,28,1,3,188,4200
2,3,1,2,4,0,32-00405,67,0,2,190,1930
1,3,9,1,8,0,51-51255,78,0,N,501,1202
2,N,1,1,2,0,51-51255,7,9,11,87,26625
2,4,1,1,9,0,24-01004,50,0,N,501,18139
2,5,1,2,8,0,24-01004,41,0,N,299,856
2,N,2,2,6,0,28-01100,49,2,3,216,13912
1,2,2,1,5,0,28-01100,71,0,3,79,20311
1,4,2,1,2,4,36-04010,34,0,N,307,27185
2,5,8,2,3,4,36-04010,52,2,3,236,26172
1,4,1,2,3,0,06-08507,65,7,9,9,25693
2,5,1,2,9,0,01-01301,51,3,4,433,2724
2,N,2,2,7,0,36-04010,25,4,5,240,26816
2,5,1,2,7,0,06-07502,59,4,6,456,24678
1,3,6,2,3,0,13-04600,68,0,N,103,20678
2,4,2,1,0,0,28-01100,44,0,N,236,14113
1,6,1,2,9,0,38-00100,63,0,N,501,21558
1,1,1,1,3,1,19-01700,5,0,2,481,21914
1,6,1,1,N,0,24-01004,56,0,2,490,16279
2,3,2,0,0,0,13-04600,95,N,N,N,16373
2,5,1,1,N,0,24-01004,70,0,4,501,8497
2,N,1,1,1,0,40-00200,35,0,2,41,13532
1,2,1,2,7,0,38-00100,77,4,6,373,6532
2,3,1,2,2,0,36-04010,75,0,N,92,330
2,1,1,1,3,0,17-03529,35,0,2,63,22889
2,1,6,1,8,0,24-01004,30,0,2,52,6454
2,5,1,2,6,0,19-01700,95,0,N,304,17827
2,3,1,2,0,0,24-01004,77,7,9,70,3668
2,3,1,1,8,0,38-00100,84,0,8,501,6465
1,1,1,2,3,0,30-00600,82,5,7,56,23085
2,3,2,1,0,0,28-01100,18,3,8,25,17620
2,1,2,1,9,0,13-04600,32,0,2,501,15786
2,3,6,1,6,0,06-08507,64,0,7,351,1438
2,2,3,1,7,0,40-00200,57,1,3,397,5988
2,2,1,0,0,0,06-08507,32,N,N,0,16717
2,N,1,1,9,0,38-00100,64,0,3,501,8151
1,6,1,1,5,0,30-00600,29,0,3,422,10882
2,2,1,0,8,0,29-01901,69,N,N,428,1932
2,5,1,2,1,0,38-00100,70,6,10,193,16169
1,1,1,1,4,0,28-01100,48,2,3,355,2928
1,N,1,2,3,0,38-00100,10,9,12,277,5251
2,4,2,2,5,4,36-04010,85,6,8,332,3909
2,4,1,1,4,0,51-51255,92,2,4,425,22705
1,2,1,2,1,0,38-00100,45,0,3,501,6068
1,3,1,2,N,0,36-03710,45,0,11,272,17152
2,5,9,2,1,0,51-01301,46,7,8,422,5208
2,4,1,2,7,0,17-03529,56,0,N,501,9321
2,1,2,2,7,0,13-04600,39,0,2,501,15205
2,N,1,0,9,0,30-00600,18,0,12,344,16929
2,6,2,2,5,0,13-04600,15,1,3,72,16511
1,1,2,2,N,0,17-03529,0,3,4,88,24474
2,N,1,1,3,0,32-00405,90,2,4,501,25762
2,3,1,2,5,0,24-01004,84,0,N,264,2859
2,5,1,0,N,0,06-08507,79,5,7,93,11904
2,3,1,1,7,1,32-00405,82,0,N,478,1426
1,2,1,2,8,0,30-00600,39,0,N,501,18936
2,5,1,1,6,0,38-00100,66,0,2,501,11812
2,1,1,1,0,0,38-00100,47,1,3,144,18549
2,4,1,1,N,0,51-51255,26,0,9,58,19245
2,4,8,1,9,4,36-03710,13,0,8,479,22451
1,4,2,1,4,0,36-04010,89,0,2,211,24115
2,1,3,1,0,0,30-00600,43,2,2,356,26057
2,N,2,2,1,0,13-04600,93,0,4,82,4649
1,2,2,1,N,0,36-03710,51,1,11,488,1956
1,6,2,2,7,0,36-04010,58,0,3,184,21708
2,5,2,1,2,0,24-01004,53,1,2,373,296
1,4,1,0,1,0,06-08507,65,N,N,124,8606
2,2,3,1,5,0,19-01700,49,0,N,242,22305
1,6,2,1,4,0,17-03529,21,1,3,267,262
2,4,3,1,1,0,30-00600,82,0,N,254,24190
1,3,1,2,4,0,29-01901,80,0,N,36,3581
2,N,1,0,1,0,06-07502,67,6,11,282,23877
2,6,2,0,0,0,01-01301,51,N,N,450,16190
2,1,2,2,1,0,36-04010,37,0,2,3,7274
1,6,6,1,8,0,36-04010,46,0,2,165,7859
1,N,1,1,6,0,38-00100,1,3,12,127,24389
1,N,2,2,1,0,17-03529,59,1,3,255,20328
1,4,2,2,1,0,13-04600,69,2,3,96,17452
2,2,1,2,1,0,26-02702,65,3,5,13,12972
2,6,2,2,2,0,29-01901,67,0,N,102,19723
2,4,1,1,9,0,06-08507,72,0,N,501,3632
2,4,1,1,1,0,51-51255,61,0,N,501,19714
1,1,1,1,N,4,51-01301,60,0,3,169,4764
2,1,1,1,1,0,29-01901,33,0,3,276,9130
1,4,9,1,7,0,51-51255,36,0,N,501,2726
1,N,1,1,6,0,51-51255,95,6,8,261,24412
1,3,8,1,6,1,32-00405,27,9,11,32,4579
2,1,3,2,2,0,30-00600,59,0,7,213,14014
2,6,3,1,4,0,40-00200,24,0,3,155,9125
2,2,2,2,9,0,17-03529,24,0,N,501,17125
2,6,1,1,4,0,24-01004,34,0,N,155,21191
1,N,1,1,2,0,08-00803,47,3,5,110,1636
2,3,2,2,N,0,36-04010,20,1,2,332,26756
2,6,2,2,7,0,17-03531,22,2,4,149,16976
1,3,1,1,6,0,24-01004,36,6,8,456,24759
1,2,1,0,7,0,36-04010,80,N,N,432,22420
2,5,2,2,0,0,29-01901,59,2,3,201,1772
1,5,9,0,9,0,38-00100,91,N,N,462,4917
2,5,1,1,2,0,19-01700,93,0,9,111,15953
1,1,1,1,N,2,36-03710,59,0,2,169,5988
1,1,1,1,3,4,38-00100,73,2,4,173,6277
2,6,2,2,4,0,29-01901,25,1,2,498,19869
1,1,2,1,3,0,13-04600,14,0,2,65,23899
1,6,1,2,9,0,51-01301,43,0,N,99,23262
2,6,1,1,1,0,36-04010,20,2,4,231,20105
2,5,1,1,4,0,38-00100,41,0,7,140,23021
1,3,1,1,2,0,06-08507,76,0,N,131,19171
2,3,1,2,8,0,26-02702,4,0,2,181,11499
2,N,1,1,N,0,38-00100,3,2,4,144,19112
1,5,6,1,6,0,24-01004,87,0,2,262,3957
1,6,6,2,9,0,06-07502,59,0,N,501,4209
2,N,3,1,7,1,32-00405,13,6,8,495,15047
2,3,1,2,9,4,51-51255,14,6,10,117,20221
2,2,6,0,6,0,29-01901,30,N,N,161,14125
2,3,1,2,3,0,38-00100,87,0,N,81,19107
2,3,1,2,9,0,24-01004,80,0,N,157,24899
1,5,1,1,N,0,24-01004,20,6,8,489,18282
2,5,9,0,6,0,40-00200,45,N,N,336,14862
2,5,1,1,3,0,51-01301,35,0,3,148,21381
2,3,2,1,5,0,01-01301,82,0,2,48,6827
2,4,1,0,6,1,08-00803,34,1,10,262,2944
1,4,1,0,3,0,51-01301,87,N,N,166,989
2,1,2,1,4,0,17-03531,56,0,2,298,25080
1,N,2,2,1,0,01-01301,83,0,2,44,25248
1,1,8,2,9,1,32-00405,17,2,3,326,24923
1,5,2,0,6,0,17-03529,65,1,7,465,3466
1,4,2,2,7,0,28-01100,10,0,N,125,14859
1,2,2,2,9,0,17-03529,9,1,3,307,16952
1,5,6,1,7,0,51-01301,59,0,3,476,18781
2,6,1,1,0,0,30-00600,54,0,N,0,23406
1,5,1,1,8,0,08-00803,54,0,N,404,6027
1,N,2,2,6,4,36-04010,94,4,4,444,5415
2,3,1,2,0,0,40-00200,56,0,N,0,3121
1,1,2,1,3,0,36-04010,85,0,2,91,23227
2,4,2,0,3,0,19-01700,48,N,N,356,782
2,2,1,1,2,0,24-01004,55,1,3,302,13051
2,3,1,1,6,0,30-00600,4,0,N,180,23660
2,1,1,2,1,0,06-07502,77,1,4,344,17403
1,5,2,2,3,0,36-04010,72,0,N,113,11209
1,3,2,2,8,0,29-01901,15,0,N,267,1323
2,2,1,1,2,0,17-03529,2,0,N,439,5141
1,3,2,0,1,0,19-01700,87,N,N,N,16405
1,3,1,1,9,4,36-03710,76,0,2,501,20106
2,6,1,2,6,0,51-51255,71,0,N,472,8325
2,6,2,2,4,0,29-01901,24,1,3,375,26844
2,2,2,2,1,0,32-00405,84,3,5,294,14795
2,1,2,1,4,0,36-04010,44,0,3,501,6983
2,1,1,2,6,0,38-00100,70,0,2,304,980
2,6,1,1,0,0,24-01004,19,0,N,31,9819
1,2,2,1,9,0,28-01100,81,0,N,501,20481
2,2,1,1,4,0,19-01700,72,0,N,501,22331
1,2,1,1,5,0,38-00100,70,1,2,73,25656
1,N,2,1,8,0,29-01901,18,3,6,121,18475
2,1,1,1,1,0,24-01004,74,2,4,483,9605
1,5,2,0,0,0,17-03531,50,N,N,N,6461
2,1,1,2,0,0,51-51255,49,0,5,265,15064
1,N,1,0,2,0,51-51255,72,2,9,314,925
2,1,1,1,1,0,28-01100,76,0,2,52,10938
1,2,2,1,7,0,17-03531,28,0,3,501,11019
1,N,1,1,9,0,08-00803,94,0,2,501,1560
1,5,2,1,1,0,32-00405,85,0,3,200,24707
1,1,6,1,9,0,06-07502,39,0,2,501,23095
1,5,3,1,6,0,38-00100,65,0,N,353,4987
2,4,6,2,N,0,51-01301,59,0,12,47,17644
2,1,2,1,2,0,17-03529,75,1,4,255,2488
2,2,2,0,8,0,28-01100,48,N,N,174,11360
2,6,6,2,3,0,06-07502,20,0,N,139,18517
1,3,2,1,0,0,17-03529,69,2,4,459,2111
1,6,1,2,5,0,51-51255,19,0,2,248,2174
2,5,9,2,5,0,51-01301,50,0,2,219,18635
2,3,1,1,8,0,40-00200,61,0,N,0,24142
1,3,1,1,1,0,30-00600,53,0,2,15,7735
1,N,1,1,8,0,13-04600,4,7,9,203,1217
1,5,2,0,1,0,29-01901,8,N,N,55,14654
2,4,1,1,9,0,38-00100,58,0,N,4,9014
1,1,8,2,4,4,36-04010,61,2,4,461,10624
1,1,1,1,6,0,51-51255,70,0,2,306,12952
2,3,1,1,5,4,36-03710,15,0,4,312,21292
2,3,6,1,8,0,06-08507,53,0,2,501,4177
1,N,2,1,9,0,36-04010,86,2,4,466,7203
2,1,2,2,7,0,28-01100,35,0,2,501,23316
2,1,9,2,1,1,32-00405,21,6,7,181,23116
2,1,2,2,2,0,36-04010,77,2,3,310,10237
2,4,1,1,5,0,06-08507,20,0,2,242,19784
1,4,1,1,3,0,17-03529,50,0,9,379,4958
2,6,2,0,8,0,24-01004,27,N,N,257,25580
1,2,1,1,3,0,30-00600,36,0,4,128,3530
2,4,1,1,1,0,06-08507,64,0,2,15,22823
2,N,2,2,4,0,17-03531,57,0,N,173,10057
1,5,2,2,3,0,17-03529,49,6,7,288,3543
1,6,1,0,N,0,30-00600,10,N,N,92,20155
2,4,1,2,N,0,06-07502,38,0,N,461,25170
2,3,1,2,2,0,38-00100,71,0,N,324,8491
2,4,6,0,1,0,06-08507,57,N,N,311,2597
2,3,1,1,1,0,51-01301,62,4,10,461,80
1,2,1,0,N,0,08-00803,6,0,8,113,11548
1,1,6,1,2,0,06-08507,77,0,2,415,12652
2,2,1,1,0,0,38-00100,17,3,5,20,2226
2,5,2,1,5,4,36-03710,8,5,9,270,10030
2,6,9,2,N,0,32-00405,19,0,3,270,12352
1,4,2,0,5,2,36-03710,6,4,2,382,13748
1,2,1,2,N,0,19-01700,89,0,2,494,6957
1,3,1,2,0,0,32-00405,72,0,N,0,2318
2,N,1,0,4,0,17-03529,46,N,N,472,3336
2,3,1,2,8,4,19-01700,83,2,9,422,23710
2,3,6,2,7,0,06-07502,81,0,N,258,1273
1,2,2,0,9,0,17-03529,92,N,N,154,21945
2,2,2,2,4,0,13-04600,82,5,9,69,10916
2,N,1,1,3,0,28-01100,71,7,9,492,13479
2,N,8,0,4,2,36-03710,40,3,7,270,6566
2,2,1,1,2,4,08-00803,10,0,8,389,6713
2,5,1,0,0,0,26-02702,81,N,N,N,773
1,N,2,2,3,0,17-03531,22,0,2,120,8669
1,6,2,2,7,0,17-03529,27,0,N,501,14414
1,5,1,1,6,0,38-00100,53,0,2,323,3857
1,2,1,2,1,0,06-08507,59,N,12,265,5068
1,6,1,1,0,1,13-04600,17,0,5,275,20223
1,2,6,0,5,0,17-03529,15,N,N,31,24120
2,6,1,0,3,0,06-08507,21,6,10,150,14187
2,2,1,1,5,0,08-00803,78,0,N,209,16480
1,5,1,2,1,0,38-00100,18,2,4,108,4325
2,4,3,0,0,0,40-00200,57,N,N,316,22511
1,6,8,2,9,4,38-00100,90,0,3,501,24464
2,N,8,2,2,1,32-00405,55,5,N,186,5660
2,5,6,2,6,0,24-01004,92,0,2,501,19302
2,3,8,2,3,4,32-00405,13,1,9,441,10663
2,N,1,1,0,0,24-01004,93,6,10,149,9192
2,1,1,1,1,0,24-01004,43,0,2,104,150
1,N,6,0,7,0,26-02702,24,7,9,171,15808
2,2,1,1,3,0,30-00600,67,3,5,293,18862
2,N,2,1,9,0,28-01100,4,0,8,501,4850
1,5,2,1,5,0,13-04600,42,0,4,344,20660
2,1,1,1,1,0,08-00803,76,0,3,186,21765
1,5,1,1,0,0,38-00100,70,1,4,472,22603
2,2,1,1,N,0,30-00600,43,1,3,237,27022
2,4,6,2,4,0,06-08507,47,0,N,263,3219
2,5,6,1,2,0,19-01700,64,0,2,138,3829
2,2,8,2,7,1,32-00405,60,3,10,334,19578
1,5,1,2,6,0,38-00100,48,2,6,242,19201
2,4,1,2,N,0,30-00600,83,N,12,106,2601
1,1,1,1,1,0,38-00100,68,2,4,437,8006
2,4,1,1,2,0,08-00803,72,0,N,428,16676
1,5,6,1,9,0,24-01004,82,0,2,501,9122
1,1,1,2,6,0,51-51255,63,1,2,412,21768
1,1,1,1,5,0,06-08507,33,0,2,437,25667
2,N,2,2,1,0,17-03531,75,1,2,454,6933
2,N,2,2,0,0,36-04010,38,3,5,191,22838
2,3,1,0,6,0,40-00200,74,N,N,N,17737
2,4,6,2,2,0,06-08507,61,0,N,58,7348
1,5,3,2,2,0,40-00200,45,0,N,73,19929
2,6,2,2,7,0,17-03531,43,4,6,159,13960
1,4,6,2,8,0,51-01301,44,0,N,501,21569
1,2,1,1,0,0,38-00100,53,0,2,501,23759
2,1,1,1,7,0,24-01004,60,0,2,197,16083
2,4,1,1,4,0,51-01301,68,0,N,334,20082
2,1,6,1,0,0,24-01004,41,4,6,105,26104
2,3,1,2,N,0,38-00100,59,6,10,149,5339
2,4,1,1,1,0,17-03531,70,1,3,6,3872
2,3,1,2,6,0,19-01700,65,0,N,66,6187
2,2,2,1,8,0,01-01301,77,0,9,501,24886
2,3,9,1,2,0,36-03710,84,0,N,325,26673
2,4,2,1,2,4,36-03710,4,2,2,406,23430
1,1,1,2,1,0,51-51255,54,1,2,64,4281
2,4,6,0,3,0,06-08507,38,N,N,474,642
2,6,1,1,3,0,24-01004,29,0,N,304,1052
2,2,6,2,2,0,24-01004,45,0,N,294,1910
1,1,2,1,8,0,24-01004,31,0,2,501,22661
2,1,1,1,7,0,26-02702,72,0,2,452,3228
1,3,6,2,8,0,24-01004,28,9,10,197,19725
2,6,1,1,3,0,51-01301,20,0,N,72,16210
2,3,6,2,9,0,26-02702,93,0,N,501,3758
2,2,1,1,8,0,01-01301,89,2,4,401,14101
2,N,2,1,1,0,01-01301,64,0,9,169,6028
2,6,2,2,2,0,36-04010,83,2,3,327,19473
1,5,1,1,3,0,19-01700,52,0,2,115,3941
2,1,1,2,0,0,24-01004,70,2,4,373,10168
1,1,1,1,1,0,38-00100,45,0,2,501,11549
1,3,2,0,N,0,28-01100,67,3,10,67,5784
1,1,8,0,9,1,36-03710,16,2,2,413,4960
1,5,1,1,6,1,30-00600,22,7,12,283,13880
2,2,1,1,3,0,38-00100,59,2,4,96,24897
2,2,1,1,4,1,32-00405,30,1,3,71,8517
1,N,6,2,1,0,06-08507,70,9,12,340,11972
2,2,1,1,9,0,51-01301,33,1,3,501,9826
2,6,1,2,7,0,24-01004,28,0,N,453,16102
1,5,1,0,3,0,38-00100,51,9,9,402,9388
1,2,1,0,6,1,32-00405,86,3,10,72,11551
2,5,1,2,7,0,19-01700,32,1,12,55,1408
2,6,1,2,0,0,32-00405,36,0,N,317,18071
2,2,1,1,1,0,30-00600,69,0,N,305,6127
2,6,8,2,5,1,32-00405,87,5,6,142,7855
2,N,3,2,2,0,38-00100,8,0,3,83,25918
2,4,1,1,3,0,24-01004,80,1,4,364,1266
2,2,1,1,1,0,51-01301,71,1,11,186,16610
2,3,2,2,2,0,36-04010,79,0,N,255,14778
2,N,1,1,N,0,13-04600,7,2,4,80,7155
2,N,2,1,0,4,28-01100,66,3,10,469,16266
1,4,1,2,4,0,26-02702,84,0,N,401,10045
1,2,1,1,9,0,51-51255,5,0,2,501,8260
2,5,1,1,5,0,24-01004,43,0,2,222,21771
2,6,6,1,0,0,06-08507,28,3,5,249,13460
1,5,1,0,0,0,30-00600,49,N,N,386,26717
1,3,1,1,4,0,06-08507,93,2,4,123,6080
2,3,1,1,8,0,26-02702,71,0,N,454,23226
2,3,1,0,6,0,32-00405,93,N,N,473,19776
2,2,1,2,0,0,40-00200,54,0,N,0,244
2,4,2,1,9,0,36-04010,48,3,4,42,13985
2,N,6,1,N,0,06-08507,2,2,4,501,23759
2,6,1,2,3,0,30-00600,22,0,N,47,15018
1,2,1,1,5,0,24-01004,78,0,2,215,26685
2,1,8,2,N,0,32-00405,31,2,2,474,4039
1,2,6,2,6,0,06-07502,75,0,N,295,22701
2,4,2,1,0,0,32-00405,1,0,5,501,19929
1,2,1,2,1,0,51-51255,60,0,N,501,26804
1,4,6,2,7,0,24-01004,45,0,N,501,20361
2,2,1,1,2,0,51-01301,47,0,6,328,4532
1,1,1,1,N,0,38-00100,38,2,11,501,19866
1,N,6,2,1,0,24-01004,17,6,12,300,5485
2,5,1,1,6,0,38-00100,49,0,2,302,18061
2,4,1,1,9,1,32-00405,48,1,6,501,25410
1,5,2,1,6,0,36-04010,58,0,2,501,3794
1,3,2,0,6,0,17-03531,95,N,N,69,721
2,N,1,1,7,0,06-07502,43,2,5,143,5737
1,6,1,1,7,0,24-01004,23,0,N,492,21714
2,3,9,1,3,0,40-00200,70,0,N,373,8999
1,2,2,2,7,0,29-01901,75,0,N,68,20469
1,5,8,0,N,1,26-02702,15,2,12,222,4167
2,3,1,2,8,0,28-01100,53,0,N,501,2193
1,2,1,2,6,0,30-00600,47,0,N,438,18912
1,1,1,1,N,0,06-07502,83,7,10,470,5497
2,2,6,2,0,0,06-07502,20,0,3,135,15144
1,N,6,1,7,0,06-08507,27,2,6,423,19258
1,1,1,1,0,0,38-00100,27,1,2,N,18260
2,6,1,1,1,0,06-07502,23,1,3,482,21333
1,1,1,1,4,0,08-00803,37,3,5,501,1412
2,3,9,0,N,0,51-01301,9,6,11,425,26921
2,5,1,2,N,0,51-01301,56,0,N,313,19264
1,2,6,2,9,0,06-07502,46,0,4,501,8148
1,2,6,0,4,0,06-08507,62,N,N,319,10116
2,N,1,0,3,0,38-00100,30,N,12,248,23202
1,2,1,1,5,0,24-01004,32,3,5,41,22024
1,N,1,1,7,1,19-01700,80,3,6,87,2671
2,2,1,1,5,0,08-00803,73,0,N,23,22841
2,2,2,1,0,0,26-02702,40,0,N,0,9585
1,4,1,2,5,0,38-00100,47,0,N,242,18932
1,1,1,1,5,0,38-00100,55,0,2,354,19469
1,1,2,1,0,0,17-03529,13,0,4,430,20618
1,6,1,0,4,0,06-08507,54,N,N,472,19608
1,1,6,2,9,0,26-02702,59,0,7,57,6772
2,N,1,2,7,0,51-01301,1,4,7,400,12865
2,5,1,1,1,0,24-01004,1,0,2,289,13902
1,1,1,1,4,0,51-51255,57,2,5,156,2273
2,5,6,1,3,0,06-08507,64,2,4,240,12724
2,5,3,2,5,0,40-00200,27,1,4,471,24759
2,N,1,1,1,0,29-01901,1,0,9,15,26529
1,5,2,1,0,0,28-01100,47,9,10,81,6687
1,3,1,2,7,0,06-08507,84,4,12,336,9966
2,2,1,2,2,0,51-01301,42,0,N,67,1548
1,N,1,1,6,0,30-00600,33,0,2,501,21645
1,4,1,2,0,0,26-02702,39,4,6,473,19356
1,6,1,2,2,0,36-03710,81,0,N,101,5256
1,1,1,1,8,0,32-00405,42,0,2,325,22113
1,4,1,1,3,0,06-07502,54,0,N,174,3905
2,3,2,0,2,0,17-03531,91,N,N,54,12975
2,2,2,2,9,0,17-03529,95,0,N,161,2017
2,3,1,1,7,0,51-01301,8,0,N,501,8762
1,1,6,1,8,0,17-03529,56,0,2,168,2885
2,2,1,2,N,0,51-51255,41,3,11,45,13593
1,3,6,1,8,0,32-00405,86,2,4,302,16653
1,2,1,2,N,0,38-00100,66,N,12,55,678
1,6,1,1,0,0,36-04010,17,1,2,54,5817
1,6,1,2,0,0,38-00100,49,0,N,0,14955
1,2,1,1,4,0,13-04600,88,7,9,5,24393
1,5,1,1,1,1,38-00100,71,0,2,219,13131
1,1,1,1,6,0,40-00200,86,0,2,345,19980
2,1,1,1,5,0,51-51255,40,2,4,211,8608
2,1,6,1,1,0,06-08507,36,1,4,37,8911
1,6,2,0,5,0,17-03529,19,N,N,465,26246
1,2,1,2,3,0,17-03529,54,5,6,150,6739
1,6,1,1,3,0,38-00100,40,0,2,430,11264
2,5,1,2,5,0,40-00200,15,0,2,338,20506
2,2,1,1,5,0,40-00200,63,2,4,219,14597
1,N,2,1,N,0,17-03531,5,3,5,422,16775
2,5,6,1,0,0,06-08507,54,3,5,104,17637
2,1,1,2,7,4,51-01301,35,2,3,273,1624
2,1,2,0,1,4,36-03710,20,1,11,112,20014
1,1,1,1,4,0,38-00100,69,0,2,501,15256
1,5,1,2,9,0,30-00600,19,0,3,501,4869
2,N,1,0,0,0,24-01004,40,N,10,48,12721
1,5,2,1,N,0,29-01901,20,3,5,198,19464
1,3,6,1,N,0,51-01301,49,0,2,310,20053
1,4,3,0,0,1,30-00600,6,9,N,201,9962
1,6,1,1,4,0,08-00803,28,2,4,474,14205
2,1,1,1,8,0,19-01700,87,0,2,501,24288
1,6,9,1,3,1,38-00100,9,3,5,234,1423
2,1,2,1,2,0,17-03531,48,0,2,118,6254
2,3,2,2,N,0,29-01901,8,0,N,251,22220
1,5,1,2,3,0,51-51255,18,0,N,109,25341
2,4,1,2,0,0,06-08507,85,1,3,46,23105
1,6,1,1,5,0,19-01700,39,0,2,501,8045
2,4,9,1,7,0,06-08507,34,0,2,385,23139
2,5,2,2,4,0,06-08507,87,2,3,232,18809
1,2,8,2,6,4,32-00405,48,N,10,239,20967
2,1,1,1,8,0,06-08507,27,0,2,413,17683
2,6,2,2,N,0,17-03529,19,0,N,92,17937
1,3,2,2,N,0,36-04010,93,4,5,140,2883
2,3,2,2,3,0,28-01100,82,0,N,358,6976
1,2,1,1,1,0,24-01004,25,1,3,70,6541
1,2,1,1,2,0,51-01301,82,0,N,76,10925
2,5,8,2,8,0,17-03531,60,7,8,388,12540
2,3,1,1,8,4,24-01004,41,1,7,61,11409
2,2,2,1,2,0,13-04600,24,0,9,501,18221
1,2,1,1,1,0,38-00100,60,0,2,6,5539
1,4,2,2,3,0,13-04600,80,3,4,302,24427
2,1,1,2,N,0,06-08507,69,5,11,173,21443
1,6,6,1,5,0,06-08507,29,0,N,297,20041
2,6,1,0,6,0,26-02702,22,N,N,60,20083
1,2,6,2,3,0,06-08507,81,0,5,34,21207
2,2,2,2,2,0,36-03710,78,0,N,464,13293
2,5,2,2,5,0,13-04600,2,0,N,421,16609
1,5,1,1,N,0,51-51255,63,0,N,94,13547
1,1,1,1,7,0,24-01004,80,4,6,352,13197
1,2,2,1,2,0,26-02702,36,0,9,427,4212
2,5,9,1,7,0,38-00100,47,1,3,483,8916
2,2,1,2,7,0,30-00600,27,0,N,111,23916
2,6,9,0,2,0,51-51255,52,0,12,75,23411
1,6,1,2,5,0,51-01301,38,2,3,365,9425
2,6,1,1,1,0,19-01700,26,0,N,139,18327
2,3,1,1,3,4,38-00100,39,0,2,501,3421
2,3,2,2,5,0,28-01100,68,0,5,445,3730
1,6,9,1,8,0,06-08507,32,0,N,501,6141
2,N,2,2,8,0,17-03531,71,3,5,178,26832
2,3,2,2,5,0,01-01301,62,0,N,83,6599
2,N,6,0,3,0,24-01004,62,2,10,399,15068
2,N,2,2,4,0,29-01901,85,0,10,172,20366
2,1,2,1,N,0,17-03529,60,3,4,501,14181
2,1,6,1,8,0,06-08507,37,0,2,501,21725
2,3,9,2,7,0,40-00200,89,0,N,501,24571
1,5,6,1,N,0,51-01301,34,2,4,191,14575
2,1,3,1,6,0,40-00200,57,0,2,501,13279
2,N,1,1,6,0,24-01004,13,0,2,501,18280
2,N,1,1,3,4,08-00803,58,9,4,246,3280
2,4,1,2,0,0,38-00100,76,0,N,247,6470
1,1,2,1,0,0,17-03529,23,0,3,351,21543
1,1,6,2,N,0,06-08507,56,0,N,90,19440
2,6,1,1,N,1,19-01700,8,1,4,40,1889
1,3,1,1,6,0,28-01100,94,1,3,465,16406
2,2,1,2,0,0,28-01100,10,0,N,331,9548
2,4,2,1,7,0,17-03531,61,0,N,25,15985
2,2,6,1,2,0,17-03529,64,0,2,166,23855
2,4,2,2,9,0,28-01100,9,0,N,328,23649
1,4,1,1,N,0,40-00200,52,6,8,426,21201
2,3,1,1,9,0,24-01004,58,0,8,501,15389
2,2,1,1,4,0,24-01004,30,0,4,162,22540
2,4,6,0,3,0,06-08507,23,N,N,6,21349
1,4,1,2,7,0,51-01301,77,0,N,324,19361
2,1,1,1,5,0,51-51255,40,0,2,378,14
2,4,1,1,1,0,19-01700,14,0,N,501,6663
2,N,2,0,3,0,01-01301,81,N,N,30,5851
1,3,2,1,5,0,17-03529,79,0,N,501,23211
1,2,1,1,7,0,38-00100,56,0,2,36,10388
1,N,8,2,3,1,32-00405,59,0,N,106,3287
1,N,6,0,7,0,06-08507,67,N,N,381,3034
