SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET
2,6,6,1,2,9,7,N
2,6,6,1,2,9,7,N
2,6,6,1,2,9,7,N
2,6,6,1,2,9,7,N
2,6,6,1,2,9,7,N
2,6,6,1,2,9,7,N
2,6,6,1,2,9,7,N
2,6,6,1,2,9,7,N
2,6,6,1,2,9,7,N
2,6,6,1,2,9,7,N
2,6,8,1,1,9,7,N
2,6,8,1,1,9,7,N
2,6,8,1,2,1,5,N
2,6,8,1,2,1,5,N
2,6,8,1,2,5,7,N
2,6,8,1,2,7,5,N
2,6,8,1,2,7,5,N
2,6,8,1,2,7,5,N
2,6,8,1,2,7,5,N
2,6,9,1,1,3,0,N
2,6,9,1,1,7,4,N
2,6,9,1,1,7,4,N
2,6,9,1,2,4,3,N
2,6,9,1,2,9,5,N
2,6,9,1,2,9,5,N
2,6,9,1,2,9,5,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,1,1,1,3,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,2,1,2,2,N,N
2,N,3,1,2,1,N,N
2,N,3,1,2,1,N,N
2,N,3,1,2,1,N,N
2,N,3,1,2,1,N,N
2,N,3,1,2,1,N,N
2,N,3,1,2,1,N,N
2,N,3,1,2,1,N,N
2,N,3,1,2,1,N,N
2,N,5,1,1,1,N,N
2,N,5,1,1,1,N,N
2,N,6,1,2,2,5,4
2,N,7,1,1,N,N,N
1,1,1,1,1,10,0,N
1,1,1,1,1,10,0,N
1,1,1,1,1,10,0,N
1,1,1,1,1,10,0,N
1,1,1,1,1,10,0,N
1,1,1,1,1,10,0,N
1,1,1,1,1,10,1,N
1,1,1,1,1,10,1,N
1,1,1,1,1,10,1,N
1,1,1,1,1,10,1,N
1,1,1,1,1,10,1,N
1,1,1,1,1,10,1,N
1,1,1,1,1,10,1,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,10,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,12,9,N
1,1,1,1,1,4,5,5
1,1,1,1,1,4,8,5
