PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
19-01700,2,N,0,1,1,2,N,N,N,2,2,4,1,2,1,N,N,0,N,3572.2999999999975
36-03710,1,N,0,2,3,0,N,2,2,2,2,14,N,N,3,N,N,N,N,52864.7
17-03531,2,6,0,2,1,1,11,2,2,2,2,30,0,3,10,6,N,280,12000.494488,11171.599999999997
24-01004,1,5,0,1,1,1,14,2,2,2,2,49,2,4,4,3,N,318,10202.544431999999,4187.899999999999
06-07502,1,6,0,6,1,2,8,2,2,2,2,25,0,2,12,7,N,488,39997.4994,33632.6
36-04010,1,6,0,2,1,2,3,2,2,2,2,20,0,2,9,4,N,174,27981.49536,50441.59999999999
26-02702,2,N,0,1,1,1,N,N,N,2,2,0,0,2,N,N,N,501,N,4817.2
24-01004,2,1,0,6,1,2,9,2,2,2,2,23,0,3,9,6,N,501,79976.01015999999,4187.899999999999
32-00405,2,N,1,1,1,1,N,2,2,2,2,13,2,4,3,N,N,211,N,7990.499999999998
51-51255,1,6,0,1,1,2,10,2,2,2,2,30,0,N,10,8,N,501,79801.80912,11224.3
17-03531,2,6,0,2,1,1,11,2,2,2,2,49,0,12,8,2,N,246,7986.3809519999995,11171.599999999997
36-04010,1,4,0,1,1,2,N,2,2,2,2,81,0,N,3,5,N,501,40005.92555199999,50441.59999999999
30-00600,1,N,0,3,1,2,N,2,2,2,2,13,1,3,3,N,N,123,N,16.3
51-51255,1,1,0,1,1,1,10,2,2,2,2,67,0,2,11,9,N,501,518702.41824,11224.3
38-00100,2,1,0,1,1,1,N,2,2,2,2,73,0,2,8,2,N,437,2661.2292399999988,72.99999999999496
08-00803,2,6,0,1,1,1,6,2,2,2,2,20,2,4,4,0,N,246,14389.732760000003,3393.199999999999
38-00100,2,6,0,3,1,1,10,2,2,2,2,31,2,9,8,0,N,452,31999.862719999997,72.99999999999496
17-03529,1,3,0,2,1,2,N,1,1,2,2,87,0,N,5,3,N,139,8983.598072,15097.5
06-08507,2,1,0,1,1,1,10,2,2,2,2,60,2,4,10,9,N,501,128946.2084,3305.099999999997
36-04010,2,6,0,2,1,2,12,2,2,2,2,19,0,2,5,3,N,271,-0.7721359999995911,50441.59999999999
36-03710,1,6,4,8,3,0,14,2,2,2,2,41,N,N,7,2,N,117,33618.20628,52864.7
26-02702,2,1,0,1,1,2,10,2,2,2,2,61,0,2,10,1,N,209,-8030.22334472,4817.2
38-00100,2,1,0,1,1,1,16,2,2,2,2,59,2,4,9,0,N,287,29790.297744000003,72.99999999999496
30-00600,1,N,0,1,1,2,N,2,2,2,2,14,3,5,3,N,N,83,N,16.3
40-00200,1,4,0,3,1,1,10,2,2,2,2,39,3,5,5,8,N,224,24999.338952000006,90.69999999999706
51-51255,1,N,0,1,1,1,N,2,2,2,2,7,3,5,3,N,N,501,N,11224.3
51-01301,2,6,0,3,1,1,N,2,2,2,2,15,2,4,4,1,N,323,16604.228912000002,11162.799999999997
28-01100,2,6,0,9,1,1,10,2,2,2,2,15,3,5,4,0,N,105,22590.425408,2674.299999999996
28-01100,2,4,0,2,1,2,N,2,2,2,2,68,0,N,5,5,N,99,3016.0708400000003,2674.299999999996
51-01301,1,6,0,1,1,2,14,2,2,2,2,31,0,N,10,6,N,436,63365.58896000001,11162.799999999997
29-01901,2,N,0,2,3,0,N,N,N,2,2,1,N,N,N,N,N,N,N,5434.8
24-01004,2,1,0,1,1,1,10,2,2,2,2,45,0,2,10,8,N,501,114162.32632000001,4187.899999999999
17-03531,2,N,4,8,1,2,N,2,2,2,2,9,2,4,3,N,N,95,N,11171.599999999997
24-01004,2,1,0,1,1,1,16,2,2,2,2,56,0,2,10,7,N,501,565405.15728,4187.899999999999
06-07502,1,N,0,1,1,2,N,N,N,2,2,4,1,2,1,N,N,501,N,33632.6
51-51255,1,1,0,1,1,1,17,2,2,2,2,83,0,2,10,8,N,501,102213.02208000001,11224.3
06-08507,2,1,0,1,1,1,10,2,2,2,2,29,0,3,9,9,N,501,129385.218,3305.099999999997
28-01100,2,6,4,1,1,1,11,2,2,2,2,17,0,4,5,7,N,501,66717.8,2674.299999999996
17-03529,2,6,0,1,1,1,10,2,2,2,2,33,0,N,10,8,N,501,110684.17056,15097.5
08-00803,2,3,0,1,3,0,N,2,2,2,2,74,N,N,7,3,N,N,28985.312320000005,3393.199999999999
08-00803,2,1,0,1,1,1,10,2,2,2,2,52,2,3,9,6,N,501,69061.43124,3393.199999999999
51-51255,1,1,0,6,1,1,6,2,2,2,2,34,0,2,9,8,N,501,90000.71956000001,11224.3
38-00100,2,6,0,1,1,1,11,2,2,2,2,72,0,N,9,3,N,440,15999.850567999998,72.99999999999496
30-00600,1,4,0,1,1,1,12,2,2,2,2,61,0,N,10,9,N,501,84747.41392,16.3
19-01700,2,6,1,1,1,1,15,2,2,2,2,37,0,4,5,5,N,424,4085.8153920000004,3572.2999999999975
17-03531,1,4,0,2,1,2,6,2,2,2,2,57,0,N,7,9,N,408,38975.137424,11171.599999999997
51-51255,2,N,0,9,1,2,N,N,N,2,2,2,1,3,N,N,N,501,N,11224.3
24-01004,2,1,0,1,1,1,N,2,2,2,2,64,0,3,9,8,N,501,139775.992736,4187.899999999999
06-08507,2,1,4,8,1,2,4,2,2,2,2,51,1,3,9,9,N,501,198767.67927999998,3305.099999999997
26-02702,1,6,0,1,1,2,7,2,2,2,2,18,1,3,7,5,N,312,39998.858112,4817.2
19-01700,2,6,1,8,1,1,18,2,2,2,2,19,4,6,3,0,N,233,15830.863936000002,3572.2999999999975
36-04010,1,N,0,2,3,0,N,2,2,2,2,14,N,N,3,N,N,N,N,50441.59999999999
06-08507,2,3,0,1,1,1,3,2,2,2,2,73,0,8,6,6,N,188,65012.56968,3305.099999999997
32-00405,1,3,0,1,1,1,N,2,2,2,2,62,2,5,7,3,N,100,24766.120111999997,7990.499999999998
29-01901,1,3,0,2,1,2,N,2,1,2,2,71,0,N,5,4,N,93,7999.337479999998,5434.8
51-51255,2,1,0,1,1,2,N,2,2,2,2,85,0,2,7,0,N,306,-0.36665999999968335,11224.3
17-03529,2,N,0,2,1,2,N,N,N,2,2,4,3,5,2,N,N,N,N,15097.5
36-03710,2,4,2,9,1,2,9,2,2,2,2,64,0,N,9,4,N,70,-0.7561040000000503,52864.7
40-00200,2,6,0,1,1,1,11,2,2,2,2,18,3,5,5,1,N,97,11000.555936,90.69999999999706
29-01901,1,N,0,2,3,0,N,2,2,2,2,5,N,N,2,N,N,N,N,5434.8
51-01301,1,N,0,1,1,1,N,2,2,2,2,12,0,3,3,N,N,501,N,11162.799999999997
17-03529,1,6,0,2,3,0,N,2,2,2,2,50,N,N,7,0,N,N,3417.5949519999995,15097.5
36-03710,2,1,0,2,1,2,N,2,1,2,2,77,0,2,5,3,N,146,-0.7828239999998914,52864.7
32-00405,2,4,1,8,1,1,9,2,2,2,2,36,0,2,7,6,N,173,64124.722863999996,7990.499999999998
28-01100,1,1,0,1,1,1,6,2,2,2,2,30,0,5,7,5,N,225,157.2041191999997,2674.299999999996
29-01901,2,6,0,1,3,0,11,2,2,2,2,20,N,N,7,1,N,12,27950.745984,5434.8
51-01301,1,1,0,1,1,2,N,2,2,2,2,27,0,2,10,9,N,501,145287.74624,11162.799999999997
24-01004,2,1,0,2,1,2,11,2,2,2,2,39,1,3,12,9,N,501,143775.04687999998,4187.899999999999
17-03529,2,3,0,2,1,2,9,2,2,1,2,58,0,3,1,2,N,96,569855.9344,15097.5
08-00803,2,6,0,6,2,0,14,2,2,2,2,20,N,N,5,1,N,32,1991.2973840000013,3393.199999999999
38-00100,1,N,0,1,1,1,N,N,N,2,2,2,3,5,N,N,N,437,N,72.99999999999496
29-01901,2,6,0,1,1,2,9,2,2,2,2,49,0,N,9,8,N,501,94299.19936,5434.8
38-00100,2,3,0,1,1,1,N,1,1,2,2,90,0,N,1,4,N,2,1032.8074304000002,72.99999999999496
30-00600,2,N,0,1,1,1,N,2,2,2,2,10,4,6,3,N,N,335,N,16.3
40-00200,2,6,0,1,1,1,12,2,2,2,2,21,0,N,7,6,N,468,2995.3428000000004,90.69999999999706
24-01004,2,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,501,N,4187.899999999999
30-00600,1,N,0,1,1,1,N,2,2,2,2,14,3,5,3,N,N,180,N,16.3
24-01004,2,6,0,1,1,2,10,2,2,2,2,25,0,N,10,1,N,76,10000.416315999999,4187.899999999999
24-01004,2,6,0,1,1,2,10,2,2,2,2,37,0,N,11,3,N,468,27151.903488000004,4187.899999999999
32-00405,2,3,0,9,1,1,9,2,2,2,2,46,0,3,9,5,N,439,55578.80648,7990.499999999998
30-00600,1,6,0,1,1,2,10,2,2,2,2,24,0,N,7,3,N,324,24770.606399999997,16.3
28-01100,1,6,0,2,1,1,4,1,2,2,2,22,0,2,4,0,N,70,32000.262184,2674.299999999996
28-01100,2,6,0,2,1,2,N,2,2,2,2,15,1,3,4,0,N,94,25833.119184000003,2674.299999999996
24-01004,2,1,0,1,1,1,10,2,2,2,2,62,0,2,9,4,N,249,0.21182799999951385,4187.899999999999
17-03529,2,6,0,1,1,2,5,2,2,2,2,23,0,N,10,3,N,150,-0.7579743999995117,15097.5
26-02702,2,6,0,1,1,2,11,2,2,2,2,23,0,N,10,2,N,63,31791.171504000005,4817.2
06-08507,1,N,0,6,1,1,N,2,2,2,2,8,2,4,3,N,N,501,N,3305.099999999997
51-01301,2,6,0,1,1,2,16,2,2,2,2,34,0,N,9,9,N,501,120076.77160000001,11162.799999999997
38-00100,1,6,0,1,1,2,N,2,2,2,2,19,3,5,7,0,N,186,3719.414052,72.99999999999496
08-00803,2,N,0,1,1,2,N,2,2,2,2,5,3,5,1,N,N,137,N,3393.199999999999
26-02702,1,6,0,6,3,0,11,2,2,2,2,18,N,N,12,9,N,501,110945.764704,4817.2
06-08507,2,1,0,1,1,1,11,2,2,2,2,60,0,4,8,7,N,501,52488.6652,3305.099999999997
28-01100,1,N,4,1,2,0,N,2,2,2,2,10,N,N,3,N,N,N,N,2674.299999999996
28-01100,2,3,0,2,1,1,14,2,1,2,2,85,0,2,5,5,N,501,512.8123159999996,2674.299999999996
51-01301,2,1,0,1,1,1,10,2,2,2,2,34,2,4,10,9,N,501,549759.3815199999,11162.799999999997
17-03531,2,N,0,2,1,2,N,2,2,2,2,12,2,4,3,N,N,352,N,11171.599999999997
01-01301,1,N,1,8,1,1,N,N,N,2,2,3,0,2,1,N,N,171,N,2731.1999999999957
26-02702,2,6,0,6,1,2,10,2,2,2,2,29,0,N,10,5,N,267,396.97376799999984,4817.2
13-04600,1,6,0,2,3,0,13,2,2,2,2,39,N,N,7,5,N,207,12009.338808,3670.3999999999983
51-01301,2,6,0,1,1,2,9,2,2,2,2,23,0,N,9,5,N,331,59989.447488000005,11162.799999999997
01-01301,2,N,0,2,1,2,N,N,N,2,2,4,3,4,1,N,N,113,N,2731.1999999999957
38-00100,1,2,0,1,1,1,N,2,2,2,2,64,0,N,7,0,N,126,22505.990208,72.99999999999496
51-51255,2,6,0,2,1,2,N,2,2,2,2,18,1,3,7,0,N,482,24998.498608,11224.3
30-00600,2,3,0,1,1,1,N,2,2,2,2,78,0,N,9,6,N,264,27491.354368,16.3
30-00600,1,2,0,3,1,2,3,2,2,2,2,35,0,N,5,9,N,420,142403.99023999998,16.3
26-02702,2,1,0,1,1,1,8,2,2,2,2,53,1,2,10,8,N,501,44997.7132,4817.2
06-08507,2,6,0,1,1,2,14,2,2,2,2,30,0,2,7,5,N,372,44999.450000000004,3305.099999999997
24-01004,2,6,0,9,1,2,N,2,2,2,2,25,0,2,12,8,N,501,40001.277608000004,4187.899999999999
32-00405,2,1,0,1,1,1,13,2,1,2,2,69,0,2,8,6,N,303,35996.25956,7990.499999999998
36-04010,1,6,0,2,1,2,6,2,2,2,2,31,0,N,5,5,N,265,32261.25112,50441.59999999999
30-00600,2,6,0,1,2,0,N,2,1,2,2,66,N,N,7,1,N,N,3984.8712400000004,16.3
08-00803,1,1,0,1,1,1,N,2,2,2,2,70,0,2,7,1,N,501,31318.115279999998,3393.199999999999
19-01700,2,3,0,1,1,1,6,2,2,2,2,81,0,N,9,9,N,501,138012.31776,3572.2999999999975
36-03710,1,6,4,8,1,2,8,2,2,2,2,67,0,N,7,6,N,188,72008.27048800001,52864.7
24-01004,2,3,0,1,1,1,12,2,2,2,2,86,3,5,4,4,N,501,14395.242423999996,4187.899999999999
38-00100,2,4,0,1,1,1,6,2,1,2,2,60,0,3,5,4,N,501,-0.14768959999855724,72.99999999999496
19-01700,2,6,0,1,1,1,15,2,2,2,2,43,0,4,5,3,N,188,0.1376799999998184,3572.2999999999975
38-00100,2,6,0,5,1,1,12,2,2,2,2,21,0,7,8,0,N,0,24982.956919999997,72.99999999999496
29-01901,2,6,0,2,1,2,8,2,2,2,2,54,0,2,9,9,N,501,145662.96184,5434.8
30-00600,2,1,1,1,1,2,14,2,2,2,2,32,2,4,6,4,N,191,59998.998552000005,16.3
51-01301,1,N,0,1,3,0,N,N,N,2,2,2,N,N,N,N,N,N,N,11162.799999999997
38-00100,2,1,0,3,1,1,14,2,2,2,2,37,1,4,8,3,N,319,0.07221600000048056,72.99999999999496
24-01004,2,1,0,1,1,1,10,2,2,2,2,33,0,2,12,8,N,501,88591.40655999999,4187.899999999999
06-08507,1,N,0,6,1,1,N,2,2,2,2,9,2,6,3,N,N,501,N,3305.099999999997
30-00600,2,6,0,9,1,2,13,2,2,2,2,17,1,3,5,4,N,190,23996.536016000005,16.3
08-00803,2,6,2,1,3,0,11,2,1,2,2,19,N,N,10,1,N,26,10998.992815999998,3393.199999999999
32-00405,2,3,0,1,1,2,10,2,1,2,1,85,0,2,7,5,N,177,-0.27781599999980244,7990.499999999998
36-04010,2,1,0,2,1,1,15,2,2,2,2,49,1,4,7,8,N,501,79987.895216,50441.59999999999
17-03529,1,6,0,1,3,0,9,2,2,2,2,27,N,N,7,1,N,475,-0.31322000000000116,15097.5
38-00100,1,N,0,1,1,1,N,2,2,2,2,7,1,2,1,N,N,362,N,72.99999999999496
51-51255,1,1,0,1,1,1,10,2,2,2,2,34,1,3,9,8,N,501,83369.9378,11224.3
38-00100,2,1,0,1,1,1,12,2,2,2,2,66,0,4,8,7,N,501,60023.192176,72.99999999999496
24-01004,1,1,0,6,1,1,6,2,2,2,2,45,2,4,10,9,N,501,99995.79648,4187.899999999999
06-08507,1,2,1,8,2,0,10,2,2,2,2,48,N,N,3,2,N,332,17858.392232,3305.099999999997
38-00100,2,1,0,1,1,1,11,2,1,1,2,64,0,2,10,4,N,469,20005.94276,72.99999999999496
28-01100,2,6,0,2,1,1,N,2,2,2,2,19,0,2,7,0,N,389,30014.346279999998,2674.299999999996
06-07502,1,1,0,1,1,2,N,2,2,2,2,61,2,4,4,2,N,45,3001.07424,33632.6
24-01004,2,N,0,2,1,1,N,2,2,2,2,14,3,5,3,N,N,332,N,4187.899999999999
40-00200,2,N,0,9,1,1,N,2,2,2,2,6,0,2,3,N,N,321,N,90.69999999999706
40-00200,2,6,0,3,1,1,12,2,2,2,2,36,0,4,6,2,N,241,4997.711544,90.69999999999706
06-08507,1,1,0,6,1,1,10,2,2,2,2,76,0,3,10,8,N,501,85195.20905599999,3305.099999999997
38-00100,1,1,0,1,1,1,0,2,2,2,2,58,0,4,8,8,N,501,110428.547,72.99999999999496
38-00100,2,1,0,1,1,2,14,2,2,2,2,35,2,4,5,4,N,295,-0.603132000000187,72.99999999999496
36-03710,2,6,0,2,1,2,N,2,2,2,2,25,0,N,7,0,N,0,6132.525975999999,52864.7
51-51255,1,6,0,1,1,2,10,2,2,2,2,37,0,N,9,9,N,501,147744.1292,11224.3
38-00100,1,1,0,1,1,1,10,2,2,2,2,56,1,2,8,6,N,348,58822.772128,72.99999999999496
36-04010,1,6,0,2,1,2,12,2,2,2,2,61,0,N,5,2,N,219,-1.512680800000453,50441.59999999999
51-51255,1,1,0,1,1,1,14,2,2,2,2,54,2,4,3,5,N,501,1163801.588,11224.3
19-01700,2,6,1,1,2,0,N,1,1,2,2,27,N,N,12,2,N,224,24999.254783999997,3572.2999999999975
24-01004,1,6,0,1,1,1,11,2,2,2,2,27,1,5,9,3,N,492,9300.151247999998,4187.899999999999
38-00100,1,6,0,1,1,1,14,2,2,2,2,20,2,4,8,1,N,271,37469.13944,72.99999999999496
40-00200,2,4,0,1,3,0,16,2,1,1,2,77,N,N,7,4,N,338,26132.885519999996,90.69999999999706
38-00100,1,N,0,1,1,1,N,2,2,2,2,7,2,4,3,N,N,281,N,72.99999999999496
38-00100,1,6,1,3,1,1,6,2,2,1,2,15,0,11,3,3,N,158,15971.125231999999,72.99999999999496
40-00200,1,5,0,3,1,1,7,2,2,2,2,46,0,6,5,3,N,140,27981.57552,90.69999999999706
28-01100,2,6,0,2,1,1,5,2,2,2,2,15,5,7,3,0,N,67,9252.999800000001,2674.299999999996
30-00600,1,1,0,3,1,1,16,2,2,2,2,65,0,4,8,7,N,466,35907.798992,16.3
19-01700,1,1,0,1,1,2,6,2,2,2,2,61,0,2,9,2,N,305,45006.196800000005,3572.2999999999975
38-00100,1,1,0,5,1,2,N,2,2,2,2,60,0,2,8,0,N,291,27641.714487999998,72.99999999999496
06-07502,2,1,0,6,1,1,10,2,2,2,2,49,0,6,9,3,N,21,0.23854799999935494,33632.6
36-03710,2,6,4,8,3,0,15,2,2,2,2,20,N,N,7,0,N,0,27446.643791999995,52864.7
32-00405,2,4,1,8,1,1,11,2,2,2,2,38,2,6,1,2,N,329,-1.1355280000007042,7990.499999999998
32-00405,2,N,1,1,1,1,N,2,2,2,2,5,0,4,2,N,N,135,N,7990.499999999998
01-01301,1,1,0,2,1,1,N,2,2,2,2,53,0,3,7,0,N,221,-0.04762320000008913,2731.1999999999957
17-03529,2,6,0,2,1,2,13,2,2,2,2,35,0,N,7,4,N,303,0.041488000000754255,15097.5
28-01100,2,1,0,1,1,1,11,2,2,2,2,64,0,N,9,6,N,267,14999.948088000001,2674.299999999996
01-01301,2,6,0,2,1,1,9,2,2,2,2,24,0,2,9,6,N,129,40001.66104,2731.1999999999957
51-51255,1,1,0,1,1,1,8,2,2,2,2,39,0,2,10,8,N,501,92680.91592,11224.3
01-01301,1,1,0,2,1,1,N,1,1,1,2,68,0,2,4,2,N,211,30001.241455999996,2731.1999999999957
51-51255,1,6,0,2,1,2,14,2,2,2,2,41,0,N,9,6,N,136,48066.461112,11224.3
24-01004,1,6,0,2,1,1,14,1,2,2,2,28,1,5,3,1,N,239,4863.95256,4187.899999999999
24-01004,2,1,0,6,1,1,11,2,2,2,2,68,0,2,9,3,N,501,2570.9851120000003,4187.899999999999
19-01700,1,6,0,1,1,1,6,2,2,2,2,25,0,2,9,8,N,501,88611.94088,3572.2999999999975
08-00803,1,6,0,1,1,2,11,2,2,2,2,29,0,N,10,2,N,37,16888.28656,3393.199999999999
13-04600,2,6,0,2,1,2,N,2,2,2,2,28,0,3,5,0,N,54,23544.83976,3670.3999999999983
40-00200,2,6,0,3,2,0,9,1,1,2,2,36,N,N,9,0,N,26,49997.23896,90.69999999999706
08-00803,2,1,0,1,1,1,2,2,2,2,2,55,2,3,9,9,N,501,181526.87983999998,3393.199999999999
38-00100,2,6,0,1,1,2,N,2,2,2,2,60,1,3,4,0,N,75,195.00744160000067,72.99999999999496
28-01100,1,1,0,2,1,1,14,2,2,2,2,63,0,2,8,6,N,305,29998.012343999995,2674.299999999996
08-00803,2,1,0,1,1,1,9,2,2,2,2,32,0,2,9,5,N,316,43971.01724,3393.199999999999
51-51255,2,1,0,6,1,1,16,2,2,2,2,35,0,2,9,9,N,501,128353.059136,11224.3
13-04600,2,N,0,2,1,2,N,N,N,2,2,0,3,7,N,N,N,N,N,3670.3999999999983
24-01004,1,1,0,1,1,1,3,2,2,2,2,75,0,4,11,8,N,501,101173.09303999999,4187.899999999999
01-01301,2,6,0,1,3,0,N,2,2,2,2,21,N,N,5,3,N,N,8009.583264000001,2731.1999999999957
32-00405,2,N,0,9,1,1,N,2,2,2,2,10,0,2,3,N,N,501,N,7990.499999999998
26-02702,2,6,0,6,1,2,N,2,2,2,2,26,0,N,9,0,N,9,-0.6429447999998956,4817.2
38-00100,2,6,0,1,1,1,12,1,2,2,2,66,0,5,7,1,N,501,-0.014624000001276727,72.99999999999496
08-00803,1,1,0,3,1,2,11,2,2,2,2,34,1,3,9,6,N,493,792.2098624000009,3393.199999999999
17-03529,1,6,0,2,1,2,N,2,2,2,2,54,0,N,4,3,N,6,25016.280767999997,15097.5
38-00100,2,N,2,5,1,2,N,2,2,1,2,14,0,3,2,N,N,215,N,72.99999999999496
28-01100,1,N,0,2,1,2,N,N,N,2,2,1,1,3,N,N,N,N,N,2674.299999999996
36-04010,1,6,0,2,1,2,N,2,2,2,2,22,0,2,9,0,N,501,14395.170279999998,50441.59999999999
24-01004,2,N,0,1,1,1,N,2,2,2,2,9,3,4,3,N,N,501,N,4187.899999999999
19-01700,2,1,0,1,1,1,6,2,2,2,2,55,1,3,7,0,N,501,-0.8811536000011984,3572.2999999999975
13-04600,1,4,0,2,1,2,N,2,2,2,2,52,0,N,10,9,N,501,59998.784792000006,3670.3999999999983
17-03529,1,6,0,1,1,2,N,2,2,2,2,22,0,N,7,0,N,0,156.3975759999994,15097.5
32-00405,1,N,0,1,1,1,N,N,N,2,2,1,2,4,N,N,N,314,N,7990.499999999998
26-02702,1,1,0,1,1,2,1,2,2,2,2,63,0,2,12,0,N,0,200584.93320000003,4817.2
24-01004,2,1,0,1,1,1,16,2,2,2,2,57,0,2,12,9,N,501,222219.07512,4187.899999999999
51-01301,2,1,0,1,1,2,N,2,2,2,2,39,0,2,9,5,N,501,63996.421440000006,11162.799999999997
38-00100,2,6,0,1,1,1,N,2,2,2,2,41,0,N,8,5,N,443,29999.544735999996,72.99999999999496
51-01301,1,6,0,1,1,2,10,2,2,2,2,29,0,N,10,9,N,501,189576.64056,11162.799999999997
13-04600,1,6,0,3,1,1,6,1,2,2,2,33,0,7,4,3,N,159,-2.0520240000005288,3670.3999999999983
51-51255,2,4,0,1,1,2,7,2,2,2,2,67,0,N,7,4,N,400,-0.7312543999996706,11224.3
19-01700,2,N,1,9,1,1,N,2,2,2,2,6,2,3,2,N,N,501,N,3572.2999999999975
26-02702,1,N,0,1,1,1,N,N,N,2,2,3,3,5,2,N,N,501,N,4817.2
01-01301,2,N,0,2,1,2,N,2,2,2,2,14,3,6,5,N,N,346,N,2731.1999999999957
08-00803,1,6,0,1,1,2,10,2,2,2,2,21,0,N,7,0,N,0,30030.459776000003,3393.199999999999
26-02702,2,N,0,1,1,1,N,N,N,2,2,0,0,2,N,N,N,501,N,4817.2
06-08507,1,6,0,1,1,1,10,2,2,2,2,33,2,4,12,9,N,501,89960.45920000001,3305.099999999997
38-00100,2,1,0,1,1,1,12,2,2,2,2,32,0,2,7,5,N,347,76319.51710400001,72.99999999999496
38-00100,1,6,0,1,1,1,4,2,2,2,2,23,0,N,7,5,N,490,40005.32168,72.99999999999496
30-00600,2,1,0,1,1,1,N,2,2,2,2,79,0,2,9,3,N,227,2992.364856,16.3
17-03529,1,6,0,1,1,1,6,2,2,2,2,19,0,3,7,1,N,272,22028.176488,15097.5
06-07502,1,6,4,1,1,2,10,2,2,2,2,25,0,N,8,6,N,446,-0.25243200000113575,33632.6
40-00200,1,6,0,9,1,1,N,2,2,2,2,17,0,2,4,2,N,222,30018.079063999998,90.69999999999706
36-03710,1,N,0,2,1,2,N,N,N,2,2,3,3,5,1,N,N,106,N,52864.7
36-04010,2,1,0,2,1,2,N,2,2,2,2,70,0,2,5,7,N,192,2987.839156,50441.59999999999
26-02702,1,6,2,1,1,2,10,2,2,2,2,23,0,N,9,2,N,501,0.19111999999950058,4817.2
38-00100,2,1,0,6,1,1,N,2,2,2,2,60,0,5,7,0,N,301,22289.284328,72.99999999999496
08-00803,1,1,0,1,1,1,3,2,2,2,2,39,1,4,7,9,N,501,127301.21832000001,3393.199999999999
13-04600,2,N,0,2,1,2,N,2,2,2,2,7,4,7,2,N,N,7,N,3670.3999999999983
06-08507,1,1,0,1,1,2,6,2,2,2,2,48,2,4,9,9,N,501,157309.67544,3305.099999999997
24-01004,2,1,0,1,1,1,N,2,2,2,2,68,2,4,4,0,N,501,2189.6078800000014,4187.899999999999
06-08507,2,6,0,6,1,2,4,2,2,2,2,21,0,N,7,5,N,501,29496.829312,3305.099999999997
24-01004,1,N,0,1,1,1,N,2,2,2,2,9,2,4,3,N,N,501,N,4187.899999999999
13-04600,2,6,0,1,3,0,N,2,2,2,2,19,N,N,7,0,N,N,17841.848544,3670.3999999999983
29-01901,1,6,0,2,1,2,N,2,2,2,2,18,0,2,5,0,N,112,-0.31388800000058836,5434.8
19-01700,2,1,0,1,1,1,N,2,2,2,2,54,0,2,7,3,N,227,14391.633888,3572.2999999999975
06-08507,2,6,0,6,3,0,8,2,2,2,2,18,N,N,4,0,N,261,-1014.8308719999995,3305.099999999997
38-00100,1,4,0,1,1,1,N,2,2,2,2,68,0,N,6,7,N,384,50001.185504,72.99999999999496
26-02702,2,1,0,3,1,1,4,2,2,2,2,49,1,3,10,9,N,501,10000.403623999999,4817.2
51-01301,2,6,0,1,1,2,13,2,2,2,2,54,0,N,9,7,N,501,36840.810624,11162.799999999997
30-00600,1,6,0,1,1,1,3,2,2,2,2,22,0,4,5,7,N,501,19998.860624,16.3
51-01301,1,1,0,6,1,1,11,2,2,2,2,42,0,5,10,6,N,501,50004.381215999994,11162.799999999997
17-03529,2,4,0,2,1,2,N,2,2,2,2,63,0,N,7,3,N,99,1317.8470383999993,15097.5
26-02702,1,1,1,1,1,2,10,2,2,2,2,31,0,5,11,9,N,501,145462.82904,4817.2
29-01901,2,6,0,1,1,2,11,2,2,2,2,26,0,N,9,8,N,56,43888.77308,5434.8
13-04600,1,6,0,2,2,0,N,2,2,2,2,62,N,N,5,2,N,N,1034.0239920000004,3670.3999999999983
06-07502,1,1,0,1,1,1,11,2,2,2,2,78,0,2,11,8,N,501,175529.06816,33632.6
08-00803,1,N,0,1,1,1,N,2,2,2,2,11,1,4,3,N,N,501,N,3393.199999999999
24-01004,1,1,4,1,1,2,10,2,2,2,2,66,0,2,9,8,N,501,130068.616736,4187.899999999999
17-03529,1,N,0,2,1,2,N,N,N,2,2,3,2,3,1,N,N,N,N,15097.5
26-02702,1,N,0,1,1,1,N,N,N,2,2,1,2,3,N,N,N,501,N,4817.2
40-00200,2,4,0,3,1,2,15,2,2,2,2,50,0,12,8,3,N,1,23975.973640000004,90.69999999999706
32-00405,2,4,0,2,1,2,18,2,2,2,1,65,0,N,6,0,N,141,10013.990743999999,7990.499999999998
29-01901,1,1,0,2,1,2,14,2,2,2,2,33,0,3,9,4,N,319,8980.885992,5434.8
51-51255,1,6,0,1,1,2,10,2,2,2,2,33,0,N,9,6,N,346,48069.730304,11224.3
06-07502,1,6,0,1,1,2,10,2,2,2,2,53,0,N,9,9,N,501,201092.1456,33632.6
38-00100,2,1,0,1,1,1,N,2,2,2,2,72,0,2,5,3,N,293,23153.829968000002,72.99999999999496
24-01004,2,6,2,2,1,2,15,2,2,2,2,33,0,N,11,6,N,10,69996.378736,4187.899999999999
51-51255,1,6,0,1,1,2,14,2,2,2,2,33,0,N,4,6,N,501,43872.656912,11224.3
17-03531,2,N,0,2,1,2,N,2,2,2,2,10,3,5,3,N,N,178,N,11171.599999999997
30-00600,2,6,0,1,1,2,14,2,2,2,2,28,4,N,5,1,N,116,22001.448472,16.3
38-00100,1,6,0,3,3,0,14,2,2,2,2,32,N,N,7,4,N,N,12952.761888,72.99999999999496
