PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
17-03529,1,6,0,1,1,1,3,2,2,2,2,35,0,N,7,9,N,368,50794.19481512,39176.818648
38-00100,1,3,0,1,1,1,N,2,2,2,2,65,0,N,8,2,N,146,178.306241716,8567.385976000001
24-01004,1,1,0,1,1,1,14,2,2,2,2,54,0,2,10,9,N,501,3389.995994416,65933.270072
24-01004,2,1,0,1,1,1,N,2,2,2,2,39,0,2,7,4,N,501,3772.6303541544003,399110.4584
32-00405,2,N,0,2,1,1,N,2,2,2,2,9,2,3,3,N,N,24,10972.915373923997,N
24-01004,1,4,0,1,1,1,12,2,2,2,2,56,0,N,10,7,N,501,3378.9808024039994,72511.060728
29-01901,2,4,0,2,1,1,16,2,2,2,2,70,0,N,10,3,N,289,5142.654518692,18803.211432
36-04010,1,3,0,1,1,2,15,2,2,2,2,85,3,5,5,6,2,281,11589.386675083997,195801.21152
17-03529,1,6,0,2,1,2,11,2,2,2,2,28,0,N,7,0,N,431,14598.556602628,0.1964640000005602
51-01301,1,6,0,1,1,2,10,2,2,2,2,31,0,N,9,9,N,501,11480.409046411998,191030.68952
51-51255,2,1,0,6,1,1,14,2,2,2,2,71,0,2,4,3,N,4,4735.424830683999,33348.672288
51-51255,2,N,0,1,1,1,N,N,N,2,2,3,0,2,3,N,N,358,11576.055666183998,N
36-04010,2,4,0,6,1,2,15,2,2,2,2,56,0,N,9,7,N,501,33680.915769399995,74175.102168
17-03529,1,N,0,2,1,2,N,N,N,2,2,2,0,6,N,N,N,501,13768.686633171996,N
13-04600,1,6,0,2,1,2,N,1,2,2,2,22,0,N,4,3,N,249,3382.197156028,15024.400896000003
06-07502,1,N,4,1,3,0,N,2,2,2,2,7,N,N,3,N,N,441,34012.1959648,N
40-00200,2,N,0,6,1,1,N,2,2,2,2,11,2,4,3,N,N,450,820.2209294203999,N
13-04600,1,N,0,2,1,2,N,2,2,2,2,5,0,3,3,N,N,69,3557.5909544319998,N
36-04010,1,5,0,1,1,2,9,2,2,2,2,25,4,N,9,3,N,52,6566.995000387999,166598.89680000002
51-51255,1,6,0,1,1,2,10,2,2,2,2,30,0,N,9,9,N,501,11494.497372883998,167869.08544000002
32-00405,2,6,0,1,1,2,13,2,2,2,2,32,0,N,9,1,N,0,7956.270040199999,16891.848336000003
38-00100,2,N,0,1,1,1,N,2,2,2,2,9,0,2,6,N,N,501,503.8456211208,N
36-03710,2,N,2,8,2,0,N,2,2,2,2,9,N,N,1,N,N,377,33590.587284119996,N
51-01301,1,6,0,1,1,2,14,2,2,2,2,30,0,N,8,7,N,434,11497.303094439998,676569.64248
19-01700,2,2,0,1,1,2,N,2,2,2,2,41,0,N,4,3,N,104,3831.872036496,32750.52772
32-00405,2,1,0,1,1,2,11,2,2,2,2,29,0,2,9,8,N,501,7606.9611416239995,24399.736808
38-00100,2,N,0,1,1,1,N,2,2,2,2,10,0,4,6,N,N,18,143.28202158399998,N
17-03531,1,N,0,2,1,1,N,N,N,2,2,4,1,3,2,N,N,94,3712.4711178919997,N
06-08507,1,1,0,2,1,2,14,2,1,2,2,54,0,2,7,4,N,308,2683.1678812336,12795.493311999999
06-08507,2,1,0,1,1,1,N,2,2,2,2,73,0,2,5,6,N,501,2736.28559668,43783.842304
24-01004,2,N,0,1,1,1,N,2,2,2,2,8,3,5,3,N,N,501,3725.075461292,N
36-04010,1,4,0,2,1,1,N,2,2,2,2,53,0,N,7,7,N,501,50751.398180799995,32443.233024
13-04600,2,4,0,2,1,2,N,1,1,2,2,82,0,N,1,3,N,152,3945.7257756424,15470.683680000002
28-01100,2,1,0,2,1,1,N,2,2,2,2,48,2,4,10,0,N,501,3248.8257628839997,-3.6258319999997184
38-00100,1,4,4,1,1,2,3,2,2,2,2,74,0,2,5,3,N,51,50790.8230872,26419.591120000005
13-04600,2,4,0,1,1,2,7,2,2,2,2,58,0,2,5,2,N,495,3947.440917616,4784.848000000002
30-00600,2,6,0,1,3,0,0,2,1,2,2,61,N,N,6,4,N,165,387.24824143387997,19331.370976000002
36-04010,1,3,0,2,1,1,12,2,2,2,2,80,0,3,10,6,N,281,50387.327138652,34450.140159999995
19-01700,2,1,0,1,1,1,12,2,1,2,2,49,0,3,11,9,N,248,3611.2193968159995,33773.095440000005
08-00803,1,6,0,1,1,2,10,2,2,2,2,26,0,N,9,4,N,40,3771.6248604959997,26250.790192
19-01700,2,6,0,6,3,0,0,2,2,2,2,21,N,N,7,1,N,67,21579.606165411995,3574.601671999999
06-08507,1,1,0,1,1,1,10,2,2,2,2,53,1,2,1,9,N,501,3082.4741671748,115221.95334400001
08-00803,2,1,0,6,1,1,6,2,2,2,2,23,1,2,12,5,N,501,4443.5132052896,34724.709536
19-01700,2,6,0,1,1,2,6,2,2,2,2,27,0,N,10,5,N,501,3379.584859616,32786.09872
38-00100,2,N,0,1,1,2,N,1,2,2,2,8,3,6,3,N,N,121,689.9674861795999,N
29-01901,2,6,0,1,1,2,N,2,2,2,2,59,0,N,7,7,N,501,5133.1468801384,46794.846959999995
08-00803,1,1,0,2,1,2,11,2,2,2,2,58,0,3,10,1,N,361,3700.0776396079996,5272.248856
38-00100,1,1,0,1,1,1,N,2,2,2,2,67,0,2,1,8,N,501,89.51313986183999,12472.079775999999
24-01004,2,N,0,1,1,1,N,2,2,2,2,11,3,5,3,N,N,501,4190.850871062,N
24-01004,2,1,0,1,1,1,10,2,2,2,2,34,3,5,10,8,N,501,3614.0316715735994,425303.27280000004
36-04010,1,4,2,3,2,0,11,1,1,1,1,84,N,N,8,3,3,339,20640.682465587997,2135.153856000001
01-01301,1,6,0,2,1,2,10,2,2,2,2,24,2,N,5,1,N,42,2814.7059633815998,30408.23248
36-03710,1,6,0,2,1,2,14,2,2,2,2,19,0,5,5,0,N,72,50839.265516092,0.5297960000007151
17-03531,1,6,0,2,1,2,13,2,2,2,2,30,0,N,9,6,N,74,10968.004172111998,25371.067592
38-00100,1,1,0,1,1,1,N,2,2,2,2,58,0,2,5,0,N,501,490.54151205639994,-1.0330567999990308
26-02702,1,6,0,1,1,2,6,2,2,2,2,31,0,N,9,7,N,404,4915.7768659759995,52273.52912
51-51255,1,1,0,1,1,1,16,2,2,2,2,31,0,3,9,8,N,501,11283.602133295997,77134.93936
30-00600,1,6,0,3,1,1,N,2,2,2,2,58,0,3,5,0,N,219,462.8734192656,-1.1595760000000155
51-51255,1,4,0,2,1,1,N,2,1,2,2,65,0,N,7,3,N,309,13310.489419719997,15464.431199999999
40-00200,1,1,0,1,1,1,10,2,2,2,2,57,0,2,10,7,N,501,482.0982931272,73323.57183999999
17-03529,1,N,1,1,1,2,N,2,2,2,2,6,0,5,5,N,N,292,11165.685726247999,N
06-08507,1,1,0,1,1,1,4,2,2,2,2,65,0,2,12,9,N,501,3287.415400322,370529.45048
17-03531,2,6,0,2,3,0,2,2,2,2,2,24,N,N,8,2,N,88,11642.453338975998,4799.439792000001
08-00803,2,6,0,1,1,2,10,2,2,2,2,24,0,N,9,8,N,501,3398.6702137016,30354.231359999998
51-01301,2,5,0,1,1,1,6,2,2,2,2,48,1,3,7,7,N,98,11287.921433027997,46099.50572
24-01004,2,N,0,1,1,2,N,2,2,2,2,13,2,4,3,N,N,501,3471.7910485479997,N
26-02702,1,1,0,1,1,1,N,2,2,2,2,63,0,2,7,9,N,501,201.11992887028,49316.057984
19-01700,1,N,0,2,2,0,N,2,2,2,2,9,N,N,1,N,N,402,3591.8807931975994,N
17-03531,2,1,0,2,3,0,4,2,1,2,2,64,N,N,7,6,N,263,10977.481475683999,279687.7564
24-01004,2,3,0,1,1,1,5,1,2,2,2,65,0,5,12,3,N,126,3382.0436842744,26279.268367999997
38-00100,1,1,0,1,1,2,14,2,2,2,2,50,2,4,5,0,N,338,589.7244296659999,623.9815440000002
24-01004,2,1,0,1,1,1,10,2,2,2,2,34,0,2,10,9,N,501,4093.9243158903996,416857.68200000003
51-51255,1,4,0,2,1,2,9,2,2,2,2,73,0,2,7,8,N,501,51152.940323999996,101290.84808
26-02702,1,1,0,1,1,1,16,2,2,2,2,33,0,2,9,9,N,501,383.6348007868,49332.015168
06-08507,1,1,0,1,1,1,10,2,2,2,2,66,0,2,9,9,N,501,2555.4227287536,50313.915048
36-04010,2,6,0,2,3,0,9,2,2,2,2,24,N,N,5,4,N,152,13858.288452951998,1742.83612
38-00100,1,N,0,1,1,1,N,2,2,2,2,9,3,5,3,N,N,80,373.4919773136,N
08-00803,2,1,0,1,1,1,1,2,2,2,2,61,1,3,10,9,N,501,3813.208624036,136236.57335999998
08-00803,1,6,0,6,3,0,8,2,2,2,2,85,N,N,7,0,N,190,4717.89448792,-1.0909056000000419
06-07502,2,4,0,1,1,2,11,2,2,2,2,62,0,3,9,8,N,501,259.76191927772,759.5739207999995
32-00405,2,N,0,3,1,2,N,N,N,2,2,3,2,3,3,N,N,296,846.0693461023998,N
17-03529,2,1,0,2,1,1,N,2,2,2,2,63,0,2,7,4,N,501,14318.583219399998,29638.8902
30-00600,1,1,0,1,1,1,0,2,2,2,2,53,0,2,5,6,N,319,409.7349872464,61261.212608
26-02702,1,1,0,1,1,1,10,2,2,2,2,63,0,2,10,9,N,501,4457.427977615999,172910.65512
29-01901,2,4,0,6,1,2,10,2,2,2,2,27,1,N,1,7,N,501,5164.33002571,62335.082727999994
13-04600,2,6,0,8,1,2,N,2,2,2,2,24,2,N,5,1,N,106,3988.9494250343996,1777.7952320000004
38-00100,1,4,0,1,1,1,14,2,2,2,2,66,0,2,10,3,N,251,53.961520707492,10193.566512000001
17-03529,2,6,0,2,3,0,13,2,1,2,2,24,N,N,7,1,N,356,22032.867338303997,11530.688751999998
06-08507,1,N,0,1,1,1,N,N,N,2,2,0,1,2,N,N,N,501,3128.12609485,N
51-51255,1,1,4,1,1,2,11,2,2,2,2,29,0,2,9,8,N,501,11682.016179699998,56152.99256
17-03529,1,6,0,2,1,1,9,2,2,2,2,54,0,N,2,7,N,438,15113.951639399998,71236.360416
38-00100,1,4,0,1,1,1,12,2,2,2,2,46,0,N,8,9,N,311,569.769930794,136303.2598
06-07502,1,1,0,1,1,2,12,1,2,2,2,78,0,3,3,4,N,155,34087.81145552,28343.813216000002
32-00405,1,N,1,1,1,1,N,2,2,2,2,6,0,4,3,N,N,455,7717.425924271999,N
40-00200,2,1,0,1,1,1,10,2,2,2,2,33,0,2,9,9,N,501,285.97236335424,85550.8242
38-00100,1,N,0,1,1,1,N,2,2,2,2,14,0,2,3,N,N,501,705.8376493059999,N
08-00803,1,6,0,1,1,1,10,2,2,2,2,40,0,N,9,9,N,501,3912.850054364,54332.41868
26-02702,1,6,1,1,1,1,16,1,1,1,1,32,0,10,10,1,N,460,7138.063184139999,8979.341575999999
36-04010,2,6,0,1,1,2,10,2,2,2,2,27,0,N,9,5,N,48,4434.995417268,32615.949768
08-00803,1,1,0,1,1,1,16,2,2,2,2,52,1,3,12,9,N,501,3814.008748812,48125.796879999994
29-01901,1,6,0,2,1,2,4,2,2,2,2,28,0,4,4,0,N,215,5528.071558084,-2.0119439999998576
38-00100,1,1,0,1,1,1,11,2,2,2,2,44,0,3,7,1,N,35,591.2988363503999,6606.369103999999
36-04010,2,6,2,4,3,0,15,2,2,2,2,18,N,N,9,2,N,437,41597.54267132,-98.81275920000007
08-00803,1,6,0,1,1,1,N,2,2,2,2,24,0,3,7,1,N,501,3589.9748684999995,6592.433287999998
06-08507,2,N,0,6,1,1,N,N,N,2,2,1,2,4,N,N,N,501,3312.1922099972,N
30-00600,2,1,0,1,1,1,16,2,2,2,2,29,0,3,9,6,N,444,22.625220472692,50686.44127999999
38-00100,2,N,0,1,1,1,N,2,2,2,2,9,0,2,3,N,N,501,389.24807773828,N
01-01301,1,6,0,1,1,2,N,2,2,2,2,52,1,3,3,0,N,0,204.872207549,-1.4160879999999452
08-00803,1,1,0,1,1,1,10,2,2,2,2,60,0,3,9,9,N,501,4070.917504828,174409.88760000002
24-01004,2,1,0,1,1,1,10,2,2,2,2,41,0,2,9,9,N,501,3542.5793664119997,93737.77208
30-00600,1,1,1,1,1,2,3,2,2,2,1,28,3,4,5,2,N,49,610.1084274847999,13003.821135999999
13-04600,2,3,1,2,1,1,11,2,2,2,2,34,3,4,7,5,N,268,9766.916999859997,44026.421160000005
51-01301,1,1,1,7,1,1,11,2,1,2,2,71,0,2,6,9,N,501,12597.245299383998,296292.41944
51-01301,2,N,0,1,1,1,N,N,N,2,2,1,0,6,N,N,N,501,11261.447027047998,N
32-00405,1,4,0,2,1,2,3,2,2,2,2,40,2,3,8,5,N,264,178.0852825556,25650.391792000002
06-07502,2,6,0,1,1,2,10,2,2,2,2,20,0,N,10,5,N,501,33636.85077347999,82267.12991999999
24-01004,1,1,0,2,1,2,4,2,2,2,2,43,0,2,9,5,N,501,3844.825179336,58985.36600000001
19-01700,2,1,0,1,1,2,8,2,2,2,2,27,1,2,9,2,N,38,5171.182877738,25914.246447999998
08-00803,1,1,0,1,1,2,N,2,2,2,2,72,0,3,7,9,N,501,3996.488460688,45880.68227999999
24-01004,1,1,0,1,1,1,N,2,2,2,2,45,1,3,12,9,N,501,3769.6007667759995,117164.33168
19-01700,1,1,0,1,1,1,14,2,2,2,2,50,1,3,2,4,N,305,3760.9170347783997,33887.674807999996
17-03531,2,6,0,2,1,1,N,2,2,2,2,19,2,4,5,0,N,159,11499.530126015998,-1.8783440000006522
06-07502,1,6,0,1,1,2,6,2,2,2,2,31,0,N,4,4,N,470,33829.100569064,-4.317880000000514
26-02702,1,3,0,2,1,1,9,2,2,2,2,64,0,N,7,6,N,160,11285.38629528,2724.2296560000013
26-02702,2,1,0,1,1,1,N,2,2,2,2,72,0,2,7,3,N,119,4999.579366581999,28224.507080000003
24-01004,1,1,0,9,1,1,3,2,2,2,2,40,2,5,7,9,N,501,4091.3666647239993,68124.99544
17-03531,2,1,0,2,1,1,10,2,2,2,2,39,0,4,7,6,N,501,10929.843927924,51141.488224
06-08507,2,1,0,1,1,1,N,2,2,2,2,68,2,4,9,3,N,501,1540.1911184727999,10451.073831999998
30-00600,2,1,0,1,1,1,11,2,2,2,2,62,0,3,9,8,N,501,72.34497775272,20710.372808
29-01901,1,6,0,2,1,2,N,2,1,2,2,66,0,N,1,2,N,166,5177.22635652,8522.029444
30-00600,2,4,0,8,1,1,11,2,1,2,2,47,0,6,7,6,N,349,129.64581317399998,30076.255184
06-07502,1,3,0,6,1,2,10,2,2,2,2,66,0,N,1,9,N,501,50360.66882024,125234.11904000002
51-51255,1,6,0,1,1,1,10,2,2,2,2,28,0,4,9,8,N,501,11576.443573439998,71570.14131199999
17-03529,2,6,0,2,1,2,12,2,2,2,2,37,0,N,9,5,N,68,14619.696491111996,38927.383440000005
19-01700,1,1,4,1,1,1,8,2,2,2,2,51,1,3,11,6,N,384,3219.0664589052,77073.61696
28-01100,2,3,0,1,1,1,14,2,2,2,2,63,0,5,7,3,N,393,2731.7721319264,2796.337583999999
51-51255,1,1,0,1,1,1,3,2,2,2,2,76,2,4,9,9,N,501,11163.655290719998,47647.20159999999
51-51255,2,1,0,1,1,1,11,2,2,2,2,53,0,2,9,8,N,501,11411.618398067998,66596.46448
24-01004,1,6,0,1,1,1,N,2,2,2,2,75,0,3,7,0,N,501,3493.0503744159996,-0.12724879999950645
28-01100,2,6,0,2,1,2,12,2,2,2,2,45,1,3,7,1,N,474,2740.3838315548,13643.92412
06-08507,2,N,0,5,3,0,N,2,1,2,2,10,N,N,6,N,N,98,518.5611524039999,N
17-03531,2,4,0,2,1,2,11,2,2,2,2,84,0,N,8,6,N,273,11566.779715015999,53422.481104
28-01100,1,4,0,2,1,2,N,2,2,2,2,48,0,N,7,1,N,0,3067.9764241479998,7197.108224
24-01004,1,1,0,1,1,1,14,2,2,2,2,63,0,2,10,9,N,501,3394.4120067199997,458301.404
19-01700,1,1,0,1,1,2,N,2,2,2,2,60,0,4,5,2,N,194,3702.6843869379995,22315.814616
13-04600,2,6,0,6,1,2,11,2,2,2,2,23,0,N,9,0,N,1,5019.960352042,65791.147728
30-00600,1,N,0,9,1,1,N,2,2,2,2,8,0,5,5,N,N,234,11282.599599148,N
30-00600,1,1,0,1,1,1,15,2,2,2,2,64,2,3,9,9,N,501,386.57817657028,166445.10984000002
06-07502,1,6,0,6,1,2,10,2,2,2,2,59,1,9,2,9,N,501,34094.599304016,286402.14504
38-00100,1,3,0,1,1,1,N,2,2,2,2,25,0,5,5,3,N,113,109.77335087332,17308.596168
24-01004,2,N,0,1,1,1,N,N,N,2,2,3,0,2,3,N,N,501,3408.463339312,N
36-03710,1,1,4,3,1,2,12,2,2,2,1,51,0,2,4,4,N,69,33252.3152454,13321.96816
29-01901,2,6,0,2,1,2,8,2,2,2,2,34,0,N,9,2,N,369,5595.584860599999,26722.069536000003
38-00100,2,1,0,5,1,2,16,2,2,2,2,49,0,2,9,6,N,171,1063.1912898751998,-3.9063919999989594
38-00100,1,1,0,1,1,1,9,2,2,2,2,86,0,2,8,5,N,501,577.9501232363999,82695.76548
51-51255,1,6,0,1,1,2,11,2,2,2,2,29,0,N,5,6,N,497,11567.409139459998,20875.176423999997
38-00100,1,1,0,1,1,1,12,2,2,2,2,68,0,2,8,7,N,466,349.98254097331994,45565.87392
08-00803,2,N,0,1,1,2,N,2,2,2,2,5,0,3,3,N,N,379,3658.130279076,N
17-03529,1,6,0,6,2,0,N,2,2,2,2,16,N,N,4,0,N,29,5007.140122927999,-3.31614719999925
29-01901,1,4,0,2,1,1,12,2,1,2,2,79,0,2,6,1,N,248,5540.015296483999,6744.186856
26-02702,1,1,0,1,1,1,N,2,2,2,2,63,0,2,7,9,N,501,3463.8659024839994,305880.39712
13-04600,1,6,0,1,1,1,N,2,2,2,2,16,0,4,6,0,N,313,4138.747897744,2765.162024000001
08-00803,2,6,0,1,1,1,N,2,2,2,2,20,0,N,10,1,N,501,3700.8745934799995,3814.5098639999997
30-00600,2,1,0,1,1,1,3,2,2,2,2,81,0,3,9,4,N,102,3772.219404996,26264.786128
38-00100,1,2,4,5,2,0,1,1,1,2,1,88,N,N,4,4,4,102,1606.897584466,35046.396960000005
24-01004,1,1,0,1,1,1,12,2,2,2,2,80,0,2,10,9,N,501,4518.441719658,94110.36912
13-04600,1,4,3,1,1,1,13,1,1,1,1,68,0,10,3,6,4,254,197.48420205291998,77081.13863999999
38-00100,2,1,0,1,1,1,14,2,1,2,2,54,0,2,7,3,N,89,301.55861430616,13037.119599999998
51-51255,1,1,0,1,1,2,10,2,2,2,2,29,0,3,9,9,N,501,11419.149823551998,171558.90368
26-02702,1,6,0,2,1,2,4,2,2,2,2,33,0,N,9,6,N,14,3384.2593005960002,27264.34392
24-01004,1,N,0,1,1,1,N,N,N,2,2,4,1,4,2,N,N,249,3436.346155152,N
08-00803,1,1,0,1,1,1,6,2,2,2,2,57,0,2,10,5,N,501,3779.4702054759996,35790.255040000004
40-00200,2,4,0,1,1,1,11,2,1,2,2,73,0,N,5,4,N,76,575.5338943883999,19472.182704
13-04600,1,6,0,2,1,2,7,2,2,2,2,22,0,2,5,6,N,476,11391.742643311998,52487.15552
38-00100,2,3,0,1,1,1,8,1,1,2,2,91,1,5,6,0,N,245,9815.666477956,11335.687527999999
28-01100,1,6,0,1,1,2,N,2,2,2,2,21,0,N,5,4,N,51,2953.2749438172,22735.982608
06-08507,2,1,0,6,1,1,1,2,2,2,2,70,2,4,12,7,N,501,2772.1481509812,62242.30687999999
06-07502,2,6,0,1,1,2,12,2,2,2,2,61,0,3,9,5,N,263,408.81613853979997,38925.356728000006
30-00600,1,6,0,1,1,1,8,2,2,2,2,37,4,5,9,0,N,397,491.335242176,0.46900800000003073
29-01901,1,3,0,2,1,2,N,2,2,2,2,60,0,N,6,2,N,215,5816.41982726,13908.933080000003
06-08507,1,1,0,1,1,1,4,2,2,2,2,43,0,2,9,8,N,501,3042.1934337852,-0.00714239999979327
26-02702,1,1,1,3,1,2,4,2,1,2,2,65,0,2,11,9,N,262,11871.633596479998,214253.17512000003
17-03531,2,1,0,2,1,1,N,2,2,2,2,80,0,2,8,2,N,23,11177.997817995998,11322.387648
36-04010,1,4,0,2,1,1,16,2,2,2,2,40,1,7,8,7,N,243,51094.624228536,89815.74368
06-07502,2,N,0,6,1,2,N,2,2,2,2,8,1,3,3,N,N,119,34006.73672508,N
36-04010,2,6,0,2,1,2,9,2,2,2,2,35,0,N,7,6,N,174,50989.08650222,43833.79
51-51255,1,4,0,1,1,1,N,2,2,2,2,73,0,N,9,8,N,501,4084.64117734,121946.38336
51-01301,1,6,0,1,1,2,10,2,2,2,2,29,0,N,7,9,N,501,11342.254873067997,149633.24656
32-00405,2,3,1,1,1,2,17,2,2,2,2,27,3,5,7,1,N,465,7577.89927798,32565.049504000002
29-01901,1,6,0,2,1,2,14,2,2,2,2,28,0,3,7,4,N,132,5710.5454566359995,2897.1935599999997
32-00405,2,1,0,1,1,1,8,2,2,2,2,73,0,2,9,8,N,369,7597.334805564,105779.84148
24-01004,2,1,0,1,1,1,5,2,2,2,2,41,0,2,11,9,N,501,3983.7881445935996,287831.69176
36-03710,2,5,2,8,2,0,13,1,1,1,2,73,N,N,1,2,5,236,28391.69199462,8870.126248
06-08507,2,6,0,2,1,1,N,2,2,2,2,16,2,4,1,2,N,501,3060.784813876,9324.276736
17-03529,1,N,0,2,1,2,N,2,2,2,2,5,0,5,1,N,N,501,14931.894186239997,N
30-00600,2,N,0,6,2,0,N,2,2,2,2,10,N,N,8,N,N,231,183.89312617651998,N
06-08507,1,6,0,2,3,0,N,2,2,2,2,18,N,N,6,0,N,0,3138.2082483599997,2.9852303999996366
06-08507,1,6,4,1,3,0,N,2,2,2,2,19,N,N,8,0,N,497,2753.4067871312,-6.665232000001197
06-07502,2,1,0,1,1,2,N,2,2,2,2,60,0,2,5,2,N,8,2700.3633765351997,14124.335024
30-00600,2,4,0,1,1,1,12,2,2,2,2,56,5,N,8,8,N,169,442.41733622920003,79685.77752
30-00600,1,1,0,1,1,1,11,2,2,2,2,46,0,3,9,9,N,501,2704.03486058,54309.375352
30-00600,2,1,0,1,1,1,12,2,2,2,2,44,3,6,10,1,N,319,585.9604080727999,7209.726744
17-03529,2,6,0,2,1,2,7,2,2,2,2,49,0,N,5,4,N,63,22903.208612479997,20290.723184000002
38-00100,1,5,2,1,1,1,10,2,1,2,2,66,0,N,10,0,N,188,42990.62649532,8939.424568000002
30-00600,2,3,0,1,1,1,13,2,2,2,2,27,0,N,5,6,N,233,240.5865485124,30428.190984
24-01004,2,2,0,9,1,1,10,2,2,2,2,41,1,4,9,5,N,147,3782.2063785376,43718.863272
17-03529,1,6,3,9,1,2,8,1,2,2,2,17,1,4,4,5,N,74,14847.624770019998,36684.447856
08-00803,2,4,0,1,1,2,10,1,2,2,2,61,0,N,10,5,N,446,3702.366503812,32234.488368
24-01004,2,N,0,1,1,1,N,2,2,2,2,6,2,4,3,N,N,501,3414.0811242319996,N
40-00200,1,1,0,9,1,2,8,2,2,2,2,68,2,5,3,7,N,37,48296.01395323999,100130.39180000001
38-00100,2,6,0,1,1,1,5,2,2,2,2,44,0,3,9,0,N,501,43.85250488425599,-2.7208255999994435
24-01004,2,1,0,1,1,1,N,2,2,2,2,54,0,2,9,4,N,501,4094.5740341199994,20355.923992
24-01004,1,1,0,1,1,1,15,2,2,2,2,60,0,2,10,7,N,501,3563.609858708,176935.48872
26-02702,2,N,0,1,1,1,N,2,2,2,2,8,3,5,3,N,N,453,3619.0697095456,N
29-01901,2,6,0,1,1,2,6,2,2,2,2,23,0,N,7,1,N,110,5546.616590128,3444.775872
38-00100,2,1,0,1,1,1,10,2,2,2,2,58,2,4,5,0,N,501,357.38772219939995,28195.991496000002
08-00803,2,1,0,1,1,1,6,2,2,2,2,23,0,2,8,5,N,116,3059.5200459671996,46624.462872
24-01004,1,1,0,1,1,1,16,2,2,2,2,75,0,4,11,9,N,501,3964.8325333299995,137449.3808
40-00200,2,N,0,1,1,1,N,N,N,2,2,3,4,6,3,N,N,214,404.36428973576,N
08-00803,1,6,0,8,1,2,6,2,2,2,2,55,0,8,7,5,N,38,3756.4444218379995,38861.74041600001
06-08507,2,N,0,1,1,1,N,2,2,2,2,7,0,2,3,N,N,501,2767.1750636927995,N
24-01004,2,1,0,1,1,1,12,2,2,2,2,41,0,2,9,9,N,501,3488.1275459559997,425099.57288
51-51255,2,6,0,1,1,2,14,2,2,2,2,30,0,N,7,4,N,152,11753.037559007998,26279.353872
32-00405,1,N,1,1,1,1,N,2,2,2,2,11,0,4,3,N,N,73,7856.347456383999,N
01-01301,1,6,0,2,1,2,N,2,2,2,2,15,2,3,3,0,N,0,2777.1893598571996,25168.631527999998
06-07502,2,1,0,2,1,2,11,1,2,2,2,72,0,3,10,2,N,11,14288.938966387997,6880.945159999999
17-03531,1,6,0,2,1,1,18,2,2,2,2,54,0,11,3,6,N,158,11009.066850427998,60288.126319999996
30-00600,1,1,0,1,1,1,N,2,2,2,2,44,0,3,5,9,N,501,214.6960116556,50429.53516
24-01004,1,N,0,2,1,2,N,2,2,2,2,13,2,4,3,N,N,501,3384.745505876,N
29-01901,2,6,0,2,1,2,12,2,2,2,2,74,0,2,7,2,N,297,5633.082914335999,25090.074728
08-00803,2,6,0,1,1,1,14,2,2,2,2,59,0,N,9,1,N,483,3997.0370270799995,27595.911064
30-00600,1,1,4,1,1,1,7,2,2,2,2,21,3,5,7,8,N,311,81.70709823691999,65781.273352
06-07502,1,1,4,6,1,2,13,2,2,2,2,40,2,4,10,9,5,501,34160.841074028,98623.19007999999
19-01700,1,6,2,1,1,2,N,2,2,2,2,17,0,2,4,1,N,8,4023.550540876,-7.049599199999648
13-04600,2,6,0,2,1,2,N,2,2,2,2,55,0,2,4,0,N,501,3451.946474348,-0.707607199999984
26-02702,2,1,0,1,1,1,11,2,2,2,2,65,0,2,12,9,N,501,4260.62370692,50378.91412
13-04600,2,6,0,2,1,2,16,2,2,2,2,69,0,N,4,2,N,166,14312.759325719997,7325.735632
13-04600,2,N,0,1,1,1,N,2,2,2,2,10,0,4,3,N,N,501,3706.4387901224,N
30-00600,1,6,0,3,1,2,16,1,2,2,2,26,0,N,4,4,N,13,392.56526082464,28906.847704
28-01100,1,6,0,1,1,1,3,2,2,2,2,18,3,5,5,2,N,48,2692.412440452,8959.332304
24-01004,1,6,0,1,1,1,N,2,2,2,2,17,0,2,11,7,N,501,4142.601074587999,48066.541272
13-04600,1,6,0,9,1,1,N,2,2,2,2,15,2,4,5,1,N,109,3793.6927668840003,1702.7534480000013
38-00100,2,3,0,5,1,1,10,2,1,2,2,47,0,5,6,6,N,350,797.5150899959999,36925.892448
28-01100,2,6,0,1,1,1,11,2,1,1,2,16,0,2,5,1,N,241,2734.66050838,794.8781215999988
06-08507,2,5,0,6,1,1,N,2,2,2,2,48,1,3,12,8,N,501,3562.0397327439996,60914.814528
51-01301,1,1,1,1,1,2,8,2,2,2,2,52,3,5,8,8,N,467,10950.886046867998,78085.18272
30-00600,1,1,0,3,1,1,0,2,2,2,2,22,0,2,4,3,N,134,494.3749235988,10317.903356000003
08-00803,1,6,0,6,3,0,9,2,2,2,2,24,N,N,12,0,N,279,4969.500699722,3.6229031999992003
24-01004,2,1,0,1,1,1,10,2,2,2,2,55,3,5,10,9,N,501,3752.8055452559997,105812.82064
30-00600,1,6,0,1,1,1,N,2,2,2,2,19,0,3,7,1,N,111,188.8752875352,6791.928816
40-00200,2,5,0,3,1,1,N,2,1,2,2,82,1,3,1,4,N,448,817.2941850283999,13213.924504000002
