,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
2638,38,1,1,2,1,1,N,2,1,9
2639,63,1,1,1,1,1,N,2,5,6
2640,29,1,6,2,1,2,N,2,7,11
2641,25,1,1,2,1,1,N,2,4,9
2642,2,1,1,2,1,2,N,2,5,7
2643,48,2,1,2,1,2,N,1,5,5
2644,82,1,6,1,1,1,N,2,2,5
2645,56,1,4,1,1,1,N,2,6,5
2646,38,1,1,1,1,2,N,2,5,7
2647,31,1,1,2,1,2,N,2,6,5
2648,52,1,1,2,1,1,N,2,4,7
2649,80,1,6,1,1,2,N,2,0,10
2650,73,2,1,1,1,2,N,2,7,8
2651,36,1,6,2,1,2,N,2,5,10
2652,76,2,1,1,1,1,N,2,9,9
2653,42,2,6,2,1,1,N,2,6,11
2654,66,1,6,2,1,1,N,2,5,5
2655,67,1,1,2,1,1,N,2,2,6
2656,40,1,1,2,1,1,N,2,4,10
2657,67,1,6,2,1,2,N,2,3,10
2658,33,1,1,1,1,1,N,2,7,5
2659,72,1,1,1,1,1,N,2,7,9
2660,65,1,6,1,1,1,N,2,8,8
2661,70,1,1,1,1,2,N,2,4,8
2662,60,3,6,1,1,2,N,2,4,4
2663,74,1,6,2,1,2,N,2,5,7
2664,35,1,1,1,1,1,N,2,5,7
2665,65,8,1,1,1,1,N,2,9,10
2666,69,1,4,2,1,1,N,2,9,10
2667,64,2,1,1,1,1,N,2,3,5
2668,62,6,4,1,1,1,N,2,7,10
2669,71,1,1,2,1,1,N,2,1,8
2670,43,1,1,2,1,1,N,2,8,8
2671,50,2,4,2,1,1,N,2,0,10
2672,62,1,1,2,1,1,N,2,5,5
2673,29,1,6,1,1,2,N,2,1,9
2674,31,8,6,1,1,1,N,2,4,5
2675,65,2,6,1,1,2,N,2,3,5
2676,50,1,6,1,1,1,N,2,2,7
2677,67,9,1,1,1,2,N,2,6,3
2678,27,2,1,1,1,1,N,2,5,9
2679,25,3,6,1,1,2,N,2,2,7
2680,40,1,1,2,1,1,N,2,7,7
2681,58,1,6,2,1,1,N,2,0,9
2682,44,1,4,1,1,2,N,2,2,9
2683,71,6,4,2,1,2,N,2,2,4
2684,21,5,6,2,1,1,N,2,9,5
2685,20,1,1,1,1,1,N,2,2,5
2686,60,1,4,1,1,2,N,2,4,7
2687,52,3,2,1,1,1,N,2,6,10
2688,25,1,1,1,1,2,N,2,5,7
2689,71,1,6,1,1,2,N,2,1,5
2690,66,1,6,1,1,1,N,2,3,7
2691,73,9,4,1,1,1,N,2,6,3
2692,20,1,1,1,1,1,N,2,7,5
2693,54,2,1,1,1,2,N,2,4,10
2694,38,1,4,1,1,2,N,2,5,9
2695,34,8,3,1,1,2,N,1,6,5
2696,71,6,6,2,1,1,N,2,8,7
2697,29,9,1,2,1,2,N,2,8,7
2698,58,1,1,1,1,1,N,2,0,4
2699,56,1,1,2,1,1,N,2,6,10
2700,69,6,3,2,1,2,N,2,9,4
2701,72,6,1,2,1,1,N,2,7,10
2702,47,1,2,2,1,1,N,2,5,7
2703,72,1,4,1,1,2,N,2,3,9
2704,18,1,1,1,1,1,N,2,3,9
2705,77,1,1,2,1,1,N,2,5,9
2706,51,6,1,1,1,1,N,2,0,7
2707,38,1,1,2,1,1,N,2,0,7
2708,65,1,6,1,1,2,N,2,7,5
2709,58,1,1,2,1,1,N,2,7,5
2710,42,1,1,1,1,1,N,2,5,7
2711,65,1,6,2,1,1,N,2,1,5
2712,59,9,1,1,1,1,N,2,0,5
2713,28,1,1,1,1,1,N,2,5,5
2714,35,1,1,1,1,1,N,2,0,5
2715,53,1,4,2,1,1,N,2,3,5
2716,79,2,1,1,1,2,N,2,5,9
2717,42,2,1,1,1,1,N,2,2,10
2718,61,1,1,2,1,1,N,2,0,5
2719,48,2,1,2,1,1,N,2,5,6
2720,69,1,4,1,1,1,N,2,6,7
2721,37,1,1,1,1,2,N,2,7,8
2722,42,1,6,1,1,1,2,2,9,5
2723,38,1,6,2,1,2,N,2,7,5
2724,63,1,4,1,1,2,N,2,3,5
2725,51,1,6,1,1,1,N,2,4,7
2726,30,1,1,2,1,1,N,2,8,7
2727,29,2,1,1,1,1,N,2,2,7
2728,62,1,1,2,1,1,N,2,4,9
2729,69,1,1,2,1,1,N,2,9,5
2730,65,9,6,2,1,1,N,2,6,9
2731,61,1,4,2,1,2,N,2,3,9
2732,59,1,1,2,1,1,N,2,6,7
2733,43,1,6,1,1,1,N,2,6,1
2734,47,1,2,2,1,1,N,2,4,10
2735,56,2,6,2,1,1,N,2,4,9
2736,42,1,2,1,1,1,N,2,3,5
2737,28,1,2,1,1,1,N,1,8,6
2738,71,1,6,1,1,1,N,2,0,8
2739,30,2,1,2,1,1,N,2,8,5
2740,36,2,6,1,1,1,N,2,1,11
2741,23,2,1,2,1,1,N,2,1,9
2742,60,2,1,1,1,2,N,2,5,1
2743,42,1,1,2,1,1,N,2,5,7
2744,57,1,6,2,1,1,N,2,7,4
2745,32,1,1,1,1,1,N,2,8,7
2746,78,1,2,1,1,1,N,2,4,5
2747,54,2,1,1,1,2,N,2,4,5
2748,45,1,6,1,1,1,N,2,1,11
2749,40,1,6,1,1,1,N,2,3,10
2750,72,1,1,1,1,1,N,2,7,7
2751,76,2,1,2,1,1,2,2,5,9
2752,48,2,1,2,1,1,N,2,9,5
2753,83,1,1,2,1,1,N,2,9,6
2754,67,1,6,1,1,2,N,2,3,7
2755,43,1,6,1,1,1,N,2,6,8
2756,37,9,6,2,1,1,N,2,4,5
2757,13,9,1,2,1,1,N,2,6,5
2758,29,1,1,1,1,2,N,2,2,9
2759,69,1,6,1,1,1,N,2,7,7
2760,67,1,1,2,1,2,N,2,5,10
2761,59,1,6,1,1,2,N,2,2,9
2762,79,1,1,1,1,2,N,2,9,12
2763,24,1,6,2,1,1,N,1,7,7
2764,35,1,1,1,1,1,N,2,6,7
2765,25,8,6,2,1,1,N,2,4,7
2766,71,2,4,1,1,2,N,2,5,6
2767,33,1,3,1,1,1,N,2,2,9
2768,65,2,6,2,1,2,N,2,3,4
2769,56,1,1,1,1,2,N,2,1,7
2770,45,1,1,2,1,1,N,2,3,7
2771,35,2,3,1,1,2,N,2,0,10
2772,38,1,1,2,1,2,N,2,4,9
2773,32,1,1,1,1,1,N,2,9,7
2774,47,6,6,1,1,1,N,2,5,1
2775,72,2,1,2,1,2,N,2,2,9
2776,52,1,6,2,1,1,N,2,3,5
2777,66,1,1,1,1,2,N,2,6,9
2778,64,1,1,2,1,1,N,2,4,10
2779,34,2,6,2,1,2,N,2,9,11
2780,35,2,4,2,1,2,N,2,5,10
2781,59,1,6,1,1,1,N,2,8,8
2782,59,2,3,1,1,2,N,2,5,10
2783,76,1,6,2,1,2,N,2,2,5
2784,50,2,6,2,1,1,N,2,5,9
2785,66,9,1,2,1,2,N,2,8,9
2786,52,1,6,1,1,2,N,2,3,5
2787,60,2,4,2,1,1,N,2,5,3
2788,68,1,4,2,1,2,N,2,5,9
2789,38,1,1,2,1,1,N,2,6,8
2790,60,1,1,1,1,1,N,2,8,7
2791,56,1,1,1,1,1,N,2,3,7
2792,45,1,1,2,1,1,N,2,2,7
2793,27,1,1,2,1,1,N,2,5,7
2794,45,8,6,2,1,2,N,2,7,5
2795,64,1,4,2,1,1,N,2,7,5
2796,33,2,3,2,1,1,N,2,4,9
2797,27,1,6,2,1,2,N,2,3,9
2798,57,2,6,1,1,1,N,2,1,7
2799,70,9,4,1,1,1,N,1,4,9
2800,36,1,1,2,1,1,N,2,5,10
2801,25,1,2,2,1,2,N,2,7,5
2802,36,1,6,1,1,1,N,2,6,8
2803,27,6,3,1,1,1,N,2,3,9
2804,28,1,6,2,1,1,N,2,8,7
2805,43,1,6,2,1,1,N,2,2,9
2806,54,1,1,2,1,2,N,2,0,9
2807,73,2,6,2,1,1,N,2,5,7
2808,61,2,1,1,1,1,N,2,5,5
2809,35,2,6,1,3,1,N,2,5,9
2810,28,2,1,2,1,1,N,2,1,10
2811,62,2,6,1,1,2,N,2,7,5
2812,57,1,1,2,1,1,N,2,0,9
2813,73,2,6,1,1,2,N,2,3,7
2814,39,2,1,1,1,2,N,2,2,5
2815,43,1,1,1,1,1,N,2,9,10
2816,64,1,4,1,1,1,N,2,2,7
2817,22,3,3,1,1,2,N,2,8,3
2818,36,9,6,1,1,2,N,2,1,12
2819,62,1,1,1,1,1,N,2,8,9
2820,51,1,1,1,1,1,N,2,2,6
2821,23,1,1,1,1,1,N,2,7,9
2822,65,8,1,2,1,1,N,2,5,10
2823,41,1,4,2,1,2,N,2,5,9
2824,42,8,1,2,1,2,N,2,0,9
2825,63,1,6,1,1,1,N,2,3,8
2826,49,2,4,2,1,1,N,2,1,5
2827,64,9,1,1,1,1,N,2,0,7
2828,42,1,2,2,1,2,N,2,3,3
2829,68,1,6,2,1,1,N,2,3,1
2830,79,1,6,2,1,1,N,2,7,9
2831,61,2,4,1,1,2,N,2,8,7
2832,31,1,6,1,1,2,N,2,3,8
2833,25,2,1,1,1,2,N,2,8,10
2834,16,1,1,1,1,1,N,2,0,9
2835,63,9,5,1,1,2,N,2,1,6
2836,47,6,1,1,1,0,N,2,5,9
2837,53,1,4,1,1,1,N,2,9,9
2838,42,1,1,2,1,1,N,2,8,5
2839,75,2,1,2,1,1,N,2,7,10
2840,73,1,1,2,1,1,N,2,5,9
2841,53,1,1,2,1,1,N,2,7,9
2842,34,2,4,1,1,2,N,2,3,8
2843,63,1,6,1,1,1,N,2,9,7
2844,36,2,1,2,1,1,N,2,2,5
2845,56,1,1,1,1,1,N,2,8,7
2846,39,1,1,1,1,2,N,2,6,9
2847,64,2,1,2,1,1,N,2,2,9
2848,33,1,6,1,1,1,N,2,0,5
2849,61,1,1,2,1,2,N,2,4,4
2850,46,1,4,2,1,1,N,2,3,2
2851,51,1,4,1,1,1,N,2,3,7
2852,27,1,4,2,1,1,N,2,9,4
2853,48,1,1,1,1,2,N,2,6,11
2854,36,1,2,2,1,1,N,2,9,5
2855,46,2,4,2,1,1,N,2,1,7
2856,65,2,1,2,1,2,N,2,3,7
2857,38,1,6,2,1,1,N,2,0,5
2858,71,1,1,1,1,1,N,2,4,7
2859,70,9,4,2,1,1,N,2,6,6
2860,63,1,5,2,1,1,N,2,1,7
2861,69,1,2,1,1,1,N,2,4,9
2862,32,1,1,2,1,1,N,2,4,10
2863,62,1,1,2,1,1,N,2,3,5
2864,46,1,1,2,1,1,N,2,9,5
2865,91,1,3,1,1,1,N,2,4,7
2866,44,2,6,1,1,2,N,2,4,3
2867,53,2,6,1,1,1,N,2,4,9
2868,32,1,1,1,1,1,N,2,1,11
2869,49,6,1,2,1,2,N,2,4,4
2870,55,8,1,2,1,1,N,2,4,8
2871,55,6,6,2,1,1,N,2,0,9
2872,38,6,4,1,1,1,N,1,7,10
2873,75,2,4,2,1,1,N,2,0,9
2874,32,1,1,1,1,1,N,2,7,6
2875,48,1,6,2,1,1,N,2,0,7
2876,40,2,6,2,1,1,N,2,7,7
2877,32,1,1,2,1,1,N,2,4,4
2878,63,1,1,1,1,1,N,2,5,11
2879,16,1,1,2,1,2,N,2,5,9
2880,43,2,1,2,1,1,N,2,9,9
2881,67,2,1,1,1,2,N,2,0,7
2882,59,2,1,1,1,2,N,2,9,5
2883,27,1,6,1,1,2,N,2,5,7
2884,60,2,1,2,1,1,N,2,5,7
2885,63,1,1,2,1,1,N,2,7,2
2886,62,2,1,2,1,1,N,2,0,11
2887,57,6,1,1,1,1,N,2,2,7
2888,69,9,4,1,1,2,N,2,8,9
2889,43,6,6,2,1,1,N,2,6,7
2890,40,1,2,2,1,1,N,2,4,12
2891,55,1,1,1,1,2,N,2,4,8
2892,48,1,4,2,1,1,N,2,4,12
2893,66,1,4,2,1,1,N,2,4,9
2894,72,1,4,1,1,2,N,2,4,4
2895,69,1,1,2,1,2,4,1,7,8
2896,45,1,6,2,1,1,N,1,2,9
2897,62,1,1,1,1,1,N,2,8,7
2898,32,1,1,1,1,2,N,2,6,8
2899,63,1,6,1,1,1,N,2,8,9
2900,62,6,2,2,1,1,N,2,0,5
2901,51,2,4,1,1,1,N,2,6,7
2902,28,1,6,2,1,1,N,1,6,7
2903,71,1,1,2,1,1,N,2,9,5
2904,42,2,1,1,1,1,N,2,9,7
2905,50,1,6,2,1,2,N,2,6,7
2906,49,1,4,2,1,2,N,2,2,9
2907,41,2,1,2,1,2,N,2,5,6
2908,47,1,1,1,1,1,N,2,7,9
2909,62,1,1,2,1,1,N,2,3,5
2910,31,2,1,1,1,1,N,2,2,5
2911,60,2,1,1,1,2,N,2,0,9
2912,53,1,1,2,1,1,N,2,6,5
2913,67,1,3,1,1,1,N,2,5,8
2914,59,2,6,2,1,1,N,2,0,7
2915,26,1,6,1,1,2,N,2,1,5
2916,77,1,1,2,1,1,N,2,3,8
2917,55,1,1,2,1,1,N,2,9,7
2918,73,1,1,2,1,2,N,2,6,5
2919,66,1,4,1,1,2,N,2,7,3
2920,74,1,1,2,1,1,N,2,7,9
2921,38,1,1,1,1,1,N,2,0,11
2922,66,2,1,2,1,2,N,2,6,7
2923,21,1,6,1,1,1,N,2,6,10
2924,34,1,5,1,1,2,N,2,3,4
2925,59,1,1,2,1,1,N,1,5,7
2926,42,1,4,2,1,1,N,1,7,1
2927,49,1,1,2,1,2,N,2,4,5
2928,51,1,4,1,1,1,N,2,7,5
2929,56,9,6,2,1,1,N,2,3,10
2930,64,1,1,2,1,1,N,2,3,9
2931,55,1,6,1,1,1,N,2,7,9
2932,19,1,6,2,1,2,N,2,5,5
2933,61,2,5,1,1,2,N,2,3,7
2934,75,2,6,1,1,1,N,2,0,5
2935,45,1,1,2,1,1,N,2,8,7
2936,54,1,6,2,1,2,N,2,6,9
2937,68,1,2,1,1,1,N,2,6,10
2938,48,1,4,1,1,2,N,2,4,9
2939,59,1,1,1,1,1,N,2,9,9
2940,84,1,1,1,1,2,N,2,2,9
2941,72,1,6,1,1,1,N,2,3,7
2942,20,1,1,1,1,1,N,2,9,3
2943,64,1,6,2,1,1,N,2,8,5
2944,55,2,1,1,1,1,N,2,8,3
2945,50,1,3,1,1,2,N,2,1,8
2946,46,1,1,1,1,2,N,2,7,10
2947,58,6,6,2,1,1,N,2,7,5
2948,31,1,1,1,1,2,N,2,2,10
2949,58,2,5,2,1,2,N,1,2,7
2950,5,2,4,2,1,1,N,2,0,7
2951,54,1,1,1,1,1,N,2,2,9
2952,66,2,1,2,1,2,N,2,9,5
2953,62,2,6,1,1,2,N,2,3,5
2954,67,1,1,1,1,1,N,2,5,9
2955,63,1,1,1,1,1,N,2,5,5
2956,78,2,6,1,1,1,N,2,7,9
2957,56,9,1,1,1,2,5,1,1,4
2958,45,1,6,2,1,1,N,2,1,9
2959,59,1,1,2,1,1,N,2,4,7
2960,26,2,6,1,1,1,N,2,9,5
2961,31,1,1,2,1,1,N,2,7,7
2962,32,2,2,2,1,1,N,2,6,5
2963,31,1,1,1,1,1,N,2,1,9
2964,56,1,1,2,1,2,N,2,9,5
2965,54,2,2,1,1,1,N,2,3,7
2966,52,2,1,2,1,1,N,2,3,9
2967,62,2,2,1,1,2,N,2,5,10
2968,50,6,6,1,1,2,N,2,7,5
2969,64,1,1,2,1,1,N,2,4,7
2970,55,1,3,1,1,2,N,2,4,7
2971,52,1,1,1,1,1,N,2,7,4
2972,54,2,1,1,1,1,N,2,0,5
2973,36,2,1,1,1,1,N,2,1,9
2974,55,1,6,1,1,1,N,2,2,7
2975,27,1,1,1,1,1,N,2,7,9
2976,63,1,6,2,1,1,N,2,2,4
2977,38,1,4,2,1,2,N,2,6,8
2978,54,1,2,2,1,1,N,2,6,9
2979,39,1,6,1,1,2,N,2,2,9
2980,60,1,4,1,1,1,N,2,0,5
2981,27,1,6,2,1,2,N,2,9,5
2982,30,1,6,2,1,2,N,2,0,8
2983,69,1,1,1,1,1,N,2,6,7
2984,38,1,6,1,1,2,N,2,4,5
2985,40,8,6,1,1,2,N,2,1,5
2986,73,1,4,1,1,1,N,2,3,8
2987,36,2,4,1,1,1,N,2,9,7
2988,46,1,1,2,1,2,N,2,5,7
2989,47,1,1,1,1,1,N,2,4,8
2990,29,2,4,1,1,1,N,2,3,5
2991,77,1,1,1,1,1,N,2,0,5
2992,52,2,1,2,1,1,N,2,2,5
2993,30,1,1,1,1,2,N,2,5,7
2994,94,1,1,1,1,1,N,2,9,3
2995,26,7,5,1,1,2,N,2,0,9
2996,70,2,3,1,1,1,N,2,6,5
2997,77,6,1,2,1,2,N,2,4,7
2998,66,1,1,2,1,2,N,2,7,9
2999,27,6,6,1,1,2,N,2,6,10
3000,68,1,6,1,1,1,N,2,9,7
3001,59,1,1,2,1,1,N,2,5,9
3002,54,2,1,1,1,2,N,2,5,7
3003,39,1,6,2,1,2,N,2,1,11
3004,57,1,4,1,1,2,N,2,7,7
3005,58,1,1,1,1,1,N,2,7,5
3006,62,1,1,1,1,1,N,2,2,10
3007,10,3,1,2,1,2,N,2,1,5
3008,44,1,6,1,1,1,N,2,7,12
3009,74,6,1,2,1,1,N,2,7,7
3010,58,1,6,2,1,1,N,2,7,7
3011,38,1,6,2,1,2,N,2,2,9
3012,58,6,5,2,1,2,N,2,0,12
3013,69,1,4,1,1,1,N,2,5,3
3014,56,1,3,2,1,1,N,2,2,5
3015,39,1,4,1,1,1,N,2,3,1
3016,70,6,6,1,1,2,N,2,6,7
3017,1,1,1,2,1,2,N,2,3,7
3018,61,2,1,2,1,2,N,2,2,9
3019,30,2,6,2,1,1,N,2,6,9
3020,56,1,1,2,1,1,N,2,2,5
3021,64,1,1,2,1,1,N,2,9,8
3022,45,1,1,1,1,2,N,2,4,3
3023,21,1,2,1,1,1,N,2,2,7
3024,70,2,2,1,1,1,N,2,7,9
3025,75,2,1,1,1,2,N,2,6,5
3026,77,1,6,1,1,2,N,2,3,7
3027,49,1,1,1,1,1,N,2,5,5
3028,63,9,1,2,1,2,N,2,9,7
3029,47,1,1,1,1,1,N,2,1,9
3030,30,1,6,1,1,2,N,2,0,7
3031,30,1,1,2,1,1,N,2,1,3
3032,80,1,1,1,1,1,N,2,1,10
3033,63,2,6,1,1,2,N,2,3,5
3034,66,1,4,2,1,1,N,2,9,4
3035,45,1,3,1,1,1,N,2,1,5
3036,79,1,4,1,1,1,N,2,4,6
3037,32,1,1,1,1,1,N,2,0,8
3038,47,1,6,2,1,2,N,2,2,4
3039,30,1,1,2,1,1,N,2,7,5
3040,29,1,4,2,1,1,N,2,9,12
3041,64,5,4,1,1,1,N,2,3,5
3042,69,6,4,2,1,1,N,2,5,7
3043,59,1,1,1,1,1,N,2,7,10
3044,64,1,6,2,1,2,N,2,7,7
3045,49,1,4,1,1,1,N,2,4,7
3046,65,1,1,1,1,1,N,2,2,7
3047,51,1,4,2,1,2,N,2,0,9
3048,68,2,6,2,1,2,N,2,6,5
3049,46,1,1,2,1,1,N,2,8,10
3050,48,1,1,2,1,1,N,2,3,6
3051,46,1,1,1,1,1,N,2,9,7
3052,69,2,4,2,1,1,N,2,1,7
3053,61,1,4,2,1,2,N,2,9,5
3054,50,6,1,2,1,1,N,1,0,4
3055,27,2,6,2,1,2,N,2,6,11
3056,82,1,4,1,1,1,N,2,4,7
3057,14,2,1,2,1,1,N,2,3,10
3058,48,1,1,2,1,1,N,2,2,8
3059,48,6,1,1,1,2,N,2,2,9
3060,37,1,1,1,1,2,N,2,6,9
3061,72,1,6,1,1,1,N,2,5,8
3062,39,1,6,1,1,2,N,2,6,7
3063,25,2,6,1,1,2,N,2,2,5
3064,54,2,6,2,1,2,N,2,7,7
3065,71,2,3,2,1,2,N,2,6,5
3066,60,6,6,2,1,2,N,2,3,5
3067,53,2,6,2,1,2,N,2,0,5
3068,38,2,6,2,1,2,N,2,4,4
3069,49,1,6,1,1,1,N,2,3,11
3070,68,1,6,1,1,1,N,2,4,7
3071,95,3,6,2,1,2,N,2,6,7
3072,57,9,1,1,1,1,N,2,9,6
3073,37,1,6,1,1,1,N,2,5,7
3074,71,3,6,2,1,1,N,2,4,7
3075,24,1,3,1,1,1,N,2,4,1
3076,77,2,1,1,1,2,N,2,5,1
3077,54,4,1,2,1,2,N,2,9,7
3078,75,9,6,2,1,2,N,2,1,7
3079,35,1,4,1,1,1,N,2,9,9
3080,27,2,1,1,1,1,N,2,8,5
3081,36,1,1,2,1,1,N,2,9,4
3082,63,1,1,1,1,1,N,2,9,3
3083,33,2,1,1,1,2,N,2,0,9
3084,75,1,5,2,1,2,N,2,7,9
3085,27,1,1,1,1,1,N,2,9,8
3086,63,2,6,2,1,1,N,2,5,7
3087,75,1,6,2,1,1,N,2,6,7
3088,41,1,1,1,1,2,N,2,4,9
3089,64,2,4,1,1,1,N,2,4,10
3090,75,1,5,1,1,1,N,2,5,9
3091,56,9,4,1,1,2,N,2,9,10
3092,82,1,1,1,1,1,N,2,3,5
3093,90,9,1,2,1,1,N,2,4,7
3094,29,1,4,1,1,2,N,2,9,7
3095,34,1,1,1,1,1,N,2,8,7
3096,59,2,1,2,1,1,N,2,3,12
3097,45,2,6,1,1,2,N,2,2,5
3098,61,2,4,1,1,1,N,2,5,6
3099,77,1,1,2,1,2,N,2,2,7
3100,74,9,6,1,1,2,N,2,5,12
3101,30,1,4,1,1,1,N,2,1,9
3102,42,1,1,2,1,2,N,2,4,9
3103,31,2,1,1,1,1,N,2,8,3
3104,76,1,1,1,1,1,N,2,0,8
3105,39,1,1,1,1,1,N,2,7,3
3106,70,6,1,1,1,2,N,2,9,9
3107,24,6,3,2,1,1,N,2,7,4
3108,70,2,6,1,1,2,N,2,8,9
3109,41,2,6,1,1,1,N,2,0,3
3110,57,2,2,2,1,1,N,2,8,5
3111,37,1,1,2,1,1,N,1,9,10
3112,61,1,1,1,1,1,N,2,3,10
3113,67,1,4,1,1,1,N,2,5,11
3114,62,1,1,2,1,1,N,2,5,7
3115,5,1,5,2,1,1,N,2,8,5
3116,37,6,6,2,1,2,N,2,9,4
3117,44,1,1,1,1,2,N,2,0,4
3118,55,1,6,1,1,1,N,2,3,7
3119,46,1,1,2,1,1,N,2,3,7
3120,33,6,1,2,1,2,N,2,9,10
3121,35,2,6,1,1,2,N,2,6,5
3122,48,1,1,1,1,1,N,2,3,5
3123,42,1,1,1,1,1,N,2,3,4
3124,39,2,1,1,1,1,N,2,1,9
3125,50,3,6,1,1,1,N,2,9,9
3126,43,1,4,2,1,1,N,2,2,12
3127,73,1,6,2,1,1,N,2,9,7
3128,51,9,1,2,1,1,N,2,4,7
3129,25,1,6,1,1,2,N,2,8,7
3130,48,2,2,2,1,1,N,2,5,5
3131,30,9,1,1,1,1,N,1,5,7
3132,55,3,1,1,1,1,N,2,9,7
3133,57,1,1,1,1,1,N,2,3,5
3134,72,1,6,2,1,2,N,2,5,9
3135,55,1,4,1,1,2,N,2,0,8
3136,75,1,6,1,1,1,N,2,2,3
3137,47,1,1,2,1,2,N,2,7,8
3138,60,1,1,1,1,1,N,2,4,9
3139,53,1,1,1,1,1,N,2,3,9
3140,38,6,6,1,1,1,N,2,1,9
3141,47,1,6,2,1,2,N,2,0,9
3142,68,3,1,2,1,1,N,2,7,5
3143,54,2,1,1,1,1,N,2,7,9
3144,67,2,6,2,1,2,N,2,4,5
3145,53,1,1,1,1,1,N,2,4,5
3146,58,2,6,1,1,1,N,2,8,4
3147,46,1,1,2,1,1,N,2,0,5
3148,71,1,1,1,1,1,N,2,8,9
3149,56,1,1,2,1,1,N,2,7,7
3150,60,1,4,1,1,1,N,2,7,8
3151,47,2,4,2,1,1,N,2,1,7
3152,56,2,2,2,1,2,N,2,3,10
3153,55,1,6,2,1,1,N,2,5,5
3154,60,1,6,2,1,2,N,2,0,5
3155,35,1,1,2,1,2,N,2,0,7
3156,68,1,1,2,1,2,N,2,5,8
3157,66,1,6,2,1,2,N,2,6,1
3158,53,1,3,2,1,1,N,2,1,7
3159,41,1,6,2,1,1,N,2,0,5
3160,66,1,4,2,1,1,N,2,4,9
3161,60,1,6,1,1,1,N,2,2,7
3162,49,9,6,2,1,2,N,2,2,7
3163,67,1,1,2,1,1,N,2,8,7
3164,25,1,1,2,1,2,N,2,8,4
3165,54,1,3,1,1,1,N,2,8,7
3166,62,1,6,2,1,0,N,2,5,7
3167,41,6,4,2,1,2,N,2,2,9
3168,24,1,4,2,1,1,N,2,4,5
3169,29,2,6,1,1,1,N,2,4,5
3170,32,1,4,2,1,2,N,2,5,9
3171,28,6,6,1,1,2,N,2,0,5
3172,40,1,3,2,1,1,N,2,7,5
3173,58,1,1,1,1,1,N,2,9,9
3174,30,6,4,2,1,2,N,1,8,9
3175,53,2,1,1,1,1,N,2,2,4
3176,61,6,6,2,1,2,N,2,6,12
3177,48,1,1,2,1,1,N,2,4,5
3178,24,1,1,2,1,1,N,2,0,5
3179,35,1,1,2,1,2,N,2,5,7
3180,57,1,1,1,1,2,N,2,7,7
3181,63,1,1,2,1,1,N,2,7,9
3182,72,2,6,2,1,2,N,2,9,5
3183,55,1,1,2,1,1,N,2,3,7
3184,64,1,6,1,1,2,N,2,3,10
3185,63,8,1,1,1,1,N,2,0,7
3186,29,1,2,1,1,2,N,2,5,7
3187,72,2,4,2,1,2,N,2,6,7
3188,38,2,4,2,1,2,N,2,N,7
3189,31,1,1,1,1,2,N,2,0,4
3190,62,1,1,2,1,2,N,2,8,6
3191,68,2,6,2,1,2,N,2,7,7
3192,62,2,1,2,1,2,N,2,7,9
3193,27,2,1,2,1,1,N,2,7,5
3194,49,1,6,2,1,1,N,2,4,1
3195,70,5,1,2,1,2,N,2,9,8
3196,31,1,4,1,1,1,N,2,7,5
3197,58,1,1,1,1,2,N,2,5,8
3198,62,1,6,1,1,1,N,2,7,9
3199,49,6,6,1,1,1,N,2,5,7
3200,55,1,1,2,1,1,N,2,6,8
3201,41,1,4,2,1,1,N,2,4,7
3202,29,1,1,2,1,1,N,2,0,9
3203,60,1,1,1,1,1,N,2,8,8
3204,67,1,2,1,1,2,N,2,4,10
3205,34,6,4,1,1,1,N,2,6,10
3206,13,1,6,2,1,1,N,2,0,5
3207,67,1,1,2,1,2,N,2,1,5
3208,68,1,6,2,1,1,N,2,7,5
3209,56,1,6,1,1,1,N,2,4,4
3210,34,1,1,2,1,1,N,2,3,10
3211,54,1,1,1,1,1,N,2,8,7
3212,62,1,4,1,1,1,N,2,8,7
3213,58,1,6,2,1,1,N,2,2,9
3214,31,2,4,1,1,1,N,2,8,7
3215,71,2,1,1,1,1,N,2,2,8
3216,59,1,1,2,1,2,N,2,0,9
3217,26,1,6,1,1,2,N,2,8,8
3218,56,1,6,1,1,1,N,2,7,12
3219,69,2,1,1,1,2,N,2,6,7
3220,47,1,1,2,1,1,N,2,6,5
3221,22,9,2,1,1,2,N,2,3,11
3222,37,6,3,2,1,1,N,2,9,9
3223,51,1,3,1,1,1,N,2,2,5
3224,26,2,1,1,1,2,N,2,7,7
3225,53,1,6,2,1,1,N,2,3,7
3226,55,1,6,1,1,1,N,2,3,10
3227,55,1,1,1,1,2,N,2,4,9
3228,49,1,2,2,1,2,N,2,6,8
3229,41,2,3,2,1,2,N,2,1,11
3230,71,5,6,1,1,1,N,2,6,9
3231,47,2,4,2,1,1,N,2,6,3
3232,43,1,6,1,1,2,N,2,3,4
3233,47,1,4,1,1,2,N,2,8,5
3234,60,6,3,1,1,1,N,2,6,7
3235,48,2,6,2,1,1,N,2,3,7
3236,36,1,1,2,1,2,N,2,2,10
3237,70,6,4,1,1,1,N,2,1,10
3238,39,1,1,2,1,1,N,2,7,6
3239,24,1,1,1,1,1,N,2,5,8
3240,57,6,4,1,1,2,N,2,7,7
3241,47,1,1,2,1,1,N,2,5,9
3242,25,9,4,1,1,2,N,2,7,5
3243,55,1,1,2,1,2,N,2,6,5
