,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
5077,06-08507,68,2,6,3,8,4,9,3,0,24977.95262491703,8,9,90050.0,1,348,2,2,N,2,1
5078,19-01700,79,2,1,3,4,2,7,3,2,30553.38919764757,4,1,612900.0,2,99,3,N,N,1,2
5079,30-00600,83,2,1,1,1,N,9,1,1,27182.34253501892,3,N,141900.0,1,328,1,N,N,2,2
5080,06-07502,18,2,N,1,2,2,11,2,1,24921.668029785156,3,2,79000.0,8,498,5,N,2,2,2
5081,36-03710,54,1,3,0,6,7,4,3,2,34510.458891004324,16,8,299000.0,1,438,5,2,2,1,2
5082,24-01004,42,2,5,0,9,5,3,1,2,19533.14406490326,17,9,50000.0,5,156,3,2,1,1,2
5083,36-04010,50,1,N,0,7,3,2,3,0,22736.67914366722,6,8,88700.0,4,101,5,2,2,2,1
5084,08-00803,63,2,2,2,2,1,N,2,0,29907.886673271656,N,6,247000.0,5,149,2,N,N,2,1
5085,01-01301,92,1,5,4,8,9,N,1,0,26510.399690032005,4,9,111300.0,6,116,1,1,N,2,1
5086,38-00100,73,2,3,4,7,9,8,1,1,30535.41433906555,17,4,70010.0,1,14,6,2,1,1,1
5087,30-00600,1,1,5,4,3,9,N,1,2,20954.69340658188,9,6,57100.0,9,247,5,N,2,2,1
5088,51-01301,82,1,6,3,1,1,12,2,1,31943.309361323714,3,8,66980.0,0,198,5,1,2,2,1
5089,06-08507,83,1,6,0,4,1,10,2,0,32968.49417634681,11,5,66400.0,7,342,2,1,1,2,2
5090,32-00405,1,2,N,3,5,7,5,3,0,25987.96720957756,6,12,82900.0,9,352,5,1,1,2,2
5091,19-01700,25,1,2,3,6,0,3,3,1,32656.30719837174,14,4,51300.0,3,13,N,1,N,2,1
5092,30-00600,91,2,1,0,6,3,2,3,1,27900.886304736137,2,8,66500.0,9,4,4,2,2,1,1
5093,08-00803,81,1,6,0,6,2,11,2,2,27995.583394527435,17,10,100700.0,2,216,3,N,2,2,1
5094,26-02702,72,2,4,0,4,0,4,3,2,24302.711757183075,8,1,6110.0,0,148,4,2,N,2,2
5095,51-51255,4,1,6,3,7,3,4,3,0,20806.92968583107,5,3,32500.0,8,259,6,N,2,2,2
5096,19-01700,76,1,2,4,8,2,9,2,0,27032.801904439926,10,4,5020.0,4,171,6,N,2,2,1
5097,51-51255,42,1,3,4,9,9,6,1,0,24357.03150010109,8,1,231000.0,N,286,2,N,N,2,2
5098,01-01301,31,2,3,3,2,7,N,3,0,22256.453641414642,16,5,14730.0,4,444,2,2,2,1,2
5099,19-01700,92,1,3,2,2,4,4,3,1,21542.377042531967,17,11,112000.0,7,89,6,2,2,1,2
5100,01-01301,94,2,1,3,6,7,7,1,2,25236.097593665123,2,7,249000.0,7,209,3,1,1,1,1
5101,17-03529,17,1,1,0,2,5,8,2,1,27833.325654625893,N,11,163200.0,2,349,3,2,2,1,1
5102,29-01901,76,1,N,0,3,0,3,3,1,27914.663213849068,5,5,73600.0,2,266,4,2,N,2,1
5103,28-01100,79,1,N,2,7,9,5,1,2,33880.74645599723,12,12,86400.0,9,222,6,N,2,2,2
5104,36-04010,67,2,5,2,8,4,8,2,0,19885.852855205536,9,12,654000.0,4,434,2,N,N,2,1
5105,38-00100,37,1,4,3,7,9,9,3,1,27202.719394922256,13,1,145300.0,2,103,6,2,N,2,2
5106,36-04010,73,1,5,0,3,N,2,1,0,28639.969004154205,16,7,48800.0,N,70,3,N,2,1,1
5107,38-00100,50,1,3,3,7,1,11,1,2,26693.95203447342,15,5,420000.0,7,204,6,1,N,1,2
5108,17-03531,53,2,2,0,4,5,6,3,2,22973.806783914566,5,8,36320.0,8,N,N,2,N,2,2
5109,29-01901,78,1,2,4,1,1,9,1,2,37044.23406338692,10,1,110400.0,4,64,2,2,1,1,2
5110,30-00600,83,1,4,3,5,7,2,1,1,27572.06865286827,0,11,148500.0,1,132,4,N,N,1,2
5111,32-00405,85,2,N,0,4,5,2,2,2,25936.13074696064,10,4,85100.0,9,217,4,2,N,1,2
5112,17-03531,49,2,1,1,3,2,11,2,0,32029.012553676963,13,3,28830.0,7,78,3,2,1,1,2
5113,51-01301,88,1,4,3,7,N,3,3,2,25829.598168492317,13,2,58800.0,1,420,2,1,1,2,2
5114,06-08507,14,1,N,0,1,2,6,2,1,25549.280391693115,10,1,41800.0,7,325,2,1,N,1,2
5115,17-03531,87,2,6,0,1,N,11,2,0,20602.99218273163,15,1,30700.0,9,490,5,2,1,2,2
5116,51-01301,55,2,5,0,2,3,6,3,1,18395.606422185898,N,5,60700.0,9,226,1,N,N,2,1
5117,17-03531,25,2,N,0,5,5,11,3,2,30313.71359562874,4,10,153100.0,4,258,6,N,2,2,2
5118,01-01301,78,2,6,1,3,7,12,3,0,20873.07173705101,4,5,16640.0,7,92,5,1,2,2,1
5119,32-00405,45,1,5,2,6,6,8,3,1,27991.302701592445,N,4,32600.0,8,423,N,2,2,2,2
5120,28-01100,93,2,3,2,9,7,3,2,1,27541.98517894745,17,4,51660.0,4,203,2,N,2,2,1
5121,17-03529,51,1,2,2,8,4,11,3,0,35836.53289055824,9,12,93030.0,3,179,6,N,1,2,2
5122,29-01901,64,1,6,3,2,7,10,1,0,27299.784070611,17,10,168100.0,7,84,4,N,N,2,1
5123,17-03531,89,2,1,2,8,7,2,2,1,27399.92465531826,10,10,60800.0,2,244,2,N,N,1,1
5124,30-00600,14,2,5,3,7,6,10,2,0,27465.404758810997,13,6,140.0,1,459,6,N,2,2,2
5125,32-00405,87,2,5,0,2,7,11,3,0,35226.21757423878,3,6,193000.0,1,149,3,1,2,1,2
5126,01-01301,5,1,3,3,9,6,11,2,0,31633.319814264774,16,6,-2200.0,N,469,6,1,2,2,1
5127,28-01100,11,2,4,2,3,2,9,3,0,30960.336818009615,1,12,30800.0,0,149,3,2,2,1,2
5128,06-08507,39,1,4,1,9,4,12,3,0,31361.41660860181,10,11,-1220.0,3,344,1,N,2,1,2
5129,06-07502,52,2,1,4,7,3,3,2,0,29365.04560238123,2,6,16580.0,8,216,N,1,N,1,2
5130,36-04010,30,2,2,2,9,0,6,2,0,25733.298442721367,N,9,7250.0,3,319,5,1,1,2,1
5131,08-00803,5,2,4,0,6,N,7,2,0,21865.464160203934,5,6,116900.0,N,397,N,N,N,2,2
5132,01-01301,34,2,3,2,9,N,12,1,1,24966.05074620247,14,5,286350.0,6,116,6,1,1,2,1
5133,51-01301,3,1,3,4,2,4,2,1,1,31592.148105710745,1,5,41400.0,5,117,5,2,2,2,2
5134,36-04010,63,2,3,3,8,2,4,2,2,30380.50953990221,10,3,170300.0,4,62,6,1,N,2,1
5135,17-03531,86,2,3,2,4,5,6,2,0,19044.668624162674,15,1,242000.0,0,293,N,N,1,2,1
5136,36-03710,92,1,2,1,8,1,12,1,2,27644.217537999153,11,11,852000.0,4,198,1,1,1,2,2
5137,51-51255,7,1,4,1,9,0,12,2,2,17462.50811314583,18,6,134400.0,2,201,4,N,N,2,2
5138,08-00803,16,2,N,3,8,6,10,3,1,30469.99183869362,16,7,27100.0,1,155,N,2,2,1,1
5139,40-00200,4,2,N,1,9,9,6,1,0,30006.756572186947,15,3,5460.0,1,277,6,1,1,2,2
5140,01-01301,80,2,6,1,8,5,9,3,1,28790.494989812374,7,12,12400.0,6,194,4,2,N,1,1
5141,13-04600,45,1,N,2,5,5,3,1,2,25450.274295568466,15,3,2000.0,8,171,1,2,1,2,2
5142,30-00600,34,1,5,2,8,2,7,1,1,17430.88790512085,16,6,97200.0,1,6,N,1,1,1,2
5143,17-03531,40,1,2,4,7,5,4,2,1,35508.20047175884,13,11,65100.0,N,119,3,1,N,2,1
5144,26-02702,37,1,1,0,7,N,4,2,2,23080.64299917221,9,1,523580.0,8,287,N,2,1,1,2
5145,40-00200,25,2,5,2,6,N,9,1,1,27254.62712919712,12,3,30900.0,3,136,1,2,1,1,1
5146,17-03531,42,2,N,3,5,0,4,3,0,30261.39800196886,17,7,3400.0,4,427,1,N,2,1,1
5147,30-00600,4,1,4,2,7,1,5,1,0,39081.15363931656,N,10,213200.0,8,53,N,2,1,1,1
5148,01-01301,42,1,4,4,2,9,5,3,1,23051.215615034103,4,1,27330.0,7,7,5,1,1,2,2
5149,29-01901,73,2,4,4,7,1,2,3,2,28575.344648718834,15,N,21500.0,6,247,2,N,N,2,2
5150,38-00100,18,2,6,2,5,N,3,2,1,31487.301638931036,0,3,131800.0,2,458,1,N,1,2,2
5151,01-01301,63,1,6,3,5,2,9,2,2,27350.208280444145,5,5,20040.0,9,133,5,2,N,2,1
5152,17-03531,49,2,5,2,6,N,5,3,2,30041.927182734013,5,3,148100.0,7,471,N,N,1,1,1
5153,17-03529,43,1,2,4,4,3,6,1,2,21072.265281438828,N,1,279200.0,8,34,5,N,2,1,2
5154,51-51255,14,2,2,0,2,0,5,1,0,27707.399862766266,9,6,34690.0,1,488,5,2,1,1,2
5155,06-08507,52,1,N,4,5,0,12,1,2,25421.559628009796,18,8,50020.0,5,230,4,2,1,2,2
5156,06-07502,21,1,5,1,2,2,12,3,0,30491.194424688816,8,N,337000.0,2,263,4,2,1,1,1
5157,19-01700,0,1,6,3,9,4,11,2,0,27806.49919784069,3,2,33270.0,4,398,6,2,1,2,1
5158,40-00200,89,2,6,2,2,6,8,3,0,28110.316607117653,1,7,144200.0,4,401,6,2,N,2,1
5159,17-03529,86,2,1,2,4,4,4,2,0,27351.69473385811,8,10,186200.0,N,405,N,2,N,2,2
5160,51-51255,7,2,N,2,1,2,12,3,0,34896.448738634586,N,11,123900.0,8,398,2,N,1,1,1
5161,28-01100,87,1,2,0,6,5,2,3,1,29185.772730469704,7,7,14100.0,4,125,4,1,2,1,2
5162,24-01004,63,1,4,3,3,9,10,1,0,29644.31822425127,0,6,73300.0,9,414,6,2,2,1,2
5163,06-07502,83,2,4,3,8,7,9,1,0,30545.683071672916,12,11,19820.0,0,398,N,2,N,1,1
5164,06-07502,67,1,5,0,3,N,11,2,2,23819.021280765533,16,11,85050.0,1,41,6,N,2,1,1
5165,38-00100,17,1,5,2,4,1,4,2,2,28861.1767039299,4,6,214090.0,6,218,4,2,N,2,1
5166,01-01301,60,1,1,3,9,6,7,2,1,23719.363000154495,4,9,213000.0,5,123,4,N,1,1,1
5167,38-00100,16,2,N,3,2,0,4,1,0,30273.48318552971,14,1,168000.0,0,196,6,N,N,2,2
5168,29-01901,87,2,6,1,9,2,8,3,2,32469.086484000087,4,1,77950.0,6,457,1,N,1,2,2
5169,08-00803,71,2,1,2,5,4,4,2,0,22982.155331134796,5,2,187000.0,9,410,1,N,2,2,2
5170,36-03710,53,1,6,4,9,2,8,1,0,25368.243546247482,3,8,145700.0,4,458,5,2,N,1,2
5171,30-00600,75,1,4,0,3,4,4,3,0,23066.786031484604,18,1,555000.0,1,82,N,2,1,1,1
5172,06-08507,70,2,N,4,7,9,6,1,2,26784.345975875854,9,3,17900.0,0,346,N,2,1,1,2
5173,24-01004,74,2,5,3,6,N,10,1,1,38396.86078286171,17,3,450.0,2,104,3,N,2,2,2
5174,29-01901,4,2,4,0,2,1,8,1,1,31175.541589170694,3,12,14000.0,6,314,3,1,1,1,1
5175,06-07502,94,1,N,4,9,5,8,1,2,28344.447908759117,7,3,140400.0,8,299,1,2,2,1,2
5176,32-00405,79,1,5,2,2,0,3,3,0,28042.48258626461,16,6,77950.0,4,33,5,2,1,1,2
5177,13-04600,76,1,3,0,8,4,2,1,0,32499.187653794885,16,6,260150.0,4,233,1,N,N,1,2
5178,32-00405,35,1,4,4,5,N,10,2,0,34786.1117913425,18,3,158000.0,2,318,1,1,N,1,2
5179,24-01004,85,2,5,3,6,9,8,1,0,19243.718648910522,13,5,79000.0,2,187,6,N,2,2,1
5180,24-01004,68,1,5,3,6,N,2,2,1,28181.385189652443,18,9,155900.0,5,317,2,1,N,2,1
5181,30-00600,24,1,2,4,9,9,N,1,2,26907.630322933197,14,11,29060.0,5,344,2,2,N,2,2
5182,32-00405,27,2,6,0,7,9,4,1,1,34862.6401001811,10,9,60130.0,0,35,N,1,N,1,1
5183,36-03710,31,2,N,3,5,9,7,2,1,32593.133324909955,14,3,27700.0,1,81,6,2,N,2,2
5184,32-00405,30,1,5,3,3,9,11,2,1,26027.900328993797,3,10,14700.0,5,16,5,N,2,1,2
5185,40-00200,63,2,3,0,1,6,6,2,0,30190.10974651575,16,4,21200.0,7,392,3,1,2,2,1
5186,29-01901,31,2,5,4,6,N,4,1,1,19103.2705245018,16,6,29740.0,4,65,4,1,N,2,2
5187,06-07502,13,2,N,2,6,9,10,2,2,32701.889565376565,16,2,126300.0,N,92,5,N,2,2,2
5188,40-00200,73,1,2,3,8,5,3,1,1,19439.643460273743,4,11,240.0,9,141,N,1,2,2,2
5189,40-00200,78,2,4,2,4,0,9,1,2,27869.19775402546,4,1,53000.0,1,323,6,1,1,1,1
5190,17-03531,23,2,1,0,8,0,5,2,1,27324.37718605995,18,4,62600.0,6,273,N,N,1,1,2
5191,36-04010,24,2,6,2,1,3,4,2,2,19967.570204496384,17,8,5900.0,4,42,5,N,2,1,1
5192,17-03529,37,1,2,2,1,3,2,2,2,30720.348426163197,9,5,17180.0,1,67,4,N,1,2,2
5193,17-03531,80,1,4,2,2,4,12,3,0,31959.62953364849,12,1,14300.0,N,68,5,N,N,1,2
5194,36-04010,69,1,3,4,1,3,8,3,2,17362.9806599617,9,12,21800.0,2,456,N,1,2,2,2
5195,28-01100,23,2,4,3,7,6,4,2,1,28554.211625814438,17,2,55200.0,3,435,1,2,2,1,2
5196,36-03710,76,2,5,2,6,1,9,2,2,28891.680485367775,9,5,550000.0,4,228,1,N,1,2,1
5197,51-01301,43,1,N,0,2,1,N,1,0,29789.60305815935,3,6,51900.0,0,230,5,N,2,2,1
5198,32-00405,86,1,2,4,8,5,4,2,0,23421.08818268776,N,3,68600.0,8,93,4,N,2,2,2
5199,30-00600,95,2,2,2,5,9,6,3,2,26803.632281780243,4,N,308100.0,N,183,N,2,N,1,1
5200,51-51255,12,2,4,1,2,0,7,1,0,31831.445626229048,2,1,60.0,1,481,6,2,N,1,2
5201,26-02702,35,1,2,1,3,2,5,1,1,24914.918213248253,N,7,44400.0,9,181,4,2,1,1,2
5202,51-51255,55,2,2,4,6,1,8,1,0,26368.09996700287,4,11,544200.0,0,170,6,2,N,2,2
5203,32-00405,62,1,1,3,6,1,N,3,0,29565.27209764719,4,11,73380.0,8,133,6,1,1,1,2
5204,08-00803,90,2,2,1,5,4,8,2,1,33904.050701618195,3,5,305000.0,3,193,6,1,N,2,2
5205,40-00200,5,2,5,2,2,N,11,3,2,33273.06437725574,1,5,18200.0,N,433,3,2,2,2,1
5206,29-01901,32,2,N,0,3,1,10,1,2,27757.660538315773,17,8,647000.0,2,46,1,1,2,1,1
5207,28-01100,59,1,3,0,9,5,N,3,0,17069.96627664566,18,12,257000.0,3,266,1,1,1,1,2
5208,17-03531,60,1,6,3,9,1,8,3,1,23391.174589157104,12,9,3440.0,0,401,5,1,1,1,2
5209,28-01100,0,2,5,0,4,5,3,2,1,17350.59891796112,6,6,544000.0,0,287,2,1,1,2,2
5210,06-07502,88,2,3,1,2,1,5,2,0,28879.718318641186,7,5,149000.0,3,127,2,1,2,2,2
5211,24-01004,93,1,6,4,2,6,2,1,2,26532.646210551262,13,3,37510.0,3,84,2,N,1,1,2
5212,36-03710,81,1,3,3,9,7,2,1,0,28242.146230697632,3,8,3660.0,2,77,3,1,N,2,1
5213,06-07502,65,2,5,3,6,7,2,1,2,21578.833960056305,16,3,15200.0,9,319,2,N,1,1,2
5214,30-00600,11,2,3,3,2,3,12,1,2,25002.87427341938,6,12,230000.0,N,45,6,N,1,2,1
5215,32-00405,63,2,6,4,8,5,11,2,0,20863.682428359985,15,10,132000.0,8,0,2,2,N,1,1
5216,17-03531,1,2,2,3,4,N,2,3,0,29685.5115339756,16,4,102200.0,0,186,3,2,1,2,2
5217,19-01700,28,2,6,4,8,5,3,2,0,34452.75179168582,16,10,53300.0,8,106,1,N,2,2,1
5218,06-08507,45,2,3,2,8,9,2,1,0,29062.334124207497,18,7,370000.0,6,348,1,N,2,2,1
5219,29-01901,55,2,5,1,3,6,11,2,1,22340.882242679596,13,N,284800.0,1,40,3,2,1,2,2
5220,17-03531,92,1,N,2,3,6,10,3,2,28228.30683684349,1,12,9700.0,2,352,3,1,2,1,2
5221,51-51255,48,1,2,4,1,4,5,1,1,22498.92079806328,10,3,5180.0,0,403,N,1,1,1,1
5222,17-03531,62,2,1,0,8,4,4,2,1,27113.17095017433,1,N,2440.0,1,414,3,1,1,2,2
5223,13-04600,48,2,3,0,4,N,8,3,0,36642.47401899099,6,6,178900.0,3,451,1,2,1,2,1
5224,51-51255,18,1,1,2,5,1,2,3,1,33520.65116381645,15,11,57800.0,6,483,2,N,N,1,1
5225,24-01004,46,2,3,4,8,9,5,1,0,28215.31879758835,0,4,207800.0,6,6,2,2,2,1,1
5226,40-00200,41,1,3,0,4,5,4,1,1,33347.08862839639,1,N,31830.0,6,323,4,1,N,2,2
5227,36-03710,13,2,5,0,5,4,N,1,1,21304.187161684036,0,4,70150.0,3,468,3,2,N,2,1
5228,29-01901,49,1,N,3,3,6,10,2,2,30986.31387284398,11,8,130100.0,7,100,5,1,2,2,1
5229,01-01301,92,2,6,3,3,6,N,1,1,32416.09917937219,18,5,96100.0,3,71,6,2,N,2,2
5230,51-01301,24,1,4,3,9,4,6,1,1,28966.203790664673,4,12,520.0,3,212,5,2,N,2,2
5231,17-03529,73,2,4,4,5,9,3,3,1,32749.0926360772,15,9,3150.0,9,88,3,N,1,1,2
5232,28-01100,51,1,5,0,2,0,3,1,0,28632.6412037611,10,9,8840.0,7,398,N,2,1,1,1
5233,08-00803,21,2,1,4,5,N,9,1,1,26441.750926733017,14,9,104400.0,0,303,1,1,1,1,2
5234,24-01004,39,1,2,0,8,4,4,3,2,24157.963901519775,11,11,21950.0,1,401,1,2,1,1,2
5235,17-03529,23,2,1,2,7,3,10,3,1,23446.29101252556,1,3,135000.0,5,55,5,2,2,1,1
5236,51-51255,54,2,3,4,2,0,7,1,2,32646.484203472733,3,9,47100.0,N,217,2,2,2,2,2
5237,40-00200,54,1,4,0,8,2,10,1,1,34558.45949834585,11,11,-1800.0,6,223,3,2,1,1,2
5238,13-04600,39,2,1,0,2,2,12,2,1,28566.559196472168,9,1,70140.0,7,345,5,N,N,2,2
5239,36-04010,28,2,4,4,5,3,2,3,2,29080.416134357452,4,4,6100.0,8,222,N,N,2,2,1
5240,26-02702,45,1,5,3,5,0,2,1,0,29067.51645243168,5,6,51300.0,8,8,5,2,2,2,2
5241,17-03531,46,2,1,1,9,4,2,2,1,24947.408326029778,18,9,191000.0,N,230,2,1,2,2,2
5242,01-01301,58,2,3,3,3,N,7,2,1,31937.079681441188,9,11,91200.0,6,9,1,N,N,2,1
5243,38-00100,14,1,1,2,1,5,6,3,0,26200.70578610897,6,7,647000.0,0,307,1,1,2,2,1
5244,06-08507,8,1,2,4,8,1,3,1,0,23032.35205745697,2,12,17720.0,6,423,1,1,2,1,1
5245,38-00100,63,1,4,0,5,9,2,2,0,22574.97156238556,6,9,127500.0,3,404,N,2,N,2,1
5246,24-01004,11,2,5,1,3,3,12,3,1,27961.995893478394,4,7,17760.0,6,137,1,2,N,1,1
5247,13-04600,14,1,1,4,9,4,3,3,2,18040.105345010757,15,8,48700.0,2,431,4,1,2,2,1
5248,32-00405,66,2,2,3,9,1,3,1,1,27481.439905524254,0,11,283000.0,4,39,3,N,1,2,2
5249,40-00200,26,2,6,4,9,N,4,2,0,23776.9729552269,9,10,154190.0,3,64,5,N,N,1,1
5250,01-01301,25,1,6,0,7,4,7,1,0,27769.276354074478,16,11,74500.0,8,170,N,N,2,1,1
5251,36-04010,10,1,3,0,3,6,11,2,2,35284.195847570896,1,10,430.0,3,36,6,N,2,2,1
5252,32-00405,77,1,6,0,8,7,4,1,0,29277.964572668076,6,2,62500.0,3,161,4,1,2,2,2
5253,08-00803,21,1,1,4,9,4,11,3,0,28063.382755875587,N,4,3250.0,0,98,N,2,2,1,1
5254,24-01004,38,1,6,0,4,N,5,3,2,35577.94759964943,10,6,39120.0,2,181,N,2,2,2,2
5255,13-04600,33,1,5,0,1,1,9,1,2,22076.19297361374,3,2,12800.0,2,340,N,1,N,2,2
5256,30-00600,70,2,1,0,6,N,3,2,2,22492.808032989502,4,9,112060.0,3,354,4,N,2,2,1
5257,24-01004,56,2,3,0,7,N,12,3,0,26163.54542708397,N,1,4500.0,2,464,5,N,2,2,2
5258,40-00200,74,2,5,2,3,7,7,1,2,30141.774137973785,16,1,317000.0,1,380,N,N,2,2,2
5259,17-03531,28,1,4,3,2,6,3,1,2,27976.406925082207,15,5,51200.0,7,152,5,N,1,2,1
5260,17-03531,47,1,6,0,1,3,8,1,2,28933.675357162952,1,12,96100.0,9,188,4,2,2,2,1
5261,30-00600,85,1,6,3,3,6,12,3,0,25875.521524310112,13,7,3300.0,1,161,3,N,2,1,2
5262,17-03531,44,1,1,2,1,9,11,3,0,19582.52751326561,11,7,176000.0,4,355,1,1,N,1,1
5263,19-01700,29,2,5,0,9,3,12,3,2,26809.47118794918,17,2,66100.0,N,443,6,N,2,1,2
5264,24-01004,22,1,4,1,7,3,3,2,0,25050.006318449974,10,7,78990.0,8,296,N,N,N,2,2
5265,06-08507,57,1,4,3,5,9,10,3,0,31320.647145569324,4,1,2890.0,N,2,5,2,N,1,2
5266,17-03529,56,1,N,4,5,9,5,2,2,34435.08618375659,4,4,107500.0,N,166,N,N,1,2,2
5267,51-01301,30,2,3,2,6,2,10,1,0,27350.5338845253,7,6,299100.0,7,386,4,N,N,2,1
5268,19-01700,79,2,3,2,7,7,8,3,1,28125.895322322845,3,2,35600.0,3,101,5,N,2,2,1
5269,06-07502,65,2,1,4,5,0,6,3,1,29423.30090767145,7,7,30700.0,6,420,1,N,N,1,1
5270,06-07502,94,1,2,0,7,N,8,2,1,30015.447076916695,3,5,9560.0,1,398,3,N,N,1,1
5271,51-51255,68,2,3,1,2,0,6,2,2,28851.923104286194,16,8,8600.0,8,182,1,2,1,1,2
5272,17-03531,18,2,4,1,6,3,11,1,1,25686.03996372223,13,12,382000.0,N,125,N,2,N,1,2
5273,17-03529,4,2,1,4,2,0,8,2,0,33506.536629632115,15,11,20950.0,6,212,2,N,2,1,2
5274,51-01301,18,1,5,0,4,0,9,2,2,27360.13261473179,8,4,6170.0,8,172,N,2,2,2,2
5275,51-51255,87,1,1,1,7,4,8,2,1,26993.24076449871,16,12,45200.0,9,22,5,1,2,2,2
5276,51-51255,74,2,2,0,5,7,11,2,2,23941.66125392914,14,5,460.0,0,237,3,1,1,1,2
5277,36-03710,39,1,N,1,4,2,11,2,2,19674.531413078308,10,10,17900.0,7,280,4,1,1,2,1
5278,32-00405,20,1,5,3,5,2,2,3,1,29456.30847221613,2,8,1500.0,3,367,1,N,N,2,2
5279,36-04010,53,1,6,4,6,4,N,1,0,24807.715876460075,13,2,43900.0,N,27,5,1,1,1,2
5280,28-01100,7,2,4,3,1,4,6,1,1,38011.98601937294,15,7,5460.0,1,141,4,2,N,1,2
5281,36-03710,32,1,3,2,2,1,N,2,1,25511.026549696922,17,4,233000.0,9,225,2,2,2,2,1
5282,36-03710,91,1,4,2,2,0,8,1,1,25500.276733398438,16,1,24310.0,8,469,3,1,2,1,1
5283,13-04600,25,1,3,4,2,1,3,3,0,39896.318833589554,12,8,23100.0,5,437,5,1,2,1,2
5284,28-01100,40,1,3,4,4,6,9,2,0,29214.01680982113,0,9,17900.0,9,86,6,1,2,2,2
5285,36-03710,20,1,2,1,5,4,10,1,1,35064.75871151686,12,N,394000.0,9,322,4,2,2,2,1
5286,36-03710,50,1,1,0,7,7,11,2,1,27034.037930727005,5,10,77600.0,8,255,1,1,2,2,1
5287,01-01301,33,1,2,2,2,1,7,1,1,29403.148358225822,7,10,80400.0,4,6,1,N,2,2,2
5288,24-01004,15,1,6,3,4,5,2,2,0,26435.956931471825,6,11,140700.0,4,387,4,N,1,1,1
5289,29-01901,60,1,N,0,8,7,9,2,1,29571.244760215282,9,9,144260.0,4,338,3,2,N,2,1
5290,51-51255,77,1,6,1,1,3,N,3,1,33069.19106746465,4,4,160.0,7,492,6,1,2,2,2
5291,24-01004,47,1,1,2,9,7,10,2,2,32489.808627016842,14,5,115800.0,N,286,5,2,N,1,1
5292,06-08507,24,1,4,3,3,1,11,3,1,30750.85757738352,18,3,1020.0,5,469,N,N,N,2,2
5293,32-00405,64,2,1,4,6,1,5,1,1,23641.83896279335,18,N,32120.0,2,52,N,1,N,2,2
5294,08-00803,70,1,5,2,4,9,9,3,2,18119.418008089066,0,4,54500.0,3,139,N,N,2,2,1
5295,24-01004,5,1,5,2,6,3,10,1,0,25464.584277629852,8,12,93000.0,9,386,2,2,1,2,1
5296,28-01100,7,1,1,4,1,N,N,3,2,28580.689046740532,2,5,192100.0,9,393,6,2,N,1,1
5297,29-01901,43,1,1,2,5,0,12,3,0,20994.507902622223,9,8,12430.0,8,19,5,N,2,1,2
5298,40-00200,4,1,N,3,2,5,7,3,2,23197.14970445633,16,4,197900.0,5,92,N,2,1,2,2
5299,36-04010,81,1,N,1,3,9,5,1,1,27358.7525806427,16,11,260150.0,7,360,N,2,1,2,2
5300,08-00803,21,2,N,0,6,3,N,3,2,30986.790929198265,3,2,389800.0,5,19,5,2,1,2,2
5301,06-08507,63,1,4,4,1,1,5,2,1,21898.53225684166,7,8,23500.0,6,139,4,1,2,2,1
5302,36-03710,58,2,3,1,8,1,N,2,1,31888.60146856308,3,8,32250.0,2,257,6,2,1,2,2
5303,06-08507,15,1,2,0,1,2,6,1,0,31005.99876305461,2,N,121550.0,5,92,5,1,2,1,2
5304,13-04600,21,1,6,0,4,7,11,3,1,31076.780672430992,12,8,20350.0,1,237,1,N,2,2,1
5305,17-03531,0,1,3,2,5,4,10,1,1,30289.106079399586,1,2,76350.0,N,307,N,2,N,2,1
5306,17-03529,43,1,N,0,2,4,7,1,0,26201.796340107918,N,11,72300.0,9,38,2,1,1,1,1
5307,19-01700,61,2,4,3,9,0,10,1,1,31212.25820890069,6,3,92900.0,1,305,N,2,1,2,1
5308,30-00600,27,1,1,0,6,4,9,1,0,32691.55361895822,17,11,5060.0,7,239,5,1,1,2,1
5309,36-04010,44,1,4,0,4,3,7,1,2,35522.583434045315,6,8,667000.0,5,416,3,N,2,2,2
5310,38-00100,60,1,N,0,2,6,12,1,2,19853.861644029617,N,10,60100.0,4,383,2,N,2,1,1
5311,06-08507,1,2,4,4,1,7,10,3,0,30914.547950834036,N,12,290.0,4,46,3,1,2,1,2
5312,24-01004,11,2,5,1,8,2,5,1,1,26288.617423534393,0,5,40080.0,3,308,3,2,1,1,2
5313,17-03531,66,2,2,4,7,2,12,3,1,32312.510462090373,11,4,29200.0,N,467,1,2,N,2,1
5314,28-01100,26,1,6,0,9,9,2,3,0,38280.603528380394,17,8,240000.0,7,344,5,N,1,1,2
5315,40-00200,3,2,2,1,6,5,10,1,0,23725.918040037155,12,8,556300.0,2,361,3,2,N,2,1
5316,06-07502,53,2,5,4,3,1,8,1,2,25923.353593707085,7,5,26010.0,5,132,6,1,1,2,1
5317,36-03710,24,1,2,3,8,9,6,1,2,26190.001857042313,N,9,219000.0,8,428,5,2,1,1,1
5318,51-51255,90,2,5,2,9,3,9,1,0,29698.42122322321,6,9,17100.0,1,294,N,2,N,1,2
5319,08-00803,45,2,2,2,7,7,4,1,2,31673.69301176071,4,5,73600.0,N,133,6,2,N,2,1
