PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
25-01300,0,2,6,0,1,0,N,1,2,2872.7,4195,9,9,143000.0,1,494,N,N,2,1,2,129,171,2916
25-02800,0,2,1,0,1,0,7,1,2,2447.1,6670,9,11,122100.0,6,494,N,2,2,2,2,98,176,3188
25-02800,3,1,1,0,1,0,N,1,1,1457.2,8970,9,5,N,4,500,N,2,2,2,2,638,162,4193
25-01300,0,1,1,0,1,0,5,1,2,2447.1,6570,0,5,402000.0,3,496,N,2,2,2,2,171,149,0
25-01300,21,2,3,0,5,0,7,1,0,2195.3,N,17,9,402000.0,5,27,N,2,2,2,2,661,176,2619
25-01300,22,1,6,0,1,0,9,2,1,2447.1,N,N,11,123000.0,1,19,N,2,2,2,2,146,30,4294
25-00503,10,2,5,0,8,0,4,1,2,1457.2,9380,5,7,70010.0,0,N,N,2,2,2,2,474,37,1168
25-01300,0,2,6,0,1,0,2,1,1,1457.2,5295,9,9,378100.0,7,492,N,2,2,2,1,112,149,3049
25-01300,41,2,1,0,1,0,9,3,1,2447.1,9590,1,1,98500.0,N,91,N,2,2,2,2,38,121,144
25-00703,60,2,1,0,3,5,3,1,2,1457.2,1070,3,1,74500.0,7,137,1,2,2,1,2,86,162,5591
25-00703,0,2,6,0,1,0,N,1,2,2447.1,9780,0,9,N,6,334,N,2,2,2,2,497,156,855
25-00703,34,1,6,0,1,0,3,1,2,3683.9,1770,9,8,88600.0,9,497,N,N,2,2,2,74,661,1005
25-01300,13,1,2,0,1,0,7,1,2,2872.7,6080,4,N,N,3,193,N,2,2,2,2,244,226,0
25-01300,8,1,1,0,1,N,7,1,1,2447.1,9570,0,6,19400.0,7,63,1,2,2,2,1,2,328,4612
25-00703,37,2,3,1,1,3,N,1,2,2447.1,9690,10,8,48200.0,0,51,N,2,2,1,2,357,104,2303
25-01300,0,1,4,0,1,2,3,1,2,1457.2,5580,1,8,N,0,25,N,2,2,1,2,100,124,3468
25-01300,0,2,2,3,1,0,3,1,1,2872.7,6570,0,9,N,2,65,6,2,2,2,2,110,131,855
25-00503,0,1,N,0,1,0,2,1,1,2447.1,7490,9,7,402000.0,6,495,N,2,2,2,2,135,169,855
25-00503,9,2,5,0,1,0,5,1,1,2447.1,670,9,1,97800.0,9,495,N,2,2,2,2,92,293,3346
25-01000,0,1,6,0,1,0,5,1,1,2447.1,5295,0,8,19600.0,N,493,N,2,2,2,2,49,237,4460
25-00503,44,2,6,0,1,1,5,1,1,1457.2,7880,1,8,142100.0,3,499,N,2,2,2,1,78,176,2619
25-01000,0,2,1,0,1,0,7,1,1,1457.2,5593,8,7,203000.0,5,166,N,2,2,2,2,661,77,4901
25-01000,65,2,4,0,1,1,3,1,1,2447.1,8590,12,7,N,0,N,N,2,2,2,2,219,64,1357
25-02800,6,1,1,0,2,0,3,1,1,3683.9,4370,10,9,13170.0,5,351,N,2,2,2,2,132,103,912
25-02800,0,1,3,0,1,0,3,1,2,2195.3,5570,1,11,176200.0,8,495,N,2,2,2,2,59,162,855
25-01300,26,1,1,0,1,0,N,1,2,2447.1,N,12,N,57100.0,8,52,N,2,1,2,2,123,33,62
25-01300,27,2,1,1,5,0,2,1,1,3683.9,9780,3,8,115300.0,6,494,N,2,2,2,2,64,125,6009
25-02800,6,2,N,0,1,1,N,1,1,2447.1,3365,0,11,N,5,52,N,2,2,2,2,142,85,1010
25-02800,22,2,1,1,1,N,6,1,2,2872.7,9920,1,7,108000.0,7,501,N,2,2,2,2,155,38,1439
25-01300,10,1,6,2,1,2,N,1,1,3683.9,5170,9,5,64500.0,8,497,2,N,2,2,2,153,103,1187
25-00703,53,1,1,0,1,0,2,1,1,2872.7,6670,9,5,N,3,498,N,2,N,2,2,111,129,6471
25-00703,21,1,1,0,1,0,2,1,2,2447.1,4490,10,9,N,2,472,N,2,2,2,2,152,122,2619
25-00703,43,1,6,0,1,0,4,1,1,3683.9,9920,5,9,36400.0,9,501,N,2,2,2,2,50,170,7633
25-01300,0,2,6,0,1,2,4,1,1,2872.7,N,0,N,N,7,416,N,2,2,2,2,129,484,5644
25-01000,28,1,1,0,1,5,4,1,1,1457.2,4580,10,10,5000.0,N,286,N,N,2,2,2,71,150,6771
25-01300,40,1,1,0,1,1,4,1,0,3683.9,1990,0,6,23300.0,7,496,N,2,2,2,2,101,165,5532
25-00503,7,1,6,0,1,4,2,1,1,1457.2,6991,N,5,171800.0,2,498,N,1,1,2,2,111,128,3747
25-02800,8,1,6,0,1,4,N,1,2,2447.1,N,9,9,19070.0,4,499,N,2,2,2,2,184,355,6085
25-00503,13,1,N,0,1,0,2,1,1,3683.9,N,1,N,135000.0,5,54,N,N,2,2,2,331,222,3995
25-00703,4,1,1,0,1,5,3,1,1,2447.1,8191,13,N,N,5,51,N,2,2,2,2,642,81,3459
25-01300,0,2,6,0,1,0,N,2,1,2447.1,N,11,9,311000.0,3,355,N,2,2,2,2,132,136,1004
25-01000,35,1,1,0,1,N,N,1,1,2447.1,7670,3,5,132100.0,6,55,N,2,2,1,2,559,92,3336
25-00703,30,1,4,0,8,0,2,1,1,1457.2,6270,1,9,13100.0,6,496,N,2,2,2,2,107,176,1484
25-02800,20,2,6,0,1,0,2,1,1,2447.1,2280,17,8,N,8,493,N,2,2,2,2,138,661,1038
25-02800,0,2,N,0,1,2,4,1,2,2872.7,N,9,5,125400.0,7,500,N,2,2,2,2,279,138,2619
25-01000,9,1,1,1,1,1,3,2,2,2447.1,6890,0,N,N,5,498,N,2,2,2,2,117,121,0
25-02800,0,1,6,0,1,0,3,1,1,2872.7,N,9,4,125100.0,4,N,N,2,2,2,2,153,68,4982
25-01300,34,2,1,0,1,0,3,1,1,2447.1,N,9,7,204000.0,0,51,5,2,2,2,2,501,65,1789
25-00503,60,1,4,0,1,2,3,1,1,3683.9,8191,9,10,224500.0,3,350,N,2,N,2,2,661,10,4367
25-02800,48,2,1,0,1,0,6,1,1,2872.7,7181,9,8,N,9,82,N,2,2,2,2,72,145,2619
25-00503,0,2,6,0,1,0,6,1,1,2447.1,7181,9,9,143000.0,2,492,6,2,2,2,2,125,170,2619
25-00503,0,2,1,0,1,0,N,1,2,2195.3,8970,9,2,36200.0,1,345,N,2,2,2,2,84,167,3876
25-00703,3,2,1,0,1,0,3,1,1,2447.1,7380,9,N,143000.0,4,497,N,2,2,2,2,280,145,2619
25-00703,0,2,6,0,1,1,N,1,2,2195.3,1070,1,2,143000.0,5,120,N,2,2,2,2,86,149,1476
25-02800,5,2,4,0,1,0,N,1,1,2447.1,N,9,9,107300.0,6,122,N,2,2,2,1,133,132,4322
25-01300,0,2,6,3,1,0,2,1,2,3683.9,1070,9,N,143000.0,6,65,N,2,2,2,2,110,176,2619
25-00703,11,2,6,0,2,0,N,1,0,2872.7,3080,0,4,400000.0,7,52,3,2,2,2,2,173,472,892
25-00503,60,2,N,0,1,0,5,1,1,1457.2,N,N,5,1140.0,2,N,N,2,2,2,2,130,37,3765
25-02800,9,1,6,4,1,0,N,2,1,2447.1,6690,9,4,20200.0,5,496,N,2,2,1,2,110,143,5940
25-02800,55,2,6,0,1,0,2,1,0,2872.7,4390,N,8,175000.0,2,500,N,2,2,2,2,81,306,401
25-02800,28,1,6,0,1,0,2,1,1,2872.7,3095,1,5,31400.0,7,300,N,2,2,2,2,230,88,4831
25-01300,34,2,6,0,1,0,2,1,1,2872.7,9770,10,9,N,4,0,N,2,2,2,2,79,208,2619
25-00503,0,2,6,0,1,0,3,1,1,2447.1,4690,9,11,13800.0,7,501,N,2,2,2,2,511,59,3628
25-01300,25,1,5,0,3,1,2,1,0,2872.7,8290,3,6,120010.0,7,94,N,2,2,2,2,115,126,4066
25-02800,38,1,4,0,1,0,2,1,1,2447.1,9920,9,8,81280.0,6,495,N,1,2,2,1,125,163,2619
25-02800,0,1,1,0,1,1,3,1,2,2447.1,5490,12,N,N,3,52,2,2,2,2,2,88,146,2746
25-01300,0,2,6,0,1,0,N,1,2,3683.9,5295,9,5,29500.0,8,498,N,2,2,1,2,100,147,2141
25-01300,0,2,6,0,9,1,2,1,2,2872.7,3365,17,3,N,3,501,N,2,1,2,2,432,167,3410
25-01000,0,1,6,0,6,0,3,1,1,2447.1,7280,17,9,402000.0,7,494,N,1,2,2,2,111,172,2619
25-01000,0,2,4,0,1,0,9,1,1,1457.2,9680,0,8,265100.0,9,492,N,2,2,2,2,79,230,2619
25-00703,3,2,3,0,1,0,2,1,1,3683.9,3380,17,8,62900.0,N,0,N,2,2,2,1,68,222,3180
25-01300,16,1,1,0,2,0,2,1,1,2195.3,7470,11,8,-1600.0,3,51,N,2,2,2,2,72,122,2206
25-00703,6,2,6,0,6,0,N,1,1,2195.3,9590,9,2,20900.0,9,434,N,2,1,2,2,184,511,6213
25-01000,53,1,1,0,1,0,4,1,2,1457.2,N,N,9,639000.0,2,501,N,2,2,2,2,309,80,5186
25-01300,54,2,5,0,1,2,6,1,2,1457.2,770,9,8,20100.0,3,75,N,2,2,2,1,69,161,7095
25-00503,1,2,1,0,1,2,2,1,2,2447.1,8090,15,9,18700.0,7,500,N,2,2,2,2,146,75,0
25-00703,73,2,1,0,1,0,N,1,1,2872.7,6992,8,9,349000.0,N,99,N,2,2,2,2,87,48,5348
25-02800,0,2,6,0,1,0,2,1,0,2195.3,5680,1,N,143000.0,4,496,N,1,2,1,2,263,176,0
25-02800,0,1,1,0,1,0,2,1,1,3683.9,9920,9,9,50180.0,9,190,N,2,2,2,2,121,98,3037
25-00503,21,1,6,0,1,0,3,1,0,2447.1,9680,10,9,111500.0,7,299,N,2,2,2,2,91,230,144
25-00703,13,2,6,2,1,0,2,2,1,2447.1,9490,1,7,13500.0,9,498,N,1,2,2,2,121,49,2213
25-01300,18,2,6,0,9,2,4,3,1,2195.3,1070,4,9,115400.0,8,109,N,N,2,2,2,78,135,5702
25-00503,0,1,6,0,1,5,2,1,2,2447.1,9780,9,8,N,6,498,N,2,2,2,2,363,164,2619
25-00503,11,2,1,0,1,0,7,1,1,3683.9,4090,9,8,250000.0,6,131,N,2,2,2,2,101,86,4114
25-00503,19,2,3,0,1,0,9,1,2,3683.9,9570,9,8,253000.0,N,349,N,2,2,2,1,113,162,4550
25-01300,0,1,5,0,1,0,N,1,0,2872.7,9690,4,9,23200.0,4,177,N,2,2,2,2,124,140,0
25-01300,0,1,3,0,1,2,N,1,2,1457.2,2270,0,5,N,9,328,2,2,2,2,2,199,176,2926
25-02800,0,1,2,0,1,0,N,1,2,2447.1,N,3,N,84140.0,4,51,N,2,2,2,2,123,70,0
25-01300,21,2,2,0,1,0,3,1,2,2447.1,4380,9,5,350000.0,7,496,N,2,2,2,2,192,661,0
25-02800,34,1,6,0,1,0,3,1,1,2195.3,9690,12,5,118300.0,3,252,4,2,1,2,2,122,124,4409
25-01000,54,1,6,0,9,0,2,1,0,2447.1,N,17,9,14000.0,7,241,2,2,N,2,2,132,94,5754
25-00503,23,2,1,0,1,0,2,1,1,2447.1,N,N,7,14200.0,2,399,N,N,N,2,2,71,10,6672
25-01000,21,1,1,0,1,1,N,1,2,2195.3,N,9,8,143000.0,6,49,N,2,N,2,2,175,108,0
25-02800,13,1,1,0,1,1,6,1,0,2447.1,N,11,8,28000.0,7,501,N,2,2,2,2,133,98,1781
25-02800,36,2,1,4,1,0,7,1,2,2195.3,6370,11,9,N,8,51,N,2,2,2,2,118,69,3639
25-01000,27,1,3,0,1,3,4,1,2,2447.1,8192,9,4,18900.0,9,43,N,2,2,2,2,593,129,4936
25-01000,61,1,1,0,1,0,2,1,1,2447.1,7770,N,10,35300.0,3,52,N,2,2,2,2,133,0,5044
25-00503,0,2,1,0,1,0,2,1,2,2872.7,5593,9,8,11900.0,7,497,N,2,2,2,2,109,176,4565
25-00703,4,2,6,0,1,0,N,1,2,2447.1,6991,0,9,21400.0,8,339,N,2,2,2,2,65,164,4375
25-02800,0,2,1,0,1,1,2,1,2,2872.7,9770,9,10,34000.0,2,51,4,2,2,2,2,245,143,3433
25-00703,16,1,6,0,8,3,2,1,1,2195.3,9780,6,8,-1600.0,9,N,N,2,1,2,2,23,341,6474
25-00703,2,2,N,0,1,0,4,1,1,2447.1,770,1,5,35100.0,3,52,N,2,2,2,2,150,176,2619
25-01300,16,1,4,0,3,2,3,1,1,2447.1,8191,4,9,67100.0,7,426,N,N,2,2,2,336,131,5718
25-00703,21,1,1,0,1,0,4,1,2,2447.1,9780,17,6,143000.0,0,0,N,1,2,2,1,249,164,855
25-02800,0,1,1,0,7,0,7,3,2,3683.9,N,N,N,78800.0,5,98,N,2,2,2,2,118,70,890
25-02800,13,2,6,0,1,0,N,1,0,2447.1,8780,7,9,37500.0,7,282,N,2,2,2,2,163,101,2619
25-02800,0,1,6,0,1,2,2,1,0,1457.2,N,9,5,N,6,499,N,2,2,2,2,122,185,0
25-00703,0,1,6,0,1,0,2,1,2,3683.9,9920,9,9,31800.0,2,501,N,2,2,2,2,160,68,1234
25-01000,0,1,1,0,1,0,4,1,1,2447.1,N,0,8,11100.0,4,336,5,2,2,2,2,118,71,4323
25-01000,0,2,4,0,2,0,2,1,0,2447.1,6090,9,N,402000.0,5,391,N,2,2,2,2,175,113,5327
25-01300,34,2,5,0,1,2,4,1,1,2447.1,9780,10,8,102100.0,5,351,N,2,2,2,2,59,148,7266
25-01000,36,1,6,0,1,0,N,1,1,2447.1,9680,13,1,13770.0,8,498,4,1,2,2,2,163,150,2189
25-02800,0,2,1,0,1,4,2,1,1,2447.1,690,9,5,97100.0,4,499,N,2,2,2,2,260,128,2647
25-00703,3,1,N,0,1,N,2,1,1,2447.1,5170,9,9,N,7,492,N,2,2,2,1,55,176,2619
25-00503,1,2,1,0,1,0,4,1,2,2447.1,N,0,N,N,4,380,N,2,2,2,2,117,147,2756
25-00503,14,1,6,0,1,N,4,1,1,2447.1,7290,3,9,36500.0,9,498,N,2,2,2,2,94,98,2988
25-00503,0,2,1,0,1,0,N,1,0,1457.2,N,9,11,402000.0,9,499,N,1,2,2,2,129,176,3382
25-00503,0,1,N,0,1,0,3,3,1,2447.1,2280,0,9,143000.0,7,492,N,2,2,2,2,85,176,2619
25-00503,0,2,1,0,1,4,2,1,0,3683.9,9160,6,5,39200.0,0,73,N,2,2,2,2,600,91,0
25-00703,36,2,1,1,1,0,4,1,2,2195.3,6290,10,8,29000.0,4,493,N,2,2,2,1,81,176,2619
25-01300,13,2,2,0,1,0,2,3,2,1457.2,3390,0,1,110100.0,9,497,N,N,2,2,2,28,93,5482
25-00503,42,2,1,0,6,0,2,1,1,3683.9,9770,9,8,13100.0,7,497,N,2,2,2,2,81,162,5120
25-00503,0,1,6,0,1,1,2,1,2,2195.3,9770,9,3,N,7,494,N,1,1,2,2,180,176,2619
25-00503,27,1,6,0,1,3,2,1,2,3683.9,9780,N,11,-1600.0,4,0,N,2,2,2,1,85,73,2224
25-01300,17,2,6,0,1,0,2,1,1,2447.1,9690,0,10,117000.0,9,492,N,2,2,2,2,238,176,855
25-02800,19,1,5,0,1,0,5,1,1,2447.1,N,0,7,99600.0,4,265,N,2,2,2,2,104,135,1454
25-01300,0,2,1,0,1,0,N,1,1,2447.1,9570,9,9,N,N,496,1,2,2,2,2,118,176,2619
25-00503,2,2,2,0,2,1,3,1,1,2872.7,8561,9,9,213100.0,7,29,N,2,2,2,2,135,73,1525
25-00703,9,2,6,0,1,0,4,1,1,2447.1,7980,13,3,33860.0,0,439,N,1,2,2,2,576,98,4212
25-00703,8,1,6,0,1,0,3,1,1,2872.7,2280,12,7,120010.0,6,491,N,N,2,2,2,239,50,4766
25-00503,0,1,1,0,1,0,N,1,2,2447.1,6270,0,8,45100.0,8,0,N,2,1,2,2,73,176,2619
25-02800,11,2,6,0,1,0,5,1,2,3683.9,9770,9,8,81500.0,9,499,N,1,2,2,2,2,119,5495
25-00503,0,1,3,0,1,2,3,1,1,1457.2,8990,9,9,N,0,52,N,2,1,2,2,308,63,3757
25-02800,25,1,2,3,1,0,N,1,0,2447.1,5570,1,1,10300.0,2,495,N,2,2,2,2,51,176,5812
25-01300,22,1,4,0,5,0,N,1,1,1457.2,7580,18,9,11480.0,6,501,N,1,2,2,1,304,136,0
25-01000,13,2,6,0,3,3,5,1,1,1457.2,N,9,N,N,5,62,N,2,2,2,2,141,208,2960
25-01300,30,2,5,0,1,0,3,1,0,2872.7,7072,9,9,18500.0,9,501,N,2,2,2,2,110,121,1634
25-00503,0,2,1,0,1,2,4,1,2,3683.9,7470,2,8,27000.0,8,0,N,2,2,2,2,97,175,3647
25-02800,33,1,N,0,1,4,4,1,1,3683.9,3570,0,5,30200.0,2,500,N,2,2,2,2,111,105,3276
25-01000,0,1,6,0,1,1,4,1,2,3683.9,N,9,9,70010.0,5,439,N,2,2,1,2,175,80,2619
25-00703,3,1,6,4,1,0,N,1,1,2195.3,2690,9,5,115300.0,5,501,5,2,2,2,2,122,112,2989
25-00703,21,2,N,0,1,3,6,1,0,2447.1,8980,9,7,N,6,492,N,1,2,1,2,74,149,2619
25-00503,6,1,1,0,1,3,3,1,2,2872.7,1070,9,4,N,7,461,N,2,2,2,2,283,78,3625
25-00503,0,2,4,0,1,3,N,1,1,2872.7,2670,9,9,143000.0,7,369,N,2,2,2,2,132,176,2619
25-00703,0,2,1,0,1,0,2,1,1,2447.1,N,10,9,135500.0,2,56,N,2,2,2,2,175,72,0
25-00703,8,1,2,1,1,0,N,3,1,2447.1,2870,1,8,70100.0,7,500,5,2,N,2,2,84,129,2043
25-01300,25,1,N,0,8,0,2,1,2,3683.9,7860,9,7,N,5,499,N,2,2,2,1,143,183,384
25-01000,21,1,6,0,1,0,4,1,2,2195.3,9780,0,8,6800.0,7,380,N,2,2,2,2,196,122,2619
25-02800,21,2,6,0,1,0,N,1,2,2447.1,2280,0,11,122200.0,7,492,N,2,2,2,2,88,176,5327
25-00503,0,2,6,4,5,0,5,1,1,2447.1,9780,9,9,88600.0,9,386,N,2,2,2,2,11,138,3815
25-02800,14,1,1,0,1,2,2,1,2,2872.7,5170,9,4,-1600.0,7,366,N,2,1,2,2,51,270,4371
25-01300,4,2,2,0,1,0,2,1,1,3683.9,6590,10,3,N,7,172,N,2,2,2,2,114,202,2619
25-01000,0,2,6,0,1,1,3,1,1,2872.7,9590,9,8,402000.0,7,492,N,2,2,2,2,139,176,2619
25-02800,0,2,5,0,1,0,7,1,1,3683.9,6870,10,3,8500.0,8,0,N,2,2,2,2,116,661,4433
25-02800,16,2,1,1,1,0,N,2,2,3683.9,8660,9,8,264000.0,0,496,N,2,2,2,2,365,156,0
25-00703,0,2,1,0,1,0,3,1,1,2447.1,N,10,N,N,2,483,N,2,2,2,2,175,65,2619
25-02800,0,2,1,0,1,0,2,1,1,2872.7,N,3,9,32530.0,5,345,N,2,2,2,2,154,119,0
25-00503,0,2,1,0,9,0,3,1,2,1457.2,6890,9,9,143000.0,3,51,N,2,2,2,2,137,132,0
25-01300,63,1,6,0,1,1,3,1,0,2872.7,6280,N,8,146400.0,7,0,N,2,2,2,2,55,79,4945
25-01300,0,2,1,0,5,3,2,1,2,2195.3,N,9,7,N,1,496,N,2,2,2,2,147,176,2619
25-00703,0,2,1,0,1,1,3,1,1,2872.7,8980,9,7,N,5,500,N,2,2,2,2,59,99,272
25-02800,11,2,1,0,1,1,2,1,0,2872.7,6390,18,1,18900.0,8,25,4,1,2,2,1,48,328,3059
25-00703,0,2,1,0,1,0,2,1,1,2447.1,N,9,N,N,3,500,N,N,2,1,2,175,137,2619
25-00503,20,2,4,0,1,0,4,2,1,1457.2,6992,10,5,N,8,88,N,2,2,2,2,143,184,0
25-02800,0,1,6,0,1,1,4,1,2,1457.2,4880,9,N,402000.0,2,66,N,2,N,2,1,154,176,2619
25-00503,41,2,6,0,1,0,3,1,2,2447.1,N,N,2,6500.0,6,184,N,2,2,1,1,123,66,3641
25-01000,45,1,1,0,1,0,N,1,1,2872.7,5295,17,8,N,5,492,N,2,2,2,2,58,176,1616
25-02800,19,1,5,0,5,0,7,1,2,1457.2,9780,1,N,-1600.0,0,51,N,2,2,2,2,138,0,4050
25-02800,19,2,1,0,1,0,N,1,1,2447.1,8590,10,8,118500.0,5,309,N,2,N,2,2,422,102,2902
25-01300,37,2,6,0,1,0,9,1,0,3683.9,6680,2,7,42600.0,5,496,N,2,2,2,2,90,216,0
25-00703,21,2,6,0,1,0,N,1,2,3683.9,N,0,7,N,3,336,N,2,2,2,2,175,109,2619
25-02800,1,1,6,0,1,0,2,1,1,1457.2,9590,9,3,N,8,0,N,2,2,2,2,55,153,2619
25-02800,0,2,6,0,7,0,5,1,1,1457.2,2880,9,5,393700.0,4,127,N,2,2,2,1,119,106,2619
25-02800,0,1,1,0,1,3,4,1,1,3683.9,9770,9,9,402000.0,1,493,N,2,2,2,2,104,176,3754
25-00703,0,1,1,4,1,0,2,3,2,2872.7,7071,9,9,124500.0,7,347,N,2,2,2,2,112,188,1295
25-00503,0,2,4,0,1,5,4,1,1,1457.2,8564,11,N,N,5,51,4,2,2,2,2,145,132,2619
25-02800,40,1,1,0,1,2,6,1,1,2447.1,7072,5,6,10400.0,9,495,1,2,1,2,2,8,192,3814
25-00503,22,1,6,0,1,0,2,1,2,2872.7,N,9,9,N,6,452,N,N,2,2,2,140,568,6095
25-02800,44,2,6,0,1,3,N,1,2,1457.2,9780,18,4,76300.0,9,500,N,2,2,2,2,105,146,3094
25-00503,11,1,1,0,1,0,2,1,2,2447.1,4980,0,5,79300.0,4,52,N,2,N,1,2,139,60,855
25-01300,0,1,4,0,1,1,3,3,2,2447.1,6290,13,N,N,4,54,N,2,2,2,2,175,67,2619
25-00503,0,2,6,0,1,3,4,1,1,3683.9,5295,1,3,N,8,492,5,2,2,2,2,121,237,2619
25-00503,1,1,1,0,1,2,3,1,1,2447.1,7670,9,9,631300.0,4,303,N,2,2,2,2,218,108,6077
25-00703,18,1,1,0,1,0,5,1,1,3683.9,N,N,5,124500.0,3,438,N,2,2,2,2,175,0,3032
25-01300,0,1,6,0,1,0,2,1,1,3683.9,5190,9,N,402000.0,6,0,N,2,1,2,2,266,328,2619
25-01300,0,2,5,0,1,0,2,1,1,2195.3,9780,9,6,74700.0,4,24,N,2,2,2,2,140,142,4142
25-01300,21,2,1,0,1,2,N,1,2,2447.1,3980,9,5,N,9,0,N,2,2,2,2,81,107,5360
25-01300,0,1,1,0,1,0,4,1,1,2447.1,5370,9,9,36500.0,7,496,N,2,2,2,2,116,130,4728
25-01000,11,1,6,0,1,3,6,3,2,2872.7,4070,2,9,N,1,327,N,2,2,2,2,94,100,5015
25-00503,2,1,1,1,1,0,5,1,2,2447.1,9780,9,4,-1600.0,9,75,N,2,1,2,2,144,661,6413
25-02800,31,2,4,0,1,4,9,1,1,2872.7,7380,9,8,4700.0,7,53,N,2,2,2,2,488,85,3040
25-00503,29,1,6,2,9,0,2,1,1,2447.1,4195,N,8,9590.0,5,499,N,2,N,2,2,16,116,3077
25-01300,43,1,3,4,1,0,N,1,1,2195.3,5480,18,7,N,4,158,N,2,2,2,2,119,156,0
25-00503,8,1,6,0,1,0,N,1,1,3683.9,8090,9,5,124500.0,5,415,N,2,2,1,2,130,123,3043
25-00503,34,1,1,2,1,0,N,1,1,1457.2,9570,9,4,N,8,25,N,2,2,2,2,95,176,2619
25-02800,5,2,6,0,1,5,N,1,1,2195.3,6090,9,9,550.0,0,409,N,2,N,2,2,258,153,0
25-02800,0,2,6,0,1,0,4,1,1,2872.7,8980,9,5,N,6,228,N,2,2,2,2,113,137,729
25-02800,33,1,3,0,1,0,2,1,2,1457.2,7270,7,8,100600.0,9,501,N,2,2,2,2,54,122,7376
25-01300,11,2,4,0,1,0,2,1,1,2195.3,9780,9,9,23400.0,6,52,N,2,2,2,2,218,83,36
25-01300,0,2,6,0,1,3,2,1,1,3683.9,3470,0,8,62000.0,9,497,N,2,2,2,2,139,243,4051
25-02800,2,2,4,0,2,0,6,1,2,1457.2,9680,2,9,-1600.0,N,496,N,2,2,1,2,85,661,4313
25-01300,62,2,6,0,1,2,2,1,2,2447.1,5580,11,9,11000.0,1,373,4,2,2,2,2,89,116,4810
25-00703,56,1,6,0,1,2,7,1,0,1457.2,9690,12,7,400.0,4,121,N,2,2,2,2,194,117,4064
25-00703,5,1,6,0,1,0,6,1,2,1457.2,1070,1,1,-1600.0,9,286,N,2,2,2,2,310,307,0
25-01300,33,1,1,0,1,3,2,1,1,1457.2,5170,9,12,21600.0,7,493,6,2,2,2,2,182,145,5013
25-01300,0,1,5,0,1,2,N,1,2,2447.1,9690,9,9,12000.0,4,497,N,2,2,2,1,118,169,3336
25-00503,0,1,1,0,1,0,N,2,1,2872.7,9180,9,10,111900.0,4,499,N,1,2,2,2,151,91,2631
25-00503,0,2,4,0,1,0,7,1,1,2447.1,4380,9,9,402000.0,4,497,N,2,2,2,2,275,124,0
25-02800,20,2,5,0,1,2,N,1,2,3683.9,6880,11,1,245500.0,9,138,N,2,2,2,2,120,148,4753
25-02800,16,2,1,0,1,2,9,1,0,2447.1,580,9,10,20100.0,5,399,N,2,2,2,2,294,661,6108
25-01000,0,1,1,0,1,1,N,1,1,1457.2,N,12,5,N,8,53,N,2,2,2,2,165,661,4511
25-02800,0,2,5,4,1,4,2,1,0,2447.1,8370,3,9,31600.0,8,154,N,2,1,2,2,105,155,3057
25-02800,0,1,2,0,1,N,3,1,1,2872.7,4180,9,9,119000.0,N,499,N,2,1,2,2,135,151,2982
25-00703,8,2,1,0,1,0,4,1,2,2447.1,N,12,7,N,7,484,N,2,2,2,1,175,95,4561
25-01300,0,1,1,0,1,0,6,1,2,2872.7,8590,9,2,25900.0,9,496,N,2,2,2,2,499,114,1758
25-00703,51,1,5,0,1,2,2,1,2,2872.7,580,9,5,550.0,N,493,1,2,2,2,2,61,176,5017
25-01300,0,2,2,0,2,0,3,1,2,2447.1,8590,0,9,143000.0,5,496,N,2,2,2,2,158,176,2619
25-01000,21,2,1,3,1,0,2,1,2,2872.7,9690,9,N,N,2,116,N,2,2,2,2,255,176,0
25-00503,0,2,6,0,1,0,2,1,1,2447.1,7370,0,9,N,3,500,N,2,2,2,2,331,169,0
25-01000,3,2,6,0,1,N,4,1,2,2447.1,5295,9,7,402000.0,6,493,N,2,2,2,2,171,176,2619
25-02800,0,2,1,0,1,0,4,1,1,2872.7,9770,0,4,N,4,0,N,2,2,2,1,63,111,2887
25-00503,12,2,6,0,1,2,2,1,1,2447.1,3960,9,9,29060.0,5,52,N,2,2,2,2,162,83,4895
25-00503,34,2,6,2,1,3,4,1,2,2872.7,1090,9,11,402000.0,0,65,N,2,2,2,2,277,237,2619
25-02800,0,2,1,0,1,0,4,1,1,3683.9,4690,9,2,23300.0,2,248,N,2,2,2,2,108,138,2820
25-01300,0,2,4,0,1,0,N,1,2,3683.9,8660,9,5,134000.0,5,225,N,2,2,2,2,270,124,2619
25-00703,0,1,1,0,1,3,N,1,1,2447.1,2790,9,9,N,7,413,N,2,2,2,2,216,119,4043
25-00703,21,1,6,0,1,3,6,1,1,2872.7,7470,2,3,12280.0,4,N,2,2,2,2,2,399,158,2106
25-01300,0,1,6,3,1,0,N,1,2,2447.1,9920,0,N,N,6,500,N,2,2,2,2,134,164,2619
25-01300,0,2,4,0,1,0,2,1,2,2447.1,6991,N,N,143000.0,3,N,4,2,2,2,2,175,72,855
25-00703,0,1,1,0,6,0,3,1,2,2447.1,9920,18,8,136700.0,8,66,N,2,2,2,2,109,152,3924
25-01300,0,2,6,0,1,2,2,1,2,2447.1,1070,9,7,N,9,492,N,2,2,2,2,125,176,0
