SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
2,6,2,1,0,0,25-02800,36,2,4,180,4391
2,1,1,2,4,0,25-00703,61,0,2,280,2585
1,4,1,1,8,0,25-01000,59,0,N,397,3508
2,4,1,2,6,0,25-00703,83,0,N,315,6968
1,1,1,1,8,0,25-01000,73,0,5,500,3500
1,6,1,1,5,0,25-00703,94,0,N,0,2365
1,4,1,1,N,0,25-00703,72,0,N,53,2627
1,6,6,1,0,0,25-00503,18,N,3,51,6234
1,6,1,2,1,0,25-00703,21,0,N,82,3806
1,1,1,1,8,0,25-00503,73,0,3,226,3124
1,6,1,1,7,0,25-02800,88,0,N,51,1558
1,4,1,1,5,0,25-01300,84,0,N,93,137
2,6,1,1,1,0,25-02800,34,1,N,258,4983
2,1,1,1,2,0,25-01300,12,2,3,410,4118
1,6,7,2,2,0,25-00503,35,0,2,501,4145
2,1,6,1,7,0,25-01300,72,0,2,51,1372
2,1,1,1,6,0,25-02800,71,0,3,52,3727
2,1,1,1,9,0,25-02800,45,0,2,219,5158
1,1,1,1,2,0,25-00703,53,1,3,364,5877
2,1,6,1,9,0,25-00703,68,0,2,51,1561
1,1,1,1,0,0,25-00703,46,2,9,51,3650
2,1,1,1,9,0,25-00703,45,2,4,501,3164
2,1,1,1,8,0,25-02800,60,0,4,499,1444
2,1,3,1,8,0,25-00703,52,2,4,52,4624
2,1,1,1,1,0,25-02800,54,0,4,52,4371
2,6,1,1,4,0,25-01000,75,0,N,253,472
1,1,1,1,9,0,25-00703,54,2,2,51,225
2,1,1,1,3,0,25-00503,55,N,4,365,3710
1,1,1,1,6,0,25-00703,26,0,2,500,4828
1,6,1,2,2,0,25-01300,28,1,3,52,3053
2,6,6,2,6,0,25-00703,33,0,N,486,6264
2,6,1,1,3,0,25-01300,58,0,N,99,3867
2,1,9,0,7,0,25-01000,64,0,2,52,4752
2,6,2,1,1,0,25-00503,21,2,4,54,1325
2,1,1,1,7,0,25-00503,72,0,2,51,573
2,1,1,2,9,0,25-00503,77,0,2,51,3483
2,6,1,2,0,0,25-00703,0,0,N,0,2832
2,1,1,2,4,0,25-02800,47,0,2,329,2740
2,1,1,1,9,0,25-00703,56,0,3,501,1887
2,6,1,2,0,0,25-00503,36,0,N,N,4434
2,1,1,2,3,4,25-00703,24,1,3,N,4439
2,6,1,1,6,0,25-00703,45,0,N,465,6314
2,1,1,1,8,0,25-01000,36,2,4,499,4737
1,3,6,1,4,0,25-02800,24,2,5,380,2921
2,1,1,1,3,0,25-01300,72,2,4,55,607
1,1,1,1,2,0,25-00703,59,0,2,481,3357
1,6,1,2,2,0,25-00703,48,0,N,91,0
2,6,1,1,4,0,25-01000,15,2,4,93,4561
2,1,1,1,4,0,25-00703,56,0,2,500,4648
2,6,1,1,6,0,25-01300,22,0,5,500,4826
1,1,1,2,5,0,25-02800,77,0,2,51,2154
2,1,1,1,0,0,25-00703,73,0,N,0,3571
2,2,1,1,3,0,25-01000,74,0,N,501,1940
1,5,1,1,8,0,25-00503,45,0,4,N,1503
1,6,1,2,0,0,25-02800,35,3,7,93,2874
2,1,1,1,N,0,25-00703,23,2,4,52,5266
2,6,1,1,2,0,25-02800,35,2,4,489,794
2,1,1,1,4,0,25-00703,68,0,2,55,4251
1,1,1,1,8,1,25-00703,55,1,3,501,3496
2,1,1,2,0,0,25-00503,87,0,2,498,4468
2,1,1,1,9,0,25-00503,46,2,4,53,1345
2,6,1,2,3,0,25-00503,24,2,N,96,3325
2,1,1,1,8,0,25-00703,57,0,2,52,3901
2,2,1,1,8,0,25-01000,55,0,5,52,2912
2,6,1,1,0,0,25-01300,28,0,N,499,3642
1,1,1,2,7,0,25-02800,93,0,2,51,1849
1,1,1,1,3,0,25-00703,51,0,2,30,4249
2,1,1,1,1,0,25-02800,37,1,6,53,3520
1,1,1,1,6,0,25-00703,69,0,2,N,3849
1,1,1,1,1,0,25-00503,65,0,3,498,4724
1,1,1,1,6,0,25-02800,47,0,4,371,2608
1,1,1,1,2,0,25-01300,47,0,2,55,4158
2,6,1,1,0,0,25-02800,24,0,N,499,3127
1,1,1,1,5,0,25-02800,67,0,2,53,5770
1,3,1,1,7,0,25-01000,94,0,5,69,1618
2,6,6,2,7,0,25-00503,35,0,N,439,2189
2,1,1,1,5,0,25-00503,63,0,2,51,0
2,4,6,1,8,0,25-01300,37,1,3,54,3420
2,6,1,1,6,0,25-01300,21,0,N,501,5353
2,4,1,2,7,0,25-02800,84,0,N,410,413
1,1,1,1,6,0,25-01000,72,0,2,500,5727
2,6,1,2,7,0,25-01300,81,0,N,55,2689
2,1,7,1,9,0,25-00703,30,2,4,501,3099
1,3,2,1,0,0,25-01000,68,N,N,181,6440
2,1,1,1,7,0,25-01300,94,0,4,51,0
2,6,1,1,3,0,25-02800,11,N,3,371,5296
2,3,1,1,0,0,25-02800,18,N,6,433,4705
1,6,6,1,7,4,25-00703,31,0,3,501,4573
1,1,1,1,9,0,25-00703,10,0,2,501,1942
2,1,1,1,6,0,25-00703,72,0,2,51,4082
1,6,7,2,5,0,25-00703,77,0,4,71,2384
1,1,6,1,N,0,25-00703,34,2,3,55,0
1,4,1,1,9,0,25-01300,55,1,4,500,2001
1,1,1,1,9,0,25-00703,53,0,3,53,896
2,4,6,2,3,0,25-02800,17,1,N,N,2646
1,1,1,1,2,0,25-00503,38,2,4,N,5098
2,1,1,1,2,0,25-00703,93,0,3,52,855
1,4,6,1,9,0,25-02800,55,0,2,246,320
2,1,1,1,9,0,25-02800,45,0,4,257,4597
2,6,1,1,9,0,25-00703,58,2,3,51,440
2,1,1,1,5,0,25-00703,59,1,4,498,5334
2,1,1,1,9,0,25-01300,19,4,5,52,1432
2,1,1,1,7,0,25-02800,51,1,4,51,5807
1,1,1,1,8,0,25-01300,61,1,3,56,1722
1,6,1,1,1,0,25-00703,63,2,7,308,0
2,1,1,1,7,0,25-02800,68,0,2,52,2906
1,1,1,1,N,0,25-00503,60,1,N,53,3845
1,1,1,1,8,0,25-00703,60,0,2,500,2124
2,1,1,1,0,0,25-00703,63,0,3,52,4219
2,6,1,1,6,0,25-02800,52,0,2,501,873
2,6,1,1,6,0,25-01000,19,0,N,500,674
1,1,1,2,8,0,25-01000,81,0,2,51,3207
2,N,6,1,9,3,25-01300,65,0,N,54,326
2,1,1,1,6,0,25-02800,71,0,2,500,4068
1,1,1,1,8,0,25-00503,79,1,N,51,799
1,1,1,1,9,0,25-00703,54,0,3,499,3646
1,1,1,1,0,0,25-00503,44,0,N,51,1709
2,6,1,2,7,0,25-01000,76,0,N,52,1493
2,1,8,1,9,0,25-01000,47,2,4,49,4642
2,6,1,2,4,0,25-00703,73,0,N,500,0
1,6,1,1,8,0,25-02800,14,0,N,52,445
1,4,1,1,9,0,25-00703,90,0,N,51,3095
2,1,6,1,8,0,25-01300,74,0,3,454,3445
1,1,1,1,4,0,25-00703,51,1,2,51,6158
2,2,1,1,N,0,25-00503,40,2,4,54,6339
2,6,6,1,1,0,25-00503,56,N,N,N,5015
1,1,1,1,7,0,25-00703,41,0,2,52,2772
1,6,2,1,8,0,25-00703,26,0,3,365,1383
1,1,1,2,6,0,25-00703,52,0,2,500,3193
2,6,9,2,2,0,25-00703,19,N,N,501,393
2,1,1,1,7,0,25-02800,34,0,4,51,6360
2,1,1,1,9,0,25-01300,63,0,4,388,628
2,1,1,1,1,0,25-01000,30,0,N,237,5053
2,1,6,1,5,0,25-01300,14,1,3,340,5222
2,3,1,1,7,0,25-00703,87,0,2,396,4336
2,6,1,1,2,0,25-00703,51,0,N,500,3611
1,1,1,1,6,0,25-01300,37,0,2,53,3197
1,6,1,1,0,0,25-02800,7,1,4,52,879
1,1,1,2,8,0,25-02800,60,0,3,499,5632
2,6,1,1,7,0,25-00703,47,0,N,57,2696
1,1,1,1,4,0,25-01300,48,0,5,51,4485
1,1,1,2,7,0,25-02800,55,3,N,51,566
2,6,1,1,2,0,25-00703,15,1,3,490,958
2,1,6,2,1,0,25-00503,44,2,6,52,4470
1,6,1,1,0,0,25-01300,40,0,3,498,1838
1,3,1,2,1,0,25-01300,45,3,N,N,1976
1,6,1,1,5,0,25-01000,35,0,N,497,804
2,1,1,1,4,0,25-00503,91,0,2,54,0
2,6,1,1,2,0,25-01300,50,0,2,292,1633
1,6,1,1,2,0,25-02800,67,0,3,499,2777
1,4,1,1,9,0,25-01300,82,0,3,99,5018
2,6,1,0,3,0,25-02800,46,0,3,51,4713
2,1,1,1,3,0,25-02800,61,0,3,53,3062
2,1,1,0,1,0,25-01000,31,0,4,183,5756
1,1,6,1,0,0,25-01300,67,0,2,501,6503
1,1,1,1,7,0,25-00703,53,1,3,51,4789
2,6,1,1,1,0,25-02800,72,1,3,53,1234
2,6,1,2,6,0,25-02800,52,0,N,500,4926
2,1,1,1,N,0,25-00703,40,1,4,54,4708
1,1,1,1,5,0,25-00503,55,0,2,500,6229
2,6,6,1,1,0,25-00703,62,0,N,501,1296
1,1,1,1,7,0,25-00703,69,1,2,501,4459
1,3,1,1,4,0,25-00703,82,0,N,76,5272
2,1,1,2,4,0,25-01000,66,0,N,283,5128
1,1,1,1,9,0,25-01300,66,2,4,498,3803
1,4,1,1,9,0,25-00503,47,1,3,501,2927
1,1,1,2,8,0,25-00703,74,3,3,54,5062
2,6,1,2,0,0,25-00703,16,0,2,197,5687
2,1,5,1,9,0,25-02800,70,1,3,53,3413
2,6,1,1,1,0,25-00703,40,0,N,392,1706
1,1,6,1,8,2,25-00703,34,0,5,52,6076
2,2,1,1,8,0,25-00703,73,1,N,N,3362
2,1,1,1,2,0,25-00703,41,2,4,51,2510
1,6,1,2,6,0,25-02800,65,0,2,499,3799
2,1,1,1,7,0,25-02800,71,2,2,51,1344
2,1,1,1,7,0,25-00703,35,0,3,501,4445
2,1,1,1,9,0,25-00703,22,2,4,498,2367
1,1,1,2,5,0,25-00503,64,0,2,426,1888
1,6,6,2,3,0,25-02800,38,0,4,53,6169
2,4,1,2,2,0,25-02800,88,N,2,445,1476
2,1,1,1,4,0,25-01000,47,1,2,290,0
2,1,1,1,6,0,25-01000,17,2,4,501,5428
1,1,1,0,9,0,25-00703,79,5,4,56,3031
1,1,1,1,1,0,25-00703,94,0,2,15,727
2,4,1,2,2,0,25-01300,66,0,N,N,3372
1,1,1,1,5,0,25-02800,66,0,2,501,2971
1,6,6,1,N,0,25-00503,52,0,N,54,6704
2,6,1,1,4,0,25-00703,58,0,N,51,3968
1,1,1,1,1,0,25-02800,46,0,3,500,2492
1,1,1,1,3,0,25-02800,66,0,2,498,3080
2,1,1,1,1,0,25-01000,58,0,2,501,3595
2,3,1,1,8,2,25-00703,31,1,3,500,2515
2,1,6,1,8,0,25-02800,16,1,3,51,5511
1,1,1,2,4,0,25-00703,79,0,3,51,6277
2,1,1,1,1,0,25-01300,56,0,3,438,1189
2,3,1,1,9,0,25-01000,75,1,N,501,3169
2,6,1,1,1,0,25-00503,28,1,3,53,2564
2,1,1,1,8,0,25-00703,77,0,3,53,6025
2,1,1,1,9,0,25-02800,86,0,2,51,0
2,N,1,1,8,0,25-01300,69,1,N,152,3874
2,1,1,1,9,0,25-01300,25,2,5,500,3926
2,1,1,1,1,0,25-00503,51,0,2,500,6719
2,4,1,1,8,0,25-00703,68,0,4,N,3584
2,6,1,2,6,0,25-00703,17,0,4,54,446
2,1,1,1,7,0,25-02800,73,5,2,52,4209
2,N,1,2,6,0,25-00703,84,0,N,216,1136
1,2,1,1,8,0,25-01000,43,1,3,55,2920
1,4,7,1,3,0,25-02800,78,0,N,499,2440
2,3,6,0,3,4,25-00703,46,3,3,18,4250
2,1,1,1,4,0,25-01000,93,0,9,499,3140
1,6,1,1,7,0,25-00703,35,0,4,52,0
2,6,1,1,4,0,25-00503,25,1,3,68,1966
1,1,1,1,2,0,25-01000,70,0,2,498,1823
2,1,1,1,6,0,25-01300,53,0,3,51,5946
2,1,1,1,0,0,25-00703,61,3,4,52,927
1,6,1,1,N,0,25-00503,57,0,N,N,0
2,1,1,1,5,0,25-01000,86,0,3,498,1434
2,6,1,1,4,0,25-01000,18,0,3,194,3727
2,4,6,2,9,0,25-00503,47,1,N,N,4339
1,1,6,1,9,0,25-02800,62,1,3,N,3345
2,1,1,1,7,0,25-00703,60,0,2,500,3677
2,1,1,1,0,0,25-00703,84,0,3,52,226
1,1,6,1,6,0,25-01000,30,1,4,54,5404
1,6,1,2,4,0,25-01300,51,0,N,N,4380
1,1,1,1,4,0,25-01300,47,0,2,498,4316
2,3,1,1,9,0,25-01000,73,0,N,195,3890
2,1,1,1,7,0,25-00703,40,0,3,472,5089
1,1,1,1,7,0,25-00503,31,0,2,94,4942
2,1,1,1,9,0,25-02800,59,0,3,51,3849
1,1,1,1,3,0,25-01000,40,2,5,500,3851
2,1,1,1,3,4,25-00703,94,0,2,51,2858
1,1,1,1,1,0,25-01300,71,0,2,500,1027
2,4,1,1,6,0,25-02800,86,N,4,447,1427
2,1,1,2,3,2,25-02800,46,0,N,62,4317
1,6,1,2,6,0,25-00703,52,0,N,368,630
2,1,3,1,N,0,25-00703,49,2,4,52,830
1,1,1,1,9,0,25-00703,58,0,2,52,5315
1,1,1,1,7,0,25-00703,50,2,5,69,3716
2,4,1,2,2,0,25-02800,28,0,N,19,710
2,6,1,1,4,4,25-00503,66,1,3,501,4771
2,2,1,1,7,0,25-01300,83,0,2,499,1801
2,6,1,2,2,0,25-02800,3,0,N,156,6701
1,6,1,2,6,0,25-01300,28,1,4,259,3530
1,1,1,1,3,0,25-00703,77,0,2,208,0
1,1,1,1,9,0,25-01300,29,2,4,501,5510
2,6,1,2,5,0,25-01300,21,0,3,498,4042
1,1,1,1,2,0,25-01000,74,1,3,55,2058
2,1,1,1,0,0,25-02800,54,3,7,457,4898
1,1,1,1,9,0,25-02800,10,0,2,501,3475
1,4,1,1,6,0,25-00703,70,0,N,471,3176
1,6,1,1,9,0,25-00503,84,0,5,501,2630
2,6,1,2,6,0,25-02800,83,0,2,302,2062
2,1,1,1,4,0,25-00703,75,0,4,198,2909
2,3,6,1,1,0,25-00503,20,3,2,184,0
2,1,1,1,N,0,25-00703,63,0,2,53,1713
2,1,1,1,4,0,25-00703,77,0,N,24,2399
1,6,1,1,3,0,25-02800,20,2,4,235,4354
2,1,6,2,5,0,25-00503,34,0,2,212,270
1,1,1,1,7,0,25-02800,80,0,3,501,431
1,6,1,2,7,0,25-01300,19,0,3,492,1986
1,1,1,1,2,0,25-00703,70,0,4,34,3821
1,1,1,1,N,0,25-00703,60,0,4,54,3108
2,6,1,1,9,0,25-00703,46,2,4,53,3485
2,1,1,1,2,0,25-01000,59,0,2,52,4397
2,3,1,2,6,0,25-00703,68,0,N,374,1561
2,2,1,1,1,2,25-00503,88,0,N,92,920
1,4,1,1,4,0,25-00703,59,0,N,51,2163
2,1,1,1,7,0,25-00703,62,2,4,55,930
2,1,1,1,8,0,25-02800,68,0,2,53,5771
1,1,8,1,3,0,25-01000,59,2,4,357,4082
2,4,1,2,2,0,25-00703,94,0,5,406,2619
1,1,1,1,7,0,25-01300,65,0,2,53,5020
1,1,9,2,0,0,25-01000,80,3,2,493,0
1,1,1,1,9,0,25-00703,52,0,2,51,4535
1,4,1,1,8,0,25-02800,58,0,N,52,5439
2,1,1,1,1,0,25-00503,81,0,2,156,3548
2,1,1,2,2,0,25-00703,69,0,2,93,6012
2,1,1,1,2,0,25-01000,67,0,2,372,3368
2,1,1,1,1,0,25-00703,63,2,4,52,3800
1,1,1,1,N,0,25-00703,27,2,6,484,4352
1,1,6,2,9,0,25-01000,38,2,4,501,3483
2,6,1,1,7,0,25-02800,16,1,3,379,4113
1,1,6,1,8,0,25-00703,94,0,2,318,0
2,1,1,1,3,0,25-02800,51,0,2,52,5538
1,6,1,2,0,0,25-02800,50,0,5,500,1836
2,4,1,1,7,0,25-00703,94,0,N,53,2123
1,1,1,1,8,0,25-02800,74,0,2,414,3866
2,1,8,1,7,0,25-00703,64,2,4,51,3799
1,1,1,1,2,0,25-00503,94,0,2,51,3291
2,6,1,2,0,0,25-00703,19,0,3,498,4485
2,1,1,1,9,0,25-00703,39,0,4,54,4603
2,3,1,2,9,0,25-02800,84,0,N,53,2819
2,1,1,1,9,0,25-00503,75,0,2,52,16
2,1,1,2,7,0,25-02800,42,2,6,469,6569
2,1,1,1,9,0,25-01300,13,0,2,501,5640
2,N,1,1,6,0,25-01300,0,0,3,53,1739
2,4,1,1,0,0,25-00503,60,N,N,52,4846
1,1,1,1,5,0,25-01000,55,2,4,459,5508
2,1,3,1,6,0,25-00503,49,2,4,499,3334
1,1,1,1,0,0,25-01000,36,0,2,422,4269
2,3,1,1,9,0,25-02800,85,2,3,500,3134
2,1,6,1,8,0,25-01300,31,2,4,496,734
1,1,1,2,3,0,25-01000,38,N,4,N,2862
2,1,3,2,7,0,25-00703,72,4,2,466,2881
2,1,1,1,0,0,25-02800,68,0,2,499,3498
1,6,8,1,4,0,25-00503,20,1,N,51,741
1,5,6,1,0,0,25-00703,30,0,N,501,73
1,1,1,1,9,0,25-00703,34,0,5,501,4754
1,6,1,1,4,0,25-01300,31,2,4,499,2443
2,1,6,1,3,2,25-00703,62,2,3,496,423
2,1,1,1,7,0,25-02800,51,0,4,501,4404
2,6,1,1,7,0,25-02800,34,0,N,501,5125
2,6,1,1,7,0,25-00703,39,0,4,54,4088
1,6,1,1,6,0,25-01000,31,1,3,499,3248
1,6,6,0,9,0,25-02800,6,2,N,N,6057
1,1,1,1,8,0,25-00703,78,0,2,53,0
1,6,1,1,8,0,25-02800,39,2,4,405,831
2,6,1,1,6,0,25-00503,44,0,5,500,1704
2,1,6,1,5,1,25-02800,57,4,6,98,3733
2,6,1,2,0,0,25-02800,12,2,6,315,4121
2,1,1,1,9,0,25-00703,55,0,3,54,3935
1,6,1,1,0,0,25-00703,27,1,N,12,3769
2,1,7,2,1,0,25-01000,55,5,4,497,116
2,1,1,1,9,0,25-00703,88,0,2,433,3271
2,6,1,1,0,0,25-00703,80,2,4,496,4582
2,1,1,2,3,0,25-00703,92,0,N,162,5017
2,1,1,2,0,0,25-00703,94,0,2,93,2193
2,1,1,1,2,0,25-01000,85,0,2,N,1522
2,6,1,2,6,0,25-01300,32,1,3,500,3089
1,1,1,2,2,0,25-00703,39,2,4,418,256
1,5,1,1,4,0,25-00703,60,1,5,317,3466
2,3,1,1,4,0,25-00703,48,0,2,501,6676
2,6,1,1,3,0,25-00703,44,2,3,N,0
2,3,1,1,2,0,25-01300,87,0,3,N,4256
1,1,1,1,8,0,25-02800,75,0,2,51,4557
1,2,1,0,6,0,25-01000,38,0,4,96,4258
1,1,7,1,9,0,25-00703,71,1,2,55,3280
1,1,9,1,N,0,25-01300,57,0,2,52,4274
1,1,1,1,9,0,25-00503,58,0,2,500,1011
2,1,1,1,7,0,25-00503,56,0,4,51,4376
2,1,1,2,8,0,25-02800,41,0,N,92,8
1,1,1,1,9,0,25-00703,30,2,4,501,5357
2,3,2,2,0,0,25-01300,94,0,N,0,3929
1,1,1,1,9,0,25-01300,45,0,4,52,1054
2,1,1,1,1,0,25-01300,34,0,N,294,3963
2,6,1,1,6,0,25-01000,62,0,N,N,3003
2,3,1,1,1,0,25-00703,57,0,N,86,1082
2,6,1,1,4,0,25-00703,32,1,3,312,1126
2,1,1,1,6,0,25-00703,25,0,2,54,6118
2,6,1,1,9,0,25-00703,26,0,2,55,3922
2,1,6,1,7,0,25-01000,81,2,6,332,608
1,1,1,1,5,0,25-00503,26,3,2,434,5684
2,1,1,1,9,0,25-01300,27,2,3,52,5294
1,6,1,1,2,0,25-02800,59,0,N,266,2558
2,6,1,1,8,0,25-01000,20,0,3,400,3971
2,1,1,1,0,4,25-01300,27,0,7,501,6300
1,6,2,1,6,0,25-00703,29,3,3,52,5033
2,6,1,2,3,0,25-00703,69,0,N,353,2122
2,3,1,2,4,0,25-02800,65,0,N,497,1148
2,1,1,1,4,0,25-00703,61,0,2,353,5291
1,1,1,1,3,0,25-01000,50,0,3,194,4845
1,1,1,1,8,0,25-01300,74,0,2,499,2998
1,1,1,1,N,0,25-00703,40,0,2,54,3092
1,6,1,2,1,0,25-02800,39,1,N,356,2795
2,6,1,1,8,0,25-01300,60,0,N,180,4891
2,4,2,1,7,0,25-00703,56,0,2,17,2861
1,1,6,1,9,0,25-00703,68,0,4,54,4570
1,5,6,1,0,0,25-02800,45,0,N,500,1540
2,3,9,2,3,0,25-01000,94,1,3,N,3763
2,3,5,2,1,0,25-00503,80,0,4,202,3084
1,1,6,1,0,0,25-01300,40,0,5,501,3517
2,1,1,1,7,0,25-00703,55,0,2,51,3502
2,5,6,1,7,0,25-00503,34,0,N,51,0
2,1,1,1,3,0,25-02800,58,1,3,500,2590
1,1,1,1,5,0,25-00703,72,1,2,370,4640
2,1,1,1,0,1,25-01000,69,0,2,27,5214
2,1,1,1,8,0,25-00703,44,0,2,501,4287
2,6,1,1,6,0,25-00503,32,0,3,55,2010
1,6,1,2,2,0,25-00703,28,0,3,351,3448
1,1,1,1,2,0,25-02800,76,1,3,473,1196
1,1,6,1,4,0,25-02800,34,2,4,53,1399
2,1,1,1,8,4,25-02800,52,0,4,51,4607
2,1,5,1,4,0,25-00703,58,0,2,496,3144
2,6,1,1,6,0,25-00503,85,0,N,45,3845
2,1,1,1,9,0,25-01300,42,3,4,52,4432
1,1,1,1,8,0,25-02800,56,1,5,500,3779
2,6,1,1,5,2,25-02800,21,0,N,99,749
1,1,1,1,6,0,25-02800,69,0,2,501,3599
1,1,1,1,1,0,25-02800,49,1,3,267,4882
2,1,1,1,9,0,25-01300,55,1,3,51,2300
1,1,1,1,3,0,25-01000,59,0,2,281,5347
2,1,1,1,8,0,25-00503,55,1,4,500,2167
2,1,7,1,3,0,25-00503,62,0,2,483,4666
2,4,1,2,1,0,25-00703,79,1,N,8,4838
1,1,1,1,6,0,25-01300,71,1,2,51,2896
1,6,1,2,4,0,25-02800,55,0,N,169,4253
2,1,1,1,6,0,25-00703,86,0,2,53,3776
2,1,1,1,2,0,25-01300,42,1,4,52,3876
1,1,1,1,9,0,25-00703,33,4,4,500,5437
2,4,1,1,4,0,25-00703,59,0,N,287,2151
2,1,1,1,4,0,25-00703,18,2,4,72,372
1,4,1,1,6,0,25-02800,59,0,3,51,3459
2,1,1,1,5,0,25-02800,91,0,2,501,3640
1,1,1,1,2,0,25-02800,61,2,4,51,3295
2,1,6,1,4,0,25-00703,44,2,4,N,3503
1,6,1,1,8,0,25-02800,62,0,N,53,2457
1,1,1,1,6,0,25-02800,38,2,4,52,369
2,1,1,1,3,0,25-02800,37,0,2,52,2114
2,1,1,1,3,0,25-01000,94,0,2,53,2589
1,4,1,1,9,0,25-00703,62,0,2,501,3334
1,2,1,1,8,0,25-01300,81,0,N,56,3212
2,6,1,1,8,0,25-00703,0,2,4,52,5662
2,1,1,2,7,0,25-01000,51,0,N,482,990
2,1,1,1,1,0,25-01000,65,0,N,500,3648
2,1,1,2,8,0,25-00703,75,0,N,189,3189
1,6,1,1,2,1,25-01000,94,0,2,500,2415
1,1,1,1,0,0,25-01000,10,2,4,384,4001
2,1,1,1,5,0,25-00503,72,0,2,24,2578
2,1,1,1,3,0,25-00703,61,2,4,337,313
1,1,1,1,7,0,25-02800,55,0,3,54,3434
2,3,1,2,4,0,25-00503,85,0,N,151,3608
2,1,1,1,3,0,25-02800,71,0,2,52,2741
2,6,1,2,2,0,25-02800,28,2,3,52,1512
1,1,1,1,5,0,25-00703,89,1,3,52,82
2,1,1,1,4,0,25-00703,92,0,2,400,4240
2,1,1,1,6,0,25-00703,56,0,2,51,3853
2,4,1,1,7,0,25-01000,34,2,4,460,2771
1,6,6,1,1,0,25-02800,39,N,3,52,4110
2,1,1,1,7,0,25-02800,73,1,3,500,5105
1,1,6,1,1,0,25-00703,26,0,4,N,5542
2,3,1,2,3,0,25-00503,69,0,2,86,2693
1,1,1,1,N,0,25-01300,65,0,3,53,1406
2,1,1,1,5,0,25-00703,50,0,2,499,661
1,1,1,1,1,0,25-01300,35,0,5,53,4280
2,4,1,1,7,0,25-02800,53,0,3,501,4229
2,4,1,1,2,0,25-02800,74,0,2,160,1962
2,1,1,1,9,0,25-01000,45,1,3,53,3472
2,3,2,2,3,0,25-00703,54,2,N,169,0
1,1,1,1,8,0,25-00503,71,0,3,499,4266
1,1,6,2,0,0,25-00703,48,0,2,321,5056
1,1,1,1,N,0,25-00503,35,2,4,500,2262
1,6,1,0,4,2,25-00703,32,0,4,54,148
1,1,1,1,8,0,25-02800,51,2,3,51,3975
2,1,1,1,1,0,25-00703,72,0,3,51,973
1,6,1,1,0,0,25-01000,17,0,N,51,570
1,1,1,1,6,0,25-00703,80,0,2,54,2111
2,4,1,1,1,0,25-02800,57,2,4,414,5081
1,1,1,1,1,0,25-02800,29,3,4,53,917
1,6,1,1,0,0,25-01000,61,0,2,51,3349
2,6,1,1,2,0,25-02800,30,0,N,280,5231
2,6,1,1,3,0,25-00703,24,0,N,53,5010
2,6,1,1,6,0,25-00703,28,1,4,52,4144
2,1,1,1,9,0,25-01300,65,0,N,308,1362
1,1,1,1,8,0,25-00703,78,0,2,55,2501
2,2,6,1,7,0,25-00703,68,2,4,52,1074
2,1,1,1,N,0,25-02800,32,1,3,52,4162
2,6,1,1,6,0,25-02800,80,0,2,51,0
1,6,1,1,0,0,25-00703,65,1,6,496,2585
2,6,1,2,8,0,25-01000,47,0,N,98,3940
1,1,1,1,2,0,25-01000,67,0,6,349,5279
2,3,1,1,2,0,25-00703,56,1,3,20,3617
1,1,1,1,2,0,25-00703,64,0,2,54,6832
1,5,1,0,7,0,25-00703,78,1,N,450,0
2,4,1,1,6,0,25-00703,55,0,3,500,5238
2,1,6,2,2,0,25-00703,86,0,5,52,3363
1,4,1,1,N,0,25-00703,39,1,N,52,3386
2,1,2,2,0,0,25-01000,34,0,N,410,455
2,1,9,1,4,0,25-00503,94,0,N,122,1627
2,6,1,1,0,1,25-02800,67,0,N,499,2726
2,6,1,1,2,0,25-01300,55,2,N,254,2443
1,6,1,2,0,0,25-01000,61,2,2,168,6295
2,1,1,2,5,0,25-02800,60,2,4,348,2217
2,1,1,1,9,0,25-00703,60,0,2,55,2129
1,6,1,1,0,0,25-01000,29,2,2,238,3128
2,1,1,1,7,0,25-00503,94,0,2,461,301
2,1,1,2,9,0,25-00503,38,0,2,466,3387
1,1,1,1,5,0,25-02800,28,2,5,51,6132
1,6,1,1,3,0,25-00503,62,1,N,54,4610
2,1,1,1,8,0,25-01000,59,0,N,499,3757
2,3,1,1,6,0,25-00703,81,0,3,389,3600
2,3,1,1,3,0,25-00703,87,0,N,242,613
2,6,1,1,7,0,25-00503,93,0,3,175,3130
1,1,1,1,3,0,25-02800,48,0,3,500,5471
1,6,1,2,9,0,25-01000,39,1,N,424,4075
1,1,6,1,8,0,25-02800,39,1,5,140,6704
2,1,1,1,9,0,25-02800,48,0,3,500,4547
2,6,1,2,3,0,25-00703,35,1,3,373,2300
2,3,1,1,8,0,25-00703,94,0,2,430,4974
1,3,1,1,3,0,25-02800,92,0,N,425,3145
2,2,1,1,8,0,25-00503,68,0,2,217,1648
1,6,1,1,8,0,25-00703,26,1,3,52,990
2,1,6,1,6,0,25-00703,39,1,N,52,3730
1,1,1,0,2,0,25-02800,57,0,N,53,3003
2,4,1,1,6,0,25-00703,94,0,3,499,2884
1,1,1,1,8,0,25-01000,53,2,4,51,2961
2,6,1,2,0,0,25-00503,35,0,2,437,3581
1,1,1,1,9,0,25-00703,46,1,4,49,3239
2,3,1,1,N,0,25-00703,46,0,4,54,2778
1,1,1,1,9,0,25-02800,48,0,2,501,4681
2,1,1,2,N,0,25-00703,84,1,7,314,0
