SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
1,6,1,2,0,0,25-00503,94,2,3,34,0
2,4,6,1,0,0,25-00703,23,4,2,233,1042
1,1,1,2,0,0,25-00703,81,2,3,481,0
2,6,1,2,0,0,25-01300,27,2,4,55,855
1,6,1,1,0,0,25-00503,69,2,9,69,934
1,4,1,2,7,0,25-00703,94,N,3,465,0
1,2,6,2,0,0,25-00503,44,0,4,58,0
2,6,6,2,8,0,25-01300,45,1,5,N,0
2,4,1,0,2,0,25-00703,85,0,3,57,55
1,1,9,1,2,0,25-02800,39,5,2,439,0
1,6,3,2,2,3,25-00503,61,1,5,363,5217
2,6,1,1,0,0,25-02800,61,1,3,N,0
1,4,8,1,7,4,25-00703,94,2,3,251,863
1,1,1,2,0,0,25-02800,90,0,4,7,0
1,1,1,2,0,4,25-00703,62,1,7,42,0
1,4,6,1,0,0,25-00703,94,1,4,232,4359
2,3,2,1,7,0,25-00703,76,1,2,N,995
1,2,5,1,9,0,25-00703,91,3,3,261,0
2,1,1,0,1,0,25-00503,67,1,7,493,855
2,1,1,2,5,0,25-00503,56,0,N,293,819
1,4,3,2,0,0,25-00703,42,4,3,N,965
2,1,1,2,0,3,25-00703,59,1,2,56,43
1,1,1,2,1,4,25-01000,94,2,5,433,983
1,1,5,2,1,4,25-00503,45,0,N,51,4963
1,6,1,1,8,0,25-01300,28,5,2,N,2654
2,1,7,2,0,4,25-02800,78,1,N,N,2340
1,1,2,1,0,0,25-01300,56,0,3,352,0
2,2,1,1,9,0,25-02800,52,0,6,89,3141
2,1,6,0,0,3,25-00503,94,1,3,23,3318
1,N,1,0,0,2,25-02800,54,2,4,145,5558
1,4,1,1,0,0,25-00503,51,1,5,305,0
2,1,1,2,0,0,25-00703,62,1,3,365,0
1,6,1,0,0,0,25-00703,94,1,3,82,915
1,6,1,1,0,4,25-01300,54,1,4,91,0
2,1,1,2,0,0,25-00503,63,1,4,91,0
1,6,1,2,0,0,25-00503,77,1,7,N,0
2,1,2,2,0,0,25-01000,57,1,6,26,3884
1,N,1,2,0,4,25-00703,85,1,2,91,0
1,6,1,2,0,3,25-01300,25,0,3,61,2455
2,1,6,2,0,0,25-00503,86,2,3,342,3133
1,4,6,2,0,0,25-00503,71,0,3,483,0
1,1,1,0,0,0,25-00703,35,0,N,412,0
1,N,1,2,0,0,25-00503,59,1,7,339,0
1,1,1,2,0,1,25-02800,63,0,3,410,855
1,1,9,1,0,4,25-00503,85,4,5,98,2972
1,6,9,2,8,0,25-00703,43,2,2,25,1032
1,6,8,1,0,0,25-00503,79,0,3,254,0
2,6,9,2,0,4,25-00703,35,3,4,55,0
1,3,6,2,2,0,25-00503,82,3,3,N,2028
1,6,2,2,8,0,25-01300,89,1,3,349,512
2,6,5,2,0,0,25-00703,38,2,4,N,0
1,1,1,2,0,0,25-01300,92,5,N,211,0
1,6,1,1,0,0,25-00503,47,1,5,280,0
1,3,7,0,8,0,25-00503,41,1,2,356,0
1,6,6,2,0,0,25-00703,87,4,5,402,0
2,1,7,1,0,0,25-00503,69,2,3,76,0
1,6,6,1,0,0,25-00503,94,1,4,91,0
2,2,1,2,8,0,25-00703,94,1,3,9,0
1,3,9,2,0,0,25-02800,49,2,6,200,0
1,1,1,1,0,0,25-02800,94,1,N,N,0
2,4,1,2,0,0,25-00703,78,1,3,377,0
2,1,6,1,0,0,25-01300,79,0,N,276,2619
2,5,1,2,7,0,25-01000,26,0,6,289,3776
2,4,1,2,0,0,25-00503,62,0,N,91,0
1,1,1,2,0,0,25-00703,86,2,3,481,0
1,6,1,2,5,0,25-00503,37,2,4,26,3811
1,4,5,1,9,0,25-01000,93,3,5,86,0
1,6,1,0,7,0,25-00703,94,1,5,N,0
1,4,2,1,0,0,25-00703,84,1,3,482,3254
1,6,6,1,1,1,25-00703,61,0,4,410,969
1,6,2,2,0,0,25-00503,94,3,3,91,0
1,6,6,1,0,0,25-00503,52,0,4,494,0
1,3,1,0,0,4,25-00503,49,0,4,273,2639
1,6,1,2,0,0,25-00503,62,3,2,365,2077
2,6,6,1,8,0,25-00503,67,2,3,295,2832
1,1,9,2,2,0,25-00703,52,2,3,361,0
2,6,6,1,0,4,25-00503,81,3,N,N,0
2,5,2,2,0,0,25-01000,94,3,2,68,2348
2,4,9,2,7,0,25-00703,94,0,6,457,3289
1,1,1,1,1,0,25-00503,89,1,3,52,256
1,6,1,2,7,0,25-00703,61,1,N,442,2487
2,1,1,2,0,0,25-01000,44,1,3,71,0
1,1,3,2,3,2,25-00703,76,1,2,370,2075
1,1,6,0,1,0,25-00703,27,5,4,91,3366
2,3,6,1,0,0,25-00503,65,0,3,N,0
1,6,7,2,4,0,25-00703,52,0,5,76,1935
1,4,6,2,0,0,25-01000,88,1,3,470,6333
1,6,6,0,1,2,25-02800,60,1,2,N,2174
2,5,1,2,5,0,25-01000,46,0,3,N,0
2,6,1,2,0,0,25-00703,41,0,3,N,1420
2,6,1,1,0,0,25-00503,80,2,3,487,0
1,4,3,2,0,0,25-00703,56,1,4,394,0
2,6,1,2,0,0,25-00703,44,1,3,N,5327
1,6,3,1,3,0,25-00503,41,2,2,98,353
1,4,1,2,0,0,25-00703,67,0,3,71,0
1,4,9,2,8,0,25-00703,93,0,4,56,0
2,1,3,2,5,0,25-00503,14,0,4,33,2634
2,2,6,2,8,0,25-01000,69,2,4,54,5731
2,6,1,2,0,0,25-01000,40,2,3,434,0
1,4,5,2,0,0,25-01300,90,1,3,N,855
1,4,1,2,0,0,25-01000,85,1,5,500,1648
2,1,9,2,9,0,25-00503,47,0,2,N,0
2,2,6,0,0,1,25-01300,92,1,2,350,0
2,4,1,2,0,1,25-00503,88,3,7,501,855
2,4,1,2,0,4,25-01300,63,N,N,26,443
1,1,1,2,0,0,25-00703,69,1,2,441,0
1,4,9,1,7,0,25-00703,76,1,3,53,0
1,6,1,1,3,0,25-00703,48,0,5,54,0
1,4,6,2,2,0,25-00503,59,5,4,216,0
2,4,1,2,0,0,25-00703,52,0,3,34,0
1,4,1,1,0,0,25-00703,12,1,3,57,398
2,6,3,2,0,1,25-00503,68,0,N,218,1681
2,6,3,0,0,0,25-00503,72,0,6,388,0
1,3,1,2,1,0,25-00503,66,1,3,477,0
1,1,1,2,0,4,25-00703,51,2,N,276,6012
1,6,8,1,0,4,25-00503,46,N,2,96,3554
2,2,1,2,5,0,25-00503,24,2,N,N,0
1,6,7,2,0,0,25-02800,59,0,2,442,163
2,3,8,2,2,2,25-00703,93,4,4,68,0
1,2,1,0,0,0,25-01000,61,1,3,277,0
1,6,1,0,0,0,25-01000,64,0,2,7,0
2,1,1,1,0,0,25-02800,63,4,N,405,2843
1,4,6,2,6,0,25-00503,42,2,2,88,0
2,6,1,1,1,0,25-02800,37,0,3,51,855
2,1,1,2,0,0,25-00703,88,N,5,382,1372
1,1,6,1,7,0,25-00503,55,1,N,422,0
1,6,1,1,0,0,25-02800,51,0,N,91,0
1,1,9,1,0,0,25-02800,89,2,N,405,0
1,6,8,1,0,0,25-00703,23,1,9,271,6235
2,4,1,1,0,0,25-01300,48,0,2,405,0
1,1,1,1,0,0,25-00703,54,0,5,56,0
2,6,1,0,0,3,25-00503,31,1,4,N,0
2,3,9,0,0,0,25-00703,44,1,2,490,6167
1,4,1,2,7,0,25-00703,94,0,3,90,0
2,6,1,2,0,0,25-00503,90,1,4,475,2197
1,6,2,1,2,0,25-00503,57,1,3,392,4239
1,3,5,1,1,3,25-00703,94,3,3,N,2131
1,5,5,1,0,0,25-00703,84,0,N,489,2129
2,1,1,1,5,0,25-00503,52,2,3,32,0
1,4,1,2,2,1,25-00703,57,0,N,51,99
1,3,6,2,0,1,25-00703,57,0,4,N,0
1,6,6,2,0,0,25-01300,79,2,3,N,855
2,6,1,2,7,0,25-00703,68,2,4,264,3355
2,1,1,2,1,0,25-00703,68,1,2,192,906
1,4,9,1,0,0,25-01000,53,3,4,21,5476
1,1,1,1,1,0,25-02800,75,1,3,416,5119
1,6,1,2,0,0,25-00703,46,1,3,52,1661
1,4,1,1,0,0,25-00503,76,2,3,326,0
1,2,2,1,0,0,25-00503,50,1,5,N,0
1,6,1,2,7,0,25-00503,58,0,4,449,0
1,1,6,1,7,0,25-02800,75,2,3,337,0
1,6,1,0,0,0,25-00503,83,1,7,91,0
1,3,1,2,0,0,25-00503,77,0,N,438,0
2,1,9,1,0,1,25-00703,53,3,6,466,0
2,4,1,2,0,0,25-01000,94,1,4,34,0
1,6,1,0,0,0,25-00503,62,5,3,N,0
1,2,1,2,0,0,25-00503,72,1,4,N,1662
2,1,1,2,4,0,25-01300,92,0,4,91,2619
1,N,5,2,4,0,25-01300,59,2,2,432,0
2,1,9,1,9,3,25-00703,55,1,5,41,134
2,5,5,1,9,0,25-00503,61,2,N,312,0
1,4,5,1,2,4,25-01000,85,0,4,381,674
2,1,2,0,0,0,25-01000,38,1,N,54,855
2,6,8,1,0,0,25-00703,64,2,3,414,3749
2,4,6,2,0,0,25-00703,34,1,2,483,2301
2,6,1,2,7,0,25-00503,36,0,N,487,34
1,6,1,2,7,0,25-01000,88,4,9,53,3073
2,1,1,1,0,0,25-00503,54,1,5,245,459
2,1,1,1,8,0,25-01300,72,0,2,53,5681
2,1,1,2,9,1,25-01000,57,0,3,242,21
1,1,6,2,0,0,25-00703,94,0,4,498,855
1,4,1,2,0,4,25-01300,64,0,4,58,0
2,3,1,2,0,4,25-02800,87,1,9,N,579
1,1,1,1,0,0,25-00703,13,0,2,499,2848
1,4,1,2,0,0,25-00703,57,1,2,419,5327
2,4,1,0,9,0,25-02800,38,1,7,209,3606
2,6,7,2,4,0,25-00503,72,N,2,253,2788
2,3,5,2,2,0,25-00703,65,2,7,55,2528
1,3,1,1,0,0,25-01000,60,N,4,217,1774
1,1,2,1,0,0,25-00703,68,0,4,327,0
2,1,8,2,2,0,25-02800,91,N,6,91,0
1,6,2,1,0,1,25-00503,45,2,3,N,32
1,6,6,0,4,4,25-02800,62,1,2,331,76
2,6,8,2,0,2,25-00703,51,N,4,498,0
2,1,9,2,0,0,25-00703,59,5,4,392,855
1,N,9,2,3,0,25-01300,93,3,4,320,3758
2,6,1,1,0,0,25-00703,37,1,N,360,0
1,6,1,1,0,0,25-00503,76,1,3,34,0
2,1,1,2,0,0,25-01000,41,0,4,394,70
1,6,1,2,5,1,25-00703,81,0,2,91,0
2,1,6,2,1,3,25-00503,66,0,2,N,883
1,6,1,2,0,0,25-01000,91,1,5,53,180
2,3,1,1,0,4,25-00503,54,1,2,499,0
1,6,7,2,0,0,25-00503,56,0,7,57,4144
1,N,1,2,3,0,25-00503,66,1,4,500,0
2,1,1,1,0,0,25-00703,76,5,N,454,2702
2,6,1,2,0,0,25-00703,77,1,9,82,0
1,3,6,0,0,0,25-00703,82,1,2,447,0
1,3,6,2,0,0,25-02800,39,1,3,386,0
2,1,9,1,0,0,25-00703,92,1,5,36,3102
2,3,1,2,0,0,25-01000,52,2,2,427,814
1,2,1,2,0,1,25-00503,45,N,3,48,0
2,1,1,2,7,1,25-00703,51,0,N,20,1467
1,6,1,2,8,0,25-00703,39,0,2,96,1650
2,4,6,0,0,0,25-00703,46,5,2,91,0
1,5,1,0,0,3,25-01300,80,1,N,51,0
2,6,1,2,0,2,25-00503,53,4,N,58,5327
2,6,1,2,0,0,25-01000,53,1,3,91,0
1,1,6,1,0,1,25-00703,61,0,4,N,193
1,1,1,1,0,0,25-01300,64,1,4,496,0
2,2,1,1,3,0,25-00703,50,2,N,N,2619
1,1,1,1,0,0,25-00703,73,0,3,219,2619
1,6,1,1,0,0,25-00503,65,2,3,65,0
1,3,1,2,0,0,25-01300,19,1,9,424,0
2,6,9,2,0,0,25-00703,91,1,3,54,0
1,1,6,2,0,0,25-00703,56,0,4,19,0
1,4,1,2,1,4,25-00703,51,5,4,341,0
1,1,1,2,0,1,25-00703,49,2,3,51,0
2,2,1,2,0,0,25-00703,94,1,3,55,0
2,1,1,1,0,0,25-00703,81,2,3,302,0
1,3,7,1,6,3,25-01300,60,1,3,429,1234
1,6,1,1,0,0,25-02800,45,0,3,488,5327
2,4,2,2,0,0,25-00703,48,0,3,331,1671
1,6,9,2,0,0,25-01000,78,1,3,493,0
2,6,1,2,0,0,25-00503,68,5,5,91,5556
1,4,3,1,4,0,25-01300,51,0,3,244,269
2,3,8,1,0,2,25-00503,64,2,4,405,1179
2,4,1,2,0,0,25-00503,94,2,N,458,2619
1,4,1,1,6,0,25-01300,74,0,N,501,2744
1,4,3,1,0,0,25-00703,57,5,9,261,0
2,1,6,0,0,0,25-01300,86,2,5,84,3465
2,4,1,1,6,0,25-01000,94,2,9,69,4226
2,6,5,2,0,0,25-02800,42,N,2,83,0
1,1,6,2,0,3,25-01300,65,1,N,202,0
1,6,1,1,0,0,25-00703,49,1,4,N,855
1,6,1,2,2,3,25-00503,8,2,3,N,5130
1,1,1,2,2,0,25-00703,60,2,3,63,3082
1,1,1,2,0,0,25-01300,42,5,4,N,486
1,6,1,2,0,0,25-00503,60,0,5,480,0
2,3,3,2,2,0,25-00503,63,1,2,95,0
2,1,7,2,4,0,25-00703,55,5,N,N,0
1,6,7,1,0,0,25-00503,64,N,2,368,2261
1,3,6,2,7,0,25-00703,91,0,3,56,0
1,2,6,1,0,1,25-00503,30,2,3,382,2248
2,1,3,2,6,0,25-01300,76,3,N,27,1017
2,6,1,2,0,0,25-00503,79,N,2,34,0
2,3,1,0,5,0,25-00503,41,1,3,472,3236
2,6,6,1,6,1,25-00503,38,5,N,9,449
1,4,9,1,2,0,25-00503,51,1,4,51,1844
1,3,1,1,1,3,25-02800,71,1,3,442,2005
1,6,6,2,0,0,25-00703,65,1,3,49,83
2,3,9,1,6,0,25-00703,82,1,4,N,361
1,5,6,1,4,2,25-00703,25,0,3,467,4200
2,1,3,2,8,4,25-01000,65,0,3,231,5636
2,6,8,2,0,0,25-01300,89,0,2,471,4730
2,6,6,2,2,0,25-00503,19,0,4,259,0
2,1,1,1,0,0,25-01300,85,3,2,414,4193
1,6,1,2,7,0,25-00503,66,0,2,465,0
1,6,6,2,0,0,25-01300,40,2,3,N,0
2,6,1,1,4,0,25-01000,42,0,6,N,526
2,6,1,2,0,0,25-00503,59,1,3,N,0
1,6,5,2,0,0,25-00503,94,2,4,433,0
1,3,1,1,0,0,25-00703,47,0,2,438,147
1,3,1,1,2,0,25-01300,90,1,4,437,625
1,N,1,2,0,0,25-00503,61,1,2,55,4221
1,N,6,2,3,1,25-02800,89,1,2,N,2236
1,3,1,2,7,0,25-00503,71,3,3,91,266
1,6,1,1,8,0,25-02800,31,0,2,57,0
1,6,1,2,0,2,25-00703,94,2,9,308,336
1,4,1,2,0,4,25-00503,90,1,3,91,0
2,6,6,1,0,1,25-00703,35,1,3,374,628
1,1,1,2,7,3,25-01300,83,0,2,52,5641
2,1,1,2,4,0,25-00703,56,2,N,91,0
1,6,2,2,0,0,25-00503,58,3,N,98,1037
1,3,1,2,0,3,25-00703,48,1,3,272,0
1,6,1,0,0,0,25-00703,91,2,N,30,0
1,3,6,1,0,0,25-02800,65,1,N,91,0
1,3,2,2,8,2,25-00503,41,2,3,42,0
2,6,6,2,0,0,25-00703,82,0,3,81,1598
2,2,6,1,8,3,25-01000,26,0,3,99,3505
2,1,1,1,0,0,25-00503,57,1,2,52,576
1,6,1,1,0,0,25-00503,47,2,6,55,1839
1,N,1,2,0,0,25-00703,91,0,3,413,0
2,2,2,1,0,0,25-00703,31,4,4,N,0
1,4,3,1,8,0,25-00703,94,2,9,418,0
2,6,1,1,0,0,25-02800,85,4,4,N,751
2,6,1,0,0,0,25-01000,20,1,9,243,2435
1,6,1,1,7,0,25-00703,77,1,4,56,2484
2,1,1,0,0,1,25-00703,32,1,N,49,0
1,4,2,2,0,0,25-01300,29,1,4,78,0
2,4,1,2,0,0,25-00503,78,1,3,43,0
2,1,1,0,7,0,25-00703,22,1,4,59,955
1,1,1,2,0,0,25-00703,94,0,3,57,855
1,6,7,0,0,0,25-01300,38,0,5,52,760
1,6,7,2,8,0,25-00703,40,0,4,370,1737
1,4,1,2,1,0,25-00703,82,0,4,N,2909
2,3,6,2,9,0,25-00703,83,2,5,78,2565
2,1,1,2,0,0,25-00703,71,1,3,34,0
1,4,2,2,4,0,25-00703,25,1,3,53,3434
1,6,1,2,0,0,25-00703,94,1,3,N,0
1,1,7,2,0,0,25-00703,44,2,N,28,101
1,6,1,1,0,2,25-00503,66,1,4,N,0
2,3,1,2,0,0,25-00703,76,N,4,464,0
1,1,1,2,0,0,25-01300,93,1,3,456,0
2,1,1,1,0,0,25-00703,82,3,9,476,0
1,6,1,2,0,0,25-01300,34,0,3,68,0
1,6,1,0,0,0,25-00503,71,N,3,34,0
2,6,6,2,0,0,25-00703,89,0,5,193,0
1,1,1,1,8,0,25-00703,94,1,2,58,0
1,5,6,1,0,4,25-00703,45,0,N,371,1622
2,2,7,2,0,0,25-01300,76,0,2,59,0
2,4,1,1,0,0,25-02800,55,2,3,469,3519
1,6,1,2,0,0,25-00503,70,1,3,72,2876
1,1,6,0,1,2,25-00703,82,0,6,34,0
1,1,1,2,0,0,25-02800,74,1,4,501,1938
2,5,1,0,0,0,25-00503,36,0,4,N,0
1,1,3,2,0,3,25-00503,49,2,5,351,2308
1,6,1,2,4,0,25-00503,63,2,4,60,3833
2,1,1,2,0,2,25-00703,32,0,2,497,1043
1,1,2,2,0,0,25-01300,22,2,2,313,5575
2,3,1,1,8,0,25-00703,64,1,2,481,0
1,4,6,2,0,0,25-00703,34,1,4,86,0
1,4,1,2,7,0,25-00703,89,1,3,410,1409
1,6,6,1,0,0,25-02800,78,0,2,412,3034
2,1,1,2,0,0,25-00503,94,1,2,N,0
1,6,1,1,0,0,25-01300,88,1,3,N,192
2,6,1,2,0,0,25-00503,52,2,5,N,2171
1,3,9,2,0,0,25-00503,64,1,3,N,0
1,6,1,2,0,0,25-00703,77,1,2,N,2619
1,1,3,2,8,0,25-01300,91,2,3,56,0
2,4,1,1,0,0,25-00703,82,1,4,85,6007
2,1,5,1,0,0,25-01300,51,2,3,43,1029
1,6,6,2,0,3,25-02800,57,1,6,429,0
1,5,2,1,0,0,25-02800,90,1,3,344,2205
1,6,5,0,8,0,25-01300,70,2,2,73,3801
1,6,1,2,5,0,25-01300,59,1,5,475,0
2,6,1,1,1,0,25-02800,39,1,5,386,855
2,6,1,0,9,1,25-02800,61,5,2,273,0
1,4,2,2,7,0,25-02800,88,N,N,N,73
1,2,1,2,0,0,25-00503,94,2,4,N,0
2,N,1,2,0,3,25-01000,80,0,4,455,1214
1,6,1,2,2,0,25-00503,27,2,3,438,2619
1,1,6,1,0,0,25-01000,60,5,3,413,0
1,3,1,2,0,0,25-00503,17,2,N,305,0
2,1,1,2,9,0,25-00503,78,1,6,381,904
2,1,1,2,0,0,25-00703,94,4,2,470,5704
1,6,9,2,0,0,25-01300,68,3,5,426,0
2,1,1,1,6,0,25-00703,16,0,4,N,5682
2,6,7,2,9,0,25-00503,69,1,3,54,493
1,1,9,1,0,0,25-00503,39,0,2,91,0
1,4,2,1,6,0,25-00503,61,0,2,496,0
1,4,1,1,5,0,25-01300,30,4,3,337,0
2,6,1,2,8,0,25-00703,93,1,2,274,1451
2,4,1,2,3,1,25-01000,44,0,4,57,0
2,1,6,1,1,2,25-00503,86,4,3,N,2558
2,N,1,2,0,2,25-00503,46,0,N,466,542
1,5,1,1,8,0,25-00703,94,1,5,66,3919
1,1,1,1,0,0,25-00703,61,1,2,52,0
1,1,6,1,0,0,25-00703,33,0,3,N,0
2,6,1,1,0,1,25-00703,94,5,3,190,0
1,N,6,1,0,4,25-01300,47,1,4,34,1660
1,3,1,1,0,0,25-02800,55,0,4,N,0
1,1,3,2,0,2,25-00703,78,2,3,441,0
1,4,6,2,0,0,25-00503,68,1,9,N,2084
1,6,6,2,0,0,25-01300,90,2,2,480,428
2,6,6,1,1,0,25-01300,85,0,N,N,6302
1,4,6,0,4,0,25-01300,65,1,4,358,0
2,6,3,2,2,0,25-00703,62,0,3,N,1110
1,3,6,2,0,3,25-02800,48,2,N,294,1
2,4,6,2,0,0,25-00703,85,2,3,91,0
1,6,6,1,2,0,25-02800,61,2,2,55,3306
1,2,1,2,6,0,25-01300,46,1,4,54,0
1,1,2,2,0,2,25-00503,65,1,6,498,0
1,6,1,2,0,0,25-01300,94,0,4,455,6086
2,1,1,1,2,0,25-00503,83,N,6,216,1687
1,4,6,2,7,0,25-00503,56,0,N,495,0
2,6,3,1,0,0,25-00703,54,1,4,84,0
1,3,6,1,0,3,25-01300,94,1,6,468,3617
1,6,1,1,1,0,25-01000,94,3,3,441,541
2,1,7,1,0,0,25-00503,94,1,N,312,521
1,2,6,1,0,0,25-02800,47,N,6,357,102
1,N,8,2,0,0,25-02800,88,0,3,91,1898
1,6,6,2,0,0,25-01000,94,2,N,N,0
2,6,1,1,0,0,25-01300,62,0,2,85,2619
2,6,6,2,1,0,25-00703,62,0,5,443,0
2,6,8,2,0,0,25-00703,20,0,3,401,2256
1,4,3,1,2,2,25-00703,62,1,N,N,1928
1,4,1,0,0,0,25-01300,34,4,2,15,0
1,4,1,1,3,0,25-00703,59,1,4,485,1141
1,1,6,1,9,0,25-01300,78,1,4,340,619
1,4,1,2,0,0,25-00503,50,1,3,467,0
2,1,1,2,4,0,25-00503,51,1,7,N,0
1,1,1,2,0,0,25-00503,15,1,2,44,855
1,6,1,2,0,0,25-00703,74,1,4,52,0
1,6,1,2,0,0,25-00503,31,0,3,83,907
1,6,2,2,0,0,25-00503,37,1,3,394,0
1,6,1,2,0,0,25-00703,55,4,4,51,5327
1,4,2,0,9,0,25-01300,45,1,3,305,4317
2,6,1,0,0,0,25-01300,94,2,2,53,2266
2,6,1,2,0,0,25-00703,60,2,7,57,5969
1,6,1,2,7,0,25-00703,77,1,3,49,5327
1,1,1,1,7,4,25-01000,60,2,N,500,0
2,6,9,2,0,1,25-00703,45,1,3,N,0
1,6,1,2,0,0,25-00503,58,0,N,485,6358
1,6,6,2,1,0,25-00703,66,3,9,56,474
1,6,1,2,7,0,25-00703,94,1,4,N,0
2,N,7,2,2,0,25-00503,92,4,3,56,2619
1,6,1,2,0,0,25-00703,94,0,4,91,2619
1,4,6,1,0,0,25-00703,67,5,3,57,1056
2,5,9,1,9,0,25-00503,40,5,5,328,4627
2,1,7,2,3,1,25-00503,63,0,3,52,0
1,1,9,2,0,4,25-02800,47,0,4,60,499
1,6,7,1,3,1,25-00703,82,N,N,292,3037
2,1,9,2,0,0,25-00503,14,1,9,55,0
2,6,1,2,7,0,25-00703,75,0,5,205,0
2,1,1,2,0,0,25-00503,61,1,7,64,0
1,6,1,2,0,0,25-00703,94,1,3,91,0
1,6,2,2,0,0,25-00703,57,N,3,44,0
2,1,2,2,1,0,25-00703,68,0,4,N,1841
1,4,9,2,0,0,25-02800,44,2,4,246,855
1,6,6,2,0,1,25-00703,88,1,N,52,0
1,6,6,2,0,0,25-02800,30,0,3,N,1957
2,6,6,0,3,0,25-01300,87,2,4,392,3105
1,6,6,0,5,4,25-01300,59,4,7,240,2695
1,6,9,2,0,0,25-00703,53,4,5,52,0
1,6,7,2,0,0,25-00703,94,0,7,192,2002
1,1,1,1,0,0,25-02800,53,1,3,N,0
2,6,8,1,0,2,25-00503,52,0,3,492,2006
1,1,3,2,9,0,25-00703,94,2,2,91,0
2,6,9,0,9,0,25-00703,93,2,6,423,6495
2,4,6,1,0,0,25-00503,69,1,N,420,3187
2,1,1,2,8,0,25-01300,79,2,3,500,1420
2,6,7,2,0,0,25-01000,68,1,6,N,0
2,6,2,1,0,1,25-00703,85,0,3,81,1905
1,2,1,2,0,0,25-00503,50,1,3,91,0
1,4,1,1,8,0,25-00703,50,1,N,N,2143
2,1,7,1,2,3,25-01300,59,3,N,501,2997
1,2,1,2,0,0,25-00703,86,1,3,91,0
2,4,1,2,0,0,25-00703,57,2,3,91,0
1,6,7,1,0,0,25-00503,64,2,4,93,855
1,3,1,1,0,0,25-00703,94,0,3,61,5327
1,6,6,1,7,0,25-01000,56,5,2,51,0
2,1,1,2,0,3,25-00703,67,0,4,458,0
1,6,1,2,7,0,25-00503,58,0,3,91,0
1,2,6,2,0,0,25-00703,60,0,N,57,0
1,3,2,2,0,0,25-00703,94,1,2,N,258
1,6,2,2,0,0,25-00703,14,1,N,230,3077
1,6,1,0,0,0,25-00503,38,4,4,295,254
2,1,3,1,0,0,25-01300,21,1,9,358,1281
1,6,2,1,0,0,25-00703,94,0,9,73,1164
1,6,1,2,0,0,25-00503,94,1,3,454,0
1,6,1,1,0,3,25-01000,78,0,4,403,2026
2,1,1,2,7,0,25-00703,94,1,2,61,0
2,6,1,2,6,0,25-00703,37,0,N,293,379
1,6,6,1,0,0,25-00703,94,1,3,468,0
1,3,1,1,0,0,25-00703,48,1,3,422,917
1,6,2,1,2,0,25-02800,50,1,6,52,3171
2,3,1,1,0,0,25-00703,37,1,7,91,0
1,4,1,2,0,0,25-00703,71,0,N,54,0
1,6,1,0,0,0,25-01000,31,2,4,380,1929
1,6,6,2,8,1,25-01300,21,3,6,441,0
1,4,5,2,0,0,25-00503,86,1,N,464,0
1,N,1,2,0,0,25-00703,37,1,7,20,6152
1,1,1,2,3,3,25-00503,61,0,6,501,582
1,6,8,2,1,3,25-00703,73,0,3,424,50
1,6,1,2,0,0,25-00503,32,1,2,495,1021
1,4,6,1,7,0,25-02800,94,3,3,N,0
1,3,5,1,0,0,25-00703,64,1,2,375,196
1,4,6,2,0,3,25-00703,14,2,3,322,0
1,6,6,2,0,2,25-00503,94,1,2,397,0
2,6,7,1,0,0,25-01000,63,1,3,480,3705
1,4,6,0,0,0,25-00503,66,2,3,N,0
1,1,1,2,1,0,25-00703,61,0,5,56,0
2,3,1,1,1,0,25-01000,74,0,2,N,855
1,1,1,2,2,0,25-00703,65,2,6,364,2843
2,6,9,2,1,0,25-00703,52,1,4,498,0
2,6,1,0,0,0,25-00503,50,5,2,398,2167
1,3,1,2,0,0,25-00703,48,5,3,58,855
1,2,1,1,0,0,25-00703,94,1,3,204,4118
2,6,1,2,0,0,25-00503,89,2,2,455,0
1,1,1,0,0,3,25-00703,78,1,4,501,0
1,3,6,2,0,0,25-01300,56,0,4,81,0
1,6,9,2,8,0,25-00503,79,0,2,N,4335
1,6,6,1,4,0,25-00503,42,1,2,426,1560
1,5,5,2,0,0,25-00703,36,0,5,303,0
1,1,9,2,4,3,25-00703,65,5,2,N,1563
1,6,1,2,3,0,25-00503,92,0,4,484,0
1,6,1,1,0,1,25-01300,58,1,6,56,0
2,6,1,2,0,0,25-00503,54,1,3,91,0
2,4,7,2,0,0,25-00703,54,1,7,91,0
2,6,1,2,0,0,25-00703,53,1,4,57,0
1,1,1,2,1,0,25-00503,33,4,4,N,0
1,5,3,2,0,0,25-00503,52,5,6,491,0
1,6,8,1,0,4,25-00703,55,0,3,427,0
1,1,6,2,0,0,25-00503,53,2,3,N,0
2,1,1,1,5,4,25-00703,58,0,4,493,0
2,1,3,1,6,2,25-01300,57,1,3,N,312
1,2,9,1,7,0,25-02800,59,1,N,289,0
2,4,1,2,0,0,25-00703,94,1,N,91,0
2,6,2,2,8,0,25-00503,41,1,2,52,1323
1,6,2,1,1,0,25-00703,71,0,6,56,5599
1,2,1,0,0,0,25-00503,31,1,4,334,881
1,1,7,0,0,0,25-01000,61,2,3,91,0
1,1,1,2,7,0,25-00703,94,1,N,91,0
1,1,1,2,0,0,25-01000,46,0,4,N,1500
2,6,6,0,8,3,25-01000,61,1,N,N,12
1,6,1,1,0,0,25-00503,61,1,3,91,0
2,1,1,2,0,0,25-01000,53,0,3,68,2965
1,1,1,1,2,0,25-01000,40,3,4,229,4420
