SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
2,1,1,1,9,N,78,1,N,2,1758
2,1,1,1,3,N,58,1,N,2,2619
2,1,1,1,3,7,41,1,N,2,3989
1,1,1,1,6,7,49,1,N,2,2619
2,1,1,1,6,5,47,1,N,2,2838
1,6,1,1,9,9,55,1,N,2,5093
1,6,1,1,5,9,82,1,N,2,2619
2,1,6,2,7,8,47,1,N,2,2369
2,6,1,2,1,6,32,1,N,2,1701
2,1,6,2,0,9,24,1,N,2,4827
2,6,1,1,5,7,33,1,N,2,2619
2,6,6,1,0,5,15,1,N,2,853
2,1,1,1,6,5,48,1,N,2,4884
2,3,1,1,3,7,53,1,N,2,0
2,6,1,0,2,4,0,1,N,2,508
1,3,1,1,8,N,63,1,N,2,0
1,1,1,1,1,9,58,1,N,2,2619
2,1,1,2,8,9,69,1,N,2,3566
1,6,1,2,8,5,81,1,N,2,4091
2,3,1,1,7,9,83,1,N,2,2535
2,6,1,1,6,7,18,1,N,2,873
2,6,6,1,2,9,10,1,N,2,1644
2,4,6,1,4,8,22,1,N,2,4441
2,3,5,1,1,11,60,1,N,2,4478
2,6,6,2,2,3,37,1,N,2,1964
1,1,9,1,5,7,48,1,N,2,475
1,1,1,1,3,9,27,1,N,2,4410
2,6,1,1,0,9,30,1,N,2,2619
2,1,6,1,6,10,94,1,N,2,906
2,1,1,1,9,N,88,1,N,2,2619
1,6,1,1,5,9,23,1,N,2,3542
2,1,1,1,4,7,61,1,N,2,3593
1,6,6,1,0,9,48,1,N,2,2219
1,6,6,1,6,7,50,1,N,2,2619
2,1,1,1,3,11,58,1,N,2,2718
2,1,1,1,0,10,35,1,N,2,3114
1,N,1,1,7,9,59,1,N,2,4524
2,6,1,1,0,9,13,1,N,2,2909
1,2,6,1,9,8,74,1,N,2,391
1,1,1,1,9,9,75,1,N,2,2619
1,1,1,1,N,5,82,1,N,2,2429
2,4,1,1,5,5,64,1,N,2,1615
1,N,1,2,1,10,36,1,N,2,5335
2,6,6,1,2,9,3,1,N,2,4368
2,6,1,1,4,7,21,1,N,2,5082
2,1,1,1,4,9,81,1,N,2,4140
2,1,1,1,1,8,54,1,N,2,4492
2,3,1,1,0,9,35,1,N,2,2619
2,1,1,1,2,9,24,1,N,2,0
2,3,1,1,5,9,88,1,N,1,2619
1,1,1,1,3,7,48,1,N,2,4285
2,6,6,2,0,5,19,1,N,2,4842
2,1,6,1,2,8,22,1,N,2,0
2,6,6,1,3,9,34,1,N,2,2250
2,3,1,1,9,12,71,1,3,2,2619
2,4,1,1,0,9,64,1,N,2,2619
1,1,1,1,4,12,37,1,N,2,3333
2,1,1,1,6,10,31,1,N,2,3332
2,4,1,2,2,5,47,1,N,2,5941
1,1,6,1,8,9,32,1,N,2,3921
1,2,6,2,1,8,60,1,N,2,3124
2,1,6,1,2,9,33,1,N,2,2619
2,6,1,1,5,9,40,1,N,2,3567
2,3,1,1,3,9,69,1,N,2,1551
1,6,1,0,4,9,27,1,N,2,4202
2,1,1,1,6,8,35,1,N,2,2745
2,1,1,2,0,7,33,1,N,2,5621
2,3,1,1,5,9,57,1,N,2,2524
2,1,1,1,2,9,12,1,N,2,867
1,1,1,1,6,12,64,1,N,2,2619
2,1,1,1,2,9,80,1,N,1,4373
2,1,1,1,3,9,59,1,N,2,1212
2,1,1,1,0,11,33,1,N,2,4009
2,2,1,1,4,1,59,1,N,2,4129
1,1,1,1,6,10,71,1,N,2,1674
1,6,6,1,6,10,46,1,N,2,1268
2,3,6,1,5,9,84,1,N,2,962
2,1,1,1,0,9,59,1,N,2,4338
2,4,1,1,2,9,13,1,N,2,3987
1,1,1,1,5,8,49,1,N,2,4485
1,1,1,1,4,10,37,1,N,2,3460
1,1,1,1,9,9,65,1,1,2,4771
2,6,1,1,6,9,78,1,N,2,2621
1,6,1,2,2,5,0,1,N,2,6402
1,4,1,1,9,10,54,1,N,2,4401
2,1,1,1,2,2,25,1,N,2,4418
2,1,1,1,5,9,61,1,N,2,4220
1,6,1,1,0,4,0,1,N,2,4602
2,2,1,1,1,12,34,3,N,2,855
1,6,1,0,0,4,13,1,N,2,2408
1,1,6,1,2,7,54,1,N,2,2619
2,3,1,1,5,5,31,1,N,2,3225
2,6,8,2,0,10,31,1,N,2,5130
2,1,1,1,N,12,90,1,N,2,855
2,6,7,1,5,5,55,2,N,2,3847
2,1,6,1,7,8,25,1,N,2,973
2,6,1,1,6,8,17,1,N,2,2649
2,1,6,1,7,10,67,1,N,2,4653
1,1,1,1,7,5,59,1,N,2,2062
2,6,6,2,4,7,5,1,N,2,0
2,6,1,1,7,N,36,1,N,2,1165
2,6,1,2,4,6,0,1,N,2,6119
2,6,1,1,0,9,6,1,N,2,2663
1,1,1,1,6,8,65,1,N,2,1810
2,3,1,1,6,9,67,1,N,2,2619
2,4,6,2,4,9,58,1,5,2,2619
1,6,2,2,1,9,47,1,N,2,3575
2,1,1,1,8,N,83,1,N,2,855
2,1,1,1,6,8,59,1,N,2,767
2,1,1,1,5,9,85,1,N,2,2619
2,1,1,1,7,N,69,1,N,2,855
2,2,1,1,5,9,35,1,N,2,855
2,6,9,1,0,9,31,1,N,2,5839
2,6,6,2,0,7,0,1,N,2,4219
2,1,1,1,7,N,62,1,N,2,1260
2,1,1,2,8,9,46,1,5,2,2760
2,1,1,1,0,8,40,1,4,2,2169
2,6,1,1,8,N,36,1,N,2,0
2,6,1,1,1,7,81,1,N,2,2619
2,1,1,1,6,9,70,1,N,2,855
1,1,7,1,7,9,70,1,N,2,2619
2,6,1,1,1,8,27,1,N,2,1145
1,6,6,1,8,12,58,1,N,2,855
2,N,1,0,0,9,34,1,N,2,2179
2,6,6,1,0,9,51,1,N,2,2619
2,1,6,2,0,5,0,1,N,2,4954
1,6,6,1,0,4,0,1,N,2,5378
2,1,1,1,0,5,18,1,N,2,2466
1,1,1,2,7,8,63,1,N,2,4327
1,6,1,1,6,9,58,1,N,2,2993
2,6,1,1,3,9,33,1,N,2,284
2,6,9,1,1,3,30,1,N,2,3115
2,4,6,1,8,8,42,1,N,2,0
2,1,6,2,0,5,21,1,N,2,5051
2,6,1,1,4,7,0,1,N,2,3885
1,3,6,1,6,6,64,1,N,2,6223
2,6,1,1,0,8,14,1,N,2,2954
2,1,1,1,9,7,17,1,N,1,1920
1,6,1,1,5,9,56,1,N,2,855
2,6,6,1,3,9,79,2,N,2,3158
2,5,1,1,6,9,87,1,N,2,855
2,1,1,1,5,7,73,1,N,2,4721
2,6,1,2,8,9,46,3,N,2,855
2,4,6,2,3,4,55,1,N,2,5249
2,1,6,1,6,N,67,1,N,2,855
1,6,6,1,6,8,44,1,N,2,4110
2,1,1,1,8,9,84,1,N,2,2619
2,6,6,1,0,N,0,1,N,2,855
1,1,6,1,1,9,46,1,N,2,3397
2,3,1,2,3,5,0,1,N,2,1793
1,N,2,1,4,8,40,2,N,2,4413
2,6,5,1,0,8,29,1,N,2,0
2,1,6,2,6,N,52,1,N,2,526
1,1,1,1,2,5,40,1,N,2,3164
2,1,1,1,7,8,67,1,N,2,692
1,6,1,1,4,5,54,1,N,2,3714
1,1,1,1,8,9,87,1,N,1,855
1,1,1,1,N,N,92,1,N,2,855
2,6,3,1,0,7,15,1,N,2,1301
2,6,6,0,3,8,59,1,N,2,4355
2,1,1,1,8,9,34,1,N,2,855
2,6,1,1,7,N,34,1,N,2,0
1,6,1,1,9,N,92,1,N,2,2619
2,1,6,2,5,9,15,1,N,2,1544
2,1,6,2,6,5,57,1,N,2,4382
2,5,6,1,3,5,59,1,N,2,2249
1,1,1,1,8,11,82,1,N,2,0
1,4,1,1,4,9,48,1,N,2,4103
2,1,1,1,8,7,71,1,N,2,855
2,6,1,2,2,4,10,1,N,2,356
2,6,1,1,1,5,33,1,4,2,1776
1,1,1,1,6,9,67,1,N,2,2619
2,1,1,1,9,7,55,1,N,2,4082
2,1,1,1,8,5,56,1,N,2,636
2,1,1,1,4,10,77,1,N,2,5114
1,6,1,1,0,4,18,1,N,2,4895
2,3,1,1,0,9,24,1,N,2,5488
1,3,6,1,4,7,93,1,N,2,1699
2,1,1,1,8,9,64,1,N,2,760
2,1,1,1,9,9,90,1,N,2,0
2,1,1,1,8,7,52,1,N,2,1515
2,6,1,1,4,9,39,1,N,2,1833
2,1,1,1,6,N,89,1,3,2,855
2,6,6,1,3,8,65,1,N,2,2783
1,1,9,1,8,11,60,3,N,2,4155
2,1,1,2,6,9,40,1,N,2,2564
2,3,1,1,2,9,18,1,N,2,3266
1,1,1,1,9,9,60,1,N,2,5686
2,1,1,1,3,1,24,1,N,2,2424
2,6,1,1,1,9,42,1,3,2,547
1,3,6,2,0,11,12,1,N,2,4146
2,4,1,1,8,N,68,1,N,2,2619
2,1,1,0,3,5,54,1,N,2,5564
2,3,1,1,1,4,47,1,N,2,2715
2,1,1,2,2,9,78,1,N,2,2959
2,6,6,1,0,3,20,1,6,2,285
2,6,1,1,3,6,25,1,N,2,1055
1,6,6,2,0,5,14,1,N,2,2655
1,6,1,2,2,5,38,1,N,2,994
2,6,6,1,9,8,58,1,N,2,3786
1,1,1,1,2,5,47,1,N,2,2830
2,4,1,1,4,5,49,1,N,2,4341
2,1,1,1,1,4,64,1,N,2,4685
2,4,1,2,2,5,53,1,N,2,4940
2,1,1,1,9,10,61,1,N,2,5417
1,4,1,1,8,9,28,1,N,2,4070
2,6,1,1,0,10,19,1,N,2,4128
1,6,1,2,6,8,82,1,N,2,535
2,4,1,1,6,3,43,1,N,2,5184
1,6,1,1,N,N,43,2,N,2,2619
1,4,1,1,3,6,40,1,N,2,4715
1,1,1,1,6,7,82,1,N,2,2619
2,1,1,2,4,9,56,1,N,2,5024
2,1,1,1,2,7,79,1,N,2,4191
2,6,1,1,9,9,56,1,N,2,2619
1,6,1,1,2,9,16,1,N,2,2792
2,1,6,1,8,9,56,1,6,2,0
1,4,1,1,2,9,56,1,N,2,4065
2,4,1,1,0,5,56,1,N,2,3487
2,1,1,1,7,9,70,1,N,2,2573
1,1,1,1,7,10,46,1,N,2,3576
2,1,1,1,2,12,13,1,N,2,2619
2,3,1,1,1,12,59,1,4,2,2619
1,6,1,1,1,N,29,1,N,2,2619
1,1,6,1,N,8,52,1,N,2,4144
1,6,6,1,0,2,17,1,N,2,556
2,1,6,2,0,9,21,1,N,2,5522
1,1,9,2,0,6,49,1,N,2,4163
1,6,6,1,5,N,55,1,N,2,0
2,1,1,1,6,N,73,1,N,2,855
1,1,1,1,N,9,76,1,N,2,2930
2,1,9,1,3,7,68,1,N,2,4861
1,6,6,1,3,9,60,1,N,2,4772
2,4,1,0,0,7,62,1,N,2,5089
1,1,1,1,5,9,60,1,N,2,4313
2,6,1,1,0,7,12,1,N,2,1686
2,1,1,1,3,9,31,1,N,2,1164
1,1,1,1,8,10,71,1,N,2,3955
2,6,6,1,0,7,18,1,N,2,855
2,1,6,0,3,9,0,1,N,2,3604
1,6,1,1,4,9,62,1,N,2,2619
2,1,1,1,5,7,45,1,3,2,3987
2,6,1,1,5,9,32,1,N,1,1992
2,4,1,2,3,9,35,1,N,2,1193
2,6,1,0,3,7,0,1,N,2,854
2,1,1,1,6,12,36,1,N,2,0
2,1,1,1,5,N,57,1,N,2,914
2,4,1,1,7,9,54,1,N,2,5447
2,4,1,1,9,12,77,1,N,2,2619
2,6,6,1,1,5,54,1,N,2,2306
2,6,6,1,7,5,36,1,N,2,0
2,1,6,1,3,N,16,1,N,2,855
2,6,1,1,4,5,33,1,N,2,2845
2,1,1,1,5,7,70,1,N,2,2433
2,1,1,1,2,6,26,1,N,2,567
1,6,1,1,3,9,85,1,N,2,855
2,6,3,1,6,9,15,1,N,2,3510
1,6,1,2,4,5,55,1,N,2,3250
2,1,1,1,0,9,42,1,N,2,2802
1,1,1,2,2,4,69,1,3,2,2899
2,6,1,1,8,9,91,1,N,2,3888
2,1,6,1,8,9,72,1,N,2,0
1,1,1,1,3,9,45,1,N,2,1228
1,3,1,1,3,N,63,1,N,2,1364
2,1,1,1,6,10,57,1,5,2,2686
1,N,1,1,6,5,63,1,N,2,2063
1,6,1,1,7,N,73,1,N,2,1334
1,1,1,1,8,8,54,1,N,2,2207
1,1,1,1,6,N,66,1,N,2,0
2,1,6,1,5,4,25,1,N,2,0
1,1,6,0,6,7,44,1,N,2,3622
1,1,1,2,3,11,42,1,N,2,4066
1,6,1,1,6,7,15,1,N,2,5402
2,1,6,2,8,4,54,1,N,2,6690
2,1,1,1,7,9,56,1,N,2,3082
2,4,1,1,2,8,11,1,N,2,1878
2,4,1,1,4,N,75,1,N,2,2360
2,3,1,2,6,9,63,1,N,2,4254
2,6,1,1,1,9,38,1,N,2,855
2,3,6,1,2,10,10,1,N,2,1610
1,6,1,1,5,9,43,1,N,2,1606
2,6,1,2,0,7,0,1,N,2,5242
1,1,1,2,3,6,64,1,N,2,5430
1,1,1,1,6,N,52,1,N,2,1739
2,1,6,1,7,3,6,1,N,2,5384
2,4,1,2,4,7,21,1,N,2,5510
2,1,1,1,5,10,94,1,N,2,3036
1,1,1,1,2,8,42,1,N,2,4347
2,6,1,1,5,8,75,1,N,2,3224
1,1,6,1,4,9,50,1,N,2,3462
2,4,1,1,3,5,10,1,N,2,877
1,5,7,1,8,7,47,1,3,2,3055
1,6,1,1,4,9,63,1,N,2,0
1,6,1,2,5,9,39,1,N,2,4874
2,1,1,1,5,9,54,1,N,2,2865
1,1,1,1,6,9,34,1,5,2,3703
2,1,1,1,4,9,50,1,N,2,1193
1,1,3,0,7,8,19,1,N,2,0
1,1,1,1,8,7,30,3,N,2,2619
2,3,1,1,7,7,44,1,N,2,3341
2,2,6,2,0,9,34,1,N,2,1704
2,1,1,1,2,4,66,1,N,2,3464
1,4,1,1,6,11,52,1,N,2,38
1,1,6,1,5,5,63,1,N,2,3640
2,1,6,1,9,9,21,1,N,2,5068
1,6,1,1,1,3,52,1,N,2,5508
2,6,1,0,2,9,70,1,N,2,2619
1,6,1,1,9,7,62,1,N,2,3509
2,1,1,1,3,11,62,1,N,2,4011
2,6,1,1,7,5,91,1,N,2,1333
1,1,1,1,0,9,72,1,N,2,2886
1,4,6,1,5,9,77,1,N,2,2619
2,6,1,1,8,9,83,1,N,2,2619
2,1,1,1,5,9,65,1,N,2,3978
2,1,1,1,4,5,62,1,N,2,4378
2,1,6,1,7,9,9,1,N,2,877
1,6,1,1,6,9,26,1,N,2,2619
2,1,1,1,1,5,56,1,N,2,5292
2,6,6,1,9,N,43,1,N,2,855
2,6,6,1,0,10,32,1,N,2,1252
2,2,1,2,0,4,19,1,N,2,4566
1,1,1,1,7,9,61,1,N,2,2061
2,4,1,1,1,8,41,1,N,2,2565
1,1,1,1,4,9,18,3,N,2,2619
2,6,2,1,6,4,20,1,N,2,5407
2,1,1,1,5,8,72,1,N,2,3482
2,6,1,2,3,5,27,1,N,2,0
2,3,6,1,8,9,14,1,N,2,5260
1,1,1,1,7,9,43,1,N,2,616
1,6,6,1,0,7,13,1,N,2,2619
1,6,1,2,3,5,3,1,N,2,4401
1,6,1,2,6,8,38,1,N,1,3020
1,4,1,1,5,9,54,1,N,2,1999
2,1,1,1,9,9,75,1,N,2,3056
2,5,1,1,N,N,94,1,N,2,2619
2,6,1,2,0,3,1,1,N,2,1558
1,1,1,1,9,5,94,1,N,2,3554
2,1,1,1,N,4,67,1,N,2,5620
2,3,1,2,4,9,93,3,N,2,2619
1,1,1,1,2,N,46,1,N,2,1541
2,4,1,1,7,9,33,1,2,2,855
2,1,1,1,4,5,65,1,N,2,3748
2,4,1,1,3,9,47,1,N,2,3361
2,4,6,1,6,9,52,1,N,2,4595
2,1,1,1,6,9,43,1,N,2,2619
1,6,2,1,2,9,24,1,N,2,2619
1,6,2,1,0,N,93,1,N,2,2619
1,6,1,1,0,11,62,1,N,2,789
2,1,1,1,9,9,76,3,N,2,1147
1,1,1,1,0,8,53,1,N,2,3306
1,6,1,1,8,8,55,1,5,2,3895
2,1,1,1,9,9,58,1,N,2,2619
2,1,1,1,1,1,65,1,N,1,2289
2,1,1,1,6,N,55,1,N,2,0
2,6,1,1,1,9,21,1,N,2,2837
2,3,6,1,6,5,61,3,N,2,3848
2,3,1,0,2,7,0,1,N,2,3644
2,1,1,1,5,9,54,1,N,2,1272
1,1,9,1,9,5,66,1,N,2,1293
2,1,1,1,7,9,58,1,N,2,2619
1,6,1,1,5,9,62,1,N,2,278
2,1,1,1,3,8,72,1,N,2,85
2,6,1,2,0,9,0,1,N,2,5606
2,1,1,1,6,8,59,1,N,2,3125
2,6,1,1,6,N,85,1,N,2,855
2,2,1,0,0,11,44,1,N,2,2623
2,1,1,1,9,N,68,1,N,2,3274
2,6,1,2,6,N,30,1,N,2,0
2,6,1,1,9,9,67,1,N,2,2619
1,6,1,1,5,N,63,1,N,2,2619
2,1,6,1,4,9,55,1,N,2,2619
2,6,1,1,0,7,9,1,N,2,4303
1,1,1,2,1,9,60,1,5,2,4562
2,6,6,2,6,N,8,1,N,2,2942
1,1,1,1,5,7,44,1,N,2,3854
2,1,1,1,5,9,35,1,N,2,4241
2,1,6,1,3,9,52,1,N,2,2619
2,4,1,1,5,5,66,1,N,2,3503
2,1,1,1,8,9,56,1,N,2,5276
1,1,1,1,6,9,94,1,N,2,1069
2,6,6,1,5,8,24,1,N,2,5412
2,3,1,1,1,7,17,1,N,2,5462
2,4,1,1,0,8,42,1,N,2,1152
2,1,1,1,7,9,47,1,N,2,2098
2,1,6,1,7,9,41,1,N,2,5469
2,1,1,1,4,9,68,1,N,2,2619
2,1,1,1,6,5,68,1,N,2,3713
2,6,1,2,2,N,56,1,N,2,2827
2,1,1,1,5,9,43,1,N,2,855
2,3,6,2,2,N,17,1,N,2,2619
2,6,2,2,0,6,0,1,N,1,3172
1,6,1,1,6,7,78,1,N,2,2619
2,6,6,2,0,4,18,1,N,2,2156
1,1,1,1,2,5,59,1,N,2,2619
2,6,1,2,0,9,45,1,N,2,4793
1,1,1,1,7,5,73,1,N,2,0
1,1,8,1,9,9,55,1,N,2,2619
2,4,1,1,4,7,65,1,N,2,3488
1,3,1,2,1,1,34,1,N,2,6410
2,1,1,1,6,N,94,1,N,2,2619
1,6,1,1,0,4,24,1,N,2,2080
2,6,1,1,8,7,35,1,N,2,0
1,1,6,1,9,4,56,1,N,2,4449
2,1,1,1,4,7,76,1,N,2,2619
2,6,1,1,7,7,34,1,N,2,855
2,6,6,1,0,7,22,1,N,2,4725
2,1,1,1,0,3,14,1,N,2,4667
2,3,6,2,1,9,45,1,N,2,291
1,6,6,1,6,N,83,1,N,2,855
1,6,1,2,0,6,33,1,N,2,2940
1,1,1,1,4,5,76,1,N,2,5311
2,1,6,1,1,9,31,1,N,2,4320
2,1,1,1,6,7,59,1,N,2,3872
2,1,1,1,6,9,40,1,N,2,3645
1,1,1,1,8,8,53,1,N,2,0
1,1,1,1,7,9,46,1,N,2,3004
1,1,6,1,8,2,41,1,N,2,2483
2,1,1,1,6,5,65,1,N,2,3943
2,4,6,1,2,8,40,1,N,2,4053
1,4,6,1,6,10,86,1,N,2,4545
1,6,1,1,6,9,17,1,N,2,4601
2,6,1,1,8,7,58,1,N,2,2619
1,6,1,1,8,N,26,1,N,2,3185
1,4,1,1,8,7,55,1,1,2,1312
2,N,6,1,0,10,26,1,N,2,4290
1,3,1,2,0,7,5,1,N,1,932
1,1,6,1,9,11,66,1,N,2,3400
2,1,1,1,N,9,79,1,N,2,855
2,1,1,1,0,N,12,1,N,2,4140
2,6,1,1,N,9,40,1,N,2,3464
2,1,1,1,7,N,57,1,N,2,2619
2,1,1,1,0,9,47,1,N,2,4383
2,1,6,1,0,2,28,1,3,2,4552
2,6,6,0,0,9,0,1,N,2,2294
1,1,1,1,9,11,64,1,N,2,3181
2,1,1,1,5,N,40,1,N,2,2218
2,1,1,1,3,7,19,1,N,2,2378
2,4,1,1,1,8,55,1,N,2,3193
1,6,1,1,5,N,42,1,N,2,0
2,4,2,2,5,8,48,1,N,2,4586
1,4,1,1,3,6,60,1,N,2,1956
2,3,1,2,7,7,51,1,N,2,4693
2,6,1,1,0,8,55,1,N,2,4515
1,1,1,1,6,10,57,1,N,2,2369
2,1,1,1,9,9,91,1,N,2,2619
2,4,6,1,2,12,33,1,N,2,0
2,6,8,1,4,8,37,1,N,2,3157
1,4,2,1,7,9,22,1,N,2,2115
2,3,1,1,2,8,56,1,N,2,3267
1,4,1,1,4,5,36,3,N,2,3946
1,3,1,1,4,1,66,1,N,2,5603
2,6,1,1,7,9,64,1,N,2,5611
2,4,1,1,4,8,60,1,N,2,2538
1,1,1,1,5,8,51,1,N,2,2588
1,6,1,2,3,9,16,1,N,2,194
1,6,1,1,6,9,47,1,N,2,2619
2,1,1,1,8,10,63,1,N,2,908
2,6,6,1,7,N,40,1,N,2,2882
1,N,1,1,3,5,65,1,N,2,2476
2,4,1,1,2,9,74,1,N,2,3997
1,1,1,1,8,12,79,1,N,2,0
2,6,1,1,1,5,49,1,N,2,1901
2,3,1,1,4,9,90,1,N,2,0
1,1,1,1,0,10,50,1,N,2,4067
1,1,1,1,7,9,77,1,N,2,2619
1,6,6,2,7,N,12,1,N,2,4679
2,6,1,0,0,6,26,1,N,2,2868
2,6,1,1,1,N,24,1,N,2,2619
2,N,1,1,4,9,94,1,N,2,0
1,1,7,2,2,4,18,1,N,2,2832
2,3,1,1,0,N,68,1,N,2,855
2,1,1,1,1,10,34,1,N,2,4181
2,1,6,1,0,9,55,1,N,2,2619
2,6,1,1,0,8,9,1,N,2,2883
1,1,6,1,2,7,36,1,N,2,2826
2,6,1,1,2,7,53,1,N,2,4565
2,6,1,1,4,8,69,1,N,2,4833
2,1,1,1,7,9,83,1,N,2,2820
1,1,1,1,7,N,76,1,N,2,0
1,6,1,2,4,9,37,1,N,2,2619
2,6,6,2,3,9,22,1,N,2,3075
1,1,1,1,7,N,81,1,N,2,855
2,6,1,1,6,8,14,1,N,2,4555
1,1,1,1,7,9,9,1,N,2,2758
2,1,1,1,0,8,67,1,N,2,2318
2,6,1,1,2,9,23,1,N,2,2619
2,1,6,1,6,9,18,1,N,2,3163
2,1,1,2,5,7,46,1,N,2,5785
2,4,6,1,0,9,21,1,N,2,513
1,1,6,2,8,9,65,1,N,2,2653
2,1,1,1,5,8,66,1,N,2,4201
1,1,1,1,5,N,67,1,N,2,2872
2,1,6,1,3,5,0,1,N,2,0
2,4,1,1,6,4,51,1,N,2,3509
1,1,1,1,7,12,71,1,N,2,855
2,4,1,1,3,7,41,1,N,2,2570
2,1,2,2,0,9,0,1,N,2,673
2,1,1,1,5,5,93,1,N,2,3834
2,4,1,2,5,9,32,1,N,2,3301
2,6,1,1,0,8,37,1,N,2,1278
2,1,1,1,9,9,83,1,N,2,2619
2,1,1,1,7,6,40,1,N,2,4508
2,1,1,1,4,8,56,1,N,2,2831
1,1,6,1,7,11,47,1,4,2,1999
2,6,1,1,2,5,23,1,N,2,2463
2,4,1,1,8,12,53,1,N,2,0
2,6,1,1,5,9,23,1,N,1,0
2,1,1,1,2,5,70,1,N,2,577
2,6,1,0,0,9,15,1,N,2,5146
2,1,1,1,5,7,63,1,N,2,3443
1,1,6,1,8,N,47,1,N,2,2711
2,1,1,0,6,N,84,1,N,2,2619
2,1,1,1,5,9,39,1,N,2,3118
2,6,1,1,3,8,75,1,N,2,1887
2,1,1,1,7,5,59,1,N,2,4513
1,6,1,1,0,N,35,1,N,2,1122
1,1,1,1,5,9,31,1,N,2,2619
2,3,1,1,0,7,15,1,N,2,4927
1,6,6,1,7,12,39,1,N,2,2619
1,3,1,2,1,11,75,1,N,2,4012
2,4,1,1,5,N,80,1,N,2,0
2,1,1,1,4,9,59,1,N,2,2619
2,1,1,2,1,7,2,1,N,2,5090
1,4,1,2,5,7,83,1,N,2,4898
2,6,1,2,4,4,71,3,N,2,4602
2,1,6,2,6,9,26,1,N,2,3260
2,6,1,0,7,N,37,3,1,2,1984
2,1,1,1,3,9,49,1,N,2,0
1,6,1,1,3,8,41,1,N,2,4140
1,6,1,1,0,6,13,3,N,2,3607
2,4,6,1,4,7,44,1,N,2,2565
2,1,1,1,2,9,53,1,N,2,4165
2,6,1,1,3,7,45,1,N,2,5381
2,1,1,1,6,N,47,1,N,2,0
2,4,6,1,8,9,69,1,N,2,5236
2,6,6,1,1,7,31,1,N,2,2011
2,1,1,1,3,1,47,1,N,2,4137
2,1,1,1,5,5,70,1,N,2,1474
2,1,1,1,4,10,46,1,N,2,1911
2,1,1,1,2,6,24,1,N,2,6170
1,1,7,1,3,11,42,1,N,2,2787
1,1,1,1,6,11,68,1,N,2,3566
2,4,6,2,0,N,16,1,N,2,3879
2,6,1,1,0,7,20,1,N,2,757
2,1,1,2,0,4,69,1,N,2,1145
2,1,6,1,6,7,31,1,N,2,1914
2,1,6,1,9,1,64,1,N,2,6697
1,6,1,1,9,11,60,1,N,2,2972
1,6,6,2,2,8,1,1,N,2,43
2,6,1,2,0,9,16,1,N,2,3225
1,1,1,1,6,5,62,1,N,2,3793
2,1,1,1,0,6,34,1,N,2,5108
2,1,1,2,2,N,32,1,N,2,993
2,6,1,1,2,6,37,1,N,2,1039
2,6,1,1,0,9,91,1,N,2,855
2,1,1,1,6,10,69,1,N,2,5373
1,6,1,1,N,9,42,1,N,2,2619
2,1,6,1,4,5,46,1,N,2,5183
2,4,1,2,2,9,49,1,N,2,3504
2,1,1,1,3,7,62,1,N,2,4998
1,1,1,1,5,N,35,1,N,2,855
2,1,1,1,2,5,57,1,N,2,3208
2,6,1,1,9,7,43,1,N,2,2619
1,1,6,1,0,11,90,1,N,2,2932
2,1,1,1,5,9,74,1,N,2,2619
1,1,1,1,6,8,70,1,3,2,0
2,1,1,2,0,8,77,1,N,2,1240
2,6,1,1,2,7,7,1,N,2,3427
1,1,1,1,1,8,94,1,N,2,2260
2,3,6,1,5,9,69,1,N,2,479
2,1,1,1,8,9,79,1,N,2,0
1,1,1,1,1,5,60,1,N,2,733
1,2,1,1,5,9,5,1,N,2,3660
1,3,9,1,8,5,65,1,N,2,4223
2,6,1,2,1,7,35,1,N,2,2619
2,6,1,1,5,7,32,1,N,2,1287
2,1,3,0,0,3,21,1,N,2,5642
2,6,1,1,5,7,78,1,N,2,2619
2,1,6,1,5,N,60,1,N,2,0
2,1,1,1,8,7,41,1,N,2,1482
1,N,6,1,2,11,43,1,N,2,0
1,1,1,1,7,N,77,1,N,2,1615
1,6,1,1,0,9,65,1,N,2,0
1,6,1,2,0,5,15,1,N,2,257
2,1,1,1,7,9,91,1,N,2,842
2,1,1,1,5,8,94,1,N,2,4777
2,1,1,1,1,7,34,1,N,2,3815
2,6,1,1,8,4,31,1,N,2,555
2,6,6,1,5,7,26,1,N,2,2619
2,1,1,1,8,9,60,1,N,2,2619
2,6,6,1,4,3,21,1,N,2,2203
2,6,1,2,6,9,88,1,N,2,2985
1,1,6,1,5,N,71,1,N,2,3162
1,1,1,1,8,11,38,1,N,2,4406
2,1,1,1,6,N,76,1,N,2,3432
1,6,1,1,4,9,66,1,N,2,2792
2,1,1,1,2,8,46,1,N,2,1531
1,3,1,1,4,9,62,1,N,2,2619
2,1,1,1,0,N,65,1,N,2,2937
2,1,6,1,0,N,43,1,N,2,0
2,1,6,1,1,N,23,1,N,2,3278
2,1,1,1,8,5,80,1,N,2,3979
1,6,1,1,6,5,22,1,N,2,5348
1,1,1,1,3,9,71,1,N,2,5072
1,1,1,1,6,9,13,1,N,2,3203
2,2,1,2,2,5,69,1,N,2,5795
2,6,1,1,0,N,12,1,N,2,3641
2,1,1,1,2,9,38,1,N,2,855
1,6,2,1,0,9,23,1,N,2,3874
2,1,6,1,3,N,32,1,N,2,3620
1,1,1,1,4,6,68,1,N,2,3145
