,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
2447,83,1,N,2,1,2,N,N,2
2448,12,1,3,1,1,1,N,2,5
2449,81,6,N,2,1,1,N,N,3
2450,58,1,1,1,1,1,N,8,4
2451,36,1,1,1,1,1,N,7,9
2452,3,1,N,1,1,1,N,N,3
2453,77,1,1,1,1,1,N,6,7
2454,69,1,6,2,1,1,N,6,9
2455,51,1,6,1,1,1,N,1,5
2456,86,1,N,2,1,1,N,N,1
2457,33,1,1,2,1,1,N,9,9
2458,57,5,6,2,1,1,N,0,5
2459,39,1,6,1,2,1,N,5,5
2460,37,1,1,2,1,1,N,0,6
2461,55,1,1,1,1,1,N,8,10
2462,65,1,1,2,1,1,N,5,9
2463,87,1,1,2,1,1,N,4,5
2464,28,1,4,1,1,1,N,6,7
2465,80,9,1,2,1,1,N,0,9
2466,55,1,1,1,1,1,N,7,7
2467,48,1,N,1,1,1,N,N,2
2468,47,8,6,1,1,1,N,7,7
2469,76,1,1,2,1,1,N,4,5
2470,21,1,1,1,1,1,N,9,10
2471,46,1,1,1,1,2,N,1,4
2472,28,1,1,1,1,1,N,3,8
2473,65,1,1,1,1,1,N,0,7
2474,65,1,1,1,1,1,5,8,9
2475,74,1,3,1,1,1,N,7,9
2476,37,1,1,1,1,1,N,7,7
2477,32,1,1,1,1,2,N,0,4
2478,11,6,N,2,1,1,N,N,1
2479,75,8,4,1,1,1,N,7,8
2480,31,1,1,1,1,1,N,8,7
2481,58,1,6,1,1,1,N,3,5
2482,24,1,6,2,1,2,N,0,8
2483,7,1,N,2,1,2,N,N,3
2484,43,1,6,1,1,2,N,6,5
2485,38,2,1,2,1,2,N,6,7
2486,53,1,6,1,1,1,N,3,9
2487,47,2,1,2,1,1,N,0,3
2488,63,1,6,1,1,1,N,4,5
2489,43,1,6,2,1,1,N,0,3
2490,31,2,1,2,1,2,N,6,7
2491,54,6,1,1,1,1,N,0,8
2492,19,1,6,2,1,1,N,3,7
2493,54,1,1,2,1,1,N,6,7
2494,34,1,6,1,1,2,N,5,9
2495,62,6,4,1,1,1,N,7,10
2496,20,1,1,1,1,2,N,6,8
2497,64,1,4,2,1,1,N,8,8
2498,26,1,1,1,1,1,N,5,8
2499,28,1,4,2,1,1,N,6,5
2500,1,6,4,1,1,1,N,5,5
2501,16,8,6,2,1,2,N,8,7
2502,22,1,4,1,1,2,N,0,5
2503,47,2,1,2,1,2,N,0,5
2504,49,1,6,1,1,2,N,5,8
2505,8,1,5,2,1,1,N,6,4
2506,51,1,1,2,1,1,N,3,5
2507,58,1,1,2,1,1,N,9,9
2508,48,1,1,1,1,1,N,7,9
2509,29,1,1,2,1,1,N,9,6
2510,47,1,1,1,1,1,N,9,10
2511,81,1,1,2,1,1,N,9,6
2512,49,1,N,1,1,2,N,N,N
2513,64,1,3,1,1,1,N,3,9
2514,75,1,1,1,1,1,N,0,4
2515,30,1,6,1,1,1,N,1,4
2516,19,1,N,1,1,0,N,N,1
2517,32,1,4,2,1,1,N,1,5
2518,14,1,N,1,1,1,N,N,1
2519,20,2,2,1,1,1,N,0,5
2520,87,1,2,1,1,1,N,3,6
2521,63,1,6,2,1,2,N,9,9
2522,21,1,6,2,1,1,N,7,3
2523,73,1,1,2,1,1,3,5,9
2524,1,1,4,1,1,1,N,2,6
2525,38,1,1,2,1,1,N,9,9
2526,79,1,4,2,1,1,N,7,7
2527,32,1,4,1,1,2,N,5,5
2528,14,1,N,2,1,1,N,N,N
2529,19,1,6,1,1,1,N,1,5
2530,74,8,3,1,1,2,N,9,8
2531,3,1,N,2,1,2,N,N,3
2532,0,1,1,1,1,1,N,7,7
2533,22,1,4,1,1,2,N,8,9
2534,23,1,N,1,3,1,N,N,3
2535,55,1,1,2,1,1,N,0,4
2536,80,1,1,2,1,2,N,9,9
2537,37,8,1,2,1,1,N,2,5
2538,16,1,6,1,1,1,N,0,5
2539,21,1,6,1,1,1,N,2,3
2540,21,1,6,1,1,1,N,0,9
2541,42,1,1,2,1,1,N,7,7
2542,83,1,1,1,1,1,N,2,7
2543,31,1,1,2,1,1,6,5,7
2544,47,2,6,2,1,1,N,5,7
2545,32,1,2,2,1,1,N,3,1
2546,29,1,1,2,1,1,N,8,7
2547,40,1,4,1,1,2,N,7,9
2548,63,1,N,1,1,1,N,N,3
2549,16,1,6,1,1,1,N,0,4
2550,75,2,N,2,1,1,N,N,3
2551,78,1,N,2,1,1,N,N,N
2552,13,1,N,2,1,1,N,N,N
2553,63,1,1,1,1,1,N,3,4
2554,41,2,4,1,1,1,N,8,7
2555,55,9,1,2,1,1,N,7,7
2556,69,1,6,2,1,1,N,2,6
2557,28,1,6,2,1,1,N,0,4
2558,6,9,N,2,1,1,N,N,3
2559,30,1,4,1,1,1,N,7,3
2560,14,6,1,1,1,1,N,0,12
2561,42,1,1,2,1,1,N,7,6
2562,25,1,N,2,1,1,N,N,3
2563,39,1,1,2,1,1,N,9,8
2564,4,1,N,2,1,2,N,N,3
2565,38,2,1,2,1,1,5,7,8
2566,1,1,N,1,1,1,N,N,3
2567,84,1,6,2,1,1,N,9,9
2568,4,1,6,1,1,2,N,5,9
2569,31,1,N,2,1,1,5,N,3
2570,62,1,1,2,1,1,N,4,5
2571,86,1,4,1,1,1,N,2,9
2572,60,1,1,1,1,1,N,9,8
2573,39,1,1,1,3,2,N,0,4
2574,5,1,N,2,1,1,N,N,1
2575,74,1,2,2,1,1,N,0,7
2576,20,1,1,2,1,2,N,2,12
2577,75,6,1,2,1,1,N,0,8
2578,54,1,1,2,1,1,N,7,9
2579,48,1,1,1,1,1,N,1,9
2580,61,1,1,2,1,1,N,0,N
2581,6,1,N,1,1,1,N,N,3
2582,39,1,1,1,2,1,N,7,9
2583,63,1,6,2,1,1,N,1,5
2584,71,1,N,1,1,1,N,N,1
2585,4,1,N,2,1,1,N,N,3
2586,62,1,1,2,1,1,N,6,9
2587,39,1,1,2,2,1,N,0,5
2588,87,1,1,1,1,1,N,5,5
2589,31,1,1,2,1,1,N,6,9
2590,34,1,6,2,1,1,1,9,7
2591,18,1,6,1,1,1,N,0,4
2592,13,1,N,1,1,1,N,N,3
2593,59,1,3,1,1,2,N,3,8
2594,46,1,1,2,1,1,N,0,7
2595,26,1,1,2,1,1,N,4,5
2596,33,1,6,2,1,1,N,6,5
2597,83,1,1,2,1,2,N,6,1
2598,13,1,N,2,1,1,N,N,3
2599,54,1,1,1,1,1,N,5,6
2600,55,9,1,1,1,2,N,9,9
2601,20,1,4,2,1,2,N,8,7
2602,27,1,6,2,1,1,N,4,9
2603,12,1,6,2,1,1,N,8,7
2604,51,1,1,1,1,1,N,7,9
2605,28,1,4,2,1,1,N,4,7
2606,4,9,N,2,1,2,N,N,3
2607,37,1,1,1,1,2,N,6,9
2608,32,1,1,2,1,1,N,0,7
2609,60,1,1,2,1,0,N,4,6
2610,20,1,1,2,1,1,N,3,1
2611,35,1,1,2,1,1,N,3,9
2612,51,1,4,1,1,1,N,3,10
2613,22,9,6,1,1,1,N,0,4
2614,59,1,1,1,2,2,N,8,9
2615,32,1,1,1,1,1,N,8,10
2616,80,6,4,1,1,1,N,2,12
2617,20,1,N,1,1,2,N,N,3
2618,18,1,6,2,1,1,N,0,6
2619,63,1,2,1,1,1,N,2,4
2620,68,1,1,2,1,1,N,9,9
2621,86,1,1,2,1,2,N,3,5
2622,81,8,4,1,1,1,N,6,5
2623,81,9,1,2,1,1,N,4,6
2624,11,1,N,1,1,1,N,N,2
2625,29,2,1,1,1,1,N,8,5
2626,59,1,1,1,1,1,N,8,9
2627,18,1,1,1,1,1,N,7,9
2628,9,1,N,1,1,1,N,N,2
2629,79,1,1,1,1,1,N,0,5
2630,61,1,1,2,1,2,N,5,5
2631,0,1,1,2,1,1,N,8,10
2632,20,1,1,1,1,1,N,8,4
2633,14,1,N,2,1,2,N,N,3
2634,56,1,1,1,1,1,N,0,7
2635,76,1,1,1,1,2,N,0,3
2636,61,1,1,1,1,1,N,0,10
2637,80,1,4,1,1,1,N,5,7
2638,53,1,4,1,1,1,N,5,5
2639,77,1,N,1,1,1,N,N,3
2640,32,1,5,1,1,1,N,6,9
2641,79,8,1,1,1,2,N,9,3
2642,39,1,1,1,1,1,N,8,9
2643,84,1,N,2,1,2,N,N,3
2644,66,1,1,2,1,1,N,5,9
2645,35,1,N,2,1,2,N,N,3
2646,50,1,4,2,1,1,N,7,4
2647,54,1,1,1,1,1,N,8,5
2648,11,1,N,1,1,1,N,N,2
2649,74,1,N,1,1,1,N,N,8
2650,87,1,1,1,1,1,N,5,7
2651,43,1,1,1,1,1,N,5,5
2652,83,1,1,1,1,1,N,9,8
2653,26,1,1,1,1,1,N,9,9
2654,25,1,1,2,1,1,N,3,3
2655,41,1,N,2,1,1,N,N,3
2656,36,1,1,1,1,1,N,3,7
2657,40,1,1,1,1,2,N,6,9
2658,85,1,4,2,1,1,N,4,5
2659,83,1,1,1,1,1,N,7,7
2660,53,1,1,1,1,1,N,2,7
2661,34,1,6,1,1,1,2,4,5
2662,57,1,1,1,1,1,N,7,5
2663,1,1,N,1,1,2,N,N,3
2664,54,9,6,2,1,1,N,5,1
2665,59,1,1,2,1,1,N,8,7
2666,13,1,N,2,1,1,N,N,N
2667,5,1,1,1,1,1,N,7,8
2668,11,6,N,1,1,1,N,N,3
2669,81,1,N,1,1,1,N,N,6
2670,8,1,1,1,1,1,N,6,10
2671,1,6,1,1,1,1,N,0,4
2672,50,1,2,1,1,1,N,7,5
2673,30,1,6,1,1,2,N,2,11
2674,79,1,1,1,1,1,N,9,10
2675,15,1,6,1,1,2,N,3,5
2676,8,1,1,1,1,0,N,3,7
2677,85,2,1,1,1,1,N,9,11
2678,37,1,1,1,1,1,N,6,7
2679,60,2,1,1,1,1,N,6,7
2680,8,6,1,1,1,2,N,0,6
2681,88,1,1,1,1,2,N,6,9
2682,54,1,1,2,1,1,N,5,8
2683,48,1,N,1,1,1,N,N,2
2684,33,1,1,2,1,1,N,4,7
2685,17,1,6,1,1,1,N,0,7
2686,39,1,1,2,1,1,N,9,11
2687,73,1,1,1,1,1,2,7,7
2688,6,1,N,1,1,1,N,N,3
2689,37,1,1,1,1,1,N,9,7
2690,75,1,4,2,1,1,N,2,9
2691,2,1,1,2,1,2,N,1,4
2692,14,1,N,2,1,1,N,N,N
2693,34,1,6,2,1,1,N,5,4
2694,70,1,4,2,1,1,N,8,7
2695,3,1,N,2,1,1,N,N,3
2696,22,9,1,1,1,2,N,7,7
2697,62,1,1,1,1,1,N,4,7
2698,85,1,1,2,1,1,N,4,7
2699,30,1,4,1,1,1,N,5,7
2700,60,1,6,2,2,1,N,1,4
2701,16,8,6,1,1,2,N,0,4
2702,4,2,N,1,1,2,N,N,N
2703,65,1,6,1,1,1,N,4,5
2704,48,1,1,2,1,1,N,5,7
2705,1,1,N,1,1,1,N,N,2
2706,16,1,6,1,1,2,N,2,3
2707,30,1,4,1,1,1,N,7,10
2708,71,1,N,1,1,1,N,N,2
2709,18,1,6,2,1,1,N,7,7
2710,66,1,1,2,2,1,N,9,9
2711,27,1,6,2,1,1,N,2,7
2712,56,1,1,2,1,1,N,0,8
2713,48,1,4,1,1,1,N,9,9
2714,75,1,N,1,1,1,N,N,3
2715,64,1,1,2,1,1,N,3,7
2716,19,1,N,1,1,0,N,N,2
2717,2,1,N,2,1,1,N,N,3
2718,38,1,1,2,1,1,N,0,4
2719,70,1,1,2,1,1,N,6,9
2720,25,1,1,2,1,2,N,7,9
2721,48,1,1,1,1,1,N,8,10
2722,72,1,3,1,1,1,N,2,3
2723,66,1,4,2,1,1,N,6,7
2724,62,6,1,1,1,1,N,6,7
2725,58,1,6,2,1,1,N,0,5
2726,28,1,4,2,1,1,N,5,5
2727,24,1,6,1,1,2,N,0,3
2728,64,2,3,2,1,2,N,2,9
2729,48,1,4,1,1,2,3,7,9
2730,71,1,1,1,1,1,N,0,9
2731,25,1,4,1,1,1,N,5,9
2732,79,1,1,2,1,2,N,8,9
2733,75,1,4,1,1,1,N,6,5
2734,56,9,1,1,1,1,N,8,7
2735,83,1,N,1,1,2,N,N,1
2736,2,1,1,2,1,1,N,4,7
2737,24,1,6,1,1,1,N,4,5
2738,33,1,1,2,1,1,N,3,5
2739,2,1,1,2,1,1,N,9,10
2740,64,1,1,2,1,1,N,9,8
2741,76,1,1,2,1,1,N,9,9
2742,79,8,3,1,1,1,N,2,12
2743,80,1,6,2,1,1,N,5,5
2744,84,1,1,2,1,1,N,8,8
2745,39,1,1,1,1,1,N,9,10
2746,30,1,6,1,1,1,N,2,7
2747,40,1,3,2,1,1,N,3,5
2748,53,1,1,2,1,1,N,4,5
2749,24,1,1,2,1,1,N,9,10
2750,16,1,6,1,1,2,N,8,10
2751,85,1,6,2,1,2,N,2,5
2752,83,1,1,1,1,1,N,4,5
2753,73,1,1,1,1,2,N,0,9
2754,56,1,1,1,1,1,N,8,7
2755,19,1,6,1,1,2,N,0,5
2756,47,9,6,2,1,1,N,1,6
2757,54,1,1,1,1,2,N,8,9
2758,85,1,1,2,1,1,N,5,9
2759,65,1,1,2,1,1,N,9,6
2760,34,1,N,1,1,1,N,N,2
2761,3,1,N,1,1,1,N,N,3
2762,45,1,1,2,1,1,N,1,11
2763,28,1,1,2,1,1,N,7,5
2764,14,6,N,2,1,1,N,N,N
2765,51,1,1,1,1,1,N,3,7
2766,86,1,1,2,1,1,N,6,7
2767,81,1,1,1,1,2,N,2,12
2768,1,1,N,1,1,1,N,N,4
2769,16,1,6,2,1,1,N,3,7
2770,44,1,N,1,1,1,N,N,8
2771,55,1,1,2,1,1,N,6,5
2772,30,1,6,1,1,1,N,0,5
2773,6,9,N,1,1,1,N,N,3
2774,10,1,N,1,1,1,N,N,3
2775,18,1,6,2,1,1,N,9,7
2776,41,1,1,2,1,1,N,7,9
2777,25,1,1,1,1,2,N,7,9
2778,53,1,4,1,1,1,N,8,9
2779,84,1,N,1,1,1,N,N,3
2780,88,1,1,2,1,1,N,1,9
2781,74,1,N,1,1,1,N,N,3
2782,39,1,6,1,1,1,N,2,5
2783,92,1,6,1,1,1,N,2,9
2784,34,1,1,2,1,2,N,7,9
2785,52,1,1,1,1,1,N,9,9
2786,12,1,1,1,1,1,N,6,5
2787,76,1,4,2,1,2,N,1,7
2788,33,1,1,2,1,1,N,4,4
2789,27,1,6,2,1,1,N,3,5
2790,72,1,3,1,1,1,N,2,5
2791,68,1,4,1,1,1,N,8,7
2792,63,1,4,1,1,1,N,0,9
2793,92,1,1,2,1,1,N,8,9
2794,92,1,5,2,1,1,N,6,7
2795,51,1,1,2,1,1,N,0,4
2796,11,1,N,2,1,1,N,N,3
2797,60,1,1,1,1,1,N,1,4
2798,59,1,1,2,1,2,N,0,4
2799,56,1,1,1,1,1,N,4,9
2800,34,1,1,1,1,1,N,9,7
2801,23,1,6,1,1,1,N,6,8
2802,31,1,6,2,1,1,N,1,7
2803,75,1,6,2,1,1,N,0,4
2804,54,1,6,2,1,1,N,3,4
2805,28,1,4,2,1,1,N,7,5
2806,23,1,N,1,1,1,N,N,3
2807,21,1,6,1,1,1,N,6,10
2808,31,1,6,1,1,2,5,8,9
2809,29,1,4,1,1,1,N,0,6
2810,39,1,1,1,1,1,N,0,4
2811,73,1,1,1,1,1,4,5,7
2812,17,1,6,1,1,1,N,7,9
2813,56,1,1,1,1,1,N,9,10
2814,52,1,1,2,1,1,N,7,7
2815,27,1,6,2,1,1,N,0,5
2816,18,1,6,1,1,1,N,3,10
2817,49,1,1,2,1,1,N,7,7
2818,88,1,1,1,1,1,N,6,5
2819,72,1,1,2,1,1,N,7,7
2820,2,1,1,2,1,1,N,9,9
2821,22,1,6,2,1,2,N,4,6
2822,7,1,N,1,1,1,N,N,3
2823,6,2,N,1,1,2,N,N,3
2824,11,1,N,1,1,1,N,N,1
2825,2,1,1,2,1,1,N,9,7
2826,39,1,1,2,3,1,N,6,9
2827,31,1,1,2,1,1,5,9,7
2828,25,1,1,2,1,1,N,6,1
2829,21,1,6,1,1,1,N,4,9
2830,65,1,1,1,1,1,N,3,7
2831,24,1,6,1,1,1,N,2,10
2832,62,1,1,2,1,1,N,5,6
2833,60,1,1,2,1,1,N,5,7
2834,43,1,4,1,1,1,N,5,9
2835,63,8,6,1,1,1,N,4,7
2836,62,1,1,2,1,1,N,1,4
2837,85,1,1,1,1,1,N,7,N
2838,62,1,1,2,1,1,N,6,7
2839,61,1,1,1,1,1,N,9,8
2840,5,1,1,2,1,1,N,0,5
2841,21,1,6,1,1,1,N,3,5
2842,73,9,4,1,1,1,4,6,5
2843,39,1,1,2,1,1,N,8,5
2844,3,1,4,1,1,2,N,8,10
2845,47,2,6,1,1,1,N,0,9
2846,0,9,1,2,1,1,N,9,9
2847,54,1,1,1,1,1,N,5,5
2848,7,1,1,2,1,1,N,2,4
2849,33,1,6,2,1,1,N,2,4
2850,73,1,1,1,1,1,N,8,7
2851,78,1,1,2,1,1,N,0,4
2852,30,9,6,1,1,1,N,7,6
2853,16,1,6,1,1,1,N,2,5
2854,14,1,N,1,1,1,N,N,3
2855,2,1,4,2,1,1,N,7,9
2856,77,1,4,1,1,1,N,7,6
2857,2,9,1,1,1,1,N,0,6
2858,37,1,1,1,1,1,N,7,9
2859,11,1,N,2,1,1,N,N,3
2860,39,1,6,1,3,1,N,0,4
2861,26,2,6,1,1,2,N,5,9
2862,13,9,N,2,1,1,N,N,8
2863,10,2,N,1,1,1,N,N,1
2864,51,1,6,2,1,1,N,1,4
2865,16,8,6,2,1,1,N,1,11
2866,32,1,5,1,1,1,N,6,10
2867,11,1,N,2,1,2,N,N,3
2868,73,1,4,1,1,1,N,8,9
2869,69,1,6,2,1,2,N,9,10
2870,69,1,1,1,1,1,N,3,4
2871,54,1,1,2,1,1,N,4,9
2872,92,1,2,2,1,2,N,3,5
2873,40,1,N,2,1,1,N,N,N
2874,56,2,1,1,1,1,N,4,5
2875,64,1,3,1,1,1,5,6,7
2876,64,2,3,1,1,1,N,8,7
2877,14,6,N,1,1,1,N,N,3
2878,9,1,N,1,1,1,N,N,3
2879,11,1,N,1,1,1,N,N,1
2880,58,1,6,1,1,1,N,7,12
2881,29,1,6,1,1,1,N,3,7
2882,81,1,6,2,1,1,N,7,3
2883,78,1,3,1,1,1,N,4,5
2884,59,1,1,1,1,2,N,8,9
2885,19,1,6,1,1,0,N,2,3
2886,11,1,N,2,1,1,N,N,2
2887,32,1,5,1,1,1,N,6,7
2888,8,2,N,2,1,1,N,N,3
2889,44,1,1,2,1,1,N,6,10
2890,34,1,6,1,1,1,N,8,10
2891,61,1,1,1,1,1,N,9,9
2892,53,1,1,2,1,1,N,4,7
2893,56,1,1,1,1,1,N,8,7
2894,50,1,1,1,1,1,N,0,5
2895,92,1,1,2,1,0,N,7,9
2896,42,1,1,2,1,1,N,9,9
2897,2,1,1,2,1,2,N,9,6
2898,64,1,4,2,1,1,N,8,7
2899,55,1,1,1,1,1,N,4,7
2900,68,1,1,1,1,2,N,7,5
2901,39,1,N,2,2,1,N,N,N
2902,30,9,6,1,1,2,N,2,2
2903,11,1,N,1,1,1,N,N,3
2904,73,1,1,1,1,1,N,5,12
2905,69,1,4,1,1,1,N,7,9
2906,87,1,1,2,1,1,N,8,9
2907,20,1,1,1,1,1,N,2,5
2908,13,1,N,2,1,1,N,N,4
2909,11,2,N,2,1,1,N,N,3
2910,72,1,1,2,1,1,N,9,11
2911,10,1,N,1,1,1,N,N,4
2912,24,2,6,2,1,2,N,0,7
2913,49,9,4,2,1,1,N,5,9
2914,22,1,4,1,1,2,N,8,5
2915,4,1,N,1,1,1,N,N,N
2916,31,1,N,1,1,1,5,N,3
2917,75,1,1,2,1,1,N,3,6
2918,41,1,1,1,1,1,N,5,9
2919,63,1,1,1,1,1,N,5,12
2920,11,1,N,2,1,1,N,N,8
2921,39,1,4,1,1,1,N,0,9
2922,58,1,1,2,1,2,N,0,7
2923,60,1,1,2,1,2,N,3,7
2924,78,1,4,2,1,2,N,5,7
2925,37,1,1,1,1,1,N,3,5
2926,43,1,3,2,1,1,N,2,3
2927,14,6,N,2,1,1,N,N,2
2928,67,1,1,1,1,1,N,5,9
2929,87,1,N,2,1,1,N,N,3
2930,31,2,6,2,1,2,N,0,7
2931,80,1,1,2,1,1,N,7,9
2932,61,1,1,2,1,1,N,8,10
2933,5,1,4,2,1,2,N,4,7
2934,52,1,4,1,1,0,N,5,7
2935,72,1,N,1,1,1,N,N,3
2936,42,1,1,1,1,2,N,9,9
2937,73,1,1,1,1,1,N,4,5
2938,62,1,1,2,1,1,N,8,5
2939,60,1,1,1,1,1,N,7,7
2940,75,1,1,2,1,1,N,8,7
2941,85,1,1,2,1,1,N,0,4
2942,28,1,6,1,1,1,N,4,7
2943,30,1,6,1,1,1,N,5,7
2944,15,1,6,1,1,1,N,4,5
2945,3,1,N,2,1,1,N,N,3
2946,7,1,N,2,1,1,N,N,N
2947,49,1,1,1,1,1,N,5,5
2948,31,1,6,2,1,1,N,0,8
2949,13,1,N,2,1,1,N,N,1
2950,32,1,3,1,1,1,N,6,5
2951,26,1,1,1,1,1,N,9,9
2952,38,1,1,2,1,1,N,7,9
2953,56,2,1,1,1,1,N,7,10
2954,6,1,N,1,1,2,N,N,3
2955,75,1,1,1,1,1,N,8,8
2956,13,1,N,2,1,0,N,N,1
2957,86,1,1,2,1,1,N,8,7
2958,37,1,1,1,1,2,N,2,5
2959,13,2,N,1,2,0,N,N,1
2960,80,9,6,1,1,1,N,6,7
2961,69,1,1,2,1,1,N,3,4
2962,68,1,6,2,1,2,N,6,7
2963,60,1,1,2,1,1,N,5,8
2964,2,1,1,1,1,1,N,7,7
2965,37,1,1,2,1,1,N,8,9
2966,56,1,1,2,1,2,N,4,4
2967,82,1,1,2,1,1,N,8,9
2968,47,9,6,1,1,1,N,6,10
2969,5,2,1,1,1,1,N,8,10
2970,88,1,5,1,1,1,N,6,5
2971,15,1,6,1,1,2,5,4,5
2972,22,1,4,2,1,1,N,2,9
2973,86,1,1,2,1,1,N,9,7
2974,58,1,1,1,1,1,N,4,4
2975,64,6,1,1,1,1,N,9,7
2976,60,1,1,2,1,0,N,6,5
2977,11,1,N,2,1,1,N,N,3
2978,63,1,N,2,1,2,N,N,3
2979,52,1,1,2,1,1,N,1,7
2980,3,1,N,2,1,1,N,N,N
2981,59,1,1,1,2,2,N,9,9
2982,48,1,N,1,1,2,N,N,3
2983,64,1,1,1,1,2,N,5,7
2984,47,2,1,1,1,1,N,3,10
2985,75,1,1,2,1,1,N,6,9
2986,9,1,N,1,1,1,N,N,4
2987,60,1,1,1,2,0,N,9,8
2988,25,2,2,2,1,1,N,0,5
2989,65,1,6,1,1,1,5,8,N
2990,61,1,1,2,1,1,N,9,7
2991,38,1,1,2,1,1,N,6,10
2992,17,1,6,1,1,1,N,6,9
2993,80,1,N,2,1,2,N,N,3
2994,69,1,1,2,1,1,N,0,4
2995,52,8,1,2,1,1,N,0,9
2996,84,1,N,2,1,1,N,N,2
2997,14,1,N,2,1,1,N,N,N
2998,52,1,1,1,2,1,N,8,7
2999,67,1,1,2,1,1,N,6,5
3000,2,1,N,2,1,1,N,N,N
3001,2,1,N,1,1,1,N,N,3
3002,4,9,N,1,1,2,N,N,2
3003,26,1,4,1,1,1,N,7,9
3004,42,1,1,2,1,1,N,8,7
3005,82,1,1,1,1,2,N,6,5
3006,27,1,6,1,1,1,N,1,4
3007,22,1,4,2,1,2,N,3,5
3008,10,1,N,2,1,2,N,N,3
3009,83,1,4,1,1,2,N,1,5
3010,62,1,1,2,1,1,N,8,10
3011,19,1,6,2,1,1,N,3,7
3012,87,1,N,2,1,1,N,N,1
3013,32,1,1,1,1,2,N,0,8
3014,31,1,4,1,1,2,N,7,9
3015,33,1,1,2,1,1,N,7,7
3016,26,2,1,2,1,1,N,8,9
3017,86,9,1,2,1,1,N,6,7
3018,70,1,2,2,1,1,N,0,4
3019,39,1,1,1,1,1,N,3,5
3020,18,1,6,2,2,1,N,4,7
3021,21,1,6,1,1,1,N,1,4
3022,81,1,1,1,1,1,N,7,6
3023,57,1,N,2,1,1,N,N,3
3024,70,1,2,2,1,1,4,9,9
3025,17,1,6,2,1,2,N,8,9
3026,84,1,4,1,1,1,N,3,7
3027,83,1,1,2,1,2,N,9,10
3028,13,1,N,2,2,1,N,N,2
3029,62,1,1,1,1,1,N,8,9
3030,55,1,1,1,1,1,N,3,7
3031,60,1,1,1,1,1,N,3,7
3032,30,9,6,1,1,1,N,4,9
3033,30,1,6,1,1,1,N,8,9
3034,25,1,1,2,1,1,N,4,5
3035,83,1,1,2,1,2,N,5,5
3036,87,1,1,2,1,1,N,9,6
3037,88,1,1,2,1,1,N,0,5
3038,45,1,1,2,1,1,N,7,5
3039,15,1,6,1,1,1,5,0,5
3040,77,1,3,1,1,2,N,3,1
3041,30,9,6,1,1,1,N,3,1
3042,92,1,6,2,1,1,N,2,3
3043,26,1,1,1,1,1,N,6,7
3044,45,1,1,1,1,1,N,6,5
3045,36,1,5,1,1,1,N,6,5
3046,23,1,6,1,1,1,N,8,7
3047,39,1,6,2,1,1,N,8,8
3048,22,2,6,1,1,1,N,4,10
3049,40,2,6,1,1,2,N,0,7
3050,64,1,N,2,1,1,5,N,3
3051,60,1,1,1,1,1,N,5,7
3052,66,1,1,2,1,1,N,7,N
3053,2,1,N,2,1,2,N,N,3
3054,0,1,1,2,1,2,N,7,3
3055,26,1,1,2,1,2,N,0,8
3056,86,1,3,1,1,1,N,5,6
3057,53,1,4,2,1,1,N,7,10
3058,13,9,6,2,1,0,N,3,1
3059,55,1,1,1,1,1,N,7,9
3060,38,1,6,2,1,1,N,3,6
3061,33,1,3,2,1,1,N,5,5
3062,52,1,1,1,2,1,N,0,6
3063,19,1,N,1,1,2,N,N,2
3064,19,1,N,2,1,1,N,N,3
3065,56,1,1,1,1,1,N,0,N
3066,57,2,4,2,1,1,N,7,9
3067,29,1,1,2,1,1,N,9,10
3068,69,1,1,1,1,1,N,1,4
3069,66,1,1,2,1,1,N,6,5
3070,10,1,N,1,1,2,N,N,N
3071,25,1,N,1,1,1,5,N,3
3072,51,1,6,1,1,1,N,2,3
3073,30,1,6,1,1,1,N,0,8
3074,63,1,6,1,1,2,N,0,5
3075,85,1,1,2,1,2,N,7,7
3076,62,1,1,2,1,1,N,0,4
3077,17,1,6,2,1,2,N,7,7
3078,54,1,1,1,1,1,N,7,5
3079,77,1,1,1,1,2,N,9,9
3080,7,1,N,1,1,2,N,N,3
3081,88,2,6,2,1,1,N,2,7
3082,8,1,4,2,1,1,N,3,5
3083,2,1,N,1,1,2,N,N,N
3084,26,1,1,2,1,1,N,8,9
3085,10,2,N,2,1,1,N,N,N
3086,58,1,1,1,1,1,N,1,7
3087,43,1,4,2,1,1,N,7,9
3088,66,1,1,1,1,1,N,0,9
3089,43,1,3,1,1,1,N,2,4
3090,63,8,2,1,1,1,N,3,6
3091,64,2,1,1,1,1,5,0,7
3092,81,1,N,1,1,1,N,N,3
3093,4,1,N,1,1,2,N,N,3
3094,71,1,1,2,1,1,N,9,9
3095,5,1,1,1,1,1,N,2,5
3096,61,1,1,2,1,1,N,7,N
3097,39,1,1,2,1,1,N,4,9
3098,78,2,4,2,1,1,N,5,7
3099,86,1,N,1,1,1,N,N,1
3100,18,1,1,2,1,1,N,2,12
3101,66,1,4,1,1,1,N,9,9
3102,27,1,6,1,1,1,N,2,2
3103,55,1,1,2,1,2,N,6,9
3104,49,1,3,1,1,1,N,5,5
3105,16,8,6,2,1,1,N,2,9
3106,27,1,6,1,1,1,N,5,5
3107,25,1,N,2,1,2,N,N,3
3108,51,1,1,2,1,1,N,9,11
3109,4,8,6,1,2,1,N,0,9
