SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
1,6,1,1,3,0,48-02515,21,0,3,267,2
1,N,2,1,N,0,48-02102,10,2,5,384,2
2,1,2,1,6,0,48-02507,52,0,4,482,2
1,2,1,1,9,0,48-02507,7,2,4,501,2
2,1,1,1,7,1,48-02101,57,0,3,501,2
1,6,1,1,6,0,48-02102,82,0,2,423,2
1,N,1,2,N,0,48-02515,11,3,5,501,2
1,3,1,1,0,0,48-02516,51,0,3,143,2
1,6,1,1,4,0,48-02507,65,0,5,501,2
2,6,1,1,0,1,48-02102,18,0,N,364,2
2,1,2,2,6,0,48-02101,39,6,8,218,2
1,4,1,1,6,0,48-02101,80,0,3,147,2
2,1,1,2,6,0,48-02101,33,0,5,215,2
1,N,1,1,N,0,48-02101,14,2,4,438,2
1,N,1,0,1,0,48-02102,1,1,4,N,2
1,1,1,1,8,0,48-02101,59,0,N,501,2
1,1,1,1,6,0,48-02516,59,0,3,220,2
2,1,9,1,6,0,48-02510,57,0,N,272,2
1,3,1,1,8,0,48-02510,67,0,2,78,2
2,1,1,1,7,1,48-02516,65,0,2,195,2
2,N,1,1,0,0,48-02102,6,2,4,501,2
1,N,2,1,N,4,48-02101,10,2,4,185,2
1,N,1,1,N,0,48-02516,0,2,4,501,2
1,1,1,1,4,0,48-02510,28,0,N,501,2
2,N,1,1,N,0,48-02102,11,0,3,317,2
2,6,1,1,5,0,48-02101,30,0,5,501,2
2,6,1,1,3,0,48-02507,27,3,6,501,2
1,1,1,1,8,1,48-02515,47,1,3,501,2
1,1,8,1,8,0,48-02515,75,0,4,278,2
1,1,1,1,5,0,48-02516,51,0,N,491,2
2,N,2,2,N,0,48-02507,2,3,5,47,2
1,1,8,1,0,1,48-02515,34,2,3,0,2
2,N,1,1,N,0,48-02515,14,1,5,501,2
1,4,1,1,5,0,48-02510,79,0,7,282,2
2,1,1,2,4,0,48-02510,66,0,3,280,2
1,1,1,1,9,0,48-02510,37,0,2,501,2
1,6,1,1,9,0,48-02102,42,2,3,501,2
2,2,1,2,3,0,48-02510,58,0,3,501,2
2,1,1,2,0,0,48-02515,56,0,5,148,2
2,1,1,1,9,0,48-02516,64,0,2,501,2
1,1,1,1,4,0,48-02515,74,N,N,236,2
2,N,6,2,6,1,48-02507,9,4,6,441,2
1,3,1,2,5,0,48-02102,92,0,N,241,2
1,N,1,1,N,0,48-02101,13,0,5,173,2
2,6,4,2,2,0,48-02510,29,3,7,359,2
2,1,1,2,3,0,48-02510,58,0,2,175,2
1,N,1,1,N,0,48-02510,10,3,5,501,2
2,1,1,2,6,0,48-02507,55,0,3,160,2
2,1,1,1,3,0,48-02101,67,0,5,213,2
2,6,1,2,4,0,48-02102,32,2,4,232,2
2,4,1,1,6,0,48-02515,39,1,4,483,2
1,3,1,2,5,0,48-02101,78,0,N,386,2
2,1,9,2,5,0,48-02101,30,2,4,480,2
2,1,1,2,3,1,48-02507,35,1,3,100,2
1,1,1,2,3,1,48-02507,71,2,4,66,2
1,N,1,2,N,0,48-02507,11,3,5,45,2
2,N,1,2,N,1,48-02101,4,1,5,183,2
1,N,9,1,N,0,48-02516,0,1,3,482,2
2,6,1,1,8,0,48-02510,52,0,2,501,2
1,3,1,1,3,0,48-02516,81,0,4,328,2
2,1,1,1,0,1,48-02516,48,0,2,409,2
1,4,1,1,6,1,48-02515,50,0,N,N,2
1,1,2,1,0,0,48-02507,40,2,4,381,2
1,3,2,1,5,0,48-02102,69,0,2,332,2
1,N,1,1,N,4,48-02510,3,1,3,501,2
1,6,6,1,3,0,48-02101,27,0,2,141,2
1,6,1,1,8,0,48-02102,61,0,N,328,2
2,6,1,1,0,2,48-02102,20,0,3,501,2
1,1,1,2,4,0,48-02101,64,0,7,486,2
2,1,1,1,3,1,48-02101,67,0,2,246,2
1,6,3,1,8,0,48-02101,44,1,3,501,2
2,2,1,1,3,0,48-02516,63,0,N,304,2
1,6,2,1,8,0,48-02510,15,2,5,472,2
1,1,1,1,9,0,48-02101,31,1,3,255,2
2,6,1,1,9,0,48-02101,81,0,2,501,2
1,1,1,1,9,0,48-02516,78,0,2,501,2
1,1,1,1,4,0,48-02102,92,0,3,452,2
2,1,1,1,8,1,48-02510,45,0,N,501,2
1,N,1,1,3,0,48-02515,12,0,6,501,2
1,6,1,1,5,1,48-02507,28,0,3,311,2
2,1,2,1,8,1,48-02101,63,0,2,501,2
1,N,1,1,N,0,48-02510,2,1,4,501,2
2,N,1,1,N,0,48-02516,11,4,6,101,2
1,1,1,1,8,1,48-02515,62,1,2,501,2
1,1,6,1,6,0,48-02507,39,0,2,143,2
2,N,1,1,N,0,48-02516,14,3,5,501,2
1,6,1,1,6,0,48-02102,28,0,2,72,2
2,N,1,1,N,0,48-02102,4,2,4,443,2
2,1,9,0,7,0,48-02510,39,2,4,85,2
1,N,1,1,N,1,48-02515,14,1,3,252,2
1,1,1,2,8,1,48-02516,56,0,2,172,2
1,6,1,1,1,0,48-02101,23,0,2,501,2
1,6,1,1,4,0,48-02102,31,2,5,468,2
2,1,1,2,7,0,48-02510,45,N,N,458,2
1,N,2,1,N,0,48-02507,9,3,5,332,2
1,1,1,1,4,0,48-02101,40,0,3,501,2
2,N,1,1,N,0,48-02102,6,2,4,196,2
1,4,1,0,2,0,48-02101,44,2,8,N,2
2,1,1,1,1,0,48-02515,38,3,5,501,2
2,3,1,1,8,0,48-02516,69,0,5,501,2
2,6,1,1,1,0,48-02510,22,0,N,139,2
2,4,1,1,1,1,48-02507,54,0,2,255,2
2,1,1,1,3,0,48-02507,75,0,2,374,2
2,N,3,2,4,0,48-02507,12,3,5,106,2
1,N,1,1,N,0,48-02507,10,1,3,75,2
2,1,1,1,0,0,48-02510,60,0,2,66,2
2,4,1,1,9,0,48-02101,52,0,2,501,2
2,N,6,1,N,1,48-02507,9,3,5,501,2
1,1,1,1,9,0,48-02516,23,0,2,501,2
2,1,1,1,0,1,48-02510,68,0,N,418,2
2,1,1,1,2,0,48-02515,60,0,2,184,2
1,6,1,0,2,0,48-02101,25,1,2,N,2
1,N,1,2,N,4,48-02515,1,2,3,68,2
2,6,1,1,4,0,48-02510,27,0,2,501,2
1,1,1,2,0,0,48-02507,21,0,4,239,2
2,1,8,1,3,0,48-02510,35,1,3,381,2
1,N,1,1,N,0,48-02102,2,1,5,198,2
2,6,1,1,4,0,48-02515,24,0,6,245,2
2,6,8,2,0,0,48-02102,15,3,7,31,2
1,1,1,1,2,0,48-02102,56,0,N,501,2
2,1,1,1,N,0,48-02101,47,5,7,292,2
1,1,1,1,7,0,48-02510,28,0,N,467,1
1,4,6,1,0,0,48-02516,79,0,3,353,2
2,1,1,1,4,0,48-02510,37,2,3,342,2
2,4,2,1,0,0,48-02516,19,1,6,471,2
2,1,1,1,5,0,48-02516,63,0,N,285,2
2,1,8,1,5,0,48-02507,79,0,2,248,2
1,4,1,1,6,0,48-02102,44,1,4,384,2
2,6,6,1,0,0,48-02516,15,2,4,501,2
1,1,1,2,2,0,48-02516,71,0,2,287,2
2,1,1,2,4,0,48-02102,47,0,6,380,2
1,1,1,1,6,0,48-02102,33,2,5,358,2
1,1,1,1,9,0,48-02515,48,1,2,501,2
2,N,2,2,N,0,48-02516,5,0,3,40,2
1,1,1,1,9,0,48-02510,47,0,2,501,2
2,N,1,1,N,0,48-02101,13,2,4,476,2
2,6,8,1,4,0,48-02101,33,3,6,399,2
2,1,1,1,1,0,48-02510,22,0,2,143,2
2,4,1,2,0,1,48-02102,40,2,4,450,2
1,1,1,1,3,0,48-02102,67,0,3,130,2
2,1,1,2,7,1,48-02101,66,1,5,292,2
1,1,1,1,8,0,48-02507,56,0,N,501,2
2,4,1,1,2,0,48-02516,60,2,3,400,2
2,1,1,1,2,0,48-02102,92,0,3,501,2
1,1,1,0,0,0,48-02515,43,0,6,N,2
1,4,1,2,7,0,48-02101,70,0,3,321,2
2,6,1,1,7,0,48-02510,39,1,2,501,2
1,6,1,1,7,0,48-02507,23,2,4,501,2
1,1,2,1,6,0,48-02102,41,3,5,420,2
2,6,1,1,6,1,48-02102,34,2,4,375,2
2,1,6,1,2,1,48-02510,70,0,2,501,2
2,1,6,1,8,0,48-02510,43,0,2,501,2
1,1,1,1,6,0,48-02102,66,0,3,49,2
2,1,1,2,3,0,48-02101,70,0,3,18,2
2,6,1,2,0,0,48-02516,34,0,5,501,2
2,N,1,1,6,0,48-02101,26,0,2,232,2
2,3,1,1,2,0,48-02515,92,0,2,146,2
2,N,6,1,N,1,48-02102,1,0,N,327,2
2,4,1,2,4,0,48-02102,26,0,N,343,2
2,N,1,1,N,0,48-02102,10,1,3,501,2
2,1,1,1,2,0,48-02101,56,0,3,501,2
1,1,1,1,7,0,48-02507,54,0,N,59,2
2,1,1,1,7,0,48-02101,45,4,7,501,2
1,1,1,1,8,1,48-02101,33,1,4,501,2
2,N,1,1,N,1,48-02516,0,0,5,501,2
2,1,1,1,7,0,48-02516,67,0,N,492,2
1,4,1,2,8,0,48-02101,70,0,2,501,2
1,6,3,2,3,0,48-02101,21,3,5,106,2
2,1,1,1,1,0,48-02515,58,1,2,501,2
2,4,1,2,6,0,48-02101,45,0,7,286,2
1,1,1,1,1,0,48-02101,53,0,2,476,2
1,4,1,1,6,0,48-02510,42,2,3,305,2
1,6,9,2,8,0,48-02102,34,1,3,501,2
1,N,1,1,N,0,48-02101,4,2,4,79,2
1,N,1,2,N,0,48-02515,2,1,5,168,2
2,6,1,2,4,0,48-02101,20,1,3,179,2
1,6,1,1,N,4,48-02507,40,3,5,163,2
2,1,1,1,7,0,48-02507,32,2,4,220,2
2,1,1,1,3,0,48-02510,87,0,2,501,2
2,N,1,1,N,0,48-02507,4,3,5,26,2
1,N,1,1,N,0,48-02101,14,2,4,501,1
1,N,1,2,N,1,48-02516,11,1,4,131,2
2,4,1,1,4,0,48-02515,64,0,2,501,2
1,1,1,2,6,0,48-02102,35,N,N,501,2
1,1,1,2,3,0,48-02102,72,0,N,285,2
1,N,1,0,N,1,48-02515,5,3,5,N,2
1,6,1,1,7,0,48-02101,17,1,3,501,2
2,1,1,1,9,0,48-02102,26,N,N,501,2
1,4,1,0,6,0,48-02515,35,N,N,N,2
1,N,2,1,N,0,48-02102,5,3,5,389,2
1,N,1,1,N,0,48-02101,6,3,4,501,2
1,6,1,2,0,4,48-02102,25,1,4,241,2
1,1,1,1,3,0,48-02102,71,0,2,232,2
2,1,1,1,6,0,48-02101,36,0,N,501,2
1,6,1,1,1,0,48-02102,17,2,4,501,2
1,1,9,1,7,0,48-02507,65,0,N,488,2
1,4,2,1,1,0,48-02101,83,0,3,267,2
2,1,2,1,9,0,48-02515,73,0,N,231,2
2,1,1,2,5,1,48-02102,56,0,N,118,2
2,3,1,2,3,0,48-02507,72,0,2,106,2
1,N,1,1,N,0,48-02515,8,0,N,197,2
1,6,8,1,7,1,48-02507,34,2,4,156,1
1,3,1,1,9,0,48-02102,92,0,2,501,2
2,6,1,2,0,0,48-02101,16,1,4,97,2
2,1,1,1,6,0,48-02102,23,2,4,406,2
2,1,2,1,5,0,48-02102,33,0,2,238,2
1,N,1,1,N,0,48-02510,5,2,4,501,2
2,N,1,1,4,4,48-02510,12,2,5,478,2
1,4,1,1,8,1,48-02102,37,2,4,501,2
1,4,1,1,2,0,48-02507,74,1,3,295,2
2,3,1,1,9,0,48-02510,50,0,2,501,2
2,6,1,2,4,0,48-02102,29,0,2,390,2
1,6,1,1,1,1,48-02516,33,1,3,501,2
1,2,1,2,6,0,48-02102,55,0,5,116,2
1,1,9,2,0,0,48-02515,56,N,N,168,2
1,N,1,1,N,1,48-02101,5,3,6,342,2
2,1,2,1,2,0,48-02507,86,0,2,214,2
2,N,1,1,N,0,48-02516,14,3,7,481,2
2,2,1,1,6,0,48-02516,30,2,4,351,2
2,N,1,1,N,4,48-02102,6,2,4,166,2
1,3,1,1,3,0,48-02515,77,0,N,363,2
2,N,1,1,N,0,48-02102,0,3,5,384,2
2,N,1,1,N,1,48-02507,12,5,7,501,2
1,1,6,1,9,0,48-02507,48,0,3,501,2
2,1,1,1,0,0,48-02507,63,0,2,158,2
2,3,1,1,3,0,48-02510,62,0,2,473,2
2,1,1,1,8,0,48-02516,73,0,2,501,2
1,1,1,1,6,0,48-02510,46,1,3,501,2
1,6,1,1,3,0,48-02507,19,0,2,501,2
2,6,1,2,0,0,48-02101,21,0,2,501,2
1,1,2,1,8,0,48-02101,51,0,N,501,2
2,6,1,1,8,0,48-02510,21,0,2,75,2
2,1,8,1,0,0,48-02101,31,2,4,403,2
1,4,1,2,N,0,48-02507,51,1,2,235,2
1,N,8,2,N,0,48-02516,5,4,6,292,2
2,4,8,2,7,0,48-02515,42,0,2,143,2
1,N,1,1,N,0,48-02515,7,0,2,501,2
1,1,1,1,7,0,48-02102,70,0,2,501,2
1,6,1,1,2,1,48-02101,23,0,2,422,2
1,1,1,1,2,0,48-02102,76,0,N,501,2
1,1,1,2,8,0,48-02101,48,4,6,331,2
1,N,1,1,N,1,48-02510,6,4,6,358,2
2,1,1,2,4,1,48-02510,78,0,2,190,2
2,6,1,1,0,0,48-02507,17,1,2,335,2
1,1,1,1,8,0,48-02102,47,0,N,501,2
2,N,1,1,N,0,48-02101,11,4,6,501,2
1,1,1,1,2,0,48-02101,80,0,2,501,2
1,1,1,2,1,0,48-02515,37,0,N,483,2
1,4,8,1,9,0,48-02516,48,0,N,501,2
1,1,1,1,N,0,48-02102,40,N,N,501,2
2,1,1,1,5,1,48-02507,66,0,N,120,2
2,N,1,1,N,0,48-02516,7,4,6,501,2
2,N,1,1,N,0,48-02515,12,2,4,501,2
2,1,1,1,9,0,48-02101,55,0,N,501,2
1,1,1,1,9,0,48-02510,38,3,5,501,2
2,1,1,1,8,0,48-02515,66,0,N,501,2
2,1,1,1,7,0,48-02510,38,2,4,501,2
2,N,1,2,N,0,48-02507,10,0,3,433,2
2,1,1,1,8,0,48-02102,36,3,6,501,2
1,3,1,1,N,0,48-02515,3,1,5,210,2
1,6,1,1,7,0,48-02510,30,1,3,410,2
1,2,1,1,9,0,48-02101,66,0,3,501,2
1,1,1,2,6,0,48-02507,43,2,5,378,2
2,6,9,1,0,0,48-02101,15,1,3,501,2
2,N,1,2,N,1,48-02101,9,2,4,205,2
1,6,1,2,7,0,48-02516,28,1,3,207,2
2,N,1,1,4,0,48-02510,12,2,3,274,2
1,2,1,1,3,1,48-02101,74,0,N,451,2
1,6,1,1,8,0,48-02510,24,5,13,501,2
1,1,1,1,8,4,48-02516,58,0,2,501,2
1,N,1,1,N,0,48-02516,3,2,4,501,2
2,N,1,1,6,1,48-02101,54,0,2,156,1
1,N,1,1,N,0,48-02101,10,3,6,264,2
2,1,1,1,9,1,48-02101,54,1,3,501,2
1,6,1,1,8,0,48-02510,49,0,2,501,2
2,1,1,1,4,0,48-02516,66,0,2,212,2
1,3,1,1,7,0,48-02102,33,0,4,489,2
1,1,1,1,9,0,48-02507,53,0,2,501,2
1,1,1,2,8,1,48-02102,33,2,5,501,2
1,1,1,1,5,0,48-02102,50,0,5,473,2
2,N,2,1,N,1,48-02102,11,2,7,107,2
1,6,1,1,5,0,48-02507,25,0,2,470,2
1,1,8,1,4,0,48-02510,65,0,N,375,2
2,6,1,1,0,0,48-02515,15,1,2,385,2
1,3,1,0,3,1,48-02515,64,0,2,N,2
2,3,9,1,3,0,48-02507,77,0,3,470,2
1,3,1,1,3,0,48-02516,92,0,2,501,2
2,6,1,2,0,0,48-02507,15,1,3,500,2
1,1,1,1,5,0,48-02515,57,0,3,318,2
2,1,1,1,6,0,48-02516,35,0,3,13,2
2,1,1,2,0,0,48-02515,55,0,6,501,2
2,N,1,1,4,0,48-02101,0,3,5,331,2
2,1,1,1,3,1,48-02510,70,0,6,333,2
2,1,1,1,3,0,48-02507,66,0,N,228,2
1,4,2,1,7,0,48-02102,50,2,4,501,2
1,N,1,1,7,0,48-02516,2,2,4,501,2
2,1,1,1,0,0,48-02101,42,2,4,285,2
2,3,1,1,9,0,48-02101,41,2,4,501,2
1,N,1,1,N,0,48-02101,3,2,4,165,2
2,6,1,1,8,1,48-02516,19,0,2,501,2
1,6,1,1,6,0,48-02507,25,0,N,267,2
2,6,1,1,8,0,48-02102,28,5,8,501,2
1,6,1,1,8,0,48-02507,16,3,5,501,2
2,1,1,1,2,0,48-02516,32,0,4,392,2
2,6,1,2,0,0,48-02101,19,0,3,315,2
1,1,1,1,5,1,48-02510,72,0,2,279,2
1,1,1,1,9,0,48-02510,72,0,2,501,2
2,N,1,1,N,0,48-02510,11,2,4,501,2
2,N,1,2,N,0,48-02515,12,2,4,252,2
1,4,1,2,7,0,48-02101,35,N,N,458,2
2,5,1,1,8,0,48-02516,34,N,N,501,2
2,1,1,1,4,0,48-02101,61,0,N,501,2
1,N,1,1,N,0,48-02101,11,2,4,294,2
1,6,1,1,2,0,48-02101,27,0,4,151,2
2,6,1,1,5,1,48-02516,23,3,6,118,2
1,1,1,1,8,0,48-02102,28,0,2,328,2
2,1,6,2,5,0,48-02516,61,0,3,140,2
2,1,1,1,9,0,48-02101,32,2,3,501,2
1,N,1,1,N,0,48-02102,11,1,5,253,2
2,N,1,2,N,1,48-02516,4,2,4,218,2
1,1,1,1,5,0,48-02102,41,3,5,501,2
1,N,1,2,N,1,48-02507,12,1,2,230,2
1,N,1,1,N,0,48-02101,11,2,5,358,2
1,1,1,1,9,0,48-02516,71,0,N,501,2
2,N,1,1,N,4,48-02516,9,2,4,77,2
1,1,1,1,8,0,48-02102,55,0,2,501,2
1,4,1,2,7,0,48-02510,45,N,N,501,2
2,1,1,1,8,0,48-02516,49,0,2,501,2
1,1,1,1,4,0,48-02516,42,0,N,239,2
2,4,1,1,3,0,48-02510,72,0,2,501,2
1,N,1,1,N,0,48-02510,0,2,6,501,2
2,4,1,1,7,0,48-02510,57,0,4,501,2
1,1,1,1,N,0,48-02515,9,2,4,483,2
2,N,1,1,N,0,48-02510,6,5,7,439,2
1,4,8,1,5,0,48-02102,26,0,2,178,2
2,3,1,1,5,0,48-02102,92,N,N,501,2
2,N,1,1,N,1,48-02507,4,2,4,156,2
1,N,1,1,N,0,48-02510,0,2,3,501,2
2,1,1,1,3,0,48-02510,17,2,3,457,2
1,1,1,1,9,0,48-02507,48,0,2,501,2
1,6,1,1,6,1,48-02102,65,0,2,466,2
1,3,1,1,4,1,48-02101,62,0,6,501,2
2,6,1,2,0,0,48-02101,17,1,2,494,2
2,1,9,2,5,1,48-02516,67,0,2,480,2
2,N,1,1,N,0,48-02507,11,3,5,194,2
2,1,1,1,2,0,48-02101,69,0,2,329,2
1,1,1,1,7,0,48-02510,62,0,2,3,2
1,1,1,1,8,0,48-02515,49,2,4,501,2
2,N,1,1,N,0,48-02510,4,0,2,70,2
1,4,1,1,7,0,48-02102,30,0,3,501,2
2,2,1,1,3,0,48-02101,59,0,3,483,2
1,1,1,1,9,0,48-02515,37,2,4,501,2
1,4,1,1,5,1,48-02101,54,0,3,147,2
1,6,1,1,5,0,48-02102,40,2,4,501,2
2,1,1,2,7,1,48-02102,60,0,N,87,2
2,1,1,0,0,0,48-02515,59,0,N,N,2
2,6,1,1,3,0,48-02101,25,0,3,394,2
2,6,1,1,1,1,48-02102,17,1,3,501,2
2,N,1,1,N,0,48-02507,13,3,5,501,2
2,1,2,1,7,0,48-02102,38,3,5,501,2
1,1,1,2,7,0,48-02102,66,0,4,349,2
2,1,1,1,9,0,48-02507,34,3,7,501,2
1,1,1,1,0,0,48-02516,40,0,N,235,2
1,1,1,1,9,0,48-02102,47,1,3,501,2
2,N,1,1,N,0,48-02516,3,2,4,216,2
1,4,1,1,8,0,48-02515,69,0,2,501,2
2,1,1,1,4,0,48-02510,62,0,3,272,2
2,1,2,2,2,0,48-02515,29,0,2,422,2
1,1,1,1,N,0,48-02510,3,3,5,352,2
1,1,1,1,9,0,48-02516,49,4,6,501,2
2,6,1,1,0,1,48-02102,17,0,N,501,1
2,1,1,1,0,1,48-02102,63,0,2,86,2
1,6,1,1,6,0,48-02507,29,0,3,501,2
2,1,1,1,6,0,48-02101,30,0,6,237,2
2,1,1,1,8,0,48-02510,55,0,2,501,2
1,6,2,2,7,0,48-02101,54,0,3,373,2
1,1,1,1,3,0,48-02516,69,0,N,125,2
2,1,6,1,6,0,48-02516,85,0,3,501,2
2,1,1,1,3,0,48-02102,49,1,4,394,2
1,1,1,2,9,0,48-02516,52,0,2,501,2
1,1,1,1,9,0,48-02102,67,0,4,501,2
1,1,1,1,9,0,48-02510,68,0,2,501,2
2,6,6,2,0,1,48-02516,27,0,2,199,2
2,1,1,1,5,0,48-02102,72,0,2,344,2
2,N,1,2,N,0,48-02101,4,2,7,307,2
2,1,1,1,0,0,48-02102,60,0,3,72,2
1,1,1,0,4,1,48-02102,29,0,2,N,2
1,6,9,1,0,0,48-02516,16,1,3,70,2
2,1,1,1,9,0,48-02516,72,0,2,501,2
1,1,1,2,8,1,48-02516,45,0,N,501,2
2,3,1,2,5,0,48-02515,76,0,2,118,2
2,N,2,1,N,0,48-02101,6,3,6,350,2
2,N,2,2,1,0,48-02507,72,0,3,423,2
2,2,1,2,9,0,48-02516,34,2,4,501,2
2,2,1,2,3,0,48-02516,75,0,N,67,2
1,4,1,1,9,0,48-02510,71,0,2,501,2
2,1,1,1,6,0,48-02102,65,0,2,501,2
1,N,1,2,N,0,48-02510,10,2,4,85,2
1,1,1,1,5,0,48-02515,79,0,2,237,2
2,1,1,1,1,0,48-02510,39,6,7,202,2
2,1,1,1,0,0,48-02516,43,2,4,501,2
2,N,1,2,N,0,48-02516,12,N,N,401,2
2,1,1,2,0,0,48-02515,83,0,N,261,2
1,4,1,1,9,0,48-02510,42,3,4,501,2
2,N,6,1,0,0,48-02516,41,2,6,501,2
1,N,1,1,N,1,48-02101,3,2,4,501,2
1,1,1,2,3,0,48-02102,25,0,8,249,2
1,1,1,2,7,0,48-02516,70,0,2,501,2
1,6,1,2,0,0,48-02516,48,0,2,109,2
1,6,1,1,5,0,48-02102,63,0,3,420,2
1,1,1,1,5,0,48-02515,76,0,3,501,2
1,1,1,2,0,0,48-02101,40,2,5,501,2
2,1,1,1,4,0,48-02516,45,3,5,172,1
1,1,1,1,6,0,48-02507,70,0,N,197,2
1,1,1,1,8,0,48-02510,40,0,6,501,2
2,N,3,1,N,1,48-02101,13,3,5,238,2
1,1,1,1,7,0,48-02101,67,0,2,275,2
2,1,1,2,5,0,48-02515,67,0,2,182,2
2,1,2,1,0,0,48-02516,79,0,5,501,2
1,N,1,1,N,0,48-02515,7,3,6,501,2
2,6,1,1,1,1,48-02510,19,0,2,501,2
1,N,9,1,N,0,48-02515,13,2,5,449,2
2,1,1,2,0,1,48-02515,48,2,4,325,2
1,6,2,1,1,0,48-02510,18,1,3,501,2
1,1,1,1,9,0,48-02516,54,1,4,501,2
1,1,2,1,3,0,48-02507,64,0,6,422,2
2,1,1,1,6,0,48-02102,59,0,N,501,2
1,1,2,1,7,0,48-02101,39,3,5,496,2
1,4,1,2,2,0,48-02101,44,0,5,339,2
2,N,1,1,N,0,48-02102,1,2,4,323,2
1,1,1,2,4,0,48-02101,47,0,2,85,2
2,1,1,1,7,0,48-02101,41,0,2,392,2
2,6,9,1,0,0,48-02516,15,1,3,376,2
1,N,1,1,N,0,48-02516,0,3,5,119,2
1,1,2,2,9,0,48-02507,37,0,3,501,2
2,1,2,1,2,0,48-02102,37,1,4,416,2
2,1,1,2,0,0,48-02515,80,0,5,284,2
2,1,1,1,0,0,48-02101,77,0,2,491,2
1,N,1,2,N,0,48-02102,3,3,5,241,2
2,N,1,1,N,0,48-02101,10,4,6,72,2
2,1,1,1,5,0,48-02102,43,0,N,501,2
1,6,1,1,8,1,48-02510,65,0,5,501,2
2,6,1,1,8,0,48-02101,32,2,4,501,2
1,6,1,1,9,0,48-02516,23,3,5,501,2
1,3,1,1,N,0,48-02516,50,0,N,501,2
2,1,1,1,7,0,48-02510,32,2,4,327,2
1,6,1,1,N,0,48-02101,0,0,3,501,2
2,4,1,1,1,0,48-02515,68,0,4,299,2
2,6,2,1,6,1,48-02507,47,0,4,501,2
2,6,1,2,4,0,48-02516,18,2,8,395,2
1,6,1,1,8,1,48-02101,45,0,2,403,2
1,6,1,1,8,0,48-02507,36,4,6,501,2
1,1,1,0,0,0,48-02515,40,2,3,N,2
1,4,1,1,8,0,48-02507,69,3,5,344,2
1,6,1,2,6,1,48-02515,52,0,2,441,2
2,4,1,1,6,0,48-02507,68,0,2,501,2
1,1,1,1,8,0,48-02102,44,2,4,415,2
1,N,1,1,N,0,48-02507,5,1,2,501,2
2,6,1,1,4,1,48-02102,25,0,2,200,2
1,N,1,1,N,1,48-02510,11,1,5,246,2
1,6,1,1,7,1,48-02510,30,2,4,501,2
2,1,1,1,3,0,48-02102,27,2,4,414,2
2,N,1,1,N,0,48-02510,6,3,5,458,2
2,6,1,0,0,0,48-02102,15,1,3,N,2
1,N,6,1,N,1,48-02510,9,2,4,501,2
1,1,1,1,0,0,48-02101,56,0,2,501,2
1,N,6,2,0,0,48-02101,7,3,5,300,2
1,1,1,1,9,0,48-02101,73,0,2,501,2
1,4,1,1,0,0,48-02510,67,0,3,138,2
1,1,1,1,9,0,48-02507,66,1,3,501,2
1,1,2,2,5,0,48-02515,72,0,2,24,2
2,6,1,1,3,1,48-02516,19,1,5,246,2
2,1,1,1,8,0,48-02101,43,3,5,501,2
2,4,1,1,4,0,48-02102,84,0,N,347,2
1,N,1,2,N,0,48-02101,4,2,4,148,2
1,N,9,1,N,0,48-02510,4,2,4,146,2
1,6,1,1,4,0,48-02507,21,0,2,381,2
2,N,1,1,N,0,48-02507,1,3,6,435,2
2,6,1,1,8,4,48-02516,48,1,3,234,2
1,N,8,1,N,0,48-02507,3,1,4,284,2
1,6,2,1,0,1,48-02510,24,0,2,501,2
1,1,1,1,2,0,48-02102,57,0,3,501,2
1,N,8,1,N,0,48-02507,2,4,6,305,2
1,1,1,1,9,1,48-02510,48,1,3,501,2
2,1,1,1,7,0,48-02510,54,3,4,38,2
1,1,1,1,8,0,48-02515,60,0,2,501,2
2,N,1,1,N,0,48-02510,11,1,3,501,2
1,6,1,1,9,0,48-02515,31,1,3,501,2
2,2,1,1,9,0,48-02516,63,0,2,501,2
2,1,2,1,3,0,48-02102,66,0,2,173,2
2,N,1,1,N,0,48-02516,1,0,2,475,2
1,4,1,1,7,0,48-02101,56,0,6,467,2
2,6,1,1,0,1,48-02101,47,0,2,450,2
2,1,1,1,7,0,48-02507,30,3,5,45,2
1,N,1,1,N,0,48-02102,11,3,7,189,2
1,N,1,1,N,4,48-02102,5,3,6,343,2
2,6,1,1,8,0,48-02510,49,2,3,501,2
1,1,1,1,0,0,48-02101,30,2,3,406,2
1,6,1,1,6,0,48-02510,22,0,2,501,2
1,1,1,1,N,1,48-02516,14,1,2,222,2
2,1,1,1,7,0,48-02516,37,0,2,501,1
2,3,1,1,0,0,48-02515,70,0,2,263,2
2,1,1,1,6,0,48-02102,38,2,4,125,2
1,3,1,1,9,0,48-02515,62,0,3,501,2
1,6,1,1,7,0,48-02102,31,3,5,290,2
2,6,6,1,7,0,48-02507,73,0,N,114,2
2,3,1,1,9,0,48-02102,71,0,N,501,2
2,N,1,1,N,4,48-02516,6,0,2,260,2
1,1,1,2,7,0,48-02102,67,0,2,452,2
2,1,1,1,3,0,48-02516,63,0,2,44,2
1,6,1,1,4,2,48-02510,28,5,7,344,2
2,1,2,1,5,0,48-02102,52,1,3,299,2
2,1,1,1,5,0,48-02101,30,2,4,407,2
2,1,1,2,6,0,48-02101,61,0,2,143,2
2,N,1,1,N,0,48-02101,5,3,5,501,2
2,1,1,2,3,0,48-02102,25,0,2,136,2
