AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
78,1,5,2,1,2,N,5,5
28,1,6,1,1,1,N,3,11
7,8,N,2,1,2,N,N,3
60,1,1,2,1,1,N,3,9
11,1,N,2,1,1,N,N,3
6,1,N,2,1,2,N,N,6
92,1,3,2,1,2,N,9,9
34,1,1,2,1,2,N,6,9
13,1,N,1,1,1,N,N,3
25,1,4,1,1,2,N,6,9
7,1,N,2,1,1,N,N,2
69,1,1,1,1,1,N,9,2
65,1,1,1,1,1,N,6,7
80,1,3,2,1,1,N,3,9
73,1,1,2,1,1,N,7,9
15,1,6,1,1,2,N,1,4
73,1,3,1,1,2,N,7,9
11,1,N,2,1,1,N,N,9
82,1,2,2,1,1,N,3,9
2,9,N,1,1,1,5,N,N
13,1,4,2,1,1,N,N,3
63,1,1,1,1,2,N,2,10
30,8,6,2,1,1,N,7,6
61,1,1,1,1,1,N,3,4
10,1,N,2,1,1,N,N,6
69,1,1,2,1,1,N,2,7
12,2,6,2,1,1,N,N,3
77,1,3,1,1,1,N,2,9
14,1,N,1,1,2,N,N,3
69,1,2,1,1,1,N,4,5
74,1,1,2,1,1,N,5,9
57,1,1,1,1,1,N,7,9
46,1,4,2,1,1,N,0,9
21,6,6,1,1,1,N,4,5
35,1,1,2,1,1,N,0,5
73,1,1,2,1,1,N,3,9
60,1,1,1,1,2,N,6,7
35,1,1,1,1,1,N,8,10
82,1,2,2,1,2,N,3,9
52,1,1,1,1,1,N,5,5
34,1,1,2,1,1,N,5,7
30,1,6,1,1,1,N,6,9
65,1,4,1,1,2,N,6,5
27,1,6,1,1,1,N,5,8
64,1,4,2,1,2,N,6,7
51,1,1,1,1,1,N,8,5
36,1,6,2,1,1,N,9,10
92,1,3,2,1,2,N,4,7
7,1,N,2,1,1,N,N,2
81,1,3,1,1,1,N,3,6
77,1,3,1,1,1,N,5,8
51,1,6,1,1,1,N,6,7
22,3,2,2,1,2,N,3,4
9,8,N,1,1,1,N,N,3
4,1,N,1,1,1,N,N,2
19,1,6,2,1,1,N,2,5
64,1,1,2,1,1,N,0,5
6,1,N,2,1,2,N,N,2
53,2,1,2,1,1,N,0,5
42,1,1,2,1,1,N,5,5
19,1,6,2,1,2,N,8,7
44,1,5,1,1,2,N,0,7
13,1,N,1,1,1,N,N,3
3,1,N,1,1,1,N,N,2
40,1,2,1,1,1,N,7,7
65,1,4,2,1,1,N,8,5
63,2,1,1,1,1,N,8,8
63,1,1,1,1,1,N,6,8
77,2,1,2,1,1,1,6,9
15,2,6,2,1,1,N,0,4
23,1,6,1,1,2,N,5,9
17,1,6,2,3,0,N,0,4
52,1,4,2,1,1,N,8,6
47,2,6,2,1,1,N,7,9
9,1,1,1,1,1,N,N,3
1,1,N,1,1,1,N,N,9
62,1,1,2,1,1,N,4,12
10,2,N,1,1,1,N,N,3
58,1,1,1,1,1,N,4,5
47,8,1,1,1,2,N,9,9
73,1,1,2,1,1,N,7,7
10,1,N,1,1,1,N,N,3
20,8,6,2,1,1,N,3,7
26,1,6,1,1,1,N,8,7
50,1,1,1,1,1,N,9,1
57,2,1,1,1,1,N,8,7
46,1,1,2,1,1,N,5,9
13,1,2,1,1,1,N,N,3
46,8,4,2,1,1,N,0,10
64,1,1,1,1,1,N,7,9
37,1,1,2,1,1,N,2,10
0,8,N,1,1,1,N,6,N
5,1,N,1,1,1,N,N,2
82,1,2,2,1,2,N,3,1
48,1,1,1,1,2,N,8,9
53,9,1,1,1,1,N,9,7
12,1,N,2,1,2,N,N,3
51,1,1,1,1,1,N,9,5
66,1,1,2,1,1,N,6,7
71,6,1,1,1,1,N,4,8
0,1,N,1,1,2,N,8,N
22,1,6,2,1,1,N,3,5
22,1,6,1,1,1,N,2,3
73,1,1,2,1,1,5,2,8
61,1,3,2,1,1,N,4,7
79,1,1,2,1,1,N,2,4
36,1,1,2,1,2,N,1,7
42,1,1,1,1,1,N,9,9
30,1,6,2,1,1,N,2,7
84,2,3,1,2,0,N,5,8
58,1,4,1,1,1,N,9,9
9,8,4,2,1,2,N,N,3
18,1,6,2,1,2,N,0,4
24,1,4,1,1,1,N,8,7
39,2,1,1,1,2,N,8,6
70,1,4,1,1,2,N,5,10
49,1,6,1,1,1,N,7,7
39,1,1,2,1,1,N,4,5
70,1,1,2,1,2,N,8,7
52,6,1,2,1,1,N,2,8
2,1,N,2,1,1,N,N,N
59,1,1,1,1,1,N,7,9
64,1,4,2,1,2,N,0,9
36,1,1,1,1,1,N,8,9
47,1,1,2,1,1,N,8,7
18,1,6,2,3,0,N,0,4
38,1,1,2,1,1,N,3,10
60,1,1,1,1,2,N,8,5
34,1,1,1,1,1,N,7,9
72,1,1,1,1,1,N,9,7
71,1,1,2,1,2,N,0,9
78,1,1,1,1,1,N,2,5
25,1,6,1,1,1,3,1,5
55,1,1,1,1,1,N,9,5
25,1,6,2,1,1,N,3,7
6,1,N,1,1,2,N,N,2
4,1,N,2,1,1,N,N,1
58,1,6,2,1,1,N,4,10
11,1,N,2,1,1,N,N,3
17,1,6,2,1,2,N,1,4
55,1,1,1,1,2,N,0,5
34,1,4,2,1,1,N,4,10
1,1,4,1,1,2,N,N,N
44,1,1,1,1,1,N,8,5
69,1,1,1,1,1,N,7,11
51,1,4,2,1,2,N,8,5
32,1,1,1,1,1,N,4,4
7,2,N,1,1,1,N,N,3
32,1,1,1,1,2,N,6,4
10,1,N,1,1,1,N,N,3
0,1,N,2,1,1,N,N,N
19,2,6,1,1,2,N,0,5
29,1,1,1,1,1,N,7,7
46,1,6,2,1,1,N,5,10
48,1,1,2,1,1,N,8,8
1,1,N,2,1,1,N,N,N
69,1,1,1,1,1,N,9,2
12,1,N,1,1,1,N,N,3
40,8,6,2,1,1,N,7,2
57,1,1,1,1,1,N,8,9
52,1,1,2,1,1,5,5,4
52,1,4,1,1,2,N,9,9
73,1,1,1,1,1,N,9,8
36,1,1,1,1,1,N,2,4
40,1,1,2,1,1,N,6,10
19,1,6,1,1,2,N,1,7
17,9,6,2,1,1,N,1,4
43,1,1,1,1,1,N,5,10
43,1,1,2,1,1,N,5,9
26,1,6,1,1,2,N,3,7
60,1,1,1,1,1,N,7,5
66,1,1,2,1,2,N,3,4
48,1,1,1,1,1,N,9,9
11,2,N,2,1,2,N,N,3
61,1,3,2,1,1,N,0,9
57,1,1,1,1,1,N,5,10
15,1,6,1,1,2,N,0,4
76,1,4,1,1,1,N,6,9
19,1,6,2,1,1,N,2,7
2,7,N,2,1,1,N,N,N
32,1,1,1,1,2,N,0,9
33,6,6,1,1,1,N,8,9
1,1,N,1,1,1,N,N,3
35,1,1,1,1,1,N,6,5
45,1,1,1,1,1,N,4,4
71,1,1,1,1,1,N,2,5
1,1,N,1,1,1,N,N,N
80,2,N,2,1,2,N,0,5
40,1,2,2,1,1,N,8,3
38,1,6,1,1,1,N,3,5
7,1,2,2,1,1,N,N,3
34,1,1,1,1,1,N,4,5
53,1,1,2,1,1,N,4,5
49,1,1,2,1,1,N,0,9
19,1,6,2,1,2,N,2,10
75,1,1,1,1,1,N,9,10
24,1,6,1,1,1,N,4,5
60,1,2,2,2,0,N,7,8
43,1,1,1,1,1,N,7,9
61,1,4,1,1,1,N,0,8
48,1,1,2,1,1,N,0,4
57,1,1,2,1,1,N,2,6
40,1,1,1,1,1,N,8,8
5,1,N,2,1,1,N,N,2
59,1,4,1,1,2,N,N,9
75,1,3,2,1,2,N,3,10
23,1,6,2,1,1,N,4,9
70,1,3,2,3,0,N,2,8
92,1,3,2,2,0,N,7,9
12,1,N,2,1,1,N,N,3
34,1,1,2,1,1,N,8,5
13,1,N,1,1,1,N,N,3
40,2,1,1,1,1,N,8,N
37,1,1,2,1,1,N,4,9
61,1,1,1,1,1,N,6,5
81,1,N,2,1,1,N,6,7
41,6,6,1,3,0,N,3,10
36,2,1,1,1,1,N,7,9
18,1,6,1,1,2,N,0,5
57,2,1,2,1,1,N,0,5
13,1,N,1,1,1,N,N,3
7,1,N,2,1,1,N,N,3
54,2,4,2,1,1,N,9,5
60,1,1,1,1,1,N,8,8
77,1,1,2,1,1,N,6,9
16,1,6,2,1,2,N,2,4
34,1,4,2,1,1,N,0,3
16,1,6,1,1,1,N,2,4
30,8,1,2,1,1,N,0,8
64,2,1,1,1,1,N,1,9
53,1,4,1,1,2,N,9,6
50,1,1,1,1,2,N,9,7
67,1,6,2,1,1,N,7,6
21,1,6,2,1,1,N,2,5
1,1,N,2,1,2,N,N,N
50,6,1,1,1,1,N,7,7
13,1,N,1,1,1,N,N,3
31,1,6,2,2,0,N,N,6
22,1,6,2,1,1,N,5,5
52,1,1,2,1,1,N,5,8
11,1,N,2,1,2,N,N,3
85,1,6,2,1,1,N,6,7
14,1,N,2,1,1,N,N,3
47,1,1,2,1,2,N,8,5
50,1,1,1,1,1,N,8,10
43,1,1,1,1,1,N,5,9
82,1,1,2,1,1,N,3,9
33,6,6,1,1,1,N,5,10
52,1,6,2,1,1,N,3,6
66,1,1,2,1,1,N,2,9
46,1,1,2,1,1,N,0,8
2,1,N,1,1,2,N,N,N
8,1,N,2,1,1,N,N,3
25,1,6,1,1,1,N,6,7
53,2,1,1,1,1,N,8,6
53,1,1,2,1,1,N,8,7
48,1,1,2,1,2,N,0,5
53,1,1,1,1,2,N,8,6
47,1,1,2,1,1,N,9,5
59,1,6,2,1,1,N,3,6
37,1,1,2,1,2,N,5,7
82,1,2,2,1,2,N,4,5
46,1,1,1,1,1,N,0,8
67,1,3,1,1,1,N,9,5
64,1,4,1,1,1,N,3,9
30,1,4,2,1,1,N,4,7
61,1,6,2,1,1,N,9,5
54,1,1,2,1,1,N,8,12
24,2,1,2,1,1,N,5,8
44,1,4,1,1,2,N,8,4
63,1,1,2,1,1,N,5,7
54,1,4,2,1,1,N,7,10
60,1,1,1,1,1,N,5,7
1,1,N,1,1,2,N,N,N
49,1,4,2,1,1,N,0,9
75,1,1,2,1,1,N,7,10
59,1,4,2,1,1,N,4,9
2,1,N,2,1,1,3,N,N
21,1,6,2,1,1,N,2,5
34,1,4,2,1,1,N,4,7
27,1,1,2,1,1,N,2,7
14,1,N,1,1,1,N,N,3
21,1,6,1,1,2,N,2,7
56,1,5,2,1,2,N,0,5
41,1,6,2,1,1,N,3,7
71,1,4,1,1,1,N,0,5
59,1,1,1,1,1,N,3,7
42,1,1,1,1,1,N,9,7
14,1,N,2,1,1,N,N,3
27,1,6,1,1,2,N,7,9
54,2,4,1,1,1,N,5,7
5,1,N,1,1,1,N,N,9
71,1,3,2,1,1,N,1,7
75,1,4,2,1,1,N,3,5
41,1,1,2,1,1,N,3,5
26,1,6,1,2,0,N,8,5
4,1,N,1,1,1,N,N,2
24,1,6,2,1,1,N,5,7
54,1,1,1,1,1,N,9,5
21,8,6,2,1,2,N,0,7
29,1,1,2,1,1,N,4,9
36,2,1,1,1,2,N,5,10
65,1,1,2,1,1,N,8,5
54,1,1,2,1,1,N,9,7
31,1,1,2,1,1,N,0,7
8,1,N,2,1,2,N,N,3
71,1,4,1,1,1,N,3,3
65,1,3,2,1,1,N,0,4
63,1,1,2,1,1,N,8,8
9,1,N,2,1,1,N,N,3
37,1,6,2,1,1,N,5,6
15,1,6,1,1,1,N,0,4
61,2,1,2,1,1,N,5,9
27,1,1,2,1,2,N,3,7
8,1,N,1,1,1,N,N,3
23,1,6,1,1,1,N,0,7
44,1,4,2,1,1,N,8,8
63,4,4,1,1,1,N,6,8
26,1,6,1,1,1,N,8,7
8,1,N,2,1,2,N,N,7
79,1,1,1,1,2,N,5,4
46,1,1,1,1,1,N,9,5
3,1,N,2,1,1,N,N,1
15,1,6,1,1,2,N,0,4
38,1,4,2,2,0,N,4,5
59,1,6,1,1,2,N,6,9
43,9,1,1,1,1,N,6,9
66,1,1,1,1,1,N,2,4
14,1,N,2,1,1,N,N,6
42,1,4,1,1,1,N,9,5
32,8,1,2,1,2,N,2,9
13,1,2,2,1,1,N,N,3
47,1,1,1,1,1,N,7,5
54,1,1,1,1,1,N,0,10
33,1,1,2,1,1,N,8,9
74,1,1,1,1,2,N,9,8
16,1,6,1,1,1,N,0,4
9,1,N,2,1,1,N,N,3
11,1,N,1,1,1,N,N,3
31,1,1,2,1,1,N,7,7
29,1,3,1,1,1,N,7,3
66,1,4,1,1,1,N,7,10
42,1,1,1,1,2,N,N,9
59,1,4,1,1,1,N,6,4
3,1,N,2,1,1,N,N,5
0,1,N,1,1,1,N,N,N
11,1,N,1,1,1,N,N,3
85,1,1,1,1,1,N,1,7
55,1,1,2,1,1,N,6,9
56,1,1,2,1,1,N,8,7
5,1,N,2,1,2,N,N,2
62,1,3,2,3,0,N,7,5
69,1,3,2,1,1,N,9,9
8,1,N,2,1,1,N,N,3
23,1,6,2,1,1,N,4,5
44,1,4,2,2,0,N,3,9
46,1,1,2,1,2,N,0,10
54,2,4,2,1,2,N,7,10
46,1,1,1,1,1,N,3,6
45,1,1,1,1,1,N,6,9
15,1,6,1,1,1,N,0,4
22,1,6,2,1,1,N,5,7
7,1,N,2,1,1,N,N,2
16,1,6,2,1,1,N,0,4
52,1,4,1,1,2,N,8,6
74,1,1,1,1,1,N,9,1
74,1,1,2,1,1,N,5,9
41,1,1,1,1,1,N,9,7
64,1,1,2,1,1,N,0,10
13,2,N,1,1,2,N,N,3
5,1,N,2,1,1,N,N,2
45,1,1,2,1,1,N,6,7
39,1,1,1,1,1,N,1,9
37,1,1,2,1,1,N,5,9
64,1,4,2,1,1,N,8,10
1,1,N,2,1,1,N,6,N
41,1,1,2,1,1,N,8,7
28,1,1,2,1,1,N,0,7
28,1,6,1,1,1,N,3,7
75,1,1,1,1,2,N,3,5
50,1,6,2,1,2,N,9,6
49,1,1,2,1,1,N,8,5
71,1,1,2,1,1,N,3,9
55,1,4,1,1,1,N,8,10
45,1,1,2,1,1,N,0,9
16,1,6,1,1,1,N,0,4
3,1,N,2,1,1,N,N,1
3,1,N,1,1,1,N,N,1
72,1,1,2,1,1,N,5,8
11,1,N,1,1,1,N,N,3
84,1,6,2,1,1,N,1,7
72,2,1,2,1,1,N,1,8
3,1,N,1,1,1,N,N,1
58,1,4,2,1,1,N,4,12
52,6,1,1,1,1,N,6,7
6,2,N,2,1,2,N,N,2
49,9,1,2,1,1,N,2,9
30,1,1,1,1,1,N,5,4
50,1,1,2,1,1,N,4,1
74,1,1,2,1,1,N,3,5
39,1,1,1,1,1,N,8,9
68,1,1,1,1,1,N,8,7
41,1,1,2,1,1,N,4,9
15,1,6,2,1,2,N,0,4
23,1,6,2,1,1,N,4,9
53,1,1,2,1,1,N,3,10
74,1,2,1,1,2,N,7,7
71,1,1,1,1,1,N,8,8
68,1,1,1,1,1,N,0,7
8,1,N,1,1,1,N,N,3
28,1,1,1,1,1,N,0,5
57,1,1,1,1,1,N,9,9
66,1,1,1,1,1,N,4,5
28,1,6,2,1,2,N,4,5
30,8,1,1,1,1,N,0,5
50,1,1,2,1,1,N,9,8
44,1,1,2,1,2,N,4,4
50,1,6,1,1,2,N,7,1
38,6,5,1,1,2,N,6,4
9,1,N,1,1,1,N,N,3
79,1,1,1,1,1,N,8,4
3,1,N,2,1,1,N,N,1
18,1,6,1,1,1,N,2,4
30,1,6,1,1,1,N,6,9
47,1,1,1,1,1,N,8,9
23,1,6,1,1,1,N,5,5
30,2,1,1,1,1,N,0,10
34,6,1,1,1,1,N,9,6
31,1,N,1,1,1,N,5,4
81,1,1,2,1,1,N,5,7
75,1,1,2,1,1,N,3,9
37,1,1,1,1,1,N,1,9
45,1,1,1,1,1,N,5,5
41,1,6,1,1,1,N,7,9
4,1,N,1,1,1,N,N,2
76,1,1,1,1,2,N,3,7
24,1,6,2,1,1,N,3,9
49,9,1,1,1,1,N,9,10
82,1,1,2,1,1,N,3,5
58,1,4,2,1,2,N,5,10
32,1,4,2,1,1,N,7,9
11,1,N,2,1,2,N,N,3
11,1,N,2,1,1,N,N,3
43,1,1,1,1,2,N,6,9
69,1,1,1,1,1,N,9,9
6,6,N,2,1,1,N,N,2
60,1,6,2,1,1,N,0,9
53,1,1,1,1,1,N,8,6
37,1,1,2,1,2,N,2,9
41,1,1,2,1,2,N,3,8
36,1,1,1,1,1,N,5,10
54,1,1,2,1,2,N,8,9
23,1,6,1,2,0,N,5,9
14,1,N,2,1,1,N,N,1
75,1,1,2,1,1,N,1,7
67,1,1,2,1,2,N,3,7
36,1,1,1,1,1,N,6,7
10,1,N,1,1,1,N,N,3
19,1,6,2,1,2,N,1,5
55,1,1,1,1,1,N,7,8
16,2,6,1,1,1,N,0,4
17,1,6,1,1,1,N,1,4
13,1,N,2,1,2,N,N,3
58,1,3,2,1,2,N,3,10
44,1,1,2,1,1,N,4,6
47,1,1,2,1,1,N,3,7
39,6,1,1,1,1,N,1,7
34,1,1,2,1,1,N,7,7
27,1,6,1,1,1,6,1,4
49,8,1,1,1,1,N,0,7
3,1,N,1,1,1,N,N,1
76,6,3,2,1,2,N,3,9
70,1,1,1,1,1,2,6,4
2,8,N,2,1,2,N,N,N
53,1,1,2,1,1,N,8,9
70,1,1,1,1,1,N,2,5
17,1,6,1,1,1,N,0,4
86,2,1,1,1,1,N,8,10
80,1,2,2,1,1,N,0,5
52,1,2,2,1,1,N,6,5
67,1,1,2,1,1,N,7,N
2,9,N,1,1,1,N,N,N
71,9,3,2,1,1,N,4,7
66,1,4,1,1,1,N,7,9
55,1,1,2,1,1,N,0,5
56,1,1,1,1,1,N,9,6
12,8,N,1,1,1,N,N,3
33,1,1,1,1,1,N,7,9
16,1,6,2,1,1,N,0,4
34,1,6,2,1,1,N,3,8
1,1,N,1,1,1,N,N,9
61,1,3,1,1,1,N,5,10
53,1,1,1,1,1,N,4,9
11,1,N,1,1,1,N,N,3
9,1,N,1,1,1,N,N,3
75,1,1,1,1,2,N,9,7
56,1,4,2,1,1,N,7,7
59,1,1,1,1,1,N,0,7
60,1,4,1,1,1,N,7,10
28,1,6,1,1,1,N,6,10
2,1,N,1,1,2,N,N,N
38,1,1,1,1,1,N,7,5
12,8,N,2,1,1,N,N,3
47,1,6,2,1,1,N,9,7
40,6,4,2,1,1,N,5,7
62,1,3,2,2,0,N,5,9
70,1,1,1,1,1,N,7,4
41,1,6,2,1,1,N,3,10
62,1,1,2,1,1,N,7,5
24,1,6,1,1,1,N,4,7
69,1,4,1,1,1,N,9,10
29,1,1,2,1,1,N,8,5
1,1,N,1,1,1,N,N,N
54,1,1,2,1,1,N,3,8
82,1,1,1,1,1,N,3,10
64,1,1,1,1,1,N,5,5
61,1,1,2,1,1,N,3,5
35,1,1,2,1,1,N,2,5
33,1,6,2,1,1,N,2,9
33,1,4,1,1,2,N,5,6
1,3,N,2,1,2,N,N,N
73,1,1,2,1,1,N,6,8
14,1,N,2,1,1,N,3,8
12,1,N,2,1,1,N,N,3
77,1,1,1,1,1,N,6,5
37,1,1,2,1,1,N,2,10
58,1,1,1,1,1,N,6,7
84,1,6,2,1,2,N,2,12
25,1,6,2,1,1,N,1,7
66,1,1,2,1,1,N,8,7
49,1,1,2,1,1,N,5,9
41,1,1,2,1,1,N,3,7
23,2,6,2,1,1,N,2,7
28,1,1,2,1,2,N,2,11
15,2,6,1,1,2,N,0,4
58,1,1,1,1,1,N,8,8
39,1,1,2,1,1,N,4,5
68,1,1,1,1,1,N,6,1
27,1,1,1,1,1,N,7,7
29,1,1,1,1,1,N,6,9
61,1,1,1,1,1,N,8,8
15,1,6,1,1,1,N,0,4
60,1,4,2,1,1,N,1,10
7,1,2,2,1,2,N,N,1
21,1,N,2,1,1,N,0,7
24,3,6,2,1,1,N,4,9
26,1,1,1,1,1,N,2,7
3,1,N,2,1,1,N,N,1
63,1,1,1,1,1,N,5,7
1,1,N,2,1,1,N,N,N
46,1,1,1,1,1,N,6,11
60,1,2,1,1,1,N,9,3
56,1,4,2,1,2,N,9,7
58,1,4,2,1,2,N,8,8
16,1,6,2,1,2,N,3,4
74,1,1,1,1,1,N,9,8
40,1,4,1,1,2,N,6,5
27,1,1,1,1,1,N,7,9
27,1,1,1,1,2,N,7,9
75,1,1,2,1,1,N,3,7
67,1,1,1,1,1,N,4,9
31,1,4,1,1,1,N,5,9
80,1,1,2,1,1,N,2,9
72,1,4,2,1,1,N,2,9
20,1,6,1,1,1,N,2,5
13,1,2,2,1,1,N,N,3
52,1,1,2,1,1,N,6,8
14,1,N,1,1,1,N,N,1
70,1,1,2,1,1,N,6,9
19,1,1,2,1,2,N,4,7
52,1,4,1,1,1,N,9,6
43,1,1,1,1,1,N,7,6
5,6,N,2,1,1,N,N,2
62,1,1,2,1,2,N,0,5
19,1,6,2,1,1,N,2,7
2,9,N,2,1,1,N,N,N
11,6,N,1,1,1,N,N,3
47,1,1,1,1,1,N,9,11
65,1,1,1,1,1,N,9,7
60,1,1,2,1,2,N,7,5
53,1,1,2,1,1,N,7,7
70,6,1,2,1,2,N,6,5
16,1,6,2,1,1,N,0,4
45,1,1,1,1,1,N,6,7
30,1,1,1,1,1,N,7,9
53,1,4,2,1,1,N,4,3
74,1,3,1,1,1,N,9,9
55,1,1,2,1,1,N,0,5
36,1,1,2,1,1,N,7,11
72,1,1,2,1,1,N,5,4
76,1,3,2,1,2,N,4,8
32,1,6,1,1,1,N,6,4
26,1,6,2,1,1,N,2,5
1,1,N,1,1,1,N,N,N
80,1,1,1,1,1,N,9,9
57,1,1,1,1,2,N,7,5
88,1,6,2,1,1,N,3,5
14,1,N,1,1,2,N,N,3
84,1,6,2,1,1,N,5,7
17,1,6,1,1,1,N,2,4
42,1,1,1,1,1,N,8,7
3,1,N,1,1,1,N,N,2
51,1,1,2,1,1,N,8,4
63,1,1,1,1,1,N,8,7
63,2,1,2,1,1,N,7,10
2,8,N,2,1,1,N,N,N
55,1,1,1,1,1,N,9,7
32,6,3,1,1,2,N,7,9
52,1,1,2,1,1,N,2,9
12,6,N,1,1,2,N,N,3
2,1,N,2,1,1,N,N,N
25,1,6,1,1,1,N,4,9
92,1,3,2,1,1,N,2,3
85,1,1,2,1,1,N,1,7
66,1,1,2,1,1,N,4,7
7,8,N,1,1,1,N,N,3
44,1,1,1,1,1,N,4,7
62,2,1,2,1,1,N,0,5
43,2,6,2,1,1,N,5,11
0,1,N,2,1,1,N,N,N
29,1,6,2,1,2,N,2,3
73,1,1,2,1,1,N,2,8
48,1,1,1,1,1,N,7,9
3,1,N,1,1,1,N,N,1
62,1,3,2,1,1,N,5,9
40,1,6,1,1,1,N,7,4
47,8,1,1,1,1,N,7,5
21,1,2,1,1,1,N,5,4
26,1,6,2,1,2,N,4,5
15,2,6,2,1,2,N,0,11
67,1,6,1,1,1,N,9,7
51,1,1,2,1,2,N,1,3
1,1,N,2,1,2,N,N,N
26,1,6,1,1,2,N,2,9
4,1,N,1,1,1,N,N,12
52,9,1,2,1,1,N,9,9
68,1,1,2,1,1,N,6,5
56,1,1,1,1,1,N,9,7
22,2,4,1,1,2,N,5,7
15,1,6,2,1,1,N,0,3
4,2,N,2,1,1,N,N,1
12,1,N,1,1,1,N,N,3
64,1,1,2,1,1,N,5,7
37,1,1,1,1,1,N,1,7
64,1,1,2,1,1,N,0,5
67,7,6,2,2,0,N,7,5
23,1,6,2,1,1,N,4,9
73,1,3,2,1,1,N,5,7
86,1,1,1,1,1,N,8,4
38,1,1,2,1,1,N,8,5
20,1,2,2,2,0,N,7,7
67,1,1,1,1,1,N,6,4
72,1,1,2,1,1,N,4,4
51,1,N,2,1,1,N,8,8
86,1,N,2,1,1,N,4,5
68,1,1,2,1,1,N,3,7
78,1,1,2,1,1,N,6,9
10,1,N,2,1,2,N,N,3
11,1,N,1,1,1,N,N,3
30,1,6,1,1,1,N,7,10
42,1,1,1,1,1,N,9,9
35,2,1,2,1,1,N,6,5
75,1,4,1,1,2,N,8,11
59,1,1,1,1,1,N,7,4
14,1,N,1,1,2,N,N,3
12,1,N,2,1,1,N,N,3
28,1,1,2,1,1,N,7,5
14,1,N,1,1,1,N,N,3
29,1,1,2,1,2,N,0,5
92,1,3,2,1,2,N,2,7
60,1,1,1,1,2,N,9,7
24,3,1,2,1,1,N,5,9
59,1,1,2,1,1,N,0,10
83,1,3,2,1,1,N,6,5
8,1,N,1,1,1,N,N,3
24,1,6,1,1,1,N,8,8
35,1,1,2,1,1,N,6,7
27,1,6,1,1,2,N,8,7
19,1,6,2,1,2,N,4,7
49,1,1,1,1,1,N,9,9
5,1,N,1,1,2,N,N,2
8,2,N,2,1,2,N,N,3
32,1,1,1,1,1,N,5,9
12,1,N,1,1,1,N,N,3
37,1,6,2,1,1,N,1,9
69,1,1,1,1,1,N,8,5
13,1,N,2,1,1,N,N,3
18,2,6,2,1,2,N,2,5
55,1,4,2,2,0,N,1,10
67,1,1,2,1,1,N,3,7
35,1,1,2,1,2,N,9,5
42,1,1,2,1,1,N,8,4
63,1,1,1,1,1,N,6,7
29,1,6,1,1,1,N,8,3
58,8,3,2,1,1,N,5,7
45,1,1,2,1,2,N,0,9
50,1,1,2,1,1,N,1,7
78,1,2,2,1,1,N,2,5
33,1,1,2,1,1,N,4,5
54,1,1,2,1,1,5,0,7
56,1,1,1,1,1,N,5,9
38,1,1,2,1,1,N,5,5
66,1,1,2,1,1,N,2,5
59,1,1,2,1,1,N,7,5
70,1,3,2,1,1,N,8,5
38,6,1,2,1,2,N,9,5
65,1,3,2,2,0,N,3,8
9,1,N,2,1,1,N,N,3
9,1,N,1,1,1,N,N,7
11,1,N,2,1,1,N,N,3
28,1,6,2,1,1,N,5,8
46,1,1,1,1,1,N,9,5
66,1,6,1,1,2,N,4,5
14,1,N,1,1,1,N,N,3
49,1,1,2,1,1,N,7,8
52,1,4,2,1,1,N,7,5
74,1,3,1,1,1,N,9,8
25,1,4,1,1,2,N,7,8
88,1,3,1,1,1,5,4,3
12,8,N,1,1,1,N,N,3
22,1,1,2,1,1,N,4,5
23,1,3,2,1,2,N,2,5
43,1,1,2,1,1,N,4,9
15,1,6,2,1,1,N,0,4
13,1,N,1,1,1,N,N,3
65,1,1,2,1,2,N,0,9
15,1,6,2,1,2,N,0,4
92,1,3,2,1,1,N,1,4
84,1,6,2,1,2,N,5,5
77,1,1,1,1,1,N,9,12
59,1,1,1,1,1,N,6,8
68,1,1,2,1,1,N,4,7
67,1,1,1,1,1,N,2,5
27,1,6,1,1,2,N,3,10
30,9,6,2,1,1,2,7,7
87,2,6,2,1,1,N,3,7
34,1,1,2,1,1,N,3,6
63,1,1,1,1,1,N,9,7
42,1,1,2,1,1,N,3,9
64,1,1,1,1,1,N,9,7
27,1,1,2,1,1,N,8,7
39,1,1,1,1,1,N,9,7
3,5,N,1,1,1,N,N,1
40,1,1,1,1,1,N,6,9
54,1,1,2,1,2,N,4,9
4,1,4,1,1,2,2,N,12
20,9,6,1,1,1,N,0,5
10,1,N,2,1,1,N,N,3
24,2,6,1,1,2,N,5,7
40,1,5,1,1,1,N,0,5
76,1,3,2,1,1,N,4,8
92,1,3,1,1,2,N,0,2
17,1,6,1,1,1,N,N,4
21,1,6,1,1,1,N,0,5
8,9,N,2,1,2,N,N,3
54,1,4,2,1,1,N,5,7
65,1,1,1,1,1,N,4,7
3,9,N,2,1,2,N,N,7
50,1,1,1,1,1,N,6,10
22,1,6,2,1,1,N,6,4
63,1,6,2,1,1,N,3,8
65,1,1,1,1,1,N,2,5
1,1,N,2,1,1,N,N,N
51,1,1,2,1,2,N,8,8
26,1,1,2,1,1,N,5,8
28,1,1,2,1,1,N,5,9
36,1,6,1,1,1,3,7,7
44,1,1,1,1,1,N,5,4
14,1,N,2,1,1,N,N,3
47,1,6,1,2,0,N,8,7
15,2,6,2,1,1,N,0,3
50,1,1,2,1,1,N,7,7
33,1,1,2,1,1,N,2,7
55,1,4,2,1,2,N,2,7
